Orthogroup	SACKO_ok	OWEFU
OG0000049	SACKO_04800, SACKO_33166, SACKO_03850, SACKO_27793, SACKO_21677	OFUSG10735.1.p1, OFUSG14837.1.p1, OFUSG06810.1.p1, OFUSG18275.1.p1, OFUSG20360.1.p1, OFUSG20359.1.p1, OFUSG20362.1.p1, OFUSG14327.1.p1, OFUSG01468.1.p1, OFUSG04791.1.p1, OFUSG24665.1.p1, OFUSG04926.1.p1, OFUSG10567.1.p1
OG0000049	SACKO_29659	OFUSG21750.1.p1, OFUSG17729.1.p1, OFUSG17727.1.p1, OFUSG17730.1.p1, OFUSG19421.1.p1, OFUSG19423.1.p1, OFUSG19424.1.p1
OG0000049	SACKO_17863	OFUSG19056.1.p1, OFUSG22443.1.p1
OG0000051	SACKO_01323, SACKO_05894, SACKO_05920, SACKO_05919, SACKO_05947, SACKO_05961, SACKO_05937, SACKO_05924, SACKO_05914, SACKO_05927, SACKO_21265, SACKO_05598, SACKO_21276, SACKO_00826, SACKO_19765, SACKO_21267, SACKO_21272, SACKO_21225, SACKO_21248, SACKO_21467	OFUSG17623.1.p1, OFUSG24736.1.p1
OG0000053	SACKO_15809, SACKO_15814, SACKO_28166	OFUSG20645.1.p1, OFUSG14768.1.p1, OFUSG14768.2.p1, OFUSG08427.1.p1, OFUSG03733.1.p1, OFUSG03731.1.p1, OFUSG01857.1.p1, OFUSG01854.1.p1, OFUSG01855.1.p1, OFUSG01843.1.p1, OFUSG14442.1.p1, OFUSG14446.1.p1, OFUSG25893.1.p1, OFUSG25892.1.p1, OFUSG19918.1.p1, OFUSG19918.2.p1, OFUSG08627.1.p1, OFUSG08658.1.p1, OFUSG21657.1.p1
OG0000053	SACKO_00879, SACKO_00882, SACKO_00873	OFUSG05563.1.p1, OFUSG05175.1.p1
OG0000053	SACKO_22606	OFUSG08626.1.p1
OG0000054	SACKO_11814, SACKO_18179	OFUSG08102.2.p1, OFUSG08102.1.p1
OG0000054	SACKO_17476	OFUSG09960.1.p1, OFUSG09960.2.p1, OFUSG09960.4.p1, OFUSG09960.5.p1, OFUSG09960.3.p1
OG0000054	SACKO_33924	OFUSG13461.1.p1, OFUSG13461.2.p1, OFUSG22292.2.p1, OFUSG22292.1.p1
OG0000054	SACKO_28075, SACKO_02978, SACKO_02968, SACKO_33533, SACKO_31837, SACKO_03553, SACKO_03606, SACKO_03590, SACKO_22513, SACKO_14957, SACKO_14966, SACKO_22867, SACKO_12976, SACKO_09411, SACKO_09416, SACKO_04221	OFUSG16065.1.p1, OFUSG16065.2.p1, OFUSG16715.1.p1
OG0000055	SACKO_08410, SACKO_08510, SACKO_08388, SACKO_04838, SACKO_05123, SACKO_33317	OFUSG21722.1.p2
OG0000056	SACKO_33679, SACKO_33678, SACKO_33948, SACKO_33672	OFUSG17281.1.p1
OG0000056	SACKO_04324, SACKO_33186, SACKO_24135	OFUSG19663.1.p1
OG0000056	SACKO_14382	OFUSG09997.1.p1
OG0000056	SACKO_02173, SACKO_16829, SACKO_08042, SACKO_11469	OFUSG11656.1.p1
OG0000056	SACKO_22063, SACKO_13826, SACKO_16845, SACKO_11517, SACKO_05139	OFUSG00148.1.p1
OG0000058	SACKO_23572	OFUSG06504.1.p1
OG0000058	SACKO_00929, SACKO_00933, SACKO_00911	OFUSG25338.1.p1
OG0000059	SACKO_09491	OFUSG03529.1.p1, OFUSG03529.2.p1
OG0000059	SACKO_18357	OFUSG05392.2.p1, OFUSG05392.1.p1
OG0000060	SACKO_26044	OFUSG14955.1.p1, OFUSG23392.1.p1
OG0000060	SACKO_07510	OFUSG21371.2.p1, OFUSG21371.1.p1
OG0000060	SACKO_24235, SACKO_14759, SACKO_25092, SACKO_25096, SACKO_25098, SACKO_31798, SACKO_14758	OFUSG22689.1.p1, OFUSG15770.2.p1, OFUSG15770.1.p1, OFUSG17254.1.p1, OFUSG17256.1.p1, OFUSG07484.1.p1, OFUSG07264.1.p1, OFUSG04665.1.p1, OFUSG04666.1.p1, OFUSG13147.1.p1, OFUSG04875.1.p1
OG0000060	SACKO_18890	OFUSG09429.1.p1
OG0000061	SACKO_02041	OFUSG24472.3.p1, OFUSG24472.1.p1, OFUSG24472.2.p1, OFUSG16519.1.p1, OFUSG16362.1.p1, OFUSG16362.3.p1, OFUSG16362.2.p1
OG0000061	SACKO_02073	OFUSG04221.4.p1, OFUSG04221.3.p1, OFUSG04221.1.p1, OFUSG04221.2.p1
OG0000061	SACKO_02064	OFUSG16682.2.p1, OFUSG16682.1.p1
OG0000061	SACKO_22956, SACKO_22933	OFUSG04054.2.p1, OFUSG04054.1.p1, OFUSG04054.3.p1
OG0000061	SACKO_27147	OFUSG16363.1.p1, OFUSG16363.2.p1
OG0000062	SACKO_15950, SACKO_15963, SACKO_09033	OFUSG20078.1.p1, OFUSG20078.2.p1
OG0000062	SACKO_15645	OFUSG20834.1.p1, OFUSG20834.2.p1, OFUSG05008.1.p1
OG0000063	SACKO_12392	OFUSG17109.2.p1, OFUSG17109.1.p1
OG0000063	SACKO_30337	OFUSG05823.2.p1, OFUSG05823.1.p1
OG0000064	SACKO_08250, SACKO_08258, SACKO_02768, SACKO_02380, SACKO_14756, SACKO_33464, SACKO_27438, SACKO_01181, SACKO_03953, SACKO_27131, SACKO_11181, SACKO_33748, SACKO_33926, SACKO_02093, SACKO_02651, SACKO_02637, SACKO_03379, SACKO_23578, SACKO_02607, SACKO_14997, SACKO_02960, SACKO_12041, SACKO_12045, SACKO_12849, SACKO_12930, SACKO_32856, SACKO_32869, SACKO_23645, SACKO_16843, SACKO_04615	OFUSG18700.1.p1, OFUSG11503.1.p1, OFUSG24568.1.p1, OFUSG14688.1.p1, OFUSG24348.1.p1, OFUSG04845.1.p1, OFUSG24050.1.p1
OG0000066	SACKO_02924	OFUSG15075.1.p1
OG0000066	SACKO_12792	OFUSG25801.1.p1
OG0000066	SACKO_04149, SACKO_32467, SACKO_12791	OFUSG16714.1.p1
OG0000066	SACKO_02070	OFUSG19426.1.p2
OG0000066	SACKO_09024	OFUSG14092.1.p1
OG0000067	SACKO_23382, SACKO_23385, SACKO_23388, SACKO_23378, SACKO_23369	OFUSG01517.1.p1, OFUSG21774.1.p1
OG0000067	SACKO_14495, SACKO_30959, SACKO_15224, SACKO_22683, SACKO_10271, SACKO_21618, SACKO_13951, SACKO_01508, SACKO_26251	OFUSG26465.1.p1
OG0000067	SACKO_29221, SACKO_31855, SACKO_31833, SACKO_12536, SACKO_12547, SACKO_12538, SACKO_06258, SACKO_31568, SACKO_29251, SACKO_32787, SACKO_32780, SACKO_02541, SACKO_12383, SACKO_13178, SACKO_19397, SACKO_21210, SACKO_13183, SACKO_02285, SACKO_12598, SACKO_16903, SACKO_03814, SACKO_03817, SACKO_18910	OFUSG07801.1.p1, OFUSG07801.2.p1, OFUSG09800.1.p1
OG0000068	SACKO_06043, SACKO_06365	OFUSG19455.1.p1
OG0000068	SACKO_13373, SACKO_07008, SACKO_31433, SACKO_13374, SACKO_13369, SACKO_13372, SACKO_13381	OFUSG06649.2.p1, OFUSG06649.1.p1
OG0000069	SACKO_07016, SACKO_15035	OFUSG26968.1.p1
OG0000070	SACKO_18930, SACKO_18932	OFUSG13486.2.p1, OFUSG13486.1.p1, OFUSG01308.1.p1, OFUSG01308.2.p1
OG0000070	SACKO_04002, SACKO_16666	OFUSG19636.1.p1, OFUSG12494.1.p1, OFUSG12493.1.p1, OFUSG19637.1.p1, OFUSG25749.1.p1
OG0000071	SACKO_23940, SACKO_34202	OFUSG17876.1.p1, OFUSG17876.2.p1, OFUSG10287.1.p1
OG0000071	SACKO_24289	OFUSG01197.1.p1
OG0000071	SACKO_03523, SACKO_08311	OFUSG17431.1.p1, OFUSG17011.1.p1, OFUSG17010.1.p1, OFUSG08342.1.p1, OFUSG25772.1.p1, OFUSG15787.1.p1, OFUSG16028.1.p2, OFUSG18632.1.p1, OFUSG13731.1.p1
OG0000072	SACKO_30660	OFUSG02543.3.p1, OFUSG02543.1.p1, OFUSG02543.2.p1
OG0000072	SACKO_25103, SACKO_25111	OFUSG02679.1.p1, OFUSG02679.2.p1
OG0000072	SACKO_14515	OFUSG03079.1.p1
OG0000072	SACKO_24878	OFUSG08305.1.p1, OFUSG23415.1.p1
OG0000072	SACKO_32752, SACKO_14099, SACKO_32753, SACKO_32755, SACKO_14093, SACKO_31263	OFUSG09807.1.p1
OG0000072	SACKO_24540	OFUSG09809.1.p1
OG0000073	SACKO_25846, SACKO_25049, SACKO_25052	OFUSG22954.1.p1
OG0000073	SACKO_26782	OFUSG20747.2.p1, OFUSG20747.1.p1, OFUSG03929.1.p1, OFUSG03929.2.p1
OG0000074	SACKO_04859	OFUSG24829.1.p1, OFUSG06062.1.p1
OG0000074	SACKO_10949, SACKO_05669, SACKO_14734, SACKO_14732, SACKO_25822, SACKO_25823, SACKO_14698, SACKO_14705, SACKO_14721, SACKO_14726	OFUSG11319.1.p1, OFUSG11319.2.p1, OFUSG11319.3.p1, OFUSG15811.1.p1, OFUSG24011.1.p1, OFUSG09666.1.p1, OFUSG03704.1.p1, OFUSG15531.1.p1, OFUSG24198.1.p1, OFUSG12253.1.p1, OFUSG23253.1.p1, OFUSG13564.1.p1, OFUSG11452.1.p1, OFUSG11451.1.p1, OFUSG22349.1.p1, OFUSG15319.1.p1
OG0000074	SACKO_20268	OFUSG10403.1.p1
OG0000075	SACKO_31868	OFUSG16172.1.p1
OG0000075	SACKO_31864	OFUSG16504.1.p1
OG0000075	SACKO_16948	OFUSG13755.2.p1, OFUSG13755.1.p1
OG0000075	SACKO_18318	OFUSG26879.2.p1, OFUSG26879.1.p1
OG0000075	SACKO_31867	OFUSG16171.1.p1, OFUSG16171.2.p1
OG0000075	SACKO_23452	OFUSG06373.1.p1
OG0000075	SACKO_23651	OFUSG05709.1.p1
OG0000075	SACKO_09677	OFUSG18892.2.p1, OFUSG18892.1.p1
OG0000075	SACKO_16926	OFUSG19094.1.p1
OG0000077	SACKO_10609, SACKO_13734	OFUSG19468.1.p1
OG0000077	SACKO_25683	OFUSG00358.1.p1, OFUSG06145.1.p1
OG0000077	SACKO_24063	OFUSG05945.4.p1, OFUSG05945.3.p1, OFUSG05945.2.p1, OFUSG05945.1.p1
OG0000077	SACKO_16621, SACKO_13762, SACKO_02025	OFUSG04692.1.p1
OG0000077	SACKO_24085	OFUSG05776.1.p1, OFUSG24718.1.p1
OG0000077	SACKO_24142	OFUSG19471.1.p1
OG0000077	SACKO_25682, SACKO_24970	OFUSG19327.1.p1
OG0000077	SACKO_24184, SACKO_27806	OFUSG06337.1.p1
OG0000078	SACKO_29101, SACKO_02475	OFUSG04718.1.p1
OG0000078	SACKO_15309	OFUSG16348.1.p1, OFUSG16350.1.p1, OFUSG04342.1.p1, OFUSG04340.1.p1, OFUSG04336.1.p1, OFUSG16350.2.p1, OFUSG16350.3.p1, OFUSG14729.1.p1, OFUSG25407.3.p1, OFUSG25407.2.p1, OFUSG25408.1.p1, OFUSG25407.1.p1, OFUSG06117.1.p1, OFUSG13932.1.p1, OFUSG09478.1.p1, OFUSG04630.1.p1, OFUSG00727.1.p1
OG0000079	SACKO_22850	OFUSG21029.1.p1
OG0000079	SACKO_28168	OFUSG10422.3.p1, OFUSG10422.2.p1, OFUSG10422.1.p1, OFUSG10422.4.p1
OG0000079	SACKO_02973, SACKO_02974	OFUSG24101.1.p1
OG0000081	SACKO_09027	OFUSG09486.1.p1, OFUSG22553.1.p1, OFUSG14298.1.p1, OFUSG14123.1.p1
OG0000081	SACKO_05106, SACKO_05124, SACKO_05154, SACKO_13455, SACKO_09019, SACKO_26158, SACKO_26128, SACKO_04585	OFUSG16424.1.p1, OFUSG09104.3.p1, OFUSG09104.1.p1, OFUSG09104.2.p1, OFUSG05420.1.p1, OFUSG05002.1.p1, OFUSG24784.1.p1, OFUSG21093.1.p1
OG0000082	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295	OFUSG08036.1.p1
OG0000082	SACKO_12474	OFUSG05603.1.p1
OG0000082	SACKO_26490	OFUSG21176.1.p1
OG0000082	SACKO_12848, SACKO_24599, SACKO_24554, SACKO_24557, SACKO_24563, SACKO_12893	OFUSG21079.1.p1, OFUSG10604.1.p1
OG0000083	SACKO_30590	OFUSG03380.1.p1, OFUSG03380.2.p1
OG0000083	SACKO_27341	OFUSG00967.1.p1
OG0000083	SACKO_04040	OFUSG20913.1.p1
OG0000084	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253, SACKO_06467, SACKO_06545, SACKO_31931	OFUSG05733.1.p1, OFUSG06631.1.p1
OG0000084	SACKO_32700, SACKO_32675, SACKO_32692	OFUSG10435.1.p1
OG0000084	SACKO_32609, SACKO_07147, SACKO_31500, SACKO_15836, SACKO_05963, SACKO_27847, SACKO_20086, SACKO_20590, SACKO_20079, SACKO_05966, SACKO_22421, SACKO_20089, SACKO_17161, SACKO_31858, SACKO_21702, SACKO_03895, SACKO_28384, SACKO_05240, SACKO_30129, SACKO_05174, SACKO_01317	OFUSG10519.1.p1
OG0000084	SACKO_32704, SACKO_32645, SACKO_32691	OFUSG10110.1.p1, OFUSG10110.2.p1, OFUSG10016.2.p1, OFUSG10016.1.p1
OG0000084	SACKO_19861, SACKO_03000	OFUSG10549.1.p1, OFUSG18518.1.p1, OFUSG18517.1.p1, OFUSG10518.1.p1
OG0000084	SACKO_25939, SACKO_05229, SACKO_05226, SACKO_29112, SACKO_05196, SACKO_05204, SACKO_34192, SACKO_05203, SACKO_05224, SACKO_05166, SACKO_05235, SACKO_10741, SACKO_10738, SACKO_10729, SACKO_10733, SACKO_06583	OFUSG10136.1.p1
OG0000085	SACKO_23009	OFUSG23228.1.p1, OFUSG17240.1.p1
OG0000085	SACKO_08919	OFUSG17241.1.p1
OG0000085	SACKO_25563	OFUSG04918.1.p1
OG0000085	SACKO_10208	OFUSG15502.1.p1
OG0000085	SACKO_29731	OFUSG23884.1.p1
OG0000085	SACKO_33849	OFUSG00479.1.p1
OG0000086	SACKO_19742, SACKO_21598	OFUSG19605.1.p1
OG0000086	SACKO_16708	OFUSG04354.1.p1, OFUSG19606.1.p1
OG0000087	SACKO_19449	OFUSG13953.1.p1
OG0000087	SACKO_18343	OFUSG13949.1.p1
OG0000087	SACKO_09961	OFUSG12025.1.p1
OG0000087	SACKO_21024	OFUSG16017.1.p1, OFUSG16017.2.p1
OG0000087	SACKO_23310, SACKO_14360	OFUSG00692.1.p1
OG0000087	SACKO_28507	OFUSG04733.1.p1
OG0000087	SACKO_23472	OFUSG06740.2.p1, OFUSG06740.1.p1
OG0000087	SACKO_06733	OFUSG18253.1.p1
OG0000088	SACKO_31806, SACKO_21553	OFUSG20048.1.p1, OFUSG23490.1.p1, OFUSG08607.1.p1, OFUSG26461.1.p1, OFUSG13369.1.p1, OFUSG19453.1.p1, OFUSG13367.1.p1, OFUSG13344.1.p1, OFUSG13368.1.p1, OFUSG16490.1.p1, OFUSG13107.1.p1, OFUSG01471.1.p1, OFUSG04058.1.p1, OFUSG21839.1.p1, OFUSG21838.1.p1, OFUSG14789.1.p1
OG0000088	SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075	OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1
OG0000089	SACKO_27338	OFUSG00843.1.p1
OG0000090	SACKO_00841	OFUSG17930.1.p1
OG0000090	SACKO_02496, SACKO_09415, SACKO_02499, SACKO_30922	OFUSG04601.1.p1
OG0000090	SACKO_03911, SACKO_00829	OFUSG17051.2.p1, OFUSG17051.1.p1
OG0000090	SACKO_21411	OFUSG07976.1.p1
OG0000090	SACKO_17164	OFUSG03472.1.p1
OG0000090	SACKO_27824	OFUSG17931.1.p1
OG0000090	SACKO_24104	OFUSG10405.1.p1
OG0000090	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824	OFUSG08207.1.p1
OG0000090	SACKO_22223	OFUSG16470.1.p1, OFUSG19322.1.p1
OG0000091	SACKO_25558, SACKO_23916	OFUSG04820.1.p1
OG0000091	SACKO_16030, SACKO_16068, SACKO_05246, SACKO_05031, SACKO_05056, SACKO_05059, SACKO_05047, SACKO_05030, SACKO_28587, SACKO_28597, SACKO_28593, SACKO_28598, SACKO_28601	OFUSG16501.1.p1, OFUSG09748.1.p1, OFUSG15287.1.p1, OFUSG21197.1.p1, OFUSG12747.1.p1, OFUSG00427.1.p1, OFUSG13208.1.p1, OFUSG02153.1.p1, OFUSG01959.1.p1, OFUSG01956.2.p1, OFUSG01956.1.p1, OFUSG14844.1.p1, OFUSG05335.1.p1, OFUSG01958.1.p1, OFUSG01955.1.p1
OG0000093	SACKO_04129	OFUSG03214.1.p1, OFUSG03287.1.p1, OFUSG03281.1.p1, OFUSG07363.1.p1, OFUSG03291.1.p1, OFUSG26492.1.p1, OFUSG03288.1.p1, OFUSG07368.1.p1, OFUSG07369.2.p1, OFUSG07369.1.p1, OFUSG07367.1.p1, OFUSG07371.1.p1, OFUSG07370.1.p1, OFUSG02777.1.p1, OFUSG12122.1.p1, OFUSG03292.1.p1, OFUSG00762.1.p1, OFUSG12123.1.p1, OFUSG01092.1.p1
OG0000094	SACKO_30142	OFUSG06104.1.p1
OG0000094	SACKO_14416	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1
OG0000095	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114, SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648	OFUSG11139.1.p1, OFUSG11139.2.p1, OFUSG20731.1.p1, OFUSG10751.1.p1, OFUSG10752.1.p1, OFUSG05076.1.p1, OFUSG05077.1.p1, OFUSG04927.1.p1, OFUSG04834.1.p1, OFUSG05311.1.p1, OFUSG05311.3.p1, OFUSG05311.2.p1, OFUSG23053.1.p1, OFUSG20564.2.p1, OFUSG20564.1.p1, OFUSG06065.1.p1, OFUSG03477.1.p1, OFUSG05320.1.p1
OG0000096	SACKO_00041	OFUSG14354.1.p1
OG0000096	SACKO_02842	OFUSG06591.1.p1
OG0000096	SACKO_13904	OFUSG12705.1.p1
OG0000096	SACKO_24537	OFUSG08225.1.p1
OG0000096	SACKO_23084	OFUSG00268.1.p1
OG0000097	SACKO_05734, SACKO_32747, SACKO_18258, SACKO_18299, SACKO_18263	OFUSG00372.1.p1
OG0000097	SACKO_17961, SACKO_17950	OFUSG05905.1.p1, OFUSG05904.1.p1, OFUSG19183.1.p1, OFUSG03596.1.p1, OFUSG03594.2.p1, OFUSG03594.1.p1, OFUSG02797.1.p1, OFUSG03593.1.p1, OFUSG03589.1.p1
OG0000097	SACKO_15806	OFUSG05906.1.p1
OG0000098	SACKO_06907, SACKO_16653, SACKO_18395, SACKO_11913, SACKO_18398, SACKO_31097	OFUSG18026.1.p1
OG0000098	SACKO_30373, SACKO_19685	OFUSG19724.1.p1, OFUSG12695.1.p1
OG0000098	SACKO_15840	OFUSG09622.1.p1, OFUSG09623.1.p1
OG0000098	SACKO_03377	OFUSG05536.1.p1
OG0000098	SACKO_02598	OFUSG03699.1.p1, OFUSG19202.1.p1
OG0000099	SACKO_32686, SACKO_02428, SACKO_05765	OFUSG03329.1.p1, OFUSG02795.1.p1
OG0000099	SACKO_04331	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1
OG0000099	SACKO_03078	OFUSG00228.1.p1, OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1
OG0000099	SACKO_07176	OFUSG11416.1.p1
OG0000101	SACKO_13586, SACKO_13587, SACKO_31937	OFUSG26221.1.p1
OG0000101	SACKO_24340, SACKO_08457	OFUSG19071.1.p1
OG0000101	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1
OG0000102	SACKO_09072, SACKO_09096, SACKO_13190	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1
OG0000102	SACKO_03174, SACKO_24642, SACKO_24634, SACKO_24635, SACKO_25830, SACKO_27386, SACKO_24644, SACKO_06606, SACKO_24917, SACKO_26731, SACKO_33717, SACKO_06602, SACKO_23037, SACKO_18657, SACKO_18650, SACKO_28533, SACKO_15184, SACKO_18640	OFUSG07220.1.p1
OG0000103	SACKO_33359	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1
OG0000103	SACKO_23497	OFUSG10643.2.p1, OFUSG10643.1.p1
OG0000104	SACKO_13626, SACKO_13628, SACKO_13620	OFUSG23222.1.p1, OFUSG23223.1.p1
OG0000104	SACKO_19425	OFUSG17041.2.p1, OFUSG17041.1.p1
OG0000104	SACKO_13617	OFUSG09600.1.p1, OFUSG17170.1.p1
OG0000104	SACKO_06378, SACKO_13688	OFUSG09069.1.p1
OG0000104	SACKO_16066	OFUSG06025.1.p1
OG0000105	SACKO_21769, SACKO_12256, SACKO_22236, SACKO_22253	OFUSG05787.1.p1
OG0000106	SACKO_19035	OFUSG20761.2.p1, OFUSG20761.1.p1
OG0000106	SACKO_31163, SACKO_03309, SACKO_31157	OFUSG20218.1.p1, OFUSG20218.2.p1
OG0000107	SACKO_10895	OFUSG26967.1.p1
OG0000108	SACKO_24279, SACKO_06005, SACKO_06013	OFUSG10872.1.p1, OFUSG17417.1.p1
OG0000108	SACKO_05297	OFUSG14344.1.p1
OG0000109	SACKO_16256	OFUSG16909.1.p1
OG0000110	SACKO_09064, SACKO_22197	OFUSG25344.1.p1, OFUSG25344.2.p1, OFUSG11146.1.p1
OG0000111	SACKO_08576, SACKO_15955, SACKO_15960, SACKO_03302, SACKO_04060, SACKO_32005, SACKO_30394, SACKO_09934, SACKO_16488, SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823, SACKO_02299, SACKO_10299, SACKO_16656	OFUSG18504.1.p1
OG0000113	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1
OG0000114	SACKO_05494	OFUSG00886.1.p1, OFUSG16486.1.p1
OG0000114	SACKO_05497, SACKO_05499, SACKO_05519	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1
OG0000115	SACKO_01023	OFUSG09457.1.p1, OFUSG18223.2.p1, OFUSG18223.1.p1, OFUSG18223.3.p1
OG0000115	SACKO_22227, SACKO_02348, SACKO_29452, SACKO_18178	OFUSG24081.1.p1, OFUSG24081.2.p1, OFUSG13000.1.p1, OFUSG03979.1.p1, OFUSG05176.1.p1
OG0000115	SACKO_10032	OFUSG10202.1.p1, OFUSG05183.1.p1
OG0000115	SACKO_25171	OFUSG05130.1.p1, OFUSG15549.1.p1
OG0000116	SACKO_28117	OFUSG16925.1.p1, OFUSG16925.2.p1
OG0000116	SACKO_28140, SACKO_28142, SACKO_28119, SACKO_28121, SACKO_28109, SACKO_02107	OFUSG08215.1.p1, OFUSG08212.1.p1
OG0000117	SACKO_32122	OFUSG00047.1.p1, OFUSG18122.1.p1
OG0000117	SACKO_30053	OFUSG12666.1.p1, OFUSG12667.1.p1
OG0000117	SACKO_00604	OFUSG12670.1.p2
OG0000117	SACKO_14556	OFUSG11334.1.p1, OFUSG05120.1.p1, OFUSG26100.1.p1, OFUSG00299.1.p1, OFUSG26242.1.p1
OG0000119	SACKO_14170	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1
OG0000119	SACKO_22937, SACKO_22948	OFUSG00836.1.p1, OFUSG12269.1.p1, OFUSG14939.1.p1
OG0000120	SACKO_22704	OFUSG12377.1.p1
OG0000121	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657	OFUSG21720.1.p1, OFUSG21720.2.p1, OFUSG11043.2.p1, OFUSG11043.1.p1, OFUSG10178.1.p1
OG0000121	SACKO_15163, SACKO_26268, SACKO_32139, SACKO_01099, SACKO_22905, SACKO_28129, SACKO_02275	OFUSG04235.1.p1
OG0000122	SACKO_31419	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1
OG0000123	SACKO_20017, SACKO_30223, SACKO_21671	OFUSG06922.1.p1
OG0000123	SACKO_24090	OFUSG19324.2.p1, OFUSG19324.1.p1
OG0000123	SACKO_31884	OFUSG05446.1.p1
OG0000123	SACKO_12014	OFUSG24312.1.p1
OG0000123	SACKO_03714	OFUSG21285.1.p1
OG0000123	SACKO_31894	OFUSG05757.1.p1
OG0000123	SACKO_06537	OFUSG18979.1.p1, OFUSG19108.1.p1, OFUSG16538.1.p1, OFUSG16538.2.p1, OFUSG22263.1.p1, OFUSG08573.1.p1, OFUSG10775.1.p1
OG0000123	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897	OFUSG01300.1.p1
OG0000124	SACKO_33754, SACKO_22345	OFUSG13980.1.p1
OG0000124	SACKO_19309	OFUSG17860.1.p1
OG0000124	SACKO_18436	OFUSG17649.1.p1
OG0000125	SACKO_05896	OFUSG04413.1.p1
OG0000125	SACKO_31925, SACKO_18243, SACKO_25407	OFUSG26658.1.p1
OG0000125	SACKO_18622	OFUSG16535.1.p1
OG0000125	SACKO_17275	OFUSG16070.1.p1, OFUSG16070.2.p1
OG0000125	SACKO_21397, SACKO_06987	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1
OG0000126	SACKO_30837	OFUSG13809.1.p1
OG0000126	SACKO_09501	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1
OG0000127	SACKO_08426	OFUSG13933.1.p1
OG0000127	SACKO_08394	OFUSG14194.1.p1
OG0000127	SACKO_21491	OFUSG17604.1.p1
OG0000127	SACKO_20351	OFUSG10843.1.p1
OG0000128	SACKO_21605, SACKO_14613	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1
OG0000128	SACKO_15316, SACKO_15336	OFUSG00562.1.p1
OG0000129	SACKO_20115	OFUSG15026.1.p1
OG0000129	SACKO_00164	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1
OG0000129	SACKO_17443	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1
OG0000130	SACKO_01253, SACKO_03874	OFUSG22486.1.p1, OFUSG16370.1.p1
OG0000131	SACKO_07703, SACKO_07705	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1
OG0000131	SACKO_09806, SACKO_16484	OFUSG15835.1.p1
