Orthogroup	SACKO_ok	MOUSE
OG0000085	SACKO_33849	MOUSE16592, MOUSE16590
OG0000087	SACKO_18343	MOUSE04044, MOUSE04045
OG0000087	SACKO_09961	MOUSE24629, MOUSE24631
OG0000087	SACKO_21024	MOUSE40318, MOUSE40317
OG0000087	SACKO_23310, SACKO_14360	MOUSE11362
OG0000087	SACKO_28507	MOUSE22119, MOUSE22054, MOUSE22052
OG0000087	SACKO_23472	MOUSE11213
OG0000087	SACKO_06733	MOUSE46080, MOUSE46081
OG0000088	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635, SACKO_31806, SACKO_21553, SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075, SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325, SACKO_11683	MOUSE00763, MOUSE00764, MOUSE27097, MOUSE52249, MOUSE53735, MOUSE49610, MOUSE49528, MOUSE49529, MOUSE49530
OG0000089	SACKO_27338	MOUSE55269, MOUSE55270, MOUSE55265, MOUSE55267, MOUSE55266, MOUSE55268, MOUSE55272, MOUSE00168, MOUSE00169
OG0000089	SACKO_27360	MOUSE55271
OG0000090	SACKO_21411	MOUSE17971, MOUSE17970, MOUSE17967
OG0000090	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824	MOUSE32571, MOUSE32572
OG0000093	SACKO_04129	MOUSE16619, MOUSE35368, MOUSE35369, MOUSE52764, MOUSE52765
OG0000094	SACKO_30142	MOUSE41184, MOUSE41176, MOUSE41185, MOUSE41182, MOUSE41183, MOUSE41181, MOUSE41180, MOUSE41175, MOUSE41178, MOUSE41172, MOUSE41173, MOUSE41174, MOUSE41170, MOUSE41171, MOUSE41187, MOUSE41186, MOUSE41188, MOUSE41189, MOUSE41169, MOUSE41179, MOUSE41177, MOUSE11260, MOUSE11259, MOUSE11263, MOUSE11258, MOUSE11262, MOUSE53507, MOUSE53505, MOUSE11261, MOUSE53506, MOUSE53508
OG0000094	SACKO_14416	MOUSE23861, MOUSE23862, MOUSE23863, MOUSE25211, MOUSE25208, MOUSE25207, MOUSE25206, MOUSE25210, MOUSE48851, MOUSE48849, MOUSE48850, MOUSE25209
OG0000095	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114	MOUSE21579
OG0000095	SACKO_22134, SACKO_02519	MOUSE39287, MOUSE39286, MOUSE39288, MOUSE39290, MOUSE39289, MOUSE39291, MOUSE21580, MOUSE12896, MOUSE29409, MOUSE29410
OG0000096	SACKO_00041	MOUSE54033, MOUSE13094, MOUSE29900
OG0000096	SACKO_02842	MOUSE31085, MOUSE31087, MOUSE02247
OG0000096	SACKO_13904	MOUSE35516
OG0000096	SACKO_24537	MOUSE41983, MOUSE30995, MOUSE30992, MOUSE47007, MOUSE41985, MOUSE30994, MOUSE47010, MOUSE47008, MOUSE30996
OG0000096	SACKO_23084	MOUSE45925
OG0000096	SACKO_27312, SACKO_27255	MOUSE52337, MOUSE52338
OG0000098	SACKO_30373, SACKO_19685	MOUSE44178, MOUSE44180, MOUSE47248, MOUSE47247, MOUSE01240
OG0000098	SACKO_15840	MOUSE20701, MOUSE27744, MOUSE27743, MOUSE20730, MOUSE44534, MOUSE44540, MOUSE44541, MOUSE44537, MOUSE44546, MOUSE44536, MOUSE44538, MOUSE44535, MOUSE44533, MOUSE20728, MOUSE20727, MOUSE20726, MOUSE20725, MOUSE20729
OG0000099	SACKO_04331	MOUSE30052, MOUSE30050, MOUSE30051, MOUSE53947, MOUSE53948, MOUSE53946, MOUSE50039, MOUSE50041, MOUSE50040, MOUSE03601, MOUSE03600, MOUSE03599
OG0000099	SACKO_03078	MOUSE43058, MOUSE50899, MOUSE00625, MOUSE00626, MOUSE00624, MOUSE00623, MOUSE33922, MOUSE16210, MOUSE16209, MOUSE16208, MOUSE16204, MOUSE16205, MOUSE16206, MOUSE16207
OG0000101	SACKO_13586, SACKO_13587, SACKO_31937	MOUSE49370, MOUSE49670
OG0000101	SACKO_05234	MOUSE02576, MOUSE49671
OG0000101	SACKO_23978, SACKO_23977	MOUSE15611, MOUSE15612
OG0000101	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330	MOUSE02574, MOUSE02575, MOUSE02573, MOUSE02572, MOUSE02456, MOUSE02446, MOUSE02447, MOUSE02449, MOUSE02452, MOUSE02454, MOUSE02453, MOUSE02455, MOUSE02457, MOUSE26355
OG0000102	SACKO_09072, SACKO_09096, SACKO_13190	MOUSE08156, MOUSE08155, MOUSE24799, MOUSE24798
OG0000102	SACKO_13900	MOUSE25940
OG0000102	SACKO_03174, SACKO_24642, SACKO_24634, SACKO_24635, SACKO_25830, SACKO_27386, SACKO_24644, SACKO_06606, SACKO_24917, SACKO_26731, SACKO_33717, SACKO_06602, SACKO_23037, SACKO_18657, SACKO_18650, SACKO_28533, SACKO_15184, SACKO_18640	MOUSE25337, MOUSE25336, MOUSE25939
OG0000103	SACKO_33359	MOUSE03946, MOUSE03948, MOUSE03949, MOUSE03945, MOUSE03951, MOUSE03944, MOUSE12336, MOUSE12340, MOUSE15975, MOUSE28384
OG0000103	SACKO_23497	MOUSE43972, MOUSE43973, MOUSE43970, MOUSE43971, MOUSE43974, MOUSE03980, MOUSE03977, MOUSE03979, MOUSE15157, MOUSE14014
OG0000104	SACKO_13626, SACKO_13628, SACKO_13620	MOUSE50572, MOUSE50573, MOUSE16444, MOUSE16442, MOUSE16443, MOUSE16439, MOUSE16441, MOUSE16438, MOUSE16437, MOUSE16440, MOUSE16436
OG0000104	SACKO_19425	MOUSE06976, MOUSE06975, MOUSE06978, MOUSE06980, MOUSE06979, MOUSE06981, MOUSE06983, MOUSE06982, MOUSE15501, MOUSE15498, MOUSE15499, MOUSE05643, MOUSE05641, MOUSE05642
OG0000104	SACKO_13617	MOUSE50577, MOUSE16445, MOUSE16446, MOUSE50574, MOUSE50575, MOUSE50576
OG0000104	SACKO_06378, SACKO_13688	MOUSE16174
OG0000104	SACKO_16066	MOUSE23464, MOUSE23465, MOUSE23463, MOUSE01968, MOUSE01967, MOUSE01969, MOUSE53764
OG0000106	SACKO_19035	MOUSE32021
OG0000106	SACKO_31163, SACKO_03309, SACKO_31157, SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319	MOUSE30798, MOUSE30797, MOUSE51789, MOUSE51787, MOUSE51788
OG0000107	SACKO_11530, SACKO_10874, SACKO_28015, SACKO_06746	MOUSE30829
OG0000108	SACKO_05297	MOUSE50933
OG0000108	SACKO_23326	MOUSE05737, MOUSE25036, MOUSE14651, MOUSE23310
OG0000109	SACKO_00769, SACKO_00777	MOUSE51699
OG0000109	SACKO_16256	MOUSE30164
OG0000109	SACKO_21546, SACKO_09770, SACKO_24622, SACKO_09772, SACKO_21400, SACKO_09259, SACKO_17753, SACKO_17339, SACKO_27007, SACKO_17752, SACKO_07357	MOUSE33717
OG0000111	SACKO_16656	MOUSE17075, MOUSE14044, MOUSE06017, MOUSE06016, MOUSE07126, MOUSE28116, MOUSE53772, MOUSE29257, MOUSE29259, MOUSE29254, MOUSE21512, MOUSE34168, MOUSE00043, MOUSE00042, MOUSE00044, MOUSE00053, MOUSE00055, MOUSE00045, MOUSE00060, MOUSE00058, MOUSE00059, MOUSE00062, MOUSE00054, MOUSE00065, MOUSE00066, MOUSE00064, MOUSE00057, MOUSE00051, MOUSE00050, MOUSE00049, MOUSE00063, MOUSE00056, MOUSE00061, MOUSE00052, MOUSE21513
OG0000113	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107, SACKO_25640, SACKO_27005	MOUSE33596, MOUSE33595
OG0000113	SACKO_09021	MOUSE08578, MOUSE08577, MOUSE39332, MOUSE39333, MOUSE39335, MOUSE39331, MOUSE39329
OG0000113	SACKO_09973	MOUSE08566, MOUSE39334, MOUSE39330
OG0000114	SACKO_05497, SACKO_05499, SACKO_05519	MOUSE36090, MOUSE36092, MOUSE36094, MOUSE36095, MOUSE36093, MOUSE36096, MOUSE36091, MOUSE34889, MOUSE34888
OG0000116	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390	MOUSE30922
OG0000116	SACKO_31632	MOUSE27994
OG0000117	SACKO_32122	MOUSE27159, MOUSE27158, MOUSE26358
OG0000119	SACKO_14170	MOUSE26432, MOUSE26431, MOUSE26430, MOUSE02581, MOUSE02580, MOUSE05168, MOUSE05166, MOUSE05165, MOUSE05167
OG0000119	SACKO_22937, SACKO_22948, SACKO_22971	MOUSE26597, MOUSE26599, MOUSE14908, MOUSE25018, MOUSE25019, MOUSE05713
OG0000119	SACKO_28303	MOUSE26569, MOUSE53192, MOUSE53193, MOUSE53194
OG0000120	SACKO_22704	MOUSE32833
OG0000121	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657	MOUSE48188, MOUSE48187, MOUSE21383
OG0000121	SACKO_15163, SACKO_26268, SACKO_32139, SACKO_01099, SACKO_22905, SACKO_28129, SACKO_02275	MOUSE22218, MOUSE22217
OG0000122	SACKO_31419	MOUSE05693, MOUSE35483, MOUSE35485, MOUSE35486, MOUSE22654
OG0000123	SACKO_13259	MOUSE36089, MOUSE09426, MOUSE09427
OG0000123	SACKO_30225	MOUSE21391, MOUSE47951, MOUSE47950, MOUSE19617
OG0000123	SACKO_06537	MOUSE19619
OG0000123	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897	MOUSE09430, MOUSE09429, MOUSE09431
OG0000124	SACKO_33754, SACKO_22345	MOUSE45402
OG0000124	SACKO_18436, SACKO_18432	MOUSE34424, MOUSE34425
OG0000124	SACKO_28600, SACKO_28595	MOUSE07351, MOUSE07350, MOUSE07352, MOUSE18780, MOUSE18779
OG0000124	SACKO_02327	MOUSE27466, MOUSE49894
OG0000125	SACKO_05896	MOUSE05385, MOUSE10968, MOUSE10967
OG0000125	SACKO_18622	MOUSE10957, MOUSE10956, MOUSE10959, MOUSE14826, MOUSE05399, MOUSE05398, MOUSE14824, MOUSE14825
OG0000125	SACKO_17275	MOUSE10964, MOUSE10966, MOUSE05382, MOUSE05384, MOUSE05381, MOUSE10965
OG0000125	SACKO_21397, SACKO_06987	MOUSE27013, MOUSE27014, MOUSE43956, MOUSE43955, MOUSE43954
OG0000126	SACKO_30837	MOUSE47557, MOUSE47555, MOUSE47554, MOUSE54136, MOUSE54135, MOUSE54137, MOUSE29574, MOUSE29573, MOUSE29575, MOUSE47556
OG0000126	SACKO_27653	MOUSE30423, MOUSE01500
OG0000126	SACKO_09501	MOUSE12568, MOUSE36379, MOUSE36377, MOUSE36378, MOUSE36380
OG0000127	SACKO_08426	MOUSE47545, MOUSE54139, MOUSE29572
OG0000127	SACKO_08394	MOUSE52357, MOUSE52358, MOUSE13075
OG0000127	SACKO_07799	MOUSE09031, MOUSE06835, MOUSE28216
OG0000127	SACKO_21491	MOUSE12652, MOUSE29242, MOUSE21486, MOUSE21487
OG0000127	SACKO_20351	MOUSE17076, MOUSE17077, MOUSE17078, MOUSE14094, MOUSE06008
OG0000128	SACKO_21605, SACKO_14613	MOUSE44975, MOUSE44976, MOUSE50207, MOUSE50208
OG0000129	SACKO_00164	MOUSE24658, MOUSE20204, MOUSE18144, MOUSE24659, MOUSE24660, MOUSE24661, MOUSE43330, MOUSE49914, MOUSE27526, MOUSE27523, MOUSE27524, MOUSE27525, MOUSE27522, MOUSE27521
OG0000129	SACKO_17443	MOUSE45123, MOUSE55058
OG0000130	SACKO_31133	MOUSE31524, MOUSE31521, MOUSE31523, MOUSE31522
OG0000130	SACKO_01253, SACKO_03874	MOUSE18069
OG0000131	SACKO_07703, SACKO_07705	MOUSE01093, MOUSE01094
OG0000131	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765	MOUSE23091
OG0000132	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049	MOUSE08918, MOUSE08909, MOUSE21284, MOUSE08828, MOUSE08927, MOUSE08921, MOUSE08935
OG0000132	SACKO_26256, SACKO_00485	MOUSE14073
OG0000133	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857	MOUSE39729, MOUSE39728, MOUSE39726, MOUSE39715, MOUSE39712, MOUSE39713, MOUSE39725, MOUSE39724, MOUSE39711, MOUSE39710
OG0000136	SACKO_00704	MOUSE17651, MOUSE21266
OG0000137	SACKO_15706, SACKO_03335	MOUSE13561, MOUSE13559, MOUSE13562, MOUSE13560, MOUSE00324, MOUSE00325, MOUSE00321, MOUSE00323
OG0000137	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490	MOUSE06337, MOUSE06338
OG0000137	SACKO_08934, SACKO_08979, SACKO_08926	MOUSE18094, MOUSE18096
OG0000137	SACKO_15711, SACKO_32541	MOUSE18095
OG0000139	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502	MOUSE38143, MOUSE38140, MOUSE38141, MOUSE38139, MOUSE38142
OG0000140	SACKO_32492	MOUSE39686, MOUSE39687, MOUSE39688, MOUSE39689, MOUSE39690
OG0000141	SACKO_17562, SACKO_17573	MOUSE36428, MOUSE36449, MOUSE36448, MOUSE07488, MOUSE07489, MOUSE36994, MOUSE47484
OG0000141	SACKO_11362, SACKO_23023	MOUSE54377, MOUSE54378
OG0000142	SACKO_02155	MOUSE25278, MOUSE18488, MOUSE17833
OG0000145	SACKO_12274, SACKO_18031, SACKO_09362, SACKO_17999, SACKO_18036, SACKO_16354, SACKO_17454	MOUSE07613
OG0000145	SACKO_27252	MOUSE09874, MOUSE09940
OG0000147	SACKO_09609, SACKO_09597	MOUSE23083, MOUSE23081, MOUSE23080, MOUSE23084, MOUSE23082, MOUSE34846, MOUSE34845, MOUSE34844
OG0000147	SACKO_29987	MOUSE09313, MOUSE09314, MOUSE09315, MOUSE09317, MOUSE12666, MOUSE12667
OG0000147	SACKO_25321	MOUSE23670, MOUSE23669, MOUSE23668
OG0000147	SACKO_18080	MOUSE28041, MOUSE28040
OG0000147	SACKO_06120	MOUSE27544
OG0000148	SACKO_07198, SACKO_01163	MOUSE54278, MOUSE54277, MOUSE54279, MOUSE40870, MOUSE40868, MOUSE40869, MOUSE40871, MOUSE07014, MOUSE07018, MOUSE07013, MOUSE23507, MOUSE23504, MOUSE23506, MOUSE23508, MOUSE23505, MOUSE23503
OG0000148	SACKO_01164	MOUSE40874, MOUSE40873, MOUSE40867, MOUSE40875, MOUSE40878, MOUSE40877, MOUSE40876, MOUSE50108, MOUSE50109, MOUSE23500, MOUSE23499, MOUSE14503
OG0000149	SACKO_25876, SACKO_25874	MOUSE10061, MOUSE10064, MOUSE16718
OG0000149	SACKO_25452, SACKO_33731, SACKO_25477, SACKO_31812, SACKO_01160, SACKO_10629, SACKO_25873, SACKO_24272, SACKO_00593	MOUSE44762, MOUSE19464
OG0000149	SACKO_01114	MOUSE31508, MOUSE31509
OG0000151	SACKO_19813	MOUSE50308, MOUSE25496, MOUSE25497, MOUSE31293, MOUSE17567, MOUSE17566, MOUSE17564, MOUSE17565, MOUSE17563, MOUSE31290, MOUSE31291
OG0000151	SACKO_07713	MOUSE38915, MOUSE05155, MOUSE14577, MOUSE14578, MOUSE22044, MOUSE22042, MOUSE22045
OG0000151	SACKO_18655	MOUSE32838, MOUSE31764
OG0000153	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021	MOUSE38334, MOUSE43249, MOUSE43250, MOUSE43251
OG0000154	SACKO_01624	MOUSE48803
OG0000154	SACKO_30029	MOUSE16268, MOUSE16271, MOUSE16267, MOUSE16269, MOUSE16270
OG0000155	SACKO_31592	MOUSE07365
OG0000155	SACKO_06509	MOUSE13874, MOUSE13880, MOUSE13869, MOUSE13873, MOUSE13870, MOUSE13877, MOUSE13876, MOUSE13878, MOUSE13872, MOUSE13875, MOUSE13871, MOUSE13879, MOUSE13881, MOUSE13883, MOUSE13882, MOUSE13884, MOUSE13885, MOUSE21763, MOUSE21764
OG0000157	SACKO_13943	MOUSE20681, MOUSE01676
OG0000157	SACKO_02389	MOUSE52684
OG0000158	SACKO_08920	MOUSE29251, MOUSE29249, MOUSE29250, MOUSE29247, MOUSE00038, MOUSE00039, MOUSE00040, MOUSE21506, MOUSE21503, MOUSE21502, MOUSE21504
OG0000159	SACKO_05468	MOUSE21603
OG0000159	SACKO_08600	MOUSE34639, MOUSE34638
OG0000159	SACKO_12615	MOUSE25717
OG0000160	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189	MOUSE28371, MOUSE28372, MOUSE28373
OG0000160	SACKO_16994	MOUSE01089, MOUSE01088, MOUSE01087, MOUSE01081
OG0000163	SACKO_28728, SACKO_28760	MOUSE14140, MOUSE14139, MOUSE14141, MOUSE06340, MOUSE14142
OG0000163	SACKO_28733	MOUSE06339
OG0000163	SACKO_18542	MOUSE05232, MOUSE05233, MOUSE05231, MOUSE14893, MOUSE39789, MOUSE39790, MOUSE39791
OG0000164	SACKO_15470	MOUSE44643, MOUSE44642, MOUSE30837, MOUSE30838, MOUSE10120, MOUSE10121, MOUSE10122, MOUSE48533
OG0000165	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193	MOUSE48054, MOUSE12534, MOUSE48055, MOUSE12535, MOUSE54698
OG0000166	SACKO_01793	MOUSE16357
OG0000166	SACKO_19780	MOUSE46180, MOUSE46181
OG0000166	SACKO_18225	MOUSE46600, MOUSE46597, MOUSE46596, MOUSE46603, MOUSE01131, MOUSE35817, MOUSE01134, MOUSE01135, MOUSE33480, MOUSE33479, MOUSE03840, MOUSE03841
OG0000167	SACKO_13975	MOUSE35789, MOUSE34068
OG0000168	SACKO_25971	MOUSE27170, MOUSE27166, MOUSE27169, MOUSE27167, MOUSE27168, MOUSE27165
OG0000168	SACKO_01287	MOUSE01297, MOUSE01296, MOUSE13205, MOUSE33379, MOUSE20806
OG0000168	SACKO_01284	MOUSE27171
OG0000171	SACKO_17743	MOUSE02823, MOUSE02822, MOUSE46727, MOUSE27859, MOUSE46726
OG0000171	SACKO_04473	MOUSE04583
OG0000171	SACKO_30895, SACKO_18626	MOUSE02239
OG0000172	SACKO_28037	MOUSE02356, MOUSE51487, MOUSE51486, MOUSE51488
OG0000172	SACKO_08175	MOUSE02355, MOUSE22541
OG0000172	SACKO_19254, SACKO_18480, SACKO_05104	MOUSE28892
OG0000173	SACKO_13484	MOUSE16104
OG0000174	SACKO_28192, SACKO_28201	MOUSE12800, MOUSE12801, MOUSE31622
OG0000174	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263	MOUSE25059, MOUSE19080
OG0000175	SACKO_14233	MOUSE37007, MOUSE37008, MOUSE37004, MOUSE37005, MOUSE37006
OG0000175	SACKO_20858	MOUSE32004, MOUSE32003
OG0000175	SACKO_26661	MOUSE34702, MOUSE34703, MOUSE34704, MOUSE34706, MOUSE34705
OG0000179	SACKO_06450, SACKO_05905	MOUSE02858, MOUSE18997, MOUSE02856, MOUSE11162
OG0000179	SACKO_15469	MOUSE19509, MOUSE51773
OG0000179	SACKO_14493	MOUSE30037
OG0000179	SACKO_04822	MOUSE26366, MOUSE53320
OG0000180	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450	MOUSE15253, MOUSE15255, MOUSE15254, MOUSE15252, MOUSE15251
OG0000180	SACKO_21610	MOUSE29509, MOUSE29508
OG0000180	SACKO_03905	MOUSE48072, MOUSE48074, MOUSE48071, MOUSE38825, MOUSE38824, MOUSE38823, MOUSE42096, MOUSE42097, MOUSE54603
OG0000181	SACKO_04152	MOUSE14627, MOUSE03706, MOUSE05783
OG0000181	SACKO_07379	MOUSE39163, MOUSE11210, MOUSE11208
OG0000181	SACKO_32918	MOUSE07217
OG0000183	SACKO_02174	MOUSE42801, MOUSE08189, MOUSE08186, MOUSE08187, MOUSE08190, MOUSE20337, MOUSE20343, MOUSE20344, MOUSE20338, MOUSE20339, MOUSE20341, MOUSE20340, MOUSE24700
OG0000183	SACKO_26873	MOUSE51267, MOUSE51268, MOUSE51266
OG0000184	SACKO_20563, SACKO_02843, SACKO_02840, SACKO_05038, SACKO_00035	MOUSE24058, MOUSE24066
OG0000184	SACKO_18335, SACKO_17629	MOUSE24064, MOUSE24056, MOUSE24057, MOUSE24065, MOUSE24062, MOUSE24061, MOUSE24063, MOUSE24060, MOUSE24059, MOUSE24067, MOUSE24068, MOUSE24181, MOUSE24180, MOUSE24179, MOUSE24178, MOUSE30888
OG0000185	SACKO_28399	MOUSE13671, MOUSE13672
OG0000185	SACKO_00274	MOUSE48986, MOUSE48987, MOUSE12446, MOUSE09959
OG0000185	SACKO_28410	MOUSE06590, MOUSE06589
OG0000186	SACKO_16624	MOUSE42683
OG0000186	SACKO_32106	MOUSE08549
OG0000188	SACKO_09766, SACKO_05116	MOUSE12813, MOUSE12815
OG0000190	SACKO_14522, SACKO_00368, SACKO_00373	MOUSE31898, MOUSE31897, MOUSE31899, MOUSE25811, MOUSE31896, MOUSE25813, MOUSE25815, MOUSE25816, MOUSE25819, MOUSE25814, MOUSE25817, MOUSE25822, MOUSE25821, MOUSE25820
OG0000192	SACKO_01682	MOUSE22431
OG0000192	SACKO_22597	MOUSE31398, MOUSE31399, MOUSE32645, MOUSE01413, MOUSE01412
OG0000192	SACKO_19499	MOUSE25324
OG0000192	SACKO_31547	MOUSE46094, MOUSE46095, MOUSE46092, MOUSE46093, MOUSE46090, MOUSE16913, MOUSE16914, MOUSE16915
OG0000193	SACKO_23908	MOUSE51240
OG0000193	SACKO_25908	MOUSE38224, MOUSE38223, MOUSE37517, MOUSE10603, MOUSE43494, MOUSE51242, MOUSE51243, MOUSE17401, MOUSE17402
OG0000194	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049	MOUSE29883, MOUSE29879, MOUSE29880, MOUSE29881, MOUSE29882, MOUSE29432, MOUSE29433, MOUSE29431, MOUSE34698, MOUSE34700, MOUSE34701, MOUSE34699, MOUSE34696, MOUSE34697, MOUSE34695
OG0000195	SACKO_19025	MOUSE52235, MOUSE52236, MOUSE52239, MOUSE52237, MOUSE52242, MOUSE52243, MOUSE52241, MOUSE04098, MOUSE04099, MOUSE52244
OG0000197	SACKO_22226, SACKO_22224, SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156	MOUSE30186, MOUSE51336
OG0000197	SACKO_26257	MOUSE34852, MOUSE34853, MOUSE52313, MOUSE52312, MOUSE34129, MOUSE00710, MOUSE00709, MOUSE29305, MOUSE29309, MOUSE29308, MOUSE29310, MOUSE29311, MOUSE29313, MOUSE29307, MOUSE29312
OG0000200	SACKO_32070	MOUSE23999, MOUSE30022, MOUSE30021
OG0000201	SACKO_33320	MOUSE38533, MOUSE38534, MOUSE14083
OG0000201	SACKO_08895	MOUSE02711, MOUSE02710, MOUSE02712, MOUSE02709, MOUSE04353, MOUSE04354, MOUSE26660
OG0000201	SACKO_29729	MOUSE03853, MOUSE03854, MOUSE03851, MOUSE03850, MOUSE03855, MOUSE03849, MOUSE03848, MOUSE03852, MOUSE03856, MOUSE01053, MOUSE01052
OG0000202	SACKO_30211	MOUSE07511, MOUSE48067, MOUSE48245, MOUSE47837, MOUSE47835, MOUSE47833, MOUSE47834, MOUSE12756, MOUSE12757, MOUSE12758, MOUSE12754, MOUSE46869, MOUSE46868, MOUSE46870, MOUSE27899, MOUSE27900, MOUSE27898, MOUSE03258, MOUSE46792, MOUSE46791, MOUSE30371, MOUSE30372, MOUSE30373, MOUSE30374
OG0000203	SACKO_10536	MOUSE48169, MOUSE48170
OG0000203	SACKO_33009	MOUSE29289, MOUSE00419, MOUSE33851
OG0000203	SACKO_21607	MOUSE15592
OG0000204	SACKO_32823, SACKO_07430	MOUSE23102, MOUSE23101
OG0000204	SACKO_19755	MOUSE44453, MOUSE44451, MOUSE44452, MOUSE14528, MOUSE14529, MOUSE14530, MOUSE14527
OG0000204	SACKO_07433	MOUSE27285
OG0000205	SACKO_11367	MOUSE07349, MOUSE24811, MOUSE24810
OG0000205	SACKO_07102, SACKO_12864	MOUSE05525, MOUSE18370, MOUSE14654
OG0000205	SACKO_32641, SACKO_26211, SACKO_12929	MOUSE05844, MOUSE05843, MOUSE05842, MOUSE35468, MOUSE35467, MOUSE26285, MOUSE26286, MOUSE26284
OG0000207	SACKO_30239	MOUSE19031, MOUSE28832, MOUSE28833
OG0000208	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788, SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740	MOUSE28784, MOUSE28785, MOUSE04342, MOUSE04346, MOUSE04345, MOUSE04344, MOUSE04343, MOUSE04690, MOUSE39382, MOUSE39136
OG0000209	SACKO_28272	MOUSE46040, MOUSE46041, MOUSE46039
OG0000210	SACKO_25704	MOUSE33248, MOUSE33247, MOUSE33246
OG0000210	SACKO_06920	MOUSE15655, MOUSE15654
OG0000211	SACKO_32655	MOUSE51114, MOUSE51115
OG0000211	SACKO_20445	MOUSE28046
OG0000211	SACKO_09187	MOUSE10073, MOUSE10072
OG0000211	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705	MOUSE44580, MOUSE44581, MOUSE44579, MOUSE20694, MOUSE20693
OG0000211	SACKO_16984	MOUSE01466, MOUSE44832
OG0000213	SACKO_28195, SACKO_19628, SACKO_18218, SACKO_25054, SACKO_11573, SACKO_11555, SACKO_11569, SACKO_11583, SACKO_13186, SACKO_33242, SACKO_18177, SACKO_33230, SACKO_23621, SACKO_27705, SACKO_27723, SACKO_29988, SACKO_04534, SACKO_27699, SACKO_02934, SACKO_02927, SACKO_14305, SACKO_02939, SACKO_24389, SACKO_04536, SACKO_31159, SACKO_10249, SACKO_02493, SACKO_33958, SACKO_00738	MOUSE04327, MOUSE04326, MOUSE37340
OG0000215	SACKO_24652, SACKO_16614	MOUSE19203, MOUSE27957
OG0000216	SACKO_27452	MOUSE17640
OG0000216	SACKO_02016, SACKO_20291	MOUSE25559
OG0000216	SACKO_17037	MOUSE43536
OG0000218	SACKO_13048, SACKO_18813, SACKO_18841, SACKO_19249, SACKO_01440, SACKO_08052, SACKO_01447, SACKO_01430	MOUSE10867, MOUSE45082
OG0000219	SACKO_32509	MOUSE15674
OG0000220	SACKO_05945	MOUSE11020, MOUSE11019, MOUSE11021
OG0000220	SACKO_14764	MOUSE11022
OG0000221	SACKO_07311, SACKO_32418	MOUSE22515, MOUSE22518, MOUSE22513, MOUSE22517, MOUSE22516, MOUSE22514, MOUSE53204, MOUSE53205, MOUSE53203, MOUSE05742, MOUSE05741
OG0000221	SACKO_20289	MOUSE29915, MOUSE29913, MOUSE29916, MOUSE29920, MOUSE29914, MOUSE29919, MOUSE29918, MOUSE29912, MOUSE29917, MOUSE35058, MOUSE35056, MOUSE35053, MOUSE35051, MOUSE35055, MOUSE35054
OG0000221	SACKO_15443	MOUSE22156, MOUSE18361
