Orthogroup	SACKO_ok	BRALA
OG0000070	SACKO_06869, SACKO_08780, SACKO_08776, SACKO_17153	BRALA14506, BRALA14507, BRALA14508, BRALA00869, BRALA13923, BRALA21904, BRALA31816, BRALA28174, BRALA29611, BRALA33117, BRALA16447, BRALA14504, BRALA14505, BRALA15434, BRALA07382, BRALA09112, BRALA15447, BRALA14512, BRALA07371, BRALA14167, BRALA10327, BRALA03588, BRALA09032, BRALA02167
OG0000070	SACKO_29369, SACKO_16538, SACKO_10537, SACKO_10050, SACKO_01480, SACKO_29930	BRALA22763, BRALA01254
OG0000071	SACKO_24289	BRALA16857
OG0000071	SACKO_03523, SACKO_08311	BRALA32052, BRALA20842, BRALA32055, BRALA20769
OG0000072	SACKO_30660	BRALA08308
OG0000072	SACKO_25103	BRALA12631
OG0000072	SACKO_14515	BRALA31916
OG0000072	SACKO_24878	BRALA23961
OG0000072	SACKO_32752	BRALA26087
OG0000072	SACKO_14099	BRALA26084
OG0000072	SACKO_24540	BRALA23306
OG0000073	SACKO_25846, SACKO_25049, SACKO_25052	BRALA14657, BRALA21835, BRALA32812
OG0000074	SACKO_00567, SACKO_23013	BRALA08058
OG0000074	SACKO_20268	BRALA15329
OG0000075	SACKO_07161	BRALA11316
OG0000075	SACKO_31864	BRALA07062
OG0000075	SACKO_16948	BRALA18754
OG0000075	SACKO_18318	BRALA16174
OG0000075	SACKO_31867	BRALA11318
OG0000075	SACKO_23452	BRALA17353
OG0000075	SACKO_23651	BRALA20309
OG0000075	SACKO_09677	BRALA25719
OG0000075	SACKO_16926	BRALA17324
OG0000076	SACKO_10761	BRALA29889
OG0000077	SACKO_10609, SACKO_13734	BRALA11472
OG0000077	SACKO_03449	BRALA02324
OG0000077	SACKO_24063	BRALA30355, BRALA30354, BRALA30353, BRALA27919, BRALA16173, BRALA31380, BRALA32410, BRALA09728, BRALA00278, BRALA10708, BRALA22743, BRALA22531, BRALA27588, BRALA21944, BRALA21945
OG0000077	SACKO_16621, SACKO_13762, SACKO_02025	BRALA35746, BRALA06424
OG0000077	SACKO_24085	BRALA09898
OG0000078	SACKO_29101	BRALA02325
OG0000078	SACKO_02475	BRALA02320, BRALA02318, BRALA10234, BRALA02688, BRALA30889, BRALA02317
OG0000079	SACKO_22850	BRALA00109
OG0000079	SACKO_28168	BRALA18105
OG0000079	SACKO_02973	BRALA22809
OG0000081	SACKO_09027	BRALA35664
OG0000082	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295	BRALA23665
OG0000082	SACKO_12474	BRALA23991
OG0000082	SACKO_26490	BRALA10738
OG0000082	SACKO_12848, SACKO_24599, SACKO_24554, SACKO_24557, SACKO_24563, SACKO_12893	BRALA12025
OG0000082	SACKO_23968, SACKO_23962	BRALA12024
OG0000083	SACKO_30590	BRALA11838, BRALA11834
OG0000083	SACKO_09837	BRALA34234, BRALA06829
OG0000083	SACKO_13802	BRALA25048
OG0000084	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253	BRALA16357
OG0000084	SACKO_32609, SACKO_07147, SACKO_31500, SACKO_15836, SACKO_05963, SACKO_27847, SACKO_20086, SACKO_20590, SACKO_20079, SACKO_05966, SACKO_22421, SACKO_20089, SACKO_17161, SACKO_31858, SACKO_21702, SACKO_03895, SACKO_28384, SACKO_05240, SACKO_30129, SACKO_05174, SACKO_01317	BRALA06698, BRALA06701, BRALA06699
OG0000084	SACKO_19861, SACKO_03000	BRALA06864, BRALA06861, BRALA24902, BRALA20804
OG0000084	SACKO_25939, SACKO_05229, SACKO_05226, SACKO_29112, SACKO_05196, SACKO_05204, SACKO_34192, SACKO_05203, SACKO_05224, SACKO_05166, SACKO_05235, SACKO_10741, SACKO_10738, SACKO_10729, SACKO_10733, SACKO_06583	BRALA27744
OG0000085	SACKO_23009	BRALA10231
OG0000085	SACKO_08919	BRALA35080, BRALA33501
OG0000085	SACKO_25563	BRALA20574
OG0000085	SACKO_29731	BRALA25560
OG0000085	SACKO_33849	BRALA18829
OG0000086	SACKO_32875, SACKO_17351, SACKO_29141, SACKO_14056, SACKO_14065	BRALA20910
OG0000086	SACKO_19424	BRALA32069
OG0000086	SACKO_00301, SACKO_29139, SACKO_16720	BRALA30701
OG0000086	SACKO_33827	BRALA25372
OG0000086	SACKO_16708	BRALA08255
OG0000087	SACKO_31124	BRALA25013
OG0000087	SACKO_21024	BRALA04156
OG0000087	SACKO_23310, SACKO_14360	BRALA02414
OG0000088	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635, SACKO_31806, SACKO_21553, SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075, SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000088	SACKO_11683	BRALA17728
OG0000089	SACKO_27338	BRALA34209
OG0000089	SACKO_27360	BRALA34579
OG0000090	SACKO_02496, SACKO_09415, SACKO_02499, SACKO_30922, SACKO_10678, SACKO_03911, SACKO_00829, SACKO_21411	BRALA02611
OG0000090	SACKO_17164	BRALA22440
OG0000090	SACKO_07409	BRALA09731
OG0000090	SACKO_24104	BRALA16298
OG0000090	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824	BRALA04706
OG0000093	SACKO_18765	BRALA13617, BRALA23773, BRALA10852, BRALA01719, BRALA20154, BRALA25820, BRALA08242, BRALA14143, BRALA23122, BRALA10555
OG0000093	SACKO_29828	BRALA09261, BRALA01316
OG0000093	SACKO_04129	BRALA11908, BRALA24397, BRALA24396, BRALA11910, BRALA11909, BRALA28868, BRALA21888, BRALA08104, BRALA25999, BRALA23972, BRALA01382, BRALA01380, BRALA08219, BRALA08221, BRALA08220, BRALA11214, BRALA23556, BRALA22226, BRALA29727, BRALA11781, BRALA11780, BRALA23126, BRALA16469, BRALA00842, BRALA15704
OG0000094	SACKO_30142	BRALA34518
OG0000094	SACKO_14416	BRALA09222, BRALA24092
OG0000095	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114, SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	SACKO_00041	BRALA29898, BRALA29897
OG0000096	SACKO_13904	BRALA16859
OG0000096	SACKO_24537	BRALA08595, BRALA28945
OG0000096	SACKO_27312, SACKO_27255	BRALA24883
OG0000097	SACKO_17961, SACKO_17950	BRALA05553
OG0000097	SACKO_31266, SACKO_11687, SACKO_11694, SACKO_10750, SACKO_30828, SACKO_01368, SACKO_01358, SACKO_10227, SACKO_19566, SACKO_19554, SACKO_19549	BRALA14233, BRALA32615, BRALA14235, BRALA25549
OG0000097	SACKO_15806	BRALA20028
OG0000098	SACKO_06907, SACKO_16653, SACKO_18395, SACKO_11913, SACKO_18398, SACKO_31097	BRALA11632, BRALA09472, BRALA00841
OG0000098	SACKO_30373, SACKO_19685	BRALA00433
OG0000098	SACKO_15840	BRALA09558
OG0000099	SACKO_32686, SACKO_02428, SACKO_05765	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893
OG0000099	SACKO_04331	BRALA22450, BRALA22449, BRALA35493
OG0000099	SACKO_03078	BRALA15695, BRALA29540, BRALA29541
OG0000101	SACKO_13586, SACKO_13587, SACKO_31937	BRALA27830
OG0000101	SACKO_05234	BRALA34770, BRALA14230
OG0000101	SACKO_24340, SACKO_08457	BRALA14227, BRALA01723, BRALA14232, BRALA14229, BRALA14228
OG0000101	SACKO_23978, SACKO_23977	BRALA35778, BRALA34308
OG0000101	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	SACKO_03174, SACKO_24642, SACKO_24634, SACKO_24635, SACKO_25830, SACKO_27386, SACKO_24644, SACKO_06606, SACKO_24917, SACKO_26731, SACKO_33717, SACKO_06602, SACKO_23037, SACKO_18657, SACKO_18650, SACKO_28533, SACKO_15184, SACKO_18640	BRALA10017, BRALA10010, BRALA10018, BRALA10013, BRALA10014
OG0000103	SACKO_33359	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033
OG0000104	SACKO_13626, SACKO_13628, SACKO_13620	BRALA24676, BRALA24677
OG0000104	SACKO_19425	BRALA26650
OG0000104	SACKO_13617	BRALA24675
OG0000104	SACKO_06378, SACKO_13688	BRALA25097, BRALA25098
OG0000104	SACKO_16066	BRALA20458, BRALA20457
OG0000105	SACKO_21769, SACKO_12256, SACKO_22236, SACKO_22253	BRALA27301, BRALA27302, BRALA27300
OG0000106	SACKO_19035	BRALA17617
OG0000106	SACKO_31163, SACKO_03309, SACKO_31157	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367
OG0000107	SACKO_10895	BRALA06444
OG0000108	SACKO_19835, SACKO_20865	BRALA11274, BRALA16846, BRALA28197, BRALA00973
OG0000108	SACKO_23326	BRALA25186, BRALA10855
OG0000108	SACKO_17008	BRALA16179, BRALA16183, BRALA16198, BRALA02119
OG0000109	SACKO_30409	BRALA30209, BRALA05004, BRALA01205, BRALA23360, BRALA01360
OG0000110	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702	BRALA05542, BRALA08593, BRALA22079, BRALA25609
OG0000110	SACKO_09064	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145
OG0000110	SACKO_22197	BRALA25881, BRALA05405, BRALA34750
OG0000111	SACKO_18092	BRALA19068
OG0000111	SACKO_15955, SACKO_15960, SACKO_03302, SACKO_04060, SACKO_32005, SACKO_30394, SACKO_09934, SACKO_16488, SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823, SACKO_02299, SACKO_10299	BRALA06221, BRALA13079, BRALA13080
OG0000111	SACKO_16656	BRALA29475, BRALA06649, BRALA13382, BRALA01140, BRALA16920, BRALA06787, BRALA06786, BRALA05323, BRALA06788, BRALA06341, BRALA13026, BRALA06344, BRALA16169, BRALA10270
OG0000112	SACKO_17183, SACKO_23661	BRALA25427, BRALA12323, BRALA31459, BRALA12320, BRALA08902, BRALA31462, BRALA31471, BRALA31467, BRALA31463, BRALA27533
OG0000112	SACKO_15610	BRALA12278, BRALA34017, BRALA12277
OG0000113	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107	BRALA05711, BRALA05736
OG0000113	SACKO_25640	BRALA10598
OG0000113	SACKO_27005	BRALA02148, BRALA02143, BRALA02144, BRALA02149
OG0000113	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082	BRALA26605, BRALA26606, BRALA30624, BRALA26607, BRALA21348, BRALA30625
OG0000113	SACKO_09973	BRALA05737, BRALA34204, BRALA28295
OG0000114	SACKO_05497, SACKO_05499, SACKO_05519	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610
OG0000115	SACKO_22227, SACKO_02348, SACKO_29452, SACKO_18178	BRALA09765, BRALA09071, BRALA22543
OG0000115	SACKO_10032	BRALA19493, BRALA16755, BRALA30771
OG0000115	SACKO_26047, SACKO_28375, SACKO_15118	BRALA17469
OG0000115	SACKO_25171	BRALA01362, BRALA20205
OG0000116	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390	BRALA28150, BRALA28151, BRALA30261, BRALA27865, BRALA02197
OG0000117	SACKO_25309	BRALA03778
OG0000117	SACKO_32122	BRALA19489, BRALA26828
OG0000117	SACKO_32353, SACKO_25301	BRALA20626
OG0000117	SACKO_17564, SACKO_17585, SACKO_17575, SACKO_17577, SACKO_17609, SACKO_17600	BRALA22187
OG0000117	SACKO_00604	BRALA12964
OG0000117	SACKO_14556	BRALA18688, BRALA13613
OG0000117	SACKO_31766	BRALA09114
OG0000118	SACKO_11919	BRALA16070, BRALA30002, BRALA16072, BRALA03022, BRALA09533, BRALA09535, BRALA09537, BRALA09538, BRALA31518, BRALA16083, BRALA34169, BRALA07195
OG0000119	SACKO_14170	BRALA06707, BRALA09190
OG0000119	SACKO_22937, SACKO_22948	BRALA09057, BRALA09056
OG0000119	SACKO_28303	BRALA14028, BRALA14029
OG0000121	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657	BRALA03924
OG0000121	SACKO_04710	BRALA32936
OG0000121	SACKO_31429, SACKO_21563	BRALA32320
OG0000121	SACKO_15163	BRALA02169
OG0000122	SACKO_31419	BRALA04629
OG0000123	SACKO_21671	BRALA11476
OG0000123	SACKO_13259	BRALA16281
OG0000123	SACKO_30225	BRALA11475
OG0000123	SACKO_06537	BRALA11471
OG0000123	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897	BRALA22355
OG0000124	SACKO_19309	BRALA26544
OG0000124	SACKO_20093	BRALA00429
OG0000124	SACKO_18436	BRALA05628
OG0000124	SACKO_28600, SACKO_28595	BRALA26268
OG0000124	SACKO_02327	BRALA23466
OG0000125	SACKO_05896	BRALA07049
OG0000125	SACKO_18622	BRALA11353
OG0000125	SACKO_17275	BRALA11356
OG0000126	SACKO_09501	BRALA11885
OG0000127	SACKO_08426	BRALA34921
OG0000127	SACKO_08394	BRALA06066
OG0000127	SACKO_07799	BRALA17083
OG0000127	SACKO_21491	BRALA16654
OG0000127	SACKO_20351	BRALA06242
OG0000128	SACKO_14613	BRALA13405
OG0000128	SACKO_15316, SACKO_15336	BRALA13384
OG0000129	SACKO_20115	BRALA27239
OG0000129	SACKO_00164	BRALA13415
OG0000129	SACKO_17443	BRALA11658
OG0000130	SACKO_31133	BRALA07214
OG0000130	SACKO_01253, SACKO_03874	BRALA03425, BRALA21438
OG0000131	SACKO_07703, SACKO_07705	BRALA24562
OG0000131	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765	BRALA20290, BRALA05190, BRALA24887, BRALA15582, BRALA31744, BRALA02675, BRALA17863, BRALA17862, BRALA17868, BRALA17869
OG0000132	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414
OG0000132	SACKO_26256, SACKO_00485	BRALA11245
OG0000133	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857	BRALA22999
OG0000134	SACKO_20038	BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024
OG0000135	SACKO_09629, SACKO_09635, SACKO_27993, SACKO_08123, SACKO_04199, SACKO_23383, SACKO_30904, SACKO_09626, SACKO_11920, SACKO_29710, SACKO_26958	BRALA09377, BRALA09376, BRALA00459
OG0000135	SACKO_08212, SACKO_03892, SACKO_03873, SACKO_25699	BRALA30823
OG0000135	SACKO_06037	BRALA10455
OG0000136	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294
OG0000136	SACKO_00704	BRALA07227
OG0000137	SACKO_15706, SACKO_03335	BRALA21689, BRALA16648
OG0000137	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017
OG0000137	SACKO_25869	BRALA11495, BRALA27466
OG0000137	SACKO_08934, SACKO_08979, SACKO_08926	BRALA25430, BRALA25424, BRALA35631, BRALA30028
OG0000138	SACKO_13692	BRALA33606, BRALA30696
OG0000139	SACKO_15433	BRALA28128
OG0000140	SACKO_32492	BRALA32130
OG0000140	SACKO_06180, SACKO_01107	BRALA21055
OG0000140	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414	BRALA16829, BRALA26717
OG0000141	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827	BRALA17575, BRALA10435
OG0000141	SACKO_17562, SACKO_17573	BRALA24485, BRALA23794, BRALA23795
OG0000141	SACKO_11362, SACKO_23023	BRALA03140, BRALA03139, BRALA03141
OG0000142	SACKO_25766	BRALA11507
OG0000142	SACKO_02160, SACKO_28263	BRALA06235
OG0000142	SACKO_31525	BRALA24723, BRALA02306
OG0000144	SACKO_28800	BRALA14346
OG0000145	SACKO_12274, SACKO_18031, SACKO_09362, SACKO_17999, SACKO_18036, SACKO_16354, SACKO_17454	BRALA35915, BRALA10511, BRALA10827, BRALA14879, BRALA20211, BRALA15262, BRALA09442, BRALA13765, BRALA23474, BRALA23473, BRALA13276, BRALA01496, BRALA01950, BRALA14884, BRALA20195, BRALA17386, BRALA18323, BRALA32462, BRALA14876, BRALA13764, BRALA04562, BRALA05462, BRALA20196, BRALA19223, BRALA01494, BRALA20197, BRALA20199, BRALA28269, BRALA05547, BRALA09890, BRALA18011
OG0000145	SACKO_12283	BRALA28773, BRALA04358
OG0000146	SACKO_17855	BRALA09942, BRALA31724, BRALA05313, BRALA15548, BRALA16781, BRALA26539, BRALA32053, BRALA08749, BRALA22251, BRALA31482, BRALA01423, BRALA33078, BRALA29122, BRALA29204, BRALA29930, BRALA01938, BRALA29214, BRALA18851, BRALA32970, BRALA15983, BRALA31235, BRALA12540, BRALA25539, BRALA30733, BRALA27139, BRALA20692, BRALA08961, BRALA28364, BRALA33054, BRALA21562, BRALA35987, BRALA10509, BRALA24328, BRALA27421, BRALA19556
OG0000146	SACKO_29496	BRALA31939, BRALA14796, BRALA29378, BRALA11937, BRALA06481, BRALA33949, BRALA03681, BRALA27621, BRALA31208, BRALA30734, BRALA24615, BRALA23539, BRALA25540, BRALA33029, BRALA27950, BRALA09311, BRALA31481, BRALA34870, BRALA34332, BRALA28009, BRALA28339, BRALA14847, BRALA27227
OG0000146	SACKO_06281	BRALA16782, BRALA17288, BRALA27947, BRALA27242, BRALA31937, BRALA34148, BRALA20272, BRALA27691, BRALA35341, BRALA21098, BRALA14795
OG0000146	SACKO_03036	BRALA12605
OG0000146	SACKO_14080	BRALA13000
OG0000147	SACKO_09597	BRALA33037
OG0000147	SACKO_25321	BRALA16538
OG0000147	SACKO_18080	BRALA30660
OG0000148	SACKO_07198, SACKO_01163	BRALA09428
OG0000148	SACKO_01164	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051
OG0000148	SACKO_07200	BRALA19042, BRALA34464, BRALA19044
OG0000149	SACKO_25873	BRALA04476
OG0000149	SACKO_24272, SACKO_00593	BRALA12518, BRALA28887
OG0000149	SACKO_01114	BRALA24371
OG0000151	SACKO_27411	BRALA24824
OG0000151	SACKO_07713	BRALA00287
OG0000151	SACKO_18655	BRALA21767, BRALA30997
OG0000153	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021	BRALA22031, BRALA19062, BRALA34442, BRALA34632, BRALA35299
OG0000154	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611	BRALA22725, BRALA18903
OG0000154	SACKO_27726	BRALA09754
OG0000156	SACKO_30920	BRALA05790
OG0000157	SACKO_13943	BRALA27057
OG0000157	SACKO_19300	BRALA11237
OG0000157	SACKO_02389	BRALA28027
OG0000159	SACKO_31334	BRALA06638
OG0000159	SACKO_05468	BRALA09776
OG0000159	SACKO_22675, SACKO_19118	BRALA02187
OG0000159	SACKO_12615	BRALA02682
OG0000160	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189	BRALA09740
OG0000160	SACKO_16994	BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771
OG0000162	SACKO_12057	BRALA14610, BRALA34897
OG0000163	SACKO_28728, SACKO_28760	BRALA16731, BRALA16733, BRALA16732
OG0000164	SACKO_29240, SACKO_04512, SACKO_12280, SACKO_18028	BRALA10317, BRALA22107, BRALA10709, BRALA00277, BRALA10710, BRALA07246, BRALA10864
OG0000164	SACKO_06293, SACKO_00026	BRALA15645
OG0000164	SACKO_15470	BRALA01615
OG0000165	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193	BRALA15293, BRALA22908, BRALA28975, BRALA34797
OG0000166	SACKO_11639, SACKO_19154	BRALA07086
OG0000167	SACKO_13978	BRALA17123
OG0000168	SACKO_25971	BRALA19184
OG0000168	SACKO_01287	BRALA01020, BRALA13286, BRALA13283
OG0000169	SACKO_10602	BRALA08147, BRALA04305
OG0000169	SACKO_10600	BRALA11953
OG0000170	SACKO_22976	BRALA09131
OG0000171	SACKO_17743	BRALA35313
OG0000171	SACKO_17747	BRALA06159
OG0000171	SACKO_04473	BRALA33750
OG0000171	SACKO_30895, SACKO_18626	BRALA28419
OG0000172	SACKO_29021, SACKO_31081, SACKO_31088	BRALA19684, BRALA24662
OG0000172	SACKO_28037	BRALA23427, BRALA05075, BRALA09367, BRALA05284
OG0000172	SACKO_08175	BRALA19981
OG0000173	SACKO_13484	BRALA05385
OG0000174	SACKO_28192, SACKO_28201	BRALA01909
OG0000174	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263	BRALA10706, BRALA03775
OG0000175	SACKO_14233	BRALA24671
OG0000175	SACKO_26661	BRALA21252, BRALA16465
OG0000178	SACKO_02508, SACKO_11603, SACKO_02130	BRALA20749, BRALA20750, BRALA26393, BRALA26392
OG0000179	SACKO_06450, SACKO_05905	BRALA13816
OG0000179	SACKO_14493	BRALA28779
OG0000180	SACKO_21604, SACKO_16877	BRALA18777
OG0000180	SACKO_21610	BRALA18757
OG0000181	SACKO_04152	BRALA20263
OG0000181	SACKO_07379	BRALA09404
OG0000181	SACKO_04775	BRALA25948
OG0000181	SACKO_32918	BRALA11436
OG0000182	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885	BRALA04970
OG0000183	SACKO_02174	BRALA34386
OG0000183	SACKO_12428	BRALA17782, BRALA17781
OG0000183	SACKO_26873	BRALA30657
OG0000184	SACKO_20563, SACKO_02843, SACKO_02840, SACKO_05038, SACKO_00035	BRALA24654
OG0000184	SACKO_18335, SACKO_17629	BRALA24349, BRALA24348, BRALA24345, BRALA13027, BRALA24344
OG0000185	SACKO_00274	BRALA20218
OG0000185	SACKO_28410	BRALA09638
OG0000186	SACKO_22510, SACKO_22490, SACKO_22506	BRALA16103
OG0000186	SACKO_23833	BRALA13620
OG0000187	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997, SACKO_29368, SACKO_05665, SACKO_29110, SACKO_32092, SACKO_29873, SACKO_21498, SACKO_01156, SACKO_26786, SACKO_29846, SACKO_12886, SACKO_05746, SACKO_02086, SACKO_05409, SACKO_13856, SACKO_00647, SACKO_00629, SACKO_21737, SACKO_25057, SACKO_04414, SACKO_02088, SACKO_12910	BRALA08508
OG0000187	SACKO_29469, SACKO_32014	BRALA09296
OG0000188	SACKO_03512	BRALA19481, BRALA19688, BRALA14550
OG0000188	SACKO_19058, SACKO_28325, SACKO_12331	BRALA31520
OG0000190	SACKO_14399	BRALA07544, BRALA07542, BRALA07545
OG0000190	SACKO_14522, SACKO_00368, SACKO_00373	BRALA04696, BRALA17369, BRALA12568, BRALA28519, BRALA20641
OG0000191	SACKO_07992	BRALA08215, BRALA18409
OG0000192	SACKO_22597	BRALA05274
OG0000192	SACKO_19499	BRALA02780
OG0000192	SACKO_31547	BRALA25029
OG0000193	SACKO_23908	BRALA29049
OG0000193	SACKO_13008, SACKO_13012, SACKO_11767, SACKO_11772, SACKO_19913, SACKO_30076	BRALA35297
OG0000194	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297
OG0000195	SACKO_19025	BRALA27202, BRALA33299, BRALA21846
OG0000195	SACKO_17832, SACKO_17833	BRALA14189
OG0000195	SACKO_02091, SACKO_28206, SACKO_28209	BRALA01750, BRALA01749, BRALA08338, BRALA22184
OG0000196	SACKO_23030, SACKO_01102, SACKO_19218, SACKO_01461, SACKO_15492, SACKO_33252, SACKO_11060, SACKO_19250, SACKO_11756, SACKO_11771, SACKO_11782, SACKO_06777, SACKO_08205, SACKO_19115	BRALA24066, BRALA34404
OG0000197	SACKO_22226, SACKO_22224	BRALA10216
OG0000197	SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156	BRALA29466, BRALA29467, BRALA15189, BRALA19566
