Orthogroup	SACKO_ok	XENTR
OG0000131	SACKO_07703, SACKO_07705	XENTR10944
OG0000131	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765	XENTR15258, XENTR16765, XENTR18163, XENTR17692, XENTR17693, XENTR17694, XENTR15254, XENTR03272
OG0000132	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255
OG0000132	SACKO_26256, SACKO_00485	XENTR04795
OG0000136	SACKO_00704	XENTR15528, XENTR11845
OG0000137	SACKO_15706, SACKO_03335	XENTR10738, XENTR07993, XENTR07994
OG0000137	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490	XENTR11062, XENTR17418
OG0000137	SACKO_08934, SACKO_08979, SACKO_08926	XENTR10667
OG0000139	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502	XENTR06324
OG0000140	SACKO_32492	XENTR17095
OG0000141	SACKO_17562, SACKO_17573	XENTR03452, XENTR09008, XENTR08297, XENTR02739
OG0000141	SACKO_11362, SACKO_23023	XENTR13160
OG0000142	SACKO_02155	XENTR14526, XENTR15206, XENTR12932
OG0000147	SACKO_09609, SACKO_09597	XENTR03268, XENTR13018
OG0000147	SACKO_29987	XENTR02156, XENTR12287
OG0000147	SACKO_25321	XENTR01301, XENTR12003
OG0000147	SACKO_18080	XENTR00602
OG0000147	SACKO_06120	XENTR15311
OG0000148	SACKO_07198, SACKO_01163	XENTR10464, XENTR17112, XENTR02369, XENTR07951
OG0000148	SACKO_01164	XENTR11222, XENTR06966, XENTR07952, XENTR02368
OG0000149	SACKO_25876, SACKO_25874	XENTR03422, XENTR03423
OG0000149	SACKO_25452, SACKO_33731, SACKO_25477, SACKO_31812, SACKO_01160, SACKO_10629, SACKO_25873, SACKO_24272, SACKO_00593	XENTR01442, XENTR00579
OG0000149	SACKO_01114	XENTR04855
OG0000151	SACKO_19813	XENTR04929, XENTR06165, XENTR12078, XENTR11745
OG0000151	SACKO_07713	XENTR14804, XENTR06918, XENTR07090, XENTR00143, XENTR00142
OG0000151	SACKO_18655	XENTR06824, XENTR00446, XENTR00447
OG0000153	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021	XENTR04393, XENTR14583, XENTR14584, XENTR14230
OG0000154	SACKO_30029	XENTR11406, XENTR12586
OG0000155	SACKO_31592	XENTR03823
OG0000155	SACKO_06509	XENTR18176
OG0000157	SACKO_13943	XENTR09579, XENTR08086
OG0000158	SACKO_08920	XENTR17930, XENTR04115, XENTR04631
OG0000159	SACKO_05468	XENTR09320, XENTR09321
OG0000159	SACKO_12615	XENTR07751
OG0000160	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189	XENTR02472
OG0000160	SACKO_16994	XENTR00861, XENTR00862
OG0000162	SACKO_12057	XENTR19069
OG0000163	SACKO_28728, SACKO_28760	XENTR03897, XENTR06574
OG0000163	SACKO_28733	XENTR17419
OG0000163	SACKO_18542	XENTR10844, XENTR07114, XENTR03341
OG0000164	SACKO_15470	XENTR03117, XENTR11443, XENTR03405, XENTR11930
OG0000165	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193	XENTR16873, XENTR11658, XENTR00720
OG0000166	SACKO_19780	XENTR01839
OG0000166	SACKO_18225	XENTR14691, XENTR00874, XENTR00875, XENTR00043, XENTR01855
OG0000167	SACKO_13975	XENTR13141
OG0000168	SACKO_25971	XENTR11485, XENTR09871
OG0000168	SACKO_01287	XENTR11542, XENTR17377, XENTR00071, XENTR05864, XENTR04725
OG0000171	SACKO_17743	XENTR10513, XENTR07909
OG0000171	SACKO_04473	XENTR12901
OG0000171	SACKO_30895, SACKO_18626	XENTR11514
OG0000172	SACKO_28037	XENTR05272
OG0000172	SACKO_08175	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551
OG0000172	SACKO_19254, SACKO_18480, SACKO_05104	XENTR06583, XENTR15541
OG0000173	SACKO_13483	XENTR18567, XENTR18568
OG0000174	SACKO_28192, SACKO_28201	XENTR02208, XENTR05576
OG0000174	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263	XENTR05232
OG0000175	SACKO_14233	XENTR08289, XENTR15844
OG0000175	SACKO_20858	XENTR04649
OG0000175	SACKO_26661	XENTR10033
OG0000179	SACKO_06450, SACKO_05905	XENTR01942
OG0000179	SACKO_15469	XENTR00560, XENTR12119
OG0000179	SACKO_14493	XENTR05649
OG0000179	SACKO_04822	XENTR05414, XENTR12627
OG0000180	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450	XENTR01179
OG0000180	SACKO_21610	XENTR00269
OG0000180	SACKO_03905	XENTR14458, XENTR09734, XENTR04382, XENTR05909
OG0000181	SACKO_04152	XENTR06217, XENTR12611, XENTR02755
OG0000181	SACKO_07379	XENTR06005
OG0000181	SACKO_04775	XENTR17190, XENTR17189, XENTR03816
OG0000181	SACKO_32918	XENTR09033, XENTR12669
OG0000182	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885	XENTR14471
OG0000183	SACKO_02174	XENTR02086, XENTR13524, XENTR16217
OG0000183	SACKO_26873	XENTR02643
OG0000184	SACKO_18335, SACKO_17629	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929
OG0000185	SACKO_00274	XENTR09757, XENTR04609
OG0000185	SACKO_28410	XENTR12734
OG0000188	SACKO_09766, SACKO_05116	XENTR09997, XENTR04456
OG0000190	SACKO_14522, SACKO_00368, SACKO_00373	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829
OG0000192	SACKO_01682	XENTR01061
OG0000192	SACKO_22597	XENTR03994, XENTR04308
OG0000192	SACKO_19499	XENTR16408
OG0000192	SACKO_31547	XENTR01771
OG0000193	SACKO_23908	XENTR02648
OG0000193	SACKO_25908	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116
OG0000194	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049	XENTR14824, XENTR18660, XENTR00280, XENTR10034
OG0000195	SACKO_19025	XENTR11322, XENTR09909, XENTR17326
OG0000195	SACKO_28209	XENTR19159
OG0000197	SACKO_22226, SACKO_22224, SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156	XENTR05307, XENTR15908
OG0000197	SACKO_26257	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201
OG0000200	SACKO_32070	XENTR00101, XENTR00252
OG0000201	SACKO_33320	XENTR16600, XENTR16601, XENTR04781
OG0000201	SACKO_08895	XENTR04564
OG0000201	SACKO_29729	XENTR12187, XENTR00868
OG0000202	SACKO_30211	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556
OG0000203	SACKO_10536	XENTR04908
OG0000203	SACKO_33009	XENTR08192, XENTR07634
OG0000203	SACKO_21607	XENTR09015, XENTR08065
OG0000204	SACKO_19755	XENTR04113, XENTR02352
OG0000205	SACKO_11367	XENTR12959, XENTR05519
OG0000205	SACKO_07102, SACKO_12864	XENTR16886, XENTR01752, XENTR14923
OG0000205	SACKO_32641, SACKO_26211, SACKO_12929	XENTR18445, XENTR10749, XENTR03131
OG0000207	SACKO_30239	XENTR04496, XENTR02974
OG0000208	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788, SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993
OG0000210	SACKO_25704	XENTR12375
OG0000210	SACKO_27026, SACKO_03879, SACKO_25701	XENTR19252
OG0000210	SACKO_06920	XENTR04415
OG0000211	SACKO_32655	XENTR02626
OG0000211	SACKO_20445	XENTR00605
OG0000211	SACKO_09187	XENTR03419
OG0000211	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705	XENTR12567, XENTR17201, XENTR17202
OG0000211	SACKO_16984	XENTR15376, XENTR01456
OG0000213	SACKO_28195, SACKO_19628, SACKO_18218, SACKO_25054, SACKO_11573, SACKO_11555, SACKO_11569, SACKO_11583, SACKO_13186, SACKO_33242, SACKO_18177, SACKO_33230, SACKO_23621, SACKO_27705, SACKO_27723, SACKO_29988, SACKO_04534, SACKO_27699, SACKO_02934, SACKO_02927, SACKO_14305, SACKO_02939, SACKO_24389, SACKO_04536, SACKO_31159, SACKO_10249, SACKO_02493, SACKO_33958, SACKO_00738	XENTR03518, XENTR08248
OG0000214	SACKO_11568, SACKO_06163, SACKO_03687, SACKO_14646, SACKO_24154, SACKO_24062, SACKO_02510, SACKO_20363, SACKO_33189, SACKO_27672, SACKO_33262, SACKO_32285, SACKO_23049, SACKO_22492, SACKO_19778, SACKO_23372, SACKO_21326, SACKO_29334, SACKO_22384	XENTR12264
OG0000215	SACKO_24652, SACKO_16614	XENTR01627, XENTR06477
OG0000216	SACKO_27452	XENTR15525
OG0000218	SACKO_13048, SACKO_18813, SACKO_18841, SACKO_19249, SACKO_01440, SACKO_08052, SACKO_01447, SACKO_01430	XENTR06015
OG0000220	SACKO_05945	XENTR07581
OG0000221	SACKO_07311, SACKO_32418	XENTR04171, XENTR10605, XENTR06942
OG0000221	SACKO_20289	XENTR03108, XENTR08434, XENTR08435
OG0000221	SACKO_15443	XENTR10392, XENTR01755, XENTR16885
OG0000223	SACKO_07484	XENTR15744, XENTR02504, XENTR10692
OG0000225	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844
OG0000226	SACKO_21639, SACKO_00395	XENTR11864
OG0000227	SACKO_16510	XENTR12301, XENTR12302
OG0000227	SACKO_14267	XENTR13632
OG0000227	SACKO_16493	XENTR15725, XENTR05302, XENTR05301
OG0000227	SACKO_24661	XENTR00522, XENTR04987
OG0000228	SACKO_33161	XENTR07707, XENTR15692
OG0000229	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261	XENTR07694
OG0000230	SACKO_24726	XENTR08030, XENTR08029
OG0000230	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815	XENTR08028, XENTR03529, XENTR06314
OG0000231	SACKO_17320	XENTR12600, XENTR00418, XENTR03456, XENTR16995
OG0000231	SACKO_33888	XENTR00474, XENTR12545
OG0000233	SACKO_18656, SACKO_18643	XENTR14531
OG0000234	SACKO_21028	XENTR08092, XENTR06076, XENTR18346
OG0000234	SACKO_01549	XENTR00774, XENTR10873
OG0000235	SACKO_07025	XENTR11258, XENTR03491, XENTR04363, XENTR04213, XENTR04161
OG0000235	SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026	XENTR08759
OG0000236	SACKO_00233	XENTR04703
OG0000236	SACKO_31312	XENTR08003
OG0000238	SACKO_14320, SACKO_28194	XENTR01828
OG0000238	SACKO_11714, SACKO_19006	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205
OG0000238	SACKO_28313	XENTR15099, XENTR08204
OG0000239	SACKO_23050	XENTR02896, XENTR08392
OG0000239	SACKO_03853	XENTR09596
OG0000239	SACKO_23070	XENTR06920, XENTR03351
OG0000240	SACKO_18260, SACKO_18199	XENTR00848, XENTR00849
OG0000242	SACKO_11564	XENTR11501
OG0000242	SACKO_24398, SACKO_19170, SACKO_19165	XENTR00387, XENTR02580, XENTR18495, XENTR12685
OG0000242	SACKO_31437	XENTR19139, XENTR02853
OG0000244	SACKO_25569, SACKO_21049	XENTR03738, XENTR10413, XENTR05888, XENTR02505, XENTR12546
OG0000245	SACKO_20346, SACKO_20359, SACKO_20349	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790
OG0000246	SACKO_32904	XENTR05669
OG0000246	SACKO_07496, SACKO_26312, SACKO_07493	XENTR12561
OG0000248	SACKO_05978	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752
OG0000250	SACKO_18012, SACKO_18008, SACKO_18019	XENTR02681
OG0000250	SACKO_06222	XENTR13730
OG0000250	SACKO_19847	XENTR12693
OG0000250	SACKO_08487	XENTR18990
OG0000251	SACKO_16959	XENTR06246, XENTR18095
OG0000251	SACKO_31103	XENTR09634
OG0000251	SACKO_18952	XENTR11476, XENTR03109
OG0000255	SACKO_00039	XENTR09255
OG0000255	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247	XENTR12056
OG0000256	SACKO_19804	XENTR18908
OG0000256	SACKO_31234, SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084	XENTR00544, XENTR12133, XENTR13229
OG0000257	SACKO_15321	XENTR03052, XENTR13887
OG0000258	SACKO_10833	XENTR04830, XENTR00764
OG0000258	SACKO_32411	XENTR12963, XENTR01640
OG0000259	SACKO_22682, SACKO_26999, SACKO_00545, SACKO_00544	XENTR03104, XENTR03103, XENTR17832, XENTR16812, XENTR10177, XENTR18181
OG0000260	SACKO_23657	XENTR02375, XENTR07041
OG0000260	SACKO_18171	XENTR02010
OG0000261	SACKO_30848	XENTR16283, XENTR07075, XENTR02029
OG0000263	SACKO_11637	XENTR08076
OG0000265	SACKO_17354	XENTR16202, XENTR06790, XENTR04690
OG0000265	SACKO_17458, SACKO_06245	XENTR16783
OG0000266	SACKO_28001	XENTR15324
OG0000268	SACKO_20817, SACKO_19604	XENTR08601, XENTR08600, XENTR12203
OG0000270	SACKO_22265	XENTR01639, XENTR12962
OG0000270	SACKO_10346	XENTR15949, XENTR01261
OG0000272	SACKO_29715	XENTR16722
OG0000272	SACKO_18346	XENTR12139, XENTR00222, XENTR10866
OG0000273	SACKO_25860, SACKO_18590	XENTR05880
OG0000273	SACKO_00732	XENTR04558
OG0000275	SACKO_11935	XENTR12980, XENTR06678
OG0000275	SACKO_21462	XENTR08145, XENTR07453, XENTR01933
OG0000276	SACKO_00244	XENTR11774, XENTR09720
OG0000277	SACKO_10207	XENTR14696, XENTR01190
OG0000277	SACKO_13321	XENTR10121, XENTR08844, XENTR08749
OG0000278	SACKO_15807	XENTR19229
OG0000278	SACKO_13664	XENTR11159
OG0000278	SACKO_06388	XENTR14066
OG0000278	SACKO_11366	XENTR09088
OG0000278	SACKO_13514	XENTR12427
OG0000280	SACKO_05086	XENTR05041, XENTR11441, XENTR03406, XENTR03118
OG0000280	SACKO_21917	XENTR09398
OG0000280	SACKO_08611	XENTR05286
OG0000281	SACKO_15665, SACKO_15682	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165
OG0000281	SACKO_28155	XENTR05001, XENTR04901
OG0000282	SACKO_12850, SACKO_12863	XENTR02925, XENTR13973
OG0000282	SACKO_07792	XENTR08646
OG0000282	SACKO_07779	XENTR07444
OG0000282	SACKO_07698	XENTR13582
OG0000284	SACKO_27406, SACKO_27401	XENTR07786, XENTR15522, XENTR13217
OG0000284	SACKO_05744, SACKO_27435	XENTR04307
OG0000286	SACKO_20288, SACKO_17631	XENTR17252, XENTR17250, XENTR17251
OG0000286	SACKO_18102, SACKO_24666	XENTR14882, XENTR03100
OG0000286	SACKO_14873, SACKO_28861, SACKO_28860, SACKO_14870	XENTR16087
OG0000286	SACKO_01458	XENTR08614, XENTR08615, XENTR17051
OG0000288	SACKO_00022	XENTR03004
OG0000288	SACKO_00017	XENTR09626, XENTR07805
OG0000289	SACKO_25627	XENTR00324, XENTR04766
OG0000290	SACKO_22064	XENTR04155
OG0000295	SACKO_29580, SACKO_29578, SACKO_28240, SACKO_29581	XENTR01672
OG0000296	SACKO_20594	XENTR15309
OG0000296	SACKO_03886	XENTR04749, XENTR11549
OG0000296	SACKO_01856	XENTR17014, XENTR02673
OG0000296	SACKO_13390	XENTR06270, XENTR06080
OG0000297	SACKO_25277	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806
OG0000299	SACKO_16759	XENTR10892, XENTR10893, XENTR02454
OG0000300	SACKO_12404	XENTR05754
OG0000300	SACKO_30124	XENTR05964, XENTR06113
OG0000301	SACKO_16617, SACKO_29682	XENTR10255
OG0000301	SACKO_06456, SACKO_17860	XENTR04265, XENTR08731, XENTR05595
OG0000301	SACKO_00105	XENTR00731, XENTR05032
OG0000301	SACKO_17869	XENTR12661
OG0000302	SACKO_14674	XENTR16030
OG0000303	SACKO_32886, SACKO_27038, SACKO_10765	XENTR17264
OG0000305	SACKO_13147, SACKO_15287	XENTR04162, XENTR07218
OG0000307	SACKO_02179	XENTR13525, XENTR02085
OG0000307	SACKO_13262, SACKO_06407	XENTR01470
OG0000308	SACKO_05538, SACKO_27953	XENTR05341, XENTR03132
OG0000308	SACKO_28262	XENTR06275
OG0000309	SACKO_02717	XENTR00767
OG0000309	SACKO_01715	XENTR18236, XENTR00768
OG0000310	SACKO_33497	XENTR02307, XENTR02306
OG0000312	SACKO_12716	XENTR10281, XENTR10282, XENTR04736, XENTR00030
OG0000312	SACKO_29942	XENTR12581
OG0000312	SACKO_09512	XENTR16372, XENTR10558
OG0000313	SACKO_25102	XENTR04895, XENTR02724
OG0000313	SACKO_12413	XENTR08592
OG0000313	SACKO_03803	XENTR05983, XENTR05982
OG0000314	SACKO_20267	XENTR09194, XENTR12236
OG0000315	SACKO_21990	XENTR03674
OG0000315	SACKO_05539	XENTR04204, XENTR06293
OG0000315	SACKO_02387	XENTR02373
OG0000316	SACKO_21373	XENTR07574, XENTR05658
OG0000316	SACKO_22473	XENTR00550, XENTR11533
OG0000317	SACKO_13987	XENTR13934, XENTR13686, XENTR00225
OG0000319	SACKO_08516, SACKO_11140, SACKO_31044, SACKO_30308, SACKO_04054, SACKO_08909, SACKO_21180, SACKO_31045, SACKO_31043	XENTR04638
OG0000319	SACKO_32883	XENTR08302
OG0000321	SACKO_18163	XENTR04726
OG0000321	SACKO_06201	XENTR01810
OG0000321	SACKO_25342	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907
OG0000322	SACKO_25809	XENTR06441
OG0000323	SACKO_31194	XENTR18280
OG0000323	SACKO_18533	XENTR06278, XENTR08426
OG0000325	SACKO_20591, SACKO_15633	XENTR07161
OG0000325	SACKO_02602	XENTR03133, XENTR12265
OG0000326	SACKO_09487	XENTR10133, XENTR03102, XENTR17122
OG0000326	SACKO_00052, SACKO_00067, SACKO_08423, SACKO_24590	XENTR16483
OG0000329	SACKO_22665, SACKO_26706	XENTR05224, XENTR13205, XENTR13637, XENTR14193
OG0000331	SACKO_00783, SACKO_00534	XENTR05673, XENTR00936, XENTR09785, XENTR03900
OG0000332	SACKO_14215	XENTR14310, XENTR07549
OG0000333	SACKO_00584	XENTR16826
OG0000333	SACKO_15818, SACKO_04636, SACKO_18597	XENTR07996
OG0000337	SACKO_02361	XENTR07409
OG0000338	SACKO_20111	XENTR03666, XENTR00810
OG0000338	SACKO_31237	XENTR00811, XENTR03279
OG0000338	SACKO_13513	XENTR12945
OG0000339	SACKO_04937, SACKO_04891	XENTR06902, XENTR11218
OG0000341	SACKO_34065	XENTR09328, XENTR07475, XENTR02979, XENTR12854
OG0000343	SACKO_01767	XENTR11384, XENTR11385, XENTR00663, XENTR09712
OG0000344	SACKO_24527	XENTR04022, XENTR04531, XENTR16339
OG0000344	SACKO_16635, SACKO_16639, SACKO_02039, SACKO_11488, SACKO_11480, SACKO_11492, SACKO_11497, SACKO_16581	XENTR03764, XENTR07830
OG0000345	SACKO_19848	XENTR04999, XENTR04907, XENTR12817
OG0000346	SACKO_27501	XENTR17511, XENTR00075, XENTR04734
OG0000349	SACKO_02869	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310
OG0000350	SACKO_31750	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105
OG0000350	SACKO_29686	XENTR05868
OG0000350	SACKO_31584	XENTR14747, XENTR16793
OG0000350	SACKO_31595	XENTR09038, XENTR12529
OG0000352	SACKO_34178	XENTR04727, XENTR11543, XENTR14779
OG0000352	SACKO_00810	XENTR11161
OG0000352	SACKO_22008, SACKO_07999	XENTR18553
OG0000353	SACKO_06444	XENTR02225, XENTR09301, XENTR04872
OG0000356	SACKO_08290, SACKO_08335, SACKO_08330	XENTR04143
OG0000356	SACKO_19855, SACKO_00337	XENTR07422
OG0000357	SACKO_02742	XENTR10312, XENTR11352, XENTR14897
OG0000357	SACKO_14095	XENTR15970, XENTR17586, XENTR08879, XENTR13168
OG0000358	SACKO_01547	XENTR09276
OG0000358	SACKO_13758	XENTR00396
OG0000358	SACKO_22456	XENTR16746
OG0000358	SACKO_27158, SACKO_05158	XENTR09348
OG0000359	SACKO_17662	XENTR05950, XENTR00976
OG0000359	SACKO_33693, SACKO_21762, SACKO_26778	XENTR15161, XENTR14895, XENTR06527
OG0000359	SACKO_21197	XENTR09262
OG0000360	SACKO_27760	XENTR08788
OG0000360	SACKO_01907	XENTR08830, XENTR08829, XENTR03303
OG0000360	SACKO_11056	XENTR18235
OG0000363	SACKO_20204	XENTR17199, XENTR06334, XENTR17198
OG0000364	SACKO_08428, SACKO_08491	XENTR07477
OG0000365	SACKO_00527	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218
OG0000367	SACKO_26443	XENTR00773, XENTR02827
OG0000367	SACKO_11424	XENTR18872, XENTR04515, XENTR03632
OG0000371	SACKO_19490, SACKO_27434	XENTR11137
OG0000371	SACKO_00209	XENTR10750
OG0000372	SACKO_07164	XENTR05569, XENTR05568
OG0000372	SACKO_01910	XENTR06420
OG0000372	SACKO_24569, SACKO_24546	XENTR12969, XENTR16656
OG0000373	SACKO_05445	XENTR10296
OG0000373	SACKO_09368	XENTR11366
OG0000374	SACKO_03090	XENTR12206, XENTR03156, XENTR06198
OG0000374	SACKO_31860	XENTR10123, XENTR08845
OG0000374	SACKO_03086	XENTR06197, XENTR03155
OG0000375	SACKO_30463	XENTR01003, XENTR07353, XENTR15338, XENTR09136
OG0000375	SACKO_19877	XENTR16323
OG0000378	SACKO_09446	XENTR12085, XENTR05893, XENTR15421, XENTR11577
OG0000378	SACKO_10039	XENTR06047, XENTR17806, XENTR08243
OG0000379	SACKO_05446	XENTR03681
OG0000379	SACKO_01024	XENTR09134
OG0000379	SACKO_24470	XENTR01840
OG0000379	SACKO_23824	XENTR07942
OG0000380	SACKO_16398, SACKO_31681, SACKO_30689	XENTR02493
OG0000382	SACKO_06165	XENTR17328, XENTR11128
OG0000382	SACKO_14094	XENTR02893, XENTR02790, XENTR02892, XENTR02791
OG0000384	SACKO_13737, SACKO_13722	XENTR14248, XENTR04885
OG0000384	SACKO_27089	XENTR05374
OG0000385	SACKO_20574, SACKO_20579, SACKO_25649, SACKO_25651	XENTR08770, XENTR08013, XENTR01663, XENTR03165, XENTR03166, XENTR03167, XENTR08909
OG0000386	SACKO_11246, SACKO_30840, SACKO_05054, SACKO_30525, SACKO_06363, SACKO_06362, SACKO_06354, SACKO_06364, SACKO_06047	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193
OG0000389	SACKO_01916, SACKO_01929	XENTR17132
OG0000389	SACKO_05192	XENTR13046, XENTR07562
OG0000391	SACKO_03376	XENTR10506
OG0000391	SACKO_21842	XENTR14186, XENTR05222, XENTR03395, XENTR13204
OG0000392	SACKO_27590	XENTR05821, XENTR05820, XENTR16898, XENTR05822, XENTR00373
OG0000393	SACKO_24305	XENTR10938
OG0000393	SACKO_34206	XENTR11795
OG0000395	SACKO_07419	XENTR11886, XENTR11885, XENTR17144, XENTR02622
OG0000396	SACKO_11830	XENTR08117
OG0000397	SACKO_06461	XENTR18769
OG0000399	SACKO_31626	XENTR09009
OG0000399	SACKO_24326	XENTR15857, XENTR05296, XENTR05870
OG0000400	SACKO_04072	XENTR01263
OG0000401	SACKO_22556, SACKO_22554, SACKO_09922	XENTR02930
OG0000402	SACKO_12739	XENTR02219, XENTR11951, XENTR13580
OG0000402	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973	XENTR12413
OG0000403	SACKO_31259, SACKO_14239	XENTR00670, XENTR17855
OG0000404	SACKO_23210	XENTR04297, XENTR00047
OG0000404	SACKO_32719	XENTR15188
OG0000405	SACKO_03471	XENTR12151, XENTR12577, XENTR12578, XENTR04243
OG0000409	SACKO_31828	XENTR00253, XENTR00254, XENTR18187, XENTR18186
OG0000410	SACKO_33944	XENTR15236, XENTR08231, XENTR08232, XENTR19019, XENTR18595, XENTR19175
OG0000411	SACKO_05252	XENTR12042, XENTR04225
OG0000411	SACKO_04974	XENTR06694
OG0000412	SACKO_28880, SACKO_04784	XENTR00072
OG0000412	SACKO_20586	XENTR04274
OG0000412	SACKO_09277	XENTR17107, XENTR15524
OG0000413	SACKO_11939	XENTR02384, XENTR00587, XENTR14291
OG0000413	SACKO_26133	XENTR06107, XENTR11920, XENTR09714
OG0000415	SACKO_15332, SACKO_04092, SACKO_26103, SACKO_11472	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894
OG0000416	SACKO_27496	XENTR17305, XENTR05440, XENTR12488, XENTR12486, XENTR12487, XENTR05445, XENTR05444, XENTR12485, XENTR05442, XENTR05443, XENTR16637
OG0000418	SACKO_06392	XENTR15007
OG0000419	SACKO_13227	XENTR11508, XENTR02542, XENTR02541, XENTR16666, XENTR17941, XENTR16880
OG0000422	SACKO_01649, SACKO_01631	XENTR04080, XENTR07599
OG0000424	SACKO_03765, SACKO_31497	XENTR06704
