Orthogroup	SACKO_ok	APOSJ_ok
OG0000045	SACKO_11123	APOSJ_29368, APOSJ_29369
OG0000045	SACKO_32932	APOSJ_45950, APOSJ_27349, APOSJ_04409, APOSJ_04407, APOSJ_04408
OG0000045	SACKO_19866, SACKO_19846	APOSJ_44902, APOSJ_44899, APOSJ_44901, APOSJ_54328, APOSJ_02525, APOSJ_27472
OG0000045	SACKO_11824	APOSJ_15992, APOSJ_12916, APOSJ_12920, APOSJ_12919, APOSJ_12914, APOSJ_12918, APOSJ_12915, APOSJ_12917
OG0000046	SACKO_18448	APOSJ_42127, APOSJ_64323, APOSJ_42125
OG0000046	SACKO_30288	APOSJ_02618, APOSJ_32175, APOSJ_31531
OG0000048	SACKO_10818	APOSJ_07071
OG0000048	SACKO_04413	APOSJ_59658
OG0000048	SACKO_12018	APOSJ_10763, APOSJ_10766
OG0000048	SACKO_03133	APOSJ_03221, APOSJ_10764
OG0000048	SACKO_17673	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779
OG0000048	SACKO_04525, SACKO_04530, SACKO_31187	APOSJ_24514, APOSJ_01275, APOSJ_42611, APOSJ_42613, APOSJ_42612, APOSJ_42607, APOSJ_42609, APOSJ_42608, APOSJ_42610
OG0000048	SACKO_29639	APOSJ_12442
OG0000049	SACKO_08936	APOSJ_51843
OG0000049	SACKO_25469	APOSJ_36502
OG0000049	SACKO_25472	APOSJ_34401
OG0000049	SACKO_03908	APOSJ_00656
OG0000049	SACKO_29659	APOSJ_09319, APOSJ_59032
OG0000049	SACKO_17863	APOSJ_55361, APOSJ_34757, APOSJ_60078, APOSJ_57736, APOSJ_57738, APOSJ_60083, APOSJ_60080, APOSJ_60075, APOSJ_57737, APOSJ_60077, APOSJ_60082
OG0000050	SACKO_33502, SACKO_27829, SACKO_28831, SACKO_23972	APOSJ_36060, APOSJ_36061, APOSJ_36063, APOSJ_36065, APOSJ_36066, APOSJ_04035, APOSJ_00653, APOSJ_36062, APOSJ_25539, APOSJ_36064, APOSJ_00654, APOSJ_08665, APOSJ_29147, APOSJ_51862, APOSJ_51863
OG0000050	SACKO_14672, SACKO_27112, SACKO_18956, SACKO_28081, SACKO_24685	APOSJ_20325, APOSJ_20324, APOSJ_58281, APOSJ_34871, APOSJ_13856, APOSJ_13854, APOSJ_45580, APOSJ_13852, APOSJ_13850, APOSJ_13851, APOSJ_13855, APOSJ_13853, APOSJ_12186
OG0000050	SACKO_16669, SACKO_28066	APOSJ_42771
OG0000050	SACKO_21118	APOSJ_42263, APOSJ_42264
OG0000050	SACKO_30449, SACKO_28664	APOSJ_31086, APOSJ_01230, APOSJ_46777, APOSJ_57319
OG0000050	SACKO_21879, SACKO_14082, SACKO_12826, SACKO_19173, SACKO_06375, SACKO_10464, SACKO_01876, SACKO_20008	APOSJ_15169, APOSJ_15170, APOSJ_29827, APOSJ_10797
OG0000051	SACKO_01323, SACKO_05894, SACKO_05920, SACKO_05919, SACKO_05947, SACKO_05961, SACKO_05937, SACKO_05924, SACKO_05914, SACKO_05927, SACKO_21265, SACKO_05598, SACKO_21276, SACKO_00826, SACKO_19765, SACKO_21267, SACKO_21272, SACKO_21225, SACKO_21248, SACKO_21467	APOSJ_11380, APOSJ_11382, APOSJ_11381, APOSJ_49294, APOSJ_31090, APOSJ_33080, APOSJ_33081, APOSJ_33079, APOSJ_33078, APOSJ_24712, APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980, APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106
OG0000051	SACKO_26547, SACKO_15743, SACKO_15729, SACKO_15742, SACKO_15726	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098
OG0000054	SACKO_17476	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352
OG0000055	SACKO_08410, SACKO_08510, SACKO_08388, SACKO_04838, SACKO_05123, SACKO_33317	APOSJ_19144, APOSJ_56132
OG0000056	SACKO_33679, SACKO_33678, SACKO_33948, SACKO_33672	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665
OG0000056	SACKO_32711	APOSJ_63771, APOSJ_63767
OG0000056	SACKO_24135	APOSJ_63270, APOSJ_63276, APOSJ_18319, APOSJ_18312
OG0000056	SACKO_13827	APOSJ_31509
OG0000057	SACKO_02521	APOSJ_19840
OG0000058	SACKO_23572	APOSJ_27364, APOSJ_40682, APOSJ_27363
OG0000058	SACKO_00929, SACKO_00933, SACKO_00911	APOSJ_01291, APOSJ_51554
OG0000059	SACKO_01899	APOSJ_34977, APOSJ_41112, APOSJ_15943, APOSJ_15944
OG0000059	SACKO_09491	APOSJ_09529, APOSJ_37930
OG0000059	SACKO_10142, SACKO_10130, SACKO_25287, SACKO_10138, SACKO_34062, SACKO_14060, SACKO_25475, SACKO_34023, SACKO_34073	APOSJ_21577, APOSJ_40721, APOSJ_40724, APOSJ_40723
OG0000059	SACKO_27650, SACKO_27632, SACKO_27652, SACKO_13821, SACKO_17647	APOSJ_35006, APOSJ_35005, APOSJ_35004
OG0000059	SACKO_18357	APOSJ_00361, APOSJ_32459
OG0000060	SACKO_26044	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505
OG0000060	SACKO_07510	APOSJ_41349
OG0000060	SACKO_08309	APOSJ_24727, APOSJ_46788
OG0000061	SACKO_02041	APOSJ_58339, APOSJ_18222, APOSJ_18226, APOSJ_18220, APOSJ_58336, APOSJ_24082, APOSJ_18227, APOSJ_18225, APOSJ_18223, APOSJ_24083, APOSJ_24098, APOSJ_58337, APOSJ_58338, APOSJ_18224
OG0000061	SACKO_02073	APOSJ_04549, APOSJ_04550
OG0000061	SACKO_02064	APOSJ_15713, APOSJ_15716, APOSJ_15714, APOSJ_33562, APOSJ_15715, APOSJ_53824, APOSJ_08464, APOSJ_14395
OG0000061	SACKO_22956, SACKO_22933	APOSJ_44585, APOSJ_44584, APOSJ_12599, APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578
OG0000061	SACKO_27147	APOSJ_63552, APOSJ_56302
OG0000062	SACKO_15963, SACKO_09033	APOSJ_39442
OG0000062	SACKO_15645	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182
OG0000062	SACKO_01291, SACKO_22149	APOSJ_10140
OG0000063	SACKO_12392	APOSJ_62799, APOSJ_60703
OG0000063	SACKO_30337	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611
OG0000063	SACKO_15119	APOSJ_58298, APOSJ_58293, APOSJ_19476
OG0000064	SACKO_03953, SACKO_27131	APOSJ_59701, APOSJ_59695, APOSJ_38879, APOSJ_25547, APOSJ_51548, APOSJ_56336, APOSJ_31733, APOSJ_31734, APOSJ_08181, APOSJ_00152, APOSJ_21125, APOSJ_21126
OG0000064	SACKO_11181, SACKO_33748, SACKO_33926, SACKO_02093, SACKO_02651, SACKO_02637, SACKO_03379, SACKO_23578, SACKO_02607, SACKO_14997, SACKO_02960, SACKO_12041, SACKO_12045, SACKO_12849, SACKO_12930, SACKO_32856, SACKO_32869, SACKO_23645, SACKO_16843, SACKO_04615	APOSJ_31247, APOSJ_64099, APOSJ_31248, APOSJ_39527
OG0000064	SACKO_03813, SACKO_07759, SACKO_07741, SACKO_07740	APOSJ_19318
OG0000064	SACKO_28653, SACKO_03949, SACKO_30966, SACKO_31590, SACKO_03966, SACKO_08407	APOSJ_31230
OG0000066	SACKO_04149, SACKO_32467	APOSJ_33408, APOSJ_33407, APOSJ_11432, APOSJ_11417
OG0000066	SACKO_23403	APOSJ_56697, APOSJ_30328
OG0000067	SACKO_23382, SACKO_23385, SACKO_23388, SACKO_23378, SACKO_23369	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552
OG0000067	SACKO_31855, SACKO_31833, SACKO_12536, SACKO_12547, SACKO_12538, SACKO_06258, SACKO_31568, SACKO_29251, SACKO_32787, SACKO_32780	APOSJ_22342
OG0000069	SACKO_07016, SACKO_15035	APOSJ_40539, APOSJ_40541, APOSJ_40540
OG0000070	SACKO_18930, SACKO_18932	APOSJ_54993
OG0000070	SACKO_08575	APOSJ_01603
OG0000070	SACKO_06869, SACKO_08780, SACKO_08776, SACKO_17153	APOSJ_32199, APOSJ_32200, APOSJ_19014, APOSJ_41483, APOSJ_41485, APOSJ_41484
OG0000070	SACKO_29369, SACKO_16538, SACKO_10537	APOSJ_45156
OG0000070	SACKO_10050, SACKO_01480, SACKO_29930	APOSJ_39050, APOSJ_15810, APOSJ_02571, APOSJ_07700, APOSJ_07702, APOSJ_07701
OG0000071	SACKO_23940	APOSJ_47742
OG0000071	SACKO_24289	APOSJ_37919, APOSJ_37920
OG0000071	SACKO_03523, SACKO_08311	APOSJ_06112, APOSJ_06111
OG0000072	SACKO_30660	APOSJ_61865, APOSJ_61864
OG0000072	SACKO_25103	APOSJ_38815
OG0000072	SACKO_25111	APOSJ_48482
OG0000072	SACKO_14515	APOSJ_48834, APOSJ_48835, APOSJ_48833
OG0000072	SACKO_32752, SACKO_14099, SACKO_32753, SACKO_32755, SACKO_14093, SACKO_31263, SACKO_24540	APOSJ_52545
OG0000073	SACKO_25846, SACKO_25049, SACKO_25052	APOSJ_49054, APOSJ_07397, APOSJ_07398, APOSJ_59440, APOSJ_59442, APOSJ_59444, APOSJ_59439, APOSJ_30291, APOSJ_59443, APOSJ_07209, APOSJ_43657, APOSJ_43658, APOSJ_22605, APOSJ_45919, APOSJ_30921, APOSJ_63534, APOSJ_23884, APOSJ_24622
OG0000074	SACKO_04859	APOSJ_13143
OG0000074	SACKO_00567, SACKO_23013	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925
OG0000074	SACKO_01565, SACKO_20235, SACKO_20240, SACKO_02109, SACKO_12436, SACKO_31326, SACKO_31311, SACKO_16881, SACKO_29200, SACKO_29259, SACKO_32314, SACKO_29235, SACKO_02421, SACKO_29199, SACKO_29193, SACKO_29237, SACKO_29214, SACKO_02420, SACKO_15509, SACKO_14575, SACKO_14398, SACKO_14464, SACKO_14421, SACKO_26150, SACKO_06386, SACKO_14271, SACKO_08735	APOSJ_06601, APOSJ_29080, APOSJ_29087, APOSJ_64653, APOSJ_20688, APOSJ_48776, APOSJ_18171, APOSJ_07443, APOSJ_11506
OG0000075	SACKO_07161	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256
OG0000075	SACKO_31868	APOSJ_40363, APOSJ_40364, APOSJ_40365, APOSJ_40366, APOSJ_40367, APOSJ_40368
OG0000075	SACKO_31864	APOSJ_54695, APOSJ_54693
OG0000075	SACKO_16948	APOSJ_58877, APOSJ_16929, APOSJ_58880
OG0000075	SACKO_31867	APOSJ_41648
OG0000075	SACKO_23452	APOSJ_33309, APOSJ_33308
OG0000075	SACKO_23651	APOSJ_16193, APOSJ_16195
OG0000075	SACKO_09677	APOSJ_55514, APOSJ_55515
OG0000075	SACKO_16926	APOSJ_22770
OG0000076	SACKO_10761	APOSJ_64883
OG0000076	SACKO_01868	APOSJ_01582, APOSJ_01583
OG0000077	SACKO_25683	APOSJ_42258
OG0000078	SACKO_29101	APOSJ_48664, APOSJ_48665, APOSJ_28712, APOSJ_28714, APOSJ_20960, APOSJ_02350, APOSJ_61846
OG0000078	SACKO_11720, SACKO_15315	APOSJ_20704, APOSJ_30834, APOSJ_14320, APOSJ_14319, APOSJ_14324, APOSJ_14321, APOSJ_63175, APOSJ_35742
OG0000078	SACKO_15309	APOSJ_46646
OG0000078	SACKO_09354, SACKO_04034, SACKO_07950, SACKO_19711, SACKO_19682, SACKO_11204, SACKO_06423	APOSJ_16505, APOSJ_56844, APOSJ_34859, APOSJ_46612, APOSJ_25459, APOSJ_02595, APOSJ_15951, APOSJ_30925, APOSJ_30924, APOSJ_15259, APOSJ_15263, APOSJ_36218, APOSJ_36220, APOSJ_36217, APOSJ_15264, APOSJ_52603, APOSJ_11972, APOSJ_11971, APOSJ_56698, APOSJ_30936, APOSJ_04960, APOSJ_42241, APOSJ_64902, APOSJ_42242, APOSJ_53664, APOSJ_64757
OG0000079	SACKO_22850	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152
OG0000079	SACKO_28168	APOSJ_18254
OG0000079	SACKO_02973	APOSJ_28991, APOSJ_28990
OG0000081	SACKO_05106, SACKO_05124, SACKO_05154, SACKO_13455, SACKO_09019, SACKO_26158, SACKO_26128, SACKO_04585	APOSJ_31425, APOSJ_15260, APOSJ_36219, APOSJ_36216, APOSJ_15261, APOSJ_15262, APOSJ_12604, APOSJ_12607, APOSJ_12605, APOSJ_12603, APOSJ_38391, APOSJ_61731, APOSJ_14091, APOSJ_55406, APOSJ_48708, APOSJ_51973, APOSJ_50939, APOSJ_50938, APOSJ_24494, APOSJ_24497
OG0000082	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295	APOSJ_25535
OG0000082	SACKO_12474	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287
OG0000082	SACKO_26490	APOSJ_21613, APOSJ_16506, APOSJ_10644, APOSJ_56248, APOSJ_56249, APOSJ_37517, APOSJ_37516, APOSJ_02572, APOSJ_34950, APOSJ_35579, APOSJ_10643, APOSJ_37511, APOSJ_37512, APOSJ_13539, APOSJ_10647, APOSJ_13536, APOSJ_37518, APOSJ_37514, APOSJ_35568, APOSJ_25153, APOSJ_13541, APOSJ_10646, APOSJ_10645, APOSJ_10640
OG0000082	SACKO_12848, SACKO_24599, SACKO_24554, SACKO_24557, SACKO_24563, SACKO_12893	APOSJ_61585, APOSJ_61586, APOSJ_61587, APOSJ_41845, APOSJ_26454
OG0000082	SACKO_23968, SACKO_23962	APOSJ_10612
OG0000083	SACKO_30590	APOSJ_11498, APOSJ_11497
OG0000083	SACKO_27341	APOSJ_26285
OG0000083	SACKO_13802	APOSJ_57349, APOSJ_55720, APOSJ_49831, APOSJ_22953, APOSJ_22954, APOSJ_03370
OG0000083	SACKO_04040	APOSJ_49238, APOSJ_49237
OG0000084	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253, SACKO_06467, SACKO_06545, SACKO_31931	APOSJ_15697
OG0000084	SACKO_32704, SACKO_32645, SACKO_32691	APOSJ_64503, APOSJ_64502, APOSJ_01190
OG0000084	SACKO_19861, SACKO_03000	APOSJ_10253, APOSJ_06887
OG0000085	SACKO_23009	APOSJ_64863
OG0000085	SACKO_25563	APOSJ_25761
OG0000085	SACKO_10208	APOSJ_04663, APOSJ_04662
OG0000085	SACKO_29731	APOSJ_64175, APOSJ_09405
OG0000086	SACKO_19424	APOSJ_14775, APOSJ_23608, APOSJ_23610, APOSJ_23609, APOSJ_23612, APOSJ_23611, APOSJ_23607
OG0000086	SACKO_19742, SACKO_21598	APOSJ_16795, APOSJ_34577, APOSJ_31502
OG0000087	SACKO_19449	APOSJ_41352
OG0000087	SACKO_18343	APOSJ_44974
OG0000087	SACKO_31124	APOSJ_29747
OG0000087	SACKO_09961	APOSJ_17272
OG0000087	SACKO_21024	APOSJ_35199, APOSJ_35197, APOSJ_35195, APOSJ_35198
OG0000087	SACKO_23310, SACKO_14360	APOSJ_02933
OG0000087	SACKO_23472	APOSJ_59532
OG0000087	SACKO_06733	APOSJ_03507, APOSJ_10114
OG0000088	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809
OG0000088	SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075	APOSJ_42039, APOSJ_42040
OG0000088	SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325	APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750
OG0000088	SACKO_11683	APOSJ_39202, APOSJ_45270
OG0000089	SACKO_27338	APOSJ_32496
OG0000089	SACKO_27360	APOSJ_01323, APOSJ_40758, APOSJ_40759
OG0000090	SACKO_03911	APOSJ_64787
OG0000090	SACKO_21411	APOSJ_38878, APOSJ_38877, APOSJ_38876
OG0000090	SACKO_17164	APOSJ_21259, APOSJ_53542
OG0000090	SACKO_25384	APOSJ_03090
OG0000090	SACKO_07409	APOSJ_00149
OG0000090	SACKO_30571	APOSJ_51909
OG0000090	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824	APOSJ_22326
OG0000090	SACKO_22223	APOSJ_30845
OG0000091	SACKO_25558, SACKO_23916	APOSJ_50729, APOSJ_18380, APOSJ_07717, APOSJ_07719, APOSJ_34404, APOSJ_07714, APOSJ_07715, APOSJ_07718, APOSJ_44431, APOSJ_44430, APOSJ_03986, APOSJ_21276, APOSJ_03988, APOSJ_36560, APOSJ_36558, APOSJ_03990, APOSJ_36559, APOSJ_36556, APOSJ_03985, APOSJ_28449, APOSJ_36554, APOSJ_21277, APOSJ_27384, APOSJ_03984, APOSJ_55706, APOSJ_55704, APOSJ_57058, APOSJ_07048, APOSJ_32644
OG0000091	SACKO_16030, SACKO_16068, SACKO_05246	APOSJ_47851, APOSJ_47852, APOSJ_59618, APOSJ_41218, APOSJ_41215, APOSJ_41219, APOSJ_09663, APOSJ_44248
OG0000094	SACKO_30142	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221
OG0000094	SACKO_14416	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128
OG0000095	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114	APOSJ_39248, APOSJ_37770, APOSJ_23399, APOSJ_62237, APOSJ_03627, APOSJ_65068, APOSJ_08274, APOSJ_08273, APOSJ_08272
OG0000095	SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648	APOSJ_43782, APOSJ_43781, APOSJ_45895
OG0000096	SACKO_00041	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410
OG0000096	SACKO_02842	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711
OG0000096	SACKO_13904	APOSJ_32190, APOSJ_32193
OG0000096	SACKO_24537	APOSJ_52836
OG0000096	SACKO_23084	APOSJ_32708
OG0000096	SACKO_27312	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631
OG0000097	SACKO_05734, SACKO_32747, SACKO_18258, SACKO_18299, SACKO_18263	APOSJ_04559, APOSJ_59289
OG0000097	SACKO_32170	APOSJ_15856, APOSJ_63681, APOSJ_34746
OG0000097	SACKO_24585, SACKO_18295, SACKO_32246	APOSJ_13783
OG0000098	SACKO_30373, SACKO_19685	APOSJ_10086, APOSJ_10085, APOSJ_49529
OG0000098	SACKO_15840	APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777
OG0000098	SACKO_03377	APOSJ_29182, APOSJ_29186, APOSJ_29187, APOSJ_29181, APOSJ_29183, APOSJ_29180
OG0000098	SACKO_02598	APOSJ_29185
OG0000099	SACKO_32686, SACKO_02428, SACKO_05765	APOSJ_00575, APOSJ_00574
OG0000099	SACKO_04331	APOSJ_25133, APOSJ_34675, APOSJ_42170, APOSJ_64579
OG0000099	SACKO_03078	APOSJ_34532, APOSJ_05873
OG0000099	SACKO_07176	APOSJ_11356
OG0000101	SACKO_13586, SACKO_13587, SACKO_31937	APOSJ_12255, APOSJ_12254
OG0000101	SACKO_23978, SACKO_23977	APOSJ_27406
OG0000101	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917
OG0000102	SACKO_09072, SACKO_09096, SACKO_13190	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911
OG0000103	SACKO_33359	APOSJ_43912
OG0000103	SACKO_23497	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148
OG0000104	SACKO_13626	APOSJ_28792, APOSJ_28791, APOSJ_14343
OG0000104	SACKO_19425	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692
OG0000104	SACKO_13617	APOSJ_38440, APOSJ_40832, APOSJ_60308
OG0000104	SACKO_06378, SACKO_13688	APOSJ_24715
OG0000104	SACKO_16066	APOSJ_25353, APOSJ_25354
OG0000106	SACKO_19035	APOSJ_63823, APOSJ_32714
OG0000106	SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319	APOSJ_20665, APOSJ_20666, APOSJ_00824, APOSJ_36967
OG0000108	SACKO_19835, SACKO_20865	APOSJ_49621, APOSJ_36832, APOSJ_36834, APOSJ_36833, APOSJ_36837, APOSJ_13348, APOSJ_13347, APOSJ_35409, APOSJ_00246, APOSJ_60352
OG0000109	SACKO_21546, SACKO_09770, SACKO_24622, SACKO_09772, SACKO_21400, SACKO_09259, SACKO_17753, SACKO_17339, SACKO_27007, SACKO_17752, SACKO_07357	APOSJ_17756, APOSJ_07006, APOSJ_14760, APOSJ_14755, APOSJ_25631, APOSJ_25632, APOSJ_14758, APOSJ_25633, APOSJ_27389, APOSJ_14759, APOSJ_14757, APOSJ_25634, APOSJ_25635, APOSJ_14756, APOSJ_08486
OG0000110	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702	APOSJ_53332
OG0000110	SACKO_09064	APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338
OG0000110	SACKO_22197	APOSJ_55799, APOSJ_62572, APOSJ_62556
OG0000111	SACKO_08576	APOSJ_06931, APOSJ_06932
OG0000111	SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823	APOSJ_06818, APOSJ_06821, APOSJ_06819, APOSJ_06820
OG0000112	SACKO_24744	APOSJ_63896, APOSJ_41405, APOSJ_61660, APOSJ_61659
OG0000112	SACKO_17183, SACKO_23661	APOSJ_57671, APOSJ_28497, APOSJ_24458, APOSJ_09748, APOSJ_09747, APOSJ_24459, APOSJ_09749, APOSJ_07615
OG0000112	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530	APOSJ_38605, APOSJ_38606, APOSJ_41867, APOSJ_07100, APOSJ_28064, APOSJ_28102, APOSJ_44674, APOSJ_39153, APOSJ_44673, APOSJ_28087, APOSJ_07101
OG0000113	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450
OG0000113	SACKO_27005	APOSJ_09650, APOSJ_09651
OG0000113	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082	APOSJ_01340, APOSJ_18972, APOSJ_18971, APOSJ_29347, APOSJ_19807, APOSJ_60221, APOSJ_60220, APOSJ_26420, APOSJ_01913
OG0000114	SACKO_05494	APOSJ_20449
OG0000114	SACKO_05497, SACKO_05499, SACKO_05519	APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591
OG0000115	SACKO_01023	APOSJ_56338, APOSJ_56339, APOSJ_56340, APOSJ_13839
OG0000115	SACKO_25171	APOSJ_37463, APOSJ_10216
OG0000116	SACKO_31632	APOSJ_13923, APOSJ_18880, APOSJ_18879
OG0000117	SACKO_06638	APOSJ_36305
OG0000117	SACKO_11514	APOSJ_55630
OG0000117	SACKO_14556, SACKO_03547, SACKO_31766	APOSJ_25875
OG0000119	SACKO_14170	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039
OG0000119	SACKO_28303	APOSJ_54335, APOSJ_54337, APOSJ_54333
OG0000120	SACKO_22701	APOSJ_16705
OG0000121	SACKO_04710	APOSJ_40967, APOSJ_56176, APOSJ_55130
OG0000121	SACKO_31429, SACKO_21563	APOSJ_63533, APOSJ_63537, APOSJ_64719, APOSJ_53654
OG0000122	SACKO_31419	APOSJ_30607, APOSJ_30504, APOSJ_02725, APOSJ_30611, APOSJ_54367, APOSJ_60850, APOSJ_30506, APOSJ_50219, APOSJ_38086, APOSJ_60844, APOSJ_30501, APOSJ_21306, APOSJ_47766, APOSJ_23688, APOSJ_60845, APOSJ_26180, APOSJ_30499, APOSJ_54363, APOSJ_54362, APOSJ_30502, APOSJ_30609, APOSJ_54361, APOSJ_46966, APOSJ_46967
OG0000123	SACKO_30225	APOSJ_54115
OG0000123	SACKO_12014	APOSJ_08742
OG0000124	SACKO_33754, SACKO_22345	APOSJ_39871, APOSJ_49014, APOSJ_23030, APOSJ_23033, APOSJ_14455, APOSJ_23031, APOSJ_23028, APOSJ_49016, APOSJ_49026, APOSJ_49027, APOSJ_46416, APOSJ_23035, APOSJ_39873, APOSJ_23032, APOSJ_49018, APOSJ_23034, APOSJ_23029, APOSJ_49028
OG0000124	SACKO_19309	APOSJ_61620
OG0000124	SACKO_20093	APOSJ_59420, APOSJ_59425, APOSJ_59424
