Orthogroup	SACKO_ok	AMPFI_ok
OG0000088	SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075	AMPFI_07330, AMPFI_26016, AMPFI_13620
OG0000088	SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325	AMPFI_12147
OG0000088	SACKO_11683	AMPFI_09459
OG0000089	SACKO_27360	AMPFI_00096
OG0000090	SACKO_00841	AMPFI_03458
OG0000090	SACKO_12438, SACKO_31149, SACKO_23020	AMPFI_18054
OG0000090	SACKO_27985	AMPFI_16677
OG0000090	SACKO_00829	AMPFI_05323
OG0000090	SACKO_25384	AMPFI_13647, AMPFI_00104
OG0000090	SACKO_27824	AMPFI_25138
OG0000090	SACKO_22223	AMPFI_20451
OG0000091	SACKO_25558, SACKO_23916	AMPFI_09146, AMPFI_00356, AMPFI_09607, AMPFI_02060, AMPFI_17703, AMPFI_05929
OG0000091	SACKO_16030, SACKO_16068, SACKO_05246	AMPFI_23875, AMPFI_17001
OG0000091	SACKO_05031, SACKO_05056, SACKO_05059, SACKO_05047, SACKO_05030	AMPFI_16503
OG0000093	SACKO_18765	AMPFI_24276, AMPFI_23360
OG0000093	SACKO_29828	AMPFI_20677, AMPFI_15843
OG0000094	SACKO_30142	AMPFI_02587, AMPFI_25694, AMPFI_04666
OG0000094	SACKO_14416	AMPFI_18905, AMPFI_06525
OG0000095	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114	AMPFI_22619, AMPFI_12414, AMPFI_21103
OG0000095	SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648	AMPFI_25777
OG0000096	SACKO_00041	AMPFI_12180
OG0000096	SACKO_02842	AMPFI_22693
OG0000096	SACKO_13904	AMPFI_24766
OG0000096	SACKO_24537	AMPFI_11230
OG0000096	SACKO_27255	AMPFI_25309
OG0000097	SACKO_32170	AMPFI_06245
OG0000098	SACKO_11921	AMPFI_18294, AMPFI_22016
OG0000098	SACKO_06907, SACKO_16653, SACKO_18395, SACKO_11913, SACKO_18398, SACKO_31097	AMPFI_24311
OG0000098	SACKO_30373, SACKO_19685	AMPFI_13259, AMPFI_24967
OG0000098	SACKO_15840	AMPFI_03629
OG0000098	SACKO_03377	AMPFI_06692
OG0000098	SACKO_02598	AMPFI_10843
OG0000101	SACKO_13586, SACKO_13587, SACKO_31937	AMPFI_17596, AMPFI_21293
OG0000101	SACKO_05234	AMPFI_22964
OG0000101	SACKO_24340, SACKO_08457	AMPFI_24234, AMPFI_14741, AMPFI_20349
OG0000101	SACKO_23978, SACKO_23977	AMPFI_14310, AMPFI_02729
OG0000101	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330	AMPFI_08160
OG0000102	SACKO_09072, SACKO_09096, SACKO_13190	AMPFI_04172, AMPFI_16803
OG0000102	SACKO_00774, SACKO_24920, SACKO_06603	AMPFI_18600, AMPFI_04898, AMPFI_23999
OG0000103	SACKO_23497	AMPFI_21097
OG0000104	SACKO_13626	AMPFI_14148
OG0000104	SACKO_19425	AMPFI_11040
OG0000104	SACKO_13617	AMPFI_02710
OG0000104	SACKO_06378	AMPFI_20370
OG0000104	SACKO_16066	AMPFI_08614
OG0000105	SACKO_21769	AMPFI_03744
OG0000106	SACKO_31163, SACKO_03309, SACKO_31157	AMPFI_12383, AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540
OG0000106	SACKO_26319	AMPFI_00989
OG0000108	SACKO_19835, SACKO_20865	AMPFI_03219, AMPFI_01846, AMPFI_19198
OG0000108	SACKO_05297	AMPFI_14479, AMPFI_07737
OG0000108	SACKO_23326	AMPFI_21796, AMPFI_17500, AMPFI_00251, AMPFI_21770, AMPFI_12442, AMPFI_00608, AMPFI_24859, AMPFI_14656, AMPFI_01818, AMPFI_06648, AMPFI_19726, AMPFI_13596, AMPFI_03071
OG0000109	SACKO_21546, SACKO_09770, SACKO_24622, SACKO_09772, SACKO_21400, SACKO_09259, SACKO_17753, SACKO_17339, SACKO_27007, SACKO_17752, SACKO_07357	AMPFI_01861
OG0000110	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702	AMPFI_16212
OG0000110	SACKO_09064	AMPFI_18622
OG0000110	SACKO_22197	AMPFI_10052
OG0000112	SACKO_24744	AMPFI_22030, AMPFI_04343, AMPFI_07423, AMPFI_09097
OG0000112	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530	AMPFI_13924
OG0000113	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107	AMPFI_03282
OG0000113	SACKO_09973	AMPFI_01561
OG0000114	SACKO_05497, SACKO_05499, SACKO_05519	AMPFI_03529
OG0000116	SACKO_31632	AMPFI_12986
OG0000116	SACKO_28117	AMPFI_03353
OG0000117	SACKO_25309	AMPFI_04713
OG0000117	SACKO_01068	AMPFI_03384
OG0000117	SACKO_32122	AMPFI_04123, AMPFI_05731, AMPFI_15869, AMPFI_04658, AMPFI_09510
OG0000117	SACKO_11514	AMPFI_00372
OG0000117	SACKO_05824	AMPFI_18184
OG0000117	SACKO_30053, SACKO_00604	AMPFI_02142
OG0000117	SACKO_14556	AMPFI_21139, AMPFI_03902
OG0000117	SACKO_31766	AMPFI_00125
OG0000118	SACKO_19803, SACKO_19816, SACKO_25410	AMPFI_15089
OG0000119	SACKO_14170	AMPFI_25431
OG0000119	SACKO_28303	AMPFI_24152
OG0000120	SACKO_09614, SACKO_22704	AMPFI_15831
OG0000120	SACKO_22701	AMPFI_16828, AMPFI_02660, AMPFI_04611
OG0000121	SACKO_04710	AMPFI_02517, AMPFI_03634
OG0000121	SACKO_31429, SACKO_21563	AMPFI_05928
OG0000121	SACKO_15163	AMPFI_13452, AMPFI_13451, AMPFI_13453
OG0000122	SACKO_31419	AMPFI_15603, AMPFI_13850, AMPFI_04566, AMPFI_20620, AMPFI_04266, AMPFI_05019
OG0000123	SACKO_20017, SACKO_30223	AMPFI_11014
OG0000123	SACKO_30225	AMPFI_23454
OG0000123	SACKO_12014	AMPFI_19193
OG0000124	SACKO_33754, SACKO_22345	AMPFI_24111
OG0000124	SACKO_19309	AMPFI_07499, AMPFI_07500
OG0000124	SACKO_18436, SACKO_18432	AMPFI_02885
OG0000124	SACKO_02327	AMPFI_01689
OG0000125	SACKO_31925	AMPFI_22617
OG0000125	SACKO_18243, SACKO_25407	AMPFI_05262
OG0000125	SACKO_18622	AMPFI_03211
OG0000125	SACKO_17275	AMPFI_16776
OG0000125	SACKO_21397, SACKO_06987	AMPFI_12865
OG0000126	SACKO_30837	AMPFI_13551
OG0000126	SACKO_27653	AMPFI_19122
OG0000126	SACKO_09501	AMPFI_06519
OG0000127	SACKO_08426	AMPFI_23284
OG0000127	SACKO_08394	AMPFI_11705
OG0000127	SACKO_07799	AMPFI_13476
OG0000127	SACKO_21491	AMPFI_18794
OG0000128	SACKO_09563	AMPFI_23687
OG0000128	SACKO_14613	AMPFI_00795
OG0000129	SACKO_20115	AMPFI_25119
OG0000129	SACKO_00164	AMPFI_15379
OG0000129	SACKO_17443	AMPFI_05870
OG0000131	SACKO_07705	AMPFI_21381
OG0000131	SACKO_00898	AMPFI_19747
OG0000132	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003
OG0000132	SACKO_26256, SACKO_00485	AMPFI_25895
OG0000133	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857	AMPFI_00173, AMPFI_13361, AMPFI_19958
OG0000134	SACKO_33155	AMPFI_20131
OG0000134	SACKO_20038	AMPFI_02346
OG0000135	SACKO_08212, SACKO_03892, SACKO_03873, SACKO_25699	AMPFI_23632, AMPFI_21298, AMPFI_16275, AMPFI_19257
OG0000135	SACKO_06037	AMPFI_23824
OG0000136	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868
OG0000136	SACKO_27982	AMPFI_05701
OG0000137	SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490	AMPFI_02989
OG0000137	SACKO_08934, SACKO_08979, SACKO_08926	AMPFI_12246
OG0000137	SACKO_15711	AMPFI_14905
OG0000137	SACKO_32541	AMPFI_17220, AMPFI_19842, AMPFI_12126
OG0000138	SACKO_32531, SACKO_00464	AMPFI_23236, AMPFI_22264, AMPFI_00411
OG0000139	SACKO_15433	AMPFI_01039
OG0000139	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502	AMPFI_23602, AMPFI_03549
OG0000141	SACKO_11362	AMPFI_07634
OG0000141	SACKO_23023	AMPFI_00765, AMPFI_18896
OG0000142	SACKO_25766	AMPFI_12268
OG0000142	SACKO_31525	AMPFI_20148, AMPFI_19366, AMPFI_20174, AMPFI_19305
OG0000145	SACKO_14995	AMPFI_23149, AMPFI_15127, AMPFI_02414, AMPFI_09656
OG0000145	SACKO_12283	AMPFI_16939, AMPFI_05360, AMPFI_09628
OG0000145	SACKO_27252	AMPFI_21600
OG0000146	SACKO_17855	AMPFI_24880, AMPFI_00860
OG0000146	SACKO_29496	AMPFI_14497
OG0000147	SACKO_29987	AMPFI_00036
OG0000147	SACKO_25321	AMPFI_25058
OG0000147	SACKO_18080	AMPFI_22384
OG0000147	SACKO_06120	AMPFI_01359
OG0000148	SACKO_07198, SACKO_01163	AMPFI_23558
OG0000148	SACKO_01164	AMPFI_06814
OG0000149	SACKO_25873	AMPFI_19578
OG0000151	SACKO_19813	AMPFI_12292
OG0000151	SACKO_07713	AMPFI_07369, AMPFI_13120
OG0000152	SACKO_24770, SACKO_24768	AMPFI_19419
OG0000153	SACKO_14681	AMPFI_04979, AMPFI_19820
OG0000153	SACKO_09042	AMPFI_20119
OG0000153	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021	AMPFI_17135
OG0000157	SACKO_13943	AMPFI_07870
OG0000157	SACKO_19300	AMPFI_25988
OG0000157	SACKO_02389	AMPFI_18508
OG0000157	SACKO_30737	AMPFI_21902
OG0000159	SACKO_05468	AMPFI_14640
OG0000159	SACKO_19118	AMPFI_14271
OG0000160	SACKO_19890, SACKO_08004, SACKO_22012, SACKO_20174, SACKO_20186, SACKO_19221	AMPFI_23627
OG0000160	SACKO_24189	AMPFI_10740
OG0000162	SACKO_12057	AMPFI_02629
OG0000163	SACKO_28728, SACKO_28760	AMPFI_03655
OG0000163	SACKO_28733	AMPFI_02815
OG0000163	SACKO_18542	AMPFI_15100
OG0000164	SACKO_29240, SACKO_04512	AMPFI_22090, AMPFI_18801, AMPFI_07306
OG0000164	SACKO_06293	AMPFI_18180
OG0000164	SACKO_00026	AMPFI_17239
OG0000165	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193, SACKO_26565, SACKO_26564, SACKO_16609	AMPFI_20099
OG0000166	SACKO_19780	AMPFI_20566
OG0000167	SACKO_13978	AMPFI_07356
OG0000167	SACKO_13975	AMPFI_06385, AMPFI_02849, AMPFI_21928
OG0000167	SACKO_13984, SACKO_13999, SACKO_13976	AMPFI_19727
OG0000168	SACKO_12471, SACKO_12477, SACKO_14676, SACKO_05799, SACKO_02929, SACKO_15285, SACKO_02947	AMPFI_22221
OG0000168	SACKO_25971	AMPFI_17580, AMPFI_14464
OG0000168	SACKO_01287	AMPFI_03245, AMPFI_18586, AMPFI_18585
OG0000168	SACKO_01284	AMPFI_17991
OG0000169	SACKO_10602	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546
OG0000169	SACKO_10600	AMPFI_08966, AMPFI_20922, AMPFI_20819
OG0000170	SACKO_34157	AMPFI_24769
OG0000171	SACKO_17743	AMPFI_21332
OG0000172	SACKO_29021	AMPFI_03980, AMPFI_17322
OG0000172	SACKO_08175	AMPFI_14014
OG0000173	SACKO_13484	AMPFI_24760
OG0000174	SACKO_28192, SACKO_28201	AMPFI_25103
OG0000174	SACKO_23847, SACKO_25875	AMPFI_14045
OG0000175	SACKO_03910	AMPFI_12806, AMPFI_01453
OG0000175	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371, SACKO_20858	AMPFI_13786
OG0000178	SACKO_14422, SACKO_31764, SACKO_31763, SACKO_32460, SACKO_14284, SACKO_23232, SACKO_23231	AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049
OG0000178	SACKO_31652	AMPFI_16958, AMPFI_20022
OG0000178	SACKO_06658, SACKO_33763	AMPFI_15782
OG0000179	SACKO_06450, SACKO_05905, SACKO_06440	AMPFI_12504
OG0000179	SACKO_15469	AMPFI_16964
OG0000179	SACKO_14493, SACKO_04822	AMPFI_00481
OG0000181	SACKO_04775	AMPFI_16526
OG0000181	SACKO_32918	AMPFI_12882
OG0000183	SACKO_02174	AMPFI_14083
OG0000183	SACKO_12428	AMPFI_23760
OG0000184	SACKO_18335, SACKO_17629	AMPFI_03874, AMPFI_09399, AMPFI_14819
OG0000186	SACKO_11363, SACKO_02704, SACKO_23833	AMPFI_23623
OG0000187	SACKO_32868, SACKO_22826	AMPFI_00230
OG0000187	SACKO_14749, SACKO_23670	AMPFI_17556
OG0000188	SACKO_03512	AMPFI_15240, AMPFI_02754
OG0000188	SACKO_26020, SACKO_29698	AMPFI_16807
OG0000190	SACKO_14399	AMPFI_19831, AMPFI_15341, AMPFI_10426
OG0000190	SACKO_14522, SACKO_00368, SACKO_00373	AMPFI_22113
OG0000192	SACKO_22597	AMPFI_10868
OG0000192	SACKO_19502	AMPFI_02158
OG0000192	SACKO_31547	AMPFI_03281
OG0000193	SACKO_23908	AMPFI_04703, AMPFI_20306
OG0000194	SACKO_00029, SACKO_00051	AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469
OG0000194	SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049	AMPFI_21495, AMPFI_14332, AMPFI_14028
OG0000195	SACKO_19025	AMPFI_05326
OG0000195	SACKO_28206	AMPFI_12345, AMPFI_10206
OG0000195	SACKO_28209	AMPFI_05107
OG0000196	SACKO_20945, SACKO_07735	AMPFI_00920, AMPFI_20743
OG0000196	SACKO_06604, SACKO_22599, SACKO_00603, SACKO_06251, SACKO_27437	AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422
OG0000196	SACKO_30553, SACKO_13997, SACKO_15679	AMPFI_14754
OG0000196	SACKO_14345	AMPFI_08003, AMPFI_08002
OG0000196	SACKO_01756	AMPFI_18935
OG0000196	SACKO_23030, SACKO_01102, SACKO_19218, SACKO_01461, SACKO_15492, SACKO_33252, SACKO_11060, SACKO_19250, SACKO_11756, SACKO_11771, SACKO_11782, SACKO_06777, SACKO_08205, SACKO_19115	AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459
OG0000197	SACKO_22226, SACKO_22224	AMPFI_00635
OG0000197	SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156	AMPFI_00480
OG0000197	SACKO_26257	AMPFI_14260
OG0000198	SACKO_12449, SACKO_12430, SACKO_12448, SACKO_18866, SACKO_12431	AMPFI_05491
OG0000200	SACKO_17835, SACKO_17815	AMPFI_05474
OG0000200	SACKO_32070	AMPFI_21951, AMPFI_14281, AMPFI_19553
OG0000201	SACKO_33320	AMPFI_03122
OG0000201	SACKO_29729	AMPFI_01733
OG0000202	SACKO_30211	AMPFI_02277
OG0000203	SACKO_21607	AMPFI_10377, AMPFI_15263
OG0000204	SACKO_32823, SACKO_07430	AMPFI_16667
OG0000204	SACKO_19755	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000205	SACKO_07102	AMPFI_19091
OG0000207	SACKO_30239	AMPFI_08635, AMPFI_15520
OG0000208	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788	AMPFI_19368, AMPFI_25316
OG0000208	SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529	AMPFI_25934, AMPFI_04187
OG0000209	SACKO_28272	AMPFI_09916, AMPFI_13365, AMPFI_06393
OG0000209	SACKO_32373	AMPFI_01596, AMPFI_01277
OG0000209	SACKO_24005	AMPFI_01240
OG0000210	SACKO_25704	AMPFI_16256
OG0000210	SACKO_25645	AMPFI_10745
OG0000210	SACKO_03879, SACKO_25701	AMPFI_24350
OG0000210	SACKO_27035	AMPFI_08289, AMPFI_11493
OG0000210	SACKO_27615	AMPFI_22972
OG0000210	SACKO_06920	AMPFI_21005
OG0000211	SACKO_32655	AMPFI_10849
OG0000211	SACKO_09451	AMPFI_05941
OG0000211	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705	AMPFI_12814
OG0000211	SACKO_16984	AMPFI_16753
OG0000214	SACKO_06875	AMPFI_22021
OG0000214	SACKO_21237, SACKO_17806	AMPFI_09832
OG0000214	SACKO_06623, SACKO_10059, SACKO_15375, SACKO_20183, SACKO_28358, SACKO_28208, SACKO_06911, SACKO_10367, SACKO_09014, SACKO_32537, SACKO_20368, SACKO_27664, SACKO_12571, SACKO_20029, SACKO_13204, SACKO_34104, SACKO_05052, SACKO_32511	AMPFI_13170
OG0000214	SACKO_11568, SACKO_06163, SACKO_03687, SACKO_14646, SACKO_24154, SACKO_24062, SACKO_02510, SACKO_20363, SACKO_33189, SACKO_27672, SACKO_33262, SACKO_32285, SACKO_23049, SACKO_22492, SACKO_19778, SACKO_23372, SACKO_21326, SACKO_29334, SACKO_22384	AMPFI_13169
OG0000215	SACKO_24652, SACKO_16614	AMPFI_03565
OG0000216	SACKO_27452	AMPFI_00473
OG0000216	SACKO_17037	AMPFI_10830
OG0000218	SACKO_18819	AMPFI_04727
OG0000218	SACKO_13048	AMPFI_25516
OG0000218	SACKO_19249	AMPFI_21946
OG0000219	SACKO_21595, SACKO_30724, SACKO_21586, SACKO_25046, SACKO_30061	AMPFI_08805, AMPFI_24608
OG0000220	SACKO_05945	AMPFI_11145
OG0000220	SACKO_29293	AMPFI_05814
OG0000220	SACKO_17745	AMPFI_12253
OG0000221	SACKO_07311, SACKO_32418	AMPFI_07550
OG0000221	SACKO_15443	AMPFI_18146
OG0000222	SACKO_32534, SACKO_32533, SACKO_05115, SACKO_12196, SACKO_15846, SACKO_11870, SACKO_11831, SACKO_13269, SACKO_16972	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	SACKO_06054	AMPFI_12761
OG0000223	SACKO_07484	AMPFI_09693
OG0000225	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456	AMPFI_24201, AMPFI_00311
OG0000226	SACKO_00392	AMPFI_20488, AMPFI_21777, AMPFI_11732, AMPFI_11731
OG0000226	SACKO_00399	AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354
OG0000227	SACKO_16510	AMPFI_16595
OG0000227	SACKO_14267	AMPFI_00331
OG0000227	SACKO_16493	AMPFI_23018
OG0000228	SACKO_33161	AMPFI_21741
OG0000228	SACKO_33279	AMPFI_23893, AMPFI_01572
OG0000229	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	SACKO_24726	AMPFI_09954
OG0000230	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815	AMPFI_14811
OG0000231	SACKO_20168	AMPFI_03284
OG0000231	SACKO_33888	AMPFI_01759
OG0000232	SACKO_29883	AMPFI_25054, AMPFI_06928
OG0000233	SACKO_18635	AMPFI_17589
OG0000233	SACKO_18656, SACKO_18643	AMPFI_06911
OG0000234	SACKO_21028	AMPFI_09748
OG0000234	SACKO_01549	AMPFI_05768
OG0000235	SACKO_19953, SACKO_19968, SACKO_19956, SACKO_05304, SACKO_19955, SACKO_19937, SACKO_19971	AMPFI_16872
OG0000235	SACKO_07031	AMPFI_22306
OG0000236	SACKO_00233	AMPFI_19570
OG0000236	SACKO_31312	AMPFI_14068
OG0000238	SACKO_33015	AMPFI_08132
OG0000239	SACKO_23050	AMPFI_07816
OG0000239	SACKO_03853	AMPFI_07246
OG0000239	SACKO_23070	AMPFI_20472
OG0000240	SACKO_18260, SACKO_18199	AMPFI_05219, AMPFI_05218
OG0000241	SACKO_23946	AMPFI_20927, AMPFI_21075, AMPFI_13616, AMPFI_24836, AMPFI_21074, AMPFI_08666, AMPFI_23628, AMPFI_02964, AMPFI_19142, AMPFI_14972, AMPFI_16115
OG0000242	SACKO_11564, SACKO_24398, SACKO_19170, SACKO_19165	AMPFI_10835, AMPFI_24613
OG0000242	SACKO_31437	AMPFI_05850
OG0000243	SACKO_33629, SACKO_33609	AMPFI_15285
OG0000243	SACKO_11567, SACKO_07822, SACKO_07820, SACKO_07823, SACKO_11518, SACKO_07986, SACKO_15903, SACKO_15885, SACKO_07987	AMPFI_06378, AMPFI_19299
OG0000244	SACKO_25053	AMPFI_12077
OG0000244	SACKO_16205	AMPFI_18742
OG0000245	SACKO_20342	AMPFI_10648
OG0000245	SACKO_20346, SACKO_20359, SACKO_20349	AMPFI_02673
OG0000246	SACKO_11087	AMPFI_12737
OG0000246	SACKO_07496, SACKO_26312, SACKO_07493	AMPFI_20200
OG0000248	SACKO_05978, SACKO_32557, SACKO_32579, SACKO_32576	AMPFI_08134, AMPFI_21352
OG0000249	SACKO_33702, SACKO_33706, SACKO_33698	AMPFI_14226
OG0000250	SACKO_18012, SACKO_18008, SACKO_18019	AMPFI_16594
OG0000250	SACKO_06222	AMPFI_05967
OG0000250	SACKO_19847	AMPFI_19063
OG0000250	SACKO_08487	AMPFI_12386
OG0000251	SACKO_16959	AMPFI_03175
OG0000251	SACKO_28219	AMPFI_12834
OG0000251	SACKO_28377, SACKO_16947	AMPFI_14822
OG0000252	SACKO_19921, SACKO_13807	AMPFI_21461, AMPFI_22916
OG0000252	SACKO_19916	AMPFI_14117, AMPFI_16345
OG0000252	SACKO_19925	AMPFI_11365, AMPFI_12901
OG0000252	SACKO_13829	AMPFI_03408
OG0000252	SACKO_06396	AMPFI_06807
OG0000252	SACKO_27482	AMPFI_17415
OG0000253	SACKO_31434, SACKO_00707, SACKO_19080, SACKO_27757	AMPFI_03001, AMPFI_25791, AMPFI_24319
OG0000253	SACKO_12880	AMPFI_03341
OG0000254	SACKO_12597	AMPFI_11873, AMPFI_10988, AMPFI_24415
OG0000254	SACKO_10939, SACKO_12298, SACKO_05603, SACKO_22013	AMPFI_22443
OG0000255	SACKO_30688	AMPFI_01606
OG0000255	SACKO_00039	AMPFI_21142
OG0000255	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948
OG0000256	SACKO_19804	AMPFI_08473
OG0000256	SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084	AMPFI_07025, AMPFI_16869
OG0000257	SACKO_15321	AMPFI_24622
OG0000257	SACKO_31460, SACKO_24626	AMPFI_01061
OG0000257	SACKO_30726	AMPFI_17884
OG0000258	SACKO_00377	AMPFI_21660
OG0000258	SACKO_10833	AMPFI_11627
OG0000260	SACKO_23657	AMPFI_24181
OG0000260	SACKO_18171	AMPFI_02009
OG0000260	SACKO_03721	AMPFI_00148, AMPFI_22181
OG0000265	SACKO_17458, SACKO_06245	AMPFI_11224
OG0000268	SACKO_06715	AMPFI_07882
OG0000268	SACKO_30039	AMPFI_10502
OG0000268	SACKO_20817, SACKO_19604	AMPFI_23943
OG0000269	SACKO_15282, SACKO_06408, SACKO_04740, SACKO_04716	AMPFI_19540, AMPFI_03078
OG0000269	SACKO_06419	AMPFI_17569
OG0000269	SACKO_06422	AMPFI_18808, AMPFI_16155, AMPFI_04230, AMPFI_02706, AMPFI_17206, AMPFI_02041, AMPFI_21764, AMPFI_24559, AMPFI_24056, AMPFI_03613, AMPFI_22454, AMPFI_23878, AMPFI_02848, AMPFI_07161, AMPFI_01126, AMPFI_24879, AMPFI_16425, AMPFI_01318, AMPFI_22550, AMPFI_00005, AMPFI_16386, AMPFI_18253, AMPFI_02511, AMPFI_10455, AMPFI_18011
OG0000270	SACKO_22265	AMPFI_19866
OG0000270	SACKO_10346	AMPFI_18262
OG0000271	SACKO_28542	AMPFI_22718, AMPFI_16033, AMPFI_22428, AMPFI_00241, AMPFI_16165, AMPFI_13367
OG0000272	SACKO_18347, SACKO_29715	AMPFI_21855
OG0000272	SACKO_18366, SACKO_18360, SACKO_18346	AMPFI_20114
OG0000273	SACKO_18590	AMPFI_11471
OG0000273	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263	AMPFI_01958
OG0000273	SACKO_00732	AMPFI_06629
OG0000273	SACKO_11419	AMPFI_05763
OG0000274	SACKO_22576, SACKO_31086	AMPFI_18340
OG0000275	SACKO_25759	AMPFI_02633
OG0000275	SACKO_21462	AMPFI_19384
OG0000276	SACKO_25211	AMPFI_19137
OG0000276	SACKO_06242	AMPFI_01942
OG0000276	SACKO_32321	AMPFI_18102
OG0000276	SACKO_05221, SACKO_05197, SACKO_05212, SACKO_05176, SACKO_05168	AMPFI_24589
OG0000276	SACKO_16722, SACKO_18759, SACKO_01272, SACKO_23419, SACKO_01266	AMPFI_16676
OG0000276	SACKO_00244	AMPFI_23250
OG0000277	SACKO_10207	AMPFI_09153
OG0000277	SACKO_13321	AMPFI_19405
OG0000277	SACKO_25436	AMPFI_04428
OG0000278	SACKO_15807, SACKO_13664	AMPFI_20031
OG0000278	SACKO_06388	AMPFI_23155
OG0000278	SACKO_11366	AMPFI_11370
OG0000278	SACKO_13514	AMPFI_25739, AMPFI_15284
OG0000279	SACKO_17467	AMPFI_19291, AMPFI_02479, AMPFI_01990
OG0000279	SACKO_15027	AMPFI_24541
OG0000279	SACKO_27678, SACKO_20266	AMPFI_06536
OG0000279	SACKO_32953	AMPFI_01442
OG0000280	SACKO_03658	AMPFI_18642
OG0000280	SACKO_21917	AMPFI_02568
OG0000282	SACKO_12850, SACKO_12863	AMPFI_11943
OG0000282	SACKO_29302	AMPFI_16635
OG0000282	SACKO_07792	AMPFI_18258
OG0000282	SACKO_07779	AMPFI_00662
OG0000284	SACKO_27406, SACKO_27401	AMPFI_25463
OG0000284	SACKO_27435	AMPFI_11998
OG0000285	SACKO_27700, SACKO_27727	AMPFI_21903, AMPFI_16083, AMPFI_21667
OG0000285	SACKO_26924, SACKO_26919	AMPFI_19148
