Orthogroup	SACKO_ok	DROME
OG0000197	SACKO_26257	DROME14335, DROME14334, DROME14336
OG0000200	SACKO_32070	DROME04138, DROME04137, DROME04136, DROME04135, DROME04133, DROME04134, DROME04139, DROME04140, DROME06874, DROME04143, DROME04206, DROME03566, DROME03565, DROME01582, DROME04144
OG0000201	SACKO_33320	DROME11047
OG0000201	SACKO_08895	DROME19450
OG0000201	SACKO_29729	DROME18513, DROME18512, DROME18511, DROME18514
OG0000202	SACKO_30211	DROME14920, DROME14921
OG0000202	SACKO_02029	DROME20996, DROME21000, DROME20998, DROME20995, DROME20999, DROME20994, DROME20997, DROME21001
OG0000203	SACKO_33009	DROME04489
OG0000204	SACKO_19755	DROME10849, DROME10848
OG0000205	SACKO_07102, SACKO_12864	DROME06842, DROME06843
OG0000205	SACKO_32641, SACKO_26211, SACKO_12929	DROME08187
OG0000207	SACKO_30239	DROME06000
OG0000208	SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529	DROME02132
OG0000210	SACKO_06920	DROME14047, DROME11376
OG0000211	SACKO_20445	DROME17290
OG0000213	SACKO_31191	DROME20853
OG0000215	SACKO_20547	DROME14129
OG0000223	SACKO_07484	DROME10256
OG0000225	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456	DROME11929
OG0000226	SACKO_21642, SACKO_00740, SACKO_28518, SACKO_12634, SACKO_12631, SACKO_12625, SACKO_12642, SACKO_00392, SACKO_21639, SACKO_00395	DROME14660
OG0000226	SACKO_00399	DROME15107, DROME15108, DROME15106, DROME15105
OG0000227	SACKO_14267	DROME20242
OG0000227	SACKO_24661	DROME04927, DROME04926
OG0000229	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261	DROME04047
OG0000230	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815	DROME15497, DROME15359, DROME15358, DROME16426, DROME15444, DROME03186
OG0000231	SACKO_17320	DROME06449, DROME06448
OG0000231	SACKO_20168	DROME20855, DROME20857, DROME20856, DROME20854
OG0000231	SACKO_33888	DROME07628, DROME07629
OG0000233	SACKO_26512, SACKO_31839	DROME00414, DROME00405, DROME00404, DROME00403
OG0000234	SACKO_21028	DROME11138, DROME11135, DROME11141, DROME11133, DROME11139, DROME11144, DROME11137, DROME11134, DROME11136, DROME11140, DROME11145, DROME11132, DROME11143
OG0000234	SACKO_01549	DROME02357, DROME02356, DROME02359, DROME02355, DROME02358, DROME02367, DROME02366, DROME02368, DROME02364, DROME02365
OG0000235	SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026	DROME11735
OG0000236	SACKO_00233	DROME03355
OG0000238	SACKO_14320, SACKO_28194	DROME01901, DROME01902
OG0000238	SACKO_33012, SACKO_32996, SACKO_11714, SACKO_19006, SACKO_28313	DROME05364, DROME05367, DROME05366, DROME05365, DROME05361, DROME05360, DROME05362, DROME05359, DROME05357, DROME05358
OG0000238	SACKO_33015	DROME08037, DROME08034, DROME08036, DROME08035, DROME08031, DROME08032, DROME08033
OG0000239	SACKO_23050	DROME05270, DROME05269, DROME05271, DROME05268
OG0000239	SACKO_23070	DROME03549, DROME03548, DROME03550, DROME03551
OG0000240	SACKO_18260, SACKO_18199	DROME20536, DROME04915, DROME04914, DROME21863, DROME21862
OG0000240	SACKO_04929	DROME04779, DROME05772, DROME06965, DROME08357, DROME06930, DROME06939, DROME06932, DROME06931, DROME06933, DROME06938, DROME06935, DROME06936, DROME06937, DROME06934, DROME14517, DROME14518, DROME14516, DROME14525, DROME14521, DROME14522, DROME14519, DROME14520, DROME14523, DROME14524, DROME14527, DROME14528
OG0000242	SACKO_11564	DROME19192, DROME19194, DROME19193, DROME19191, DROME20266, DROME20267, DROME20264, DROME20265
OG0000245	SACKO_20342	DROME16573, DROME16572, DROME16571, DROME16570, DROME16517, DROME16515, DROME16518, DROME16516, DROME16514
OG0000246	SACKO_07496, SACKO_26312, SACKO_07493	DROME13185, DROME13186, DROME13188, DROME13187
OG0000249	SACKO_33702, SACKO_33706, SACKO_33698	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490
OG0000250	SACKO_06222	DROME11256, DROME11255, DROME11257
OG0000251	SACKO_16959	DROME21783
OG0000251	SACKO_28377, SACKO_16947	DROME19364, DROME15998, DROME15997
OG0000251	SACKO_18952	DROME12998, DROME12997
OG0000255	SACKO_00039	DROME15943
OG0000255	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247	DROME20722, DROME05791, DROME18596
OG0000256	SACKO_19804	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058
OG0000257	SACKO_31460, SACKO_24626, SACKO_04483	DROME12936
OG0000258	SACKO_00370, SACKO_00377	DROME06596, DROME06597, DROME06595, DROME06598, DROME06594
OG0000258	SACKO_10833	DROME20383
OG0000258	SACKO_32411	DROME17641, DROME17639, DROME17640
OG0000260	SACKO_23657	DROME17607, DROME17608, DROME17606
OG0000260	SACKO_18171, SACKO_03721	DROME16635, DROME16636
OG0000261	SACKO_30834	DROME06684, DROME06680, DROME06690, DROME06687, DROME06691, DROME06685, DROME06688, DROME06681, DROME06686, DROME06689, DROME06679, DROME06682, DROME06683
OG0000265	SACKO_28292, SACKO_17354	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975
OG0000265	SACKO_17458, SACKO_06245	DROME00452
OG0000268	SACKO_00617	DROME06261, DROME06262
OG0000268	SACKO_20817, SACKO_19604	DROME00943, DROME00944
OG0000268	SACKO_19602	DROME04196
OG0000270	SACKO_22265	DROME17877, DROME17878, DROME17879
OG0000270	SACKO_10346	DROME14671, DROME14672, DROME14673, DROME14674
OG0000270	SACKO_13731	DROME08572, DROME08571, DROME08577, DROME08573, DROME08576, DROME08574, DROME08575
OG0000271	SACKO_28542	DROME19668, DROME19667
OG0000272	SACKO_29715	DROME15587, DROME15589, DROME15586, DROME15588
OG0000272	SACKO_18346	DROME05031, DROME05029, DROME05030
OG0000273	SACKO_18590	DROME09248, DROME09247, DROME10822, DROME20533
OG0000273	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263	DROME11374, DROME11373
OG0000273	SACKO_00732	DROME08809, DROME08810
OG0000273	SACKO_11419	DROME18369
OG0000275	SACKO_11935	DROME13685
OG0000275	SACKO_23614	DROME06338
OG0000277	SACKO_10207	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342
OG0000277	SACKO_13321, SACKO_25436	DROME03640, DROME03639, DROME21210, DROME21209, DROME08160
OG0000278	SACKO_15807	DROME19394, DROME09269, DROME19393
OG0000278	SACKO_06388	DROME00752
OG0000278	SACKO_11366	DROME02023
OG0000278	SACKO_13514	DROME03254
OG0000280	SACKO_05086	DROME14500, DROME14502, DROME14501, DROME14499
OG0000280	SACKO_22086	DROME13326
OG0000280	SACKO_08611	DROME06229
OG0000282	SACKO_12850, SACKO_12863	DROME05714
OG0000282	SACKO_07779	DROME11686
OG0000284	SACKO_27406, SACKO_27401	DROME17657
OG0000284	SACKO_05744, SACKO_27435	DROME09381, DROME09382
OG0000285	SACKO_27700, SACKO_27727, SACKO_26924, SACKO_26919	DROME00993
OG0000287	SACKO_10319	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455
OG0000289	SACKO_25627	DROME14029, DROME14030, DROME14032, DROME14033, DROME16652, DROME14031, DROME07017, DROME07018, DROME16470, DROME04966, DROME16392, DROME16393, DROME16389, DROME16394, DROME13607, DROME12960, DROME12961, DROME12959, DROME12962
OG0000289	SACKO_25538	DROME10658, DROME10659
OG0000296	SACKO_20594	DROME17565, DROME17564, DROME17562, DROME17563
OG0000296	SACKO_01856	DROME19290, DROME19291
OG0000299	SACKO_16759	DROME07127, DROME07124, DROME07123
OG0000301	SACKO_06456, SACKO_17860	DROME01100, DROME01102, DROME01101
OG0000301	SACKO_00105	DROME18912, DROME14231, DROME14230
OG0000302	SACKO_14674	DROME06085
OG0000302	SACKO_12067	DROME10773, DROME10774, DROME10775, DROME06441
OG0000305	SACKO_13147, SACKO_15287	DROME04466
OG0000306	SACKO_05951, SACKO_05913	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376
OG0000307	SACKO_29055, SACKO_19270	DROME15147, DROME10298, DROME10299, DROME10300, DROME10297, DROME10296, DROME10295
OG0000308	SACKO_26056, SACKO_26098, SACKO_28741	DROME05159
OG0000308	SACKO_28262	DROME12865
OG0000310	SACKO_14353, SACKO_33497, SACKO_11427, SACKO_11441, SACKO_11487, SACKO_05157, SACKO_15555	DROME16770
OG0000312	SACKO_12716	DROME07843, DROME07844, DROME07846, DROME07845
OG0000312	SACKO_29942	DROME16932
OG0000312	SACKO_09512	DROME10814, DROME10815
OG0000313	SACKO_25102	DROME15510
OG0000313	SACKO_12413	DROME02549, DROME02550
OG0000313	SACKO_01992, SACKO_18918, SACKO_03803	DROME21546
OG0000314	SACKO_19523, SACKO_04289	DROME06444
OG0000315	SACKO_21990	DROME13631
OG0000315	SACKO_05539	DROME06438, DROME06439, DROME06437
OG0000316	SACKO_21373	DROME10369
OG0000316	SACKO_22473	DROME07384
OG0000316	SACKO_23643	DROME19451, DROME19452
OG0000317	SACKO_13987	DROME12241
OG0000321	SACKO_18163	DROME16482
OG0000321	SACKO_06201	DROME05701, DROME05702
OG0000321	SACKO_25342	DROME13031
OG0000323	SACKO_10395, SACKO_18533	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713
OG0000326	SACKO_09487	DROME20026, DROME20030, DROME20027, DROME20025, DROME20029, DROME20028, DROME20024
OG0000329	SACKO_25951	DROME07577, DROME07578
OG0000331	SACKO_18403, SACKO_09621, SACKO_31453	DROME18703
OG0000332	SACKO_14215	DROME16141
OG0000333	SACKO_00584	DROME19659
OG0000333	SACKO_15818, SACKO_04636, SACKO_18597	DROME12678, DROME11540
OG0000335	SACKO_05322	DROME11631, DROME11632, DROME11634, DROME11633, DROME11639, DROME11640, DROME01793
OG0000338	SACKO_20111	DROME21194, DROME21193
OG0000338	SACKO_31237	DROME21975
OG0000338	SACKO_13513	DROME04558
OG0000339	SACKO_04937, SACKO_04891	DROME16744
OG0000341	SACKO_34065	DROME01201, DROME01199, DROME01200
OG0000343	SACKO_01767	DROME13475, DROME13478, DROME13474, DROME13476, DROME13480, DROME13477, DROME13473, DROME13481, DROME13479
OG0000344	SACKO_24527, SACKO_16635, SACKO_16639, SACKO_02039, SACKO_11488, SACKO_11480, SACKO_11492, SACKO_11497, SACKO_16581	DROME19431
OG0000345	SACKO_20082, SACKO_30258, SACKO_17750	DROME12026, DROME12025, DROME12024
OG0000346	SACKO_27501	DROME17127, DROME17125, DROME17122, DROME17126, DROME17124, DROME17129, DROME17130, DROME17128, DROME17131, DROME17134, DROME17137, DROME17133, DROME17136, DROME17135, DROME17132, DROME17139, DROME17138
OG0000350	SACKO_31750	DROME03410, DROME08099
OG0000350	SACKO_31584, SACKO_31595	DROME00438
OG0000351	SACKO_07538	DROME02007
OG0000352	SACKO_34178	DROME14143, DROME14145, DROME14147, DROME14146, DROME14148, DROME14144
OG0000353	SACKO_06444	DROME09963, DROME09967, DROME09962, DROME09961, DROME09960, DROME09954, DROME09959, DROME09952, DROME09965, DROME09966, DROME09964, DROME09957, DROME09953, DROME09955, DROME09969, DROME09968, DROME18221
OG0000356	SACKO_19855	DROME01953
OG0000357	SACKO_02742	DROME13834
OG0000358	SACKO_01547	DROME07474
OG0000358	SACKO_13758	DROME00466, DROME00200, DROME00199
OG0000359	SACKO_33693, SACKO_21762, SACKO_26778	DROME11803
OG0000363	SACKO_20204, SACKO_08051, SACKO_02979	DROME18487
OG0000365	SACKO_33817	DROME05773, DROME05774, DROME15910
OG0000367	SACKO_26443	DROME13648, DROME13646, DROME13647
OG0000367	SACKO_11424	DROME15189, DROME15190, DROME15188
OG0000371	SACKO_25535, SACKO_21537, SACKO_19490, SACKO_27434, SACKO_00209, SACKO_27645, SACKO_13929	DROME01678, DROME02633, DROME02636
OG0000372	SACKO_01910	DROME09531
OG0000373	SACKO_09368	DROME20049, DROME20050
OG0000373	SACKO_13854	DROME07671, DROME06849, DROME07655, DROME22084, DROME00576
OG0000374	SACKO_03090	DROME04717, DROME04718, DROME04716
OG0000374	SACKO_31860	DROME00970, DROME00969, DROME00968, DROME00971
OG0000374	SACKO_03086	DROME04429, DROME04427, DROME04428
OG0000375	SACKO_30463	DROME21630
OG0000378	SACKO_09446	DROME09766, DROME09767
OG0000378	SACKO_10039	DROME02404, DROME02403, DROME02400, DROME02401
OG0000379	SACKO_05446	DROME09607
OG0000379	SACKO_01024	DROME21997, DROME22000, DROME21995, DROME22001, DROME21994, DROME21998
OG0000379	SACKO_24470	DROME02844
OG0000379	SACKO_23824	DROME07921
OG0000380	SACKO_16398, SACKO_31681, SACKO_30689	DROME05237
OG0000382	SACKO_14094	DROME01475
OG0000384	SACKO_13737, SACKO_13722	DROME14888, DROME14889
OG0000384	SACKO_27089, SACKO_01007, SACKO_00157	DROME03187, DROME03190, DROME03189, DROME03188
OG0000385	SACKO_16439, SACKO_20574, SACKO_20579, SACKO_25649, SACKO_25651, SACKO_14863, SACKO_20587, SACKO_25647, SACKO_08050, SACKO_16440	DROME05997, DROME09713, DROME09714, DROME09715, DROME05708, DROME05707
OG0000389	SACKO_01916, SACKO_01929	DROME11981, DROME11983, DROME01212, DROME11984, DROME11980, DROME17629, DROME17996, DROME17997, DROME18001, DROME18002, DROME17964, DROME17950, DROME17951, DROME17954, DROME17949
OG0000389	SACKO_05192	DROME17945
OG0000390	SACKO_01353, SACKO_01355	DROME01744, DROME01742, DROME02737, DROME01739, DROME01741
OG0000391	SACKO_15767	DROME04498, DROME04500, DROME04499
OG0000392	SACKO_27590	DROME13919, DROME13921, DROME13920
OG0000393	SACKO_24305	DROME02418
OG0000393	SACKO_34206	DROME20684
OG0000395	SACKO_07419	DROME04257, DROME04288, DROME04261, DROME04269, DROME04291, DROME04254, DROME04270, DROME04235, DROME04287, DROME04249, DROME04271, DROME04233, DROME04250, DROME04252, DROME04302, DROME04290, DROME04263, DROME04283, DROME04260, DROME04243, DROME04262, DROME04298, DROME04297, DROME04272, DROME04267, DROME04232, DROME04251, DROME04265, DROME04281, DROME04264, DROME04280, DROME04248, DROME04275, DROME04299, DROME04237, DROME04300, DROME04229, DROME04296, DROME04256, DROME04285, DROME04282, DROME04279, DROME04239, DROME04253, DROME04273, DROME04259, DROME04286, DROME04258, DROME04234, DROME04241, DROME04266, DROME04238, DROME04295, DROME04242, DROME04247, DROME04293, DROME04289, DROME04301, DROME04246, DROME04231, DROME04278
OG0000397	SACKO_06461	DROME14885
OG0000399	SACKO_26961	DROME21835
OG0000399	SACKO_24326	DROME12205, DROME12206
OG0000400	SACKO_04072	DROME09694
OG0000400	SACKO_06114	DROME15511
OG0000401	SACKO_22556, SACKO_22554, SACKO_09922	DROME20041
OG0000402	SACKO_12739	DROME11245, DROME11246
OG0000402	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973	DROME12090
OG0000403	SACKO_31259, SACKO_14239	DROME06350
OG0000404	SACKO_23210	DROME17748
OG0000404	SACKO_23206	DROME16096
OG0000409	SACKO_01185, SACKO_25495	DROME19502
OG0000409	SACKO_11398, SACKO_29371	DROME11210, DROME11209
OG0000411	SACKO_05252	DROME16025, DROME16024, DROME16016, DROME16020, DROME16017, DROME16021, DROME16026, DROME16027, DROME16018, DROME16023, DROME16014, DROME16022, DROME16015, DROME16019, DROME16028
OG0000412	SACKO_28880, SACKO_04784	DROME09076
OG0000412	SACKO_20586	DROME15681, DROME15682
OG0000412	SACKO_09277	DROME02464, DROME13336, DROME13334, DROME13335, DROME15399
OG0000413	SACKO_11939	DROME21174
OG0000413	SACKO_26133	DROME13327, DROME13328
OG0000415	SACKO_15332, SACKO_04092, SACKO_26103, SACKO_11472	DROME01505, DROME01506
OG0000419	SACKO_13235	DROME06034, DROME04433
OG0000419	SACKO_13227	DROME15435, DROME02118, DROME02117, DROME18475, DROME01671, DROME00269, DROME15434, DROME15436, DROME00268, DROME00270
OG0000420	SACKO_13998, SACKO_10383	DROME02672
OG0000424	SACKO_03765, SACKO_31497	DROME02090, DROME02075, DROME02066, DROME02076, DROME02077, DROME02078, DROME02064, DROME02063, DROME02062, DROME02065, DROME02081, DROME12353, DROME17176, DROME17175, DROME00623, DROME03850, DROME03851, DROME06196, DROME14713, DROME14583, DROME14582, DROME14580, DROME14579, DROME14581, DROME08237, DROME08236, DROME08235
OG0000425	SACKO_06112	DROME14160, DROME14161, DROME14159, DROME14158
OG0000426	SACKO_26352, SACKO_06534	DROME16357, DROME16356
OG0000426	SACKO_02762	DROME09933, DROME09928, DROME09929, DROME09932, DROME09931, DROME09930, DROME09934
OG0000427	SACKO_23359	DROME05699, DROME05698
OG0000427	SACKO_09178	DROME18355, DROME18356
OG0000429	SACKO_30008, SACKO_05554, SACKO_03161, SACKO_25615, SACKO_11011, SACKO_33365, SACKO_29691, SACKO_29695	DROME19525, DROME07553, DROME07552, DROME06812
OG0000430	SACKO_23364	DROME20475
OG0000431	SACKO_22052	DROME05704
OG0000431	SACKO_06822	DROME12301, DROME12300
OG0000431	SACKO_26117	DROME11410, DROME11409, DROME11408
OG0000432	SACKO_04551	DROME05881, DROME05880, DROME05879, DROME02818, DROME02819, DROME02816, DROME02817, DROME02883
OG0000433	SACKO_18114	DROME00007, DROME00005, DROME00004, DROME00006
OG0000433	SACKO_07666	DROME20425, DROME20423, DROME20424
OG0000435	SACKO_21913, SACKO_31971	DROME03996, DROME03995
OG0000436	SACKO_03316	DROME12478
OG0000442	SACKO_15700	DROME13942
OG0000442	SACKO_00306	DROME12188
OG0000442	SACKO_06006	DROME01916
OG0000443	SACKO_14263	DROME14734, DROME14735, DROME14732, DROME14733
OG0000444	SACKO_08879, SACKO_08903	DROME21032
OG0000444	SACKO_16809	DROME03786, DROME03789, DROME03788, DROME03787
OG0000445	SACKO_01829, SACKO_19774, SACKO_27379, SACKO_27346, SACKO_08275, SACKO_00462, SACKO_33751, SACKO_27331, SACKO_27357	DROME06725, DROME06723, DROME06724, DROME20153, DROME20152
OG0000446	SACKO_11810	DROME07092
OG0000446	SACKO_28154, SACKO_19980	DROME06421
OG0000446	SACKO_08413, SACKO_08437	DROME06051, DROME06050
OG0000447	SACKO_31056	DROME20929, DROME20928
OG0000450	SACKO_20176, SACKO_20166, SACKO_10223	DROME16711, DROME16712
OG0000453	SACKO_11542	DROME16386, DROME16387, DROME16388
OG0000454	SACKO_15534	DROME15035, DROME15036, DROME15037
OG0000461	SACKO_15370	DROME17428
OG0000461	SACKO_07130	DROME03657, DROME03656
OG0000463	SACKO_15405	DROME20596, DROME20593, DROME20591, DROME20594, DROME20592, DROME20598, DROME20599, DROME20595, DROME20597
OG0000465	SACKO_34041	DROME11515, DROME11516
OG0000465	SACKO_07203	DROME03278
OG0000466	SACKO_04143, SACKO_09641, SACKO_13679, SACKO_07455	DROME06663, DROME06661, DROME06536
OG0000467	SACKO_32050	DROME21658, DROME21660, DROME21659
OG0000469	SACKO_32529	DROME18292, DROME18291, DROME18290
OG0000470	SACKO_13430	DROME21570, DROME21569
OG0000470	SACKO_20424	DROME21239
OG0000472	SACKO_09536	DROME14775
OG0000475	SACKO_01439, SACKO_01437, SACKO_01446	DROME08667, DROME08669, DROME08666, DROME08668
OG0000476	SACKO_17515	DROME19464, DROME19463
OG0000476	SACKO_25313	DROME13684
OG0000477	SACKO_22969, SACKO_22972, SACKO_22939	DROME04864, DROME04863, DROME04862, DROME04860, DROME04861, DROME12702, DROME12706, DROME12705, DROME12703
OG0000479	SACKO_30305	DROME10906, DROME10907, DROME10905, DROME10908, DROME10909
OG0000479	SACKO_20169	DROME19907, DROME19910, DROME19906, DROME19908, DROME19909, DROME19905, DROME19911
OG0000480	SACKO_31389	DROME18226, DROME18222, DROME18229, DROME18223, DROME18227, DROME18225, DROME18224, DROME18228
OG0000481	SACKO_18810	DROME21853
OG0000481	SACKO_02151, SACKO_09218	DROME19418
OG0000481	SACKO_17872	DROME01481
OG0000482	SACKO_25745, SACKO_25747	DROME19126, DROME19125
OG0000484	SACKO_23202	DROME18988, DROME18995, DROME18994, DROME18989, DROME18985, DROME18986, DROME18992, DROME18993, DROME18990, DROME18987, DROME18991, DROME18996
OG0000485	SACKO_12872	DROME01103, DROME01104, DROME14453
OG0000486	SACKO_03067, SACKO_03069, SACKO_29945, SACKO_29937, SACKO_07182, SACKO_07195	DROME11708
OG0000488	SACKO_32393	DROME14757, DROME14755, DROME14754
OG0000489	SACKO_02948	DROME15521, DROME15528, DROME15520, DROME15527, DROME15526, DROME15523, DROME15530, DROME15524, DROME15531, DROME15525, DROME15522, DROME15529
OG0000490	SACKO_25826	DROME19662, DROME19663, DROME19666, DROME19664, DROME19665
OG0000491	SACKO_09275	DROME21061, DROME21062, DROME21060, DROME21059
OG0000496	SACKO_17283	DROME00063
OG0000497	SACKO_07766	DROME19794, DROME19793
OG0000497	SACKO_21404	DROME03293, DROME03295, DROME03292, DROME03294
OG0000498	SACKO_16151	DROME20580, DROME20579, DROME20582, DROME20577, DROME20581, DROME20578
OG0000503	SACKO_26118	DROME08711, DROME08712
OG0000503	SACKO_18333, SACKO_27461	DROME00919, DROME00918
OG0000504	SACKO_26022	DROME06010, DROME06008, DROME06009, DROME06004, DROME06006, DROME06005, DROME06007, DROME06011
OG0000505	SACKO_33776	DROME09303
OG0000505	SACKO_07335	DROME18823
OG0000506	SACKO_28370	DROME20212, DROME20211, DROME20206, DROME20208, DROME20209, DROME20213, DROME20215, DROME20219, DROME20218, DROME20214, DROME20216, DROME20217
OG0000508	SACKO_04141	DROME02055
OG0000508	SACKO_03535	DROME08723, DROME08722, DROME08721
OG0000510	SACKO_00307, SACKO_08802	DROME17661, DROME17660, DROME17663, DROME17662, DROME17659, DROME15630, DROME15629, DROME02254
