Orthogroup	SACKO_ok	SCHMD
OG0000221	SACKO_07311, SACKO_32418, SACKO_20289, SACKO_15443	SCHMD10720
OG0000222	SACKO_32534, SACKO_32533, SACKO_05115, SACKO_12196, SACKO_15846, SACKO_11870, SACKO_11831, SACKO_13269, SACKO_16972	SCHMD21612, SCHMD08502
OG0000223	SACKO_06054	SCHMD02890, SCHMD03920
OG0000223	SACKO_00009	SCHMD02891
OG0000223	SACKO_07484	SCHMD07139, SCHMD25635, SCHMD26287, SCHMD25493
OG0000223	SACKO_12223	SCHMD02892
OG0000223	SACKO_30421	SCHMD03921, SCHMD02888
OG0000223	SACKO_18466	SCHMD07141
OG0000225	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456	SCHMD14160, SCHMD23340, SCHMD13094, SCHMD25261, SCHMD22794, SCHMD14161
OG0000226	SACKO_00399	SCHMD28293
OG0000227	SACKO_16510	SCHMD05742, SCHMD06927
OG0000227	SACKO_16493	SCHMD05353
OG0000227	SACKO_24661	SCHMD04380
OG0000230	SACKO_24726	SCHMD23835, SCHMD14315
OG0000231	SACKO_17320	SCHMD15225, SCHMD17377
OG0000231	SACKO_20168	SCHMD23026
OG0000231	SACKO_33888	SCHMD24769, SCHMD25604
OG0000233	SACKO_32623, SACKO_22318	SCHMD05000, SCHMD19540, SCHMD06716
OG0000233	SACKO_18656, SACKO_18643	SCHMD01146, SCHMD07435, SCHMD22145
OG0000235	SACKO_07025	SCHMD29163
OG0000236	SACKO_00233	SCHMD00730
OG0000239	SACKO_23050	SCHMD18522
OG0000239	SACKO_03853	SCHMD03432
OG0000239	SACKO_23070	SCHMD06547
OG0000240	SACKO_18260, SACKO_18199	SCHMD06226, SCHMD00582
OG0000241	SACKO_23946	SCHMD13993
OG0000242	SACKO_31437	SCHMD20260
OG0000243	SACKO_33629, SACKO_33609	SCHMD17682, SCHMD15912, SCHMD11668
OG0000244	SACKO_07492	SCHMD21826
OG0000244	SACKO_25569, SACKO_21049	SCHMD15740, SCHMD18441, SCHMD21827
OG0000246	SACKO_32904	SCHMD02140
OG0000246	SACKO_07496, SACKO_26312, SACKO_07493	SCHMD16891, SCHMD17961, SCHMD12289
OG0000248	SACKO_32557, SACKO_32579, SACKO_32576	SCHMD09553, SCHMD07301, SCHMD15578, SCHMD28870, SCHMD28143, SCHMD26766, SCHMD07305, SCHMD23142, SCHMD07304, SCHMD09549, SCHMD06759, SCHMD00071
OG0000250	SACKO_18012, SACKO_18008, SACKO_18019	SCHMD11127
OG0000250	SACKO_06222	SCHMD00165
OG0000251	SACKO_31103	SCHMD28872
OG0000254	SACKO_10939, SACKO_12298, SACKO_05603, SACKO_22013	SCHMD11206
OG0000255	SACKO_00039	SCHMD14618, SCHMD25034
OG0000256	SACKO_19804	SCHMD06220
OG0000257	SACKO_31460, SACKO_24626	SCHMD15360
OG0000257	SACKO_04483	SCHMD21968, SCHMD21969, SCHMD20769
OG0000258	SACKO_00377	SCHMD00959
OG0000260	SACKO_23657, SACKO_18171, SACKO_03721	SCHMD00231
OG0000261	SACKO_30834	SCHMD06264, SCHMD17166
OG0000263	SACKO_11637	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150
OG0000265	SACKO_17354	SCHMD14945, SCHMD03613, SCHMD19985
OG0000265	SACKO_17458, SACKO_06245	SCHMD18240, SCHMD09007
OG0000266	SACKO_09729, SACKO_16601, SACKO_16590	SCHMD26661, SCHMD18048
OG0000268	SACKO_00617	SCHMD02532, SCHMD02534
OG0000268	SACKO_20817, SACKO_19604	SCHMD25441
OG0000269	SACKO_06419	SCHMD02382, SCHMD21902
OG0000270	SACKO_10346	SCHMD16423
OG0000272	SACKO_18366, SACKO_18360, SACKO_18346	SCHMD13324, SCHMD08067
OG0000273	SACKO_18590	SCHMD09689
OG0000273	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263	SCHMD18528, SCHMD25490
OG0000275	SACKO_21462	SCHMD08209, SCHMD24873
OG0000276	SACKO_25211	SCHMD08876
OG0000277	SACKO_10207	SCHMD09439
OG0000277	SACKO_25436	SCHMD27259, SCHMD14857, SCHMD14380, SCHMD02171, SCHMD17662
OG0000278	SACKO_11366	SCHMD04708, SCHMD14538
OG0000280	SACKO_05086	SCHMD22604, SCHMD23189
OG0000280	SACKO_03658, SACKO_21917, SACKO_19800, SACKO_08611	SCHMD23115
OG0000281	SACKO_15665, SACKO_15682	SCHMD28123, SCHMD29220
OG0000282	SACKO_12850, SACKO_12863	SCHMD05137
OG0000282	SACKO_07779	SCHMD15635, SCHMD25636
OG0000282	SACKO_07698	SCHMD25893
OG0000284	SACKO_27406, SACKO_27401	SCHMD23360, SCHMD08213
OG0000285	SACKO_27700, SACKO_27727	SCHMD29037
OG0000287	SACKO_27417	SCHMD02606, SCHMD23013
OG0000288	SACKO_26577, SACKO_24123, SACKO_26576, SACKO_26567, SACKO_30464, SACKO_30462, SACKO_00022, SACKO_14626, SACKO_14628, SACKO_22642, SACKO_03207, SACKO_03219, SACKO_20827, SACKO_11800, SACKO_11811, SACKO_31062, SACKO_27711, SACKO_13171, SACKO_13172, SACKO_27724, SACKO_14625, SACKO_00017	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061
OG0000289	SACKO_25627	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163
OG0000289	SACKO_09751, SACKO_25537	SCHMD23289, SCHMD16353
OG0000289	SACKO_25538	SCHMD22750
OG0000295	SACKO_29580, SACKO_29578, SACKO_28240, SACKO_29581	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695
OG0000299	SACKO_16759	SCHMD13170, SCHMD20344
OG0000305	SACKO_13147, SACKO_15287	SCHMD01975
OG0000306	SACKO_05951	SCHMD02489
OG0000306	SACKO_05913	SCHMD17729
OG0000307	SACKO_29055, SACKO_19270	SCHMD17178
OG0000308	SACKO_05538, SACKO_27953	SCHMD26369
OG0000308	SACKO_28262	SCHMD14069, SCHMD01003, SCHMD00895
OG0000310	SACKO_14353, SACKO_33497, SACKO_11427, SACKO_11441, SACKO_11487, SACKO_05157, SACKO_15555	SCHMD09298, SCHMD11775
OG0000312	SACKO_12498, SACKO_12512	SCHMD10213, SCHMD21295, SCHMD02452
OG0000313	SACKO_25102, SACKO_12413	SCHMD03134
OG0000313	SACKO_24651, SACKO_21609, SACKO_11070, SACKO_26885	SCHMD00975, SCHMD00972
OG0000313	SACKO_01992, SACKO_18918	SCHMD02125
OG0000315	SACKO_21990	SCHMD06241
OG0000315	SACKO_05539	SCHMD17654
OG0000315	SACKO_02387	SCHMD01939
OG0000316	SACKO_21373	SCHMD10536, SCHMD22735
OG0000316	SACKO_22473	SCHMD10615, SCHMD19154
OG0000317	SACKO_13987	SCHMD15845
OG0000319	SACKO_08516, SACKO_11140, SACKO_31044, SACKO_30308, SACKO_04054, SACKO_08909, SACKO_21180, SACKO_31045, SACKO_31043	SCHMD18992
OG0000319	SACKO_32883	SCHMD16069
OG0000321	SACKO_18163	SCHMD10046
OG0000321	SACKO_25342	SCHMD04699, SCHMD05278
OG0000322	SACKO_10414, SACKO_08269, SACKO_08262, SACKO_14465, SACKO_25809	SCHMD03845, SCHMD03842
OG0000323	SACKO_31194	SCHMD21571, SCHMD14125
OG0000325	SACKO_15633	SCHMD10722, SCHMD23724, SCHMD17815, SCHMD15286, SCHMD10721, SCHMD23725, SCHMD23881, SCHMD17816
OG0000326	SACKO_09487	SCHMD05388
OG0000326	SACKO_00052, SACKO_00067, SACKO_08423, SACKO_24590	SCHMD29727
OG0000329	SACKO_26706	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152
OG0000333	SACKO_00584	SCHMD26037, SCHMD21228
OG0000338	SACKO_20111, SACKO_31237	SCHMD23566, SCHMD22193
OG0000338	SACKO_13513	SCHMD17969
OG0000339	SACKO_04937, SACKO_04891	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027
OG0000341	SACKO_34065	SCHMD01892, SCHMD01891, SCHMD01893
OG0000343	SACKO_01767	SCHMD10731, SCHMD08099
OG0000346	SACKO_01931	SCHMD02546
OG0000346	SACKO_27501	SCHMD26404
OG0000350	SACKO_31584, SACKO_31595	SCHMD23543
OG0000351	SACKO_07538	SCHMD01382
OG0000352	SACKO_34178	SCHMD07814
OG0000352	SACKO_00810, SACKO_00821, SACKO_22008, SACKO_07999	SCHMD03216
OG0000353	SACKO_06444	SCHMD00282, SCHMD11621, SCHMD09276, SCHMD00283, SCHMD07604
OG0000356	SACKO_19855	SCHMD05389
OG0000357	SACKO_02742	SCHMD22062, SCHMD19961
OG0000357	SACKO_14095	SCHMD01155
OG0000358	SACKO_01547	SCHMD28430, SCHMD13052, SCHMD26873
OG0000360	SACKO_01921	SCHMD19691, SCHMD20116
OG0000360	SACKO_01907, SACKO_11056	SCHMD06047
OG0000363	SACKO_08051	SCHMD01296, SCHMD20653, SCHMD29224, SCHMD24626, SCHMD24587, SCHMD26634
OG0000365	SACKO_33817	SCHMD22496, SCHMD22435, SCHMD28326
OG0000367	SACKO_26443, SACKO_11424	SCHMD09947
OG0000370	SACKO_23979, SACKO_14171	SCHMD02385, SCHMD02384
OG0000372	SACKO_32909	SCHMD11546
OG0000372	SACKO_24569, SACKO_24546	SCHMD21831, SCHMD11336
OG0000373	SACKO_05445	SCHMD08646, SCHMD00201
OG0000373	SACKO_09368	SCHMD13176, SCHMD08271
OG0000373	SACKO_13854	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011
OG0000374	SACKO_03086	SCHMD04677, SCHMD23864
OG0000378	SACKO_09446	SCHMD07011, SCHMD12188
OG0000378	SACKO_10039	SCHMD05583
OG0000379	SACKO_05446	SCHMD22438, SCHMD05351
OG0000379	SACKO_01024	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990
OG0000379	SACKO_24470	SCHMD09123, SCHMD25695
OG0000379	SACKO_23824	SCHMD18189, SCHMD00174
OG0000380	SACKO_16398, SACKO_31681, SACKO_30689	SCHMD21526
OG0000380	SACKO_02625	SCHMD01720, SCHMD16935, SCHMD05875, SCHMD04175
OG0000381	SACKO_14369, SACKO_13823	SCHMD14884, SCHMD02643
OG0000382	SACKO_14094	SCHMD02292
OG0000384	SACKO_01007	SCHMD19488, SCHMD18051
OG0000385	SACKO_08050	SCHMD02710
OG0000386	SACKO_05054, SACKO_30525, SACKO_06363, SACKO_06362, SACKO_06354, SACKO_06364, SACKO_06047	SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800
OG0000389	SACKO_05192	SCHMD03232, SCHMD09731
OG0000390	SACKO_01353, SACKO_01355	SCHMD02401, SCHMD19098
OG0000392	SACKO_27590	SCHMD08120
OG0000393	SACKO_34206	SCHMD10497
OG0000395	SACKO_07419	SCHMD07915
OG0000397	SACKO_06461	SCHMD04641
OG0000399	SACKO_26961	SCHMD23059
OG0000400	SACKO_04072	SCHMD00908
OG0000400	SACKO_14778	SCHMD12218
OG0000402	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973	SCHMD02881, SCHMD11412
OG0000404	SACKO_23210	SCHMD02429
OG0000404	SACKO_20818	SCHMD06033
OG0000404	SACKO_23206	SCHMD09283
OG0000405	SACKO_03471	SCHMD26927, SCHMD22788, SCHMD20823
OG0000409	SACKO_01185, SACKO_25495	SCHMD04012, SCHMD22098
OG0000409	SACKO_11398, SACKO_29371	SCHMD03752
OG0000410	SACKO_33944	SCHMD21633, SCHMD26345, SCHMD13039, SCHMD24537, SCHMD23335, SCHMD08891
OG0000412	SACKO_20586	SCHMD11584
OG0000413	SACKO_11939	SCHMD19663
OG0000413	SACKO_26133	SCHMD18817, SCHMD28614
OG0000419	SACKO_13227	SCHMD20590, SCHMD23181, SCHMD17261, SCHMD26157
OG0000420	SACKO_13998, SACKO_10383	SCHMD23004
OG0000422	SACKO_01649, SACKO_01631	SCHMD11782, SCHMD13921, SCHMD19755, SCHMD21866
OG0000423	SACKO_02032, SACKO_02071, SACKO_02082, SACKO_02063	SCHMD29684
OG0000424	SACKO_03765, SACKO_31497	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568
OG0000425	SACKO_09919	SCHMD24534, SCHMD24026, SCHMD08029
OG0000426	SACKO_26352, SACKO_06534	SCHMD02251
OG0000426	SACKO_02762	SCHMD19378, SCHMD08176
OG0000427	SACKO_09178	SCHMD05143
OG0000430	SACKO_17116	SCHMD11436
OG0000430	SACKO_23352	SCHMD02520, SCHMD12464, SCHMD02519, SCHMD24785, SCHMD23230, SCHMD24867, SCHMD14921
OG0000430	SACKO_23364	SCHMD02042
OG0000431	SACKO_26117	SCHMD00614
OG0000432	SACKO_04551	SCHMD11313
OG0000433	SACKO_18114, SACKO_07662	SCHMD05136
OG0000433	SACKO_07666	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790
OG0000434	SACKO_12594, SACKO_17023, SACKO_06502, SACKO_00315, SACKO_06501, SACKO_06510, SACKO_06511, SACKO_06508, SACKO_21017	SCHMD11371, SCHMD07829
OG0000435	SACKO_21913, SACKO_31971	SCHMD12216, SCHMD19476
OG0000436	SACKO_03318	SCHMD13323, SCHMD09381
OG0000436	SACKO_03316	SCHMD19812, SCHMD12383, SCHMD19813
OG0000437	SACKO_16957, SACKO_28344, SACKO_33496, SACKO_07819, SACKO_20319, SACKO_31109, SACKO_31119, SACKO_31108	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769
OG0000442	SACKO_15700	SCHMD12679
OG0000443	SACKO_14263	SCHMD09029
OG0000443	SACKO_27961	SCHMD25536
OG0000444	SACKO_08879, SACKO_08903	SCHMD00767, SCHMD00766
OG0000445	SACKO_01829, SACKO_19774, SACKO_27379, SACKO_27346, SACKO_08275, SACKO_00462, SACKO_33751, SACKO_27331, SACKO_27357	SCHMD29179
OG0000446	SACKO_08437	SCHMD12871
OG0000447	SACKO_31056	SCHMD15169, SCHMD15170, SCHMD24266
OG0000448	SACKO_30613	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489
OG0000450	SACKO_10223	SCHMD15839, SCHMD21713
OG0000454	SACKO_15534	SCHMD11564
OG0000459	SACKO_12873, SACKO_27777, SACKO_27762, SACKO_27765, SACKO_27780, SACKO_27782, SACKO_27786	SCHMD17754
OG0000461	SACKO_15370	SCHMD03515
OG0000461	SACKO_07130	SCHMD06358
OG0000461	SACKO_07109	SCHMD06359
OG0000463	SACKO_05461	SCHMD09096
OG0000465	SACKO_34041	SCHMD09590
OG0000465	SACKO_20894, SACKO_07234	SCHMD27578, SCHMD03407, SCHMD17039
OG0000467	SACKO_32050	SCHMD17174, SCHMD20889, SCHMD15139, SCHMD03258, SCHMD22899, SCHMD16369
OG0000469	SACKO_32529	SCHMD15597
OG0000470	SACKO_20424	SCHMD03185
OG0000472	SACKO_09536	SCHMD01784
OG0000475	SACKO_01439	SCHMD03320
OG0000475	SACKO_01446	SCHMD03318
OG0000476	SACKO_25312, SACKO_25322, SACKO_17515, SACKO_25313	SCHMD25720, SCHMD19904
OG0000476	SACKO_29718, SACKO_29707, SACKO_29711, SACKO_16110	SCHMD04015
OG0000477	SACKO_22969, SACKO_22972	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496
OG0000478	SACKO_25449, SACKO_25514	SCHMD11958, SCHMD18286, SCHMD18287, SCHMD14103, SCHMD12511, SCHMD15398, SCHMD08460
OG0000479	SACKO_20169	SCHMD14823, SCHMD04174
OG0000480	SACKO_31389	SCHMD19204, SCHMD14582
OG0000481	SACKO_18810	SCHMD12328
OG0000481	SACKO_02151, SACKO_09218	SCHMD11352, SCHMD11001
OG0000481	SACKO_17872	SCHMD06297
OG0000482	SACKO_25732	SCHMD06210, SCHMD03012
OG0000482	SACKO_25745	SCHMD06212
OG0000484	SACKO_23202	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110
OG0000485	SACKO_12872	SCHMD13016, SCHMD17436
OG0000485	SACKO_32346	SCHMD16799
OG0000486	SACKO_03067, SACKO_03069, SACKO_29945, SACKO_29937, SACKO_07182, SACKO_07195	SCHMD19250
OG0000487	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456	SCHMD20744
OG0000488	SACKO_32393	SCHMD01306, SCHMD17798, SCHMD16340
OG0000489	SACKO_02948	SCHMD11851, SCHMD19803, SCHMD25207
OG0000490	SACKO_25826	SCHMD03484, SCHMD03477, SCHMD21870, SCHMD21871
OG0000491	SACKO_09275	SCHMD03171, SCHMD08983, SCHMD20738, SCHMD13341, SCHMD07340, SCHMD18133, SCHMD23188, SCHMD23436, SCHMD27960, SCHMD18920, SCHMD17666, SCHMD22815, SCHMD07927, SCHMD20806, SCHMD08846, SCHMD08847, SCHMD23642, SCHMD25563, SCHMD27546, SCHMD28266, SCHMD26950, SCHMD21486, SCHMD20472, SCHMD23045, SCHMD23074, SCHMD09539, SCHMD08981, SCHMD06713, SCHMD11915, SCHMD09317, SCHMD02859, SCHMD00109, SCHMD00103, SCHMD08015, SCHMD18354, SCHMD03551, SCHMD00998
OG0000494	SACKO_09661, SACKO_20661, SACKO_20676, SACKO_20667, SACKO_20670, SACKO_29545	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987
OG0000496	SACKO_19033	SCHMD08379, SCHMD27172
OG0000497	SACKO_07766	SCHMD07173
OG0000497	SACKO_21404	SCHMD12237, SCHMD24017, SCHMD22017, SCHMD24018
OG0000503	SACKO_26118	SCHMD01390, SCHMD06719
OG0000503	SACKO_18333, SACKO_27461	SCHMD28480, SCHMD07183, SCHMD28610
OG0000504	SACKO_26022	SCHMD09636, SCHMD05294, SCHMD24012, SCHMD24184, SCHMD19827, SCHMD05293, SCHMD22132, SCHMD09637, SCHMD12821, SCHMD09697, SCHMD24410, SCHMD25007, SCHMD25497, SCHMD16466, SCHMD25962, SCHMD08165, SCHMD14224, SCHMD23834, SCHMD24691, SCHMD24897, SCHMD16428, SCHMD22263, SCHMD09635, SCHMD24690, SCHMD16465, SCHMD08164
OG0000505	SACKO_33776	SCHMD10454
OG0000506	SACKO_28370	SCHMD05024
OG0000509	SACKO_22380, SACKO_21804, SACKO_17319, SACKO_08227, SACKO_04833, SACKO_11737, SACKO_10020, SACKO_23653, SACKO_11185, SACKO_00353, SACKO_28655, SACKO_09792, SACKO_10945, SACKO_23689, SACKO_09685	SCHMD14563
OG0000513	SACKO_20073	SCHMD06575
OG0000514	SACKO_06731	SCHMD15950, SCHMD28993
OG0000519	SACKO_15404, SACKO_19079, SACKO_19078, SACKO_19075, SACKO_19086, SACKO_19096, SACKO_19095, SACKO_19099, SACKO_19087, SACKO_32736	SCHMD19355, SCHMD25526
OG0000520	SACKO_18204	SCHMD05956
OG0000520	SACKO_09249, SACKO_06826	SCHMD27845
OG0000521	SACKO_05642	SCHMD12748
OG0000521	SACKO_05637	SCHMD05167, SCHMD05164
OG0000522	SACKO_08798	SCHMD23148, SCHMD08897
OG0000523	SACKO_25122, SACKO_22414, SACKO_18696, SACKO_04917, SACKO_04936, SACKO_14510, SACKO_21286, SACKO_32496, SACKO_11858	SCHMD13520
OG0000524	SACKO_11508	SCHMD01087, SCHMD12691
OG0000525	SACKO_14070	SCHMD04369
OG0000525	SACKO_16659	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149
OG0000527	SACKO_06716	SCHMD13845
OG0000527	SACKO_06738	SCHMD20940, SCHMD24670
OG0000528	SACKO_04604	SCHMD03822
OG0000528	SACKO_09093	SCHMD02315, SCHMD09612
OG0000529	SACKO_22339	SCHMD06409
OG0000530	SACKO_04253	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369
OG0000531	SACKO_04723	SCHMD13749
OG0000531	SACKO_10368, SACKO_10386	SCHMD17676
OG0000532	SACKO_04033, SACKO_04027, SACKO_04015, SACKO_04019	SCHMD07765
OG0000534	SACKO_02672	SCHMD09514
OG0000534	SACKO_28185	SCHMD04872
OG0000537	SACKO_26142	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929
OG0000538	SACKO_05534, SACKO_05532	SCHMD23313
OG0000542	SACKO_33246	SCHMD05340, SCHMD05911, SCHMD06819
OG0000544	SACKO_21942	SCHMD08368
OG0000545	SACKO_31593	SCHMD20709
OG0000545	SACKO_11658	SCHMD17258, SCHMD12253, SCHMD14358, SCHMD06498, SCHMD14356, SCHMD17257
OG0000546	SACKO_28319, SACKO_20478, SACKO_15121, SACKO_20498, SACKO_18803, SACKO_18787, SACKO_11479	SCHMD15753, SCHMD08158
OG0000548	SACKO_24136	SCHMD11369
OG0000548	SACKO_21638	SCHMD02725, SCHMD00205
OG0000550	SACKO_29039	SCHMD04376, SCHMD04379, SCHMD24742
OG0000551	SACKO_27987	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979
OG0000552	SACKO_16965	SCHMD16245, SCHMD21874
OG0000552	SACKO_16841, SACKO_22479	SCHMD01116
OG0000552	SACKO_21195	SCHMD12890
OG0000553	SACKO_24378	SCHMD06981
OG0000554	SACKO_04829	SCHMD06339, SCHMD06340, SCHMD01332
OG0000560	SACKO_03111, SACKO_03110, SACKO_19995, SACKO_30877	SCHMD12681, SCHMD24482
OG0000561	SACKO_31249	SCHMD09766
OG0000562	SACKO_07813	SCHMD10853
OG0000564	SACKO_15017	SCHMD28181, SCHMD14170, SCHMD15197, SCHMD18017, SCHMD18014
OG0000566	SACKO_13906	SCHMD24931, SCHMD26489
OG0000567	SACKO_32703, SACKO_18072, SACKO_21311, SACKO_16516	SCHMD27076, SCHMD27355, SCHMD13533
OG0000567	SACKO_01005	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026
OG0000571	SACKO_00369	SCHMD07477, SCHMD11565, SCHMD28594, SCHMD09474, SCHMD05478, SCHMD24472, SCHMD12459, SCHMD28158, SCHMD23621, SCHMD25957
OG0000571	SACKO_02790	SCHMD20216, SCHMD07654, SCHMD26967, SCHMD14516, SCHMD15267
OG0000572	SACKO_18077	SCHMD10816
OG0000572	SACKO_13449	SCHMD25603
OG0000573	SACKO_21574	SCHMD01043, SCHMD15213, SCHMD24610
OG0000573	SACKO_26024	SCHMD16187
OG0000574	SACKO_33381	SCHMD01583, SCHMD12209
OG0000574	SACKO_25843	SCHMD00489
OG0000575	SACKO_27278, SACKO_27258	SCHMD10050, SCHMD14865
OG0000576	SACKO_23536	SCHMD17959, SCHMD00167, SCHMD15710
OG0000578	SACKO_32404	SCHMD00300, SCHMD17617
OG0000579	SACKO_30809	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175
OG0000580	SACKO_31738	SCHMD26439, SCHMD25576, SCHMD24766
OG0000580	SACKO_19146	SCHMD23258, SCHMD14664, SCHMD05333
OG0000581	SACKO_01235	SCHMD10093, SCHMD11595, SCHMD08712
OG0000581	SACKO_01269	SCHMD03457
OG0000581	SACKO_01278	SCHMD28022
OG0000582	SACKO_28539	SCHMD16063, SCHMD04882
OG0000582	SACKO_28537	SCHMD02159
OG0000583	SACKO_33042	SCHMD01121
OG0000583	SACKO_33044	SCHMD14346, SCHMD17189
OG0000584	SACKO_22450	SCHMD07152
OG0000586	SACKO_01531	SCHMD16050, SCHMD19532
OG0000587	SACKO_31646	SCHMD03879, SCHMD05571
OG0000588	SACKO_19722	SCHMD01542
OG0000588	SACKO_13333	SCHMD07022
OG0000589	SACKO_03632	SCHMD15105, SCHMD03706, SCHMD08912
OG0000590	SACKO_30925	SCHMD08634
OG0000590	SACKO_30897, SACKO_30902, SACKO_30919, SACKO_30264	SCHMD18326
OG0000591	SACKO_22613	SCHMD10835
OG0000591	SACKO_32007	SCHMD09047
OG0000592	SACKO_27135, SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108, SACKO_29473	SCHMD11895, SCHMD04777
OG0000594	SACKO_03549, SACKO_33771	SCHMD01864
OG0000597	SACKO_18453	SCHMD00271
OG0000602	SACKO_18486, SACKO_15757, SACKO_11346, SACKO_18509	SCHMD08918, SCHMD16862
OG0000603	SACKO_31619, SACKO_31604	SCHMD15890
OG0000604	SACKO_11960	SCHMD27467, SCHMD15254, SCHMD15897
OG0000609	SACKO_07908	SCHMD17568
OG0000611	SACKO_14478	SCHMD07468
OG0000611	SACKO_26761	SCHMD10118
OG0000612	SACKO_10524	SCHMD04363, SCHMD09119
OG0000612	SACKO_16423	SCHMD12368
OG0000613	SACKO_12488, SACKO_18352	SCHMD19801, SCHMD26357, SCHMD15315
OG0000614	SACKO_31628, SACKO_31587	SCHMD14215, SCHMD02001
OG0000615	SACKO_26394	SCHMD18570, SCHMD15390, SCHMD03881, SCHMD24438, SCHMD15895, SCHMD15391, SCHMD21719, SCHMD22476
OG0000618	SACKO_05303	SCHMD12905, SCHMD16442
OG0000623	SACKO_21523, SACKO_18029	SCHMD06017, SCHMD06018
OG0000623	SACKO_10005	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585
OG0000624	SACKO_27238	SCHMD01951
OG0000625	SACKO_14149	SCHMD16192, SCHMD02579, SCHMD24418
OG0000625	SACKO_11736	SCHMD20917
OG0000626	SACKO_21363	SCHMD22993, SCHMD02730, SCHMD02477
OG0000628	SACKO_05282	SCHMD21997
OG0000628	SACKO_26977	SCHMD24762, SCHMD25901
OG0000634	SACKO_28150, SACKO_28152	SCHMD10172, SCHMD10394, SCHMD05099, SCHMD10171, SCHMD10393, SCHMD05098, SCHMD18845
OG0000635	SACKO_29305	SCHMD14919, SCHMD24865, SCHMD18425, SCHMD10798
OG0000636	SACKO_16616	SCHMD23842, SCHMD07652, SCHMD03198
OG0000637	SACKO_13417	SCHMD24038
OG0000639	SACKO_22469	SCHMD15823
OG0000639	SACKO_30392	SCHMD12604, SCHMD12603
OG0000639	SACKO_02331	SCHMD12605, SCHMD10747
OG0000642	SACKO_21799	SCHMD07724
OG0000643	SACKO_16191, SACKO_30118	SCHMD12892
OG0000643	SACKO_00139	SCHMD14321
OG0000645	SACKO_17093	SCHMD29005
OG0000646	SACKO_00864	SCHMD24176
OG0000646	SACKO_28271	SCHMD25176, SCHMD22477
OG0000647	SACKO_32942, SACKO_13247, SACKO_00037, SACKO_00065	SCHMD29494
OG0000648	SACKO_17289	SCHMD18065
OG0000649	SACKO_27756, SACKO_26807	SCHMD18549, SCHMD18847, SCHMD16842, SCHMD03271
OG0000651	SACKO_14845	SCHMD02428
OG0000652	SACKO_15088	SCHMD03285, SCHMD29341, SCHMD05205, SCHMD08162
OG0000653	SACKO_32959, SACKO_03890, SACKO_18693	SCHMD07619, SCHMD08845
OG0000654	SACKO_30168	SCHMD01650, SCHMD19469
OG0000657	SACKO_27378	SCHMD14158
OG0000660	SACKO_30045	SCHMD02770
OG0000660	SACKO_33063	SCHMD20422, SCHMD27193
