Orthogroup	SACKO_ok	HELIO_ok
OG0000126	SACKO_27653	HELIO_07534
OG0000126	SACKO_09501	HELIO_02617
OG0000127	SACKO_08426	HELIO_00274
OG0000127	SACKO_08394	HELIO_04203
OG0000127	SACKO_07799	HELIO_00760
OG0000127	SACKO_21491	HELIO_10652
OG0000127	SACKO_20351	HELIO_03723
OG0000128	SACKO_09563	HELIO_09757
OG0000128	SACKO_21605	HELIO_03924
OG0000128	SACKO_15316, SACKO_15336	HELIO_04974
OG0000129	SACKO_20115	HELIO_08318
OG0000129	SACKO_00164	HELIO_05477
OG0000129	SACKO_17443	HELIO_12045
OG0000130	SACKO_31133	HELIO_00229
OG0000131	SACKO_07703	HELIO_00530
OG0000131	SACKO_09806, SACKO_16484	HELIO_04270
OG0000132	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049	HELIO_02084, HELIO_02083, HELIO_03711
OG0000132	SACKO_26256, SACKO_00485	HELIO_04353
OG0000136	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842	HELIO_05622, HELIO_10618
OG0000136	SACKO_27982	HELIO_09300
OG0000137	SACKO_15706, SACKO_03335	HELIO_10563
OG0000137	SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490	HELIO_05850
OG0000137	SACKO_08934, SACKO_08979, SACKO_08926	HELIO_01589, HELIO_12262
OG0000138	SACKO_00400, SACKO_04318, SACKO_14692, SACKO_21911, SACKO_33765, SACKO_18808, SACKO_05982, SACKO_30763, SACKO_24209, SACKO_19833, SACKO_14706, SACKO_28654, SACKO_17254, SACKO_29497, SACKO_33018, SACKO_32259, SACKO_04228, SACKO_17796, SACKO_19297, SACKO_17801	HELIO_11407, HELIO_04557, HELIO_04817, HELIO_04440
OG0000139	SACKO_12062, SACKO_05350, SACKO_24266, SACKO_06811	HELIO_08181, HELIO_05560, HELIO_06714, HELIO_07305, HELIO_04806, HELIO_02194
OG0000140	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414	HELIO_00031
OG0000141	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373
OG0000141	SACKO_23023	HELIO_03491, HELIO_06248, HELIO_06291, HELIO_06766, HELIO_00102, HELIO_10597
OG0000142	SACKO_02160, SACKO_28263	HELIO_07594
OG0000142	SACKO_31525	HELIO_07399
OG0000144	SACKO_28800, SACKO_33000, SACKO_05524, SACKO_05501, SACKO_04535	HELIO_10855
OG0000147	SACKO_09609	HELIO_12780
OG0000147	SACKO_25321	HELIO_02877
OG0000148	SACKO_07198, SACKO_01163	HELIO_12241
OG0000148	SACKO_01164	HELIO_01322
OG0000149	SACKO_25876, SACKO_25874	HELIO_11224
OG0000149	SACKO_25873	HELIO_09667, HELIO_05786
OG0000149	SACKO_00593	HELIO_08463, HELIO_10026
OG0000149	SACKO_01114	HELIO_08561
OG0000151	SACKO_19813	HELIO_02909
OG0000151	SACKO_07713	HELIO_01067
OG0000151	SACKO_18655	HELIO_11427
OG0000152	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800	HELIO_05135
OG0000154	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611	HELIO_11108
OG0000154	SACKO_30029	HELIO_00470
OG0000155	SACKO_31592	HELIO_02785
OG0000155	SACKO_06509	HELIO_06336
OG0000155	SACKO_23256, SACKO_00101	HELIO_03778, HELIO_03915, HELIO_05851, HELIO_05495, HELIO_03780
OG0000157	SACKO_13943	HELIO_02764
OG0000157	SACKO_19300	HELIO_10997
OG0000157	SACKO_02389	HELIO_02973
OG0000157	SACKO_28274	HELIO_02898
OG0000158	SACKO_08920	HELIO_05890
OG0000159	SACKO_05468	HELIO_11077
OG0000160	SACKO_19890, SACKO_08004, SACKO_22012, SACKO_20174, SACKO_20186, SACKO_19221	HELIO_11300
OG0000160	SACKO_24189	HELIO_11870
OG0000160	SACKO_16994	HELIO_09094
OG0000162	SACKO_12057	HELIO_02633
OG0000163	SACKO_28733	HELIO_05553
OG0000163	SACKO_18542	HELIO_07317
OG0000164	SACKO_15470	HELIO_04867
OG0000165	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193, SACKO_26565, SACKO_26564, SACKO_16609	HELIO_01649
OG0000166	SACKO_19780	HELIO_00134, HELIO_00135
OG0000166	SACKO_18225	HELIO_11547
OG0000166	SACKO_11639, SACKO_19154	HELIO_03060, HELIO_06619
OG0000167	SACKO_13978	HELIO_01889
OG0000167	SACKO_13975	HELIO_11909, HELIO_08193
OG0000167	SACKO_13984, SACKO_13999, SACKO_13976	HELIO_10849
OG0000168	SACKO_25971	HELIO_11699
OG0000168	SACKO_01287	HELIO_07708
OG0000168	SACKO_01284	HELIO_00592
OG0000169	SACKO_10600	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257
OG0000171	SACKO_04473	HELIO_09820
OG0000172	SACKO_29021	HELIO_11555
OG0000172	SACKO_08175	HELIO_09881
OG0000174	SACKO_28192, SACKO_28201	HELIO_01069
OG0000174	SACKO_23847, SACKO_25875	HELIO_01831
OG0000175	SACKO_03910	HELIO_01966
OG0000175	SACKO_14233	HELIO_05633
OG0000175	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371, SACKO_20858	HELIO_11471
OG0000178	SACKO_18500, SACKO_25344, SACKO_24597, SACKO_24570, SACKO_27321, SACKO_13945, SACKO_13941, SACKO_13968, SACKO_17469, SACKO_09050, SACKO_13962, SACKO_13939, SACKO_24550, SACKO_20499, SACKO_03737, SACKO_30538, SACKO_30537, SACKO_19819, SACKO_18677, SACKO_14928, SACKO_18672, SACKO_18667, SACKO_18676, SACKO_18669, SACKO_19820, SACKO_25803, SACKO_29812	HELIO_11187
OG0000178	SACKO_14422, SACKO_31764, SACKO_31763, SACKO_32460, SACKO_14284, SACKO_23232, SACKO_23231	HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552
OG0000179	SACKO_06450, SACKO_05905	HELIO_05015
OG0000179	SACKO_15469	HELIO_04929
OG0000179	SACKO_14493	HELIO_08122
OG0000180	SACKO_21610	HELIO_10517
OG0000180	SACKO_03905	HELIO_01389
OG0000181	SACKO_07379	HELIO_03744
OG0000181	SACKO_04775	HELIO_11084, HELIO_06953
OG0000181	SACKO_32918	HELIO_10771
OG0000182	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885	HELIO_06024
OG0000183	SACKO_02174	HELIO_03106, HELIO_07785
OG0000183	SACKO_26873	HELIO_12279
OG0000184	SACKO_06564, SACKO_06560, SACKO_05563, SACKO_13695	HELIO_10532, HELIO_07715, HELIO_02452, HELIO_01146, HELIO_07473, HELIO_06162, HELIO_04571
OG0000184	SACKO_18335, SACKO_17629	HELIO_04383
OG0000185	SACKO_00274	HELIO_08141
OG0000185	SACKO_28410	HELIO_12016
OG0000187	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997	HELIO_07716
OG0000187	SACKO_29368, SACKO_05665, SACKO_29110, SACKO_32092, SACKO_29873, SACKO_21498, SACKO_01156, SACKO_26786, SACKO_29846, SACKO_12886, SACKO_05746, SACKO_02086, SACKO_05409, SACKO_13856, SACKO_00647, SACKO_00629, SACKO_21737, SACKO_25057, SACKO_04414, SACKO_02088, SACKO_12910	HELIO_01278
OG0000187	SACKO_29469, SACKO_32014	HELIO_07472
OG0000190	SACKO_14399	HELIO_05566, HELIO_11948, HELIO_07780
OG0000192	SACKO_01682	HELIO_08116
OG0000192	SACKO_22597	HELIO_04385
OG0000192	SACKO_19502	HELIO_03072
OG0000192	SACKO_19499	HELIO_03071
OG0000192	SACKO_31547	HELIO_03349
OG0000194	SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417
OG0000195	SACKO_19025	HELIO_05982
OG0000195	SACKO_02091	HELIO_02698, HELIO_03662, HELIO_03270, HELIO_05691, HELIO_11757
OG0000195	SACKO_28206	HELIO_06118
OG0000196	SACKO_04345, SACKO_15655, SACKO_28120, SACKO_11043, SACKO_33401, SACKO_17052, SACKO_15660, SACKO_12172, SACKO_32158, SACKO_28181, SACKO_20658, SACKO_06176, SACKO_11083, SACKO_28126, SACKO_18485, SACKO_06871, SACKO_29464, SACKO_18504, SACKO_13101, SACKO_06604, SACKO_22599, SACKO_00603, SACKO_06251, SACKO_27437, SACKO_30553, SACKO_13997, SACKO_15679, SACKO_14345, SACKO_01764, SACKO_28845, SACKO_01756, SACKO_23030, SACKO_01102, SACKO_19218, SACKO_01461, SACKO_15492, SACKO_33252, SACKO_11060, SACKO_19250, SACKO_11756, SACKO_11771, SACKO_11782, SACKO_06777, SACKO_08205, SACKO_19115	HELIO_02814
OG0000197	SACKO_22226, SACKO_22224	HELIO_06777
OG0000197	SACKO_26257	HELIO_03884
OG0000200	SACKO_17835, SACKO_17815	HELIO_07712, HELIO_04424
OG0000201	SACKO_33320	HELIO_03794
OG0000201	SACKO_08895	HELIO_07497
OG0000201	SACKO_29729	HELIO_09400
OG0000202	SACKO_30211	HELIO_09483, HELIO_08601
OG0000203	SACKO_33009	HELIO_11397
OG0000203	SACKO_21607	HELIO_01088
OG0000204	SACKO_32823, SACKO_07430	HELIO_05116
OG0000204	SACKO_19755	HELIO_05845
OG0000205	SACKO_11367	HELIO_00076
OG0000205	SACKO_07102, SACKO_12864	HELIO_00236
OG0000205	SACKO_32641, SACKO_26211	HELIO_00235
OG0000205	SACKO_12929	HELIO_07450
OG0000206	SACKO_32577, SACKO_18280, SACKO_14476, SACKO_20386	HELIO_05908
OG0000207	SACKO_30239	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023
OG0000208	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788	HELIO_06822
OG0000208	SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740	HELIO_08975
OG0000209	SACKO_24005	HELIO_09875
OG0000210	SACKO_25704	HELIO_02498
OG0000210	SACKO_25645	HELIO_11016
OG0000210	SACKO_03879, SACKO_25701	HELIO_10527
OG0000210	SACKO_29265, SACKO_08686	HELIO_02703
OG0000210	SACKO_27035	HELIO_08784
OG0000210	SACKO_06920	HELIO_12121
OG0000211	SACKO_32655	HELIO_11401
OG0000211	SACKO_09451	HELIO_09853
OG0000211	SACKO_20445	HELIO_00554
OG0000211	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705	HELIO_04759
OG0000211	SACKO_16984	HELIO_11035
OG0000213	SACKO_04536, SACKO_31159	HELIO_01073
OG0000213	SACKO_00738	HELIO_06549
OG0000215	SACKO_08023, SACKO_08039	HELIO_08147, HELIO_09554
OG0000218	SACKO_19249	HELIO_12321
OG0000220	SACKO_05945	HELIO_04722
OG0000220	SACKO_29293	HELIO_05776
OG0000220	SACKO_17745	HELIO_08506
OG0000221	SACKO_07311, SACKO_32418	HELIO_06860
OG0000221	SACKO_20289	HELIO_10767
OG0000221	SACKO_15443	HELIO_06340
OG0000223	SACKO_06054	HELIO_08605
OG0000223	SACKO_07484	HELIO_07967
OG0000223	SACKO_12223	HELIO_08604
OG0000225	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456	HELIO_03666, HELIO_05507, HELIO_12455
OG0000226	SACKO_00392	HELIO_05355, HELIO_07871
OG0000227	SACKO_14267	HELIO_02891
OG0000227	SACKO_24661	HELIO_04590
OG0000228	SACKO_33161	HELIO_05990
OG0000228	SACKO_33279	HELIO_05988
OG0000229	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261	HELIO_12626, HELIO_08788, HELIO_08327
OG0000230	SACKO_24726	HELIO_01183
OG0000230	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815	HELIO_01434, HELIO_10443
OG0000231	SACKO_20168	HELIO_05053
OG0000231	SACKO_33888	HELIO_00476
OG0000232	SACKO_29883	HELIO_05160
OG0000233	SACKO_18635	HELIO_05580
OG0000233	SACKO_26512, SACKO_31839	HELIO_03649
OG0000233	SACKO_18656, SACKO_18643	HELIO_09993
OG0000234	SACKO_21028	HELIO_06356
OG0000234	SACKO_01549	HELIO_10361
OG0000235	SACKO_19953, SACKO_19968, SACKO_19956, SACKO_05304, SACKO_19955, SACKO_19937, SACKO_19971	HELIO_06198
OG0000235	SACKO_07031	HELIO_01611, HELIO_06097, HELIO_07273
OG0000236	SACKO_00233	HELIO_10807
OG0000236	SACKO_31312	HELIO_03897, HELIO_07442
OG0000238	SACKO_14320, SACKO_28194	HELIO_10889
OG0000238	SACKO_11714, SACKO_19006	HELIO_06126
OG0000238	SACKO_33015	HELIO_04152
OG0000239	SACKO_23050	HELIO_09847
OG0000239	SACKO_03853	HELIO_06585
OG0000239	SACKO_23070	HELIO_09876
OG0000240	SACKO_18260, SACKO_18199	HELIO_07617
OG0000241	SACKO_23946	HELIO_06544, HELIO_09031
OG0000242	SACKO_11564, SACKO_24398, SACKO_19170, SACKO_19165	HELIO_08165
OG0000242	SACKO_31437	HELIO_01488
OG0000243	SACKO_33629, SACKO_33609	HELIO_11310
OG0000243	SACKO_11567, SACKO_07822, SACKO_07820, SACKO_07823, SACKO_11518, SACKO_07986, SACKO_15903, SACKO_15885, SACKO_07987	HELIO_12522, HELIO_04607
OG0000244	SACKO_07492	HELIO_03531, HELIO_03532
OG0000244	SACKO_25053	HELIO_02491
OG0000244	SACKO_16205	HELIO_05724
OG0000244	SACKO_25569, SACKO_21049	HELIO_12702
OG0000245	SACKO_20342	HELIO_09311
OG0000245	SACKO_20346, SACKO_20359, SACKO_20349	HELIO_12327, HELIO_04665
OG0000246	SACKO_11087	HELIO_06641
OG0000246	SACKO_07496, SACKO_26312, SACKO_07493	HELIO_12542
OG0000248	SACKO_05978	HELIO_03449
OG0000249	SACKO_33702, SACKO_33706, SACKO_33698	HELIO_11329, HELIO_11328
OG0000250	SACKO_06222	HELIO_09216
OG0000250	SACKO_19847	HELIO_02167
OG0000250	SACKO_08487	HELIO_12457
OG0000251	SACKO_16959	HELIO_12261
OG0000251	SACKO_28219	HELIO_06621
OG0000251	SACKO_28377, SACKO_16947	HELIO_00192
OG0000251	SACKO_18952	HELIO_05418
OG0000252	SACKO_19921, SACKO_13807	HELIO_04087
OG0000252	SACKO_19925	HELIO_10322
OG0000252	SACKO_13829	HELIO_01737
OG0000252	SACKO_06396	HELIO_10247
OG0000253	SACKO_31434, SACKO_00707, SACKO_19080, SACKO_27757	HELIO_00180, HELIO_03976, HELIO_06989, HELIO_05223
OG0000255	SACKO_30688	HELIO_09865
OG0000255	SACKO_00039	HELIO_11786
OG0000255	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573
OG0000256	SACKO_19804	HELIO_11169
OG0000256	SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	SACKO_15321	HELIO_08653
OG0000257	SACKO_30726	HELIO_08223
OG0000258	SACKO_00377	HELIO_01832
OG0000258	SACKO_10833	HELIO_07834
OG0000258	SACKO_32411	HELIO_11938
OG0000260	SACKO_23657	HELIO_02123
OG0000260	SACKO_03721	HELIO_12046
OG0000261	SACKO_30834	HELIO_10678
OG0000263	SACKO_11637	HELIO_08363
OG0000264	SACKO_30127	HELIO_06166
OG0000264	SACKO_06177	HELIO_06672
OG0000265	SACKO_17354	HELIO_10981
OG0000265	SACKO_17458, SACKO_06245	HELIO_02949
OG0000268	SACKO_06715	HELIO_03044
OG0000268	SACKO_30039	HELIO_00992
OG0000268	SACKO_20817, SACKO_19604	HELIO_11907
OG0000269	SACKO_15282, SACKO_06408, SACKO_04740, SACKO_04716	HELIO_04242
OG0000269	SACKO_06419	HELIO_06264
OG0000270	SACKO_22265	HELIO_08940
OG0000270	SACKO_21448	HELIO_06083
OG0000270	SACKO_10346	HELIO_11284
OG0000270	SACKO_13731	HELIO_00681
OG0000271	SACKO_28542	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250
OG0000272	SACKO_18366, SACKO_18360, SACKO_18346	HELIO_06926
OG0000273	SACKO_18590	HELIO_05150
OG0000273	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263	HELIO_03083
OG0000273	SACKO_00732	HELIO_01650
OG0000273	SACKO_11419	HELIO_02819
OG0000275	SACKO_25759	HELIO_11881
OG0000275	SACKO_21462	HELIO_08804
OG0000276	SACKO_06242	HELIO_10129
OG0000276	SACKO_32321	HELIO_08171, HELIO_05072
OG0000276	SACKO_00244	HELIO_12000
OG0000277	SACKO_10207	HELIO_01369
OG0000277	SACKO_13321	HELIO_01920
OG0000280	SACKO_05086	HELIO_10700
OG0000280	SACKO_21917	HELIO_02582
OG0000281	SACKO_15665, SACKO_15682	HELIO_07402
OG0000281	SACKO_28155	HELIO_08563
OG0000282	SACKO_12850, SACKO_12863	HELIO_10802
OG0000282	SACKO_29302	HELIO_02090
OG0000282	SACKO_07792	HELIO_06080
OG0000284	SACKO_27406, SACKO_27401	HELIO_08507, HELIO_03356
OG0000284	SACKO_27435	HELIO_04011
OG0000285	SACKO_27700, SACKO_27727	HELIO_08936
OG0000285	SACKO_26924, SACKO_26919	HELIO_07805, HELIO_08935, HELIO_08587
OG0000287	SACKO_10319	HELIO_05533, HELIO_06539
OG0000288	SACKO_26577, SACKO_24123, SACKO_26576, SACKO_26567, SACKO_30464, SACKO_30462, SACKO_00022, SACKO_14626, SACKO_14628, SACKO_22642, SACKO_03207, SACKO_03219, SACKO_20827, SACKO_11800, SACKO_11811, SACKO_31062, SACKO_27711, SACKO_13171, SACKO_13172, SACKO_27724, SACKO_14625, SACKO_00017	HELIO_01393
OG0000289	SACKO_25627	HELIO_07121
OG0000289	SACKO_09751, SACKO_25537	HELIO_04864
OG0000289	SACKO_25538	HELIO_08142
OG0000290	SACKO_22064	HELIO_00049, HELIO_02831, HELIO_07100
OG0000291	SACKO_08514	HELIO_06558
OG0000291	SACKO_21478	HELIO_07291, HELIO_06521
OG0000292	SACKO_09782	HELIO_00301
OG0000294	SACKO_25934	HELIO_05010
OG0000295	SACKO_11826	HELIO_07292
OG0000295	SACKO_00439, SACKO_00457	HELIO_04234
OG0000295	SACKO_28240, SACKO_29581	HELIO_05051
OG0000296	SACKO_20594	HELIO_03893
OG0000296	SACKO_03886	HELIO_12440
OG0000296	SACKO_13390	HELIO_07957
OG0000297	SACKO_25277	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	SACKO_30488, SACKO_28156, SACKO_11404, SACKO_18094	HELIO_00726
OG0000298	SACKO_18871, SACKO_01924, SACKO_01919, SACKO_11628, SACKO_18706	HELIO_08819
OG0000299	SACKO_16759	HELIO_09503
OG0000300	SACKO_12404	HELIO_11563, HELIO_11637
OG0000301	SACKO_16617, SACKO_29682	HELIO_10571
OG0000301	SACKO_00105	HELIO_11537
OG0000301	SACKO_17869	HELIO_08461
OG0000302	SACKO_14674	HELIO_04163
OG0000302	SACKO_22884, SACKO_19333, SACKO_22883, SACKO_22885	HELIO_10153
OG0000302	SACKO_12067	HELIO_06390, HELIO_10727, HELIO_01169, HELIO_05782
OG0000303	SACKO_32886	HELIO_10932
OG0000305	SACKO_13147, SACKO_15287	HELIO_11371
OG0000306	SACKO_05951, SACKO_05913	HELIO_09402
OG0000307	SACKO_29055, SACKO_19270	HELIO_06509, HELIO_04052
OG0000308	SACKO_28741	HELIO_08987
OG0000308	SACKO_28262	HELIO_05751
OG0000309	SACKO_02717	HELIO_05101
OG0000310	SACKO_11427, SACKO_11441, SACKO_11487	HELIO_00168, HELIO_06381
OG0000310	SACKO_15555	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589
OG0000312	SACKO_12716	HELIO_01538
OG0000312	SACKO_29942	HELIO_09957
OG0000312	SACKO_09512	HELIO_10360
OG0000313	SACKO_25102	HELIO_06905
OG0000313	SACKO_12413	HELIO_11614
OG0000313	SACKO_03803	HELIO_01266
OG0000314	SACKO_31479	HELIO_00525
OG0000315	SACKO_21990	HELIO_08178
OG0000315	SACKO_05539	HELIO_09319
OG0000315	SACKO_02387	HELIO_06387
OG0000316	SACKO_21373	HELIO_00705
OG0000316	SACKO_22473	HELIO_01356
OG0000316	SACKO_23643	HELIO_01799, HELIO_11514, HELIO_05676
OG0000317	SACKO_14554	HELIO_05129
OG0000317	SACKO_14463	HELIO_04312
OG0000317	SACKO_13987	HELIO_09420
OG0000319	SACKO_31043	HELIO_06272, HELIO_00545
OG0000319	SACKO_32883	HELIO_04456, HELIO_04612
OG0000321	SACKO_18163	HELIO_08196
OG0000321	SACKO_06201	HELIO_12621
OG0000321	SACKO_25342	HELIO_08301
OG0000322	SACKO_10414, SACKO_08269, SACKO_08262, SACKO_14465	HELIO_05399, HELIO_04398
OG0000322	SACKO_25809	HELIO_03829, HELIO_10830, HELIO_06778
OG0000323	SACKO_20213	HELIO_02185, HELIO_02184
OG0000323	SACKO_31194	HELIO_07979
OG0000323	SACKO_18533	HELIO_09877
OG0000325	SACKO_15635	HELIO_06906
OG0000325	SACKO_20591	HELIO_11175, HELIO_05922
OG0000325	SACKO_15633	HELIO_12606, HELIO_12089
OG0000326	SACKO_00052	HELIO_08613
OG0000328	SACKO_04913	HELIO_12519
OG0000329	SACKO_26706	HELIO_07087
OG0000329	SACKO_25951	HELIO_09475
OG0000333	SACKO_00584	HELIO_00226
OG0000338	SACKO_20111	HELIO_11240
OG0000338	SACKO_31237	HELIO_09261
OG0000338	SACKO_13513	HELIO_11115
OG0000339	SACKO_04891	HELIO_05723, HELIO_01207
OG0000340	SACKO_22077	HELIO_04302
OG0000340	SACKO_11135	HELIO_11048
OG0000340	SACKO_30209	HELIO_08522, HELIO_04846
OG0000341	SACKO_34065	HELIO_08174, HELIO_08173
OG0000343	SACKO_01767	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	SACKO_24527	HELIO_01783
OG0000345	SACKO_20082, SACKO_30258, SACKO_17750	HELIO_06324
OG0000345	SACKO_19848	HELIO_12314
OG0000346	SACKO_27501	HELIO_07117
OG0000347	SACKO_01334, SACKO_08244, SACKO_08264	HELIO_10918
OG0000349	SACKO_26581, SACKO_26583, SACKO_03594, SACKO_02869, SACKO_19649, SACKO_26582, SACKO_28067, SACKO_08307, SACKO_23348	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916
OG0000350	SACKO_31750	HELIO_10069
OG0000350	SACKO_29686	HELIO_00597
OG0000350	SACKO_31584	HELIO_10189
OG0000350	SACKO_31595	HELIO_09346
OG0000352	SACKO_34178	HELIO_07849
OG0000352	SACKO_00810	HELIO_02109
OG0000352	SACKO_00821	HELIO_10654
OG0000353	SACKO_06444	HELIO_00605, HELIO_03865, HELIO_04423
OG0000355	SACKO_16156, SACKO_17019, SACKO_28739, SACKO_28674, SACKO_03108	HELIO_06533, HELIO_07010
OG0000356	SACKO_19855	HELIO_09257
OG0000357	SACKO_02742	HELIO_12008
OG0000357	SACKO_14095	HELIO_04303
OG0000358	SACKO_01547	HELIO_08162
OG0000358	SACKO_13758	HELIO_07934
OG0000358	SACKO_22456	HELIO_07992
OG0000358	SACKO_27158, SACKO_05158	HELIO_09698
OG0000359	SACKO_17662	HELIO_08095
OG0000359	SACKO_33693, SACKO_21762, SACKO_26778	HELIO_01337
OG0000359	SACKO_21197	HELIO_08324
OG0000360	SACKO_27760	HELIO_07042
OG0000360	SACKO_01907	HELIO_05668
OG0000360	SACKO_11056	HELIO_09290
OG0000363	SACKO_20204	HELIO_04531
OG0000363	SACKO_02979	HELIO_03753
OG0000364	SACKO_08428, SACKO_08491	HELIO_07364, HELIO_06168, HELIO_10958
OG0000365	SACKO_00527	HELIO_11146
OG0000365	SACKO_33817	HELIO_04794
OG0000367	SACKO_26443	HELIO_11366
OG0000367	SACKO_11424	HELIO_00864
OG0000370	SACKO_32751, SACKO_32754	HELIO_06039
OG0000371	SACKO_25535, SACKO_21537	HELIO_07468
OG0000371	SACKO_19490, SACKO_27434	HELIO_06901
OG0000371	SACKO_27645, SACKO_13929	HELIO_04470
OG0000372	SACKO_07164	HELIO_08010
OG0000372	SACKO_32909	HELIO_09904
OG0000372	SACKO_01910	HELIO_12662
OG0000372	SACKO_24569, SACKO_24546	HELIO_08215
OG0000373	SACKO_05445	HELIO_07356
OG0000374	SACKO_03090	HELIO_12548
OG0000374	SACKO_31860	HELIO_08385
OG0000374	SACKO_03086	HELIO_07571
OG0000375	SACKO_30463	HELIO_04344
OG0000375	SACKO_22526, SACKO_19877, SACKO_27054	HELIO_02630
OG0000378	SACKO_09446	HELIO_00664
OG0000379	SACKO_05446	HELIO_02753
OG0000379	SACKO_01024	HELIO_09413
OG0000379	SACKO_24470	HELIO_10769
OG0000379	SACKO_23824	HELIO_01951
OG0000380	SACKO_16398, SACKO_31681, SACKO_30689	HELIO_03707
OG0000381	SACKO_23863	HELIO_12305, HELIO_06725, HELIO_00702
OG0000381	SACKO_25104, SACKO_25087, SACKO_25097, SACKO_28901, SACKO_17937	HELIO_08133, HELIO_03205
OG0000382	SACKO_08216	HELIO_10248
OG0000382	SACKO_14094	HELIO_06591
OG0000384	SACKO_13737	HELIO_11619
OG0000384	SACKO_27089	HELIO_06784
OG0000384	SACKO_01007, SACKO_00157	HELIO_00671
OG0000385	SACKO_16439	HELIO_06965, HELIO_07014, HELIO_02136
OG0000385	SACKO_14863, SACKO_20587, SACKO_25647, SACKO_08050	HELIO_00841
OG0000385	SACKO_16440	HELIO_02137
OG0000389	SACKO_05192	HELIO_05126, HELIO_04723, HELIO_01825
OG0000390	SACKO_11092	HELIO_00340, HELIO_02309, HELIO_11674, HELIO_05872
OG0000390	SACKO_01353, SACKO_01355	HELIO_11470
OG0000391	SACKO_15767	HELIO_00863
OG0000391	SACKO_03376	HELIO_10879
OG0000391	SACKO_22178	HELIO_09302
OG0000392	SACKO_27590	HELIO_05710, HELIO_07226
OG0000393	SACKO_34206	HELIO_07006
OG0000394	SACKO_32203	HELIO_07964
OG0000396	SACKO_11830	HELIO_11515
OG0000397	SACKO_06461	HELIO_10979
OG0000399	SACKO_31626	HELIO_07050
OG0000399	SACKO_26961	HELIO_04949
OG0000399	SACKO_24326	HELIO_03771
OG0000400	SACKO_04072	HELIO_10775
OG0000401	SACKO_22556, SACKO_22554	HELIO_07012
OG0000401	SACKO_09922	HELIO_09245
OG0000402	SACKO_12739	HELIO_08210
