Orthogroup	SACKO_ok	BRAFL
OG0000077	SACKO_16621, SACKO_13762, SACKO_02025	bflo_18777, bflo_23174
OG0000077	SACKO_24085	bflo_09163
OG0000078	SACKO_02475	bflo_03225, bflo_03224, bflo_03600, bflo_00994, bflo_16269, bflo_01905, bflo_16844, bflo_16039, bflo_09080, bflo_03425
OG0000078	SACKO_28717, SACKO_28415, SACKO_06107, SACKO_11720, SACKO_15315	bflo_23379, bflo_23493
OG0000079	SACKO_22850	bflo_00523
OG0000079	SACKO_28168	bflo_07371
OG0000079	SACKO_02973	bflo_20026
OG0000082	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295	bflo_15900
OG0000082	SACKO_12474	bflo_04889
OG0000082	SACKO_26490	bflo_00187
OG0000082	SACKO_12848, SACKO_24599, SACKO_24554, SACKO_24557, SACKO_24563, SACKO_12893	bflo_13856
OG0000083	SACKO_30590	bflo_14979, bflo_14980, bflo_14849, bflo_14850, bflo_15203, bflo_08533
OG0000083	SACKO_09837	bflo_07981
OG0000083	SACKO_13802	bflo_10398
OG0000084	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253	bflo_10754
OG0000084	SACKO_32609, SACKO_07147, SACKO_31500, SACKO_15836, SACKO_05963, SACKO_27847, SACKO_20086, SACKO_20590, SACKO_20079, SACKO_05966, SACKO_22421, SACKO_20089, SACKO_17161, SACKO_31858, SACKO_21702, SACKO_03895, SACKO_28384, SACKO_05240, SACKO_30129, SACKO_05174, SACKO_01317	bflo_07855, bflo_08694, bflo_08099
OG0000084	SACKO_19861, SACKO_03000	bflo_07872, bflo_07661, bflo_07747
OG0000084	SACKO_25939, SACKO_05229, SACKO_05226, SACKO_29112, SACKO_05196, SACKO_05204, SACKO_34192, SACKO_05203, SACKO_05224, SACKO_05166, SACKO_05235, SACKO_10741, SACKO_10738, SACKO_10729, SACKO_10733, SACKO_06583	bflo_08430
OG0000085	SACKO_23009	bflo_00992
OG0000085	SACKO_08919	bflo_20147
OG0000085	SACKO_25563	bflo_12569
OG0000085	SACKO_29731	bflo_20825
OG0000085	SACKO_33849	bflo_18272, bflo_18210
OG0000086	SACKO_00301, SACKO_29139, SACKO_16720	bflo_25002, bflo_02576
OG0000086	SACKO_33827	bflo_10623, bflo_12507, bflo_19138
OG0000087	SACKO_18343	bflo_21260
OG0000087	SACKO_09961	bflo_15474, bflo_15461
OG0000087	SACKO_21024	bflo_08316, bflo_08208
OG0000087	SACKO_23310, SACKO_14360	bflo_02993
OG0000087	SACKO_28507	bflo_02949
OG0000087	SACKO_23472	bflo_11911
OG0000087	SACKO_06733	bflo_22659
OG0000088	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635, SACKO_31806, SACKO_21553, SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075, SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325	bflo_12484, bflo_25913, bflo_26055, bflo_02835, bflo_07337, bflo_02839, bflo_02837, bflo_19718, bflo_03903, bflo_20323, bflo_00738
OG0000088	SACKO_11683	bflo_20465
OG0000089	SACKO_27338	bflo_17962
OG0000090	SACKO_02496, SACKO_09415, SACKO_02499, SACKO_30922, SACKO_10678, SACKO_03911, SACKO_00829, SACKO_21411	bflo_16621
OG0000090	SACKO_17164	bflo_15352
OG0000090	SACKO_07409	bflo_01805
OG0000090	SACKO_24104	bflo_10557
OG0000090	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824	bflo_02393
OG0000093	SACKO_18765	bflo_06093, bflo_16506, bflo_04478, bflo_02929, bflo_25969, bflo_24926
OG0000093	SACKO_04129	bflo_15515, bflo_15405, bflo_15517, bflo_27119, bflo_14174, bflo_15413, bflo_15404, bflo_19904, bflo_08402, bflo_20451, bflo_26066, bflo_22106, bflo_08411, bflo_26076, bflo_15244, bflo_15246, bflo_15144, bflo_15245, bflo_12946, bflo_10451, bflo_08956, bflo_13239, bflo_15466, bflo_15075, bflo_11196, bflo_15194, bflo_02688, bflo_10905, bflo_07386
OG0000094	SACKO_14416	bflo_11484
OG0000095	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114, SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648	bflo_25489, bflo_01865, bflo_25182, bflo_11841, bflo_01804, bflo_01739, bflo_17156, bflo_03512
OG0000096	SACKO_00041	bflo_21246, bflo_21213
OG0000096	SACKO_02842	bflo_11038
OG0000096	SACKO_13904	bflo_17838
OG0000096	SACKO_24537	bflo_24085, bflo_09131
OG0000096	SACKO_23084	bflo_03032
OG0000096	SACKO_27312, SACKO_27255	bflo_18893
OG0000097	SACKO_17961, SACKO_17950	bflo_24938
OG0000097	SACKO_31266, SACKO_11687, SACKO_11694, SACKO_10750, SACKO_30828, SACKO_01368, SACKO_01358, SACKO_10227, SACKO_19566, SACKO_19554, SACKO_19549	bflo_05080, bflo_21325, bflo_05085, bflo_21849, bflo_03707, bflo_05045, bflo_21324, bflo_22420
OG0000097	SACKO_15806	bflo_11333
OG0000098	SACKO_06907, SACKO_16653, SACKO_18395, SACKO_11913, SACKO_18398, SACKO_31097	bflo_22908, bflo_24811, bflo_02048, bflo_26159
OG0000098	SACKO_30373, SACKO_19685	bflo_26530, bflo_24865
OG0000098	SACKO_15840	bflo_05564
OG0000099	SACKO_32686, SACKO_02428, SACKO_05765	bflo_24108, bflo_24745, bflo_24107, bflo_24106, bflo_26082, bflo_20818, bflo_08555, bflo_08438, bflo_06968, bflo_06885, bflo_08703, bflo_06078, bflo_08586, bflo_10326
OG0000099	SACKO_04331	bflo_14861, bflo_14862
OG0000099	SACKO_03078	bflo_17705, bflo_18245
OG0000101	SACKO_13586, SACKO_13587, SACKO_31937	bflo_10195
OG0000101	SACKO_05234	bflo_22103, bflo_06854
OG0000101	SACKO_24340, SACKO_08457	bflo_05084, bflo_22415, bflo_05083, bflo_05081, bflo_22031, bflo_21326, bflo_22414, bflo_22046, bflo_05082, bflo_21328, bflo_21327
OG0000101	SACKO_23978, SACKO_23977	bflo_18450
OG0000101	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188
OG0000102	SACKO_09072, SACKO_09096, SACKO_13190	bflo_26889, bflo_08442, bflo_08423, bflo_08476
OG0000102	SACKO_00774, SACKO_24920, SACKO_06603	bflo_04319, bflo_05368
OG0000102	SACKO_03174, SACKO_24642, SACKO_24634, SACKO_24635, SACKO_25830, SACKO_27386, SACKO_24644, SACKO_06606, SACKO_24917, SACKO_26731, SACKO_33717, SACKO_06602, SACKO_23037, SACKO_18657, SACKO_18650, SACKO_28533, SACKO_15184, SACKO_18640	bflo_05363, bflo_05367, bflo_05364, bflo_05378, bflo_05369, bflo_05365, bflo_04323
OG0000103	SACKO_33359	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149
OG0000103	SACKO_23497	bflo_23791
OG0000104	SACKO_13626, SACKO_13628, SACKO_13620	bflo_11828, bflo_20119
OG0000104	SACKO_19425	bflo_00906
OG0000104	SACKO_13617	bflo_09275
OG0000104	SACKO_06378, SACKO_13688	bflo_06949
OG0000104	SACKO_16066	bflo_11475
OG0000105	SACKO_21769, SACKO_12256, SACKO_22236, SACKO_22253	bflo_24736, bflo_05136, bflo_24174, bflo_05138
OG0000106	SACKO_19035	bflo_13959
OG0000106	SACKO_31163, SACKO_03309, SACKO_31157	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023
OG0000107	SACKO_11530, SACKO_10874, SACKO_28015, SACKO_06746	bflo_23246
OG0000107	SACKO_10895	bflo_03337
OG0000108	SACKO_19835, SACKO_20865	bflo_02834, bflo_17543, bflo_18071, bflo_18068, bflo_26256
OG0000108	SACKO_23326	bflo_18310, bflo_21663
OG0000108	SACKO_17008	bflo_21974, bflo_21579, bflo_21847
OG0000109	SACKO_16256	bflo_27510
OG0000109	SACKO_30409	bflo_26033, bflo_26086, bflo_26063
OG0000110	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702	bflo_24970, bflo_24083, bflo_09015, bflo_26087
OG0000110	SACKO_09064	bflo_23445, bflo_05644
OG0000110	SACKO_22197	bflo_25083, bflo_24963
OG0000111	SACKO_15955, SACKO_15960, SACKO_03302, SACKO_04060, SACKO_32005, SACKO_30394, SACKO_09934, SACKO_16488, SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823, SACKO_02299, SACKO_10299	bflo_23465, bflo_23571, bflo_23573
OG0000111	SACKO_16656	bflo_20710, bflo_08602, bflo_05768, bflo_25968, bflo_26203, bflo_01089, bflo_06150, bflo_06575, bflo_18443, bflo_07865, bflo_25866, bflo_23409, bflo_23905, bflo_22622, bflo_13544, bflo_21580, bflo_07025, bflo_01278, bflo_13984
OG0000112	SACKO_24744	bflo_17383
OG0000112	SACKO_17183, SACKO_23661	bflo_26712, bflo_17118
OG0000112	SACKO_15610	bflo_17406
OG0000112	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530	bflo_22626, bflo_23508, bflo_22625, bflo_23530
OG0000113	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107	bflo_25033, bflo_24791
OG0000113	SACKO_25640	bflo_00623
OG0000113	SACKO_27005	bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967
OG0000113	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082	bflo_13900, bflo_13882, bflo_00036
OG0000113	SACKO_09973	bflo_24516, bflo_04504, bflo_07619
OG0000114	SACKO_05497, SACKO_05499, SACKO_05519	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559
OG0000115	SACKO_01023	bflo_23614
OG0000115	SACKO_22227, SACKO_02348, SACKO_29452, SACKO_18178	bflo_01928, bflo_19598, bflo_09066
OG0000115	SACKO_10032	bflo_23586, bflo_23502
OG0000115	SACKO_26047, SACKO_28375, SACKO_15118	bflo_08766, bflo_13795, bflo_07665
OG0000115	SACKO_25171	bflo_12948
OG0000116	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390	bflo_20127, bflo_20129, bflo_18429, bflo_17359, bflo_03403
OG0000116	SACKO_31632	bflo_05410, bflo_25141
OG0000117	SACKO_32353, SACKO_25301	bflo_01696
OG0000117	SACKO_05824, SACKO_17564, SACKO_17585, SACKO_17575, SACKO_17577, SACKO_17609, SACKO_17600	bflo_27532
OG0000117	SACKO_14556	bflo_22010
OG0000117	SACKO_31766	bflo_19046
OG0000118	SACKO_11919	bflo_00031, bflo_08907, bflo_20557, bflo_12905, bflo_12901, bflo_26541, bflo_12900, bflo_16714, bflo_17033, bflo_17032, bflo_10886, bflo_06747, bflo_05549, bflo_25390, bflo_17031, bflo_05548, bflo_10565, bflo_22756, bflo_22755, bflo_07868, bflo_09925, bflo_26933
OG0000119	SACKO_14170	bflo_07858, bflo_19358, bflo_19300
OG0000119	SACKO_22937, SACKO_22948	bflo_19602, bflo_19603
OG0000119	SACKO_22971	bflo_19479
OG0000119	SACKO_28303	bflo_18609
OG0000121	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657	bflo_07529
OG0000121	SACKO_04710	bflo_13413
OG0000121	SACKO_31429, SACKO_21563	bflo_24584
OG0000121	SACKO_15163	bflo_25107
OG0000121	SACKO_02275	bflo_02806
OG0000122	SACKO_31419	bflo_02060, bflo_02098, bflo_02745
OG0000123	SACKO_21671	bflo_10734
OG0000123	SACKO_13259	bflo_10706
OG0000123	SACKO_30225	bflo_09726
OG0000123	SACKO_06537	bflo_10752
OG0000123	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897	bflo_10627
OG0000124	SACKO_19309	bflo_12150, bflo_12152, bflo_22917
OG0000124	SACKO_20093	bflo_00313
OG0000124	SACKO_18436	bflo_24557
OG0000124	SACKO_28600, SACKO_28595	bflo_01845
OG0000124	SACKO_02327	bflo_10478
OG0000125	SACKO_05896	bflo_02406
OG0000125	SACKO_18622	bflo_02146
OG0000125	SACKO_17275	bflo_02145
OG0000125	SACKO_21397, SACKO_06987	bflo_04110
OG0000126	SACKO_30837	bflo_21252
OG0000126	SACKO_09501	bflo_14089
OG0000127	SACKO_08426	bflo_21614
OG0000127	SACKO_08394	bflo_21827
OG0000127	SACKO_07799	bflo_05798
OG0000127	SACKO_21491	bflo_06367
OG0000127	SACKO_20351	bflo_23284
OG0000128	SACKO_15316, SACKO_15336	bflo_10688
OG0000129	SACKO_20115	bflo_20410
OG0000129	SACKO_00164	bflo_24123
OG0000129	SACKO_17443	bflo_21811
OG0000130	SACKO_31133	bflo_04953
OG0000130	SACKO_01253, SACKO_03874	bflo_13796, bflo_14046, bflo_05612, bflo_10836
OG0000131	SACKO_07703, SACKO_07705	bflo_09427
OG0000131	SACKO_00898	bflo_00487
OG0000131	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765	bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434
OG0000132	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202
OG0000132	SACKO_26256, SACKO_00485	bflo_23438
OG0000133	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857	bflo_10152, bflo_17277, bflo_17275, bflo_09185
OG0000134	SACKO_20038	bflo_23108
OG0000135	SACKO_09629, SACKO_09635, SACKO_27993, SACKO_08123, SACKO_04199, SACKO_23383, SACKO_30904, SACKO_09626, SACKO_11920, SACKO_29710, SACKO_26958	bflo_24884, bflo_07161, bflo_07162, bflo_16474
OG0000135	SACKO_08212, SACKO_03892, SACKO_03873, SACKO_25699	bflo_24030
OG0000136	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252
OG0000136	SACKO_00704	bflo_19890, bflo_20037
OG0000137	SACKO_15706, SACKO_03335	bflo_09259, bflo_06365
OG0000137	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195
OG0000137	SACKO_25869	bflo_08835, bflo_10584
OG0000137	SACKO_08934, SACKO_08979, SACKO_08926	bflo_17627, bflo_17554, bflo_17629, bflo_17769
OG0000139	SACKO_15433	bflo_11679
OG0000140	SACKO_32492	bflo_22507, bflo_04461, bflo_21244, bflo_00492
OG0000140	SACKO_06180, SACKO_01107	bflo_05213, bflo_19550
OG0000140	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414	bflo_05861, bflo_27273, bflo_18707
OG0000141	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827	bflo_05698, bflo_23741
OG0000141	SACKO_17562, SACKO_17573	bflo_09702, bflo_21882, bflo_22082
OG0000141	SACKO_11362, SACKO_23023	bflo_12983
OG0000142	SACKO_25766	bflo_03118
OG0000142	SACKO_28263	bflo_25749, bflo_08776
OG0000144	SACKO_28800	bflo_24763
OG0000145	SACKO_12274, SACKO_18031, SACKO_09362, SACKO_17999, SACKO_18036, SACKO_16354, SACKO_17454	bflo_15668, bflo_03984, bflo_00082, bflo_05238, bflo_24260, bflo_00027, bflo_00048, bflo_00028, bflo_00042, bflo_00084, bflo_16163, bflo_14614, bflo_05547, bflo_22282, bflo_03973, bflo_22182, bflo_01057, bflo_16118, bflo_12704
OG0000145	SACKO_12283	bflo_04131, bflo_15666
OG0000146	SACKO_17855	bflo_09531, bflo_17221, bflo_08964, bflo_26023, bflo_13679, bflo_21454, bflo_26029, bflo_21403
OG0000146	SACKO_29496	bflo_03699, bflo_19020
OG0000146	SACKO_28345, SACKO_20509	bflo_06801
OG0000146	SACKO_14080	bflo_02788, bflo_24195
OG0000147	SACKO_09597	bflo_24794
OG0000147	SACKO_29987	bflo_01706
OG0000147	SACKO_25321	bflo_26820, bflo_06307
OG0000147	SACKO_18080	bflo_09430
OG0000148	SACKO_07198, SACKO_01163	bflo_10991
OG0000148	SACKO_01164	bflo_17467, bflo_17466
OG0000148	SACKO_07200	bflo_17696
OG0000149	SACKO_25876, SACKO_25874	bflo_07000
OG0000149	SACKO_25873	bflo_07018
OG0000149	SACKO_24272, SACKO_00593	bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277
OG0000149	SACKO_01114	bflo_07834
OG0000151	SACKO_19813	bflo_05140, bflo_15697
OG0000151	SACKO_27411	bflo_16432
OG0000151	SACKO_07713	bflo_26440
OG0000151	SACKO_18655	bflo_16242
OG0000153	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021	bflo_13548, bflo_13549
OG0000154	SACKO_05486	bflo_11653
OG0000154	SACKO_30029	bflo_17422
OG0000156	SACKO_30920	bflo_04717
OG0000157	SACKO_19300	bflo_23373
OG0000157	SACKO_02389	bflo_10928, bflo_12452
OG0000158	SACKO_08920	bflo_05936
OG0000158	SACKO_03214	bflo_15817
OG0000159	SACKO_05468	bflo_01737
OG0000159	SACKO_19118	bflo_03187
OG0000159	SACKO_12615	bflo_18486
OG0000160	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189	bflo_01705
OG0000160	SACKO_16994	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559
OG0000162	SACKO_12057	bflo_04273
OG0000163	SACKO_28728, SACKO_28760	bflo_22675, bflo_22678, bflo_22689
OG0000163	SACKO_18542	bflo_00524
OG0000164	SACKO_29240, SACKO_04512, SACKO_12280, SACKO_18028	bflo_01014, bflo_21116, bflo_05174, bflo_00764, bflo_00763, bflo_00454, bflo_00455, bflo_00765, bflo_20441, bflo_18014, bflo_23036
OG0000164	SACKO_06293, SACKO_00026	bflo_06018
OG0000164	SACKO_15470	bflo_25625
OG0000165	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193	bflo_10979, bflo_10842, bflo_10750, bflo_15057
OG0000166	SACKO_01793	bflo_20238
OG0000166	SACKO_11639, SACKO_19154	bflo_02524
OG0000167	SACKO_13978	bflo_06634
OG0000168	SACKO_25971	bflo_03282
OG0000168	SACKO_01287	bflo_25648, bflo_06549, bflo_06560
OG0000169	SACKO_10602	bflo_04857
OG0000169	SACKO_10600	bflo_04863
OG0000171	SACKO_30921, SACKO_17743, SACKO_17747	bflo_21876
OG0000171	SACKO_04473	bflo_20611
OG0000171	SACKO_30895, SACKO_18626	bflo_20254
OG0000172	SACKO_29021, SACKO_31081, SACKO_31088	bflo_18069, bflo_22959
OG0000172	SACKO_28037	bflo_05089, bflo_03445, bflo_11669, bflo_25279
OG0000172	SACKO_08175	bflo_13057
OG0000173	SACKO_13483	bflo_05379
OG0000174	SACKO_28192, SACKO_28201	bflo_06008, bflo_06009
OG0000174	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263	bflo_00753, bflo_12996, bflo_07672
OG0000175	SACKO_14233	bflo_23016, bflo_27417, bflo_07263
OG0000175	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371	bflo_01467
OG0000175	SACKO_26661	bflo_13246, bflo_27066, bflo_13038
OG0000178	SACKO_02508, SACKO_11603, SACKO_02130	bflo_23883, bflo_00317, bflo_23768
OG0000179	SACKO_06450, SACKO_05905	bflo_08207, bflo_09019, bflo_09021
OG0000179	SACKO_14493	bflo_14243
OG0000179	SACKO_04822	bflo_00377
OG0000180	SACKO_21604, SACKO_16877	bflo_24758
OG0000180	SACKO_21610	bflo_24613
OG0000180	SACKO_03905	bflo_23980
OG0000181	SACKO_04152	bflo_18642
OG0000181	SACKO_07379	bflo_10985
OG0000181	SACKO_04775	bflo_08690
OG0000181	SACKO_32918	bflo_05297
OG0000182	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885	bflo_09048
OG0000183	SACKO_02174	bflo_07655
OG0000183	SACKO_12428	bflo_23164
OG0000183	SACKO_26873	bflo_10143
OG0000184	SACKO_18335, SACKO_17629	bflo_00050, bflo_00051, bflo_04054, bflo_15781
OG0000185	SACKO_00274	bflo_12811
OG0000185	SACKO_28410	bflo_01505
OG0000186	SACKO_16624	bflo_02812
OG0000186	SACKO_22510, SACKO_22490, SACKO_22506	bflo_14115, bflo_13692
OG0000186	SACKO_32106	bflo_00080
OG0000186	SACKO_11363	bflo_07429
OG0000186	SACKO_02704	bflo_22026
OG0000186	SACKO_23833	bflo_27377
OG0000187	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997, SACKO_29368, SACKO_05665, SACKO_29110, SACKO_32092, SACKO_29873, SACKO_21498, SACKO_01156, SACKO_26786, SACKO_29846, SACKO_12886, SACKO_05746, SACKO_02086, SACKO_05409, SACKO_13856, SACKO_00647, SACKO_00629, SACKO_21737, SACKO_25057, SACKO_04414, SACKO_02088, SACKO_12910	bflo_02670
OG0000187	SACKO_29469, SACKO_32014	bflo_18885, bflo_20942, bflo_27061
OG0000188	SACKO_03512	bflo_18432
OG0000188	SACKO_19058, SACKO_28325, SACKO_12331	bflo_20744, bflo_06094, bflo_04940
OG0000188	SACKO_05116	bflo_22344
OG0000190	SACKO_14399	bflo_10472, bflo_10479, bflo_10500, bflo_08914
OG0000190	SACKO_14522, SACKO_00368, SACKO_00373	bflo_26696, bflo_17661, bflo_15879
OG0000191	SACKO_07992	bflo_15169, bflo_16414
OG0000192	SACKO_22597	bflo_25238
OG0000192	SACKO_19499	bflo_15818
OG0000192	SACKO_31547	bflo_22744
OG0000193	SACKO_23908	bflo_20086, bflo_20903
OG0000194	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415
OG0000195	SACKO_19025	bflo_12247, bflo_11387, bflo_11071
OG0000195	SACKO_17832, SACKO_17833	bflo_22055
OG0000195	SACKO_02091, SACKO_28206, SACKO_28209	bflo_06670, bflo_06671, bflo_06263, bflo_21166
OG0000196	SACKO_23030, SACKO_01102, SACKO_19218, SACKO_01461, SACKO_15492, SACKO_33252, SACKO_11060, SACKO_19250, SACKO_11756, SACKO_11771, SACKO_11782, SACKO_06777, SACKO_08205, SACKO_19115	bflo_03206, bflo_20354
OG0000197	SACKO_22226, SACKO_22224	bflo_01742, bflo_01741
OG0000197	SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550
OG0000197	SACKO_26257	bflo_08557, bflo_01547
OG0000198	SACKO_12449, SACKO_12430, SACKO_12448, SACKO_18866, SACKO_12431	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299
OG0000200	SACKO_17835, SACKO_17815	bflo_21843, bflo_00078
OG0000200	SACKO_32070	bflo_15720, bflo_15718, bflo_16879
OG0000201	SACKO_33320	bflo_22807
OG0000201	SACKO_08895	bflo_21108
OG0000202	SACKO_30211	bflo_08854, bflo_08853
OG0000203	SACKO_33009	bflo_01170
OG0000203	SACKO_21607	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026
OG0000204	SACKO_32823, SACKO_07430	bflo_24561
OG0000204	SACKO_19755	bflo_03064
OG0000205	SACKO_11367	bflo_23189
OG0000205	SACKO_07102, SACKO_12864	bflo_02483
OG0000205	SACKO_12929	bflo_18880
OG0000206	SACKO_14797	bflo_21996, bflo_17131, bflo_17130, bflo_17126, bflo_17646, bflo_04826, bflo_17874, bflo_17873, bflo_17835, bflo_18025, bflo_17831, bflo_00759, bflo_00605, bflo_05493, bflo_06036, bflo_06056, bflo_24714, bflo_19028, bflo_18842, bflo_18741, bflo_15124, bflo_01378, bflo_21473, bflo_01694, bflo_01662, bflo_01664, bflo_01663, bflo_22538
