Orthogroup	SACKO_ok	PFLAV
OG0000023	SACKO_32832, SACKO_04746, SACKO_21615, SACKO_02641	TCONS_00023451.p1, TCONS_00023489.p1
OG0000023	SACKO_06924	TCONS_00006187.p1, TCONS_00006188.p1, TCONS_00006190.p1
OG0000025	SACKO_19443	TCONS_00051612.p1, TCONS_00049388.p1, TCONS_00032662.p1, TCONS_00033000.p1, TCONS_00029213.p1, TCONS_00014263.p1
OG0000025	SACKO_16534	TCONS_00055238.p1, TCONS_00029214.p1, TCONS_00044396.p1, TCONS_00037441.p1, TCONS_00053206.p1, TCONS_00033951.p1
OG0000025	SACKO_13340	TCONS_00047988.p1, TCONS_00018426.p1, TCONS_00027603.p1, TCONS_00027215.p2, TCONS_00031481.p1, TCONS_00007104.p1, TCONS_00029375.p1, TCONS_00056090.p1, TCONS_00009489.p1, TCONS_00032646.p1, TCONS_00026371.p1, TCONS_00031198.p1, TCONS_00018673.p1, TCONS_00024081.p1, TCONS_00016477.p1, TCONS_00034579.p1, TCONS_00034352.p1, TCONS_00038052.p1, TCONS_00038243.p1, TCONS_00032040.p1, TCONS_00009183.p1, TCONS_00045036.p1
OG0000025	SACKO_20772, SACKO_33394, SACKO_06338	TCONS_00031703.p1, TCONS_00012858.p1, TCONS_00007266.p1, TCONS_00049623.p1, TCONS_00019473.p1, TCONS_00044920.p1, TCONS_00044570.p1, TCONS_00032176.p1, TCONS_00032902.p1, TCONS_00033001.p1, TCONS_00030113.p1, TCONS_00010596.p1, TCONS_00056440.p1, TCONS_00028828.p1, TCONS_00052217.p2, TCONS_00048535.p1, TCONS_00032079.p1
OG0000026	SACKO_19144	TCONS_00003307.p1, TCONS_00043299.p1
OG0000026	SACKO_23290	TCONS_00008676.p1
OG0000026	SACKO_14386	TCONS_00055402.p1, TCONS_00042664.p1
OG0000026	SACKO_23233	TCONS_00017322.p1
OG0000026	SACKO_02606, SACKO_02595, SACKO_02609, SACKO_24097	TCONS_00027263.p1, TCONS_00054188.p1
OG0000026	SACKO_29967, SACKO_25622	TCONS_00046715.p1, TCONS_00035568.p1
OG0000026	SACKO_15830	TCONS_00006376.p1, TCONS_00020194.p1
OG0000026	SACKO_19336, SACKO_18847	TCONS_00031948.p1
OG0000026	SACKO_04619	TCONS_00050896.p1, TCONS_00050897.p1, TCONS_00051268.p1, TCONS_00050105.p1
OG0000026	SACKO_24091	TCONS_00043670.p1
OG0000026	SACKO_06770	TCONS_00042712.p1
OG0000026	SACKO_17435, SACKO_17896, SACKO_14191, SACKO_17424, SACKO_11660, SACKO_17379	TCONS_00038740.p1, TCONS_00052092.p1
OG0000027	SACKO_16243, SACKO_16215, SACKO_20907, SACKO_20901, SACKO_20909, SACKO_20913, SACKO_20906, SACKO_20908, SACKO_20904	TCONS_00036982.p1, TCONS_00038160.p1
OG0000027	SACKO_01887, SACKO_01902	TCONS_00043390.p1, TCONS_00043383.p1, TCONS_00043158.p1, TCONS_00041772.p1
OG0000027	SACKO_24465, SACKO_19838, SACKO_12782	TCONS_00011611.p1
OG0000027	SACKO_13981	TCONS_00012601.p1, TCONS_00013252.p1
OG0000027	SACKO_30755, SACKO_33108	TCONS_00037910.p1, TCONS_00000070.p1, TCONS_00041506.p1, TCONS_00037953.p1, TCONS_00037911.p1, TCONS_00037954.p1, TCONS_00037955.p1, TCONS_00041505.p1, TCONS_00037956.p1
OG0000027	SACKO_05489, SACKO_05485, SACKO_05487	TCONS_00051662.p1, TCONS_00051534.p1, TCONS_00051531.p1, TCONS_00051545.p1, TCONS_00051542.p1, TCONS_00051540.p1, TCONS_00050429.p1, TCONS_00051539.p1, TCONS_00051538.p1, TCONS_00051546.p1, TCONS_00051544.p1, TCONS_00051543.p1, TCONS_00051530.p1, TCONS_00051529.p1, TCONS_00051660.p1, TCONS_00051659.p1
OG0000027	SACKO_04609, SACKO_04624	TCONS_00051657.p1
OG0000027	SACKO_33129	TCONS_00051550.p1, TCONS_00018215.p1, TCONS_00050742.p1
OG0000027	SACKO_21634, SACKO_02136	TCONS_00050164.p1, TCONS_00050163.p1, TCONS_00050166.p1, TCONS_00050169.p1, TCONS_00050160.p1, TCONS_00050162.p1, TCONS_00050173.p1, TCONS_00050168.p1
OG0000027	SACKO_21215	TCONS_00046417.p1
OG0000027	SACKO_16988	TCONS_00029543.p1
OG0000027	SACKO_16981	TCONS_00029536.p1, TCONS_00029538.p1, TCONS_00029541.p1, TCONS_00029535.p1, TCONS_00029534.p1, TCONS_00029762.p1, TCONS_00028479.p1
OG0000027	SACKO_02698	TCONS_00021458.p1, TCONS_00021461.p1, TCONS_00022575.p1
OG0000028	SACKO_21693	TCONS_00030328.p1, TCONS_00030338.p1
OG0000028	SACKO_21697	TCONS_00030608.p1, TCONS_00053821.p1
OG0000028	SACKO_31574, SACKO_31841	TCONS_00031464.p1
OG0000028	SACKO_09884, SACKO_09873, SACKO_09880, SACKO_34223, SACKO_34222, SACKO_34227	TCONS_00041062.p1
OG0000028	SACKO_00730	TCONS_00005463.p1
OG0000028	SACKO_00734	TCONS_00006513.p1
OG0000028	SACKO_00031	TCONS_00029701.p1
OG0000028	SACKO_00042	TCONS_00029704.p1
OG0000028	SACKO_00048	TCONS_00029474.p1
OG0000028	SACKO_00060	TCONS_00029475.p1
OG0000028	SACKO_21235	TCONS_00006156.p1, TCONS_00006138.p1
OG0000028	SACKO_11105	TCONS_00006185.p1
OG0000028	SACKO_11126	TCONS_00006184.p1
OG0000028	SACKO_32628	TCONS_00038444.p1, TCONS_00038402.p1
OG0000028	SACKO_00054	TCONS_00029777.p1
OG0000028	SACKO_29910	TCONS_00029776.p1
OG0000028	SACKO_21077	TCONS_00002058.p1
OG0000028	SACKO_21076	TCONS_00002059.p1
OG0000028	SACKO_18955, SACKO_29407	TCONS_00042376.p1, TCONS_00051030.p1
OG0000028	SACKO_04520	TCONS_00028862.p1
OG0000029	SACKO_10012, SACKO_10033	TCONS_00004006.p1
OG0000029	SACKO_07374	TCONS_00053078.p1
OG0000029	SACKO_13625	TCONS_00018818.p1
OG0000029	SACKO_19863	TCONS_00034153.p1
OG0000029	SACKO_13619	TCONS_00033885.p1
OG0000029	SACKO_14992, SACKO_14998, SACKO_15002	TCONS_00019159.p1
OG0000029	SACKO_15001	TCONS_00020525.p1
OG0000029	SACKO_16822	TCONS_00029399.p1, TCONS_00023706.p1, TCONS_00029394.p1, TCONS_00023709.p1
OG0000029	SACKO_04689, SACKO_33098, SACKO_33086, SACKO_33097, SACKO_33076	TCONS_00020104.p1
OG0000029	SACKO_16793	TCONS_00020110.p1
OG0000029	SACKO_26681	TCONS_00019133.p1
OG0000029	SACKO_26700	TCONS_00019127.p1
OG0000029	SACKO_26680	TCONS_00019135.p1
OG0000029	SACKO_26670	TCONS_00019138.p1, TCONS_00019136.p1, TCONS_00019137.p1
OG0000029	SACKO_26667	TCONS_00019126.p1
OG0000029	SACKO_25014, SACKO_14195	TCONS_00050506.p1, TCONS_00051607.p1
OG0000030	SACKO_33115	TCONS_00051218.p1
OG0000030	SACKO_22667	TCONS_00022258.p1, TCONS_00022256.p1, TCONS_00021153.p1, TCONS_00022346.p1, TCONS_00021156.p1, TCONS_00021155.p1, TCONS_00022226.p1
OG0000030	SACKO_24779	TCONS_00019519.p1, TCONS_00020559.p1, TCONS_00019429.p1, TCONS_00019523.p1, TCONS_00020417.p1
OG0000030	SACKO_06416, SACKO_06421	TCONS_00020557.p1
OG0000030	SACKO_06188	TCONS_00020726.p1
OG0000030	SACKO_06167	TCONS_00020728.p1
OG0000030	SACKO_15139, SACKO_15143	TCONS_00020088.p1
OG0000030	SACKO_15145, SACKO_06184, SACKO_15141, SACKO_15135, SACKO_06169, SACKO_06668, SACKO_06170	TCONS_00019673.p1
OG0000030	SACKO_23559	TCONS_00054176.p1, TCONS_00054136.p1
OG0000030	SACKO_16655	TCONS_00014295.p1
OG0000030	SACKO_09928, SACKO_09940	TCONS_00013116.p1
OG0000030	SACKO_34092	TCONS_00044665.p1, TCONS_00044667.p1
OG0000030	SACKO_34095	TCONS_00044691.p1, TCONS_00045784.p1
OG0000030	SACKO_13282, SACKO_13304	TCONS_00000713.p1
OG0000030	SACKO_14983	TCONS_00019506.p1
OG0000030	SACKO_14981	TCONS_00052333.p1, TCONS_00019514.p1
OG0000030	SACKO_31385	TCONS_00006375.p1
OG0000030	SACKO_04683	TCONS_00014700.p1
OG0000030	SACKO_04687	TCONS_00005306.p1
OG0000030	SACKO_04475	TCONS_00006227.p1, TCONS_00006230.p1, TCONS_00006229.p1
OG0000030	SACKO_19102	TCONS_00009202.p1
OG0000030	SACKO_33974	TCONS_00027726.p1
OG0000030	SACKO_26701	TCONS_00021382.p1
OG0000030	SACKO_07650, SACKO_31340, SACKO_33296, SACKO_16706, SACKO_20032	TCONS_00042392.p1
OG0000031	SACKO_18614	TCONS_00003900.p1
OG0000031	SACKO_16512	TCONS_00028162.p1
OG0000031	SACKO_26607	TCONS_00047742.p1
OG0000031	SACKO_21501	TCONS_00046710.p1, TCONS_00045709.p1
OG0000031	SACKO_14417	TCONS_00041599.p1
OG0000031	SACKO_32680	TCONS_00054588.p1
OG0000031	SACKO_14578	TCONS_00042947.p1
OG0000031	SACKO_03088	TCONS_00003964.p1
OG0000032	SACKO_26058	TCONS_00018159.p1
OG0000032	SACKO_20615	TCONS_00035360.p1
OG0000032	SACKO_20618	TCONS_00044343.p1, TCONS_00035361.p1, TCONS_00017411.p1
OG0000032	SACKO_18250, SACKO_18255	TCONS_00050123.p1, TCONS_00016786.p1, TCONS_00017609.p1, TCONS_00050122.p1, TCONS_00017607.p1, TCONS_00017604.p1, TCONS_00016860.p1, TCONS_00016861.p1, TCONS_00016865.p1, TCONS_00017410.p1
OG0000032	SACKO_27193, SACKO_27208, SACKO_28754	TCONS_00012833.p1, TCONS_00012832.p1
OG0000032	SACKO_02664	TCONS_00045890.p1, TCONS_00018770.p1
OG0000032	SACKO_04047, SACKO_04056	TCONS_00017083.p1
OG0000032	SACKO_31787, SACKO_31778, SACKO_31779, SACKO_31775, SACKO_31777, SACKO_31788, SACKO_31776, SACKO_31785	TCONS_00017084.p1
OG0000032	SACKO_04038, SACKO_28244	TCONS_00017087.p1
OG0000032	SACKO_28242	TCONS_00002066.p1, TCONS_00002068.p1, TCONS_00017086.p1
OG0000032	SACKO_28243	TCONS_00017090.p1, TCONS_00017091.p1
OG0000034	SACKO_08906	TCONS_00005924.p1
OG0000034	SACKO_19192	TCONS_00049881.p1, TCONS_00037015.p1
OG0000034	SACKO_16505	TCONS_00029638.p1
OG0000034	SACKO_05860	TCONS_00037982.p1
OG0000034	SACKO_18516	TCONS_00030311.p1
OG0000034	SACKO_29852	TCONS_00029930.p1
OG0000034	SACKO_29858	TCONS_00031361.p1
OG0000034	SACKO_18648	TCONS_00015036.p1
OG0000034	SACKO_20915	TCONS_00037412.p1
OG0000034	SACKO_21906	TCONS_00036269.p1, TCONS_00036263.p1
OG0000034	SACKO_20262	TCONS_00037414.p1, TCONS_00037417.p1
OG0000035	SACKO_31939	TCONS_00023765.p1
OG0000035	SACKO_02558	TCONS_00003567.p1
OG0000035	SACKO_31936	TCONS_00025160.p1
OG0000035	SACKO_19408	TCONS_00041944.p1, TCONS_00028232.p1
OG0000035	SACKO_12639	TCONS_00023673.p1
OG0000035	SACKO_13246	TCONS_00024074.p1
OG0000035	SACKO_16912	TCONS_00023006.p1
OG0000035	SACKO_19307, SACKO_22660	TCONS_00025465.p1
OG0000035	SACKO_04598	TCONS_00024093.p1
OG0000035	SACKO_31940	TCONS_00023764.p1
OG0000035	SACKO_31943	TCONS_00024263.p1
OG0000035	SACKO_08422	TCONS_00025514.p1
OG0000035	SACKO_31959, SACKO_06432	TCONS_00024265.p1
OG0000036	SACKO_26829, SACKO_26831, SACKO_26864	TCONS_00009261.p1
OG0000036	SACKO_26846	TCONS_00008984.p1, TCONS_00008983.p1, TCONS_00007918.p1, TCONS_00008982.p1
OG0000036	SACKO_28321	TCONS_00008906.p1
OG0000036	SACKO_14647	TCONS_00047867.p1, TCONS_00047868.p1
OG0000036	SACKO_09791	TCONS_00004743.p1
OG0000036	SACKO_09801, SACKO_09793, SACKO_25463, SACKO_16059	TCONS_00047870.p1, TCONS_00047869.p1
OG0000036	SACKO_11679, SACKO_11682, SACKO_11688	TCONS_00052470.p1
OG0000036	SACKO_28315	TCONS_00007681.p1
OG0000036	SACKO_14641	TCONS_00006290.p1
OG0000037	SACKO_22630	TCONS_00011439.p1, TCONS_00011440.p1
OG0000037	SACKO_22633	TCONS_00011443.p1, TCONS_00011446.p1
OG0000037	SACKO_05171	TCONS_00011218.p1
OG0000037	SACKO_15149	TCONS_00017535.p1
OG0000037	SACKO_21107, SACKO_21121	TCONS_00016014.p1, TCONS_00024568.p1
OG0000037	SACKO_07542	TCONS_00027658.p1, TCONS_00004627.p1
OG0000037	SACKO_17953, SACKO_17956	TCONS_00009673.p1
OG0000037	SACKO_33312, SACKO_33301	TCONS_00001517.p1
OG0000037	SACKO_07664	TCONS_00001518.p1, TCONS_00001527.p1, TCONS_00001346.p1
OG0000037	SACKO_07652	TCONS_00001949.p1, TCONS_00054047.p1, TCONS_00052956.p1
OG0000037	SACKO_16025	TCONS_00031395.p1, TCONS_00044661.p1
OG0000038	SACKO_01199	TCONS_00000411.p1
OG0000038	SACKO_05247	TCONS_00001543.p1
OG0000038	SACKO_30496	TCONS_00048433.p1
OG0000038	SACKO_05160, SACKO_12129, SACKO_08713	TCONS_00029437.p1
OG0000038	SACKO_08733	TCONS_00019232.p2, TCONS_00028396.p1
OG0000038	SACKO_07500	TCONS_00028210.p1
OG0000038	SACKO_08703	TCONS_00028398.p1
OG0000038	SACKO_00016	TCONS_00028397.p1, TCONS_00000414.p1, TCONS_00001540.p1, TCONS_00000410.p1, TCONS_00028395.p1, TCONS_00001544.p1
OG0000039	SACKO_24480	TCONS_00052764.p1, TCONS_00012328.p1
OG0000039	SACKO_16726	TCONS_00044047.p1
OG0000039	SACKO_16701	TCONS_00044435.p1, TCONS_00042739.p1, TCONS_00042734.p1
OG0000039	SACKO_22588	TCONS_00053908.p1
OG0000039	SACKO_15245	TCONS_00011057.p1
OG0000040	SACKO_21533	TCONS_00045511.p1
OG0000040	SACKO_27347	TCONS_00000950.p1, TCONS_00000930.p1, TCONS_00000949.p1
OG0000040	SACKO_18726	TCONS_00001677.p1
OG0000040	SACKO_18377, SACKO_18375, SACKO_18381, SACKO_18372, SACKO_21524, SACKO_18370, SACKO_21492, SACKO_21526, SACKO_12837, SACKO_20866, SACKO_06279, SACKO_20851	TCONS_00024097.p1, TCONS_00024098.p1, TCONS_00045509.p1, TCONS_00045506.p1, TCONS_00045516.p1, TCONS_00045517.p1, TCONS_00045514.p1, TCONS_00045510.p1, TCONS_00045512.p1, TCONS_00046641.p1, TCONS_00045518.p1, TCONS_00046639.p1, TCONS_00046638.p1, TCONS_00046635.p1, TCONS_00046634.p1, TCONS_00046632.p1, TCONS_00046631.p1, TCONS_00046636.p1, TCONS_00046637.p1, TCONS_00046648.p1, TCONS_00046649.p1, TCONS_00046633.p1, TCONS_00046630.p1, TCONS_00046629.p1
OG0000041	SACKO_08282	TCONS_00024462.p1
OG0000041	SACKO_06500	TCONS_00046865.p1
OG0000041	SACKO_06515	TCONS_00046856.p1
OG0000042	SACKO_09704	TCONS_00008406.p1
OG0000042	SACKO_06360, SACKO_13545, SACKO_01479, SACKO_01780, SACKO_01784, SACKO_06831, SACKO_06769, SACKO_11034, SACKO_11057, SACKO_23094, SACKO_05345, SACKO_01657	TCONS_00026990.p1, TCONS_00046239.p1
OG0000042	SACKO_14496	TCONS_00043759.p1, TCONS_00043760.p1
OG0000042	SACKO_19954, SACKO_07145, SACKO_08954, SACKO_26828, SACKO_11730	TCONS_00045179.p1, TCONS_00045175.p1, TCONS_00045178.p1, TCONS_00007629.p1, TCONS_00007631.p1, TCONS_00008842.p1, TCONS_00008850.p1, TCONS_00034203.p1, TCONS_00034189.p1, TCONS_00034194.p1, TCONS_00034210.p1, TCONS_00034200.p1, TCONS_00034207.p1, TCONS_00008922.p1, TCONS_00007737.p1
OG0000042	SACKO_13526, SACKO_25387	TCONS_00003582.p1
OG0000043	SACKO_16081, SACKO_11560, SACKO_06732, SACKO_06744, SACKO_30022, SACKO_28017, SACKO_06742, SACKO_06747, SACKO_06718, SACKO_22845, SACKO_22851, SACKO_06719, SACKO_27090, SACKO_10903, SACKO_10887, SACKO_10910, SACKO_10918, SACKO_27578, SACKO_10867, SACKO_10904, SACKO_27580, SACKO_10923, SACKO_10919, SACKO_06713, SACKO_06727, SACKO_06759, SACKO_00470	TCONS_00012803.p1, TCONS_00012796.p1
OG0000043	SACKO_10927, SACKO_10915	TCONS_00039125.p1
OG0000043	SACKO_11078	TCONS_00033828.p1
OG0000043	SACKO_09694	TCONS_00023271.p1
OG0000044	SACKO_25267	TCONS_00027232.p1
OG0000044	SACKO_00121	TCONS_00052493.p1, TCONS_00053655.p1
OG0000044	SACKO_11589	TCONS_00042476.p1
OG0000044	SACKO_31271	TCONS_00009283.p1, TCONS_00009443.p1, TCONS_00037641.p1
OG0000044	SACKO_12560, SACKO_18675	TCONS_00034077.p1
OG0000044	SACKO_33185, SACKO_12809, SACKO_27728, SACKO_25979	TCONS_00038566.p1
OG0000044	SACKO_13252	TCONS_00034070.p1, TCONS_00033722.p1
OG0000044	SACKO_02980, SACKO_02985, SACKO_02991, SACKO_02997, SACKO_02983, SACKO_02987, SACKO_02981, SACKO_13102	TCONS_00040620.p1, TCONS_00040651.p1
OG0000044	SACKO_01482	TCONS_00038986.p1, TCONS_00045423.p1, TCONS_00014825.p1, TCONS_00014827.p1, TCONS_00014822.p1, TCONS_00025039.p1, TCONS_00023637.p1, TCONS_00036480.p1, TCONS_00036479.p1, TCONS_00037637.p1, TCONS_00037631.p1, TCONS_00037634.p1, TCONS_00035246.p1
OG0000045	SACKO_32922	TCONS_00055324.p1
OG0000045	SACKO_12899, SACKO_12925, SACKO_12891, SACKO_12926	TCONS_00047049.p1, TCONS_00052379.p1, TCONS_00055108.p1, TCONS_00055112.p1
OG0000045	SACKO_11123	TCONS_00055807.p1
OG0000045	SACKO_32932	TCONS_00056914.p1
OG0000045	SACKO_32893	TCONS_00031741.p1, TCONS_00056517.p1, TCONS_00055323.p1
OG0000045	SACKO_32938, SACKO_32925	TCONS_00031742.p1
OG0000045	SACKO_19866, SACKO_19846	TCONS_00051444.p1, TCONS_00031381.p1, TCONS_00031488.p1
OG0000045	SACKO_11824	TCONS_00029637.p1
OG0000045	SACKO_03986, SACKO_29244	TCONS_00028538.p1
OG0000045	SACKO_13295	TCONS_00000434.p1
OG0000045	SACKO_19354	TCONS_00052380.p1, TCONS_00046963.p1, TCONS_00047050.p1, TCONS_00047278.p1
OG0000046	SACKO_18448	TCONS_00014287.p1, TCONS_00014285.p1
OG0000046	SACKO_27244	TCONS_00046483.p1, TCONS_00046484.p1, TCONS_00030577.p1, TCONS_00056618.p1, TCONS_00056619.p1
OG0000046	SACKO_27309	TCONS_00007210.p1, TCONS_00015680.p1
OG0000046	SACKO_27311	TCONS_00055452.p1
OG0000046	SACKO_25196	TCONS_00048069.p1, TCONS_00048074.p1, TCONS_00048072.p1, TCONS_00048076.p1
OG0000046	SACKO_25208	TCONS_00024708.p1
OG0000046	SACKO_30288	TCONS_00026385.p1
OG0000048	SACKO_10818	TCONS_00017594.p1, TCONS_00017595.p1, TCONS_00047230.p1
OG0000048	SACKO_29264	TCONS_00028537.p1
OG0000048	SACKO_04413	TCONS_00006570.p1
OG0000048	SACKO_24161	TCONS_00026749.p1
OG0000048	SACKO_15652, SACKO_15237	TCONS_00010205.p1, TCONS_00010206.p1
OG0000048	SACKO_15246	TCONS_00011599.p1
OG0000048	SACKO_12018	TCONS_00009510.p1, TCONS_00009509.p1
OG0000048	SACKO_03133	TCONS_00011079.p1
OG0000048	SACKO_17673	TCONS_00011575.p1
OG0000048	SACKO_29639	TCONS_00007155.p1
OG0000049	SACKO_08936	TCONS_00002242.p1
OG0000049	SACKO_25469	TCONS_00047284.p1
OG0000049	SACKO_25472	TCONS_00047286.p1
OG0000049	SACKO_03908	TCONS_00051669.p1
OG0000049	SACKO_33166	TCONS_00004796.p1
OG0000049	SACKO_03850	TCONS_00010957.p1
OG0000049	SACKO_27793	TCONS_00026139.p1
OG0000049	SACKO_21677	TCONS_00027078.p1, TCONS_00027156.p1
OG0000049	SACKO_17863	TCONS_00030952.p1
OG0000050	SACKO_33502, SACKO_27829, SACKO_28831, SACKO_23972	TCONS_00041105.p1, TCONS_00039705.p1, TCONS_00038719.p1, TCONS_00015456.p1, TCONS_00055611.p1, TCONS_00013955.p1, TCONS_00030346.p1, TCONS_00051828.p1, TCONS_00024205.p1, TCONS_00023941.p1, TCONS_00029104.p1, TCONS_00055612.p1, TCONS_00030648.p1, TCONS_00010626.p1, TCONS_00034932.p1, TCONS_00048001.p1, TCONS_00034082.p1, TCONS_00045636.p1, TCONS_00037887.p1, TCONS_00029712.p1, TCONS_00044079.p1, TCONS_00037162.p1, TCONS_00040487.p1, TCONS_00042914.p1, TCONS_00054565.p1
OG0000050	SACKO_14672, SACKO_27112, SACKO_18956, SACKO_28081	TCONS_00024881.p1, TCONS_00030664.p1, TCONS_00016753.p1, TCONS_00031732.p1, TCONS_00045886.p1, TCONS_00037060.p1
OG0000050	SACKO_24685	TCONS_00035894.p1, TCONS_00032456.p1, TCONS_00016133.p1, TCONS_00033620.p1, TCONS_00037061.p1, TCONS_00033575.p1, TCONS_00012924.p1, TCONS_00054592.p1, TCONS_00044474.p1, TCONS_00044473.p1, TCONS_00045888.p1
OG0000050	SACKO_16669, SACKO_28066	TCONS_00049417.p1, TCONS_00009648.p1, TCONS_00000050.p1, TCONS_00049892.p1
OG0000050	SACKO_21118	TCONS_00049884.p1, TCONS_00049995.p1
OG0000050	SACKO_30449, SACKO_28664	TCONS_00006991.p1, TCONS_00044623.p1, TCONS_00041845.p1, TCONS_00023769.p1, TCONS_00005479.p1, TCONS_00032007.p1, TCONS_00024796.p1, TCONS_00019016.p1, TCONS_00034246.p1, TCONS_00000242.p1
OG0000051	SACKO_31910	TCONS_00027508.p1
OG0000051	SACKO_05894, SACKO_05920	TCONS_00031453.p1, TCONS_00035487.p1, TCONS_00035491.p1, TCONS_00035489.p1, TCONS_00035490.p1, TCONS_00035488.p1, TCONS_00035496.p1, TCONS_00035494.p1, TCONS_00035497.p1, TCONS_00035492.p1, TCONS_00035493.p1, TCONS_00035495.p1, TCONS_00031319.p1
OG0000051	SACKO_05919, SACKO_05947, SACKO_05961, SACKO_05937, SACKO_05924, SACKO_05914, SACKO_05927	TCONS_00030584.p1, TCONS_00030586.p1, TCONS_00030585.p1, TCONS_00030581.p1, TCONS_00030472.p1
OG0000051	SACKO_21265, SACKO_05598, SACKO_21276, SACKO_00826, SACKO_19765, SACKO_21267, SACKO_21272, SACKO_21225, SACKO_21248	TCONS_00046204.p1
OG0000051	SACKO_21467	TCONS_00022788.p1
OG0000051	SACKO_26547	TCONS_00006560.p1, TCONS_00006558.p1, TCONS_00006561.p1
OG0000051	SACKO_15743, SACKO_15729, SACKO_15742, SACKO_15726	TCONS_00003099.p1, TCONS_00003102.p1, TCONS_00003101.p1
OG0000053	SACKO_15809, SACKO_15814	TCONS_00013985.p1
OG0000053	SACKO_28166	TCONS_00030632.p1
OG0000053	SACKO_03479	TCONS_00057047.p1
OG0000053	SACKO_25727	TCONS_00022566.p1, TCONS_00024542.p1, TCONS_00024521.p1, TCONS_00028539.p1, TCONS_00022760.p1, TCONS_00011087.p1
OG0000053	SACKO_00169	TCONS_00044538.p1
OG0000053	SACKO_15467	TCONS_00028341.p1
OG0000053	SACKO_03699, SACKO_03709, SACKO_16849, SACKO_03708, SACKO_00170, SACKO_03706	TCONS_00042761.p1, TCONS_00044083.p1, TCONS_00042765.p1, TCONS_00011547.p1, TCONS_00039566.p1
OG0000053	SACKO_21212, SACKO_21731, SACKO_21734, SACKO_21245, SACKO_21203, SACKO_21243, SACKO_21250, SACKO_21249, SACKO_21277, SACKO_21223, SACKO_21269	TCONS_00041218.p1, TCONS_00041170.p1, TCONS_00038723.p1, TCONS_00041181.p1, TCONS_00041169.p1, TCONS_00041201.p1, TCONS_00041219.p1, TCONS_00041202.p1, TCONS_00033659.p1, TCONS_00041217.p1, TCONS_00041199.p1, TCONS_00041216.p1
OG0000053	SACKO_33005	TCONS_00017144.p1
OG0000053	SACKO_00875, SACKO_00876	TCONS_00052047.p1, TCONS_00052048.p1
OG0000053	SACKO_04062	TCONS_00052050.p1, TCONS_00052052.p1
OG0000053	SACKO_00862	TCONS_00052043.p1
OG0000053	SACKO_04064	TCONS_00052051.p1
OG0000053	SACKO_23808	TCONS_00046198.p1, TCONS_00045096.p1, TCONS_00045097.p1
OG0000054	SACKO_11814	TCONS_00016773.p1
OG0000054	SACKO_18179	TCONS_00016794.p1
OG0000054	SACKO_17476	TCONS_00030209.p1
OG0000054	SACKO_33924	TCONS_00005549.p1
OG0000054	SACKO_02978, SACKO_02968	TCONS_00020702.p1, TCONS_00020496.p1, TCONS_00020497.p1
OG0000054	SACKO_33533	TCONS_00053229.p1, TCONS_00053231.p1
OG0000054	SACKO_31837	TCONS_00041220.p1, TCONS_00041205.p1
OG0000054	SACKO_03553, SACKO_03606, SACKO_03590	TCONS_00025247.p1, TCONS_00025241.p1, TCONS_00025250.p1, TCONS_00025249.p1
OG0000054	SACKO_22513	TCONS_00024712.p1, TCONS_00024714.p1, TCONS_00023269.p1, TCONS_00024711.p1, TCONS_00024709.p1, TCONS_00024710.p1
OG0000054	SACKO_14957, SACKO_14966, SACKO_22867, SACKO_12976	TCONS_00053730.p1, TCONS_00053728.p1, TCONS_00054380.p1, TCONS_00054377.p1, TCONS_00054375.p1, TCONS_00054373.p1, TCONS_00054374.p1, TCONS_00054381.p1, TCONS_00037279.p1, TCONS_00037270.p1, TCONS_00036137.p1, TCONS_00037730.p1, TCONS_00037744.p1, TCONS_00037732.p1
OG0000054	SACKO_09411, SACKO_09416, SACKO_04221	TCONS_00042198.p1, TCONS_00042196.p1, TCONS_00042195.p1, TCONS_00042197.p1
OG0000055	SACKO_00479	TCONS_00013972.p1, TCONS_00013979.p1
OG0000055	SACKO_06734, SACKO_16034, SACKO_06736, SACKO_22855, SACKO_06730, SACKO_06723, SACKO_22841, SACKO_06754, SACKO_06753, SACKO_10896, SACKO_10914, SACKO_10917, SACKO_10872, SACKO_10884, SACKO_27588, SACKO_10909, SACKO_10921, SACKO_10902, SACKO_27559, SACKO_10916, SACKO_30027	TCONS_00039362.p1
OG0000056	SACKO_33679, SACKO_33678, SACKO_33948	TCONS_00053166.p1
OG0000056	SACKO_33672	TCONS_00054244.p1
OG0000056	SACKO_32711	TCONS_00053454.p1
OG0000056	SACKO_24077	TCONS_00026564.p1
OG0000056	SACKO_19128	TCONS_00038076.p1
OG0000056	SACKO_03331	TCONS_00045071.p1, TCONS_00046165.p1
OG0000056	SACKO_23806	TCONS_00045790.p1
OG0000056	SACKO_06355	TCONS_00047959.p1
OG0000056	SACKO_04324	TCONS_00044031.p1
OG0000056	SACKO_33186	TCONS_00042257.p1, TCONS_00001168.p1, TCONS_00052036.p1
OG0000056	SACKO_24135	TCONS_00026565.p1
OG0000056	SACKO_10684	TCONS_00022926.p1, TCONS_00040340.p1
OG0000056	SACKO_34077	TCONS_00045037.p1
OG0000056	SACKO_21890	TCONS_00021098.p1
OG0000056	SACKO_14382	TCONS_00013528.p1, TCONS_00020180.p1, TCONS_00018939.p1, TCONS_00030699.p1, TCONS_00010652.p1, TCONS_00041109.p1, TCONS_00041081.p1
OG0000056	SACKO_02173	TCONS_00004439.p1
