Orthogroup	SACKO_ok	AENJA_ok
OG0000074	SACKO_01565, SACKO_20235, SACKO_20240, SACKO_02109, SACKO_12436, SACKO_31326, SACKO_31311, SACKO_16881, SACKO_29200, SACKO_29259, SACKO_32314, SACKO_29235, SACKO_02421, SACKO_29199, SACKO_29193, SACKO_29237, SACKO_29214, SACKO_02420, SACKO_15509, SACKO_14575, SACKO_14398, SACKO_14464, SACKO_14421, SACKO_26150, SACKO_06386, SACKO_14271, SACKO_08735	AENJA_19802, AENJA_22095, AENJA_10992, AENJA_15679, AENJA_14253, AENJA_25976, AENJA_03334, AENJA_21322, AENJA_11103, AENJA_23926, AENJA_22408, AENJA_25285, AENJA_25284
OG0000075	SACKO_07161	AENJA_23745
OG0000075	SACKO_16948	AENJA_05831
OG0000075	SACKO_23452	AENJA_21406
OG0000075	SACKO_23651	AENJA_12918
OG0000075	SACKO_16926	AENJA_12839
OG0000076	SACKO_10761	AENJA_00663, AENJA_09864, AENJA_18581, AENJA_25057
OG0000076	SACKO_34185	AENJA_00608
OG0000076	SACKO_08188, SACKO_33348	AENJA_18854, AENJA_04309
OG0000077	SACKO_13734	AENJA_13107
OG0000077	SACKO_25683	AENJA_20850
OG0000077	SACKO_24063	AENJA_07475
OG0000077	SACKO_24085	AENJA_08162
OG0000077	SACKO_24184, SACKO_27806	AENJA_00875
OG0000078	SACKO_11720, SACKO_15315	AENJA_06754
OG0000078	SACKO_15309	AENJA_26733
OG0000078	SACKO_06423	AENJA_26653
OG0000079	SACKO_22850	AENJA_16186
OG0000079	SACKO_28168	AENJA_02482
OG0000079	SACKO_02973	AENJA_17442
OG0000079	SACKO_02974	AENJA_11789
OG0000081	SACKO_09027	AENJA_22439, AENJA_23269
OG0000081	SACKO_05106, SACKO_05124, SACKO_05154, SACKO_13455, SACKO_09019, SACKO_26158, SACKO_26128, SACKO_04585	AENJA_04623, AENJA_10593, AENJA_10592, AENJA_11850
OG0000082	SACKO_12474	AENJA_25747
OG0000082	SACKO_23968	AENJA_11460
OG0000083	SACKO_30590	AENJA_21795
OG0000083	SACKO_27341	AENJA_03464
OG0000083	SACKO_13802	AENJA_09136, AENJA_08957
OG0000083	SACKO_04040	AENJA_12490
OG0000084	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253, SACKO_06467, SACKO_06545, SACKO_31931	AENJA_24814
OG0000084	SACKO_32704, SACKO_32645, SACKO_32691	AENJA_02486
OG0000084	SACKO_19861, SACKO_03000	AENJA_16500
OG0000085	SACKO_10531	AENJA_11709
OG0000085	SACKO_23009	AENJA_05556
OG0000085	SACKO_25563	AENJA_24493
OG0000085	SACKO_10208	AENJA_20539
OG0000085	SACKO_29731	AENJA_06382
OG0000085	SACKO_33849	AENJA_08917
OG0000086	SACKO_19424	AENJA_15016, AENJA_09648
OG0000086	SACKO_23869, SACKO_24641, SACKO_21619, SACKO_18827, SACKO_21646, SACKO_26892, SACKO_17064	AENJA_01905
OG0000086	SACKO_08164, SACKO_15957, SACKO_13202, SACKO_13399, SACKO_20656, SACKO_08650, SACKO_03282, SACKO_02410	AENJA_18046
OG0000086	SACKO_19742, SACKO_21598	AENJA_17133
OG0000086	SACKO_16708	AENJA_15860, AENJA_25942, AENJA_16623, AENJA_16711, AENJA_22511, AENJA_01659, AENJA_17162
OG0000086	SACKO_07097, SACKO_30002	AENJA_15274
OG0000087	SACKO_18343	AENJA_23251
OG0000087	SACKO_09961	AENJA_19109
OG0000087	SACKO_21024	AENJA_08976
OG0000087	SACKO_23310, SACKO_14360	AENJA_19775
OG0000087	SACKO_28507	AENJA_03163
OG0000087	SACKO_23472	AENJA_19935
OG0000087	SACKO_23706	AENJA_13117
OG0000087	SACKO_06733	AENJA_04374, AENJA_10299
OG0000088	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104
OG0000088	SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075	AENJA_11026, AENJA_11029
OG0000088	SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325	AENJA_13877
OG0000088	SACKO_11683	AENJA_03166, AENJA_03175, AENJA_08500
OG0000089	SACKO_27360	AENJA_09728
OG0000090	SACKO_12438, SACKO_31149	AENJA_16163
OG0000090	SACKO_10678	AENJA_00372
OG0000090	SACKO_03911, SACKO_00829	AENJA_17985
OG0000090	SACKO_21411	AENJA_10145
OG0000090	SACKO_17164	AENJA_19633
OG0000090	SACKO_07409	AENJA_26164
OG0000090	SACKO_30571	AENJA_06259
OG0000090	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824	AENJA_01954
OG0000091	SACKO_16030, SACKO_16068, SACKO_05246	AENJA_01389
OG0000093	SACKO_18765, SACKO_29828	AENJA_00982, AENJA_09061, AENJA_19888
OG0000094	SACKO_30142	AENJA_14582
OG0000094	SACKO_14416	AENJA_26553
OG0000095	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114	AENJA_19114, AENJA_16573, AENJA_22915, AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173
OG0000095	SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648	AENJA_25126
OG0000096	SACKO_00041	AENJA_25727
OG0000096	SACKO_24537	AENJA_08423
OG0000096	SACKO_27312	AENJA_14053
OG0000097	SACKO_05734, SACKO_32747, SACKO_18258, SACKO_18299, SACKO_18263	AENJA_16144
OG0000097	SACKO_09795, SACKO_16800, SACKO_17524, SACKO_16802, SACKO_10228, SACKO_19559, SACKO_01366, SACKO_19548, SACKO_17961, SACKO_17950, SACKO_31266, SACKO_11687, SACKO_11694, SACKO_10750, SACKO_30828, SACKO_01368, SACKO_01358, SACKO_10227, SACKO_19566, SACKO_19554, SACKO_19549	AENJA_07989, AENJA_07990, AENJA_20179, AENJA_07992, AENJA_18648, AENJA_07730
OG0000098	SACKO_06907, SACKO_16653, SACKO_18395, SACKO_11913, SACKO_18398, SACKO_31097	AENJA_16173
OG0000098	SACKO_30373, SACKO_19685	AENJA_10136, AENJA_10137
OG0000098	SACKO_15840	AENJA_15215
OG0000098	SACKO_03377	AENJA_03419, AENJA_23542, AENJA_23540
OG0000098	SACKO_02598	AENJA_23539, AENJA_14153
OG0000099	SACKO_32686, SACKO_02428, SACKO_05765	AENJA_17408
OG0000099	SACKO_04331	AENJA_19631, AENJA_00123
OG0000099	SACKO_03078	AENJA_07638, AENJA_14869
OG0000099	SACKO_07176	AENJA_15326
OG0000100	SACKO_30403	AENJA_12391
OG0000101	SACKO_13586, SACKO_13587, SACKO_31937	AENJA_26592
OG0000101	SACKO_05234	AENJA_26594
OG0000101	SACKO_24340, SACKO_08457	AENJA_00251
OG0000101	SACKO_23978, SACKO_23977	AENJA_06142
OG0000101	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330	AENJA_14914, AENJA_21479
OG0000102	SACKO_09072, SACKO_09096, SACKO_13190	AENJA_05030, AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	SACKO_13900	AENJA_22391
OG0000102	SACKO_00774, SACKO_24920, SACKO_06603, SACKO_03174, SACKO_24642, SACKO_24634, SACKO_24635, SACKO_25830, SACKO_27386, SACKO_24644, SACKO_06606, SACKO_24917, SACKO_26731, SACKO_33717, SACKO_06602, SACKO_23037, SACKO_18657, SACKO_18650, SACKO_28533, SACKO_15184, SACKO_18640	AENJA_06075
OG0000103	SACKO_33359	AENJA_10812
OG0000103	SACKO_23497	AENJA_14367
OG0000104	SACKO_13626	AENJA_04107
OG0000104	SACKO_19425	AENJA_02684
OG0000104	SACKO_13617	AENJA_26666
OG0000105	SACKO_12256, SACKO_22236, SACKO_22253	AENJA_09389, AENJA_09390, AENJA_18341, AENJA_18342, AENJA_18210, AENJA_14801, AENJA_14802
OG0000106	SACKO_19035	AENJA_13743
OG0000106	SACKO_31163, SACKO_03309, SACKO_31157	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161
OG0000106	SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319	AENJA_24394, AENJA_24395
OG0000108	SACKO_19835, SACKO_20865	AENJA_21690, AENJA_21287, AENJA_04453
OG0000108	SACKO_05297	AENJA_05812, AENJA_05809, AENJA_23763, AENJA_05810, AENJA_20825, AENJA_16086
OG0000108	SACKO_17008	AENJA_06982
OG0000109	SACKO_00769, SACKO_00777	AENJA_20123
OG0000109	SACKO_21546, SACKO_09770, SACKO_24622, SACKO_09772, SACKO_21400, SACKO_09259, SACKO_17753, SACKO_17339, SACKO_27007, SACKO_17752, SACKO_07357	AENJA_13828, AENJA_18518, AENJA_16912, AENJA_13953, AENJA_06460, AENJA_11116, AENJA_14472, AENJA_01542, AENJA_15538, AENJA_12477, AENJA_02149, AENJA_19268, AENJA_01689, AENJA_01697, AENJA_01520, AENJA_15125, AENJA_01693, AENJA_25302, AENJA_15124, AENJA_19269, AENJA_19270
OG0000110	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702	AENJA_16216
OG0000110	SACKO_09064	AENJA_09309, AENJA_19995
OG0000110	SACKO_22197	AENJA_08732
OG0000111	SACKO_08576	AENJA_04205
OG0000111	SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823	AENJA_23685
OG0000112	SACKO_17183, SACKO_23661	AENJA_11052, AENJA_24371
OG0000112	SACKO_15610	AENJA_24523, AENJA_26456, AENJA_26399
OG0000112	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530	AENJA_03899
OG0000113	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082	AENJA_14458
OG0000113	SACKO_09973	AENJA_02203, AENJA_09826
OG0000114	SACKO_05494	AENJA_23406
OG0000114	SACKO_05497, SACKO_05499, SACKO_05519	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073
OG0000115	SACKO_01023	AENJA_00532, AENJA_13552, AENJA_13554
OG0000115	SACKO_25171	AENJA_02773
OG0000116	SACKO_31632	AENJA_23563, AENJA_23564
OG0000116	SACKO_28117	AENJA_17822
OG0000117	SACKO_32122	AENJA_02548
OG0000117	SACKO_00604	AENJA_10010
OG0000117	SACKO_14556	AENJA_08111
OG0000119	SACKO_14170	AENJA_18357, AENJA_20512
OG0000119	SACKO_28303	AENJA_08115
OG0000120	SACKO_22704	AENJA_04133
OG0000121	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657	AENJA_09065
OG0000121	SACKO_04710	AENJA_15702
OG0000121	SACKO_31429, SACKO_21563	AENJA_15894, AENJA_19956, AENJA_09165
OG0000121	SACKO_15163	AENJA_07109
OG0000122	SACKO_31419	AENJA_09263
OG0000123	SACKO_20017, SACKO_30223, SACKO_21671	AENJA_13105
OG0000123	SACKO_13259	AENJA_11261
OG0000123	SACKO_30225	AENJA_22182
OG0000123	SACKO_24090	AENJA_08155
OG0000123	SACKO_12014	AENJA_01277
OG0000123	SACKO_03714	AENJA_12299
OG0000123	SACKO_31894	AENJA_26530
OG0000123	SACKO_33577	AENJA_13111
OG0000123	SACKO_06537	AENJA_08161
OG0000123	SACKO_24348, SACKO_30793, SACKO_27811	AENJA_11939, AENJA_11934
OG0000124	SACKO_33754, SACKO_22345	AENJA_03116, AENJA_25792
OG0000124	SACKO_19309	AENJA_04495
OG0000124	SACKO_18436	AENJA_03187
OG0000124	SACKO_28600, SACKO_28595	AENJA_26736
OG0000124	SACKO_02327	AENJA_05859
OG0000125	SACKO_05896	AENJA_09264
OG0000125	SACKO_31925	AENJA_02605
OG0000125	SACKO_18243, SACKO_25407	AENJA_16597
OG0000125	SACKO_18622	AENJA_18946
OG0000125	SACKO_17275	AENJA_04836
OG0000125	SACKO_21397, SACKO_06987	AENJA_07272
OG0000126	SACKO_30837	AENJA_24273
OG0000127	SACKO_08426	AENJA_11132
OG0000127	SACKO_08394	AENJA_20308
OG0000127	SACKO_07799	AENJA_04153
OG0000127	SACKO_21491	AENJA_17569
OG0000127	SACKO_20351	AENJA_00497
OG0000128	SACKO_14613	AENJA_07850, AENJA_17413, AENJA_26743
OG0000128	SACKO_15316, SACKO_15336	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744
OG0000129	SACKO_00164	AENJA_11469
OG0000129	SACKO_17443	AENJA_21737
OG0000131	SACKO_07705	AENJA_13807, AENJA_21097
OG0000131	SACKO_09806, SACKO_16484	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143
OG0000131	SACKO_00898	AENJA_23277
OG0000131	SACKO_15194	AENJA_26204, AENJA_02558
OG0000131	SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765	AENJA_02442, AENJA_02441
OG0000132	SACKO_02565	AENJA_18042
OG0000133	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857	AENJA_22212
OG0000134	SACKO_08040, SACKO_33155, SACKO_20038	AENJA_21791
OG0000135	SACKO_09629, SACKO_09635, SACKO_27993, SACKO_08123, SACKO_04199, SACKO_23383, SACKO_30904, SACKO_09626, SACKO_11920, SACKO_29710, SACKO_26958	AENJA_07860
OG0000135	SACKO_06037	AENJA_15053
OG0000136	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842	AENJA_13535, AENJA_13533
OG0000136	SACKO_27982	AENJA_20044
OG0000137	SACKO_15706, SACKO_03335	AENJA_26083
OG0000137	SACKO_14791	AENJA_25528
OG0000137	SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490	AENJA_11173
OG0000137	SACKO_08934, SACKO_08979, SACKO_08926	AENJA_09533
OG0000137	SACKO_32541	AENJA_20614
OG0000138	SACKO_13692	AENJA_05793
OG0000138	SACKO_00400, SACKO_04318, SACKO_14692, SACKO_21911, SACKO_33765, SACKO_18808, SACKO_05982, SACKO_30763, SACKO_24209, SACKO_19833, SACKO_14706, SACKO_28654, SACKO_17254, SACKO_29497, SACKO_33018, SACKO_32259, SACKO_04228, SACKO_17796, SACKO_19297, SACKO_17801	AENJA_24347, AENJA_08482, AENJA_03330
OG0000139	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502	AENJA_14233, AENJA_10490, AENJA_13897, AENJA_14832, AENJA_14830
OG0000140	SACKO_32492	AENJA_01263
OG0000140	SACKO_06180, SACKO_01107	AENJA_22374, AENJA_05446
OG0000140	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414	AENJA_08529
OG0000141	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824
OG0000141	SACKO_11362	AENJA_11870
OG0000141	SACKO_23023	AENJA_15985, AENJA_19700, AENJA_22297, AENJA_26376, AENJA_05407
OG0000142	SACKO_25766	AENJA_06608, AENJA_26249
OG0000142	SACKO_31525	AENJA_16857, AENJA_18146
OG0000145	SACKO_12283, SACKO_27252	AENJA_06072
OG0000146	SACKO_17855	AENJA_06678, AENJA_10710, AENJA_00179, AENJA_19743, AENJA_09430, AENJA_11121, AENJA_11735, AENJA_19223, AENJA_23246, AENJA_09402, AENJA_26272, AENJA_00569, AENJA_12249, AENJA_06659
OG0000146	SACKO_29496	AENJA_08336
OG0000146	SACKO_06281, SACKO_03036	AENJA_24548
OG0000146	SACKO_28345, SACKO_20509, SACKO_14080	AENJA_08448
OG0000147	SACKO_09609	AENJA_03761
OG0000147	SACKO_29987	AENJA_12275
OG0000147	SACKO_25321	AENJA_03922
OG0000147	SACKO_18080	AENJA_10787
OG0000147	SACKO_06120	AENJA_03843
OG0000148	SACKO_07198, SACKO_01163	AENJA_26311, AENJA_25264, AENJA_21218
OG0000148	SACKO_01164	AENJA_21220
OG0000149	SACKO_25876, SACKO_25874	AENJA_12114
OG0000149	SACKO_25873	AENJA_12111
OG0000149	SACKO_00593	AENJA_03471, AENJA_12512
OG0000149	SACKO_01114	AENJA_18447
OG0000151	SACKO_19813	AENJA_13408
OG0000151	SACKO_27411	AENJA_07187
OG0000151	SACKO_18655	AENJA_03698
OG0000152	SACKO_31167	AENJA_08044
OG0000152	SACKO_28678, SACKO_32141, SACKO_15466, SACKO_20212, SACKO_32865	AENJA_03562
OG0000152	SACKO_24770, SACKO_24768	AENJA_21209, AENJA_20261
OG0000152	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800	AENJA_26414
OG0000153	SACKO_14681	AENJA_08542
OG0000153	SACKO_08886	AENJA_20469, AENJA_08012, AENJA_04663
OG0000153	SACKO_08924	AENJA_24964, AENJA_05521, AENJA_25130, AENJA_07993
OG0000154	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611	AENJA_20462
OG0000154	SACKO_30029	AENJA_18738
OG0000155	SACKO_23256, SACKO_00101	AENJA_05237
OG0000157	SACKO_19300	AENJA_03158
OG0000157	SACKO_02389	AENJA_08473
OG0000157	SACKO_28274	AENJA_07142
OG0000158	SACKO_08920	AENJA_06739
OG0000158	SACKO_03214	AENJA_12334
OG0000159	SACKO_31334	AENJA_13258
OG0000159	SACKO_12615	AENJA_06073
OG0000160	SACKO_19890, SACKO_08004, SACKO_22012, SACKO_20174, SACKO_20186, SACKO_19221	AENJA_20383
OG0000160	SACKO_24189	AENJA_06959
OG0000160	SACKO_16994	AENJA_13005
OG0000161	SACKO_33036	AENJA_25641, AENJA_18963, AENJA_00469, AENJA_23196
OG0000162	SACKO_12057	AENJA_01578
OG0000163	SACKO_09864, SACKO_25511, SACKO_24199, SACKO_08181, SACKO_22365, SACKO_00496, SACKO_02782, SACKO_20535, SACKO_00262, SACKO_25620, SACKO_20819, SACKO_11130	AENJA_04184
OG0000163	SACKO_28728, SACKO_28760	AENJA_14266
OG0000163	SACKO_28733	AENJA_00250
OG0000163	SACKO_18542	AENJA_02338
OG0000164	SACKO_06293	AENJA_24821
OG0000164	SACKO_15470	AENJA_15219
OG0000166	SACKO_19780	AENJA_13257
OG0000166	SACKO_18225	AENJA_16006
OG0000166	SACKO_11639, SACKO_19154	AENJA_11187, AENJA_24885
OG0000167	SACKO_13978	AENJA_04545
OG0000167	SACKO_13975	AENJA_12329
OG0000167	SACKO_13984, SACKO_13999, SACKO_13976	AENJA_04868
OG0000168	SACKO_25971	AENJA_06793
OG0000168	SACKO_01287	AENJA_16549, AENJA_16551
OG0000168	SACKO_01284	AENJA_11862, AENJA_21363
OG0000169	SACKO_10602	AENJA_00158, AENJA_08952
OG0000169	SACKO_10600	AENJA_04999, AENJA_00159, AENJA_00157
OG0000170	SACKO_34157, SACKO_22976	AENJA_18033
OG0000171	SACKO_04473	AENJA_00267
OG0000172	SACKO_29021	AENJA_10826
OG0000172	SACKO_31081, SACKO_31088	AENJA_10825
OG0000172	SACKO_28037	AENJA_19160, AENJA_21023
OG0000172	SACKO_08175	AENJA_19159, AENJA_19163, AENJA_10078
OG0000172	SACKO_19254, SACKO_18480, SACKO_05104	AENJA_18883, AENJA_11722, AENJA_15851, AENJA_11721, AENJA_21024
OG0000174	SACKO_28192, SACKO_28201	AENJA_09689
OG0000174	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263	AENJA_19122
OG0000174	SACKO_23847, SACKO_25875	AENJA_02198
OG0000175	SACKO_03910	AENJA_10259
OG0000175	SACKO_14233	AENJA_06264, AENJA_00936, AENJA_00556
OG0000175	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371, SACKO_20858	AENJA_05120
OG0000178	SACKO_14422, SACKO_31764, SACKO_31763, SACKO_32460, SACKO_14284, SACKO_23232, SACKO_23231	AENJA_21429
OG0000178	SACKO_31652	AENJA_20680
OG0000179	SACKO_06450, SACKO_05905	AENJA_05305
OG0000179	SACKO_15469	AENJA_25279
OG0000179	SACKO_14493	AENJA_09174, AENJA_18216
OG0000180	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450	AENJA_10008, AENJA_06703
OG0000180	SACKO_21610	AENJA_16046
OG0000180	SACKO_03905	AENJA_19397
OG0000181	SACKO_04152	AENJA_08843
OG0000181	SACKO_07379	AENJA_22272
OG0000181	SACKO_04775	AENJA_05116, AENJA_18867, AENJA_18892
OG0000182	SACKO_13611	AENJA_11285
OG0000183	SACKO_02174	AENJA_03852
OG0000183	SACKO_26873	AENJA_18616
OG0000184	SACKO_06564, SACKO_06560, SACKO_05563, SACKO_13695	AENJA_12909, AENJA_16138, AENJA_12907, AENJA_16139
OG0000184	SACKO_20563, SACKO_02843, SACKO_02840, SACKO_05038, SACKO_00035	AENJA_15402, AENJA_19874
OG0000184	SACKO_18335, SACKO_17629	AENJA_19614, AENJA_08959, AENJA_22614
OG0000185	SACKO_28399	AENJA_24956
OG0000185	SACKO_00274	AENJA_06437
OG0000185	SACKO_28410	AENJA_19885
OG0000186	SACKO_16624	AENJA_22491
OG0000186	SACKO_02704	AENJA_16122
OG0000186	SACKO_02708, SACKO_02710, SACKO_32104	AENJA_22490
OG0000187	SACKO_14749, SACKO_23670	AENJA_18269
OG0000187	SACKO_29368, SACKO_05665, SACKO_29110, SACKO_32092, SACKO_29873, SACKO_21498, SACKO_01156, SACKO_26786, SACKO_29846, SACKO_12886, SACKO_05746, SACKO_02086, SACKO_05409, SACKO_13856, SACKO_00647, SACKO_00629, SACKO_21737, SACKO_25057, SACKO_04414, SACKO_02088, SACKO_12910	AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141
OG0000188	SACKO_03512	AENJA_22199
OG0000190	SACKO_14399	AENJA_04601, AENJA_21643
OG0000192	SACKO_01682	AENJA_20612
OG0000192	SACKO_22597	AENJA_06675
OG0000192	SACKO_19499	AENJA_19694
OG0000192	SACKO_06335, SACKO_06336, SACKO_21054	AENJA_11217, AENJA_11222
OG0000192	SACKO_31547	AENJA_16678, AENJA_04859
OG0000193	SACKO_25908	AENJA_13914
OG0000193	SACKO_13008, SACKO_13012	AENJA_10880, AENJA_10878, AENJA_10877, AENJA_08498
OG0000194	SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049	AENJA_10642, AENJA_01834
OG0000195	SACKO_19025	AENJA_16048
OG0000195	SACKO_17832, SACKO_17833	AENJA_12573
OG0000195	SACKO_28209	AENJA_02703
OG0000196	SACKO_04345, SACKO_15655, SACKO_28120, SACKO_11043, SACKO_33401, SACKO_17052, SACKO_15660, SACKO_12172, SACKO_32158, SACKO_28181, SACKO_20658, SACKO_06176, SACKO_11083, SACKO_28126, SACKO_18485, SACKO_06871, SACKO_29464, SACKO_18504, SACKO_13101, SACKO_06604, SACKO_22599, SACKO_00603, SACKO_06251, SACKO_27437	AENJA_24166
OG0000196	SACKO_14345	AENJA_22013
OG0000196	SACKO_01764, SACKO_28845	AENJA_00631
OG0000196	SACKO_01756	AENJA_13895
OG0000196	SACKO_15493, SACKO_18938	AENJA_21789
OG0000197	SACKO_22174	AENJA_18863, AENJA_02976, AENJA_03276
OG0000197	SACKO_26257	AENJA_03262
OG0000198	SACKO_12449, SACKO_12430, SACKO_12448, SACKO_18866, SACKO_12431	AENJA_08702
OG0000200	SACKO_17835, SACKO_17815	AENJA_00136, AENJA_00134
OG0000200	SACKO_32070	AENJA_00133
OG0000201	SACKO_33320	AENJA_04223
OG0000201	SACKO_08895	AENJA_12926
OG0000201	SACKO_29729	AENJA_00457
OG0000202	SACKO_30211	AENJA_10134
OG0000203	SACKO_10536	AENJA_01110
OG0000203	SACKO_33009	AENJA_20011
OG0000203	SACKO_21607	AENJA_10014
OG0000204	SACKO_32823, SACKO_07430	AENJA_01745
OG0000204	SACKO_19755	AENJA_12472
OG0000205	SACKO_11367	AENJA_05025
OG0000205	SACKO_07102	AENJA_13787
OG0000205	SACKO_32641, SACKO_26211	AENJA_13815
OG0000205	SACKO_12929	AENJA_22602
OG0000207	SACKO_30239	AENJA_24487
OG0000208	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788	AENJA_06125
OG0000208	SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740	AENJA_16595
OG0000209	SACKO_32373	AENJA_03679
OG0000210	SACKO_22931	AENJA_21122
OG0000210	SACKO_25704	AENJA_13029
OG0000210	SACKO_25645	AENJA_06576
OG0000210	SACKO_03879, SACKO_25701	AENJA_19501
OG0000210	SACKO_29265, SACKO_08686	AENJA_13513
OG0000210	SACKO_27035	AENJA_18296, AENJA_07421
OG0000210	SACKO_06920	AENJA_04024
OG0000211	SACKO_32655	AENJA_25447
OG0000211	SACKO_09451	AENJA_09895
OG0000211	SACKO_20445	AENJA_19821
OG0000211	SACKO_09187	AENJA_00791
OG0000211	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705	AENJA_02934
OG0000211	SACKO_16984	AENJA_21143, AENJA_10795
OG0000213	SACKO_00738	AENJA_04662
OG0000214	SACKO_31222	AENJA_02509
OG0000214	SACKO_06623, SACKO_10059, SACKO_15375, SACKO_20183, SACKO_28358, SACKO_28208, SACKO_06911, SACKO_10367	AENJA_13800, AENJA_13233, AENJA_22920
OG0000214	SACKO_27664, SACKO_12571, SACKO_20029	AENJA_21700
OG0000214	SACKO_11568, SACKO_06163, SACKO_03687, SACKO_14646, SACKO_24154, SACKO_24062, SACKO_02510, SACKO_20363, SACKO_33189, SACKO_27672, SACKO_33262, SACKO_32285, SACKO_23049, SACKO_22492, SACKO_19778, SACKO_23372, SACKO_21326, SACKO_29334, SACKO_22384	AENJA_03581
OG0000215	SACKO_24652, SACKO_16614	AENJA_01427
OG0000216	SACKO_17037	AENJA_04001
