Orthogroup	SACKO_ok	CAEEL
OG0000268	SACKO_20817, SACKO_19604	CAEEL08164
OG0000268	SACKO_19602	CAEEL07325
OG0000269	SACKO_06419	CAEEL10894
OG0000271	SACKO_28542	CAEEL07236
OG0000272	SACKO_18346	CAEEL11804, CAEEL19905
OG0000273	SACKO_25860, SACKO_18590	CAEEL18644
OG0000273	SACKO_11419	CAEEL20077
OG0000274	SACKO_22576, SACKO_31086	CAEEL11033
OG0000275	SACKO_11935	CAEEL14783
OG0000275	SACKO_21462	CAEEL11381, CAEEL10050
OG0000277	SACKO_10207	CAEEL07730, CAEEL07729
OG0000277	SACKO_13321	CAEEL11066
OG0000277	SACKO_25436	CAEEL07250, CAEEL00092, CAEEL02855
OG0000278	SACKO_15807	CAEEL07740
OG0000278	SACKO_06388	CAEEL09180
OG0000278	SACKO_11366	CAEEL07099
OG0000278	SACKO_13514	CAEEL02024
OG0000280	SACKO_22086	CAEEL07028
OG0000282	SACKO_12850, SACKO_12863, SACKO_29302, SACKO_07792, SACKO_07779, SACKO_07698	CAEEL11864
OG0000284	SACKO_27406, SACKO_27401	CAEEL18846
OG0000285	SACKO_26924, SACKO_26919	CAEEL14297, CAEEL16730
OG0000287	SACKO_10319	CAEEL18837
OG0000295	SACKO_09750, SACKO_11826, SACKO_07984, SACKO_24242, SACKO_00439, SACKO_00457, SACKO_00431, SACKO_07988, SACKO_28032, SACKO_00434	CAEEL04248, CAEEL10950
OG0000296	SACKO_20594	CAEEL14675
OG0000301	SACKO_06456, SACKO_17860	CAEEL11399
OG0000301	SACKO_00105	CAEEL18767
OG0000302	SACKO_14674	CAEEL08099
OG0000305	SACKO_15288, SACKO_15279, SACKO_13147, SACKO_15287	CAEEL15162, CAEEL10872, CAEEL15163
OG0000306	SACKO_05913	CAEEL11448
OG0000307	SACKO_29055, SACKO_19270	CAEEL02021, CAEEL19162, CAEEL00356, CAEEL00385, CAEEL16918
OG0000308	SACKO_05538, SACKO_27953, SACKO_26056, SACKO_26098, SACKO_28741, SACKO_28262	CAEEL00748
OG0000311	SACKO_19359, SACKO_11621	CAEEL19230
OG0000312	SACKO_12498, SACKO_12512	CAEEL19323
OG0000312	SACKO_29942	CAEEL16684
OG0000312	SACKO_09512	CAEEL08464
OG0000313	SACKO_26885	CAEEL06343
OG0000314	SACKO_19523, SACKO_04289	CAEEL12578
OG0000314	SACKO_09369, SACKO_31479	CAEEL14227, CAEEL02951
OG0000315	SACKO_21990	CAEEL07409
OG0000315	SACKO_05539	CAEEL07609
OG0000315	SACKO_02387	CAEEL07292
OG0000316	SACKO_22473	CAEEL01799
OG0000316	SACKO_15599	CAEEL05711
OG0000317	SACKO_14463	CAEEL18155
OG0000321	SACKO_25342	CAEEL19255
OG0000322	SACKO_10414, SACKO_08269, SACKO_08262, SACKO_14465, SACKO_25809	CAEEL18855, CAEEL09291, CAEEL09109
OG0000323	SACKO_20213, SACKO_31194, SACKO_10395, SACKO_18533	CAEEL08030
OG0000325	SACKO_20591, SACKO_15633	CAEEL01448, CAEEL10554
OG0000327	SACKO_09977, SACKO_09994, SACKO_14731	CAEEL18527
OG0000329	SACKO_22665, SACKO_26706, SACKO_25951	CAEEL05342
OG0000332	SACKO_14215	CAEEL10794
OG0000333	SACKO_00584	CAEEL20574
OG0000338	SACKO_20111, SACKO_31237	CAEEL02726
OG0000341	SACKO_34065	CAEEL02829
OG0000343	SACKO_01767	CAEEL00542
OG0000345	SACKO_20082, SACKO_30258, SACKO_17750, SACKO_19848	CAEEL09288
OG0000346	SACKO_01931	CAEEL10353
OG0000346	SACKO_27501	CAEEL04767
OG0000350	SACKO_31750	CAEEL13904
OG0000352	SACKO_34178	CAEEL05587
OG0000353	SACKO_06444	CAEEL10431, CAEEL10430
OG0000356	SACKO_19855	CAEEL10812
OG0000357	SACKO_02742	CAEEL07861
OG0000357	SACKO_14095	CAEEL10151, CAEEL05953
OG0000358	SACKO_01547, SACKO_13758	CAEEL13826
OG0000358	SACKO_22456, SACKO_27158, SACKO_05158	CAEEL19072
OG0000359	SACKO_17662	CAEEL02740, CAEEL18786, CAEEL18785
OG0000363	SACKO_20204	CAEEL04898, CAEEL01034, CAEEL00066
OG0000363	SACKO_08051	CAEEL12357, CAEEL16480
OG0000364	SACKO_08428, SACKO_08491, SACKO_29762, SACKO_31752, SACKO_30845	CAEEL18153, CAEEL18154
OG0000365	SACKO_00527	CAEEL03052
OG0000365	SACKO_00503	CAEEL02170, CAEEL00591
OG0000367	SACKO_26443, SACKO_11424	CAEEL11241
OG0000372	SACKO_32909	CAEEL09938
OG0000372	SACKO_01910	CAEEL06634
OG0000372	SACKO_24569, SACKO_24546	CAEEL11042
OG0000373	SACKO_05445	CAEEL08053
OG0000373	SACKO_09368	CAEEL15439
OG0000373	SACKO_13854	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659
OG0000374	SACKO_03086	CAEEL04637
OG0000375	SACKO_27054	CAEEL18446
OG0000378	SACKO_09446	CAEEL01589
OG0000378	SACKO_10039	CAEEL18606
OG0000380	SACKO_02625	CAEEL07128
OG0000382	SACKO_14094	CAEEL10275
OG0000385	SACKO_16439, SACKO_20574, SACKO_20579, SACKO_25649, SACKO_25651, SACKO_14863, SACKO_20587, SACKO_25647, SACKO_08050, SACKO_16440	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992
OG0000389	SACKO_05192	CAEEL08944, CAEEL11888
OG0000391	SACKO_15767	CAEEL03981, CAEEL10348, CAEEL18760
OG0000391	SACKO_09055, SACKO_17113, SACKO_03578, SACKO_03376, SACKO_02568, SACKO_22178, SACKO_21842, SACKO_32174, SACKO_16331, SACKO_07700	CAEEL07480, CAEEL01186
OG0000392	SACKO_27590	CAEEL03273
OG0000393	SACKO_24305	CAEEL14690
OG0000393	SACKO_34206	CAEEL00138
OG0000399	SACKO_31626	CAEEL18399
OG0000399	SACKO_26961	CAEEL01136
OG0000399	SACKO_24326	CAEEL00515
OG0000401	SACKO_22556, SACKO_22554, SACKO_09922	CAEEL07254
OG0000402	SACKO_12739	CAEEL20859
OG0000402	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973	CAEEL09914, CAEEL09915
OG0000404	SACKO_23210	CAEEL04503
OG0000404	SACKO_20818	CAEEL15426, CAEEL16075, CAEEL12808
OG0000404	SACKO_23206	CAEEL20480
OG0000405	SACKO_03471	CAEEL01740
OG0000409	SACKO_01185, SACKO_25495	CAEEL09896
OG0000409	SACKO_11398, SACKO_29371	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710
OG0000411	SACKO_05252, SACKO_04974	CAEEL02373
OG0000412	SACKO_28880, SACKO_04784	CAEEL11655
OG0000412	SACKO_20586	CAEEL09909
OG0000412	SACKO_09277	CAEEL20650
OG0000413	SACKO_11939	CAEEL15525
OG0000413	SACKO_26133	CAEEL18945
OG0000419	SACKO_13227	CAEEL19090
OG0000424	SACKO_03765, SACKO_31497	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478
OG0000425	SACKO_06112, SACKO_09919	CAEEL13865, CAEEL13864
OG0000426	SACKO_26352, SACKO_06534	CAEEL19943
OG0000426	SACKO_02762	CAEEL20473
OG0000427	SACKO_23359, SACKO_09178	CAEEL05100
OG0000429	SACKO_30008, SACKO_05554, SACKO_03161, SACKO_25615, SACKO_11011, SACKO_33365, SACKO_29691, SACKO_29695	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624
OG0000430	SACKO_17116	CAEEL14592, CAEEL00514
OG0000431	SACKO_22052, SACKO_06822, SACKO_26117	CAEEL07320
OG0000432	SACKO_04551	CAEEL05840, CAEEL08239
OG0000433	SACKO_18114, SACKO_07662	CAEEL18122
OG0000433	SACKO_07666	CAEEL00915, CAEEL00914
OG0000436	SACKO_03318	CAEEL08451, CAEEL08483, CAEEL08086
OG0000441	SACKO_27949	CAEEL04949
OG0000442	SACKO_15700	CAEEL10760
OG0000443	SACKO_14263	CAEEL07750
OG0000444	SACKO_08879, SACKO_08903	CAEEL18555
OG0000444	SACKO_16809	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670
OG0000446	SACKO_11810	CAEEL08845
OG0000446	SACKO_08437	CAEEL11745
OG0000447	SACKO_31056	CAEEL07754, CAEEL07753
OG0000450	SACKO_20176, SACKO_20166, SACKO_10223	CAEEL09221
OG0000454	SACKO_15534	CAEEL02888, CAEEL02886
OG0000456	SACKO_17977, SACKO_34209, SACKO_03044, SACKO_22100, SACKO_19752, SACKO_25121, SACKO_04182, SACKO_18180	CAEEL11325
OG0000461	SACKO_15370	CAEEL06628
OG0000461	SACKO_07130	CAEEL08066
OG0000463	SACKO_15405, SACKO_05462, SACKO_05461, SACKO_21927	CAEEL00961
OG0000465	SACKO_20894, SACKO_07234	CAEEL08932
OG0000467	SACKO_32050	CAEEL10426, CAEEL00823
OG0000468	SACKO_06371, SACKO_06372, SACKO_06400, SACKO_23390, SACKO_12657, SACKO_06761, SACKO_11651, SACKO_29000, SACKO_28335	CAEEL05744
OG0000469	SACKO_32529, SACKO_32539	CAEEL09645
OG0000470	SACKO_13430	CAEEL01892
OG0000470	SACKO_20424	CAEEL15886
OG0000472	SACKO_09536	CAEEL04041, CAEEL06168
OG0000476	SACKO_25312, SACKO_25322, SACKO_17515, SACKO_25313	CAEEL20693, CAEEL00887
OG0000476	SACKO_29718, SACKO_29707, SACKO_29711, SACKO_16110	CAEEL13996, CAEEL04770
OG0000477	SACKO_22969, SACKO_22972	CAEEL19743
OG0000479	SACKO_30305	CAEEL02339
OG0000479	SACKO_20169	CAEEL09202
OG0000480	SACKO_21578, SACKO_16958, SACKO_31389	CAEEL10994, CAEEL19312, CAEEL11292
OG0000481	SACKO_18810	CAEEL09089, CAEEL09097
OG0000481	SACKO_02151, SACKO_09218	CAEEL07158
OG0000481	SACKO_17872	CAEEL11815
OG0000482	SACKO_25732	CAEEL12763
OG0000482	SACKO_25745, SACKO_25747	CAEEL16609
OG0000484	SACKO_23202	CAEEL04965, CAEEL04966
OG0000485	SACKO_12872	CAEEL19088, CAEEL15576
OG0000486	SACKO_03067, SACKO_03069, SACKO_29945, SACKO_29937, SACKO_07182, SACKO_07195	CAEEL06528, CAEEL08508, CAEEL10686, CAEEL10332, CAEEL10336, CAEEL11227, CAEEL11225, CAEEL12738
OG0000487	SACKO_22165	CAEEL11513, CAEEL06895, CAEEL09676, CAEEL01358, CAEEL14104
OG0000487	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456	CAEEL16728, CAEEL12342
OG0000488	SACKO_32393	CAEEL05865, CAEEL05866
OG0000490	SACKO_25826	CAEEL00687, CAEEL19730
OG0000491	SACKO_09275	CAEEL07820
OG0000495	SACKO_17840, SACKO_17826, SACKO_13928, SACKO_02191, SACKO_02199	CAEEL07186
OG0000496	SACKO_17283	CAEEL01836
OG0000497	SACKO_07766	CAEEL11475, CAEEL02002
OG0000497	SACKO_21404	CAEEL19219
OG0000499	SACKO_24068	CAEEL05553, CAEEL05559, CAEEL06237, CAEEL04527, CAEEL11111, CAEEL12787
OG0000503	SACKO_26118	CAEEL18781, CAEEL18780
OG0000503	SACKO_18333, SACKO_27461	CAEEL01216
OG0000504	SACKO_26022	CAEEL11210
OG0000506	SACKO_28370	CAEEL18864
OG0000508	SACKO_04141	CAEEL07260
OG0000510	SACKO_00307, SACKO_08802	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413
OG0000513	SACKO_20073	CAEEL00380
OG0000514	SACKO_06731	CAEEL07294, CAEEL18391
OG0000519	SACKO_15404, SACKO_19079, SACKO_19078, SACKO_19075, SACKO_19086, SACKO_19096, SACKO_19095, SACKO_19099, SACKO_19087, SACKO_32736	CAEEL01270
OG0000520	SACKO_18204, SACKO_09249, SACKO_06826	CAEEL07490
OG0000521	SACKO_19264, SACKO_19258, SACKO_30251	CAEEL11532
OG0000521	SACKO_05637	CAEEL14050
OG0000523	SACKO_25122	CAEEL07536, CAEEL13092
OG0000524	SACKO_11508	CAEEL17529
OG0000525	SACKO_14070	CAEEL19149
OG0000525	SACKO_16659	CAEEL19113
OG0000528	SACKO_09093	CAEEL17966
OG0000529	SACKO_04593	CAEEL09737, CAEEL12247
OG0000529	SACKO_22339	CAEEL14327
OG0000530	SACKO_04253	CAEEL05713, CAEEL05714
OG0000531	SACKO_04723	CAEEL07670
OG0000534	SACKO_02672, SACKO_02674	CAEEL06960
OG0000537	SACKO_26142	CAEEL20692
OG0000537	SACKO_26151	CAEEL08509
OG0000538	SACKO_05534, SACKO_05532	CAEEL07439
OG0000539	SACKO_32564, SACKO_32586, SACKO_16875, SACKO_08069, SACKO_18308, SACKO_33041, SACKO_01049, SACKO_01046, SACKO_01052	CAEEL15234, CAEEL08363, CAEEL07779
OG0000542	SACKO_04085, SACKO_33246	CAEEL09055
OG0000542	SACKO_31227, SACKO_03340	CAEEL15478
OG0000545	SACKO_31593	CAEEL15746
OG0000545	SACKO_11658	CAEEL14386
OG0000547	SACKO_14187	CAEEL12314
OG0000548	SACKO_24136, SACKO_21638, SACKO_01196	CAEEL10591, CAEEL10590
OG0000549	SACKO_09190, SACKO_09189	CAEEL05133, CAEEL12072
OG0000549	SACKO_27792	CAEEL18719, CAEEL18720
OG0000550	SACKO_29039	CAEEL11841
OG0000551	SACKO_27987	CAEEL05226
OG0000552	SACKO_16841, SACKO_22479	CAEEL08432
OG0000554	SACKO_04829	CAEEL11339, CAEEL01325, CAEEL09891
OG0000560	SACKO_03111, SACKO_03110, SACKO_19995, SACKO_30877	CAEEL00689
OG0000561	SACKO_31249	CAEEL15785
OG0000562	SACKO_07813	CAEEL12354
OG0000563	SACKO_05456	CAEEL07864
OG0000564	SACKO_15017	CAEEL13516, CAEEL18277
OG0000566	SACKO_13906, SACKO_18189	CAEEL15091
OG0000567	SACKO_21311, SACKO_16516	CAEEL02967
OG0000567	SACKO_01005	CAEEL00946, CAEEL06307, CAEEL10055, CAEEL11553, CAEEL04491
OG0000569	SACKO_23211, SACKO_23207, SACKO_30532, SACKO_30530, SACKO_30512, SACKO_30519, SACKO_30529, SACKO_10774, SACKO_03979	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675
OG0000572	SACKO_18077	CAEEL13663
OG0000572	SACKO_13449	CAEEL04776
OG0000573	SACKO_21574	CAEEL05940
OG0000573	SACKO_26024	CAEEL01355
OG0000574	SACKO_33381	CAEEL19269
OG0000574	SACKO_28187	CAEEL18789, CAEEL19638, CAEEL19639
OG0000574	SACKO_25843	CAEEL19209, CAEEL18848
OG0000575	SACKO_27278, SACKO_27258	CAEEL12522
OG0000576	SACKO_23536	CAEEL06802
OG0000578	SACKO_32404	CAEEL16491, CAEEL16492, CAEEL16490
OG0000579	SACKO_30809	CAEEL11246, CAEEL09670, CAEEL09822
OG0000580	SACKO_31738	CAEEL19061
OG0000580	SACKO_19146	CAEEL06306
OG0000581	SACKO_01235	CAEEL15703
OG0000581	SACKO_01269, SACKO_01278	CAEEL14055, CAEEL14054
OG0000582	SACKO_28539	CAEEL19553, CAEEL19552
OG0000583	SACKO_33042	CAEEL01762, CAEEL01763
OG0000584	SACKO_22450	CAEEL04633, CAEEL05854, CAEEL04153, CAEEL04154, CAEEL06443
OG0000586	SACKO_01531	CAEEL05852
OG0000587	SACKO_31646	CAEEL14207
OG0000587	SACKO_32372	CAEEL18702
OG0000588	SACKO_19722, SACKO_13333	CAEEL05897
OG0000589	SACKO_03632	CAEEL19870, CAEEL19442, CAEEL17146, CAEEL10281
OG0000590	SACKO_30925	CAEEL01780
OG0000591	SACKO_22613	CAEEL19878
OG0000591	SACKO_32003, SACKO_32007	CAEEL18367
OG0000592	SACKO_27135, SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108, SACKO_29473	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244
OG0000593	SACKO_28197, SACKO_29618	CAEEL02027
OG0000594	SACKO_33771	CAEEL11331
OG0000597	SACKO_18453	CAEEL08741
OG0000602	SACKO_18486, SACKO_15757, SACKO_11346, SACKO_18509	CAEEL20599
OG0000603	SACKO_31619, SACKO_31604	CAEEL15474
OG0000604	SACKO_11960	CAEEL14390
OG0000609	SACKO_07030, SACKO_07908	CAEEL11904
OG0000611	SACKO_14478	CAEEL08225
OG0000611	SACKO_26761	CAEEL09831
OG0000612	SACKO_10524	CAEEL07651
OG0000612	SACKO_16423	CAEEL06875
OG0000614	SACKO_31628, SACKO_31587	CAEEL16724
OG0000615	SACKO_26394	CAEEL19705
OG0000616	SACKO_26877	CAEEL19744
OG0000617	SACKO_23685	CAEEL12168
OG0000618	SACKO_12964	CAEEL00836
OG0000619	SACKO_18510	CAEEL02635
OG0000623	SACKO_21523, SACKO_18029	CAEEL16178, CAEEL06411
OG0000623	SACKO_10005	CAEEL16276
OG0000624	SACKO_27238	CAEEL08547
OG0000625	SACKO_11899	CAEEL18539
OG0000626	SACKO_21363	CAEEL19740
OG0000627	SACKO_02990	CAEEL01126
OG0000636	SACKO_16616	CAEEL19659
OG0000637	SACKO_13417, SACKO_00824	CAEEL18181
OG0000639	SACKO_22469	CAEEL00195
OG0000639	SACKO_30392	CAEEL00077
OG0000645	SACKO_19857	CAEEL14093
OG0000645	SACKO_17093	CAEEL02916
OG0000646	SACKO_00864	CAEEL06213, CAEEL06212
OG0000647	SACKO_32942, SACKO_13247, SACKO_00037, SACKO_00065	CAEEL14095, CAEEL17996
OG0000648	SACKO_12118	CAEEL05737
OG0000649	SACKO_06908, SACKO_27756, SACKO_26807	CAEEL08770
OG0000651	SACKO_14845	CAEEL08479
OG0000652	SACKO_15084, SACKO_15088	CAEEL09392, CAEEL09393
OG0000653	SACKO_32959, SACKO_03890, SACKO_18693	CAEEL20136
OG0000654	SACKO_30168	CAEEL00509
OG0000657	SACKO_27378, SACKO_14254	CAEEL01693
OG0000660	SACKO_30045	CAEEL06994
OG0000660	SACKO_33063	CAEEL01886
OG0000662	SACKO_02611, SACKO_06148	CAEEL07265
OG0000662	SACKO_28738	CAEEL20546
OG0000663	SACKO_26955, SACKO_03887	CAEEL07269
OG0000664	SACKO_26065	CAEEL10897, CAEEL10896
OG0000664	SACKO_23068	CAEEL00118, CAEEL00117
OG0000665	SACKO_03466, SACKO_03470	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744
OG0000666	SACKO_01360	CAEEL11143
OG0000670	SACKO_21893	CAEEL01804, CAEEL20294
OG0000671	SACKO_02900, SACKO_33234	CAEEL20492, CAEEL02522
OG0000672	SACKO_21164	CAEEL07948, CAEEL07943
OG0000672	SACKO_29531	CAEEL00089, CAEEL00988
OG0000674	SACKO_29269	CAEEL01995
OG0000676	SACKO_30866	CAEEL18677, CAEEL18678
OG0000678	SACKO_18979, SACKO_05460	CAEEL19275
OG0000680	SACKO_21650, SACKO_21648, SACKO_21651	CAEEL01896
OG0000681	SACKO_14440	CAEEL06701, CAEEL06700
OG0000681	SACKO_06296	CAEEL20557
OG0000682	SACKO_15215, SACKO_25895	CAEEL18765
OG0000682	SACKO_20933	CAEEL15769
OG0000683	SACKO_30847	CAEEL18608
OG0000683	SACKO_25632	CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944
OG0000685	SACKO_06285	CAEEL19728
OG0000690	SACKO_13982	CAEEL02355, CAEEL16430
OG0000690	SACKO_03682	CAEEL05043
OG0000691	SACKO_07972	CAEEL17188
OG0000692	SACKO_04812	CAEEL05111, CAEEL03292
OG0000692	SACKO_07150, SACKO_07117	CAEEL01603
OG0000694	SACKO_10312	CAEEL18784, CAEEL02081, CAEEL02961
OG0000696	SACKO_15257, SACKO_07580	CAEEL19612
OG0000697	SACKO_07543	CAEEL10883
OG0000699	SACKO_27160	CAEEL07103, CAEEL17353, CAEEL15074, CAEEL14285
OG0000701	SACKO_31366	CAEEL01775, CAEEL09588, CAEEL02242
OG0000702	SACKO_27079	CAEEL01313
OG0000703	SACKO_21811	CAEEL12761
OG0000708	SACKO_22452	CAEEL04786, CAEEL04785
OG0000708	SACKO_25480	CAEEL12722
OG0000709	SACKO_22198	CAEEL11350, CAEEL18734, CAEEL12228, CAEEL16334, CAEEL20586, CAEEL11767
OG0000710	SACKO_27149	CAEEL20648, CAEEL19117, CAEEL19785
OG0000711	SACKO_19139	CAEEL04946
OG0000711	SACKO_19149	CAEEL03027
OG0000712	SACKO_16099, SACKO_30746	CAEEL07921
OG0000713	SACKO_26669	CAEEL15727
OG0000715	SACKO_31209	CAEEL07310, CAEEL07309
OG0000717	SACKO_00278, SACKO_00279	CAEEL20044, CAEEL07958
OG0000718	SACKO_32613	CAEEL16052
OG0000720	SACKO_00764	CAEEL02341
OG0000721	SACKO_29734	CAEEL07780
OG0000722	SACKO_06069	CAEEL16439
OG0000724	SACKO_29558	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753
OG0000725	SACKO_27384	CAEEL01386
OG0000726	SACKO_17190	CAEEL08988, CAEEL08987
OG0000730	SACKO_27783, SACKO_32923, SACKO_22828	CAEEL06720
OG0000731	SACKO_26280, SACKO_26277	CAEEL18982
OG0000732	SACKO_20871	CAEEL02711
OG0000732	SACKO_06369, SACKO_05389	CAEEL11771
OG0000733	SACKO_32345	CAEEL17006
OG0000733	SACKO_17671	CAEEL15524
OG0000734	SACKO_08224	CAEEL18835
OG0000735	SACKO_26054	CAEEL14834, CAEEL14835
OG0000736	SACKO_10396	CAEEL09174
OG0000737	SACKO_25898	CAEEL19663
OG0000737	SACKO_25903	CAEEL06154, CAEEL04487, CAEEL04486
OG0000740	SACKO_24861	CAEEL18076
OG0000749	SACKO_07299	CAEEL11624, CAEEL14107
OG0000751	SACKO_32463	CAEEL09020
OG0000752	SACKO_10303	CAEEL07346
OG0000752	SACKO_03640	CAEEL04370
OG0000753	SACKO_33703, SACKO_17800, SACKO_33701	CAEEL17415
OG0000755	SACKO_19024	CAEEL01302
OG0000757	SACKO_00716	CAEEL20030
OG0000757	SACKO_32163	CAEEL00176
OG0000759	SACKO_29477	CAEEL20475, CAEEL16710
OG0000761	SACKO_04696	CAEEL19698
OG0000762	SACKO_01422	CAEEL02671
OG0000763	SACKO_08605	CAEEL01521, CAEEL01520, CAEEL01519
OG0000765	SACKO_02329	CAEEL08924, CAEEL20292
OG0000766	SACKO_22474	CAEEL01660
OG0000767	SACKO_14609	CAEEL15327, CAEEL15326
OG0000774	SACKO_04816	CAEEL03062
OG0000774	SACKO_22074	CAEEL08377
OG0000774	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612	CAEEL12020, CAEEL14163, CAEEL12021
OG0000775	SACKO_02587, SACKO_25832, SACKO_34101, SACKO_18980, SACKO_34030	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550
OG0000776	SACKO_18768, SACKO_20604	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206
OG0000777	SACKO_28617, SACKO_28786	CAEEL19291
OG0000778	SACKO_00880	CAEEL04054
OG0000779	SACKO_09223	CAEEL01706
OG0000780	SACKO_23785, SACKO_27100, SACKO_29107, SACKO_29108	CAEEL00305
OG0000780	SACKO_07184	CAEEL01193
OG0000782	SACKO_02448	CAEEL01741
OG0000784	SACKO_27906	CAEEL19472
OG0000786	SACKO_19884, SACKO_32889	CAEEL06097
OG0000787	SACKO_05969, SACKO_19113	CAEEL10362
OG0000788	SACKO_23309	CAEEL04328, CAEEL04329, CAEEL04327
OG0000788	SACKO_16503	CAEEL01175
OG0000789	SACKO_07258	CAEEL01716
OG0000791	SACKO_06891	CAEEL09121
OG0000792	SACKO_20208	CAEEL06858, CAEEL06859
OG0000793	SACKO_32255	CAEEL00246
OG0000794	SACKO_17237	CAEEL14272, CAEEL13170
OG0000796	SACKO_28893	CAEEL18138
OG0000797	SACKO_34169	CAEEL11404
OG0000798	SACKO_10595, SACKO_10603, SACKO_10604	CAEEL08562, CAEEL08561
OG0000800	SACKO_26365, SACKO_26362	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396
OG0000801	SACKO_32154	CAEEL00950
OG0000803	SACKO_08403	CAEEL18447
OG0000809	SACKO_11706, SACKO_11703	CAEEL06250
OG0000810	SACKO_25393	CAEEL00977
OG0000814	SACKO_27445	CAEEL07659, CAEEL07658
OG0000814	SACKO_29758	CAEEL11834, CAEEL05113
OG0000817	SACKO_10398, SACKO_05841	CAEEL08608
OG0000817	SACKO_27281	CAEEL09272
OG0000818	SACKO_13438	CAEEL08212
OG0000819	SACKO_29534	CAEEL09262
OG0000820	SACKO_08030	CAEEL08726
OG0000826	SACKO_11139, SACKO_24167, SACKO_19966	CAEEL04414
OG0000828	SACKO_19680	CAEEL01170
OG0000828	SACKO_02201	CAEEL14806
OG0000833	SACKO_08623	CAEEL05439
OG0000834	SACKO_13031	CAEEL00925
OG0000834	SACKO_10495	CAEEL00924
OG0000836	SACKO_24783, SACKO_24782, SACKO_24773	CAEEL01665
OG0000837	SACKO_15029	CAEEL19270, CAEEL07955
OG0000842	SACKO_18541, SACKO_32072	CAEEL11884
OG0000844	SACKO_32818, SACKO_32829, SACKO_32835	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848
OG0000847	SACKO_21230	CAEEL07299
OG0000848	SACKO_13045	CAEEL08378
OG0000849	SACKO_13107	CAEEL04333
OG0000850	SACKO_07519, SACKO_23021, SACKO_27751	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935
OG0000851	SACKO_14437	CAEEL08745
OG0000852	SACKO_00856, SACKO_33033, SACKO_16562	CAEEL08255
OG0000853	SACKO_06002	CAEEL12245
OG0000856	SACKO_15097	CAEEL00189, CAEEL08452, CAEEL13523
OG0000857	SACKO_29337	CAEEL04547
OG0000860	SACKO_16104	CAEEL09321, CAEEL18240
OG0000867	SACKO_13729	CAEEL18894, CAEEL20247
OG0000869	SACKO_06026	CAEEL04762
OG0000870	SACKO_17725, SACKO_04425, SACKO_07032, SACKO_06215, SACKO_17726, SACKO_17728	CAEEL05330
OG0000871	SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717	CAEEL00780
OG0000871	SACKO_18718	CAEEL00781, CAEEL13789
OG0000873	SACKO_12092	CAEEL01374
OG0000874	SACKO_19510	CAEEL03105
OG0000875	SACKO_11708, SACKO_01411	CAEEL08184, CAEEL12416
OG0000876	SACKO_25954, SACKO_25953	CAEEL00773, CAEEL00774
OG0000877	SACKO_32129	CAEEL14736, CAEEL01576, CAEEL15069, CAEEL11424, CAEEL10392, CAEEL07961, CAEEL14735, CAEEL06683, CAEEL20717
OG0000879	SACKO_28298	CAEEL07550
OG0000888	SACKO_12082	CAEEL00418
OG0000889	SACKO_03115	CAEEL09857, CAEEL09856
OG0000889	SACKO_15045	CAEEL07245
