Orthogroup	SACKO_ok	ASTMX
OG0000103	SACKO_33359	ASTMX21446, ASTMX16835, ASTMX09444, ASTMX11660, ASTMX22226, ASTMX10672, ASTMX15124, ASTMX06401, ASTMX04972
OG0000103	SACKO_23497	ASTMX06869, ASTMX11394, ASTMX17816, ASTMX11412, ASTMX14316
OG0000104	SACKO_13626, SACKO_13628, SACKO_13620	ASTMX07046, ASTMX03729, ASTMX19421
OG0000104	SACKO_19425	ASTMX16255, ASTMX08642, ASTMX17146, ASTMX01448
OG0000104	SACKO_13617	ASTMX03728, ASTMX07045
OG0000104	SACKO_06378, SACKO_13688	ASTMX00149
OG0000104	SACKO_16066	ASTMX00709, ASTMX16073
OG0000106	SACKO_19035	ASTMX03154
OG0000106	SACKO_31163, SACKO_03309, SACKO_31157, SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319	ASTMX10570, ASTMX00462
OG0000107	SACKO_11530, SACKO_10874, SACKO_28015, SACKO_06746	ASTMX19414
OG0000108	SACKO_05297	ASTMX16847, ASTMX07881, ASTMX08427, ASTMX08437, ASTMX04339, ASTMX03583
OG0000108	SACKO_23326	ASTMX11080, ASTMX08888, ASTMX15990, ASTMX22414, ASTMX14128, ASTMX04779, ASTMX13605
OG0000110	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702, SACKO_09064, SACKO_22197	ASTMX08508
OG0000111	SACKO_16656	ASTMX13149, ASTMX20227, ASTMX15405, ASTMX16130, ASTMX21238, ASTMX08100, ASTMX17987, ASTMX03191, ASTMX01125, ASTMX04817, ASTMX06690, ASTMX11733, ASTMX20650, ASTMX07484, ASTMX16738, ASTMX10939, ASTMX06691
OG0000113	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107, SACKO_25640, SACKO_27005	ASTMX19383, ASTMX05472
OG0000113	SACKO_09021	ASTMX14388, ASTMX14387, ASTMX14389, ASTMX14390
OG0000113	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082	ASTMX07205
OG0000113	SACKO_09973	ASTMX07206
OG0000114	SACKO_05497, SACKO_05499, SACKO_05519	ASTMX06593, ASTMX08587, ASTMX15325, ASTMX13938, ASTMX21972, ASTMX17058, ASTMX09459, ASTMX10616, ASTMX05249
OG0000116	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390	ASTMX09821
OG0000116	SACKO_31632	ASTMX01410
OG0000117	SACKO_32122	ASTMX00401, ASTMX12703
OG0000117	SACKO_06638	ASTMX21753
OG0000117	SACKO_14556, SACKO_03547, SACKO_31766	ASTMX14023
OG0000118	SACKO_19803, SACKO_19816, SACKO_25410, SACKO_06800, SACKO_31117, SACKO_11919	ASTMX10091, ASTMX22719
OG0000119	SACKO_14170	ASTMX04143, ASTMX08665, ASTMX05337, ASTMX14891, ASTMX21636
OG0000119	SACKO_22937, SACKO_22948, SACKO_22971	ASTMX16721, ASTMX15474, ASTMX01803, ASTMX19905
OG0000119	SACKO_28303	ASTMX00656, ASTMX18233
OG0000120	SACKO_09614, SACKO_22704	ASTMX00463
OG0000121	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657	ASTMX16272, ASTMX04663, ASTMX01517
OG0000122	SACKO_31419	ASTMX10444, ASTMX20272, ASTMX16361, ASTMX12761, ASTMX10832
OG0000123	SACKO_13259	ASTMX19107, ASTMX20866, ASTMX07971, ASTMX04078
OG0000123	SACKO_30225	ASTMX01522, ASTMX09979, ASTMX12484, ASTMX14953, ASTMX15212
OG0000123	SACKO_06537	ASTMX17040, ASTMX19775, ASTMX04718
OG0000123	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897	ASTMX14814, ASTMX00304
OG0000124	SACKO_33754, SACKO_22345	ASTMX09338, ASTMX18149, ASTMX01149
OG0000124	SACKO_18436, SACKO_18432	ASTMX10640, ASTMX14745, ASTMX06441
OG0000124	SACKO_28600, SACKO_28595	ASTMX10817, ASTMX14412
OG0000124	SACKO_02327	ASTMX15641, ASTMX13821, ASTMX22615, ASTMX05824
OG0000125	SACKO_05896	ASTMX16041, ASTMX22883, ASTMX19680, ASTMX19461, ASTMX05331, ASTMX17627
OG0000125	SACKO_18622	ASTMX13565, ASTMX10452, ASTMX15866, ASTMX05329
OG0000125	SACKO_17275	ASTMX19681, ASTMX13832
OG0000125	SACKO_21397, SACKO_06987	ASTMX00267
OG0000126	SACKO_30837	ASTMX08551, ASTMX08784, ASTMX11157
OG0000126	SACKO_27653	ASTMX09154
OG0000126	SACKO_09501	ASTMX06187, ASTMX17244
OG0000127	SACKO_08426	ASTMX09798, ASTMX08552, ASTMX08785, ASTMX11156, ASTMX05665, ASTMX21500
OG0000127	SACKO_08394	ASTMX08750, ASTMX03142, ASTMX00541, ASTMX00032
OG0000127	SACKO_07799	ASTMX11418, ASTMX00918, ASTMX13409, ASTMX07588, ASTMX13478
OG0000127	SACKO_21491	ASTMX10799, ASTMX06687, ASTMX15259, ASTMX15260
OG0000127	SACKO_20351	ASTMX14863, ASTMX19609, ASTMX20319, ASTMX20860
OG0000128	SACKO_21605, SACKO_14613	ASTMX05854
OG0000129	SACKO_00164	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539
OG0000129	SACKO_17443	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614
OG0000130	SACKO_31133	ASTMX19336
OG0000130	SACKO_01253, SACKO_03874	ASTMX11087, ASTMX06877, ASTMX03834
OG0000131	SACKO_07703, SACKO_07705	ASTMX16327
OG0000131	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765	ASTMX22582, ASTMX21690, ASTMX18297, ASTMX10440, ASTMX08766
OG0000132	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049	ASTMX15628
OG0000132	SACKO_26256, SACKO_00485	ASTMX09702
OG0000133	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857	ASTMX21064, ASTMX18077, ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609, ASTMX13181, ASTMX20897, ASTMX19606, ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857, ASTMX13138, ASTMX13136, ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156, ASTMX02949, ASTMX07356, ASTMX07357, ASTMX07358, ASTMX15965, ASTMX15966, ASTMX19613, ASTMX22548, ASTMX22646, ASTMX08902, ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953, ASTMX19611, ASTMX19612, ASTMX15967, ASTMX20736
OG0000136	SACKO_00704	ASTMX10131, ASTMX06597
OG0000137	SACKO_15706, SACKO_03335	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486
OG0000137	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490	ASTMX08942, ASTMX01570, ASTMX22671
OG0000137	SACKO_08934, SACKO_08979, SACKO_08926	ASTMX10792, ASTMX08181
OG0000139	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502	ASTMX09356
OG0000140	SACKO_32492	ASTMX10669
OG0000141	SACKO_17562, SACKO_17573	ASTMX11092, ASTMX15968, ASTMX13678, ASTMX12982
OG0000142	SACKO_02155	ASTMX11196, ASTMX15663, ASTMX04648, ASTMX18481, ASTMX09137
OG0000142	SACKO_31525	ASTMX22061
OG0000145	SACKO_14995	ASTMX20083
OG0000145	SACKO_12274, SACKO_18031, SACKO_09362, SACKO_17999, SACKO_18036, SACKO_16354, SACKO_17454	ASTMX21528
OG0000146	SACKO_17855	ASTMX20882
OG0000146	SACKO_06281, SACKO_03036	ASTMX21652
OG0000147	SACKO_09609, SACKO_09597	ASTMX03135, ASTMX08761, ASTMX04795
OG0000147	SACKO_29987	ASTMX01265, ASTMX04843
OG0000147	SACKO_25321	ASTMX02385
OG0000147	SACKO_18080	ASTMX18633
OG0000147	SACKO_06120	ASTMX08515
OG0000148	SACKO_07198, SACKO_01163	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929
OG0000148	SACKO_01164	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634
OG0000148	SACKO_07200	ASTMX17280
OG0000149	SACKO_25876, SACKO_25874	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364
OG0000149	SACKO_25452, SACKO_33731, SACKO_25477, SACKO_31812, SACKO_01160, SACKO_10629, SACKO_25873, SACKO_24272, SACKO_00593	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915
OG0000149	SACKO_01114	ASTMX19335
OG0000151	SACKO_19813	ASTMX22990, ASTMX18031, ASTMX21814, ASTMX15314, ASTMX19154, ASTMX20904, ASTMX08723, ASTMX20739, ASTMX18063
OG0000151	SACKO_07713	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907
OG0000151	SACKO_18655	ASTMX21939, ASTMX10392, ASTMX08593, ASTMX17567
OG0000152	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800	ASTMX11374, ASTMX21931
OG0000153	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021	ASTMX05657, ASTMX15860, ASTMX01844
OG0000153	SACKO_08886, SACKO_08924	ASTMX11539, ASTMX11537
OG0000154	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611	ASTMX17110, ASTMX11785
OG0000154	SACKO_30029	ASTMX08823
OG0000155	SACKO_31592	ASTMX08087, ASTMX14831, ASTMX13520
OG0000155	SACKO_06509	ASTMX13583, ASTMX11431, ASTMX04196, ASTMX13582
OG0000157	SACKO_13943	ASTMX15736, ASTMX02435, ASTMX11937
OG0000157	SACKO_19300	ASTMX10540
OG0000158	SACKO_08920	ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735
OG0000159	SACKO_05468	ASTMX12753
OG0000159	SACKO_12615	ASTMX06913, ASTMX03301
OG0000160	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189	ASTMX15798
OG0000160	SACKO_16994	ASTMX09985, ASTMX05059, ASTMX09986, ASTMX05060
OG0000163	SACKO_28728, SACKO_28760	ASTMX10516, ASTMX20542, ASTMX20448, ASTMX17429
OG0000163	SACKO_28733	ASTMX22159
OG0000163	SACKO_18542	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308
OG0000164	SACKO_15470	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898
OG0000165	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193	ASTMX11803, ASTMX15906, ASTMX01165
OG0000166	SACKO_01793	ASTMX00063
OG0000166	SACKO_18225	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331
OG0000168	SACKO_25971	ASTMX22875, ASTMX19741, ASTMX00397
OG0000168	SACKO_01287	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444
OG0000169	SACKO_10602	ASTMX22905
OG0000171	SACKO_17743	ASTMX05924, ASTMX13384, ASTMX18495
OG0000171	SACKO_04473	ASTMX13035, ASTMX04406
OG0000171	SACKO_30895, SACKO_18626	ASTMX02030
OG0000172	SACKO_28037	ASTMX00454
OG0000172	SACKO_08175	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451
OG0000172	SACKO_19254, SACKO_18480, SACKO_05104	ASTMX07460
OG0000173	SACKO_13484	ASTMX22989
OG0000173	SACKO_13483	ASTMX16292, ASTMX05262
OG0000174	SACKO_28192, SACKO_28201	ASTMX16326, ASTMX03672, ASTMX18111, ASTMX03671
OG0000175	SACKO_20858	ASTMX21016, ASTMX15252
OG0000175	SACKO_26661	ASTMX05265, ASTMX22048
OG0000179	SACKO_06450, SACKO_05905	ASTMX13407, ASTMX06638, ASTMX05937, ASTMX14451
OG0000179	SACKO_15469	ASTMX13630, ASTMX02170
OG0000179	SACKO_14493	ASTMX14866
OG0000179	SACKO_04822	ASTMX00492, ASTMX06209
OG0000180	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450	ASTMX05023
OG0000180	SACKO_21610	ASTMX03181, ASTMX16660
OG0000180	SACKO_03905	ASTMX11798, ASTMX10163, ASTMX17205, ASTMX08229, ASTMX02239, ASTMX17206, ASTMX11819, ASTMX09327
OG0000181	SACKO_04152	ASTMX04758, ASTMX15059, ASTMX14093, ASTMX17806
OG0000181	SACKO_07379	ASTMX02628, ASTMX03065
OG0000181	SACKO_32918	ASTMX09488
OG0000183	SACKO_02174	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109
OG0000183	SACKO_26873	ASTMX12358, ASTMX03484
OG0000184	SACKO_18335, SACKO_17629	ASTMX12437, ASTMX12438
OG0000185	SACKO_28399	ASTMX08951, ASTMX03293, ASTMX15453
OG0000185	SACKO_00274	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652
OG0000185	SACKO_28410	ASTMX12894, ASTMX07504
OG0000186	SACKO_16624	ASTMX18771
OG0000187	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997	ASTMX22332, ASTMX22516, ASTMX22933, ASTMX03705, ASTMX19535
OG0000188	SACKO_09766, SACKO_05116	ASTMX21970
OG0000190	SACKO_14522, SACKO_00368, SACKO_00373	ASTMX10362, ASTMX06497, ASTMX10361
OG0000192	SACKO_01682	ASTMX07878
OG0000192	SACKO_22597	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346
OG0000192	SACKO_19499	ASTMX22789, ASTMX13707
OG0000192	SACKO_31547	ASTMX14856
OG0000193	SACKO_23908	ASTMX03473
OG0000193	SACKO_25908	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987
OG0000194	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331
OG0000195	SACKO_19025	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669
OG0000197	SACKO_22226, SACKO_22224, SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156	ASTMX14222, ASTMX13243, ASTMX19993
OG0000197	SACKO_26257	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644, ASTMX04274, ASTMX00851, ASTMX10141
OG0000200	SACKO_32070	ASTMX02850, ASTMX06297
OG0000201	SACKO_33320	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505
OG0000201	SACKO_08895	ASTMX16005, ASTMX04412, ASTMX17973, ASTMX12848
OG0000201	SACKO_29729	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075
OG0000202	SACKO_30211	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807
OG0000203	SACKO_10536	ASTMX16274
OG0000203	SACKO_33009	ASTMX00845, ASTMX01226, ASTMX00857
OG0000203	SACKO_21607	ASTMX20187, ASTMX06010, ASTMX05240
OG0000204	SACKO_32823, SACKO_07430	ASTMX05231, ASTMX02270
OG0000204	SACKO_19755	ASTMX00447, ASTMX00221
OG0000205	SACKO_11367	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625
OG0000205	SACKO_07102, SACKO_12864	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995
OG0000205	SACKO_32641, SACKO_26211, SACKO_12929	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679
OG0000207	SACKO_30239	ASTMX11086, ASTMX18027
OG0000208	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788, SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181
OG0000209	SACKO_28272	ASTMX21724
OG0000209	SACKO_30179	ASTMX23046
OG0000210	SACKO_25704	ASTMX06462
OG0000210	SACKO_06920	ASTMX16896
OG0000211	SACKO_32655	ASTMX14936
OG0000211	SACKO_09451	ASTMX14468
OG0000211	SACKO_20445	ASTMX02506
OG0000211	SACKO_09187	ASTMX08965
OG0000211	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705	ASTMX12406, ASTMX15733, ASTMX12502
OG0000211	SACKO_16984	ASTMX00388, ASTMX07887
OG0000213	SACKO_28195, SACKO_19628, SACKO_18218, SACKO_25054, SACKO_11573, SACKO_11555, SACKO_11569, SACKO_11583, SACKO_13186, SACKO_33242, SACKO_18177, SACKO_33230, SACKO_23621, SACKO_27705, SACKO_27723, SACKO_29988, SACKO_04534, SACKO_27699, SACKO_02934, SACKO_02927, SACKO_14305, SACKO_02939, SACKO_24389, SACKO_04536, SACKO_31159, SACKO_10249, SACKO_02493, SACKO_33958, SACKO_00738	ASTMX13716, ASTMX02993, ASTMX16332
OG0000215	SACKO_24652, SACKO_16614	ASTMX09309, ASTMX14457
OG0000216	SACKO_27452	ASTMX13790
OG0000218	SACKO_13048, SACKO_18813, SACKO_18841, SACKO_19249, SACKO_01440, SACKO_08052, SACKO_01447, SACKO_01430	ASTMX14255, ASTMX06375
OG0000221	SACKO_07311, SACKO_32418	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047
OG0000221	SACKO_20289	ASTMX14659, ASTMX05690, ASTMX18613
OG0000221	SACKO_15443	ASTMX00084, ASTMX22683, ASTMX10185
OG0000223	SACKO_07484	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426
OG0000223	SACKO_18466	ASTMX15854
OG0000225	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717
OG0000226	SACKO_21639, SACKO_00395	ASTMX03292
OG0000226	SACKO_00399, SACKO_28783, SACKO_28636, SACKO_28646, SACKO_29208, SACKO_16664	ASTMX10407
OG0000227	SACKO_16510	ASTMX14933, ASTMX18558
OG0000227	SACKO_14267	ASTMX19343, ASTMX10190, ASTMX21887
OG0000227	SACKO_16493	ASTMX17511, ASTMX21030, ASTMX00467
OG0000227	SACKO_24661	ASTMX14981, ASTMX11122, ASTMX17731
OG0000228	SACKO_33161	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589
OG0000228	SACKO_07614, SACKO_25155	ASTMX16365, ASTMX10925
OG0000229	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261	ASTMX07950
OG0000230	SACKO_24726	ASTMX01329
OG0000230	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815	ASTMX01406, ASTMX02228, ASTMX12843, ASTMX12844
OG0000231	SACKO_17320	ASTMX01168, ASTMX10711, ASTMX06042, ASTMX21702, ASTMX18443, ASTMX22637, ASTMX00067
OG0000231	SACKO_33888	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396
OG0000233	SACKO_18656, SACKO_18643	ASTMX14603, ASTMX07999, ASTMX11193
OG0000234	SACKO_21028	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217
OG0000234	SACKO_01549	ASTMX02028, ASTMX03572
OG0000235	SACKO_07025	ASTMX06227, ASTMX00260, ASTMX11628, ASTMX03682, ASTMX10834
OG0000235	SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026	ASTMX10074
OG0000236	SACKO_00233	ASTMX08747, ASTMX03149
OG0000236	SACKO_31312	ASTMX10243, ASTMX08142
OG0000238	SACKO_14320, SACKO_28194	ASTMX07705, ASTMX20450, ASTMX07704
OG0000238	SACKO_11714, SACKO_19006	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298
OG0000238	SACKO_28313	ASTMX08927, ASTMX16413
OG0000239	SACKO_23050	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441
OG0000239	SACKO_03853	ASTMX01276, ASTMX03280
OG0000239	SACKO_23070	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895
OG0000240	SACKO_18260, SACKO_18199	ASTMX02102, ASTMX10352, ASTMX10354, ASTMX10617
OG0000242	SACKO_11564	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993
OG0000242	SACKO_24398, SACKO_19170, SACKO_19165	ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612
OG0000242	SACKO_31437	ASTMX04049, ASTMX03054
OG0000244	SACKO_07492	ASTMX01790
OG0000244	SACKO_25569, SACKO_21049	ASTMX16602, ASTMX08895, ASTMX21456, ASTMX15853, ASTMX06255, ASTMX15851, ASTMX07398
OG0000245	SACKO_20346, SACKO_20359, SACKO_20349	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608
OG0000246	SACKO_32904	ASTMX19738
OG0000246	SACKO_07496, SACKO_26312, SACKO_07493	ASTMX03325
OG0000248	SACKO_05978	ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855
OG0000250	SACKO_06222	ASTMX22935, ASTMX21081
OG0000250	SACKO_19847	ASTMX10554
OG0000250	SACKO_08487	ASTMX10861
OG0000251	SACKO_16959	ASTMX02278, ASTMX14567
OG0000251	SACKO_31103	ASTMX04351
OG0000251	SACKO_18952	ASTMX07951, ASTMX20026, ASTMX00737, ASTMX14618
OG0000254	SACKO_12597, SACKO_10939, SACKO_12298, SACKO_05603, SACKO_22013	ASTMX06322
OG0000255	SACKO_00039	ASTMX15208
OG0000255	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247	ASTMX00265
OG0000256	SACKO_19804	ASTMX14236, ASTMX14182, ASTMX17896
OG0000256	SACKO_31234, SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084	ASTMX08211, ASTMX08210, ASTMX05152
OG0000257	SACKO_15321	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542
OG0000258	SACKO_10833	ASTMX13949, ASTMX09429, ASTMX02019
OG0000258	SACKO_32411	ASTMX10822, ASTMX04575, ASTMX10602, ASTMX16862
OG0000259	SACKO_22682, SACKO_26999, SACKO_00545, SACKO_00544	ASTMX14622, ASTMX14658, ASTMX14653, ASTMX14645, ASTMX14623, ASTMX14652, ASTMX14657, ASTMX14654, ASTMX14655, ASTMX14656, ASTMX14619, ASTMX14620, ASTMX14621, ASTMX22310, ASTMX17207, ASTMX14631, ASTMX14642, ASTMX14624, ASTMX14625, ASTMX14651, ASTMX14648, ASTMX14649, ASTMX14647, ASTMX14650, ASTMX14632, ASTMX14633, ASTMX14628, ASTMX14634, ASTMX14635, ASTMX14629, ASTMX14636, ASTMX14630, ASTMX14638, ASTMX14639, ASTMX14637, ASTMX14627, ASTMX14626
OG0000260	SACKO_23657	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088
OG0000260	SACKO_03721	ASTMX12581
OG0000261	SACKO_30848	ASTMX15671, ASTMX14938, ASTMX12058, ASTMX11825
OG0000263	SACKO_11637	ASTMX18876
OG0000265	SACKO_17354	ASTMX20048, ASTMX19410, ASTMX06906, ASTMX17905, ASTMX03304
OG0000265	SACKO_17458, SACKO_06245	ASTMX17774, ASTMX08300
OG0000266	SACKO_28001	ASTMX19229, ASTMX14689
OG0000266	SACKO_09729, SACKO_16601, SACKO_16590	ASTMX07714, ASTMX03624
OG0000268	SACKO_19607	ASTMX08409
OG0000268	SACKO_20817, SACKO_19604	ASTMX14616
OG0000269	SACKO_06422	ASTMX07757
OG0000270	SACKO_22265	ASTMX10601, ASTMX16861, ASTMX10821, ASTMX04574, ASTMX04388
OG0000270	SACKO_21448	ASTMX03932
OG0000270	SACKO_10346	ASTMX03738, ASTMX05747
OG0000270	SACKO_13731	ASTMX13817
OG0000272	SACKO_29715	ASTMX13541, ASTMX04407
OG0000272	SACKO_18346	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154
OG0000273	SACKO_25860, SACKO_18590	ASTMX02360
OG0000273	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263	ASTMX06870, ASTMX17812, ASTMX15476
OG0000273	SACKO_00732	ASTMX16340
OG0000273	SACKO_11419	ASTMX21300
OG0000275	SACKO_11935	ASTMX01252, ASTMX09512, ASTMX08521
OG0000275	SACKO_21462	ASTMX06622, ASTMX15608, ASTMX09767
OG0000276	SACKO_25211	ASTMX02916
OG0000276	SACKO_00244	ASTMX02717
OG0000277	SACKO_10207	ASTMX17498, ASTMX03998, ASTMX13452
OG0000277	SACKO_13321	ASTMX12126, ASTMX12127, ASTMX03033, ASTMX03664
OG0000278	SACKO_15807	ASTMX06005
OG0000278	SACKO_11366	ASTMX01574
OG0000278	SACKO_13514	ASTMX16975, ASTMX10057
OG0000280	SACKO_05086	ASTMX02934, ASTMX01868, ASTMX03330, ASTMX09011
OG0000280	SACKO_21917	ASTMX10256
OG0000280	SACKO_08611	ASTMX00452
OG0000281	SACKO_15665, SACKO_15682	ASTMX03070, ASTMX14575, ASTMX17132, ASTMX02563, ASTMX20638, ASTMX18671, ASTMX11117, ASTMX22017, ASTMX16140
OG0000281	SACKO_28155	ASTMX08446, ASTMX16022, ASTMX04664
OG0000282	SACKO_12850, SACKO_12863	ASTMX18342, ASTMX09599
OG0000282	SACKO_29302	ASTMX04653
OG0000282	SACKO_07792	ASTMX06602
OG0000282	SACKO_07779	ASTMX00322
OG0000282	SACKO_07698	ASTMX19110, ASTMX07649
OG0000284	SACKO_27406, SACKO_27401	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126
OG0000284	SACKO_05744, SACKO_27435	ASTMX00328, ASTMX15433
