Orthogroup	CAEEL	BRAFL
OG0000274	CAEEL11033	bflo_26555, bflo_20638, bflo_07830, bflo_10410, bflo_02585, bflo_02441, bflo_02584, bflo_02210, bflo_03644, bflo_03640, bflo_03267
OG0000275	CAEEL14783	bflo_23854
OG0000275	CAEEL11381, CAEEL10050	bflo_06993
OG0000277	CAEEL07730, CAEEL07729	bflo_21003
OG0000277	CAEEL11066	bflo_08414, bflo_08390
OG0000278	CAEEL09180	bflo_14160
OG0000278	CAEEL07099	bflo_07463
OG0000282	CAEEL11864	bflo_18668, bflo_10082, bflo_16486, bflo_09504
OG0000284	CAEEL18846	bflo_15835
OG0000285	CAEEL14297, CAEEL16730	bflo_14693, bflo_09985
OG0000287	CAEEL19227, CAEEL19907, CAEEL20741, CAEEL18156	bflo_10114
OG0000287	CAEEL18837	bflo_15728
OG0000295	CAEEL04248, CAEEL10950	bflo_15031, bflo_15027, bflo_15026, bflo_05281, bflo_12069, bflo_22289, bflo_22293, bflo_22290, bflo_21639, bflo_22292
OG0000296	CAEEL14675	bflo_21806
OG0000301	CAEEL11399	bflo_07441
OG0000301	CAEEL18767	bflo_04893
OG0000302	CAEEL08099	bflo_00916
OG0000305	CAEEL19499	bflo_11095
OG0000305	CAEEL15162, CAEEL10872, CAEEL15163	bflo_00776, bflo_26487
OG0000306	CAEEL11447, CAEEL11444, CAEEL11445, CAEEL11448, CAEEL11446	bflo_26863, bflo_07664
OG0000308	CAEEL00748	bflo_21090, bflo_19079, bflo_23683, bflo_01607, bflo_12857
OG0000311	CAEEL19230	bflo_00289, bflo_15637
OG0000312	CAEEL19323	bflo_02438, bflo_02608
OG0000312	CAEEL16684	bflo_22345
OG0000312	CAEEL08464	bflo_14984
OG0000314	CAEEL14227, CAEEL02951	bflo_14662
OG0000315	CAEEL07409	bflo_19863
OG0000315	CAEEL07292	bflo_11459
OG0000316	CAEEL01799	bflo_06029
OG0000316	CAEEL00039, CAEEL06052	bflo_05786
OG0000317	CAEEL18155	bflo_27179, bflo_16112
OG0000319	CAEEL10346	bflo_00251
OG0000321	CAEEL19255	bflo_21833
OG0000322	CAEEL18855, CAEEL09291, CAEEL09109	bflo_26971
OG0000323	CAEEL08030	bflo_20633, bflo_05046, bflo_06855, bflo_00944
OG0000325	CAEEL01448, CAEEL10554	bflo_12232, bflo_09567, bflo_09570, bflo_10405, bflo_10403
OG0000327	CAEEL18527	bflo_09079, bflo_08966, bflo_02571
OG0000328	CAEEL02700, CAEEL20663	bflo_12807
OG0000329	CAEEL05342	bflo_02662, bflo_02816
OG0000332	CAEEL10794	bflo_20674, bflo_20675, bflo_20908, bflo_20697, bflo_20842, bflo_07810, bflo_08188, bflo_08685, bflo_08531, bflo_21155, bflo_07849, bflo_07847, bflo_07846, bflo_07449, bflo_07857, bflo_07436, bflo_08606, bflo_08607, bflo_08286, bflo_07819, bflo_07818, bflo_05057, bflo_07854, bflo_14011, bflo_06935, bflo_19847, bflo_07435, bflo_08285, bflo_07434, bflo_07437, bflo_07848, bflo_08616, bflo_07811, bflo_07974
OG0000333	CAEEL20574	bflo_16817, bflo_20185
OG0000338	CAEEL02726	bflo_20075, bflo_21195
OG0000341	CAEEL02829	bflo_06684
OG0000343	CAEEL00542	bflo_17341
OG0000345	CAEEL09288	bflo_07289, bflo_07615, bflo_10887, bflo_01446
OG0000346	CAEEL04767	bflo_25218
OG0000350	CAEEL13904	bflo_01838
OG0000350	CAEEL14349	bflo_15282
OG0000351	CAEEL07375	bflo_03398
OG0000352	CAEEL05587	bflo_25258
OG0000353	CAEEL10431, CAEEL10430	bflo_06917
OG0000357	CAEEL07861	bflo_21193
OG0000357	CAEEL10151, CAEEL05953	bflo_12361
OG0000358	CAEEL13826	bflo_04698, bflo_03661, bflo_04705, bflo_03207
OG0000358	CAEEL19072	bflo_03399, bflo_22355
OG0000359	CAEEL02740, CAEEL18786, CAEEL18785	bflo_23810
OG0000363	CAEEL04898, CAEEL01034, CAEEL00066	bflo_19825, bflo_20728, bflo_20486, bflo_19824, bflo_21073
OG0000364	CAEEL18153, CAEEL18154	bflo_14291, bflo_14100, bflo_14716, bflo_14231, bflo_14483, bflo_14714, bflo_14717, bflo_04062, bflo_04061, bflo_01643
OG0000367	CAEEL11241	bflo_12373, bflo_12346, bflo_01421
OG0000371	CAEEL18802	bflo_05979
OG0000372	CAEEL09938	bflo_24061
OG0000372	CAEEL06634	bflo_15126
OG0000372	CAEEL11042	bflo_06799
OG0000373	CAEEL08053	bflo_20268
OG0000373	CAEEL15439	bflo_20832
OG0000373	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659	bflo_22970
OG0000374	CAEEL04637	bflo_02486
OG0000377	CAEEL00576	bflo_25187, bflo_01349, bflo_00806, bflo_03100, bflo_00351, bflo_02010, bflo_01353, bflo_03847, bflo_02153
OG0000378	CAEEL18606	bflo_09799
OG0000382	CAEEL10275	bflo_12323
OG0000385	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992	bflo_19604, bflo_18599
OG0000389	CAEEL08944, CAEEL11888	bflo_00851, bflo_00833, bflo_08724
OG0000391	CAEEL03981, CAEEL10348, CAEEL18760	bflo_10865
OG0000391	CAEEL07480, CAEEL01186	bflo_07837, bflo_02326
OG0000392	CAEEL03273	bflo_25334
OG0000393	CAEEL14690	bflo_12314, bflo_10658
OG0000393	CAEEL11594	bflo_09730
OG0000393	CAEEL00138	bflo_12974
OG0000399	CAEEL18399	bflo_18860
OG0000399	CAEEL01136	bflo_06800
OG0000399	CAEEL00515	bflo_08038
OG0000400	CAEEL01024	bflo_16066
OG0000401	CAEEL07254	bflo_19446, bflo_12961, bflo_27312, bflo_19447
OG0000402	CAEEL20859	bflo_10632, bflo_09977
OG0000402	CAEEL09914, CAEEL09915	bflo_13338, bflo_13171
OG0000404	CAEEL04503	bflo_26366
OG0000404	CAEEL16075, CAEEL12808	bflo_17638, bflo_11244, bflo_02976
OG0000404	CAEEL20480	bflo_26365
OG0000405	CAEEL01740	bflo_06572
OG0000409	CAEEL09896	bflo_11492
OG0000409	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710	bflo_10169
OG0000411	CAEEL02373	bflo_17409, bflo_14978, bflo_14593
OG0000412	CAEEL11655	bflo_00225
OG0000412	CAEEL09909	bflo_08591
OG0000412	CAEEL20650	bflo_05972, bflo_16322
OG0000413	CAEEL15525	bflo_14739
OG0000413	CAEEL18945	bflo_21427
OG0000419	CAEEL19090	bflo_07379
OG0000424	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478	bflo_07069, bflo_07072, bflo_03509, bflo_03507
OG0000425	CAEEL13865, CAEEL13864	bflo_15042, bflo_08454
OG0000426	CAEEL20473	bflo_22865
OG0000427	CAEEL05100	bflo_09135, bflo_24135, bflo_24132, bflo_23993, bflo_24588
OG0000429	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624	bflo_09712, bflo_01906, bflo_00989, bflo_26612, bflo_00993, bflo_00990, bflo_05299, bflo_17239, bflo_05214, bflo_17214
OG0000430	CAEEL14592, CAEEL00514	bflo_22201
OG0000431	CAEEL07320	bflo_23110, bflo_21622
OG0000432	CAEEL05840, CAEEL08239	bflo_10885
OG0000433	CAEEL18122	bflo_22961, bflo_20671
OG0000433	CAEEL00915, CAEEL00914	bflo_17648
OG0000436	CAEEL08451, CAEEL08483, CAEEL08086	bflo_26554
OG0000442	CAEEL10760	bflo_21599
OG0000443	CAEEL07750	bflo_18531
OG0000444	CAEEL18555	bflo_10204
OG0000444	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670	bflo_10684
OG0000446	CAEEL08845	bflo_01471
OG0000446	CAEEL11745	bflo_01065
OG0000447	CAEEL07754, CAEEL07753	bflo_14311
OG0000449	CAEEL19368, CAEEL19369	bflo_00356
OG0000450	CAEEL09221	bflo_20906
OG0000452	CAEEL18774, CAEEL01070, CAEEL01729, CAEEL00373	bflo_11354, bflo_12133, bflo_11353, bflo_14618
OG0000454	CAEEL02888, CAEEL02886	bflo_06561
OG0000456	CAEEL11325	bflo_26571, bflo_00235, bflo_03577
OG0000458	CAEEL19373	bflo_19919, bflo_20979
OG0000461	CAEEL06628	bflo_07181, bflo_00203
OG0000461	CAEEL08066	bflo_20096
OG0000463	CAEEL00961	bflo_09114, bflo_01416, bflo_05598
OG0000467	CAEEL10426, CAEEL00823	bflo_11110
OG0000468	CAEEL05744	bflo_03275, bflo_03654, bflo_03645, bflo_03264, bflo_03637, bflo_12349, bflo_09961, bflo_09959, bflo_09520, bflo_23431
OG0000469	CAEEL09645	bflo_11324
OG0000470	CAEEL01892, CAEEL15886	bflo_08491
OG0000474	CAEEL07643, CAEEL07642	bflo_00234, bflo_26570
OG0000476	CAEEL20693, CAEEL00887	bflo_17083, bflo_17081, bflo_27202, bflo_17084, bflo_17087
OG0000476	CAEEL13996, CAEEL04770	bflo_06569, bflo_06568, bflo_06570
OG0000477	CAEEL19743	bflo_19348, bflo_27296
OG0000478	CAEEL16147, CAEEL11281	bflo_22125
OG0000479	CAEEL02339	bflo_17734
OG0000479	CAEEL09202	bflo_20950
OG0000480	CAEEL10994, CAEEL19312, CAEEL11292	bflo_24500, bflo_24748
OG0000481	CAEEL09089, CAEEL09097	bflo_20169, bflo_20171
OG0000481	CAEEL07158	bflo_15712
OG0000481	CAEEL11815	bflo_07346
OG0000482	CAEEL12763	bflo_20130
OG0000482	CAEEL16609	bflo_09175
OG0000484	CAEEL04965, CAEEL04966	bflo_25251
OG0000485	CAEEL19088, CAEEL15576	bflo_18606
OG0000486	CAEEL06528, CAEEL08508, CAEEL10686, CAEEL10332, CAEEL10336, CAEEL11227, CAEEL11225, CAEEL12738	bflo_25698, bflo_15799, bflo_16994, bflo_13974
OG0000487	CAEEL16728, CAEEL12342	bflo_14910, bflo_09870, bflo_09874, bflo_14913
OG0000488	CAEEL05865, CAEEL05866	bflo_26845, bflo_07048
OG0000490	CAEEL00687, CAEEL19730	bflo_16287
OG0000495	CAEEL07186	bflo_17328, bflo_17329, bflo_20028, bflo_14633, bflo_25150, bflo_26792, bflo_05352, bflo_14634, bflo_17330
OG0000496	CAEEL01836	bflo_02965
OG0000497	CAEEL11475, CAEEL02002	bflo_09440
OG0000497	CAEEL19219	bflo_16465
OG0000503	CAEEL18781, CAEEL18780	bflo_10348
OG0000503	CAEEL01216	bflo_17082
OG0000506	CAEEL18864	bflo_22129
OG0000508	CAEEL07260	bflo_18835
OG0000510	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413	bflo_00250
OG0000514	CAEEL07294, CAEEL18391	bflo_04358
OG0000519	CAEEL01270	bflo_04746, bflo_19841
OG0000520	CAEEL07490	bflo_20469, bflo_23733, bflo_07206
OG0000521	CAEEL11532	bflo_23364
OG0000521	CAEEL14050	bflo_10380
OG0000524	CAEEL17529	bflo_07612
OG0000525	CAEEL19149	bflo_16581
OG0000525	CAEEL19113	bflo_22957
OG0000528	CAEEL17966	bflo_07977
OG0000529	CAEEL14327	bflo_24350
OG0000530	CAEEL05713, CAEEL05714	bflo_25160
OG0000531	CAEEL07670	bflo_00390
OG0000534	CAEEL06960	bflo_19475, bflo_19472
OG0000535	CAEEL18521	bflo_23349
OG0000537	CAEEL20692	bflo_21616
OG0000537	CAEEL08509	bflo_21615
OG0000539	CAEEL15234, CAEEL08363, CAEEL07779	bflo_21528, bflo_22330, bflo_19729, bflo_11764, bflo_18430, bflo_04586, bflo_01715, bflo_09848, bflo_04616, bflo_10638, bflo_10636, bflo_19528, bflo_07866, bflo_08212
OG0000542	CAEEL09055	bflo_14687, bflo_00155
OG0000542	CAEEL15478	bflo_00805
OG0000545	CAEEL15746	bflo_18231
OG0000545	CAEEL14386	bflo_12226
OG0000548	CAEEL10591, CAEEL10590	bflo_09374, bflo_10945, bflo_11390
OG0000549	CAEEL05133, CAEEL12072	bflo_06860, bflo_06875, bflo_06867
OG0000549	CAEEL18719, CAEEL18720	bflo_10802, bflo_09069, bflo_07906
OG0000550	CAEEL14232	bflo_02626
OG0000551	CAEEL05226	bflo_12938, bflo_07425, bflo_12554
OG0000552	CAEEL08432	bflo_22570, bflo_14667
OG0000560	CAEEL00689	bflo_21065, bflo_17516, bflo_25084, bflo_24948, bflo_24301, bflo_25087, bflo_24121, bflo_24472, bflo_25015
OG0000561	CAEEL15785	bflo_22164
OG0000562	CAEEL12354	bflo_01967
OG0000563	CAEEL10514	bflo_03331, bflo_03330, bflo_03146
OG0000566	CAEEL15091	bflo_08449, bflo_04927
OG0000567	CAEEL02967	bflo_12747, bflo_00564
OG0000567	CAEEL00946, CAEEL06307, CAEEL10055, CAEEL11553, CAEEL04491	bflo_26349, bflo_16510
OG0000569	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675	bflo_11769, bflo_11767, bflo_13475, bflo_16473, bflo_05421, bflo_24200, bflo_01938, bflo_00290, bflo_13737
OG0000572	CAEEL13663	bflo_05895
OG0000572	CAEEL04776	bflo_23930
OG0000573	CAEEL05940	bflo_24510
OG0000573	CAEEL01355	bflo_06124
OG0000574	CAEEL19269	bflo_23185
OG0000574	CAEEL18789, CAEEL19638, CAEEL19639	bflo_23738
OG0000574	CAEEL19209, CAEEL18848	bflo_15787
OG0000575	CAEEL12522	bflo_22268
OG0000576	CAEEL06802	bflo_00644
OG0000579	CAEEL11246, CAEEL09670, CAEEL09822	bflo_12221
OG0000580	CAEEL19061	bflo_01833
OG0000580	CAEEL06306	bflo_03722
OG0000581	CAEEL15703	bflo_17912
OG0000581	CAEEL14055, CAEEL14054	bflo_13400, bflo_15589
OG0000582	CAEEL19553, CAEEL19552	bflo_16708
OG0000585	CAEEL11782, CAEEL11783	bflo_12167
OG0000587	CAEEL14207	bflo_22172
OG0000587	CAEEL18702	bflo_21539
OG0000588	CAEEL05897	bflo_25659, bflo_18379
OG0000589	CAEEL19870, CAEEL19442, CAEEL17146, CAEEL10281	bflo_16480, bflo_24537
OG0000590	CAEEL01780	bflo_02465
OG0000591	CAEEL19878	bflo_23823, bflo_04558
OG0000591	CAEEL18367	bflo_21592, bflo_22417
OG0000592	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244	bflo_18259, bflo_18186, bflo_18254, bflo_09136
OG0000593	CAEEL02027	bflo_23756, bflo_12794
OG0000594	CAEEL11331	bflo_12010, bflo_04803, bflo_12009, bflo_11236
OG0000597	CAEEL08741	bflo_20762, bflo_20033
OG0000602	CAEEL20599	bflo_21292, bflo_21257
OG0000603	CAEEL15474	bflo_04842
OG0000604	CAEEL14390	bflo_14466
OG0000607	CAEEL05374	bflo_03955
OG0000609	CAEEL11904	bflo_06226, bflo_10430, bflo_12331, bflo_11801, bflo_12180, bflo_10255, bflo_10429, bflo_02450, bflo_25757, bflo_26350
OG0000611	CAEEL08225	bflo_14598
OG0000611	CAEEL09831	bflo_13769
OG0000612	CAEEL07651	bflo_10795, bflo_08808
OG0000612	CAEEL06875	bflo_13076
OG0000613	CAEEL14429, CAEEL16442	bflo_01058
OG0000614	CAEEL16724	bflo_05248, bflo_12534, bflo_23560
OG0000615	CAEEL19705	bflo_21223
OG0000616	CAEEL19744	bflo_16048
OG0000617	CAEEL12168	bflo_05006
OG0000618	CAEEL00836	bflo_06683
OG0000623	CAEEL16178, CAEEL06411	bflo_05993
OG0000623	CAEEL16276	bflo_18608, bflo_22702
OG0000624	CAEEL08547	bflo_18705
OG0000625	CAEEL18539	bflo_13602
OG0000626	CAEEL19740	bflo_01067
OG0000627	CAEEL01126	bflo_11148
OG0000636	CAEEL19659	bflo_10717, bflo_05158
OG0000637	CAEEL18181	bflo_15742, bflo_18940, bflo_02509, bflo_15987, bflo_13690
OG0000639	CAEEL00195	bflo_00204
OG0000639	CAEEL00077	bflo_13390
OG0000645	CAEEL14093	bflo_13206
OG0000645	CAEEL02916	bflo_08017
OG0000646	CAEEL06213, CAEEL06212	bflo_24088
OG0000647	CAEEL14095, CAEEL17996	bflo_10183, bflo_23085, bflo_10185
OG0000648	CAEEL05737	bflo_12702
OG0000649	CAEEL08770	bflo_19169, bflo_02204, bflo_23734
OG0000650	CAEEL15107	bflo_07845, bflo_02924
OG0000651	CAEEL08479	bflo_00909
OG0000652	CAEEL09392, CAEEL09393	bflo_12260
OG0000654	CAEEL00509	bflo_02577
OG0000657	CAEEL01693	bflo_05123, bflo_08313, bflo_05126
OG0000660	CAEEL06994	bflo_04466
OG0000660	CAEEL01886	bflo_18320
OG0000660	CAEEL01416	bflo_04617, bflo_13225
OG0000662	CAEEL07265	bflo_09255
OG0000662	CAEEL20546	bflo_23849
OG0000663	CAEEL07269	bflo_00888, bflo_23628, bflo_06338, bflo_09350, bflo_14827, bflo_17699, bflo_17700, bflo_26019, bflo_04171, bflo_19376, bflo_07527, bflo_18187, bflo_21305, bflo_20187, bflo_21950, bflo_22513, bflo_05465, bflo_05466, bflo_00037, bflo_15313, bflo_20650, bflo_04957, bflo_04955, bflo_13482
OG0000664	CAEEL10897, CAEEL10896	bflo_11369
OG0000665	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744	bflo_06772
OG0000666	CAEEL11143	bflo_11545
OG0000670	CAEEL01804, CAEEL20294	bflo_21701
OG0000671	CAEEL20492, CAEEL02522	bflo_02768, bflo_02771, bflo_02770, bflo_02233, bflo_02719
OG0000672	CAEEL07948, CAEEL07943	bflo_21591
OG0000672	CAEEL00089, CAEEL00988	bflo_18607
OG0000674	CAEEL01995	bflo_03109
OG0000676	CAEEL18677, CAEEL18678	bflo_01208
OG0000678	CAEEL19275	bflo_23704
OG0000680	CAEEL01896	bflo_06524, bflo_11051, bflo_11738
OG0000681	CAEEL06701, CAEEL06700	bflo_15452
OG0000681	CAEEL20557	bflo_09887
OG0000682	CAEEL18765	bflo_10546
OG0000682	CAEEL15769	bflo_10014
OG0000683	CAEEL18608	bflo_08553
OG0000683	CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944	bflo_25223
OG0000684	CAEEL11185	bflo_13113
OG0000685	CAEEL19728	bflo_08805
OG0000690	CAEEL02355, CAEEL16430	bflo_00919
OG0000690	CAEEL05043	bflo_17423
OG0000691	CAEEL17188	bflo_13891
OG0000692	CAEEL05111, CAEEL03292	bflo_25652
OG0000693	CAEEL03253, CAEEL03254	bflo_24457
OG0000694	CAEEL05732	bflo_13584, bflo_22435, bflo_13061, bflo_17901
OG0000694	CAEEL18784, CAEEL02081, CAEEL02961	bflo_16417
OG0000696	CAEEL19612	bflo_11008
OG0000697	CAEEL10883	bflo_12428
OG0000701	CAEEL01775, CAEEL09588, CAEEL02242	bflo_10548
OG0000702	CAEEL01313	bflo_12229
OG0000703	CAEEL12761	bflo_07565
OG0000705	CAEEL00513	bflo_03840
OG0000708	CAEEL04786, CAEEL04785	bflo_25666
OG0000708	CAEEL12722	bflo_11530
OG0000710	CAEEL14590, CAEEL11830, CAEEL03364, CAEEL04975	bflo_13156
OG0000711	CAEEL04946	bflo_03574, bflo_02975
OG0000711	CAEEL03027	bflo_04395
OG0000712	CAEEL07921	bflo_26526, bflo_14133
OG0000713	CAEEL15727	bflo_21867, bflo_21513, bflo_02677
OG0000715	CAEEL07310, CAEEL07309	bflo_19456
OG0000717	CAEEL20044, CAEEL07958	bflo_16636
OG0000718	CAEEL16052	bflo_19048
OG0000720	CAEEL02341	bflo_07779, bflo_07282
OG0000721	CAEEL07780	bflo_20743
OG0000722	CAEEL16439	bflo_12630, bflo_12642
OG0000724	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753	bflo_17159
OG0000725	CAEEL01386	bflo_16019
OG0000726	CAEEL08988, CAEEL08987	bflo_19350
OG0000730	CAEEL06720	bflo_18664
OG0000730	CAEEL06574	bflo_18663
OG0000731	CAEEL18982	bflo_21630
OG0000732	CAEEL02711	bflo_21787
OG0000732	CAEEL11771	bflo_25639
OG0000733	CAEEL17006	bflo_12810
OG0000733	CAEEL15524	bflo_07935
OG0000734	CAEEL18835	bflo_15574
OG0000735	CAEEL14834, CAEEL14835	bflo_01496
OG0000736	CAEEL09174	bflo_00735
OG0000737	CAEEL06154, CAEEL04487, CAEEL04486	bflo_09049
OG0000740	CAEEL18076	bflo_19201
OG0000744	CAEEL01254	bflo_07888, bflo_08706, bflo_13928
OG0000749	CAEEL11624, CAEEL14107	bflo_11190
OG0000751	CAEEL09020	bflo_19051, bflo_18792
OG0000752	CAEEL07346	bflo_09173
OG0000752	CAEEL04370	bflo_17530
OG0000753	CAEEL17415	bflo_07197, bflo_21758
OG0000755	CAEEL01302	bflo_13054
OG0000756	CAEEL17951	bflo_24481, bflo_26484
OG0000757	CAEEL20030	bflo_20811
OG0000757	CAEEL00176	bflo_18826, bflo_04296
OG0000759	CAEEL20475, CAEEL16710	bflo_02579, bflo_02659
OG0000761	CAEEL19698	bflo_16367
OG0000762	CAEEL02671	bflo_02491, bflo_02535
OG0000763	CAEEL01521, CAEEL01520, CAEEL01519	bflo_06587
OG0000764	CAEEL19739	bflo_11618, bflo_11956, bflo_15881
OG0000765	CAEEL08924, CAEEL20292	bflo_08626
OG0000766	CAEEL01660	bflo_05997
OG0000767	CAEEL15327, CAEEL15326	bflo_14537, bflo_17883
OG0000773	CAEEL10074	bflo_26867
OG0000774	CAEEL03062	bflo_25631
OG0000774	CAEEL12020, CAEEL14163, CAEEL12021	bflo_11567
OG0000775	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550	bflo_25667, bflo_18209, bflo_17805, bflo_18208, bflo_16771, bflo_00359, bflo_15150
OG0000776	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206	bflo_09243, bflo_19338, bflo_21158, bflo_19331, bflo_19332
OG0000777	CAEEL19291	bflo_23099
OG0000778	CAEEL04054	bflo_12322, bflo_00934, bflo_24104
OG0000779	CAEEL01706	bflo_16829
OG0000780	CAEEL00305	bflo_13962, bflo_02364
OG0000780	CAEEL01193	bflo_25174
OG0000782	CAEEL01741	bflo_25636
OG0000784	CAEEL19472	bflo_22377, bflo_22425, bflo_26168, bflo_10268, bflo_09560
OG0000787	CAEEL10362	bflo_08501
OG0000788	CAEEL04328, CAEEL04329, CAEEL04327	bflo_03223
OG0000788	CAEEL01175	bflo_02988
OG0000789	CAEEL01716	bflo_12117
OG0000791	CAEEL09121	bflo_18766
OG0000792	CAEEL06858, CAEEL06859	bflo_20459
OG0000793	CAEEL00246	bflo_06217
OG0000794	CAEEL14272, CAEEL13170	bflo_20321, bflo_27324
OG0000796	CAEEL18138	bflo_21654
OG0000797	CAEEL11404	bflo_07471
OG0000798	CAEEL08562, CAEEL08561	bflo_14240
OG0000800	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396	bflo_09025
OG0000801	CAEEL00950	bflo_08310
OG0000803	CAEEL18447	bflo_09447, bflo_09941, bflo_00518, bflo_08756, bflo_15349
OG0000809	CAEEL06250	bflo_25858
OG0000810	CAEEL00977	bflo_25756
OG0000813	CAEEL10975, CAEEL10973, CAEEL01084	bflo_08447
OG0000814	CAEEL07659, CAEEL07658	bflo_04758, bflo_16736, bflo_08551
OG0000817	CAEEL08608	bflo_00856, bflo_07439
OG0000817	CAEEL09272	bflo_18969
OG0000818	CAEEL08212	bflo_23425
OG0000819	CAEEL09262	bflo_20741
OG0000820	CAEEL08726	bflo_18733
OG0000826	CAEEL04414	bflo_01977, bflo_13774
OG0000828	CAEEL01170	bflo_07597
OG0000828	CAEEL14806	bflo_20839
OG0000833	CAEEL05439	bflo_25237
OG0000834	CAEEL00925, CAEEL00924	bflo_02857
OG0000836	CAEEL01665	bflo_07996, bflo_08141, bflo_07459
OG0000837	CAEEL19270, CAEEL07955	bflo_00035, bflo_12566, bflo_01440, bflo_15081, bflo_01439
OG0000838	CAEEL12737	bflo_20447, bflo_26407, bflo_21734
OG0000842	CAEEL11884	bflo_26481
OG0000844	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848	bflo_24153
OG0000847	CAEEL07299	bflo_20471
OG0000848	CAEEL08378	bflo_07381
OG0000849	CAEEL04333	bflo_02361, bflo_19468
OG0000850	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935	bflo_25536, bflo_08991
OG0000851	CAEEL08745	bflo_14102
OG0000852	CAEEL08255	bflo_13268
OG0000854	CAEEL01395	bflo_07303, bflo_07298, bflo_18632, bflo_26078, bflo_07314, bflo_07317, bflo_07311, bflo_07307, bflo_01973, bflo_16247, bflo_16220, bflo_16222, bflo_16356, bflo_11684
OG0000857	CAEEL04547	bflo_03314
OG0000858	CAEEL16889, CAEEL11559, CAEEL11560, CAEEL11558	bflo_10644, bflo_11464
OG0000860	CAEEL09321, CAEEL18240	bflo_15791
OG0000863	CAEEL04473, CAEEL06248	bflo_25024
OG0000867	CAEEL18894, CAEEL20247	bflo_05717, bflo_04369
OG0000869	CAEEL04762	bflo_24265
OG0000869	CAEEL04725	bflo_25732
OG0000870	CAEEL05330	bflo_17929, bflo_15998, bflo_15012, bflo_17767, bflo_19756
OG0000871	CAEEL00780	bflo_17545
OG0000871	CAEEL00781, CAEEL13789	bflo_10176
OG0000873	CAEEL01374	bflo_01487
OG0000874	CAEEL03105	bflo_14069
OG0000875	CAEEL08184, CAEEL12416	bflo_01017, bflo_19415
OG0000876	CAEEL00773, CAEEL00774	bflo_02085
OG0000877	CAEEL14736, CAEEL01576, CAEEL15069, CAEEL11424, CAEEL10392, CAEEL07961, CAEEL14735, CAEEL06683, CAEEL20717	bflo_12965, bflo_12968
OG0000879	CAEEL07550	bflo_19083, bflo_24230, bflo_18829, bflo_05186
OG0000880	CAEEL10369	bflo_12495
OG0000888	CAEEL00418	bflo_05832
OG0000888	CAEEL02556, CAEEL08408	bflo_19321
OG0000889	CAEEL09857, CAEEL09856	bflo_12593
OG0000889	CAEEL07245	bflo_21142
OG0000893	CAEEL05208	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931
OG0000894	CAEEL20455	bflo_23023
OG0000896	CAEEL17889	bflo_13131
OG0000899	CAEEL06745	bflo_14337
OG0000904	CAEEL10501	bflo_13183
OG0000905	CAEEL09890	bflo_26708, bflo_03252
OG0000908	CAEEL18895	bflo_08871
OG0000908	CAEEL09910	bflo_08596
OG0000909	CAEEL00966	bflo_18377
OG0000911	CAEEL15173	bflo_12997
OG0000912	CAEEL19084	bflo_09112
OG0000913	CAEEL03086, CAEEL09227, CAEEL01751, CAEEL17909, CAEEL04783, CAEEL08435	bflo_14588
OG0000914	CAEEL08534, CAEEL08535	bflo_10973
OG0000915	CAEEL11744	bflo_12273
OG0000921	CAEEL05986	bflo_15652
OG0000923	CAEEL01410	bflo_02952
OG0000923	CAEEL00580	bflo_02648
OG0000925	CAEEL01239, CAEEL01153, CAEEL00968, CAEEL00439, CAEEL07058	bflo_09205
