Orthogroup	CAEEL	LYTVA_ok
OG0002987	CAEEL17800, CAEEL18018	LYTVA_03673
OG0002990	CAEEL08773	LYTVA_23760
OG0002991	CAEEL09004	LYTVA_08511, LYTVA_10060
OG0002995	CAEEL07264	LYTVA_24575
OG0002996	CAEEL10716	LYTVA_08312
OG0003001	CAEEL10876	LYTVA_10762
OG0003003	CAEEL14387	LYTVA_23446
OG0003004	CAEEL15423	LYTVA_18695
OG0003005	CAEEL16758	LYTVA_16562
OG0003006	CAEEL10145	LYTVA_29828
OG0003008	CAEEL20335	LYTVA_13595, LYTVA_19423
OG0003013	CAEEL00274, CAEEL13050, CAEEL13680	LYTVA_09610
OG0003014	CAEEL14320, CAEEL13006, CAEEL13007, CAEEL15758, CAEEL17062, CAEEL16651, CAEEL19058, CAEEL15767	LYTVA_22017
OG0003016	CAEEL09225	LYTVA_27110, LYTVA_09030
OG0003017	CAEEL07049, CAEEL16441	LYTVA_19123
OG0003018	CAEEL08487	LYTVA_21456
OG0003025	CAEEL08836	LYTVA_21705
OG0003026	CAEEL10688, CAEEL12186	LYTVA_04075
OG0003027	CAEEL06663	LYTVA_14207
OG0003028	CAEEL02985	LYTVA_26826
OG0003029	CAEEL01558	LYTVA_18674
OG0003030	CAEEL11859	LYTVA_04978
OG0003031	CAEEL06431	LYTVA_28630
OG0003033	CAEEL00703	LYTVA_09117
OG0003035	CAEEL02722	LYTVA_21238
OG0003036	CAEEL01143	LYTVA_15519
OG0003037	CAEEL10736	LYTVA_00121
OG0003038	CAEEL20474	LYTVA_17319
OG0003040	CAEEL02041	LYTVA_04447
OG0003043	CAEEL07390	LYTVA_21296
OG0003044	CAEEL07715	LYTVA_27780
OG0003046	CAEEL04364	LYTVA_11309, LYTVA_01962
OG0003049	CAEEL04812	LYTVA_12503
OG0003054	CAEEL04777	LYTVA_02503
OG0003055	CAEEL14225	LYTVA_01129
OG0003056	CAEEL19070	LYTVA_27575, LYTVA_15255
OG0003059	CAEEL09323	LYTVA_28530
OG0003060	CAEEL07468, CAEEL11354	LYTVA_15832
OG0003061	CAEEL14261	LYTVA_13436
OG0003062	CAEEL00660	LYTVA_16197
OG0003063	CAEEL03076	LYTVA_13937
OG0003064	CAEEL02598	LYTVA_26915
OG0003065	CAEEL18732	LYTVA_18370
OG0003066	CAEEL05161	LYTVA_18475, LYTVA_18168
OG0003072	CAEEL04836	LYTVA_05083
OG0003073	CAEEL14099	LYTVA_23184
OG0003079	CAEEL00217	LYTVA_18034
OG0003081	CAEEL19809, CAEEL19806, CAEEL00079, CAEEL19807	LYTVA_24288, LYTVA_24287, LYTVA_24290, LYTVA_01441
OG0003085	CAEEL07775, CAEEL11921, CAEEL07769, CAEEL03836	LYTVA_23336
OG0003085	CAEEL07275, CAEEL07867, CAEEL11727, CAEEL08918	LYTVA_25765
OG0003106	CAEEL16128	LYTVA_02338
OG0003107	CAEEL20421, CAEEL01359	LYTVA_08803
OG0003108	CAEEL04120	LYTVA_01209
OG0003111	CAEEL01566	LYTVA_10117, LYTVA_13563
OG0003112	CAEEL12136	LYTVA_12015, LYTVA_15965
OG0003113	CAEEL16673, CAEEL01071	LYTVA_03180
OG0003114	CAEEL15726	LYTVA_24574
OG0003115	CAEEL00022	LYTVA_09781
OG0003118	CAEEL08193, CAEEL08192	LYTVA_24532
OG0003119	CAEEL16382	LYTVA_04583
OG0003121	CAEEL00414	LYTVA_26398
OG0003124	CAEEL07676	LYTVA_26612, LYTVA_10083
OG0003128	CAEEL04713	LYTVA_12794
OG0003130	CAEEL08052	LYTVA_13846
OG0003131	CAEEL08023	LYTVA_19188
OG0003132	CAEEL15119	LYTVA_24862
OG0003135	CAEEL06639, CAEEL06638	LYTVA_25688, LYTVA_09090
OG0003136	CAEEL10810	LYTVA_01323
OG0003142	CAEEL00482	LYTVA_07778
OG0003144	CAEEL01625	LYTVA_27951, LYTVA_27950
OG0003145	CAEEL05190	LYTVA_18564
OG0003146	CAEEL20170	LYTVA_26154, LYTVA_09272
OG0003147	CAEEL17136, CAEEL18421	LYTVA_29462
OG0003148	CAEEL16560	LYTVA_08624
OG0003149	CAEEL12742, CAEEL12743, CAEEL10324, CAEEL03531, CAEEL03530	LYTVA_01219, LYTVA_07714, LYTVA_07713, LYTVA_01791
OG0003150	CAEEL11024	LYTVA_19654
OG0003151	CAEEL04570, CAEEL14681, CAEEL04711	LYTVA_15917
OG0003153	CAEEL07561	LYTVA_03003
OG0003154	CAEEL15184	LYTVA_02322
OG0003156	CAEEL00516	LYTVA_09137
OG0003158	CAEEL08310	LYTVA_11944
OG0003160	CAEEL18381, CAEEL02061	LYTVA_16473
OG0003161	CAEEL15582, CAEEL20219	LYTVA_24026
OG0003169	CAEEL11868	LYTVA_23879
OG0003172	CAEEL06299	LYTVA_20354, LYTVA_07071
OG0003174	CAEEL11561	LYTVA_25932
OG0003177	CAEEL19619	LYTVA_18012, LYTVA_27860
OG0003178	CAEEL14891	LYTVA_19101
OG0003179	CAEEL12173	LYTVA_04455
OG0003181	CAEEL11684	LYTVA_18551
OG0003184	CAEEL10967	LYTVA_06204
OG0003185	CAEEL04813	LYTVA_04498
OG0003187	CAEEL16181	LYTVA_17204, LYTVA_14632
OG0003188	CAEEL00953	LYTVA_11357
OG0003189	CAEEL04624	LYTVA_15037, LYTVA_03261
OG0003191	CAEEL09839	LYTVA_04471, LYTVA_10768
OG0003193	CAEEL17615	LYTVA_19147
OG0003198	CAEEL05062	LYTVA_05453
OG0003199	CAEEL11688	LYTVA_14841
OG0003202	CAEEL12123	LYTVA_17714
OG0003203	CAEEL08247	LYTVA_08240
OG0003206	CAEEL08436	LYTVA_07286
OG0003207	CAEEL11116	LYTVA_15862
OG0003210	CAEEL11876	LYTVA_15515
OG0003211	CAEEL09585	LYTVA_01718, LYTVA_29781
OG0003212	CAEEL11323	LYTVA_21928
OG0003214	CAEEL08551	LYTVA_25327, LYTVA_22874
OG0003215	CAEEL02895	LYTVA_05541
OG0003217	CAEEL06035, CAEEL06032	LYTVA_00325
OG0003218	CAEEL08847	LYTVA_24470, LYTVA_25657
OG0003219	CAEEL16215	LYTVA_03705
OG0003222	CAEEL00115	LYTVA_24360
OG0003223	CAEEL00485	LYTVA_01295
OG0003224	CAEEL05675	LYTVA_06526
OG0003225	CAEEL04615, CAEEL20133	LYTVA_27283
OG0003226	CAEEL04904, CAEEL04903	LYTVA_06660
OG0003228	CAEEL14683	LYTVA_12062
OG0003229	CAEEL10166	LYTVA_27662, LYTVA_26664
OG0003230	CAEEL06311	LYTVA_17038
OG0003232	CAEEL04540	LYTVA_13440, LYTVA_24668
OG0003235	CAEEL11765	LYTVA_21510
OG0003251	CAEEL01743	LYTVA_05050
OG0003252	CAEEL19657	LYTVA_06155, LYTVA_01361
OG0003252	CAEEL14287	LYTVA_18274
OG0003254	CAEEL15715	LYTVA_09955, LYTVA_19250
OG0003257	CAEEL04888	LYTVA_21941
OG0003258	CAEEL04539	LYTVA_15192
OG0003259	CAEEL11844	LYTVA_04256
OG0003266	CAEEL05061	LYTVA_04525
OG0003267	CAEEL11406	LYTVA_15112
OG0003268	CAEEL00711	LYTVA_09669, LYTVA_05049
OG0003269	CAEEL07652, CAEEL20534, CAEEL06740, CAEEL19993	LYTVA_23633, LYTVA_11040
OG0003270	CAEEL17531, CAEEL17532, CAEEL07171	LYTVA_13699
OG0003273	CAEEL08538	LYTVA_22153
OG0003275	CAEEL01894	LYTVA_01946
OG0003276	CAEEL05343	LYTVA_19515
OG0003277	CAEEL10684	LYTVA_01672
OG0003279	CAEEL09246	LYTVA_22067
OG0003280	CAEEL20448	LYTVA_00225
OG0003282	CAEEL04466	LYTVA_26660
OG0003283	CAEEL10540	LYTVA_19055
OG0003284	CAEEL20144	LYTVA_07395
OG0003287	CAEEL09759	LYTVA_04035
OG0003288	CAEEL07836	LYTVA_05759
OG0003289	CAEEL00474	LYTVA_23134
OG0003291	CAEEL07282	LYTVA_16947
OG0003293	CAEEL09078	LYTVA_23172
OG0003297	CAEEL06799, CAEEL06798, CAEEL02997	LYTVA_26218, LYTVA_19287, LYTVA_19286
OG0003298	CAEEL00404	LYTVA_06668
OG0003300	CAEEL15375, CAEEL10323, CAEEL04894, CAEEL10997, CAEEL02576, CAEEL07626	LYTVA_08691, LYTVA_06659, LYTVA_18142
OG0003301	CAEEL11183	LYTVA_23817
OG0003302	CAEEL11405	LYTVA_14810
OG0003303	CAEEL08080	LYTVA_24993
OG0003306	CAEEL11131	LYTVA_12285
OG0003307	CAEEL09527	LYTVA_19258
OG0003309	CAEEL07134	LYTVA_24870
OG0003311	CAEEL06729	LYTVA_19481
OG0003316	CAEEL06426	LYTVA_10053
OG0003317	CAEEL11191	LYTVA_16088, LYTVA_24011, LYTVA_05382
OG0003318	CAEEL00777	LYTVA_12509
OG0003320	CAEEL05307	LYTVA_27746
OG0003323	CAEEL08557, CAEEL08556	LYTVA_21921, LYTVA_29457
OG0003325	CAEEL11598	LYTVA_29523
OG0003327	CAEEL15863	LYTVA_17271
OG0003329	CAEEL02070	LYTVA_23352
OG0003330	CAEEL02745	LYTVA_11365
OG0003331	CAEEL07758	LYTVA_27609
OG0003332	CAEEL15994, CAEEL15100	LYTVA_18115
OG0003333	CAEEL05869	LYTVA_07549, LYTVA_15167
OG0003335	CAEEL06219	LYTVA_09092
OG0003336	CAEEL18158	LYTVA_09250
OG0003337	CAEEL05608	LYTVA_18787, LYTVA_03331, LYTVA_10706
OG0003340	CAEEL05767	LYTVA_13141
OG0003341	CAEEL15411	LYTVA_16037
OG0003343	CAEEL02966	LYTVA_11177
OG0003344	CAEEL04271	LYTVA_00862
OG0003348	CAEEL00995	LYTVA_06310
OG0003349	CAEEL11343	LYTVA_10341, LYTVA_20619
OG0003350	CAEEL18859	LYTVA_01036, LYTVA_27211
OG0003353	CAEEL08536	LYTVA_20644
OG0003354	CAEEL07057	LYTVA_25191, LYTVA_01307
OG0003356	CAEEL05068	LYTVA_06879
OG0003357	CAEEL05202	LYTVA_19490, LYTVA_06743, LYTVA_11630, LYTVA_02906
OG0003358	CAEEL15398	LYTVA_12289
OG0003359	CAEEL08412	LYTVA_06032
OG0003360	CAEEL09119	LYTVA_13266, LYTVA_19199
OG0003361	CAEEL15297, CAEEL13464, CAEEL07044	LYTVA_03232, LYTVA_03231
OG0003364	CAEEL06262	LYTVA_03516, LYTVA_25779
OG0003366	CAEEL13316, CAEEL13290	LYTVA_15074
OG0003368	CAEEL04652	LYTVA_18642
OG0003369	CAEEL11911	LYTVA_14942
OG0003370	CAEEL19630, CAEEL09274	LYTVA_24757
OG0003372	CAEEL04956	LYTVA_14495, LYTVA_14497
OG0003374	CAEEL09698	LYTVA_08104
OG0003375	CAEEL04860	LYTVA_28328, LYTVA_27365
OG0003377	CAEEL19646	LYTVA_19125
OG0003378	CAEEL04638	LYTVA_13045
OG0003380	CAEEL07698, CAEEL08643	LYTVA_05440
OG0003384	CAEEL12353	LYTVA_07291, LYTVA_28006
OG0003386	CAEEL04616	LYTVA_26042
OG0003387	CAEEL12649, CAEEL12648	LYTVA_04937, LYTVA_25432, LYTVA_25430
OG0003392	CAEEL18713	LYTVA_24826
OG0003394	CAEEL09212	LYTVA_20704
OG0003419	CAEEL20583, CAEEL07865	LYTVA_11665
OG0003425	CAEEL12188	LYTVA_04392
OG0003426	CAEEL06462	LYTVA_15668, LYTVA_06081, LYTVA_02069, LYTVA_27843, LYTVA_21216, LYTVA_03865, LYTVA_23251, LYTVA_21445, LYTVA_22520
OG0003429	CAEEL00390	LYTVA_20604, LYTVA_26105
OG0003431	CAEEL20649	LYTVA_13731
OG0003433	CAEEL17744	LYTVA_27210
OG0003434	CAEEL08434	LYTVA_01169
OG0003435	CAEEL04157	LYTVA_08543
OG0003439	CAEEL10524	LYTVA_23528
OG0003443	CAEEL18884	LYTVA_22146
OG0003444	CAEEL04842	LYTVA_19198
OG0003450	CAEEL06420	LYTVA_13056, LYTVA_24553
OG0003451	CAEEL02776, CAEEL02805	LYTVA_22097
OG0003454	CAEEL07771	LYTVA_02948
OG0003455	CAEEL01134	LYTVA_25388, LYTVA_24850
OG0003457	CAEEL19244	LYTVA_19871, LYTVA_20572, LYTVA_14447
OG0003459	CAEEL16050	LYTVA_10994
OG0003462	CAEEL11837	LYTVA_28602, LYTVA_22633, LYTVA_03993
OG0003463	CAEEL07464	LYTVA_30127
OG0003464	CAEEL15673	LYTVA_06647
OG0003465	CAEEL00222	LYTVA_23986, LYTVA_07116
OG0003466	CAEEL06482	LYTVA_16471, LYTVA_29464
OG0003467	CAEEL09664	LYTVA_25547, LYTVA_21585
OG0003468	CAEEL10655	LYTVA_20724
OG0003471	CAEEL12804	LYTVA_00020
OG0003473	CAEEL09171	LYTVA_07208
OG0003475	CAEEL01731	LYTVA_22320, LYTVA_27992, LYTVA_00238
OG0003477	CAEEL02502	LYTVA_09865
OG0003478	CAEEL00398, CAEEL07105, CAEEL19934	LYTVA_27751
OG0003480	CAEEL01792	LYTVA_03416
OG0003486	CAEEL04926	LYTVA_21614
OG0003487	CAEEL02123	LYTVA_22813
OG0003489	CAEEL00223	LYTVA_07007
OG0003491	CAEEL18627, CAEEL05479	LYTVA_18975
OG0003498	CAEEL16452	LYTVA_06432
OG0003500	CAEEL01330, CAEEL01125	LYTVA_25392
OG0003501	CAEEL00307, CAEEL19975, CAEEL19935, CAEEL19957, CAEEL20040, CAEEL18302	LYTVA_00202
OG0003502	CAEEL02400, CAEEL02281	LYTVA_01228, LYTVA_20788
OG0003503	CAEEL04457, CAEEL04454	LYTVA_13641
OG0003505	CAEEL07950	LYTVA_28433
OG0003506	CAEEL05248	LYTVA_23421
OG0003507	CAEEL05679	LYTVA_06440
OG0003508	CAEEL17418	LYTVA_19543
OG0003509	CAEEL04891	LYTVA_02422
OG0003511	CAEEL08351	LYTVA_08783
OG0003513	CAEEL07182	LYTVA_21954, LYTVA_16304
OG0003514	CAEEL12733, CAEEL12734	LYTVA_04108
OG0003515	CAEEL06636	LYTVA_04862
OG0003517	CAEEL05196	LYTVA_09370
OG0003518	CAEEL01719	LYTVA_18666
OG0003519	CAEEL07239	LYTVA_19352
OG0003522	CAEEL06276	LYTVA_09959
OG0003523	CAEEL18694	LYTVA_11260
OG0003524	CAEEL04264, CAEEL04265	LYTVA_24165
OG0003526	CAEEL16001	LYTVA_18770
OG0003528	CAEEL00365	LYTVA_25429, LYTVA_25427
OG0003531	CAEEL15168, CAEEL18062	LYTVA_03603
OG0003532	CAEEL05027	LYTVA_14462
OG0003538	CAEEL11099	LYTVA_28207, LYTVA_28211
OG0003539	CAEEL05895	LYTVA_02480
OG0003541	CAEEL01632	LYTVA_21300
OG0003542	CAEEL01115	LYTVA_27005, LYTVA_14809, LYTVA_14807, LYTVA_08819, LYTVA_03196, LYTVA_07486
OG0003543	CAEEL08637	LYTVA_04479
OG0003544	CAEEL06236, CAEEL08896	LYTVA_29003, LYTVA_27728, LYTVA_23809
OG0003545	CAEEL12984	LYTVA_26703
OG0003548	CAEEL19888	LYTVA_19416
OG0003550	CAEEL06728	LYTVA_30065
OG0003552	CAEEL18151	LYTVA_11397
OG0003554	CAEEL05099	LYTVA_26313
OG0003560	CAEEL04113	LYTVA_05811
OG0003562	CAEEL19208, CAEEL04183	LYTVA_15863
OG0003563	CAEEL07782	LYTVA_28497
OG0003566	CAEEL04245	LYTVA_12411
OG0003567	CAEEL15549	LYTVA_13855
OG0003569	CAEEL10722	LYTVA_07436
OG0003570	CAEEL08761	LYTVA_16300
OG0003571	CAEEL00659	LYTVA_08422
OG0003573	CAEEL10174, CAEEL18886	LYTVA_12228
OG0003577	CAEEL07169	LYTVA_24980
OG0003578	CAEEL08037	LYTVA_14123
OG0003579	CAEEL10103	LYTVA_21586, LYTVA_25548
OG0003581	CAEEL04793, CAEEL19859, CAEEL09422	LYTVA_25521
OG0003598	CAEEL20069	LYTVA_20119
OG0003599	CAEEL01022	LYTVA_25495, LYTVA_28141
OG0003604	CAEEL08873	LYTVA_20248
OG0003606	CAEEL01180	LYTVA_24368
OG0003607	CAEEL05764	LYTVA_04001, LYTVA_09961
OG0003611	CAEEL15351	LYTVA_25213
OG0003612	CAEEL12107	LYTVA_13314, LYTVA_13319
OG0003613	CAEEL10330	LYTVA_26048, LYTVA_10701
OG0003615	CAEEL04572	LYTVA_26591
OG0003618	CAEEL10379	LYTVA_08987
OG0003619	CAEEL19948, CAEEL09130	LYTVA_29115, LYTVA_05151
OG0003620	CAEEL05074	LYTVA_14583
OG0003621	CAEEL18738	LYTVA_14368
OG0003623	CAEEL11847	LYTVA_28352
OG0003624	CAEEL11456	LYTVA_16657
OG0003626	CAEEL01251	LYTVA_29415
OG0003629	CAEEL18064	LYTVA_00401
OG0003630	CAEEL01945	LYTVA_11059, LYTVA_22109
OG0003632	CAEEL04287	LYTVA_06045
OG0003638	CAEEL14206	LYTVA_26670
OG0003639	CAEEL07019	LYTVA_10457
OG0003640	CAEEL01151	LYTVA_28983
OG0003644	CAEEL07060	LYTVA_19920
OG0003645	CAEEL08952	LYTVA_01752
OG0003646	CAEEL04268	LYTVA_05796
OG0003647	CAEEL08061	LYTVA_17942
OG0003649	CAEEL02106	LYTVA_12300, LYTVA_23539
OG0003650	CAEEL01596	LYTVA_04212, LYTVA_28562, LYTVA_28561
OG0003652	CAEEL00198, CAEEL00197	LYTVA_28066
OG0003655	CAEEL01543	LYTVA_23764
OG0003656	CAEEL00717	LYTVA_05217
OG0003657	CAEEL18724	LYTVA_11266
OG0003658	CAEEL17892	LYTVA_02606
OG0003660	CAEEL11348	LYTVA_24357
OG0003661	CAEEL11758	LYTVA_05212
OG0003664	CAEEL10164	LYTVA_05022, LYTVA_15946
OG0003667	CAEEL14775	LYTVA_08344
OG0003668	CAEEL09161, CAEEL09163	LYTVA_23185
OG0003669	CAEEL08786, CAEEL08784	LYTVA_20979, LYTVA_00369
OG0003672	CAEEL12653	LYTVA_28748
OG0003677	CAEEL08632	LYTVA_29925
OG0003678	CAEEL03764	LYTVA_13504
OG0003680	CAEEL10627	LYTVA_20499
OG0003683	CAEEL06697	LYTVA_14128
OG0003686	CAEEL01983	LYTVA_11888, LYTVA_24636
OG0003688	CAEEL03025	LYTVA_24642
OG0003690	CAEEL08798	LYTVA_15125
OG0003692	CAEEL09322	LYTVA_16704
OG0003693	CAEEL09517	LYTVA_10292
OG0003694	CAEEL08779	LYTVA_21490
OG0003695	CAEEL18980	LYTVA_08219
OG0003696	CAEEL15341	LYTVA_10724
OG0003697	CAEEL07546	LYTVA_24825
OG0003698	CAEEL05872	LYTVA_00449, LYTVA_00450
OG0003700	CAEEL08489	LYTVA_05846
OG0003701	CAEEL04838	LYTVA_00297, LYTVA_00298
OG0003702	CAEEL19917	LYTVA_26668
OG0003704	CAEEL02747	LYTVA_22078
OG0003708	CAEEL02697, CAEEL19979	LYTVA_24117, LYTVA_25700
OG0003710	CAEEL05057	LYTVA_01367
OG0003712	CAEEL12274	LYTVA_13639, LYTVA_13640
OG0003716	CAEEL00239	LYTVA_00505
OG0003718	CAEEL00456	LYTVA_22052
OG0003719	CAEEL01088	LYTVA_16501
OG0003721	CAEEL19092	LYTVA_29839
OG0003724	CAEEL04996	LYTVA_28771
OG0003725	CAEEL04639	LYTVA_16331
OG0003727	CAEEL20128	LYTVA_28311
OG0003729	CAEEL01397	LYTVA_20503
OG0003731	CAEEL14842	LYTVA_05810
OG0003732	CAEEL10948	LYTVA_25663, LYTVA_20441
OG0003733	CAEEL05542	LYTVA_13502, LYTVA_08036
OG0003734	CAEEL18003	LYTVA_23146
OG0003735	CAEEL04830, CAEEL04829	LYTVA_11688, LYTVA_28003
OG0003736	CAEEL10845	LYTVA_01263
OG0003737	CAEEL18594, CAEEL11885, CAEEL18366	LYTVA_04668, LYTVA_07306
OG0003739	CAEEL06789	LYTVA_20011
OG0003740	CAEEL07837	LYTVA_26296, LYTVA_17293, LYTVA_16340
OG0003741	CAEEL07870	LYTVA_18369, LYTVA_00346
OG0003743	CAEEL12238	LYTVA_26127, LYTVA_26126
OG0003746	CAEEL07398	LYTVA_21138
OG0003747	CAEEL02767	LYTVA_10213
OG0003749	CAEEL20507	LYTVA_18850
OG0003750	CAEEL05076	LYTVA_02287, LYTVA_01689
OG0003752	CAEEL04520	LYTVA_01820
OG0003753	CAEEL18657	LYTVA_21441
OG0003754	CAEEL19668, CAEEL05669	LYTVA_22465
OG0003758	CAEEL05748	LYTVA_17109
OG0003759	CAEEL09625	LYTVA_26967
OG0003761	CAEEL19863	LYTVA_05534
OG0003764	CAEEL15954	LYTVA_17144, LYTVA_11016
OG0003766	CAEEL13937, CAEEL13938, CAEEL18113, CAEEL04435, CAEEL04439	LYTVA_05953
OG0003771	CAEEL18560, CAEEL05367	LYTVA_28045
OG0003778	CAEEL10576	LYTVA_11821
OG0003779	CAEEL12785	LYTVA_10521
OG0003795	CAEEL09855	LYTVA_13836
OG0003798	CAEEL11938	LYTVA_21450
OG0003803	CAEEL19629	LYTVA_17645
OG0003806	CAEEL10842	LYTVA_30001
OG0003807	CAEEL06933	LYTVA_29933
OG0003808	CAEEL08177	LYTVA_19229
OG0003811	CAEEL07020	LYTVA_01732
OG0003813	CAEEL10820	LYTVA_00532
OG0003817	CAEEL02053	LYTVA_02558
OG0003818	CAEEL15512	LYTVA_09712
OG0003821	CAEEL09346	LYTVA_01898
OG0003824	CAEEL17849	LYTVA_20107, LYTVA_06706
OG0003825	CAEEL18577	LYTVA_25095, LYTVA_25100
OG0003827	CAEEL04098	LYTVA_03265
OG0003829	CAEEL08428	LYTVA_18420
OG0003831	CAEEL08097	LYTVA_24443
OG0003832	CAEEL11899	LYTVA_05086
OG0003833	CAEEL05813, CAEEL14180	LYTVA_27868, LYTVA_23190
OG0003834	CAEEL00145	LYTVA_28662
OG0003837	CAEEL11909, CAEEL11910	LYTVA_29929
OG0003838	CAEEL14290, CAEEL14289, CAEEL14291	LYTVA_17094
OG0003839	CAEEL11415	LYTVA_23937, LYTVA_14573
OG0003840	CAEEL01767	LYTVA_04824
OG0003841	CAEEL10859, CAEEL18915	LYTVA_09880
OG0003846	CAEEL00811, CAEEL18648	LYTVA_03898, LYTVA_08542
OG0003848	CAEEL08837	LYTVA_12543
OG0003850	CAEEL11705	LYTVA_06404
OG0003851	CAEEL08777	LYTVA_27115, LYTVA_26448
OG0003852	CAEEL00155	LYTVA_02920
OG0003853	CAEEL13793	LYTVA_09397
OG0003854	CAEEL01789	LYTVA_16966
OG0003856	CAEEL07428	LYTVA_25797
OG0003857	CAEEL19675	LYTVA_25367, LYTVA_25796
OG0003858	CAEEL06932	LYTVA_01327, LYTVA_27055
OG0003863	CAEEL18943	LYTVA_25098
OG0003864	CAEEL01846	LYTVA_16744
OG0003865	CAEEL02514	LYTVA_06719, LYTVA_29186
OG0003866	CAEEL00295	LYTVA_29703
OG0003867	CAEEL15761	LYTVA_19438, LYTVA_29419
OG0003868	CAEEL18485	LYTVA_16042
OG0003869	CAEEL00094	LYTVA_12197
OG0003870	CAEEL17745	LYTVA_09623, LYTVA_02604
OG0003873	CAEEL07437	LYTVA_12402
OG0003875	CAEEL00868	LYTVA_02952
OG0003876	CAEEL04369	LYTVA_08885
OG0003877	CAEEL18175	LYTVA_07189, LYTVA_05818
OG0003879	CAEEL00338, CAEEL01399	LYTVA_26740
OG0003881	CAEEL12169	LYTVA_02265
OG0003884	CAEEL01060	LYTVA_04955
OG0003885	CAEEL01791	LYTVA_22856
OG0003886	CAEEL10383	LYTVA_00295
OG0003887	CAEEL09306	LYTVA_19626
OG0003887	CAEEL09446	LYTVA_04461
OG0003888	CAEEL00249	LYTVA_17977
OG0003892	CAEEL11760	LYTVA_28820
OG0003893	CAEEL05797	LYTVA_17888, LYTVA_12620, LYTVA_25794, LYTVA_09128
OG0003894	CAEEL01425	LYTVA_30206
OG0003895	CAEEL15379	LYTVA_16370
OG0003897	CAEEL07613	LYTVA_01009, LYTVA_18263
OG0003898	CAEEL05728	LYTVA_11060, LYTVA_08754
OG0003900	CAEEL08813	LYTVA_00171, LYTVA_09089
OG0003901	CAEEL00786, CAEEL18671	LYTVA_25425, LYTVA_13674
OG0003902	CAEEL07968, CAEEL07686	LYTVA_17636
OG0003904	CAEEL00419	LYTVA_08407
OG0003906	CAEEL00814	LYTVA_00896
OG0003908	CAEEL00218	LYTVA_01565
OG0003908	CAEEL08148	LYTVA_23240
OG0003910	CAEEL08553	LYTVA_15956
OG0003911	CAEEL20590	LYTVA_13769
OG0003912	CAEEL02731	LYTVA_20384
OG0003913	CAEEL05199	LYTVA_01876, LYTVA_18035, LYTVA_17952
OG0003915	CAEEL04887	LYTVA_03286, LYTVA_20325, LYTVA_29470
OG0003917	CAEEL07507	LYTVA_26563, LYTVA_13069
OG0003918	CAEEL11925, CAEEL11924	LYTVA_03867
OG0003920	CAEEL00358	LYTVA_03736
OG0003921	CAEEL14832, CAEEL18358	LYTVA_29296
OG0003923	CAEEL08718	LYTVA_19351
OG0003925	CAEEL04108	LYTVA_23157
OG0003926	CAEEL10754, CAEEL19332	LYTVA_00309
OG0003930	CAEEL05047	LYTVA_25579, LYTVA_23488
OG0003931	CAEEL15548	LYTVA_22630
OG0003932	CAEEL12182, CAEEL12183	LYTVA_00352, LYTVA_14590
OG0003933	CAEEL11609	LYTVA_22915
OG0003937	CAEEL19289	LYTVA_23787
OG0003938	CAEEL07167	LYTVA_07799
OG0003939	CAEEL04128	LYTVA_03990, LYTVA_08883
OG0003940	CAEEL15126, CAEEL19780	LYTVA_05716, LYTVA_21871
OG0003943	CAEEL00131	LYTVA_15855, LYTVA_00687
OG0003945	CAEEL17988	LYTVA_00843
OG0003946	CAEEL18782	LYTVA_00597
OG0003947	CAEEL16177	LYTVA_21166
OG0003949	CAEEL02494	LYTVA_06512, LYTVA_01213
OG0003950	CAEEL05823	LYTVA_22866
OG0003954	CAEEL11860	LYTVA_08587
OG0003961	CAEEL10706	LYTVA_18404
OG0003967	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713	LYTVA_21341
OG0003968	CAEEL18441	LYTVA_18737
OG0003970	CAEEL00141, CAEEL08636	LYTVA_27881
OG0003971	CAEEL03035	LYTVA_12905
OG0003972	CAEEL09414	LYTVA_26756
OG0003973	CAEEL17822	LYTVA_08780
OG0003999	CAEEL08414	LYTVA_02706
OG0004000	CAEEL02254	LYTVA_13016
OG0004004	CAEEL09931	LYTVA_12647
OG0004007	CAEEL08380, CAEEL20738	LYTVA_16332
OG0004009	CAEEL10425	LYTVA_27360
OG0004010	CAEEL11606	LYTVA_14826
OG0004012	CAEEL08889	LYTVA_26169
OG0004014	CAEEL07353	LYTVA_26908
OG0004015	CAEEL03765	LYTVA_14499
OG0004017	CAEEL08935	LYTVA_26976
OG0004021	CAEEL07321	LYTVA_07062, LYTVA_20594
OG0004023	CAEEL00807	LYTVA_16983
OG0004025	CAEEL20824	LYTVA_06115
OG0004028	CAEEL11434	LYTVA_25968
OG0004031	CAEEL15887	LYTVA_19098
OG0004035	CAEEL06509	LYTVA_24098
OG0004036	CAEEL05364	LYTVA_28065
OG0004037	CAEEL05545	LYTVA_20546
OG0004038	CAEEL04280	LYTVA_30220
OG0004040	CAEEL09311	LYTVA_21043
OG0004041	CAEEL06388	LYTVA_30034, LYTVA_16536
OG0004042	CAEEL00958	LYTVA_08337
OG0004044	CAEEL07379	LYTVA_04278
OG0004047	CAEEL19277, CAEEL00270	LYTVA_22628
OG0004048	CAEEL05729	LYTVA_16472
OG0004052	CAEEL02741	LYTVA_04921
OG0004053	CAEEL01273	LYTVA_05254
OG0004057	CAEEL03603	LYTVA_23851, LYTVA_02242
OG0004058	CAEEL01468	LYTVA_03959
