Orthogroup	CAEEL	STRPU_ok
OG0000265	CAEEL10364	STRPU_01912, STRPU_22756
OG0000266	CAEEL02705, CAEEL19379, CAEEL09158	STRPU_07414
OG0000268	CAEEL08164	STRPU_01482, STRPU_13766
OG0000271	CAEEL07236	STRPU_13269, STRPU_19512, STRPU_13270, STRPU_13735, STRPU_13553
OG0000272	CAEEL11804, CAEEL19905	STRPU_24826
OG0000273	CAEEL18644	STRPU_18566
OG0000273	CAEEL20077	STRPU_24051, STRPU_02609, STRPU_24050, STRPU_02610
OG0000275	CAEEL14783	STRPU_04166, STRPU_21415
OG0000275	CAEEL11381, CAEEL10050	STRPU_04542, STRPU_04524
OG0000277	CAEEL07730, CAEEL07729	STRPU_02244, STRPU_15555
OG0000277	CAEEL11066	STRPU_04283
OG0000278	CAEEL07740	STRPU_27259, STRPU_27277
OG0000278	CAEEL09180	STRPU_03004
OG0000278	CAEEL07099	STRPU_20692
OG0000278	CAEEL02024	STRPU_26265
OG0000282	CAEEL11864	STRPU_01499, STRPU_13749, STRPU_09980, STRPU_09957, STRPU_09543, STRPU_09417
OG0000284	CAEEL18846	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354
OG0000285	CAEEL00191	STRPU_05159
OG0000285	CAEEL14297, CAEEL16730	STRPU_05080, STRPU_05158, STRPU_04963, STRPU_05775, STRPU_05157, STRPU_05079
OG0000287	CAEEL18837	STRPU_06869, STRPU_24134, STRPU_24135, STRPU_24133, STRPU_19617, STRPU_19699
OG0000295	CAEEL04248, CAEEL10950	STRPU_26615, STRPU_26613, STRPU_06225, STRPU_06205, STRPU_06691, STRPU_26618, STRPU_08406
OG0000296	CAEEL14675	STRPU_21796
OG0000301	CAEEL11399	STRPU_04444, STRPU_04445
OG0000301	CAEEL18767	STRPU_10372
OG0000302	CAEEL08099	STRPU_22541
OG0000305	CAEEL19499	STRPU_23290
OG0000305	CAEEL15162, CAEEL10872, CAEEL15163	STRPU_21971, STRPU_22779, STRPU_01937
OG0000306	CAEEL11447, CAEEL11444, CAEEL11445, CAEEL11448, CAEEL11446	STRPU_04181
OG0000308	CAEEL00748	STRPU_13191, STRPU_13968, STRPU_21103, STRPU_21098, STRPU_14797, STRPU_24752, STRPU_08810, STRPU_25229
OG0000312	CAEEL19323	STRPU_21396
OG0000312	CAEEL16684	STRPU_06464
OG0000312	CAEEL08464	STRPU_05481
OG0000314	CAEEL14227, CAEEL02951	STRPU_21722, STRPU_21657, STRPU_21176
OG0000315	CAEEL07409	STRPU_14641
OG0000315	CAEEL07609	STRPU_00855, STRPU_14065
OG0000315	CAEEL07292	STRPU_23166
OG0000316	CAEEL01799	STRPU_27381
OG0000317	CAEEL18155	STRPU_19997
OG0000321	CAEEL19255	STRPU_06234
OG0000322	CAEEL18855, CAEEL09291, CAEEL09109	STRPU_04953, STRPU_04955, STRPU_05710, STRPU_18148, STRPU_05731, STRPU_07690, STRPU_20644, STRPU_20642, STRPU_07689, STRPU_07702
OG0000323	CAEEL08030	STRPU_14332, STRPU_16538, STRPU_16558, STRPU_23717
OG0000325	CAEEL01448, CAEEL10554	STRPU_19931, STRPU_02596, STRPU_19929, STRPU_19930, STRPU_02597, STRPU_02598, STRPU_19928, STRPU_02599, STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107, STRPU_08105, STRPU_09355, STRPU_09356
OG0000328	CAEEL02700, CAEEL20663	STRPU_00813, STRPU_25547
OG0000329	CAEEL05342	STRPU_24162
OG0000333	CAEEL20574	STRPU_19697, STRPU_19618
OG0000338	CAEEL02726	STRPU_02251, STRPU_15548, STRPU_15357
OG0000341	CAEEL02829	STRPU_07163
OG0000343	CAEEL00542	STRPU_17122, STRPU_17107
OG0000345	CAEEL09288	STRPU_04681, STRPU_04121
OG0000346	CAEEL10353, CAEEL01774	STRPU_05839
OG0000350	CAEEL13904	STRPU_01096, STRPU_24203
OG0000352	CAEEL05587	STRPU_18690
OG0000356	CAEEL10812	STRPU_04112
OG0000357	CAEEL07861	STRPU_14591
OG0000357	CAEEL10151, CAEEL05953	STRPU_23598
OG0000358	CAEEL13826	STRPU_12012, STRPU_11961, STRPU_01622, STRPU_11960, STRPU_01621, STRPU_12011, STRPU_12205
OG0000358	CAEEL19072	STRPU_11811, STRPU_06142
OG0000359	CAEEL02740, CAEEL18786, CAEEL18785	STRPU_09098, STRPU_02069
OG0000363	CAEEL04898, CAEEL01034, CAEEL00066	STRPU_22858, STRPU_22857
OG0000364	CAEEL18153, CAEEL18154	STRPU_24813, STRPU_24695, STRPU_12300, STRPU_23213, STRPU_23224, STRPU_24852, STRPU_22921
OG0000365	CAEEL03052	STRPU_00678, STRPU_18948
OG0000367	CAEEL11241	STRPU_22294, STRPU_24010
OG0000371	CAEEL18802	STRPU_09318
OG0000372	CAEEL09938	STRPU_16741, STRPU_01713
OG0000372	CAEEL06634	STRPU_05141, STRPU_05066
OG0000372	CAEEL11042	STRPU_15694
OG0000373	CAEEL08053	STRPU_15389
OG0000373	CAEEL15439	STRPU_20623
OG0000373	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659	STRPU_08202
OG0000374	CAEEL04637	STRPU_01884, STRPU_25198
OG0000375	CAEEL04597, CAEEL18446	STRPU_07156
OG0000378	CAEEL01589	STRPU_18015
OG0000378	CAEEL18606	STRPU_03384
OG0000382	CAEEL10275	STRPU_22986
OG0000385	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992	STRPU_11318, STRPU_11302, STRPU_11104, STRPU_11129, STRPU_11108, STRPU_11132, STRPU_11109, STRPU_11133, STRPU_13347, STRPU_11130, STRPU_11105
OG0000389	CAEEL08944, CAEEL11888	STRPU_04611, STRPU_04125
OG0000391	CAEEL03981, CAEEL10348, CAEEL18760	STRPU_27123
OG0000391	CAEEL07480, CAEEL01186	STRPU_09729, STRPU_09772, STRPU_21385
OG0000392	CAEEL03273	STRPU_19132
OG0000393	CAEEL11594	STRPU_01522, STRPU_09438
OG0000393	CAEEL00138	STRPU_26326
OG0000399	CAEEL12746	STRPU_07794
OG0000399	CAEEL18399	STRPU_20860, STRPU_20896
OG0000399	CAEEL01136	STRPU_07796
OG0000399	CAEEL00515	STRPU_11457, STRPU_23097
OG0000400	CAEEL09043, CAEEL01024	STRPU_16345, STRPU_16374
OG0000401	CAEEL07254	STRPU_14949, STRPU_14979, STRPU_13184
OG0000402	CAEEL20859	STRPU_09420, STRPU_01539
OG0000402	CAEEL09914, CAEEL09915	STRPU_26119, STRPU_26105, STRPU_26104, STRPU_26118
OG0000404	CAEEL04503	STRPU_19097
OG0000404	CAEEL20480	STRPU_18842
OG0000405	CAEEL01740	STRPU_27356
OG0000409	CAEEL09896	STRPU_22634, STRPU_22593
OG0000409	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710	STRPU_09794, STRPU_09789
OG0000411	CAEEL02373	STRPU_16984, STRPU_15941, STRPU_00503
OG0000412	CAEEL11655	STRPU_22647
OG0000412	CAEEL09909	STRPU_04141
OG0000412	CAEEL20650	STRPU_20062
OG0000413	CAEEL15525	STRPU_21399
OG0000413	CAEEL18945	STRPU_06626
OG0000417	CAEEL09343, CAEEL20198, CAEEL19199, CAEEL11109	STRPU_09060
OG0000424	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478	STRPU_11870, STRPU_04472, STRPU_04471
OG0000425	CAEEL13865, CAEEL13864	STRPU_20951, STRPU_20952, STRPU_02711
OG0000426	CAEEL19943	STRPU_09853
OG0000426	CAEEL20473	STRPU_00627
OG0000427	CAEEL05100	STRPU_12503, STRPU_00637, STRPU_11390
OG0000429	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624	STRPU_23154, STRPU_24289
OG0000430	CAEEL14592, CAEEL00514	STRPU_12372, STRPU_12374
OG0000431	CAEEL07320	STRPU_08891, STRPU_05364, STRPU_06554, STRPU_06544
OG0000432	CAEEL05840, CAEEL08239	STRPU_22651
OG0000433	CAEEL18122	STRPU_08440, STRPU_17896
OG0000433	CAEEL00915, CAEEL00914	STRPU_17895
OG0000436	CAEEL08451, CAEEL08483, CAEEL08086	STRPU_23785
OG0000441	CAEEL04949	STRPU_08090
OG0000442	CAEEL10760	STRPU_06501
OG0000443	CAEEL07750	STRPU_13819
OG0000444	CAEEL18555	STRPU_12350
OG0000444	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670	STRPU_12803
OG0000446	CAEEL08845	STRPU_24898
OG0000446	CAEEL11745	STRPU_24006
OG0000447	CAEEL07754, CAEEL07753	STRPU_05018
OG0000450	CAEEL09221	STRPU_14805
OG0000452	CAEEL18774, CAEEL01070, CAEEL01729, CAEEL00373	STRPU_14441, STRPU_14459, STRPU_25045, STRPU_25044, STRPU_10299, STRPU_14440
OG0000454	CAEEL02888, CAEEL02886	STRPU_26357
OG0000456	CAEEL11325	STRPU_02653, STRPU_01238
OG0000461	CAEEL06628	STRPU_22427
OG0000461	CAEEL08066	STRPU_14492
OG0000463	CAEEL00961	STRPU_13114, STRPU_13087, STRPU_24320, STRPU_27309
OG0000465	CAEEL08932	STRPU_10953, STRPU_10955
OG0000467	CAEEL10426, CAEEL00823	STRPU_23158
OG0000468	CAEEL05744	STRPU_14586, STRPU_14584, STRPU_14583, STRPU_14585, STRPU_12712, STRPU_12711, STRPU_05357, STRPU_15078
OG0000469	CAEEL09645	STRPU_23215, STRPU_23221
OG0000470	CAEEL01892	STRPU_08272
OG0000470	CAEEL15886	STRPU_21506
OG0000475	CAEEL00594, CAEEL00593	STRPU_25082
OG0000476	CAEEL20693, CAEEL00887	STRPU_20170, STRPU_20169
OG0000476	CAEEL13996, CAEEL04770	STRPU_19628, STRPU_19687
OG0000477	CAEEL19743	STRPU_14774, STRPU_02549
OG0000478	CAEEL11281	STRPU_01166, STRPU_18289
OG0000479	CAEEL02339	STRPU_17435
OG0000479	CAEEL09202	STRPU_14315
OG0000480	CAEEL10994, CAEEL19312, CAEEL11292	STRPU_11203, STRPU_11000, STRPU_00339, STRPU_11321, STRPU_00362, STRPU_11025
OG0000481	CAEEL09089, CAEEL09097	STRPU_14885
OG0000481	CAEEL07158	STRPU_19958, STRPU_01189
OG0000481	CAEEL11815	STRPU_04460
OG0000482	CAEEL12763	STRPU_20466
OG0000482	CAEEL16609	STRPU_21122
OG0000484	CAEEL04965, CAEEL04966	STRPU_19234
OG0000485	CAEEL19088, CAEEL15576	STRPU_13289, STRPU_13296
OG0000486	CAEEL06528, CAEEL08508, CAEEL10686, CAEEL10332, CAEEL10336, CAEEL11227, CAEEL11225, CAEEL12738	STRPU_20016, STRPU_18622
OG0000487	CAEEL16728, CAEEL12342	STRPU_09230, STRPU_02195
OG0000489	CAEEL19170	STRPU_00884
OG0000490	CAEEL00687, CAEEL19730	STRPU_19396, STRPU_19397
OG0000491	CAEEL07820	STRPU_04966
OG0000495	CAEEL07186	STRPU_05984, STRPU_14646
OG0000496	CAEEL01836	STRPU_01872, STRPU_25187
OG0000497	CAEEL11475, CAEEL02002	STRPU_14149, STRPU_14171
OG0000497	CAEEL19219	STRPU_19651, STRPU_19670
OG0000503	CAEEL18781, CAEEL18780	STRPU_12805, STRPU_12804
OG0000503	CAEEL01216	STRPU_19380
OG0000506	CAEEL18864	STRPU_06642
OG0000508	CAEEL07260	STRPU_13773
OG0000510	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413	STRPU_20272, STRPU_20279, STRPU_20192, STRPU_23102
OG0000513	CAEEL00380	STRPU_04474
OG0000514	CAEEL07294, CAEEL18391	STRPU_08933
OG0000519	CAEEL01270	STRPU_14240, STRPU_14241, STRPU_14510, STRPU_14504, STRPU_14502, STRPU_14501, STRPU_14500, STRPU_14509, STRPU_14503, STRPU_14505, STRPU_14497, STRPU_14232, STRPU_14226, STRPU_14228, STRPU_14235, STRPU_02530, STRPU_15149
OG0000520	CAEEL07490	STRPU_15354, STRPU_02843, STRPU_02884, STRPU_02842
OG0000521	CAEEL11532	STRPU_08500
OG0000521	CAEEL14050	STRPU_20675
OG0000523	CAEEL07536, CAEEL13092	STRPU_24945, STRPU_24944
OG0000524	CAEEL17529	STRPU_04273
OG0000525	CAEEL19149	STRPU_19423
OG0000525	CAEEL19113	STRPU_08644
OG0000528	CAEEL17966	STRPU_21360
OG0000529	CAEEL14327	STRPU_00345, STRPU_11005
OG0000530	CAEEL05713, CAEEL05714	STRPU_19193
OG0000534	CAEEL06960	STRPU_00112, STRPU_13181
OG0000535	CAEEL18521	STRPU_26923, STRPU_07113
OG0000537	CAEEL20692	STRPU_06545, STRPU_06553
OG0000537	CAEEL08509	STRPU_06546
OG0000538	CAEEL07439	STRPU_13554
OG0000542	CAEEL09055	STRPU_05583, STRPU_05643
OG0000542	CAEEL15478	STRPU_21969
OG0000545	CAEEL15746	STRPU_21165, STRPU_21157
OG0000545	CAEEL14386	STRPU_07091, STRPU_21313
OG0000548	CAEEL10591, CAEEL10590	STRPU_10337, STRPU_20610, STRPU_22797, STRPU_01956
OG0000549	CAEEL05133, CAEEL12072	STRPU_26919, STRPU_26917
OG0000549	CAEEL18719, CAEEL18720	STRPU_12468, STRPU_12545
OG0000550	CAEEL11841	STRPU_24490
OG0000551	CAEEL05226	STRPU_07418, STRPU_07415, STRPU_07416, STRPU_07417
OG0000560	CAEEL00689	STRPU_20770, STRPU_20918, STRPU_20919, STRPU_01418, STRPU_23742, STRPU_10871
OG0000562	CAEEL12354	STRPU_26809
OG0000563	CAEEL07864	STRPU_02520, STRPU_15138
OG0000565	CAEEL03314, CAEEL00611, CAEEL00610, CAEEL01204	STRPU_25126, STRPU_25127
OG0000566	CAEEL15091	STRPU_22145, STRPU_14680
OG0000567	CAEEL02967	STRPU_26517
OG0000567	CAEEL00946, CAEEL06307, CAEEL10055, CAEEL11553, CAEEL04491	STRPU_18559
OG0000569	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675	STRPU_18127, STRPU_18130, STRPU_21438, STRPU_18131, STRPU_18126, STRPU_18128, STRPU_27168, STRPU_27167, STRPU_27164, STRPU_27163, STRPU_27169, STRPU_21052, STRPU_27223
OG0000572	CAEEL13663	STRPU_21193
OG0000572	CAEEL04776	STRPU_11231, STRPU_11269
OG0000573	CAEEL05940	STRPU_11052, STRPU_00392
OG0000573	CAEEL01355	STRPU_27100, STRPU_27089
OG0000574	CAEEL19269	STRPU_09296
OG0000574	CAEEL18789, CAEEL19638, CAEEL19639	STRPU_08865, STRPU_00956
OG0000574	CAEEL19209, CAEEL18848	STRPU_00802, STRPU_19767
OG0000575	CAEEL12522	STRPU_15788
OG0000576	CAEEL06802	STRPU_23119
OG0000578	CAEEL16491, CAEEL16492, CAEEL16490	STRPU_21618
OG0000579	CAEEL11246, CAEEL09670, CAEEL09822	STRPU_23503
OG0000580	CAEEL19061	STRPU_24720
OG0000580	CAEEL06306	STRPU_12039, STRPU_01257, STRPU_12038
OG0000581	CAEEL15703	STRPU_21308
OG0000581	CAEEL14055, CAEEL14054	STRPU_21309, STRPU_21310
OG0000582	CAEEL19553, CAEEL19552	STRPU_19500
OG0000583	CAEEL01762, CAEEL01763	STRPU_17032, STRPU_01798
OG0000584	CAEEL04633, CAEEL05854, CAEEL04153, CAEEL04154, CAEEL06443	STRPU_19344, STRPU_19222
OG0000586	CAEEL05852	STRPU_11843
OG0000587	CAEEL14207	STRPU_06588, STRPU_06512
OG0000587	CAEEL18702	STRPU_21487, STRPU_21496
OG0000588	CAEEL05897	STRPU_00676, STRPU_18950, STRPU_17075
OG0000589	CAEEL19870, CAEEL19442, CAEEL17146, CAEEL10281	STRPU_13052
OG0000590	CAEEL01780	STRPU_25115
OG0000591	CAEEL19878	STRPU_08932
OG0000591	CAEEL18367	STRPU_06603
OG0000592	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244	STRPU_16888, STRPU_15820, STRPU_15868
OG0000593	CAEEL02027	STRPU_09183, STRPU_02152
OG0000594	CAEEL11331	STRPU_23519, STRPU_26491, STRPU_23518
OG0000597	CAEEL08741	STRPU_14406
OG0000602	CAEEL20599	STRPU_06890, STRPU_06914, STRPU_06715
OG0000603	CAEEL15474	STRPU_00284, STRPU_21569
OG0000604	CAEEL14390	STRPU_20713
OG0000609	CAEEL11904	STRPU_24853, STRPU_24616
OG0000611	CAEEL08225	STRPU_05045, STRPU_05119
OG0000611	CAEEL09831	STRPU_26016
OG0000612	CAEEL07651	STRPU_09717, STRPU_09761
OG0000612	CAEEL06875	STRPU_26031
OG0000614	CAEEL16724	STRPU_21878
OG0000615	CAEEL19705	STRPU_06171
OG0000616	CAEEL19744	STRPU_03576
OG0000618	CAEEL00836	STRPU_07199
OG0000619	CAEEL02635	STRPU_06659
OG0000623	CAEEL16178, CAEEL06411	STRPU_07960, STRPU_07951
OG0000623	CAEEL16276	STRPU_00318
OG0000624	CAEEL08547	STRPU_02433, STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382
OG0000625	CAEEL18539	STRPU_03700, STRPU_02905
OG0000626	CAEEL19740	STRPU_24334
OG0000627	CAEEL01126	STRPU_03283, STRPU_03246
OG0000636	CAEEL19659	STRPU_09946
OG0000637	CAEEL18181	STRPU_20164, STRPU_11852, STRPU_12519, STRPU_20362, STRPU_19277
OG0000639	CAEEL00195	STRPU_27017
OG0000639	CAEEL00077	STRPU_25405
OG0000645	CAEEL14093	STRPU_25221
OG0000645	CAEEL02916	STRPU_22046
OG0000646	CAEEL06213, CAEEL06212	STRPU_11448
OG0000647	CAEEL14095, CAEEL17996	STRPU_09897, STRPU_06712
OG0000648	CAEEL05737	STRPU_00211
OG0000648	CAEEL19541	STRPU_25949, STRPU_00209
OG0000649	CAEEL08770	STRPU_02393, STRPU_13680, STRPU_13650, STRPU_02415, STRPU_00020, STRPU_13871, STRPU_13879
OG0000651	CAEEL08479	STRPU_22117
OG0000652	CAEEL09392, CAEEL09393	STRPU_21926
OG0000654	CAEEL00509	STRPU_25001
OG0000657	CAEEL01693	STRPU_17299, STRPU_17301, STRPU_22434, STRPU_00184, STRPU_17300
OG0000660	CAEEL06994	STRPU_13999
OG0000660	CAEEL01886	STRPU_02267, STRPU_17655
OG0000662	CAEEL07265	STRPU_09621, STRPU_09696, STRPU_09739
OG0000662	CAEEL20546	STRPU_08344
OG0000663	CAEEL07269	STRPU_08014, STRPU_19333
OG0000664	CAEEL10897, CAEEL10896	STRPU_23931
OG0000664	CAEEL00118, CAEEL00117	STRPU_24936
OG0000665	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744	STRPU_26452, STRPU_26774, STRPU_27239, STRPU_27242
OG0000666	CAEEL11143	STRPU_22324
OG0000670	CAEEL01804, CAEEL20294	STRPU_06883
OG0000671	CAEEL20492, CAEEL02522	STRPU_24917, STRPU_24916
OG0000672	CAEEL07948, CAEEL07943	STRPU_06933
OG0000672	CAEEL00089, CAEEL00988	STRPU_20779
OG0000674	CAEEL01995	STRPU_26356
OG0000676	CAEEL18677, CAEEL18678	STRPU_24012
OG0000678	CAEEL19275	STRPU_08255
OG0000680	CAEEL01896	STRPU_07455, STRPU_07457, STRPU_07456, STRPU_07476
OG0000681	CAEEL06701, CAEEL06700	STRPU_05744
OG0000681	CAEEL20557	STRPU_12569, STRPU_12568
OG0000682	CAEEL18765	STRPU_09978, STRPU_09955
OG0000683	CAEEL18608	STRPU_06350
OG0000683	CAEEL02948, CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944	STRPU_18850
OG0000684	CAEEL11185	STRPU_25416
OG0000690	CAEEL02355, CAEEL16430	STRPU_08035
OG0000690	CAEEL05043	STRPU_17155
OG0000691	CAEEL17188	STRPU_25430
OG0000692	CAEEL05111, CAEEL03292	STRPU_19316, STRPU_01823
OG0000692	CAEEL01603	STRPU_20690
OG0000693	CAEEL03253, CAEEL03254	STRPU_11407
OG0000694	CAEEL18784, CAEEL02081, CAEEL02961	STRPU_19824, STRPU_19833, STRPU_19828, STRPU_19453, STRPU_19835, STRPU_19830, STRPU_19823, STRPU_19832, STRPU_19837, STRPU_19838, STRPU_19827, STRPU_19825, STRPU_19829, STRPU_19834, STRPU_19841, STRPU_19840, STRPU_19847, STRPU_19822
OG0000696	CAEEL19612	STRPU_21259, STRPU_10267, STRPU_23135
OG0000697	CAEEL10883	STRPU_22408
OG0000702	CAEEL01313	STRPU_23036, STRPU_00912
OG0000703	CAEEL12761	STRPU_04784
OG0000708	CAEEL04786, CAEEL04785	STRPU_18963, STRPU_18977
OG0000708	CAEEL12722	STRPU_00882, STRPU_23008
OG0000709	CAEEL11350, CAEEL18734, CAEEL12228, CAEEL16334, CAEEL20586, CAEEL11767	STRPU_20711, STRPU_21274, STRPU_21845
OG0000711	CAEEL04946	STRPU_00066, STRPU_12186
OG0000711	CAEEL03027	STRPU_11659
OG0000712	CAEEL07921	STRPU_05053, STRPU_05129
OG0000713	CAEEL15727	STRPU_00026, STRPU_06419, STRPU_06412, STRPU_06420, STRPU_06413, STRPU_12045, STRPU_01249, STRPU_18802, STRPU_00584, STRPU_07550, STRPU_23982, STRPU_23980, STRPU_06767
OG0000715	CAEEL07310, CAEEL07309	STRPU_13461
OG0000716	CAEEL00463	STRPU_17012
OG0000717	CAEEL20044, CAEEL07958	STRPU_19580, STRPU_19581
OG0000718	CAEEL16052	STRPU_04006, STRPU_04005
OG0000720	CAEEL02341	STRPU_22043
OG0000721	CAEEL07780	STRPU_14994, STRPU_14964
OG0000721	CAEEL00853	STRPU_17945
OG0000722	CAEEL16439	STRPU_20560
OG0000724	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753	STRPU_21597
OG0000725	CAEEL01386	STRPU_19812, STRPU_00755, STRPU_19813
OG0000726	CAEEL08988, CAEEL08987	STRPU_13494
OG0000730	CAEEL06720	STRPU_13747, STRPU_01502
OG0000730	CAEEL06574	STRPU_18716
OG0000731	CAEEL18982	STRPU_06695
OG0000732	CAEEL02711	STRPU_06871
OG0000732	CAEEL11771	STRPU_18394
OG0000733	CAEEL17006	STRPU_21566
OG0000733	CAEEL15524	STRPU_20797
OG0000734	CAEEL18835	STRPU_20020
OG0000735	CAEEL14834, CAEEL14835	STRPU_24284
OG0000736	CAEEL09174	STRPU_22089
OG0000737	CAEEL06154, CAEEL04487, CAEEL04486	STRPU_09307
OG0000740	CAEEL18076	STRPU_13396, STRPU_13375
OG0000744	CAEEL01254	STRPU_25504, STRPU_25505, STRPU_25506
OG0000747	CAEEL02279	STRPU_01792, STRPU_18103, STRPU_22661, STRPU_03822, STRPU_03836, STRPU_01813
OG0000749	CAEEL11624, CAEEL14107	STRPU_21644, STRPU_21708
OG0000751	CAEEL09020	STRPU_13591, STRPU_01611
OG0000752	CAEEL07346	STRPU_10384
OG0000752	CAEEL04370	STRPU_17910
OG0000753	CAEEL17415	STRPU_23569, STRPU_03838, STRPU_23562
OG0000755	CAEEL01302	STRPU_26250
OG0000757	CAEEL20030	STRPU_14828
OG0000759	CAEEL20475, CAEEL16710	STRPU_25007
OG0000761	CAEEL19698	STRPU_19482
OG0000762	CAEEL02671	STRPU_24145
OG0000763	CAEEL01521, CAEEL01520, CAEEL01519	STRPU_26640
OG0000765	CAEEL08924, CAEEL20292	STRPU_20844, STRPU_20882
OG0000766	CAEEL01660	STRPU_26502, STRPU_12701
OG0000767	CAEEL15327, CAEEL15326	STRPU_20571
OG0000773	CAEEL10074	STRPU_19948
OG0000774	CAEEL03062	STRPU_01825, STRPU_19314
OG0000774	CAEEL08377	STRPU_09065, STRPU_02041
OG0000774	CAEEL12020, CAEEL14163, CAEEL12021	STRPU_23589
OG0000775	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550	STRPU_21116, STRPU_23930, STRPU_07226
OG0000776	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206	STRPU_25591, STRPU_07752
OG0000777	CAEEL19291	STRPU_08984
OG0000778	CAEEL04054	STRPU_11330
OG0000779	CAEEL01706	STRPU_20061
OG0000780	CAEEL00305	STRPU_21536, STRPU_23123
OG0000780	CAEEL01193	STRPU_18748
OG0000782	CAEEL01741	STRPU_27022
OG0000784	CAEEL19472	STRPU_24373
OG0000786	CAEEL06097	STRPU_15092
OG0000787	CAEEL10362	STRPU_04197, STRPU_04234
OG0000788	CAEEL04328, CAEEL04329, CAEEL04327	STRPU_11964, STRPU_01625
OG0000788	CAEEL01175	STRPU_26569
OG0000791	CAEEL09121	STRPU_13705, STRPU_00440
OG0000792	CAEEL06858, CAEEL06859	STRPU_14909
OG0000793	CAEEL00246	STRPU_26762, STRPU_26748
OG0000794	CAEEL14272, CAEEL13170	STRPU_15852, STRPU_15804, STRPU_16063
OG0000796	CAEEL18138	STRPU_06080
OG0000797	CAEEL11404	STRPU_04347
OG0000798	CAEEL08562, CAEEL08561	STRPU_05696
OG0000800	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396	STRPU_09950, STRPU_09973, STRPU_07425, STRPU_15030
OG0000801	CAEEL00950	STRPU_23079, STRPU_00663
OG0000803	CAEEL18447	STRPU_12487, STRPU_12512
OG0000809	CAEEL06250	STRPU_18374
OG0000810	CAEEL00977	STRPU_19223
OG0000814	CAEEL07659, CAEEL07658	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083
OG0000814	CAEEL11834, CAEEL05113	STRPU_10972
OG0000817	CAEEL08608	STRPU_22107, STRPU_04676
OG0000817	CAEEL09272	STRPU_14081, STRPU_00839
OG0000818	CAEEL08212	STRPU_08499
OG0000819	CAEEL09262	STRPU_15366
OG0000820	CAEEL08726	STRPU_14124
OG0000826	CAEEL04414	STRPU_25465, STRPU_25466, STRPU_00190, STRPU_14464, STRPU_25836, STRPU_17366, STRPU_17338, STRPU_26046, STRPU_26045, STRPU_06291
OG0000828	CAEEL01170	STRPU_23372
OG0000828	CAEEL14806	STRPU_15585, STRPU_02220
OG0000833	CAEEL05439	STRPU_18167, STRPU_18151
OG0000834	CAEEL00925	STRPU_24585, STRPU_24596
OG0000834	CAEEL00924	STRPU_24584, STRPU_24595
OG0000836	CAEEL01665	STRPU_22902, STRPU_22889
OG0000837	CAEEL19270, CAEEL07955	STRPU_24375
OG0000838	CAEEL12737	STRPU_12344
OG0000842	CAEEL11884	STRPU_22935
OG0000844	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848	STRPU_10513
OG0000847	CAEEL07299	STRPU_14471
OG0000848	CAEEL08378	STRPU_21912
OG0000849	CAEEL04333	STRPU_02904
OG0000850	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935	STRPU_01821, STRPU_19318, STRPU_01567, STRPU_09392
OG0000851	CAEEL08745	STRPU_04950
OG0000852	CAEEL08255	STRPU_27397, STRPU_26323
OG0000857	CAEEL04547	STRPU_01644, STRPU_11981
OG0000858	CAEEL16889, CAEEL11559, CAEEL11560, CAEEL11558	STRPU_23333
