Orthogroup	CAEEL	HELIO_ok
OG0003619	CAEEL19948, CAEEL09130	HELIO_07057
OG0003620	CAEEL05074	HELIO_09212
OG0003621	CAEEL18738	HELIO_07026
OG0003624	CAEEL11456	HELIO_09617
OG0003626	CAEEL01251	HELIO_07783
OG0003629	CAEEL18064	HELIO_07219
OG0003630	CAEEL01945	HELIO_01750
OG0003638	CAEEL14206	HELIO_00190
OG0003639	CAEEL07019	HELIO_03103
OG0003640	CAEEL01151	HELIO_10891
OG0003641	CAEEL02290	HELIO_07553
OG0003644	CAEEL07060	HELIO_02002
OG0003645	CAEEL08952	HELIO_02632
OG0003646	CAEEL04268	HELIO_10542
OG0003647	CAEEL08061	HELIO_08435
OG0003649	CAEEL02106	HELIO_09186
OG0003650	CAEEL01596	HELIO_02717, HELIO_11983, HELIO_06323
OG0003652	CAEEL00198, CAEEL00197	HELIO_05306
OG0003655	CAEEL01543	HELIO_12535
OG0003656	CAEEL00717	HELIO_01092
OG0003657	CAEEL18724	HELIO_09755
OG0003658	CAEEL17892	HELIO_10115
OG0003659	CAEEL00820	HELIO_01564
OG0003661	CAEEL11758	HELIO_00776
OG0003664	CAEEL10164	HELIO_10185
OG0003667	CAEEL14775	HELIO_09584
OG0003668	CAEEL09161, CAEEL09163	HELIO_12712
OG0003669	CAEEL08786, CAEEL08784	HELIO_09100
OG0003672	CAEEL12653	HELIO_03464
OG0003677	CAEEL08632	HELIO_12600
OG0003678	CAEEL03764	HELIO_06802
OG0003679	CAEEL14380	HELIO_01849
OG0003680	CAEEL10627	HELIO_06689
OG0003681	CAEEL03276	HELIO_01500
OG0003683	CAEEL06697	HELIO_01924
OG0003686	CAEEL01983	HELIO_08163
OG0003688	CAEEL03025	HELIO_05020
OG0003689	CAEEL07514	HELIO_02422
OG0003690	CAEEL08798	HELIO_12684
OG0003692	CAEEL09322	HELIO_09987
OG0003693	CAEEL09517	HELIO_12474
OG0003694	CAEEL08779	HELIO_05422
OG0003695	CAEEL18980	HELIO_02593
OG0003696	CAEEL15341	HELIO_11257
OG0003697	CAEEL07546	HELIO_12072, HELIO_12071
OG0003698	CAEEL05872	HELIO_09605
OG0003700	CAEEL08489	HELIO_11457
OG0003701	CAEEL04838	HELIO_05490, HELIO_11557
OG0003702	CAEEL19917	HELIO_12767
OG0003710	CAEEL05057	HELIO_06500
OG0003712	CAEEL12274	HELIO_03886, HELIO_08547
OG0003716	CAEEL00239	HELIO_05664, HELIO_06645
OG0003719	CAEEL01088	HELIO_06363
OG0003721	CAEEL19092	HELIO_10032, HELIO_03702
OG0003724	CAEEL04996	HELIO_10508
OG0003725	CAEEL04639	HELIO_02882
OG0003727	CAEEL20128	HELIO_02912
OG0003729	CAEEL01397	HELIO_11354
OG0003731	CAEEL14842	HELIO_04511, HELIO_05539
OG0003732	CAEEL10948	HELIO_12303
OG0003733	CAEEL05542	HELIO_03136
OG0003734	CAEEL18003	HELIO_06093
OG0003735	CAEEL04830, CAEEL04829	HELIO_01294
OG0003736	CAEEL10845	HELIO_03063
OG0003737	CAEEL18594, CAEEL11885, CAEEL18366	HELIO_10888
OG0003739	CAEEL06789	HELIO_08892
OG0003740	CAEEL07837	HELIO_05574
OG0003741	CAEEL07870	HELIO_02790
OG0003743	CAEEL12238	HELIO_02787
OG0003745	CAEEL16018, CAEEL17606	HELIO_09559
OG0003746	CAEEL07398	HELIO_00144
OG0003747	CAEEL02767	HELIO_06022
OG0003749	CAEEL20507	HELIO_02988
OG0003750	CAEEL05076	HELIO_02076
OG0003752	CAEEL04520	HELIO_08739
OG0003753	CAEEL18657	HELIO_02945
OG0003754	CAEEL19668, CAEEL05669	HELIO_09263
OG0003755	CAEEL09173	HELIO_08454
OG0003758	CAEEL05748	HELIO_04986
OG0003759	CAEEL09625	HELIO_08276
OG0003761	CAEEL19863	HELIO_09527
OG0003763	CAEEL02008, CAEEL02007, CAEEL02011	HELIO_07298
OG0003764	CAEEL15954	HELIO_10540
OG0003771	CAEEL18560, CAEEL05367	HELIO_09996
OG0003776	CAEEL14271	HELIO_02001
OG0003778	CAEEL10576	HELIO_12734
OG0003779	CAEEL12785	HELIO_09039
OG0003780	CAEEL20711	HELIO_05552
OG0003795	CAEEL09855	HELIO_00713
OG0003798	CAEEL11938	HELIO_10316
OG0003803	CAEEL19629	HELIO_02425
OG0003806	CAEEL10842	HELIO_00384
OG0003807	CAEEL06933	HELIO_07147
OG0003808	CAEEL08177	HELIO_04304
OG0003811	CAEEL07020	HELIO_07404
OG0003812	CAEEL07296	HELIO_07959
OG0003813	CAEEL10820	HELIO_02391
OG0003818	CAEEL15512	HELIO_04533
OG0003821	CAEEL09346	HELIO_04733
OG0003824	CAEEL17849	HELIO_02077
OG0003825	CAEEL18577	HELIO_12444
OG0003827	CAEEL04098	HELIO_10529
OG0003829	CAEEL08428	HELIO_04115
OG0003831	CAEEL08097	HELIO_00414
OG0003832	CAEEL11899	HELIO_04229
OG0003833	CAEEL05813, CAEEL14180	HELIO_00735, HELIO_08031, HELIO_06424
OG0003834	CAEEL00145	HELIO_10627
OG0003837	CAEEL11909, CAEEL11910	HELIO_01037
OG0003838	CAEEL14290, CAEEL14289, CAEEL14291	HELIO_09299
OG0003839	CAEEL11415	HELIO_00548
OG0003840	CAEEL01767	HELIO_07119
OG0003841	CAEEL10859, CAEEL18915	HELIO_08429
OG0003843	CAEEL14293	HELIO_09017
OG0003846	CAEEL00811, CAEEL18648	HELIO_07722
OG0003847	CAEEL06874	HELIO_04738
OG0003848	CAEEL08837	HELIO_02520
OG0003850	CAEEL11705	HELIO_01423
OG0003851	CAEEL08777	HELIO_06451
OG0003852	CAEEL00155	HELIO_11600
OG0003853	CAEEL13793	HELIO_12441
OG0003854	CAEEL01789	HELIO_03527
OG0003856	CAEEL07428	HELIO_05722
OG0003857	CAEEL19675	HELIO_12190
OG0003858	CAEEL06932	HELIO_08687
OG0003863	CAEEL18943	HELIO_09867
OG0003864	CAEEL01846	HELIO_10875
OG0003865	CAEEL02514	HELIO_11073
OG0003866	CAEEL00295	HELIO_03099
OG0003867	CAEEL15761	HELIO_01829
OG0003868	CAEEL18485	HELIO_08898
OG0003869	CAEEL00094	HELIO_08492
OG0003870	CAEEL17745	HELIO_02612
OG0003872	CAEEL14869	HELIO_02970
OG0003873	CAEEL07437	HELIO_09899
OG0003875	CAEEL00868	HELIO_08274, HELIO_08273
OG0003876	CAEEL04369	HELIO_02667
OG0003877	CAEEL18175	HELIO_08344
OG0003879	CAEEL00338, CAEEL01399	HELIO_05565
OG0003881	CAEEL12169	HELIO_07709
OG0003884	CAEEL01060	HELIO_00594
OG0003885	CAEEL01791	HELIO_08959
OG0003886	CAEEL10383	HELIO_06325
OG0003887	CAEEL09446	HELIO_07770
OG0003892	CAEEL11760	HELIO_08263
OG0003893	CAEEL05797	HELIO_05290
OG0003894	CAEEL01425	HELIO_00555
OG0003895	CAEEL15379	HELIO_10007
OG0003897	CAEEL07613	HELIO_07895
OG0003898	CAEEL05728	HELIO_09951
OG0003900	CAEEL08813	HELIO_07367
OG0003901	CAEEL00786, CAEEL18671	HELIO_12439
OG0003902	CAEEL07968, CAEEL07686	HELIO_00533
OG0003904	CAEEL00419	HELIO_03811
OG0003906	CAEEL00814	HELIO_09388
OG0003911	CAEEL20590	HELIO_02034
OG0003912	CAEEL02731	HELIO_00546
OG0003913	CAEEL05199	HELIO_06151
OG0003916	CAEEL07068	HELIO_04220
OG0003917	CAEEL07507	HELIO_10729
OG0003918	CAEEL11925, CAEEL11924	HELIO_12096
OG0003920	CAEEL00358	HELIO_09202
OG0003921	CAEEL14832, CAEEL18358	HELIO_11518
OG0003923	CAEEL08718	HELIO_10280
OG0003925	CAEEL04108	HELIO_11080
OG0003926	CAEEL10754, CAEEL19332	HELIO_01471
OG0003929	CAEEL00949	HELIO_09096
OG0003930	CAEEL05047	HELIO_03284
OG0003931	CAEEL15548	HELIO_04058
OG0003932	CAEEL12182, CAEEL12183	HELIO_09810
OG0003933	CAEEL11609	HELIO_08038
OG0003934	CAEEL10046	HELIO_00565
OG0003937	CAEEL19289	HELIO_05246
OG0003938	CAEEL07167	HELIO_03125
OG0003939	CAEEL04128	HELIO_10160
OG0003940	CAEEL15126, CAEEL19780	HELIO_07463
OG0003943	CAEEL00131	HELIO_11312
OG0003944	CAEEL05219	HELIO_01693
OG0003945	CAEEL17988	HELIO_03032
OG0003946	CAEEL18782	HELIO_10205
OG0003947	CAEEL16177	HELIO_08689
OG0003949	CAEEL02494	HELIO_10884
OG0003950	CAEEL05823	HELIO_06986
OG0003951	CAEEL10367	HELIO_01607
OG0003954	CAEEL11860	HELIO_06270
OG0003955	CAEEL08204	HELIO_02651
OG0003959	CAEEL18903	HELIO_12450
OG0003961	CAEEL10706	HELIO_06293
OG0003964	CAEEL20597	HELIO_00388
OG0003965	CAEEL09858, CAEEL18478	HELIO_04316
OG0003967	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713	HELIO_01824
OG0003968	CAEEL18441	HELIO_08316
OG0003969	CAEEL01428, CAEEL15342	HELIO_08398
OG0003970	CAEEL00141, CAEEL08636	HELIO_11053
OG0003971	CAEEL03035	HELIO_09511
OG0003972	CAEEL09414	HELIO_01757
OG0003973	CAEEL17822	HELIO_12484
OG0003976	CAEEL09819	HELIO_10595
OG0003999	CAEEL08414	HELIO_02420
OG0004000	CAEEL02254	HELIO_09085
OG0004004	CAEEL09931	HELIO_03478
OG0004005	CAEEL09757	HELIO_02225
OG0004007	CAEEL08380, CAEEL20738	HELIO_06360
OG0004009	CAEEL10425	HELIO_08149
OG0004010	CAEEL11606	HELIO_03872
OG0004015	CAEEL03765	HELIO_02952
OG0004017	CAEEL08935	HELIO_04459
OG0004021	CAEEL07321	HELIO_12459
OG0004023	CAEEL00807	HELIO_00840
OG0004025	CAEEL20824	HELIO_01715
OG0004027	CAEEL07583	HELIO_11552
OG0004028	CAEEL11434	HELIO_09218
OG0004031	CAEEL15887	HELIO_01995
OG0004032	CAEEL15185	HELIO_06753
OG0004035	CAEEL06509	HELIO_09748
OG0004036	CAEEL05364	HELIO_02636
OG0004037	CAEEL05545	HELIO_05087
OG0004038	CAEEL04280	HELIO_07048
OG0004041	CAEEL06388	HELIO_00736
OG0004042	CAEEL00958	HELIO_09649
OG0004044	CAEEL07379	HELIO_01126
OG0004047	CAEEL19277, CAEEL00270	HELIO_11567
OG0004048	CAEEL05729	HELIO_08523
OG0004051	CAEEL06861	HELIO_01563
OG0004052	CAEEL02741	HELIO_04471
OG0004053	CAEEL01273	HELIO_01246
OG0004054	CAEEL15244	HELIO_06113
OG0004056	CAEEL01652	HELIO_06474
OG0004057	CAEEL03603	HELIO_08994
OG0004059	CAEEL14867	HELIO_11889
OG0004061	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319	HELIO_02573
OG0004063	CAEEL02350	HELIO_06207
OG0004064	CAEEL00654	HELIO_06868
OG0004065	CAEEL05056	HELIO_02317
OG0004067	CAEEL02869	HELIO_11851
OG0004068	CAEEL10640	HELIO_04572
OG0004080	CAEEL12810	HELIO_12370
OG0004081	CAEEL18163	HELIO_02694
OG0004084	CAEEL14072	HELIO_01688
OG0004085	CAEEL04587	HELIO_05065
OG0004087	CAEEL07761	HELIO_07687
OG0004089	CAEEL11769, CAEEL11770	HELIO_12017
OG0004090	CAEEL02918	HELIO_00003
OG0004091	CAEEL04573	HELIO_07817
OG0004092	CAEEL07326	HELIO_00826
OG0004095	CAEEL02755	HELIO_09898
OG0004096	CAEEL09363	HELIO_09267
OG0004097	CAEEL05789	HELIO_00420
OG0004098	CAEEL05361	HELIO_11081
OG0004099	CAEEL07071	HELIO_02315
OG0004100	CAEEL19773	HELIO_02283
OG0004101	CAEEL10753	HELIO_10904
OG0004102	CAEEL20123	HELIO_11193
OG0004103	CAEEL10626	HELIO_08288, HELIO_12649
OG0004104	CAEEL04801	HELIO_10999
OG0004105	CAEEL05115	HELIO_07467
OG0004113	CAEEL09663	HELIO_04150, HELIO_08443
OG0004114	CAEEL13365	HELIO_03462
OG0004115	CAEEL05975	HELIO_08676
OG0004116	CAEEL17798	HELIO_11516
OG0004118	CAEEL09754	HELIO_03448
OG0004119	CAEEL00177	HELIO_04014
OG0004120	CAEEL09396	HELIO_04260
OG0004121	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569	HELIO_12052
OG0004122	CAEEL20018	HELIO_05729
OG0004123	CAEEL05731	HELIO_10333
OG0004124	CAEEL02724, CAEEL02723	HELIO_09543
OG0004127	CAEEL19955, CAEEL18275, CAEEL06860	HELIO_08267
OG0004128	CAEEL11738	HELIO_11719
OG0004130	CAEEL02356	HELIO_11752
OG0004133	CAEEL05363	HELIO_11815
OG0004134	CAEEL07495	HELIO_03479
OG0004135	CAEEL19516	HELIO_00077
OG0004136	CAEEL04479	HELIO_06715
OG0004137	CAEEL00169, CAEEL00170	HELIO_03498
OG0004142	CAEEL10168	HELIO_03819
OG0004144	CAEEL00709	HELIO_03451
OG0004145	CAEEL14333	HELIO_11658
OG0004147	CAEEL07109	HELIO_06881
OG0004148	CAEEL07951	HELIO_00788
OG0004151	CAEEL01499	HELIO_03120
OG0004153	CAEEL11562	HELIO_03342
OG0004156	CAEEL05393	HELIO_02466
OG0004158	CAEEL00394	HELIO_08947
OG0004159	CAEEL16103	HELIO_10966
OG0004160	CAEEL08700	HELIO_00518
OG0004161	CAEEL18958	HELIO_08593
OG0004164	CAEEL10119	HELIO_04076
OG0004166	CAEEL04359	HELIO_06402
OG0004167	CAEEL14218	HELIO_12312
OG0004168	CAEEL08233	HELIO_10439, HELIO_10438
OG0004169	CAEEL01556	HELIO_10123
OG0004170	CAEEL10605	HELIO_02685
OG0004171	CAEEL11852	HELIO_01888
OG0004176	CAEEL01489	HELIO_09733
OG0004178	CAEEL09854	HELIO_01141
OG0004179	CAEEL10656	HELIO_02899
OG0004180	CAEEL08381	HELIO_03911
OG0004181	CAEEL13830	HELIO_03220
OG0004182	CAEEL14269	HELIO_10355, HELIO_10354
OG0004184	CAEEL15780, CAEEL15781	HELIO_02910
OG0004185	CAEEL19854	HELIO_12384
OG0004186	CAEEL13926	HELIO_03712
OG0004187	CAEEL02068	HELIO_05634
OG0004188	CAEEL15410	HELIO_05848
OG0004189	CAEEL17811	HELIO_02678
OG0004215	CAEEL08870	HELIO_12650
OG0004216	CAEEL02995	HELIO_04339
OG0004217	CAEEL08020	HELIO_12612
OG0004218	CAEEL20381, CAEEL08860	HELIO_02237
OG0004219	CAEEL00713	HELIO_03890
OG0004222	CAEEL05571	HELIO_01516
OG0004223	CAEEL05790	HELIO_02208
OG0004225	CAEEL07717	HELIO_00473
OG0004227	CAEEL05233	HELIO_04190
OG0004228	CAEEL13669	HELIO_10279
OG0004229	CAEEL11625	HELIO_10319
OG0004230	CAEEL07897	HELIO_03067
OG0004231	CAEEL00452	HELIO_02803
OG0004232	CAEEL03690	HELIO_08424
OG0004233	CAEEL12306	HELIO_11199
OG0004236	CAEEL15188	HELIO_09356
OG0004238	CAEEL19751	HELIO_12309
OG0004240	CAEEL11686	HELIO_07818
OG0004242	CAEEL01841, CAEEL05945, CAEEL04061	HELIO_01220
OG0004243	CAEEL01439	HELIO_08298
OG0004244	CAEEL12157	HELIO_02306
OG0004245	CAEEL11730	HELIO_07870
OG0004246	CAEEL17853	HELIO_10928
OG0004248	CAEEL11465	HELIO_05247, HELIO_06414
OG0004249	CAEEL17634	HELIO_00455, HELIO_00454
OG0004250	CAEEL16187	HELIO_10569
OG0004252	CAEEL07003	HELIO_01174
OG0004254	CAEEL05989	HELIO_03429
OG0004255	CAEEL03031	HELIO_06018
OG0004257	CAEEL01608	HELIO_08894, HELIO_08895
OG0004258	CAEEL00939	HELIO_08732
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	HELIO_07775
OG0004261	CAEEL04677	HELIO_00002
OG0004262	CAEEL13871	HELIO_03447
OG0004263	CAEEL04092, CAEEL20329	HELIO_12287
OG0004265	CAEEL08248	HELIO_09429
OG0004267	CAEEL04354, CAEEL04355	HELIO_11484
OG0004268	CAEEL02406	HELIO_09066
OG0004269	CAEEL07842	HELIO_06762
OG0004270	CAEEL02066	HELIO_06659
OG0004271	CAEEL10494	HELIO_12035
OG0004273	CAEEL04799	HELIO_01145
OG0004274	CAEEL05009	HELIO_10268
OG0004277	CAEEL06545	HELIO_06678
OG0004278	CAEEL07238	HELIO_12691
OG0004280	CAEEL16211, CAEEL16212	HELIO_01147
OG0004282	CAEEL18359, CAEEL13638	HELIO_05309
OG0004283	CAEEL08314	HELIO_02458, HELIO_02459
OG0004284	CAEEL08527	HELIO_08102
OG0004285	CAEEL01238	HELIO_09389
OG0004288	CAEEL01059	HELIO_02021
OG0004289	CAEEL02984	HELIO_05881
OG0004290	CAEEL02030	HELIO_02511
OG0004291	CAEEL04748	HELIO_06310
OG0004292	CAEEL15301	HELIO_01648
OG0004294	CAEEL04571	HELIO_01475
OG0004295	CAEEL03919	HELIO_07746
OG0004299	CAEEL07283	HELIO_07815
OG0004301	CAEEL07551	HELIO_02301
OG0004302	CAEEL07295	HELIO_11348
OG0004303	CAEEL12783	HELIO_05977
OG0004304	CAEEL17137	HELIO_10121
OG0004305	CAEEL02874	HELIO_02999
OG0004307	CAEEL00090	HELIO_06021
OG0004308	CAEEL00320	HELIO_02621
OG0004309	CAEEL13877	HELIO_02544, HELIO_11686
OG0004310	CAEEL02565	HELIO_05755
OG0004312	CAEEL05846	HELIO_09858
OG0004314	CAEEL00001	HELIO_11288
OG0004316	CAEEL10340	HELIO_08782
OG0004317	CAEEL07185	HELIO_01651
OG0004321	CAEEL11975	HELIO_05529
OG0004324	CAEEL07830	HELIO_06380
OG0004328	CAEEL00916	HELIO_03031
OG0004329	CAEEL16040	HELIO_08973
OG0004331	CAEEL11038	HELIO_04862
OG0004332	CAEEL19699	HELIO_03735
OG0004333	CAEEL19900	HELIO_03394
OG0004334	CAEEL04372	HELIO_04407
OG0004335	CAEEL09206	HELIO_10063
OG0004337	CAEEL11698, CAEEL01133	HELIO_09677
OG0004338	CAEEL07793	HELIO_02735
OG0004344	CAEEL16267	HELIO_05104
OG0004345	CAEEL06934	HELIO_11483
OG0004348	CAEEL08518	HELIO_02969
OG0004349	CAEEL06923, CAEEL06922	HELIO_12177
OG0004350	CAEEL01588	HELIO_09167
OG0004351	CAEEL08854	HELIO_03403, HELIO_03402
OG0004353	CAEEL03078	HELIO_05842
OG0004355	CAEEL17139	HELIO_02311
OG0004356	CAEEL10602	HELIO_08069
OG0004357	CAEEL01908	HELIO_08001
OG0004359	CAEEL05118	HELIO_12437
OG0004360	CAEEL08760	HELIO_07589
OG0004362	CAEEL01360	HELIO_04842
OG0004364	CAEEL05913	HELIO_04246
OG0004365	CAEEL00507	HELIO_11208
OG0004368	CAEEL20084	HELIO_10695
OG0004369	CAEEL08210	HELIO_12496
OG0004370	CAEEL03244, CAEEL09918	HELIO_03960
OG0004372	CAEEL05609	HELIO_08067, HELIO_03183
OG0004373	CAEEL05891	HELIO_08887
OG0004374	CAEEL07100	HELIO_04430
OG0004376	CAEEL08383	HELIO_02742
OG0004377	CAEEL07838	HELIO_08549
OG0004378	CAEEL08612	HELIO_09047
OG0004379	CAEEL06174	HELIO_02169
OG0004380	CAEEL04195	HELIO_02081
OG0004381	CAEEL00194	HELIO_09818
OG0004382	CAEEL06795	HELIO_05962
OG0004388	CAEEL02922	HELIO_09998, HELIO_09997
OG0004390	CAEEL10569	HELIO_11441, HELIO_02437
OG0004391	CAEEL09690	HELIO_08588
OG0004392	CAEEL11311, CAEEL11312	HELIO_00680
OG0004393	CAEEL19535	HELIO_11585, HELIO_11584
OG0004394	CAEEL00556	HELIO_11388
OG0004396	CAEEL05746	HELIO_05800
OG0004398	CAEEL09179	HELIO_02807
OG0004399	CAEEL12106	HELIO_04973
OG0004401	CAEEL08851	HELIO_00357
OG0004402	CAEEL07455	HELIO_12319, HELIO_03883
OG0004403	CAEEL00967	HELIO_01276
OG0004404	CAEEL00266	HELIO_00365
OG0004407	CAEEL15656	HELIO_06486
OG0004409	CAEEL18900	HELIO_04938
OG0004417	CAEEL04605	HELIO_12409
OG0004419	CAEEL07142	HELIO_10631
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	HELIO_05314
OG0004459	CAEEL09113	HELIO_06462
OG0004460	CAEEL05618, CAEEL12160	HELIO_11544
OG0004462	CAEEL07505	HELIO_10916
OG0004465	CAEEL14659	HELIO_02805
OG0004467	CAEEL08802	HELIO_02292
OG0004468	CAEEL08068, CAEEL00974	HELIO_01285
OG0004471	CAEEL07653	HELIO_05522, HELIO_12084
OG0004472	CAEEL02040	HELIO_06484
OG0004474	CAEEL04978, CAEEL19704	HELIO_12721
OG0004476	CAEEL09485	HELIO_02731
OG0004477	CAEEL01083	HELIO_02575
OG0004479	CAEEL01982	HELIO_09869
OG0004481	CAEEL01863	HELIO_11879
OG0004486	CAEEL02086	HELIO_09931
OG0004487	CAEEL04119	HELIO_11260
OG0004489	CAEEL07471	HELIO_04543
OG0004490	CAEEL15483	HELIO_01426
OG0004493	CAEEL07084	HELIO_02462
OG0004494	CAEEL06691	HELIO_01937
OG0004495	CAEEL00990	HELIO_05252
OG0004496	CAEEL17616	HELIO_05528
OG0004498	CAEEL07493	HELIO_05086
OG0004500	CAEEL07302, CAEEL06408	HELIO_00985
OG0004505	CAEEL02342, CAEEL10487	HELIO_05492
OG0004506	CAEEL09652	HELIO_06458
OG0004507	CAEEL02892	HELIO_11682
OG0004509	CAEEL08073, CAEEL06714	HELIO_01830, HELIO_01547
OG0004511	CAEEL00625	HELIO_09430
OG0004513	CAEEL02074	HELIO_06065
OG0004514	CAEEL07361	HELIO_05298, HELIO_06872
OG0004516	CAEEL02959, CAEEL09798	HELIO_08851, HELIO_08852
OG0004517	CAEEL19843	HELIO_05747
OG0004518	CAEEL18955	HELIO_02464
OG0004519	CAEEL09657	HELIO_02070
OG0004520	CAEEL04837	HELIO_02470
OG0004525	CAEEL03911	HELIO_11194
OG0004526	CAEEL07101	HELIO_09082
OG0004533	CAEEL01233	HELIO_08527
OG0004538	CAEEL15076	HELIO_08825
OG0004539	CAEEL15237	HELIO_10766
OG0004542	CAEEL08914	HELIO_06841
OG0004543	CAEEL06797	HELIO_11207
OG0004545	CAEEL06229	HELIO_12540
OG0004548	CAEEL05049	HELIO_08241
OG0004551	CAEEL07605	HELIO_10162, HELIO_05424
OG0004552	CAEEL14818	HELIO_10506
OG0004554	CAEEL12132	HELIO_08526
OG0004555	CAEEL01286	HELIO_01600
OG0004559	CAEEL01667	HELIO_05624
OG0004563	CAEEL05628	HELIO_10963
OG0004564	CAEEL15096	HELIO_01798
OG0004566	CAEEL08060	HELIO_12744
OG0004567	CAEEL19136, CAEEL09098	HELIO_07623
OG0004569	CAEEL05747	HELIO_01159
OG0004572	CAEEL15485	HELIO_02556
OG0004573	CAEEL03080	HELIO_11161
OG0004577	CAEEL02135, CAEEL02134	HELIO_01659
OG0004579	CAEEL12615	HELIO_04280
OG0004581	CAEEL20357	HELIO_05498
OG0004582	CAEEL14132	HELIO_08565
OG0004583	CAEEL07667	HELIO_00209
OG0004584	CAEEL07066	HELIO_11293
OG0004585	CAEEL02092	HELIO_05321
OG0004587	CAEEL08366	HELIO_01138
OG0004588	CAEEL08586	HELIO_01642
OG0004589	CAEEL09315	HELIO_12707
OG0004590	CAEEL07891	HELIO_05349
OG0004592	CAEEL05824	HELIO_10984
OG0004595	CAEEL08365	HELIO_00583
OG0004596	CAEEL00832	HELIO_10182
OG0004597	CAEEL15344	HELIO_09975
OG0004599	CAEEL18962	HELIO_07655
OG0004602	CAEEL17403	HELIO_01820
OG0004603	CAEEL01453	HELIO_01872
OG0004606	CAEEL07463	HELIO_10022
OG0004609	CAEEL01549, CAEEL18748	HELIO_00052
OG0004610	CAEEL01077	HELIO_00082
OG0004611	CAEEL06872	HELIO_04196
OG0004612	CAEEL17404	HELIO_01397
OG0004613	CAEEL11219	HELIO_10626
OG0004614	CAEEL14871	HELIO_01801
OG0004616	CAEEL02677	HELIO_01195
OG0004618	CAEEL11221	HELIO_04389
OG0004619	CAEEL07756	HELIO_09992
OG0004621	CAEEL01185	HELIO_04659
OG0004622	CAEEL00340, CAEEL00339	HELIO_02761
OG0004626	CAEEL02718	HELIO_09727
OG0004628	CAEEL08879	HELIO_07285
OG0004630	CAEEL04593	HELIO_07827
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	HELIO_03167
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	HELIO_01232
OG0004634	CAEEL04100	HELIO_03114
OG0004639	CAEEL10507	HELIO_02889
OG0004640	CAEEL00547	HELIO_01802
OG0004641	CAEEL19853	HELIO_09900
OG0004642	CAEEL00483	HELIO_09909
OG0004643	CAEEL14114	HELIO_11685
OG0004644	CAEEL03030	HELIO_11529
OG0004648	CAEEL08010	HELIO_00369
OG0004649	CAEEL08731	HELIO_03519
OG0004655	CAEEL08002	HELIO_05420
OG0004656	CAEEL20024, CAEEL05907	HELIO_07103
OG0004657	CAEEL03111	HELIO_01936
OG0004658	CAEEL10598, CAEEL10597	HELIO_07890
OG0004663	CAEEL07711	HELIO_11837
OG0004664	CAEEL14781	HELIO_11551
OG0004669	CAEEL16538	HELIO_09536
OG0004670	CAEEL02555	HELIO_02134
OG0004671	CAEEL07417	HELIO_07461
OG0004672	CAEEL13478, CAEEL04196	HELIO_04763
OG0004674	CAEEL04819	HELIO_03310
OG0004675	CAEEL00752	HELIO_01458
OG0004677	CAEEL15841	HELIO_11439
OG0004678	CAEEL08038	HELIO_04212
OG0004681	CAEEL07293	HELIO_02279
OG0004682	CAEEL05023	HELIO_10128
OG0004683	CAEEL15952	HELIO_11352
OG0004684	CAEEL14663	HELIO_03586
OG0004685	CAEEL09080	HELIO_10246, HELIO_10245
OG0004687	CAEEL14139	HELIO_08862
OG0004689	CAEEL04374	HELIO_02078
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	HELIO_09683
OG0004691	CAEEL06746	HELIO_08399
OG0004694	CAEEL10169	HELIO_00653
OG0004697	CAEEL08756	HELIO_04340
OG0004699	CAEEL06377	HELIO_08731
OG0004703	CAEEL06877	HELIO_04914
OG0004705	CAEEL07549	HELIO_04709
OG0004708	CAEEL19872	HELIO_11900
OG0004711	CAEEL00544	HELIO_02943
OG0004728	CAEEL00538	HELIO_00269
OG0004730	CAEEL07318	HELIO_01714
OG0004731	CAEEL07767	HELIO_02044
OG0004733	CAEEL14033	HELIO_10171
OG0004735	CAEEL15164	HELIO_02328, HELIO_02327
OG0004738	CAEEL01347	HELIO_07530
OG0004739	CAEEL11525, CAEEL11526	HELIO_02404
OG0004740	CAEEL00607	HELIO_09419
OG0004743	CAEEL09903	HELIO_00353
OG0004744	CAEEL01018	HELIO_08063
OG0004746	CAEEL06526, CAEEL06525	HELIO_07122
OG0004747	CAEEL05338	HELIO_00610
OG0004749	CAEEL01493	HELIO_03717
OG0004753	CAEEL05745	HELIO_01929
OG0004754	CAEEL09862	HELIO_05829
OG0004756	CAEEL04839	HELIO_08574
OG0004758	CAEEL07889	HELIO_08570
OG0004759	CAEEL14427	HELIO_02858
OG0004760	CAEEL04521	HELIO_03633
OG0004763	CAEEL09072, CAEEL20382	HELIO_07164
OG0004764	CAEEL08826	HELIO_05384
OG0004765	CAEEL05458	HELIO_12222
OG0004766	CAEEL11340	HELIO_04193
OG0004769	CAEEL12780	HELIO_01733
OG0004770	CAEEL01889	HELIO_04370
OG0004776	CAEEL08387	HELIO_02825
OG0004781	CAEEL08433	HELIO_08457
OG0004784	CAEEL12805	HELIO_10588
OG0004786	CAEEL08213	HELIO_09763
