Orthogroup	CAEEL	SACKO_ok
OG0000268	CAEEL08164	SACKO_20817, SACKO_19604
OG0000268	CAEEL07325	SACKO_19602
OG0000269	CAEEL10894	SACKO_06419
OG0000271	CAEEL07236	SACKO_28542
OG0000272	CAEEL11804, CAEEL19905	SACKO_18346
OG0000273	CAEEL18644	SACKO_25860, SACKO_18590
OG0000273	CAEEL20077	SACKO_11419
OG0000274	CAEEL11033	SACKO_22576, SACKO_31086
OG0000275	CAEEL14783	SACKO_11935
OG0000275	CAEEL11381, CAEEL10050	SACKO_21462
OG0000277	CAEEL07730, CAEEL07729	SACKO_10207
OG0000277	CAEEL11066	SACKO_13321
OG0000277	CAEEL07250, CAEEL00092, CAEEL02855	SACKO_25436
OG0000278	CAEEL07740	SACKO_15807
OG0000278	CAEEL09180	SACKO_06388
OG0000278	CAEEL07099	SACKO_11366
OG0000278	CAEEL02024	SACKO_13514
OG0000280	CAEEL07028	SACKO_22086
OG0000282	CAEEL11864	SACKO_12850, SACKO_12863, SACKO_29302, SACKO_07792, SACKO_07779, SACKO_07698
OG0000284	CAEEL18846	SACKO_27406, SACKO_27401
OG0000285	CAEEL14297, CAEEL16730	SACKO_26924, SACKO_26919
OG0000287	CAEEL18837	SACKO_10319
OG0000295	CAEEL04248, CAEEL10950	SACKO_09750, SACKO_11826, SACKO_07984, SACKO_24242, SACKO_00439, SACKO_00457, SACKO_00431, SACKO_07988, SACKO_28032, SACKO_00434
OG0000296	CAEEL14675	SACKO_20594
OG0000301	CAEEL11399	SACKO_06456, SACKO_17860
OG0000301	CAEEL18767	SACKO_00105
OG0000302	CAEEL08099	SACKO_14674
OG0000305	CAEEL15162, CAEEL10872, CAEEL15163	SACKO_15288, SACKO_15279, SACKO_13147, SACKO_15287
OG0000306	CAEEL11448	SACKO_05913
OG0000307	CAEEL02021, CAEEL19162, CAEEL00356, CAEEL00385, CAEEL16918	SACKO_29055, SACKO_19270
OG0000308	CAEEL00748	SACKO_05538, SACKO_27953, SACKO_26056, SACKO_26098, SACKO_28741, SACKO_28262
OG0000311	CAEEL19230	SACKO_19359, SACKO_11621
OG0000312	CAEEL19323	SACKO_12498, SACKO_12512
OG0000312	CAEEL16684	SACKO_29942
OG0000312	CAEEL08464	SACKO_09512
OG0000313	CAEEL06343	SACKO_26885
OG0000314	CAEEL12578	SACKO_19523, SACKO_04289
OG0000314	CAEEL14227, CAEEL02951	SACKO_09369, SACKO_31479
OG0000315	CAEEL07409	SACKO_21990
OG0000315	CAEEL07609	SACKO_05539
OG0000315	CAEEL07292	SACKO_02387
OG0000316	CAEEL01799	SACKO_22473
OG0000316	CAEEL05711	SACKO_15599
OG0000317	CAEEL18155	SACKO_14463
OG0000321	CAEEL19255	SACKO_25342
OG0000322	CAEEL18855, CAEEL09291, CAEEL09109	SACKO_10414, SACKO_08269, SACKO_08262, SACKO_14465, SACKO_25809
OG0000323	CAEEL08030	SACKO_20213, SACKO_31194, SACKO_10395, SACKO_18533
OG0000325	CAEEL01448, CAEEL10554	SACKO_20591, SACKO_15633
OG0000327	CAEEL18527	SACKO_09977, SACKO_09994, SACKO_14731
OG0000329	CAEEL05342	SACKO_22665, SACKO_26706, SACKO_25951
OG0000332	CAEEL10794	SACKO_14215
OG0000333	CAEEL20574	SACKO_00584
OG0000338	CAEEL02726	SACKO_20111, SACKO_31237
OG0000341	CAEEL02829	SACKO_34065
OG0000343	CAEEL00542	SACKO_01767
OG0000345	CAEEL09288	SACKO_20082, SACKO_30258, SACKO_17750, SACKO_19848
OG0000346	CAEEL10353	SACKO_01931
OG0000346	CAEEL04767	SACKO_27501
OG0000350	CAEEL13904	SACKO_31750
OG0000352	CAEEL05587	SACKO_34178
OG0000353	CAEEL10431, CAEEL10430	SACKO_06444
OG0000356	CAEEL10812	SACKO_19855
OG0000357	CAEEL07861	SACKO_02742
OG0000357	CAEEL10151, CAEEL05953	SACKO_14095
OG0000358	CAEEL13826	SACKO_01547, SACKO_13758
OG0000358	CAEEL19072	SACKO_22456, SACKO_27158, SACKO_05158
OG0000359	CAEEL02740, CAEEL18786, CAEEL18785	SACKO_17662
OG0000363	CAEEL04898, CAEEL01034, CAEEL00066	SACKO_20204
OG0000363	CAEEL12357, CAEEL16480	SACKO_08051
OG0000364	CAEEL18153, CAEEL18154	SACKO_08428, SACKO_08491, SACKO_29762, SACKO_31752, SACKO_30845
OG0000365	CAEEL03052	SACKO_00527
OG0000365	CAEEL02170, CAEEL00591	SACKO_00503
OG0000367	CAEEL11241	SACKO_26443, SACKO_11424
OG0000372	CAEEL09938	SACKO_32909
OG0000372	CAEEL06634	SACKO_01910
OG0000372	CAEEL11042	SACKO_24569, SACKO_24546
OG0000373	CAEEL08053	SACKO_05445
OG0000373	CAEEL15439	SACKO_09368
OG0000373	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659	SACKO_13854
OG0000374	CAEEL04637	SACKO_03086
OG0000375	CAEEL18446	SACKO_27054
OG0000378	CAEEL01589	SACKO_09446
OG0000378	CAEEL18606	SACKO_10039
OG0000380	CAEEL07128	SACKO_02625
OG0000382	CAEEL10275	SACKO_14094
OG0000385	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992	SACKO_16439, SACKO_20574, SACKO_20579, SACKO_25649, SACKO_25651, SACKO_14863, SACKO_20587, SACKO_25647, SACKO_08050, SACKO_16440
OG0000389	CAEEL08944, CAEEL11888	SACKO_05192
OG0000391	CAEEL03981, CAEEL10348, CAEEL18760	SACKO_15767
OG0000391	CAEEL07480, CAEEL01186	SACKO_09055, SACKO_17113, SACKO_03578, SACKO_03376, SACKO_02568, SACKO_22178, SACKO_21842, SACKO_32174, SACKO_16331, SACKO_07700
OG0000392	CAEEL03273	SACKO_27590
OG0000393	CAEEL14690	SACKO_24305
OG0000393	CAEEL00138	SACKO_34206
OG0000399	CAEEL18399	SACKO_31626
OG0000399	CAEEL01136	SACKO_26961
OG0000399	CAEEL00515	SACKO_24326
OG0000401	CAEEL07254	SACKO_22556, SACKO_22554, SACKO_09922
OG0000402	CAEEL20859	SACKO_12739
OG0000402	CAEEL09914, CAEEL09915	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973
OG0000404	CAEEL04503	SACKO_23210
OG0000404	CAEEL15426, CAEEL16075, CAEEL12808	SACKO_20818
OG0000404	CAEEL20480	SACKO_23206
OG0000405	CAEEL01740	SACKO_03471
OG0000409	CAEEL09896	SACKO_01185, SACKO_25495
OG0000409	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710	SACKO_11398, SACKO_29371
OG0000411	CAEEL02373	SACKO_05252, SACKO_04974
OG0000412	CAEEL11655	SACKO_28880, SACKO_04784
OG0000412	CAEEL09909	SACKO_20586
OG0000412	CAEEL20650	SACKO_09277
OG0000413	CAEEL15525	SACKO_11939
OG0000413	CAEEL18945	SACKO_26133
OG0000419	CAEEL19090	SACKO_13227
OG0000424	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478	SACKO_03765, SACKO_31497
OG0000425	CAEEL13865, CAEEL13864	SACKO_06112, SACKO_09919
OG0000426	CAEEL19943	SACKO_26352, SACKO_06534
OG0000426	CAEEL20473	SACKO_02762
OG0000427	CAEEL05100	SACKO_23359, SACKO_09178
OG0000429	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624	SACKO_30008, SACKO_05554, SACKO_03161, SACKO_25615, SACKO_11011, SACKO_33365, SACKO_29691, SACKO_29695
OG0000430	CAEEL14592, CAEEL00514	SACKO_17116
OG0000431	CAEEL07320	SACKO_22052, SACKO_06822, SACKO_26117
OG0000432	CAEEL05840, CAEEL08239	SACKO_04551
OG0000433	CAEEL18122	SACKO_18114, SACKO_07662
OG0000433	CAEEL00915, CAEEL00914	SACKO_07666
OG0000436	CAEEL08451, CAEEL08483, CAEEL08086	SACKO_03318
OG0000441	CAEEL04949	SACKO_27949
OG0000442	CAEEL10760	SACKO_15700
OG0000443	CAEEL07750	SACKO_14263
OG0000444	CAEEL18555	SACKO_08879, SACKO_08903
OG0000444	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670	SACKO_16809
OG0000446	CAEEL08845	SACKO_11810
OG0000446	CAEEL11745	SACKO_08437
OG0000447	CAEEL07754, CAEEL07753	SACKO_31056
OG0000450	CAEEL09221	SACKO_20176, SACKO_20166, SACKO_10223
OG0000454	CAEEL02888, CAEEL02886	SACKO_15534
OG0000456	CAEEL11325	SACKO_17977, SACKO_34209, SACKO_03044, SACKO_22100, SACKO_19752, SACKO_25121, SACKO_04182, SACKO_18180
OG0000461	CAEEL06628	SACKO_15370
OG0000461	CAEEL08066	SACKO_07130
OG0000463	CAEEL00961	SACKO_15405, SACKO_05462, SACKO_05461, SACKO_21927
OG0000465	CAEEL08932	SACKO_20894, SACKO_07234
OG0000467	CAEEL10426, CAEEL00823	SACKO_32050
OG0000468	CAEEL05744	SACKO_06371, SACKO_06372, SACKO_06400, SACKO_23390, SACKO_12657, SACKO_06761, SACKO_11651, SACKO_29000, SACKO_28335
OG0000469	CAEEL09645	SACKO_32529, SACKO_32539
OG0000470	CAEEL01892	SACKO_13430
OG0000470	CAEEL15886	SACKO_20424
OG0000472	CAEEL04041, CAEEL06168	SACKO_09536
OG0000476	CAEEL20693, CAEEL00887	SACKO_25312, SACKO_25322, SACKO_17515, SACKO_25313
OG0000476	CAEEL13996, CAEEL04770	SACKO_29718, SACKO_29707, SACKO_29711, SACKO_16110
OG0000477	CAEEL19743	SACKO_22969, SACKO_22972
OG0000479	CAEEL02339	SACKO_30305
OG0000479	CAEEL09202	SACKO_20169
OG0000480	CAEEL10994, CAEEL19312, CAEEL11292	SACKO_21578, SACKO_16958, SACKO_31389
OG0000481	CAEEL09089, CAEEL09097	SACKO_18810
OG0000481	CAEEL07158	SACKO_02151, SACKO_09218
OG0000481	CAEEL11815	SACKO_17872
OG0000482	CAEEL12763	SACKO_25732
OG0000482	CAEEL16609	SACKO_25745, SACKO_25747
OG0000484	CAEEL04965, CAEEL04966	SACKO_23202
OG0000485	CAEEL19088, CAEEL15576	SACKO_12872
OG0000486	CAEEL06528, CAEEL08508, CAEEL10686, CAEEL10332, CAEEL10336, CAEEL11227, CAEEL11225, CAEEL12738	SACKO_03067, SACKO_03069, SACKO_29945, SACKO_29937, SACKO_07182, SACKO_07195
OG0000487	CAEEL11513, CAEEL06895, CAEEL09676, CAEEL01358, CAEEL14104	SACKO_22165
OG0000487	CAEEL16728, CAEEL12342	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456
OG0000488	CAEEL05865, CAEEL05866	SACKO_32393
OG0000490	CAEEL00687, CAEEL19730	SACKO_25826
OG0000491	CAEEL07820	SACKO_09275
OG0000495	CAEEL07186	SACKO_17840, SACKO_17826, SACKO_13928, SACKO_02191, SACKO_02199
OG0000496	CAEEL01836	SACKO_17283
OG0000497	CAEEL11475, CAEEL02002	SACKO_07766
OG0000497	CAEEL19219	SACKO_21404
OG0000499	CAEEL05553, CAEEL05559, CAEEL06237, CAEEL04527, CAEEL11111, CAEEL12787	SACKO_24068
OG0000503	CAEEL18781, CAEEL18780	SACKO_26118
OG0000503	CAEEL01216	SACKO_18333, SACKO_27461
OG0000504	CAEEL11210	SACKO_26022
OG0000506	CAEEL18864	SACKO_28370
OG0000508	CAEEL07260	SACKO_04141
OG0000510	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413	SACKO_00307, SACKO_08802
OG0000513	CAEEL00380	SACKO_20073
OG0000514	CAEEL07294, CAEEL18391	SACKO_06731
OG0000519	CAEEL01270	SACKO_15404, SACKO_19079, SACKO_19078, SACKO_19075, SACKO_19086, SACKO_19096, SACKO_19095, SACKO_19099, SACKO_19087, SACKO_32736
OG0000520	CAEEL07490	SACKO_18204, SACKO_09249, SACKO_06826
OG0000521	CAEEL11532	SACKO_19264, SACKO_19258, SACKO_30251
OG0000521	CAEEL14050	SACKO_05637
OG0000523	CAEEL07536, CAEEL13092	SACKO_25122
OG0000524	CAEEL17529	SACKO_11508
OG0000525	CAEEL19149	SACKO_14070
OG0000525	CAEEL19113	SACKO_16659
OG0000528	CAEEL17966	SACKO_09093
OG0000529	CAEEL09737, CAEEL12247	SACKO_04593
OG0000529	CAEEL14327	SACKO_22339
OG0000530	CAEEL05713, CAEEL05714	SACKO_04253
OG0000531	CAEEL07670	SACKO_04723
OG0000534	CAEEL06960	SACKO_02672, SACKO_02674
OG0000537	CAEEL20692	SACKO_26142
OG0000537	CAEEL08509	SACKO_26151
OG0000538	CAEEL07439	SACKO_05534, SACKO_05532
OG0000539	CAEEL15234, CAEEL08363, CAEEL07779	SACKO_32564, SACKO_32586, SACKO_16875, SACKO_08069, SACKO_18308, SACKO_33041, SACKO_01049, SACKO_01046, SACKO_01052
OG0000542	CAEEL09055	SACKO_04085, SACKO_33246
OG0000542	CAEEL15478	SACKO_31227, SACKO_03340
OG0000545	CAEEL15746	SACKO_31593
OG0000545	CAEEL14386	SACKO_11658
OG0000547	CAEEL12314	SACKO_14187
OG0000548	CAEEL10591, CAEEL10590	SACKO_24136, SACKO_21638, SACKO_01196
OG0000549	CAEEL05133, CAEEL12072	SACKO_09190, SACKO_09189
OG0000549	CAEEL18719, CAEEL18720	SACKO_27792
OG0000550	CAEEL11841	SACKO_29039
OG0000551	CAEEL05226	SACKO_27987
OG0000552	CAEEL08432	SACKO_16841, SACKO_22479
OG0000554	CAEEL11339, CAEEL01325, CAEEL09891	SACKO_04829
OG0000560	CAEEL00689	SACKO_03111, SACKO_03110, SACKO_19995, SACKO_30877
OG0000561	CAEEL15785	SACKO_31249
OG0000562	CAEEL12354	SACKO_07813
OG0000563	CAEEL07864	SACKO_05456
OG0000564	CAEEL13516, CAEEL18277	SACKO_15017
OG0000566	CAEEL15091	SACKO_13906, SACKO_18189
OG0000567	CAEEL02967	SACKO_21311, SACKO_16516
OG0000567	CAEEL00946, CAEEL06307, CAEEL10055, CAEEL11553, CAEEL04491	SACKO_01005
OG0000569	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675	SACKO_23211, SACKO_23207, SACKO_30532, SACKO_30530, SACKO_30512, SACKO_30519, SACKO_30529, SACKO_10774, SACKO_03979
OG0000572	CAEEL13663	SACKO_18077
OG0000572	CAEEL04776	SACKO_13449
OG0000573	CAEEL05940	SACKO_21574
OG0000573	CAEEL01355	SACKO_26024
OG0000574	CAEEL19269	SACKO_33381
OG0000574	CAEEL18789, CAEEL19638, CAEEL19639	SACKO_28187
OG0000574	CAEEL19209, CAEEL18848	SACKO_25843
OG0000575	CAEEL12522	SACKO_27278, SACKO_27258
OG0000576	CAEEL06802	SACKO_23536
OG0000578	CAEEL16491, CAEEL16492, CAEEL16490	SACKO_32404
OG0000579	CAEEL11246, CAEEL09670, CAEEL09822	SACKO_30809
OG0000580	CAEEL19061	SACKO_31738
OG0000580	CAEEL06306	SACKO_19146
OG0000581	CAEEL15703	SACKO_01235
OG0000581	CAEEL14055, CAEEL14054	SACKO_01269, SACKO_01278
OG0000582	CAEEL19553, CAEEL19552	SACKO_28539
OG0000583	CAEEL01762, CAEEL01763	SACKO_33042
OG0000584	CAEEL04633, CAEEL05854, CAEEL04153, CAEEL04154, CAEEL06443	SACKO_22450
OG0000586	CAEEL05852	SACKO_01531
OG0000587	CAEEL14207	SACKO_31646
OG0000587	CAEEL18702	SACKO_32372
OG0000588	CAEEL05897	SACKO_19722, SACKO_13333
OG0000589	CAEEL19870, CAEEL19442, CAEEL17146, CAEEL10281	SACKO_03632
OG0000590	CAEEL01780	SACKO_30925
OG0000591	CAEEL19878	SACKO_22613
OG0000591	CAEEL18367	SACKO_32003, SACKO_32007
OG0000592	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244	SACKO_27135, SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108, SACKO_29473
OG0000593	CAEEL02027	SACKO_28197, SACKO_29618
OG0000594	CAEEL11331	SACKO_33771
OG0000597	CAEEL08741	SACKO_18453
OG0000602	CAEEL20599	SACKO_18486, SACKO_15757, SACKO_11346, SACKO_18509
OG0000603	CAEEL15474	SACKO_31619, SACKO_31604
OG0000604	CAEEL14390	SACKO_11960
OG0000609	CAEEL11904	SACKO_07030, SACKO_07908
OG0000611	CAEEL08225	SACKO_14478
OG0000611	CAEEL09831	SACKO_26761
OG0000612	CAEEL07651	SACKO_10524
OG0000612	CAEEL06875	SACKO_16423
OG0000614	CAEEL16724	SACKO_31628, SACKO_31587
OG0000615	CAEEL19705	SACKO_26394
OG0000616	CAEEL19744	SACKO_26877
OG0000617	CAEEL12168	SACKO_23685
OG0000618	CAEEL00836	SACKO_12964
OG0000619	CAEEL02635	SACKO_18510
OG0000623	CAEEL16178, CAEEL06411	SACKO_21523, SACKO_18029
OG0000623	CAEEL16276	SACKO_10005
OG0000624	CAEEL08547	SACKO_27238
OG0000625	CAEEL18539	SACKO_11899
OG0000626	CAEEL19740	SACKO_21363
OG0000627	CAEEL01126	SACKO_02990
OG0000636	CAEEL19659	SACKO_16616
OG0000637	CAEEL18181	SACKO_13417, SACKO_00824
OG0000639	CAEEL00195	SACKO_22469
OG0000639	CAEEL00077	SACKO_30392
OG0000645	CAEEL14093	SACKO_19857
OG0000645	CAEEL02916	SACKO_17093
OG0000646	CAEEL06213, CAEEL06212	SACKO_00864
OG0000647	CAEEL14095, CAEEL17996	SACKO_32942, SACKO_13247, SACKO_00037, SACKO_00065
OG0000648	CAEEL05737	SACKO_12118
OG0000649	CAEEL08770	SACKO_06908, SACKO_27756, SACKO_26807
OG0000651	CAEEL08479	SACKO_14845
OG0000652	CAEEL09392, CAEEL09393	SACKO_15084, SACKO_15088
OG0000653	CAEEL20136	SACKO_32959, SACKO_03890, SACKO_18693
OG0000654	CAEEL00509	SACKO_30168
OG0000657	CAEEL01693	SACKO_27378, SACKO_14254
OG0000660	CAEEL06994	SACKO_30045
OG0000660	CAEEL01886	SACKO_33063
OG0000662	CAEEL07265	SACKO_02611, SACKO_06148
OG0000662	CAEEL20546	SACKO_28738
OG0000663	CAEEL07269	SACKO_26955, SACKO_03887
OG0000664	CAEEL10897, CAEEL10896	SACKO_26065
OG0000664	CAEEL00118, CAEEL00117	SACKO_23068
OG0000665	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744	SACKO_03466, SACKO_03470
OG0000666	CAEEL11143	SACKO_01360
OG0000670	CAEEL01804, CAEEL20294	SACKO_21893
OG0000671	CAEEL20492, CAEEL02522	SACKO_02900, SACKO_33234
OG0000672	CAEEL07948, CAEEL07943	SACKO_21164
OG0000672	CAEEL00089, CAEEL00988	SACKO_29531
OG0000674	CAEEL01995	SACKO_29269
OG0000676	CAEEL18677, CAEEL18678	SACKO_30866
OG0000678	CAEEL19275	SACKO_18979, SACKO_05460
OG0000680	CAEEL01896	SACKO_21650, SACKO_21648, SACKO_21651
OG0000681	CAEEL06701, CAEEL06700	SACKO_14440
OG0000681	CAEEL20557	SACKO_06296
OG0000682	CAEEL18765	SACKO_15215, SACKO_25895
OG0000682	CAEEL15769	SACKO_20933
OG0000683	CAEEL18608	SACKO_30847
OG0000683	CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944	SACKO_25632
OG0000685	CAEEL19728	SACKO_06285
OG0000690	CAEEL02355, CAEEL16430	SACKO_13982
OG0000690	CAEEL05043	SACKO_03682
OG0000691	CAEEL17188	SACKO_07972
OG0000692	CAEEL05111, CAEEL03292	SACKO_04812
OG0000692	CAEEL01603	SACKO_07150, SACKO_07117
OG0000694	CAEEL18784, CAEEL02081, CAEEL02961	SACKO_10312
OG0000696	CAEEL19612	SACKO_15257, SACKO_07580
OG0000697	CAEEL10883	SACKO_07543
OG0000699	CAEEL07103, CAEEL17353, CAEEL15074, CAEEL14285	SACKO_27160
OG0000701	CAEEL01775, CAEEL09588, CAEEL02242	SACKO_31366
OG0000702	CAEEL01313	SACKO_27079
OG0000703	CAEEL12761	SACKO_21811
OG0000708	CAEEL04786, CAEEL04785	SACKO_22452
OG0000708	CAEEL12722	SACKO_25480
OG0000709	CAEEL11350, CAEEL18734, CAEEL12228, CAEEL16334, CAEEL20586, CAEEL11767	SACKO_22198
OG0000710	CAEEL20648, CAEEL19117, CAEEL19785	SACKO_27149
OG0000711	CAEEL04946	SACKO_19139
OG0000711	CAEEL03027	SACKO_19149
OG0000712	CAEEL07921	SACKO_16099, SACKO_30746
OG0000713	CAEEL15727	SACKO_26669
OG0000715	CAEEL07310, CAEEL07309	SACKO_31209
OG0000717	CAEEL20044, CAEEL07958	SACKO_00278, SACKO_00279
OG0000718	CAEEL16052	SACKO_32613
OG0000720	CAEEL02341	SACKO_00764
OG0000721	CAEEL07780	SACKO_29734
OG0000722	CAEEL16439	SACKO_06069
OG0000724	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753	SACKO_29558
OG0000725	CAEEL01386	SACKO_27384
OG0000726	CAEEL08988, CAEEL08987	SACKO_17190
OG0000730	CAEEL06720	SACKO_27783, SACKO_32923, SACKO_22828
OG0000731	CAEEL18982	SACKO_26280, SACKO_26277
OG0000732	CAEEL02711	SACKO_20871
OG0000732	CAEEL11771	SACKO_06369, SACKO_05389
OG0000733	CAEEL17006	SACKO_32345
OG0000733	CAEEL15524	SACKO_17671
OG0000734	CAEEL18835	SACKO_08224
OG0000735	CAEEL14834, CAEEL14835	SACKO_26054
OG0000736	CAEEL09174	SACKO_10396
OG0000737	CAEEL19663	SACKO_25898
OG0000737	CAEEL06154, CAEEL04487, CAEEL04486	SACKO_25903
OG0000740	CAEEL18076	SACKO_24861
OG0000749	CAEEL11624, CAEEL14107	SACKO_07299
OG0000751	CAEEL09020	SACKO_32463
OG0000752	CAEEL07346	SACKO_10303
OG0000752	CAEEL04370	SACKO_03640
OG0000753	CAEEL17415	SACKO_33703, SACKO_17800, SACKO_33701
OG0000755	CAEEL01302	SACKO_19024
OG0000757	CAEEL20030	SACKO_00716
OG0000757	CAEEL00176	SACKO_32163
OG0000759	CAEEL20475, CAEEL16710	SACKO_29477
OG0000761	CAEEL19698	SACKO_04696
OG0000762	CAEEL02671	SACKO_01422
OG0000763	CAEEL01521, CAEEL01520, CAEEL01519	SACKO_08605
OG0000765	CAEEL08924, CAEEL20292	SACKO_02329
OG0000766	CAEEL01660	SACKO_22474
OG0000767	CAEEL15327, CAEEL15326	SACKO_14609
OG0000774	CAEEL03062	SACKO_04816
OG0000774	CAEEL08377	SACKO_22074
OG0000774	CAEEL12020, CAEEL14163, CAEEL12021	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612
OG0000775	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550	SACKO_02587, SACKO_25832, SACKO_34101, SACKO_18980, SACKO_34030
OG0000776	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206	SACKO_18768, SACKO_20604
OG0000777	CAEEL19291	SACKO_28617, SACKO_28786
OG0000778	CAEEL04054	SACKO_00880
OG0000779	CAEEL01706	SACKO_09223
OG0000780	CAEEL00305	SACKO_23785, SACKO_27100, SACKO_29107, SACKO_29108
OG0000780	CAEEL01193	SACKO_07184
OG0000782	CAEEL01741	SACKO_02448
OG0000784	CAEEL19472	SACKO_27906
OG0000786	CAEEL06097	SACKO_19884, SACKO_32889
OG0000787	CAEEL10362	SACKO_05969, SACKO_19113
OG0000788	CAEEL04328, CAEEL04329, CAEEL04327	SACKO_23309
OG0000788	CAEEL01175	SACKO_16503
OG0000789	CAEEL01716	SACKO_07258
OG0000791	CAEEL09121	SACKO_06891
OG0000792	CAEEL06858, CAEEL06859	SACKO_20208
OG0000793	CAEEL00246	SACKO_32255
OG0000794	CAEEL14272, CAEEL13170	SACKO_17237
OG0000796	CAEEL18138	SACKO_28893
OG0000797	CAEEL11404	SACKO_34169
OG0000798	CAEEL08562, CAEEL08561	SACKO_10595, SACKO_10603, SACKO_10604
OG0000800	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396	SACKO_26365, SACKO_26362
OG0000801	CAEEL00950	SACKO_32154
OG0000803	CAEEL18447	SACKO_08403
OG0000809	CAEEL06250	SACKO_11706, SACKO_11703
OG0000810	CAEEL00977	SACKO_25393
OG0000814	CAEEL07659, CAEEL07658	SACKO_27445
OG0000814	CAEEL11834, CAEEL05113	SACKO_29758
OG0000817	CAEEL08608	SACKO_10398, SACKO_05841
OG0000817	CAEEL09272	SACKO_27281
OG0000818	CAEEL08212	SACKO_13438
OG0000819	CAEEL09262	SACKO_29534
OG0000820	CAEEL08726	SACKO_08030
OG0000826	CAEEL04414	SACKO_11139, SACKO_24167, SACKO_19966
OG0000828	CAEEL01170	SACKO_19680
OG0000828	CAEEL14806	SACKO_02201
OG0000833	CAEEL05439	SACKO_08623
OG0000834	CAEEL00925	SACKO_13031
OG0000834	CAEEL00924	SACKO_10495
OG0000836	CAEEL01665	SACKO_24783, SACKO_24782, SACKO_24773
OG0000837	CAEEL19270, CAEEL07955	SACKO_15029
OG0000842	CAEEL11884	SACKO_18541, SACKO_32072
OG0000844	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848	SACKO_32818, SACKO_32829, SACKO_32835
OG0000847	CAEEL07299	SACKO_21230
OG0000848	CAEEL08378	SACKO_13045
OG0000849	CAEEL04333	SACKO_13107
OG0000850	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935	SACKO_07519, SACKO_23021, SACKO_27751
OG0000851	CAEEL08745	SACKO_14437
OG0000852	CAEEL08255	SACKO_00856, SACKO_33033, SACKO_16562
OG0000853	CAEEL12245	SACKO_06002
OG0000856	CAEEL00189, CAEEL08452, CAEEL13523	SACKO_15097
OG0000857	CAEEL04547	SACKO_29337
OG0000860	CAEEL09321, CAEEL18240	SACKO_16104
OG0000867	CAEEL18894, CAEEL20247	SACKO_13729
OG0000869	CAEEL04762	SACKO_06026
OG0000870	CAEEL05330	SACKO_17725, SACKO_04425, SACKO_07032, SACKO_06215, SACKO_17726, SACKO_17728
OG0000871	CAEEL00780	SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717
OG0000871	CAEEL00781, CAEEL13789	SACKO_18718
OG0000873	CAEEL01374	SACKO_12092
OG0000874	CAEEL03105	SACKO_19510
OG0000875	CAEEL08184, CAEEL12416	SACKO_11708, SACKO_01411
OG0000876	CAEEL00773, CAEEL00774	SACKO_25954, SACKO_25953
OG0000877	CAEEL14736, CAEEL01576, CAEEL15069, CAEEL11424, CAEEL10392, CAEEL07961, CAEEL14735, CAEEL06683, CAEEL20717	SACKO_32129
OG0000879	CAEEL07550	SACKO_28298
OG0000888	CAEEL00418	SACKO_12082
OG0000889	CAEEL09857, CAEEL09856	SACKO_03115
OG0000889	CAEEL07245	SACKO_15045
