Orthogroup	Species	YEAST	Orthologs
OG0000011	AENJA_ok	YEAST02600, YEAST01619	AENJA_16502, AENJA_19273, AENJA_01290, AENJA_08483, AENJA_20159, AENJA_01152, AENJA_04598, AENJA_03543, AENJA_24193, AENJA_17587, AENJA_15118, AENJA_06710, AENJA_08607, AENJA_10319, AENJA_18099, AENJA_11078, AENJA_01925, AENJA_24659, AENJA_13168, AENJA_25796, AENJA_10554, AENJA_20178, AENJA_19192, AENJA_02877, AENJA_17352, AENJA_20291, AENJA_06516, AENJA_22650, AENJA_14414, AENJA_17241, AENJA_22685, AENJA_26020, AENJA_21439, AENJA_21547, AENJA_23170, AENJA_23691, AENJA_08871, AENJA_09595, AENJA_20150, AENJA_13507, AENJA_21384, AENJA_24664, AENJA_01682, AENJA_22850, AENJA_21026, AENJA_26050, AENJA_09100, AENJA_24133, AENJA_12015, AENJA_00474, AENJA_17934, AENJA_02962, AENJA_15977, AENJA_12186
OG0000011	ASTMX	YEAST02600, YEAST01619	ASTMX02959, ASTMX22966, ASTMX22692, ASTMX07900, ASTMX17376, ASTMX20016, ASTMX17522, ASTMX22822, ASTMX10306, ASTMX19041, ASTMX20794, ASTMX21233, ASTMX01926, ASTMX21375, ASTMX22962, ASTMX22920, ASTMX22970, ASTMX23073, ASTMX20022, ASTMX23051
OG0000011	STRPU_ok	YEAST02600, YEAST01619	STRPU_24983, STRPU_26402, STRPU_26685, STRPU_10728, STRPU_14781, STRPU_12222, STRPU_15041, STRPU_20881, STRPU_03188, STRPU_03644, STRPU_13118, STRPU_15611, STRPU_01277, STRPU_02577, STRPU_20280, STRPU_12367, STRPU_03079, STRPU_16724, STRPU_10303, STRPU_09042, STRPU_04871, STRPU_19442, STRPU_02972, STRPU_07599
OG0000011	BRALA	YEAST02600, YEAST01619	BRALA06520, BRALA31196, BRALA14401, BRALA26140, BRALA10514, BRALA15580, BRALA11289, BRALA08054, BRALA04532, BRALA22147, BRALA17235, BRALA24765, BRALA34302, BRALA26291, BRALA22896, BRALA17910, BRALA24606, BRALA21132, BRALA19164, BRALA01848, BRALA33125, BRALA17676, BRALA20767, BRALA04035, BRALA23557, BRALA32799, BRALA32249, BRALA19887, BRALA33147, BRALA07657, BRALA07658, BRALA14523, BRALA24764, BRALA15476, BRALA23449, BRALA24766, BRALA32763, BRALA07512, BRALA05037, BRALA06517, BRALA01847, BRALA32798, BRALA04980, BRALA25154, BRALA13222, BRALA19792, BRALA34301, BRALA17612
OG0000011	BRAFL	YEAST02600, YEAST01619	bflo_15626, bflo_20761, bflo_05867, bflo_04324, bflo_26561, bflo_24248, bflo_06820, bflo_27088, bflo_03175, bflo_13676, bflo_15139
OG0000011	NEMVE	YEAST02600, YEAST01619	NEMVE10152, NEMVE09727, NEMVE07051, NEMVE11104, NEMVE15531
OG0000011	LYTVA_ok	YEAST02600, YEAST01619	LYTVA_15574, LYTVA_12978, LYTVA_26033, LYTVA_13841, LYTVA_28284, LYTVA_29140, LYTVA_27141, LYTVA_25384, LYTVA_21583, LYTVA_11150, LYTVA_18878, LYTVA_18199, LYTVA_28379, LYTVA_03236, LYTVA_09817
OG0000011	MOUSE	YEAST02600, YEAST01619	MOUSE08113, MOUSE47282
OG0000011	HUMAN	YEAST02600, YEAST01619	HUMAN08916
OG0000011	ORYLA	YEAST02600, YEAST01619	ORYLA04501
OG0000011	DANRE	YEAST02600, YEAST01619	DANRE22618, DANRE32639, DANRE19908, DANRE03442, DANRE34035, DANRE34036
OG0000011	SACKO_ok	YEAST02600, YEAST01619	SACKO_22764
OG0000011	SCHMD	YEAST02600, YEAST01619	SCHMD09818, SCHMD25014, SCHMD05659, SCHMD25643
OG0000011	CAEEL	YEAST02600, YEAST01619	CAEEL08004
OG0000011	XENTR	YEAST02600, YEAST01619	XENTR06336, XENTR06335
OG0000011	OWEFU	YEAST02600, YEAST01619	OFUSG08075.1.p1
OG0000013	HUMAN	YEAST04082	HUMAN23265, HUMAN23266, HUMAN23264, HUMAN23267, HUMAN22810, HUMAN18418, HUMAN18417, HUMAN18416, HUMAN18419, HUMAN18410, HUMAN18413, HUMAN18411, HUMAN18412, HUMAN18415, HUMAN22469, HUMAN22470, HUMAN22464, HUMAN22463, HUMAN22465, HUMAN22466, HUMAN22467, HUMAN22462, HUMAN22468, HUMAN22460, HUMAN22461
OG0000013	CAEEL	YEAST04082	CAEEL11942, CAEEL13907, CAEEL07369, CAEEL11453, CAEEL08591, CAEEL05441, CAEEL19127
OG0000013	AMPFI_ok	YEAST04082	AMPFI_22877, AMPFI_19920, AMPFI_22841, AMPFI_18951, AMPFI_13640, AMPFI_15921, AMPFI_25074, AMPFI_24928, AMPFI_06132
OG0000013	AENJA_ok	YEAST04082	AENJA_14640, AENJA_11516, AENJA_23415
OG0000013	BRALA	YEAST04082	BRALA22396, BRALA10995, BRALA11091, BRALA10996, BRALA18430, BRALA18428, BRALA02691, BRALA18429, BRALA32294, BRALA12236, BRALA30121, BRALA23251, BRALA30117, BRALA15745, BRALA16184, BRALA26074, BRALA19927, BRALA16969, BRALA20536, BRALA31575, BRALA04855, BRALA20488, BRALA16980, BRALA30511, BRALA16953, BRALA16964, BRALA28033, BRALA16970, BRALA23206, BRALA31240, BRALA23084, BRALA03245, BRALA05270, BRALA21240, BRALA11603, BRALA32226, BRALA32225, BRALA14863, BRALA11595, BRALA11594, BRALA14897, BRALA10656, BRALA10655, BRALA22697, BRALA13629, BRALA13628, BRALA10659, BRALA13631, BRALA20932
OG0000013	BRAFL	YEAST04082	bflo_12936, bflo_11697, bflo_11698, bflo_16773, bflo_16475, bflo_16445, bflo_16476, bflo_12350, bflo_25396, bflo_04269, bflo_21374, bflo_15079, bflo_14235, bflo_24199, bflo_11867, bflo_21976, bflo_21462, bflo_21463, bflo_14721, bflo_14629, bflo_04810, bflo_11784, bflo_21577, bflo_26129, bflo_21900, bflo_25566, bflo_21578, bflo_03861, bflo_16342, bflo_25995, bflo_16188, bflo_16183, bflo_16341, bflo_15584, bflo_14996, bflo_14997, bflo_14998, bflo_00389, bflo_21646, bflo_00400, bflo_21337, bflo_21640, bflo_06006, bflo_21919, bflo_21643, bflo_21642, bflo_21641, bflo_21338
OG0000013	NEMVE	YEAST04082	NEMVE18475, NEMVE13893, NEMVE05875, NEMVE01242, NEMVE11444, NEMVE23684, NEMVE09508, NEMVE09506, NEMVE08890, NEMVE08262, NEMVE00977
OG0000013	MOUSE	YEAST04082	MOUSE13220, MOUSE13221, MOUSE13219, MOUSE31454, MOUSE22949, MOUSE22948, MOUSE22951, MOUSE22940, MOUSE22938, MOUSE22941, MOUSE22943, MOUSE22945, MOUSE22946, MOUSE36635, MOUSE36633, MOUSE36632, MOUSE36634, MOUSE36630, MOUSE36622, MOUSE36621, MOUSE36623, MOUSE36628, MOUSE36631, MOUSE36629, MOUSE36624, MOUSE36625, MOUSE36626, MOUSE36627
OG0000013	OWEFU	YEAST04082	OFUSG13136.1.p1, OFUSG22072.1.p1, OFUSG02692.1.p1, OFUSG22268.1.p1, OFUSG23241.1.p1, OFUSG22080.1.p1, OFUSG21776.1.p1, OFUSG21777.1.p1, OFUSG21778.1.p1, OFUSG07725.1.p1, OFUSG04939.1.p1, OFUSG09923.1.p1, OFUSG07566.1.p1, OFUSG15127.1.p1, OFUSG25693.1.p1, OFUSG22269.1.p1, OFUSG22270.1.p1, OFUSG25367.1.p1, OFUSG17345.1.p1, OFUSG21758.1.p1, OFUSG01707.1.p1, OFUSG01708.1.p1, OFUSG22026.1.p1, OFUSG22025.1.p1, OFUSG17332.1.p1, OFUSG12573.1.p1, OFUSG09407.1.p1, OFUSG09404.1.p1, OFUSG09402.1.p1, OFUSG09408.1.p1, OFUSG09406.1.p1, OFUSG09400.1.p1, OFUSG19545.1.p1, OFUSG21789.1.p1, OFUSG21797.1.p1, OFUSG21790.1.p1, OFUSG21798.1.p1, OFUSG19408.1.p1, OFUSG11222.1.p1, OFUSG06042.1.p1, OFUSG00249.1.p1, OFUSG06180.1.p1, OFUSG08166.1.p1, OFUSG15690.1.p1, OFUSG15877.1.p1, OFUSG07440.1.p1, OFUSG04377.1.p1, OFUSG04674.1.p1, OFUSG09984.1.p1, OFUSG22598.1.p1, OFUSG22594.1.p1, OFUSG22593.1.p1, OFUSG22595.1.p1, OFUSG22599.1.p1, OFUSG22597.1.p1, OFUSG22596.1.p1
OG0000013	DROME	YEAST04082	DROME14257, DROME14247, DROME14258, DROME18111, DROME14254, DROME14255, DROME14256, DROME14251, DROME14252, DROME14250, DROME03185, DROME16203, DROME07507, DROME07508, DROME03238, DROME03237, DROME00659, DROME03236, DROME01152, DROME14613, DROME14614, DROME03497, DROME02996, DROME02995, DROME06577, DROME02994, DROME03979, DROME03978
OG0000013	XENTR	YEAST04082	XENTR17378, XENTR17537, XENTR17379, XENTR17381, XENTR17380, XENTR04875, XENTR01071, XENTR01070, XENTR01094, XENTR01095, XENTR08287, XENTR08288, XENTR11527
OG0000013	HELIO_ok	YEAST04082	HELIO_05698, HELIO_02247, HELIO_05055, HELIO_04730, HELIO_06663, HELIO_03869, HELIO_04774, HELIO_05617, HELIO_06871, HELIO_00215, HELIO_05802, HELIO_03214, HELIO_09936, HELIO_00850, HELIO_04016, HELIO_04491, HELIO_12769, HELIO_05315, HELIO_05049, HELIO_10683, HELIO_05716, HELIO_11357, HELIO_00073, HELIO_05056, HELIO_05998
OG0000013	LYTVA_ok	YEAST04082	LYTVA_14036, LYTVA_14035, LYTVA_24263, LYTVA_16177, LYTVA_17617, LYTVA_13019, LYTVA_13020, LYTVA_03982, LYTVA_05971, LYTVA_26708, LYTVA_02518, LYTVA_13739, LYTVA_21776, LYTVA_12310, LYTVA_12309, LYTVA_22713, LYTVA_22716, LYTVA_11879, LYTVA_09546, LYTVA_28541, LYTVA_13975, LYTVA_00129, LYTVA_18668, LYTVA_18187, LYTVA_18188, LYTVA_11839, LYTVA_02943, LYTVA_27265, LYTVA_27263, LYTVA_13649, LYTVA_17421, LYTVA_15176, LYTVA_12759, LYTVA_00164, LYTVA_00165, LYTVA_15941, LYTVA_29938, LYTVA_08916, LYTVA_23579, LYTVA_15177, LYTVA_22519
OG0000013	STRPU_ok	YEAST04082	STRPU_03494, STRPU_03492, STRPU_03491, STRPU_03490, STRPU_24550, STRPU_24549, STRPU_03493, STRPU_13013, STRPU_13016, STRPU_13015, STRPU_26140, STRPU_26139, STRPU_26141, STRPU_26142, STRPU_26063, STRPU_26143, STRPU_26144, STRPU_26145, STRPU_26138, STRPU_12240, STRPU_17902, STRPU_12241, STRPU_05609, STRPU_18744, STRPU_18801, STRPU_18564, STRPU_18562, STRPU_19588, STRPU_25542, STRPU_26621, STRPU_26619, STRPU_13855, STRPU_22248, STRPU_22985, STRPU_05310, STRPU_03335, STRPU_03341, STRPU_05350, STRPU_17608, STRPU_10835, STRPU_10854, STRPU_27045, STRPU_27048, STRPU_27049, STRPU_14795, STRPU_15013, STRPU_15028, STRPU_15009, STRPU_15023, STRPU_15021, STRPU_21089, STRPU_27050, STRPU_21244, STRPU_17615, STRPU_17609, STRPU_17614, STRPU_23920, STRPU_13091, STRPU_13105
OG0000013	APOSC_ok	YEAST04082	APOSC_22031, APOSC_08183, APOSC_13994, APOSC_09045, APOSC_26026, APOSC_00689, APOSC_26024, APOSC_17612, APOSC_16736, APOSC_08254, APOSC_05351, APOSC_14121, APOSC_11339, APOSC_25496, APOSC_21152, APOSC_27245, APOSC_17089
OG0000013	APOSJ_ok	YEAST04082	APOSJ_62947, APOSJ_26006, APOSJ_16913, APOSJ_41894, APOSJ_41895, APOSJ_61052, APOSJ_61056, APOSJ_61059, APOSJ_39191, APOSJ_41889, APOSJ_62706, APOSJ_61060, APOSJ_41763, APOSJ_41760, APOSJ_41759, APOSJ_61058, APOSJ_41893, APOSJ_41766, APOSJ_61057, APOSJ_41892, APOSJ_41887, APOSJ_41762, APOSJ_31949, APOSJ_41761, APOSJ_41764, APOSJ_47969, APOSJ_47968, APOSJ_41891, APOSJ_41758, APOSJ_62088, APOSJ_44152, APOSJ_09998, APOSJ_50056, APOSJ_01943, APOSJ_12246, APOSJ_12247, APOSJ_12245, APOSJ_11982, APOSJ_21044, APOSJ_58255, APOSJ_02917, APOSJ_49601, APOSJ_48986, APOSJ_43911, APOSJ_02919, APOSJ_03365, APOSJ_03366, APOSJ_26214, APOSJ_33158, APOSJ_40794, APOSJ_56288, APOSJ_13713, APOSJ_22815, APOSJ_35010, APOSJ_22807, APOSJ_22820, APOSJ_53227, APOSJ_22812
OG0000013	DANRE	YEAST04082	DANRE15807, DANRE02564, DANRE02565, DANRE02567, DANRE02566, DANRE02563, DANRE02568, DANRE41664, DANRE41663, DANRE41661, DANRE41662, DANRE41659, DANRE41658, DANRE41657, DANRE35359, DANRE35361, DANRE35360, DANRE35367, DANRE35365, DANRE35366, DANRE35364, DANRE33461, DANRE33468, DANRE33462, DANRE33466, DANRE33467, DANRE33465, DANRE33464, DANRE33463, DANRE24713, DANRE39935, DANRE39936, DANRE00714, DANRE37989, DANRE12210, DANRE15499, DANRE15493, DANRE15492, DANRE15491, DANRE15498, DANRE15497, DANRE15495, DANRE15494, DANRE25903, DANRE25904, DANRE25905, DANRE13233, DANRE13234, DANRE13231, DANRE13232, DANRE13235, DANRE00838
OG0000013	ORYLA	YEAST04082	ORYLA00386, ORYLA20078, ORYLA06697, ORYLA06696, ORYLA19175, ORYLA17235, ORYLA08330, ORYLA16166, ORYLA16167, ORYLA07272, ORYLA19251, ORYLA12627, ORYLA12626, ORYLA19586, ORYLA04041, ORYLA12625, ORYLA19174
OG0000013	PFLAV	YEAST04082	TCONS_00023863.p1, TCONS_00008448.p1, TCONS_00008447.p1, TCONS_00008446.p1, TCONS_00015580.p1, TCONS_00008650.p1, TCONS_00021089.p1, TCONS_00021092.p1, TCONS_00021090.p1, TCONS_00014846.p1, TCONS_00043683.p1, TCONS_00043682.p1, TCONS_00017254.p1, TCONS_00030446.p1, TCONS_00030445.p1, TCONS_00021208.p1
OG0000013	ASTMX	YEAST04082	ASTMX14510, ASTMX15685, ASTMX16246, ASTMX13553, ASTMX13556, ASTMX13554, ASTMX13555, ASTMX13557, ASTMX19252, ASTMX15992, ASTMX02064, ASTMX06990, ASTMX20933, ASTMX21137, ASTMX05203, ASTMX03702
OG0000013	SACKO_ok	YEAST04082	SACKO_23938, SACKO_23926, SACKO_23909, SACKO_00772, SACKO_15693, SACKO_06986, SACKO_24278, SACKO_06939, SACKO_06938, SACKO_06953, SACKO_06963, SACKO_06946, SACKO_06944, SACKO_01817, SACKO_09997, SACKO_02509, SACKO_16247, SACKO_20134, SACKO_20882, SACKO_20884, SACKO_25123, SACKO_25143, SACKO_25131, SACKO_25137
OG0000014	AMPFI_ok	YEAST03484, YEAST05078, YEAST05334, YEAST05768	AMPFI_04739, AMPFI_06643, AMPFI_10576, AMPFI_00293, AMPFI_03918, AMPFI_12155, AMPFI_04680, AMPFI_21375, AMPFI_08000, AMPFI_07725, AMPFI_05504, AMPFI_16319, AMPFI_18330, AMPFI_25378, AMPFI_16339, AMPFI_02732, AMPFI_03612, AMPFI_14991, AMPFI_21256, AMPFI_03968
OG0000014	SCHMD	YEAST03484, YEAST05078, YEAST05334, YEAST05768	SCHMD18409, SCHMD18786, SCHMD27036, SCHMD11444, SCHMD22676, SCHMD26730, SCHMD25903, SCHMD23025, SCHMD25904, SCHMD07386, SCHMD27174, SCHMD27072, SCHMD26433, SCHMD26360, SCHMD08949, SCHMD06657, SCHMD08950, SCHMD10401, SCHMD15215, SCHMD08948, SCHMD27260, SCHMD22821, SCHMD18998, SCHMD27894, SCHMD21669, SCHMD28940, SCHMD25178, SCHMD18458, SCHMD17107, SCHMD17106, SCHMD04686, SCHMD16431, SCHMD18460, SCHMD25052, SCHMD18459, SCHMD25054, SCHMD25184, SCHMD28601, SCHMD23423, SCHMD23923, SCHMD18997, SCHMD16115, SCHMD00336, SCHMD17936, SCHMD15732, SCHMD17591, SCHMD13208
OG0000014	NEMVE	YEAST03484, YEAST05078, YEAST05334, YEAST05768	NEMVE02589, NEMVE12536, NEMVE01017, NEMVE02428, NEMVE01563, NEMVE09631, NEMVE05683, NEMVE23345, NEMVE10641, NEMVE03069, NEMVE02050, NEMVE14397, NEMVE01595, NEMVE16229, NEMVE09650, NEMVE18645, NEMVE16940, NEMVE17193, NEMVE10548, NEMVE12737, NEMVE10549, NEMVE11550, NEMVE11398, NEMVE01819, NEMVE15259, NEMVE15999, NEMVE23434, NEMVE10866, NEMVE17722, NEMVE05756, NEMVE15955, NEMVE15452, NEMVE14131, NEMVE05653, NEMVE05088
OG0000014	BRAFL	YEAST03484, YEAST05078, YEAST05334, YEAST05768	bflo_17972, bflo_15593, bflo_15583, bflo_06812, bflo_06282, bflo_09943, bflo_00188, bflo_05813, bflo_02920, bflo_08010, bflo_08009, bflo_26434, bflo_00922, bflo_18033, bflo_03941, bflo_22331, bflo_22489, bflo_01842, bflo_22542, bflo_25978, bflo_21218, bflo_10799, bflo_22565, bflo_06456, bflo_22034, bflo_22564, bflo_21315, bflo_06680, bflo_02758, bflo_20044, bflo_19893, bflo_18525, bflo_05141, bflo_01206, bflo_05905, bflo_04326, bflo_04339, bflo_04331, bflo_06816
OG0000014	BRALA	YEAST03484, YEAST05078, YEAST05334, YEAST05768	BRALA07540, BRALA21801, BRALA21800, BRALA21799, BRALA01526, BRALA01524, BRALA18301, BRALA01520, BRALA04327, BRALA00445, BRALA00446, BRALA17457, BRALA17456, BRALA05967, BRALA05963, BRALA16193, BRALA05964, BRALA05965, BRALA06004, BRALA12570, BRALA24203, BRALA14273, BRALA09954, BRALA14267, BRALA14269, BRALA14274, BRALA07196, BRALA14079, BRALA21274, BRALA28626, BRALA28625, BRALA28624, BRALA15621, BRALA12274, BRALA09953, BRALA20835, BRALA21213, BRALA14270
OG0000014	DROME	YEAST03484, YEAST05078, YEAST05334, YEAST05768	DROME06381, DROME05409, DROME03987, DROME14595, DROME14594, DROME04096, DROME08642, DROME05988, DROME18828
OG0000014	APOSJ_ok	YEAST03484, YEAST05078, YEAST05334, YEAST05768	APOSJ_22104, APOSJ_22107, APOSJ_22108, APOSJ_22106, APOSJ_22105, APOSJ_53128, APOSJ_57940, APOSJ_51674, APOSJ_39040, APOSJ_00798, APOSJ_00799, APOSJ_23863, APOSJ_61319, APOSJ_61320, APOSJ_26115, APOSJ_26117, APOSJ_28331, APOSJ_28332, APOSJ_23867, APOSJ_22503
OG0000014	APOSC_ok	YEAST03484, YEAST05078, YEAST05334, YEAST05768	APOSC_12674, APOSC_23467, APOSC_12182, APOSC_12181, APOSC_04687, APOSC_28041, APOSC_18468, APOSC_13472, APOSC_19789, APOSC_00187
OG0000014	HELIO_ok	YEAST03484, YEAST05078, YEAST05334, YEAST05768	HELIO_03075, HELIO_06653, HELIO_08197, HELIO_07557, HELIO_08798, HELIO_12068, HELIO_07123, HELIO_10724
OG0000014	LYTVA_ok	YEAST03484, YEAST05078, YEAST05334, YEAST05768	LYTVA_29722, LYTVA_08715, LYTVA_19649, LYTVA_07770, LYTVA_25588, LYTVA_00400, LYTVA_09996, LYTVA_13955, LYTVA_08890, LYTVA_23372
OG0000014	STRPU_ok	YEAST03484, YEAST05078, YEAST05334, YEAST05768	STRPU_08197, STRPU_03932, STRPU_16744, STRPU_01717, STRPU_04369, STRPU_21238, STRPU_20412, STRPU_20806, STRPU_06096, STRPU_12767, STRPU_02355, STRPU_17754, STRPU_17755, STRPU_18535, STRPU_18486, STRPU_19509
OG0000014	AENJA_ok	YEAST03484, YEAST05078, YEAST05334, YEAST05768	AENJA_09518, AENJA_09012, AENJA_17358, AENJA_16625, AENJA_12276, AENJA_23299, AENJA_25536, AENJA_02819, AENJA_17724, AENJA_13039, AENJA_13036, AENJA_17723, AENJA_02820, AENJA_17722, AENJA_02818
OG0000014	PFLAV	YEAST03484, YEAST05078, YEAST05334, YEAST05768	TCONS_00027485.p1, TCONS_00027177.p1, TCONS_00026948.p1, TCONS_00026951.p1, TCONS_00026432.p1, TCONS_00026431.p1, TCONS_00011368.p1, TCONS_00011367.p1, TCONS_00019370.p1, TCONS_00055951.p1, TCONS_00018745.p1, TCONS_00016636.p1, TCONS_00018744.p1, TCONS_00000124.p1, TCONS_00011557.p1, TCONS_00011560.p1, TCONS_00011559.p1, TCONS_00010527.p1, TCONS_00011555.p1, TCONS_00011740.p1, TCONS_00011745.p1, TCONS_00011746.p1, TCONS_00011744.p1, TCONS_00011747.p1, TCONS_00049090.p1, TCONS_00049091.p1, TCONS_00049087.p1, TCONS_00049133.p1, TCONS_00049134.p1, TCONS_00029612.p1, TCONS_00047816.p1, TCONS_00050449.p1, TCONS_00050450.p1, TCONS_00050447.p1, TCONS_00050443.p1, TCONS_00050441.p1, TCONS_00050444.p1, TCONS_00050448.p1, TCONS_00042641.p1, TCONS_00043962.p1, TCONS_00043963.p1, TCONS_00043964.p1, TCONS_00042645.p1, TCONS_00010921.p1, TCONS_00042643.p1, TCONS_00000867.p1, TCONS_00048226.p1, TCONS_00048227.p1, TCONS_00048225.p1, TCONS_00001555.p1, TCONS_00000431.p1, TCONS_00018576.p1, TCONS_00018574.p1, TCONS_00018581.p1, TCONS_00000312.p1, TCONS_00001858.p1, TCONS_00017715.p1, TCONS_00017563.p1, TCONS_00017559.p1, TCONS_00017555.p1, TCONS_00017562.p1, TCONS_00017557.p1, TCONS_00018572.p1, TCONS_00017567.p1, TCONS_00017565.p1, TCONS_00017560.p1, TCONS_00017553.p1, TCONS_00017554.p1, TCONS_00018563.p1, TCONS_00017039.p1, TCONS_00017041.p1, TCONS_00017038.p1, TCONS_00016927.p1, TCONS_00053337.p1, TCONS_00054007.p1, TCONS_00017566.p1, TCONS_00017552.p1, TCONS_00017551.p1
OG0000014	SACKO_ok	YEAST03484, YEAST05078, YEAST05334, YEAST05768	SACKO_03371, SACKO_03415, SACKO_03391, SACKO_22208, SACKO_17210, SACKO_07037, SACKO_09441, SACKO_09449, SACKO_09439, SACKO_09461, SACKO_06966, SACKO_06947, SACKO_08105, SACKO_08147, SACKO_09870, SACKO_16092, SACKO_31551, SACKO_29003, SACKO_10634, SACKO_14937, SACKO_17414, SACKO_06936, SACKO_32656, SACKO_09455, SACKO_09442, SACKO_09453, SACKO_09445, SACKO_09444, SACKO_09452, SACKO_06943, SACKO_06984, SACKO_08621, SACKO_25933, SACKO_00449, SACKO_12265, SACKO_12257, SACKO_10784, SACKO_10786, SACKO_33738, SACKO_26423, SACKO_26460, SACKO_06765, SACKO_21227, SACKO_28145, SACKO_13011, SACKO_28125, SACKO_13001, SACKO_13283, SACKO_33008, SACKO_33001, SACKO_33229, SACKO_27033, SACKO_03881, SACKO_03885, SACKO_33003, SACKO_06958
OG0000014	XENTR	YEAST03484, YEAST05078, YEAST05334, YEAST05768	XENTR12243, XENTR01230, XENTR14320, XENTR11284, XENTR09795, XENTR13716, XENTR09521, XENTR18803, XENTR09297, XENTR09147, XENTR00681, XENTR14500
OG0000014	MOUSE	YEAST03484, YEAST05078, YEAST05334, YEAST05768	MOUSE04189, MOUSE04186, MOUSE04184, MOUSE04187, MOUSE31054, MOUSE02337, MOUSE14097, MOUSE06495, MOUSE06496, MOUSE06497, MOUSE06101, MOUSE06102, MOUSE06100, MOUSE20912, MOUSE31149, MOUSE31150, MOUSE22789, MOUSE22790, MOUSE00987, MOUSE00504, MOUSE00505, MOUSE00503, MOUSE54686, MOUSE04190, MOUSE04192, MOUSE05979, MOUSE05978, MOUSE05977, MOUSE05976, MOUSE04191
OG0000014	HUMAN	YEAST03484, YEAST05078, YEAST05334, YEAST05768	HUMAN11875, HUMAN11876, HUMAN01436, HUMAN06713, HUMAN20148, HUMAN13605, HUMAN13607, HUMAN13308, HUMAN13309, HUMAN03416, HUMAN01394, HUMAN18336, HUMAN03159, HUMAN25476, HUMAN30053, HUMAN13227
OG0000014	DANRE	YEAST03484, YEAST05078, YEAST05334, YEAST05768	DANRE37898, DANRE35206, DANRE12526, DANRE12528, DANRE12527, DANRE40509, DANRE36844, DANRE43146, DANRE22544, DANRE03629, DANRE29858, DANRE04027, DANRE04029, DANRE04028, DANRE30100, DANRE03816, DANRE11299, DANRE03520, DANRE40391, DANRE11197, DANRE03296, DANRE17251, DANRE43403, DANRE03675, DANRE03674, DANRE43177, DANRE29871
OG0000014	ASTMX	YEAST03484, YEAST05078, YEAST05334, YEAST05768	ASTMX02678, ASTMX08608, ASTMX07233, ASTMX17398, ASTMX00995, ASTMX00994, ASTMX13292, ASTMX10769, ASTMX07733, ASTMX16405, ASTMX12634, ASTMX17340, ASTMX01557, ASTMX03213, ASTMX07656, ASTMX01801, ASTMX03251, ASTMX15832, ASTMX12908, ASTMX11632, ASTMX01423, ASTMX16397
OG0000014	ORYLA	YEAST03484, YEAST05078, YEAST05334, YEAST05768	ORYLA07442, ORYLA17297, ORYLA15314, ORYLA13996, ORYLA16200, ORYLA10845, ORYLA16010, ORYLA14063, ORYLA17181, ORYLA08263, ORYLA04835, ORYLA19923, ORYLA15682, ORYLA04907, ORYLA11600, ORYLA01088, ORYLA07812, ORYLA17200
OG0000014	OWEFU	YEAST03484, YEAST05078, YEAST05334, YEAST05768	OFUSG09895.2.p1, OFUSG09895.1.p1, OFUSG25487.1.p1, OFUSG16820.1.p1, OFUSG25374.2.p1, OFUSG25374.3.p1, OFUSG25374.1.p1, OFUSG26341.1.p1, OFUSG07532.1.p1, OFUSG25831.1.p1, OFUSG10758.1.p1, OFUSG23286.1.p1, OFUSG03351.1.p1, OFUSG22799.1.p1, OFUSG05464.1.p1, OFUSG05465.1.p1, OFUSG06729.1.p1, OFUSG06729.2.p1, OFUSG06620.1.p1, OFUSG05782.1.p1, OFUSG05806.1.p1, OFUSG25239.1.p1, OFUSG05463.1.p1, OFUSG06975.1.p1, OFUSG19549.1.p1, OFUSG05975.1.p1, OFUSG01558.1.p1, OFUSG00805.1.p1, OFUSG17822.1.p1, OFUSG17822.2.p1, OFUSG17822.3.p1, OFUSG19797.2.p1, OFUSG19797.1.p1, OFUSG07199.1.p1, OFUSG09163.2.p1, OFUSG09163.1.p1, OFUSG13990.1.p1, OFUSG08633.1.p1, OFUSG08630.1.p1, OFUSG25989.2.p1, OFUSG25989.1.p1, OFUSG14771.1.p1, OFUSG25832.1.p1
OG0000014	CAEEL	YEAST03484, YEAST05078, YEAST05334, YEAST05768	CAEEL20221, CAEEL18775, CAEEL20303, CAEEL13313, CAEEL13287, CAEEL04834, CAEEL20733
OG0000016	HELIO_ok	YEAST03839, YEAST02807, YEAST03817	HELIO_04641, HELIO_05159, HELIO_08806, HELIO_03950, HELIO_10054, HELIO_08070, HELIO_08807, HELIO_05626, HELIO_09411, HELIO_09736
OG0000016	HUMAN	YEAST03839, YEAST02807, YEAST03817	HUMAN26870, HUMAN11007, HUMAN11006, HUMAN21858
OG0000016	NEMVE	YEAST03839, YEAST02807, YEAST03817	NEMVE12514, NEMVE12424, NEMVE01060, NEMVE10959, NEMVE06758, NEMVE11998
OG0000016	BRALA	YEAST03839, YEAST02807, YEAST03817	BRALA34743, BRALA00485, BRALA14185, BRALA14188, BRALA14187, BRALA14186, BRALA00484, BRALA00482, BRALA24680, BRALA13647, BRALA21428
OG0000016	OWEFU	YEAST03839, YEAST02807, YEAST03817	OFUSG06389.1.p1, OFUSG16773.1.p1, OFUSG24893.1.p1, OFUSG14051.1.p1
OG0000016	SCHMD	YEAST03839, YEAST02807, YEAST03817	SCHMD21264, SCHMD01350, SCHMD17302, SCHMD13031, SCHMD03292, SCHMD08192, SCHMD23829
OG0000016	MOUSE	YEAST03839, YEAST02807, YEAST03817	MOUSE44325, MOUSE48959, MOUSE48960, MOUSE15414
