Orthogroup	DROME	LYTVA_ok
OG0000249	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490	LYTVA_00161
OG0000250	DROME14382	LYTVA_04806, LYTVA_21908
OG0000250	DROME11256, DROME11255, DROME11257	LYTVA_28209
OG0000251	DROME21783	LYTVA_10259
OG0000251	DROME19364, DROME15998, DROME15997	LYTVA_08931
OG0000251	DROME12998, DROME12997	LYTVA_03091
OG0000255	DROME20722, DROME05791, DROME18596	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292
OG0000256	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058	LYTVA_17873
OG0000257	DROME01840, DROME01838, DROME01839, DROME01837	LYTVA_13638
OG0000257	DROME12936	LYTVA_26231
OG0000258	DROME20383	LYTVA_18309
OG0000258	DROME17641, DROME17639, DROME17640	LYTVA_23522
OG0000260	DROME17607, DROME17608, DROME17606	LYTVA_02941
OG0000260	DROME16635, DROME16636	LYTVA_22814
OG0000261	DROME06684, DROME06680, DROME06690, DROME06687, DROME06691, DROME06685, DROME06688, DROME06681, DROME06686, DROME06689, DROME06679, DROME06682, DROME06683	LYTVA_03764, LYTVA_00402
OG0000265	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975	LYTVA_27571, LYTVA_27683
OG0000265	DROME00452	LYTVA_23503
OG0000266	DROME07807	LYTVA_29614
OG0000268	DROME00943, DROME00944	LYTVA_05677
OG0000270	DROME14671, DROME14672, DROME14673, DROME14674	LYTVA_15035
OG0000270	DROME08572, DROME08571, DROME08577, DROME08573, DROME08576, DROME08574, DROME08575	LYTVA_24403
OG0000271	DROME19668, DROME19667	LYTVA_06909, LYTVA_01054, LYTVA_19544
OG0000272	DROME05031, DROME05029, DROME05030	LYTVA_01003
OG0000274	DROME03975, DROME03976, DROME03972, DROME03974, DROME03973, DROME17174, DROME21409	LYTVA_22032, LYTVA_22989, LYTVA_09806, LYTVA_20746
OG0000274	DROME01792	LYTVA_00583, LYTVA_00582
OG0000275	DROME13685	LYTVA_10999
OG0000275	DROME06338	LYTVA_22342
OG0000277	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342	LYTVA_08395
OG0000278	DROME02023	LYTVA_29542
OG0000280	DROME13326	LYTVA_10371
OG0000280	DROME06229	LYTVA_06803
OG0000282	DROME05714	LYTVA_01761
OG0000282	DROME11686	LYTVA_07993
OG0000284	DROME17657	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389
OG0000284	DROME09381, DROME09382	LYTVA_20653
OG0000285	DROME00993	LYTVA_02472, LYTVA_02471, LYTVA_16191, LYTVA_10934, LYTVA_01900, LYTVA_00819, LYTVA_10933
OG0000287	DROME21610, DROME21611, DROME21612, DROME21613	LYTVA_22947
OG0000287	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455	LYTVA_26280, LYTVA_13885, LYTVA_02363, LYTVA_02361, LYTVA_22051, LYTVA_11492, LYTVA_02364, LYTVA_22944
OG0000289	DROME10658, DROME10659	LYTVA_08530
OG0000296	DROME17565, DROME17564, DROME17562, DROME17563	LYTVA_00283
OG0000296	DROME19290, DROME19291	LYTVA_22295
OG0000299	DROME07127, DROME07124, DROME07123	LYTVA_07089
OG0000302	DROME06085	LYTVA_01256
OG0000302	DROME10773, DROME10774, DROME10775, DROME06441	LYTVA_10688, LYTVA_15097, LYTVA_22871, LYTVA_22870, LYTVA_12444, LYTVA_23420, LYTVA_26886, LYTVA_23424
OG0000305	DROME05696, DROME05695, DROME05694, DROME14843, DROME05690, DROME05691, DROME05692	LYTVA_16632
OG0000305	DROME04466	LYTVA_15733
OG0000306	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376	LYTVA_05730
OG0000308	DROME05159	LYTVA_19994, LYTVA_00091
OG0000310	DROME16770	LYTVA_24764, LYTVA_27096, LYTVA_01202, LYTVA_01201, LYTVA_05847, LYTVA_09671, LYTVA_17316, LYTVA_12375, LYTVA_07118, LYTVA_29000
OG0000312	DROME07843, DROME07844, DROME07846, DROME07845	LYTVA_24273
OG0000312	DROME16932	LYTVA_30225
OG0000312	DROME10814, DROME10815	LYTVA_14217
OG0000313	DROME15510	LYTVA_13685
OG0000313	DROME21546	LYTVA_23108
OG0000314	DROME09997, DROME09992, DROME09995, DROME09999, DROME09991, DROME09996, DROME09998, DROME10001, DROME09993, DROME10000, DROME09994	LYTVA_04787
OG0000315	DROME13631	LYTVA_09346
OG0000315	DROME06438, DROME06439, DROME06437	LYTVA_15142
OG0000316	DROME10369	LYTVA_11631
OG0000316	DROME07384	LYTVA_05423
OG0000316	DROME19451, DROME19452	LYTVA_07908
OG0000317	DROME12241	LYTVA_06194
OG0000321	DROME05701, DROME05702	LYTVA_23191
OG0000321	DROME13031	LYTVA_08758
OG0000323	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713	LYTVA_14040
OG0000324	DROME20725	LYTVA_19435, LYTVA_26509, LYTVA_29629, LYTVA_25086, LYTVA_14189, LYTVA_03696, LYTVA_20246, LYTVA_03247, LYTVA_10455, LYTVA_05642, LYTVA_23874, LYTVA_03586, LYTVA_27410, LYTVA_07464, LYTVA_11790, LYTVA_22250
OG0000324	DROME02150	LYTVA_17302, LYTVA_00772, LYTVA_12914
OG0000328	DROME07568, DROME07570, DROME07572, DROME07569, DROME07567, DROME07566, DROME07571, DROME13228, DROME13229, DROME13227, DROME13226, DROME13225, DROME13222, DROME13223, DROME13224, DROME13221	LYTVA_11793, LYTVA_17362
OG0000329	DROME07577, DROME07578	LYTVA_01991, LYTVA_04970
OG0000333	DROME19659	LYTVA_05748, LYTVA_16654
OG0000338	DROME21194, DROME21193	LYTVA_05136
OG0000338	DROME21975	LYTVA_00791
OG0000338	DROME04558	LYTVA_01358
OG0000339	DROME16744	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467
OG0000341	DROME01201, DROME01199, DROME01200	LYTVA_10929
OG0000344	DROME19431	LYTVA_20774, LYTVA_20773
OG0000345	DROME12026, DROME12025, DROME12024	LYTVA_03014
OG0000346	DROME08758	LYTVA_28106
OG0000347	DROME17680	LYTVA_25788, LYTVA_26152
OG0000350	DROME03410, DROME08099	LYTVA_20079
OG0000350	DROME00438	LYTVA_19278, LYTVA_25339
OG0000352	DROME14143, DROME14145, DROME14147, DROME14146, DROME14148, DROME14144	LYTVA_04087, LYTVA_27834
OG0000353	DROME09963, DROME09967, DROME09962, DROME09961, DROME09960, DROME09954, DROME09959, DROME09952, DROME09965, DROME09966, DROME09964, DROME09957, DROME09953, DROME09955, DROME09969, DROME09968, DROME18221	LYTVA_01510
OG0000356	DROME01295, DROME01294	LYTVA_03031
OG0000356	DROME01953	LYTVA_12824, LYTVA_04860
OG0000357	DROME13834	LYTVA_11988, LYTVA_11987
OG0000359	DROME11803	LYTVA_16943
OG0000363	DROME18487	LYTVA_19730, LYTVA_05256, LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892, LYTVA_13711, LYTVA_21653
OG0000365	DROME05773, DROME05774, DROME15910	LYTVA_15345
OG0000367	DROME13648, DROME13646, DROME13647	LYTVA_24456
OG0000371	DROME01678, DROME02633, DROME02636	LYTVA_07987, LYTVA_18253, LYTVA_26533, LYTVA_00668, LYTVA_00667, LYTVA_22063, LYTVA_24627, LYTVA_18100, LYTVA_24630
OG0000372	DROME09531	LYTVA_03697
OG0000373	DROME14548, DROME20852, DROME16822	LYTVA_27427
OG0000373	DROME07671, DROME06849, DROME07655, DROME22084, DROME00576	LYTVA_11109
OG0000374	DROME04717, DROME04718, DROME04716	LYTVA_22056
OG0000374	DROME00970, DROME00969, DROME00968, DROME00971	LYTVA_28388
OG0000374	DROME04429, DROME04427, DROME04428	LYTVA_17909
OG0000375	DROME21630	LYTVA_06266
OG0000375	DROME07013	LYTVA_07238
OG0000378	DROME09766, DROME09767	LYTVA_03257
OG0000378	DROME02404, DROME02403, DROME02400, DROME02401	LYTVA_02110
OG0000379	DROME09607	LYTVA_05437
OG0000379	DROME21997, DROME22000, DROME21995, DROME22001, DROME21994, DROME21998	LYTVA_18554
OG0000379	DROME02844	LYTVA_20027
OG0000379	DROME07921	LYTVA_23890, LYTVA_08324
OG0000382	DROME01475	LYTVA_02944
OG0000384	DROME14888, DROME14889	LYTVA_14422
OG0000384	DROME03187, DROME03190, DROME03189, DROME03188	LYTVA_30064, LYTVA_17267, LYTVA_14898
OG0000385	DROME05997, DROME09713, DROME09714, DROME09715, DROME05708, DROME05707	LYTVA_24174, LYTVA_28777, LYTVA_02510, LYTVA_20464, LYTVA_23283, LYTVA_21446
OG0000389	DROME17945	LYTVA_09557
OG0000390	DROME01744, DROME01742, DROME02737, DROME01739, DROME01741	LYTVA_12988, LYTVA_24095, LYTVA_25744
OG0000391	DROME04498, DROME04500, DROME04499	LYTVA_06760
OG0000393	DROME13322	LYTVA_07049, LYTVA_04769, LYTVA_02534, LYTVA_19296
OG0000393	DROME20684	LYTVA_29904
OG0000395	DROME04257, DROME04288, DROME04261, DROME04269, DROME04291, DROME04254, DROME04270, DROME04235, DROME04287, DROME04249, DROME04271, DROME04233, DROME04250, DROME04252, DROME04302, DROME04290, DROME04263, DROME04283, DROME04260, DROME04243, DROME04262, DROME04298, DROME04297, DROME04272, DROME04267, DROME04232, DROME04251, DROME04265, DROME04281, DROME04264, DROME04280, DROME04248, DROME04275, DROME04299, DROME04237, DROME04300, DROME04229, DROME04296, DROME04256, DROME04285, DROME04282, DROME04279, DROME04239, DROME04253, DROME04273, DROME04259, DROME04286, DROME04258, DROME04234, DROME04241, DROME04266, DROME04238, DROME04295, DROME04242, DROME04247, DROME04293, DROME04289, DROME04301, DROME04246, DROME04231, DROME04278	LYTVA_07488
OG0000395	DROME04228	LYTVA_12387
OG0000397	DROME14885	LYTVA_01829
OG0000399	DROME21835	LYTVA_10216
OG0000400	DROME09694	LYTVA_21682
OG0000400	DROME14016	LYTVA_21440
OG0000401	DROME20041	LYTVA_03050, LYTVA_06551, LYTVA_17743, LYTVA_12806
OG0000402	DROME12090	LYTVA_17451, LYTVA_17450
OG0000403	DROME06350	LYTVA_09740, LYTVA_17322, LYTVA_05699
OG0000404	DROME17748	LYTVA_11246
OG0000404	DROME20525	LYTVA_11319, LYTVA_26787
OG0000404	DROME16096	LYTVA_12143
OG0000409	DROME19502	LYTVA_04867, LYTVA_17260, LYTVA_24503
OG0000409	DROME11210, DROME11209	LYTVA_29459
OG0000411	DROME16025, DROME16024, DROME16016, DROME16020, DROME16017, DROME16021, DROME16026, DROME16027, DROME16018, DROME16023, DROME16014, DROME16022, DROME16015, DROME16019, DROME16028	LYTVA_28501
OG0000412	DROME09076	LYTVA_01548, LYTVA_08305
OG0000412	DROME02464, DROME13336, DROME13334, DROME13335, DROME15399	LYTVA_13235
OG0000413	DROME21174	LYTVA_30013
OG0000413	DROME13327, DROME13328	LYTVA_27164
OG0000415	DROME01505, DROME01506	LYTVA_15027
OG0000417	DROME01308, DROME01309	LYTVA_13119, LYTVA_09421, LYTVA_01195, LYTVA_22673
OG0000419	DROME06034, DROME04433	LYTVA_16286
OG0000420	DROME02672	LYTVA_21253, LYTVA_08019, LYTVA_16847, LYTVA_24513, LYTVA_18312, LYTVA_26593, LYTVA_25540
OG0000424	DROME02090, DROME02075, DROME02066, DROME02076, DROME02077, DROME02078, DROME02064, DROME02063, DROME02062, DROME02065, DROME02081, DROME12353, DROME17176, DROME17175, DROME00623, DROME03850, DROME03851, DROME06196, DROME14713, DROME14583, DROME14582, DROME14580, DROME14579, DROME14581, DROME08237, DROME08236, DROME08235	LYTVA_23549, LYTVA_05964, LYTVA_25545, LYTVA_03567
OG0000425	DROME14160, DROME14161, DROME14159, DROME14158	LYTVA_08575
OG0000426	DROME16357, DROME16356	LYTVA_06898
OG0000426	DROME09933, DROME09928, DROME09929, DROME09932, DROME09931, DROME09930, DROME09934	LYTVA_28523, LYTVA_10466
OG0000427	DROME05699, DROME05698	LYTVA_16595
OG0000427	DROME18355, DROME18356	LYTVA_19896
OG0000429	DROME19525, DROME07553, DROME07552, DROME06812	LYTVA_08351, LYTVA_05078
OG0000431	DROME11410, DROME11409, DROME11408	LYTVA_04640
OG0000432	DROME05881, DROME05880, DROME05879, DROME02818, DROME02819, DROME02816, DROME02817, DROME02883	LYTVA_08315
OG0000433	DROME00007, DROME00005, DROME00004, DROME00006	LYTVA_26219
OG0000433	DROME20425, DROME20423, DROME20424	LYTVA_06955
OG0000435	DROME03996, DROME03995	LYTVA_27506
OG0000442	DROME13942	LYTVA_03518
OG0000442	DROME12188	LYTVA_02198
OG0000442	DROME01916	LYTVA_11814, LYTVA_13337
OG0000443	DROME14734, DROME14735, DROME14732, DROME14733	LYTVA_07561
OG0000444	DROME21032	LYTVA_22417, LYTVA_07815
OG0000444	DROME03786, DROME03789, DROME03788, DROME03787	LYTVA_19323
OG0000445	DROME06725, DROME06723, DROME06724, DROME20153, DROME20152	LYTVA_04989, LYTVA_19669, LYTVA_09903, LYTVA_09664
OG0000446	DROME07092	LYTVA_21122
OG0000446	DROME06421	LYTVA_02398, LYTVA_06665
OG0000446	DROME06051, DROME06050	LYTVA_14389
OG0000447	DROME20929, DROME20928	LYTVA_12231
OG0000449	DROME16469, DROME12596, DROME17501, DROME17500, DROME07747	LYTVA_07905, LYTVA_11661
OG0000450	DROME16711, DROME16712	LYTVA_17101
OG0000461	DROME17428	LYTVA_27812
OG0000463	DROME20596, DROME20593, DROME20591, DROME20594, DROME20592, DROME20598, DROME20599, DROME20595, DROME20597	LYTVA_20402
OG0000465	DROME11515, DROME11516	LYTVA_30093
OG0000465	DROME03278	LYTVA_15105
OG0000466	DROME06663, DROME06661, DROME06536	LYTVA_11121, LYTVA_13501, LYTVA_19960, LYTVA_10498, LYTVA_26346, LYTVA_17159, LYTVA_23863, LYTVA_26185
OG0000467	DROME21658, DROME21660, DROME21659	LYTVA_22913
OG0000469	DROME18292, DROME18291, DROME18290	LYTVA_00030
OG0000470	DROME21570, DROME21569	LYTVA_08829
OG0000470	DROME21239	LYTVA_28529
OG0000475	DROME08667, DROME08669, DROME08666, DROME08668	LYTVA_01550
OG0000476	DROME19464, DROME19463	LYTVA_25122
OG0000477	DROME04864, DROME04863, DROME04862, DROME04860, DROME04861, DROME12702, DROME12706, DROME12705, DROME12703	LYTVA_20782
OG0000479	DROME10906, DROME10907, DROME10905, DROME10908, DROME10909	LYTVA_06137, LYTVA_28172
OG0000479	DROME19907, DROME19910, DROME19906, DROME19908, DROME19909, DROME19905, DROME19911	LYTVA_05897
OG0000480	DROME18226, DROME18222, DROME18229, DROME18223, DROME18227, DROME18225, DROME18224, DROME18228	LYTVA_02506
OG0000481	DROME19418	LYTVA_03656
OG0000482	DROME19126, DROME19125	LYTVA_27236, LYTVA_29735
OG0000484	DROME18988, DROME18995, DROME18994, DROME18989, DROME18985, DROME18986, DROME18992, DROME18993, DROME18990, DROME18987, DROME18991, DROME18996	LYTVA_07250
OG0000485	DROME01103, DROME01104, DROME14453	LYTVA_18258
OG0000486	DROME11708	LYTVA_11725, LYTVA_25120, LYTVA_29743, LYTVA_02899
OG0000488	DROME14756, DROME14758	LYTVA_08628
OG0000490	DROME19662, DROME19663, DROME19666, DROME19664, DROME19665	LYTVA_11400
OG0000491	DROME21061, DROME21062, DROME21060, DROME21059	LYTVA_10685, LYTVA_06011
OG0000496	DROME00063	LYTVA_09688
OG0000497	DROME19794, DROME19793	LYTVA_10382
OG0000497	DROME03293, DROME03295, DROME03292, DROME03294	LYTVA_04632
OG0000498	DROME20580, DROME20579, DROME20582, DROME20577, DROME20581, DROME20578	LYTVA_16978
OG0000503	DROME08711, DROME08712	LYTVA_17922, LYTVA_19324
OG0000503	DROME00919, DROME00918	LYTVA_12188
OG0000505	DROME09303	LYTVA_05839
OG0000506	DROME20212, DROME20211, DROME20206, DROME20208, DROME20209, DROME20213, DROME20215, DROME20219, DROME20218, DROME20214, DROME20216, DROME20217	LYTVA_28601
OG0000508	DROME02055	LYTVA_12099
OG0000508	DROME08723, DROME08722, DROME08721	LYTVA_28377
OG0000510	DROME17661, DROME17660, DROME17663, DROME17662, DROME17659, DROME15630, DROME15629, DROME02254	LYTVA_19046, LYTVA_02807, LYTVA_16080
OG0000513	DROME18217, DROME18219, DROME18220, DROME18218, DROME18215, DROME18216	LYTVA_03566
OG0000514	DROME10575, DROME10574, DROME10569, DROME10572, DROME10570, DROME10576, DROME10573, DROME10571	LYTVA_15398
OG0000515	DROME14318	LYTVA_07120, LYTVA_07117, LYTVA_20113, LYTVA_20114, LYTVA_28123, LYTVA_22248, LYTVA_11079, LYTVA_15154, LYTVA_26737, LYTVA_19505, LYTVA_09455
OG0000519	DROME08599	LYTVA_06076, LYTVA_05363, LYTVA_05364, LYTVA_13323
OG0000520	DROME12834	LYTVA_00781
OG0000520	DROME14866, DROME14865	LYTVA_18628
OG0000521	DROME16066, DROME16068, DROME16065, DROME16069, DROME16070, DROME16071, DROME16067	LYTVA_03547
OG0000523	DROME01790	LYTVA_00966
OG0000524	DROME16877, DROME16870, DROME16868, DROME16873, DROME16869, DROME16871, DROME16876, DROME16872, DROME16879, DROME16874, DROME16867, DROME16865, DROME16862, DROME16878, DROME16863, DROME16859, DROME16860, DROME16875, DROME16880, DROME16866, DROME16864, DROME16861, DROME16858	LYTVA_27652
OG0000525	DROME10425	LYTVA_27355
OG0000525	DROME20723, DROME20724, DROME20720, DROME20721	LYTVA_20949
OG0000528	DROME11293, DROME11294, DROME11295, DROME11296	LYTVA_25533
OG0000529	DROME08794, DROME08796, DROME08798, DROME08797, DROME08795, DROME05074, DROME05075, DROME05072, DROME05073	LYTVA_23159
OG0000530	DROME18198, DROME18195, DROME18196, DROME18193, DROME18191, DROME18192, DROME18194, DROME18190, DROME18199, DROME18197	LYTVA_01074
OG0000534	DROME11197, DROME11196, DROME11195, DROME11194	LYTVA_09901, LYTVA_21092
OG0000537	DROME00914	LYTVA_04641
OG0000545	DROME21375, DROME21376, DROME21377	LYTVA_08840
OG0000548	DROME12062, DROME12064, DROME12063	LYTVA_06015
OG0000549	DROME15009	LYTVA_22278
OG0000550	DROME18341, DROME18338, DROME18340, DROME18339, DROME18337	LYTVA_10848, LYTVA_27069
OG0000551	DROME20755, DROME20754, DROME20757, DROME20756, DROME17228, DROME20767, DROME20760, DROME20758, DROME20761, DROME20765, DROME13495, DROME20763, DROME20762, DROME20766	LYTVA_09908, LYTVA_12970, LYTVA_25441, LYTVA_01943, LYTVA_20915, LYTVA_09909
OG0000552	DROME03162, DROME03867	LYTVA_03254, LYTVA_15858
OG0000553	DROME21018, DROME21017, DROME21019	LYTVA_09391
OG0000554	DROME13166, DROME13165, DROME13164	LYTVA_09845
OG0000560	DROME17254	LYTVA_26084, LYTVA_16607, LYTVA_16609, LYTVA_20278, LYTVA_28476, LYTVA_01495
OG0000562	DROME02768, DROME02766, DROME02765, DROME02767, DROME02764	LYTVA_01419
OG0000564	DROME17396	LYTVA_23030, LYTVA_26193
OG0000566	DROME04343, DROME04344, DROME04345	LYTVA_16321
OG0000567	DROME15246, DROME04098, DROME04097, DROME15019	LYTVA_27754, LYTVA_12299
OG0000570	DROME14109	LYTVA_13452, LYTVA_24675
OG0000573	DROME20963	LYTVA_17570
OG0000574	DROME20472	LYTVA_26701
OG0000574	DROME13727	LYTVA_10809
OG0000575	DROME03938	LYTVA_27938
OG0000576	DROME12649, DROME12657, DROME12653, DROME12651, DROME12650, DROME12655, DROME12654, DROME12648, DROME12652, DROME12656	LYTVA_26208
OG0000578	DROME00903, DROME00906, DROME00904, DROME00909, DROME00905, DROME00907, DROME00908	LYTVA_22088
OG0000579	DROME18276, DROME18279, DROME18282, DROME18281, DROME18280, DROME18278, DROME18277	LYTVA_05380
OG0000580	DROME05049, DROME05053, DROME05052, DROME05051, DROME05054, DROME05047, DROME05050, DROME05048, DROME05055	LYTVA_27127, LYTVA_01329, LYTVA_15310
OG0000581	DROME04316	LYTVA_20217
OG0000581	DROME12403	LYTVA_20223
OG0000582	DROME21391, DROME21390, DROME21388, DROME21389, DROME21385, DROME21387, DROME21386, DROME21392, DROME21393	LYTVA_16729
OG0000583	DROME06718, DROME11767, DROME11759, DROME11760, DROME11761, DROME11765, DROME11762, DROME11766	LYTVA_02410
OG0000587	DROME16670, DROME16671, DROME16672	LYTVA_14343, LYTVA_26577
OG0000587	DROME16137	LYTVA_09394
OG0000588	DROME00241, DROME00240, DROME20059, DROME09587	LYTVA_02313
OG0000589	DROME21469, DROME21464, DROME21466, DROME21463, DROME21468, DROME21471, DROME21470, DROME21465, DROME21467	LYTVA_27829
OG0000590	DROME00417	LYTVA_12360
OG0000591	DROME20132, DROME20133, DROME20134	LYTVA_18700
OG0000591	DROME02758	LYTVA_26896
OG0000594	DROME15095, DROME15096, DROME15094	LYTVA_00318, LYTVA_12514
OG0000597	DROME04131, DROME04129, DROME04130	LYTVA_08995, LYTVA_09001
OG0000600	DROME15794, DROME15792, DROME15791, DROME15789, DROME15786, DROME15790, DROME15788, DROME15787, DROME15793, DROME15795, DROME15797, DROME15796	LYTVA_06939
OG0000601	DROME21591, DROME21589, DROME21590	LYTVA_25885, LYTVA_09449, LYTVA_06884
OG0000602	DROME10244	LYTVA_06542
OG0000602	DROME11259, DROME11258	LYTVA_02334, LYTVA_28424
OG0000603	DROME16375, DROME16373, DROME16372, DROME16376, DROME16374	LYTVA_12055
OG0000604	DROME04675, DROME04678, DROME04673, DROME04681, DROME04677, DROME04672, DROME04674, DROME04680, DROME04676, DROME04679	LYTVA_15560
OG0000610	DROME02040, DROME02039, DROME02041	LYTVA_17940
OG0000611	DROME19843, DROME19842, DROME19846, DROME19847, DROME19844, DROME19845, DROME19841	LYTVA_07188
OG0000611	DROME01553, DROME01552, DROME01554	LYTVA_21486
OG0000612	DROME04304	LYTVA_17035
OG0000612	DROME00841	LYTVA_18667
OG0000613	DROME11661, DROME11657, DROME11660, DROME11656, DROME11658, DROME11659	LYTVA_03903
OG0000614	DROME20120, DROME20121, DROME20122, DROME20119	LYTVA_08490
OG0000615	DROME09018, DROME09015, DROME09017, DROME09016, DROME09014, DROME09019	LYTVA_29719
OG0000616	DROME06628, DROME06631, DROME06630, DROME06629	LYTVA_14032
OG0000619	DROME01411, DROME01409, DROME01406, DROME01407, DROME01404, DROME01403, DROME01408, DROME01405, DROME01410	LYTVA_00565
OG0000621	DROME12043	LYTVA_13839
OG0000622	DROME02917	LYTVA_19161, LYTVA_26282, LYTVA_28085, LYTVA_09017, LYTVA_26060, LYTVA_22042, LYTVA_13956, LYTVA_26197, LYTVA_28100, LYTVA_22041, LYTVA_03734
OG0000623	DROME13642	LYTVA_05482
OG0000623	DROME13267, DROME13269, DROME13273, DROME13272, DROME13270, DROME13271, DROME13268, DROME13266, DROME19458, DROME19644, DROME09777, DROME09776	LYTVA_02662
OG0000624	DROME05635, DROME05636, DROME05638, DROME05634, DROME05639, DROME05637, DROME08947, DROME08946, DROME08945	LYTVA_17510, LYTVA_30177, LYTVA_22160, LYTVA_15747
OG0000625	DROME07819, DROME00264, DROME00265, DROME00249	LYTVA_10178
OG0000628	DROME13958	LYTVA_13954
OG0000628	DROME17423	LYTVA_03881
OG0000629	DROME03521	LYTVA_20124
OG0000629	DROME15755	LYTVA_20962, LYTVA_17253
OG0000635	DROME10346, DROME10345, DROME09950, DROME20244, DROME20945, DROME11733, DROME11732, DROME11731, DROME04651, DROME04649, DROME04652	LYTVA_07426
OG0000636	DROME13985, DROME13986, DROME13982, DROME13979, DROME13976, DROME13972, DROME13974, DROME13975, DROME13973, DROME13981, DROME13984, DROME13980, DROME13983	LYTVA_29351
OG0000639	DROME11868, DROME11860, DROME11862, DROME11861, DROME11863, DROME11866, DROME11867, DROME11864, DROME11865	LYTVA_07276
OG0000639	DROME00355	LYTVA_20363, LYTVA_03919
