Orthogroup	DROME	STRPU_ok
OG0000201	DROME18513, DROME18512, DROME18511, DROME18514	STRPU_14748
OG0000202	DROME14920, DROME14921	STRPU_10193, STRPU_10194
OG0000203	DROME04489	STRPU_24292
OG0000203	DROME03275	STRPU_10896, STRPU_10907
OG0000204	DROME10849, DROME10848	STRPU_11647, STRPU_01303
OG0000205	DROME06842, DROME06843	STRPU_24168
OG0000205	DROME08187	STRPU_01859, STRPU_03971, STRPU_13489
OG0000207	DROME06000	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360, STRPU_02462, STRPU_13603, STRPU_25406, STRPU_02460, STRPU_06266, STRPU_06310, STRPU_16641, STRPU_06673
OG0000208	DROME02132	STRPU_14840
OG0000210	DROME14047, DROME11376	STRPU_06342
OG0000211	DROME17290	STRPU_21779
OG0000222	DROME09565, DROME16074, DROME09564, DROME04893, DROME12542, DROME12543, DROME13909, DROME07721, DROME07723, DROME07722, DROME20893, DROME03346, DROME18058, DROME18059	STRPU_00387
OG0000223	DROME10256	STRPU_07084
OG0000225	DROME11929	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388
OG0000226	DROME14660	STRPU_15493, STRPU_14272, STRPU_14288, STRPU_20979, STRPU_21277
OG0000227	DROME20242	STRPU_13886
OG0000227	DROME04927, DROME04926	STRPU_25172, STRPU_25142
OG0000229	DROME04047	STRPU_07750, STRPU_07293, STRPU_07277, STRPU_07294, STRPU_07280
OG0000230	DROME03186	STRPU_15060, STRPU_14962, STRPU_14992, STRPU_15398
OG0000231	DROME06449, DROME06448	STRPU_04949
OG0000231	DROME20855, DROME20857, DROME20856, DROME20854	STRPU_14890, STRPU_14891, STRPU_14829
OG0000231	DROME07628, DROME07629	STRPU_25853
OG0000232	DROME10139	STRPU_21960, STRPU_22340
OG0000232	DROME17197	STRPU_10407
OG0000233	DROME00414, DROME00405, DROME00404, DROME00403	STRPU_02747
OG0000234	DROME11138, DROME11135, DROME11141, DROME11133, DROME11139, DROME11144, DROME11137, DROME11134, DROME11136, DROME11140, DROME11145, DROME11132, DROME11143	STRPU_22182
OG0000234	DROME02357, DROME02356, DROME02359, DROME02355, DROME02358, DROME02367, DROME02366, DROME02368, DROME02364, DROME02365	STRPU_11520
OG0000235	DROME11735	STRPU_21093, STRPU_21863, STRPU_21866, STRPU_21864, STRPU_20820
OG0000236	DROME03355	STRPU_20268
OG0000236	DROME12102, DROME12101, DROME12103, DROME12096, DROME12097, DROME12095, DROME12094, DROME12092, DROME12100, DROME12099, DROME12098, DROME12093	STRPU_02487, STRPU_24369, STRPU_14010, STRPU_14013
OG0000238	DROME01901, DROME01902	STRPU_00959, STRPU_08862
OG0000238	DROME05364, DROME05367, DROME05366, DROME05365, DROME05361, DROME05360, DROME05362, DROME05359, DROME05357, DROME05358	STRPU_25261, STRPU_25260, STRPU_26157
OG0000238	DROME08037, DROME08034, DROME08036, DROME08035, DROME08031, DROME08032, DROME08033	STRPU_24519
OG0000239	DROME05270, DROME05269, DROME05271, DROME05268	STRPU_24683
OG0000239	DROME03549, DROME03548, DROME03550, DROME03551	STRPU_01873, STRPU_25188
OG0000240	DROME20536, DROME04915, DROME04914, DROME21863, DROME21862	STRPU_02509, STRPU_02512, STRPU_15130, STRPU_15129, STRPU_02510, STRPU_15131, STRPU_02513
OG0000242	DROME19192, DROME19194, DROME19193, DROME19191, DROME20266, DROME20267, DROME20264, DROME20265	STRPU_12016, STRPU_20158, STRPU_20161, STRPU_12217
OG0000243	DROME04743, DROME04742, DROME04744	STRPU_11928
OG0000246	DROME13185, DROME13186, DROME13188, DROME13187	STRPU_18045
OG0000249	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490	STRPU_27055
OG0000250	DROME14382	STRPU_27110
OG0000250	DROME11256, DROME11255, DROME11257	STRPU_05823
OG0000251	DROME21783	STRPU_10552
OG0000251	DROME19364, DROME15998, DROME15997	STRPU_10551
OG0000251	DROME12998, DROME12997	STRPU_10615, STRPU_10619
OG0000255	DROME15943	STRPU_06497
OG0000255	DROME20722, DROME05791, DROME18596	STRPU_04137, STRPU_13419, STRPU_12912, STRPU_26210, STRPU_18620, STRPU_12446, STRPU_12447, STRPU_12953, STRPU_12950
OG0000256	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058	STRPU_19461
OG0000257	DROME01840, DROME01838, DROME01839, DROME01837	STRPU_27378
OG0000258	DROME06596, DROME06597, DROME06595, DROME06598, DROME06594	STRPU_08777, STRPU_08779, STRPU_08780
OG0000258	DROME20383	STRPU_22696
OG0000258	DROME17641, DROME17639, DROME17640	STRPU_21352
OG0000260	DROME17607, DROME17608, DROME17606	STRPU_22982
OG0000260	DROME16635, DROME16636	STRPU_10375
OG0000261	DROME06684, DROME06680, DROME06690, DROME06687, DROME06691, DROME06685, DROME06688, DROME06681, DROME06686, DROME06689, DROME06679, DROME06682, DROME06683	STRPU_06507
OG0000265	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975	STRPU_19907
OG0000265	DROME00452	STRPU_01912, STRPU_22756
OG0000266	DROME07807	STRPU_07414
OG0000268	DROME00943, DROME00944	STRPU_01482, STRPU_13766
OG0000270	DROME17877, DROME17878, DROME17879	STRPU_21206
OG0000270	DROME14671, DROME14672, DROME14673, DROME14674	STRPU_17089
OG0000270	DROME08572, DROME08571, DROME08577, DROME08573, DROME08576, DROME08574, DROME08575	STRPU_21143
OG0000271	DROME19668, DROME19667	STRPU_13269, STRPU_19512, STRPU_13270, STRPU_13735, STRPU_13553
OG0000272	DROME05031, DROME05029, DROME05030	STRPU_24826
OG0000273	DROME09248, DROME09247, DROME10822, DROME20533	STRPU_18566
OG0000273	DROME11374, DROME11373	STRPU_08558
OG0000273	DROME08809, DROME08810	STRPU_15406
OG0000273	DROME18369	STRPU_24051, STRPU_02609, STRPU_24050, STRPU_02610
OG0000274	DROME03975, DROME03976, DROME03972, DROME03974, DROME03973, DROME17174, DROME21409	STRPU_06824, STRPU_06548, STRPU_06547, STRPU_06530, STRPU_06569
OG0000274	DROME01792	STRPU_03139
OG0000275	DROME13685	STRPU_21415
OG0000275	DROME06338	STRPU_23462
OG0000277	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342	STRPU_02244, STRPU_15555
OG0000277	DROME03640, DROME03639, DROME21210, DROME21209, DROME08160	STRPU_04283
OG0000278	DROME09269	STRPU_27259, STRPU_27277
OG0000278	DROME00752	STRPU_03004
OG0000278	DROME02023	STRPU_20692
OG0000278	DROME03254	STRPU_26265
OG0000280	DROME06229	STRPU_26641
OG0000282	DROME05714	STRPU_01499, STRPU_13749
OG0000282	DROME11686	STRPU_09417
OG0000284	DROME17657	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354
OG0000284	DROME09381, DROME09382	STRPU_07330, STRPU_18787
OG0000285	DROME00993	STRPU_05159, STRPU_05080, STRPU_05158, STRPU_04963, STRPU_05775, STRPU_05157, STRPU_05079
OG0000287	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455	STRPU_06869, STRPU_24134, STRPU_24135, STRPU_24133, STRPU_19617, STRPU_19699
OG0000288	DROME02838, DROME18143, DROME18843, DROME19403, DROME18842, DROME13122, DROME08694, DROME09407, DROME04916, DROME16609, DROME16610, DROME04910, DROME04913, DROME01225, DROME08693, DROME16360, DROME10946, DROME09605, DROME03357, DROME03358, DROME01394, DROME03352, DROME03350, DROME03351, DROME01393	STRPU_24377
OG0000289	DROME14029, DROME14030, DROME14032, DROME14033, DROME16652, DROME14031, DROME07017, DROME07018, DROME16470, DROME04966, DROME16392, DROME16393, DROME16389, DROME16394, DROME13607, DROME12960, DROME12961, DROME12959, DROME12962	STRPU_18786
OG0000289	DROME10658, DROME10659	STRPU_12562
OG0000296	DROME17565, DROME17564, DROME17562, DROME17563	STRPU_21796
OG0000296	DROME19290, DROME19291	STRPU_26478, STRPU_26480, STRPU_26468, STRPU_26474, STRPU_26490, STRPU_26471
OG0000299	DROME07127, DROME07124, DROME07123	STRPU_07501
OG0000301	DROME01100, DROME01102, DROME01101	STRPU_04444, STRPU_04445
OG0000301	DROME18912, DROME14231, DROME14230	STRPU_10372
OG0000302	DROME06085	STRPU_22541
OG0000302	DROME10773, DROME10774, DROME10775, DROME06441	STRPU_04969, STRPU_05664, STRPU_13786, STRPU_05340, STRPU_05339
OG0000305	DROME05696, DROME05695, DROME05694, DROME14843, DROME05690, DROME05691, DROME05692	STRPU_21971
OG0000305	DROME04466	STRPU_22779, STRPU_01937
OG0000306	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376	STRPU_04181, STRPU_00072, STRPU_04180
OG0000308	DROME05159	STRPU_24752, STRPU_08810
OG0000308	DROME12865	STRPU_25229
OG0000310	DROME16770	STRPU_25676, STRPU_25769, STRPU_25768, STRPU_25786, STRPU_25767, STRPU_25785, STRPU_08819, STRPU_08721, STRPU_01455, STRPU_19424, STRPU_19517
OG0000312	DROME07843, DROME07844, DROME07846, DROME07845	STRPU_26934
OG0000312	DROME16932	STRPU_06464
OG0000312	DROME10814, DROME10815	STRPU_05481
OG0000313	DROME15510	STRPU_05794
OG0000313	DROME02549, DROME02550	STRPU_10597
OG0000313	DROME21546	STRPU_23132
OG0000314	DROME09997, DROME09992, DROME09995, DROME09999, DROME09991, DROME09996, DROME09998, DROME10001, DROME09993, DROME10000, DROME09994	STRPU_05385
OG0000315	DROME13631	STRPU_14641
OG0000315	DROME06438, DROME06439, DROME06437	STRPU_00855, STRPU_14065
OG0000316	DROME10369	STRPU_04688
OG0000316	DROME07384	STRPU_27381
OG0000316	DROME19451, DROME19452	STRPU_10737, STRPU_01026, STRPU_23411, STRPU_23297
OG0000317	DROME12241	STRPU_07276, STRPU_07292
OG0000320	DROME18689	STRPU_27116
OG0000321	DROME16482	STRPU_18694
OG0000321	DROME05701, DROME05702	STRPU_05283
OG0000321	DROME13031	STRPU_06234
OG0000323	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713	STRPU_23717
OG0000324	DROME20725	STRPU_15200, STRPU_18514, STRPU_24650, STRPU_15620, STRPU_23686, STRPU_15652, STRPU_02859, STRPU_16046, STRPU_16202, STRPU_18354, STRPU_10773, STRPU_16655, STRPU_03039, STRPU_17771, STRPU_16587, STRPU_01755, STRPU_26865, STRPU_11641, STRPU_22155, STRPU_14159, STRPU_16879, STRPU_12364, STRPU_03159, STRPU_17144, STRPU_11642, STRPU_03030, STRPU_16327, STRPU_26638, STRPU_16580, STRPU_04657, STRPU_16585, STRPU_15619, STRPU_03123, STRPU_24894, STRPU_16254, STRPU_25914, STRPU_17555, STRPU_01864
OG0000324	DROME02150	STRPU_03192, STRPU_23643, STRPU_04660
OG0000328	DROME07568, DROME07570, DROME07572, DROME07569, DROME07567, DROME07566, DROME07571, DROME13228, DROME13229, DROME13227, DROME13226, DROME13225, DROME13222, DROME13223, DROME13224, DROME13221	STRPU_00813, STRPU_25547
OG0000329	DROME07577, DROME07578	STRPU_24162
OG0000333	DROME19659	STRPU_19697, STRPU_19618
OG0000338	DROME21194, DROME21193	STRPU_02251, STRPU_15548
OG0000338	DROME21975	STRPU_15357
OG0000338	DROME04558	STRPU_26051
OG0000339	DROME16744	STRPU_25795, STRPU_25777, STRPU_25782, STRPU_25800, STRPU_25779, STRPU_25781, STRPU_25803, STRPU_25817, STRPU_25811, STRPU_25778, STRPU_25797, STRPU_25815, STRPU_25802, STRPU_25799, STRPU_17596, STRPU_17598, STRPU_17599, STRPU_09857, STRPU_25818, STRPU_25804, STRPU_25814, STRPU_25801, STRPU_14998, STRPU_25780, STRPU_08178, STRPU_25807, STRPU_25805, STRPU_25819, STRPU_25784, STRPU_25808, STRPU_25810, STRPU_25816, STRPU_25783
OG0000341	DROME01201, DROME01199, DROME01200	STRPU_07163
OG0000343	DROME13475, DROME13478, DROME13474, DROME13476, DROME13480, DROME13477, DROME13473, DROME13481, DROME13479	STRPU_17122, STRPU_17107
OG0000344	DROME19431	STRPU_02479, STRPU_15100
OG0000345	DROME12026, DROME12025, DROME12024	STRPU_04681
OG0000346	DROME08758	STRPU_05839
OG0000347	DROME17680	STRPU_05191
OG0000350	DROME03410, DROME08099	STRPU_01096, STRPU_24203
OG0000350	DROME00438	STRPU_21630, STRPU_21631
OG0000351	DROME02007	STRPU_06617
OG0000352	DROME14143, DROME14145, DROME14147, DROME14146, DROME14148, DROME14144	STRPU_18690
OG0000353	DROME09963, DROME09967, DROME09962, DROME09961, DROME09960, DROME09954, DROME09959, DROME09952, DROME09965, DROME09966, DROME09964, DROME09957, DROME09953, DROME09955, DROME09969, DROME09968, DROME18221	STRPU_04265
OG0000356	DROME01295, DROME01294	STRPU_22515, STRPU_22514, STRPU_22513
OG0000356	DROME01953	STRPU_04112
OG0000357	DROME13834	STRPU_14591
OG0000358	DROME07474	STRPU_12011
OG0000358	DROME00466, DROME00200, DROME00199	STRPU_12205
OG0000359	DROME11803	STRPU_14383
OG0000363	DROME18487	STRPU_20959, STRPU_22858, STRPU_22857, STRPU_14845, STRPU_14865
OG0000365	DROME05773, DROME05774, DROME15910	STRPU_17253, STRPU_17254
OG0000367	DROME13648, DROME13646, DROME13647	STRPU_22294
OG0000367	DROME15189, DROME15190, DROME15188	STRPU_24010
OG0000371	DROME01678, DROME02633, DROME02636	STRPU_23761, STRPU_23760, STRPU_16099, STRPU_13196, STRPU_13809, STRPU_09318, STRPU_23763, STRPU_23766, STRPU_23764
OG0000372	DROME09531	STRPU_05141, STRPU_05066
OG0000373	DROME20049, DROME20050	STRPU_20623
OG0000373	DROME07671, DROME06849, DROME07655, DROME22084, DROME00576	STRPU_08202
OG0000374	DROME04717, DROME04718, DROME04716	STRPU_24137
OG0000374	DROME00970, DROME00969, DROME00968, DROME00971	STRPU_04885
OG0000374	DROME04429, DROME04427, DROME04428	STRPU_01884, STRPU_25198
OG0000375	DROME21630	STRPU_08233
OG0000375	DROME07013	STRPU_07156
OG0000378	DROME09766, DROME09767	STRPU_18015
OG0000378	DROME02404, DROME02403, DROME02400, DROME02401	STRPU_03384
OG0000379	DROME09607	STRPU_14744
OG0000379	DROME21997, DROME22000, DROME21995, DROME22001, DROME21994, DROME21998	STRPU_08185
OG0000379	DROME02844	STRPU_08635
OG0000379	DROME07921	STRPU_08073
OG0000380	DROME05237	STRPU_06735, STRPU_13220
OG0000382	DROME01475	STRPU_22986
OG0000384	DROME14888, DROME14889	STRPU_09778
OG0000384	DROME03187, DROME03190, DROME03189, DROME03188	STRPU_23403, STRPU_01036, STRPU_04040, STRPU_04038
OG0000385	DROME05997, DROME09713, DROME09714, DROME09715, DROME05708, DROME05707	STRPU_11318, STRPU_11302, STRPU_11104, STRPU_11129, STRPU_11108, STRPU_11132, STRPU_11109, STRPU_11133, STRPU_13347, STRPU_11130, STRPU_11105
OG0000389	DROME17945	STRPU_04611, STRPU_04125
OG0000390	DROME01744, DROME01742, DROME02737, DROME01739, DROME01741	STRPU_14919, STRPU_14923, STRPU_02974, STRPU_23877
OG0000391	DROME04498, DROME04500, DROME04499	STRPU_27123
OG0000392	DROME13919, DROME13921, DROME13920	STRPU_19132
OG0000393	DROME13322	STRPU_17898, STRPU_17427, STRPU_17899, STRPU_17900, STRPU_25376
OG0000393	DROME20684	STRPU_26326
OG0000395	DROME04257, DROME04288, DROME04261, DROME04269, DROME04291, DROME04254, DROME04270, DROME04235, DROME04287, DROME04249, DROME04271, DROME04233, DROME04250, DROME04252, DROME04302, DROME04290, DROME04263, DROME04283, DROME04260, DROME04243, DROME04262, DROME04298, DROME04297, DROME04272, DROME04267, DROME04232, DROME04251, DROME04265, DROME04281, DROME04264, DROME04280, DROME04248, DROME04275, DROME04299, DROME04237, DROME04300, DROME04229, DROME04296, DROME04256, DROME04285, DROME04282, DROME04279, DROME04239, DROME04253, DROME04273, DROME04259, DROME04286, DROME04258, DROME04234, DROME04241, DROME04266, DROME04238, DROME04295, DROME04242, DROME04247, DROME04293, DROME04289, DROME04301, DROME04246, DROME04231, DROME04278	STRPU_01700, STRPU_02664
OG0000397	DROME14885	STRPU_10143, STRPU_10081
OG0000399	DROME21835	STRPU_07796
OG0000399	DROME12205, DROME12206	STRPU_11457, STRPU_23097
OG0000400	DROME09694	STRPU_18035
OG0000400	DROME08108	STRPU_16345, STRPU_16374
OG0000401	DROME20041	STRPU_14949, STRPU_14979, STRPU_13184
OG0000402	DROME11245, DROME11246	STRPU_09420, STRPU_01539
OG0000402	DROME12090	STRPU_26119, STRPU_26105, STRPU_26104, STRPU_26118
OG0000403	DROME06350	STRPU_17049, STRPU_17068, STRPU_17241, STRPU_17239
OG0000404	DROME17748	STRPU_19097
OG0000404	DROME20525	STRPU_18719
OG0000404	DROME16096	STRPU_18842
OG0000409	DROME19502	STRPU_22634, STRPU_22593
OG0000409	DROME11210, DROME11209	STRPU_09794, STRPU_09789
OG0000411	DROME16025, DROME16024, DROME16016, DROME16020, DROME16017, DROME16021, DROME16026, DROME16027, DROME16018, DROME16023, DROME16014, DROME16022, DROME16015, DROME16019, DROME16028	STRPU_16984
OG0000412	DROME09076	STRPU_22647
OG0000412	DROME15681, DROME15682	STRPU_04141
OG0000412	DROME02464, DROME13336, DROME13334, DROME13335, DROME15399	STRPU_20062
OG0000413	DROME21174	STRPU_21399
OG0000413	DROME13327, DROME13328	STRPU_06626
OG0000415	DROME01505, DROME01506	STRPU_05911
OG0000417	DROME01308, DROME01309	STRPU_24707, STRPU_12561, STRPU_19006
OG0000419	DROME06034, DROME04433	STRPU_14681
OG0000420	DROME02672	STRPU_23782, STRPU_10246, STRPU_10247, STRPU_10244, STRPU_14739, STRPU_14741, STRPU_14740, STRPU_20569, STRPU_20568
OG0000424	DROME02090, DROME02075, DROME02066, DROME02076, DROME02077, DROME02078, DROME02064, DROME02063, DROME02062, DROME02065, DROME02081, DROME12353, DROME17176, DROME17175, DROME00623, DROME03850, DROME03851, DROME06196, DROME14713, DROME14583, DROME14582, DROME14580, DROME14579, DROME14581, DROME08237, DROME08236, DROME08235	STRPU_11870, STRPU_04472, STRPU_04471
OG0000425	DROME14160, DROME14161, DROME14159, DROME14158	STRPU_20951
OG0000426	DROME16357, DROME16356	STRPU_09853
OG0000426	DROME09933, DROME09928, DROME09929, DROME09932, DROME09931, DROME09930, DROME09934	STRPU_00627
OG0000427	DROME05699, DROME05698	STRPU_12503, STRPU_00637
OG0000427	DROME18355, DROME18356	STRPU_11390
OG0000429	DROME19525, DROME07553, DROME07552, DROME06812	STRPU_23154, STRPU_24289
OG0000431	DROME05704	STRPU_08891
OG0000431	DROME12301, DROME12300	STRPU_05364
OG0000431	DROME11410, DROME11409, DROME11408	STRPU_06554, STRPU_06544
OG0000432	DROME05881, DROME05880, DROME05879, DROME02818, DROME02819, DROME02816, DROME02817, DROME02883	STRPU_22651
OG0000433	DROME00007, DROME00005, DROME00004, DROME00006	STRPU_08440
OG0000433	DROME20425, DROME20423, DROME20424	STRPU_17895
OG0000435	DROME03996, DROME03995	STRPU_22156
OG0000442	DROME13942	STRPU_06501
OG0000442	DROME12188	STRPU_17294
OG0000442	DROME01916	STRPU_16903
OG0000443	DROME14734, DROME14735, DROME14732, DROME14733	STRPU_13819
OG0000444	DROME21032	STRPU_12350
OG0000444	DROME03786, DROME03789, DROME03788, DROME03787	STRPU_12803
OG0000445	DROME06725, DROME06723, DROME06724, DROME20153, DROME20152	STRPU_02013, STRPU_16954, STRPU_26060, STRPU_17672
OG0000446	DROME07092	STRPU_24898
OG0000446	DROME06421	STRPU_01634, STRPU_11972
OG0000446	DROME06051, DROME06050	STRPU_24006
OG0000447	DROME20929, DROME20928	STRPU_05018
OG0000449	DROME16469, DROME12596, DROME17501, DROME17500, DROME07747	STRPU_03430
OG0000450	DROME16711, DROME16712	STRPU_14805
OG0000454	DROME15035, DROME15036, DROME15037	STRPU_26357
OG0000461	DROME17428	STRPU_22427
OG0000461	DROME03657, DROME03656	STRPU_14492
OG0000463	DROME20596, DROME20593, DROME20591, DROME20594, DROME20592, DROME20598, DROME20599, DROME20595, DROME20597	STRPU_13114, STRPU_13087
OG0000465	DROME11515, DROME11516	STRPU_07200
OG0000465	DROME03278	STRPU_10825
OG0000466	DROME06663, DROME06661, DROME06536	STRPU_18747, STRPU_18365, STRPU_14250, STRPU_06849, STRPU_06848, STRPU_17536, STRPU_13571, STRPU_01590, STRPU_13167, STRPU_13148, STRPU_13147, STRPU_13168, STRPU_13146, STRPU_13149, STRPU_13169
OG0000467	DROME21658, DROME21660, DROME21659	STRPU_23158
OG0000469	DROME18292, DROME18291, DROME18290	STRPU_23215, STRPU_23221
OG0000470	DROME21570, DROME21569	STRPU_08272
OG0000470	DROME21239	STRPU_21506
OG0000475	DROME08667, DROME08669, DROME08666, DROME08668	STRPU_25084, STRPU_25083
OG0000476	DROME19464, DROME19463	STRPU_20170
OG0000476	DROME13684	STRPU_20169
OG0000477	DROME04864, DROME04863, DROME04862, DROME04860, DROME04861, DROME12702, DROME12706, DROME12705, DROME12703	STRPU_15536, STRPU_14774, STRPU_02549
OG0000479	DROME10906, DROME10907, DROME10905, DROME10908, DROME10909	STRPU_17435
OG0000479	DROME19907, DROME19910, DROME19906, DROME19908, DROME19909, DROME19905, DROME19911	STRPU_14315
OG0000481	DROME21853	STRPU_14885
OG0000481	DROME19418	STRPU_19958, STRPU_01189
OG0000481	DROME01481	STRPU_04460
OG0000482	DROME19126, DROME19125	STRPU_21122
OG0000484	DROME18988, DROME18995, DROME18994, DROME18989, DROME18985, DROME18986, DROME18992, DROME18993, DROME18990, DROME18987, DROME18991, DROME18996	STRPU_19234
OG0000485	DROME01103, DROME01104, DROME14453	STRPU_13289, STRPU_13296
OG0000486	DROME11708	STRPU_20016, STRPU_18622
OG0000490	DROME19662, DROME19663, DROME19666, DROME19664, DROME19665	STRPU_19396, STRPU_19397
OG0000491	DROME21061, DROME21062, DROME21060, DROME21059	STRPU_04966
OG0000496	DROME00063	STRPU_01872, STRPU_25187
OG0000497	DROME19794, DROME19793	STRPU_14149, STRPU_14171
OG0000497	DROME03293, DROME03295, DROME03292, DROME03294	STRPU_19651, STRPU_19670
OG0000498	DROME20580, DROME20579, DROME20582, DROME20577, DROME20581, DROME20578	STRPU_25913
OG0000503	DROME08711, DROME08712	STRPU_12805, STRPU_12804
