Orthogroup	DROME	SACKO_ok
OG0000197	DROME14335, DROME14334, DROME14336	SACKO_26257
OG0000200	DROME04138, DROME04137, DROME04136, DROME04135, DROME04133, DROME04134, DROME04139, DROME04140, DROME06874, DROME04143, DROME04206, DROME03566, DROME03565, DROME01582, DROME04144	SACKO_32070
OG0000201	DROME11047	SACKO_33320
OG0000201	DROME19450	SACKO_08895
OG0000201	DROME18513, DROME18512, DROME18511, DROME18514	SACKO_29729
OG0000202	DROME14920, DROME14921	SACKO_30211
OG0000202	DROME20996, DROME21000, DROME20998, DROME20995, DROME20999, DROME20994, DROME20997, DROME21001	SACKO_02029
OG0000203	DROME04489	SACKO_33009
OG0000204	DROME10849, DROME10848	SACKO_19755
OG0000205	DROME06842, DROME06843	SACKO_07102, SACKO_12864
OG0000205	DROME08187	SACKO_32641, SACKO_26211, SACKO_12929
OG0000207	DROME06000	SACKO_30239
OG0000208	DROME02132	SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529
OG0000210	DROME14047, DROME11376	SACKO_06920
OG0000211	DROME17290	SACKO_20445
OG0000213	DROME20853	SACKO_31191
OG0000215	DROME14129	SACKO_20547
OG0000223	DROME10256	SACKO_07484
OG0000225	DROME11929	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	DROME14660	SACKO_21642, SACKO_00740, SACKO_28518, SACKO_12634, SACKO_12631, SACKO_12625, SACKO_12642, SACKO_00392, SACKO_21639, SACKO_00395
OG0000226	DROME15107, DROME15108, DROME15106, DROME15105	SACKO_00399
OG0000227	DROME20242	SACKO_14267
OG0000227	DROME04927, DROME04926	SACKO_24661
OG0000229	DROME04047	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261
OG0000230	DROME15497, DROME15359, DROME15358, DROME16426, DROME15444, DROME03186	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815
OG0000231	DROME06449, DROME06448	SACKO_17320
OG0000231	DROME20855, DROME20857, DROME20856, DROME20854	SACKO_20168
OG0000231	DROME07628, DROME07629	SACKO_33888
OG0000233	DROME00414, DROME00405, DROME00404, DROME00403	SACKO_26512, SACKO_31839
OG0000234	DROME11138, DROME11135, DROME11141, DROME11133, DROME11139, DROME11144, DROME11137, DROME11134, DROME11136, DROME11140, DROME11145, DROME11132, DROME11143	SACKO_21028
OG0000234	DROME02357, DROME02356, DROME02359, DROME02355, DROME02358, DROME02367, DROME02366, DROME02368, DROME02364, DROME02365	SACKO_01549
OG0000235	DROME11735	SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026
OG0000236	DROME03355	SACKO_00233
OG0000238	DROME01901, DROME01902	SACKO_14320, SACKO_28194
OG0000238	DROME05364, DROME05367, DROME05366, DROME05365, DROME05361, DROME05360, DROME05362, DROME05359, DROME05357, DROME05358	SACKO_33012, SACKO_32996, SACKO_11714, SACKO_19006, SACKO_28313
OG0000238	DROME08037, DROME08034, DROME08036, DROME08035, DROME08031, DROME08032, DROME08033	SACKO_33015
OG0000239	DROME05270, DROME05269, DROME05271, DROME05268	SACKO_23050
OG0000239	DROME03549, DROME03548, DROME03550, DROME03551	SACKO_23070
OG0000240	DROME20536, DROME04915, DROME04914, DROME21863, DROME21862	SACKO_18260, SACKO_18199
OG0000240	DROME04779, DROME05772, DROME06965, DROME08357, DROME06930, DROME06939, DROME06932, DROME06931, DROME06933, DROME06938, DROME06935, DROME06936, DROME06937, DROME06934, DROME14517, DROME14518, DROME14516, DROME14525, DROME14521, DROME14522, DROME14519, DROME14520, DROME14523, DROME14524, DROME14527, DROME14528	SACKO_04929
OG0000242	DROME19192, DROME19194, DROME19193, DROME19191, DROME20266, DROME20267, DROME20264, DROME20265	SACKO_11564
OG0000245	DROME16573, DROME16572, DROME16571, DROME16570, DROME16517, DROME16515, DROME16518, DROME16516, DROME16514	SACKO_20342
OG0000246	DROME13185, DROME13186, DROME13188, DROME13187	SACKO_07496, SACKO_26312, SACKO_07493
OG0000249	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490	SACKO_33702, SACKO_33706, SACKO_33698
OG0000250	DROME11256, DROME11255, DROME11257	SACKO_06222
OG0000251	DROME21783	SACKO_16959
OG0000251	DROME19364, DROME15998, DROME15997	SACKO_28377, SACKO_16947
OG0000251	DROME12998, DROME12997	SACKO_18952
OG0000255	DROME15943	SACKO_00039
OG0000255	DROME20722, DROME05791, DROME18596	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247
OG0000256	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058	SACKO_19804
OG0000257	DROME12936	SACKO_31460, SACKO_24626, SACKO_04483
OG0000258	DROME06596, DROME06597, DROME06595, DROME06598, DROME06594	SACKO_00370, SACKO_00377
OG0000258	DROME20383	SACKO_10833
OG0000258	DROME17641, DROME17639, DROME17640	SACKO_32411
OG0000260	DROME17607, DROME17608, DROME17606	SACKO_23657
OG0000260	DROME16635, DROME16636	SACKO_18171, SACKO_03721
OG0000261	DROME06684, DROME06680, DROME06690, DROME06687, DROME06691, DROME06685, DROME06688, DROME06681, DROME06686, DROME06689, DROME06679, DROME06682, DROME06683	SACKO_30834
OG0000265	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975	SACKO_28292, SACKO_17354
OG0000265	DROME00452	SACKO_17458, SACKO_06245
OG0000268	DROME06261, DROME06262	SACKO_00617
OG0000268	DROME00943, DROME00944	SACKO_20817, SACKO_19604
OG0000268	DROME04196	SACKO_19602
OG0000270	DROME17877, DROME17878, DROME17879	SACKO_22265
OG0000270	DROME14671, DROME14672, DROME14673, DROME14674	SACKO_10346
OG0000270	DROME08572, DROME08571, DROME08577, DROME08573, DROME08576, DROME08574, DROME08575	SACKO_13731
OG0000271	DROME19668, DROME19667	SACKO_28542
OG0000272	DROME15587, DROME15589, DROME15586, DROME15588	SACKO_29715
OG0000272	DROME05031, DROME05029, DROME05030	SACKO_18346
OG0000273	DROME09248, DROME09247, DROME10822, DROME20533	SACKO_18590
OG0000273	DROME11374, DROME11373	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263
OG0000273	DROME08809, DROME08810	SACKO_00732
OG0000273	DROME18369	SACKO_11419
OG0000275	DROME13685	SACKO_11935
OG0000275	DROME06338	SACKO_23614
OG0000277	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342	SACKO_10207
OG0000277	DROME03640, DROME03639, DROME21210, DROME21209, DROME08160	SACKO_13321, SACKO_25436
OG0000278	DROME19394, DROME09269, DROME19393	SACKO_15807
OG0000278	DROME00752	SACKO_06388
OG0000278	DROME02023	SACKO_11366
OG0000278	DROME03254	SACKO_13514
OG0000280	DROME14500, DROME14502, DROME14501, DROME14499	SACKO_05086
OG0000280	DROME13326	SACKO_22086
OG0000280	DROME06229	SACKO_08611
OG0000282	DROME05714	SACKO_12850, SACKO_12863
OG0000282	DROME11686	SACKO_07779
OG0000284	DROME17657	SACKO_27406, SACKO_27401
OG0000284	DROME09381, DROME09382	SACKO_05744, SACKO_27435
OG0000285	DROME00993	SACKO_27700, SACKO_27727, SACKO_26924, SACKO_26919
OG0000287	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455	SACKO_10319
OG0000289	DROME14029, DROME14030, DROME14032, DROME14033, DROME16652, DROME14031, DROME07017, DROME07018, DROME16470, DROME04966, DROME16392, DROME16393, DROME16389, DROME16394, DROME13607, DROME12960, DROME12961, DROME12959, DROME12962	SACKO_25627
OG0000289	DROME10658, DROME10659	SACKO_25538
OG0000296	DROME17565, DROME17564, DROME17562, DROME17563	SACKO_20594
OG0000296	DROME19290, DROME19291	SACKO_01856
OG0000299	DROME07127, DROME07124, DROME07123	SACKO_16759
OG0000301	DROME01100, DROME01102, DROME01101	SACKO_06456, SACKO_17860
OG0000301	DROME18912, DROME14231, DROME14230	SACKO_00105
OG0000302	DROME06085	SACKO_14674
OG0000302	DROME10773, DROME10774, DROME10775, DROME06441	SACKO_12067
OG0000305	DROME04466	SACKO_13147, SACKO_15287
OG0000306	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376	SACKO_05951, SACKO_05913
OG0000307	DROME15147, DROME10298, DROME10299, DROME10300, DROME10297, DROME10296, DROME10295	SACKO_29055, SACKO_19270
OG0000308	DROME05159	SACKO_26056, SACKO_26098, SACKO_28741
OG0000308	DROME12865	SACKO_28262
OG0000310	DROME16770	SACKO_14353, SACKO_33497, SACKO_11427, SACKO_11441, SACKO_11487, SACKO_05157, SACKO_15555
OG0000312	DROME07843, DROME07844, DROME07846, DROME07845	SACKO_12716
OG0000312	DROME16932	SACKO_29942
OG0000312	DROME10814, DROME10815	SACKO_09512
OG0000313	DROME15510	SACKO_25102
OG0000313	DROME02549, DROME02550	SACKO_12413
OG0000313	DROME21546	SACKO_01992, SACKO_18918, SACKO_03803
OG0000314	DROME06444	SACKO_19523, SACKO_04289
OG0000315	DROME13631	SACKO_21990
OG0000315	DROME06438, DROME06439, DROME06437	SACKO_05539
OG0000316	DROME10369	SACKO_21373
OG0000316	DROME07384	SACKO_22473
OG0000316	DROME19451, DROME19452	SACKO_23643
OG0000317	DROME12241	SACKO_13987
OG0000321	DROME16482	SACKO_18163
OG0000321	DROME05701, DROME05702	SACKO_06201
OG0000321	DROME13031	SACKO_25342
OG0000323	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713	SACKO_10395, SACKO_18533
OG0000326	DROME20026, DROME20030, DROME20027, DROME20025, DROME20029, DROME20028, DROME20024	SACKO_09487
OG0000329	DROME07577, DROME07578	SACKO_25951
OG0000331	DROME18703	SACKO_18403, SACKO_09621, SACKO_31453
OG0000332	DROME16141	SACKO_14215
OG0000333	DROME19659	SACKO_00584
OG0000333	DROME12678, DROME11540	SACKO_15818, SACKO_04636, SACKO_18597
OG0000335	DROME11631, DROME11632, DROME11634, DROME11633, DROME11639, DROME11640, DROME01793	SACKO_05322
OG0000338	DROME21194, DROME21193	SACKO_20111
OG0000338	DROME21975	SACKO_31237
OG0000338	DROME04558	SACKO_13513
OG0000339	DROME16744	SACKO_04937, SACKO_04891
OG0000341	DROME01201, DROME01199, DROME01200	SACKO_34065
OG0000343	DROME13475, DROME13478, DROME13474, DROME13476, DROME13480, DROME13477, DROME13473, DROME13481, DROME13479	SACKO_01767
OG0000344	DROME19431	SACKO_24527, SACKO_16635, SACKO_16639, SACKO_02039, SACKO_11488, SACKO_11480, SACKO_11492, SACKO_11497, SACKO_16581
OG0000345	DROME12026, DROME12025, DROME12024	SACKO_20082, SACKO_30258, SACKO_17750
OG0000346	DROME17127, DROME17125, DROME17122, DROME17126, DROME17124, DROME17129, DROME17130, DROME17128, DROME17131, DROME17134, DROME17137, DROME17133, DROME17136, DROME17135, DROME17132, DROME17139, DROME17138	SACKO_27501
OG0000350	DROME03410, DROME08099	SACKO_31750
OG0000350	DROME00438	SACKO_31584, SACKO_31595
OG0000351	DROME02007	SACKO_07538
OG0000352	DROME14143, DROME14145, DROME14147, DROME14146, DROME14148, DROME14144	SACKO_34178
OG0000353	DROME09963, DROME09967, DROME09962, DROME09961, DROME09960, DROME09954, DROME09959, DROME09952, DROME09965, DROME09966, DROME09964, DROME09957, DROME09953, DROME09955, DROME09969, DROME09968, DROME18221	SACKO_06444
OG0000356	DROME01953	SACKO_19855
OG0000357	DROME13834	SACKO_02742
OG0000358	DROME07474	SACKO_01547
OG0000358	DROME00466, DROME00200, DROME00199	SACKO_13758
OG0000359	DROME11803	SACKO_33693, SACKO_21762, SACKO_26778
OG0000363	DROME18487	SACKO_20204, SACKO_08051, SACKO_02979
OG0000365	DROME05773, DROME05774, DROME15910	SACKO_33817
OG0000367	DROME13648, DROME13646, DROME13647	SACKO_26443
OG0000367	DROME15189, DROME15190, DROME15188	SACKO_11424
OG0000371	DROME01678, DROME02633, DROME02636	SACKO_25535, SACKO_21537, SACKO_19490, SACKO_27434, SACKO_00209, SACKO_27645, SACKO_13929
OG0000372	DROME09531	SACKO_01910
OG0000373	DROME20049, DROME20050	SACKO_09368
OG0000373	DROME07671, DROME06849, DROME07655, DROME22084, DROME00576	SACKO_13854
OG0000374	DROME04717, DROME04718, DROME04716	SACKO_03090
OG0000374	DROME00970, DROME00969, DROME00968, DROME00971	SACKO_31860
OG0000374	DROME04429, DROME04427, DROME04428	SACKO_03086
OG0000375	DROME21630	SACKO_30463
OG0000378	DROME09766, DROME09767	SACKO_09446
OG0000378	DROME02404, DROME02403, DROME02400, DROME02401	SACKO_10039
OG0000379	DROME09607	SACKO_05446
OG0000379	DROME21997, DROME22000, DROME21995, DROME22001, DROME21994, DROME21998	SACKO_01024
OG0000379	DROME02844	SACKO_24470
OG0000379	DROME07921	SACKO_23824
OG0000380	DROME05237	SACKO_16398, SACKO_31681, SACKO_30689
OG0000382	DROME01475	SACKO_14094
OG0000384	DROME14888, DROME14889	SACKO_13737, SACKO_13722
OG0000384	DROME03187, DROME03190, DROME03189, DROME03188	SACKO_27089, SACKO_01007, SACKO_00157
OG0000385	DROME05997, DROME09713, DROME09714, DROME09715, DROME05708, DROME05707	SACKO_16439, SACKO_20574, SACKO_20579, SACKO_25649, SACKO_25651, SACKO_14863, SACKO_20587, SACKO_25647, SACKO_08050, SACKO_16440
OG0000389	DROME11981, DROME11983, DROME01212, DROME11984, DROME11980, DROME17629, DROME17996, DROME17997, DROME18001, DROME18002, DROME17964, DROME17950, DROME17951, DROME17954, DROME17949	SACKO_01916, SACKO_01929
OG0000389	DROME17945	SACKO_05192
OG0000390	DROME01744, DROME01742, DROME02737, DROME01739, DROME01741	SACKO_01353, SACKO_01355
OG0000391	DROME04498, DROME04500, DROME04499	SACKO_15767
OG0000392	DROME13919, DROME13921, DROME13920	SACKO_27590
OG0000393	DROME02418	SACKO_24305
OG0000393	DROME20684	SACKO_34206
OG0000395	DROME04257, DROME04288, DROME04261, DROME04269, DROME04291, DROME04254, DROME04270, DROME04235, DROME04287, DROME04249, DROME04271, DROME04233, DROME04250, DROME04252, DROME04302, DROME04290, DROME04263, DROME04283, DROME04260, DROME04243, DROME04262, DROME04298, DROME04297, DROME04272, DROME04267, DROME04232, DROME04251, DROME04265, DROME04281, DROME04264, DROME04280, DROME04248, DROME04275, DROME04299, DROME04237, DROME04300, DROME04229, DROME04296, DROME04256, DROME04285, DROME04282, DROME04279, DROME04239, DROME04253, DROME04273, DROME04259, DROME04286, DROME04258, DROME04234, DROME04241, DROME04266, DROME04238, DROME04295, DROME04242, DROME04247, DROME04293, DROME04289, DROME04301, DROME04246, DROME04231, DROME04278	SACKO_07419
OG0000397	DROME14885	SACKO_06461
OG0000399	DROME21835	SACKO_26961
OG0000399	DROME12205, DROME12206	SACKO_24326
OG0000400	DROME09694	SACKO_04072
OG0000400	DROME15511	SACKO_06114
OG0000401	DROME20041	SACKO_22556, SACKO_22554, SACKO_09922
OG0000402	DROME11245, DROME11246	SACKO_12739
OG0000402	DROME12090	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973
OG0000403	DROME06350	SACKO_31259, SACKO_14239
OG0000404	DROME17748	SACKO_23210
OG0000404	DROME16096	SACKO_23206
OG0000409	DROME19502	SACKO_01185, SACKO_25495
OG0000409	DROME11210, DROME11209	SACKO_11398, SACKO_29371
OG0000411	DROME16025, DROME16024, DROME16016, DROME16020, DROME16017, DROME16021, DROME16026, DROME16027, DROME16018, DROME16023, DROME16014, DROME16022, DROME16015, DROME16019, DROME16028	SACKO_05252
OG0000412	DROME09076	SACKO_28880, SACKO_04784
OG0000412	DROME15681, DROME15682	SACKO_20586
OG0000412	DROME02464, DROME13336, DROME13334, DROME13335, DROME15399	SACKO_09277
OG0000413	DROME21174	SACKO_11939
OG0000413	DROME13327, DROME13328	SACKO_26133
OG0000415	DROME01505, DROME01506	SACKO_15332, SACKO_04092, SACKO_26103, SACKO_11472
OG0000419	DROME06034, DROME04433	SACKO_13235
OG0000419	DROME15435, DROME02118, DROME02117, DROME18475, DROME01671, DROME00269, DROME15434, DROME15436, DROME00268, DROME00270	SACKO_13227
OG0000420	DROME02672	SACKO_13998, SACKO_10383
OG0000424	DROME02090, DROME02075, DROME02066, DROME02076, DROME02077, DROME02078, DROME02064, DROME02063, DROME02062, DROME02065, DROME02081, DROME12353, DROME17176, DROME17175, DROME00623, DROME03850, DROME03851, DROME06196, DROME14713, DROME14583, DROME14582, DROME14580, DROME14579, DROME14581, DROME08237, DROME08236, DROME08235	SACKO_03765, SACKO_31497
OG0000425	DROME14160, DROME14161, DROME14159, DROME14158	SACKO_06112
OG0000426	DROME16357, DROME16356	SACKO_26352, SACKO_06534
OG0000426	DROME09933, DROME09928, DROME09929, DROME09932, DROME09931, DROME09930, DROME09934	SACKO_02762
OG0000427	DROME05699, DROME05698	SACKO_23359
OG0000427	DROME18355, DROME18356	SACKO_09178
OG0000429	DROME19525, DROME07553, DROME07552, DROME06812	SACKO_30008, SACKO_05554, SACKO_03161, SACKO_25615, SACKO_11011, SACKO_33365, SACKO_29691, SACKO_29695
OG0000430	DROME20475	SACKO_23364
OG0000431	DROME05704	SACKO_22052
OG0000431	DROME12301, DROME12300	SACKO_06822
OG0000431	DROME11410, DROME11409, DROME11408	SACKO_26117
OG0000432	DROME05881, DROME05880, DROME05879, DROME02818, DROME02819, DROME02816, DROME02817, DROME02883	SACKO_04551
OG0000433	DROME00007, DROME00005, DROME00004, DROME00006	SACKO_18114
OG0000433	DROME20425, DROME20423, DROME20424	SACKO_07666
OG0000435	DROME03996, DROME03995	SACKO_21913, SACKO_31971
OG0000436	DROME12478	SACKO_03316
OG0000442	DROME13942	SACKO_15700
OG0000442	DROME12188	SACKO_00306
OG0000442	DROME01916	SACKO_06006
OG0000443	DROME14734, DROME14735, DROME14732, DROME14733	SACKO_14263
OG0000444	DROME21032	SACKO_08879, SACKO_08903
OG0000444	DROME03786, DROME03789, DROME03788, DROME03787	SACKO_16809
OG0000445	DROME06725, DROME06723, DROME06724, DROME20153, DROME20152	SACKO_01829, SACKO_19774, SACKO_27379, SACKO_27346, SACKO_08275, SACKO_00462, SACKO_33751, SACKO_27331, SACKO_27357
OG0000446	DROME07092	SACKO_11810
OG0000446	DROME06421	SACKO_28154, SACKO_19980
OG0000446	DROME06051, DROME06050	SACKO_08413, SACKO_08437
OG0000447	DROME20929, DROME20928	SACKO_31056
OG0000450	DROME16711, DROME16712	SACKO_20176, SACKO_20166, SACKO_10223
OG0000453	DROME16386, DROME16387, DROME16388	SACKO_11542
OG0000454	DROME15035, DROME15036, DROME15037	SACKO_15534
OG0000461	DROME17428	SACKO_15370
OG0000461	DROME03657, DROME03656	SACKO_07130
OG0000463	DROME20596, DROME20593, DROME20591, DROME20594, DROME20592, DROME20598, DROME20599, DROME20595, DROME20597	SACKO_15405
OG0000465	DROME11515, DROME11516	SACKO_34041
OG0000465	DROME03278	SACKO_07203
OG0000466	DROME06663, DROME06661, DROME06536	SACKO_04143, SACKO_09641, SACKO_13679, SACKO_07455
OG0000467	DROME21658, DROME21660, DROME21659	SACKO_32050
OG0000469	DROME18292, DROME18291, DROME18290	SACKO_32529
OG0000470	DROME21570, DROME21569	SACKO_13430
OG0000470	DROME21239	SACKO_20424
OG0000472	DROME14775	SACKO_09536
OG0000475	DROME08667, DROME08669, DROME08666, DROME08668	SACKO_01439, SACKO_01437, SACKO_01446
OG0000476	DROME19464, DROME19463	SACKO_17515
OG0000476	DROME13684	SACKO_25313
OG0000477	DROME04864, DROME04863, DROME04862, DROME04860, DROME04861, DROME12702, DROME12706, DROME12705, DROME12703	SACKO_22969, SACKO_22972, SACKO_22939
OG0000479	DROME10906, DROME10907, DROME10905, DROME10908, DROME10909	SACKO_30305
OG0000479	DROME19907, DROME19910, DROME19906, DROME19908, DROME19909, DROME19905, DROME19911	SACKO_20169
OG0000480	DROME18226, DROME18222, DROME18229, DROME18223, DROME18227, DROME18225, DROME18224, DROME18228	SACKO_31389
OG0000481	DROME21853	SACKO_18810
OG0000481	DROME19418	SACKO_02151, SACKO_09218
OG0000481	DROME01481	SACKO_17872
OG0000482	DROME19126, DROME19125	SACKO_25745, SACKO_25747
OG0000484	DROME18988, DROME18995, DROME18994, DROME18989, DROME18985, DROME18986, DROME18992, DROME18993, DROME18990, DROME18987, DROME18991, DROME18996	SACKO_23202
OG0000485	DROME01103, DROME01104, DROME14453	SACKO_12872
OG0000486	DROME11708	SACKO_03067, SACKO_03069, SACKO_29945, SACKO_29937, SACKO_07182, SACKO_07195
OG0000488	DROME14757, DROME14755, DROME14754	SACKO_32393
OG0000489	DROME15521, DROME15528, DROME15520, DROME15527, DROME15526, DROME15523, DROME15530, DROME15524, DROME15531, DROME15525, DROME15522, DROME15529	SACKO_02948
OG0000490	DROME19662, DROME19663, DROME19666, DROME19664, DROME19665	SACKO_25826
OG0000491	DROME21061, DROME21062, DROME21060, DROME21059	SACKO_09275
OG0000496	DROME00063	SACKO_17283
OG0000497	DROME19794, DROME19793	SACKO_07766
OG0000497	DROME03293, DROME03295, DROME03292, DROME03294	SACKO_21404
OG0000498	DROME20580, DROME20579, DROME20582, DROME20577, DROME20581, DROME20578	SACKO_16151
OG0000503	DROME08711, DROME08712	SACKO_26118
OG0000503	DROME00919, DROME00918	SACKO_18333, SACKO_27461
OG0000504	DROME06010, DROME06008, DROME06009, DROME06004, DROME06006, DROME06005, DROME06007, DROME06011	SACKO_26022
OG0000505	DROME09303	SACKO_33776
OG0000505	DROME18823	SACKO_07335
OG0000506	DROME20212, DROME20211, DROME20206, DROME20208, DROME20209, DROME20213, DROME20215, DROME20219, DROME20218, DROME20214, DROME20216, DROME20217	SACKO_28370
OG0000508	DROME02055	SACKO_04141
OG0000508	DROME08723, DROME08722, DROME08721	SACKO_03535
OG0000510	DROME17661, DROME17660, DROME17663, DROME17662, DROME17659, DROME15630, DROME15629, DROME02254	SACKO_00307, SACKO_08802
