Orthogroup	DROME	PFLAV
OG0000106	DROME02609	TCONS_00007879.p1
OG0000106	DROME14085, DROME16348, DROME17377, DROME10894, DROME10895	TCONS_00005363.p1, TCONS_00005368.p1, TCONS_00005371.p1, TCONS_00006166.p1, TCONS_00006147.p1, TCONS_00006167.p1, TCONS_00005362.p1, TCONS_00028113.p1, TCONS_00028100.p1, TCONS_00004865.p1, TCONS_00004840.p1, TCONS_00005364.p1
OG0000107	DROME03683, DROME03679, DROME03732, DROME03722, DROME03762, DROME03717, DROME03767, DROME03727, DROME03772, DROME03712, DROME03702, DROME03707, DROME03737, DROME03674, DROME03692, DROME03697, DROME03688, DROME03742, DROME14911, DROME03777, DROME03747, DROME03757, DROME03752	TCONS_00003644.p1
OG0000111	DROME11971, DROME11972, DROME11973, DROME11975	TCONS_00014104.p1, TCONS_00028433.p1, TCONS_00028771.p1, TCONS_00029470.p1, TCONS_00028618.p1, TCONS_00029648.p1, TCONS_00001854.p1, TCONS_00029493.p1, TCONS_00029608.p1, TCONS_00053207.p1, TCONS_00029495.p1, TCONS_00026846.p1, TCONS_00028551.p1, TCONS_00028550.p1, TCONS_00027405.p1, TCONS_00013097.p1, TCONS_00013688.p1
OG0000113	DROME10760, DROME10761, DROME10759, DROME10758, DROME10762	TCONS_00027143.p1, TCONS_00027140.p1, TCONS_00027144.p1, TCONS_00027142.p1, TCONS_00027145.p1, TCONS_00054086.p1, TCONS_00054095.p1, TCONS_00052707.p1, TCONS_00048178.p1
OG0000113	DROME10947, DROME09281, DROME09280, DROME04114, DROME10948, DROME22089, DROME22090	TCONS_00036236.p1, TCONS_00036235.p1, TCONS_00029210.p1, TCONS_00036233.p1
OG0000114	DROME08662, DROME08648, DROME08661, DROME08653, DROME08652, DROME08663, DROME08649, DROME08654, DROME08664, DROME08658, DROME08655, DROME08660, DROME08657, DROME08659, DROME08656	TCONS_00051878.p1, TCONS_00009485.p1
OG0000114	DROME04013, DROME04512, DROME04513	TCONS_00052106.p1, TCONS_00052119.p1, TCONS_00052126.p1, TCONS_00052128.p1, TCONS_00052122.p1, TCONS_00052108.p1, TCONS_00052127.p1, TCONS_00052120.p1, TCONS_00052107.p1, TCONS_00052118.p1, TCONS_00052105.p1, TCONS_00051213.p1, TCONS_00051211.p1
OG0000117	DROME17123	TCONS_00000464.p1
OG0000119	DROME20499, DROME20496, DROME20497, DROME20498, DROME20500, DROME20501	TCONS_00056170.p1
OG0000119	DROME21220, DROME21219	TCONS_00056847.p1, TCONS_00056846.p1
OG0000119	DROME06207, DROME06208, DROME08017, DROME06209	TCONS_00055230.p1, TCONS_00055229.p1
OG0000121	DROME17781, DROME08015	TCONS_00003458.p1, TCONS_00030849.p1, TCONS_00030592.p1, TCONS_00007080.p1
OG0000121	DROME10532	TCONS_00050263.p1
OG0000122	DROME10483, DROME10478, DROME10477, DROME10479, DROME10481, DROME10480, DROME10476	TCONS_00002660.p1
OG0000123	DROME17732, DROME17730, DROME17731	TCONS_00026960.p1, TCONS_00027086.p1
OG0000123	DROME14850, DROME14849, DROME14848, DROME14847	TCONS_00027684.p1
OG0000124	DROME17463	TCONS_00021851.p1, TCONS_00022661.p1, TCONS_00021848.p1, TCONS_00022673.p1
OG0000124	DROME08713, DROME09900	TCONS_00012573.p1
OG0000124	DROME21734	TCONS_00052233.p1
OG0000125	DROME11932, DROME11934, DROME11935, DROME11936, DROME11933	TCONS_00003991.p1
OG0000125	DROME04039, DROME04040, DROME04038	TCONS_00036467.p1
OG0000126	DROME21081, DROME21082, DROME21083, DROME21080	TCONS_00021629.p1
OG0000126	DROME05808, DROME05806, DROME05810, DROME05805, DROME05801, DROME05809, DROME05802, DROME05807, DROME05803, DROME05799, DROME05800, DROME05804	TCONS_00044227.p1
OG0000126	DROME14473, DROME14469, DROME14474, DROME14468, DROME14472, DROME14470, DROME14471	TCONS_00027983.p1
OG0000127	DROME11208	TCONS_00007046.p1
OG0000127	DROME11205, DROME11204	TCONS_00021998.p1
OG0000127	DROME08158	TCONS_00045275.p1
OG0000127	DROME05986	TCONS_00045354.p1
OG0000127	DROME18062	TCONS_00013871.p1
OG0000130	DROME11753, DROME15905, DROME02314, DROME10893, DROME15098, DROME15702, DROME15860	TCONS_00026286.p1, TCONS_00030125.p1
OG0000131	DROME18073, DROME18075, DROME18074	TCONS_00017719.p1, TCONS_00017718.p1, TCONS_00018860.p1, TCONS_00000480.p1
OG0000132	DROME03704, DROME03676, DROME03724, DROME03709, DROME03749, DROME03779, DROME03759, DROME03681, DROME03754, DROME03744, DROME03694, DROME03690, DROME03714, DROME03739, DROME03719, DROME03672, DROME03685, DROME03734, DROME03699, DROME03764, DROME03769, DROME03729, DROME03774	TCONS_00012352.p1, TCONS_00043358.p1
OG0000142	DROME07188	TCONS_00020135.p1, TCONS_00044173.p1
OG0000147	DROME06557, DROME06554, DROME06558, DROME06555, DROME06553, DROME06552, DROME06556	TCONS_00050037.p1
OG0000147	DROME06267, DROME06264, DROME06263, DROME06265, DROME06266	TCONS_00016785.p1
OG0000147	DROME03466	TCONS_00014779.p1
OG0000147	DROME17452, DROME17451	TCONS_00002531.p1, TCONS_00009521.p1
OG0000148	DROME19762, DROME19761, DROME19763	TCONS_00049717.p1
OG0000148	DROME12939	TCONS_00049713.p1
OG0000149	DROME17665, DROME17666, DROME17690, DROME17689, DROME17695, DROME17694, DROME07964, DROME16235, DROME16234, DROME16236	TCONS_00048601.p1, TCONS_00048599.p1, TCONS_00049265.p1, TCONS_00049267.p1, TCONS_00049292.p1, TCONS_00047468.p1, TCONS_00048654.p1, TCONS_00048603.p1, TCONS_00025254.p1, TCONS_00032533.p1, TCONS_00001855.p1, TCONS_00001516.p1
OG0000149	DROME14698, DROME14702, DROME14703, DROME14701, DROME14700, DROME14699	TCONS_00029992.p1, TCONS_00029991.p1
OG0000154	DROME12872, DROME12871	TCONS_00001016.p1
OG0000155	DROME05911, DROME05917, DROME05907, DROME05916, DROME05914, DROME05908, DROME05904, DROME05910, DROME05918, DROME05912, DROME05898, DROME05915, DROME05902, DROME05905, DROME05913, DROME05909, DROME05900, DROME05901, DROME05906, DROME05903, DROME05899	TCONS_00044988.p1
OG0000157	DROME05618, DROME05617, DROME05616	TCONS_00032491.p1
OG0000157	DROME09786	TCONS_00048916.p1
OG0000158	DROME06825, DROME06824	TCONS_00046407.p1
OG0000159	DROME09571, DROME09570	TCONS_00001141.p1
OG0000160	DROME21236, DROME21232, DROME21234, DROME21233, DROME21235, DROME20353	TCONS_00029348.p1, TCONS_00004928.p1
OG0000163	DROME12520	TCONS_00013883.p1, TCONS_00012644.p1, TCONS_00013888.p1, TCONS_00013889.p1
OG0000163	DROME19834, DROME00819	TCONS_00019995.p1, TCONS_00019992.p1
OG0000165	DROME15840, DROME15841	TCONS_00034847.p1
OG0000167	DROME04018, DROME04019	TCONS_00046658.p1
OG0000168	DROME00156, DROME00157	TCONS_00026213.p1, TCONS_00026214.p1, TCONS_00033109.p1, TCONS_00033084.p1, TCONS_00020176.p1, TCONS_00020179.p1, TCONS_00019314.p1, TCONS_00019413.p1, TCONS_00019288.p1, TCONS_00019111.p1
OG0000168	DROME01783	TCONS_00053064.p1, TCONS_00053107.p1, TCONS_00054243.p1, TCONS_00054242.p1
OG0000171	DROME21195, DROME21196, DROME21202, DROME21201, DROME21198, DROME21197, DROME21200, DROME21199	TCONS_00003980.p1, TCONS_00003979.p1, TCONS_00003982.p1, TCONS_00003978.p1, TCONS_00003981.p1, TCONS_00003983.p1
OG0000171	DROME18491, DROME18493, DROME18496, DROME18497, DROME18494, DROME18492, DROME18495	TCONS_00008416.p1, TCONS_00030867.p1
OG0000172	DROME05153, DROME05152, DROME05600, DROME14157, DROME11999, DROME15739, DROME15740, DROME07019, DROME09308	TCONS_00008117.p1, TCONS_00050580.p1, TCONS_00050577.p1, TCONS_00050572.p1, TCONS_00050578.p1, TCONS_00050687.p1
OG0000172	DROME14415	TCONS_00023066.p1, TCONS_00023061.p1, TCONS_00023098.p1, TCONS_00023099.p1, TCONS_00023063.p1, TCONS_00023102.p1, TCONS_00023065.p1, TCONS_00023100.p1, TCONS_00023068.p1, TCONS_00009964.p1, TCONS_00009965.p1, TCONS_00009961.p1, TCONS_00009963.p1
OG0000174	DROME10165, DROME11306	TCONS_00049340.p1, TCONS_00055928.p1, TCONS_00007699.p1, TCONS_00009494.p1, TCONS_00020943.p1, TCONS_00057228.p1, TCONS_00057227.p1
OG0000175	DROME19671, DROME02329, DROME16486, DROME16483	TCONS_00017269.p1, TCONS_00017270.p1
OG0000175	DROME03593, DROME00840	TCONS_00001217.p1, TCONS_00002337.p1, TCONS_00042595.p1, TCONS_00018779.p1, TCONS_00045899.p1, TCONS_00017752.p1, TCONS_00045898.p1, TCONS_00018778.p1, TCONS_00018813.p1, TCONS_00005844.p1, TCONS_00017737.p1, TCONS_00044823.p1, TCONS_00005845.p1, TCONS_00018812.p1, TCONS_00017185.p1
OG0000179	DROME11221, DROME21050	TCONS_00030795.p1
OG0000179	DROME07796	TCONS_00029363.p1
OG0000179	DROME10428	TCONS_00043115.p1
OG0000180	DROME12336	TCONS_00050792.p1, TCONS_00050492.p1, TCONS_00050491.p1, TCONS_00050793.p1
OG0000180	DROME21739, DROME21740	TCONS_00050794.p1, TCONS_00051385.p1, TCONS_00051384.p1, TCONS_00039068.p1, TCONS_00051724.p1
OG0000181	DROME12775	TCONS_00055710.p1
OG0000181	DROME18397	TCONS_00049665.p1
OG0000181	DROME06226	TCONS_00054994.p1
OG0000182	DROME05590, DROME13778	TCONS_00037266.p1
OG0000183	DROME07200, DROME07199, DROME07201, DROME07198, DROME07192, DROME07195, DROME07191, DROME07194, DROME07196, DROME07193	TCONS_00017266.p1
OG0000183	DROME07197	TCONS_00039887.p1, TCONS_00040865.p1
OG0000183	DROME07008	TCONS_00040868.p1
OG0000185	DROME12225, DROME12226	TCONS_00008087.p1
OG0000185	DROME03791, DROME03792	TCONS_00017446.p1
OG0000186	DROME04471	TCONS_00021426.p1
OG0000188	DROME16886, DROME16887	TCONS_00031463.p1
OG0000193	DROME08054, DROME10361, DROME10367, DROME10365, DROME10363, DROME01919, DROME10366, DROME10368, DROME10364, DROME09981	TCONS_00009428.p1
OG0000195	DROME10558, DROME10557, DROME10559, DROME09087	TCONS_00022853.p1
OG0000197	DROME14335, DROME14334, DROME14336	TCONS_00028133.p1
OG0000200	DROME04138, DROME04137, DROME04136, DROME04135, DROME04133, DROME04134, DROME04139, DROME04140, DROME06874, DROME04143, DROME04206, DROME03566, DROME03565, DROME01582, DROME04144	TCONS_00021598.p1
OG0000201	DROME11047	TCONS_00014165.p1
OG0000201	DROME19450	TCONS_00006002.p1
OG0000201	DROME18513, DROME18512, DROME18511, DROME18514	TCONS_00006848.p1
OG0000202	DROME20996, DROME21000, DROME20998, DROME20995, DROME20999, DROME20994, DROME20997, DROME21001	TCONS_00056864.p1
OG0000203	DROME04489	TCONS_00018009.p1
OG0000204	DROME10849, DROME10848	TCONS_00038184.p1
OG0000205	DROME06842, DROME06843	TCONS_00002780.p1, TCONS_00057261.p1
OG0000205	DROME08187	TCONS_00034971.p1, TCONS_00013738.p1, TCONS_00057258.p1
OG0000207	DROME06000	TCONS_00008213.p1
OG0000208	DROME02132	TCONS_00006493.p1, TCONS_00006492.p1, TCONS_00006491.p1
OG0000210	DROME04199, DROME04478	TCONS_00032506.p1
OG0000210	DROME14047, DROME11376	TCONS_00021209.p1
OG0000211	DROME17290	TCONS_00010951.p1
OG0000215	DROME14129	TCONS_00010659.p1, TCONS_00010655.p1, TCONS_00036157.p1, TCONS_00036161.p1, TCONS_00036163.p1, TCONS_00036158.p1, TCONS_00036162.p1, TCONS_00013631.p1, TCONS_00013633.p1, TCONS_00013629.p1, TCONS_00013628.p1, TCONS_00013634.p1, TCONS_00013637.p1, TCONS_00013630.p1, TCONS_00027345.p1
OG0000223	DROME10256	TCONS_00045866.p1, TCONS_00044773.p1
OG0000225	DROME11929	TCONS_00048759.p1, TCONS_00049310.p1, TCONS_00049308.p1, TCONS_00048761.p1, TCONS_00047386.p1
OG0000226	DROME14660	TCONS_00055059.p1, TCONS_00025573.p1, TCONS_00025572.p1, TCONS_00025576.p1, TCONS_00025577.p1, TCONS_00025575.p1, TCONS_00029303.p1, TCONS_00012426.p1, TCONS_00012423.p1, TCONS_00037912.p1, TCONS_00037960.p1, TCONS_00010603.p1, TCONS_00010618.p1, TCONS_00010602.p1
OG0000227	DROME20242	TCONS_00055571.p1
OG0000227	DROME04927, DROME04926	TCONS_00003628.p1, TCONS_00003624.p1
OG0000229	DROME04047	TCONS_00025284.p1, TCONS_00047417.p1, TCONS_00025283.p1, TCONS_00025285.p1, TCONS_00025299.p1, TCONS_00023882.p1, TCONS_00025301.p1, TCONS_00025286.p1, TCONS_00025282.p1, TCONS_00015393.p1, TCONS_00023370.p1, TCONS_00023406.p1, TCONS_00023867.p1, TCONS_00023871.p1, TCONS_00025281.p1, TCONS_00054421.p1
OG0000230	DROME15497, DROME15359, DROME15358, DROME16426, DROME15444, DROME03186	TCONS_00023886.p1, TCONS_00023904.p1, TCONS_00046346.p1, TCONS_00046345.p1, TCONS_00046350.p1, TCONS_00045251.p1, TCONS_00045255.p1
OG0000231	DROME06449, DROME06448	TCONS_00043985.p1
OG0000231	DROME20855, DROME20857, DROME20856, DROME20854	TCONS_00006204.p1
OG0000231	DROME07628, DROME07629	TCONS_00009410.p1, TCONS_00009430.p1
OG0000231	DROME20858	TCONS_00009429.p1
OG0000232	DROME10139	TCONS_00013208.p1
OG0000233	DROME00414, DROME00405, DROME00404, DROME00403	TCONS_00022822.p1, TCONS_00031321.p1
OG0000234	DROME11138, DROME11135, DROME11141, DROME11133, DROME11139, DROME11144, DROME11137, DROME11134, DROME11136, DROME11140, DROME11145, DROME11132, DROME11143	TCONS_00019067.p1
OG0000234	DROME02357, DROME02356, DROME02359, DROME02355, DROME02358, DROME02367, DROME02366, DROME02368, DROME02364, DROME02365	TCONS_00036893.p1
OG0000235	DROME11735	TCONS_00011152.p1, TCONS_00011151.p1, TCONS_00026367.p1, TCONS_00045192.p1, TCONS_00009826.p1, TCONS_00009825.p1, TCONS_00009829.p1, TCONS_00009828.p1, TCONS_00026366.p1, TCONS_00007960.p1, TCONS_00007962.p1, TCONS_00009172.p1
OG0000236	DROME03355	TCONS_00014870.p1
OG0000238	DROME01901, DROME01902	TCONS_00012248.p1, TCONS_00012247.p1, TCONS_00012242.p1, TCONS_00012250.p1
OG0000238	DROME05364, DROME05367, DROME05366, DROME05365, DROME05361, DROME05360, DROME05362, DROME05359, DROME05357, DROME05358	TCONS_00016903.p1, TCONS_00016905.p1, TCONS_00017961.p1, TCONS_00008771.p1, TCONS_00008905.p1
OG0000238	DROME08037, DROME08034, DROME08036, DROME08035, DROME08031, DROME08032, DROME08033	TCONS_00017969.p1
OG0000239	DROME05270, DROME05269, DROME05271, DROME05268	TCONS_00002904.p1
OG0000240	DROME20536, DROME04915, DROME04914, DROME21863, DROME21862	TCONS_00005511.p1
OG0000242	DROME19192, DROME19194, DROME19193, DROME19191, DROME20266, DROME20267, DROME20264, DROME20265	TCONS_00037523.p1, TCONS_00037527.p1, TCONS_00041111.p1, TCONS_00037528.p1, TCONS_00037532.p1, TCONS_00037530.p1, TCONS_00037534.p1, TCONS_00037536.p1
OG0000243	DROME04743, DROME04742, DROME04744	TCONS_00008357.p1, TCONS_00008708.p1, TCONS_00035917.p1
OG0000245	DROME16573, DROME16572, DROME16571, DROME16570, DROME16517, DROME16515, DROME16518, DROME16516, DROME16514	TCONS_00013875.p1
OG0000246	DROME13185, DROME13186, DROME13188, DROME13187	TCONS_00000511.p1
OG0000249	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490	TCONS_00028296.p1, TCONS_00029300.p1, TCONS_00028297.p1, TCONS_00028298.p1
OG0000250	DROME14382	TCONS_00028853.p1
OG0000250	DROME11256, DROME11255, DROME11257	TCONS_00042963.p1
OG0000251	DROME21783	TCONS_00050196.p1
OG0000251	DROME19364, DROME15998, DROME15997	TCONS_00051376.p1, TCONS_00050216.p1, TCONS_00050210.p1, TCONS_00050208.p1, TCONS_00050218.p1, TCONS_00050201.p1, TCONS_00050209.p1, TCONS_00050206.p1, TCONS_00050213.p1, TCONS_00050207.p1, TCONS_00050200.p1
OG0000251	DROME12998, DROME12997	TCONS_00051029.p1
OG0000255	DROME15943	TCONS_00020857.p1
OG0000255	DROME20722, DROME05791, DROME18596	TCONS_00055357.p1, TCONS_00056545.p1, TCONS_00055361.p1, TCONS_00055362.p1, TCONS_00056553.p1, TCONS_00051668.p1, TCONS_00056554.p1, TCONS_00056555.p1, TCONS_00017301.p1, TCONS_00017109.p1, TCONS_00017302.p1
OG0000256	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058	TCONS_00015961.p1
OG0000257	DROME01840, DROME01838, DROME01839, DROME01837	TCONS_00028283.p1
OG0000257	DROME12936	TCONS_00028625.p1, TCONS_00029801.p1
OG0000258	DROME06596, DROME06597, DROME06595, DROME06598, DROME06594	TCONS_00013487.p1
OG0000258	DROME20383	TCONS_00048565.p1
OG0000258	DROME17641, DROME17639, DROME17640	TCONS_00010222.p1
OG0000260	DROME17607, DROME17608, DROME17606	TCONS_00048892.p1
OG0000260	DROME16635, DROME16636	TCONS_00026041.p1
OG0000265	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975	TCONS_00015778.p1
OG0000265	DROME00452	TCONS_00048368.p1
OG0000266	DROME08002, DROME09124	TCONS_00012948.p1
OG0000268	DROME06261, DROME06262	TCONS_00055333.p1
OG0000268	DROME00943, DROME00944	TCONS_00056936.p1
OG0000268	DROME04196	TCONS_00056937.p1
OG0000270	DROME17877, DROME17878, DROME17879	TCONS_00011867.p1
OG0000270	DROME14671, DROME14672, DROME14673, DROME14674	TCONS_00000584.p1
OG0000270	DROME08572, DROME08571, DROME08577, DROME08573, DROME08576, DROME08574, DROME08575	TCONS_00010522.p1
OG0000271	DROME19668, DROME19667	TCONS_00020111.p1, TCONS_00055227.p1
OG0000272	DROME15587, DROME15589, DROME15586, DROME15588	TCONS_00005157.p1
OG0000272	DROME05031, DROME05029, DROME05030	TCONS_00017292.p1
OG0000273	DROME09248, DROME09247, DROME10822, DROME20533	TCONS_00052743.p1
OG0000273	DROME11374, DROME11373	TCONS_00014429.p1, TCONS_00013411.p1, TCONS_00014425.p1, TCONS_00014428.p1, TCONS_00014427.p1, TCONS_00031802.p1, TCONS_00031787.p1, TCONS_00012267.p1, TCONS_00012268.p1, TCONS_00013410.p1, TCONS_00055219.p1
OG0000273	DROME08809, DROME08810	TCONS_00006176.p1
OG0000273	DROME18369	TCONS_00018452.p1
OG0000274	DROME03975, DROME03976, DROME03972, DROME03974, DROME03973, DROME17174, DROME21409	TCONS_00036495.p1
OG0000275	DROME13685	TCONS_00010942.p1
OG0000275	DROME06338	TCONS_00048997.p1
OG0000277	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342	TCONS_00004938.p1
OG0000277	DROME03640, DROME03639, DROME21210, DROME21209, DROME08160	TCONS_00030524.p1, TCONS_00048768.p1, TCONS_00048771.p1, TCONS_00048770.p1, TCONS_00048400.p1, TCONS_00048764.p1, TCONS_00048397.p1, TCONS_00048396.p1, TCONS_00048401.p1, TCONS_00048767.p1
OG0000278	DROME09269	TCONS_00045615.p1
OG0000278	DROME02023	TCONS_00009844.p1
OG0000280	DROME14500, DROME14502, DROME14501, DROME14499	TCONS_00028111.p1, TCONS_00028123.p1
OG0000280	DROME13326	TCONS_00022393.p1
OG0000280	DROME06229	TCONS_00029109.p1
OG0000282	DROME05714	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1
OG0000282	DROME11686	TCONS_00027170.p1
OG0000284	DROME17657	TCONS_00016164.p1, TCONS_00016165.p1, TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1
OG0000284	DROME09381, DROME09382	TCONS_00046666.p1, TCONS_00052670.p1
OG0000285	DROME00993	TCONS_00001945.p1, TCONS_00000779.p1, TCONS_00051258.p1, TCONS_00050092.p1, TCONS_00051276.p1, TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1, TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1
OG0000287	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455	TCONS_00035908.p1, TCONS_00035885.p1, TCONS_00035872.p1, TCONS_00041236.p1, TCONS_00016530.p1
OG0000289	DROME14029, DROME14030, DROME14032, DROME14033, DROME16652, DROME14031, DROME07017, DROME07018, DROME16470, DROME04966, DROME16392, DROME16393, DROME16389, DROME16394, DROME13607, DROME12960, DROME12961, DROME12959, DROME12962	TCONS_00053984.p1
OG0000289	DROME10658, DROME10659	TCONS_00025062.p1
OG0000296	DROME17565, DROME17564, DROME17562, DROME17563	TCONS_00012101.p1
OG0000296	DROME19290, DROME19291	TCONS_00029269.p1, TCONS_00029275.p1
OG0000299	DROME07127, DROME07124, DROME07123	TCONS_00044751.p1
OG0000300	DROME21869	TCONS_00006916.p1
OG0000301	DROME01100, DROME01102, DROME01101	TCONS_00030460.p1, TCONS_00030157.p1
OG0000301	DROME18912, DROME14231, DROME14230	TCONS_00026109.p1
OG0000302	DROME10773, DROME10774, DROME10775, DROME06441	TCONS_00042989.p1
OG0000305	DROME04469	TCONS_00020271.p1
OG0000305	DROME05696, DROME05695, DROME05694, DROME14843, DROME05690, DROME05691, DROME05692	TCONS_00019745.p1
OG0000305	DROME04466	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1
OG0000306	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376	TCONS_00030411.p1, TCONS_00031228.p1, TCONS_00031225.p1, TCONS_00030417.p1
OG0000308	DROME05159	TCONS_00016811.p1, TCONS_00013898.p1
OG0000308	DROME12865	TCONS_00007411.p1
OG0000310	DROME16770	TCONS_00042371.p1, TCONS_00042267.p1, TCONS_00042321.p1, TCONS_00042320.p1, TCONS_00020935.p1, TCONS_00008672.p1, TCONS_00008675.p1, TCONS_00007401.p1, TCONS_00008667.p1, TCONS_00008665.p1, TCONS_00008664.p1, TCONS_00008669.p1, TCONS_00008663.p1, TCONS_00007735.p1, TCONS_00014167.p1
OG0000312	DROME07843, DROME07844, DROME07846, DROME07845	TCONS_00028086.p1
OG0000312	DROME16932	TCONS_00022862.p1
OG0000312	DROME10814, DROME10815	TCONS_00044132.p1, TCONS_00044224.p1
OG0000313	DROME15510	TCONS_00042682.p1
OG0000313	DROME02549, DROME02550	TCONS_00050469.p1
OG0000313	DROME21546	TCONS_00046591.p1, TCONS_00054163.p2, TCONS_00049016.p1
OG0000314	DROME09997, DROME09992, DROME09995, DROME09999, DROME09991, DROME09996, DROME09998, DROME10001, DROME09993, DROME10000, DROME09994	TCONS_00041694.p1, TCONS_00041695.p1
OG0000315	DROME13631	TCONS_00006045.p1
OG0000315	DROME06438, DROME06439, DROME06437	TCONS_00057165.p1
OG0000316	DROME10369	TCONS_00030421.p1
OG0000316	DROME07384	TCONS_00029806.p1
OG0000316	DROME19451, DROME19452	TCONS_00048792.p1
OG0000321	DROME16482	TCONS_00054648.p1
OG0000321	DROME05701, DROME05702	TCONS_00042983.p1
OG0000321	DROME13031	TCONS_00022869.p1
OG0000323	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713	TCONS_00018984.p1, TCONS_00019989.p1
OG0000324	DROME20725	TCONS_00018880.p1, TCONS_00023108.p1, TCONS_00026925.p1, TCONS_00038449.p1, TCONS_00051337.p1, TCONS_00027902.p1, TCONS_00001318.p1, TCONS_00009470.p1, TCONS_00038891.p1, TCONS_00038860.p1, TCONS_00004858.p1, TCONS_00024511.p1, TCONS_00006790.p1
OG0000326	DROME20026, DROME20030, DROME20027, DROME20025, DROME20029, DROME20028, DROME20024	TCONS_00051511.p1
OG0000327	DROME19510	TCONS_00014515.p1
OG0000329	DROME07577, DROME07578	TCONS_00002564.p1, TCONS_00003595.p1, TCONS_00002569.p1, TCONS_00002574.p1, TCONS_00003563.p1
