Orthogroup	AENJA_ok	ORYLA
OG0000155	AENJA_20550	ORYLA01931, ORYLA05131
OG0000157	AENJA_03158	ORYLA16681, ORYLA00723
OG0000157	AENJA_07142	ORYLA13712, ORYLA15189, ORYLA12434
OG0000158	AENJA_06739	ORYLA16215, ORYLA04882, ORYLA09237, ORYLA07104
OG0000159	AENJA_16647, AENJA_17890	ORYLA09075
OG0000159	AENJA_06073	ORYLA02590, ORYLA18122
OG0000159	AENJA_25487	ORYLA08188
OG0000160	AENJA_06959	ORYLA15840
OG0000160	AENJA_13005	ORYLA02669, ORYLA17886, ORYLA02668, ORYLA17884
OG0000163	AENJA_14266	ORYLA00631, ORYLA16749, ORYLA00152
OG0000163	AENJA_00250	ORYLA08374, ORYLA16276
OG0000163	AENJA_14265	ORYLA16748, ORYLA00153, ORYLA16983, ORYLA16982
OG0000163	AENJA_02338	ORYLA08243, ORYLA08244, ORYLA05623, ORYLA01820
OG0000164	AENJA_15219	ORYLA02097, ORYLA18775, ORYLA17709, ORYLA02317, ORYLA13180
OG0000164	AENJA_16624, AENJA_16643, AENJA_16640, AENJA_03310, AENJA_00512	ORYLA17679, ORYLA17680, ORYLA17697
OG0000166	AENJA_13257	ORYLA16752
OG0000166	AENJA_16006	ORYLA03503, ORYLA02712, ORYLA02713, ORYLA12775, ORYLA00549
OG0000167	AENJA_12328	ORYLA15498, ORYLA06766, ORYLA11713, ORYLA10617, ORYLA10277, ORYLA11948, ORYLA02111, ORYLA16156, ORYLA14005, ORYLA07114, ORYLA09226
OG0000168	AENJA_06793	ORYLA16346, ORYLA15128, ORYLA12100
OG0000168	AENJA_16549, AENJA_16551	ORYLA13628, ORYLA02944, ORYLA17507, ORYLA06652, ORYLA13431, ORYLA12906, ORYLA10223, ORYLA07700
OG0000169	AENJA_00158, AENJA_08952	ORYLA18751
OG0000169	AENJA_25576, AENJA_16357, AENJA_16336	ORYLA18597, ORYLA05027, ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612, ORYLA04492, ORYLA07625
OG0000170	AENJA_18033	ORYLA14422
OG0000171	AENJA_00267	ORYLA03475
OG0000171	AENJA_26673, AENJA_26672	ORYLA07855, ORYLA00842, ORYLA07412
OG0000171	AENJA_09998	ORYLA00507
OG0000172	AENJA_19160, AENJA_21023	ORYLA14905
OG0000172	AENJA_10078	ORYLA14355, ORYLA08506, ORYLA09443, ORYLA09676, ORYLA12248
OG0000172	AENJA_18883, AENJA_11722, AENJA_15851, AENJA_11721, AENJA_21024	ORYLA14003
OG0000173	AENJA_13078, AENJA_25617, AENJA_18852	ORYLA05837, ORYLA04181, ORYLA13115, ORYLA06590, ORYLA06914, ORYLA13267, ORYLA20247, ORYLA14500, ORYLA03510, ORYLA06836, ORYLA06833, ORYLA02812, ORYLA09725, ORYLA09722, ORYLA12289, ORYLA14240, ORYLA13837, ORYLA19372, ORYLA02059, ORYLA11932
OG0000174	AENJA_09684	ORYLA18569, ORYLA09218
OG0000174	AENJA_09689	ORYLA19814, ORYLA10779
OG0000175	AENJA_05120	ORYLA13694, ORYLA09065, ORYLA06318
OG0000179	AENJA_05305	ORYLA08077, ORYLA04985, ORYLA02338, ORYLA18117
OG0000179	AENJA_25279	ORYLA18062, ORYLA18061, ORYLA14649
OG0000179	AENJA_09174, AENJA_18216	ORYLA20422
OG0000180	AENJA_10008, AENJA_06703	ORYLA17830
OG0000180	AENJA_16046	ORYLA10201, ORYLA08835
OG0000180	AENJA_19397	ORYLA01448, ORYLA01304, ORYLA04174, ORYLA04081, ORYLA03160, ORYLA03933
OG0000181	AENJA_08843	ORYLA16498, ORYLA13742, ORYLA15752, ORYLA07049, ORYLA08335
OG0000181	AENJA_04368	ORYLA18853, ORYLA15035
OG0000182	AENJA_11285	ORYLA19632, ORYLA17681
OG0000182	AENJA_14094, AENJA_25433	ORYLA14485
OG0000183	AENJA_03852	ORYLA03838, ORYLA03086, ORYLA10707, ORYLA07386, ORYLA05009, ORYLA00092
OG0000183	AENJA_18616	ORYLA03426
OG0000183	AENJA_21091	ORYLA03815
OG0000184	AENJA_19614, AENJA_08959, AENJA_22614	ORYLA13442, ORYLA13444, ORYLA13443
OG0000185	AENJA_05818	ORYLA15712, ORYLA15972, ORYLA09436
OG0000185	AENJA_13583	ORYLA06433
OG0000185	AENJA_24956	ORYLA11527, ORYLA11528, ORYLA08516, ORYLA06434
OG0000185	AENJA_06437	ORYLA12658, ORYLA02266, ORYLA07574
OG0000185	AENJA_19885	ORYLA11753, ORYLA05335
OG0000187	AENJA_13146, AENJA_26045	ORYLA03282
OG0000188	AENJA_15378	ORYLA02679, ORYLA17741, ORYLA00508
OG0000192	AENJA_20612	ORYLA09752
OG0000192	AENJA_06675	ORYLA08947, ORYLA19527, ORYLA20454, ORYLA00818, ORYLA13158
OG0000192	AENJA_19694	ORYLA18141
OG0000192	AENJA_16678, AENJA_04859	ORYLA16694
OG0000193	AENJA_13914	ORYLA02650, ORYLA17280, ORYLA18753, ORYLA17279, ORYLA04135, ORYLA19839
OG0000194	AENJA_10642, AENJA_01834	ORYLA03335, ORYLA10209, ORYLA09317
OG0000195	AENJA_16048	ORYLA09172, ORYLA07416
OG0000197	AENJA_18863, AENJA_02976, AENJA_03276	ORYLA01697, ORYLA05763, ORYLA14664, ORYLA12127
OG0000197	AENJA_03262	ORYLA15638, ORYLA13839, ORYLA03794, ORYLA06819, ORYLA06817, ORYLA06818, ORYLA05867, ORYLA02119, ORYLA10283, ORYLA11398, ORYLA10168, ORYLA05652
OG0000198	AENJA_08705	ORYLA06440
OG0000201	AENJA_04223	ORYLA16516, ORYLA00614, ORYLA00794, ORYLA17010
OG0000201	AENJA_12926	ORYLA17554, ORYLA04556, ORYLA03543
OG0000201	AENJA_00457	ORYLA11410, ORYLA04401, ORYLA17966
OG0000202	AENJA_10134	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184
OG0000203	AENJA_01110	ORYLA19611
OG0000203	AENJA_20011	ORYLA02186, ORYLA05651, ORYLA02226
OG0000203	AENJA_10014	ORYLA06336, ORYLA13132, ORYLA15645
OG0000203	AENJA_10780	ORYLA15587
OG0000204	AENJA_01745	ORYLA19568
OG0000204	AENJA_12472	ORYLA14833, ORYLA12329, ORYLA11040
OG0000205	AENJA_05025	ORYLA10735, ORYLA11823, ORYLA04847, ORYLA00096
OG0000205	AENJA_13787, AENJA_01890	ORYLA07839, ORYLA16466, ORYLA01806
OG0000205	AENJA_13815, AENJA_22602	ORYLA08887, ORYLA07906, ORYLA16386, ORYLA08645, ORYLA09823
OG0000206	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323	ORYLA19707, ORYLA12010
OG0000206	AENJA_17989, AENJA_13770	ORYLA04922
OG0000207	AENJA_24487	ORYLA12926, ORYLA15852
OG0000208	AENJA_06125, AENJA_16595	ORYLA16091, ORYLA04477, ORYLA03969, ORYLA14541
OG0000209	AENJA_01901	ORYLA18365
OG0000211	AENJA_25447	ORYLA03809, ORYLA03810
OG0000211	AENJA_09895	ORYLA05322
OG0000211	AENJA_19821	ORYLA04972
OG0000211	AENJA_00791	ORYLA14089
OG0000211	AENJA_02934	ORYLA02476, ORYLA17530, ORYLA18617
OG0000211	AENJA_21143, AENJA_10795	ORYLA15118, ORYLA12450
OG0000213	AENJA_07228, AENJA_04662	ORYLA03846, ORYLA17582
OG0000215	AENJA_06502, AENJA_01427, AENJA_23751, AENJA_02670	ORYLA04441, ORYLA17376
OG0000217	AENJA_00511	ORYLA01600, ORYLA01603, ORYLA01604, ORYLA01608, ORYLA01601, ORYLA01599, ORYLA01605, ORYLA01712, ORYLA01710, ORYLA01711, ORYLA01713, ORYLA01702
OG0000218	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825, AENJA_26732	ORYLA15885
OG0000220	AENJA_19945, AENJA_06243, AENJA_19950	ORYLA06609, ORYLA09295
OG0000221	AENJA_18945, AENJA_16769	ORYLA19844, ORYLA09679, ORYLA09153, ORYLA06716, ORYLA16420, ORYLA20056
OG0000221	AENJA_12084	ORYLA19366, ORYLA06146, ORYLA01810, ORYLA16468
OG0000223	AENJA_25328, AENJA_19949	ORYLA10038, ORYLA11518
OG0000225	AENJA_04793, AENJA_18668	ORYLA10962, ORYLA15835, ORYLA13765, ORYLA15534, ORYLA19091, ORYLA15739, ORYLA02794, ORYLA01507
OG0000227	AENJA_15989	ORYLA08058, ORYLA16479, ORYLA19592
OG0000227	AENJA_15987, AENJA_15991	ORYLA07005, ORYLA07006, ORYLA13332
OG0000228	AENJA_00460	ORYLA04088, ORYLA03535, ORYLA04089, ORYLA00004, ORYLA00005, ORYLA01119
OG0000228	AENJA_20374	ORYLA00170, ORYLA01127, ORYLA01126
OG0000229	AENJA_26296, AENJA_26297, AENJA_26293	ORYLA09346
OG0000230	AENJA_06650	ORYLA10690
OG0000231	AENJA_08495	ORYLA08962
OG0000233	AENJA_04371	ORYLA18003
OG0000234	AENJA_02022	ORYLA13000, ORYLA14105, ORYLA12637, ORYLA05772, ORYLA01693
OG0000234	AENJA_09853	ORYLA11249, ORYLA14751
OG0000235	AENJA_15471, AENJA_15470, AENJA_02178, AENJA_08576	ORYLA07335
OG0000236	AENJA_25135	ORYLA12896, ORYLA06350
OG0000236	AENJA_07611, AENJA_02045, AENJA_00230	ORYLA11551
OG0000238	AENJA_24755	ORYLA07768
OG0000238	AENJA_14161	ORYLA07061, ORYLA18743, ORYLA15964
OG0000238	AENJA_03329	ORYLA06983
OG0000239	AENJA_09843	ORYLA16412, ORYLA07887, ORYLA08904, ORYLA06616, ORYLA09375, ORYLA08385
OG0000239	AENJA_06019	ORYLA11432, ORYLA10759
OG0000239	AENJA_09841	ORYLA19462, ORYLA07829, ORYLA05627, ORYLA01800
OG0000240	AENJA_19535	ORYLA18684, ORYLA18226
OG0000244	AENJA_02207	ORYLA12391, ORYLA01756, ORYLA15173, ORYLA19456, ORYLA08925, ORYLA08923, ORYLA08924
OG0000245	AENJA_02315, AENJA_03102, AENJA_02317	ORYLA15217, ORYLA11246, ORYLA04509, ORYLA03682, ORYLA06224, ORYLA16414, ORYLA07883, ORYLA09803, ORYLA05566, ORYLA05567, ORYLA08317, ORYLA16849, ORYLA08043, ORYLA05783, ORYLA00278, ORYLA00279, ORYLA17013
OG0000246	AENJA_10538, AENJA_10539	ORYLA16344
OG0000248	AENJA_23410, AENJA_15881	ORYLA19716, ORYLA01732, ORYLA06052, ORYLA06051
OG0000250	AENJA_21466	ORYLA14962
OG0000250	AENJA_01564	ORYLA16891
OG0000250	AENJA_25579	ORYLA11002
OG0000251	AENJA_02410	ORYLA19579, ORYLA14495
OG0000253	AENJA_04582	ORYLA11090, ORYLA02485, ORYLA16428
OG0000255	AENJA_05199	ORYLA04331
OG0000255	AENJA_03525, AENJA_17033, AENJA_10693, AENJA_10691, AENJA_10694, AENJA_20407, AENJA_04940, AENJA_17159, AENJA_07356	ORYLA12113
OG0000256	AENJA_24528	ORYLA02742, ORYLA16602, ORYLA00877
OG0000256	AENJA_04595, AENJA_22679, AENJA_05370, AENJA_07601, AENJA_13004	ORYLA19550, ORYLA12202, ORYLA14805, ORYLA12201
OG0000257	AENJA_21159	ORYLA07342, ORYLA19508, ORYLA14895
OG0000257	AENJA_06250	ORYLA11428, ORYLA00194, ORYLA04615, ORYLA01083, ORYLA04202
OG0000258	AENJA_21764	ORYLA13731, ORYLA14055, ORYLA11238
OG0000258	AENJA_08669	ORYLA10418, ORYLA04818, ORYLA08148
OG0000259	AENJA_09484	ORYLA03307, ORYLA00956, ORYLA03309, ORYLA03308, ORYLA03323, ORYLA03315, ORYLA03642, ORYLA04173, ORYLA03317, ORYLA03318, ORYLA03312, ORYLA03322, ORYLA03310, ORYLA03314, ORYLA03313, ORYLA03311, ORYLA03321, ORYLA03320, ORYLA03319
OG0000260	AENJA_02917	ORYLA10907, ORYLA18428, ORYLA15874
OG0000260	AENJA_18084	ORYLA08131
OG0000261	AENJA_18758	ORYLA03331, ORYLA06905, ORYLA08763, ORYLA01049
OG0000263	AENJA_06376, AENJA_02707, AENJA_07923, AENJA_00940, AENJA_24604, AENJA_02705, AENJA_15502, AENJA_15498, AENJA_21435, AENJA_02066	ORYLA00024
OG0000265	AENJA_21392, AENJA_21393	ORYLA12872, ORYLA06630, ORYLA16609, ORYLA00871, ORYLA18135, ORYLA02583
OG0000265	AENJA_02918	ORYLA17739, ORYLA10912, ORYLA14726
OG0000268	AENJA_25695	ORYLA05672, ORYLA09801, ORYLA05671
OG0000269	AENJA_26647, AENJA_26648	ORYLA02548
OG0000270	AENJA_16126	ORYLA04819, ORYLA10416, ORYLA10417, ORYLA03104
OG0000270	AENJA_14029	ORYLA03400
OG0000272	AENJA_04697	ORYLA04557, ORYLA03537
OG0000272	AENJA_06955	ORYLA01727, ORYLA05346, ORYLA10396, ORYLA15887, ORYLA20158, ORYLA03232, ORYLA18754
OG0000273	AENJA_14902	ORYLA13171
OG0000273	AENJA_10997	ORYLA05785, ORYLA16265, ORYLA00791
OG0000275	AENJA_06085	ORYLA10602
OG0000275	AENJA_02730	ORYLA01109
OG0000275	AENJA_18172	ORYLA11109
OG0000275	AENJA_05208	ORYLA08098, ORYLA00342, ORYLA00341, ORYLA02599
OG0000276	AENJA_08719	ORYLA12948
OG0000276	AENJA_24994	ORYLA07457, ORYLA07458
OG0000277	AENJA_21144	ORYLA07913, ORYLA13592, ORYLA17906
OG0000277	AENJA_08858	ORYLA04770, ORYLA02631, ORYLA17515, ORYLA01293
OG0000278	AENJA_24084	ORYLA04407, ORYLA02326
OG0000278	AENJA_12104	ORYLA04766
OG0000278	AENJA_24144	ORYLA17596
OG0000280	AENJA_03995	ORYLA11520
OG0000280	AENJA_21139	ORYLA12009, ORYLA14903
OG0000281	AENJA_06967	ORYLA12563, ORYLA03894, ORYLA01378
OG0000282	AENJA_08490	ORYLA00210, ORYLA09022
OG0000282	AENJA_20347	ORYLA18951
OG0000282	AENJA_07959	ORYLA04706
OG0000282	AENJA_08159	ORYLA01496
OG0000284	AENJA_16460, AENJA_16457, AENJA_23940, AENJA_23553, AENJA_12800, AENJA_09635, AENJA_14116, AENJA_03847, AENJA_00883, AENJA_14484	ORYLA12966, ORYLA01651, ORYLA17103, ORYLA18256
OG0000284	AENJA_03142, AENJA_20326	ORYLA20455, ORYLA00383
OG0000285	AENJA_13941, AENJA_20401, AENJA_20406, AENJA_19105, AENJA_07714, AENJA_19484, AENJA_02834, AENJA_06481, AENJA_21453	ORYLA18449
OG0000286	AENJA_03756, AENJA_24545, AENJA_09758	ORYLA15344, ORYLA10848
OG0000286	AENJA_07015, AENJA_05640	ORYLA11097
OG0000286	AENJA_10869	ORYLA02216, ORYLA07519
OG0000286	AENJA_05085	ORYLA03639
OG0000288	AENJA_14604	ORYLA14637, ORYLA12168, ORYLA08853
OG0000289	AENJA_13824	ORYLA13565, ORYLA06948, ORYLA17464
OG0000289	AENJA_25023	ORYLA12957
OG0000289	AENJA_15870	ORYLA11776
OG0000292	AENJA_01999, AENJA_01358	ORYLA04250
OG0000295	AENJA_07578	ORYLA16746, ORYLA00613
OG0000296	AENJA_23739	ORYLA02357, ORYLA13209
OG0000296	AENJA_15217	ORYLA17335, ORYLA12148
OG0000296	AENJA_25508	ORYLA05484, ORYLA12730
OG0000297	AENJA_24317	ORYLA02364, ORYLA14934, ORYLA17528, ORYLA17276
OG0000298	AENJA_06788, AENJA_16948, AENJA_16940, AENJA_16949, AENJA_06790	ORYLA07637, ORYLA08867, ORYLA17620, ORYLA02644, ORYLA07534
OG0000299	AENJA_07480	ORYLA06308, ORYLA15623
OG0000300	AENJA_20707, AENJA_25104	ORYLA01942, ORYLA05122
OG0000300	AENJA_00989	ORYLA07596, ORYLA07595
OG0000301	AENJA_06178, AENJA_06182	ORYLA16651
OG0000301	AENJA_26747	ORYLA04812, ORYLA01309, ORYLA19598, ORYLA07696
OG0000301	AENJA_18604	ORYLA11071, ORYLA15337, ORYLA12907
OG0000302	AENJA_15683	ORYLA08419
OG0000303	AENJA_15256, AENJA_23416	ORYLA16302
OG0000305	AENJA_23458	ORYLA05505
OG0000307	AENJA_02524	ORYLA10706, ORYLA03839, ORYLA03084
OG0000307	AENJA_01646	ORYLA02300, ORYLA17392, ORYLA14634
OG0000308	AENJA_23339	ORYLA08644
OG0000308	AENJA_18481	ORYLA08982
OG0000309	AENJA_22214, AENJA_22215, AENJA_09002, AENJA_08385	ORYLA11241
OG0000310	AENJA_10979, AENJA_16718	ORYLA09618
OG0000312	AENJA_11345	ORYLA12072, ORYLA02919
OG0000312	AENJA_19966	ORYLA07558
OG0000312	AENJA_05337	ORYLA20410, ORYLA04032
OG0000313	AENJA_16057	ORYLA12846, ORYLA05854
OG0000314	AENJA_16012	ORYLA17105, ORYLA17107
OG0000314	AENJA_19100	ORYLA07735, ORYLA16991, ORYLA16992, ORYLA16282, ORYLA05811
OG0000315	AENJA_08118	ORYLA09757, ORYLA06311, ORYLA09200
OG0000315	AENJA_20619	ORYLA14332, ORYLA10891
OG0000316	AENJA_23705	ORYLA05028, ORYLA00489, ORYLA00488
OG0000317	AENJA_18053	ORYLA11482, ORYLA19885, ORYLA01724, ORYLA05343
OG0000318	AENJA_19568	ORYLA19351
OG0000319	AENJA_15257	ORYLA17421, ORYLA02486, ORYLA17422
OG0000321	AENJA_07424	ORYLA12958, ORYLA02627
OG0000321	AENJA_02624	ORYLA16703, ORYLA00623
OG0000321	AENJA_23362	ORYLA01005, ORYLA09493, ORYLA09170, ORYLA01006, ORYLA09494, ORYLA09171
OG0000322	AENJA_04218	ORYLA02330, ORYLA02329
OG0000323	AENJA_22664	ORYLA05750
OG0000323	AENJA_20126	ORYLA06414, ORYLA19842, ORYLA10008
OG0000324	AENJA_18522	ORYLA08782
OG0000326	AENJA_25612	ORYLA13891, ORYLA06903, ORYLA03641, ORYLA04182
OG0000326	AENJA_25861	ORYLA13893
OG0000327	AENJA_13471	ORYLA14175, ORYLA16012, ORYLA16011, ORYLA14173, ORYLA14174
OG0000328	AENJA_09097	ORYLA07598, ORYLA01753, ORYLA05454, ORYLA05455, ORYLA14292, ORYLA20008
OG0000333	AENJA_06410, AENJA_00632	ORYLA02740
OG0000334	AENJA_18674, AENJA_08078, AENJA_20172, AENJA_19540, AENJA_16534, AENJA_18675, AENJA_11653, AENJA_06892, AENJA_10669, AENJA_22797, AENJA_22796, AENJA_24850, AENJA_10667, AENJA_10668	ORYLA17002
OG0000337	AENJA_06013, AENJA_23238, AENJA_25957	ORYLA19308, ORYLA19275
OG0000337	AENJA_13270	ORYLA09663
OG0000338	AENJA_13192	ORYLA03979, ORYLA03456, ORYLA02319
OG0000338	AENJA_22299	ORYLA01999, ORYLA20309, ORYLA06130
OG0000339	AENJA_00382, AENJA_19984, AENJA_00140, AENJA_14078, AENJA_02225	ORYLA13968
OG0000341	AENJA_00431	ORYLA09071, ORYLA11727, ORYLA13974, ORYLA02031
OG0000342	AENJA_20608, AENJA_17275, AENJA_11176, AENJA_24894, AENJA_01253, AENJA_15158	ORYLA15618
OG0000343	AENJA_04274	ORYLA11766, ORYLA05311, ORYLA03936, ORYLA03297
OG0000344	AENJA_20305	ORYLA04585, ORYLA07404, ORYLA00179, ORYLA17833
OG0000344	AENJA_14133, AENJA_05493	ORYLA16434
OG0000346	AENJA_22586, AENJA_15929	ORYLA17074, ORYLA17069, ORYLA00274, ORYLA18239, ORYLA06649, ORYLA13251, ORYLA13252, ORYLA02973
OG0000347	AENJA_06111, AENJA_12945	ORYLA18771
OG0000347	AENJA_06108	ORYLA17512
OG0000349	AENJA_19583, AENJA_23589, AENJA_19611, AENJA_06662, AENJA_21917, AENJA_01710, AENJA_00976, AENJA_17896, AENJA_06002, AENJA_15646, AENJA_15647	ORYLA12838, ORYLA06978
OG0000350	AENJA_19835	ORYLA15941, ORYLA15940, ORYLA14279, ORYLA08983, ORYLA05129, ORYLA01930
OG0000350	AENJA_05645	ORYLA19267, ORYLA07162
OG0000350	AENJA_06140	ORYLA09458
OG0000350	AENJA_03065	ORYLA10263, ORYLA11347
OG0000352	AENJA_13697	ORYLA02626, ORYLA13214, ORYLA13215, ORYLA16805, ORYLA00708, ORYLA00709
OG0000352	AENJA_25500	ORYLA19045
OG0000352	AENJA_11315	ORYLA15089
OG0000356	AENJA_04669, AENJA_04670	ORYLA03036
OG0000356	AENJA_05708, AENJA_10568	ORYLA20188, ORYLA13681
OG0000357	AENJA_16412	ORYLA01112, ORYLA00674, ORYLA02665, ORYLA17822
OG0000357	AENJA_04794	ORYLA11167, ORYLA14261, ORYLA15724
OG0000358	AENJA_15177	ORYLA20349
OG0000358	AENJA_10717	ORYLA11098, ORYLA15332
OG0000358	AENJA_12192	ORYLA11009
OG0000358	AENJA_25711	ORYLA09492
OG0000359	AENJA_14005	ORYLA12664, ORYLA16724
OG0000359	AENJA_07464	ORYLA09391, ORYLA16382
OG0000360	AENJA_08623	ORYLA09367, ORYLA12791
OG0000360	AENJA_22734	ORYLA14415
OG0000363	AENJA_12906, AENJA_18208	ORYLA06099, ORYLA19085
OG0000364	AENJA_08616, AENJA_07293, AENJA_05680	ORYLA19293
OG0000365	AENJA_22716	ORYLA03808, ORYLA04263, ORYLA09099, ORYLA06385, ORYLA08881, ORYLA17112
OG0000367	AENJA_21567	ORYLA11251, ORYLA13727, ORYLA14050
OG0000367	AENJA_15749	ORYLA15500, ORYLA07069, ORYLA11818
OG0000371	AENJA_04971	ORYLA07825, ORYLA07827
OG0000371	AENJA_18838	ORYLA07826
OG0000372	AENJA_14610	ORYLA11902
OG0000372	AENJA_22918	ORYLA16999, ORYLA12426
OG0000372	AENJA_10254	ORYLA15492, ORYLA11861
OG0000373	AENJA_18516	ORYLA10269, ORYLA07659
OG0000374	AENJA_24763	ORYLA19024, ORYLA09807, ORYLA15744
OG0000374	AENJA_15704	ORYLA04768, ORYLA17516, ORYLA02630
OG0000374	AENJA_10989	ORYLA15743, ORYLA10304, ORYLA09808
OG0000375	AENJA_21822	ORYLA16528, ORYLA07976, ORYLA16760, ORYLA08298, ORYLA07775, ORYLA08187, ORYLA08185, ORYLA16640
OG0000375	AENJA_14683	ORYLA04642
OG0000375	AENJA_14684	ORYLA11940
OG0000378	AENJA_09892	ORYLA05982, ORYLA05320, ORYLA08586, ORYLA09562, ORYLA01469
OG0000378	AENJA_03823	ORYLA04523, ORYLA09575, ORYLA01926, ORYLA05901
OG0000379	AENJA_25316	ORYLA03532
OG0000379	AENJA_13204	ORYLA08182
OG0000379	AENJA_16703	ORYLA00689
OG0000379	AENJA_14680	ORYLA02012
OG0000382	AENJA_05991	ORYLA15461, ORYLA14549, ORYLA11229
OG0000383	AENJA_12641, AENJA_07222	ORYLA00815, ORYLA00814
OG0000383	AENJA_18398, AENJA_21797	ORYLA06328
OG0000384	AENJA_22347	ORYLA19370
OG0000384	AENJA_22698	ORYLA05624
OG0000385	AENJA_16346	ORYLA09843, ORYLA08652, ORYLA05706
OG0000386	AENJA_18774	ORYLA00517, ORYLA01282, ORYLA04071
OG0000389	AENJA_06388	ORYLA19978, ORYLA08372, ORYLA04896
OG0000391	AENJA_11069	ORYLA04923, ORYLA08111
OG0000391	AENJA_09442	ORYLA00206, ORYLA00207, ORYLA13746, ORYLA13745, ORYLA15749, ORYLA18973, ORYLA09748
OG0000392	AENJA_11266	ORYLA06665, ORYLA13229
OG0000393	AENJA_20824	ORYLA17272
OG0000393	AENJA_11660	ORYLA18186
OG0000395	AENJA_17521	ORYLA03651, ORYLA03851, ORYLA04258, ORYLA03410
OG0000396	AENJA_23793	ORYLA14823, ORYLA12190
OG0000397	AENJA_26085	ORYLA10415
OG0000399	AENJA_25908	ORYLA11402, ORYLA10522
OG0000399	AENJA_11784, AENJA_23430, AENJA_13359, AENJA_24563, AENJA_03668	ORYLA11860
OG0000399	AENJA_14143	ORYLA14927, ORYLA05753, ORYLA19952, ORYLA07160, ORYLA13626
OG0000401	AENJA_10211, AENJA_22375	ORYLA08217, ORYLA07125, ORYLA09210
OG0000402	AENJA_01108	ORYLA17762, ORYLA18643, ORYLA18833, ORYLA19928
OG0000402	AENJA_20115	ORYLA12469
OG0000403	AENJA_09961, AENJA_06241	ORYLA04119
OG0000403	AENJA_04017, AENJA_04018, AENJA_10837, AENJA_13145, AENJA_22049, AENJA_05868, AENJA_25063	ORYLA01357
OG0000404	AENJA_26390	ORYLA07320
OG0000404	AENJA_17116	ORYLA13254, ORYLA19722
OG0000405	AENJA_21234	ORYLA06036, ORYLA14984, ORYLA12719, ORYLA17691
OG0000411	AENJA_11832	ORYLA01687, ORYLA10375, ORYLA11322
OG0000411	AENJA_10888	ORYLA20482
OG0000412	AENJA_26231	ORYLA08106, ORYLA05004
OG0000412	AENJA_11362	ORYLA17848, ORYLA01673
OG0000413	AENJA_18235	ORYLA10551, ORYLA11652, ORYLA11343, ORYLA03076, ORYLA03075
OG0000415	AENJA_07725, AENJA_26662, AENJA_26660, AENJA_23952	ORYLA13398, ORYLA12836, ORYLA06749, ORYLA07517, ORYLA14455, ORYLA15194
OG0000419	AENJA_25245, AENJA_25372, AENJA_25244	ORYLA11288
OG0000421	AENJA_06994	ORYLA12818, ORYLA06877, ORYLA12819, ORYLA17685, ORYLA02315, ORYLA14640, ORYLA06039, ORYLA12035, ORYLA14642, ORYLA17684, ORYLA06040
OG0000424	AENJA_15205, AENJA_15202, AENJA_26752	ORYLA19753
OG0000425	AENJA_24235	ORYLA03494, ORYLA04753, ORYLA10256, ORYLA11610
OG0000425	AENJA_17525	ORYLA19674
OG0000426	AENJA_16516	ORYLA01331, ORYLA03961
OG0000426	AENJA_15654	ORYLA16632, ORYLA05829, ORYLA16908
OG0000427	AENJA_16219	ORYLA19867, ORYLA12374
OG0000427	AENJA_26175	ORYLA14494, ORYLA06953, ORYLA03526
OG0000429	AENJA_01381	ORYLA00070
OG0000430	AENJA_01511	ORYLA07964, ORYLA14852, ORYLA12317, ORYLA17134, ORYLA17137, ORYLA17136, ORYLA17135
OG0000431	AENJA_03019	ORYLA08041
OG0000431	AENJA_19097	ORYLA12780, ORYLA03106
OG0000431	AENJA_17426	ORYLA06581, ORYLA12268, ORYLA09572
OG0000432	AENJA_08549	ORYLA11066, ORYLA14578, ORYLA13787, ORYLA15822
OG0000432	AENJA_14844	ORYLA11107, ORYLA15352, ORYLA13847, ORYLA13769
OG0000433	AENJA_24860	ORYLA20053, ORYLA16936
OG0000433	AENJA_10323	ORYLA11555, ORYLA11554, ORYLA20072
OG0000435	AENJA_25030	ORYLA07794
OG0000435	AENJA_23148	ORYLA09187, ORYLA06556, ORYLA01852, ORYLA10582, ORYLA11407, ORYLA15982, ORYLA14458
OG0000436	AENJA_24307	ORYLA08530, ORYLA02125
OG0000437	AENJA_24488, AENJA_24489	ORYLA10009
OG0000442	AENJA_21364	ORYLA03345, ORYLA09542
OG0000442	AENJA_08940	ORYLA19506, ORYLA00798, ORYLA17054
OG0000443	AENJA_15885	ORYLA05691, ORYLA19682
OG0000444	AENJA_22469	ORYLA10830, ORYLA14231, ORYLA14616
OG0000446	AENJA_17227	ORYLA11424
OG0000446	AENJA_16673	ORYLA12344
OG0000446	AENJA_15743	ORYLA02066
OG0000447	AENJA_07978	ORYLA00469, ORYLA14196, ORYLA04123, ORYLA03133, ORYLA03913
OG0000448	AENJA_08190, AENJA_08395	ORYLA09927, ORYLA09928, ORYLA06684
OG0000450	AENJA_10311	ORYLA18902, ORYLA03353
