Orthogroup	AENJA_ok	AMPFI_ok
OG0000063	AENJA_04323	AMPFI_03875, AMPFI_25718, AMPFI_20407, AMPFI_07613, AMPFI_14740, AMPFI_00674, AMPFI_24629, AMPFI_16608, AMPFI_24341, AMPFI_23675, AMPFI_24747, AMPFI_13584, AMPFI_25335
OG0000064	AENJA_16750, AENJA_12292	AMPFI_19990
OG0000064	AENJA_15514, AENJA_00980, AENJA_22430, AENJA_02556, AENJA_22603	AMPFI_15929, AMPFI_24526, AMPFI_22622
OG0000064	AENJA_02557	AMPFI_22486
OG0000065	AENJA_08288	AMPFI_23067, AMPFI_10386
OG0000066	AENJA_19946	AMPFI_19169
OG0000066	AENJA_12655, AENJA_09505	AMPFI_09400
OG0000066	AENJA_25232, AENJA_08610, AENJA_22621	AMPFI_25704, AMPFI_24273
OG0000067	AENJA_21171	AMPFI_04770
OG0000067	AENJA_21686	AMPFI_09466, AMPFI_18191, AMPFI_01682
OG0000067	AENJA_02413	AMPFI_10236
OG0000067	AENJA_17339, AENJA_11630	AMPFI_06999
OG0000068	AENJA_08649	AMPFI_16312
OG0000068	AENJA_08644	AMPFI_23184
OG0000068	AENJA_02187, AENJA_15847, AENJA_18813, AENJA_15846, AENJA_08645, AENJA_17392, AENJA_01993, AENJA_10902	AMPFI_04648, AMPFI_15422, AMPFI_22045, AMPFI_24986, AMPFI_14044, AMPFI_25888
OG0000068	AENJA_20175, AENJA_10908, AENJA_08647	AMPFI_19774, AMPFI_21287, AMPFI_06879
OG0000069	AENJA_15982	AMPFI_08415
OG0000071	AENJA_19944	AMPFI_07275
OG0000072	AENJA_14652	AMPFI_20479
OG0000072	AENJA_02450	AMPFI_21820
OG0000072	AENJA_05444	AMPFI_10116
OG0000072	AENJA_18843	AMPFI_10709
OG0000072	AENJA_24050, AENJA_00746	AMPFI_15579, AMPFI_03803, AMPFI_19767, AMPFI_21803
OG0000073	AENJA_02295	AMPFI_17720, AMPFI_09678
OG0000073	AENJA_03975, AENJA_15428	AMPFI_15154
OG0000073	AENJA_20986, AENJA_17540, AENJA_16473, AENJA_06601, AENJA_06603, AENJA_26408, AENJA_06597	AMPFI_14948
OG0000074	AENJA_05555	AMPFI_22998
OG0000074	AENJA_12312	AMPFI_09812
OG0000074	AENJA_06058	AMPFI_05452
OG0000074	AENJA_24714	AMPFI_19576
OG0000074	AENJA_14253	AMPFI_22923, AMPFI_25359, AMPFI_19392
OG0000074	AENJA_25976	AMPFI_00530
OG0000074	AENJA_03334, AENJA_21322, AENJA_11103, AENJA_23926, AENJA_22408, AENJA_25285, AENJA_25284	AMPFI_02296
OG0000075	AENJA_23745	AMPFI_17345, AMPFI_17344
OG0000075	AENJA_05831	AMPFI_10510
OG0000075	AENJA_21406	AMPFI_15139
OG0000075	AENJA_12918	AMPFI_15917
OG0000075	AENJA_12839	AMPFI_17574
OG0000076	AENJA_00663, AENJA_09864, AENJA_18581, AENJA_25057, AENJA_00608	AMPFI_23645
OG0000076	AENJA_19797, AENJA_00881	AMPFI_01700
OG0000076	AENJA_01380, AENJA_10172	AMPFI_25997
OG0000076	AENJA_17137, AENJA_08896, AENJA_14286, AENJA_00817, AENJA_18754	AMPFI_05517
OG0000076	AENJA_10025	AMPFI_24148
OG0000076	AENJA_18854, AENJA_04309	AMPFI_13972
OG0000076	AENJA_00609	AMPFI_25168
OG0000076	AENJA_20970	AMPFI_23805
OG0000077	AENJA_08162	AMPFI_08518
OG0000078	AENJA_06754	AMPFI_22390
OG0000078	AENJA_26733	AMPFI_13696
OG0000078	AENJA_26653	AMPFI_20079
OG0000079	AENJA_16186	AMPFI_09380
OG0000079	AENJA_02482	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442
OG0000079	AENJA_17442	AMPFI_24805
OG0000079	AENJA_10507	AMPFI_06359, AMPFI_07521
OG0000080	AENJA_10526, AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696	AMPFI_13421
OG0000080	AENJA_13588	AMPFI_01449
OG0000080	AENJA_24800, AENJA_00459	AMPFI_01218
OG0000080	AENJA_05027, AENJA_20662, AENJA_01319	AMPFI_21483, AMPFI_06835
OG0000080	AENJA_11587, AENJA_14545, AENJA_02324	AMPFI_17142
OG0000080	AENJA_25850	AMPFI_20172
OG0000080	AENJA_22994	AMPFI_21408, AMPFI_04795, AMPFI_00475
OG0000080	AENJA_05579, AENJA_03015, AENJA_09784	AMPFI_04897
OG0000080	AENJA_14799	AMPFI_22599
OG0000080	AENJA_22144	AMPFI_23079
OG0000081	AENJA_04623	AMPFI_00581
OG0000082	AENJA_25747	AMPFI_06890
OG0000082	AENJA_11460	AMPFI_13856
OG0000083	AENJA_08957	AMPFI_02867
OG0000085	AENJA_05556	AMPFI_20771
OG0000085	AENJA_06487	AMPFI_09379
OG0000085	AENJA_24493	AMPFI_25819
OG0000085	AENJA_06382	AMPFI_25579
OG0000085	AENJA_08917	AMPFI_04349
OG0000086	AENJA_01905	AMPFI_16129, AMPFI_08667
OG0000086	AENJA_18046	AMPFI_22123
OG0000086	AENJA_05350	AMPFI_16003, AMPFI_11221, AMPFI_22909
OG0000086	AENJA_13798	AMPFI_02316, AMPFI_17399
OG0000086	AENJA_17133	AMPFI_00738
OG0000086	AENJA_02823, AENJA_22241	AMPFI_19036, AMPFI_25553
OG0000086	AENJA_15860	AMPFI_11751
OG0000086	AENJA_16623	AMPFI_07935
OG0000086	AENJA_16711	AMPFI_06308
OG0000086	AENJA_15274	AMPFI_09556, AMPFI_02756
OG0000087	AENJA_19775	AMPFI_07196
OG0000087	AENJA_19935	AMPFI_08649
OG0000087	AENJA_10299	AMPFI_11171
OG0000088	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104	AMPFI_22112
OG0000088	AENJA_11029	AMPFI_07330, AMPFI_26016, AMPFI_13620
OG0000088	AENJA_13877	AMPFI_12147
OG0000088	AENJA_03166, AENJA_03175, AENJA_08500	AMPFI_09459
OG0000089	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496	AMPFI_22175, AMPFI_17226, AMPFI_21389, AMPFI_16243, AMPFI_21827
OG0000089	AENJA_09908	AMPFI_10395, AMPFI_03220
OG0000089	AENJA_23276, AENJA_11297, AENJA_00357, AENJA_23778, AENJA_22153, AENJA_17373, AENJA_13869, AENJA_00358, AENJA_09888, AENJA_08835, AENJA_24030, AENJA_01751	AMPFI_22774, AMPFI_22571
OG0000089	AENJA_09728, AENJA_01807	AMPFI_00096
OG0000090	AENJA_02476	AMPFI_21032
OG0000090	AENJA_16163	AMPFI_18054
OG0000090	AENJA_17985	AMPFI_23290, AMPFI_05323
OG0000090	AENJA_00371	AMPFI_02125
OG0000091	AENJA_01383, AENJA_01384, AENJA_01385	AMPFI_04685, AMPFI_24623
OG0000091	AENJA_01389	AMPFI_17001
OG0000093	AENJA_00982, AENJA_09061, AENJA_19888	AMPFI_24276, AMPFI_23360, AMPFI_15184, AMPFI_20677, AMPFI_15843, AMPFI_01781
OG0000093	AENJA_09135	AMPFI_21887
OG0000093	AENJA_08955	AMPFI_20385
OG0000093	AENJA_04649, AENJA_22923	AMPFI_22503
OG0000094	AENJA_14582	AMPFI_02587, AMPFI_25694, AMPFI_04666
OG0000094	AENJA_26553	AMPFI_18905, AMPFI_06525
OG0000095	AENJA_19114	AMPFI_22619
OG0000095	AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173	AMPFI_12414, AMPFI_21103
OG0000095	AENJA_25126	AMPFI_25777
OG0000096	AENJA_25727	AMPFI_12180
OG0000096	AENJA_21947	AMPFI_09837
OG0000096	AENJA_08423	AMPFI_11230
OG0000098	AENJA_05303	AMPFI_18294, AMPFI_22016
OG0000098	AENJA_16173	AMPFI_24311
OG0000098	AENJA_10136, AENJA_10137	AMPFI_13259, AMPFI_24967
OG0000098	AENJA_22563	AMPFI_07962
OG0000098	AENJA_15215	AMPFI_03629
OG0000098	AENJA_03419, AENJA_23542, AENJA_23540	AMPFI_06692
OG0000098	AENJA_23539, AENJA_14153	AMPFI_10843
OG0000100	AENJA_08011	AMPFI_17446
OG0000100	AENJA_18418, AENJA_01971, AENJA_04352, AENJA_16267, AENJA_08182	AMPFI_19874
OG0000100	AENJA_19645, AENJA_04978	AMPFI_01211
OG0000100	AENJA_26104, AENJA_06096	AMPFI_04306
OG0000100	AENJA_00956, AENJA_05837, AENJA_07310, AENJA_13839, AENJA_05294	AMPFI_13988
OG0000100	AENJA_05252	AMPFI_03390, AMPFI_24371
OG0000101	AENJA_26592	AMPFI_17596, AMPFI_21293
OG0000101	AENJA_26594	AMPFI_22964
OG0000101	AENJA_00251	AMPFI_24234, AMPFI_14741, AMPFI_20349
OG0000101	AENJA_06142	AMPFI_14310, AMPFI_02729
OG0000101	AENJA_14914	AMPFI_08160
OG0000102	AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164	AMPFI_04172, AMPFI_16803
OG0000102	AENJA_06075	AMPFI_18600, AMPFI_04898, AMPFI_23999
OG0000103	AENJA_14367	AMPFI_21097
OG0000104	AENJA_04107	AMPFI_14148
OG0000104	AENJA_02684	AMPFI_11040
OG0000104	AENJA_26666	AMPFI_02710
OG0000105	AENJA_18029	AMPFI_12874
OG0000105	AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915	AMPFI_12871, AMPFI_22211
OG0000106	AENJA_21591	AMPFI_02407, AMPFI_14321
OG0000106	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161	AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540
OG0000106	AENJA_24394, AENJA_24395	AMPFI_00989
OG0000108	AENJA_21690	AMPFI_03219
OG0000108	AENJA_21287	AMPFI_01846
OG0000108	AENJA_05812, AENJA_05809, AENJA_23763, AENJA_05810, AENJA_20825, AENJA_16086	AMPFI_14479, AMPFI_07737
OG0000108	AENJA_09590, AENJA_26619, AENJA_12891, AENJA_12893, AENJA_12894	AMPFI_15531
OG0000109	AENJA_16408, AENJA_25008	AMPFI_17035
OG0000109	AENJA_13828, AENJA_18518, AENJA_16912, AENJA_13953, AENJA_06460, AENJA_11116, AENJA_14472, AENJA_01542, AENJA_15538, AENJA_12477, AENJA_02149, AENJA_19268, AENJA_01689, AENJA_01697, AENJA_01520, AENJA_15125, AENJA_01693, AENJA_25302, AENJA_15124, AENJA_19269, AENJA_19270	AMPFI_01861
OG0000109	AENJA_00042, AENJA_01688	AMPFI_17985
OG0000110	AENJA_16216	AMPFI_16212
OG0000110	AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217	AMPFI_03550
OG0000110	AENJA_09309, AENJA_19995	AMPFI_18622
OG0000110	AENJA_08732	AMPFI_10052
OG0000112	AENJA_03899	AMPFI_13924
OG0000112	AENJA_13242	AMPFI_10497, AMPFI_22890
OG0000113	AENJA_02203	AMPFI_01561
OG0000114	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073	AMPFI_03529
OG0000116	AENJA_23563, AENJA_23564	AMPFI_12986, AMPFI_10925, AMPFI_16440
OG0000116	AENJA_17822	AMPFI_03353
OG0000117	AENJA_02548	AMPFI_04123, AMPFI_05731, AMPFI_15869, AMPFI_04658, AMPFI_09510
OG0000117	AENJA_22084	AMPFI_07374, AMPFI_07375, AMPFI_10042, AMPFI_04796, AMPFI_21047, AMPFI_17321, AMPFI_18095, AMPFI_04466
OG0000117	AENJA_10010	AMPFI_02142
OG0000117	AENJA_23949	AMPFI_16638
OG0000117	AENJA_16260	AMPFI_15296
OG0000117	AENJA_08111	AMPFI_21139, AMPFI_03902, AMPFI_06845
OG0000117	AENJA_25893	AMPFI_16311
OG0000118	AENJA_20121, AENJA_07143, AENJA_26731	AMPFI_22684, AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479
OG0000119	AENJA_18357, AENJA_20512	AMPFI_25431
OG0000119	AENJA_08115	AMPFI_24152
OG0000120	AENJA_04133	AMPFI_15831
OG0000120	AENJA_09034	AMPFI_01268
OG0000121	AENJA_15702	AMPFI_02517, AMPFI_03634
OG0000121	AENJA_15894, AENJA_19956, AENJA_09165	AMPFI_05928
OG0000121	AENJA_24297	AMPFI_04429
OG0000121	AENJA_07109	AMPFI_13452, AMPFI_13451, AMPFI_13453
OG0000121	AENJA_25145	AMPFI_00305, AMPFI_14275, AMPFI_23932, AMPFI_18364, AMPFI_02010, AMPFI_17011, AMPFI_02841, AMPFI_25340
OG0000122	AENJA_09263	AMPFI_13850, AMPFI_04566, AMPFI_20620
OG0000122	AENJA_26721	AMPFI_03816, AMPFI_08856
OG0000122	AENJA_14198	AMPFI_09948
OG0000122	AENJA_22788	AMPFI_21733
OG0000123	AENJA_13105	AMPFI_11014
OG0000123	AENJA_22182	AMPFI_23454
OG0000123	AENJA_01277	AMPFI_19193
OG0000123	AENJA_04063	AMPFI_03553
OG0000124	AENJA_03116, AENJA_25792	AMPFI_24111
OG0000124	AENJA_04495	AMPFI_07499, AMPFI_07500
OG0000124	AENJA_09769, AENJA_03187	AMPFI_02885
OG0000124	AENJA_05859	AMPFI_01689
OG0000125	AENJA_02605	AMPFI_22617
OG0000125	AENJA_16597	AMPFI_05262
OG0000125	AENJA_18946	AMPFI_03211
OG0000125	AENJA_04836	AMPFI_16776
OG0000125	AENJA_07272	AMPFI_12865
OG0000126	AENJA_24273	AMPFI_13551
OG0000126	AENJA_07507	AMPFI_19042
OG0000127	AENJA_11132	AMPFI_23284
OG0000127	AENJA_20308	AMPFI_11705
OG0000127	AENJA_04153	AMPFI_13476
OG0000127	AENJA_17569	AMPFI_18794
OG0000128	AENJA_07850, AENJA_17413, AENJA_26743	AMPFI_00795
OG0000128	AENJA_21735	AMPFI_16622, AMPFI_18803, AMPFI_04850
OG0000129	AENJA_11469	AMPFI_15379
OG0000129	AENJA_21737	AMPFI_05870
OG0000130	AENJA_15966	AMPFI_19706
OG0000131	AENJA_13807, AENJA_21097	AMPFI_21381
OG0000131	AENJA_23277	AMPFI_19747
OG0000133	AENJA_22212	AMPFI_00173
OG0000133	AENJA_02943	AMPFI_22002
OG0000134	AENJA_21791	AMPFI_16819, AMPFI_20131, AMPFI_25499, AMPFI_06970, AMPFI_02346
OG0000134	AENJA_24569, AENJA_06636, AENJA_15926, AENJA_13442	AMPFI_23692
OG0000134	AENJA_11383, AENJA_09789	AMPFI_25323, AMPFI_25368, AMPFI_00120
OG0000135	AENJA_16606, AENJA_09023, AENJA_18820, AENJA_09020, AENJA_15053	AMPFI_23824
OG0000136	AENJA_13535	AMPFI_08536
OG0000136	AENJA_13533	AMPFI_11509
OG0000136	AENJA_20044	AMPFI_05701
OG0000137	AENJA_11173	AMPFI_02989
OG0000137	AENJA_09533	AMPFI_12246
OG0000137	AENJA_20614	AMPFI_17220, AMPFI_19842, AMPFI_12126
OG0000138	AENJA_26015	AMPFI_02987, AMPFI_24782, AMPFI_15207, AMPFI_21095, AMPFI_16591, AMPFI_16403, AMPFI_22126
OG0000138	AENJA_05979	AMPFI_20862
OG0000138	AENJA_05061	AMPFI_23720
OG0000138	AENJA_00682, AENJA_02229	AMPFI_20553, AMPFI_25976, AMPFI_03416, AMPFI_02056, AMPFI_03387
OG0000138	AENJA_16432	AMPFI_19008, AMPFI_24504, AMPFI_22568
OG0000139	AENJA_07668	AMPFI_03242
OG0000139	AENJA_14233, AENJA_10490, AENJA_13897, AENJA_14832, AENJA_14830	AMPFI_23602, AMPFI_03549
OG0000141	AENJA_11870	AMPFI_07634
OG0000141	AENJA_05407	AMPFI_00765
OG0000142	AENJA_06608, AENJA_26249	AMPFI_12268
OG0000142	AENJA_21733, AENJA_26417	AMPFI_25838
OG0000142	AENJA_16857	AMPFI_20148, AMPFI_19366, AMPFI_20174, AMPFI_19305
OG0000144	AENJA_16607	AMPFI_20202, AMPFI_24147, AMPFI_19486, AMPFI_02537, AMPFI_13426, AMPFI_17664, AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511, AMPFI_04193
OG0000144	AENJA_03260	AMPFI_16568, AMPFI_25488, AMPFI_24032
OG0000145	AENJA_05166	AMPFI_23097
OG0000145	AENJA_06072	AMPFI_16939, AMPFI_05360, AMPFI_09628, AMPFI_21600
OG0000146	AENJA_10710, AENJA_00179	AMPFI_24880
OG0000146	AENJA_11735	AMPFI_00860
OG0000146	AENJA_08336	AMPFI_14497
OG0000146	AENJA_09802	AMPFI_23164, AMPFI_04825
OG0000146	AENJA_11048	AMPFI_09784, AMPFI_16825
OG0000146	AENJA_05978	AMPFI_17655
OG0000147	AENJA_12275	AMPFI_00036, AMPFI_00137
OG0000147	AENJA_03922	AMPFI_25058
OG0000147	AENJA_10787	AMPFI_22384
OG0000147	AENJA_03843	AMPFI_01359
OG0000148	AENJA_26311, AENJA_25264, AENJA_21218	AMPFI_23558
OG0000148	AENJA_21220	AMPFI_06814
OG0000149	AENJA_12111	AMPFI_19578
OG0000151	AENJA_13408	AMPFI_12292
OG0000151	AENJA_13409	AMPFI_05320
OG0000152	AENJA_11964	AMPFI_20977
OG0000152	AENJA_21209, AENJA_20261	AMPFI_19419
OG0000152	AENJA_24211, AENJA_01273, AENJA_12261	AMPFI_14536
OG0000152	AENJA_04484, AENJA_24114	AMPFI_14758
OG0000153	AENJA_08542	AMPFI_04979, AMPFI_19820
OG0000153	AENJA_13294	AMPFI_24594, AMPFI_03572
OG0000153	AENJA_14215	AMPFI_16848
OG0000155	AENJA_20550	AMPFI_11674
OG0000157	AENJA_03158	AMPFI_25988
OG0000157	AENJA_08473	AMPFI_18508
OG0000159	AENJA_16647, AENJA_17890	AMPFI_14640
OG0000159	AENJA_25487	AMPFI_11148
OG0000160	AENJA_20383	AMPFI_23627
OG0000160	AENJA_06959	AMPFI_10740
OG0000161	AENJA_20106	AMPFI_16758
OG0000161	AENJA_25241, AENJA_11731	AMPFI_18876, AMPFI_19264
OG0000161	AENJA_24632, AENJA_22043	AMPFI_03743, AMPFI_17033, AMPFI_20859, AMPFI_18748
OG0000161	AENJA_14853	AMPFI_20513, AMPFI_11927
OG0000161	AENJA_23988	AMPFI_03507
OG0000161	AENJA_26461	AMPFI_12092, AMPFI_21810
OG0000161	AENJA_24971	AMPFI_18450
OG0000161	AENJA_23989, AENJA_26710	AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269
OG0000161	AENJA_14576	AMPFI_14522, AMPFI_04279
OG0000161	AENJA_13705, AENJA_11243, AENJA_13560	AMPFI_09241, AMPFI_01249, AMPFI_19700, AMPFI_18785, AMPFI_19690
OG0000161	AENJA_11483	AMPFI_02650, AMPFI_16396, AMPFI_24823
OG0000161	AENJA_10386	AMPFI_18369
OG0000161	AENJA_19867, AENJA_18077	AMPFI_20425, AMPFI_17452
OG0000161	AENJA_03649, AENJA_15286	AMPFI_20087
OG0000162	AENJA_01578	AMPFI_02629
OG0000163	AENJA_06699	AMPFI_08892
OG0000163	AENJA_21072	AMPFI_22798
OG0000163	AENJA_14266	AMPFI_03655
OG0000163	AENJA_00250	AMPFI_02815
OG0000163	AENJA_14265	AMPFI_01484
OG0000163	AENJA_02338	AMPFI_15100
OG0000164	AENJA_00513	AMPFI_18140
OG0000164	AENJA_24821	AMPFI_18180
OG0000165	AENJA_06820, AENJA_04113	AMPFI_20099
OG0000166	AENJA_13257	AMPFI_20566
OG0000166	AENJA_22919, AENJA_01928	AMPFI_17469
OG0000167	AENJA_04545	AMPFI_07356
OG0000167	AENJA_12329	AMPFI_06385, AMPFI_02849, AMPFI_21928
OG0000167	AENJA_04868	AMPFI_19727
OG0000168	AENJA_06793	AMPFI_17580, AMPFI_14464
OG0000168	AENJA_16551	AMPFI_03245
OG0000168	AENJA_11862, AENJA_21363	AMPFI_17991
OG0000169	AENJA_00158, AENJA_08952	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546
OG0000169	AENJA_04999, AENJA_00159, AENJA_00157	AMPFI_08966, AMPFI_20922, AMPFI_20819
OG0000170	AENJA_18033	AMPFI_24769
OG0000171	AENJA_09998	AMPFI_16514
OG0000172	AENJA_10826	AMPFI_03980, AMPFI_17322
OG0000172	AENJA_10078	AMPFI_14014
OG0000173	AENJA_13078, AENJA_25617, AENJA_18852	AMPFI_14468
OG0000174	AENJA_09684	AMPFI_12146
OG0000174	AENJA_09689	AMPFI_25103
OG0000174	AENJA_02198	AMPFI_14045
OG0000175	AENJA_10259	AMPFI_12806, AMPFI_01453
OG0000175	AENJA_12556	AMPFI_04963
OG0000175	AENJA_05120	AMPFI_13786
OG0000178	AENJA_10856, AENJA_15335, AENJA_15334	AMPFI_06469, AMPFI_03466, AMPFI_08113
OG0000178	AENJA_21429	AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049
OG0000178	AENJA_20680	AMPFI_16958, AMPFI_20022
OG0000178	AENJA_10500	AMPFI_19757, AMPFI_15010
OG0000179	AENJA_05305	AMPFI_12504
OG0000179	AENJA_25279	AMPFI_16964
OG0000179	AENJA_14465	AMPFI_09111
OG0000179	AENJA_09174, AENJA_18216	AMPFI_00481
OG0000181	AENJA_08843	AMPFI_08987, AMPFI_15077, AMPFI_13877
OG0000181	AENJA_05116, AENJA_18867, AENJA_18892	AMPFI_16526
OG0000181	AENJA_04368	AMPFI_04959
OG0000182	AENJA_15115	AMPFI_18814, AMPFI_16704
OG0000183	AENJA_03852	AMPFI_14083
OG0000183	AENJA_21091	AMPFI_03468
OG0000184	AENJA_19614, AENJA_08959, AENJA_22614	AMPFI_14819
OG0000186	AENJA_16129	AMPFI_18026
OG0000186	AENJA_06752, AENJA_06753, AENJA_16122	AMPFI_23623
OG0000187	AENJA_18269	AMPFI_17556
OG0000188	AENJA_22199	AMPFI_15240, AMPFI_02754
OG0000188	AENJA_15378	AMPFI_08253
OG0000190	AENJA_04601, AENJA_21643	AMPFI_19831, AMPFI_15341, AMPFI_10426
OG0000190	AENJA_07560	AMPFI_07098
OG0000190	AENJA_11439, AENJA_11436, AENJA_11437, AENJA_03254, AENJA_14895, AENJA_00394, AENJA_16008, AENJA_20660, AENJA_03645, AENJA_11075, AENJA_23364	AMPFI_03623, AMPFI_20289
OG0000190	AENJA_03552	AMPFI_11103
OG0000190	AENJA_24224	AMPFI_03096
OG0000190	AENJA_02749	AMPFI_23252
OG0000191	AENJA_11494, AENJA_16824	AMPFI_16167
OG0000192	AENJA_06675	AMPFI_10868
OG0000192	AENJA_23240	AMPFI_19784
OG0000192	AENJA_11217, AENJA_11222	AMPFI_05198
OG0000192	AENJA_04859	AMPFI_03281
OG0000194	AENJA_10642, AENJA_01834	AMPFI_21495, AMPFI_14332
OG0000195	AENJA_16048	AMPFI_05326
OG0000195	AENJA_02703	AMPFI_05107
OG0000196	AENJA_24166	AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422
OG0000196	AENJA_22013	AMPFI_08003, AMPFI_08002
OG0000196	AENJA_13895	AMPFI_18935
OG0000196	AENJA_25375, AENJA_17298, AENJA_26074	AMPFI_11666, AMPFI_00327
OG0000196	AENJA_26574, AENJA_07238, AENJA_25430, AENJA_26464, AENJA_23650, AENJA_14272, AENJA_18940	AMPFI_04305
OG0000197	AENJA_18863, AENJA_02976, AENJA_03276	AMPFI_00480
OG0000197	AENJA_03262	AMPFI_14260
OG0000198	AENJA_08705	AMPFI_22960
OG0000198	AENJA_19983	AMPFI_14393
OG0000198	AENJA_08702	AMPFI_20815, AMPFI_05491
OG0000200	AENJA_00136, AENJA_00134	AMPFI_05474
OG0000200	AENJA_00133	AMPFI_21951, AMPFI_14281
OG0000201	AENJA_04223	AMPFI_03122
OG0000201	AENJA_00457	AMPFI_01733
OG0000202	AENJA_10134	AMPFI_02277
OG0000203	AENJA_10014	AMPFI_10377, AMPFI_15263
OG0000203	AENJA_10780	AMPFI_06550
OG0000204	AENJA_01745	AMPFI_16667
OG0000204	AENJA_12472	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000205	AENJA_13787	AMPFI_19091
OG0000206	AENJA_17989, AENJA_13770	AMPFI_22039
OG0000207	AENJA_24487	AMPFI_08635
OG0000208	AENJA_06125	AMPFI_25316
OG0000208	AENJA_16595	AMPFI_25934, AMPFI_04187
OG0000209	AENJA_03679	AMPFI_01596, AMPFI_01277
OG0000209	AENJA_17144	AMPFI_21414
OG0000210	AENJA_13029	AMPFI_16256
OG0000210	AENJA_06576	AMPFI_10745
OG0000210	AENJA_19501	AMPFI_24350
OG0000210	AENJA_07421	AMPFI_11493
OG0000210	AENJA_04024	AMPFI_21005
OG0000211	AENJA_25447	AMPFI_10849
OG0000211	AENJA_09895	AMPFI_05941
OG0000211	AENJA_02934	AMPFI_12814
OG0000211	AENJA_10795	AMPFI_16753
OG0000213	AENJA_07228	AMPFI_07663
OG0000214	AENJA_13800, AENJA_13233, AENJA_22920, AENJA_19930, AENJA_10236, AENJA_09292, AENJA_21700	AMPFI_13170
OG0000214	AENJA_03581	AMPFI_13169
OG0000215	AENJA_06502, AENJA_01427	AMPFI_03565
OG0000215	AENJA_06499	AMPFI_09805
OG0000215	AENJA_03894, AENJA_01426	AMPFI_23213
OG0000216	AENJA_04001	AMPFI_10830
OG0000216	AENJA_05527	AMPFI_15756
OG0000218	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825	AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956
OG0000219	AENJA_23665, AENJA_01904, AENJA_18885	AMPFI_08805, AMPFI_24608
OG0000220	AENJA_25417	AMPFI_11145
OG0000220	AENJA_19945	AMPFI_09063
OG0000220	AENJA_06243	AMPFI_16751
OG0000220	AENJA_19950	AMPFI_20109, AMPFI_11272
OG0000220	AENJA_20772	AMPFI_05814
OG0000220	AENJA_08885	AMPFI_12253
OG0000221	AENJA_18945	AMPFI_07550
OG0000221	AENJA_12084	AMPFI_18146, AMPFI_19059
OG0000222	AENJA_10919, AENJA_15540	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	AENJA_17914	AMPFI_12761
OG0000223	AENJA_25328, AENJA_19949	AMPFI_09693
OG0000225	AENJA_18668	AMPFI_24201
OG0000226	AENJA_19996, AENJA_22487, AENJA_22493	AMPFI_19055, AMPFI_20488, AMPFI_21777, AMPFI_11732, AMPFI_11731
OG0000226	AENJA_22494	AMPFI_16446
OG0000227	AENJA_15989	AMPFI_12350
OG0000227	AENJA_15987	AMPFI_07507
OG0000228	AENJA_00460	AMPFI_21741
OG0000228	AENJA_10515	AMPFI_23893, AMPFI_01572
OG0000229	AENJA_21370	AMPFI_00048, AMPFI_01094
OG0000229	AENJA_26296, AENJA_26297	AMPFI_05764
OG0000229	AENJA_26293	AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	AENJA_06650	AMPFI_09954
OG0000230	AENJA_22711	AMPFI_14811
OG0000231	AENJA_15363	AMPFI_03284
OG0000231	AENJA_08495	AMPFI_01759
OG0000232	AENJA_10707, AENJA_18877	AMPFI_10141
