Orthogroup	AENJA_ok	BRALA
OG0000080	AENJA_16112, AENJA_24979, AENJA_06701, AENJA_05406, AENJA_10526, AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696, AENJA_13588, AENJA_12681, AENJA_22904	BRALA16765
OG0000081	AENJA_04625, AENJA_04630, AENJA_04629	BRALA18450, BRALA18449, BRALA18446, BRALA18452, BRALA05158, BRALA05161
OG0000081	AENJA_22439, AENJA_23269	BRALA35664
OG0000081	AENJA_23268	BRALA34121, BRALA18692, BRALA18695, BRALA14921, BRALA17428
OG0000082	AENJA_25747	BRALA23991
OG0000082	AENJA_11460	BRALA12024
OG0000083	AENJA_21795	BRALA11838, BRALA11834
OG0000083	AENJA_09136, AENJA_08957	BRALA25048
OG0000084	AENJA_24814	BRALA16357
OG0000084	AENJA_16500	BRALA06864, BRALA06861, BRALA24902, BRALA20804
OG0000084	AENJA_23710	BRALA03784
OG0000085	AENJA_05556	BRALA10231
OG0000085	AENJA_06487	BRALA35021
OG0000085	AENJA_24493	BRALA20574
OG0000085	AENJA_06382	BRALA25560
OG0000085	AENJA_08917	BRALA18829
OG0000086	AENJA_15016, AENJA_09648	BRALA32069
OG0000086	AENJA_13798	BRALA30772
OG0000086	AENJA_02823, AENJA_22241	BRALA33258, BRALA03417
OG0000086	AENJA_15860, AENJA_25942, AENJA_16623, AENJA_16711, AENJA_22511, AENJA_01659, AENJA_17162	BRALA08255
OG0000087	AENJA_19775	BRALA02414
OG0000088	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104, AENJA_11026, AENJA_11029, AENJA_15119, AENJA_13877	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000088	AENJA_03166, AENJA_03175, AENJA_08500	BRALA17728
OG0000089	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593
OG0000089	AENJA_09728	BRALA34579
OG0000090	AENJA_02476	BRALA02609
OG0000090	AENJA_00372, AENJA_17985, AENJA_10145	BRALA02611
OG0000090	AENJA_19633	BRALA22440
OG0000090	AENJA_26164	BRALA09731
OG0000090	AENJA_01954	BRALA04706
OG0000091	AENJA_01383, AENJA_01384, AENJA_01385	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198
OG0000091	AENJA_05198, AENJA_09904, AENJA_06299	BRALA20643, BRALA24218, BRALA11634, BRALA07640, BRALA34071, BRALA10846, BRALA26173
OG0000093	AENJA_00982, AENJA_09061, AENJA_19888	BRALA13617, BRALA23773, BRALA10852, BRALA01719, BRALA20154, BRALA25820, BRALA08242, BRALA14143, BRALA23122, BRALA10555, BRALA11779, BRALA26031, BRALA09261, BRALA01316
OG0000093	AENJA_09135	BRALA28377, BRALA20522, BRALA17985, BRALA09980, BRALA27134, BRALA10169, BRALA26746, BRALA09214, BRALA09292, BRALA09217, BRALA09420, BRALA04873, BRALA21833, BRALA30465, BRALA09212, BRALA07003, BRALA04758, BRALA20840, BRALA13823, BRALA28274, BRALA31045, BRALA13918, BRALA16091, BRALA31189
OG0000093	AENJA_08955	BRALA01722
OG0000093	AENJA_04649, AENJA_22923	BRALA28375, BRALA33749
OG0000094	AENJA_14582	BRALA34518
OG0000094	AENJA_26553	BRALA09222, BRALA24092
OG0000095	AENJA_19114, AENJA_16573, AENJA_22915, AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173, AENJA_25126, AENJA_11793, AENJA_23676	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	AENJA_25727	BRALA29898, BRALA29897
OG0000096	AENJA_08423	BRALA08595, BRALA28945
OG0000096	AENJA_09240	BRALA02509
OG0000096	AENJA_14053	BRALA24883
OG0000097	AENJA_19407, AENJA_02407	BRALA14234
OG0000097	AENJA_07989, AENJA_07990, AENJA_20179, AENJA_07992, AENJA_18648, AENJA_07730	BRALA05553, BRALA14233, BRALA32615, BRALA14235, BRALA25549
OG0000098	AENJA_16173	BRALA11632, BRALA09472, BRALA00841
OG0000098	AENJA_10136, AENJA_10137	BRALA00433
OG0000098	AENJA_15215	BRALA09558
OG0000099	AENJA_17408	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893
OG0000099	AENJA_19631	BRALA35493
OG0000099	AENJA_07638, AENJA_14869	BRALA15695, BRALA29540, BRALA29541
OG0000100	AENJA_08011	BRALA17244
OG0000100	AENJA_04352, AENJA_16267, AENJA_08182	BRALA09332
OG0000100	AENJA_26104, AENJA_06096	BRALA34789
OG0000100	AENJA_00956, AENJA_05837, AENJA_07310, AENJA_13839, AENJA_05294	BRALA17139
OG0000100	AENJA_10755	BRALA29105
OG0000101	AENJA_26592	BRALA27830
OG0000101	AENJA_26594	BRALA34770, BRALA14230
OG0000101	AENJA_00251	BRALA14227, BRALA01723, BRALA14232, BRALA14229, BRALA14228
OG0000101	AENJA_06142	BRALA35778, BRALA34308
OG0000101	AENJA_14914, AENJA_21479, AENJA_11421	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	AENJA_05030, AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164	BRALA25931
OG0000102	AENJA_06075	BRALA10017, BRALA10010, BRALA10018, BRALA10013, BRALA10014, BRALA10019, BRALA10016
OG0000103	AENJA_10812	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033
OG0000104	AENJA_04107	BRALA24676, BRALA24677
OG0000104	AENJA_02684	BRALA26650
OG0000104	AENJA_26666	BRALA24675
OG0000105	AENJA_09389, AENJA_09390, AENJA_18341, AENJA_18342, AENJA_18210, AENJA_14801, AENJA_14802, AENJA_18029, AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915	BRALA27301, BRALA27302, BRALA27300
OG0000106	AENJA_21591	BRALA03304, BRALA03303, BRALA03302, BRALA03305
OG0000106	AENJA_13743	BRALA17617
OG0000106	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367
OG0000108	AENJA_21690, AENJA_21287	BRALA11274, BRALA16846
OG0000108	AENJA_04453	BRALA00973
OG0000108	AENJA_06982	BRALA16179, BRALA16183, BRALA16198, BRALA02119
OG0000109	AENJA_23715, AENJA_15408	BRALA25227
OG0000109	AENJA_16408, AENJA_25008	BRALA34371
OG0000109	AENJA_04502, AENJA_24882	BRALA05286
OG0000110	AENJA_15291, AENJA_04603, AENJA_15296, AENJA_15289, AENJA_15290, AENJA_16216, AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217	BRALA05542, BRALA08593, BRALA22079, BRALA25609
OG0000110	AENJA_09309, AENJA_19995	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145
OG0000110	AENJA_08732	BRALA25881, BRALA05405, BRALA34750
OG0000111	AENJA_23685	BRALA06221, BRALA13079, BRALA13080
OG0000112	AENJA_11052, AENJA_24371	BRALA25427, BRALA12323, BRALA31459, BRALA12320, BRALA08902, BRALA31462, BRALA31471, BRALA31467, BRALA31463, BRALA27533
OG0000112	AENJA_24523, AENJA_26456, AENJA_26399	BRALA12278, BRALA34017, BRALA12277
OG0000112	AENJA_13242	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830
OG0000113	AENJA_14458	BRALA30624, BRALA26607, BRALA21348, BRALA30625
OG0000113	AENJA_02203	BRALA05737
OG0000113	AENJA_09826	BRALA34204
OG0000114	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610
OG0000115	AENJA_02773	BRALA01362, BRALA20205
OG0000116	AENJA_23563, AENJA_23564	BRALA13339
OG0000117	AENJA_02548	BRALA19489, BRALA26828
OG0000117	AENJA_22084	BRALA09293, BRALA09216, BRALA25244, BRALA27129, BRALA10321
OG0000117	AENJA_10010	BRALA12964
OG0000117	AENJA_23949	BRALA01635, BRALA01636
OG0000117	AENJA_08111	BRALA18688, BRALA13613
OG0000118	AENJA_20121, AENJA_07143, AENJA_26731	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922
OG0000119	AENJA_18357, AENJA_20512	BRALA06707, BRALA09190
OG0000119	AENJA_08115, AENJA_08491	BRALA14028, BRALA14029
OG0000121	AENJA_09065	BRALA03924, BRALA20434, BRALA03923
OG0000121	AENJA_15702	BRALA32936
OG0000121	AENJA_15894, AENJA_19956, AENJA_09165	BRALA32320
OG0000121	AENJA_07109	BRALA02169
OG0000122	AENJA_09263	BRALA04629
OG0000122	AENJA_22788	BRALA07001
OG0000123	AENJA_13105	BRALA11476
OG0000123	AENJA_11261	BRALA16281
OG0000123	AENJA_22182	BRALA11475
OG0000123	AENJA_08161	BRALA11471
OG0000123	AENJA_11939, AENJA_11934	BRALA22355
OG0000124	AENJA_04495	BRALA26544
OG0000124	AENJA_03187	BRALA05628
OG0000124	AENJA_26736	BRALA26268
OG0000124	AENJA_05859	BRALA23466
OG0000125	AENJA_09264	BRALA07049
OG0000125	AENJA_18946	BRALA11353
OG0000125	AENJA_04836	BRALA11356
OG0000126	AENJA_07507	BRALA21733
OG0000127	AENJA_11132	BRALA34921
OG0000127	AENJA_20308	BRALA06066
OG0000127	AENJA_04153	BRALA17083
OG0000127	AENJA_17569	BRALA16654
OG0000127	AENJA_00497	BRALA06242
OG0000127	AENJA_11687	BRALA34798
OG0000128	AENJA_22594, AENJA_22595	BRALA21885, BRALA21891, BRALA03636
OG0000128	AENJA_17413, AENJA_26743	BRALA13405
OG0000128	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744	BRALA13384
OG0000128	AENJA_21735	BRALA31378
OG0000129	AENJA_11469	BRALA13415
OG0000129	AENJA_21737	BRALA11658
OG0000129	AENJA_12119, AENJA_20942, AENJA_12123	BRALA33036, BRALA19532, BRALA15020, BRALA27240
OG0000130	AENJA_15966	BRALA16322, BRALA12329, BRALA22977, BRALA28126
OG0000131	AENJA_13807, AENJA_21097	BRALA24562
OG0000131	AENJA_24734	BRALA02702
OG0000131	AENJA_26204, AENJA_02558, AENJA_02442, AENJA_02441	BRALA20290, BRALA05190, BRALA24887, BRALA15582, BRALA31744, BRALA02675, BRALA17863, BRALA17862, BRALA17868, BRALA17869
OG0000133	AENJA_22212	BRALA22999
OG0000133	AENJA_02943	BRALA25591
OG0000134	AENJA_21791	BRALA27745, BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024
OG0000134	AENJA_24569, AENJA_06636, AENJA_15926, AENJA_13442	BRALA28399, BRALA33549
OG0000134	AENJA_11383, AENJA_09789	BRALA32875, BRALA30208, BRALA08576, BRALA09591, BRALA20135, BRALA19560
OG0000135	AENJA_07860	BRALA09377, BRALA09376, BRALA00459
OG0000135	AENJA_15054	BRALA34007
OG0000135	AENJA_15053	BRALA10455
OG0000136	AENJA_13535	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294
OG0000137	AENJA_26083	BRALA21689, BRALA16648
OG0000137	AENJA_25528, AENJA_11173	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017
OG0000137	AENJA_09533	BRALA25430, BRALA25424, BRALA35631, BRALA30028
OG0000138	AENJA_05793	BRALA33606, BRALA30696
OG0000138	AENJA_05061	BRALA29102
OG0000138	AENJA_00682, AENJA_02229	BRALA15586, BRALA30479, BRALA21334, BRALA24881, BRALA26533
OG0000138	AENJA_16432	BRALA32811, BRALA15585, BRALA32722, BRALA33138, BRALA15584, BRALA24882, BRALA14912, BRALA32091, BRALA15583, BRALA16060, BRALA21333, BRALA33205
OG0000139	AENJA_07668	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983
OG0000140	AENJA_01263	BRALA32130
OG0000140	AENJA_14937	BRALA31761
OG0000140	AENJA_16090, AENJA_05474	BRALA29073
OG0000140	AENJA_22374, AENJA_05446	BRALA21055
OG0000140	AENJA_08529	BRALA16829, BRALA26717
OG0000140	AENJA_05753	BRALA12989
OG0000141	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824	BRALA17575, BRALA10435
OG0000141	AENJA_11870, AENJA_15985, AENJA_19700, AENJA_22297, AENJA_26376, AENJA_05407	BRALA03140, BRALA03139, BRALA03141
OG0000142	AENJA_18497, AENJA_26251, AENJA_06608, AENJA_26249, AENJA_21733, AENJA_26417	BRALA11507
OG0000142	AENJA_16857	BRALA02306
OG0000144	AENJA_16607	BRALA30071, BRALA21424, BRALA11545
OG0000145	AENJA_05166	BRALA23325
OG0000145	AENJA_06072	BRALA21332, BRALA01491, BRALA20200, BRALA22128, BRALA17183, BRALA33209, BRALA28773, BRALA04358, BRALA15523, BRALA34084, BRALA21335
OG0000146	AENJA_00179	BRALA09942
OG0000146	AENJA_11735	BRALA16781, BRALA26539, BRALA32053, BRALA08749, BRALA22251, BRALA31482, BRALA01423, BRALA33078, BRALA29122, BRALA29204, BRALA29930, BRALA01938, BRALA29214, BRALA18851, BRALA32970, BRALA15983, BRALA31235, BRALA12540, BRALA25539
OG0000146	AENJA_19223, AENJA_23246	BRALA30733, BRALA27139
OG0000146	AENJA_09402	BRALA20692, BRALA08961, BRALA28364, BRALA33054, BRALA21562
OG0000146	AENJA_00569	BRALA19556
OG0000146	AENJA_08336	BRALA31939, BRALA14796, BRALA29378, BRALA11937, BRALA06481, BRALA33949, BRALA03681, BRALA27621, BRALA31208, BRALA30734, BRALA24615, BRALA23539, BRALA25540, BRALA33029, BRALA27950, BRALA09311, BRALA31481, BRALA34870, BRALA34332, BRALA28009
OG0000146	AENJA_24548	BRALA16782, BRALA17288, BRALA27947, BRALA27242, BRALA31937, BRALA34148, BRALA20272, BRALA27691, BRALA35341, BRALA21098, BRALA14795, BRALA12605
OG0000146	AENJA_09802	BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623, BRALA30958
OG0000146	AENJA_08448	BRALA13000
OG0000147	AENJA_03922	BRALA16538
OG0000147	AENJA_10787	BRALA30660
OG0000148	AENJA_26311, AENJA_25264, AENJA_21218	BRALA09428
OG0000148	AENJA_21220	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051
OG0000149	AENJA_12111	BRALA04476
OG0000149	AENJA_03471, AENJA_12512	BRALA12518, BRALA28887
OG0000149	AENJA_18447	BRALA24371
OG0000151	AENJA_07187	BRALA24824
OG0000151	AENJA_13409	BRALA18487
OG0000151	AENJA_03698	BRALA21767, BRALA30997
OG0000153	AENJA_13294	BRALA19462
OG0000154	AENJA_20462	BRALA22725, BRALA18903
OG0000154	AENJA_12712, AENJA_23552, AENJA_01647, AENJA_22205, AENJA_07955	BRALA19270
OG0000154	AENJA_21631, AENJA_09760, AENJA_17018, AENJA_09038	BRALA01106, BRALA06585, BRALA35002, BRALA19193
OG0000155	AENJA_20550	BRALA16575
OG0000157	AENJA_03158	BRALA11237
OG0000157	AENJA_08473	BRALA28027
OG0000159	AENJA_13258	BRALA06638
OG0000159	AENJA_06073	BRALA02682
OG0000159	AENJA_25487	BRALA07694, BRALA07731, BRALA07711
OG0000160	AENJA_06959	BRALA09740
OG0000160	AENJA_13005	BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771
OG0000162	AENJA_01578	BRALA14610, BRALA34897
OG0000162	AENJA_09371	BRALA29217, BRALA32848, BRALA35892, BRALA35512, BRALA28170, BRALA34322, BRALA34430, BRALA35671, BRALA34178
OG0000163	AENJA_14266	BRALA16731, BRALA16733, BRALA16732
OG0000164	AENJA_24821	BRALA15645
OG0000164	AENJA_15219	BRALA01615
OG0000165	AENJA_04113	BRALA35730
OG0000166	AENJA_09907, AENJA_09910	BRALA33546
OG0000166	AENJA_11187, AENJA_24885	BRALA07086
OG0000167	AENJA_04545	BRALA17123
OG0000167	AENJA_12328	BRALA14209, BRALA17893, BRALA33074, BRALA33075
OG0000168	AENJA_06793	BRALA19184
OG0000168	AENJA_16549, AENJA_16551	BRALA01020, BRALA13286, BRALA13283
OG0000169	AENJA_00158, AENJA_08952	BRALA08147, BRALA04305
OG0000169	AENJA_04999, AENJA_00159, AENJA_00157	BRALA11953
OG0000169	AENJA_25576, AENJA_16357, AENJA_16336	BRALA12580, BRALA14929, BRALA34193
OG0000170	AENJA_18033	BRALA09131
OG0000171	AENJA_00267	BRALA33750
OG0000171	AENJA_26673, AENJA_26672	BRALA09972, BRALA09975, BRALA34620, BRALA11421, BRALA23749, BRALA04631
OG0000171	AENJA_09998	BRALA06721
OG0000172	AENJA_10826, AENJA_10825	BRALA19684, BRALA24662
OG0000172	AENJA_19160, AENJA_21023	BRALA23427, BRALA05075, BRALA09367, BRALA05284
OG0000172	AENJA_10078	BRALA19981
OG0000173	AENJA_14259	BRALA20993
OG0000173	AENJA_13078, AENJA_25617, AENJA_18852	BRALA05388
OG0000174	AENJA_09689	BRALA01909
OG0000174	AENJA_19122	BRALA10706, BRALA03775
OG0000175	AENJA_06264, AENJA_00936, AENJA_00556	BRALA24671
OG0000175	AENJA_05120	BRALA14699, BRALA14698
OG0000179	AENJA_05305	BRALA13816
OG0000179	AENJA_20696	BRALA03686
OG0000179	AENJA_09174, AENJA_18216	BRALA28779
OG0000180	AENJA_16046	BRALA18757
OG0000181	AENJA_08843	BRALA20263
OG0000181	AENJA_22272	BRALA09404
OG0000181	AENJA_05116, AENJA_18867, AENJA_18892	BRALA25948
OG0000182	AENJA_13561, AENJA_04237, AENJA_14411, AENJA_25436, AENJA_18200	BRALA31663, BRALA29126, BRALA30715
OG0000183	AENJA_03852	BRALA34386
OG0000183	AENJA_18616	BRALA30657
OG0000184	AENJA_15402, AENJA_19874	BRALA24654
OG0000184	AENJA_19614, AENJA_08959, AENJA_22614	BRALA24349, BRALA24348, BRALA24345, BRALA13027, BRALA24344
OG0000185	AENJA_05818, AENJA_13582	BRALA17010
OG0000185	AENJA_13583	BRALA09635
OG0000185	AENJA_06437	BRALA20218
OG0000185	AENJA_19885	BRALA09638
OG0000186	AENJA_06752	BRALA21576
OG0000186	AENJA_22490	BRALA13619
OG0000187	AENJA_18269	BRALA31621, BRALA31063
OG0000187	AENJA_01561, AENJA_03713, AENJA_14945, AENJA_16031, AENJA_01468, AENJA_06713, AENJA_14751, AENJA_14236, AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141, AENJA_22656, AENJA_23089, AENJA_15071, AENJA_13071	BRALA08508
OG0000188	AENJA_22199	BRALA14550
OG0000188	AENJA_15378	BRALA03655
OG0000190	AENJA_04601, AENJA_21643	BRALA07544, BRALA07542, BRALA07545
OG0000191	AENJA_11494, AENJA_16824	BRALA03962
OG0000192	AENJA_06675	BRALA05274
OG0000192	AENJA_19694	BRALA02780
OG0000192	AENJA_23240	BRALA03467
OG0000192	AENJA_11217, AENJA_11222	BRALA03466
OG0000192	AENJA_16678, AENJA_04859	BRALA25029
OG0000193	AENJA_10880, AENJA_10878, AENJA_10877, AENJA_08498	BRALA35297
OG0000194	AENJA_10642, AENJA_01834	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297
OG0000195	AENJA_16048	BRALA27202, BRALA33299, BRALA21846
OG0000195	AENJA_12573	BRALA14189
OG0000195	AENJA_10227, AENJA_02703	BRALA01750, BRALA01749, BRALA08338, BRALA22184
OG0000197	AENJA_18863, AENJA_02976, AENJA_03276	BRALA29466, BRALA29467, BRALA15189, BRALA19566
OG0000197	AENJA_03262	BRALA20671, BRALA10218
OG0000198	AENJA_08705	BRALA19290, BRALA21496
OG0000198	AENJA_08704, AENJA_21119, AENJA_21118, AENJA_19983, AENJA_08702	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122
OG0000200	AENJA_00136, AENJA_00134	BRALA16178
OG0000200	AENJA_00133	BRALA16185
OG0000201	AENJA_04223	BRALA11221
OG0000201	AENJA_12926	BRALA14937
OG0000201	AENJA_00457	BRALA24651
OG0000202	AENJA_10134	BRALA31830, BRALA31826
OG0000203	AENJA_01110	BRALA06689
OG0000203	AENJA_20011	BRALA14737
OG0000203	AENJA_10014	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399
OG0000204	AENJA_12472	BRALA02474
OG0000205	AENJA_05025	BRALA21195
OG0000205	AENJA_01890	BRALA28681
OG0000206	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323	BRALA25642, BRALA25645, BRALA27739, BRALA21905, BRALA08313, BRALA25643
OG0000206	AENJA_17989, AENJA_13770	BRALA22100
OG0000207	AENJA_24487	BRALA03383
OG0000208	AENJA_06125	BRALA35053, BRALA34947, BRALA35305
OG0000208	AENJA_16595	BRALA13300, BRALA27233, BRALA24278, BRALA35214, BRALA35549, BRALA33938, BRALA33891, BRALA27230, BRALA35033, BRALA34389
OG0000209	AENJA_03679	BRALA01621, BRALA26987, BRALA22792
OG0000209	AENJA_01901, AENJA_17144	BRALA25102
OG0000210	AENJA_21122	BRALA04448
OG0000210	AENJA_13029	BRALA05034
OG0000210	AENJA_06576	BRALA34339
OG0000210	AENJA_19501	BRALA01074, BRALA01072
OG0000210	AENJA_10706	BRALA00876
OG0000210	AENJA_04024	BRALA05812
OG0000211	AENJA_25447	BRALA12046
OG0000211	AENJA_09895	BRALA13452, BRALA35174
OG0000211	AENJA_19821	BRALA35905
OG0000211	AENJA_00791	BRALA33365
OG0000211	AENJA_02934	BRALA15028
OG0000213	AENJA_07228	BRALA23230
OG0000213	AENJA_04662	BRALA23231, BRALA33816, BRALA23229
OG0000214	AENJA_02509, AENJA_06236, AENJA_00525, AENJA_12784, AENJA_03192, AENJA_03563, AENJA_20391, AENJA_02580	BRALA27877, BRALA29941
OG0000214	AENJA_21700	BRALA24071, BRALA19305
OG0000214	AENJA_03581	BRALA25153, BRALA35333, BRALA30932, BRALA21539, BRALA30563
OG0000215	AENJA_06502, AENJA_01427	BRALA09164
OG0000215	AENJA_06499, AENJA_03894, AENJA_01426	BRALA14093
OG0000218	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825, AENJA_26732	BRALA12469, BRALA27090, BRALA27088, BRALA18542, BRALA27087, BRALA11952, BRALA11951, BRALA00320
OG0000219	AENJA_23665, AENJA_01904, AENJA_18885, AENJA_16780, AENJA_14660, AENJA_13478, AENJA_13480, AENJA_04429, AENJA_02089, AENJA_16449, AENJA_05394, AENJA_12270, AENJA_12272, AENJA_20036, AENJA_05395, AENJA_15680, AENJA_12349, AENJA_08589, AENJA_23307, AENJA_03678	BRALA30856, BRALA29563
OG0000220	AENJA_25417	BRALA03898
OG0000220	AENJA_19945	BRALA01840
OG0000220	AENJA_06243, AENJA_19950	BRALA01841
OG0000221	AENJA_18945, AENJA_16769	BRALA04793, BRALA07381, BRALA07380
OG0000221	AENJA_12084	BRALA10634
OG0000225	AENJA_04793, AENJA_18668	BRALA20442, BRALA20435
OG0000227	AENJA_15989	BRALA04952, BRALA04966
OG0000227	AENJA_15987, AENJA_15991	BRALA04957
OG0000228	AENJA_00460	BRALA34100
OG0000228	AENJA_20374	BRALA29051, BRALA33810
OG0000228	AENJA_10515	BRALA14448, BRALA28771, BRALA14709
OG0000229	AENJA_10244	BRALA13906
OG0000229	AENJA_23576, AENJA_16825, AENJA_01160, AENJA_07809, AENJA_03989, AENJA_07812, AENJA_07810, AENJA_04457	BRALA00726
OG0000229	AENJA_26296, AENJA_26297, AENJA_26293	BRALA13406, BRALA22316, BRALA01806, BRALA10794, BRALA01662, BRALA25953, BRALA25949
OG0000230	AENJA_06650	BRALA01549
OG0000230	AENJA_22711, AENJA_26339, AENJA_04754	BRALA03506, BRALA03504, BRALA03490, BRALA33964, BRALA33988, BRALA17763, BRALA32045
OG0000231	AENJA_18059	BRALA20862, BRALA20863
OG0000231	AENJA_15363	BRALA24167
OG0000231	AENJA_08495	BRALA20465
OG0000232	AENJA_10707, AENJA_18877	BRALA25833
OG0000232	AENJA_10702	BRALA14748, BRALA14750, BRALA14749, BRALA14751, BRALA14752, BRALA14753, BRALA14746
OG0000232	AENJA_10700	BRALA27582
OG0000232	AENJA_22644, AENJA_08798, AENJA_08797, AENJA_20464, AENJA_09580, AENJA_10703, AENJA_00510, AENJA_26424, AENJA_26419	BRALA34925, BRALA00968
OG0000233	AENJA_04371	BRALA10164, BRALA10197, BRALA18422, BRALA10165
OG0000234	AENJA_02022	BRALA04116
OG0000234	AENJA_09853	BRALA02072
OG0000236	AENJA_07611, AENJA_02045, AENJA_00230	BRALA19030
