Orthogroup	AENJA_ok	STRPU_ok
OG0000056	AENJA_20270	STRPU_18531, STRPU_18489
OG0000056	AENJA_05228	STRPU_12248, STRPU_11783
OG0000056	AENJA_14653	STRPU_05523
OG0000057	AENJA_05247, AENJA_22751, AENJA_20208, AENJA_16752, AENJA_23652	STRPU_15511, STRPU_15515, STRPU_15513, STRPU_15522, STRPU_15517, STRPU_15521, STRPU_15512, STRPU_15518, STRPU_15524, STRPU_15520, STRPU_15523, STRPU_15510, STRPU_15514, STRPU_06456, STRPU_18393, STRPU_10377, STRPU_10376, STRPU_03172, STRPU_10378, STRPU_10379, STRPU_11849, STRPU_11850, STRPU_11851, STRPU_10380, STRPU_16444, STRPU_10382
OG0000057	AENJA_17618, AENJA_26136, AENJA_26132, AENJA_08684, AENJA_22887, AENJA_05276, AENJA_22882, AENJA_00547, AENJA_00284, AENJA_08678, AENJA_20325, AENJA_14624, AENJA_22206, AENJA_08076, AENJA_04680, AENJA_04677	STRPU_13541, STRPU_06452
OG0000057	AENJA_11025	STRPU_09580
OG0000057	AENJA_15044, AENJA_21589, AENJA_13773	STRPU_10530, STRPU_02305, STRPU_18108, STRPU_09940
OG0000058	AENJA_23345	STRPU_10155, STRPU_10092
OG0000058	AENJA_12354	STRPU_09783
OG0000058	AENJA_14024	STRPU_22659, STRPU_20114, STRPU_20092, STRPU_20113, STRPU_20091, STRPU_20112, STRPU_20090, STRPU_01463, STRPU_08710, STRPU_08708, STRPU_01464
OG0000058	AENJA_10634	STRPU_08638
OG0000058	AENJA_08370	STRPU_13907, STRPU_00581
OG0000059	AENJA_13132	STRPU_05220
OG0000059	AENJA_17651	STRPU_05822
OG0000059	AENJA_20505, AENJA_00656	STRPU_26445
OG0000059	AENJA_18423, AENJA_19757	STRPU_19725
OG0000059	AENJA_26400	STRPU_02976
OG0000059	AENJA_11199, AENJA_02561, AENJA_02562	STRPU_24694, STRPU_24697, STRPU_24828, STRPU_24005
OG0000060	AENJA_17233	STRPU_24855
OG0000060	AENJA_19748	STRPU_18179
OG0000060	AENJA_06413	STRPU_17613
OG0000060	AENJA_23597	STRPU_12994
OG0000061	AENJA_07301	STRPU_13962
OG0000061	AENJA_07183	STRPU_02428, STRPU_13635
OG0000061	AENJA_26614, AENJA_08766	STRPU_13959, STRPU_13958
OG0000061	AENJA_06999	STRPU_13278, STRPU_13279
OG0000061	AENJA_07304	STRPU_13961
OG0000062	AENJA_09642	STRPU_12721, STRPU_24303, STRPU_12720
OG0000062	AENJA_22683	STRPU_12719, STRPU_26408
OG0000062	AENJA_08106, AENJA_05257, AENJA_04997, AENJA_21915, AENJA_04995	STRPU_08191
OG0000062	AENJA_03699	STRPU_19993, STRPU_19459, STRPU_19398
OG0000063	AENJA_20321	STRPU_18989
OG0000063	AENJA_03789	STRPU_23711
OG0000063	AENJA_04323	STRPU_19258, STRPU_01260, STRPU_18990, STRPU_18981, STRPU_07188, STRPU_19022, STRPU_00471, STRPU_18997
OG0000063	AENJA_26394	STRPU_18657
OG0000064	AENJA_16750	STRPU_13555, STRPU_25159, STRPU_13144, STRPU_13164, STRPU_13376, STRPU_13397
OG0000064	AENJA_12292	STRPU_01226, STRPU_12074, STRPU_01228, STRPU_12073, STRPU_01227
OG0000064	AENJA_15514	STRPU_12264
OG0000064	AENJA_02556	STRPU_13323
OG0000064	AENJA_02557	STRPU_13186, STRPU_15784, STRPU_25009, STRPU_25162, STRPU_07669, STRPU_24449, STRPU_08462, STRPU_24447, STRPU_08457, STRPU_24448, STRPU_08460, STRPU_08455, STRPU_13325, STRPU_13324
OG0000065	AENJA_08288	STRPU_23745, STRPU_05983, STRPU_26692, STRPU_05226, STRPU_10265, STRPU_19156, STRPU_16682, STRPU_16656, STRPU_15167, STRPU_15219, STRPU_14170, STRPU_21040, STRPU_13306, STRPU_06492, STRPU_06493, STRPU_00492, STRPU_15846, STRPU_15797, STRPU_15923, STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613, STRPU_24102, STRPU_26280, STRPU_00300, STRPU_08584, STRPU_22137
OG0000066	AENJA_19946	STRPU_07404
OG0000066	AENJA_12655, AENJA_09505	STRPU_19100
OG0000066	AENJA_22621	STRPU_10561, STRPU_10560, STRPU_10760, STRPU_11704
OG0000067	AENJA_21171	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881
OG0000067	AENJA_21686	STRPU_24522, STRPU_10727, STRPU_10726
OG0000067	AENJA_02413	STRPU_11266, STRPU_11228
OG0000067	AENJA_17339, AENJA_11630	STRPU_00137
OG0000067	AENJA_04270	STRPU_11385
OG0000068	AENJA_08649	STRPU_22578, STRPU_22587, STRPU_22390, STRPU_23541
OG0000068	AENJA_08644, AENJA_02187, AENJA_15847, AENJA_18813, AENJA_15846, AENJA_08645, AENJA_17392, AENJA_01993, AENJA_10902	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939
OG0000068	AENJA_20175, AENJA_10908, AENJA_08647	STRPU_23285, STRPU_00704, STRPU_22720
OG0000069	AENJA_15982	STRPU_24462
OG0000070	AENJA_15427	STRPU_17447
OG0000070	AENJA_23180, AENJA_12319, AENJA_24460, AENJA_25453, AENJA_07501	STRPU_05505
OG0000070	AENJA_17946, AENJA_17947	STRPU_09262
OG0000070	AENJA_09128	STRPU_26424
OG0000070	AENJA_05824	STRPU_13775, STRPU_13137, STRPU_13158, STRPU_13139, STRPU_13160
OG0000070	AENJA_17346	STRPU_26426
OG0000070	AENJA_12868	STRPU_26931
OG0000070	AENJA_23218	STRPU_26775, STRPU_26438
OG0000070	AENJA_23720, AENJA_23723	STRPU_26932
OG0000071	AENJA_19944	STRPU_00835, STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834
OG0000071	AENJA_11228, AENJA_11157	STRPU_17182, STRPU_17159
OG0000071	AENJA_21722, AENJA_10228, AENJA_19682	STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370
OG0000072	AENJA_14652	STRPU_05232
OG0000072	AENJA_13128	STRPU_05349
OG0000072	AENJA_02450	STRPU_05343
OG0000072	AENJA_25944, AENJA_05445, AENJA_05444	STRPU_04704, STRPU_04707
OG0000072	AENJA_24050, AENJA_00746	STRPU_04709, STRPU_04773
OG0000073	AENJA_02295	STRPU_08362
OG0000073	AENJA_03975, AENJA_15428	STRPU_26057, STRPU_25439, STRPU_23331, STRPU_25427, STRPU_08683, STRPU_08955
OG0000074	AENJA_05555	STRPU_24425
OG0000074	AENJA_12312	STRPU_15226, STRPU_25840, STRPU_24424
OG0000074	AENJA_06058	STRPU_09406, STRPU_01552, STRPU_16196, STRPU_16237
OG0000074	AENJA_24714	STRPU_05573, STRPU_05632
OG0000074	AENJA_14253	STRPU_13956
OG0000074	AENJA_25976	STRPU_22802, STRPU_01961
OG0000075	AENJA_23745	STRPU_25005
OG0000075	AENJA_05831	STRPU_10595
OG0000075	AENJA_12918	STRPU_01897, STRPU_22743
OG0000075	AENJA_12839	STRPU_23991
OG0000076	AENJA_00663, AENJA_09864, AENJA_18581, AENJA_25057	STRPU_17367
OG0000076	AENJA_24066, AENJA_24396	STRPU_01635
OG0000076	AENJA_19797, AENJA_00881	STRPU_01758
OG0000076	AENJA_01380, AENJA_10172	STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815
OG0000076	AENJA_10025	STRPU_13965
OG0000076	AENJA_21283	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766
OG0000076	AENJA_12722	STRPU_24765, STRPU_06214
OG0000077	AENJA_13107	STRPU_09555
OG0000077	AENJA_00872, AENJA_20850	STRPU_10026
OG0000077	AENJA_07475	STRPU_10408
OG0000077	AENJA_08162	STRPU_09553
OG0000078	AENJA_06551	STRPU_07324
OG0000078	AENJA_16680	STRPU_08802
OG0000078	AENJA_06754	STRPU_23681, STRPU_23657
OG0000078	AENJA_26733	STRPU_13338, STRPU_24931, STRPU_21033, STRPU_21035, STRPU_13337
OG0000078	AENJA_26653	STRPU_22246
OG0000079	AENJA_16186	STRPU_23093, STRPU_23381, STRPU_23773
OG0000079	AENJA_02482	STRPU_04091
OG0000079	AENJA_17442	STRPU_02493, STRPU_15115
OG0000079	AENJA_11789	STRPU_15116, STRPU_02495
OG0000079	AENJA_10507, AENJA_05095	STRPU_26495, STRPU_19060
OG0000080	AENJA_10526, AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696	STRPU_04387, STRPU_15801, STRPU_17234
OG0000080	AENJA_24800, AENJA_00459	STRPU_19126, STRPU_12219
OG0000080	AENJA_05027, AENJA_20662, AENJA_01319, AENJA_11587, AENJA_14545, AENJA_02324, AENJA_25850, AENJA_22994	STRPU_07841, STRPU_16971, STRPU_16830, STRPU_00556, STRPU_09960, STRPU_06340, STRPU_16071, STRPU_16545
OG0000080	AENJA_11606, AENJA_05579, AENJA_03015, AENJA_09784, AENJA_24069, AENJA_12439	STRPU_07970
OG0000081	AENJA_04625, AENJA_04630, AENJA_04629	STRPU_10387, STRPU_19245, STRPU_19246
OG0000081	AENJA_04623	STRPU_18403, STRPU_07913, STRPU_07941, STRPU_07942, STRPU_07914, STRPU_07943, STRPU_07915, STRPU_07117, STRPU_07808, STRPU_03692, STRPU_07883, STRPU_07878, STRPU_03837, STRPU_03823, STRPU_14485, STRPU_07885, STRPU_17231, STRPU_10539, STRPU_10349, STRPU_10348, STRPU_10350, STRPU_10347, STRPU_07886, STRPU_07887, STRPU_05986, STRPU_10351, STRPU_10352, STRPU_10346, STRPU_10353, STRPU_10383, STRPU_09550, STRPU_09551, STRPU_09549, STRPU_09548, STRPU_09531, STRPU_09530, STRPU_09547
OG0000082	AENJA_25747	STRPU_09694, STRPU_09737
OG0000082	AENJA_11460	STRPU_18951
OG0000083	AENJA_21795	STRPU_05477, STRPU_05480, STRPU_05479
OG0000083	AENJA_03464	STRPU_03616, STRPU_17233
OG0000083	AENJA_09136	STRPU_12884, STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813, STRPU_20441
OG0000083	AENJA_12490	STRPU_24279
OG0000084	AENJA_24814	STRPU_10120, STRPU_10047
OG0000084	AENJA_24184	STRPU_09358
OG0000084	AENJA_02486	STRPU_04407, STRPU_04408
OG0000084	AENJA_16500	STRPU_04595
OG0000084	AENJA_23710	STRPU_04404
OG0000085	AENJA_11709	STRPU_09804
OG0000085	AENJA_05556	STRPU_24977
OG0000085	AENJA_06487	STRPU_15094
OG0000085	AENJA_24493	STRPU_25637
OG0000085	AENJA_20539	STRPU_14802
OG0000085	AENJA_06382	STRPU_14879
OG0000085	AENJA_08917	STRPU_17832
OG0000086	AENJA_05350	STRPU_25446
OG0000086	AENJA_13798	STRPU_03247, STRPU_09734
OG0000086	AENJA_17133	STRPU_23339, STRPU_18724
OG0000086	AENJA_15274	STRPU_16909, STRPU_13560, STRPU_14542, STRPU_03844
OG0000087	AENJA_23251	STRPU_06300, STRPU_06346
OG0000087	AENJA_19109	STRPU_20681
OG0000087	AENJA_08976	STRPU_22865
OG0000087	AENJA_19775	STRPU_08915, STRPU_00613
OG0000087	AENJA_03163	STRPU_25132
OG0000087	AENJA_19935	STRPU_23330
OG0000087	AENJA_13117	STRPU_23053, STRPU_00641
OG0000087	AENJA_04374, AENJA_10299	STRPU_08212
OG0000088	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861
OG0000088	AENJA_11026	STRPU_06425
OG0000088	AENJA_11029	STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899, STRPU_19492, STRPU_00779, STRPU_19792
OG0000088	AENJA_13877	STRPU_04079, STRPU_04080
OG0000088	AENJA_03166, AENJA_03175, AENJA_08500	STRPU_26089
OG0000089	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669, STRPU_02395, STRPU_13676, STRPU_12008, STRPU_13675, STRPU_23879, STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884, STRPU_24895, STRPU_24715, STRPU_10589
OG0000089	AENJA_01807	STRPU_08016, STRPU_25351
OG0000090	AENJA_16163	STRPU_20197
OG0000090	AENJA_17985	STRPU_24722, STRPU_07521, STRPU_07520
OG0000090	AENJA_10145	STRPU_20024, STRPU_20023
OG0000090	AENJA_19633	STRPU_05600, STRPU_05540
OG0000090	AENJA_26164	STRPU_02923
OG0000090	AENJA_06259	STRPU_05470
OG0000090	AENJA_01954	STRPU_15706
OG0000091	AENJA_01383, AENJA_01384, AENJA_01385	STRPU_17342
OG0000091	AENJA_01389	STRPU_09275
OG0000093	AENJA_09135	STRPU_08252
OG0000093	AENJA_04649, AENJA_22923	STRPU_07636, STRPU_15195
OG0000094	AENJA_14582	STRPU_22767, STRPU_01923
OG0000094	AENJA_26553	STRPU_19407
OG0000095	AENJA_19114	STRPU_00722
OG0000095	AENJA_16573	STRPU_15590, STRPU_02216
OG0000095	AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173	STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814
OG0000095	AENJA_25126	STRPU_15048, STRPU_02486, STRPU_24542
OG0000096	AENJA_25727	STRPU_06019
OG0000096	AENJA_21947	STRPU_27319
OG0000096	AENJA_08423	STRPU_15853, STRPU_15805
OG0000096	AENJA_09240	STRPU_11677
OG0000096	AENJA_14053	STRPU_13124, STRPU_02569
OG0000097	AENJA_16144	STRPU_11799
OG0000097	AENJA_07989, AENJA_07990, AENJA_20179, AENJA_07992, AENJA_18648, AENJA_07730	STRPU_23889
OG0000098	AENJA_10136, AENJA_10137	STRPU_22565, STRPU_22567, STRPU_16696
OG0000098	AENJA_22563	STRPU_26921
OG0000098	AENJA_15215	STRPU_27157
OG0000098	AENJA_03419, AENJA_23542, AENJA_23540	STRPU_09382, STRPU_01574
OG0000099	AENJA_17408	STRPU_15397
OG0000099	AENJA_19631	STRPU_05601, STRPU_05541, STRPU_05542, STRPU_05545, STRPU_05604
OG0000099	AENJA_07638, AENJA_14869	STRPU_16997, STRPU_16998
OG0000100	AENJA_20876	STRPU_11396
OG0000100	AENJA_12266, AENJA_21578, AENJA_13838, AENJA_20340	STRPU_03239
OG0000100	AENJA_00956, AENJA_05837, AENJA_07310	STRPU_12859, STRPU_13109, STRPU_02751, STRPU_09034, STRPU_09028, STRPU_12270
OG0000100	AENJA_13839, AENJA_05294	STRPU_15606
OG0000100	AENJA_10755	STRPU_19107, STRPU_03000, STRPU_09843
OG0000101	AENJA_26592	STRPU_12617
OG0000101	AENJA_26594	STRPU_17410
OG0000101	AENJA_06142	STRPU_17399, STRPU_17409
OG0000101	AENJA_14914	STRPU_00056, STRPU_00044
OG0000101	AENJA_21479	STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047
OG0000102	AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164	STRPU_21344
OG0000102	AENJA_05324	STRPU_20134, STRPU_20130
OG0000102	AENJA_06075	STRPU_00098
OG0000103	AENJA_10812	STRPU_08665
OG0000103	AENJA_14367	STRPU_08161
OG0000104	AENJA_04107	STRPU_03670, STRPU_03681
OG0000104	AENJA_02684	STRPU_22118
OG0000104	AENJA_26666	STRPU_03686
OG0000105	AENJA_18029	STRPU_13782
OG0000105	AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915	STRPU_14041, STRPU_14079, STRPU_00842, STRPU_01495, STRPU_13753, STRPU_14077, STRPU_00844, STRPU_05043, STRPU_05118
OG0000106	AENJA_21591	STRPU_25282
OG0000106	AENJA_13743	STRPU_25442
OG0000106	AENJA_24394, AENJA_24395	STRPU_18866, STRPU_18929, STRPU_18927, STRPU_18867, STRPU_14313
OG0000108	AENJA_21690	STRPU_13718
OG0000108	AENJA_21287	STRPU_12724
OG0000109	AENJA_23715, AENJA_15408	STRPU_19169, STRPU_19175, STRPU_19174
OG0000109	AENJA_13828, AENJA_18518, AENJA_16912, AENJA_13953, AENJA_06460, AENJA_11116, AENJA_14472, AENJA_01542, AENJA_15538, AENJA_12477, AENJA_02149, AENJA_19268, AENJA_01689, AENJA_01697, AENJA_01520, AENJA_15125, AENJA_01693, AENJA_25302, AENJA_15124, AENJA_19269, AENJA_19270	STRPU_19171, STRPU_19177, STRPU_19167, STRPU_19172, STRPU_19170, STRPU_19173
OG0000109	AENJA_04502, AENJA_24882	STRPU_18193, STRPU_26726, STRPU_01259, STRPU_18204, STRPU_18195, STRPU_10569, STRPU_18199, STRPU_18346
OG0000109	AENJA_01688	STRPU_01138, STRPU_18307
OG0000110	AENJA_16216	STRPU_16520, STRPU_15856, STRPU_15811, STRPU_15857, STRPU_15812
OG0000110	AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217	STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739
OG0000110	AENJA_19995	STRPU_20491
OG0000110	AENJA_08732	STRPU_21462, STRPU_21461, STRPU_24363
OG0000111	AENJA_04205	STRPU_08159
OG0000111	AENJA_23685	STRPU_27221
OG0000112	AENJA_03899, AENJA_13242	STRPU_14854, STRPU_14857, STRPU_14858, STRPU_14872, STRPU_15068, STRPU_14873, STRPU_14869, STRPU_14856, STRPU_14851, STRPU_14871, STRPU_03111, STRPU_03113, STRPU_14862, STRPU_03110, STRPU_14850, STRPU_14861, STRPU_14849, STRPU_14868, STRPU_00157, STRPU_14853, STRPU_14852, STRPU_14870, STRPU_03112, STRPU_12867, STRPU_12882, STRPU_12883, STRPU_12866
OG0000113	AENJA_14458	STRPU_25041, STRPU_04494, STRPU_04495
OG0000114	AENJA_23406	STRPU_11248, STRPU_11209
OG0000114	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073	STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210
OG0000115	AENJA_22451, AENJA_15043, AENJA_24779, AENJA_13990	STRPU_01437, STRPU_08184
OG0000115	AENJA_13552, AENJA_13554	STRPU_08853, STRPU_00969
OG0000115	AENJA_02773	STRPU_19917, STRPU_19921
OG0000116	AENJA_23563, AENJA_23564	STRPU_21801, STRPU_21802, STRPU_09077, STRPU_09080, STRPU_13829, STRPU_13825, STRPU_17201, STRPU_25904, STRPU_25997, STRPU_10975, STRPU_09078, STRPU_09079, STRPU_02054, STRPU_02053, STRPU_09081, STRPU_09691, STRPU_09735, STRPU_09690, STRPU_14606, STRPU_14624, STRPU_14626, STRPU_14607, STRPU_25751, STRPU_25353
OG0000116	AENJA_17822	STRPU_14625
OG0000117	AENJA_02548	STRPU_16027
OG0000117	AENJA_08111	STRPU_25061, STRPU_13011
OG0000118	AENJA_22041	STRPU_16916, STRPU_16907, STRPU_16930, STRPU_16922, STRPU_16913, STRPU_16910, STRPU_16933, STRPU_17553, STRPU_17732, STRPU_17558, STRPU_09706, STRPU_17148, STRPU_17691, STRPU_17971, STRPU_09702, STRPU_09748, STRPU_17735, STRPU_16923, STRPU_16920, STRPU_16906, STRPU_16940, STRPU_16927, STRPU_16914, STRPU_17733, STRPU_17689, STRPU_17532, STRPU_06168, STRPU_12948, STRPU_12960, STRPU_12947, STRPU_12949, STRPU_12958, STRPU_12575, STRPU_11123, STRPU_13009
OG0000118	AENJA_20121, AENJA_07143, AENJA_26731	STRPU_05686, STRPU_04482
OG0000119	AENJA_18357, AENJA_20512	STRPU_13902
OG0000119	AENJA_08115	STRPU_13805
OG0000119	AENJA_08491	STRPU_13905
OG0000120	AENJA_09034	STRPU_25147
OG0000121	AENJA_09065	STRPU_17646, STRPU_02277
OG0000121	AENJA_15702	STRPU_04552
OG0000121	AENJA_15894, AENJA_19956, AENJA_09165	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059
OG0000122	AENJA_09263	STRPU_24150
OG0000122	AENJA_14198, AENJA_09459	STRPU_24593, STRPU_24582
OG0000122	AENJA_22788	STRPU_24583, STRPU_24594
OG0000123	AENJA_13105	STRPU_09375, STRPU_09613
OG0000123	AENJA_11261	STRPU_09939
OG0000123	AENJA_22182	STRPU_01514, STRPU_09445
OG0000123	AENJA_08155	STRPU_09807
OG0000123	AENJA_01277	STRPU_21429
OG0000123	AENJA_12299	STRPU_05815
OG0000123	AENJA_26530	STRPU_04928, STRPU_04927, STRPU_09938
OG0000123	AENJA_11939, AENJA_11934	STRPU_09515
OG0000123	AENJA_04063	STRPU_06249
OG0000124	AENJA_03116, AENJA_25792	STRPU_06709
OG0000124	AENJA_04495	STRPU_09291
OG0000124	AENJA_04496	STRPU_09293
OG0000124	AENJA_09769	STRPU_10604
OG0000124	AENJA_05859	STRPU_21471
OG0000125	AENJA_02605	STRPU_12461
OG0000125	AENJA_16597	STRPU_14800
OG0000125	AENJA_18946	STRPU_25037
OG0000125	AENJA_04836	STRPU_25182
OG0000125	AENJA_07272	STRPU_11727
OG0000126	AENJA_24273	STRPU_06870
OG0000126	AENJA_07507	STRPU_26672
OG0000127	AENJA_11132	STRPU_06620
OG0000127	AENJA_20308	STRPU_06619
OG0000127	AENJA_04153	STRPU_07791
OG0000127	AENJA_17569	STRPU_07458
OG0000127	AENJA_00497	STRPU_08311
OG0000128	AENJA_22594	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386
OG0000128	AENJA_07850, AENJA_17413, AENJA_26743	STRPU_24545
OG0000128	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744	STRPU_21124, STRPU_21123, STRPU_21127, STRPU_21125
OG0000128	AENJA_21735	STRPU_05989
OG0000129	AENJA_11469	STRPU_21106, STRPU_21101
OG0000129	AENJA_21737	STRPU_06625
OG0000130	AENJA_15966	STRPU_26036, STRPU_26037
OG0000131	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143	STRPU_11503, STRPU_11441, STRPU_21320
OG0000131	AENJA_24734	STRPU_05461
OG0000131	AENJA_23277	STRPU_21319
OG0000134	AENJA_21791	STRPU_15609, STRPU_07963
OG0000135	AENJA_16606, AENJA_09023, AENJA_18820, AENJA_09020, AENJA_15053	STRPU_16686
OG0000136	AENJA_13535, AENJA_13533	STRPU_04880, STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874, STRPU_04774, STRPU_04776, STRPU_04419, STRPU_04260, STRPU_04224
OG0000136	AENJA_20044	STRPU_07622
OG0000137	AENJA_26083	STRPU_07118
OG0000137	AENJA_11173	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957
OG0000137	AENJA_09533	STRPU_17715, STRPU_18673, STRPU_18678
OG0000138	AENJA_24347	STRPU_20304
OG0000138	AENJA_08482, AENJA_03330	STRPU_13120, STRPU_21256, STRPU_00194
OG0000139	AENJA_07668	STRPU_19165, STRPU_09249, STRPU_00837, STRPU_14083, STRPU_00836, STRPU_14087
OG0000140	AENJA_01263	STRPU_13790, STRPU_13789
OG0000140	AENJA_16090, AENJA_05474	STRPU_13447
OG0000140	AENJA_08529	STRPU_24900, STRPU_24348
OG0000140	AENJA_05753	STRPU_13451
OG0000141	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824	STRPU_11398, STRPU_11400, STRPU_11392, STRPU_26420, STRPU_27143, STRPU_00555, STRPU_10688, STRPU_26852, STRPU_26853, STRPU_01338, STRPU_11611, STRPU_26851, STRPU_26963
OG0000141	AENJA_15985, AENJA_19700	STRPU_19456
OG0000141	AENJA_22297, AENJA_26376	STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289
OG0000141	AENJA_05407	STRPU_25290
OG0000144	AENJA_06711, AENJA_06204	STRPU_02627, STRPU_24036, STRPU_24002, STRPU_24003
OG0000144	AENJA_19808, AENJA_26481, AENJA_24600, AENJA_26483, AENJA_21272, AENJA_26488, AENJA_26482, AENJA_26487, AENJA_01559, AENJA_00939, AENJA_11012, AENJA_01029, AENJA_14736, AENJA_10274, AENJA_24601, AENJA_23803, AENJA_18958, AENJA_13844, AENJA_03097, AENJA_24094, AENJA_23805, AENJA_11522, AENJA_25228, AENJA_06450, AENJA_18960, AENJA_06995	STRPU_24470
OG0000146	AENJA_11735	STRPU_10059, STRPU_07143, STRPU_04483, STRPU_19568, STRPU_01652, STRPU_04370
OG0000146	AENJA_09402	STRPU_02618, STRPU_22627, STRPU_08171
OG0000146	AENJA_24548	STRPU_10450
OG0000146	AENJA_11048	STRPU_06972, STRPU_06970
OG0000147	AENJA_03761	STRPU_10707
OG0000147	AENJA_12275	STRPU_24812
OG0000147	AENJA_03922	STRPU_19988
OG0000147	AENJA_10787	STRPU_20621
OG0000148	AENJA_26311, AENJA_25264, AENJA_21218	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971
OG0000148	AENJA_21220	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715
OG0000149	AENJA_12114	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891
OG0000149	AENJA_12111	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185
OG0000149	AENJA_03471, AENJA_12512	STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522
OG0000149	AENJA_18447	STRPU_04830, STRPU_00746
OG0000151	AENJA_13408	STRPU_19851
OG0000151	AENJA_03698	STRPU_20407
OG0000152	AENJA_04313	STRPU_09019
OG0000152	AENJA_11964	STRPU_04764
OG0000152	AENJA_13976, AENJA_18206	STRPU_02882, STRPU_00201, STRPU_16309, STRPU_06988, STRPU_13891, STRPU_13895, STRPU_16828, STRPU_08709, STRPU_11592, STRPU_25942, STRPU_16364, STRPU_15744, STRPU_07779, STRPU_07757, STRPU_03117, STRPU_16140, STRPU_16917, STRPU_07997
OG0000152	AENJA_21209, AENJA_20261	STRPU_09044
OG0000152	AENJA_03918	STRPU_16503
OG0000152	AENJA_24211, AENJA_01273, AENJA_12261	STRPU_20908, STRPU_21015, STRPU_14604
OG0000152	AENJA_18205, AENJA_05427	STRPU_03607, STRPU_21797, STRPU_26782, STRPU_09056, STRPU_09031
OG0000152	AENJA_20816	STRPU_12268, STRPU_12152, STRPU_01840, STRPU_24058, STRPU_24387, STRPU_19367, STRPU_20531, STRPU_21117, STRPU_01209, STRPU_26845, STRPU_27318
