Orthogroup	AENJA_ok	BRAFL
OG0000102	AENJA_05030, AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164	bflo_26889, bflo_08442, bflo_08423, bflo_08476
OG0000102	AENJA_06075	bflo_04319, bflo_05368, bflo_05363, bflo_05367, bflo_05364, bflo_05378, bflo_05369, bflo_05365, bflo_04323, bflo_16539, bflo_04318
OG0000103	AENJA_10812	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149
OG0000103	AENJA_14367	bflo_23791
OG0000104	AENJA_04107	bflo_11828, bflo_20119
OG0000104	AENJA_02684	bflo_00906
OG0000104	AENJA_26666	bflo_09275
OG0000105	AENJA_09389, AENJA_09390, AENJA_18341, AENJA_18342, AENJA_18210, AENJA_14801, AENJA_14802, AENJA_18029, AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915	bflo_24736, bflo_05136, bflo_24174, bflo_05138
OG0000106	AENJA_21591	bflo_13906, bflo_13902, bflo_13905
OG0000106	AENJA_13743	bflo_13959
OG0000106	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023
OG0000108	AENJA_21690, AENJA_21287	bflo_02834, bflo_17543
OG0000108	AENJA_04453	bflo_26256
OG0000108	AENJA_06982	bflo_21974, bflo_21579, bflo_21847
OG0000109	AENJA_04502, AENJA_24882	bflo_25289
OG0000110	AENJA_15291, AENJA_04603, AENJA_15296, AENJA_15289, AENJA_15290, AENJA_16216, AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217	bflo_24970, bflo_24083, bflo_09015, bflo_26087
OG0000110	AENJA_09309, AENJA_19995	bflo_23445, bflo_05644
OG0000110	AENJA_08732	bflo_25083, bflo_24963
OG0000111	AENJA_23685	bflo_23465, bflo_23571, bflo_23573
OG0000112	AENJA_11052, AENJA_24371	bflo_26712, bflo_17118
OG0000112	AENJA_24523, AENJA_26456, AENJA_26399	bflo_17406
OG0000112	AENJA_03899	bflo_22626, bflo_23508, bflo_22625, bflo_23530
OG0000112	AENJA_13242	bflo_00298, bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900, bflo_18366, bflo_18367, bflo_17305, bflo_18244, bflo_17306, bflo_17304, bflo_18035, bflo_17303, bflo_17301, bflo_15715, bflo_17302, bflo_17300
OG0000113	AENJA_14458	bflo_00036
OG0000113	AENJA_02203	bflo_24516
OG0000114	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559
OG0000115	AENJA_00532, AENJA_13552, AENJA_13554	bflo_23614
OG0000115	AENJA_02773	bflo_12948
OG0000116	AENJA_23563, AENJA_23564	bflo_05410, bflo_25141
OG0000117	AENJA_22084	bflo_02317, bflo_02296, bflo_27364, bflo_20757
OG0000117	AENJA_23949	bflo_25353
OG0000117	AENJA_24559, AENJA_08111	bflo_22010
OG0000117	AENJA_25893	bflo_27311
OG0000118	AENJA_20121, AENJA_07143, AENJA_26731	bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089
OG0000119	AENJA_18357, AENJA_20512	bflo_07858, bflo_19358, bflo_19300
OG0000119	AENJA_08115, AENJA_08491	bflo_18609
OG0000121	AENJA_09065	bflo_07529, bflo_11325, bflo_07518
OG0000121	AENJA_15702	bflo_13413
OG0000121	AENJA_15894, AENJA_19956, AENJA_09165	bflo_24496, bflo_24584
OG0000121	AENJA_24297	bflo_24507, bflo_19620, bflo_26028, bflo_24509
OG0000121	AENJA_07109	bflo_25107
OG0000122	AENJA_09263	bflo_02060, bflo_02098, bflo_02745
OG0000122	AENJA_22788	bflo_02079
OG0000123	AENJA_13105	bflo_10734
OG0000123	AENJA_11261	bflo_10706
OG0000123	AENJA_22182	bflo_09726
OG0000123	AENJA_08161	bflo_10752
OG0000123	AENJA_11939, AENJA_11934	bflo_10627
OG0000124	AENJA_04495	bflo_12150, bflo_12152, bflo_22917
OG0000124	AENJA_04496	bflo_18598
OG0000124	AENJA_03187	bflo_24557
OG0000124	AENJA_26736	bflo_01845
OG0000124	AENJA_05859	bflo_10478
OG0000125	AENJA_09264	bflo_02406
OG0000125	AENJA_18946	bflo_02146
OG0000125	AENJA_04836	bflo_02145
OG0000125	AENJA_07272	bflo_04110
OG0000126	AENJA_24273	bflo_21252
OG0000126	AENJA_07507	bflo_04718
OG0000127	AENJA_11132	bflo_21614
OG0000127	AENJA_20308	bflo_21827
OG0000127	AENJA_04153	bflo_05798
OG0000127	AENJA_17569	bflo_06367
OG0000127	AENJA_00497	bflo_23284
OG0000128	AENJA_22594, AENJA_22595	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083
OG0000128	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744	bflo_10688
OG0000129	AENJA_11469	bflo_24123
OG0000129	AENJA_21737	bflo_21811
OG0000129	AENJA_12119, AENJA_20942, AENJA_12123	bflo_16345, bflo_20193
OG0000130	AENJA_15966	bflo_09285, bflo_18165, bflo_10954
OG0000131	AENJA_13807, AENJA_21097	bflo_09427
OG0000131	AENJA_24734	bflo_01904, bflo_00538, bflo_16856
OG0000131	AENJA_23277	bflo_00487
OG0000131	AENJA_26204, AENJA_02558, AENJA_02442, AENJA_02441	bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434
OG0000133	AENJA_22212	bflo_10152, bflo_17277, bflo_17275, bflo_09185
OG0000133	AENJA_02943	bflo_02730
OG0000134	AENJA_21791	bflo_23108
OG0000134	AENJA_24569, AENJA_06636, AENJA_15926, AENJA_13442	bflo_19006, bflo_25784
OG0000134	AENJA_11383, AENJA_09789	bflo_03139
OG0000135	AENJA_07860	bflo_24884, bflo_07161, bflo_07162, bflo_16474
OG0000135	AENJA_15053	bflo_23758
OG0000136	AENJA_13535	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252
OG0000137	AENJA_26083	bflo_09259, bflo_06365
OG0000137	AENJA_25528, AENJA_11173	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195
OG0000137	AENJA_09533	bflo_17627, bflo_17554, bflo_17629, bflo_17769
OG0000138	AENJA_00682, AENJA_02229	bflo_18441, bflo_26543, bflo_03057, bflo_10895, bflo_15130, bflo_17867
OG0000138	AENJA_16432	bflo_08630, bflo_06142, bflo_00254, bflo_01193, bflo_23725, bflo_19047, bflo_07752
OG0000139	AENJA_07668	bflo_18596, bflo_12619, bflo_16152, bflo_15677, bflo_15658, bflo_15663, bflo_18595, bflo_21450, bflo_21912, bflo_10432, bflo_10431, bflo_24609, bflo_01585, bflo_01650, bflo_07545, bflo_09261, bflo_13008, bflo_09578, bflo_08044, bflo_08043, bflo_08045, bflo_04007
OG0000140	AENJA_01263	bflo_22507, bflo_04461, bflo_21244, bflo_00492
OG0000140	AENJA_14937	bflo_19021
OG0000140	AENJA_16090, AENJA_05474	bflo_18991
OG0000140	AENJA_22374, AENJA_05446	bflo_05213, bflo_19550
OG0000140	AENJA_08529	bflo_05861, bflo_27273, bflo_18707
OG0000141	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824	bflo_05698, bflo_23741
OG0000141	AENJA_11870, AENJA_15985, AENJA_19700, AENJA_22297, AENJA_26376, AENJA_05407	bflo_12983
OG0000142	AENJA_18497, AENJA_26251, AENJA_06608, AENJA_26249, AENJA_21733, AENJA_26417	bflo_03118
OG0000144	AENJA_16607	bflo_06278, bflo_09394
OG0000145	AENJA_05166	bflo_15644
OG0000145	AENJA_06072	bflo_15672, bflo_15671, bflo_23904, bflo_00014, bflo_03978, bflo_23491, bflo_15651, bflo_15676, bflo_15664, bflo_04131, bflo_15666
OG0000146	AENJA_11735	bflo_17221, bflo_08964, bflo_26023
OG0000146	AENJA_19223, AENJA_23246	bflo_13679
OG0000146	AENJA_09402	bflo_21454
OG0000146	AENJA_08336	bflo_03699
OG0000146	AENJA_09802	bflo_00486
OG0000146	AENJA_08448	bflo_06801, bflo_02788, bflo_24195
OG0000147	AENJA_12275	bflo_01706
OG0000147	AENJA_03922	bflo_26820, bflo_06307
OG0000147	AENJA_10787	bflo_09430
OG0000148	AENJA_26311, AENJA_25264, AENJA_21218	bflo_10991
OG0000148	AENJA_21220	bflo_17467, bflo_17466
OG0000149	AENJA_12114	bflo_07000
OG0000149	AENJA_12111	bflo_07018
OG0000149	AENJA_03471, AENJA_12512	bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277
OG0000149	AENJA_18447	bflo_07834
OG0000151	AENJA_13408	bflo_05140, bflo_15697
OG0000151	AENJA_07187	bflo_16432
OG0000151	AENJA_03698	bflo_16242
OG0000153	AENJA_13294	bflo_16858
OG0000153	AENJA_14215	bflo_27514
OG0000154	AENJA_18738	bflo_17422
OG0000154	AENJA_21631, AENJA_09760, AENJA_17018, AENJA_09038	bflo_26653
OG0000157	AENJA_03158	bflo_23373
OG0000157	AENJA_08473	bflo_10928, bflo_12452
OG0000157	AENJA_07142	bflo_13284
OG0000158	AENJA_06739	bflo_05936
OG0000158	AENJA_12334	bflo_15817
OG0000159	AENJA_06073	bflo_18486
OG0000159	AENJA_25487	bflo_10462, bflo_08858
OG0000160	AENJA_06959	bflo_01705
OG0000160	AENJA_13005	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559
OG0000162	AENJA_01578	bflo_04273
OG0000162	AENJA_09371	bflo_03351
OG0000163	AENJA_14266	bflo_22675, bflo_22678, bflo_22689
OG0000163	AENJA_02338	bflo_00524
OG0000164	AENJA_24821	bflo_06018
OG0000164	AENJA_15219	bflo_25625
OG0000166	AENJA_09907, AENJA_09910	bflo_20238
OG0000166	AENJA_11187, AENJA_24885	bflo_02524
OG0000167	AENJA_04545	bflo_06634
OG0000167	AENJA_12328	bflo_21989, bflo_00867
OG0000168	AENJA_06793	bflo_03282
OG0000168	AENJA_16549, AENJA_16551	bflo_25648, bflo_06549, bflo_06560
OG0000169	AENJA_00158, AENJA_08952	bflo_04857
OG0000169	AENJA_04999, AENJA_00159, AENJA_00157	bflo_04863
OG0000169	AENJA_25576, AENJA_16357, AENJA_16336	bflo_14461, bflo_14463, bflo_20991
OG0000171	AENJA_00267	bflo_20611
OG0000171	AENJA_26673, AENJA_26672	bflo_09581, bflo_14570, bflo_10289, bflo_09991, bflo_03045, bflo_02518, bflo_17344
OG0000171	AENJA_09998	bflo_07453
OG0000172	AENJA_10826, AENJA_10825	bflo_18069, bflo_22959
OG0000172	AENJA_19160, AENJA_21023	bflo_05089, bflo_03445, bflo_11669, bflo_25279
OG0000172	AENJA_10078	bflo_13057
OG0000173	AENJA_13078, AENJA_25617, AENJA_18852	bflo_24130, bflo_24754
OG0000174	AENJA_09689	bflo_06008, bflo_06009
OG0000174	AENJA_19122	bflo_00753, bflo_12996, bflo_07672
OG0000175	AENJA_06264, AENJA_00936, AENJA_00556	bflo_23016, bflo_27417, bflo_07263
OG0000175	AENJA_05120	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117
OG0000179	AENJA_05305	bflo_08207, bflo_09019, bflo_09021
OG0000179	AENJA_09174, AENJA_18216	bflo_14243
OG0000180	AENJA_16046	bflo_24613
OG0000180	AENJA_19397	bflo_23980
OG0000181	AENJA_08843	bflo_18642
OG0000181	AENJA_22272	bflo_10985
OG0000181	AENJA_05116, AENJA_18867, AENJA_18892	bflo_08690
OG0000182	AENJA_13561, AENJA_04237, AENJA_14411, AENJA_25436, AENJA_18200	bflo_06710, bflo_04535, bflo_04482
OG0000183	AENJA_03852	bflo_07655
OG0000183	AENJA_18616	bflo_10143
OG0000184	AENJA_19614, AENJA_08959, AENJA_22614	bflo_00050, bflo_00051, bflo_04054, bflo_15781
OG0000185	AENJA_05818, AENJA_13582	bflo_19737
OG0000185	AENJA_13583	bflo_01923
OG0000185	AENJA_06437	bflo_12811
OG0000185	AENJA_19885	bflo_01505
OG0000186	AENJA_22491	bflo_02812
OG0000186	AENJA_16122	bflo_22026, bflo_22016
OG0000187	AENJA_01561, AENJA_03713, AENJA_14945, AENJA_16031, AENJA_01468, AENJA_06713, AENJA_14751, AENJA_14236, AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141, AENJA_22656, AENJA_23089, AENJA_15071, AENJA_13071	bflo_02670
OG0000188	AENJA_15378	bflo_06892
OG0000190	AENJA_04601, AENJA_21643	bflo_10472, bflo_10479, bflo_10500, bflo_08914
OG0000190	AENJA_02749	bflo_27021
OG0000192	AENJA_06675	bflo_25238
OG0000192	AENJA_19694	bflo_15818
OG0000192	AENJA_11217, AENJA_11222	bflo_12888
OG0000192	AENJA_16678, AENJA_04859	bflo_22744
OG0000194	AENJA_10642, AENJA_01834	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415
OG0000195	AENJA_16048	bflo_12247, bflo_11387, bflo_11071
OG0000195	AENJA_12573	bflo_22055
OG0000195	AENJA_10227, AENJA_02703	bflo_06670, bflo_06671, bflo_06263, bflo_21166
OG0000197	AENJA_18863, AENJA_02976, AENJA_03276	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550
OG0000197	AENJA_03262	bflo_08557, bflo_01547
OG0000198	AENJA_08705	bflo_04528, bflo_27455
OG0000198	AENJA_08704, AENJA_21119, AENJA_21118, AENJA_19983, AENJA_08702	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299
OG0000200	AENJA_00136, AENJA_00134	bflo_21843, bflo_00078
OG0000201	AENJA_04223	bflo_22807
OG0000201	AENJA_12926	bflo_21108
OG0000202	AENJA_10134	bflo_08854, bflo_08853
OG0000203	AENJA_20011	bflo_01170
OG0000203	AENJA_10014	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026
OG0000204	AENJA_01745	bflo_24561
OG0000204	AENJA_12472	bflo_03064
OG0000205	AENJA_05025	bflo_23189
OG0000205	AENJA_13787, AENJA_01890	bflo_02483
OG0000205	AENJA_22602	bflo_18880
OG0000206	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323	bflo_12054, bflo_11328, bflo_02019, bflo_11293, bflo_06425, bflo_06657
OG0000207	AENJA_24487	bflo_13202
OG0000208	AENJA_16595	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476
OG0000209	AENJA_03679	bflo_27279
OG0000209	AENJA_01901	bflo_26713
OG0000210	AENJA_21122	bflo_06987
OG0000210	AENJA_13029	bflo_26146
OG0000210	AENJA_06576	bflo_25770
OG0000210	AENJA_19501	bflo_26177, bflo_25940
OG0000210	AENJA_04024	bflo_22179
OG0000211	AENJA_25447	bflo_12798
OG0000211	AENJA_09895	bflo_18019, bflo_09637
OG0000211	AENJA_19821	bflo_14216
OG0000211	AENJA_00791	bflo_06051
OG0000211	AENJA_02934	bflo_25629
OG0000211	AENJA_21143, AENJA_10795	bflo_06787
OG0000213	AENJA_04662	bflo_20763, bflo_20912, bflo_20752
OG0000215	AENJA_03894, AENJA_01426	bflo_15298
OG0000218	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825, AENJA_26732	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871
OG0000219	AENJA_23665, AENJA_01904, AENJA_18885, AENJA_16780, AENJA_14660, AENJA_13478, AENJA_13480, AENJA_04429, AENJA_02089, AENJA_16449, AENJA_05394, AENJA_12270, AENJA_12272, AENJA_20036, AENJA_05395, AENJA_15680, AENJA_12349, AENJA_08589, AENJA_23307, AENJA_03678	bflo_00476, bflo_01828, bflo_01829
OG0000220	AENJA_25417	bflo_07899
OG0000220	AENJA_19945	bflo_05704
OG0000220	AENJA_08885	bflo_07651
OG0000221	AENJA_18945, AENJA_16769	bflo_02108, bflo_18535, bflo_18534
OG0000221	AENJA_12084	bflo_00282
OG0000223	AENJA_25328, AENJA_19949	bflo_26185, bflo_06096
OG0000225	AENJA_04793, AENJA_18668	bflo_11467, bflo_12198
OG0000226	AENJA_22494	bflo_00058
OG0000227	AENJA_15989	bflo_02307
OG0000227	AENJA_15987, AENJA_15991	bflo_02636
OG0000228	AENJA_00460	bflo_20305
OG0000228	AENJA_20374	bflo_19868
OG0000228	AENJA_10515	bflo_18790, bflo_01983
OG0000229	AENJA_23576, AENJA_16825, AENJA_01160, AENJA_07809, AENJA_03989, AENJA_07812, AENJA_07810, AENJA_04457	bflo_25510
OG0000229	AENJA_26296, AENJA_26297, AENJA_26293	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161
OG0000230	AENJA_06650	bflo_26037
OG0000230	AENJA_22711, AENJA_26339, AENJA_04754	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938
OG0000231	AENJA_18059	bflo_21780, bflo_20027
OG0000231	AENJA_15363	bflo_20801
OG0000231	AENJA_08495	bflo_05103
OG0000232	AENJA_10707, AENJA_18877	bflo_09600
OG0000232	AENJA_10702	bflo_01517, bflo_01518, bflo_01516, bflo_19219, bflo_01515, bflo_01519, bflo_01528
OG0000232	AENJA_10700, AENJA_22644, AENJA_08798, AENJA_08797, AENJA_20464, AENJA_09580, AENJA_10703, AENJA_00510, AENJA_26424, AENJA_26419	bflo_25827
OG0000233	AENJA_04371	bflo_15944, bflo_15706, bflo_16241, bflo_16463
OG0000234	AENJA_02022	bflo_07045
OG0000234	AENJA_09853	bflo_04797
OG0000236	AENJA_07611, AENJA_02045, AENJA_00230	bflo_17564
OG0000238	AENJA_24755	bflo_23355, bflo_22808
OG0000238	AENJA_14161	bflo_13165
OG0000239	AENJA_09843	bflo_02548
OG0000239	AENJA_06019	bflo_05968
OG0000239	AENJA_09841	bflo_02152
OG0000240	AENJA_19535	bflo_04930
OG0000240	AENJA_09344	bflo_08297, bflo_08298
OG0000242	AENJA_14245	bflo_20686, bflo_18452
OG0000242	AENJA_12414, AENJA_02018, AENJA_25996	bflo_11849
OG0000244	AENJA_02207	bflo_13161, bflo_26804, bflo_05824
OG0000245	AENJA_03100	bflo_22692
OG0000245	AENJA_02315, AENJA_03102, AENJA_02317	bflo_20961, bflo_20575
OG0000246	AENJA_10538, AENJA_10539	bflo_04734
OG0000247	AENJA_23669, AENJA_19594	bflo_26763
OG0000248	AENJA_23410, AENJA_15881, AENJA_08718	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358
OG0000250	AENJA_01564	bflo_14740
OG0000250	AENJA_05431	bflo_07487
OG0000250	AENJA_25579	bflo_03907
OG0000251	AENJA_02410	bflo_24803
OG0000251	AENJA_26333	bflo_08452
OG0000253	AENJA_23084, AENJA_14061	bflo_03312, bflo_22412, bflo_02566, bflo_02565, bflo_22424
OG0000253	AENJA_04582	bflo_07843, bflo_17259, bflo_17258, bflo_22107, bflo_22404
OG0000253	AENJA_05950, AENJA_05949	bflo_16616
OG0000255	AENJA_23771	bflo_20253
OG0000255	AENJA_05199	bflo_25398, bflo_21759
OG0000255	AENJA_03525, AENJA_17033, AENJA_10693, AENJA_10691, AENJA_10694, AENJA_20407, AENJA_04940, AENJA_17159, AENJA_07356	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188
OG0000256	AENJA_24528	bflo_15939
OG0000256	AENJA_04595, AENJA_22679, AENJA_05370, AENJA_07601, AENJA_13004	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366
OG0000257	AENJA_21159	bflo_06086
OG0000257	AENJA_06250	bflo_18300
OG0000258	AENJA_04201	bflo_22962
OG0000258	AENJA_21764	bflo_12243, bflo_27029
OG0000258	AENJA_08669	bflo_09846
OG0000259	AENJA_09484	bflo_17290
OG0000260	AENJA_02917	bflo_11239
OG0000260	AENJA_18084, AENJA_23444	bflo_10598
OG0000261	AENJA_18758	bflo_27404, bflo_22599
OG0000265	AENJA_21392, AENJA_21393	bflo_15782
OG0000265	AENJA_02918	bflo_11416
OG0000266	AENJA_10625	bflo_05944, bflo_04937, bflo_06175, bflo_25549, bflo_27499, bflo_08614, bflo_24478, bflo_22114, bflo_07096, bflo_08708
OG0000268	AENJA_25695	bflo_18613
OG0000269	AENJA_09032, AENJA_26646	bflo_07605, bflo_07749, bflo_07444
OG0000269	AENJA_26650	bflo_12947
OG0000270	AENJA_16126	bflo_12661
OG0000270	AENJA_14029	bflo_10845
OG0000271	AENJA_00138	bflo_08829
OG0000271	AENJA_07943, AENJA_08114	bflo_18719, bflo_05948, bflo_05145, bflo_03702
OG0000271	AENJA_14553, AENJA_18762	bflo_08830
OG0000272	AENJA_04697	bflo_20963
OG0000272	AENJA_25855, AENJA_06572, AENJA_24245, AENJA_24884	bflo_15845, bflo_19452, bflo_16180, bflo_22100, bflo_15847, bflo_15430, bflo_01179, bflo_15846
OG0000272	AENJA_06955	bflo_01687
OG0000273	AENJA_14902	bflo_25314
OG0000273	AENJA_10997	bflo_23197
OG0000274	AENJA_08883	bflo_03639
OG0000274	AENJA_19422	bflo_20638, bflo_07830, bflo_10410, bflo_02585, bflo_02441, bflo_02584, bflo_02210
OG0000275	AENJA_06085	bflo_23854
OG0000275	AENJA_02730	bflo_25951
OG0000275	AENJA_05208	bflo_06993
OG0000276	AENJA_02914	bflo_11757, bflo_11414
OG0000276	AENJA_08720	bflo_17625
OG0000276	AENJA_24994	bflo_07887
OG0000277	AENJA_21144	bflo_21003
OG0000277	AENJA_08858	bflo_08414, bflo_08390
OG0000278	AENJA_24084	bflo_14386, bflo_05819
OG0000278	AENJA_12104	bflo_07463
OG0000280	AENJA_03995	bflo_17443, bflo_17444
OG0000280	AENJA_19718	bflo_16410
OG0000280	AENJA_21139	bflo_06595
OG0000281	AENJA_10606, AENJA_10610, AENJA_10605, AENJA_10607	bflo_03462, bflo_16045, bflo_13261, bflo_13430, bflo_18051, bflo_13262
OG0000281	AENJA_06967	bflo_00368, bflo_21679, bflo_07361
OG0000282	AENJA_08490	bflo_18668
OG0000282	AENJA_20347	bflo_10082
OG0000282	AENJA_07959	bflo_16486
OG0000282	AENJA_08159	bflo_09504
OG0000284	AENJA_23940, AENJA_23553, AENJA_12800, AENJA_09635, AENJA_14116, AENJA_03847, AENJA_00883, AENJA_14484	bflo_15835
OG0000284	AENJA_20326	bflo_25543
OG0000285	AENJA_20401, AENJA_20406, AENJA_19105, AENJA_07714, AENJA_19484, AENJA_02834, AENJA_06481, AENJA_21453	bflo_18439, bflo_18219, bflo_09827, bflo_17238, bflo_09824, bflo_09850, bflo_24883, bflo_24881, bflo_02754, bflo_20355, bflo_06179, bflo_17153, bflo_09825, bflo_08255, bflo_13934, bflo_09883, bflo_20356
OG0000285	AENJA_25131	bflo_14693, bflo_09985
OG0000286	AENJA_03756, AENJA_24545, AENJA_09758	bflo_12906
OG0000286	AENJA_07015, AENJA_05640	bflo_01960, bflo_01290, bflo_12902, bflo_02311
OG0000286	AENJA_10869	bflo_15395, bflo_10076, bflo_15036, bflo_22920, bflo_15359, bflo_03473
OG0000287	AENJA_16451	bflo_15728
OG0000287	AENJA_16648	bflo_15997
OG0000288	AENJA_14604	bflo_01426
OG0000289	AENJA_25023	bflo_25546
OG0000289	AENJA_15869	bflo_09861
OG0000289	AENJA_15870	bflo_09862
OG0000290	AENJA_19961, AENJA_10849	bflo_23640, bflo_17941, bflo_22351, bflo_23549, bflo_10096, bflo_10031, bflo_23486, bflo_22187, bflo_09304, bflo_22140, bflo_11864, bflo_10124, bflo_09233, bflo_09966
OG0000291	AENJA_14454, AENJA_23609	bflo_26634
OG0000292	AENJA_01999, AENJA_01358	bflo_03070, bflo_17445, bflo_07265, bflo_26441, bflo_24316, bflo_14205, bflo_26498, bflo_03184, bflo_12848, bflo_15197, bflo_17712, bflo_20206
OG0000294	AENJA_18549	bflo_14349, bflo_20307, bflo_12846, bflo_10975
OG0000294	AENJA_05988	bflo_14237
OG0000295	AENJA_18927	bflo_15031, bflo_15027, bflo_15026, bflo_05281
OG0000295	AENJA_14336	bflo_12069
OG0000295	AENJA_11107	bflo_22289, bflo_22293, bflo_22290
OG0000295	AENJA_14335	bflo_21639
OG0000295	AENJA_07578	bflo_23384
OG0000296	AENJA_22255	bflo_21806
OG0000296	AENJA_23739	bflo_02618, bflo_25515, bflo_02743
OG0000296	AENJA_15217	bflo_26263
OG0000296	AENJA_25508	bflo_12924
OG0000297	AENJA_24317	bflo_21703
OG0000298	AENJA_06788, AENJA_16948, AENJA_16940, AENJA_16949, AENJA_06790, AENJA_16942	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983
OG0000299	AENJA_07480	bflo_05834
OG0000300	AENJA_20707, AENJA_25104	bflo_00967
OG0000300	AENJA_00989	bflo_06973
OG0000301	AENJA_06178, AENJA_06182	bflo_08303
OG0000301	AENJA_26747	bflo_07441
OG0000301	AENJA_18604	bflo_04893
OG0000302	AENJA_15683	bflo_00916
OG0000303	AENJA_15256	bflo_04190
OG0000303	AENJA_23416	bflo_04181, bflo_19235, bflo_04687, bflo_14966, bflo_17048
OG0000305	AENJA_01524	bflo_11095
OG0000305	AENJA_23458	bflo_00776
OG0000306	AENJA_01416	bflo_26863, bflo_07664
OG0000307	AENJA_02524	bflo_11418
