Orthogroup	AENJA_ok	HELIO_ok
OG0000119	AENJA_08491	HELIO_01329
OG0000121	AENJA_09065	HELIO_11384
OG0000121	AENJA_15702	HELIO_00672
OG0000121	AENJA_15894, AENJA_19956, AENJA_09165	HELIO_05376
OG0000122	AENJA_09263	HELIO_09221
OG0000122	AENJA_14198, AENJA_09459	HELIO_00601, HELIO_11330
OG0000122	AENJA_22788	HELIO_07753
OG0000123	AENJA_13105	HELIO_00165
OG0000123	AENJA_11261	HELIO_08717
OG0000123	AENJA_22182	HELIO_08884
OG0000123	AENJA_08155	HELIO_06757
OG0000123	AENJA_01277	HELIO_09783
OG0000123	AENJA_26530	HELIO_10689
OG0000123	AENJA_04063	HELIO_09001
OG0000124	AENJA_03116, AENJA_25792	HELIO_02264
OG0000124	AENJA_04495	HELIO_07531
OG0000124	AENJA_09769	HELIO_08965
OG0000124	AENJA_05859	HELIO_01505
OG0000125	AENJA_02605	HELIO_09637, HELIO_09639
OG0000125	AENJA_16597	HELIO_08654
OG0000125	AENJA_18946	HELIO_11225
OG0000125	AENJA_04836	HELIO_03951
OG0000125	AENJA_07272	HELIO_08019
OG0000126	AENJA_24273	HELIO_05678
OG0000126	AENJA_07507	HELIO_12717
OG0000127	AENJA_11132	HELIO_00274
OG0000127	AENJA_20308	HELIO_04203
OG0000127	AENJA_04153	HELIO_00760
OG0000127	AENJA_17569	HELIO_10652
OG0000127	AENJA_00497	HELIO_03723
OG0000128	AENJA_22594	HELIO_05183
OG0000128	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744	HELIO_04974
OG0000128	AENJA_21735	HELIO_00789
OG0000129	AENJA_11469	HELIO_05477
OG0000129	AENJA_21737	HELIO_12045
OG0000131	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143	HELIO_04270
OG0000131	AENJA_24734	HELIO_03420
OG0000134	AENJA_11383, AENJA_09789	HELIO_06674
OG0000134	AENJA_19464, AENJA_10516	HELIO_04734
OG0000136	AENJA_13535, AENJA_13533	HELIO_05622, HELIO_10618
OG0000136	AENJA_20044	HELIO_09300
OG0000137	AENJA_26083	HELIO_10563
OG0000137	AENJA_11173	HELIO_05850
OG0000137	AENJA_09533	HELIO_01589, HELIO_12262
OG0000138	AENJA_00682, AENJA_02229	HELIO_05281
OG0000138	AENJA_08482, AENJA_03330	HELIO_11407
OG0000138	AENJA_16432	HELIO_06895
OG0000140	AENJA_08529	HELIO_00031
OG0000141	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373
OG0000141	AENJA_15985, AENJA_19700	HELIO_03491
OG0000141	AENJA_22297, AENJA_26376	HELIO_06248, HELIO_06291, HELIO_06766
OG0000141	AENJA_05407	HELIO_00102
OG0000142	AENJA_16857	HELIO_07399
OG0000144	AENJA_03260, AENJA_06711, AENJA_06204, AENJA_19808, AENJA_26481, AENJA_24600, AENJA_26483, AENJA_21272, AENJA_26488, AENJA_26482, AENJA_26487, AENJA_01559, AENJA_00939, AENJA_11012, AENJA_01029, AENJA_14736, AENJA_10274, AENJA_24601, AENJA_23803, AENJA_18958, AENJA_13844, AENJA_03097, AENJA_24094, AENJA_23805, AENJA_11522, AENJA_25228, AENJA_06450, AENJA_18960, AENJA_06995	HELIO_10855
OG0000147	AENJA_03761	HELIO_12780
OG0000147	AENJA_12275	HELIO_07856
OG0000147	AENJA_03922	HELIO_02877
OG0000147	AENJA_03843	HELIO_07688
OG0000148	AENJA_26311, AENJA_25264, AENJA_21218	HELIO_12241
OG0000148	AENJA_21220	HELIO_01322
OG0000149	AENJA_12114	HELIO_11224
OG0000149	AENJA_12111	HELIO_09667, HELIO_05786
OG0000149	AENJA_03471, AENJA_12512	HELIO_08463, HELIO_10026
OG0000149	AENJA_18447	HELIO_08561
OG0000151	AENJA_13408	HELIO_02909
OG0000151	AENJA_03698	HELIO_11427
OG0000152	AENJA_03918	HELIO_02342
OG0000152	AENJA_26414	HELIO_05135
OG0000154	AENJA_20462	HELIO_11108
OG0000154	AENJA_18738	HELIO_00470
OG0000155	AENJA_20550	HELIO_10305
OG0000157	AENJA_03158	HELIO_10997
OG0000157	AENJA_08473	HELIO_02973
OG0000157	AENJA_07142	HELIO_02898
OG0000158	AENJA_06739	HELIO_05890
OG0000159	AENJA_16647, AENJA_17890	HELIO_11077
OG0000159	AENJA_25487	HELIO_07071, HELIO_00285, HELIO_10509
OG0000160	AENJA_20383	HELIO_11300
OG0000160	AENJA_06959	HELIO_11870
OG0000160	AENJA_13005	HELIO_09094
OG0000161	AENJA_20106, AENJA_25241, AENJA_11731, AENJA_23034, AENJA_21400, AENJA_24632, AENJA_22043, AENJA_14853, AENJA_23988, AENJA_26461	HELIO_04219
OG0000161	AENJA_24971, AENJA_23989, AENJA_26710	HELIO_10833
OG0000161	AENJA_13705, AENJA_11243, AENJA_13560, AENJA_11483	HELIO_06637
OG0000161	AENJA_10386	HELIO_04348
OG0000161	AENJA_17716	HELIO_11338
OG0000162	AENJA_01578	HELIO_02633
OG0000163	AENJA_00250	HELIO_05553
OG0000163	AENJA_14265	HELIO_02290
OG0000163	AENJA_02338	HELIO_07317
OG0000164	AENJA_15219	HELIO_04867
OG0000165	AENJA_06820, AENJA_04113	HELIO_01649
OG0000166	AENJA_09907, AENJA_09910	HELIO_10168, HELIO_00947
OG0000166	AENJA_13257	HELIO_00134
OG0000166	AENJA_22919, AENJA_01928	HELIO_03971, HELIO_11197
OG0000166	AENJA_16006	HELIO_11547
OG0000166	AENJA_11187, AENJA_24885	HELIO_03060, HELIO_06619
OG0000167	AENJA_04545	HELIO_01889
OG0000167	AENJA_12329	HELIO_11909, HELIO_08193
OG0000167	AENJA_04868	HELIO_10849
OG0000167	AENJA_12328	HELIO_07346
OG0000168	AENJA_06793	HELIO_11699
OG0000168	AENJA_16549	HELIO_07708
OG0000168	AENJA_11862, AENJA_21363	HELIO_00592
OG0000169	AENJA_15333, AENJA_16293, AENJA_11681, AENJA_08953	HELIO_04666
OG0000169	AENJA_04999, AENJA_00159, AENJA_00157, AENJA_25576, AENJA_16357, AENJA_16336	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257
OG0000171	AENJA_00267	HELIO_09820
OG0000171	AENJA_26673, AENJA_26672	HELIO_01149
OG0000171	AENJA_09998	HELIO_03619
OG0000172	AENJA_10826	HELIO_11555
OG0000172	AENJA_10078	HELIO_09881
OG0000173	AENJA_13078, AENJA_25617, AENJA_18852	HELIO_09570, HELIO_09571
OG0000174	AENJA_09684	HELIO_09480, HELIO_04614, HELIO_10809
OG0000174	AENJA_09689	HELIO_01069
OG0000174	AENJA_02198	HELIO_01831
OG0000175	AENJA_10259	HELIO_01966
OG0000175	AENJA_12556	HELIO_02535, HELIO_08923
OG0000175	AENJA_06264, AENJA_00936, AENJA_00556	HELIO_05633
OG0000175	AENJA_05120	HELIO_11471
OG0000178	AENJA_10856, AENJA_15335, AENJA_15334	HELIO_00055
OG0000178	AENJA_21429	HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552
OG0000179	AENJA_05305	HELIO_05015
OG0000179	AENJA_25279	HELIO_04929
OG0000179	AENJA_14465	HELIO_05097
OG0000179	AENJA_09174, AENJA_18216	HELIO_08122
OG0000180	AENJA_16039, AENJA_21362	HELIO_00465
OG0000180	AENJA_25821, AENJA_16075, AENJA_21520, AENJA_21521, AENJA_22895	HELIO_01953, HELIO_06507
OG0000180	AENJA_23405	HELIO_01590, HELIO_01591
OG0000180	AENJA_16046	HELIO_10517
OG0000180	AENJA_19397	HELIO_01389
OG0000181	AENJA_22272	HELIO_03744
OG0000181	AENJA_05116, AENJA_18867, AENJA_18892	HELIO_11084, HELIO_06953
OG0000181	AENJA_04368, AENJA_08840	HELIO_03461, HELIO_03460
OG0000183	AENJA_03852	HELIO_03106, HELIO_07785
OG0000183	AENJA_18616	HELIO_12279
OG0000183	AENJA_21091	HELIO_02987
OG0000184	AENJA_12909, AENJA_16138, AENJA_12907, AENJA_16139	HELIO_10532, HELIO_07715, HELIO_02452, HELIO_01146, HELIO_07473, HELIO_06162, HELIO_04571
OG0000185	AENJA_05818	HELIO_02917
OG0000185	AENJA_06437	HELIO_08141
OG0000185	AENJA_19885	HELIO_12016
OG0000186	AENJA_16129	HELIO_09501
OG0000187	AENJA_03713, AENJA_14945, AENJA_16031, AENJA_01468, AENJA_06713, AENJA_14751, AENJA_14236, AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141	HELIO_01278
OG0000187	AENJA_15071, AENJA_13071	HELIO_00035
OG0000188	AENJA_15378	HELIO_10975
OG0000190	AENJA_04601, AENJA_21643	HELIO_05566, HELIO_11948, HELIO_07780
OG0000190	AENJA_07560	HELIO_06090
OG0000190	AENJA_03552	HELIO_11399
OG0000190	AENJA_24224	HELIO_02473
OG0000190	AENJA_02749	HELIO_08629
OG0000192	AENJA_20612	HELIO_08116
OG0000192	AENJA_06675	HELIO_04385
OG0000192	AENJA_19694	HELIO_03071
OG0000192	AENJA_11217, AENJA_11222	HELIO_03155
OG0000192	AENJA_16678	HELIO_03349
OG0000194	AENJA_10642	HELIO_06680
OG0000194	AENJA_01834	HELIO_07417
OG0000195	AENJA_16048	HELIO_05982
OG0000196	AENJA_18337, AENJA_13978, AENJA_24166, AENJA_18338, AENJA_13321, AENJA_02669, AENJA_02154, AENJA_16094, AENJA_04770, AENJA_17235, AENJA_22013, AENJA_00631, AENJA_13895, AENJA_25375, AENJA_17298, AENJA_26074, AENJA_26574, AENJA_07238, AENJA_25430, AENJA_26464, AENJA_23650, AENJA_14272, AENJA_18940, AENJA_24625	HELIO_02814
OG0000197	AENJA_03262	HELIO_03884
OG0000198	AENJA_08704	HELIO_01341
OG0000198	AENJA_19983	HELIO_03952
OG0000198	AENJA_08702	HELIO_05133
OG0000200	AENJA_00136, AENJA_00134	HELIO_07712, HELIO_04424
OG0000201	AENJA_04223	HELIO_03794
OG0000201	AENJA_12926	HELIO_07497
OG0000201	AENJA_00457	HELIO_09400
OG0000202	AENJA_10134	HELIO_09483, HELIO_08601
OG0000203	AENJA_20011	HELIO_11397
OG0000203	AENJA_10014	HELIO_01088
OG0000203	AENJA_10780	HELIO_02460
OG0000204	AENJA_01745	HELIO_05116
OG0000204	AENJA_12472	HELIO_05845
OG0000205	AENJA_05025	HELIO_00076
OG0000205	AENJA_13787, AENJA_01890	HELIO_00236
OG0000205	AENJA_13815	HELIO_00235
OG0000205	AENJA_22602	HELIO_07450
OG0000206	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323	HELIO_05908
OG0000206	AENJA_17989, AENJA_13770	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368
OG0000207	AENJA_24487	HELIO_04136
OG0000208	AENJA_16595	HELIO_08975
OG0000210	AENJA_13029	HELIO_02498
OG0000210	AENJA_06576	HELIO_11016
OG0000210	AENJA_19501	HELIO_10527
OG0000210	AENJA_13513	HELIO_02703
OG0000210	AENJA_07421	HELIO_08784
OG0000210	AENJA_04024	HELIO_12121
OG0000211	AENJA_25447	HELIO_11401
OG0000211	AENJA_09895	HELIO_09853
OG0000211	AENJA_19821	HELIO_00554
OG0000211	AENJA_02934	HELIO_04759
OG0000211	AENJA_21143, AENJA_10795	HELIO_11035
OG0000213	AENJA_07228	HELIO_04313
OG0000213	AENJA_04662	HELIO_06549
OG0000215	AENJA_06502	HELIO_03905
OG0000216	AENJA_05527	HELIO_08130
OG0000218	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825	HELIO_12321
OG0000220	AENJA_25417	HELIO_04722
OG0000220	AENJA_19945	HELIO_04300
OG0000220	AENJA_19950	HELIO_10035, HELIO_12042
OG0000220	AENJA_20772	HELIO_05776
OG0000220	AENJA_08885	HELIO_08506
OG0000221	AENJA_18945	HELIO_06860
OG0000221	AENJA_12084	HELIO_06340
OG0000223	AENJA_17914	HELIO_08605, HELIO_10674
OG0000223	AENJA_25328, AENJA_19949	HELIO_07967
OG0000225	AENJA_04793	HELIO_03666, HELIO_05507
OG0000225	AENJA_18668	HELIO_12455
OG0000226	AENJA_19996, AENJA_22487, AENJA_22493	HELIO_05355, HELIO_07871
OG0000227	AENJA_15987	HELIO_06498
OG0000227	AENJA_15991	HELIO_04590
OG0000228	AENJA_00460	HELIO_05990
OG0000228	AENJA_10515	HELIO_05988
OG0000229	AENJA_26296, AENJA_26297	HELIO_12626
OG0000229	AENJA_26293	HELIO_08788, HELIO_08327
OG0000230	AENJA_06650	HELIO_01183
OG0000230	AENJA_22711	HELIO_01434
OG0000231	AENJA_15363	HELIO_05053
OG0000231	AENJA_08495	HELIO_00476
OG0000232	AENJA_10707, AENJA_18877	HELIO_10566
OG0000233	AENJA_15984	HELIO_05580
OG0000233	AENJA_13806	HELIO_03649
OG0000233	AENJA_04371	HELIO_09993
OG0000234	AENJA_02022	HELIO_06356
OG0000234	AENJA_09853	HELIO_10361
OG0000235	AENJA_03371	HELIO_06198
OG0000235	AENJA_15470	HELIO_07273
OG0000236	AENJA_25135	HELIO_10807
OG0000236	AENJA_07611, AENJA_02045, AENJA_00230	HELIO_03897, HELIO_07442
OG0000238	AENJA_24755	HELIO_10889
OG0000238	AENJA_14161	HELIO_06126
OG0000238	AENJA_17228	HELIO_04152
OG0000239	AENJA_09843	HELIO_09847
OG0000239	AENJA_06019	HELIO_06585
OG0000239	AENJA_09841	HELIO_09876
OG0000240	AENJA_19535	HELIO_07617
OG0000240	AENJA_20534, AENJA_20529, AENJA_20532	HELIO_07345, HELIO_10762
OG0000241	AENJA_25306, AENJA_19505, AENJA_12456, AENJA_12386, AENJA_21281, AENJA_08218	HELIO_06544
OG0000241	AENJA_25396, AENJA_01310	HELIO_09031
OG0000242	AENJA_12414	HELIO_07151
OG0000243	AENJA_17937, AENJA_25808, AENJA_12468	HELIO_12522, HELIO_04607
OG0000244	AENJA_09215, AENJA_09220, AENJA_18376	HELIO_05724
OG0000244	AENJA_02207	HELIO_12702
OG0000245	AENJA_03100	HELIO_09311
OG0000245	AENJA_02315	HELIO_12327
OG0000245	AENJA_03102, AENJA_02317	HELIO_04665
OG0000246	AENJA_20530	HELIO_06641
OG0000246	AENJA_23980, AENJA_21766	HELIO_06797, HELIO_02441
OG0000248	AENJA_23410, AENJA_15881	HELIO_03449
OG0000250	AENJA_21466	HELIO_03230
OG0000250	AENJA_01564	HELIO_09216
OG0000250	AENJA_18922, AENJA_05431	HELIO_02167
OG0000250	AENJA_25579	HELIO_12457
OG0000251	AENJA_02410	HELIO_12261
OG0000251	AENJA_26333	HELIO_06621
OG0000252	AENJA_17752	HELIO_10322
OG0000253	AENJA_05950, AENJA_05949	HELIO_01992
OG0000255	AENJA_23771	HELIO_09865
OG0000255	AENJA_05199	HELIO_11786
OG0000255	AENJA_20407	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118
OG0000255	AENJA_04940, AENJA_17159, AENJA_07356	HELIO_05381, HELIO_00573
OG0000256	AENJA_24528	HELIO_11169
OG0000256	AENJA_22679, AENJA_05370, AENJA_07601	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	AENJA_21159	HELIO_10210
OG0000257	AENJA_18420	HELIO_02598
OG0000257	AENJA_06250	HELIO_08653
OG0000258	AENJA_04201	HELIO_01832
OG0000258	AENJA_21764	HELIO_07834
OG0000258	AENJA_08669	HELIO_11938
OG0000260	AENJA_02917	HELIO_02123
OG0000263	AENJA_06376, AENJA_02707, AENJA_07923, AENJA_00940, AENJA_24604, AENJA_02705, AENJA_15502, AENJA_15498, AENJA_21435, AENJA_02066	HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532
OG0000264	AENJA_15604, AENJA_05890, AENJA_19837, AENJA_21525, AENJA_08508, AENJA_14277, AENJA_09795, AENJA_08514, AENJA_14276, AENJA_08513, AENJA_15014, AENJA_15602, AENJA_03623, AENJA_01476, AENJA_25782, AENJA_08222, AENJA_26169, AENJA_12453, AENJA_19575, AENJA_08221, AENJA_15017, AENJA_05891	HELIO_06166
OG0000264	AENJA_14107, AENJA_18839	HELIO_00079
OG0000264	AENJA_07913, AENJA_21413, AENJA_25781, AENJA_25973	HELIO_06672
OG0000265	AENJA_21392, AENJA_21393	HELIO_10981
OG0000265	AENJA_02918	HELIO_02949
OG0000268	AENJA_03720	HELIO_09456
OG0000268	AENJA_14918	HELIO_00992
OG0000268	AENJA_25695	HELIO_11907
OG0000269	AENJA_26646	HELIO_04242
OG0000269	AENJA_26650	HELIO_06264
OG0000270	AENJA_16126	HELIO_08940
OG0000270	AENJA_14029	HELIO_00681
OG0000271	AENJA_07943	HELIO_10271
OG0000271	AENJA_08114	HELIO_11250
OG0000272	AENJA_06955	HELIO_06926
OG0000273	AENJA_14902	HELIO_05150
OG0000273	AENJA_10997	HELIO_03083
OG0000274	AENJA_13452, AENJA_15148, AENJA_15151	HELIO_06815
OG0000275	AENJA_05208	HELIO_08804
OG0000276	AENJA_02914	HELIO_10129
OG0000276	AENJA_24994	HELIO_12000
OG0000277	AENJA_21144	HELIO_01369
OG0000277	AENJA_08858	HELIO_01920
OG0000279	AENJA_02981, AENJA_02974	HELIO_11586
OG0000280	AENJA_20449	HELIO_10700
OG0000280	AENJA_03995	HELIO_02582
OG0000281	AENJA_10606, AENJA_10610, AENJA_10605, AENJA_10607	HELIO_07402
OG0000281	AENJA_06967	HELIO_08563
OG0000282	AENJA_08490	HELIO_10802
OG0000282	AENJA_20347	HELIO_02090
OG0000282	AENJA_07959	HELIO_06080
OG0000284	AENJA_23940, AENJA_23553, AENJA_12800, AENJA_09635, AENJA_14116, AENJA_03847, AENJA_00883	HELIO_08507
OG0000284	AENJA_14484	HELIO_03356
OG0000284	AENJA_20326	HELIO_04011
OG0000285	AENJA_13941, AENJA_20401, AENJA_20406, AENJA_19105, AENJA_07714, AENJA_19484, AENJA_02834, AENJA_06481, AENJA_21453	HELIO_08936
OG0000285	AENJA_25131	HELIO_08587
OG0000287	AENJA_16451	HELIO_05533, HELIO_06539
OG0000288	AENJA_00977, AENJA_14604	HELIO_01393
OG0000289	AENJA_13824	HELIO_07121
OG0000289	AENJA_15869	HELIO_04864
OG0000289	AENJA_15870	HELIO_08142
OG0000290	AENJA_04023, AENJA_04026, AENJA_04448, AENJA_15467	HELIO_10703
OG0000291	AENJA_20569, AENJA_07128, AENJA_03332	HELIO_06558
OG0000291	AENJA_14454, AENJA_23609	HELIO_10638
OG0000291	AENJA_22073, AENJA_25340	HELIO_05041
OG0000291	AENJA_24522, AENJA_20537	HELIO_05778
OG0000292	AENJA_08301	HELIO_00017
OG0000293	AENJA_06673	HELIO_11982
OG0000293	AENJA_20757	HELIO_02276
OG0000293	AENJA_14373, AENJA_08169	HELIO_05469
OG0000293	AENJA_23592	HELIO_02159
OG0000294	AENJA_18549	HELIO_05010
OG0000295	AENJA_18927	HELIO_07292
OG0000295	AENJA_11107	HELIO_04234
OG0000296	AENJA_22255	HELIO_03893
OG0000296	AENJA_23739	HELIO_12440
OG0000296	AENJA_25508	HELIO_07957
OG0000297	AENJA_24317	HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	AENJA_06788	HELIO_10723
OG0000298	AENJA_16942	HELIO_00726
OG0000299	AENJA_07480	HELIO_09503
OG0000300	AENJA_20707	HELIO_11563
OG0000300	AENJA_25104	HELIO_11637
OG0000301	AENJA_06178, AENJA_06182	HELIO_10571
OG0000301	AENJA_18604	HELIO_11537
OG0000302	AENJA_15683	HELIO_04163
OG0000302	AENJA_19822, AENJA_19823	HELIO_10153
OG0000303	AENJA_15256	HELIO_10932
OG0000305	AENJA_01524	HELIO_11091
OG0000305	AENJA_23458	HELIO_04494
OG0000306	AENJA_01416	HELIO_09402
OG0000307	AENJA_24232	HELIO_06509
OG0000307	AENJA_10035	HELIO_04052
OG0000308	AENJA_23339	HELIO_09361, HELIO_07835
OG0000308	AENJA_04225	HELIO_08987
OG0000308	AENJA_18481	HELIO_05751
OG0000309	AENJA_22214	HELIO_05101
OG0000309	AENJA_08382, AENJA_08384	HELIO_04153
OG0000310	AENJA_13920	HELIO_04123, HELIO_12468
OG0000310	AENJA_20912	HELIO_07977
OG0000310	AENJA_20756	HELIO_10589
OG0000312	AENJA_11345	HELIO_01538
OG0000312	AENJA_19966	HELIO_09957
OG0000312	AENJA_05337	HELIO_10360
OG0000313	AENJA_16057	HELIO_11614
OG0000313	AENJA_01313	HELIO_01266
OG0000314	AENJA_10482	HELIO_00525
OG0000314	AENJA_19100	HELIO_03371
OG0000315	AENJA_08118	HELIO_09319
OG0000315	AENJA_20619	HELIO_06387
OG0000316	AENJA_23705	HELIO_00705
OG0000316	AENJA_08472	HELIO_01799, HELIO_11514, HELIO_05676
OG0000317	AENJA_15981	HELIO_05129
OG0000317	AENJA_16154	HELIO_04312
OG0000317	AENJA_18053	HELIO_09420
OG0000318	AENJA_19664, AENJA_24772	HELIO_05510
OG0000319	AENJA_15257	HELIO_04456, HELIO_04612
OG0000320	AENJA_16441, AENJA_02544	HELIO_00242
OG0000321	AENJA_07424	HELIO_08196
OG0000321	AENJA_02624	HELIO_12621
OG0000321	AENJA_23362	HELIO_08301
OG0000322	AENJA_04218	HELIO_03829, HELIO_10830, HELIO_06778
OG0000323	AENJA_15690	HELIO_02185, HELIO_02184
OG0000323	AENJA_22664	HELIO_07979
OG0000323	AENJA_20126	HELIO_09877
OG0000324	AENJA_18522	HELIO_07602, HELIO_06417, HELIO_04716, HELIO_05325
OG0000325	AENJA_16515, AENJA_05725	HELIO_06906
OG0000325	AENJA_07184, AENJA_19461	HELIO_11175, HELIO_05922
OG0000328	AENJA_09491	HELIO_01493
OG0000328	AENJA_09097	HELIO_12519
OG0000329	AENJA_14120, AENJA_25916	HELIO_09475
OG0000333	AENJA_06410, AENJA_00632	HELIO_00226
OG0000335	AENJA_20108	HELIO_01713
OG0000336	AENJA_16908, AENJA_25051	HELIO_02775
OG0000336	AENJA_13544, AENJA_25052, AENJA_12762	HELIO_05440
OG0000336	AENJA_18636, AENJA_05995	HELIO_01287
OG0000337	AENJA_25957	HELIO_03995
OG0000338	AENJA_13192	HELIO_11240
OG0000338	AENJA_22299	HELIO_11115
OG0000339	AENJA_14078	HELIO_05723, HELIO_01207
OG0000340	AENJA_06112	HELIO_11048
OG0000340	AENJA_25254	HELIO_08522, HELIO_04846
OG0000341	AENJA_00431	HELIO_08174, HELIO_08173
OG0000342	AENJA_00924	HELIO_05929
OG0000343	AENJA_04274	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	AENJA_20305	HELIO_01783
OG0000345	AENJA_23748	HELIO_07592, HELIO_01838
OG0000346	AENJA_22586, AENJA_15929	HELIO_07117, HELIO_02859
OG0000347	AENJA_01867, AENJA_13856	HELIO_01124
OG0000347	AENJA_06627, AENJA_06619	HELIO_08035
OG0000347	AENJA_05437, AENJA_00481	HELIO_12619
OG0000349	AENJA_15646, AENJA_15647	HELIO_02602
OG0000350	AENJA_19835	HELIO_10069
OG0000350	AENJA_05645	HELIO_00597
OG0000350	AENJA_06140	HELIO_10189
OG0000350	AENJA_03065	HELIO_09346
OG0000352	AENJA_13697	HELIO_07849
OG0000352	AENJA_25500	HELIO_02109
OG0000353	AENJA_12968	HELIO_03865, HELIO_04423
OG0000355	AENJA_25513, AENJA_10158, AENJA_00519	HELIO_06533, HELIO_07010
OG0000356	AENJA_04669	HELIO_07250
OG0000356	AENJA_05708	HELIO_09257
OG0000357	AENJA_16412	HELIO_02302, HELIO_12008
OG0000357	AENJA_04794	HELIO_04303
OG0000358	AENJA_15177	HELIO_08162
OG0000358	AENJA_10717	HELIO_07934
OG0000358	AENJA_12192	HELIO_07992
OG0000358	AENJA_25711	HELIO_09698
OG0000359	AENJA_14005	HELIO_08095
OG0000359	AENJA_07464	HELIO_01337
OG0000360	AENJA_08623	HELIO_05668
OG0000360	AENJA_22734	HELIO_09290
OG0000363	AENJA_12906, AENJA_18208	HELIO_04531
OG0000363	AENJA_03399	HELIO_03753
OG0000364	AENJA_08616, AENJA_07293, AENJA_05680	HELIO_07364, HELIO_06168, HELIO_10958
OG0000365	AENJA_22716	HELIO_11146
OG0000365	AENJA_08243, AENJA_08242	HELIO_04794
OG0000367	AENJA_21567	HELIO_11366
OG0000367	AENJA_15749	HELIO_00864
OG0000370	AENJA_02443, AENJA_11470	HELIO_08820, HELIO_11486, HELIO_12426
OG0000371	AENJA_14528	HELIO_07468
OG0000371	AENJA_04971	HELIO_00894
OG0000372	AENJA_14610	HELIO_08010
OG0000372	AENJA_10537	HELIO_09904
OG0000372	AENJA_22918	HELIO_12662
OG0000372	AENJA_10254	HELIO_08215
OG0000374	AENJA_24763	HELIO_12548
OG0000374	AENJA_15704	HELIO_08385
OG0000374	AENJA_10989	HELIO_07571
OG0000375	AENJA_21822	HELIO_04344
OG0000375	AENJA_14683, AENJA_14684	HELIO_02630
OG0000378	AENJA_09892	HELIO_00664
OG0000379	AENJA_25316	HELIO_02753
OG0000379	AENJA_13204	HELIO_09413
OG0000379	AENJA_16703	HELIO_10769
OG0000379	AENJA_14680	HELIO_01951
OG0000380	AENJA_15073, AENJA_11238, AENJA_23591, AENJA_06533	HELIO_05393
OG0000380	AENJA_08753, AENJA_20573, AENJA_13328, AENJA_08875	HELIO_03707
OG0000381	AENJA_17142, AENJA_17141	HELIO_12305, HELIO_06725, HELIO_00702
OG0000381	AENJA_16332, AENJA_06287, AENJA_06288, AENJA_05974, AENJA_22250, AENJA_00636	HELIO_11186, HELIO_04138, HELIO_04027
OG0000381	AENJA_12155	HELIO_08133, HELIO_03205
OG0000382	AENJA_01299	HELIO_10248
OG0000382	AENJA_05991	HELIO_06591
OG0000384	AENJA_22347	HELIO_11619
OG0000384	AENJA_22698	HELIO_06784
OG0000384	AENJA_12143	HELIO_00671
OG0000385	AENJA_16044	HELIO_06965, HELIO_07014, HELIO_02136
OG0000385	AENJA_16346	HELIO_00841, HELIO_02137
OG0000389	AENJA_06388	HELIO_05126, HELIO_04723, HELIO_01825
OG0000390	AENJA_23187, AENJA_21850	HELIO_00340, HELIO_02309, HELIO_11674
OG0000390	AENJA_23186	HELIO_05872
OG0000390	AENJA_23482	HELIO_11470
OG0000390	AENJA_23492, AENJA_06399	HELIO_06676
OG0000391	AENJA_23476	HELIO_00863
OG0000391	AENJA_11069	HELIO_10879
OG0000391	AENJA_19393	HELIO_09302
OG0000392	AENJA_11266	HELIO_05710, HELIO_07226
OG0000393	AENJA_20824	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760
OG0000393	AENJA_11660	HELIO_07006
OG0000394	AENJA_08820	HELIO_07964
OG0000396	AENJA_23793	HELIO_11515
OG0000397	AENJA_26085	HELIO_10979
OG0000399	AENJA_09258	HELIO_09726
OG0000399	AENJA_25908	HELIO_07050
OG0000399	AENJA_11784, AENJA_23430, AENJA_13359, AENJA_24563, AENJA_03668	HELIO_04949
OG0000399	AENJA_14143	HELIO_03771
OG0000401	AENJA_10211	HELIO_07012
OG0000401	AENJA_22375	HELIO_09245
OG0000402	AENJA_01108	HELIO_08210
OG0000402	AENJA_20115	HELIO_08672, HELIO_08610
OG0000403	AENJA_04017, AENJA_04018, AENJA_10837, AENJA_13145, AENJA_22049, AENJA_05868	HELIO_12710, HELIO_12709
OG0000404	AENJA_26390	HELIO_12139
OG0000404	AENJA_13309	HELIO_05343
OG0000405	AENJA_21234	HELIO_10657
OG0000409	AENJA_11040	HELIO_03616
