Orthogroup	AENJA_ok	SACKO_ok
OG0000074	AENJA_19802, AENJA_22095, AENJA_10992, AENJA_15679, AENJA_14253, AENJA_25976, AENJA_03334, AENJA_21322, AENJA_11103, AENJA_23926, AENJA_22408, AENJA_25285, AENJA_25284	SACKO_01565, SACKO_20235, SACKO_20240, SACKO_02109, SACKO_12436, SACKO_31326, SACKO_31311, SACKO_16881, SACKO_29200, SACKO_29259, SACKO_32314, SACKO_29235, SACKO_02421, SACKO_29199, SACKO_29193, SACKO_29237, SACKO_29214, SACKO_02420, SACKO_15509, SACKO_14575, SACKO_14398, SACKO_14464, SACKO_14421, SACKO_26150, SACKO_06386, SACKO_14271, SACKO_08735
OG0000075	AENJA_23745	SACKO_07161
OG0000075	AENJA_05831	SACKO_16948
OG0000075	AENJA_21406	SACKO_23452
OG0000075	AENJA_12918	SACKO_23651
OG0000075	AENJA_12839	SACKO_16926
OG0000076	AENJA_00663, AENJA_09864, AENJA_18581, AENJA_25057	SACKO_10761
OG0000076	AENJA_00608	SACKO_34185
OG0000076	AENJA_18854, AENJA_04309	SACKO_08188, SACKO_33348
OG0000077	AENJA_13107	SACKO_13734
OG0000077	AENJA_20850	SACKO_25683
OG0000077	AENJA_07475	SACKO_24063
OG0000077	AENJA_08162	SACKO_24085
OG0000077	AENJA_00875	SACKO_24184, SACKO_27806
OG0000078	AENJA_06754	SACKO_11720, SACKO_15315
OG0000078	AENJA_26733	SACKO_15309
OG0000078	AENJA_26653	SACKO_06423
OG0000079	AENJA_16186	SACKO_22850
OG0000079	AENJA_02482	SACKO_28168
OG0000079	AENJA_17442	SACKO_02973
OG0000079	AENJA_11789	SACKO_02974
OG0000081	AENJA_22439, AENJA_23269	SACKO_09027
OG0000081	AENJA_04623, AENJA_10593, AENJA_10592, AENJA_11850	SACKO_05106, SACKO_05124, SACKO_05154, SACKO_13455, SACKO_09019, SACKO_26158, SACKO_26128, SACKO_04585
OG0000082	AENJA_25747	SACKO_12474
OG0000082	AENJA_11460	SACKO_23968
OG0000083	AENJA_21795	SACKO_30590
OG0000083	AENJA_03464	SACKO_27341
OG0000083	AENJA_09136, AENJA_08957	SACKO_13802
OG0000083	AENJA_12490	SACKO_04040
OG0000084	AENJA_24814	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253, SACKO_06467, SACKO_06545, SACKO_31931
OG0000084	AENJA_02486	SACKO_32704, SACKO_32645, SACKO_32691
OG0000084	AENJA_16500	SACKO_19861, SACKO_03000
OG0000085	AENJA_11709	SACKO_10531
OG0000085	AENJA_05556	SACKO_23009
OG0000085	AENJA_24493	SACKO_25563
OG0000085	AENJA_20539	SACKO_10208
OG0000085	AENJA_06382	SACKO_29731
OG0000085	AENJA_08917	SACKO_33849
OG0000086	AENJA_15016, AENJA_09648	SACKO_19424
OG0000086	AENJA_01905	SACKO_23869, SACKO_24641, SACKO_21619, SACKO_18827, SACKO_21646, SACKO_26892, SACKO_17064
OG0000086	AENJA_18046	SACKO_08164, SACKO_15957, SACKO_13202, SACKO_13399, SACKO_20656, SACKO_08650, SACKO_03282, SACKO_02410
OG0000086	AENJA_17133	SACKO_19742, SACKO_21598
OG0000086	AENJA_15860, AENJA_25942, AENJA_16623, AENJA_16711, AENJA_22511, AENJA_01659, AENJA_17162	SACKO_16708
OG0000086	AENJA_15274	SACKO_07097, SACKO_30002
OG0000087	AENJA_23251	SACKO_18343
OG0000087	AENJA_19109	SACKO_09961
OG0000087	AENJA_08976	SACKO_21024
OG0000087	AENJA_19775	SACKO_23310, SACKO_14360
OG0000087	AENJA_03163	SACKO_28507
OG0000087	AENJA_19935	SACKO_23472
OG0000087	AENJA_13117	SACKO_23706
OG0000087	AENJA_04374, AENJA_10299	SACKO_06733
OG0000088	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635
OG0000088	AENJA_11026, AENJA_11029	SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075
OG0000088	AENJA_13877	SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325
OG0000088	AENJA_03166, AENJA_03175, AENJA_08500	SACKO_11683
OG0000089	AENJA_09728	SACKO_27360
OG0000090	AENJA_16163	SACKO_12438, SACKO_31149
OG0000090	AENJA_00372	SACKO_10678
OG0000090	AENJA_17985	SACKO_03911, SACKO_00829
OG0000090	AENJA_10145	SACKO_21411
OG0000090	AENJA_19633	SACKO_17164
OG0000090	AENJA_26164	SACKO_07409
OG0000090	AENJA_06259	SACKO_30571
OG0000090	AENJA_01954	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824
OG0000091	AENJA_01389	SACKO_16030, SACKO_16068, SACKO_05246
OG0000093	AENJA_00982, AENJA_09061, AENJA_19888	SACKO_18765, SACKO_29828
OG0000094	AENJA_14582	SACKO_30142
OG0000094	AENJA_26553	SACKO_14416
OG0000095	AENJA_19114, AENJA_16573, AENJA_22915, AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114
OG0000095	AENJA_25126	SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648
OG0000096	AENJA_25727	SACKO_00041
OG0000096	AENJA_08423	SACKO_24537
OG0000096	AENJA_14053	SACKO_27312
OG0000097	AENJA_16144	SACKO_05734, SACKO_32747, SACKO_18258, SACKO_18299, SACKO_18263
OG0000097	AENJA_07989, AENJA_07990, AENJA_20179, AENJA_07992, AENJA_18648, AENJA_07730	SACKO_09795, SACKO_16800, SACKO_17524, SACKO_16802, SACKO_10228, SACKO_19559, SACKO_01366, SACKO_19548, SACKO_17961, SACKO_17950, SACKO_31266, SACKO_11687, SACKO_11694, SACKO_10750, SACKO_30828, SACKO_01368, SACKO_01358, SACKO_10227, SACKO_19566, SACKO_19554, SACKO_19549
OG0000098	AENJA_16173	SACKO_06907, SACKO_16653, SACKO_18395, SACKO_11913, SACKO_18398, SACKO_31097
OG0000098	AENJA_10136, AENJA_10137	SACKO_30373, SACKO_19685
OG0000098	AENJA_15215	SACKO_15840
OG0000098	AENJA_03419, AENJA_23542, AENJA_23540	SACKO_03377
OG0000098	AENJA_23539, AENJA_14153	SACKO_02598
OG0000099	AENJA_17408	SACKO_32686, SACKO_02428, SACKO_05765
OG0000099	AENJA_19631, AENJA_00123	SACKO_04331
OG0000099	AENJA_07638, AENJA_14869	SACKO_03078
OG0000099	AENJA_15326	SACKO_07176
OG0000100	AENJA_12391	SACKO_30403
OG0000101	AENJA_26592	SACKO_13586, SACKO_13587, SACKO_31937
OG0000101	AENJA_26594	SACKO_05234
OG0000101	AENJA_00251	SACKO_24340, SACKO_08457
OG0000101	AENJA_06142	SACKO_23978, SACKO_23977
OG0000101	AENJA_14914, AENJA_21479	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330
OG0000102	AENJA_05030, AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164	SACKO_09072, SACKO_09096, SACKO_13190
OG0000102	AENJA_22391	SACKO_13900
OG0000102	AENJA_06075	SACKO_00774, SACKO_24920, SACKO_06603, SACKO_03174, SACKO_24642, SACKO_24634, SACKO_24635, SACKO_25830, SACKO_27386, SACKO_24644, SACKO_06606, SACKO_24917, SACKO_26731, SACKO_33717, SACKO_06602, SACKO_23037, SACKO_18657, SACKO_18650, SACKO_28533, SACKO_15184, SACKO_18640
OG0000103	AENJA_10812	SACKO_33359
OG0000103	AENJA_14367	SACKO_23497
OG0000104	AENJA_04107	SACKO_13626
OG0000104	AENJA_02684	SACKO_19425
OG0000104	AENJA_26666	SACKO_13617
OG0000105	AENJA_09389, AENJA_09390, AENJA_18341, AENJA_18342, AENJA_18210, AENJA_14801, AENJA_14802	SACKO_12256, SACKO_22236, SACKO_22253
OG0000106	AENJA_13743	SACKO_19035
OG0000106	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161	SACKO_31163, SACKO_03309, SACKO_31157
OG0000106	AENJA_24394, AENJA_24395	SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319
OG0000108	AENJA_21690, AENJA_21287, AENJA_04453	SACKO_19835, SACKO_20865
OG0000108	AENJA_05812, AENJA_05809, AENJA_23763, AENJA_05810, AENJA_20825, AENJA_16086	SACKO_05297
OG0000108	AENJA_06982	SACKO_17008
OG0000109	AENJA_20123	SACKO_00769, SACKO_00777
OG0000109	AENJA_13828, AENJA_18518, AENJA_16912, AENJA_13953, AENJA_06460, AENJA_11116, AENJA_14472, AENJA_01542, AENJA_15538, AENJA_12477, AENJA_02149, AENJA_19268, AENJA_01689, AENJA_01697, AENJA_01520, AENJA_15125, AENJA_01693, AENJA_25302, AENJA_15124, AENJA_19269, AENJA_19270	SACKO_21546, SACKO_09770, SACKO_24622, SACKO_09772, SACKO_21400, SACKO_09259, SACKO_17753, SACKO_17339, SACKO_27007, SACKO_17752, SACKO_07357
OG0000110	AENJA_16216	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702
OG0000110	AENJA_09309, AENJA_19995	SACKO_09064
OG0000110	AENJA_08732	SACKO_22197
OG0000111	AENJA_04205	SACKO_08576
OG0000111	AENJA_23685	SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823
OG0000112	AENJA_11052, AENJA_24371	SACKO_17183, SACKO_23661
OG0000112	AENJA_24523, AENJA_26456, AENJA_26399	SACKO_15610
OG0000112	AENJA_03899	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530
OG0000113	AENJA_14458	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082
OG0000113	AENJA_02203, AENJA_09826	SACKO_09973
OG0000114	AENJA_23406	SACKO_05494
OG0000114	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073	SACKO_05497, SACKO_05499, SACKO_05519
OG0000115	AENJA_00532, AENJA_13552, AENJA_13554	SACKO_01023
OG0000115	AENJA_02773	SACKO_25171
OG0000116	AENJA_23563, AENJA_23564	SACKO_31632
OG0000116	AENJA_17822	SACKO_28117
OG0000117	AENJA_02548	SACKO_32122
OG0000117	AENJA_10010	SACKO_00604
OG0000117	AENJA_08111	SACKO_14556
OG0000119	AENJA_18357, AENJA_20512	SACKO_14170
OG0000119	AENJA_08115	SACKO_28303
OG0000120	AENJA_04133	SACKO_22704
OG0000121	AENJA_09065	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657
OG0000121	AENJA_15702	SACKO_04710
OG0000121	AENJA_15894, AENJA_19956, AENJA_09165	SACKO_31429, SACKO_21563
OG0000121	AENJA_07109	SACKO_15163
OG0000122	AENJA_09263	SACKO_31419
OG0000123	AENJA_13105	SACKO_20017, SACKO_30223, SACKO_21671
OG0000123	AENJA_11261	SACKO_13259
OG0000123	AENJA_22182	SACKO_30225
OG0000123	AENJA_08155	SACKO_24090
OG0000123	AENJA_01277	SACKO_12014
OG0000123	AENJA_12299	SACKO_03714
OG0000123	AENJA_26530	SACKO_31894
OG0000123	AENJA_13111	SACKO_33577
OG0000123	AENJA_08161	SACKO_06537
OG0000123	AENJA_11939, AENJA_11934	SACKO_24348, SACKO_30793, SACKO_27811
OG0000124	AENJA_03116, AENJA_25792	SACKO_33754, SACKO_22345
OG0000124	AENJA_04495	SACKO_19309
OG0000124	AENJA_03187	SACKO_18436
OG0000124	AENJA_26736	SACKO_28600, SACKO_28595
OG0000124	AENJA_05859	SACKO_02327
OG0000125	AENJA_09264	SACKO_05896
OG0000125	AENJA_02605	SACKO_31925
OG0000125	AENJA_16597	SACKO_18243, SACKO_25407
OG0000125	AENJA_18946	SACKO_18622
OG0000125	AENJA_04836	SACKO_17275
OG0000125	AENJA_07272	SACKO_21397, SACKO_06987
OG0000126	AENJA_24273	SACKO_30837
OG0000127	AENJA_11132	SACKO_08426
OG0000127	AENJA_20308	SACKO_08394
OG0000127	AENJA_04153	SACKO_07799
OG0000127	AENJA_17569	SACKO_21491
OG0000127	AENJA_00497	SACKO_20351
OG0000128	AENJA_07850, AENJA_17413, AENJA_26743	SACKO_14613
OG0000128	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744	SACKO_15316, SACKO_15336
OG0000129	AENJA_11469	SACKO_00164
OG0000129	AENJA_21737	SACKO_17443
OG0000131	AENJA_13807, AENJA_21097	SACKO_07705
OG0000131	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143	SACKO_09806, SACKO_16484
OG0000131	AENJA_23277	SACKO_00898
OG0000131	AENJA_26204, AENJA_02558	SACKO_15194
OG0000131	AENJA_02442, AENJA_02441	SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765
OG0000132	AENJA_18042	SACKO_02565
OG0000133	AENJA_22212	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857
OG0000134	AENJA_21791	SACKO_08040, SACKO_33155, SACKO_20038
OG0000135	AENJA_07860	SACKO_09629, SACKO_09635, SACKO_27993, SACKO_08123, SACKO_04199, SACKO_23383, SACKO_30904, SACKO_09626, SACKO_11920, SACKO_29710, SACKO_26958
OG0000135	AENJA_15053	SACKO_06037
OG0000136	AENJA_13535, AENJA_13533	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842
OG0000136	AENJA_20044	SACKO_27982
OG0000137	AENJA_26083	SACKO_15706, SACKO_03335
OG0000137	AENJA_25528	SACKO_14791
OG0000137	AENJA_11173	SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	AENJA_09533	SACKO_08934, SACKO_08979, SACKO_08926
OG0000137	AENJA_20614	SACKO_32541
OG0000138	AENJA_05793	SACKO_13692
OG0000138	AENJA_24347, AENJA_08482, AENJA_03330	SACKO_00400, SACKO_04318, SACKO_14692, SACKO_21911, SACKO_33765, SACKO_18808, SACKO_05982, SACKO_30763, SACKO_24209, SACKO_19833, SACKO_14706, SACKO_28654, SACKO_17254, SACKO_29497, SACKO_33018, SACKO_32259, SACKO_04228, SACKO_17796, SACKO_19297, SACKO_17801
OG0000139	AENJA_14233, AENJA_10490, AENJA_13897, AENJA_14832, AENJA_14830	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502
OG0000140	AENJA_01263	SACKO_32492
OG0000140	AENJA_22374, AENJA_05446	SACKO_06180, SACKO_01107
OG0000140	AENJA_08529	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414
OG0000141	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827
OG0000141	AENJA_11870	SACKO_11362
OG0000141	AENJA_15985, AENJA_19700, AENJA_22297, AENJA_26376, AENJA_05407	SACKO_23023
OG0000142	AENJA_06608, AENJA_26249	SACKO_25766
OG0000142	AENJA_16857, AENJA_18146	SACKO_31525
OG0000145	AENJA_06072	SACKO_12283, SACKO_27252
OG0000146	AENJA_06678, AENJA_10710, AENJA_00179, AENJA_19743, AENJA_09430, AENJA_11121, AENJA_11735, AENJA_19223, AENJA_23246, AENJA_09402, AENJA_26272, AENJA_00569, AENJA_12249, AENJA_06659	SACKO_17855
OG0000146	AENJA_08336	SACKO_29496
OG0000146	AENJA_24548	SACKO_06281, SACKO_03036
OG0000146	AENJA_08448	SACKO_28345, SACKO_20509, SACKO_14080
OG0000147	AENJA_03761	SACKO_09609
OG0000147	AENJA_12275	SACKO_29987
OG0000147	AENJA_03922	SACKO_25321
OG0000147	AENJA_10787	SACKO_18080
OG0000147	AENJA_03843	SACKO_06120
OG0000148	AENJA_26311, AENJA_25264, AENJA_21218	SACKO_07198, SACKO_01163
OG0000148	AENJA_21220	SACKO_01164
OG0000149	AENJA_12114	SACKO_25876, SACKO_25874
OG0000149	AENJA_12111	SACKO_25873
OG0000149	AENJA_03471, AENJA_12512	SACKO_00593
OG0000149	AENJA_18447	SACKO_01114
OG0000151	AENJA_13408	SACKO_19813
OG0000151	AENJA_07187	SACKO_27411
OG0000151	AENJA_03698	SACKO_18655
OG0000152	AENJA_08044	SACKO_31167
OG0000152	AENJA_03562	SACKO_28678, SACKO_32141, SACKO_15466, SACKO_20212, SACKO_32865
OG0000152	AENJA_21209, AENJA_20261	SACKO_24770, SACKO_24768
OG0000152	AENJA_26414	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800
OG0000153	AENJA_08542	SACKO_14681
OG0000153	AENJA_20469, AENJA_08012, AENJA_04663	SACKO_08886
OG0000153	AENJA_24964, AENJA_05521, AENJA_25130, AENJA_07993	SACKO_08924
OG0000154	AENJA_20462	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611
OG0000154	AENJA_18738	SACKO_30029
OG0000155	AENJA_05237	SACKO_23256, SACKO_00101
OG0000157	AENJA_03158	SACKO_19300
OG0000157	AENJA_08473	SACKO_02389
OG0000157	AENJA_07142	SACKO_28274
OG0000158	AENJA_06739	SACKO_08920
OG0000158	AENJA_12334	SACKO_03214
OG0000159	AENJA_13258	SACKO_31334
OG0000159	AENJA_06073	SACKO_12615
OG0000160	AENJA_20383	SACKO_19890, SACKO_08004, SACKO_22012, SACKO_20174, SACKO_20186, SACKO_19221
OG0000160	AENJA_06959	SACKO_24189
OG0000160	AENJA_13005	SACKO_16994
OG0000161	AENJA_25641, AENJA_18963, AENJA_00469, AENJA_23196	SACKO_33036
OG0000162	AENJA_01578	SACKO_12057
OG0000163	AENJA_04184	SACKO_09864, SACKO_25511, SACKO_24199, SACKO_08181, SACKO_22365, SACKO_00496, SACKO_02782, SACKO_20535, SACKO_00262, SACKO_25620, SACKO_20819, SACKO_11130
OG0000163	AENJA_14266	SACKO_28728, SACKO_28760
OG0000163	AENJA_00250	SACKO_28733
OG0000163	AENJA_02338	SACKO_18542
OG0000164	AENJA_24821	SACKO_06293
OG0000164	AENJA_15219	SACKO_15470
OG0000166	AENJA_13257	SACKO_19780
OG0000166	AENJA_16006	SACKO_18225
OG0000166	AENJA_11187, AENJA_24885	SACKO_11639, SACKO_19154
OG0000167	AENJA_04545	SACKO_13978
OG0000167	AENJA_12329	SACKO_13975
OG0000167	AENJA_04868	SACKO_13984, SACKO_13999, SACKO_13976
OG0000168	AENJA_06793	SACKO_25971
OG0000168	AENJA_16549, AENJA_16551	SACKO_01287
OG0000168	AENJA_11862, AENJA_21363	SACKO_01284
OG0000169	AENJA_00158, AENJA_08952	SACKO_10602
OG0000169	AENJA_04999, AENJA_00159, AENJA_00157	SACKO_10600
OG0000170	AENJA_18033	SACKO_34157, SACKO_22976
OG0000171	AENJA_00267	SACKO_04473
OG0000172	AENJA_10826	SACKO_29021
OG0000172	AENJA_10825	SACKO_31081, SACKO_31088
OG0000172	AENJA_19160, AENJA_21023	SACKO_28037
OG0000172	AENJA_19159, AENJA_19163, AENJA_10078	SACKO_08175
OG0000172	AENJA_18883, AENJA_11722, AENJA_15851, AENJA_11721, AENJA_21024	SACKO_19254, SACKO_18480, SACKO_05104
OG0000174	AENJA_09689	SACKO_28192, SACKO_28201
OG0000174	AENJA_19122	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263
OG0000174	AENJA_02198	SACKO_23847, SACKO_25875
OG0000175	AENJA_10259	SACKO_03910
OG0000175	AENJA_06264, AENJA_00936, AENJA_00556	SACKO_14233
OG0000175	AENJA_05120	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371, SACKO_20858
OG0000178	AENJA_21429	SACKO_14422, SACKO_31764, SACKO_31763, SACKO_32460, SACKO_14284, SACKO_23232, SACKO_23231
OG0000178	AENJA_20680	SACKO_31652
OG0000179	AENJA_05305	SACKO_06450, SACKO_05905
OG0000179	AENJA_25279	SACKO_15469
OG0000179	AENJA_09174, AENJA_18216	SACKO_14493
OG0000180	AENJA_10008, AENJA_06703	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450
OG0000180	AENJA_16046	SACKO_21610
OG0000180	AENJA_19397	SACKO_03905
OG0000181	AENJA_08843	SACKO_04152
OG0000181	AENJA_22272	SACKO_07379
OG0000181	AENJA_05116, AENJA_18867, AENJA_18892	SACKO_04775
OG0000182	AENJA_11285	SACKO_13611
OG0000183	AENJA_03852	SACKO_02174
OG0000183	AENJA_18616	SACKO_26873
OG0000184	AENJA_12909, AENJA_16138, AENJA_12907, AENJA_16139	SACKO_06564, SACKO_06560, SACKO_05563, SACKO_13695
OG0000184	AENJA_15402, AENJA_19874	SACKO_20563, SACKO_02843, SACKO_02840, SACKO_05038, SACKO_00035
OG0000184	AENJA_19614, AENJA_08959, AENJA_22614	SACKO_18335, SACKO_17629
OG0000185	AENJA_24956	SACKO_28399
OG0000185	AENJA_06437	SACKO_00274
OG0000185	AENJA_19885	SACKO_28410
OG0000186	AENJA_22491	SACKO_16624
OG0000186	AENJA_16122	SACKO_02704
OG0000186	AENJA_22490	SACKO_02708, SACKO_02710, SACKO_32104
OG0000187	AENJA_18269	SACKO_14749, SACKO_23670
OG0000187	AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141	SACKO_29368, SACKO_05665, SACKO_29110, SACKO_32092, SACKO_29873, SACKO_21498, SACKO_01156, SACKO_26786, SACKO_29846, SACKO_12886, SACKO_05746, SACKO_02086, SACKO_05409, SACKO_13856, SACKO_00647, SACKO_00629, SACKO_21737, SACKO_25057, SACKO_04414, SACKO_02088, SACKO_12910
OG0000188	AENJA_22199	SACKO_03512
OG0000190	AENJA_04601, AENJA_21643	SACKO_14399
OG0000192	AENJA_20612	SACKO_01682
OG0000192	AENJA_06675	SACKO_22597
OG0000192	AENJA_19694	SACKO_19499
OG0000192	AENJA_11217, AENJA_11222	SACKO_06335, SACKO_06336, SACKO_21054
OG0000192	AENJA_16678, AENJA_04859	SACKO_31547
OG0000193	AENJA_13914	SACKO_25908
OG0000193	AENJA_10880, AENJA_10878, AENJA_10877, AENJA_08498	SACKO_13008, SACKO_13012
OG0000194	AENJA_10642, AENJA_01834	SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	AENJA_16048	SACKO_19025
OG0000195	AENJA_12573	SACKO_17832, SACKO_17833
OG0000195	AENJA_02703	SACKO_28209
OG0000196	AENJA_24166	SACKO_04345, SACKO_15655, SACKO_28120, SACKO_11043, SACKO_33401, SACKO_17052, SACKO_15660, SACKO_12172, SACKO_32158, SACKO_28181, SACKO_20658, SACKO_06176, SACKO_11083, SACKO_28126, SACKO_18485, SACKO_06871, SACKO_29464, SACKO_18504, SACKO_13101, SACKO_06604, SACKO_22599, SACKO_00603, SACKO_06251, SACKO_27437
OG0000196	AENJA_22013	SACKO_14345
OG0000196	AENJA_00631	SACKO_01764, SACKO_28845
OG0000196	AENJA_13895	SACKO_01756
OG0000196	AENJA_21789	SACKO_15493, SACKO_18938
OG0000197	AENJA_18863, AENJA_02976, AENJA_03276	SACKO_22174
OG0000197	AENJA_03262	SACKO_26257
OG0000198	AENJA_08702	SACKO_12449, SACKO_12430, SACKO_12448, SACKO_18866, SACKO_12431
OG0000200	AENJA_00136, AENJA_00134	SACKO_17835, SACKO_17815
OG0000200	AENJA_00133	SACKO_32070
OG0000201	AENJA_04223	SACKO_33320
OG0000201	AENJA_12926	SACKO_08895
OG0000201	AENJA_00457	SACKO_29729
OG0000202	AENJA_10134	SACKO_30211
OG0000203	AENJA_01110	SACKO_10536
OG0000203	AENJA_20011	SACKO_33009
OG0000203	AENJA_10014	SACKO_21607
OG0000204	AENJA_01745	SACKO_32823, SACKO_07430
OG0000204	AENJA_12472	SACKO_19755
OG0000205	AENJA_05025	SACKO_11367
OG0000205	AENJA_13787	SACKO_07102
OG0000205	AENJA_13815	SACKO_32641, SACKO_26211
OG0000205	AENJA_22602	SACKO_12929
OG0000207	AENJA_24487	SACKO_30239
OG0000208	AENJA_06125	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788
OG0000208	AENJA_16595	SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740
OG0000209	AENJA_03679	SACKO_32373
OG0000210	AENJA_21122	SACKO_22931
OG0000210	AENJA_13029	SACKO_25704
OG0000210	AENJA_06576	SACKO_25645
OG0000210	AENJA_19501	SACKO_03879, SACKO_25701
OG0000210	AENJA_13513	SACKO_29265, SACKO_08686
OG0000210	AENJA_18296, AENJA_07421	SACKO_27035
OG0000210	AENJA_04024	SACKO_06920
OG0000211	AENJA_25447	SACKO_32655
OG0000211	AENJA_09895	SACKO_09451
OG0000211	AENJA_19821	SACKO_20445
OG0000211	AENJA_00791	SACKO_09187
OG0000211	AENJA_02934	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705
OG0000211	AENJA_21143, AENJA_10795	SACKO_16984
OG0000213	AENJA_04662	SACKO_00738
OG0000214	AENJA_02509	SACKO_31222
OG0000214	AENJA_13800, AENJA_13233, AENJA_22920	SACKO_06623, SACKO_10059, SACKO_15375, SACKO_20183, SACKO_28358, SACKO_28208, SACKO_06911, SACKO_10367
OG0000214	AENJA_21700	SACKO_27664, SACKO_12571, SACKO_20029
OG0000214	AENJA_03581	SACKO_11568, SACKO_06163, SACKO_03687, SACKO_14646, SACKO_24154, SACKO_24062, SACKO_02510, SACKO_20363, SACKO_33189, SACKO_27672, SACKO_33262, SACKO_32285, SACKO_23049, SACKO_22492, SACKO_19778, SACKO_23372, SACKO_21326, SACKO_29334, SACKO_22384
OG0000215	AENJA_01427	SACKO_24652, SACKO_16614
OG0000216	AENJA_04001	SACKO_17037
