Orthogroup	AENJA_ok	XENTR
OG0000192	AENJA_16678, AENJA_04859	XENTR01771
OG0000193	AENJA_13914	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116
OG0000194	AENJA_10642, AENJA_01834	XENTR14824, XENTR18660, XENTR00280, XENTR10034
OG0000195	AENJA_16048	XENTR11322, XENTR09909, XENTR17326
OG0000195	AENJA_02703	XENTR19159
OG0000197	AENJA_18863, AENJA_02976, AENJA_03276	XENTR05307, XENTR15908
OG0000197	AENJA_03262	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201
OG0000201	AENJA_04223	XENTR16600, XENTR16601, XENTR04781
OG0000201	AENJA_12926	XENTR04564
OG0000201	AENJA_00457	XENTR12187, XENTR00868
OG0000202	AENJA_10134	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556
OG0000203	AENJA_01110	XENTR04908
OG0000203	AENJA_20011	XENTR08192, XENTR07634
OG0000203	AENJA_10014	XENTR09015, XENTR08065
OG0000203	AENJA_10780	XENTR04067
OG0000204	AENJA_12472	XENTR04113, XENTR02352
OG0000205	AENJA_05025	XENTR12959, XENTR05519
OG0000205	AENJA_13787, AENJA_01890	XENTR16886, XENTR01752, XENTR14923
OG0000205	AENJA_13815, AENJA_22602	XENTR18445, XENTR10749, XENTR03131
OG0000206	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323	XENTR10880
OG0000206	AENJA_17989, AENJA_13770	XENTR10501, XENTR13106, XENTR12355
OG0000207	AENJA_24487	XENTR04496, XENTR02974
OG0000208	AENJA_06125, AENJA_16595	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993
OG0000210	AENJA_13029	XENTR12375
OG0000210	AENJA_19501	XENTR19252
OG0000210	AENJA_04024	XENTR04415
OG0000211	AENJA_25447	XENTR02626
OG0000211	AENJA_19821	XENTR00605
OG0000211	AENJA_00791	XENTR03419
OG0000211	AENJA_02934	XENTR12567, XENTR17201, XENTR17202
OG0000211	AENJA_21143, AENJA_10795	XENTR15376, XENTR01456
OG0000213	AENJA_07228, AENJA_04662	XENTR03518, XENTR08248
OG0000214	AENJA_03581	XENTR12264
OG0000215	AENJA_06502, AENJA_01427, AENJA_23751, AENJA_02670	XENTR01627, XENTR06477
OG0000215	AENJA_03894, AENJA_01426	XENTR04188
OG0000217	AENJA_00511	XENTR17725, XENTR17724, XENTR06876, XENTR18705, XENTR15823, XENTR15824, XENTR18399, XENTR18608, XENTR18381, XENTR15825, XENTR18316, XENTR19079, XENTR18715, XENTR06874, XENTR17727, XENTR18384, XENTR06879, XENTR18400, XENTR18607, XENTR19209, XENTR18557, XENTR18382, XENTR19138, XENTR18704, XENTR18714, XENTR06877, XENTR18167, XENTR18317, XENTR06878, XENTR17723, XENTR18702, XENTR18401, XENTR18716
OG0000218	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825, AENJA_26732	XENTR06015
OG0000220	AENJA_25417	XENTR07581
OG0000220	AENJA_19945, AENJA_06243, AENJA_19950	XENTR15742
OG0000221	AENJA_18945, AENJA_16769	XENTR04171, XENTR10605, XENTR06942
OG0000221	AENJA_12084	XENTR10392, XENTR01755, XENTR16885
OG0000223	AENJA_25328, AENJA_19949	XENTR15744, XENTR02504, XENTR10692
OG0000225	AENJA_04793, AENJA_18668	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844
OG0000227	AENJA_15989	XENTR06938
OG0000227	AENJA_15987, AENJA_15991	XENTR00522, XENTR04987
OG0000228	AENJA_00460	XENTR07707, XENTR15692
OG0000229	AENJA_26296, AENJA_26297, AENJA_26293	XENTR07694
OG0000230	AENJA_06650	XENTR08030, XENTR08029
OG0000231	AENJA_08495	XENTR00474, XENTR12545
OG0000233	AENJA_04371	XENTR14531
OG0000234	AENJA_02022	XENTR08092, XENTR06076, XENTR18346
OG0000234	AENJA_09853	XENTR00774, XENTR10873
OG0000235	AENJA_15471, AENJA_15470, AENJA_02178, AENJA_08576	XENTR08759
OG0000236	AENJA_25135	XENTR04703
OG0000236	AENJA_07611, AENJA_02045, AENJA_00230	XENTR08003
OG0000238	AENJA_24755	XENTR01828
OG0000238	AENJA_14161	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205
OG0000238	AENJA_03329	XENTR15099, XENTR08204
OG0000239	AENJA_09843	XENTR02896, XENTR08392
OG0000239	AENJA_06019	XENTR09596
OG0000239	AENJA_09841	XENTR06920, XENTR03351
OG0000240	AENJA_19535	XENTR00848, XENTR00849
OG0000242	AENJA_12414, AENJA_02018, AENJA_25996	XENTR01304
OG0000244	AENJA_02207	XENTR03738, XENTR10413, XENTR05888, XENTR02505, XENTR12546
OG0000245	AENJA_02315, AENJA_03102, AENJA_02317	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790
OG0000246	AENJA_10538, AENJA_10539	XENTR05669
OG0000248	AENJA_23410, AENJA_15881	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752
OG0000250	AENJA_21466	XENTR02680
OG0000250	AENJA_01564	XENTR13730
OG0000250	AENJA_18922, AENJA_05431	XENTR12693
OG0000250	AENJA_25579	XENTR18990
OG0000251	AENJA_02410	XENTR06246, XENTR18095
OG0000253	AENJA_04582	XENTR17616, XENTR17617, XENTR08301, XENTR12380
OG0000254	AENJA_19586	XENTR08982, XENTR19222
OG0000255	AENJA_05199	XENTR09255
OG0000255	AENJA_03525, AENJA_17033, AENJA_10693, AENJA_10691, AENJA_10694, AENJA_20407, AENJA_04940, AENJA_17159, AENJA_07356	XENTR12056
OG0000256	AENJA_24528	XENTR18908
OG0000256	AENJA_04595, AENJA_22679, AENJA_05370, AENJA_07601, AENJA_13004	XENTR00544, XENTR12133, XENTR13229
OG0000257	AENJA_21159	XENTR07148, XENTR11248
OG0000257	AENJA_06250	XENTR03052, XENTR13887
OG0000258	AENJA_21764	XENTR04830, XENTR00764
OG0000258	AENJA_08669	XENTR12963, XENTR01640
OG0000259	AENJA_09484	XENTR03104, XENTR03103, XENTR17832, XENTR16812, XENTR10177, XENTR18181
OG0000260	AENJA_02917	XENTR02375, XENTR07041
OG0000260	AENJA_18084	XENTR02010
OG0000261	AENJA_18758	XENTR16283, XENTR07075, XENTR02029
OG0000263	AENJA_06376, AENJA_02707, AENJA_07923, AENJA_00940, AENJA_24604, AENJA_02705, AENJA_15502, AENJA_15498, AENJA_21435, AENJA_02066	XENTR08076
OG0000265	AENJA_21392, AENJA_21393	XENTR16202, XENTR06790, XENTR04690
OG0000265	AENJA_02918	XENTR16783
OG0000268	AENJA_25695	XENTR08601, XENTR08600, XENTR12203
OG0000270	AENJA_16126	XENTR01639, XENTR12962
OG0000272	AENJA_04697	XENTR16722
OG0000272	AENJA_06955	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876
OG0000273	AENJA_14902	XENTR05880
OG0000275	AENJA_06085	XENTR12980, XENTR06678
OG0000275	AENJA_05208	XENTR08145, XENTR07453, XENTR01933
OG0000276	AENJA_24994	XENTR11774, XENTR09720
OG0000277	AENJA_21144	XENTR14696, XENTR01190
OG0000277	AENJA_08858	XENTR10121, XENTR08844, XENTR08749
OG0000278	AENJA_24084	XENTR19229, XENTR11159
OG0000278	AENJA_12104	XENTR09088
OG0000280	AENJA_03995	XENTR09398
OG0000280	AENJA_21139	XENTR05286
OG0000281	AENJA_06967	XENTR05001, XENTR04901
OG0000282	AENJA_08490	XENTR02925, XENTR13973
OG0000282	AENJA_07959	XENTR08646
OG0000282	AENJA_08159	XENTR07444
OG0000284	AENJA_16460, AENJA_16457, AENJA_23940, AENJA_23553, AENJA_12800, AENJA_09635, AENJA_14116, AENJA_03847, AENJA_00883, AENJA_14484	XENTR07786, XENTR15522, XENTR13217
OG0000284	AENJA_03142, AENJA_20326	XENTR04307
OG0000286	AENJA_03756, AENJA_24545, AENJA_09758	XENTR17252, XENTR17250, XENTR17251
OG0000286	AENJA_07015, AENJA_05640	XENTR16087
OG0000286	AENJA_10869	XENTR08614, XENTR08615, XENTR17051, XENTR08670
OG0000288	AENJA_14604	XENTR01416, XENTR09626, XENTR07805
OG0000289	AENJA_13824	XENTR00324, XENTR04766
OG0000295	AENJA_07578	XENTR01672
OG0000296	AENJA_22255	XENTR15309
OG0000296	AENJA_23739	XENTR04749, XENTR11549
OG0000296	AENJA_15217	XENTR17014, XENTR02673
OG0000296	AENJA_25508	XENTR06270, XENTR06080
OG0000297	AENJA_24317	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806
OG0000298	AENJA_06788, AENJA_16948, AENJA_16940, AENJA_16949, AENJA_06790	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556
OG0000299	AENJA_07480	XENTR10892, XENTR10893, XENTR02454
OG0000300	AENJA_20707, AENJA_25104	XENTR05754
OG0000301	AENJA_06178, AENJA_06182	XENTR10255
OG0000301	AENJA_26747	XENTR04265, XENTR08731, XENTR05595
OG0000301	AENJA_18604	XENTR00731, XENTR05032
OG0000302	AENJA_15683	XENTR16030
OG0000303	AENJA_15256, AENJA_23416	XENTR17264
OG0000305	AENJA_01524	XENTR15555
OG0000305	AENJA_23458	XENTR05359
OG0000307	AENJA_02524	XENTR13525, XENTR02085
OG0000307	AENJA_01646	XENTR01470
OG0000308	AENJA_23339	XENTR05341, XENTR03132
OG0000308	AENJA_18481	XENTR06275
OG0000309	AENJA_22214, AENJA_22215, AENJA_09002, AENJA_08385	XENTR00767
OG0000310	AENJA_10979, AENJA_16718	XENTR02307, XENTR02306
OG0000312	AENJA_11345	XENTR10281, XENTR10282, XENTR04736, XENTR00030
OG0000312	AENJA_19966	XENTR12581
OG0000312	AENJA_05337	XENTR16372, XENTR10558
OG0000313	AENJA_16057	XENTR08592
OG0000313	AENJA_01313	XENTR05983, XENTR05982
OG0000314	AENJA_16012	XENTR09194, XENTR12236
OG0000314	AENJA_19100	XENTR04774, XENTR10527, XENTR11181
OG0000315	AENJA_08118	XENTR04204, XENTR06293
OG0000315	AENJA_20619	XENTR02373
OG0000316	AENJA_23705	XENTR07574, XENTR05658
OG0000317	AENJA_18053	XENTR13934, XENTR13686, XENTR00225
OG0000319	AENJA_02024	XENTR04638
OG0000319	AENJA_15257	XENTR08302
OG0000320	AENJA_16441, AENJA_02544	XENTR04771
OG0000321	AENJA_07424	XENTR04726
OG0000321	AENJA_02624	XENTR01810
OG0000321	AENJA_23362	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907
OG0000322	AENJA_04218	XENTR06441
OG0000323	AENJA_22664	XENTR18280
OG0000323	AENJA_20126	XENTR06278, XENTR08426
OG0000324	AENJA_18522	XENTR08275, XENTR17181, XENTR15791, XENTR04473
OG0000325	AENJA_07184, AENJA_19461	XENTR07161
OG0000326	AENJA_25612	XENTR10133, XENTR03102, XENTR17122
OG0000326	AENJA_25861	XENTR16483
OG0000327	AENJA_13471	XENTR02532, XENTR02531, XENTR02535
OG0000328	AENJA_09097	XENTR04569, XENTR00477, XENTR13076, XENTR13140
OG0000333	AENJA_06410, AENJA_00632	XENTR16826
OG0000333	AENJA_22838, AENJA_15685	XENTR07996
OG0000334	AENJA_18674, AENJA_08078, AENJA_20172, AENJA_19540, AENJA_16534, AENJA_18675, AENJA_11653, AENJA_06892, AENJA_10669, AENJA_22797, AENJA_22796, AENJA_24850, AENJA_10667, AENJA_10668	XENTR16957, XENTR16148, XENTR19078, XENTR14909, XENTR18372, XENTR15849, XENTR18441, XENTR14907, XENTR14908, XENTR18600, XENTR18272, XENTR16517, XENTR14905, XENTR16519, XENTR13463, XENTR13461, XENTR13464, XENTR15850
OG0000338	AENJA_13192	XENTR03666, XENTR00810
OG0000338	AENJA_22299	XENTR12945
OG0000339	AENJA_00382, AENJA_19984, AENJA_00140, AENJA_14078, AENJA_02225	XENTR06902, XENTR11218
OG0000341	AENJA_00431	XENTR09328, XENTR07475, XENTR02979, XENTR12854
OG0000343	AENJA_04274	XENTR11384, XENTR11385, XENTR00663, XENTR09712
OG0000344	AENJA_20305	XENTR04022, XENTR04531, XENTR16339
OG0000344	AENJA_05493	XENTR18394
OG0000346	AENJA_22586, AENJA_15929	XENTR17511, XENTR00075, XENTR04734
OG0000349	AENJA_19583, AENJA_23589, AENJA_19611, AENJA_06662, AENJA_21917, AENJA_01710, AENJA_00976, AENJA_17896, AENJA_06002, AENJA_15646, AENJA_15647	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310
OG0000350	AENJA_19835	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105
OG0000350	AENJA_05645	XENTR05868
OG0000350	AENJA_06140	XENTR14747, XENTR16793
OG0000350	AENJA_03065	XENTR09038, XENTR12529
OG0000352	AENJA_13697	XENTR04727, XENTR11543, XENTR14779
OG0000352	AENJA_25500	XENTR11161
OG0000352	AENJA_11315	XENTR18553
OG0000356	AENJA_04669, AENJA_04670	XENTR04143
OG0000356	AENJA_05708, AENJA_10568	XENTR07422
OG0000357	AENJA_16412	XENTR15991, XENTR10312, XENTR11352, XENTR14897
OG0000357	AENJA_04794	XENTR15970, XENTR17586, XENTR08879, XENTR13168
OG0000358	AENJA_15177	XENTR09276
OG0000358	AENJA_10717	XENTR00396
OG0000358	AENJA_12192	XENTR16746
OG0000358	AENJA_25711	XENTR09348
OG0000359	AENJA_14005	XENTR05950, XENTR00976
OG0000359	AENJA_07464	XENTR15161, XENTR14895, XENTR06527
OG0000360	AENJA_08623	XENTR08830, XENTR08829, XENTR03303
OG0000360	AENJA_22734	XENTR18235
OG0000362	AENJA_07663, AENJA_20039	XENTR18283
OG0000362	AENJA_00852, AENJA_07660, AENJA_12849	XENTR01000, XENTR01001, XENTR00999, XENTR00996
OG0000363	AENJA_12906, AENJA_18208	XENTR17199, XENTR06334
OG0000364	AENJA_08616, AENJA_07293, AENJA_05680	XENTR07477
OG0000365	AENJA_22716	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218
OG0000367	AENJA_21567	XENTR00773, XENTR02827
OG0000367	AENJA_15749	XENTR18872, XENTR04515, XENTR03632
OG0000372	AENJA_14610	XENTR05569, XENTR05568
OG0000372	AENJA_22918	XENTR06420
OG0000372	AENJA_10254	XENTR12969, XENTR16656
OG0000373	AENJA_10744	XENTR16184
OG0000373	AENJA_18516	XENTR11366
OG0000374	AENJA_24763	XENTR12206, XENTR03156, XENTR06198
OG0000374	AENJA_15704	XENTR10123, XENTR08845
OG0000374	AENJA_10989	XENTR06197, XENTR03155
OG0000375	AENJA_21822	XENTR01003, XENTR07353, XENTR15338, XENTR09136
OG0000375	AENJA_14683	XENTR17679, XENTR09225
OG0000375	AENJA_14684	XENTR16323
OG0000378	AENJA_09892	XENTR12085, XENTR05893, XENTR15421, XENTR11577
OG0000378	AENJA_03823	XENTR06047, XENTR17806, XENTR08243
OG0000379	AENJA_25316	XENTR03681
OG0000379	AENJA_13204	XENTR09134
OG0000379	AENJA_16703	XENTR01840
OG0000379	AENJA_14680	XENTR07942
OG0000380	AENJA_00574, AENJA_17802	XENTR16530
OG0000380	AENJA_08753, AENJA_20573, AENJA_13328, AENJA_08875	XENTR02493
OG0000382	AENJA_05991	XENTR02893, XENTR02790, XENTR02892, XENTR02791
OG0000384	AENJA_22347	XENTR14248, XENTR04885
OG0000384	AENJA_22698	XENTR05374
OG0000385	AENJA_16346	XENTR08770, XENTR08013, XENTR01663, XENTR03165, XENTR03166, XENTR03167, XENTR08909
OG0000386	AENJA_18774	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193
OG0000389	AENJA_06388	XENTR13046, XENTR07562
OG0000391	AENJA_11069	XENTR10506
OG0000391	AENJA_09442	XENTR14186, XENTR05222, XENTR03395, XENTR13204
OG0000392	AENJA_11266	XENTR05822, XENTR00373
OG0000393	AENJA_20824	XENTR10938
OG0000393	AENJA_11660	XENTR11795
OG0000395	AENJA_17521	XENTR11886, XENTR11885, XENTR17144, XENTR02622
OG0000396	AENJA_23793	XENTR08117
OG0000397	AENJA_26085	XENTR18769
OG0000399	AENJA_25908	XENTR09009
OG0000399	AENJA_14143	XENTR15857, XENTR05296, XENTR05870
OG0000400	AENJA_05665	XENTR14734, XENTR14733
OG0000401	AENJA_10211, AENJA_22375	XENTR02930
OG0000402	AENJA_01108	XENTR02219, XENTR11951, XENTR13580
OG0000402	AENJA_20115	XENTR12413
OG0000403	AENJA_09961, AENJA_06241	XENTR05766
OG0000403	AENJA_04017, AENJA_04018, AENJA_10837, AENJA_13145, AENJA_22049, AENJA_05868	XENTR00670
OG0000404	AENJA_26390	XENTR04297, XENTR00047
OG0000404	AENJA_17116	XENTR15190
OG0000405	AENJA_21234	XENTR12151, XENTR12577, XENTR12578, XENTR04243
OG0000410	AENJA_11467	XENTR15236
OG0000411	AENJA_11832	XENTR12042, XENTR04225
OG0000411	AENJA_10888	XENTR07543
OG0000412	AENJA_21404	XENTR00072
OG0000412	AENJA_26231	XENTR04274
OG0000412	AENJA_11362	XENTR17107, XENTR15524
OG0000413	AENJA_18235	XENTR02384, XENTR00587, XENTR14291
OG0000415	AENJA_07725, AENJA_26662, AENJA_26660, AENJA_23952	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894
OG0000416	AENJA_13956	XENTR17305, XENTR05440, XENTR12488, XENTR12486, XENTR12487, XENTR05445, XENTR05444, XENTR12485, XENTR05442, XENTR05443, XENTR16637
OG0000418	AENJA_10765, AENJA_26075	XENTR15007
OG0000419	AENJA_25245, AENJA_25372, AENJA_25244	XENTR11508, XENTR02542, XENTR02541, XENTR16666, XENTR17941, XENTR16880
OG0000421	AENJA_06994	XENTR08101, XENTR08102, XENTR08100, XENTR04235, XENTR01412, XENTR15903, XENTR01411, XENTR15904
OG0000424	AENJA_15205, AENJA_15202, AENJA_26752	XENTR06704
OG0000425	AENJA_24235	XENTR12653, XENTR00617, XENTR02421
OG0000425	AENJA_24238	XENTR18784
OG0000425	AENJA_17525	XENTR10074
OG0000426	AENJA_16516	XENTR13177, XENTR13178
OG0000426	AENJA_15654	XENTR13136, XENTR11204, XENTR01857
OG0000427	AENJA_16219	XENTR16612
OG0000427	AENJA_26175	XENTR17783, XENTR06248
OG0000429	AENJA_21410	XENTR16139
OG0000429	AENJA_01381	XENTR13742
OG0000430	AENJA_01511	XENTR00045, XENTR12676, XENTR12674, XENTR12675, XENTR12673, XENTR10139
OG0000431	AENJA_03019	XENTR00991
OG0000431	AENJA_19097	XENTR05779
OG0000431	AENJA_17426	XENTR09022, XENTR09024, XENTR09055
OG0000432	AENJA_08549	XENTR10719
OG0000432	AENJA_14844	XENTR02842, XENTR07037
OG0000433	AENJA_24860	XENTR13728, XENTR07334
OG0000433	AENJA_10323	XENTR08150, XENTR16244
OG0000435	AENJA_25030	XENTR03847
OG0000435	AENJA_23148	XENTR10898, XENTR12043, XENTR06258, XENTR02452
OG0000436	AENJA_24307	XENTR17485, XENTR17484
OG0000437	AENJA_24488, AENJA_24489	XENTR10011
OG0000442	AENJA_21364	XENTR03078, XENTR07242, XENTR07241
OG0000442	AENJA_08940	XENTR00127, XENTR16680
OG0000443	AENJA_15885	XENTR16164, XENTR16165
OG0000443	AENJA_23556	XENTR08253
OG0000446	AENJA_17227	XENTR12284
OG0000446	AENJA_16673	XENTR09860
OG0000447	AENJA_07978	XENTR03570, XENTR16310, XENTR06964, XENTR06423
OG0000448	AENJA_08190, AENJA_08395	XENTR09535, XENTR16808, XENTR10820
OG0000450	AENJA_10311	XENTR14894, XENTR03676
OG0000451	AENJA_11015, AENJA_24500, AENJA_11523	XENTR11332, XENTR03120
OG0000458	AENJA_11770	XENTR03626, XENTR03627, XENTR03628
OG0000458	AENJA_03312	XENTR03637, XENTR04639, XENTR17840
OG0000459	AENJA_04182, AENJA_20455, AENJA_09946, AENJA_05581	XENTR07204, XENTR12836, XENTR12837
OG0000460	AENJA_05733	XENTR16884
OG0000461	AENJA_22982	XENTR16800
OG0000462	AENJA_21336	XENTR03712, XENTR04966, XENTR07668, XENTR06079, XENTR03710, XENTR02952, XENTR06838, XENTR06839, XENTR06840, XENTR02950, XENTR01704, XENTR13240, XENTR15927
OG0000463	AENJA_15755	XENTR15683, XENTR18055
OG0000463	AENJA_07031	XENTR05720, XENTR03129
OG0000465	AENJA_23068	XENTR04514
OG0000465	AENJA_20709	XENTR12030
OG0000467	AENJA_24285	XENTR13171, XENTR04831, XENTR01243, XENTR00763
OG0000468	AENJA_08672	XENTR15317
OG0000469	AENJA_19006	XENTR07061, XENTR03510, XENTR16136, XENTR06384, XENTR06808
OG0000469	AENJA_05512	XENTR18040, XENTR09815
OG0000470	AENJA_05899	XENTR07308, XENTR18456
OG0000470	AENJA_25964	XENTR08990
OG0000471	AENJA_26141	XENTR04919, XENTR04918, XENTR05004, XENTR08938
OG0000473	AENJA_18952, AENJA_13249	XENTR07541, XENTR04001, XENTR14187, XENTR04930
OG0000474	AENJA_17737	XENTR05228, XENTR06948, XENTR12871, XENTR17592
OG0000475	AENJA_22558	XENTR00403, XENTR16167
OG0000476	AENJA_25489	XENTR14517
OG0000476	AENJA_24295, AENJA_10203	XENTR09662
OG0000478	AENJA_06501, AENJA_26029, AENJA_06495, AENJA_24003, AENJA_24002	XENTR07036
OG0000478	AENJA_24353	XENTR06378, XENTR05970
OG0000479	AENJA_20878	XENTR15349, XENTR00798
OG0000480	AENJA_23584, AENJA_25610	XENTR10551, XENTR10531, XENTR04392, XENTR10532, XENTR01398, XENTR09020, XENTR09018, XENTR09017
OG0000480	AENJA_14480	XENTR16905
OG0000481	AENJA_16592	XENTR18341
OG0000481	AENJA_11417	XENTR07539, XENTR12694
OG0000482	AENJA_18772	XENTR14111, XENTR12532, XENTR14401
OG0000482	AENJA_18773	XENTR00585
OG0000485	AENJA_01157, AENJA_13767	XENTR04208, XENTR03378
OG0000485	AENJA_15714, AENJA_15716, AENJA_24876, AENJA_15715	XENTR10818
OG0000486	AENJA_24911, AENJA_01412, AENJA_01364, AENJA_22874	XENTR07282, XENTR04857
OG0000487	AENJA_02732	XENTR15492
OG0000488	AENJA_10931	XENTR13001, XENTR13002, XENTR02455
OG0000489	AENJA_12938	XENTR00237, XENTR09516, XENTR00238, XENTR11465
OG0000490	AENJA_13962	XENTR04016, XENTR06481, XENTR16561, XENTR06162, XENTR06161
OG0000494	AENJA_16419, AENJA_21639, AENJA_05180	XENTR11154, XENTR04560, XENTR01512, XENTR10308
OG0000495	AENJA_11256	XENTR00150, XENTR00149
OG0000497	AENJA_14446	XENTR12510, XENTR13344
OG0000497	AENJA_20917	XENTR06183, XENTR09162
OG0000498	AENJA_19515	XENTR06646, XENTR04610, XENTR08348, XENTR02958, XENTR10209
OG0000499	AENJA_19712	XENTR04148
OG0000503	AENJA_26692	XENTR11822, XENTR11424, XENTR11425, XENTR12881, XENTR12882
OG0000503	AENJA_02664	XENTR10022
OG0000504	AENJA_07620, AENJA_09834	XENTR18610, XENTR02766, XENTR13287, XENTR05277
OG0000505	AENJA_11465	XENTR15726, XENTR09584, XENTR09585, XENTR10436, XENTR09693, XENTR09694
OG0000508	AENJA_05447	XENTR06935
OG0000508	AENJA_18701	XENTR13428
OG0000510	AENJA_13229, AENJA_13230	XENTR16454, XENTR14055, XENTR06353, XENTR15990
OG0000512	AENJA_19003	XENTR01879, XENTR19023, XENTR09415, XENTR09416, XENTR09410, XENTR05857, XENTR13275
OG0000514	AENJA_24585	XENTR05611, XENTR01673
OG0000519	AENJA_00264	XENTR04553
OG0000521	AENJA_00888	XENTR12652, XENTR09000, XENTR04152, XENTR14112
OG0000522	AENJA_04937, AENJA_01107	XENTR11563
OG0000523	AENJA_23211	XENTR10295, XENTR14142
OG0000524	AENJA_03124	XENTR09435
OG0000525	AENJA_05189	XENTR09923, XENTR09922
OG0000525	AENJA_24865	XENTR10927, XENTR01759, XENTR09125
OG0000526	AENJA_05234, AENJA_11511, AENJA_11510	XENTR14537, XENTR00608
OG0000527	AENJA_07523	XENTR17958
OG0000528	AENJA_23565	XENTR08509, XENTR02076, XENTR15793, XENTR01661
OG0000530	AENJA_14711	XENTR09841, XENTR08688, XENTR03985
OG0000531	AENJA_23815	XENTR06858
OG0000532	AENJA_01491, AENJA_19889	XENTR11367, XENTR18190
OG0000533	AENJA_15823, AENJA_03677, AENJA_15822, AENJA_15826	XENTR11660, XENTR13660, XENTR11200
OG0000534	AENJA_07190	XENTR08607, XENTR06202, XENTR06939
OG0000535	AENJA_12925, AENJA_12992, AENJA_12990, AENJA_12989	XENTR14528, XENTR12170
OG0000537	AENJA_17430	XENTR00658, XENTR02729
OG0000538	AENJA_23758	XENTR12900, XENTR13063
OG0000542	AENJA_00918	XENTR11922
OG0000542	AENJA_09124	XENTR03401
OG0000544	AENJA_06261	XENTR08814, XENTR13831
OG0000544	AENJA_21071	XENTR06733
OG0000545	AENJA_10948	XENTR03840
OG0000545	AENJA_15907	XENTR09092, XENTR14538, XENTR09005, XENTR11985
OG0000548	AENJA_14730	XENTR14858, XENTR16215
OG0000548	AENJA_19997	XENTR09279, XENTR16463, XENTR06806
OG0000552	AENJA_18702	XENTR04244
OG0000552	AENJA_23603	XENTR15303
OG0000553	AENJA_20283	XENTR04835, XENTR02530, XENTR06601
OG0000553	AENJA_25732	XENTR07370
OG0000560	AENJA_26784, AENJA_05002, AENJA_05259, AENJA_05258, AENJA_11328, AENJA_13330, AENJA_03885, AENJA_09501, AENJA_00484, AENJA_09500, AENJA_00930, AENJA_00927, AENJA_04993	XENTR09304
OG0000561	AENJA_01455	XENTR08505
OG0000562	AENJA_25856	XENTR08112
OG0000562	AENJA_02716	XENTR00450, XENTR10477
OG0000564	AENJA_10935	XENTR11680, XENTR00195, XENTR13086
OG0000565	AENJA_26555	XENTR14800
OG0000566	AENJA_14810	XENTR08128
OG0000566	AENJA_20531, AENJA_16653	XENTR02577
OG0000568	AENJA_07364, AENJA_22531, AENJA_09548, AENJA_23571, AENJA_07363, AENJA_19463	XENTR14298
