Orthogroup	SCHMD	STRPU_ok
OG0000203	SCHMD13221	STRPU_24292
OG0000204	SCHMD05946, SCHMD11236, SCHMD20783	STRPU_10936
OG0000205	SCHMD14902, SCHMD14453	STRPU_21337
OG0000205	SCHMD07996	STRPU_13489
OG0000207	SCHMD06438, SCHMD26342, SCHMD25964, SCHMD04396	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360, STRPU_02462, STRPU_13603, STRPU_25406, STRPU_02460, STRPU_06266, STRPU_06310, STRPU_16641, STRPU_06673
OG0000208	SCHMD02566, SCHMD12405, SCHMD11985, SCHMD22998, SCHMD11986, SCHMD02567, SCHMD02568, SCHMD12406, SCHMD01555, SCHMD12407, SCHMD05900	STRPU_14840
OG0000209	SCHMD02092	STRPU_02334
OG0000210	SCHMD17714, SCHMD17668, SCHMD15550, SCHMD10082, SCHMD15038, SCHMD22393	STRPU_19233, STRPU_18344, STRPU_19157, STRPU_19341, STRPU_17533, STRPU_18682
OG0000210	SCHMD26754	STRPU_18442, STRPU_18408
OG0000210	SCHMD24015	STRPU_06342
OG0000211	SCHMD21436	STRPU_21779
OG0000218	SCHMD01527	STRPU_24450, STRPU_24451, STRPU_20177, STRPU_20178, STRPU_06428, STRPU_20179
OG0000220	SCHMD07645	STRPU_07403, STRPU_07402, STRPU_07401
OG0000221	SCHMD10720	STRPU_25006, STRPU_10448, STRPU_16065
OG0000222	SCHMD21612, SCHMD08502	STRPU_10704, STRPU_10705, STRPU_10948, STRPU_26038, STRPU_00387, STRPU_10706
OG0000223	SCHMD02890, SCHMD03920	STRPU_09834
OG0000223	SCHMD07139, SCHMD25635, SCHMD26287, SCHMD25493	STRPU_07084
OG0000225	SCHMD14160, SCHMD23340, SCHMD13094, SCHMD25261, SCHMD22794, SCHMD14161	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388
OG0000227	SCHMD05353	STRPU_26643
OG0000227	SCHMD04380	STRPU_25172, STRPU_25142
OG0000230	SCHMD23835, SCHMD14315	STRPU_08039
OG0000231	SCHMD15225, SCHMD17377	STRPU_04949
OG0000231	SCHMD23026	STRPU_14890, STRPU_14891, STRPU_14829
OG0000231	SCHMD24769, SCHMD25604	STRPU_25853
OG0000233	SCHMD01146, SCHMD07435, SCHMD22145	STRPU_19351
OG0000235	SCHMD29163	STRPU_20821, STRPU_21865
OG0000236	SCHMD00730	STRPU_20268
OG0000239	SCHMD18522	STRPU_24683
OG0000239	SCHMD03432	STRPU_20505
OG0000239	SCHMD06547	STRPU_01873, STRPU_25188
OG0000240	SCHMD06226, SCHMD00582	STRPU_02509, STRPU_02512, STRPU_15130, STRPU_15129, STRPU_02510, STRPU_15131, STRPU_02513
OG0000242	SCHMD20260	STRPU_22571
OG0000243	SCHMD12372	STRPU_11928
OG0000243	SCHMD17682, SCHMD15912, SCHMD11668	STRPU_09837
OG0000244	SCHMD15740, SCHMD18441, SCHMD21827	STRPU_25990
OG0000246	SCHMD16891, SCHMD17961, SCHMD12289	STRPU_18045
OG0000246	SCHMD12291, SCHMD13657, SCHMD12290	STRPU_07221
OG0000250	SCHMD07715, SCHMD11126	STRPU_27110
OG0000250	SCHMD00165	STRPU_05823
OG0000250	SCHMD03762, SCHMD05189	STRPU_00094
OG0000255	SCHMD14618, SCHMD25034	STRPU_06497
OG0000256	SCHMD06220	STRPU_19461
OG0000258	SCHMD19345	STRPU_08779
OG0000258	SCHMD00959	STRPU_08780
OG0000260	SCHMD00231	STRPU_22982, STRPU_10375
OG0000261	SCHMD06264, SCHMD17166	STRPU_06507
OG0000263	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150	STRPU_11794, STRPU_11796, STRPU_24741, STRPU_11795, STRPU_25015, STRPU_10074, STRPU_10138, STRPU_05685, STRPU_04982, STRPU_11410, STRPU_05097, STRPU_05176, STRPU_05500, STRPU_05502, STRPU_05501, STRPU_05503, STRPU_04915, STRPU_05896
OG0000265	SCHMD14945, SCHMD03613, SCHMD19985	STRPU_19907
OG0000265	SCHMD18240, SCHMD09007	STRPU_01912, STRPU_22756
OG0000266	SCHMD11802	STRPU_07414
OG0000268	SCHMD08097	STRPU_01485, STRPU_13763
OG0000268	SCHMD25441	STRPU_01482, STRPU_13766
OG0000270	SCHMD16423	STRPU_17089
OG0000272	SCHMD13324, SCHMD08067	STRPU_17961, STRPU_24826
OG0000273	SCHMD09689	STRPU_18566
OG0000273	SCHMD18528, SCHMD25490	STRPU_08558
OG0000275	SCHMD08209, SCHMD24873	STRPU_04542, STRPU_04524
OG0000276	SCHMD08876	STRPU_17784
OG0000277	SCHMD09439	STRPU_02244, STRPU_15555
OG0000278	SCHMD04708, SCHMD14538	STRPU_20692
OG0000280	SCHMD23189	STRPU_26995
OG0000280	SCHMD23115	STRPU_17329, STRPU_17322, STRPU_01760, STRPU_18069, STRPU_20400, STRPU_26641
OG0000281	SCHMD28123, SCHMD29220	STRPU_25743, STRPU_25744
OG0000282	SCHMD05137	STRPU_01499, STRPU_13749
OG0000282	SCHMD15635, SCHMD25636	STRPU_09417
OG0000284	SCHMD23360, SCHMD08213	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354
OG0000285	SCHMD29037	STRPU_05159
OG0000287	SCHMD02606, SCHMD23013	STRPU_20022
OG0000288	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061	STRPU_24377
OG0000289	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163	STRPU_18786
OG0000289	SCHMD23289, SCHMD16353	STRPU_12560
OG0000289	SCHMD22750	STRPU_12562
OG0000292	SCHMD01544	STRPU_03812, STRPU_03811
OG0000295	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695	STRPU_08402
OG0000299	SCHMD13170, SCHMD20344	STRPU_07501
OG0000305	SCHMD22293	STRPU_23290
OG0000305	SCHMD04764	STRPU_21971
OG0000305	SCHMD01975	STRPU_22779, STRPU_01937
OG0000306	SCHMD02490, SCHMD21359, SCHMD02963, SCHMD23914, SCHMD02489, SCHMD17729	STRPU_04181
OG0000308	SCHMD26369	STRPU_13191, STRPU_13968, STRPU_21103, STRPU_21098, STRPU_14797
OG0000308	SCHMD01003, SCHMD00895	STRPU_25229
OG0000310	SCHMD09298, SCHMD11775	STRPU_25676, STRPU_25769, STRPU_25768, STRPU_25786, STRPU_25767, STRPU_25785, STRPU_08819, STRPU_08721, STRPU_01455, STRPU_19424, STRPU_19517
OG0000312	SCHMD10213, SCHMD21295, SCHMD02452	STRPU_21396
OG0000313	SCHMD03134	STRPU_05794, STRPU_10597
OG0000313	SCHMD00975, SCHMD00972	STRPU_24296
OG0000315	SCHMD06241	STRPU_14641
OG0000315	SCHMD17654	STRPU_00855, STRPU_14065
OG0000315	SCHMD01939	STRPU_23166
OG0000316	SCHMD10536, SCHMD22735	STRPU_04688
OG0000316	SCHMD10615, SCHMD19154	STRPU_27381
OG0000317	SCHMD21750, SCHMD18883, SCHMD04765	STRPU_25286
OG0000317	SCHMD15845	STRPU_07276, STRPU_07292
OG0000319	SCHMD18992	STRPU_07205
OG0000319	SCHMD16069	STRPU_16775, STRPU_01745
OG0000321	SCHMD10046	STRPU_18694
OG0000321	SCHMD04699, SCHMD05278	STRPU_06234
OG0000322	SCHMD03845, SCHMD03842	STRPU_04953, STRPU_04955, STRPU_05710, STRPU_18148, STRPU_05731, STRPU_07690, STRPU_20644, STRPU_20642, STRPU_07689, STRPU_07702
OG0000323	SCHMD21571, SCHMD14125	STRPU_16538, STRPU_16558
OG0000325	SCHMD10722	STRPU_19928, STRPU_02599
OG0000325	SCHMD23724, SCHMD17815, SCHMD15286, SCHMD10721	STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107, STRPU_08105
OG0000325	SCHMD23725, SCHMD23881, SCHMD17816	STRPU_09355, STRPU_09356
OG0000326	SCHMD29727	STRPU_10867, STRPU_10847
OG0000328	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304	STRPU_00813, STRPU_25547
OG0000333	SCHMD26037, SCHMD21228	STRPU_19697, STRPU_19618
OG0000338	SCHMD23566, SCHMD22193	STRPU_02251, STRPU_15548, STRPU_15357
OG0000338	SCHMD17969	STRPU_26051
OG0000339	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027	STRPU_25795, STRPU_25777, STRPU_25782, STRPU_25800, STRPU_25779, STRPU_25781, STRPU_25803, STRPU_25817, STRPU_25811, STRPU_25778, STRPU_25797, STRPU_25815, STRPU_25802, STRPU_25799, STRPU_17596, STRPU_17598, STRPU_17599, STRPU_09857, STRPU_25818, STRPU_25804, STRPU_25814, STRPU_25801, STRPU_14998, STRPU_25780, STRPU_08178, STRPU_25807, STRPU_25805, STRPU_25819, STRPU_25784, STRPU_25808, STRPU_25810, STRPU_25816, STRPU_25783
OG0000341	SCHMD01892, SCHMD01891, SCHMD01893	STRPU_07163
OG0000343	SCHMD10731, SCHMD08099	STRPU_17122, STRPU_17107
OG0000346	SCHMD02546	STRPU_05839
OG0000350	SCHMD23543	STRPU_21630, STRPU_21631
OG0000351	SCHMD01382	STRPU_06617
OG0000352	SCHMD07814	STRPU_18690
OG0000352	SCHMD03216	STRPU_06876, STRPU_16144, STRPU_16137, STRPU_07149, STRPU_16650, STRPU_16649
OG0000356	SCHMD05389	STRPU_04112
OG0000357	SCHMD22062, SCHMD19961	STRPU_14591
OG0000357	SCHMD01155	STRPU_23598
OG0000358	SCHMD28430, SCHMD13052, SCHMD26873	STRPU_12012, STRPU_11961, STRPU_01622, STRPU_11960, STRPU_01621, STRPU_12011
OG0000360	SCHMD00611, SCHMD06046	STRPU_24087
OG0000360	SCHMD06047	STRPU_05700, STRPU_23802
OG0000365	SCHMD22496, SCHMD22435, SCHMD28326	STRPU_17253, STRPU_17254
OG0000367	SCHMD09947	STRPU_22294, STRPU_24010
OG0000370	SCHMD02385, SCHMD02384	STRPU_21267, STRPU_21264
OG0000372	SCHMD11546	STRPU_16741, STRPU_01713
OG0000372	SCHMD21831, SCHMD11336	STRPU_15694
OG0000373	SCHMD08646, SCHMD00201	STRPU_15389
OG0000373	SCHMD13176, SCHMD08271	STRPU_20623
OG0000373	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011	STRPU_08202
OG0000374	SCHMD04677, SCHMD23864	STRPU_01884, STRPU_25198
OG0000375	SCHMD00715	STRPU_07156
OG0000378	SCHMD07011, SCHMD12188	STRPU_18015
OG0000378	SCHMD05583	STRPU_03384
OG0000379	SCHMD22438, SCHMD05351	STRPU_14744
OG0000379	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990	STRPU_08185
OG0000379	SCHMD09123, SCHMD25695	STRPU_08635
OG0000379	SCHMD18189, SCHMD00174	STRPU_08073
OG0000380	SCHMD21526	STRPU_06735, STRPU_13220
OG0000381	SCHMD27041	STRPU_12013, STRPU_19555
OG0000382	SCHMD02292	STRPU_22986
OG0000384	SCHMD19488, SCHMD18051	STRPU_04038
OG0000385	SCHMD02710, SCHMD19251, SCHMD20652, SCHMD23399, SCHMD15491	STRPU_13347
OG0000386	SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800	STRPU_12906
OG0000389	SCHMD03232, SCHMD09731	STRPU_04611, STRPU_04125
OG0000390	SCHMD02401, SCHMD19098	STRPU_14919, STRPU_14923, STRPU_02974, STRPU_23877
OG0000392	SCHMD08120	STRPU_19132
OG0000393	SCHMD10497	STRPU_26326
OG0000395	SCHMD07915	STRPU_01700, STRPU_02664
OG0000397	SCHMD04641	STRPU_10143, STRPU_10081
OG0000399	SCHMD23059	STRPU_07796
OG0000400	SCHMD00908	STRPU_18035
OG0000400	SCHMD24156, SCHMD11940	STRPU_16345, STRPU_16374
OG0000402	SCHMD02881, SCHMD11412	STRPU_26119, STRPU_26105, STRPU_26104, STRPU_26118
OG0000404	SCHMD02429	STRPU_19097
OG0000404	SCHMD03546	STRPU_18719
OG0000404	SCHMD09283	STRPU_18842
OG0000405	SCHMD26927, SCHMD22788, SCHMD20823	STRPU_27356
OG0000409	SCHMD04012, SCHMD22098	STRPU_22634, STRPU_22593
OG0000409	SCHMD03752	STRPU_09794, STRPU_09789
OG0000411	SCHMD01429	STRPU_16984
OG0000412	SCHMD08478	STRPU_22647
OG0000412	SCHMD11584	STRPU_04141
OG0000413	SCHMD19663	STRPU_21399
OG0000413	SCHMD18817, SCHMD28614	STRPU_06626
OG0000417	SCHMD12489, SCHMD12109, SCHMD17648, SCHMD04656	STRPU_24707, STRPU_12561, STRPU_19006
OG0000420	SCHMD23004	STRPU_23782, STRPU_10246, STRPU_10247, STRPU_10244, STRPU_14739, STRPU_14741, STRPU_14740, STRPU_20569, STRPU_20568
OG0000422	SCHMD11782, SCHMD13921, SCHMD19755, SCHMD21866	STRPU_07102
OG0000423	SCHMD29684	STRPU_12670, STRPU_12669, STRPU_12672, STRPU_13863, STRPU_13865, STRPU_13876, STRPU_13846, STRPU_13862, STRPU_13860, STRPU_13840, STRPU_22974
OG0000424	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568	STRPU_11870, STRPU_04472, STRPU_04471
OG0000425	SCHMD24026, SCHMD08029	STRPU_02711
OG0000426	SCHMD02251	STRPU_09853
OG0000426	SCHMD19378, SCHMD08176	STRPU_00627
OG0000427	SCHMD05143	STRPU_11390
OG0000431	SCHMD00614	STRPU_06554, STRPU_06544
OG0000432	SCHMD11313	STRPU_22651
OG0000432	SCHMD08553, SCHMD16033	STRPU_22624
OG0000433	SCHMD05136	STRPU_08440, STRPU_17896
OG0000433	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790	STRPU_17895
OG0000434	SCHMD11371, SCHMD07829	STRPU_07317, STRPU_15085, STRPU_14398, STRPU_14396, STRPU_14395, STRPU_14557, STRPU_14249
OG0000435	SCHMD12216, SCHMD19476	STRPU_22156
OG0000436	SCHMD13323, SCHMD09381	STRPU_23785
OG0000437	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769	STRPU_01400, STRPU_04378, STRPU_04379, STRPU_13204, STRPU_13205, STRPU_13203, STRPU_13182, STRPU_00657, STRPU_23072, STRPU_00656, STRPU_22055
OG0000440	SCHMD12332	STRPU_12206
OG0000442	SCHMD12679	STRPU_06501
OG0000443	SCHMD09029	STRPU_13819
OG0000444	SCHMD00767, SCHMD00766	STRPU_12350
OG0000445	SCHMD29179	STRPU_02013, STRPU_16954, STRPU_26060, STRPU_17672
OG0000446	SCHMD12871	STRPU_24006
OG0000447	SCHMD15169, SCHMD15170, SCHMD24266	STRPU_05018
OG0000448	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489	STRPU_05001
OG0000450	SCHMD15839, SCHMD21713	STRPU_14805
OG0000451	SCHMD26159, SCHMD19041, SCHMD23998, SCHMD11178, SCHMD23705, SCHMD09033, SCHMD21153, SCHMD02447, SCHMD12210, SCHMD23735, SCHMD20464, SCHMD05479, SCHMD09726, SCHMD13513, SCHMD13422, SCHMD18046, SCHMD17594, SCHMD24256, SCHMD16046, SCHMD24473, SCHMD25950, SCHMD00332, SCHMD23622, SCHMD15602, SCHMD03197, SCHMD24239, SCHMD12654, SCHMD07875, SCHMD15860, SCHMD03676, SCHMD00581, SCHMD03540, SCHMD14710, SCHMD14238, SCHMD14940, SCHMD19453, SCHMD09308, SCHMD07711, SCHMD20665, SCHMD03444, SCHMD01579, SCHMD20448, SCHMD24880, SCHMD19020, SCHMD18720, SCHMD23733, SCHMD22734, SCHMD01119, SCHMD04007, SCHMD02366, SCHMD04009, SCHMD23734, SCHMD13442, SCHMD10938, SCHMD21302, SCHMD21883, SCHMD20354, SCHMD10422, SCHMD08889, SCHMD17719, SCHMD18950, SCHMD19310, SCHMD18358, SCHMD06216, SCHMD05078, SCHMD05823, SCHMD19664, SCHMD13939, SCHMD18719, SCHMD01241, SCHMD26703, SCHMD25165, SCHMD14379, SCHMD26658	STRPU_14855, STRPU_14859
OG0000454	SCHMD11564	STRPU_26357
OG0000459	SCHMD17754	STRPU_13769, STRPU_13771, STRPU_13770, STRPU_13271, STRPU_17503, STRPU_13880, STRPU_13872, STRPU_13841, STRPU_13861, STRPU_13458, STRPU_13459
OG0000461	SCHMD03515	STRPU_22427
OG0000461	SCHMD06358	STRPU_14492
OG0000464	SCHMD05212, SCHMD02541, SCHMD03828, SCHMD13599, SCHMD27981, SCHMD12267, SCHMD22180, SCHMD10392, SCHMD10388, SCHMD17747, SCHMD13361, SCHMD12709	STRPU_00262, STRPU_03174
OG0000465	SCHMD09590	STRPU_07200
OG0000465	SCHMD27578, SCHMD03407, SCHMD17039	STRPU_10953, STRPU_10955
OG0000467	SCHMD17174, SCHMD20889, SCHMD15139, SCHMD03258, SCHMD22899, SCHMD16369	STRPU_23158
OG0000469	SCHMD15597	STRPU_23215, STRPU_23221
OG0000469	SCHMD09418	STRPU_26522
OG0000470	SCHMD03185	STRPU_21506
OG0000473	SCHMD29413	STRPU_11774, STRPU_11776, STRPU_11775, STRPU_11770, STRPU_11769, STRPU_12358, STRPU_12355, STRPU_12357, STRPU_12356, STRPU_07336, STRPU_07334, STRPU_07339, STRPU_07343, STRPU_12220, STRPU_07338, STRPU_07341, STRPU_00699, STRPU_07857, STRPU_07858
OG0000473	SCHMD13933	STRPU_09283
OG0000475	SCHMD03320	STRPU_25084
OG0000476	SCHMD25720, SCHMD19904	STRPU_20170, STRPU_20169
OG0000476	SCHMD04015	STRPU_19628, STRPU_19687
OG0000477	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496	STRPU_14774, STRPU_02549
OG0000479	SCHMD10108	STRPU_17435
OG0000479	SCHMD14823, SCHMD04174	STRPU_14315
OG0000481	SCHMD12328	STRPU_14885
OG0000481	SCHMD11352, SCHMD11001	STRPU_19958, STRPU_01189
OG0000481	SCHMD06297	STRPU_04460
OG0000482	SCHMD06210, SCHMD03012	STRPU_20466
OG0000484	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110	STRPU_19234
OG0000485	SCHMD16799	STRPU_03873
OG0000486	SCHMD19250	STRPU_20016, STRPU_18622
OG0000487	SCHMD20744	STRPU_09230, STRPU_02195
OG0000489	SCHMD11850, SCHMD24502, SCHMD26324	STRPU_00884
OG0000490	SCHMD03484, SCHMD03477, SCHMD21870, SCHMD21871	STRPU_19396, STRPU_19397
OG0000491	SCHMD03171, SCHMD08983, SCHMD20738, SCHMD13341, SCHMD07340, SCHMD18133, SCHMD23188, SCHMD23436, SCHMD27960, SCHMD18920, SCHMD17666, SCHMD22815, SCHMD07927, SCHMD20806, SCHMD08846, SCHMD08847, SCHMD23642, SCHMD25563, SCHMD27546, SCHMD28266, SCHMD26950, SCHMD21486, SCHMD20472, SCHMD23045, SCHMD23074, SCHMD09539, SCHMD08981, SCHMD06713, SCHMD11915, SCHMD09317, SCHMD02859, SCHMD00109, SCHMD00103, SCHMD08015, SCHMD18354, SCHMD03551, SCHMD00998	STRPU_04966
OG0000494	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987	STRPU_15055, STRPU_15147, STRPU_02528
OG0000496	SCHMD08379, SCHMD27172	STRPU_25443
OG0000497	SCHMD07173	STRPU_14149, STRPU_14171
OG0000497	SCHMD12237, SCHMD24017, SCHMD22017, SCHMD24018	STRPU_19651, STRPU_19670
OG0000503	SCHMD01390, SCHMD06719	STRPU_12805, STRPU_12804
OG0000503	SCHMD20959	STRPU_19380
OG0000504	SCHMD09635, SCHMD24690, SCHMD16465, SCHMD08164	STRPU_26516
OG0000505	SCHMD10454	STRPU_21978
OG0000506	SCHMD05024	STRPU_06642
OG0000509	SCHMD14563	STRPU_17684, STRPU_06103, STRPU_20831, STRPU_23363
OG0000513	SCHMD06575	STRPU_04474
OG0000514	SCHMD15950, SCHMD28993	STRPU_08933
OG0000519	SCHMD19355, SCHMD25526	STRPU_14240, STRPU_14241, STRPU_14510, STRPU_14504, STRPU_14502, STRPU_14501, STRPU_14500, STRPU_14509, STRPU_14503, STRPU_14505, STRPU_14497, STRPU_14232, STRPU_14226, STRPU_14228, STRPU_14235, STRPU_02530, STRPU_15149
OG0000520	SCHMD05956	STRPU_15354
OG0000520	SCHMD27845	STRPU_02843, STRPU_02884, STRPU_02842
OG0000521	SCHMD12748	STRPU_20674
OG0000521	SCHMD05167, SCHMD05164	STRPU_20675
OG0000523	SCHMD13520	STRPU_24945, STRPU_24944
OG0000524	SCHMD01087, SCHMD12691	STRPU_04273
OG0000525	SCHMD04369	STRPU_19423
OG0000525	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149	STRPU_08644
OG0000527	SCHMD20940, SCHMD24670	STRPU_25067
OG0000528	SCHMD03822	STRPU_10713
OG0000528	SCHMD02315, SCHMD09612	STRPU_21360
OG0000529	SCHMD06409	STRPU_00345, STRPU_11005
OG0000529	SCHMD22774, SCHMD09913	STRPU_06251
OG0000530	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369	STRPU_19193
OG0000532	SCHMD07765	STRPU_21297, STRPU_21298, STRPU_20648, STRPU_20646, STRPU_20647
OG0000534	SCHMD09514	STRPU_00112
OG0000534	SCHMD04872	STRPU_01453, STRPU_08723
OG0000537	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929	STRPU_06545, STRPU_06553
OG0000538	SCHMD23313	STRPU_13554
OG0000542	SCHMD05340, SCHMD05911, SCHMD06819	STRPU_05583, STRPU_05643
OG0000544	SCHMD08368	STRPU_04548
OG0000545	SCHMD07786, SCHMD20709	STRPU_21165, STRPU_21157
OG0000545	SCHMD17258, SCHMD12253, SCHMD14358, SCHMD06498, SCHMD14356, SCHMD17257	STRPU_07091, STRPU_21313
OG0000548	SCHMD11369	STRPU_10337
OG0000548	SCHMD02725, SCHMD00205	STRPU_20610
OG0000550	SCHMD04376, SCHMD04379, SCHMD24742	STRPU_24490
OG0000551	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979	STRPU_07418, STRPU_07415, STRPU_07416, STRPU_07417
OG0000552	SCHMD16245, SCHMD21874	STRPU_01962, STRPU_22803
OG0000552	SCHMD13011	STRPU_05705
OG0000553	SCHMD06981	STRPU_09287
OG0000560	SCHMD12681, SCHMD24482	STRPU_20770, STRPU_20918, STRPU_20919, STRPU_01418, STRPU_23742, STRPU_10871
OG0000562	SCHMD10853	STRPU_26809
OG0000563	SCHMD00956, SCHMD23940	STRPU_02520, STRPU_15138
OG0000566	SCHMD24931, SCHMD26489	STRPU_22145
OG0000567	SCHMD27076, SCHMD27355, SCHMD13533	STRPU_20922, STRPU_20921, STRPU_26517
OG0000567	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026	STRPU_18559
OG0000572	SCHMD10816	STRPU_21193
OG0000572	SCHMD25603	STRPU_11231, STRPU_11269
OG0000573	SCHMD01043, SCHMD15213, SCHMD24610	STRPU_11052, STRPU_00392
OG0000573	SCHMD16187	STRPU_27100, STRPU_27089
OG0000574	SCHMD01583, SCHMD12209	STRPU_09296
OG0000574	SCHMD00489	STRPU_00802, STRPU_19767
OG0000575	SCHMD10050, SCHMD14865	STRPU_15788
OG0000576	SCHMD17959, SCHMD00167, SCHMD15710	STRPU_23119
OG0000578	SCHMD00300, SCHMD17617	STRPU_21618
OG0000579	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175	STRPU_23503
OG0000580	SCHMD20629, SCHMD23259, SCHMD23258, SCHMD14664, SCHMD05333	STRPU_12039, STRPU_01257, STRPU_12038
OG0000581	SCHMD10093, SCHMD11595, SCHMD08712	STRPU_21308
OG0000581	SCHMD03457	STRPU_21309
OG0000581	SCHMD28022	STRPU_21310
OG0000582	SCHMD16063, SCHMD04882	STRPU_19500
OG0000583	SCHMD01121	STRPU_17032, STRPU_01798
OG0000584	SCHMD07152	STRPU_19344, STRPU_19222
OG0000586	SCHMD16050, SCHMD19532	STRPU_11843
OG0000587	SCHMD03879, SCHMD05571	STRPU_06588, STRPU_06512
OG0000588	SCHMD01542	STRPU_00676, STRPU_18950
OG0000588	SCHMD07022	STRPU_17075
OG0000589	SCHMD15105, SCHMD03706, SCHMD08912	STRPU_13052
OG0000590	SCHMD08634	STRPU_25115
OG0000590	SCHMD18326	STRPU_25616
OG0000591	SCHMD10835	STRPU_08932
OG0000592	SCHMD11895, SCHMD04777	STRPU_16888, STRPU_15820, STRPU_15868
OG0000594	SCHMD01864	STRPU_12480, STRPU_23519, STRPU_26491, STRPU_23518
OG0000597	SCHMD00271	STRPU_14406
OG0000602	SCHMD08918, SCHMD16862	STRPU_06890, STRPU_06914, STRPU_06715
OG0000603	SCHMD15890	STRPU_00284, STRPU_21569
OG0000604	SCHMD15253	STRPU_20714
OG0000604	SCHMD15897	STRPU_20713
OG0000609	SCHMD17568	STRPU_24616
OG0000611	SCHMD07468	STRPU_05045, STRPU_05119
OG0000611	SCHMD10118	STRPU_26016
OG0000612	SCHMD04363, SCHMD09119	STRPU_09717, STRPU_09761
OG0000613	SCHMD19801, SCHMD26357, SCHMD15315	STRPU_24692, STRPU_24700
OG0000614	SCHMD14215, SCHMD02001	STRPU_21878
OG0000615	SCHMD18570, SCHMD15390, SCHMD03881, SCHMD24438, SCHMD15895, SCHMD15391, SCHMD21719, SCHMD22476	STRPU_06171
OG0000623	SCHMD06017, SCHMD06018	STRPU_07960, STRPU_07951
OG0000623	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585	STRPU_00318
OG0000624	SCHMD01951	STRPU_02433, STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382
OG0000626	SCHMD22993, SCHMD02730, SCHMD02477	STRPU_24334
OG0000628	SCHMD21997	STRPU_17753
OG0000628	SCHMD24762, SCHMD25901	STRPU_07211
OG0000634	SCHMD10172, SCHMD10394, SCHMD05099, SCHMD10171, SCHMD10393, SCHMD05098, SCHMD18845	STRPU_00599
OG0000635	SCHMD14919, SCHMD24865, SCHMD18425, SCHMD10798	STRPU_25070
OG0000635	SCHMD16010	STRPU_17828
OG0000636	SCHMD23842, SCHMD07652, SCHMD03198	STRPU_09946
OG0000637	SCHMD20645, SCHMD23793, SCHMD25329, SCHMD16174	STRPU_11852, STRPU_12519
OG0000637	SCHMD24038	STRPU_20362
OG0000639	SCHMD15823	STRPU_27017
OG0000642	SCHMD07724	STRPU_04607, STRPU_04606, STRPU_04846
OG0000646	SCHMD24176	STRPU_11448
OG0000646	SCHMD25176, SCHMD22477	STRPU_25760
OG0000647	SCHMD29494	STRPU_09897, STRPU_06712
OG0000648	SCHMD18065	STRPU_25924
OG0000649	SCHMD18549, SCHMD18847, SCHMD16842, SCHMD03271	STRPU_00020, STRPU_13871, STRPU_13879
OG0000651	SCHMD02428	STRPU_22117
OG0000654	SCHMD01650, SCHMD19469	STRPU_25001
