Orthogroup	SCHMD	LYTVA_ok
OG0000268	SCHMD08097	LYTVA_04061, LYTVA_18889
OG0000268	SCHMD25441	LYTVA_05677
OG0000270	SCHMD16423	LYTVA_15035
OG0000272	SCHMD13324, SCHMD08067	LYTVA_01003
OG0000275	SCHMD08209, SCHMD24873	LYTVA_25132
OG0000276	SCHMD08876	LYTVA_09052, LYTVA_23763
OG0000277	SCHMD09439	LYTVA_08395
OG0000278	SCHMD04708, SCHMD14538	LYTVA_29542
OG0000278	SCHMD00822, SCHMD09237, SCHMD03776	LYTVA_18701
OG0000280	SCHMD23189	LYTVA_08123
OG0000280	SCHMD23115	LYTVA_27464, LYTVA_28845, LYTVA_21724, LYTVA_06803
OG0000281	SCHMD28123, SCHMD29220	LYTVA_17979
OG0000282	SCHMD05137	LYTVA_01761
OG0000282	SCHMD15635, SCHMD25636	LYTVA_07993
OG0000284	SCHMD23360, SCHMD08213	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389
OG0000285	SCHMD29037	LYTVA_02472, LYTVA_02471, LYTVA_16191
OG0000287	SCHMD20375, SCHMD22052, SCHMD09584, SCHMD21912, SCHMD24074, SCHMD15817, SCHMD20976, SCHMD00675, SCHMD16477, SCHMD24758, SCHMD25574	LYTVA_22947
OG0000287	SCHMD02606, SCHMD23013	LYTVA_23266
OG0000289	SCHMD23289, SCHMD16353	LYTVA_08529
OG0000289	SCHMD22750	LYTVA_08530
OG0000292	SCHMD01544	LYTVA_24432
OG0000295	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695	LYTVA_18727
OG0000299	SCHMD13170, SCHMD20344	LYTVA_07089
OG0000301	SCHMD17564	LYTVA_07500
OG0000305	SCHMD04764	LYTVA_16632
OG0000305	SCHMD01975	LYTVA_15733
OG0000306	SCHMD02490, SCHMD21359, SCHMD02963, SCHMD23914, SCHMD02489, SCHMD17729	LYTVA_05730
OG0000308	SCHMD26369	LYTVA_17738, LYTVA_10665
OG0000310	SCHMD09298, SCHMD11775	LYTVA_24764, LYTVA_27096, LYTVA_01202, LYTVA_01201, LYTVA_05847, LYTVA_09671, LYTVA_17316, LYTVA_12375, LYTVA_07118
OG0000310	SCHMD12443	LYTVA_29000
OG0000312	SCHMD10213, SCHMD21295, SCHMD02452	LYTVA_13219
OG0000313	SCHMD03134	LYTVA_13685
OG0000314	SCHMD02240	LYTVA_16209
OG0000315	SCHMD06241	LYTVA_09346
OG0000315	SCHMD17654	LYTVA_15142
OG0000315	SCHMD01939	LYTVA_26355
OG0000316	SCHMD10536, SCHMD22735	LYTVA_11631
OG0000316	SCHMD10615, SCHMD19154	LYTVA_05423
OG0000317	SCHMD21750, SCHMD18883, SCHMD04765	LYTVA_05960
OG0000317	SCHMD15845	LYTVA_06194
OG0000319	SCHMD18991	LYTVA_14716
OG0000319	SCHMD18992	LYTVA_01923, LYTVA_01922, LYTVA_03060
OG0000319	SCHMD16069	LYTVA_10385, LYTVA_22668, LYTVA_20832
OG0000321	SCHMD04699, SCHMD05278	LYTVA_08758
OG0000322	SCHMD03845, SCHMD03842	LYTVA_23095, LYTVA_01957, LYTVA_08299, LYTVA_00474
OG0000323	SCHMD21571, SCHMD14125	LYTVA_24178, LYTVA_03400
OG0000325	SCHMD23724, SCHMD17815, SCHMD15286, SCHMD10721	LYTVA_01652, LYTVA_21815
OG0000325	SCHMD23725, SCHMD23881, SCHMD17816	LYTVA_09314
OG0000326	SCHMD29727	LYTVA_18602
OG0000328	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304	LYTVA_11793, LYTVA_17362
OG0000329	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152	LYTVA_04971
OG0000333	SCHMD26037, SCHMD21228	LYTVA_05748, LYTVA_16654
OG0000338	SCHMD23566, SCHMD22193	LYTVA_05136, LYTVA_00791
OG0000338	SCHMD17969	LYTVA_01358
OG0000339	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467
OG0000341	SCHMD01892, SCHMD01891, SCHMD01893	LYTVA_10929
OG0000345	SCHMD02998	LYTVA_17527
OG0000346	SCHMD02546	LYTVA_28106
OG0000350	SCHMD23543	LYTVA_19278, LYTVA_25339
OG0000352	SCHMD07814	LYTVA_04087, LYTVA_27834
OG0000352	SCHMD03216	LYTVA_27474, LYTVA_04222, LYTVA_25572, LYTVA_11143, LYTVA_11144
OG0000356	SCHMD05389	LYTVA_12824, LYTVA_04860
OG0000357	SCHMD22062, SCHMD19961	LYTVA_11988, LYTVA_11987
OG0000357	SCHMD01155	LYTVA_16315
OG0000358	SCHMD28430, SCHMD13052, SCHMD26873	LYTVA_08930, LYTVA_29814
OG0000360	SCHMD00611, SCHMD06046	LYTVA_15822
OG0000360	SCHMD06047	LYTVA_29199, LYTVA_27053, LYTVA_29200, LYTVA_05530
OG0000363	SCHMD01296, SCHMD20653, SCHMD29224, SCHMD24626, SCHMD24587, SCHMD26634	LYTVA_13711
OG0000365	SCHMD22496, SCHMD22435, SCHMD28326	LYTVA_15345
OG0000367	SCHMD09947	LYTVA_24456
OG0000372	SCHMD11546	LYTVA_09420
OG0000372	SCHMD21831, SCHMD11336	LYTVA_13806
OG0000372	SCHMD16554, SCHMD19665	LYTVA_09258, LYTVA_10583
OG0000373	SCHMD12690	LYTVA_27427
OG0000373	SCHMD08646, SCHMD00201	LYTVA_08644
OG0000373	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011	LYTVA_11109
OG0000374	SCHMD04677, SCHMD23864	LYTVA_17909
OG0000375	SCHMD00715	LYTVA_07238
OG0000378	SCHMD07011, SCHMD12188	LYTVA_03257
OG0000378	SCHMD05583	LYTVA_02110
OG0000379	SCHMD22438, SCHMD05351	LYTVA_05437
OG0000379	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990	LYTVA_18554
OG0000379	SCHMD09123, SCHMD25695	LYTVA_20027
OG0000379	SCHMD18189, SCHMD00174	LYTVA_23890, LYTVA_08324
OG0000382	SCHMD02292	LYTVA_02944
OG0000384	SCHMD19488, SCHMD18051	LYTVA_14898
OG0000385	SCHMD02710, SCHMD19251, SCHMD20652, SCHMD23399, SCHMD15491	LYTVA_21446
OG0000386	SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800	LYTVA_00886
OG0000389	SCHMD03232, SCHMD09731	LYTVA_09557
OG0000390	SCHMD02401, SCHMD19098	LYTVA_12988, LYTVA_24095, LYTVA_25744
OG0000393	SCHMD10497	LYTVA_29904
OG0000395	SCHMD07915	LYTVA_07488, LYTVA_12387
OG0000397	SCHMD04641	LYTVA_01829
OG0000399	SCHMD23059	LYTVA_10216
OG0000400	SCHMD00908	LYTVA_21682
OG0000402	SCHMD02881, SCHMD11412	LYTVA_17451, LYTVA_17450
OG0000404	SCHMD02429	LYTVA_11246
OG0000404	SCHMD03546	LYTVA_11319, LYTVA_26787
OG0000404	SCHMD09283	LYTVA_12143
OG0000405	SCHMD26927, SCHMD22788, SCHMD20823	LYTVA_02873
OG0000409	SCHMD04012, SCHMD22098	LYTVA_04867, LYTVA_17260, LYTVA_24503
OG0000409	SCHMD03752	LYTVA_29459
OG0000411	SCHMD01429	LYTVA_28501
OG0000412	SCHMD08478	LYTVA_01548, LYTVA_08305
OG0000413	SCHMD19663	LYTVA_30013
OG0000413	SCHMD18817, SCHMD28614	LYTVA_27164
OG0000417	SCHMD12489, SCHMD12109, SCHMD17648, SCHMD04656	LYTVA_13119, LYTVA_09421, LYTVA_01195, LYTVA_22673
OG0000417	SCHMD26855, SCHMD04770	LYTVA_04747, LYTVA_02916, LYTVA_06178, LYTVA_20445
OG0000420	SCHMD23004	LYTVA_21253, LYTVA_08019, LYTVA_16847, LYTVA_24513, LYTVA_18312, LYTVA_26593, LYTVA_25540
OG0000422	SCHMD11782, SCHMD13921, SCHMD19755, SCHMD21866	LYTVA_06865
OG0000423	SCHMD29684	LYTVA_23378, LYTVA_08113, LYTVA_26187, LYTVA_26186, LYTVA_22550, LYTVA_07454, LYTVA_01172
OG0000424	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568	LYTVA_23549, LYTVA_05964, LYTVA_25545, LYTVA_03567
OG0000425	SCHMD24026, SCHMD08029	LYTVA_01661, LYTVA_16295
OG0000426	SCHMD02251	LYTVA_06898
OG0000426	SCHMD20249	LYTVA_02723
OG0000426	SCHMD19378, SCHMD08176	LYTVA_28523, LYTVA_10466
OG0000427	SCHMD05143	LYTVA_19896
OG0000431	SCHMD00614	LYTVA_04640
OG0000432	SCHMD11313	LYTVA_08315
OG0000432	SCHMD08553, SCHMD16033	LYTVA_02449
OG0000433	SCHMD05136	LYTVA_26219
OG0000433	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790	LYTVA_06955
OG0000434	SCHMD11371, SCHMD07829	LYTVA_01609, LYTVA_24504, LYTVA_12787, LYTVA_04901
OG0000435	SCHMD12216, SCHMD19476	LYTVA_27506
OG0000436	SCHMD13323, SCHMD09381	LYTVA_21248
OG0000437	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769	LYTVA_00385, LYTVA_22885, LYTVA_00387, LYTVA_00386, LYTVA_11759, LYTVA_05214, LYTVA_25460
OG0000440	SCHMD21041, SCHMD06058, SCHMD20428, SCHMD03162, SCHMD04403, SCHMD01434, SCHMD21528, SCHMD25042, SCHMD22327, SCHMD08249, SCHMD26709, SCHMD27386, SCHMD21521, SCHMD12072, SCHMD18322, SCHMD19704, SCHMD26395, SCHMD21433, SCHMD06192, SCHMD10761, SCHMD18273, SCHMD06086, SCHMD26210, SCHMD25988, SCHMD16155, SCHMD13162, SCHMD04089, SCHMD16266, SCHMD01139, SCHMD25041, SCHMD08250, SCHMD12583, SCHMD15778, SCHMD25156, SCHMD06193, SCHMD21434, SCHMD13861, SCHMD26597, SCHMD04090, SCHMD11662, SCHMD14878, SCHMD07975, SCHMD25369, SCHMD20427, SCHMD12071, SCHMD19688, SCHMD26235, SCHMD04404, SCHMD25910, SCHMD21784, SCHMD10441, SCHMD14829, SCHMD29361, SCHMD02415, SCHMD17900, SCHMD03116, SCHMD22337, SCHMD07800, SCHMD11066, SCHMD14877, SCHMD19687, SCHMD27560, SCHMD23131, SCHMD17158, SCHMD10558, SCHMD10919, SCHMD03277, SCHMD13862, SCHMD21813, SCHMD02416, SCHMD12582, SCHMD06032, SCHMD12069	LYTVA_28254, LYTVA_02830
OG0000442	SCHMD12679	LYTVA_03518
OG0000443	SCHMD09029	LYTVA_07561
OG0000444	SCHMD00767, SCHMD00766	LYTVA_22417, LYTVA_07815
OG0000445	SCHMD29179	LYTVA_04989, LYTVA_19669, LYTVA_09903, LYTVA_09664
OG0000447	SCHMD15169, SCHMD15170, SCHMD24266	LYTVA_12231
OG0000448	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489	LYTVA_02468
OG0000450	SCHMD15839, SCHMD21713	LYTVA_17101
OG0000459	SCHMD17754	LYTVA_12100, LYTVA_05682, LYTVA_22767, LYTVA_10243, LYTVA_25855
OG0000461	SCHMD03515	LYTVA_27812
OG0000465	SCHMD09590	LYTVA_30093
OG0000467	SCHMD17174, SCHMD20889, SCHMD15139, SCHMD03258, SCHMD22899, SCHMD16369	LYTVA_22913
OG0000469	SCHMD15597	LYTVA_00030
OG0000469	SCHMD09418	LYTVA_28593
OG0000470	SCHMD03185	LYTVA_28529
OG0000472	SCHMD01783	LYTVA_29404
OG0000473	SCHMD29413	LYTVA_14999, LYTVA_07009, LYTVA_29862, LYTVA_22214, LYTVA_22215, LYTVA_22212, LYTVA_28216, LYTVA_29861, LYTVA_01939
OG0000473	SCHMD13933	LYTVA_18289
OG0000476	SCHMD25720, SCHMD19904	LYTVA_25122
OG0000476	SCHMD04015	LYTVA_13391
OG0000477	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496	LYTVA_20782
OG0000479	SCHMD10108	LYTVA_06137, LYTVA_28172
OG0000479	SCHMD14823, SCHMD04174	LYTVA_05897
OG0000480	SCHMD19204, SCHMD14582	LYTVA_02506
OG0000480	SCHMD09535	LYTVA_19363
OG0000481	SCHMD19063, SCHMD18615, SCHMD19165	LYTVA_09160
OG0000481	SCHMD11352, SCHMD11001	LYTVA_03656
OG0000482	SCHMD06210, SCHMD03012	LYTVA_19516
OG0000482	SCHMD06212	LYTVA_27236
OG0000484	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110	LYTVA_07250
OG0000486	SCHMD19250	LYTVA_11725, LYTVA_25120, LYTVA_29743, LYTVA_02899
OG0000487	SCHMD20744	LYTVA_10942
OG0000490	SCHMD03484, SCHMD03477, SCHMD21870, SCHMD21871	LYTVA_11400
OG0000491	SCHMD03171, SCHMD08983, SCHMD20738, SCHMD13341, SCHMD07340, SCHMD18133, SCHMD23188, SCHMD23436, SCHMD27960, SCHMD18920, SCHMD17666, SCHMD22815, SCHMD07927, SCHMD20806, SCHMD08846, SCHMD08847, SCHMD23642, SCHMD25563, SCHMD27546, SCHMD28266, SCHMD26950, SCHMD21486, SCHMD20472, SCHMD23045, SCHMD23074, SCHMD09539, SCHMD08981, SCHMD06713, SCHMD11915, SCHMD09317, SCHMD02859, SCHMD00109, SCHMD00103, SCHMD08015, SCHMD18354, SCHMD03551, SCHMD00998	LYTVA_10685, LYTVA_06011
OG0000494	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987	LYTVA_25114, LYTVA_11583
OG0000496	SCHMD08379, SCHMD27172	LYTVA_20024
OG0000497	SCHMD07173	LYTVA_10382
OG0000497	SCHMD12237, SCHMD24017, SCHMD22017, SCHMD24018	LYTVA_04632
OG0000503	SCHMD01390, SCHMD06719	LYTVA_17922, LYTVA_19324
OG0000503	SCHMD20959	LYTVA_12188
OG0000504	SCHMD19827, SCHMD05293, SCHMD22132	LYTVA_02960
OG0000504	SCHMD09635, SCHMD24690, SCHMD16465, SCHMD08164	LYTVA_12298, LYTVA_20673
OG0000505	SCHMD10454	LYTVA_05839
OG0000506	SCHMD05024	LYTVA_28601
OG0000509	SCHMD14563	LYTVA_13167
OG0000513	SCHMD06575	LYTVA_03566
OG0000514	SCHMD15950, SCHMD28993	LYTVA_15398
OG0000519	SCHMD19355, SCHMD25526	LYTVA_06076, LYTVA_05363, LYTVA_05364, LYTVA_13323
OG0000520	SCHMD05956	LYTVA_00781
OG0000520	SCHMD27845	LYTVA_18628
OG0000521	SCHMD05167, SCHMD05164	LYTVA_03547
OG0000523	SCHMD13520	LYTVA_00966
OG0000524	SCHMD01087, SCHMD12691	LYTVA_27652
OG0000524	SCHMD09994, SCHMD10272, SCHMD20730, SCHMD23771, SCHMD10277	LYTVA_28549
OG0000525	SCHMD04369	LYTVA_27355
OG0000525	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149	LYTVA_20949
OG0000527	SCHMD20940, SCHMD24670	LYTVA_20562
OG0000528	SCHMD03822	LYTVA_25533
OG0000528	SCHMD02315, SCHMD09612	LYTVA_22002
OG0000529	SCHMD06409	LYTVA_23159
OG0000529	SCHMD22774, SCHMD09913	LYTVA_04442
OG0000530	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369	LYTVA_01074
OG0000532	SCHMD07765	LYTVA_10246, LYTVA_24664, LYTVA_08297
OG0000534	SCHMD09514	LYTVA_09901
OG0000537	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929	LYTVA_04641
OG0000538	SCHMD23313	LYTVA_19552
OG0000544	SCHMD08368	LYTVA_05338
OG0000545	SCHMD17258, SCHMD12253, SCHMD14358, SCHMD06498, SCHMD14356, SCHMD17257	LYTVA_08840
OG0000550	SCHMD04376, SCHMD04379, SCHMD24742	LYTVA_10848, LYTVA_27069
OG0000551	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979	LYTVA_09908, LYTVA_12970, LYTVA_25441, LYTVA_01943, LYTVA_20915, LYTVA_09909
OG0000552	SCHMD16245, SCHMD21874	LYTVA_03254
OG0000552	SCHMD13011	LYTVA_15858
OG0000553	SCHMD06981	LYTVA_09391
OG0000560	SCHMD12681, SCHMD24482	LYTVA_26084, LYTVA_16607, LYTVA_16609, LYTVA_20278, LYTVA_28476, LYTVA_01495
OG0000562	SCHMD10853	LYTVA_01419
OG0000562	SCHMD10851	LYTVA_29650
OG0000563	SCHMD19010, SCHMD18961, SCHMD13906, SCHMD19772, SCHMD04138, SCHMD13630	LYTVA_08446, LYTVA_08447, LYTVA_00186
OG0000563	SCHMD00956, SCHMD23940	LYTVA_07652, LYTVA_11594
OG0000566	SCHMD24931, SCHMD26489	LYTVA_16321
OG0000567	SCHMD27076, SCHMD27355, SCHMD13533	LYTVA_27754, LYTVA_12299
OG0000567	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026	LYTVA_13542, LYTVA_02323
OG0000571	SCHMD28594, SCHMD09474, SCHMD05478, SCHMD24472, SCHMD12459, SCHMD28158, SCHMD23621, SCHMD25957	LYTVA_20884
OG0000571	SCHMD12331	LYTVA_03425
OG0000573	SCHMD01043, SCHMD15213, SCHMD24610	LYTVA_17570
OG0000574	SCHMD01583, SCHMD12209	LYTVA_26701
OG0000575	SCHMD10050, SCHMD14865	LYTVA_27938
OG0000576	SCHMD17959, SCHMD00167, SCHMD15710	LYTVA_26208
OG0000578	SCHMD00300, SCHMD17617	LYTVA_22088
OG0000579	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175	LYTVA_05380
OG0000580	SCHMD26439, SCHMD25576, SCHMD24766	LYTVA_01329
OG0000580	SCHMD25098, SCHMD14475, SCHMD02203, SCHMD27384	LYTVA_15310
OG0000580	SCHMD20629, SCHMD23259, SCHMD23258, SCHMD14664, SCHMD05333	LYTVA_17855, LYTVA_06002
OG0000581	SCHMD10093, SCHMD11595, SCHMD08712	LYTVA_01246
OG0000581	SCHMD03457	LYTVA_20217
OG0000581	SCHMD28022	LYTVA_20223
OG0000582	SCHMD16063, SCHMD04882	LYTVA_16729
OG0000583	SCHMD12669, SCHMD05295, SCHMD25227, SCHMD08418, SCHMD20267, SCHMD01121, SCHMD04123, SCHMD14346, SCHMD17189, SCHMD06646, SCHMD04941	LYTVA_02410
OG0000584	SCHMD07152	LYTVA_24718
OG0000586	SCHMD16050, SCHMD19532	LYTVA_28319
OG0000587	SCHMD03879, SCHMD05571	LYTVA_14343, LYTVA_26577
OG0000588	SCHMD01542	LYTVA_02313
OG0000589	SCHMD15105, SCHMD03706, SCHMD08912	LYTVA_27829
OG0000590	SCHMD08634	LYTVA_12360
OG0000590	SCHMD18326	LYTVA_14114
OG0000591	SCHMD10835	LYTVA_18700
OG0000592	SCHMD11895, SCHMD04777	LYTVA_06892
OG0000594	SCHMD01864	LYTVA_00318, LYTVA_12514
OG0000597	SCHMD00271	LYTVA_08995, LYTVA_09001
OG0000600	SCHMD24344, SCHMD16882	LYTVA_30191
OG0000602	SCHMD08918, SCHMD16862	LYTVA_06542, LYTVA_02334, LYTVA_28424
OG0000603	SCHMD15890	LYTVA_12055
OG0000604	SCHMD15897	LYTVA_15560
OG0000609	SCHMD17568	LYTVA_28306, LYTVA_08875
OG0000611	SCHMD10118	LYTVA_21486
OG0000612	SCHMD04363, SCHMD09119	LYTVA_17035
OG0000613	SCHMD19801, SCHMD26357, SCHMD15315	LYTVA_03372
OG0000613	SCHMD11333	LYTVA_03903
OG0000614	SCHMD14215, SCHMD02001	LYTVA_08490
OG0000615	SCHMD03881	LYTVA_29719
OG0000618	SCHMD12905, SCHMD16442	LYTVA_03802
OG0000623	SCHMD06017, SCHMD06018	LYTVA_05482
OG0000623	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585	LYTVA_02662
OG0000624	SCHMD01951	LYTVA_17510, LYTVA_30177, LYTVA_22160, LYTVA_15747
OG0000628	SCHMD21997	LYTVA_13954
OG0000628	SCHMD24762, SCHMD25901	LYTVA_03881
OG0000634	SCHMD05101, SCHMD10395	LYTVA_27803
OG0000635	SCHMD16010	LYTVA_07426
OG0000636	SCHMD23842, SCHMD07652, SCHMD03198	LYTVA_29351
OG0000637	SCHMD24038	LYTVA_13438
OG0000639	SCHMD15823	LYTVA_07276
OG0000639	SCHMD12604, SCHMD12603	LYTVA_03919
OG0000642	SCHMD07724	LYTVA_03860, LYTVA_03859, LYTVA_07734
OG0000646	SCHMD24176	LYTVA_01801, LYTVA_17076
OG0000647	SCHMD29494	LYTVA_09133, LYTVA_17054, LYTVA_07018, LYTVA_08785
OG0000648	SCHMD18065	LYTVA_13183
OG0000649	SCHMD18549, SCHMD18847, SCHMD16842, SCHMD03271	LYTVA_10245
OG0000651	SCHMD02428	LYTVA_21211
OG0000653	SCHMD07619, SCHMD08845	LYTVA_17085
OG0000654	SCHMD01650, SCHMD19469	LYTVA_28826
OG0000657	SCHMD14158	LYTVA_09519, LYTVA_08984
OG0000657	SCHMD14159, SCHMD28173	LYTVA_11565
OG0000657	SCHMD18210	LYTVA_09513
OG0000660	SCHMD02770	LYTVA_18194
OG0000660	SCHMD20422, SCHMD27193	LYTVA_29081
OG0000662	SCHMD04360	LYTVA_10468
OG0000662	SCHMD05635	LYTVA_15423
OG0000663	SCHMD28509, SCHMD28508, SCHMD08739	LYTVA_03273
OG0000664	SCHMD04491, SCHMD14555	LYTVA_13239
OG0000664	SCHMD04182	LYTVA_20056
OG0000665	SCHMD09294	LYTVA_06571, LYTVA_07973, LYTVA_29574
OG0000670	SCHMD21177, SCHMD16575, SCHMD24810, SCHMD18592, SCHMD04685, SCHMD22152, SCHMD02150, SCHMD05669, SCHMD12381, SCHMD13315, SCHMD13316, SCHMD12100	LYTVA_25988
OG0000671	SCHMD11717	LYTVA_01396
OG0000672	SCHMD10307, SCHMD15500	LYTVA_02177
OG0000672	SCHMD03901	LYTVA_03099
OG0000674	SCHMD14256	LYTVA_07878
OG0000674	SCHMD27363, SCHMD28202	LYTVA_11072
OG0000676	SCHMD18867	LYTVA_22046
OG0000676	SCHMD08131	LYTVA_18544
OG0000678	SCHMD28149, SCHMD21688	LYTVA_00388
OG0000680	SCHMD25925	LYTVA_10018, LYTVA_10016, LYTVA_20352
OG0000682	SCHMD04644, SCHMD08708, SCHMD25504, SCHMD17552, SCHMD21787, SCHMD07246, SCHMD25376, SCHMD05512	LYTVA_10303
OG0000683	SCHMD21601	LYTVA_03132
OG0000683	SCHMD28199, SCHMD24958	LYTVA_12146
OG0000684	SCHMD07403	LYTVA_20362
OG0000685	SCHMD09879	LYTVA_15881
OG0000688	SCHMD21111, SCHMD10955	LYTVA_07322, LYTVA_27551, LYTVA_29443
OG0000688	SCHMD13264	LYTVA_27276, LYTVA_06802
OG0000690	SCHMD24354	LYTVA_01411, LYTVA_23445
OG0000690	SCHMD17313, SCHMD21259, SCHMD18093	LYTVA_06618, LYTVA_16355
OG0000692	SCHMD24514, SCHMD18362	LYTVA_10855, LYTVA_24724
OG0000692	SCHMD11826	LYTVA_10854
OG0000692	SCHMD02580	LYTVA_29544
OG0000694	SCHMD02121, SCHMD02119	LYTVA_26928
OG0000696	SCHMD17223, SCHMD17224, SCHMD29303	LYTVA_27060
OG0000696	SCHMD10590	LYTVA_16853
OG0000697	SCHMD10349, SCHMD08041	LYTVA_14530
OG0000702	SCHMD21765, SCHMD21766	LYTVA_26549
OG0000706	SCHMD26259, SCHMD27843	LYTVA_22908
OG0000708	SCHMD23042, SCHMD29520, SCHMD19130, SCHMD16347	LYTVA_00778
OG0000709	SCHMD18124	LYTVA_00851
OG0000709	SCHMD20599, SCHMD21920	LYTVA_04267, LYTVA_11324
OG0000709	SCHMD21257	LYTVA_29562
OG0000711	SCHMD16082	LYTVA_01208
OG0000711	SCHMD02785	LYTVA_21399
OG0000713	SCHMD17095	LYTVA_09013, LYTVA_02431, LYTVA_12442, LYTVA_04232, LYTVA_09172
OG0000716	SCHMD04462, SCHMD22884, SCHMD19144, SCHMD07207, SCHMD17723	LYTVA_00845, LYTVA_04024
OG0000717	SCHMD26760, SCHMD12553	LYTVA_13980, LYTVA_12572
OG0000718	SCHMD24218	LYTVA_29448
OG0000721	SCHMD15260, SCHMD29752, SCHMD09543	LYTVA_10906, LYTVA_26688
OG0000722	SCHMD24922, SCHMD24923, SCHMD24635, SCHMD22124	LYTVA_26452
OG0000724	SCHMD07525, SCHMD08666	LYTVA_01400
OG0000725	SCHMD14819, SCHMD12919	LYTVA_12066
OG0000730	SCHMD22617, SCHMD17182	LYTVA_26781
OG0000730	SCHMD08320, SCHMD02965	LYTVA_01238
OG0000731	SCHMD03063	LYTVA_25013
OG0000732	SCHMD09651	LYTVA_19768
OG0000733	SCHMD28225, SCHMD15626	LYTVA_09286
OG0000733	SCHMD13904, SCHMD02163	LYTVA_18704
OG0000734	SCHMD11583, SCHMD14768, SCHMD09332, SCHMD02937, SCHMD07242, SCHMD04118, SCHMD01513, SCHMD07878, SCHMD24039, SCHMD13942, SCHMD22315, SCHMD14455, SCHMD27004, SCHMD20850, SCHMD13509, SCHMD10084, SCHMD08723, SCHMD14485, SCHMD25295, SCHMD26519, SCHMD04103, SCHMD26949, SCHMD09270, SCHMD20387, SCHMD03648, SCHMD09683, SCHMD10543, SCHMD08018, SCHMD27636, SCHMD18698, SCHMD07342, SCHMD09685, SCHMD09684, SCHMD15319, SCHMD24961, SCHMD26040, SCHMD09274, SCHMD04119	LYTVA_02652
OG0000735	SCHMD07620	LYTVA_27173
OG0000740	SCHMD13587	LYTVA_20629
OG0000740	SCHMD06868, SCHMD16462	LYTVA_24783, LYTVA_24786
OG0000745	SCHMD29471	LYTVA_17679
OG0000748	SCHMD06828, SCHMD06887, SCHMD11059, SCHMD09770	LYTVA_10009
OG0000751	SCHMD12293, SCHMD13329, SCHMD18701, SCHMD04693, SCHMD17218, SCHMD17217, SCHMD03838, SCHMD03689, SCHMD13065, SCHMD14600, SCHMD18030, SCHMD13408	LYTVA_23339
OG0000752	SCHMD03946	LYTVA_18382
OG0000752	SCHMD12645	LYTVA_07800
OG0000753	SCHMD14739	LYTVA_08519
OG0000753	SCHMD19308, SCHMD17874, SCHMD17873, SCHMD19309	LYTVA_11275
OG0000754	SCHMD22890	LYTVA_22430
OG0000757	SCHMD13979, SCHMD10753, SCHMD18486	LYTVA_25030
OG0000758	SCHMD07281	LYTVA_17208
OG0000759	SCHMD21958	LYTVA_17588
OG0000762	SCHMD18828	LYTVA_23402
OG0000763	SCHMD22978, SCHMD08138	LYTVA_06804
OG0000764	SCHMD16330	LYTVA_12373
OG0000765	SCHMD21723, SCHMD22880	LYTVA_14871
OG0000766	SCHMD07087	LYTVA_09454, LYTVA_03504
OG0000768	SCHMD13164, SCHMD22066	LYTVA_13835
OG0000768	SCHMD13165, SCHMD22067	LYTVA_13832
OG0000772	SCHMD29807	LYTVA_05773, LYTVA_19834
OG0000774	SCHMD04364	LYTVA_13838
