Orthogroup	SCHMD	AMPFI_ok
OG0000263	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150	AMPFI_00438, AMPFI_09186, AMPFI_21947, AMPFI_07367, AMPFI_19982, AMPFI_22146, AMPFI_19084, AMPFI_23746, AMPFI_05784, AMPFI_09365, AMPFI_22196, AMPFI_17471, AMPFI_16413, AMPFI_04016, AMPFI_25277
OG0000265	SCHMD23325, SCHMD14944, SCHMD23326	AMPFI_06270
OG0000265	SCHMD18240, SCHMD09007	AMPFI_11224
OG0000268	SCHMD25441	AMPFI_23943
OG0000269	SCHMD02382	AMPFI_17569
OG0000270	SCHMD16423	AMPFI_18262
OG0000271	SCHMD06707	AMPFI_02338
OG0000272	SCHMD13324, SCHMD08067	AMPFI_20114
OG0000273	SCHMD09689	AMPFI_11471
OG0000273	SCHMD18528, SCHMD25490	AMPFI_01958
OG0000275	SCHMD00604	AMPFI_14169
OG0000275	SCHMD08209, SCHMD24873	AMPFI_19384
OG0000276	SCHMD08876	AMPFI_21490, AMPFI_19137
OG0000277	SCHMD09439	AMPFI_09153
OG0000277	SCHMD14857, SCHMD14380, SCHMD02171, SCHMD17662	AMPFI_04428
OG0000278	SCHMD04708, SCHMD14538	AMPFI_11370
OG0000278	SCHMD00822, SCHMD09237, SCHMD03776	AMPFI_25739, AMPFI_15284
OG0000280	SCHMD09460	AMPFI_17296
OG0000280	SCHMD23115	AMPFI_18642, AMPFI_02568
OG0000282	SCHMD05137	AMPFI_11943, AMPFI_24461
OG0000282	SCHMD15635, SCHMD25636	AMPFI_00662
OG0000282	SCHMD28325	AMPFI_13665
OG0000284	SCHMD23360, SCHMD08213	AMPFI_12259, AMPFI_25463
OG0000285	SCHMD29037	AMPFI_21903, AMPFI_16083, AMPFI_21667, AMPFI_04957
OG0000287	SCHMD02606, SCHMD23013	AMPFI_15234, AMPFI_23843
OG0000288	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061	AMPFI_04129
OG0000289	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163	AMPFI_17606
OG0000289	SCHMD23289, SCHMD16353	AMPFI_19548
OG0000289	SCHMD22750	AMPFI_16478
OG0000292	SCHMD01544	AMPFI_04516, AMPFI_11206
OG0000295	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695	AMPFI_07689, AMPFI_07690
OG0000299	SCHMD13170, SCHMD20344	AMPFI_23716
OG0000305	SCHMD22293	AMPFI_03870
OG0000305	SCHMD04764	AMPFI_02684
OG0000306	SCHMD02490, SCHMD21359	AMPFI_01092
OG0000306	SCHMD17729	AMPFI_20442
OG0000308	SCHMD26369	AMPFI_19983
OG0000308	SCHMD01003, SCHMD00895	AMPFI_18028
OG0000310	SCHMD09298, SCHMD11775	AMPFI_04405, AMPFI_23833, AMPFI_19988, AMPFI_23309, AMPFI_01493, AMPFI_07855, AMPFI_05017
OG0000312	SCHMD10213, SCHMD21295, SCHMD02452	AMPFI_21427
OG0000313	SCHMD03134	AMPFI_05659, AMPFI_25204
OG0000313	SCHMD00975, SCHMD00972	AMPFI_19009, AMPFI_16147, AMPFI_11114, AMPFI_16761, AMPFI_20279
OG0000315	SCHMD15459	AMPFI_07728
OG0000315	SCHMD17654	AMPFI_07490
OG0000315	SCHMD01939	AMPFI_02270
OG0000315	SCHMD29683	AMPFI_09332
OG0000316	SCHMD10536, SCHMD22735	AMPFI_19051
OG0000316	SCHMD10615, SCHMD19154	AMPFI_17678
OG0000317	SCHMD15845	AMPFI_14578
OG0000319	SCHMD18991	AMPFI_24803
OG0000319	SCHMD18992	AMPFI_20972, AMPFI_12866, AMPFI_03298, AMPFI_20408, AMPFI_22898
OG0000319	SCHMD16069	AMPFI_08728, AMPFI_08933, AMPFI_05900
OG0000321	SCHMD04699, SCHMD05278	AMPFI_13886
OG0000322	SCHMD03845, SCHMD03842	AMPFI_16430, AMPFI_01114, AMPFI_11536, AMPFI_16438, AMPFI_14537, AMPFI_01378, AMPFI_07075, AMPFI_22995, AMPFI_10175, AMPFI_10174, AMPFI_04030, AMPFI_12395
OG0000323	SCHMD21571, SCHMD14125	AMPFI_18244
OG0000325	SCHMD10722	AMPFI_18454, AMPFI_22673
OG0000326	SCHMD29727	AMPFI_07142, AMPFI_15155
OG0000328	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304	AMPFI_12095
OG0000329	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152	AMPFI_20416
OG0000338	SCHMD23566, SCHMD22193	AMPFI_12428
OG0000338	SCHMD17969	AMPFI_12247
OG0000339	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027	AMPFI_15009
OG0000341	SCHMD01891	AMPFI_21712
OG0000341	SCHMD01893	AMPFI_19601
OG0000343	SCHMD10731, SCHMD08099	AMPFI_06155, AMPFI_14007
OG0000345	SCHMD15266	AMPFI_25637, AMPFI_25636
OG0000346	SCHMD02546	AMPFI_04737
OG0000346	SCHMD26404	AMPFI_07378, AMPFI_07379, AMPFI_12775, AMPFI_17071
OG0000350	SCHMD23543	AMPFI_04151
OG0000352	SCHMD07814	AMPFI_09522
OG0000352	SCHMD03216	AMPFI_24369, AMPFI_20917, AMPFI_16994
OG0000356	SCHMD00245	AMPFI_06622
OG0000357	SCHMD22062, SCHMD19961	AMPFI_13175, AMPFI_23961
OG0000357	SCHMD01155	AMPFI_08530
OG0000357	SCHMD28129, SCHMD14037	AMPFI_15776
OG0000358	SCHMD28430, SCHMD13052, SCHMD26873	AMPFI_12913
OG0000360	SCHMD06047	AMPFI_20755, AMPFI_22680, AMPFI_06174
OG0000363	SCHMD01296, SCHMD20653, SCHMD29224, SCHMD24626, SCHMD24587, SCHMD26634	AMPFI_04121
OG0000367	SCHMD09947	AMPFI_07904, AMPFI_24584, AMPFI_10053
OG0000370	SCHMD02385, SCHMD02384	AMPFI_18291, AMPFI_25188, AMPFI_23514
OG0000372	SCHMD11546	AMPFI_10224
OG0000372	SCHMD21831, SCHMD11336	AMPFI_13417
OG0000372	SCHMD16554, SCHMD19665	AMPFI_06343
OG0000373	SCHMD12690	AMPFI_05437
OG0000373	SCHMD08646, SCHMD00201	AMPFI_02134
OG0000373	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011	AMPFI_16084
OG0000374	SCHMD04677, SCHMD23864	AMPFI_05049
OG0000375	SCHMD00715	AMPFI_07511
OG0000378	SCHMD07011, SCHMD12188	AMPFI_07224
OG0000378	SCHMD05583	AMPFI_10400
OG0000379	SCHMD22438, SCHMD05351	AMPFI_16322
OG0000379	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990	AMPFI_17608
OG0000379	SCHMD09123, SCHMD25695	AMPFI_17738
OG0000379	SCHMD18189, SCHMD00174	AMPFI_06752
OG0000380	SCHMD13240, SCHMD12384	AMPFI_06071, AMPFI_14191
OG0000380	SCHMD21526	AMPFI_25598
OG0000380	SCHMD01720, SCHMD16935, SCHMD05875, SCHMD04175	AMPFI_04763
OG0000381	SCHMD14884, SCHMD02643	AMPFI_24632, AMPFI_23477, AMPFI_01767, AMPFI_07665
OG0000381	SCHMD27041	AMPFI_24920, AMPFI_04023, AMPFI_21601, AMPFI_16618, AMPFI_12300, AMPFI_10046, AMPFI_09672, AMPFI_23921, AMPFI_10731, AMPFI_08871, AMPFI_02547, AMPFI_01340, AMPFI_15773, AMPFI_24146
OG0000382	SCHMD22346	AMPFI_13909
OG0000382	SCHMD02294	AMPFI_09129
OG0000384	SCHMD15878	AMPFI_03715
OG0000385	SCHMD02710, SCHMD19251, SCHMD20652, SCHMD23399, SCHMD15491	AMPFI_23534
OG0000386	SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800	AMPFI_05667
OG0000389	SCHMD03232, SCHMD09731	AMPFI_07738
OG0000390	SCHMD02401, SCHMD19098	AMPFI_08929, AMPFI_18064, AMPFI_22410, AMPFI_05166, AMPFI_00446, AMPFI_16032
OG0000392	SCHMD08120	AMPFI_19824, AMPFI_16078
OG0000393	SCHMD10497	AMPFI_17577
OG0000395	SCHMD07915	AMPFI_03869, AMPFI_03995
OG0000397	SCHMD04641	AMPFI_12772
OG0000399	SCHMD00926	AMPFI_13302
OG0000399	SCHMD23059	AMPFI_24563
OG0000400	SCHMD00908	AMPFI_04865, AMPFI_16843
OG0000400	SCHMD11940	AMPFI_07504, AMPFI_03889
OG0000402	SCHMD02881, SCHMD11412	AMPFI_21549
OG0000405	SCHMD26927, SCHMD22788, SCHMD20823	AMPFI_10725
OG0000409	SCHMD04012, SCHMD22098	AMPFI_06600, AMPFI_00255
OG0000409	SCHMD03752	AMPFI_08875
OG0000411	SCHMD01429	AMPFI_13273
OG0000412	SCHMD26267, SCHMD21996	AMPFI_20072
OG0000412	SCHMD18753	AMPFI_23320
OG0000413	SCHMD18816, SCHMD03327, SCHMD18461	AMPFI_09027
OG0000413	SCHMD19663	AMPFI_05195
OG0000413	SCHMD18817, SCHMD28614	AMPFI_15394
OG0000413	SCHMD22416	AMPFI_15092
OG0000417	SCHMD12489, SCHMD12109, SCHMD17648, SCHMD04656	AMPFI_16224, AMPFI_06502, AMPFI_00731
OG0000417	SCHMD05726, SCHMD07229	AMPFI_02252
OG0000417	SCHMD26855, SCHMD04770	AMPFI_16248
OG0000419	SCHMD20590, SCHMD23181	AMPFI_16286
OG0000420	SCHMD23004	AMPFI_23871
OG0000423	SCHMD29684	AMPFI_14710, AMPFI_17467
OG0000424	SCHMD27748, SCHMD06039	AMPFI_18786, AMPFI_06727
OG0000424	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568	AMPFI_03735, AMPFI_21433, AMPFI_02103, AMPFI_06728
OG0000425	SCHMD24026, SCHMD08029	AMPFI_01852
OG0000426	SCHMD02251	AMPFI_05934
OG0000426	SCHMD19378, SCHMD08176	AMPFI_04676
OG0000427	SCHMD05143	AMPFI_08931, AMPFI_06083
OG0000431	SCHMD00614	AMPFI_02567
OG0000432	SCHMD08553, SCHMD16033	AMPFI_10240
OG0000433	SCHMD05136	AMPFI_09657
OG0000433	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790	AMPFI_00102, AMPFI_00584
OG0000434	SCHMD11371, SCHMD07829	AMPFI_19330, AMPFI_12778, AMPFI_07772
OG0000435	SCHMD12216, SCHMD19476	AMPFI_21181
OG0000436	SCHMD13323, SCHMD09381	AMPFI_15525
OG0000437	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769	AMPFI_18281, AMPFI_17925, AMPFI_24914, AMPFI_11612, AMPFI_19846
OG0000440	SCHMD21041, SCHMD06058, SCHMD20428, SCHMD03162, SCHMD04403, SCHMD01434, SCHMD21528, SCHMD25042, SCHMD22327, SCHMD08249, SCHMD26709, SCHMD27386, SCHMD21521, SCHMD12072, SCHMD18322, SCHMD19704, SCHMD26395, SCHMD21433, SCHMD06192, SCHMD10761, SCHMD18273, SCHMD06086, SCHMD26210, SCHMD25988, SCHMD16155, SCHMD13162, SCHMD04089, SCHMD16266, SCHMD01139, SCHMD25041, SCHMD08250, SCHMD12583, SCHMD15778, SCHMD25156, SCHMD06193, SCHMD21434, SCHMD13861, SCHMD26597, SCHMD04090, SCHMD11662, SCHMD14878, SCHMD07975, SCHMD25369, SCHMD20427, SCHMD12071, SCHMD19688, SCHMD26235, SCHMD04404, SCHMD25910, SCHMD21784, SCHMD10441, SCHMD14829, SCHMD29361, SCHMD02415, SCHMD17900, SCHMD03116, SCHMD22337, SCHMD07800, SCHMD11066, SCHMD14877, SCHMD19687, SCHMD27560, SCHMD23131, SCHMD17158, SCHMD10558, SCHMD10919, SCHMD03277, SCHMD13862, SCHMD21813, SCHMD02416, SCHMD12582, SCHMD06032, SCHMD12069	AMPFI_00239
OG0000442	SCHMD12679	AMPFI_18182
OG0000443	SCHMD09029	AMPFI_17659
OG0000443	SCHMD25536	AMPFI_21705
OG0000444	SCHMD00767, SCHMD00766	AMPFI_10516
OG0000445	SCHMD29179	AMPFI_20874, AMPFI_15224, AMPFI_10421, AMPFI_03557, AMPFI_10139, AMPFI_21234, AMPFI_16884, AMPFI_09913
OG0000446	SCHMD12871	AMPFI_02401
OG0000447	SCHMD15169, SCHMD15170, SCHMD24266	AMPFI_12502
OG0000448	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489	AMPFI_06913
OG0000449	SCHMD07671	AMPFI_10186, AMPFI_00716
OG0000450	SCHMD15839, SCHMD21713	AMPFI_01260
OG0000454	SCHMD11564	AMPFI_16132
OG0000458	SCHMD04851	AMPFI_07546
OG0000459	SCHMD17754	AMPFI_22518, AMPFI_18998
OG0000461	SCHMD03515	AMPFI_12796
OG0000461	SCHMD06358	AMPFI_10757, AMPFI_12933
OG0000463	SCHMD09096	AMPFI_24215
OG0000465	SCHMD09590	AMPFI_19029
OG0000465	SCHMD27578, SCHMD03407, SCHMD17039, SCHMD17683	AMPFI_02128
OG0000467	SCHMD03209	AMPFI_12782
OG0000469	SCHMD15597	AMPFI_03128
OG0000469	SCHMD09418	AMPFI_08317
OG0000472	SCHMD01783	AMPFI_00236
OG0000473	SCHMD13933	AMPFI_11120, AMPFI_15405, AMPFI_15404, AMPFI_14363
OG0000475	SCHMD03320	AMPFI_23837
OG0000475	SCHMD03318	AMPFI_14069
OG0000476	SCHMD25720, SCHMD19904	AMPFI_11326
OG0000476	SCHMD04015	AMPFI_07783
OG0000476	SCHMD07489	AMPFI_08866
OG0000477	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496	AMPFI_00918
OG0000479	SCHMD10108	AMPFI_03342
OG0000479	SCHMD14823, SCHMD04174	AMPFI_09996
OG0000480	SCHMD19204, SCHMD14582	AMPFI_18780
OG0000480	SCHMD09535	AMPFI_14622
OG0000481	SCHMD12328	AMPFI_04631
OG0000481	SCHMD11352, SCHMD11001	AMPFI_14700
OG0000481	SCHMD06297	AMPFI_12417
OG0000482	SCHMD06210, SCHMD03012	AMPFI_19863
OG0000482	SCHMD24519, SCHMD16548	AMPFI_19100
OG0000482	SCHMD06211	AMPFI_17333
OG0000482	SCHMD06212	AMPFI_20569
OG0000485	SCHMD13016, SCHMD17436	AMPFI_22121
OG0000485	SCHMD16799	AMPFI_08283
OG0000486	SCHMD19250	AMPFI_16665
OG0000494	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987	AMPFI_14510
OG0000496	SCHMD08379, SCHMD27172	AMPFI_17477
OG0000497	SCHMD07173	AMPFI_07081
OG0000503	SCHMD01390, SCHMD06719	AMPFI_06939, AMPFI_17798
OG0000503	SCHMD20959	AMPFI_08675
OG0000504	SCHMD09636, SCHMD05294, SCHMD24012, SCHMD24184, SCHMD19827, SCHMD05293, SCHMD22132, SCHMD09637, SCHMD12821, SCHMD09697, SCHMD24410, SCHMD25007, SCHMD25497, SCHMD16466, SCHMD25962, SCHMD08165, SCHMD14224, SCHMD23834, SCHMD24691, SCHMD24897, SCHMD16428, SCHMD22263	AMPFI_23661
OG0000504	SCHMD09635, SCHMD24690, SCHMD16465, SCHMD08164	AMPFI_15881
OG0000505	SCHMD10454	AMPFI_13142
OG0000506	SCHMD05024	AMPFI_10562
OG0000509	SCHMD14563	AMPFI_16215, AMPFI_02902, AMPFI_20255, AMPFI_03643, AMPFI_11988, AMPFI_11123, AMPFI_21754
OG0000510	SCHMD10006	AMPFI_12605, AMPFI_15688
OG0000513	SCHMD06575	AMPFI_15307
OG0000514	SCHMD15950, SCHMD28993	AMPFI_19314
OG0000519	SCHMD19355, SCHMD25526	AMPFI_09807, AMPFI_19851, AMPFI_12315, AMPFI_05130
OG0000520	SCHMD05956	AMPFI_23972
OG0000520	SCHMD27845	AMPFI_19094
OG0000522	SCHMD23148, SCHMD08897	AMPFI_07135
OG0000523	SCHMD13520	AMPFI_22404, AMPFI_10423, AMPFI_13116
OG0000524	SCHMD01087, SCHMD12691	AMPFI_14569
OG0000525	SCHMD04369	AMPFI_13575
OG0000525	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149	AMPFI_23427
OG0000527	SCHMD13845, SCHMD20940, SCHMD24670	AMPFI_21522
OG0000528	SCHMD02315, SCHMD09612	AMPFI_18972, AMPFI_18973
OG0000529	SCHMD06409	AMPFI_10225
OG0000530	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369	AMPFI_05279
OG0000531	SCHMD13749	AMPFI_10252
OG0000534	SCHMD09514	AMPFI_12308
OG0000534	SCHMD04872	AMPFI_09373
OG0000537	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929	AMPFI_22008
OG0000538	SCHMD23313	AMPFI_24088
OG0000542	SCHMD05340, SCHMD05911, SCHMD06819	AMPFI_08997
OG0000544	SCHMD08368	AMPFI_12968
OG0000545	SCHMD20709	AMPFI_15543
OG0000545	SCHMD24457, SCHMD24458, SCHMD06497, SCHMD12251	AMPFI_14917
OG0000546	SCHMD01112, SCHMD00287, SCHMD17563, SCHMD02461, SCHMD02852, SCHMD24193, SCHMD21696, SCHMD15674, SCHMD15371, SCHMD10579, SCHMD22243, SCHMD01369, SCHMD24503, SCHMD15753, SCHMD08158	AMPFI_13740
OG0000548	SCHMD11369	AMPFI_03107
OG0000548	SCHMD02725, SCHMD00205	AMPFI_12447
OG0000550	SCHMD04377, SCHMD04195	AMPFI_24022
OG0000551	SCHMD28789	AMPFI_16839
OG0000551	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979, SCHMD18976, SCHMD28799, SCHMD28338	AMPFI_19651
OG0000551	SCHMD15481	AMPFI_24965
OG0000552	SCHMD16245, SCHMD21874	AMPFI_25709
OG0000552	SCHMD13011	AMPFI_07948
OG0000553	SCHMD06981	AMPFI_07441
OG0000554	SCHMD06339, SCHMD06340	AMPFI_16623, AMPFI_06109
OG0000556	SCHMD23624	AMPFI_16800
OG0000560	SCHMD12681, SCHMD24482	AMPFI_24939, AMPFI_25437, AMPFI_25195, AMPFI_02096
OG0000562	SCHMD10853	AMPFI_21582
OG0000562	SCHMD10851	AMPFI_20719
OG0000563	SCHMD00956, SCHMD23940	AMPFI_08659, AMPFI_10297
OG0000566	SCHMD24931, SCHMD26489	AMPFI_03781, AMPFI_20076, AMPFI_24184
OG0000567	SCHMD27076, SCHMD27355, SCHMD13533	AMPFI_08270, AMPFI_24073
OG0000567	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026	AMPFI_20193
OG0000571	SCHMD29720	AMPFI_19323
OG0000572	SCHMD10816	AMPFI_18964, AMPFI_18965
OG0000572	SCHMD25603	AMPFI_09351
OG0000573	SCHMD01043, SCHMD15213, SCHMD24610	AMPFI_08544
OG0000573	SCHMD11309, SCHMD19455, SCHMD01045, SCHMD29036, SCHMD15211	AMPFI_03633
OG0000573	SCHMD16187	AMPFI_21790
OG0000574	SCHMD01583, SCHMD12209	AMPFI_07593
OG0000574	SCHMD00489	AMPFI_22284
OG0000575	SCHMD10050, SCHMD14865	AMPFI_22439
OG0000576	SCHMD17959, SCHMD00167, SCHMD15710	AMPFI_11215
OG0000578	SCHMD00300, SCHMD17617	AMPFI_11337, AMPFI_11336
OG0000579	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175	AMPFI_10586
OG0000581	SCHMD10093, SCHMD11595, SCHMD08712	AMPFI_20371
OG0000582	SCHMD16063, SCHMD04882	AMPFI_14842, AMPFI_03684
OG0000583	SCHMD20267, SCHMD01121	AMPFI_03049
OG0000584	SCHMD07152	AMPFI_25542, AMPFI_23350, AMPFI_15796, AMPFI_00561, AMPFI_04371
OG0000585	SCHMD24793, SCHMD28810, SCHMD24792	AMPFI_10321
OG0000585	SCHMD27773, SCHMD04336	AMPFI_07822
OG0000586	SCHMD16050, SCHMD19532	AMPFI_16028
OG0000587	SCHMD03879, SCHMD05571	AMPFI_16977, AMPFI_16976
OG0000588	SCHMD01542	AMPFI_04054, AMPFI_03394
OG0000588	SCHMD07022	AMPFI_11701
OG0000590	SCHMD08634	AMPFI_19054, AMPFI_08431
OG0000590	SCHMD18326	AMPFI_13729
OG0000592	SCHMD11895, SCHMD04777	AMPFI_12250, AMPFI_00808
OG0000594	SCHMD01864	AMPFI_08265
OG0000597	SCHMD00271	AMPFI_09305
OG0000602	SCHMD08918, SCHMD16862	AMPFI_06522, AMPFI_15502
OG0000604	SCHMD15253	AMPFI_00175
OG0000604	SCHMD27467, SCHMD15254	AMPFI_21956
OG0000604	SCHMD15897	AMPFI_24342
OG0000610	SCHMD01064	AMPFI_10966
OG0000611	SCHMD07468	AMPFI_17154
OG0000611	SCHMD07466	AMPFI_16666, AMPFI_19006
OG0000611	SCHMD10118	AMPFI_03941
OG0000612	SCHMD04363, SCHMD09119	AMPFI_15477, AMPFI_05475
OG0000613	SCHMD19801, SCHMD26357, SCHMD15315	AMPFI_20696
OG0000614	SCHMD02000	AMPFI_11504
OG0000615	SCHMD15391, SCHMD21719, SCHMD22476	AMPFI_02250
OG0000618	SCHMD13178	AMPFI_03116
OG0000623	SCHMD06017, SCHMD06018	AMPFI_18053
OG0000623	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585	AMPFI_05939, AMPFI_14561
OG0000624	SCHMD01951	AMPFI_19095, AMPFI_09306, AMPFI_13318
OG0000626	SCHMD22993, SCHMD02730, SCHMD02477	AMPFI_08963
OG0000628	SCHMD21997	AMPFI_18712, AMPFI_02816
OG0000628	SCHMD24762, SCHMD25901	AMPFI_06881
OG0000634	SCHMD10172, SCHMD10394, SCHMD05099	AMPFI_17488
OG0000634	SCHMD10171, SCHMD10393, SCHMD05098, SCHMD18845	AMPFI_04896
OG0000634	SCHMD05101, SCHMD10395	AMPFI_20252
OG0000635	SCHMD14919, SCHMD24865, SCHMD18425, SCHMD10798	AMPFI_12996
OG0000637	SCHMD24038	AMPFI_22000, AMPFI_25950
OG0000639	SCHMD15823	AMPFI_02143
OG0000639	SCHMD12604, SCHMD12603	AMPFI_19096
OG0000639	SCHMD12605, SCHMD10747	AMPFI_19422
OG0000642	SCHMD07724	AMPFI_20481, AMPFI_17464, AMPFI_21969, AMPFI_03291, AMPFI_09020, AMPFI_24910
OG0000643	SCHMD14321	AMPFI_13527
OG0000646	SCHMD24176	AMPFI_08730
OG0000646	SCHMD25176, SCHMD22477	AMPFI_06480
OG0000647	SCHMD29494	AMPFI_23188, AMPFI_23840
OG0000648	SCHMD18065	AMPFI_13232
OG0000651	SCHMD02428	AMPFI_00457
OG0000653	SCHMD07619, SCHMD08845	AMPFI_07129
OG0000654	SCHMD01650, SCHMD19469	AMPFI_21423
OG0000657	SCHMD14158	AMPFI_04003
OG0000657	SCHMD14159, SCHMD28173	AMPFI_15120
OG0000657	SCHMD18210	AMPFI_23960, AMPFI_23025
OG0000660	SCHMD20422, SCHMD27193	AMPFI_17445
OG0000662	SCHMD04360	AMPFI_12334
OG0000662	SCHMD05635	AMPFI_13450
OG0000663	SCHMD28509, SCHMD28508, SCHMD08739	AMPFI_12107
OG0000664	SCHMD04491, SCHMD14555	AMPFI_09419
OG0000665	SCHMD09294	AMPFI_01642, AMPFI_25024
OG0000670	SCHMD21177, SCHMD16575, SCHMD24810, SCHMD18592, SCHMD04685, SCHMD22152, SCHMD02150, SCHMD05669, SCHMD12381, SCHMD13315, SCHMD13316, SCHMD12100	AMPFI_22267
OG0000672	SCHMD10307, SCHMD15500	AMPFI_11096
OG0000672	SCHMD03901	AMPFI_17614
OG0000674	SCHMD14256	AMPFI_05318
OG0000674	SCHMD27363, SCHMD28202	AMPFI_14286
OG0000676	SCHMD08131	AMPFI_01951
OG0000680	SCHMD17558	AMPFI_18200
OG0000680	SCHMD25925	AMPFI_20692
OG0000681	SCHMD26784, SCHMD03976	AMPFI_10408
OG0000682	SCHMD04644, SCHMD08708, SCHMD25504, SCHMD17552, SCHMD21787, SCHMD07246, SCHMD25376, SCHMD05512	AMPFI_06701
OG0000683	SCHMD21601	AMPFI_06165
OG0000684	SCHMD07574, SCHMD07399, SCHMD07458	AMPFI_11660, AMPFI_23886
OG0000684	SCHMD23235, SCHMD27158	AMPFI_21883, AMPFI_26002
OG0000684	SCHMD07403	AMPFI_13648
OG0000685	SCHMD09879, SCHMD09881	AMPFI_10051
OG0000688	SCHMD13264	AMPFI_25967
OG0000690	SCHMD17313, SCHMD21259, SCHMD18093	AMPFI_12474
OG0000692	SCHMD11826	AMPFI_22914
OG0000694	SCHMD02121, SCHMD02119	AMPFI_20821
OG0000695	SCHMD03466, SCHMD25508	AMPFI_19882
OG0000696	SCHMD17223, SCHMD17224, SCHMD29303	AMPFI_13412
OG0000696	SCHMD10590	AMPFI_06933
OG0000697	SCHMD10349, SCHMD08041	AMPFI_01555
OG0000702	SCHMD21765, SCHMD21766	AMPFI_20591
OG0000703	SCHMD03880	AMPFI_09469
OG0000704	SCHMD17381	AMPFI_10702
OG0000706	SCHMD26259, SCHMD27843	AMPFI_19348, AMPFI_17120
OG0000708	SCHMD25653	AMPFI_18363
OG0000709	SCHMD18124	AMPFI_23883
OG0000709	SCHMD20599, SCHMD21920	AMPFI_17426
OG0000710	SCHMD02362, SCHMD00177, SCHMD02354, SCHMD10827, SCHMD18803, SCHMD02525, SCHMD27616, SCHMD13241	AMPFI_01536, AMPFI_25003
OG0000711	SCHMD02785	AMPFI_11270, AMPFI_17340
OG0000713	SCHMD17095	AMPFI_24318, AMPFI_08961, AMPFI_11641
OG0000716	SCHMD04462, SCHMD22884, SCHMD19144, SCHMD07207, SCHMD17723	AMPFI_13314
OG0000717	SCHMD26760, SCHMD12553	AMPFI_06302, AMPFI_10785
OG0000718	SCHMD24218	AMPFI_05696, AMPFI_05695
OG0000721	SCHMD15260, SCHMD29752, SCHMD09543	AMPFI_08986, AMPFI_22244, AMPFI_22245
OG0000724	SCHMD07525, SCHMD08666	AMPFI_16071
OG0000725	SCHMD14819, SCHMD12919	AMPFI_02912
OG0000731	SCHMD03063	AMPFI_14467
OG0000732	SCHMD09651	AMPFI_21125
OG0000732	SCHMD05249	AMPFI_19798, AMPFI_22564
OG0000733	SCHMD28225, SCHMD15626	AMPFI_00092
OG0000733	SCHMD13904, SCHMD02163	AMPFI_07683
OG0000734	SCHMD11583, SCHMD14768, SCHMD09332, SCHMD02937, SCHMD07242, SCHMD04118, SCHMD01513, SCHMD07878, SCHMD24039, SCHMD13942, SCHMD22315, SCHMD14455, SCHMD27004, SCHMD20850, SCHMD13509, SCHMD10084, SCHMD08723, SCHMD14485, SCHMD25295, SCHMD26519, SCHMD04103, SCHMD26949, SCHMD09270, SCHMD20387, SCHMD03648, SCHMD09683, SCHMD10543, SCHMD08018, SCHMD27636, SCHMD18698, SCHMD07342, SCHMD09685, SCHMD09684, SCHMD15319, SCHMD24961, SCHMD26040, SCHMD09274, SCHMD04119	AMPFI_16496
OG0000735	SCHMD07620	AMPFI_12763
OG0000740	SCHMD13587	AMPFI_24652
OG0000740	SCHMD06868, SCHMD16462	AMPFI_17145
