Orthogroup	SCHMD	PFLAV
OG0000097	SCHMD22037, SCHMD20326	TCONS_00047404.p1, TCONS_00016316.p1, TCONS_00036984.p1, TCONS_00027723.p1, TCONS_00027720.p1, TCONS_00027714.p1, TCONS_00027719.p1, TCONS_00027716.p1, TCONS_00037971.p1, TCONS_00037945.p1, TCONS_00037972.p1, TCONS_00048694.p1, TCONS_00048499.p1, TCONS_00048496.p1, TCONS_00048878.p1, TCONS_00048194.p1, TCONS_00049546.p1, TCONS_00049545.p1, TCONS_00049498.p1, TCONS_00049497.p1, TCONS_00023278.p1, TCONS_00048140.p1, TCONS_00049544.p1, TCONS_00003772.p1, TCONS_00003751.p1, TCONS_00002819.p1, TCONS_00017318.p1, TCONS_00002820.p1, TCONS_00002818.p1, TCONS_00018354.p1, TCONS_00048697.p1, TCONS_00048880.p1, TCONS_00048881.p1, TCONS_00045206.p1, TCONS_00047416.p1, TCONS_00047411.p1, TCONS_00047402.p1, TCONS_00047403.p1, TCONS_00047400.p1, TCONS_00047401.p1, TCONS_00047405.p1, TCONS_00048498.p1, TCONS_00048776.p1, TCONS_00048779.p1, TCONS_00048780.p1, TCONS_00048607.p1, TCONS_00048500.p1
OG0000098	SCHMD20591, SCHMD11947, SCHMD19086, SCHMD11199, SCHMD08311	TCONS_00040248.p1, TCONS_00014556.p1
OG0000098	SCHMD06391, SCHMD10501, SCHMD12931, SCHMD12930, SCHMD10500, SCHMD12324, SCHMD12327, SCHMD15356, SCHMD11201	TCONS_00040272.p1
OG0000098	SCHMD29644, SCHMD22119	TCONS_00029742.p1
OG0000099	SCHMD03930, SCHMD15019	TCONS_00029910.p1, TCONS_00029370.p1, TCONS_00006514.p1
OG0000099	SCHMD11735, SCHMD29475, SCHMD24883, SCHMD19972	TCONS_00043496.p1
OG0000099	SCHMD19312, SCHMD23856, SCHMD07176, SCHMD05543	TCONS_00001267.p1
OG0000099	SCHMD14698, SCHMD05542	TCONS_00054197.p1, TCONS_00054198.p1, TCONS_00053109.p1
OG0000101	SCHMD06502, SCHMD06505, SCHMD06506	TCONS_00016046.p1
OG0000102	SCHMD26069, SCHMD21030	TCONS_00051936.p1
OG0000102	SCHMD29532	TCONS_00015324.p1, TCONS_00004112.p1, TCONS_00053067.p1
OG0000102	SCHMD01941, SCHMD14185, SCHMD04701, SCHMD06158	TCONS_00014735.p1
OG0000103	SCHMD29081, SCHMD19673	TCONS_00013856.p1
OG0000103	SCHMD08147	TCONS_00012816.p1
OG0000106	SCHMD25024, SCHMD08963, SCHMD27477, SCHMD08964, SCHMD02149, SCHMD03716, SCHMD25095, SCHMD27496	TCONS_00007879.p1, TCONS_00020664.p1, TCONS_00005363.p1, TCONS_00005368.p1, TCONS_00005371.p1, TCONS_00006166.p1, TCONS_00006147.p1, TCONS_00006167.p1, TCONS_00005362.p1, TCONS_00028113.p1, TCONS_00028100.p1, TCONS_00004865.p1, TCONS_00004840.p1, TCONS_00005364.p1
OG0000107	SCHMD23362, SCHMD21301, SCHMD11381	TCONS_00005452.p1
OG0000108	SCHMD17863	TCONS_00028010.p1, TCONS_00028009.p1, TCONS_00029601.p1, TCONS_00002392.p1, TCONS_00029739.p1, TCONS_00007764.p1, TCONS_00000778.p1, TCONS_00000627.p1, TCONS_00006367.p1, TCONS_00000174.p1
OG0000110	SCHMD11887	TCONS_00010334.p1, TCONS_00011731.p1
OG0000111	SCHMD18184, SCHMD22856, SCHMD10726, SCHMD13982	TCONS_00004470.p1
OG0000113	SCHMD06629, SCHMD02664	TCONS_00027143.p1, TCONS_00027140.p1, TCONS_00027144.p1, TCONS_00027142.p1, TCONS_00027145.p1, TCONS_00054086.p1, TCONS_00054095.p1, TCONS_00052707.p1, TCONS_00048178.p1
OG0000114	SCHMD12561, SCHMD12560, SCHMD14332, SCHMD15816, SCHMD12739	TCONS_00052106.p1, TCONS_00052119.p1, TCONS_00052126.p1, TCONS_00052128.p1, TCONS_00052122.p1, TCONS_00052108.p1, TCONS_00052127.p1, TCONS_00052120.p1, TCONS_00052107.p1, TCONS_00052118.p1, TCONS_00052105.p1, TCONS_00051213.p1, TCONS_00051211.p1
OG0000115	SCHMD28271, SCHMD15320	TCONS_00013255.p1
OG0000116	SCHMD19106	TCONS_00041967.p1
OG0000117	SCHMD07660, SCHMD02896, SCHMD11493	TCONS_00000464.p1
OG0000119	SCHMD02911	TCONS_00056170.p1, TCONS_00056847.p1, TCONS_00056846.p1, TCONS_00055230.p1, TCONS_00055229.p1
OG0000120	SCHMD07084	TCONS_00056103.p1
OG0000121	SCHMD07020	TCONS_00016937.p1, TCONS_00017994.p2, TCONS_00002806.p1, TCONS_00002804.p1, TCONS_00004389.p1, TCONS_00002673.p1, TCONS_00002672.p1, TCONS_00003089.p1, TCONS_00003087.p1
OG0000123	SCHMD11518, SCHMD04649, SCHMD20176, SCHMD20977	TCONS_00026960.p1, TCONS_00027086.p1
OG0000123	SCHMD22122, SCHMD14008	TCONS_00027684.p1
OG0000124	SCHMD10270, SCHMD10271	TCONS_00021851.p1, TCONS_00022661.p1, TCONS_00021848.p1, TCONS_00022673.p1, TCONS_00012573.p1
OG0000124	SCHMD11964, SCHMD20871, SCHMD16822	TCONS_00020297.p1
OG0000124	SCHMD08774	TCONS_00052233.p1
OG0000126	SCHMD24144	TCONS_00021629.p1
OG0000126	SCHMD01813, SCHMD04253	TCONS_00044227.p1
OG0000127	SCHMD03781	TCONS_00021998.p1
OG0000127	SCHMD18620	TCONS_00027467.p1
OG0000128	SCHMD25789, SCHMD19594	TCONS_00050530.p1, TCONS_00051576.p1, TCONS_00055259.p1, TCONS_00056435.p1, TCONS_00056437.p1, TCONS_00056436.p1, TCONS_00056434.p1, TCONS_00018413.p1, TCONS_00018401.p1, TCONS_00021199.p1, TCONS_00021200.p1, TCONS_00011486.p1, TCONS_00011543.p1, TCONS_00011542.p1, TCONS_00010148.p1, TCONS_00010154.p1, TCONS_00010149.p1, TCONS_00010152.p1, TCONS_00010153.p1, TCONS_00010155.p1, TCONS_00011487.p1
OG0000129	SCHMD23245, SCHMD26510, SCHMD08406	TCONS_00006415.p1, TCONS_00006414.p1, TCONS_00005150.p1
OG0000129	SCHMD05405	TCONS_00010095.p1
OG0000129	SCHMD03224	TCONS_00021318.p1
OG0000130	SCHMD02824, SCHMD13205	TCONS_00008545.p1
OG0000130	SCHMD17609	TCONS_00048800.p1, TCONS_00010243.p1, TCONS_00011632.p1, TCONS_00030933.p1, TCONS_00026286.p1, TCONS_00030125.p1
OG0000132	SCHMD23872, SCHMD23470, SCHMD16606, SCHMD24080, SCHMD22144, SCHMD14374	TCONS_00012352.p1, TCONS_00043358.p1
OG0000136	SCHMD25568, SCHMD19897	TCONS_00038002.p1
OG0000137	SCHMD09558	TCONS_00000131.p1, TCONS_00023555.p1, TCONS_00023592.p1, TCONS_00023593.p1
OG0000137	SCHMD29744	TCONS_00046122.p1
OG0000140	SCHMD01678, SCHMD02420, SCHMD05315	TCONS_00020333.p1
OG0000142	SCHMD14394	TCONS_00044174.p1
OG0000142	SCHMD03732, SCHMD10133, SCHMD15810, SCHMD15070, SCHMD02364	TCONS_00020135.p1, TCONS_00044173.p1
OG0000145	SCHMD03152	TCONS_00024839.p1
OG0000147	SCHMD11019	TCONS_00050037.p1
OG0000147	SCHMD11968	TCONS_00016785.p1
OG0000148	SCHMD08056	TCONS_00049713.p1
OG0000151	SCHMD00278, SCHMD02808, SCHMD08861, SCHMD12362, SCHMD13992, SCHMD21186, SCHMD17857, SCHMD20973, SCHMD00274	TCONS_00019282.p1
OG0000151	SCHMD02747, SCHMD12342	TCONS_00015033.p1
OG0000155	SCHMD23773, SCHMD18379, SCHMD09661, SCHMD07787	TCONS_00044986.p1
OG0000155	SCHMD13125	TCONS_00044988.p1
OG0000157	SCHMD03548, SCHMD06363	TCONS_00032491.p1
OG0000157	SCHMD15302	TCONS_00008683.p1
OG0000158	SCHMD18936	TCONS_00046407.p1
OG0000158	SCHMD09898, SCHMD12271, SCHMD07912	TCONS_00015575.p1
OG0000159	SCHMD26601, SCHMD09606	TCONS_00018160.p1, TCONS_00017948.p1
OG0000159	SCHMD14942	TCONS_00014433.p1, TCONS_00001141.p1, TCONS_00014999.p1, TCONS_00052198.p1
OG0000160	SCHMD26548, SCHMD20557, SCHMD26050, SCHMD24982, SCHMD19560, SCHMD11814, SCHMD15584, SCHMD21777, SCHMD19430	TCONS_00049502.p1, TCONS_00049500.p1, TCONS_00049499.p1
OG0000162	SCHMD01637	TCONS_00028170.p1
OG0000163	SCHMD23090	TCONS_00010553.p1, TCONS_00038291.p1, TCONS_00014243.p1, TCONS_00022593.p1, TCONS_00013883.p1, TCONS_00012644.p1, TCONS_00013888.p1, TCONS_00013889.p1
OG0000163	SCHMD22191, SCHMD20049, SCHMD00396, SCHMD15554	TCONS_00019995.p1, TCONS_00019992.p1
OG0000166	SCHMD08400	TCONS_00044259.p1
OG0000166	SCHMD15704, SCHMD08401	TCONS_00000300.p1
OG0000167	SCHMD10169, SCHMD14397, SCHMD01901, SCHMD10730	TCONS_00044971.p1
OG0000168	SCHMD19556	TCONS_00026213.p1, TCONS_00026214.p1, TCONS_00033109.p1, TCONS_00033084.p1, TCONS_00020176.p1, TCONS_00020179.p1, TCONS_00019314.p1, TCONS_00019413.p1, TCONS_00019288.p1, TCONS_00019111.p1
OG0000168	SCHMD29139, SCHMD28842, SCHMD22979, SCHMD29401	TCONS_00054242.p1
OG0000169	SCHMD00386	TCONS_00055516.p1
OG0000169	SCHMD00387	TCONS_00043549.p1
OG0000173	SCHMD20107, SCHMD19855, SCHMD02094, SCHMD02093	TCONS_00050113.p1, TCONS_00001427.p1
OG0000174	SCHMD09838	TCONS_00031729.p1, TCONS_00031730.p1, TCONS_00031733.p1, TCONS_00055107.p1
OG0000174	SCHMD22727, SCHMD14760, SCHMD22728	TCONS_00049340.p1, TCONS_00055928.p1, TCONS_00007699.p1, TCONS_00009494.p1, TCONS_00020943.p1, TCONS_00057228.p1, TCONS_00057227.p1
OG0000174	SCHMD08354, SCHMD22729	TCONS_00056950.p1, TCONS_00032732.p1, TCONS_00032713.p1, TCONS_00032733.p1
OG0000175	SCHMD23748, SCHMD18438, SCHMD03520	TCONS_00006924.p1, TCONS_00017760.p1
OG0000175	SCHMD18439, SCHMD17544	TCONS_00017269.p1, TCONS_00017270.p1, TCONS_00001217.p1, TCONS_00002337.p1, TCONS_00042595.p1, TCONS_00018779.p1, TCONS_00045899.p1, TCONS_00017752.p1, TCONS_00045898.p1, TCONS_00018778.p1, TCONS_00018813.p1, TCONS_00005844.p1, TCONS_00017737.p1, TCONS_00044823.p1, TCONS_00005845.p1, TCONS_00018812.p1, TCONS_00017185.p1
OG0000179	SCHMD11075	TCONS_00030795.p1, TCONS_00030794.p1
OG0000179	SCHMD01320	TCONS_00029363.p1
OG0000181	SCHMD27609, SCHMD12097, SCHMD28522	TCONS_00055710.p1
OG0000181	SCHMD03915, SCHMD03917, SCHMD09330, SCHMD09328	TCONS_00025678.p1
OG0000182	SCHMD06161, SCHMD20312	TCONS_00037266.p1
OG0000182	SCHMD24741	TCONS_00007000.p1
OG0000182	SCHMD07603	TCONS_00031611.p1, TCONS_00040493.p1, TCONS_00040511.p1, TCONS_00038339.p1, TCONS_00038244.p1, TCONS_00016762.p1, TCONS_00005822.p1, TCONS_00005857.p1, TCONS_00053985.p1, TCONS_00021709.p1, TCONS_00023071.p1, TCONS_00044403.p1, TCONS_00042928.p1, TCONS_00006774.p1, TCONS_00020974.p1, TCONS_00053854.p1, TCONS_00053025.p1, TCONS_00021972.p1, TCONS_00056571.p1, TCONS_00056570.p1, TCONS_00014603.p1, TCONS_00005672.p1, TCONS_00054160.p1, TCONS_00047013.p1
OG0000183	SCHMD21103, SCHMD28756	TCONS_00017266.p1
OG0000183	SCHMD12130, SCHMD10333	TCONS_00039887.p1, TCONS_00040865.p1, TCONS_00040868.p1
OG0000186	SCHMD16812	TCONS_00045212.p1, TCONS_00046299.p1
OG0000186	SCHMD24594	TCONS_00021431.p1
OG0000188	SCHMD07258	TCONS_00048215.p1, TCONS_00022624.p1
OG0000188	SCHMD04013	TCONS_00013556.p1, TCONS_00012513.p1, TCONS_00022870.p1
OG0000192	SCHMD06928, SCHMD19123, SCHMD13848, SCHMD05119, SCHMD03032, SCHMD02899, SCHMD02898, SCHMD00443	TCONS_00053851.p1, TCONS_00052839.p1
OG0000192	SCHMD03934	TCONS_00052840.p1
OG0000193	SCHMD22652, SCHMD22559	TCONS_00044217.p1
OG0000194	SCHMD11912, SCHMD12565	TCONS_00021113.p1, TCONS_00021115.p1, TCONS_00021112.p1, TCONS_00021105.p1, TCONS_00022746.p1, TCONS_00054475.p1, TCONS_00054473.p1, TCONS_00054478.p1, TCONS_00054479.p1, TCONS_00022202.p1
OG0000195	SCHMD06851	TCONS_00022853.p1, TCONS_00022924.p1, TCONS_00022472.p1
OG0000195	SCHMD06771	TCONS_00050953.p1, TCONS_00052055.p1, TCONS_00051871.p1, TCONS_00052104.p1, TCONS_00052117.p1, TCONS_00051714.p1
OG0000197	SCHMD10696, SCHMD17861, SCHMD23209	TCONS_00028133.p1
OG0000200	SCHMD07833, SCHMD18193, SCHMD17707	TCONS_00021598.p1
OG0000201	SCHMD28886, SCHMD20370, SCHMD17233	TCONS_00014165.p1
OG0000201	SCHMD00317, SCHMD09035	TCONS_00006002.p1
OG0000201	SCHMD10520	TCONS_00006848.p1
OG0000202	SCHMD17013	TCONS_00056864.p1
OG0000203	SCHMD13221	TCONS_00031374.p1, TCONS_00018009.p1
OG0000204	SCHMD05946, SCHMD11236, SCHMD20783	TCONS_00051137.p1
OG0000205	SCHMD14902, SCHMD14453	TCONS_00011551.p1
OG0000205	SCHMD11532	TCONS_00057261.p1
OG0000205	SCHMD07996	TCONS_00057258.p1
OG0000207	SCHMD06438, SCHMD26342, SCHMD25964, SCHMD04396	TCONS_00008213.p1
OG0000208	SCHMD02566, SCHMD12405, SCHMD11985, SCHMD22998, SCHMD11986, SCHMD02567, SCHMD02568, SCHMD12406, SCHMD01555, SCHMD12407, SCHMD05900	TCONS_00006493.p1, TCONS_00006492.p1, TCONS_00006491.p1
OG0000210	SCHMD17714, SCHMD17668, SCHMD15550, SCHMD10082, SCHMD15038, SCHMD22393	TCONS_00052900.p1, TCONS_00052893.p1, TCONS_00007048.p1, TCONS_00020940.p1, TCONS_00020245.p1, TCONS_00053131.p1, TCONS_00054221.p2, TCONS_00053130.p1, TCONS_00052628.p1, TCONS_00027895.p1, TCONS_00029778.p1, TCONS_00053825.p1, TCONS_00047234.p1
OG0000210	SCHMD26754	TCONS_00032506.p1, TCONS_00054361.p1
OG0000210	SCHMD24015	TCONS_00021209.p1
OG0000211	SCHMD21436	TCONS_00010951.p1
OG0000214	SCHMD24110	TCONS_00027761.p1
OG0000214	SCHMD27341	TCONS_00033412.p1, TCONS_00043612.p1, TCONS_00004338.p1, TCONS_00053604.p1, TCONS_00009413.p1, TCONS_00004512.p1, TCONS_00043941.p1
OG0000215	SCHMD27729, SCHMD15945	TCONS_00056058.p1, TCONS_00057218.p1
OG0000218	SCHMD01527	TCONS_00006721.p1, TCONS_00020361.p1, TCONS_00020359.p1, TCONS_00020360.p1, TCONS_00031236.p1, TCONS_00030350.p1, TCONS_00008329.p1, TCONS_00031233.p1, TCONS_00005607.p1, TCONS_00005606.p1, TCONS_00020097.p1, TCONS_00002827.p1
OG0000220	SCHMD15387, SCHMD08237	TCONS_00030402.p1, TCONS_00030386.p1
OG0000221	SCHMD10720	TCONS_00004344.p1, TCONS_00003306.p1, TCONS_00051482.p1, TCONS_00015523.p1
OG0000222	SCHMD21612, SCHMD08502	TCONS_00029103.p1, TCONS_00000470.p1, TCONS_00029097.p1, TCONS_00006280.p1, TCONS_00029102.p1, TCONS_00029100.p1, TCONS_00028084.p1, TCONS_00028205.p1, TCONS_00028206.p1, TCONS_00028788.p1, TCONS_00028849.p1, TCONS_00029832.p1, TCONS_00029416.p1, TCONS_00029101.p1
OG0000223	SCHMD02890, SCHMD03920, SCHMD02891	TCONS_00026632.p1
OG0000223	SCHMD07139, SCHMD25635, SCHMD26287, SCHMD25493	TCONS_00045866.p1, TCONS_00044773.p1
OG0000223	SCHMD03921, SCHMD02888, SCHMD07141	TCONS_00026631.p1
OG0000225	SCHMD14160, SCHMD23340, SCHMD13094, SCHMD25261, SCHMD22794, SCHMD14161	TCONS_00048759.p1, TCONS_00049310.p1, TCONS_00049308.p1, TCONS_00048761.p1, TCONS_00047386.p1
OG0000226	SCHMD28582	TCONS_00055048.p1, TCONS_00051943.p1
OG0000227	SCHMD04380	TCONS_00003628.p1, TCONS_00003624.p1
OG0000230	SCHMD23835, SCHMD14315	TCONS_00045017.p1, TCONS_00049834.p1
OG0000231	SCHMD15225, SCHMD17377	TCONS_00043985.p1
OG0000231	SCHMD23026	TCONS_00006204.p1
OG0000231	SCHMD24769, SCHMD25604	TCONS_00009410.p1, TCONS_00009430.p1
OG0000232	SCHMD14178, SCHMD02027	TCONS_00017123.p1, TCONS_00017130.p1
OG0000233	SCHMD01146, SCHMD07435, SCHMD22145	TCONS_00015040.p1, TCONS_00015041.p1
OG0000236	SCHMD00730	TCONS_00014870.p1
OG0000239	SCHMD18522	TCONS_00002904.p1
OG0000239	SCHMD03432	TCONS_00010986.p1
OG0000240	SCHMD06226, SCHMD00582	TCONS_00005511.p1
OG0000241	SCHMD13993	TCONS_00038621.p1, TCONS_00031490.p1, TCONS_00040088.p1, TCONS_00006955.p1
OG0000242	SCHMD20260	TCONS_00041151.p1
OG0000243	SCHMD12372	TCONS_00008357.p1, TCONS_00008708.p1, TCONS_00035917.p1
OG0000243	SCHMD17682, SCHMD15912, SCHMD11668	TCONS_00027793.p1, TCONS_00026801.p1, TCONS_00027796.p1, TCONS_00027795.p1
OG0000244	SCHMD21826	TCONS_00008563.p1, TCONS_00008866.p1
OG0000244	SCHMD15740, SCHMD18441, SCHMD21827	TCONS_00007494.p1, TCONS_00007501.p1
OG0000246	SCHMD02140	TCONS_00055969.p1
OG0000246	SCHMD16891, SCHMD17961, SCHMD12289	TCONS_00000511.p1
OG0000248	SCHMD09553, SCHMD07301, SCHMD15578, SCHMD28870, SCHMD28143, SCHMD26766, SCHMD07305, SCHMD23142, SCHMD07304, SCHMD09549, SCHMD06759, SCHMD00071	TCONS_00001290.p1, TCONS_00001287.p1
OG0000250	SCHMD07715, SCHMD11126	TCONS_00028853.p1
OG0000250	SCHMD11127	TCONS_00020505.p1, TCONS_00015588.p1
OG0000250	SCHMD00165	TCONS_00042963.p1
OG0000251	SCHMD28872	TCONS_00051784.p1, TCONS_00051767.p1, TCONS_00051946.p1, TCONS_00051945.p1
OG0000255	SCHMD14618, SCHMD25034	TCONS_00020857.p1
OG0000256	SCHMD06220	TCONS_00015961.p1
OG0000257	SCHMD15360	TCONS_00028625.p1, TCONS_00029801.p1
OG0000258	SCHMD19345, SCHMD00959	TCONS_00013487.p1
OG0000260	SCHMD00231	TCONS_00048892.p1, TCONS_00026041.p1
OG0000263	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150	TCONS_00035956.p1
OG0000265	SCHMD14945, SCHMD03613, SCHMD19985	TCONS_00015778.p1
OG0000265	SCHMD18240, SCHMD09007	TCONS_00048368.p1
OG0000266	SCHMD08189	TCONS_00012948.p1
OG0000268	SCHMD02532, SCHMD02534	TCONS_00055333.p1
OG0000268	SCHMD25441	TCONS_00056936.p1
OG0000269	SCHMD02382, SCHMD21902	TCONS_00034551.p1
OG0000270	SCHMD16423	TCONS_00000584.p1
OG0000272	SCHMD13324, SCHMD08067	TCONS_00017291.p1, TCONS_00017292.p1
OG0000273	SCHMD09689	TCONS_00052743.p1
OG0000273	SCHMD18528, SCHMD25490	TCONS_00014429.p1, TCONS_00013411.p1, TCONS_00014425.p1, TCONS_00014428.p1, TCONS_00014427.p1, TCONS_00031802.p1, TCONS_00031787.p1, TCONS_00012267.p1, TCONS_00012268.p1, TCONS_00013410.p1, TCONS_00055219.p1
OG0000275	SCHMD08209, SCHMD24873	TCONS_00030369.p1
OG0000277	SCHMD09439	TCONS_00004938.p1
OG0000277	SCHMD27259, SCHMD14857, SCHMD14380, SCHMD02171, SCHMD17662	TCONS_00048401.p1, TCONS_00048767.p1
OG0000278	SCHMD04708, SCHMD14538	TCONS_00009844.p1
OG0000280	SCHMD22604, SCHMD23189	TCONS_00028111.p1, TCONS_00028123.p1
OG0000280	SCHMD23115	TCONS_00002035.p1, TCONS_00000870.p1, TCONS_00015123.p1, TCONS_00029109.p1
OG0000281	SCHMD28123, SCHMD29220	TCONS_00007285.p1, TCONS_00007284.p1
OG0000282	SCHMD05137	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1
OG0000282	SCHMD15635, SCHMD25636	TCONS_00027170.p1
OG0000282	SCHMD25893	TCONS_00026202.p1
OG0000282	SCHMD28325	TCONS_00040339.p1, TCONS_00027173.p1
OG0000284	SCHMD23360, SCHMD08213	TCONS_00016164.p1, TCONS_00016165.p1, TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1
OG0000285	SCHMD29037	TCONS_00001945.p1, TCONS_00000779.p1, TCONS_00051258.p1, TCONS_00050092.p1, TCONS_00051276.p1, TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1
OG0000287	SCHMD02606, SCHMD23013	TCONS_00016501.p1
OG0000288	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061	TCONS_00026383.p1, TCONS_00026382.p1, TCONS_00018785.p1, TCONS_00025965.p1, TCONS_00053158.p1, TCONS_00053156.p1, TCONS_00053159.p1, TCONS_00053165.p1, TCONS_00025969.p1, TCONS_00025966.p1, TCONS_00025967.p1, TCONS_00025968.p1, TCONS_00017061.p1, TCONS_00017024.p1, TCONS_00017027.p1, TCONS_00017028.p1, TCONS_00018098.p1, TCONS_00018097.p1, TCONS_00001814.p1, TCONS_00000669.p1, TCONS_00011622.p1, TCONS_00017516.p1, TCONS_00017749.p1
OG0000289	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163	TCONS_00053984.p1
OG0000289	SCHMD23289, SCHMD16353	TCONS_00023655.p1
OG0000289	SCHMD22750	TCONS_00025062.p1
OG0000295	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695	TCONS_00013638.p1, TCONS_00013221.p1, TCONS_00014416.p1, TCONS_00012427.p1
OG0000299	SCHMD13170, SCHMD20344	TCONS_00044751.p1
OG0000305	SCHMD22293	TCONS_00049715.p1
OG0000305	SCHMD04764	TCONS_00019745.p1
OG0000305	SCHMD01975	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1
OG0000306	SCHMD02490	TCONS_00030411.p1, TCONS_00031228.p1, TCONS_00031225.p1
OG0000306	SCHMD02489	TCONS_00030417.p1
OG0000308	SCHMD26369	TCONS_00057161.p1, TCONS_00057159.p1
OG0000308	SCHMD14069, SCHMD01003, SCHMD00895	TCONS_00007411.p1
OG0000310	SCHMD09298, SCHMD11775	TCONS_00042371.p1, TCONS_00042267.p1, TCONS_00042321.p1, TCONS_00042320.p1, TCONS_00020935.p1, TCONS_00008672.p1, TCONS_00008675.p1, TCONS_00007401.p1, TCONS_00008667.p1, TCONS_00008665.p1, TCONS_00008664.p1, TCONS_00008669.p1, TCONS_00008663.p1, TCONS_00007735.p1, TCONS_00014167.p1
OG0000312	SCHMD10213, SCHMD21295, SCHMD02452	TCONS_00012089.p1, TCONS_00012092.p1, TCONS_00050599.p1
OG0000313	SCHMD03134	TCONS_00042682.p1, TCONS_00050469.p1
OG0000313	SCHMD00975, SCHMD00972	TCONS_00032763.p2
OG0000313	SCHMD02125	TCONS_00046591.p1, TCONS_00054163.p2
OG0000314	SCHMD02240	TCONS_00019617.p1, TCONS_00046664.p1
OG0000315	SCHMD06241	TCONS_00006045.p1
OG0000315	SCHMD17654	TCONS_00057165.p1
OG0000315	SCHMD01939	TCONS_00047575.p1
OG0000316	SCHMD10536, SCHMD22735	TCONS_00030421.p1
OG0000316	SCHMD10615, SCHMD19154	TCONS_00029806.p1
OG0000317	SCHMD18547	TCONS_00046922.p1, TCONS_00045561.p1
OG0000319	SCHMD18992	TCONS_00021489.p1, TCONS_00021490.p1, TCONS_00021492.p1, TCONS_00021491.p1, TCONS_00045349.p1
OG0000319	SCHMD16069	TCONS_00055966.p1
OG0000321	SCHMD10046	TCONS_00054648.p1
OG0000321	SCHMD04699, SCHMD05278	TCONS_00022869.p1
OG0000322	SCHMD03845, SCHMD03842	TCONS_00042436.p1, TCONS_00042439.p1, TCONS_00043750.p1, TCONS_00042966.p1, TCONS_00042965.p1, TCONS_00022689.p1
OG0000323	SCHMD21571, SCHMD14125	TCONS_00016624.p1
OG0000325	SCHMD10722, SCHMD23724, SCHMD17815, SCHMD15286, SCHMD10721, SCHMD23725, SCHMD23881, SCHMD17816	TCONS_00031253.p1, TCONS_00031254.p2, TCONS_00031256.p1, TCONS_00027308.p1, TCONS_00037462.p1
OG0000326	SCHMD05388	TCONS_00051511.p1
OG0000326	SCHMD29727	TCONS_00022683.p1, TCONS_00021962.p1, TCONS_00020980.p1, TCONS_00021960.p1, TCONS_00021957.p1, TCONS_00021958.p1, TCONS_00021961.p1, TCONS_00056614.p1, TCONS_00056613.p1
OG0000329	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152	TCONS_00021560.p1
OG0000333	SCHMD26037, SCHMD21228	TCONS_00014899.p1
OG0000338	SCHMD23566, SCHMD22193	TCONS_00006807.p1, TCONS_00006253.p1
OG0000338	SCHMD17969	TCONS_00007127.p1
OG0000339	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027	TCONS_00008981.p1, TCONS_00008974.p1, TCONS_00008979.p1, TCONS_00008978.p1, TCONS_00041930.p1, TCONS_00041933.p1, TCONS_00019931.p1, TCONS_00014499.p1
OG0000341	SCHMD01892, SCHMD01891, SCHMD01893	TCONS_00045365.p1
OG0000343	SCHMD10731, SCHMD08099	TCONS_00000994.p1
OG0000346	SCHMD02546	TCONS_00043164.p1
OG0000346	SCHMD26404	TCONS_00053050.p1, TCONS_00053093.p1, TCONS_00053053.p1, TCONS_00045309.p1, TCONS_00053051.p1, TCONS_00053095.p1
OG0000350	SCHMD23543	TCONS_00009755.p1, TCONS_00009756.p1
OG0000352	SCHMD07814	TCONS_00053533.p1
OG0000352	SCHMD03216	TCONS_00055099.p1, TCONS_00056016.p1, TCONS_00056445.p1
OG0000353	SCHMD00282, SCHMD11621, SCHMD09276, SCHMD00283, SCHMD07604	TCONS_00030001.p1
OG0000356	SCHMD05389	TCONS_00030074.p1
OG0000357	SCHMD22062, SCHMD19961	TCONS_00006771.p1, TCONS_00006770.p1
OG0000357	SCHMD01155	TCONS_00048191.p1
OG0000358	SCHMD28430, SCHMD13052, SCHMD26873	TCONS_00037242.p1
OG0000360	SCHMD19691, SCHMD20116	TCONS_00043094.p1
OG0000360	SCHMD06047	TCONS_00047755.p1
OG0000363	SCHMD29224, SCHMD24626, SCHMD24587, SCHMD26634	TCONS_00002468.p1
OG0000365	SCHMD22496, SCHMD22435, SCHMD28326	TCONS_00002093.p1
OG0000367	SCHMD09947	TCONS_00049440.p1, TCONS_00017935.p1
OG0000372	SCHMD11546	TCONS_00057185.p1
OG0000372	SCHMD21831, SCHMD11336	TCONS_00055414.p1
OG0000373	SCHMD12690	TCONS_00003480.p1
OG0000373	SCHMD08646, SCHMD00201	TCONS_00006362.p1
