Orthogroup	SCHMD	SACKO_ok
OG0000221	SCHMD10720	SACKO_07311, SACKO_32418, SACKO_20289, SACKO_15443
OG0000222	SCHMD21612, SCHMD08502	SACKO_32534, SACKO_32533, SACKO_05115, SACKO_12196, SACKO_15846, SACKO_11870, SACKO_11831, SACKO_13269, SACKO_16972
OG0000223	SCHMD02890, SCHMD03920	SACKO_06054
OG0000223	SCHMD02891	SACKO_00009
OG0000223	SCHMD07139, SCHMD25635, SCHMD26287, SCHMD25493	SACKO_07484
OG0000223	SCHMD02892	SACKO_12223
OG0000223	SCHMD03921, SCHMD02888	SACKO_30421
OG0000223	SCHMD07141	SACKO_18466
OG0000225	SCHMD14160, SCHMD23340, SCHMD13094, SCHMD25261, SCHMD22794, SCHMD14161	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	SCHMD28293	SACKO_00399
OG0000227	SCHMD05742, SCHMD06927	SACKO_16510
OG0000227	SCHMD05353	SACKO_16493
OG0000227	SCHMD04380	SACKO_24661
OG0000230	SCHMD23835, SCHMD14315	SACKO_24726
OG0000231	SCHMD15225, SCHMD17377	SACKO_17320
OG0000231	SCHMD23026	SACKO_20168
OG0000231	SCHMD24769, SCHMD25604	SACKO_33888
OG0000233	SCHMD05000, SCHMD19540, SCHMD06716	SACKO_32623, SACKO_22318
OG0000233	SCHMD01146, SCHMD07435, SCHMD22145	SACKO_18656, SACKO_18643
OG0000235	SCHMD29163	SACKO_07025
OG0000236	SCHMD00730	SACKO_00233
OG0000239	SCHMD18522	SACKO_23050
OG0000239	SCHMD03432	SACKO_03853
OG0000239	SCHMD06547	SACKO_23070
OG0000240	SCHMD06226, SCHMD00582	SACKO_18260, SACKO_18199
OG0000241	SCHMD13993	SACKO_23946
OG0000242	SCHMD20260	SACKO_31437
OG0000243	SCHMD17682, SCHMD15912, SCHMD11668	SACKO_33629, SACKO_33609
OG0000244	SCHMD21826	SACKO_07492
OG0000244	SCHMD15740, SCHMD18441, SCHMD21827	SACKO_25569, SACKO_21049
OG0000246	SCHMD02140	SACKO_32904
OG0000246	SCHMD16891, SCHMD17961, SCHMD12289	SACKO_07496, SACKO_26312, SACKO_07493
OG0000248	SCHMD09553, SCHMD07301, SCHMD15578, SCHMD28870, SCHMD28143, SCHMD26766, SCHMD07305, SCHMD23142, SCHMD07304, SCHMD09549, SCHMD06759, SCHMD00071	SACKO_32557, SACKO_32579, SACKO_32576
OG0000250	SCHMD11127	SACKO_18012, SACKO_18008, SACKO_18019
OG0000250	SCHMD00165	SACKO_06222
OG0000251	SCHMD28872	SACKO_31103
OG0000254	SCHMD11206	SACKO_10939, SACKO_12298, SACKO_05603, SACKO_22013
OG0000255	SCHMD14618, SCHMD25034	SACKO_00039
OG0000256	SCHMD06220	SACKO_19804
OG0000257	SCHMD15360	SACKO_31460, SACKO_24626
OG0000257	SCHMD21968, SCHMD21969, SCHMD20769	SACKO_04483
OG0000258	SCHMD00959	SACKO_00377
OG0000260	SCHMD00231	SACKO_23657, SACKO_18171, SACKO_03721
OG0000261	SCHMD06264, SCHMD17166	SACKO_30834
OG0000263	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150	SACKO_11637
OG0000265	SCHMD14945, SCHMD03613, SCHMD19985	SACKO_17354
OG0000265	SCHMD18240, SCHMD09007	SACKO_17458, SACKO_06245
OG0000266	SCHMD26661, SCHMD18048	SACKO_09729, SACKO_16601, SACKO_16590
OG0000268	SCHMD02532, SCHMD02534	SACKO_00617
OG0000268	SCHMD25441	SACKO_20817, SACKO_19604
OG0000269	SCHMD02382, SCHMD21902	SACKO_06419
OG0000270	SCHMD16423	SACKO_10346
OG0000272	SCHMD13324, SCHMD08067	SACKO_18366, SACKO_18360, SACKO_18346
OG0000273	SCHMD09689	SACKO_18590
OG0000273	SCHMD18528, SCHMD25490	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263
OG0000275	SCHMD08209, SCHMD24873	SACKO_21462
OG0000276	SCHMD08876	SACKO_25211
OG0000277	SCHMD09439	SACKO_10207
OG0000277	SCHMD27259, SCHMD14857, SCHMD14380, SCHMD02171, SCHMD17662	SACKO_25436
OG0000278	SCHMD04708, SCHMD14538	SACKO_11366
OG0000280	SCHMD22604, SCHMD23189	SACKO_05086
OG0000280	SCHMD23115	SACKO_03658, SACKO_21917, SACKO_19800, SACKO_08611
OG0000281	SCHMD28123, SCHMD29220	SACKO_15665, SACKO_15682
OG0000282	SCHMD05137	SACKO_12850, SACKO_12863
OG0000282	SCHMD15635, SCHMD25636	SACKO_07779
OG0000282	SCHMD25893	SACKO_07698
OG0000284	SCHMD23360, SCHMD08213	SACKO_27406, SACKO_27401
OG0000285	SCHMD29037	SACKO_27700, SACKO_27727
OG0000287	SCHMD02606, SCHMD23013	SACKO_27417
OG0000288	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061	SACKO_26577, SACKO_24123, SACKO_26576, SACKO_26567, SACKO_30464, SACKO_30462, SACKO_00022, SACKO_14626, SACKO_14628, SACKO_22642, SACKO_03207, SACKO_03219, SACKO_20827, SACKO_11800, SACKO_11811, SACKO_31062, SACKO_27711, SACKO_13171, SACKO_13172, SACKO_27724, SACKO_14625, SACKO_00017
OG0000289	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163	SACKO_25627
OG0000289	SCHMD23289, SCHMD16353	SACKO_09751, SACKO_25537
OG0000289	SCHMD22750	SACKO_25538
OG0000295	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695	SACKO_29580, SACKO_29578, SACKO_28240, SACKO_29581
OG0000299	SCHMD13170, SCHMD20344	SACKO_16759
OG0000305	SCHMD01975	SACKO_13147, SACKO_15287
OG0000306	SCHMD02489	SACKO_05951
OG0000306	SCHMD17729	SACKO_05913
OG0000307	SCHMD17178	SACKO_29055, SACKO_19270
OG0000308	SCHMD26369	SACKO_05538, SACKO_27953
OG0000308	SCHMD14069, SCHMD01003, SCHMD00895	SACKO_28262
OG0000310	SCHMD09298, SCHMD11775	SACKO_14353, SACKO_33497, SACKO_11427, SACKO_11441, SACKO_11487, SACKO_05157, SACKO_15555
OG0000312	SCHMD10213, SCHMD21295, SCHMD02452	SACKO_12498, SACKO_12512
OG0000313	SCHMD03134	SACKO_25102, SACKO_12413
OG0000313	SCHMD00975, SCHMD00972	SACKO_24651, SACKO_21609, SACKO_11070, SACKO_26885
OG0000313	SCHMD02125	SACKO_01992, SACKO_18918
OG0000315	SCHMD06241	SACKO_21990
OG0000315	SCHMD17654	SACKO_05539
OG0000315	SCHMD01939	SACKO_02387
OG0000316	SCHMD10536, SCHMD22735	SACKO_21373
OG0000316	SCHMD10615, SCHMD19154	SACKO_22473
OG0000317	SCHMD15845	SACKO_13987
OG0000319	SCHMD18992	SACKO_08516, SACKO_11140, SACKO_31044, SACKO_30308, SACKO_04054, SACKO_08909, SACKO_21180, SACKO_31045, SACKO_31043
OG0000319	SCHMD16069	SACKO_32883
OG0000321	SCHMD10046	SACKO_18163
OG0000321	SCHMD04699, SCHMD05278	SACKO_25342
OG0000322	SCHMD03845, SCHMD03842	SACKO_10414, SACKO_08269, SACKO_08262, SACKO_14465, SACKO_25809
OG0000323	SCHMD21571, SCHMD14125	SACKO_31194
OG0000325	SCHMD10722, SCHMD23724, SCHMD17815, SCHMD15286, SCHMD10721, SCHMD23725, SCHMD23881, SCHMD17816	SACKO_15633
OG0000326	SCHMD05388	SACKO_09487
OG0000326	SCHMD29727	SACKO_00052, SACKO_00067, SACKO_08423, SACKO_24590
OG0000329	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152	SACKO_26706
OG0000333	SCHMD26037, SCHMD21228	SACKO_00584
OG0000338	SCHMD23566, SCHMD22193	SACKO_20111, SACKO_31237
OG0000338	SCHMD17969	SACKO_13513
OG0000339	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027	SACKO_04937, SACKO_04891
OG0000341	SCHMD01892, SCHMD01891, SCHMD01893	SACKO_34065
OG0000343	SCHMD10731, SCHMD08099	SACKO_01767
OG0000346	SCHMD02546	SACKO_01931
OG0000346	SCHMD26404	SACKO_27501
OG0000350	SCHMD23543	SACKO_31584, SACKO_31595
OG0000351	SCHMD01382	SACKO_07538
OG0000352	SCHMD07814	SACKO_34178
OG0000352	SCHMD03216	SACKO_00810, SACKO_00821, SACKO_22008, SACKO_07999
OG0000353	SCHMD00282, SCHMD11621, SCHMD09276, SCHMD00283, SCHMD07604	SACKO_06444
OG0000356	SCHMD05389	SACKO_19855
OG0000357	SCHMD22062, SCHMD19961	SACKO_02742
OG0000357	SCHMD01155	SACKO_14095
OG0000358	SCHMD28430, SCHMD13052, SCHMD26873	SACKO_01547
OG0000360	SCHMD19691, SCHMD20116	SACKO_01921
OG0000360	SCHMD06047	SACKO_01907, SACKO_11056
OG0000363	SCHMD01296, SCHMD20653, SCHMD29224, SCHMD24626, SCHMD24587, SCHMD26634	SACKO_08051
OG0000365	SCHMD22496, SCHMD22435, SCHMD28326	SACKO_33817
OG0000367	SCHMD09947	SACKO_26443, SACKO_11424
OG0000370	SCHMD02385, SCHMD02384	SACKO_23979, SACKO_14171
OG0000372	SCHMD11546	SACKO_32909
OG0000372	SCHMD21831, SCHMD11336	SACKO_24569, SACKO_24546
OG0000373	SCHMD08646, SCHMD00201	SACKO_05445
OG0000373	SCHMD13176, SCHMD08271	SACKO_09368
OG0000373	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011	SACKO_13854
OG0000374	SCHMD04677, SCHMD23864	SACKO_03086
OG0000378	SCHMD07011, SCHMD12188	SACKO_09446
OG0000378	SCHMD05583	SACKO_10039
OG0000379	SCHMD22438, SCHMD05351	SACKO_05446
OG0000379	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990	SACKO_01024
OG0000379	SCHMD09123, SCHMD25695	SACKO_24470
OG0000379	SCHMD18189, SCHMD00174	SACKO_23824
OG0000380	SCHMD21526	SACKO_16398, SACKO_31681, SACKO_30689
OG0000380	SCHMD01720, SCHMD16935, SCHMD05875, SCHMD04175	SACKO_02625
OG0000381	SCHMD14884, SCHMD02643	SACKO_14369, SACKO_13823
OG0000382	SCHMD02292	SACKO_14094
OG0000384	SCHMD19488, SCHMD18051	SACKO_01007
OG0000385	SCHMD02710	SACKO_08050
OG0000386	SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800	SACKO_05054, SACKO_30525, SACKO_06363, SACKO_06362, SACKO_06354, SACKO_06364, SACKO_06047
OG0000389	SCHMD03232, SCHMD09731	SACKO_05192
OG0000390	SCHMD02401, SCHMD19098	SACKO_01353, SACKO_01355
OG0000392	SCHMD08120	SACKO_27590
OG0000393	SCHMD10497	SACKO_34206
OG0000395	SCHMD07915	SACKO_07419
OG0000397	SCHMD04641	SACKO_06461
OG0000399	SCHMD23059	SACKO_26961
OG0000400	SCHMD00908	SACKO_04072
OG0000400	SCHMD12218	SACKO_14778
OG0000402	SCHMD02881, SCHMD11412	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973
OG0000404	SCHMD02429	SACKO_23210
OG0000404	SCHMD06033	SACKO_20818
OG0000404	SCHMD09283	SACKO_23206
OG0000405	SCHMD26927, SCHMD22788, SCHMD20823	SACKO_03471
OG0000409	SCHMD04012, SCHMD22098	SACKO_01185, SACKO_25495
OG0000409	SCHMD03752	SACKO_11398, SACKO_29371
OG0000410	SCHMD21633, SCHMD26345, SCHMD13039, SCHMD24537, SCHMD23335, SCHMD08891	SACKO_33944
OG0000412	SCHMD11584	SACKO_20586
OG0000413	SCHMD19663	SACKO_11939
OG0000413	SCHMD18817, SCHMD28614	SACKO_26133
OG0000419	SCHMD20590, SCHMD23181, SCHMD17261, SCHMD26157	SACKO_13227
OG0000420	SCHMD23004	SACKO_13998, SACKO_10383
OG0000422	SCHMD11782, SCHMD13921, SCHMD19755, SCHMD21866	SACKO_01649, SACKO_01631
OG0000423	SCHMD29684	SACKO_02032, SACKO_02071, SACKO_02082, SACKO_02063
OG0000424	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568	SACKO_03765, SACKO_31497
OG0000425	SCHMD24534, SCHMD24026, SCHMD08029	SACKO_09919
OG0000426	SCHMD02251	SACKO_26352, SACKO_06534
OG0000426	SCHMD19378, SCHMD08176	SACKO_02762
OG0000427	SCHMD05143	SACKO_09178
OG0000430	SCHMD11436	SACKO_17116
OG0000430	SCHMD02520, SCHMD12464, SCHMD02519, SCHMD24785, SCHMD23230, SCHMD24867, SCHMD14921	SACKO_23352
OG0000430	SCHMD02042	SACKO_23364
OG0000431	SCHMD00614	SACKO_26117
OG0000432	SCHMD11313	SACKO_04551
OG0000433	SCHMD05136	SACKO_18114, SACKO_07662
OG0000433	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790	SACKO_07666
OG0000434	SCHMD11371, SCHMD07829	SACKO_12594, SACKO_17023, SACKO_06502, SACKO_00315, SACKO_06501, SACKO_06510, SACKO_06511, SACKO_06508, SACKO_21017
OG0000435	SCHMD12216, SCHMD19476	SACKO_21913, SACKO_31971
OG0000436	SCHMD13323, SCHMD09381	SACKO_03318
OG0000436	SCHMD19812, SCHMD12383, SCHMD19813	SACKO_03316
OG0000437	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769	SACKO_16957, SACKO_28344, SACKO_33496, SACKO_07819, SACKO_20319, SACKO_31109, SACKO_31119, SACKO_31108
OG0000442	SCHMD12679	SACKO_15700
OG0000443	SCHMD09029	SACKO_14263
OG0000443	SCHMD25536	SACKO_27961
OG0000444	SCHMD00767, SCHMD00766	SACKO_08879, SACKO_08903
OG0000445	SCHMD29179	SACKO_01829, SACKO_19774, SACKO_27379, SACKO_27346, SACKO_08275, SACKO_00462, SACKO_33751, SACKO_27331, SACKO_27357
OG0000446	SCHMD12871	SACKO_08437
OG0000447	SCHMD15169, SCHMD15170, SCHMD24266	SACKO_31056
OG0000448	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489	SACKO_30613
OG0000450	SCHMD15839, SCHMD21713	SACKO_10223
OG0000454	SCHMD11564	SACKO_15534
OG0000459	SCHMD17754	SACKO_12873, SACKO_27777, SACKO_27762, SACKO_27765, SACKO_27780, SACKO_27782, SACKO_27786
OG0000461	SCHMD03515	SACKO_15370
OG0000461	SCHMD06358	SACKO_07130
OG0000461	SCHMD06359	SACKO_07109
OG0000463	SCHMD09096	SACKO_05461
OG0000465	SCHMD09590	SACKO_34041
OG0000465	SCHMD27578, SCHMD03407, SCHMD17039	SACKO_20894, SACKO_07234
OG0000467	SCHMD17174, SCHMD20889, SCHMD15139, SCHMD03258, SCHMD22899, SCHMD16369	SACKO_32050
OG0000469	SCHMD15597	SACKO_32529
OG0000470	SCHMD03185	SACKO_20424
OG0000472	SCHMD01784	SACKO_09536
OG0000475	SCHMD03320	SACKO_01439
OG0000475	SCHMD03318	SACKO_01446
OG0000476	SCHMD25720, SCHMD19904	SACKO_25312, SACKO_25322, SACKO_17515, SACKO_25313
OG0000476	SCHMD04015	SACKO_29718, SACKO_29707, SACKO_29711, SACKO_16110
OG0000477	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496	SACKO_22969, SACKO_22972
OG0000478	SCHMD11958, SCHMD18286, SCHMD18287, SCHMD14103, SCHMD12511, SCHMD15398, SCHMD08460	SACKO_25449, SACKO_25514
OG0000479	SCHMD14823, SCHMD04174	SACKO_20169
OG0000480	SCHMD19204, SCHMD14582	SACKO_31389
OG0000481	SCHMD12328	SACKO_18810
OG0000481	SCHMD11352, SCHMD11001	SACKO_02151, SACKO_09218
OG0000481	SCHMD06297	SACKO_17872
OG0000482	SCHMD06210, SCHMD03012	SACKO_25732
OG0000482	SCHMD06212	SACKO_25745
OG0000484	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110	SACKO_23202
OG0000485	SCHMD13016, SCHMD17436	SACKO_12872
OG0000485	SCHMD16799	SACKO_32346
OG0000486	SCHMD19250	SACKO_03067, SACKO_03069, SACKO_29945, SACKO_29937, SACKO_07182, SACKO_07195
OG0000487	SCHMD20744	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456
OG0000488	SCHMD01306, SCHMD17798, SCHMD16340	SACKO_32393
OG0000489	SCHMD11851, SCHMD19803, SCHMD25207	SACKO_02948
OG0000490	SCHMD03484, SCHMD03477, SCHMD21870, SCHMD21871	SACKO_25826
OG0000491	SCHMD03171, SCHMD08983, SCHMD20738, SCHMD13341, SCHMD07340, SCHMD18133, SCHMD23188, SCHMD23436, SCHMD27960, SCHMD18920, SCHMD17666, SCHMD22815, SCHMD07927, SCHMD20806, SCHMD08846, SCHMD08847, SCHMD23642, SCHMD25563, SCHMD27546, SCHMD28266, SCHMD26950, SCHMD21486, SCHMD20472, SCHMD23045, SCHMD23074, SCHMD09539, SCHMD08981, SCHMD06713, SCHMD11915, SCHMD09317, SCHMD02859, SCHMD00109, SCHMD00103, SCHMD08015, SCHMD18354, SCHMD03551, SCHMD00998	SACKO_09275
OG0000494	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987	SACKO_09661, SACKO_20661, SACKO_20676, SACKO_20667, SACKO_20670, SACKO_29545
OG0000496	SCHMD08379, SCHMD27172	SACKO_19033
OG0000497	SCHMD07173	SACKO_07766
OG0000497	SCHMD12237, SCHMD24017, SCHMD22017, SCHMD24018	SACKO_21404
OG0000503	SCHMD01390, SCHMD06719	SACKO_26118
OG0000503	SCHMD28480, SCHMD07183, SCHMD28610	SACKO_18333, SACKO_27461
OG0000504	SCHMD09636, SCHMD05294, SCHMD24012, SCHMD24184, SCHMD19827, SCHMD05293, SCHMD22132, SCHMD09637, SCHMD12821, SCHMD09697, SCHMD24410, SCHMD25007, SCHMD25497, SCHMD16466, SCHMD25962, SCHMD08165, SCHMD14224, SCHMD23834, SCHMD24691, SCHMD24897, SCHMD16428, SCHMD22263, SCHMD09635, SCHMD24690, SCHMD16465, SCHMD08164	SACKO_26022
OG0000505	SCHMD10454	SACKO_33776
OG0000506	SCHMD05024	SACKO_28370
OG0000509	SCHMD14563	SACKO_22380, SACKO_21804, SACKO_17319, SACKO_08227, SACKO_04833, SACKO_11737, SACKO_10020, SACKO_23653, SACKO_11185, SACKO_00353, SACKO_28655, SACKO_09792, SACKO_10945, SACKO_23689, SACKO_09685
OG0000513	SCHMD06575	SACKO_20073
OG0000514	SCHMD15950, SCHMD28993	SACKO_06731
OG0000519	SCHMD19355, SCHMD25526	SACKO_15404, SACKO_19079, SACKO_19078, SACKO_19075, SACKO_19086, SACKO_19096, SACKO_19095, SACKO_19099, SACKO_19087, SACKO_32736
OG0000520	SCHMD05956	SACKO_18204
OG0000520	SCHMD27845	SACKO_09249, SACKO_06826
OG0000521	SCHMD12748	SACKO_05642
OG0000521	SCHMD05167, SCHMD05164	SACKO_05637
OG0000522	SCHMD23148, SCHMD08897	SACKO_08798
OG0000523	SCHMD13520	SACKO_25122, SACKO_22414, SACKO_18696, SACKO_04917, SACKO_04936, SACKO_14510, SACKO_21286, SACKO_32496, SACKO_11858
OG0000524	SCHMD01087, SCHMD12691	SACKO_11508
OG0000525	SCHMD04369	SACKO_14070
OG0000525	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149	SACKO_16659
OG0000527	SCHMD13845	SACKO_06716
OG0000527	SCHMD20940, SCHMD24670	SACKO_06738
OG0000528	SCHMD03822	SACKO_04604
OG0000528	SCHMD02315, SCHMD09612	SACKO_09093
OG0000529	SCHMD06409	SACKO_22339
OG0000530	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369	SACKO_04253
OG0000531	SCHMD13749	SACKO_04723
OG0000531	SCHMD17676	SACKO_10368, SACKO_10386
OG0000532	SCHMD07765	SACKO_04033, SACKO_04027, SACKO_04015, SACKO_04019
OG0000534	SCHMD09514	SACKO_02672
OG0000534	SCHMD04872	SACKO_28185
OG0000537	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929	SACKO_26142
OG0000538	SCHMD23313	SACKO_05534, SACKO_05532
OG0000542	SCHMD05340, SCHMD05911, SCHMD06819	SACKO_33246
OG0000544	SCHMD08368	SACKO_21942
OG0000545	SCHMD20709	SACKO_31593
OG0000545	SCHMD17258, SCHMD12253, SCHMD14358, SCHMD06498, SCHMD14356, SCHMD17257	SACKO_11658
OG0000546	SCHMD15753, SCHMD08158	SACKO_28319, SACKO_20478, SACKO_15121, SACKO_20498, SACKO_18803, SACKO_18787, SACKO_11479
OG0000548	SCHMD11369	SACKO_24136
OG0000548	SCHMD02725, SCHMD00205	SACKO_21638
OG0000550	SCHMD04376, SCHMD04379, SCHMD24742	SACKO_29039
OG0000551	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979	SACKO_27987
OG0000552	SCHMD16245, SCHMD21874	SACKO_16965
OG0000552	SCHMD01116	SACKO_16841, SACKO_22479
OG0000552	SCHMD12890	SACKO_21195
OG0000553	SCHMD06981	SACKO_24378
OG0000554	SCHMD06339, SCHMD06340, SCHMD01332	SACKO_04829
OG0000560	SCHMD12681, SCHMD24482	SACKO_03111, SACKO_03110, SACKO_19995, SACKO_30877
OG0000561	SCHMD09766	SACKO_31249
OG0000562	SCHMD10853	SACKO_07813
OG0000564	SCHMD28181, SCHMD14170, SCHMD15197, SCHMD18017, SCHMD18014	SACKO_15017
OG0000566	SCHMD24931, SCHMD26489	SACKO_13906
OG0000567	SCHMD27076, SCHMD27355, SCHMD13533	SACKO_32703, SACKO_18072, SACKO_21311, SACKO_16516
OG0000567	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026	SACKO_01005
OG0000571	SCHMD07477, SCHMD11565, SCHMD28594, SCHMD09474, SCHMD05478, SCHMD24472, SCHMD12459, SCHMD28158, SCHMD23621, SCHMD25957	SACKO_00369
OG0000571	SCHMD20216, SCHMD07654, SCHMD26967, SCHMD14516, SCHMD15267	SACKO_02790
OG0000572	SCHMD10816	SACKO_18077
OG0000572	SCHMD25603	SACKO_13449
OG0000573	SCHMD01043, SCHMD15213, SCHMD24610	SACKO_21574
OG0000573	SCHMD16187	SACKO_26024
OG0000574	SCHMD01583, SCHMD12209	SACKO_33381
OG0000574	SCHMD00489	SACKO_25843
OG0000575	SCHMD10050, SCHMD14865	SACKO_27278, SACKO_27258
OG0000576	SCHMD17959, SCHMD00167, SCHMD15710	SACKO_23536
OG0000578	SCHMD00300, SCHMD17617	SACKO_32404
OG0000579	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175	SACKO_30809
OG0000580	SCHMD26439, SCHMD25576, SCHMD24766	SACKO_31738
OG0000580	SCHMD23258, SCHMD14664, SCHMD05333	SACKO_19146
OG0000581	SCHMD10093, SCHMD11595, SCHMD08712	SACKO_01235
OG0000581	SCHMD03457	SACKO_01269
OG0000581	SCHMD28022	SACKO_01278
OG0000582	SCHMD16063, SCHMD04882	SACKO_28539
OG0000582	SCHMD02159	SACKO_28537
OG0000583	SCHMD01121	SACKO_33042
OG0000583	SCHMD14346, SCHMD17189	SACKO_33044
OG0000584	SCHMD07152	SACKO_22450
OG0000586	SCHMD16050, SCHMD19532	SACKO_01531
OG0000587	SCHMD03879, SCHMD05571	SACKO_31646
OG0000588	SCHMD01542	SACKO_19722
OG0000588	SCHMD07022	SACKO_13333
OG0000589	SCHMD15105, SCHMD03706, SCHMD08912	SACKO_03632
OG0000590	SCHMD08634	SACKO_30925
OG0000590	SCHMD18326	SACKO_30897, SACKO_30902, SACKO_30919, SACKO_30264
OG0000591	SCHMD10835	SACKO_22613
OG0000591	SCHMD09047	SACKO_32007
OG0000592	SCHMD11895, SCHMD04777	SACKO_27135, SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108, SACKO_29473
OG0000594	SCHMD01864	SACKO_03549, SACKO_33771
OG0000597	SCHMD00271	SACKO_18453
OG0000602	SCHMD08918, SCHMD16862	SACKO_18486, SACKO_15757, SACKO_11346, SACKO_18509
OG0000603	SCHMD15890	SACKO_31619, SACKO_31604
OG0000604	SCHMD27467, SCHMD15254, SCHMD15897	SACKO_11960
OG0000609	SCHMD17568	SACKO_07908
OG0000611	SCHMD07468	SACKO_14478
OG0000611	SCHMD10118	SACKO_26761
OG0000612	SCHMD04363, SCHMD09119	SACKO_10524
OG0000612	SCHMD12368	SACKO_16423
OG0000613	SCHMD19801, SCHMD26357, SCHMD15315	SACKO_12488, SACKO_18352
OG0000614	SCHMD14215, SCHMD02001	SACKO_31628, SACKO_31587
OG0000615	SCHMD18570, SCHMD15390, SCHMD03881, SCHMD24438, SCHMD15895, SCHMD15391, SCHMD21719, SCHMD22476	SACKO_26394
OG0000618	SCHMD12905, SCHMD16442	SACKO_05303
OG0000623	SCHMD06017, SCHMD06018	SACKO_21523, SACKO_18029
OG0000623	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585	SACKO_10005
OG0000624	SCHMD01951	SACKO_27238
OG0000625	SCHMD16192, SCHMD02579, SCHMD24418	SACKO_14149
OG0000625	SCHMD20917	SACKO_11736
OG0000626	SCHMD22993, SCHMD02730, SCHMD02477	SACKO_21363
OG0000628	SCHMD21997	SACKO_05282
OG0000628	SCHMD24762, SCHMD25901	SACKO_26977
OG0000634	SCHMD10172, SCHMD10394, SCHMD05099, SCHMD10171, SCHMD10393, SCHMD05098, SCHMD18845	SACKO_28150, SACKO_28152
OG0000635	SCHMD14919, SCHMD24865, SCHMD18425, SCHMD10798	SACKO_29305
OG0000636	SCHMD23842, SCHMD07652, SCHMD03198	SACKO_16616
OG0000637	SCHMD24038	SACKO_13417
OG0000639	SCHMD15823	SACKO_22469
OG0000639	SCHMD12604, SCHMD12603	SACKO_30392
OG0000639	SCHMD12605, SCHMD10747	SACKO_02331
OG0000642	SCHMD07724	SACKO_21799
OG0000643	SCHMD12892	SACKO_16191, SACKO_30118
OG0000643	SCHMD14321	SACKO_00139
OG0000645	SCHMD29005	SACKO_17093
OG0000646	SCHMD24176	SACKO_00864
OG0000646	SCHMD25176, SCHMD22477	SACKO_28271
OG0000647	SCHMD29494	SACKO_32942, SACKO_13247, SACKO_00037, SACKO_00065
OG0000648	SCHMD18065	SACKO_17289
OG0000649	SCHMD18549, SCHMD18847, SCHMD16842, SCHMD03271	SACKO_27756, SACKO_26807
OG0000651	SCHMD02428	SACKO_14845
OG0000652	SCHMD03285, SCHMD29341, SCHMD05205, SCHMD08162	SACKO_15088
OG0000653	SCHMD07619, SCHMD08845	SACKO_32959, SACKO_03890, SACKO_18693
OG0000654	SCHMD01650, SCHMD19469	SACKO_30168
OG0000657	SCHMD14158	SACKO_27378
OG0000660	SCHMD02770	SACKO_30045
OG0000660	SCHMD20422, SCHMD27193	SACKO_33063
