Orthogroup	SCHMD	NEMVE
OG0000177	SCHMD21108, SCHMD24910, SCHMD25854, SCHMD21100, SCHMD27676, SCHMD27268, SCHMD14933, SCHMD25953, SCHMD18725, SCHMD00906, SCHMD05516, SCHMD01689, SCHMD02104, SCHMD18221, SCHMD14544, SCHMD05314, SCHMD20332, SCHMD06168, SCHMD25602, SCHMD24600, SCHMD24925, SCHMD26594, SCHMD17502, SCHMD08171, SCHMD15093, SCHMD06266, SCHMD27859, SCHMD07887, SCHMD20147, SCHMD22562, SCHMD17770, SCHMD20108, SCHMD17384, SCHMD08331, SCHMD25966, SCHMD13985, SCHMD13928, SCHMD23159, SCHMD22910, SCHMD11778, SCHMD17728, SCHMD02925, SCHMD27519, SCHMD19347, SCHMD05033, SCHMD03953, SCHMD18427, SCHMD05244, SCHMD16624, SCHMD23525, SCHMD28493, SCHMD17449, SCHMD18982, SCHMD25373, SCHMD22721, SCHMD00559, SCHMD27350, SCHMD07790, SCHMD22088, SCHMD20721, SCHMD01734, SCHMD10038, SCHMD04300, SCHMD21933, SCHMD08583, SCHMD14193, SCHMD23196, SCHMD13610, SCHMD06228, SCHMD22770, SCHMD25179, SCHMD26556, SCHMD27039, SCHMD00809, SCHMD12166, SCHMD09324, SCHMD23797, SCHMD02799, SCHMD20168, SCHMD21249, SCHMD16280, SCHMD25540, SCHMD05587, SCHMD03545, SCHMD11241, SCHMD05154, SCHMD07910, SCHMD14844, SCHMD21736, SCHMD19473, SCHMD10148, SCHMD20633, SCHMD15789, SCHMD00184, SCHMD26001, SCHMD24886, SCHMD18762, SCHMD15563, SCHMD16092, SCHMD26854, SCHMD16773, SCHMD08348, SCHMD25234, SCHMD22051, SCHMD23146, SCHMD06307, SCHMD10705, SCHMD04137, SCHMD06987, SCHMD10736, SCHMD22826, SCHMD25335, SCHMD18767, SCHMD16216, SCHMD20257, SCHMD12700, SCHMD01755, SCHMD11996, SCHMD13013, SCHMD24109, SCHMD21393, SCHMD09603, SCHMD18348, SCHMD24593, SCHMD23569, SCHMD27377, SCHMD16198, SCHMD09582, SCHMD20638, SCHMD18493, SCHMD11006, SCHMD23358, SCHMD16655, SCHMD09880, SCHMD19237, SCHMD21367, SCHMD21543, SCHMD03073, SCHMD07960, SCHMD24712, SCHMD22896, SCHMD07761, SCHMD17928, SCHMD24433, SCHMD06157, SCHMD25259, SCHMD24872, SCHMD01114, SCHMD12555, SCHMD05992, SCHMD08293, SCHMD14981, SCHMD04811, SCHMD12360, SCHMD15548, SCHMD19095, SCHMD02147, SCHMD17336, SCHMD07862, SCHMD08965, SCHMD03426, SCHMD04749, SCHMD16869, SCHMD26892, SCHMD05208, SCHMD25930, SCHMD19417, SCHMD26732, SCHMD26123, SCHMD26979, SCHMD24625, SCHMD10783, SCHMD15909, SCHMD14194, SCHMD14685, SCHMD28033, SCHMD25142, SCHMD16978, SCHMD24700, SCHMD08322, SCHMD27606, SCHMD07001, SCHMD23389, SCHMD21028, SCHMD18219, SCHMD25136, SCHMD27787, SCHMD04029, SCHMD14027, SCHMD15916, SCHMD05553, SCHMD06098, SCHMD20064	NEMVE01812
OG0000179	SCHMD11075	NEMVE22700
OG0000179	SCHMD01320	NEMVE14969, NEMVE18776
OG0000180	SCHMD20813	NEMVE07464
OG0000180	SCHMD26243	NEMVE09776
OG0000181	SCHMD27609, SCHMD12097, SCHMD28522	NEMVE24124
OG0000181	SCHMD03915, SCHMD03917, SCHMD09330, SCHMD09328	NEMVE13840, NEMVE02915
OG0000182	SCHMD06161, SCHMD20312	NEMVE03241, NEMVE17401
OG0000182	SCHMD24741	NEMVE19657, NEMVE19159, NEMVE17733
OG0000183	SCHMD21103, SCHMD28756	NEMVE11293
OG0000183	SCHMD12130, SCHMD10333	NEMVE10854, NEMVE13332
OG0000185	SCHMD07834	NEMVE22342
OG0000186	SCHMD16812	NEMVE18157
OG0000186	SCHMD11605	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453
OG0000186	SCHMD01519, SCHMD14176, SCHMD06313	NEMVE23359
OG0000186	SCHMD24594	NEMVE14805
OG0000188	SCHMD07258	NEMVE06434
OG0000188	SCHMD04013	NEMVE06764
OG0000191	SCHMD17093, SCHMD17148	NEMVE06357, NEMVE16189
OG0000191	SCHMD25599, SCHMD19773, SCHMD22587, SCHMD26985, SCHMD17165, SCHMD21346, SCHMD23922	NEMVE19938
OG0000192	SCHMD06928, SCHMD19123, SCHMD13848, SCHMD05119, SCHMD03032, SCHMD02899, SCHMD02898, SCHMD00443	NEMVE05593
OG0000192	SCHMD03934	NEMVE08395, NEMVE12235
OG0000193	SCHMD03682, SCHMD08341	NEMVE10259, NEMVE11693, NEMVE07643
OG0000193	SCHMD22652, SCHMD22559	NEMVE10068, NEMVE11691, NEMVE10067, NEMVE13255, NEMVE10260, NEMVE07641, NEMVE11522, NEMVE05479, NEMVE02730
OG0000194	SCHMD11912, SCHMD12565	NEMVE11646, NEMVE08721
OG0000195	SCHMD06851	NEMVE15098
OG0000199	SCHMD04798, SCHMD03517, SCHMD15299, SCHMD22901, SCHMD15092, SCHMD10817, SCHMD13703, SCHMD25193, SCHMD19754, SCHMD12419, SCHMD26058, SCHMD15988, SCHMD23974	NEMVE06018
OG0000200	SCHMD07833, SCHMD18193, SCHMD17707	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943
OG0000201	SCHMD28886, SCHMD20370, SCHMD17233	NEMVE20854, NEMVE23099, NEMVE07103, NEMVE07418
OG0000201	SCHMD00317, SCHMD09035	NEMVE09097
OG0000201	SCHMD06305, SCHMD14342, SCHMD21248, SCHMD10519, SCHMD10520	NEMVE18189, NEMVE09350
OG0000202	SCHMD26575, SCHMD23738, SCHMD09500, SCHMD21440, SCHMD09501, SCHMD21441, SCHMD17013	NEMVE18137, NEMVE01256
OG0000203	SCHMD13221	NEMVE25285, NEMVE01883
OG0000204	SCHMD05946, SCHMD11236, SCHMD20783	NEMVE04586, NEMVE13063
OG0000204	SCHMD19671, SCHMD20793, SCHMD11234, SCHMD00858	NEMVE08800
OG0000204	SCHMD00860, SCHMD11235, SCHMD00861	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981
OG0000205	SCHMD01159, SCHMD14901, SCHMD14452, SCHMD14902, SCHMD14453	NEMVE09132
OG0000205	SCHMD25881, SCHMD14433, SCHMD00603, SCHMD11532, SCHMD18472, SCHMD00599, SCHMD27278	NEMVE05941
OG0000205	SCHMD03008, SCHMD07998, SCHMD07996	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573
OG0000208	SCHMD02180, SCHMD02566, SCHMD12405, SCHMD11985, SCHMD22998, SCHMD11986, SCHMD02567, SCHMD02568, SCHMD12406, SCHMD01555, SCHMD12407, SCHMD05900	NEMVE01513, NEMVE06396
OG0000209	SCHMD29048	NEMVE05550
OG0000209	SCHMD02092	NEMVE01373
OG0000209	SCHMD22454	NEMVE07170, NEMVE01404, NEMVE04704
OG0000210	SCHMD17714, SCHMD17668, SCHMD15550, SCHMD10082, SCHMD15038, SCHMD22393	NEMVE08326, NEMVE10275, NEMVE11956, NEMVE05628, NEMVE10238, NEMVE14502, NEMVE11654, NEMVE10235, NEMVE05636, NEMVE04625, NEMVE16029, NEMVE06477, NEMVE10237, NEMVE06131
OG0000210	SCHMD26754	NEMVE04358, NEMVE23622, NEMVE09755, NEMVE10240, NEMVE03300, NEMVE05624
OG0000210	SCHMD24015	NEMVE08730
OG0000211	SCHMD21436	NEMVE08412
OG0000211	SCHMD10115	NEMVE10733
OG0000214	SCHMD24110, SCHMD27341	NEMVE18074, NEMVE19863, NEMVE25733
OG0000215	SCHMD15383	NEMVE19007
OG0000218	SCHMD01527	NEMVE06667, NEMVE11926, NEMVE02677
OG0000220	SCHMD07645	NEMVE06570, NEMVE06590
OG0000221	SCHMD10720	NEMVE15584, NEMVE10984, NEMVE08618, NEMVE01044, NEMVE13312, NEMVE05724
OG0000222	SCHMD21612, SCHMD08502	NEMVE13376, NEMVE24575, NEMVE01198, NEMVE01838
OG0000223	SCHMD02890, SCHMD03920	NEMVE02962, NEMVE02939, NEMVE11970
OG0000223	SCHMD02891	NEMVE03410, NEMVE20736, NEMVE06873, NEMVE20688
OG0000223	SCHMD07139, SCHMD25635, SCHMD26287, SCHMD25493	NEMVE05418
OG0000223	SCHMD02892	NEMVE10027, NEMVE13913, NEMVE12172
OG0000223	SCHMD03921, SCHMD02888, SCHMD07141, SCHMD29544, SCHMD25725	NEMVE21368, NEMVE09090
OG0000225	SCHMD14160, SCHMD23340, SCHMD13094, SCHMD25261, SCHMD22794, SCHMD14161	NEMVE22802, NEMVE01960
OG0000226	SCHMD28293	NEMVE09338, NEMVE02942, NEMVE04143, NEMVE15524
OG0000227	SCHMD05353	NEMVE06657, NEMVE07158
OG0000227	SCHMD04380	NEMVE07017, NEMVE03569, NEMVE03503
OG0000230	SCHMD23835, SCHMD14315	NEMVE08205
OG0000231	SCHMD15225, SCHMD17377	NEMVE09601, NEMVE01545, NEMVE09855
OG0000231	SCHMD23026	NEMVE01497
OG0000232	SCHMD14178, SCHMD02027	NEMVE22092
OG0000233	SCHMD05000	NEMVE15649, NEMVE22120, NEMVE04606, NEMVE25346
OG0000233	SCHMD19540, SCHMD06716	NEMVE17242, NEMVE09384, NEMVE18592, NEMVE14816
OG0000233	SCHMD01146, SCHMD07435, SCHMD22145	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883
OG0000234	SCHMD19058, SCHMD11623, SCHMD10215, SCHMD25368	NEMVE11754, NEMVE21946, NEMVE11372
OG0000235	SCHMD29163	NEMVE16102, NEMVE05387
OG0000236	SCHMD00730	NEMVE06799
OG0000238	SCHMD22146, SCHMD14066	NEMVE12144
OG0000239	SCHMD18522	NEMVE15715
OG0000239	SCHMD03432	NEMVE10508, NEMVE14103
OG0000239	SCHMD06547	NEMVE08852
OG0000241	SCHMD13993	NEMVE18298
OG0000242	SCHMD20260	NEMVE05130
OG0000243	SCHMD12372	NEMVE11630, NEMVE10740, NEMVE01235
OG0000244	SCHMD21826	NEMVE23766
OG0000244	SCHMD15740, SCHMD18441, SCHMD21827	NEMVE21797, NEMVE21081, NEMVE13759
OG0000246	SCHMD29618	NEMVE12875
OG0000246	SCHMD02140	NEMVE09525, NEMVE24900
OG0000246	SCHMD16891, SCHMD17961, SCHMD12289	NEMVE06591
OG0000248	SCHMD09553, SCHMD07301, SCHMD15578, SCHMD28870, SCHMD28143, SCHMD26766, SCHMD07305, SCHMD23142, SCHMD07304, SCHMD09549, SCHMD06759, SCHMD00071	NEMVE14891, NEMVE02087, NEMVE21798, NEMVE14482, NEMVE14458
OG0000250	SCHMD07715, SCHMD11126	NEMVE11858
OG0000250	SCHMD28677, SCHMD05190	NEMVE03349, NEMVE03839, NEMVE04035, NEMVE01028, NEMVE01357
OG0000250	SCHMD00165	NEMVE10051
OG0000250	SCHMD03762, SCHMD05189	NEMVE14142
OG0000251	SCHMD06065, SCHMD13275, SCHMD14691, SCHMD28872	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535
OG0000255	SCHMD14618, SCHMD25034	NEMVE09558
OG0000256	SCHMD06220	NEMVE06790
OG0000257	SCHMD15360	NEMVE05150
OG0000258	SCHMD00959	NEMVE03906
OG0000260	SCHMD09054, SCHMD09053	NEMVE10877
OG0000260	SCHMD00231	NEMVE13152, NEMVE12262, NEMVE00014, NEMVE09437, NEMVE09435
OG0000261	SCHMD07513, SCHMD19684, SCHMD09437, SCHMD06264, SCHMD17166	NEMVE17834
OG0000263	SCHMD05151, SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150	NEMVE02731
OG0000265	SCHMD14945, SCHMD03613	NEMVE16690
OG0000265	SCHMD23325, SCHMD14944, SCHMD23326	NEMVE14166
OG0000265	SCHMD11031, SCHMD25284	NEMVE22133
OG0000265	SCHMD18240, SCHMD09007	NEMVE00125, NEMVE14956
OG0000266	SCHMD08189	NEMVE17970
OG0000268	SCHMD02532, SCHMD02534, SCHMD25205, SCHMD21697, SCHMD06925, SCHMD06924, SCHMD06926, SCHMD10813, SCHMD14268, SCHMD08097, SCHMD25441	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005
OG0000269	SCHMD02382, SCHMD21902	NEMVE22828, NEMVE15262
OG0000270	SCHMD21159, SCHMD17864, SCHMD16423	NEMVE06642
OG0000272	SCHMD00882, SCHMD10954, SCHMD00985, SCHMD14678, SCHMD17164	NEMVE07513
OG0000272	SCHMD13324, SCHMD08067	NEMVE13586
OG0000275	SCHMD00604, SCHMD08209, SCHMD24873	NEMVE23270
OG0000277	SCHMD09439	NEMVE07555
OG0000278	SCHMD04708, SCHMD14538	NEMVE13169
OG0000280	SCHMD22604, SCHMD23189	NEMVE13585, NEMVE24119, NEMVE14846
OG0000280	SCHMD23115	NEMVE08588, NEMVE13829, NEMVE10582, NEMVE06959, NEMVE14600
OG0000281	SCHMD28123, SCHMD29220	NEMVE05496, NEMVE09742
OG0000282	SCHMD05137	NEMVE06711, NEMVE06725
OG0000282	SCHMD15635, SCHMD25636	NEMVE08997
OG0000282	SCHMD25893	NEMVE03120, NEMVE08986
OG0000284	SCHMD23360, SCHMD08213	NEMVE09228
OG0000285	SCHMD29037	NEMVE19602, NEMVE11907, NEMVE11739, NEMVE08849, NEMVE10565, NEMVE19215
OG0000287	SCHMD20375, SCHMD22052, SCHMD09584, SCHMD21912, SCHMD24074, SCHMD15817, SCHMD20976, SCHMD00675, SCHMD16477, SCHMD24758, SCHMD25574	NEMVE19439, NEMVE12059, NEMVE02463, NEMVE06816, NEMVE13519
OG0000287	SCHMD02606, SCHMD23013	NEMVE06826
OG0000288	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061	NEMVE01052
OG0000289	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163, SCHMD23289, SCHMD16353	NEMVE22048, NEMVE20877
OG0000292	SCHMD01544	NEMVE25000
OG0000295	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695	NEMVE13612
OG0000297	SCHMD20516, SCHMD13828, SCHMD25287, SCHMD13445, SCHMD23464, SCHMD29160, SCHMD28068, SCHMD13468, SCHMD18296, SCHMD12650, SCHMD13191, SCHMD26237, SCHMD06563, SCHMD06699, SCHMD07648, SCHMD13467, SCHMD19057	NEMVE08136, NEMVE08886
OG0000299	SCHMD13170, SCHMD20344	NEMVE01544, NEMVE14250
OG0000301	SCHMD17564	NEMVE06233
OG0000303	SCHMD12943, SCHMD06255, SCHMD11348	NEMVE00764, NEMVE09168
OG0000305	SCHMD22293	NEMVE13195
OG0000305	SCHMD04764	NEMVE14852
OG0000305	SCHMD01975	NEMVE22819
OG0000306	SCHMD02963, SCHMD23914	NEMVE17887
OG0000306	SCHMD17729	NEMVE12646
OG0000307	SCHMD17178	NEMVE18852, NEMVE18853, NEMVE15305
OG0000308	SCHMD28268	NEMVE06289
OG0000308	SCHMD26369	NEMVE04922
OG0000308	SCHMD01003, SCHMD00895	NEMVE14481, NEMVE22536
OG0000310	SCHMD09298, SCHMD11775	NEMVE06421, NEMVE21881, NEMVE10980, NEMVE15268
OG0000313	SCHMD03134	NEMVE07772, NEMVE22122, NEMVE21924
OG0000313	SCHMD09307	NEMVE09466
OG0000313	SCHMD20212	NEMVE10402, NEMVE08939
OG0000313	SCHMD02125	NEMVE19582
OG0000314	SCHMD02240	NEMVE23854
OG0000315	SCHMD06241	NEMVE02785
OG0000315	SCHMD17654	NEMVE14926, NEMVE12015
OG0000315	SCHMD23953	NEMVE08087
OG0000315	SCHMD01939	NEMVE07786
OG0000316	SCHMD10536, SCHMD22735	NEMVE08746
OG0000316	SCHMD10615, SCHMD19154	NEMVE01734
OG0000317	SCHMD21750, SCHMD18883, SCHMD04765	NEMVE08727, NEMVE14298, NEMVE21499, NEMVE17462
OG0000317	SCHMD15845	NEMVE15696, NEMVE05454, NEMVE21780, NEMVE20889
OG0000319	SCHMD16676	NEMVE00786
OG0000319	SCHMD24889, SCHMD28931	NEMVE24382
OG0000319	SCHMD18992	NEMVE03426, NEMVE08121
OG0000319	SCHMD16067	NEMVE00714
OG0000319	SCHMD16069	NEMVE00937
OG0000321	SCHMD10046	NEMVE02272
OG0000321	SCHMD04699, SCHMD05278	NEMVE07991, NEMVE09403, NEMVE01701, NEMVE09405
OG0000322	SCHMD03845, SCHMD03842	NEMVE06193, NEMVE02760, NEMVE08806, NEMVE01047
OG0000323	SCHMD20297	NEMVE20491
OG0000323	SCHMD21571, SCHMD14125	NEMVE13071
OG0000325	SCHMD10722, SCHMD23724, SCHMD17815, SCHMD15286, SCHMD10721, SCHMD23725, SCHMD23881, SCHMD17816	NEMVE06503, NEMVE02181, NEMVE05508
OG0000326	SCHMD29727	NEMVE13638
OG0000328	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304	NEMVE17398
OG0000332	SCHMD25620, SCHMD25799	NEMVE16005
OG0000332	SCHMD18311	NEMVE01098, NEMVE01130, NEMVE02140
OG0000333	SCHMD26037, SCHMD21228	NEMVE22204
OG0000338	SCHMD23566, SCHMD22193	NEMVE23189, NEMVE10431
OG0000338	SCHMD17969	NEMVE14053
OG0000339	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027	NEMVE11322, NEMVE01443
OG0000341	SCHMD01892, SCHMD01891, SCHMD01893	NEMVE08913
OG0000343	SCHMD10731, SCHMD08099	NEMVE03840, NEMVE10282, NEMVE10285
OG0000346	SCHMD26404	NEMVE01994, NEMVE03423, NEMVE14307, NEMVE06603, NEMVE14387, NEMVE01735
OG0000350	SCHMD23543	NEMVE13780
OG0000352	SCHMD07814	NEMVE06598
OG0000352	SCHMD03216	NEMVE05333, NEMVE08174, NEMVE09599
OG0000353	SCHMD00282, SCHMD11621, SCHMD09276, SCHMD00283, SCHMD07604	NEMVE06098
OG0000356	SCHMD05389, SCHMD00245	NEMVE11501
OG0000356	SCHMD01166	NEMVE11502
OG0000357	SCHMD22062, SCHMD19961	NEMVE24307
OG0000357	SCHMD01155	NEMVE08179
OG0000357	SCHMD28129, SCHMD14037	NEMVE21183
OG0000358	SCHMD28430, SCHMD13052, SCHMD26873	NEMVE21582
OG0000360	SCHMD19691, SCHMD20116	NEMVE20646, NEMVE15243
OG0000360	SCHMD06047	NEMVE02089, NEMVE04676, NEMVE04667
OG0000363	SCHMD20653	NEMVE12633, NEMVE21531
OG0000363	SCHMD29224, SCHMD24626, SCHMD24587, SCHMD26634	NEMVE08135
OG0000364	SCHMD15142, SCHMD27939	NEMVE18216, NEMVE18218
OG0000367	SCHMD09947	NEMVE15237
OG0000370	SCHMD02385, SCHMD02384	NEMVE09119
OG0000372	SCHMD11546	NEMVE21923
OG0000372	SCHMD21831, SCHMD11336	NEMVE13664
OG0000372	SCHMD16554	NEMVE18040
OG0000373	SCHMD08646, SCHMD00201	NEMVE23724
OG0000373	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011	NEMVE07978
OG0000374	SCHMD04677, SCHMD23864	NEMVE14343
OG0000375	SCHMD00715	NEMVE08516, NEMVE22003
OG0000377	SCHMD27511	NEMVE07523
OG0000378	SCHMD07011, SCHMD12188	NEMVE10276
OG0000378	SCHMD05583	NEMVE03549
OG0000379	SCHMD22438, SCHMD05351	NEMVE21880, NEMVE24618
OG0000379	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990, SCHMD09123, SCHMD25695, SCHMD13001, SCHMD18502, SCHMD22857, SCHMD24201, SCHMD26339, SCHMD04411, SCHMD20343, SCHMD13002, SCHMD08265, SCHMD18189, SCHMD00174	NEMVE08922
OG0000380	SCHMD01720, SCHMD16935, SCHMD05875, SCHMD04175	NEMVE17204
OG0000381	SCHMD14884, SCHMD02643, SCHMD27041	NEMVE10219, NEMVE24338, NEMVE23641
OG0000382	SCHMD22346	NEMVE12555, NEMVE10793, NEMVE08025
OG0000382	SCHMD02294	NEMVE12837, NEMVE02105
OG0000382	SCHMD02292	NEMVE14766
OG0000384	SCHMD15878	NEMVE13549
OG0000384	SCHMD19488, SCHMD18051	NEMVE08147
OG0000385	SCHMD02710	NEMVE19068
OG0000386	SCHMD17175, SCHMD15137, SCHMD15138, SCHMD06530, SCHMD06529, SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800	NEMVE16157, NEMVE00367, NEMVE01134, NEMVE02065, NEMVE18127, NEMVE15594
OG0000389	SCHMD03232, SCHMD09731	NEMVE09300, NEMVE09295, NEMVE00051, NEMVE15129, NEMVE12486, NEMVE09303
OG0000392	SCHMD08120	NEMVE01067, NEMVE07781
OG0000393	SCHMD10497	NEMVE10184
OG0000395	SCHMD07915	NEMVE11003, NEMVE10074
OG0000397	SCHMD20119	NEMVE17031
OG0000397	SCHMD04641	NEMVE01578
OG0000399	SCHMD00926	NEMVE02783
OG0000399	SCHMD06729	NEMVE21873
OG0000399	SCHMD23059	NEMVE13243
OG0000400	SCHMD00908	NEMVE02413, NEMVE03765
OG0000400	SCHMD12218	NEMVE00138
OG0000400	SCHMD24156	NEMVE06853
OG0000402	SCHMD02881, SCHMD11412	NEMVE24242, NEMVE07426, NEMVE15505, NEMVE15504, NEMVE13271, NEMVE07421
OG0000404	SCHMD02429	NEMVE01387, NEMVE07548
OG0000404	SCHMD03546	NEMVE11475, NEMVE01435
OG0000404	SCHMD06033	NEMVE15643
OG0000404	SCHMD09283	NEMVE02369
OG0000405	SCHMD26927, SCHMD22788, SCHMD20823	NEMVE13877
OG0000409	SCHMD04012, SCHMD22098	NEMVE00946
OG0000409	SCHMD03752	NEMVE13902
OG0000410	SCHMD21633, SCHMD26345, SCHMD13039, SCHMD24537, SCHMD23335, SCHMD08891	NEMVE16822, NEMVE22138
OG0000411	SCHMD01429	NEMVE17743, NEMVE08444
OG0000412	SCHMD26267, SCHMD21996, SCHMD18753, SCHMD11584	NEMVE12461, NEMVE13451, NEMVE16451, NEMVE06524, NEMVE00046
OG0000413	SCHMD19663	NEMVE05971
OG0000413	SCHMD18817, SCHMD28614	NEMVE18974
OG0000420	SCHMD23004	NEMVE15235, NEMVE22999, NEMVE13892, NEMVE00087
OG0000422	SCHMD13923, SCHMD28499, SCHMD13922, SCHMD11782, SCHMD13921, SCHMD19755, SCHMD21866	NEMVE02846
OG0000423	SCHMD29684	NEMVE14346
OG0000424	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568	NEMVE13993, NEMVE20112, NEMVE07389, NEMVE14806, NEMVE19359, NEMVE13676
OG0000426	SCHMD02251	NEMVE05016
OG0000426	SCHMD20249	NEMVE22427
OG0000426	SCHMD19378, SCHMD08176	NEMVE09058
OG0000427	SCHMD05143	NEMVE10410, NEMVE10716
OG0000430	SCHMD11436	NEMVE22397, NEMVE14198, NEMVE14199, NEMVE22695, NEMVE12595, NEMVE14935
OG0000430	SCHMD02042	NEMVE17451, NEMVE09634
OG0000432	SCHMD11313	NEMVE08466
OG0000432	SCHMD08553, SCHMD16033	NEMVE15791
OG0000433	SCHMD05136	NEMVE05274
OG0000433	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790	NEMVE25882, NEMVE19705
OG0000434	SCHMD11371, SCHMD07829	NEMVE23107, NEMVE01233, NEMVE09499, NEMVE05105
OG0000435	SCHMD12216, SCHMD19476	NEMVE24017
OG0000436	SCHMD13323, SCHMD09381	NEMVE06326
OG0000436	SCHMD19812, SCHMD12383, SCHMD19813	NEMVE22110
OG0000440	SCHMD23268	NEMVE24719
OG0000440	SCHMD12332	NEMVE13462
OG0000442	SCHMD12679	NEMVE15081, NEMVE00053
OG0000443	SCHMD09029	NEMVE03493
OG0000444	SCHMD00767, SCHMD00766	NEMVE14919
OG0000445	SCHMD29179	NEMVE14650
OG0000446	SCHMD07122, SCHMD07123, SCHMD11163	NEMVE22464
OG0000446	SCHMD12871	NEMVE14089
OG0000447	SCHMD15169, SCHMD15170, SCHMD24266	NEMVE16106
OG0000449	SCHMD07671	NEMVE18644
OG0000450	SCHMD15839, SCHMD21713	NEMVE22423
OG0000454	SCHMD11564	NEMVE05253
OG0000458	SCHMD04852, SCHMD04851	NEMVE19181, NEMVE20462
OG0000459	SCHMD17754	NEMVE01634, NEMVE22834
OG0000461	SCHMD03515	NEMVE16015, NEMVE02669
OG0000461	SCHMD06358	NEMVE01791, NEMVE24592
OG0000465	SCHMD09590	NEMVE13428
OG0000465	SCHMD27578, SCHMD03407, SCHMD17039	NEMVE08874
OG0000467	SCHMD17174, SCHMD20889, SCHMD15139, SCHMD03258, SCHMD22899, SCHMD16369	NEMVE14048
OG0000469	SCHMD15597	NEMVE09305
OG0000469	SCHMD09418	NEMVE19141, NEMVE03029
OG0000470	SCHMD03185	NEMVE21967
OG0000471	SCHMD15400, SCHMD13688	NEMVE11487
OG0000472	SCHMD01784, SCHMD01783	NEMVE20356, NEMVE23755, NEMVE16025, NEMVE01070, NEMVE13924
OG0000473	SCHMD29413, SCHMD13933	NEMVE16803, NEMVE13559, NEMVE05998, NEMVE06741
OG0000474	SCHMD05095	NEMVE07691, NEMVE14866, NEMVE22564, NEMVE20392, NEMVE06375
OG0000475	SCHMD03320	NEMVE06628
OG0000476	SCHMD25720, SCHMD19904	NEMVE26012, NEMVE14062
OG0000476	SCHMD04015	NEMVE18829
OG0000477	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496	NEMVE06227, NEMVE19028, NEMVE02504
OG0000478	SCHMD11958, SCHMD18286, SCHMD18287, SCHMD14103, SCHMD12511, SCHMD15398, SCHMD08460	NEMVE07361, NEMVE10350
OG0000479	SCHMD14823, SCHMD04174	NEMVE01571
OG0000480	SCHMD19204, SCHMD14582, SCHMD09535	NEMVE15945, NEMVE13632, NEMVE03415
OG0000481	SCHMD12328	NEMVE14291
OG0000481	SCHMD11352, SCHMD11001	NEMVE08558, NEMVE19919
OG0000481	SCHMD06297	NEMVE15147
OG0000482	SCHMD06210, SCHMD03012, SCHMD24519, SCHMD16548	NEMVE07212
OG0000482	SCHMD03011	NEMVE16583
OG0000484	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110	NEMVE01977
OG0000485	SCHMD13016, SCHMD17436	NEMVE22788, NEMVE13734, NEMVE13331
OG0000485	SCHMD16799	NEMVE07747, NEMVE13855, NEMVE20860, NEMVE14808
OG0000488	SCHMD01306, SCHMD17798, SCHMD16340	NEMVE15686, NEMVE21984, NEMVE10971, NEMVE05317, NEMVE01783
OG0000489	SCHMD11851, SCHMD19803, SCHMD25207	NEMVE06997
OG0000489	SCHMD11850, SCHMD24502, SCHMD26324	NEMVE07011
OG0000490	SCHMD21870	NEMVE01389
OG0000490	SCHMD21871	NEMVE17356
