Orthogroup	LYTVA_ok	DROME
OG0000249	LYTVA_00161	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490
OG0000250	LYTVA_04806, LYTVA_21908	DROME14382
OG0000250	LYTVA_28209	DROME11256, DROME11255, DROME11257
OG0000251	LYTVA_10259	DROME21783
OG0000251	LYTVA_08931	DROME19364, DROME15998, DROME15997
OG0000251	LYTVA_03091	DROME12998, DROME12997
OG0000255	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292	DROME20722, DROME05791, DROME18596
OG0000256	LYTVA_17873	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058
OG0000257	LYTVA_13638	DROME01840, DROME01838, DROME01839, DROME01837
OG0000257	LYTVA_26231	DROME12936
OG0000258	LYTVA_18309	DROME20383
OG0000258	LYTVA_23522	DROME17641, DROME17639, DROME17640
OG0000260	LYTVA_02941	DROME17607, DROME17608, DROME17606
OG0000260	LYTVA_22814	DROME16635, DROME16636
OG0000261	LYTVA_03764, LYTVA_00402	DROME06684, DROME06680, DROME06690, DROME06687, DROME06691, DROME06685, DROME06688, DROME06681, DROME06686, DROME06689, DROME06679, DROME06682, DROME06683
OG0000265	LYTVA_27571, LYTVA_27683	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975
OG0000265	LYTVA_23503	DROME00452
OG0000266	LYTVA_29614	DROME07807
OG0000268	LYTVA_05677	DROME00943, DROME00944
OG0000270	LYTVA_15035	DROME14671, DROME14672, DROME14673, DROME14674
OG0000270	LYTVA_24403	DROME08572, DROME08571, DROME08577, DROME08573, DROME08576, DROME08574, DROME08575
OG0000271	LYTVA_06909, LYTVA_01054, LYTVA_19544	DROME19668, DROME19667
OG0000272	LYTVA_01003	DROME05031, DROME05029, DROME05030
OG0000274	LYTVA_22032, LYTVA_22989, LYTVA_09806, LYTVA_20746	DROME03975, DROME03976, DROME03972, DROME03974, DROME03973, DROME17174, DROME21409
OG0000274	LYTVA_00583, LYTVA_00582	DROME01792
OG0000275	LYTVA_10999	DROME13685
OG0000275	LYTVA_22342	DROME06338
OG0000277	LYTVA_08395	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342
OG0000278	LYTVA_29542	DROME02023
OG0000280	LYTVA_10371	DROME13326
OG0000280	LYTVA_06803	DROME06229
OG0000282	LYTVA_01761	DROME05714
OG0000282	LYTVA_07993	DROME11686
OG0000284	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389	DROME17657
OG0000284	LYTVA_20653	DROME09381, DROME09382
OG0000285	LYTVA_02472, LYTVA_02471, LYTVA_16191, LYTVA_10934, LYTVA_01900, LYTVA_00819, LYTVA_10933	DROME00993
OG0000287	LYTVA_22947	DROME21610, DROME21611, DROME21612, DROME21613
OG0000287	LYTVA_26280, LYTVA_13885, LYTVA_02363, LYTVA_02361, LYTVA_22051, LYTVA_11492, LYTVA_02364, LYTVA_22944	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455
OG0000289	LYTVA_08530	DROME10658, DROME10659
OG0000296	LYTVA_00283	DROME17565, DROME17564, DROME17562, DROME17563
OG0000296	LYTVA_22295	DROME19290, DROME19291
OG0000299	LYTVA_07089	DROME07127, DROME07124, DROME07123
OG0000302	LYTVA_01256	DROME06085
OG0000302	LYTVA_10688, LYTVA_15097, LYTVA_22871, LYTVA_22870, LYTVA_12444, LYTVA_23420, LYTVA_26886, LYTVA_23424	DROME10773, DROME10774, DROME10775, DROME06441
OG0000305	LYTVA_16632	DROME05696, DROME05695, DROME05694, DROME14843, DROME05690, DROME05691, DROME05692
OG0000305	LYTVA_15733	DROME04466
OG0000306	LYTVA_05730	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376
OG0000308	LYTVA_19994, LYTVA_00091	DROME05159
OG0000310	LYTVA_24764, LYTVA_27096, LYTVA_01202, LYTVA_01201, LYTVA_05847, LYTVA_09671, LYTVA_17316, LYTVA_12375, LYTVA_07118, LYTVA_29000	DROME16770
OG0000312	LYTVA_24273	DROME07843, DROME07844, DROME07846, DROME07845
OG0000312	LYTVA_30225	DROME16932
OG0000312	LYTVA_14217	DROME10814, DROME10815
OG0000313	LYTVA_13685	DROME15510
OG0000313	LYTVA_23108	DROME21546
OG0000314	LYTVA_04787	DROME09997, DROME09992, DROME09995, DROME09999, DROME09991, DROME09996, DROME09998, DROME10001, DROME09993, DROME10000, DROME09994
OG0000315	LYTVA_09346	DROME13631
OG0000315	LYTVA_15142	DROME06438, DROME06439, DROME06437
OG0000316	LYTVA_11631	DROME10369
OG0000316	LYTVA_05423	DROME07384
OG0000316	LYTVA_07908	DROME19451, DROME19452
OG0000317	LYTVA_06194	DROME12241
OG0000321	LYTVA_23191	DROME05701, DROME05702
OG0000321	LYTVA_08758	DROME13031
OG0000323	LYTVA_14040	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713
OG0000324	LYTVA_19435, LYTVA_26509, LYTVA_29629, LYTVA_25086, LYTVA_14189, LYTVA_03696, LYTVA_20246, LYTVA_03247, LYTVA_10455, LYTVA_05642, LYTVA_23874, LYTVA_03586, LYTVA_27410, LYTVA_07464, LYTVA_11790, LYTVA_22250	DROME20725
OG0000324	LYTVA_17302, LYTVA_00772, LYTVA_12914	DROME02150
OG0000328	LYTVA_11793, LYTVA_17362	DROME07568, DROME07570, DROME07572, DROME07569, DROME07567, DROME07566, DROME07571, DROME13228, DROME13229, DROME13227, DROME13226, DROME13225, DROME13222, DROME13223, DROME13224, DROME13221
OG0000329	LYTVA_01991, LYTVA_04970	DROME07577, DROME07578
OG0000333	LYTVA_05748, LYTVA_16654	DROME19659
OG0000338	LYTVA_05136	DROME21194, DROME21193
OG0000338	LYTVA_00791	DROME21975
OG0000338	LYTVA_01358	DROME04558
OG0000339	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467	DROME16744
OG0000341	LYTVA_10929	DROME01201, DROME01199, DROME01200
OG0000344	LYTVA_20774, LYTVA_20773	DROME19431
OG0000345	LYTVA_03014	DROME12026, DROME12025, DROME12024
OG0000346	LYTVA_28106	DROME08758
OG0000347	LYTVA_25788, LYTVA_26152	DROME17680
OG0000350	LYTVA_20079	DROME03410, DROME08099
OG0000350	LYTVA_19278, LYTVA_25339	DROME00438
OG0000352	LYTVA_04087, LYTVA_27834	DROME14143, DROME14145, DROME14147, DROME14146, DROME14148, DROME14144
OG0000353	LYTVA_01510	DROME09963, DROME09967, DROME09962, DROME09961, DROME09960, DROME09954, DROME09959, DROME09952, DROME09965, DROME09966, DROME09964, DROME09957, DROME09953, DROME09955, DROME09969, DROME09968, DROME18221
OG0000356	LYTVA_03031	DROME01295, DROME01294
OG0000356	LYTVA_12824, LYTVA_04860	DROME01953
OG0000357	LYTVA_11988, LYTVA_11987	DROME13834
OG0000359	LYTVA_16943	DROME11803
OG0000363	LYTVA_19730, LYTVA_05256, LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892, LYTVA_13711, LYTVA_21653	DROME18487
OG0000365	LYTVA_15345	DROME05773, DROME05774, DROME15910
OG0000367	LYTVA_24456	DROME13648, DROME13646, DROME13647
OG0000371	LYTVA_07987, LYTVA_18253, LYTVA_26533, LYTVA_00668, LYTVA_00667, LYTVA_22063, LYTVA_24627, LYTVA_18100, LYTVA_24630	DROME01678, DROME02633, DROME02636
OG0000372	LYTVA_03697	DROME09531
OG0000373	LYTVA_27427	DROME14548, DROME20852, DROME16822
OG0000373	LYTVA_11109	DROME07671, DROME06849, DROME07655, DROME22084, DROME00576
OG0000374	LYTVA_22056	DROME04717, DROME04718, DROME04716
OG0000374	LYTVA_28388	DROME00970, DROME00969, DROME00968, DROME00971
OG0000374	LYTVA_17909	DROME04429, DROME04427, DROME04428
OG0000375	LYTVA_06266	DROME21630
OG0000375	LYTVA_07238	DROME07013
OG0000378	LYTVA_03257	DROME09766, DROME09767
OG0000378	LYTVA_02110	DROME02404, DROME02403, DROME02400, DROME02401
OG0000379	LYTVA_05437	DROME09607
OG0000379	LYTVA_18554	DROME21997, DROME22000, DROME21995, DROME22001, DROME21994, DROME21998
OG0000379	LYTVA_20027	DROME02844
OG0000379	LYTVA_23890, LYTVA_08324	DROME07921
OG0000382	LYTVA_02944	DROME01475
OG0000384	LYTVA_14422	DROME14888, DROME14889
OG0000384	LYTVA_30064, LYTVA_17267, LYTVA_14898	DROME03187, DROME03190, DROME03189, DROME03188
OG0000385	LYTVA_24174, LYTVA_28777, LYTVA_02510, LYTVA_20464, LYTVA_23283, LYTVA_21446	DROME05997, DROME09713, DROME09714, DROME09715, DROME05708, DROME05707
OG0000389	LYTVA_09557	DROME17945
OG0000390	LYTVA_12988, LYTVA_24095, LYTVA_25744	DROME01744, DROME01742, DROME02737, DROME01739, DROME01741
OG0000391	LYTVA_06760	DROME04498, DROME04500, DROME04499
OG0000393	LYTVA_07049, LYTVA_04769, LYTVA_02534, LYTVA_19296	DROME13322
OG0000393	LYTVA_29904	DROME20684
OG0000395	LYTVA_07488	DROME04257, DROME04288, DROME04261, DROME04269, DROME04291, DROME04254, DROME04270, DROME04235, DROME04287, DROME04249, DROME04271, DROME04233, DROME04250, DROME04252, DROME04302, DROME04290, DROME04263, DROME04283, DROME04260, DROME04243, DROME04262, DROME04298, DROME04297, DROME04272, DROME04267, DROME04232, DROME04251, DROME04265, DROME04281, DROME04264, DROME04280, DROME04248, DROME04275, DROME04299, DROME04237, DROME04300, DROME04229, DROME04296, DROME04256, DROME04285, DROME04282, DROME04279, DROME04239, DROME04253, DROME04273, DROME04259, DROME04286, DROME04258, DROME04234, DROME04241, DROME04266, DROME04238, DROME04295, DROME04242, DROME04247, DROME04293, DROME04289, DROME04301, DROME04246, DROME04231, DROME04278
OG0000395	LYTVA_12387	DROME04228
OG0000397	LYTVA_01829	DROME14885
OG0000399	LYTVA_10216	DROME21835
OG0000400	LYTVA_21682	DROME09694
OG0000400	LYTVA_21440	DROME14016
OG0000401	LYTVA_03050, LYTVA_06551, LYTVA_17743, LYTVA_12806	DROME20041
OG0000402	LYTVA_17451, LYTVA_17450	DROME12090
OG0000403	LYTVA_09740, LYTVA_17322, LYTVA_05699	DROME06350
OG0000404	LYTVA_11246	DROME17748
OG0000404	LYTVA_11319, LYTVA_26787	DROME20525
OG0000404	LYTVA_12143	DROME16096
OG0000409	LYTVA_04867, LYTVA_17260, LYTVA_24503	DROME19502
OG0000409	LYTVA_29459	DROME11210, DROME11209
OG0000411	LYTVA_28501	DROME16025, DROME16024, DROME16016, DROME16020, DROME16017, DROME16021, DROME16026, DROME16027, DROME16018, DROME16023, DROME16014, DROME16022, DROME16015, DROME16019, DROME16028
OG0000412	LYTVA_01548, LYTVA_08305	DROME09076
OG0000412	LYTVA_13235	DROME02464, DROME13336, DROME13334, DROME13335, DROME15399
OG0000413	LYTVA_30013	DROME21174
OG0000413	LYTVA_27164	DROME13327, DROME13328
OG0000415	LYTVA_15027	DROME01505, DROME01506
OG0000417	LYTVA_13119, LYTVA_09421, LYTVA_01195, LYTVA_22673	DROME01308, DROME01309
OG0000419	LYTVA_16286	DROME06034, DROME04433
OG0000420	LYTVA_21253, LYTVA_08019, LYTVA_16847, LYTVA_24513, LYTVA_18312, LYTVA_26593, LYTVA_25540	DROME02672
OG0000424	LYTVA_23549, LYTVA_05964, LYTVA_25545, LYTVA_03567	DROME02090, DROME02075, DROME02066, DROME02076, DROME02077, DROME02078, DROME02064, DROME02063, DROME02062, DROME02065, DROME02081, DROME12353, DROME17176, DROME17175, DROME00623, DROME03850, DROME03851, DROME06196, DROME14713, DROME14583, DROME14582, DROME14580, DROME14579, DROME14581, DROME08237, DROME08236, DROME08235
OG0000425	LYTVA_08575	DROME14160, DROME14161, DROME14159, DROME14158
OG0000426	LYTVA_06898	DROME16357, DROME16356
OG0000426	LYTVA_28523, LYTVA_10466	DROME09933, DROME09928, DROME09929, DROME09932, DROME09931, DROME09930, DROME09934
OG0000427	LYTVA_16595	DROME05699, DROME05698
OG0000427	LYTVA_19896	DROME18355, DROME18356
OG0000429	LYTVA_08351, LYTVA_05078	DROME19525, DROME07553, DROME07552, DROME06812
OG0000431	LYTVA_04640	DROME11410, DROME11409, DROME11408
OG0000432	LYTVA_08315	DROME05881, DROME05880, DROME05879, DROME02818, DROME02819, DROME02816, DROME02817, DROME02883
OG0000433	LYTVA_26219	DROME00007, DROME00005, DROME00004, DROME00006
OG0000433	LYTVA_06955	DROME20425, DROME20423, DROME20424
OG0000435	LYTVA_27506	DROME03996, DROME03995
OG0000442	LYTVA_03518	DROME13942
OG0000442	LYTVA_02198	DROME12188
OG0000442	LYTVA_11814, LYTVA_13337	DROME01916
OG0000443	LYTVA_07561	DROME14734, DROME14735, DROME14732, DROME14733
OG0000444	LYTVA_22417, LYTVA_07815	DROME21032
OG0000444	LYTVA_19323	DROME03786, DROME03789, DROME03788, DROME03787
OG0000445	LYTVA_04989, LYTVA_19669, LYTVA_09903, LYTVA_09664	DROME06725, DROME06723, DROME06724, DROME20153, DROME20152
OG0000446	LYTVA_21122	DROME07092
OG0000446	LYTVA_02398, LYTVA_06665	DROME06421
OG0000446	LYTVA_14389	DROME06051, DROME06050
OG0000447	LYTVA_12231	DROME20929, DROME20928
OG0000449	LYTVA_07905, LYTVA_11661	DROME16469, DROME12596, DROME17501, DROME17500, DROME07747
OG0000450	LYTVA_17101	DROME16711, DROME16712
OG0000461	LYTVA_27812	DROME17428
OG0000463	LYTVA_20402	DROME20596, DROME20593, DROME20591, DROME20594, DROME20592, DROME20598, DROME20599, DROME20595, DROME20597
OG0000465	LYTVA_30093	DROME11515, DROME11516
OG0000465	LYTVA_15105	DROME03278
OG0000466	LYTVA_11121, LYTVA_13501, LYTVA_19960, LYTVA_10498, LYTVA_26346, LYTVA_17159, LYTVA_23863, LYTVA_26185	DROME06663, DROME06661, DROME06536
OG0000467	LYTVA_22913	DROME21658, DROME21660, DROME21659
OG0000469	LYTVA_00030	DROME18292, DROME18291, DROME18290
OG0000470	LYTVA_08829	DROME21570, DROME21569
OG0000470	LYTVA_28529	DROME21239
OG0000475	LYTVA_01550	DROME08667, DROME08669, DROME08666, DROME08668
OG0000476	LYTVA_25122	DROME19464, DROME19463
OG0000477	LYTVA_20782	DROME04864, DROME04863, DROME04862, DROME04860, DROME04861, DROME12702, DROME12706, DROME12705, DROME12703
OG0000479	LYTVA_06137, LYTVA_28172	DROME10906, DROME10907, DROME10905, DROME10908, DROME10909
OG0000479	LYTVA_05897	DROME19907, DROME19910, DROME19906, DROME19908, DROME19909, DROME19905, DROME19911
OG0000480	LYTVA_02506	DROME18226, DROME18222, DROME18229, DROME18223, DROME18227, DROME18225, DROME18224, DROME18228
OG0000481	LYTVA_03656	DROME19418
OG0000482	LYTVA_27236, LYTVA_29735	DROME19126, DROME19125
OG0000484	LYTVA_07250	DROME18988, DROME18995, DROME18994, DROME18989, DROME18985, DROME18986, DROME18992, DROME18993, DROME18990, DROME18987, DROME18991, DROME18996
OG0000485	LYTVA_18258	DROME01103, DROME01104, DROME14453
OG0000486	LYTVA_11725, LYTVA_25120, LYTVA_29743, LYTVA_02899	DROME11708
OG0000488	LYTVA_08628	DROME14756, DROME14758
OG0000490	LYTVA_11400	DROME19662, DROME19663, DROME19666, DROME19664, DROME19665
OG0000491	LYTVA_10685, LYTVA_06011	DROME21061, DROME21062, DROME21060, DROME21059
OG0000496	LYTVA_09688	DROME00063
OG0000497	LYTVA_10382	DROME19794, DROME19793
OG0000497	LYTVA_04632	DROME03293, DROME03295, DROME03292, DROME03294
OG0000498	LYTVA_16978	DROME20580, DROME20579, DROME20582, DROME20577, DROME20581, DROME20578
OG0000503	LYTVA_17922, LYTVA_19324	DROME08711, DROME08712
OG0000503	LYTVA_12188	DROME00919, DROME00918
OG0000505	LYTVA_05839	DROME09303
OG0000506	LYTVA_28601	DROME20212, DROME20211, DROME20206, DROME20208, DROME20209, DROME20213, DROME20215, DROME20219, DROME20218, DROME20214, DROME20216, DROME20217
OG0000508	LYTVA_12099	DROME02055
OG0000508	LYTVA_28377	DROME08723, DROME08722, DROME08721
OG0000510	LYTVA_19046, LYTVA_02807, LYTVA_16080	DROME17661, DROME17660, DROME17663, DROME17662, DROME17659, DROME15630, DROME15629, DROME02254
OG0000513	LYTVA_03566	DROME18217, DROME18219, DROME18220, DROME18218, DROME18215, DROME18216
OG0000514	LYTVA_15398	DROME10575, DROME10574, DROME10569, DROME10572, DROME10570, DROME10576, DROME10573, DROME10571
OG0000515	LYTVA_07120, LYTVA_07117, LYTVA_20113, LYTVA_20114, LYTVA_28123, LYTVA_22248, LYTVA_11079, LYTVA_15154, LYTVA_26737, LYTVA_19505, LYTVA_09455	DROME14318
OG0000519	LYTVA_06076, LYTVA_05363, LYTVA_05364, LYTVA_13323	DROME08599
OG0000520	LYTVA_00781	DROME12834
OG0000520	LYTVA_18628	DROME14866, DROME14865
OG0000521	LYTVA_03547	DROME16066, DROME16068, DROME16065, DROME16069, DROME16070, DROME16071, DROME16067
OG0000523	LYTVA_00966	DROME01790
OG0000524	LYTVA_27652	DROME16877, DROME16870, DROME16868, DROME16873, DROME16869, DROME16871, DROME16876, DROME16872, DROME16879, DROME16874, DROME16867, DROME16865, DROME16862, DROME16878, DROME16863, DROME16859, DROME16860, DROME16875, DROME16880, DROME16866, DROME16864, DROME16861, DROME16858
OG0000525	LYTVA_27355	DROME10425
OG0000525	LYTVA_20949	DROME20723, DROME20724, DROME20720, DROME20721
OG0000528	LYTVA_25533	DROME11293, DROME11294, DROME11295, DROME11296
OG0000529	LYTVA_23159	DROME08794, DROME08796, DROME08798, DROME08797, DROME08795, DROME05074, DROME05075, DROME05072, DROME05073
OG0000530	LYTVA_01074	DROME18198, DROME18195, DROME18196, DROME18193, DROME18191, DROME18192, DROME18194, DROME18190, DROME18199, DROME18197
OG0000534	LYTVA_09901, LYTVA_21092	DROME11197, DROME11196, DROME11195, DROME11194
OG0000537	LYTVA_04641	DROME00914
OG0000545	LYTVA_08840	DROME21375, DROME21376, DROME21377
OG0000548	LYTVA_06015	DROME12062, DROME12064, DROME12063
OG0000549	LYTVA_22278	DROME15009
OG0000550	LYTVA_10848, LYTVA_27069	DROME18341, DROME18338, DROME18340, DROME18339, DROME18337
OG0000551	LYTVA_09908, LYTVA_12970, LYTVA_25441, LYTVA_01943, LYTVA_20915, LYTVA_09909	DROME20755, DROME20754, DROME20757, DROME20756, DROME17228, DROME20767, DROME20760, DROME20758, DROME20761, DROME20765, DROME13495, DROME20763, DROME20762, DROME20766
OG0000552	LYTVA_03254, LYTVA_15858	DROME03162, DROME03867
OG0000553	LYTVA_09391	DROME21018, DROME21017, DROME21019
OG0000554	LYTVA_09845	DROME13166, DROME13165, DROME13164
OG0000560	LYTVA_26084, LYTVA_16607, LYTVA_16609, LYTVA_20278, LYTVA_28476, LYTVA_01495	DROME17254
OG0000562	LYTVA_01419	DROME02768, DROME02766, DROME02765, DROME02767, DROME02764
OG0000564	LYTVA_23030, LYTVA_26193	DROME17396
OG0000566	LYTVA_16321	DROME04343, DROME04344, DROME04345
OG0000567	LYTVA_27754, LYTVA_12299	DROME15246, DROME04098, DROME04097, DROME15019
OG0000570	LYTVA_13452, LYTVA_24675	DROME14109
OG0000573	LYTVA_17570	DROME20963
OG0000574	LYTVA_26701	DROME20472
OG0000574	LYTVA_10809	DROME13727
OG0000575	LYTVA_27938	DROME03938
OG0000576	LYTVA_26208	DROME12649, DROME12657, DROME12653, DROME12651, DROME12650, DROME12655, DROME12654, DROME12648, DROME12652, DROME12656
OG0000578	LYTVA_22088	DROME00903, DROME00906, DROME00904, DROME00909, DROME00905, DROME00907, DROME00908
OG0000579	LYTVA_05380	DROME18276, DROME18279, DROME18282, DROME18281, DROME18280, DROME18278, DROME18277
OG0000580	LYTVA_27127, LYTVA_01329, LYTVA_15310	DROME05049, DROME05053, DROME05052, DROME05051, DROME05054, DROME05047, DROME05050, DROME05048, DROME05055
OG0000581	LYTVA_20217	DROME04316
OG0000581	LYTVA_20223	DROME12403
OG0000582	LYTVA_16729	DROME21391, DROME21390, DROME21388, DROME21389, DROME21385, DROME21387, DROME21386, DROME21392, DROME21393
OG0000583	LYTVA_02410	DROME06718, DROME11767, DROME11759, DROME11760, DROME11761, DROME11765, DROME11762, DROME11766
OG0000587	LYTVA_14343, LYTVA_26577	DROME16670, DROME16671, DROME16672
OG0000587	LYTVA_09394	DROME16137
OG0000588	LYTVA_02313	DROME00241, DROME00240, DROME20059, DROME09587
OG0000589	LYTVA_27829	DROME21469, DROME21464, DROME21466, DROME21463, DROME21468, DROME21471, DROME21470, DROME21465, DROME21467
OG0000590	LYTVA_12360	DROME00417
OG0000591	LYTVA_18700	DROME20132, DROME20133, DROME20134
OG0000591	LYTVA_26896	DROME02758
OG0000594	LYTVA_00318, LYTVA_12514	DROME15095, DROME15096, DROME15094
OG0000597	LYTVA_08995, LYTVA_09001	DROME04131, DROME04129, DROME04130
OG0000600	LYTVA_06939	DROME15794, DROME15792, DROME15791, DROME15789, DROME15786, DROME15790, DROME15788, DROME15787, DROME15793, DROME15795, DROME15797, DROME15796
OG0000601	LYTVA_25885, LYTVA_09449, LYTVA_06884	DROME21591, DROME21589, DROME21590
OG0000602	LYTVA_06542	DROME10244
OG0000602	LYTVA_02334, LYTVA_28424	DROME11259, DROME11258
OG0000603	LYTVA_12055	DROME16375, DROME16373, DROME16372, DROME16376, DROME16374
OG0000604	LYTVA_15560	DROME04675, DROME04678, DROME04673, DROME04681, DROME04677, DROME04672, DROME04674, DROME04680, DROME04676, DROME04679
OG0000610	LYTVA_17940	DROME02040, DROME02039, DROME02041
OG0000611	LYTVA_07188	DROME19843, DROME19842, DROME19846, DROME19847, DROME19844, DROME19845, DROME19841
OG0000611	LYTVA_21486	DROME01553, DROME01552, DROME01554
OG0000612	LYTVA_17035	DROME04304
OG0000612	LYTVA_18667	DROME00841
OG0000613	LYTVA_03903	DROME11661, DROME11657, DROME11660, DROME11656, DROME11658, DROME11659
OG0000614	LYTVA_08490	DROME20120, DROME20121, DROME20122, DROME20119
OG0000615	LYTVA_29719	DROME09018, DROME09015, DROME09017, DROME09016, DROME09014, DROME09019
OG0000616	LYTVA_14032	DROME06628, DROME06631, DROME06630, DROME06629
OG0000619	LYTVA_00565	DROME01411, DROME01409, DROME01406, DROME01407, DROME01404, DROME01403, DROME01408, DROME01405, DROME01410
OG0000621	LYTVA_13839	DROME12043
OG0000622	LYTVA_19161, LYTVA_26282, LYTVA_28085, LYTVA_09017, LYTVA_26060, LYTVA_22042, LYTVA_13956, LYTVA_26197, LYTVA_28100, LYTVA_22041, LYTVA_03734	DROME02917
OG0000623	LYTVA_05482	DROME13642
OG0000623	LYTVA_02662	DROME13267, DROME13269, DROME13273, DROME13272, DROME13270, DROME13271, DROME13268, DROME13266, DROME19458, DROME19644, DROME09777, DROME09776
OG0000624	LYTVA_17510, LYTVA_30177, LYTVA_22160, LYTVA_15747	DROME05635, DROME05636, DROME05638, DROME05634, DROME05639, DROME05637, DROME08947, DROME08946, DROME08945
OG0000625	LYTVA_10178	DROME07819, DROME00264, DROME00265, DROME00249
OG0000628	LYTVA_13954	DROME13958
OG0000628	LYTVA_03881	DROME17423
OG0000629	LYTVA_20124	DROME03521
OG0000629	LYTVA_20962, LYTVA_17253	DROME15755
OG0000635	LYTVA_07426	DROME10346, DROME10345, DROME09950, DROME20244, DROME20945, DROME11733, DROME11732, DROME11731, DROME04651, DROME04649, DROME04652
OG0000636	LYTVA_29351	DROME13985, DROME13986, DROME13982, DROME13979, DROME13976, DROME13972, DROME13974, DROME13975, DROME13973, DROME13981, DROME13984, DROME13980, DROME13983
OG0000639	LYTVA_07276	DROME11868, DROME11860, DROME11862, DROME11861, DROME11863, DROME11866, DROME11867, DROME11864, DROME11865
OG0000639	LYTVA_20363, LYTVA_03919	DROME00355
