Orthogroup	LYTVA_ok	XENTR
OG0000193	LYTVA_03510	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116
OG0000194	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414	XENTR14824, XENTR18660, XENTR00280, XENTR10034
OG0000197	LYTVA_01365	XENTR05307, XENTR15908
OG0000201	LYTVA_05027	XENTR16600, XENTR16601, XENTR04781
OG0000201	LYTVA_03480	XENTR04564
OG0000201	LYTVA_05441	XENTR12187, XENTR00868
OG0000202	LYTVA_19347, LYTVA_19795	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556
OG0000203	LYTVA_05320	XENTR08192, XENTR07634
OG0000203	LYTVA_26037	XENTR09015, XENTR08065
OG0000203	LYTVA_15099	XENTR04067
OG0000204	LYTVA_08501	XENTR04113, XENTR02352
OG0000205	LYTVA_26646	XENTR12959, XENTR05519
OG0000205	LYTVA_13205	XENTR16886, XENTR01752, XENTR14923
OG0000205	LYTVA_10395, LYTVA_08282	XENTR18445, XENTR10749, XENTR03131
OG0000206	LYTVA_04961, LYTVA_02159, LYTVA_02157	XENTR10880, XENTR04135
OG0000206	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070	XENTR10501, XENTR13106, XENTR12355
OG0000207	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513	XENTR04496, XENTR02974
OG0000208	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993
OG0000210	LYTVA_11329	XENTR19252
OG0000211	LYTVA_13895	XENTR02626
OG0000211	LYTVA_04294	XENTR00605
OG0000211	LYTVA_06557	XENTR12567, XENTR17201, XENTR17202
OG0000211	LYTVA_26568	XENTR15376, XENTR01456
OG0000213	LYTVA_09081, LYTVA_26281, LYTVA_07948, LYTVA_25250, LYTVA_25252, LYTVA_14214, LYTVA_25244, LYTVA_08396	XENTR03518, XENTR08248
OG0000215	LYTVA_05533, LYTVA_09456, LYTVA_02687, LYTVA_25933	XENTR01627, XENTR06477
OG0000215	LYTVA_08959	XENTR04188
OG0000216	LYTVA_00035	XENTR15525
OG0000218	LYTVA_12244, LYTVA_02104	XENTR06015
OG0000220	LYTVA_22048	XENTR07581
OG0000220	LYTVA_04465, LYTVA_04466, LYTVA_04468	XENTR15742
OG0000221	LYTVA_17595	XENTR04171, XENTR10605, XENTR06942
OG0000221	LYTVA_04768	XENTR03108, XENTR08434, XENTR08435
OG0000221	LYTVA_08100	XENTR10392, XENTR01755, XENTR16885
OG0000223	LYTVA_24317	XENTR15744, XENTR02504, XENTR10692
OG0000225	LYTVA_20688, LYTVA_20689, LYTVA_18494	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844
OG0000227	LYTVA_07921	XENTR13632
OG0000227	LYTVA_00830	XENTR15725, XENTR05302, XENTR05301
OG0000227	LYTVA_00289, LYTVA_24191	XENTR00522, XENTR04987
OG0000228	LYTVA_02590	XENTR07707, XENTR15692
OG0000229	LYTVA_09325, LYTVA_06193, LYTVA_06192	XENTR07694
OG0000230	LYTVA_29471	XENTR08030, XENTR08029
OG0000231	LYTVA_23091	XENTR12600, XENTR00418, XENTR03456, XENTR16995
OG0000231	LYTVA_01782	XENTR00474, XENTR12545
OG0000233	LYTVA_05981	XENTR14531
OG0000234	LYTVA_19906	XENTR00774, XENTR10873
OG0000235	LYTVA_28399, LYTVA_23583	XENTR11258, XENTR03491, XENTR04363, XENTR04213, XENTR04161
OG0000235	LYTVA_28400, LYTVA_29011, LYTVA_24567	XENTR08759
OG0000236	LYTVA_03072	XENTR04703
OG0000236	LYTVA_06365	XENTR08003
OG0000238	LYTVA_04511	XENTR01828
OG0000238	LYTVA_21260, LYTVA_04828, LYTVA_26584	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205
OG0000239	LYTVA_06349	XENTR09596
OG0000239	LYTVA_09698, LYTVA_06433	XENTR06920, XENTR03351
OG0000242	LYTVA_20520	XENTR11501, XENTR00387, XENTR02580, XENTR18495, XENTR12685
OG0000244	LYTVA_00671	XENTR01354
OG0000245	LYTVA_25068, LYTVA_25070, LYTVA_25069	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790
OG0000246	LYTVA_06938	XENTR12561
OG0000248	LYTVA_10723	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752
OG0000250	LYTVA_04806, LYTVA_21908	XENTR02680
OG0000250	LYTVA_27749	XENTR02681
OG0000250	LYTVA_28209	XENTR13730
OG0000250	LYTVA_16072, LYTVA_19814	XENTR12693
OG0000250	LYTVA_07981, LYTVA_05636	XENTR18990
OG0000251	LYTVA_10259	XENTR06246, XENTR18095
OG0000251	LYTVA_03091	XENTR11476, XENTR03109
OG0000255	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292	XENTR12056
OG0000256	LYTVA_17873	XENTR18908
OG0000256	LYTVA_25028, LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747	XENTR00544, XENTR12133, XENTR13229
OG0000257	LYTVA_13638	XENTR07148, XENTR11248
OG0000257	LYTVA_27307	XENTR03052, XENTR13887
OG0000258	LYTVA_18309	XENTR04830, XENTR00764
OG0000258	LYTVA_23522	XENTR12963, XENTR01640
OG0000259	LYTVA_29137	XENTR03104, XENTR03103, XENTR17832, XENTR16812, XENTR10177, XENTR18181
OG0000260	LYTVA_02941	XENTR02375, XENTR07041
OG0000263	LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787, LYTVA_11286, LYTVA_01164, LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584, LYTVA_16230, LYTVA_10870, LYTVA_16231, LYTVA_27872, LYTVA_16078, LYTVA_19963, LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007, LYTVA_13663, LYTVA_09794, LYTVA_26223, LYTVA_01736, LYTVA_01737	XENTR08076
OG0000265	LYTVA_27683	XENTR16202, XENTR06790, XENTR04690
OG0000265	LYTVA_23503	XENTR16783
OG0000266	LYTVA_29614	XENTR19182
OG0000268	LYTVA_05677	XENTR08601, XENTR08600, XENTR12203
OG0000269	LYTVA_01038	XENTR03143, XENTR10754, XENTR12377
OG0000270	LYTVA_15035	XENTR15949, XENTR01261
OG0000272	LYTVA_01003	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876
OG0000275	LYTVA_10999	XENTR12980, XENTR06678
OG0000275	LYTVA_25132	XENTR08145, XENTR07453, XENTR01933
OG0000276	LYTVA_20409, LYTVA_17536	XENTR11774, XENTR09720
OG0000277	LYTVA_08395	XENTR14696, XENTR01190
OG0000278	LYTVA_26707	XENTR11159
OG0000278	LYTVA_29542	XENTR09088
OG0000280	LYTVA_28845	XENTR09398
OG0000280	LYTVA_06803	XENTR05286
OG0000281	LYTVA_17979	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165
OG0000281	LYTVA_26426	XENTR05001, XENTR04901
OG0000282	LYTVA_01761	XENTR02925, XENTR13973
OG0000282	LYTVA_07993	XENTR07444
OG0000284	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389	XENTR07786, XENTR15522, XENTR13217
OG0000284	LYTVA_20653	XENTR04307
OG0000287	LYTVA_22947	XENTR09170
OG0000290	LYTVA_06632, LYTVA_11129, LYTVA_02820	XENTR04155
OG0000295	LYTVA_08756, LYTVA_13817	XENTR03072
OG0000295	LYTVA_18727	XENTR01672
OG0000296	LYTVA_00283	XENTR15309
OG0000296	LYTVA_13401, LYTVA_19334	XENTR04749, XENTR11549
OG0000296	LYTVA_22295	XENTR00542, XENTR12575, XENTR17014, XENTR02673
OG0000296	LYTVA_12833, LYTVA_28597	XENTR06270, XENTR06080
OG0000297	LYTVA_19724, LYTVA_16431, LYTVA_13814, LYTVA_07235, LYTVA_26538, LYTVA_28956, LYTVA_21401, LYTVA_21400, LYTVA_25561, LYTVA_13594	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806
OG0000298	LYTVA_13625, LYTVA_23486, LYTVA_08908, LYTVA_14906, LYTVA_25498	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556
OG0000299	LYTVA_07089	XENTR10892, XENTR10893, XENTR02454
OG0000300	LYTVA_02514, LYTVA_02929	XENTR05754
OG0000302	LYTVA_01256	XENTR16030
OG0000303	LYTVA_20836	XENTR17264
OG0000305	LYTVA_16632	XENTR05359
OG0000305	LYTVA_15733	XENTR04162, XENTR07218
OG0000306	LYTVA_05730	XENTR13781, XENTR07294, XENTR01939, XENTR04873
OG0000307	LYTVA_10007	XENTR01470
OG0000308	LYTVA_17738, LYTVA_10665	XENTR05341, XENTR03132
OG0000309	LYTVA_17019, LYTVA_16555	XENTR00767
OG0000312	LYTVA_24273	XENTR10281, XENTR10282, XENTR04736, XENTR00030
OG0000312	LYTVA_30225	XENTR12581
OG0000312	LYTVA_14217	XENTR16372, XENTR10558
OG0000313	LYTVA_13685	XENTR04895, XENTR02724
OG0000313	LYTVA_23108	XENTR05983, XENTR05982
OG0000314	LYTVA_06213	XENTR09194, XENTR12236
OG0000314	LYTVA_04787	XENTR04774, XENTR10527, XENTR11181
OG0000315	LYTVA_09346	XENTR03674
OG0000315	LYTVA_15142	XENTR04204, XENTR06293
OG0000315	LYTVA_26355	XENTR02373
OG0000316	LYTVA_11631	XENTR07574, XENTR05658
OG0000316	LYTVA_05423	XENTR00550, XENTR11533
OG0000317	LYTVA_06194	XENTR13934, XENTR13686, XENTR00225
OG0000319	LYTVA_14716	XENTR04637
OG0000319	LYTVA_01923, LYTVA_01922, LYTVA_03060	XENTR04638
OG0000319	LYTVA_10385, LYTVA_22668	XENTR08302
OG0000321	LYTVA_23191	XENTR01810
OG0000321	LYTVA_08758	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907
OG0000322	LYTVA_08299, LYTVA_00474	XENTR06441
OG0000323	LYTVA_24178, LYTVA_03400	XENTR18280
OG0000323	LYTVA_14040	XENTR06278, XENTR08426
OG0000325	LYTVA_14568, LYTVA_01652, LYTVA_21815, LYTVA_09314	XENTR07161
OG0000326	LYTVA_18602	XENTR16483
OG0000328	LYTVA_11793, LYTVA_17362	XENTR04569, XENTR00477, XENTR13076, XENTR13140
OG0000329	LYTVA_04971	XENTR05224, XENTR13205, XENTR13637, XENTR14193
OG0000330	LYTVA_10062, LYTVA_00390, LYTVA_08866	XENTR13410, XENTR13411, XENTR13409, XENTR13412, XENTR03029, XENTR03030
OG0000333	LYTVA_05748, LYTVA_16654	XENTR16826
OG0000334	LYTVA_05579, LYTVA_27451, LYTVA_26985, LYTVA_19447, LYTVA_14665, LYTVA_23457, LYTVA_26982, LYTVA_24482, LYTVA_14664, LYTVA_26630, LYTVA_26983, LYTVA_02495, LYTVA_02498	XENTR16957, XENTR16148, XENTR19078, XENTR14909, XENTR18372, XENTR15849, XENTR18441, XENTR14907, XENTR14908, XENTR18600, XENTR18272, XENTR16517, XENTR14905, XENTR16519, XENTR13463, XENTR13461, XENTR13464, XENTR15850
OG0000338	LYTVA_05136	XENTR03666, XENTR00810
OG0000338	LYTVA_00791	XENTR00811, XENTR03279
OG0000338	LYTVA_01358	XENTR12945
OG0000339	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467	XENTR06902, XENTR11218
OG0000341	LYTVA_10929	XENTR09328, XENTR07475, XENTR02979, XENTR12854
OG0000344	LYTVA_20774, LYTVA_20773	XENTR04022, XENTR04531, XENTR16339
OG0000345	LYTVA_25222	XENTR04999, XENTR04907, XENTR12817
OG0000349	LYTVA_17287, LYTVA_29813, LYTVA_24225, LYTVA_25473, LYTVA_24224, LYTVA_30170, LYTVA_19301, LYTVA_19693, LYTVA_30167, LYTVA_23471, LYTVA_05966, LYTVA_30169, LYTVA_30168, LYTVA_24227, LYTVA_23889, LYTVA_23887, LYTVA_24226, LYTVA_03186, LYTVA_03183, LYTVA_07990, LYTVA_01925, LYTVA_20167, LYTVA_13420, LYTVA_27719, LYTVA_04109	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310
OG0000350	LYTVA_20079	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105
OG0000350	LYTVA_15873	XENTR05868
OG0000350	LYTVA_19278	XENTR14747, XENTR16793
OG0000350	LYTVA_25339	XENTR09038, XENTR12529
OG0000352	LYTVA_04087, LYTVA_27834	XENTR04727, XENTR11543, XENTR14779
OG0000352	LYTVA_04222	XENTR11161
OG0000352	LYTVA_11143, LYTVA_11144	XENTR18553
OG0000356	LYTVA_17493, LYTVA_26914, LYTVA_26912, LYTVA_03031	XENTR04143
OG0000356	LYTVA_12824, LYTVA_04860, LYTVA_25247	XENTR07422
OG0000357	LYTVA_11987	XENTR11352, XENTR14897
OG0000357	LYTVA_16315	XENTR15970, XENTR17586, XENTR08879, XENTR13168
OG0000358	LYTVA_08930, LYTVA_29814	XENTR09276
OG0000358	LYTVA_21272	XENTR16746
OG0000358	LYTVA_01288	XENTR09348
OG0000359	LYTVA_13862	XENTR05950, XENTR00976
OG0000359	LYTVA_16943	XENTR15161, XENTR14895, XENTR06527
OG0000359	LYTVA_21076	XENTR09262
OG0000360	LYTVA_30122	XENTR08788
OG0000360	LYTVA_29199, LYTVA_27053, LYTVA_29200	XENTR08830, XENTR08829, XENTR03303
OG0000360	LYTVA_05530	XENTR18235
OG0000363	LYTVA_19730, LYTVA_05256	XENTR18877
OG0000363	LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892	XENTR17199, XENTR06334, XENTR17198
OG0000364	LYTVA_03241, LYTVA_12339, LYTVA_24462, LYTVA_21604, LYTVA_02959, LYTVA_06968, LYTVA_19018, LYTVA_21819	XENTR07477
OG0000365	LYTVA_02311	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218
OG0000367	LYTVA_24456	XENTR00773, XENTR02827
OG0000371	LYTVA_07987, LYTVA_18253, LYTVA_26533	XENTR11137
OG0000371	LYTVA_24627	XENTR10750
OG0000372	LYTVA_03697	XENTR06420
OG0000372	LYTVA_13806	XENTR12969, XENTR16656
OG0000373	LYTVA_08644	XENTR10296
OG0000374	LYTVA_22056	XENTR12206, XENTR03156, XENTR06198
OG0000374	LYTVA_28388	XENTR10123, XENTR08845
OG0000374	LYTVA_17909	XENTR06197, XENTR03155
OG0000375	LYTVA_06266	XENTR01003, XENTR07353, XENTR15338, XENTR09136
OG0000375	LYTVA_07238	XENTR17679, XENTR09225, XENTR16323
OG0000378	LYTVA_03257	XENTR12085, XENTR05893, XENTR15421, XENTR11577
OG0000378	LYTVA_02110	XENTR06047, XENTR17806, XENTR08243
OG0000379	LYTVA_05437	XENTR03681
OG0000379	LYTVA_18554	XENTR09134
OG0000379	LYTVA_20027	XENTR01840
OG0000379	LYTVA_23890, LYTVA_08324	XENTR07942
OG0000382	LYTVA_27057	XENTR17328, XENTR11128
OG0000382	LYTVA_02944	XENTR02893, XENTR02790, XENTR02892, XENTR02791
OG0000384	LYTVA_14422	XENTR14248, XENTR04885
OG0000384	LYTVA_30064	XENTR05374
OG0000386	LYTVA_00886, LYTVA_03276, LYTVA_08700, LYTVA_21382, LYTVA_20542, LYTVA_13854	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193
OG0000389	LYTVA_09557	XENTR13046, XENTR07562
OG0000391	LYTVA_14419	XENTR10506
OG0000393	LYTVA_07049, LYTVA_04769, LYTVA_02534, LYTVA_19296	XENTR10938
OG0000393	LYTVA_18987	XENTR02214
OG0000393	LYTVA_29904	XENTR11795
OG0000395	LYTVA_07488	XENTR11886, XENTR11885, XENTR17144, XENTR02622
OG0000396	LYTVA_29756	XENTR08117
OG0000396	LYTVA_24408	XENTR16764, XENTR03943, XENTR04687, XENTR06166, XENTR04652, XENTR14709
OG0000397	LYTVA_01829	XENTR18769
OG0000399	LYTVA_23258	XENTR09009
OG0000400	LYTVA_21682	XENTR01263
OG0000401	LYTVA_03050, LYTVA_06551, LYTVA_17743, LYTVA_12806	XENTR02930
OG0000402	LYTVA_17451, LYTVA_17450	XENTR12413
OG0000403	LYTVA_09740, LYTVA_17322, LYTVA_05699	XENTR00670
OG0000404	LYTVA_11246	XENTR04297, XENTR00047
OG0000404	LYTVA_11319, LYTVA_26787	XENTR15190
OG0000405	LYTVA_02873	XENTR12151, XENTR12577, XENTR12578, XENTR04243
OG0000411	LYTVA_28501	XENTR12042, XENTR04225
OG0000412	LYTVA_01548, LYTVA_08305	XENTR00072
OG0000412	LYTVA_13235	XENTR17107, XENTR15524
OG0000413	LYTVA_30013	XENTR02384, XENTR00587, XENTR14291
OG0000413	LYTVA_27164	XENTR06107, XENTR11920, XENTR09714
OG0000415	LYTVA_15027, LYTVA_27129, LYTVA_27126, LYTVA_00428, LYTVA_17858, LYTVA_17856	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894
OG0000417	LYTVA_22673	XENTR11421, XENTR03702, XENTR15135
OG0000417	LYTVA_04747, LYTVA_02916, LYTVA_06178, LYTVA_20445	XENTR16506, XENTR01340
OG0000422	LYTVA_06865	XENTR04080, XENTR07599
OG0000424	LYTVA_23549, LYTVA_05964, LYTVA_25545, LYTVA_03567	XENTR06704
OG0000425	LYTVA_08575	XENTR12653, XENTR00617, XENTR02421
OG0000425	LYTVA_01661, LYTVA_16295	XENTR18784, XENTR10074
OG0000426	LYTVA_06898	XENTR13177, XENTR13178
OG0000426	LYTVA_28523, LYTVA_10466	XENTR13136, XENTR11204, XENTR01857
OG0000427	LYTVA_16595	XENTR16612
OG0000427	LYTVA_19896	XENTR17783, XENTR06248
OG0000429	LYTVA_05078	XENTR16139
OG0000431	LYTVA_04640	XENTR09022, XENTR09024, XENTR09055
OG0000432	LYTVA_08315	XENTR10719
OG0000432	LYTVA_02449	XENTR02842, XENTR07037
OG0000433	LYTVA_26219	XENTR13728, XENTR07334
OG0000433	LYTVA_06955	XENTR08150, XENTR16244
OG0000435	LYTVA_13773, LYTVA_29418	XENTR03847
OG0000435	LYTVA_27506	XENTR10898, XENTR12043, XENTR06258, XENTR02452
OG0000436	LYTVA_21248	XENTR17485, XENTR17484
OG0000437	LYTVA_05214, LYTVA_25460	XENTR10011
OG0000442	LYTVA_03518	XENTR03078, XENTR07242, XENTR07241
OG0000442	LYTVA_02198	XENTR17716, XENTR12755
OG0000442	LYTVA_11814, LYTVA_13337	XENTR00127, XENTR16680
OG0000443	LYTVA_07561	XENTR16164, XENTR16165
OG0000443	LYTVA_21803	XENTR08253
OG0000444	LYTVA_19323	XENTR16001, XENTR05337
OG0000446	LYTVA_21122	XENTR12284
OG0000446	LYTVA_02398, LYTVA_06665	XENTR09860
OG0000447	LYTVA_12231	XENTR03570, XENTR16310, XENTR06964, XENTR06423
OG0000448	LYTVA_02468	XENTR09535, XENTR16808, XENTR10820
OG0000450	LYTVA_17101	XENTR14894, XENTR03676
OG0000451	LYTVA_08544	XENTR11332, XENTR03120
OG0000458	LYTVA_22216	XENTR03626, XENTR03627, XENTR03628
OG0000458	LYTVA_26424, LYTVA_26419, LYTVA_22737, LYTVA_26418, LYTVA_22736	XENTR03637, XENTR04639, XENTR17840
OG0000459	LYTVA_12100, LYTVA_05682, LYTVA_22767, LYTVA_10243, LYTVA_25855	XENTR07204, XENTR12836, XENTR12837
OG0000460	LYTVA_15963	XENTR16884
OG0000461	LYTVA_27812	XENTR16800
OG0000463	LYTVA_20402	XENTR15683, XENTR18055
OG0000463	LYTVA_18875, LYTVA_06079	XENTR05720, XENTR03129
OG0000465	LYTVA_30093	XENTR04514
OG0000465	LYTVA_15105	XENTR12030
OG0000466	LYTVA_11121, LYTVA_13501, LYTVA_19960, LYTVA_10498, LYTVA_26346, LYTVA_17159, LYTVA_23863, LYTVA_26185	XENTR12080, XENTR12081
OG0000467	LYTVA_22913	XENTR13171, XENTR04831, XENTR01243, XENTR00763
OG0000468	LYTVA_17846, LYTVA_25959, LYTVA_07913	XENTR14149, XENTR14150, XENTR14148, XENTR14151
OG0000468	LYTVA_09600	XENTR15317
OG0000469	LYTVA_00030	XENTR07061, XENTR03510, XENTR16136, XENTR06384, XENTR06808
OG0000469	LYTVA_28593	XENTR18040, XENTR09815
OG0000470	LYTVA_08829	XENTR07308, XENTR18456
OG0000470	LYTVA_28529	XENTR08990
OG0000471	LYTVA_16071	XENTR04919, XENTR04918, XENTR05004, XENTR08938
OG0000472	LYTVA_29404	XENTR17375, XENTR17373
OG0000473	LYTVA_14999, LYTVA_07009, LYTVA_29862, LYTVA_22214, LYTVA_22215, LYTVA_22212, LYTVA_28216, LYTVA_29861, LYTVA_01939, LYTVA_18289, LYTVA_23971, LYTVA_18560, LYTVA_01735	XENTR07541, XENTR04001, XENTR14187, XENTR04930
OG0000475	LYTVA_01549	XENTR16166, XENTR03765
OG0000475	LYTVA_01550	XENTR00403, XENTR16167
OG0000476	LYTVA_25122	XENTR14517
OG0000476	LYTVA_13391	XENTR09662
OG0000478	LYTVA_03492, LYTVA_19338	XENTR06378, XENTR05970
OG0000479	LYTVA_06137, LYTVA_28172	XENTR00167, XENTR14181
OG0000479	LYTVA_05897	XENTR15349, XENTR00798
OG0000480	LYTVA_27796, LYTVA_11906	XENTR10551, XENTR10531, XENTR04392, XENTR10532, XENTR01398, XENTR09020, XENTR09018, XENTR09017
OG0000480	LYTVA_02506	XENTR16905
OG0000482	LYTVA_27236, LYTVA_29735	XENTR00585
OG0000484	LYTVA_07250	XENTR13210, XENTR00371, XENTR11014, XENTR05882
OG0000486	LYTVA_11725, LYTVA_25120, LYTVA_29743, LYTVA_02899, LYTVA_15926, LYTVA_17161, LYTVA_29368, LYTVA_28063, LYTVA_14259	XENTR07282, XENTR04857
OG0000487	LYTVA_10942	XENTR15492
OG0000488	LYTVA_07230	XENTR13001, XENTR13002
OG0000490	LYTVA_11400	XENTR04016, XENTR06481, XENTR16561, XENTR06162, XENTR06161
OG0000491	LYTVA_10685, LYTVA_06011	XENTR05260, XENTR04378, XENTR03295
OG0000494	LYTVA_25114, LYTVA_11583	XENTR11154, XENTR04560, XENTR01512, XENTR10308
OG0000495	LYTVA_25605, LYTVA_24473, LYTVA_18087	XENTR00150, XENTR00149
OG0000496	LYTVA_09688	XENTR02898
OG0000497	LYTVA_10382	XENTR12510, XENTR13344
OG0000497	LYTVA_04632	XENTR06183, XENTR09162
OG0000498	LYTVA_16978	XENTR06646, XENTR04610, XENTR08348, XENTR02958, XENTR10209
OG0000499	LYTVA_13776	XENTR04148
OG0000503	LYTVA_17922, LYTVA_19324	XENTR11822, XENTR11424, XENTR11425, XENTR12881, XENTR12882
OG0000503	LYTVA_12188	XENTR10022
OG0000504	LYTVA_02960, LYTVA_12298, LYTVA_20673	XENTR18610, XENTR02766, XENTR13287, XENTR05277
OG0000505	LYTVA_05839	XENTR15726, XENTR09584, XENTR09585, XENTR10436, XENTR09693, XENTR09694
OG0000508	LYTVA_12099	XENTR06935
OG0000508	LYTVA_28377	XENTR13428
OG0000510	LYTVA_19046, LYTVA_02807, LYTVA_16080	XENTR16454, XENTR14055, XENTR06353, XENTR15990
OG0000511	LYTVA_09309	XENTR03618
OG0000514	LYTVA_15398	XENTR05611, XENTR01673
OG0000515	LYTVA_07120, LYTVA_07117, LYTVA_20113, LYTVA_20114, LYTVA_28123, LYTVA_22248, LYTVA_11079, LYTVA_15154, LYTVA_26737, LYTVA_19505, LYTVA_09455	XENTR09527
OG0000519	LYTVA_13323	XENTR04553
OG0000520	LYTVA_00781	XENTR10317, XENTR14896
OG0000520	LYTVA_18628	XENTR14507, XENTR14506, XENTR02607
OG0000521	LYTVA_03547	XENTR12652, XENTR09000, XENTR04152, XENTR14112
OG0000522	LYTVA_15018, LYTVA_09443, LYTVA_24796	XENTR11563
OG0000522	LYTVA_29533, LYTVA_27966	XENTR01899, XENTR14640
OG0000523	LYTVA_00966	XENTR10295, XENTR14142
OG0000524	LYTVA_27652	XENTR09435
OG0000525	LYTVA_27355	XENTR09923, XENTR09922
OG0000525	LYTVA_20949	XENTR10927, XENTR01759, XENTR09125
OG0000526	LYTVA_10683, LYTVA_07835, LYTVA_10678, LYTVA_25363, LYTVA_25370	XENTR14537, XENTR00608
OG0000527	LYTVA_20562	XENTR01298, XENTR15872
OG0000528	LYTVA_22002	XENTR08509, XENTR02076, XENTR15793, XENTR01661
OG0000529	LYTVA_23566	XENTR04688
OG0000529	LYTVA_23159	XENTR16534, XENTR03224, XENTR04094
OG0000530	LYTVA_01074	XENTR09841, XENTR08688, XENTR03985
OG0000535	LYTVA_16804, LYTVA_27505	XENTR14528, XENTR12170
OG0000537	LYTVA_04641	XENTR00659, XENTR02728
OG0000538	LYTVA_19552	XENTR12900, XENTR13063
OG0000542	LYTVA_16634	XENTR03401
OG0000544	LYTVA_27738	XENTR08814, XENTR13831
OG0000544	LYTVA_05338	XENTR06733
OG0000545	LYTVA_08840	XENTR09092, XENTR14538, XENTR09005, XENTR11985
OG0000548	LYTVA_06015	XENTR09279, XENTR16463, XENTR06806
OG0000552	LYTVA_03254	XENTR04244
OG0000552	LYTVA_15858	XENTR15303
OG0000553	LYTVA_23265	XENTR04835, XENTR02530, XENTR06601
OG0000553	LYTVA_09391	XENTR07370
OG0000560	LYTVA_26084, LYTVA_16607, LYTVA_16609, LYTVA_20278, LYTVA_28476, LYTVA_01495	XENTR09304
OG0000561	LYTVA_29146	XENTR08505
OG0000562	LYTVA_01419	XENTR08112
OG0000564	LYTVA_23030, LYTVA_26193	XENTR11650, XENTR00592
OG0000565	LYTVA_24437, LYTVA_01567	XENTR14800
OG0000566	LYTVA_16321	XENTR08128
OG0000566	LYTVA_16285	XENTR02577
OG0000567	LYTVA_12299	XENTR01468, XENTR04575, XENTR17225
OG0000567	LYTVA_13542, LYTVA_02323	XENTR15381
OG0000568	LYTVA_10470	XENTR14298
OG0000570	LYTVA_13446, LYTVA_13448, LYTVA_13447, LYTVA_13452, LYTVA_24675	XENTR18916, XENTR18917, XENTR14036, XENTR01676
OG0000573	LYTVA_17570	XENTR00290, XENTR12035, XENTR12034
OG0000574	LYTVA_10809	XENTR07361
OG0000575	LYTVA_27938	XENTR00803, XENTR15351, XENTR11211, XENTR03152
OG0000576	LYTVA_26208	XENTR08548, XENTR01107, XENTR13035
OG0000578	LYTVA_22088	XENTR16212, XENTR09090, XENTR03873, XENTR03874
OG0000579	LYTVA_05380	XENTR09281, XENTR02526, XENTR06804, XENTR04843, XENTR06803, XENTR06802
OG0000580	LYTVA_17855, LYTVA_06002	XENTR15703, XENTR08338
OG0000581	LYTVA_01246	XENTR03879
OG0000581	LYTVA_20217	XENTR01643, XENTR03880, XENTR01642
