Orthogroup	LYTVA_ok	SCHMD
OG0000268	LYTVA_04061, LYTVA_18889	SCHMD08097
OG0000268	LYTVA_05677	SCHMD25441
OG0000270	LYTVA_15035	SCHMD16423
OG0000272	LYTVA_01003	SCHMD13324, SCHMD08067
OG0000275	LYTVA_25132	SCHMD08209, SCHMD24873
OG0000276	LYTVA_09052, LYTVA_23763	SCHMD08876
OG0000277	LYTVA_08395	SCHMD09439
OG0000278	LYTVA_29542	SCHMD04708, SCHMD14538
OG0000278	LYTVA_18701	SCHMD00822, SCHMD09237, SCHMD03776
OG0000280	LYTVA_08123	SCHMD23189
OG0000280	LYTVA_27464, LYTVA_28845, LYTVA_21724, LYTVA_06803	SCHMD23115
OG0000281	LYTVA_17979	SCHMD28123, SCHMD29220
OG0000282	LYTVA_01761	SCHMD05137
OG0000282	LYTVA_07993	SCHMD15635, SCHMD25636
OG0000284	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389	SCHMD23360, SCHMD08213
OG0000285	LYTVA_02472, LYTVA_02471, LYTVA_16191	SCHMD29037
OG0000287	LYTVA_22947	SCHMD20375, SCHMD22052, SCHMD09584, SCHMD21912, SCHMD24074, SCHMD15817, SCHMD20976, SCHMD00675, SCHMD16477, SCHMD24758, SCHMD25574
OG0000287	LYTVA_23266	SCHMD02606, SCHMD23013
OG0000289	LYTVA_08529	SCHMD23289, SCHMD16353
OG0000289	LYTVA_08530	SCHMD22750
OG0000292	LYTVA_24432	SCHMD01544
OG0000295	LYTVA_18727	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695
OG0000299	LYTVA_07089	SCHMD13170, SCHMD20344
OG0000301	LYTVA_07500	SCHMD17564
OG0000305	LYTVA_16632	SCHMD04764
OG0000305	LYTVA_15733	SCHMD01975
OG0000306	LYTVA_05730	SCHMD02490, SCHMD21359, SCHMD02963, SCHMD23914, SCHMD02489, SCHMD17729
OG0000308	LYTVA_17738, LYTVA_10665	SCHMD26369
OG0000310	LYTVA_24764, LYTVA_27096, LYTVA_01202, LYTVA_01201, LYTVA_05847, LYTVA_09671, LYTVA_17316, LYTVA_12375, LYTVA_07118	SCHMD09298, SCHMD11775
OG0000310	LYTVA_29000	SCHMD12443
OG0000312	LYTVA_13219	SCHMD10213, SCHMD21295, SCHMD02452
OG0000313	LYTVA_13685	SCHMD03134
OG0000314	LYTVA_16209	SCHMD02240
OG0000315	LYTVA_09346	SCHMD06241
OG0000315	LYTVA_15142	SCHMD17654
OG0000315	LYTVA_26355	SCHMD01939
OG0000316	LYTVA_11631	SCHMD10536, SCHMD22735
OG0000316	LYTVA_05423	SCHMD10615, SCHMD19154
OG0000317	LYTVA_05960	SCHMD21750, SCHMD18883, SCHMD04765
OG0000317	LYTVA_06194	SCHMD15845
OG0000319	LYTVA_14716	SCHMD18991
OG0000319	LYTVA_01923, LYTVA_01922, LYTVA_03060	SCHMD18992
OG0000319	LYTVA_10385, LYTVA_22668, LYTVA_20832	SCHMD16069
OG0000321	LYTVA_08758	SCHMD04699, SCHMD05278
OG0000322	LYTVA_23095, LYTVA_01957, LYTVA_08299, LYTVA_00474	SCHMD03845, SCHMD03842
OG0000323	LYTVA_24178, LYTVA_03400	SCHMD21571, SCHMD14125
OG0000325	LYTVA_01652, LYTVA_21815	SCHMD23724, SCHMD17815, SCHMD15286, SCHMD10721
OG0000325	LYTVA_09314	SCHMD23725, SCHMD23881, SCHMD17816
OG0000326	LYTVA_18602	SCHMD29727
OG0000328	LYTVA_11793, LYTVA_17362	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304
OG0000329	LYTVA_04971	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152
OG0000333	LYTVA_05748, LYTVA_16654	SCHMD26037, SCHMD21228
OG0000338	LYTVA_05136, LYTVA_00791	SCHMD23566, SCHMD22193
OG0000338	LYTVA_01358	SCHMD17969
OG0000339	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027
OG0000341	LYTVA_10929	SCHMD01892, SCHMD01891, SCHMD01893
OG0000345	LYTVA_17527	SCHMD02998
OG0000346	LYTVA_28106	SCHMD02546
OG0000350	LYTVA_19278, LYTVA_25339	SCHMD23543
OG0000352	LYTVA_04087, LYTVA_27834	SCHMD07814
OG0000352	LYTVA_27474, LYTVA_04222, LYTVA_25572, LYTVA_11143, LYTVA_11144	SCHMD03216
OG0000356	LYTVA_12824, LYTVA_04860	SCHMD05389
OG0000357	LYTVA_11988, LYTVA_11987	SCHMD22062, SCHMD19961
OG0000357	LYTVA_16315	SCHMD01155
OG0000358	LYTVA_08930, LYTVA_29814	SCHMD28430, SCHMD13052, SCHMD26873
OG0000360	LYTVA_15822	SCHMD00611, SCHMD06046
OG0000360	LYTVA_29199, LYTVA_27053, LYTVA_29200, LYTVA_05530	SCHMD06047
OG0000363	LYTVA_13711	SCHMD01296, SCHMD20653, SCHMD29224, SCHMD24626, SCHMD24587, SCHMD26634
OG0000365	LYTVA_15345	SCHMD22496, SCHMD22435, SCHMD28326
OG0000367	LYTVA_24456	SCHMD09947
OG0000372	LYTVA_09420	SCHMD11546
OG0000372	LYTVA_13806	SCHMD21831, SCHMD11336
OG0000372	LYTVA_09258, LYTVA_10583	SCHMD16554, SCHMD19665
OG0000373	LYTVA_27427	SCHMD12690
OG0000373	LYTVA_08644	SCHMD08646, SCHMD00201
OG0000373	LYTVA_11109	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011
OG0000374	LYTVA_17909	SCHMD04677, SCHMD23864
OG0000375	LYTVA_07238	SCHMD00715
OG0000378	LYTVA_03257	SCHMD07011, SCHMD12188
OG0000378	LYTVA_02110	SCHMD05583
OG0000379	LYTVA_05437	SCHMD22438, SCHMD05351
OG0000379	LYTVA_18554	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990
OG0000379	LYTVA_20027	SCHMD09123, SCHMD25695
OG0000379	LYTVA_23890, LYTVA_08324	SCHMD18189, SCHMD00174
OG0000382	LYTVA_02944	SCHMD02292
OG0000384	LYTVA_14898	SCHMD19488, SCHMD18051
OG0000385	LYTVA_21446	SCHMD02710, SCHMD19251, SCHMD20652, SCHMD23399, SCHMD15491
OG0000386	LYTVA_00886	SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800
OG0000389	LYTVA_09557	SCHMD03232, SCHMD09731
OG0000390	LYTVA_12988, LYTVA_24095, LYTVA_25744	SCHMD02401, SCHMD19098
OG0000393	LYTVA_29904	SCHMD10497
OG0000395	LYTVA_07488, LYTVA_12387	SCHMD07915
OG0000397	LYTVA_01829	SCHMD04641
OG0000399	LYTVA_10216	SCHMD23059
OG0000400	LYTVA_21682	SCHMD00908
OG0000402	LYTVA_17451, LYTVA_17450	SCHMD02881, SCHMD11412
OG0000404	LYTVA_11246	SCHMD02429
OG0000404	LYTVA_11319, LYTVA_26787	SCHMD03546
OG0000404	LYTVA_12143	SCHMD09283
OG0000405	LYTVA_02873	SCHMD26927, SCHMD22788, SCHMD20823
OG0000409	LYTVA_04867, LYTVA_17260, LYTVA_24503	SCHMD04012, SCHMD22098
OG0000409	LYTVA_29459	SCHMD03752
OG0000411	LYTVA_28501	SCHMD01429
OG0000412	LYTVA_01548, LYTVA_08305	SCHMD08478
OG0000413	LYTVA_30013	SCHMD19663
OG0000413	LYTVA_27164	SCHMD18817, SCHMD28614
OG0000417	LYTVA_13119, LYTVA_09421, LYTVA_01195, LYTVA_22673	SCHMD12489, SCHMD12109, SCHMD17648, SCHMD04656
OG0000417	LYTVA_04747, LYTVA_02916, LYTVA_06178, LYTVA_20445	SCHMD26855, SCHMD04770
OG0000420	LYTVA_21253, LYTVA_08019, LYTVA_16847, LYTVA_24513, LYTVA_18312, LYTVA_26593, LYTVA_25540	SCHMD23004
OG0000422	LYTVA_06865	SCHMD11782, SCHMD13921, SCHMD19755, SCHMD21866
OG0000423	LYTVA_23378, LYTVA_08113, LYTVA_26187, LYTVA_26186, LYTVA_22550, LYTVA_07454, LYTVA_01172	SCHMD29684
OG0000424	LYTVA_23549, LYTVA_05964, LYTVA_25545, LYTVA_03567	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568
OG0000425	LYTVA_01661, LYTVA_16295	SCHMD24026, SCHMD08029
OG0000426	LYTVA_06898	SCHMD02251
OG0000426	LYTVA_02723	SCHMD20249
OG0000426	LYTVA_28523, LYTVA_10466	SCHMD19378, SCHMD08176
OG0000427	LYTVA_19896	SCHMD05143
OG0000431	LYTVA_04640	SCHMD00614
OG0000432	LYTVA_08315	SCHMD11313
OG0000432	LYTVA_02449	SCHMD08553, SCHMD16033
OG0000433	LYTVA_26219	SCHMD05136
OG0000433	LYTVA_06955	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790
OG0000434	LYTVA_01609, LYTVA_24504, LYTVA_12787, LYTVA_04901	SCHMD11371, SCHMD07829
OG0000435	LYTVA_27506	SCHMD12216, SCHMD19476
OG0000436	LYTVA_21248	SCHMD13323, SCHMD09381
OG0000437	LYTVA_00385, LYTVA_22885, LYTVA_00387, LYTVA_00386, LYTVA_11759, LYTVA_05214, LYTVA_25460	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769
OG0000440	LYTVA_28254, LYTVA_02830	SCHMD21041, SCHMD06058, SCHMD20428, SCHMD03162, SCHMD04403, SCHMD01434, SCHMD21528, SCHMD25042, SCHMD22327, SCHMD08249, SCHMD26709, SCHMD27386, SCHMD21521, SCHMD12072, SCHMD18322, SCHMD19704, SCHMD26395, SCHMD21433, SCHMD06192, SCHMD10761, SCHMD18273, SCHMD06086, SCHMD26210, SCHMD25988, SCHMD16155, SCHMD13162, SCHMD04089, SCHMD16266, SCHMD01139, SCHMD25041, SCHMD08250, SCHMD12583, SCHMD15778, SCHMD25156, SCHMD06193, SCHMD21434, SCHMD13861, SCHMD26597, SCHMD04090, SCHMD11662, SCHMD14878, SCHMD07975, SCHMD25369, SCHMD20427, SCHMD12071, SCHMD19688, SCHMD26235, SCHMD04404, SCHMD25910, SCHMD21784, SCHMD10441, SCHMD14829, SCHMD29361, SCHMD02415, SCHMD17900, SCHMD03116, SCHMD22337, SCHMD07800, SCHMD11066, SCHMD14877, SCHMD19687, SCHMD27560, SCHMD23131, SCHMD17158, SCHMD10558, SCHMD10919, SCHMD03277, SCHMD13862, SCHMD21813, SCHMD02416, SCHMD12582, SCHMD06032, SCHMD12069
OG0000442	LYTVA_03518	SCHMD12679
OG0000443	LYTVA_07561	SCHMD09029
OG0000444	LYTVA_22417, LYTVA_07815	SCHMD00767, SCHMD00766
OG0000445	LYTVA_04989, LYTVA_19669, LYTVA_09903, LYTVA_09664	SCHMD29179
OG0000447	LYTVA_12231	SCHMD15169, SCHMD15170, SCHMD24266
OG0000448	LYTVA_02468	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489
OG0000450	LYTVA_17101	SCHMD15839, SCHMD21713
OG0000459	LYTVA_12100, LYTVA_05682, LYTVA_22767, LYTVA_10243, LYTVA_25855	SCHMD17754
OG0000461	LYTVA_27812	SCHMD03515
OG0000465	LYTVA_30093	SCHMD09590
OG0000467	LYTVA_22913	SCHMD17174, SCHMD20889, SCHMD15139, SCHMD03258, SCHMD22899, SCHMD16369
OG0000469	LYTVA_00030	SCHMD15597
OG0000469	LYTVA_28593	SCHMD09418
OG0000470	LYTVA_28529	SCHMD03185
OG0000472	LYTVA_29404	SCHMD01783
OG0000473	LYTVA_14999, LYTVA_07009, LYTVA_29862, LYTVA_22214, LYTVA_22215, LYTVA_22212, LYTVA_28216, LYTVA_29861, LYTVA_01939	SCHMD29413
OG0000473	LYTVA_18289	SCHMD13933
OG0000476	LYTVA_25122	SCHMD25720, SCHMD19904
OG0000476	LYTVA_13391	SCHMD04015
OG0000477	LYTVA_20782	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496
OG0000479	LYTVA_06137, LYTVA_28172	SCHMD10108
OG0000479	LYTVA_05897	SCHMD14823, SCHMD04174
OG0000480	LYTVA_02506	SCHMD19204, SCHMD14582
OG0000480	LYTVA_19363	SCHMD09535
OG0000481	LYTVA_09160	SCHMD19063, SCHMD18615, SCHMD19165
OG0000481	LYTVA_03656	SCHMD11352, SCHMD11001
OG0000482	LYTVA_19516	SCHMD06210, SCHMD03012
OG0000482	LYTVA_27236	SCHMD06212
OG0000484	LYTVA_07250	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110
OG0000486	LYTVA_11725, LYTVA_25120, LYTVA_29743, LYTVA_02899	SCHMD19250
OG0000487	LYTVA_10942	SCHMD20744
OG0000490	LYTVA_11400	SCHMD03484, SCHMD03477, SCHMD21870, SCHMD21871
OG0000491	LYTVA_10685, LYTVA_06011	SCHMD03171, SCHMD08983, SCHMD20738, SCHMD13341, SCHMD07340, SCHMD18133, SCHMD23188, SCHMD23436, SCHMD27960, SCHMD18920, SCHMD17666, SCHMD22815, SCHMD07927, SCHMD20806, SCHMD08846, SCHMD08847, SCHMD23642, SCHMD25563, SCHMD27546, SCHMD28266, SCHMD26950, SCHMD21486, SCHMD20472, SCHMD23045, SCHMD23074, SCHMD09539, SCHMD08981, SCHMD06713, SCHMD11915, SCHMD09317, SCHMD02859, SCHMD00109, SCHMD00103, SCHMD08015, SCHMD18354, SCHMD03551, SCHMD00998
OG0000494	LYTVA_25114, LYTVA_11583	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987
OG0000496	LYTVA_20024	SCHMD08379, SCHMD27172
OG0000497	LYTVA_10382	SCHMD07173
OG0000497	LYTVA_04632	SCHMD12237, SCHMD24017, SCHMD22017, SCHMD24018
OG0000503	LYTVA_17922, LYTVA_19324	SCHMD01390, SCHMD06719
OG0000503	LYTVA_12188	SCHMD20959
OG0000504	LYTVA_02960	SCHMD19827, SCHMD05293, SCHMD22132
OG0000504	LYTVA_12298, LYTVA_20673	SCHMD09635, SCHMD24690, SCHMD16465, SCHMD08164
OG0000505	LYTVA_05839	SCHMD10454
OG0000506	LYTVA_28601	SCHMD05024
OG0000509	LYTVA_13167	SCHMD14563
OG0000513	LYTVA_03566	SCHMD06575
OG0000514	LYTVA_15398	SCHMD15950, SCHMD28993
OG0000519	LYTVA_06076, LYTVA_05363, LYTVA_05364, LYTVA_13323	SCHMD19355, SCHMD25526
OG0000520	LYTVA_00781	SCHMD05956
OG0000520	LYTVA_18628	SCHMD27845
OG0000521	LYTVA_03547	SCHMD05167, SCHMD05164
OG0000523	LYTVA_00966	SCHMD13520
OG0000524	LYTVA_27652	SCHMD01087, SCHMD12691
OG0000524	LYTVA_28549	SCHMD09994, SCHMD10272, SCHMD20730, SCHMD23771, SCHMD10277
OG0000525	LYTVA_27355	SCHMD04369
OG0000525	LYTVA_20949	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149
OG0000527	LYTVA_20562	SCHMD20940, SCHMD24670
OG0000528	LYTVA_25533	SCHMD03822
OG0000528	LYTVA_22002	SCHMD02315, SCHMD09612
OG0000529	LYTVA_23159	SCHMD06409
OG0000529	LYTVA_04442	SCHMD22774, SCHMD09913
OG0000530	LYTVA_01074	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369
OG0000532	LYTVA_10246, LYTVA_24664, LYTVA_08297	SCHMD07765
OG0000534	LYTVA_09901	SCHMD09514
OG0000537	LYTVA_04641	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929
OG0000538	LYTVA_19552	SCHMD23313
OG0000544	LYTVA_05338	SCHMD08368
OG0000545	LYTVA_08840	SCHMD17258, SCHMD12253, SCHMD14358, SCHMD06498, SCHMD14356, SCHMD17257
OG0000550	LYTVA_10848, LYTVA_27069	SCHMD04376, SCHMD04379, SCHMD24742
OG0000551	LYTVA_09908, LYTVA_12970, LYTVA_25441, LYTVA_01943, LYTVA_20915, LYTVA_09909	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979
OG0000552	LYTVA_03254	SCHMD16245, SCHMD21874
OG0000552	LYTVA_15858	SCHMD13011
OG0000553	LYTVA_09391	SCHMD06981
OG0000560	LYTVA_26084, LYTVA_16607, LYTVA_16609, LYTVA_20278, LYTVA_28476, LYTVA_01495	SCHMD12681, SCHMD24482
OG0000562	LYTVA_01419	SCHMD10853
OG0000562	LYTVA_29650	SCHMD10851
OG0000563	LYTVA_08446, LYTVA_08447, LYTVA_00186	SCHMD19010, SCHMD18961, SCHMD13906, SCHMD19772, SCHMD04138, SCHMD13630
OG0000563	LYTVA_07652, LYTVA_11594	SCHMD00956, SCHMD23940
OG0000566	LYTVA_16321	SCHMD24931, SCHMD26489
OG0000567	LYTVA_27754, LYTVA_12299	SCHMD27076, SCHMD27355, SCHMD13533
OG0000567	LYTVA_13542, LYTVA_02323	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026
OG0000571	LYTVA_20884	SCHMD28594, SCHMD09474, SCHMD05478, SCHMD24472, SCHMD12459, SCHMD28158, SCHMD23621, SCHMD25957
OG0000571	LYTVA_03425	SCHMD12331
OG0000573	LYTVA_17570	SCHMD01043, SCHMD15213, SCHMD24610
OG0000574	LYTVA_26701	SCHMD01583, SCHMD12209
OG0000575	LYTVA_27938	SCHMD10050, SCHMD14865
OG0000576	LYTVA_26208	SCHMD17959, SCHMD00167, SCHMD15710
OG0000578	LYTVA_22088	SCHMD00300, SCHMD17617
OG0000579	LYTVA_05380	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175
OG0000580	LYTVA_01329	SCHMD26439, SCHMD25576, SCHMD24766
OG0000580	LYTVA_15310	SCHMD25098, SCHMD14475, SCHMD02203, SCHMD27384
OG0000580	LYTVA_17855, LYTVA_06002	SCHMD20629, SCHMD23259, SCHMD23258, SCHMD14664, SCHMD05333
OG0000581	LYTVA_01246	SCHMD10093, SCHMD11595, SCHMD08712
OG0000581	LYTVA_20217	SCHMD03457
OG0000581	LYTVA_20223	SCHMD28022
OG0000582	LYTVA_16729	SCHMD16063, SCHMD04882
OG0000583	LYTVA_02410	SCHMD12669, SCHMD05295, SCHMD25227, SCHMD08418, SCHMD20267, SCHMD01121, SCHMD04123, SCHMD14346, SCHMD17189, SCHMD06646, SCHMD04941
OG0000584	LYTVA_24718	SCHMD07152
OG0000586	LYTVA_28319	SCHMD16050, SCHMD19532
OG0000587	LYTVA_14343, LYTVA_26577	SCHMD03879, SCHMD05571
OG0000588	LYTVA_02313	SCHMD01542
OG0000589	LYTVA_27829	SCHMD15105, SCHMD03706, SCHMD08912
OG0000590	LYTVA_12360	SCHMD08634
OG0000590	LYTVA_14114	SCHMD18326
OG0000591	LYTVA_18700	SCHMD10835
OG0000592	LYTVA_06892	SCHMD11895, SCHMD04777
OG0000594	LYTVA_00318, LYTVA_12514	SCHMD01864
OG0000597	LYTVA_08995, LYTVA_09001	SCHMD00271
OG0000600	LYTVA_30191	SCHMD24344, SCHMD16882
OG0000602	LYTVA_06542, LYTVA_02334, LYTVA_28424	SCHMD08918, SCHMD16862
OG0000603	LYTVA_12055	SCHMD15890
OG0000604	LYTVA_15560	SCHMD15897
OG0000609	LYTVA_28306, LYTVA_08875	SCHMD17568
OG0000611	LYTVA_21486	SCHMD10118
OG0000612	LYTVA_17035	SCHMD04363, SCHMD09119
OG0000613	LYTVA_03372	SCHMD19801, SCHMD26357, SCHMD15315
OG0000613	LYTVA_03903	SCHMD11333
OG0000614	LYTVA_08490	SCHMD14215, SCHMD02001
OG0000615	LYTVA_29719	SCHMD03881
OG0000618	LYTVA_03802	SCHMD12905, SCHMD16442
OG0000623	LYTVA_05482	SCHMD06017, SCHMD06018
OG0000623	LYTVA_02662	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585
OG0000624	LYTVA_17510, LYTVA_30177, LYTVA_22160, LYTVA_15747	SCHMD01951
OG0000628	LYTVA_13954	SCHMD21997
OG0000628	LYTVA_03881	SCHMD24762, SCHMD25901
OG0000634	LYTVA_27803	SCHMD05101, SCHMD10395
OG0000635	LYTVA_07426	SCHMD16010
OG0000636	LYTVA_29351	SCHMD23842, SCHMD07652, SCHMD03198
OG0000637	LYTVA_13438	SCHMD24038
OG0000639	LYTVA_07276	SCHMD15823
OG0000639	LYTVA_03919	SCHMD12604, SCHMD12603
OG0000642	LYTVA_03860, LYTVA_03859, LYTVA_07734	SCHMD07724
OG0000646	LYTVA_01801, LYTVA_17076	SCHMD24176
OG0000647	LYTVA_09133, LYTVA_17054, LYTVA_07018, LYTVA_08785	SCHMD29494
OG0000648	LYTVA_13183	SCHMD18065
OG0000649	LYTVA_10245	SCHMD18549, SCHMD18847, SCHMD16842, SCHMD03271
OG0000651	LYTVA_21211	SCHMD02428
OG0000653	LYTVA_17085	SCHMD07619, SCHMD08845
OG0000654	LYTVA_28826	SCHMD01650, SCHMD19469
OG0000657	LYTVA_09519, LYTVA_08984	SCHMD14158
OG0000657	LYTVA_11565	SCHMD14159, SCHMD28173
OG0000657	LYTVA_09513	SCHMD18210
OG0000660	LYTVA_18194	SCHMD02770
OG0000660	LYTVA_29081	SCHMD20422, SCHMD27193
OG0000662	LYTVA_10468	SCHMD04360
OG0000662	LYTVA_15423	SCHMD05635
OG0000663	LYTVA_03273	SCHMD28509, SCHMD28508, SCHMD08739
OG0000664	LYTVA_13239	SCHMD04491, SCHMD14555
OG0000664	LYTVA_20056	SCHMD04182
OG0000665	LYTVA_06571, LYTVA_07973, LYTVA_29574	SCHMD09294
OG0000670	LYTVA_25988	SCHMD21177, SCHMD16575, SCHMD24810, SCHMD18592, SCHMD04685, SCHMD22152, SCHMD02150, SCHMD05669, SCHMD12381, SCHMD13315, SCHMD13316, SCHMD12100
OG0000671	LYTVA_01396	SCHMD11717
OG0000672	LYTVA_02177	SCHMD10307, SCHMD15500
OG0000672	LYTVA_03099	SCHMD03901
OG0000674	LYTVA_07878	SCHMD14256
OG0000674	LYTVA_11072	SCHMD27363, SCHMD28202
OG0000676	LYTVA_22046	SCHMD18867
OG0000676	LYTVA_18544	SCHMD08131
OG0000678	LYTVA_00388	SCHMD28149, SCHMD21688
OG0000680	LYTVA_10018, LYTVA_10016, LYTVA_20352	SCHMD25925
OG0000682	LYTVA_10303	SCHMD04644, SCHMD08708, SCHMD25504, SCHMD17552, SCHMD21787, SCHMD07246, SCHMD25376, SCHMD05512
OG0000683	LYTVA_03132	SCHMD21601
OG0000683	LYTVA_12146	SCHMD28199, SCHMD24958
OG0000684	LYTVA_20362	SCHMD07403
OG0000685	LYTVA_15881	SCHMD09879
OG0000688	LYTVA_07322, LYTVA_27551, LYTVA_29443	SCHMD21111, SCHMD10955
OG0000688	LYTVA_27276, LYTVA_06802	SCHMD13264
OG0000690	LYTVA_01411, LYTVA_23445	SCHMD24354
OG0000690	LYTVA_06618, LYTVA_16355	SCHMD17313, SCHMD21259, SCHMD18093
OG0000692	LYTVA_10855, LYTVA_24724	SCHMD24514, SCHMD18362
OG0000692	LYTVA_10854	SCHMD11826
OG0000692	LYTVA_29544	SCHMD02580
OG0000694	LYTVA_26928	SCHMD02121, SCHMD02119
OG0000696	LYTVA_27060	SCHMD17223, SCHMD17224, SCHMD29303
OG0000696	LYTVA_16853	SCHMD10590
OG0000697	LYTVA_14530	SCHMD10349, SCHMD08041
OG0000702	LYTVA_26549	SCHMD21765, SCHMD21766
OG0000706	LYTVA_22908	SCHMD26259, SCHMD27843
OG0000708	LYTVA_00778	SCHMD23042, SCHMD29520, SCHMD19130, SCHMD16347
OG0000709	LYTVA_00851	SCHMD18124
OG0000709	LYTVA_04267, LYTVA_11324	SCHMD20599, SCHMD21920
OG0000709	LYTVA_29562	SCHMD21257
OG0000711	LYTVA_01208	SCHMD16082
OG0000711	LYTVA_21399	SCHMD02785
OG0000713	LYTVA_09013, LYTVA_02431, LYTVA_12442, LYTVA_04232, LYTVA_09172	SCHMD17095
OG0000716	LYTVA_00845, LYTVA_04024	SCHMD04462, SCHMD22884, SCHMD19144, SCHMD07207, SCHMD17723
OG0000717	LYTVA_13980, LYTVA_12572	SCHMD26760, SCHMD12553
OG0000718	LYTVA_29448	SCHMD24218
OG0000721	LYTVA_10906, LYTVA_26688	SCHMD15260, SCHMD29752, SCHMD09543
OG0000722	LYTVA_26452	SCHMD24922, SCHMD24923, SCHMD24635, SCHMD22124
OG0000724	LYTVA_01400	SCHMD07525, SCHMD08666
OG0000725	LYTVA_12066	SCHMD14819, SCHMD12919
OG0000730	LYTVA_26781	SCHMD22617, SCHMD17182
OG0000730	LYTVA_01238	SCHMD08320, SCHMD02965
OG0000731	LYTVA_25013	SCHMD03063
OG0000732	LYTVA_19768	SCHMD09651
OG0000733	LYTVA_09286	SCHMD28225, SCHMD15626
OG0000733	LYTVA_18704	SCHMD13904, SCHMD02163
OG0000734	LYTVA_02652	SCHMD11583, SCHMD14768, SCHMD09332, SCHMD02937, SCHMD07242, SCHMD04118, SCHMD01513, SCHMD07878, SCHMD24039, SCHMD13942, SCHMD22315, SCHMD14455, SCHMD27004, SCHMD20850, SCHMD13509, SCHMD10084, SCHMD08723, SCHMD14485, SCHMD25295, SCHMD26519, SCHMD04103, SCHMD26949, SCHMD09270, SCHMD20387, SCHMD03648, SCHMD09683, SCHMD10543, SCHMD08018, SCHMD27636, SCHMD18698, SCHMD07342, SCHMD09685, SCHMD09684, SCHMD15319, SCHMD24961, SCHMD26040, SCHMD09274, SCHMD04119
OG0000735	LYTVA_27173	SCHMD07620
OG0000740	LYTVA_20629	SCHMD13587
OG0000740	LYTVA_24783, LYTVA_24786	SCHMD06868, SCHMD16462
OG0000745	LYTVA_17679	SCHMD29471
OG0000748	LYTVA_10009	SCHMD06828, SCHMD06887, SCHMD11059, SCHMD09770
OG0000751	LYTVA_23339	SCHMD12293, SCHMD13329, SCHMD18701, SCHMD04693, SCHMD17218, SCHMD17217, SCHMD03838, SCHMD03689, SCHMD13065, SCHMD14600, SCHMD18030, SCHMD13408
OG0000752	LYTVA_18382	SCHMD03946
OG0000752	LYTVA_07800	SCHMD12645
OG0000753	LYTVA_08519	SCHMD14739
OG0000753	LYTVA_11275	SCHMD19308, SCHMD17874, SCHMD17873, SCHMD19309
OG0000754	LYTVA_22430	SCHMD22890
OG0000757	LYTVA_25030	SCHMD13979, SCHMD10753, SCHMD18486
OG0000758	LYTVA_17208	SCHMD07281
OG0000759	LYTVA_17588	SCHMD21958
OG0000762	LYTVA_23402	SCHMD18828
OG0000763	LYTVA_06804	SCHMD22978, SCHMD08138
OG0000764	LYTVA_12373	SCHMD16330
OG0000765	LYTVA_14871	SCHMD21723, SCHMD22880
OG0000766	LYTVA_09454, LYTVA_03504	SCHMD07087
OG0000768	LYTVA_13835	SCHMD13164, SCHMD22066
OG0000768	LYTVA_13832	SCHMD13165, SCHMD22067
OG0000772	LYTVA_05773, LYTVA_19834	SCHMD29807
OG0000774	LYTVA_13838	SCHMD04364
