Orthogroup	LYTVA_ok	APOSJ_ok
OG0000036	LYTVA_03326, LYTVA_18880, LYTVA_25896	APOSJ_34471, APOSJ_42404, APOSJ_48372, APOSJ_48557, APOSJ_48377, APOSJ_48373, APOSJ_48374, APOSJ_42406, APOSJ_42405, APOSJ_00237, APOSJ_00230, APOSJ_00218, APOSJ_17179
OG0000037	LYTVA_11127	APOSJ_50446
OG0000037	LYTVA_06887, LYTVA_08523, LYTVA_24218, LYTVA_22087	APOSJ_19669, APOSJ_19640
OG0000037	LYTVA_02747	APOSJ_41930, APOSJ_41929
OG0000037	LYTVA_25050, LYTVA_25057, LYTVA_25048	APOSJ_19984, APOSJ_19985
OG0000037	LYTVA_04662	APOSJ_05458, APOSJ_62847, APOSJ_62846, APOSJ_62845, APOSJ_62844, APOSJ_05457, APOSJ_05456, APOSJ_05455, APOSJ_05454, APOSJ_05453, APOSJ_05452, APOSJ_06751, APOSJ_24879
OG0000038	LYTVA_09821	APOSJ_06808, APOSJ_11405
OG0000038	LYTVA_09820, LYTVA_11687, LYTVA_19608	APOSJ_44498, APOSJ_44500
OG0000038	LYTVA_00437	APOSJ_05677, APOSJ_26230, APOSJ_08121, APOSJ_08120, APOSJ_07933, APOSJ_58733, APOSJ_16433, APOSJ_12115, APOSJ_12110
OG0000038	LYTVA_05063	APOSJ_26569
OG0000038	LYTVA_09823	APOSJ_30481
OG0000039	LYTVA_16233, LYTVA_28543	APOSJ_23948
OG0000040	LYTVA_16039, LYTVA_16036, LYTVA_22091, LYTVA_29527, LYTVA_27351, LYTVA_03168, LYTVA_11912, LYTVA_06756, LYTVA_18912, LYTVA_12532, LYTVA_15738, LYTVA_27452, LYTVA_05580, LYTVA_25285	APOSJ_18915, APOSJ_27166, APOSJ_49316, APOSJ_27168, APOSJ_27165, APOSJ_20487, APOSJ_61474, APOSJ_16915, APOSJ_16914, APOSJ_31565, APOSJ_44161, APOSJ_32230, APOSJ_32274, APOSJ_44162, APOSJ_59917, APOSJ_18917, APOSJ_27167, APOSJ_18916, APOSJ_27164, APOSJ_49313, APOSJ_22639, APOSJ_32774, APOSJ_32770, APOSJ_32773, APOSJ_32772, APOSJ_32771, APOSJ_08219, APOSJ_13680, APOSJ_13682, APOSJ_13677, APOSJ_13681, APOSJ_20336, APOSJ_13679
OG0000041	LYTVA_25852	APOSJ_07883
OG0000041	LYTVA_03177	APOSJ_00247
OG0000043	LYTVA_24763, LYTVA_20678, LYTVA_30007, LYTVA_26935, LYTVA_10735, LYTVA_00383, LYTVA_02758	APOSJ_56130
OG0000044	LYTVA_11853	APOSJ_20279, APOSJ_20278
OG0000044	LYTVA_14074	APOSJ_57354, APOSJ_57355
OG0000044	LYTVA_26561	APOSJ_22626, APOSJ_55615, APOSJ_55614, APOSJ_28339, APOSJ_28351, APOSJ_28336, APOSJ_22636, APOSJ_03631
OG0000044	LYTVA_19279	APOSJ_57022, APOSJ_17804
OG0000044	LYTVA_19469, LYTVA_22018	APOSJ_25176, APOSJ_21325
OG0000045	LYTVA_24388, LYTVA_02507	APOSJ_45950, APOSJ_27349, APOSJ_04409, APOSJ_04407, APOSJ_04408
OG0000045	LYTVA_07146, LYTVA_18766, LYTVA_11571, LYTVA_03087, LYTVA_21403	APOSJ_04466, APOSJ_33667
OG0000045	LYTVA_12531	APOSJ_15992, APOSJ_12916, APOSJ_12920, APOSJ_12919, APOSJ_12914, APOSJ_12918, APOSJ_12915, APOSJ_12917
OG0000046	LYTVA_22286	APOSJ_42127, APOSJ_64323, APOSJ_42125
OG0000046	LYTVA_20626	APOSJ_02618, APOSJ_32175, APOSJ_31531
OG0000047	LYTVA_15082	APOSJ_54259
OG0000048	LYTVA_25775	APOSJ_07071
OG0000048	LYTVA_15043	APOSJ_59658
OG0000048	LYTVA_17720, LYTVA_17428	APOSJ_11623
OG0000048	LYTVA_27999	APOSJ_03221, APOSJ_10764
OG0000048	LYTVA_08149	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779
OG0000048	LYTVA_17485, LYTVA_17487, LYTVA_17489	APOSJ_24514, APOSJ_01275, APOSJ_42611, APOSJ_42613, APOSJ_42612, APOSJ_42607, APOSJ_42609, APOSJ_42608, APOSJ_42610
OG0000048	LYTVA_11620	APOSJ_12442
OG0000049	LYTVA_16567	APOSJ_51843
OG0000049	LYTVA_21152	APOSJ_36502
OG0000049	LYTVA_07886	APOSJ_00656
OG0000049	LYTVA_14034	APOSJ_26887, APOSJ_00983, APOSJ_14701, APOSJ_26886, APOSJ_26888, APOSJ_25392, APOSJ_11159, APOSJ_25393, APOSJ_26890, APOSJ_14700, APOSJ_00988, APOSJ_05165, APOSJ_05164, APOSJ_55533, APOSJ_62002, APOSJ_23002
OG0000049	LYTVA_25007	APOSJ_09319, APOSJ_59032
OG0000049	LYTVA_28129	APOSJ_55361, APOSJ_34757, APOSJ_60078, APOSJ_57736, APOSJ_57738, APOSJ_60083, APOSJ_60080, APOSJ_60075, APOSJ_57737, APOSJ_60077, APOSJ_60082
OG0000049	LYTVA_02138	APOSJ_36462
OG0000050	LYTVA_22854, LYTVA_13054, LYTVA_07499	APOSJ_36060, APOSJ_36061, APOSJ_36063, APOSJ_36065, APOSJ_36066, APOSJ_04035, APOSJ_00653, APOSJ_36062, APOSJ_25539, APOSJ_36064, APOSJ_00654, APOSJ_08665, APOSJ_29147, APOSJ_51862, APOSJ_51863
OG0000050	LYTVA_19706	APOSJ_20325, APOSJ_20324, APOSJ_58281, APOSJ_34871, APOSJ_13856, APOSJ_13854, APOSJ_45580, APOSJ_13852, APOSJ_13850, APOSJ_13851, APOSJ_13855, APOSJ_13853, APOSJ_12186
OG0000050	LYTVA_22634, LYTVA_29206, LYTVA_08549, LYTVA_25325, LYTVA_16900, LYTVA_03419	APOSJ_40638, APOSJ_42771, APOSJ_13876, APOSJ_42263, APOSJ_42264, APOSJ_54268, APOSJ_54266, APOSJ_02357, APOSJ_54267, APOSJ_54270, APOSJ_54269, APOSJ_28465
OG0000050	LYTVA_16160, LYTVA_19016, LYTVA_06118, LYTVA_23189	APOSJ_15169, APOSJ_15170, APOSJ_29827, APOSJ_10797
OG0000051	LYTVA_20043, LYTVA_13578, LYTVA_29605, LYTVA_13579, LYTVA_20045, LYTVA_20046, LYTVA_12866, LYTVA_12868, LYTVA_12869, LYTVA_29317, LYTVA_29318, LYTVA_29319, LYTVA_03012, LYTVA_09968, LYTVA_16489, LYTVA_16496, LYTVA_27370	APOSJ_11380, APOSJ_11382, APOSJ_11381, APOSJ_49294, APOSJ_31090, APOSJ_33080, APOSJ_33081, APOSJ_33079, APOSJ_33078, APOSJ_24712, APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980, APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106
OG0000051	LYTVA_02533, LYTVA_15636, LYTVA_24100, LYTVA_12428	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098
OG0000052	LYTVA_25360, LYTVA_13343, LYTVA_27172, LYTVA_14727, LYTVA_07095, LYTVA_26162	APOSJ_42243, APOSJ_55765, APOSJ_32702, APOSJ_63454, APOSJ_63427, APOSJ_63368, APOSJ_61255, APOSJ_26688, APOSJ_34044, APOSJ_26689, APOSJ_39929, APOSJ_26526, APOSJ_61561
OG0000053	LYTVA_16375	APOSJ_62689
OG0000053	LYTVA_10692, LYTVA_10696	APOSJ_06077
OG0000053	LYTVA_09644, LYTVA_11537, LYTVA_11539, LYTVA_00784, LYTVA_11538	APOSJ_14515, APOSJ_34274, APOSJ_26151, APOSJ_44303
OG0000053	LYTVA_10743, LYTVA_12622, LYTVA_05055, LYTVA_03521, LYTVA_18088, LYTVA_00806	APOSJ_46784, APOSJ_43246, APOSJ_45595, APOSJ_45594, APOSJ_08055
OG0000053	LYTVA_18779, LYTVA_10493, LYTVA_28008, LYTVA_18776, LYTVA_09131	APOSJ_25893
OG0000053	LYTVA_11130, LYTVA_14984	APOSJ_55098, APOSJ_10099
OG0000053	LYTVA_16852	APOSJ_09291, APOSJ_09292
OG0000054	LYTVA_11502, LYTVA_10035, LYTVA_09103	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352
OG0000055	LYTVA_05265, LYTVA_05724, LYTVA_23050, LYTVA_10558, LYTVA_00384, LYTVA_20676, LYTVA_30008, LYTVA_16090, LYTVA_10734	APOSJ_19144, APOSJ_56132
OG0000056	LYTVA_03272	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665
OG0000056	LYTVA_25903	APOSJ_63270, APOSJ_63276, APOSJ_18319, APOSJ_18312
OG0000056	LYTVA_29706	APOSJ_46008, APOSJ_20439
OG0000056	LYTVA_23383	APOSJ_31509
OG0000058	LYTVA_15397	APOSJ_14084
OG0000058	LYTVA_14164	APOSJ_62161
OG0000058	LYTVA_16698	APOSJ_01990, APOSJ_45171, APOSJ_56047, APOSJ_62157, APOSJ_01986, APOSJ_12231, APOSJ_01994, APOSJ_62154, APOSJ_01988, APOSJ_62155
OG0000058	LYTVA_05598, LYTVA_13005	APOSJ_01291
OG0000059	LYTVA_18957	APOSJ_34977, APOSJ_41112, APOSJ_15943, APOSJ_15944
OG0000059	LYTVA_17899	APOSJ_09529
OG0000059	LYTVA_14597	APOSJ_21577
OG0000059	LYTVA_19539	APOSJ_40721, APOSJ_40724, APOSJ_40723
OG0000059	LYTVA_23387	APOSJ_35006, APOSJ_35005, APOSJ_35004
OG0000059	LYTVA_06967	APOSJ_00361
OG0000060	LYTVA_30158, LYTVA_18098	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505
OG0000060	LYTVA_02319	APOSJ_41349
OG0000060	LYTVA_16681, LYTVA_27455, LYTVA_18661, LYTVA_15046, LYTVA_11690, LYTVA_27067, LYTVA_20469, LYTVA_27945, LYTVA_28067, LYTVA_19641, LYTVA_23621, LYTVA_28547, LYTVA_22653, LYTVA_18637, LYTVA_13960, LYTVA_15384	APOSJ_24347, APOSJ_24346, APOSJ_24345, APOSJ_24343
OG0000060	LYTVA_10196	APOSJ_24727, APOSJ_46788
OG0000061	LYTVA_16102	APOSJ_58339, APOSJ_18222, APOSJ_18226, APOSJ_18220, APOSJ_58336, APOSJ_24082, APOSJ_18227, APOSJ_18225, APOSJ_18223, APOSJ_24083, APOSJ_24098, APOSJ_58337, APOSJ_58338, APOSJ_18224
OG0000061	LYTVA_20900	APOSJ_04549, APOSJ_04550
OG0000061	LYTVA_02993	APOSJ_15713, APOSJ_15716, APOSJ_15714, APOSJ_33562, APOSJ_15715
OG0000061	LYTVA_26455, LYTVA_26459	APOSJ_53824, APOSJ_08464, APOSJ_14395
OG0000061	LYTVA_19867	APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578
OG0000061	LYTVA_16101	APOSJ_63552, APOSJ_56302
OG0000062	LYTVA_15332	APOSJ_61539, APOSJ_03520
OG0000062	LYTVA_27501, LYTVA_24383	APOSJ_50534, APOSJ_50538, APOSJ_50533, APOSJ_50536
OG0000062	LYTVA_01528	APOSJ_39442
OG0000062	LYTVA_18550	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182
OG0000062	LYTVA_02333, LYTVA_05093, LYTVA_01566	APOSJ_37626, APOSJ_37627, APOSJ_37625
OG0000063	LYTVA_03474	APOSJ_62799, APOSJ_60703
OG0000063	LYTVA_28622	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611
OG0000063	LYTVA_11640	APOSJ_54428, APOSJ_43445, APOSJ_43446, APOSJ_32981, APOSJ_59523
OG0000063	LYTVA_16178	APOSJ_58298, APOSJ_58293, APOSJ_19476
OG0000064	LYTVA_19553, LYTVA_11533, LYTVA_25986, LYTVA_20628	APOSJ_59701, APOSJ_59695, APOSJ_38879, APOSJ_25547, APOSJ_51548, APOSJ_56336, APOSJ_31733, APOSJ_31734, APOSJ_08181, APOSJ_00152
OG0000064	LYTVA_01963	APOSJ_21125, APOSJ_21126
OG0000064	LYTVA_15002	APOSJ_31247, APOSJ_64099, APOSJ_31248, APOSJ_39527
OG0000064	LYTVA_22836, LYTVA_22837	APOSJ_17812
OG0000064	LYTVA_22823	APOSJ_00765
OG0000064	LYTVA_26515	APOSJ_31230
OG0000064	LYTVA_07922, LYTVA_29165, LYTVA_14963, LYTVA_01763, LYTVA_05680, LYTVA_01518, LYTVA_16673, LYTVA_20353, LYTVA_07078, LYTVA_28733	APOSJ_23375, APOSJ_04737
OG0000065	LYTVA_25952, LYTVA_19899, LYTVA_19900, LYTVA_28478	APOSJ_50038, APOSJ_50039
OG0000065	LYTVA_28637, LYTVA_28640, LYTVA_16549, LYTVA_05941, LYTVA_26146, LYTVA_02630	APOSJ_24289, APOSJ_57910
OG0000065	LYTVA_10168, LYTVA_21036, LYTVA_12929, LYTVA_23872, LYTVA_25877, LYTVA_10381, LYTVA_30035, LYTVA_05039, LYTVA_16076, LYTVA_20540, LYTVA_09048, LYTVA_19374, LYTVA_09047, LYTVA_19373, LYTVA_14067, LYTVA_17290, LYTVA_13082, LYTVA_17296, LYTVA_17295, LYTVA_03230, LYTVA_28797, LYTVA_00381, LYTVA_17291, LYTVA_17234, LYTVA_11558, LYTVA_04701	APOSJ_03191, APOSJ_44461, APOSJ_44463, APOSJ_44460, APOSJ_44462, APOSJ_44459, APOSJ_44458, APOSJ_03207, APOSJ_00528, APOSJ_38560, APOSJ_35502, APOSJ_44267, APOSJ_21458, APOSJ_46186, APOSJ_46189, APOSJ_55233
OG0000065	LYTVA_02378	APOSJ_42751, APOSJ_33992, APOSJ_36131, APOSJ_42184, APOSJ_00972
OG0000066	LYTVA_14724	APOSJ_56697, APOSJ_30328
OG0000067	LYTVA_00141, LYTVA_19952, LYTVA_28647	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552
OG0000067	LYTVA_07502, LYTVA_25538	APOSJ_18931
OG0000067	LYTVA_09112, LYTVA_09554	APOSJ_56850, APOSJ_56847
OG0000067	LYTVA_15190	APOSJ_06153, APOSJ_13448, APOSJ_19493, APOSJ_58325, APOSJ_58331, APOSJ_58341, APOSJ_48159, APOSJ_48158, APOSJ_48156, APOSJ_19490, APOSJ_19487, APOSJ_13449, APOSJ_13447, APOSJ_13446, APOSJ_13442, APOSJ_13444, APOSJ_13443, APOSJ_13445, APOSJ_07651, APOSJ_07650, APOSJ_07653, APOSJ_07654, APOSJ_13441, APOSJ_11553, APOSJ_07655, APOSJ_07652, APOSJ_12441, APOSJ_12440
OG0000068	LYTVA_29801, LYTVA_20828	APOSJ_21674, APOSJ_37249, APOSJ_37250, APOSJ_22049, APOSJ_37245, APOSJ_13843, APOSJ_13846, APOSJ_13840, APOSJ_13849, APOSJ_37247, APOSJ_37246, APOSJ_22027, APOSJ_13845, APOSJ_37251, APOSJ_37248, APOSJ_13847, APOSJ_07893, APOSJ_07895, APOSJ_07894, APOSJ_07892
OG0000068	LYTVA_07218, LYTVA_11696, LYTVA_13367, LYTVA_16452, LYTVA_16451, LYTVA_16446, LYTVA_11505, LYTVA_21833, LYTVA_15019, LYTVA_02519, LYTVA_23071, LYTVA_16450	APOSJ_53737, APOSJ_18613
OG0000068	LYTVA_22369	APOSJ_12116, APOSJ_12117, APOSJ_12118, APOSJ_12119
OG0000069	LYTVA_15781	APOSJ_40539, APOSJ_40541, APOSJ_40540
OG0000069	LYTVA_28251, LYTVA_19634, LYTVA_18557	APOSJ_54585, APOSJ_57084, APOSJ_30273, APOSJ_57079, APOSJ_07076, APOSJ_54570, APOSJ_52419
OG0000069	LYTVA_19096	APOSJ_04756
OG0000070	LYTVA_12849	APOSJ_54993
OG0000070	LYTVA_20188, LYTVA_21334	APOSJ_01603
OG0000070	LYTVA_23845, LYTVA_23846, LYTVA_20695	APOSJ_19014
OG0000070	LYTVA_28943, LYTVA_15085	APOSJ_45156
OG0000070	LYTVA_24840	APOSJ_39050
OG0000070	LYTVA_07974, LYTVA_17344	APOSJ_15810, APOSJ_02571
OG0000070	LYTVA_15317	APOSJ_07700, APOSJ_07702, APOSJ_07701
OG0000071	LYTVA_28667	APOSJ_47743
OG0000071	LYTVA_30156	APOSJ_37919, APOSJ_37920
OG0000071	LYTVA_10873, LYTVA_10872, LYTVA_22942, LYTVA_22941, LYTVA_07051, LYTVA_07050, LYTVA_22709	APOSJ_06112, APOSJ_06111
OG0000072	LYTVA_16436	APOSJ_61865, APOSJ_61864
OG0000072	LYTVA_26888	APOSJ_38815
OG0000072	LYTVA_23422	APOSJ_48834, APOSJ_48835, APOSJ_48833
OG0000072	LYTVA_09419	APOSJ_18641, APOSJ_18643, APOSJ_18642, APOSJ_18645, APOSJ_18644, APOSJ_05758, APOSJ_62884, APOSJ_24139, APOSJ_45100, APOSJ_26722
OG0000072	LYTVA_15899	APOSJ_40725, APOSJ_21416
OG0000073	LYTVA_01046	APOSJ_08940, APOSJ_46393, APOSJ_46396, APOSJ_46397, APOSJ_46395, APOSJ_46394, APOSJ_46392, APOSJ_46391, APOSJ_46390, APOSJ_08939, APOSJ_08938, APOSJ_08937, APOSJ_08936, APOSJ_08935, APOSJ_08934, APOSJ_08933
OG0000073	LYTVA_25335, LYTVA_14806	APOSJ_11264, APOSJ_11263
OG0000074	LYTVA_03443, LYTVA_03444, LYTVA_25208, LYTVA_26421	APOSJ_22124, APOSJ_05528, APOSJ_53318, APOSJ_53328, APOSJ_52772, APOSJ_05530, APOSJ_05529, APOSJ_05526, APOSJ_05525
OG0000074	LYTVA_24139	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925
OG0000074	LYTVA_23288, LYTVA_24012, LYTVA_15630, LYTVA_11187	APOSJ_20688, APOSJ_48776, APOSJ_18171
OG0000075	LYTVA_00904	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256
OG0000075	LYTVA_07044	APOSJ_40363, APOSJ_40364, APOSJ_40365, APOSJ_40366, APOSJ_40367, APOSJ_40368
OG0000075	LYTVA_01857	APOSJ_54695, APOSJ_54693
OG0000075	LYTVA_12523	APOSJ_55514, APOSJ_55515
OG0000076	LYTVA_14523	APOSJ_57708
OG0000076	LYTVA_15496, LYTVA_07730	APOSJ_45096
OG0000076	LYTVA_10852	APOSJ_01583
OG0000076	LYTVA_11845, LYTVA_28755	APOSJ_52305, APOSJ_52304, APOSJ_47674
OG0000076	LYTVA_15672, LYTVA_17357, LYTVA_03906, LYTVA_02968, LYTVA_02774, LYTVA_24240	APOSJ_16471, APOSJ_28978, APOSJ_28982
OG0000077	LYTVA_15408	APOSJ_42258
OG0000078	LYTVA_29043, LYTVA_19852, LYTVA_29449, LYTVA_29039, LYTVA_11835	APOSJ_48664, APOSJ_48665, APOSJ_28712, APOSJ_28714, APOSJ_20960, APOSJ_02350
OG0000078	LYTVA_09049	APOSJ_61846
OG0000078	LYTVA_07236	APOSJ_14796
OG0000078	LYTVA_10716	APOSJ_23304, APOSJ_27928, APOSJ_20704, APOSJ_30834, APOSJ_14320, APOSJ_14319, APOSJ_14324, APOSJ_14321, APOSJ_63175, APOSJ_35742
OG0000078	LYTVA_07177, LYTVA_07710, LYTVA_00587, LYTVA_14585, LYTVA_00355	APOSJ_46646
OG0000078	LYTVA_01709	APOSJ_16505, APOSJ_56844, APOSJ_34859, APOSJ_46612, APOSJ_25459, APOSJ_02595, APOSJ_15951, APOSJ_30925, APOSJ_30924, APOSJ_15259, APOSJ_15263, APOSJ_36218, APOSJ_36220, APOSJ_36217, APOSJ_15264, APOSJ_52603, APOSJ_11972, APOSJ_11971, APOSJ_56698, APOSJ_30936, APOSJ_04960, APOSJ_42241, APOSJ_64902, APOSJ_42242, APOSJ_53664, APOSJ_64757
OG0000079	LYTVA_19637, LYTVA_24538, LYTVA_21250	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152
OG0000079	LYTVA_05934	APOSJ_28991, APOSJ_28990
OG0000079	LYTVA_06214, LYTVA_17750	APOSJ_06559, APOSJ_06558
OG0000080	LYTVA_22820	APOSJ_34049, APOSJ_34053, APOSJ_07554, APOSJ_52022, APOSJ_26472, APOSJ_04249, APOSJ_63183, APOSJ_63184, APOSJ_63185, APOSJ_63186, APOSJ_03317, APOSJ_34050, APOSJ_34052, APOSJ_34051, APOSJ_14425, APOSJ_35316, APOSJ_33975, APOSJ_14060
OG0000080	LYTVA_29739, LYTVA_07108, LYTVA_04698	APOSJ_24965, APOSJ_25977, APOSJ_18025, APOSJ_59025, APOSJ_19616, APOSJ_29557, APOSJ_44151, APOSJ_63728, APOSJ_44150, APOSJ_18023, APOSJ_61772, APOSJ_43381, APOSJ_43380, APOSJ_58825, APOSJ_53756, APOSJ_51750, APOSJ_51752, APOSJ_01451, APOSJ_09047, APOSJ_51753, APOSJ_51751, APOSJ_51199, APOSJ_15551, APOSJ_44128, APOSJ_17432, APOSJ_23605, APOSJ_23606, APOSJ_11347, APOSJ_11348
OG0000080	LYTVA_00085	APOSJ_16829
OG0000081	LYTVA_25424	APOSJ_65213, APOSJ_65212, APOSJ_52934, APOSJ_61033
OG0000081	LYTVA_03450	APOSJ_31425, APOSJ_15260, APOSJ_36219, APOSJ_36216, APOSJ_15261, APOSJ_15262
OG0000081	LYTVA_06857, LYTVA_12009, LYTVA_14196, LYTVA_18158, LYTVA_13554, LYTVA_24479, LYTVA_12007, LYTVA_18383	APOSJ_12604, APOSJ_12607, APOSJ_12605, APOSJ_12603, APOSJ_38391, APOSJ_61731, APOSJ_14091, APOSJ_55406, APOSJ_48708, APOSJ_51973, APOSJ_50939, APOSJ_50938
OG0000081	LYTVA_26639	APOSJ_24494, APOSJ_24497
OG0000082	LYTVA_25888	APOSJ_25535
OG0000082	LYTVA_18803	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287
OG0000082	LYTVA_15644	APOSJ_21613, APOSJ_16506
OG0000082	LYTVA_26329	APOSJ_13539, APOSJ_10647, APOSJ_13536, APOSJ_37518, APOSJ_37514, APOSJ_35568, APOSJ_25153, APOSJ_13541, APOSJ_10646, APOSJ_10645, APOSJ_10640
OG0000082	LYTVA_02026, LYTVA_02027, LYTVA_02312, LYTVA_17399	APOSJ_61585, APOSJ_61586, APOSJ_61587, APOSJ_41845, APOSJ_26454
OG0000083	LYTVA_26815	APOSJ_11498, APOSJ_11497
OG0000083	LYTVA_17330	APOSJ_26285
OG0000083	LYTVA_10643	APOSJ_57349
OG0000083	LYTVA_00140, LYTVA_24573	APOSJ_03370
OG0000083	LYTVA_11874	APOSJ_49238, APOSJ_49237
OG0000084	LYTVA_14799	APOSJ_15697
OG0000084	LYTVA_16127	APOSJ_64503, APOSJ_64502, APOSJ_01190
OG0000084	LYTVA_02391	APOSJ_10253, APOSJ_06887
OG0000085	LYTVA_19136	APOSJ_64863
OG0000085	LYTVA_13307	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022
OG0000085	LYTVA_05365	APOSJ_25761
OG0000085	LYTVA_17776	APOSJ_04663, APOSJ_04662
OG0000085	LYTVA_09034	APOSJ_09405
OG0000086	LYTVA_14367	APOSJ_39138, APOSJ_39137, APOSJ_39139
OG0000086	LYTVA_16709	APOSJ_34577, APOSJ_31502
OG0000087	LYTVA_15159	APOSJ_44974
OG0000087	LYTVA_24079	APOSJ_35198
OG0000087	LYTVA_22406	APOSJ_02933
OG0000087	LYTVA_16301	APOSJ_05721
OG0000087	LYTVA_04512	APOSJ_59532
OG0000087	LYTVA_18728	APOSJ_03507, APOSJ_10114
OG0000088	LYTVA_25176, LYTVA_22082	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809
OG0000088	LYTVA_21232, LYTVA_01236, LYTVA_20639	APOSJ_42039, APOSJ_42040
OG0000088	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865	APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750
OG0000088	LYTVA_28455	APOSJ_39202, APOSJ_45270
OG0000089	LYTVA_06742, LYTVA_22521, LYTVA_05675, LYTVA_25746, LYTVA_25741	APOSJ_22069, APOSJ_63957, APOSJ_13902, APOSJ_13901, APOSJ_22060, APOSJ_46987, APOSJ_23425
OG0000089	LYTVA_21117	APOSJ_26460, APOSJ_26461, APOSJ_35730, APOSJ_26462
OG0000089	LYTVA_13006	APOSJ_29945, APOSJ_29202
OG0000089	LYTVA_19844	APOSJ_36819, APOSJ_36818
OG0000089	LYTVA_06777, LYTVA_25975	APOSJ_32445, APOSJ_52135, APOSJ_15609
OG0000089	LYTVA_02304, LYTVA_26795	APOSJ_45071
OG0000089	LYTVA_03634, LYTVA_28359, LYTVA_27830	APOSJ_28254, APOSJ_31843
OG0000089	LYTVA_15322, LYTVA_12984, LYTVA_16551, LYTVA_28799, LYTVA_00948	APOSJ_01323, APOSJ_40758, APOSJ_40759
OG0000090	LYTVA_15309	APOSJ_64787
OG0000090	LYTVA_02577	APOSJ_38878, APOSJ_38877, APOSJ_38876
OG0000090	LYTVA_05131	APOSJ_21259, APOSJ_53542
OG0000090	LYTVA_28107, LYTVA_09935	APOSJ_00149
OG0000090	LYTVA_28533	APOSJ_49203, APOSJ_01759, APOSJ_01761, APOSJ_10946
OG0000090	LYTVA_15568	APOSJ_51909
OG0000090	LYTVA_18395, LYTVA_13128	APOSJ_22326
OG0000091	LYTVA_15883, LYTVA_09142, LYTVA_00715, LYTVA_01605, LYTVA_15273	APOSJ_50729, APOSJ_18380, APOSJ_07717, APOSJ_07719, APOSJ_34404, APOSJ_07714, APOSJ_07715, APOSJ_07718, APOSJ_44431, APOSJ_44430, APOSJ_03986, APOSJ_21276, APOSJ_03988, APOSJ_36560, APOSJ_36558, APOSJ_03990, APOSJ_36559, APOSJ_36556, APOSJ_03985, APOSJ_28449, APOSJ_36554, APOSJ_21277, APOSJ_27384, APOSJ_03984, APOSJ_55706, APOSJ_55704, APOSJ_57058, APOSJ_07048, APOSJ_32644
OG0000091	LYTVA_12113	APOSJ_47851, APOSJ_47852, APOSJ_59618, APOSJ_41218, APOSJ_41215, APOSJ_41219, APOSJ_09663, APOSJ_44248
OG0000094	LYTVA_10290	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221
