Orthogroup	LYTVA_ok	SACKO_ok
OG0000078	LYTVA_29043, LYTVA_19852, LYTVA_29449, LYTVA_29039, LYTVA_11835, LYTVA_17100, LYTVA_30099, LYTVA_09049, LYTVA_20648	SACKO_29101
OG0000078	LYTVA_10716	SACKO_28415, SACKO_06107, SACKO_11720, SACKO_15315
OG0000078	LYTVA_07177, LYTVA_07710, LYTVA_00587, LYTVA_14585, LYTVA_00355	SACKO_15309
OG0000078	LYTVA_01709	SACKO_06423
OG0000079	LYTVA_19637, LYTVA_24538, LYTVA_21250	SACKO_22850
OG0000079	LYTVA_05934	SACKO_02973
OG0000080	LYTVA_12729	SACKO_06247
OG0000081	LYTVA_03450, LYTVA_06857, LYTVA_12009, LYTVA_14196, LYTVA_18158, LYTVA_13554, LYTVA_24479, LYTVA_12007, LYTVA_18383, LYTVA_24277, LYTVA_26639, LYTVA_24280, LYTVA_27436, LYTVA_27437, LYTVA_14858	SACKO_05106, SACKO_05124, SACKO_05154, SACKO_13455, SACKO_09019, SACKO_26158, SACKO_26128, SACKO_04585
OG0000082	LYTVA_25888	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295
OG0000082	LYTVA_18803	SACKO_12474
OG0000082	LYTVA_21157, LYTVA_15644, LYTVA_26329	SACKO_26490
OG0000082	LYTVA_02026, LYTVA_02027, LYTVA_02312, LYTVA_17399	SACKO_12848, SACKO_24599, SACKO_24554, SACKO_24557, SACKO_24563, SACKO_12893
OG0000083	LYTVA_26815	SACKO_30590
OG0000083	LYTVA_17330	SACKO_27341
OG0000083	LYTVA_15569	SACKO_09837
OG0000083	LYTVA_16423, LYTVA_09980, LYTVA_09975, LYTVA_09977, LYTVA_16282, LYTVA_10654, LYTVA_10655, LYTVA_03220, LYTVA_22437, LYTVA_16287, LYTVA_16288, LYTVA_19590, LYTVA_11202, LYTVA_02097, LYTVA_02096, LYTVA_10643, LYTVA_28544, LYTVA_14550, LYTVA_23744, LYTVA_00140, LYTVA_24573	SACKO_13802
OG0000083	LYTVA_11874	SACKO_04040
OG0000084	LYTVA_14799	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253, SACKO_06467, SACKO_06545, SACKO_31931
OG0000084	LYTVA_18145	SACKO_32609, SACKO_07147, SACKO_31500, SACKO_15836, SACKO_05963, SACKO_27847, SACKO_20086, SACKO_20590, SACKO_20079, SACKO_05966, SACKO_22421, SACKO_20089, SACKO_17161, SACKO_31858, SACKO_21702, SACKO_03895, SACKO_28384, SACKO_05240, SACKO_30129, SACKO_05174, SACKO_01317
OG0000084	LYTVA_16127	SACKO_32704, SACKO_32645, SACKO_32691
OG0000084	LYTVA_02391	SACKO_19861, SACKO_03000
OG0000085	LYTVA_26350, LYTVA_11857	SACKO_10531
OG0000085	LYTVA_19136	SACKO_23009
OG0000085	LYTVA_05365	SACKO_25563
OG0000085	LYTVA_17776	SACKO_10208
OG0000085	LYTVA_09034	SACKO_29731
OG0000085	LYTVA_06708	SACKO_33849
OG0000086	LYTVA_16709	SACKO_19742, SACKO_21598
OG0000086	LYTVA_19045	SACKO_07097, SACKO_30002
OG0000087	LYTVA_15159	SACKO_18343
OG0000087	LYTVA_06727	SACKO_09961
OG0000087	LYTVA_24079	SACKO_21024
OG0000087	LYTVA_22406	SACKO_23310, SACKO_14360
OG0000087	LYTVA_22963	SACKO_28507
OG0000087	LYTVA_04512	SACKO_23472
OG0000087	LYTVA_18717	SACKO_23706
OG0000087	LYTVA_18728	SACKO_06733
OG0000088	LYTVA_25176, LYTVA_22082	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635
OG0000088	LYTVA_14006	SACKO_31806, SACKO_21553
OG0000088	LYTVA_21232, LYTVA_01236, LYTVA_20639, LYTVA_10043, LYTVA_19532, LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559, LYTVA_14054	SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075
OG0000088	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865	SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325
OG0000088	LYTVA_28455	SACKO_11683
OG0000089	LYTVA_15322	SACKO_27360
OG0000090	LYTVA_23068	SACKO_12438, SACKO_31149
OG0000090	LYTVA_29966	SACKO_23020
OG0000090	LYTVA_15309	SACKO_03911
OG0000090	LYTVA_26827	SACKO_00829
OG0000090	LYTVA_02577	SACKO_21411
OG0000090	LYTVA_05131	SACKO_17164
OG0000090	LYTVA_28107, LYTVA_09935	SACKO_07409
OG0000090	LYTVA_15568	SACKO_30571
OG0000090	LYTVA_07602	SACKO_08789, SACKO_29590, SACKO_24104
OG0000090	LYTVA_18395, LYTVA_13128	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824
OG0000091	LYTVA_15883, LYTVA_09142, LYTVA_00715, LYTVA_01605, LYTVA_15273	SACKO_25558, SACKO_23916
OG0000091	LYTVA_25909, LYTVA_25916, LYTVA_21851, LYTVA_19476, LYTVA_12113	SACKO_16030, SACKO_16068, SACKO_05246
OG0000093	LYTVA_06682, LYTVA_02617	SACKO_18765
OG0000093	LYTVA_29075, LYTVA_25106	SACKO_04129
OG0000094	LYTVA_10290	SACKO_30142
OG0000094	LYTVA_09221	SACKO_14416
OG0000095	LYTVA_04385, LYTVA_29816, LYTVA_16046, LYTVA_16047, LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114
OG0000095	LYTVA_27487, LYTVA_28301	SACKO_28131, SACKO_05648
OG0000096	LYTVA_28490	SACKO_00041
OG0000096	LYTVA_12286	SACKO_02842
OG0000096	LYTVA_21388	SACKO_13904
OG0000096	LYTVA_19397	SACKO_24537
OG0000096	LYTVA_24298	SACKO_23084
OG0000096	LYTVA_20858	SACKO_27312, SACKO_27255
OG0000097	LYTVA_20598	SACKO_05734, SACKO_32747, SACKO_18258, SACKO_18299, SACKO_18263
OG0000097	LYTVA_17895	SACKO_09795, SACKO_16800, SACKO_17524, SACKO_16802, SACKO_10228, SACKO_19559, SACKO_01366, SACKO_19548, SACKO_17961, SACKO_17950, SACKO_31266, SACKO_11687, SACKO_11694, SACKO_10750, SACKO_30828, SACKO_01368, SACKO_01358, SACKO_10227, SACKO_19566, SACKO_19554, SACKO_19549
OG0000097	LYTVA_10769, LYTVA_01595, LYTVA_13052, LYTVA_17582, LYTVA_19115, LYTVA_16485, LYTVA_10771, LYTVA_16484, LYTVA_19310, LYTVA_13138, LYTVA_11546, LYTVA_13556, LYTVA_18036, LYTVA_11818, LYTVA_13555, LYTVA_26641	SACKO_15806
OG0000098	LYTVA_15643	SACKO_30373, SACKO_19685
OG0000098	LYTVA_16909	SACKO_15840
OG0000098	LYTVA_27859	SACKO_03377
OG0000099	LYTVA_00652	SACKO_32686, SACKO_02428, SACKO_05765
OG0000099	LYTVA_22524, LYTVA_05673, LYTVA_26003	SACKO_04331
OG0000099	LYTVA_09301, LYTVA_14363, LYTVA_14362	SACKO_03078
OG0000100	LYTVA_24662	SACKO_05750
OG0000101	LYTVA_13163	SACKO_13586, SACKO_13587, SACKO_31937
OG0000101	LYTVA_03798, LYTVA_11413	SACKO_05234
OG0000101	LYTVA_03793	SACKO_23978, SACKO_23977
OG0000101	LYTVA_25292, LYTVA_25291	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330
OG0000102	LYTVA_23145	SACKO_09072, SACKO_09096, SACKO_13190
OG0000102	LYTVA_08951	SACKO_13900
OG0000103	LYTVA_05784	SACKO_33359
OG0000103	LYTVA_08412	SACKO_23497
OG0000104	LYTVA_24486	SACKO_13626
OG0000104	LYTVA_21210	SACKO_19425
OG0000104	LYTVA_17806	SACKO_13617
OG0000104	LYTVA_12502	SACKO_13688
OG0000104	LYTVA_12996	SACKO_16066
OG0000106	LYTVA_01037	SACKO_19035
OG0000106	LYTVA_12933	SACKO_31163, SACKO_03309, SACKO_31157
OG0000106	LYTVA_30171	SACKO_26319
OG0000107	LYTVA_12329	SACKO_10895
OG0000108	LYTVA_10645	SACKO_19835, SACKO_20865
OG0000109	LYTVA_20975	SACKO_16256
OG0000110	LYTVA_23199	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702
OG0000110	LYTVA_05807	SACKO_09064
OG0000110	LYTVA_30126, LYTVA_30125	SACKO_22197
OG0000111	LYTVA_08411	SACKO_08576
OG0000111	LYTVA_14099	SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823
OG0000112	LYTVA_25672	SACKO_24744
OG0000112	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530
OG0000113	LYTVA_11625	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107
OG0000113	LYTVA_11752, LYTVA_11754	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082
OG0000113	LYTVA_06725	SACKO_09973
OG0000114	LYTVA_08088	SACKO_05494
OG0000114	LYTVA_05208, LYTVA_13458	SACKO_05497, SACKO_05499, SACKO_05519
OG0000115	LYTVA_30005	SACKO_01023
OG0000115	LYTVA_14372, LYTVA_21521	SACKO_25171
OG0000116	LYTVA_00275, LYTVA_00276, LYTVA_12381	SACKO_31632
OG0000117	LYTVA_20571	SACKO_14556
OG0000119	LYTVA_11474	SACKO_14170
OG0000119	LYTVA_04285	SACKO_28303
OG0000121	LYTVA_23606, LYTVA_10086	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657
OG0000121	LYTVA_24348	SACKO_04710
OG0000121	LYTVA_14745	SACKO_31429, SACKO_21563
OG0000121	LYTVA_03587	SACKO_15163, SACKO_26268, SACKO_32139, SACKO_01099, SACKO_22905, SACKO_28129, SACKO_02275
OG0000122	LYTVA_26094, LYTVA_10750	SACKO_31419
OG0000123	LYTVA_16700	SACKO_20017, SACKO_30223
OG0000123	LYTVA_03404	SACKO_13259
OG0000123	LYTVA_12956	SACKO_30225
OG0000123	LYTVA_02814	SACKO_24090
OG0000123	LYTVA_23215	SACKO_12014
OG0000123	LYTVA_20552	SACKO_31894
OG0000123	LYTVA_28852	SACKO_27811
OG0000124	LYTVA_14993	SACKO_33754, SACKO_22345
OG0000124	LYTVA_27850	SACKO_18436
OG0000124	LYTVA_05622	SACKO_28600, SACKO_28595
OG0000124	LYTVA_20699	SACKO_02327
OG0000125	LYTVA_00442	SACKO_31925
OG0000125	LYTVA_17769	SACKO_18243, SACKO_25407
OG0000125	LYTVA_16406	SACKO_18622
OG0000125	LYTVA_25487	SACKO_17275
OG0000125	LYTVA_01832	SACKO_21397, SACKO_06987
OG0000126	LYTVA_19767	SACKO_30837
OG0000126	LYTVA_16967	SACKO_27653
OG0000126	LYTVA_03902	SACKO_09501
OG0000127	LYTVA_27169	SACKO_08426
OG0000127	LYTVA_12856	SACKO_08394
OG0000127	LYTVA_21563	SACKO_07799
OG0000127	LYTVA_12830	SACKO_21491
OG0000127	LYTVA_20093	SACKO_20351
OG0000128	LYTVA_18955, LYTVA_21574	SACKO_09563
OG0000128	LYTVA_25569, LYTVA_25568	SACKO_21605
OG0000128	LYTVA_07273, LYTVA_29734, LYTVA_23730, LYTVA_23728, LYTVA_23729	SACKO_15316, SACKO_15336
OG0000129	LYTVA_24420, LYTVA_06816	SACKO_00164
OG0000129	LYTVA_27162	SACKO_17443
OG0000130	LYTVA_19257	SACKO_31133
OG0000130	LYTVA_15064	SACKO_01253, SACKO_03874
OG0000131	LYTVA_20912, LYTVA_08614, LYTVA_22688, LYTVA_08837	SACKO_09806, SACKO_16484
OG0000131	LYTVA_10860	SACKO_00898
OG0000132	LYTVA_01373	SACKO_02565
OG0000132	LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000134	LYTVA_10445	SACKO_08040
OG0000134	LYTVA_21931, LYTVA_25493, LYTVA_12266	SACKO_33155
OG0000134	LYTVA_04492, LYTVA_28259, LYTVA_08032, LYTVA_18244, LYTVA_11494, LYTVA_11729, LYTVA_04391, LYTVA_02056, LYTVA_04965, LYTVA_22898	SACKO_20038
OG0000134	LYTVA_30036, LYTVA_09844, LYTVA_23994, LYTVA_19749	SACKO_07578, SACKO_20659, SACKO_31769, SACKO_07408
OG0000136	LYTVA_26335, LYTVA_26334, LYTVA_02174, LYTVA_15900, LYTVA_09400, LYTVA_08942, LYTVA_29133	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842
OG0000136	LYTVA_19981	SACKO_27982
OG0000137	LYTVA_14649	SACKO_15706, SACKO_03335
OG0000137	LYTVA_14169, LYTVA_05475	SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	LYTVA_25469, LYTVA_15627	SACKO_08934, SACKO_08979, SACKO_08926
OG0000138	LYTVA_27333	SACKO_08211, SACKO_02266
OG0000139	LYTVA_14558, LYTVA_14549, LYTVA_02437, LYTVA_05508, LYTVA_06934, LYTVA_26990, LYTVA_24206, LYTVA_19655	SACKO_12062, SACKO_05350, SACKO_24266, SACKO_06811
OG0000140	LYTVA_30020	SACKO_32492
OG0000140	LYTVA_28396, LYTVA_18373	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414
OG0000141	LYTVA_15585, LYTVA_19931, LYTVA_07982, LYTVA_02517, LYTVA_03081, LYTVA_20608, LYTVA_14791, LYTVA_11111, LYTVA_11112, LYTVA_18198, LYTVA_16516, LYTVA_07900, LYTVA_16515, LYTVA_07898, LYTVA_27253, LYTVA_04401	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827
OG0000141	LYTVA_04353, LYTVA_16633, LYTVA_23463, LYTVA_05955, LYTVA_05956, LYTVA_05957, LYTVA_05958, LYTVA_17141, LYTVA_11297, LYTVA_29166, LYTVA_09438, LYTVA_09439, LYTVA_25402	SACKO_23023
OG0000142	LYTVA_20509	SACKO_25766
OG0000142	LYTVA_27034	SACKO_02157, SACKO_25774, SACKO_21060, SACKO_25772, SACKO_25778, SACKO_25760, SACKO_02153
OG0000142	LYTVA_20510	SACKO_02160, SACKO_28263
OG0000142	LYTVA_01494	SACKO_02155
OG0000142	LYTVA_20512, LYTVA_27041, LYTVA_04856	SACKO_31525
OG0000144	LYTVA_10641	SACKO_28800
OG0000146	LYTVA_21396, LYTVA_23405, LYTVA_10181, LYTVA_28980	SACKO_17855
OG0000146	LYTVA_21791	SACKO_29496, SACKO_06281, SACKO_03036, SACKO_28345, SACKO_20509, SACKO_14080
OG0000147	LYTVA_06334	SACKO_09609
OG0000147	LYTVA_06610, LYTVA_07302	SACKO_25321
OG0000147	LYTVA_18928	SACKO_18080
OG0000148	LYTVA_19008	SACKO_07198, SACKO_01163
OG0000149	LYTVA_27288	SACKO_25876, SACKO_25874
OG0000149	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524	SACKO_25873
OG0000149	LYTVA_14878, LYTVA_23613	SACKO_24272
OG0000149	LYTVA_03219, LYTVA_27903	SACKO_00593
OG0000149	LYTVA_24788	SACKO_01114
OG0000151	LYTVA_06631	SACKO_19813
OG0000151	LYTVA_13428, LYTVA_13427	SACKO_18655
OG0000152	LYTVA_11871	SACKO_28678, SACKO_32141, SACKO_15466, SACKO_20212, SACKO_32865
OG0000152	LYTVA_16757	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800
OG0000154	LYTVA_22149	SACKO_01624
OG0000154	LYTVA_08370	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611
OG0000155	LYTVA_12158	SACKO_06509
OG0000155	LYTVA_07841, LYTVA_24959, LYTVA_02175, LYTVA_12159, LYTVA_12167, LYTVA_07648	SACKO_23256, SACKO_00101
OG0000157	LYTVA_24947	SACKO_19300
OG0000157	LYTVA_14449	SACKO_02389
OG0000158	LYTVA_03807	SACKO_08920
OG0000159	LYTVA_16506, LYTVA_06037, LYTVA_08097, LYTVA_18412, LYTVA_29071	SACKO_31334
OG0000159	LYTVA_12728	SACKO_12615
OG0000160	LYTVA_04290, LYTVA_15927, LYTVA_15928, LYTVA_20062, LYTVA_07452, LYTVA_05524	SACKO_19890, SACKO_08004, SACKO_22012, SACKO_20174, SACKO_20186, SACKO_19221
OG0000160	LYTVA_11099	SACKO_16994
OG0000162	LYTVA_18164	SACKO_12057
OG0000163	LYTVA_26726	SACKO_28728, SACKO_28760
OG0000163	LYTVA_16156	SACKO_18542
OG0000164	LYTVA_24066	SACKO_29240
OG0000164	LYTVA_25753	SACKO_15470
OG0000165	LYTVA_00753	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193, SACKO_26565, SACKO_26564, SACKO_16609
OG0000166	LYTVA_25764	SACKO_19780
OG0000166	LYTVA_15942	SACKO_18225
OG0000166	LYTVA_06417, LYTVA_19225, LYTVA_15166	SACKO_11639, SACKO_19154
OG0000167	LYTVA_05879, LYTVA_28563, LYTVA_24832	SACKO_13975
OG0000167	LYTVA_22740	SACKO_13984, SACKO_13999, SACKO_13976
OG0000168	LYTVA_16323	SACKO_12471, SACKO_12477, SACKO_14676, SACKO_05799, SACKO_02929, SACKO_15285, SACKO_02947
OG0000168	LYTVA_20122, LYTVA_24324	SACKO_25971
OG0000168	LYTVA_19322, LYTVA_08888	SACKO_01287
OG0000168	LYTVA_08887	SACKO_01284
OG0000169	LYTVA_02351, LYTVA_20918	SACKO_10602
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	SACKO_10600
OG0000171	LYTVA_27882	SACKO_04473
OG0000171	LYTVA_20168	SACKO_30895, SACKO_18626
OG0000172	LYTVA_11573	SACKO_29021
OG0000172	LYTVA_28668	SACKO_08175
OG0000173	LYTVA_24999	SACKO_13484
OG0000174	LYTVA_10125	SACKO_28192, SACKO_28201
OG0000175	LYTVA_18185, LYTVA_25514	SACKO_03910
OG0000175	LYTVA_23856	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371, SACKO_20858
OG0000178	LYTVA_04435	SACKO_18500, SACKO_25344, SACKO_24597, SACKO_24570, SACKO_27321, SACKO_13945, SACKO_13941, SACKO_13968, SACKO_17469, SACKO_09050, SACKO_13962, SACKO_13939, SACKO_24550, SACKO_20499, SACKO_03737, SACKO_30538, SACKO_30537, SACKO_19819, SACKO_18677, SACKO_14928, SACKO_18672, SACKO_18667, SACKO_18676, SACKO_18669, SACKO_19820, SACKO_25803, SACKO_29812
OG0000178	LYTVA_10503, LYTVA_10502, LYTVA_07688, LYTVA_03503, LYTVA_03509, LYTVA_03508	SACKO_14422, SACKO_31764, SACKO_31763, SACKO_32460, SACKO_14284, SACKO_23232, SACKO_23231
OG0000179	LYTVA_11503	SACKO_06450, SACKO_05905
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	SACKO_15469
OG0000179	LYTVA_21017	SACKO_14493
OG0000179	LYTVA_21234	SACKO_04822
OG0000180	LYTVA_16023	SACKO_21610
OG0000180	LYTVA_05451, LYTVA_05450	SACKO_03905
OG0000181	LYTVA_30016	SACKO_04775
OG0000182	LYTVA_23182, LYTVA_12683	SACKO_13611
OG0000182	LYTVA_02337, LYTVA_01729	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885
OG0000183	LYTVA_29269	SACKO_02174
OG0000183	LYTVA_12902	SACKO_26873
OG0000184	LYTVA_22158, LYTVA_27685, LYTVA_10647, LYTVA_11004, LYTVA_16702, LYTVA_21719, LYTVA_17652	SACKO_06564, SACKO_06560, SACKO_05563, SACKO_13695
OG0000184	LYTVA_15221	SACKO_20563, SACKO_02843, SACKO_02840, SACKO_05038, SACKO_00035
OG0000184	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408	SACKO_18335, SACKO_17629
OG0000185	LYTVA_05708	SACKO_00274
OG0000185	LYTVA_27187	SACKO_28410
OG0000186	LYTVA_04383	SACKO_23833
OG0000186	LYTVA_22654	SACKO_02708, SACKO_02710, SACKO_32104
OG0000187	LYTVA_22390	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997
OG0000187	LYTVA_10115, LYTVA_11163	SACKO_29368, SACKO_05665, SACKO_29110, SACKO_32092, SACKO_29873, SACKO_21498, SACKO_01156, SACKO_26786, SACKO_29846, SACKO_12886, SACKO_05746, SACKO_02086, SACKO_05409, SACKO_13856, SACKO_00647, SACKO_00629, SACKO_21737, SACKO_25057, SACKO_04414, SACKO_02088, SACKO_12910
OG0000188	LYTVA_07056	SACKO_03512, SACKO_19058, SACKO_28325, SACKO_12331, SACKO_26020, SACKO_29698, SACKO_04892
OG0000188	LYTVA_06131	SACKO_09766, SACKO_05116
OG0000190	LYTVA_12233, LYTVA_15726	SACKO_14399
OG0000190	LYTVA_08213	SACKO_14522, SACKO_00368, SACKO_00373
OG0000192	LYTVA_22840	SACKO_22597
OG0000192	LYTVA_17555	SACKO_19499
OG0000192	LYTVA_04263, LYTVA_18552	SACKO_31547
OG0000193	LYTVA_15362, LYTVA_23759	SACKO_23908
OG0000193	LYTVA_03510	SACKO_25908
OG0000193	LYTVA_08489	SACKO_13008, SACKO_13012, SACKO_11767, SACKO_11772, SACKO_19913, SACKO_30076
OG0000194	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414	SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	LYTVA_28994, LYTVA_02735	SACKO_17832, SACKO_17833
OG0000195	LYTVA_11062, LYTVA_09814, LYTVA_16951	SACKO_02091
OG0000196	LYTVA_00094, LYTVA_22397	SACKO_04345, SACKO_15655, SACKO_28120, SACKO_11043, SACKO_33401, SACKO_17052, SACKO_15660, SACKO_12172, SACKO_32158, SACKO_28181, SACKO_20658, SACKO_06176, SACKO_11083, SACKO_28126, SACKO_18485, SACKO_06871, SACKO_29464, SACKO_18504, SACKO_13101, SACKO_06604, SACKO_22599, SACKO_00603, SACKO_06251, SACKO_27437, SACKO_30553, SACKO_13997, SACKO_15679, SACKO_14345, SACKO_01764, SACKO_28845, SACKO_01756
OG0000197	LYTVA_01365	SACKO_22174
OG0000200	LYTVA_08835, LYTVA_08836	SACKO_17835, SACKO_17815
OG0000201	LYTVA_05027	SACKO_33320
OG0000201	LYTVA_03480	SACKO_08895
OG0000201	LYTVA_05441	SACKO_29729
OG0000202	LYTVA_19347, LYTVA_19795	SACKO_30211
OG0000203	LYTVA_05320	SACKO_33009
OG0000203	LYTVA_26037	SACKO_21607
OG0000204	LYTVA_09811	SACKO_32823, SACKO_07430
OG0000204	LYTVA_08501	SACKO_19755
OG0000205	LYTVA_26646	SACKO_11367
OG0000205	LYTVA_13205	SACKO_07102
OG0000205	LYTVA_10395	SACKO_32641, SACKO_26211
OG0000205	LYTVA_08282	SACKO_12929
OG0000206	LYTVA_04961, LYTVA_02159, LYTVA_02157	SACKO_32577, SACKO_18280, SACKO_14476, SACKO_20386
OG0000207	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513	SACKO_30239
OG0000208	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788
OG0000208	LYTVA_28941	SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740
OG0000210	LYTVA_29620, LYTVA_07256	SACKO_22931
OG0000210	LYTVA_12257	SACKO_08089
OG0000210	LYTVA_11329	SACKO_03879, SACKO_25701
OG0000210	LYTVA_04915	SACKO_29265, SACKO_08686
OG0000210	LYTVA_22044, LYTVA_11807, LYTVA_15620	SACKO_27035
OG0000210	LYTVA_22843	SACKO_27615
OG0000211	LYTVA_13895	SACKO_32655
OG0000211	LYTVA_06449	SACKO_09451
OG0000211	LYTVA_04294	SACKO_20445
OG0000211	LYTVA_06557	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705
OG0000211	LYTVA_26568	SACKO_16984
OG0000213	LYTVA_08396	SACKO_00738
OG0000214	LYTVA_00072, LYTVA_07251, LYTVA_07717	SACKO_09014, SACKO_32537, SACKO_20368, SACKO_27664, SACKO_12571, SACKO_20029
OG0000215	LYTVA_04783	SACKO_08023, SACKO_08039
OG0000216	LYTVA_00035	SACKO_27452, SACKO_03546, SACKO_03615, SACKO_30023, SACKO_30025, SACKO_12208, SACKO_12188
OG0000218	LYTVA_12244	SACKO_13048
OG0000218	LYTVA_02104	SACKO_19249
OG0000219	LYTVA_17644	SACKO_32509
OG0000219	LYTVA_07791	SACKO_21595, SACKO_30724, SACKO_21586, SACKO_25046, SACKO_30061
OG0000220	LYTVA_22048	SACKO_05945
OG0000220	LYTVA_16045	SACKO_29293
OG0000220	LYTVA_14940, LYTVA_20936	SACKO_17745
OG0000221	LYTVA_17595	SACKO_07311, SACKO_32418
OG0000221	LYTVA_04768	SACKO_20289
OG0000221	LYTVA_08100	SACKO_15443
OG0000222	LYTVA_23553	SACKO_11870, SACKO_11831
OG0000223	LYTVA_00593	SACKO_06054, SACKO_00009
OG0000223	LYTVA_24317	SACKO_07484
OG0000225	LYTVA_20688, LYTVA_20689, LYTVA_18494	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	LYTVA_13073, LYTVA_13071, LYTVA_12352, LYTVA_07687	SACKO_00392
OG0000227	LYTVA_07921	SACKO_14267
OG0000227	LYTVA_00830	SACKO_16493
OG0000227	LYTVA_24191	SACKO_24661
OG0000228	LYTVA_02590	SACKO_33161
OG0000228	LYTVA_02589	SACKO_33279
OG0000229	LYTVA_09325, LYTVA_06193, LYTVA_06192	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261
OG0000230	LYTVA_29471	SACKO_24726
