Orthogroup	LYTVA_ok	NEMVE
OG0000078	LYTVA_07177, LYTVA_07710, LYTVA_00587, LYTVA_14585, LYTVA_00355	NEMVE20033
OG0000079	LYTVA_19637, LYTVA_24538, LYTVA_21250	NEMVE07219, NEMVE03189
OG0000079	LYTVA_05934	NEMVE08009
OG0000079	LYTVA_06214, LYTVA_17750	NEMVE00715, NEMVE10337, NEMVE10329, NEMVE05451
OG0000080	LYTVA_22820, LYTVA_12729, LYTVA_29739, LYTVA_07108, LYTVA_04698, LYTVA_00085	NEMVE06862
OG0000082	LYTVA_25888	NEMVE19066
OG0000082	LYTVA_18803	NEMVE05388
OG0000082	LYTVA_21157, LYTVA_15644, LYTVA_26329	NEMVE14867, NEMVE15134
OG0000082	LYTVA_02026, LYTVA_02027, LYTVA_02312, LYTVA_17399	NEMVE22355
OG0000083	LYTVA_26815, LYTVA_17330	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091
OG0000083	LYTVA_15569, LYTVA_16423, LYTVA_09980, LYTVA_09975, LYTVA_09977, LYTVA_16282, LYTVA_10654, LYTVA_10655, LYTVA_03220, LYTVA_22437, LYTVA_16287, LYTVA_16288, LYTVA_19590, LYTVA_11202, LYTVA_02097, LYTVA_02096, LYTVA_10643, LYTVA_28544, LYTVA_14550, LYTVA_23744, LYTVA_00140, LYTVA_24573, LYTVA_11874	NEMVE19216
OG0000084	LYTVA_02391	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631
OG0000085	LYTVA_26350, LYTVA_11857	NEMVE07554
OG0000085	LYTVA_19136	NEMVE09794, NEMVE03205
OG0000085	LYTVA_13307	NEMVE07289
OG0000085	LYTVA_05365	NEMVE07695, NEMVE08967, NEMVE08972
OG0000085	LYTVA_17776	NEMVE18682, NEMVE18681
OG0000087	LYTVA_15159	NEMVE14074
OG0000087	LYTVA_06727	NEMVE07184
OG0000087	LYTVA_24079	NEMVE14184
OG0000087	LYTVA_22963	NEMVE13354
OG0000087	LYTVA_16301	NEMVE21432
OG0000087	LYTVA_04512	NEMVE02951
OG0000087	LYTVA_18728	NEMVE25319
OG0000087	LYTVA_07967	NEMVE20307
OG0000088	LYTVA_14006	NEMVE24299
OG0000088	LYTVA_28455	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110
OG0000089	LYTVA_06777, LYTVA_25975	NEMVE15803
OG0000089	LYTVA_02304, LYTVA_26795, LYTVA_03634, LYTVA_28359, LYTVA_27830, LYTVA_15322, LYTVA_12984, LYTVA_16551, LYTVA_28799, LYTVA_00948	NEMVE15621, NEMVE15853
OG0000090	LYTVA_15309, LYTVA_26827, LYTVA_02577	NEMVE05578
OG0000090	LYTVA_28107, LYTVA_09935, LYTVA_28533	NEMVE24660, NEMVE20728
OG0000090	LYTVA_07602	NEMVE17837, NEMVE23372
OG0000091	LYTVA_15883, LYTVA_09142, LYTVA_00715, LYTVA_01605, LYTVA_15273, LYTVA_04137, LYTVA_25909, LYTVA_25916, LYTVA_21851, LYTVA_19476, LYTVA_12113	NEMVE05463, NEMVE05476, NEMVE13252
OG0000093	LYTVA_29075, LYTVA_25106, LYTVA_28477, LYTVA_25104	NEMVE00805, NEMVE08071
OG0000094	LYTVA_10290	NEMVE05621
OG0000094	LYTVA_09221	NEMVE03407, NEMVE03409, NEMVE03406
OG0000095	LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054	NEMVE15802
OG0000095	LYTVA_27487, LYTVA_28301	NEMVE10556, NEMVE02903, NEMVE22347, NEMVE15792, NEMVE05620, NEMVE06820, NEMVE05611
OG0000096	LYTVA_28490	NEMVE15121
OG0000096	LYTVA_12286	NEMVE14782
OG0000096	LYTVA_21388	NEMVE22574
OG0000096	LYTVA_10606	NEMVE22432
OG0000096	LYTVA_19397	NEMVE25573
OG0000096	LYTVA_24298, LYTVA_20858	NEMVE14773
OG0000098	LYTVA_15643	NEMVE25900
OG0000098	LYTVA_24589, LYTVA_16909	NEMVE07244, NEMVE05378
OG0000099	LYTVA_00652	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992
OG0000100	LYTVA_18222, LYTVA_22757, LYTVA_24662, LYTVA_13551, LYTVA_22317, LYTVA_13486, LYTVA_29315, LYTVA_02102, LYTVA_20489, LYTVA_17086, LYTVA_02461	NEMVE09111, NEMVE09709
OG0000100	LYTVA_16938	NEMVE09610
OG0000100	LYTVA_18190, LYTVA_21662, LYTVA_29516, LYTVA_04076, LYTVA_19446, LYTVA_29360, LYTVA_13939, LYTVA_06729, LYTVA_24698, LYTVA_02149	NEMVE16980
OG0000101	LYTVA_13163, LYTVA_03798, LYTVA_11413, LYTVA_03793	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533
OG0000101	LYTVA_25292, LYTVA_25291	NEMVE18515
OG0000102	LYTVA_23145	NEMVE01554, NEMVE04730
OG0000103	LYTVA_05784	NEMVE06305
OG0000103	LYTVA_08412	NEMVE09043
OG0000104	LYTVA_24486	NEMVE07990
OG0000104	LYTVA_21210	NEMVE01265
OG0000104	LYTVA_17807, LYTVA_17806	NEMVE01905
OG0000104	LYTVA_12502	NEMVE06744
OG0000104	LYTVA_12996	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126
OG0000105	LYTVA_20770, LYTVA_12564, LYTVA_27043, LYTVA_12563, LYTVA_06572, LYTVA_19642, LYTVA_16400, LYTVA_22227, LYTVA_28168, LYTVA_02730, LYTVA_02729, LYTVA_07408, LYTVA_01492, LYTVA_18275, LYTVA_12566, LYTVA_12567, LYTVA_12559, LYTVA_12565, LYTVA_12568, LYTVA_08997, LYTVA_08597, LYTVA_14170, LYTVA_28659, LYTVA_20126, LYTVA_20495, LYTVA_07187, LYTVA_27042, LYTVA_14069, LYTVA_05408, LYTVA_07240, LYTVA_05646, LYTVA_15817, LYTVA_25710, LYTVA_01481, LYTVA_00351, LYTVA_23426, LYTVA_07495, LYTVA_18845, LYTVA_25556, LYTVA_18863, LYTVA_16980	NEMVE16845
OG0000106	LYTVA_12933, LYTVA_15504, LYTVA_30171, LYTVA_06537, LYTVA_25256	NEMVE16024
OG0000107	LYTVA_12329	NEMVE02891, NEMVE02920
OG0000110	LYTVA_02879, LYTVA_11692, LYTVA_23200, LYTVA_23199, LYTVA_05602, LYTVA_12820, LYTVA_03446, LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976	NEMVE15411
OG0000110	LYTVA_05807	NEMVE13920, NEMVE12399
OG0000112	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838	NEMVE08196, NEMVE05715
OG0000114	LYTVA_08088	NEMVE07046, NEMVE14943
OG0000115	LYTVA_23018, LYTVA_18556	NEMVE01477, NEMVE14381
OG0000115	LYTVA_30005	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412
OG0000119	LYTVA_11474	NEMVE22896
OG0000119	LYTVA_04285, LYTVA_11467	NEMVE15248
OG0000120	LYTVA_21140	NEMVE05327
OG0000120	LYTVA_04898	NEMVE01429
OG0000121	LYTVA_23606, LYTVA_10086	NEMVE22381
OG0000121	LYTVA_14745	NEMVE22385
OG0000121	LYTVA_03587	NEMVE03127, NEMVE09919
OG0000122	LYTVA_26094, LYTVA_10750	NEMVE05937, NEMVE10909
OG0000123	LYTVA_16222, LYTVA_19341	NEMVE15082, NEMVE02498, NEMVE01635, NEMVE16799, NEMVE18625, NEMVE08996, NEMVE18998, NEMVE08999, NEMVE15640, NEMVE05375, NEMVE05384, NEMVE08050, NEMVE05364, NEMVE09638, NEMVE01160, NEMVE20678, NEMVE01101
OG0000124	LYTVA_27850	NEMVE14854
OG0000124	LYTVA_20699	NEMVE13714
OG0000126	LYTVA_19767	NEMVE08729, NEMVE02964
OG0000126	LYTVA_03902	NEMVE00909
OG0000126	LYTVA_29180	NEMVE02955
OG0000127	LYTVA_27169	NEMVE24353
OG0000127	LYTVA_12856	NEMVE22473
OG0000127	LYTVA_21563	NEMVE10526
OG0000127	LYTVA_12830	NEMVE06686, NEMVE13457
OG0000127	LYTVA_20093	NEMVE22419
OG0000128	LYTVA_01369, LYTVA_05348, LYTVA_25678, LYTVA_25569, LYTVA_25568, LYTVA_09097, LYTVA_07273, LYTVA_29734, LYTVA_23730, LYTVA_23728, LYTVA_23729	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927
OG0000129	LYTVA_24420, LYTVA_06816	NEMVE05043
OG0000129	LYTVA_27162	NEMVE14958
OG0000130	LYTVA_23554	NEMVE01604, NEMVE15775, NEMVE03747
OG0000130	LYTVA_05651	NEMVE06584, NEMVE05300, NEMVE10363, NEMVE19712, NEMVE09669, NEMVE17089, NEMVE10460
OG0000130	LYTVA_17172	NEMVE01086, NEMVE02097
OG0000131	LYTVA_00878, LYTVA_10862, LYTVA_02346, LYTVA_02345, LYTVA_02349, LYTVA_25133, LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090, LYTVA_20912, LYTVA_08614, LYTVA_22688, LYTVA_08837, LYTVA_16115	NEMVE07984, NEMVE05410
OG0000131	LYTVA_10860	NEMVE20141
OG0000132	LYTVA_01373	NEMVE23708
OG0000134	LYTVA_25493, LYTVA_12266	NEMVE18649
OG0000134	LYTVA_30036, LYTVA_09844, LYTVA_23994, LYTVA_19749	NEMVE20778, NEMVE20821, NEMVE17149, NEMVE21371, NEMVE20523, NEMVE20118, NEMVE20925, NEMVE21126, NEMVE17046, NEMVE15273, NEMVE16743, NEMVE20263, NEMVE18654
OG0000136	LYTVA_28569	NEMVE19251
OG0000136	LYTVA_12212	NEMVE04778
OG0000136	LYTVA_19981	NEMVE21871, NEMVE12116, NEMVE17146, NEMVE19897, NEMVE21999, NEMVE13550, NEMVE21919, NEMVE05559, NEMVE05597, NEMVE22000, NEMVE03184, NEMVE01065, NEMVE22390, NEMVE13986, NEMVE09509, NEMVE09511, NEMVE15908
OG0000137	LYTVA_14649	NEMVE20817, NEMVE18407
OG0000137	LYTVA_14169, LYTVA_05475, LYTVA_25469, LYTVA_15627	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935
OG0000139	LYTVA_14558, LYTVA_14549, LYTVA_02437, LYTVA_05508, LYTVA_06934, LYTVA_26990, LYTVA_24206, LYTVA_19655	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194
OG0000140	LYTVA_30020	NEMVE07307
OG0000142	LYTVA_20509	NEMVE21939, NEMVE20784
OG0000142	LYTVA_25812	NEMVE21838, NEMVE25141, NEMVE13728
OG0000142	LYTVA_27041	NEMVE18435
OG0000142	LYTVA_04856	NEMVE09154
OG0000144	LYTVA_25633	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404
OG0000146	LYTVA_10181	NEMVE07775, NEMVE09691, NEMVE11120
OG0000146	LYTVA_28980	NEMVE12333, NEMVE07870, NEMVE03327
OG0000146	LYTVA_21791	NEMVE03735, NEMVE12714, NEMVE07766
OG0000147	LYTVA_06334	NEMVE01930
OG0000147	LYTVA_20853	NEMVE00775
OG0000147	LYTVA_24464	NEMVE13815
OG0000147	LYTVA_06610, LYTVA_07302	NEMVE14266
OG0000147	LYTVA_18928	NEMVE15010
OG0000147	LYTVA_03351	NEMVE01973
OG0000148	LYTVA_28370, LYTVA_19008	NEMVE23582, NEMVE05630
OG0000149	LYTVA_27288	NEMVE02950, NEMVE00060, NEMVE07321
OG0000149	LYTVA_09082	NEMVE21291
OG0000149	LYTVA_24788	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954
OG0000151	LYTVA_06631	NEMVE14638
OG0000151	LYTVA_13428, LYTVA_13427	NEMVE23696
OG0000152	LYTVA_19636, LYTVA_25239, LYTVA_20444, LYTVA_10550, LYTVA_08926, LYTVA_08925, LYTVA_11871, LYTVA_25445, LYTVA_27550, LYTVA_04932, LYTVA_27346, LYTVA_16757	NEMVE20086, NEMVE16527, NEMVE16528
OG0000154	LYTVA_22149	NEMVE04960
OG0000154	LYTVA_08370	NEMVE14154, NEMVE10510
OG0000154	LYTVA_01776	NEMVE01382
OG0000155	LYTVA_22929	NEMVE19985, NEMVE14842
OG0000157	LYTVA_14449	NEMVE14302
OG0000158	LYTVA_03807	NEMVE19203, NEMVE24928
OG0000159	LYTVA_08314	NEMVE16811
OG0000159	LYTVA_12728	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227
OG0000159	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736	NEMVE08562
OG0000160	LYTVA_09555, LYTVA_09556	NEMVE02932, NEMVE13008, NEMVE08785
OG0000160	LYTVA_11099	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396
OG0000161	LYTVA_16865	NEMVE19314, NEMVE09193
OG0000161	LYTVA_21687, LYTVA_17308	NEMVE02437, NEMVE02489, NEMVE06589, NEMVE03073
OG0000161	LYTVA_12654, LYTVA_24438, LYTVA_24300, LYTVA_05778	NEMVE12640, NEMVE03567, NEMVE05996, NEMVE02490, NEMVE12054, NEMVE16924, NEMVE02493, NEMVE02418, NEMVE03573, NEMVE03283, NEMVE07466, NEMVE02547, NEMVE06370, NEMVE17438, NEMVE03571, NEMVE11388, NEMVE16734
OG0000163	LYTVA_26726	NEMVE23040, NEMVE12529, NEMVE24450
OG0000163	LYTVA_16156	NEMVE12704, NEMVE13131
OG0000164	LYTVA_25753	NEMVE18535
OG0000165	LYTVA_00753	NEMVE01276, NEMVE18257, NEMVE18090, NEMVE19204, NEMVE25485, NEMVE18159, NEMVE15213
OG0000166	LYTVA_08486, LYTVA_13825, LYTVA_19609, LYTVA_27014, LYTVA_03746, LYTVA_11616, LYTVA_00435, LYTVA_06721, LYTVA_16049	NEMVE13422, NEMVE21827
OG0000166	LYTVA_25764, LYTVA_26565, LYTVA_29627, LYTVA_15722, LYTVA_06844, LYTVA_01600, LYTVA_21455, LYTVA_15942, LYTVA_06417, LYTVA_19225, LYTVA_15166	NEMVE03435, NEMVE02015, NEMVE05833
OG0000168	LYTVA_16323	NEMVE10579
OG0000169	LYTVA_02351, LYTVA_20918	NEMVE20740
OG0000169	LYTVA_04781	NEMVE21847
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	NEMVE19096, NEMVE11847
OG0000171	LYTVA_27882	NEMVE02961
OG0000171	LYTVA_27222	NEMVE13315
OG0000172	LYTVA_28668	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433
OG0000173	LYTVA_24999	NEMVE17194
OG0000173	LYTVA_13813	NEMVE08851
OG0000174	LYTVA_10125	NEMVE22424, NEMVE05336, NEMVE05301, NEMVE11815
OG0000174	LYTVA_06774	NEMVE06155
OG0000175	LYTVA_15383	NEMVE07460
OG0000175	LYTVA_23856	NEMVE00450, NEMVE15112
OG0000178	LYTVA_17495, LYTVA_07213, LYTVA_27526, LYTVA_11424, LYTVA_05921, LYTVA_04435, LYTVA_10503, LYTVA_10502, LYTVA_07688, LYTVA_03503, LYTVA_03509, LYTVA_03508	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	NEMVE14969, NEMVE18776
OG0000179	LYTVA_20391	NEMVE18777
OG0000179	LYTVA_21017	NEMVE07348
OG0000179	LYTVA_21234	NEMVE15362
OG0000180	LYTVA_08268, LYTVA_08275	NEMVE07464
OG0000180	LYTVA_05451, LYTVA_05450	NEMVE17226, NEMVE07670
OG0000181	LYTVA_30016	NEMVE13840, NEMVE02915
OG0000182	LYTVA_19274, LYTVA_26926, LYTVA_27350	NEMVE03241, NEMVE17401
OG0000182	LYTVA_09244	NEMVE17286
OG0000183	LYTVA_29269	NEMVE11293
OG0000183	LYTVA_12902	NEMVE10854
OG0000184	LYTVA_15221	NEMVE03203, NEMVE02061
OG0000184	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408	NEMVE14657, NEMVE21989
OG0000185	LYTVA_22522	NEMVE22342
OG0000185	LYTVA_05708, LYTVA_27187	NEMVE24028
OG0000186	LYTVA_21568	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453
OG0000186	LYTVA_08130	NEMVE14805
OG0000186	LYTVA_04383	NEMVE05720
OG0000186	LYTVA_22654	NEMVE13342
OG0000188	LYTVA_07056	NEMVE01998, NEMVE02174, NEMVE06434, NEMVE08702, NEMVE02205, NEMVE02239, NEMVE08353, NEMVE22726, NEMVE24815, NEMVE01623, NEMVE01520, NEMVE02798, NEMVE08083, NEMVE03586, NEMVE05878, NEMVE13437, NEMVE10334, NEMVE09934, NEMVE06033, NEMVE01333, NEMVE11561, NEMVE11063, NEMVE02316, NEMVE25322, NEMVE22852, NEMVE25279, NEMVE05483, NEMVE07814
OG0000188	LYTVA_29520	NEMVE13624
OG0000188	LYTVA_06131	NEMVE06764
OG0000192	LYTVA_22840	NEMVE05593
OG0000192	LYTVA_17555	NEMVE13792
OG0000192	LYTVA_19467	NEMVE04958
OG0000192	LYTVA_04263, LYTVA_18552	NEMVE01940
OG0000193	LYTVA_15362, LYTVA_23759, LYTVA_03510	NEMVE10259, NEMVE11693, NEMVE07643
OG0000193	LYTVA_08489	NEMVE10068, NEMVE11691, NEMVE10067, NEMVE13255, NEMVE10260, NEMVE07641, NEMVE11522, NEMVE05479, NEMVE02730
OG0000195	LYTVA_28994, LYTVA_02735	NEMVE15098
OG0000196	LYTVA_00094, LYTVA_22397, LYTVA_28967, LYTVA_18464, LYTVA_05694, LYTVA_13892	NEMVE18956, NEMVE18955
OG0000198	LYTVA_18345	NEMVE07729, NEMVE07733, NEMVE07625, NEMVE25321, NEMVE08286
OG0000200	LYTVA_08835, LYTVA_08836	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943
OG0000201	LYTVA_06928, LYTVA_03481, LYTVA_03480	NEMVE09097
OG0000201	LYTVA_05441	NEMVE18189, NEMVE09350
OG0000202	LYTVA_19347, LYTVA_19795, LYTVA_30178	NEMVE18137, NEMVE01256
OG0000203	LYTVA_05320	NEMVE01883
OG0000203	LYTVA_26037	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834
OG0000204	LYTVA_09811	NEMVE04586, NEMVE13063
OG0000204	LYTVA_08501	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981
OG0000205	LYTVA_26646	NEMVE09132
OG0000205	LYTVA_13205	NEMVE05941
OG0000205	LYTVA_10395, LYTVA_08282	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573
OG0000206	LYTVA_04961, LYTVA_02159, LYTVA_02157	NEMVE21113, NEMVE16454, NEMVE18477, NEMVE20414, NEMVE19818, NEMVE17868, NEMVE23907, NEMVE25062, NEMVE16767, NEMVE18304, NEMVE25061, NEMVE16768
OG0000206	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070	NEMVE15768
OG0000207	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513, LYTVA_30157, LYTVA_01312, LYTVA_23468, LYTVA_16683, LYTVA_23967, LYTVA_11884	NEMVE14338, NEMVE18126
OG0000208	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941	NEMVE01513, NEMVE06396
OG0000209	LYTVA_17650, LYTVA_22646	NEMVE00302, NEMVE02051, NEMVE00234, NEMVE12023, NEMVE02271, NEMVE08514
OG0000210	LYTVA_12257	NEMVE04625, NEMVE16029
OG0000210	LYTVA_22843	NEMVE10240, NEMVE03300, NEMVE05624
OG0000211	LYTVA_13895	NEMVE13306
OG0000211	LYTVA_06449	NEMVE20025
OG0000211	LYTVA_04294	NEMVE08412
OG0000211	LYTVA_06557	NEMVE22330, NEMVE12945
OG0000211	LYTVA_26568	NEMVE10733
OG0000214	LYTVA_14962, LYTVA_00072, LYTVA_07251, LYTVA_07717	NEMVE18074, NEMVE19863, NEMVE25733
OG0000216	LYTVA_00035	NEMVE23655
OG0000218	LYTVA_12244	NEMVE06667, NEMVE11926
OG0000218	LYTVA_02104	NEMVE02677
OG0000219	LYTVA_15885, LYTVA_17638, LYTVA_26312, LYTVA_22416, LYTVA_00138, LYTVA_05115, LYTVA_17644, LYTVA_07791, LYTVA_19698	NEMVE04554, NEMVE04602
OG0000220	LYTVA_22048	NEMVE15160
OG0000220	LYTVA_04465, LYTVA_04466, LYTVA_04468	NEMVE06570, NEMVE06590
OG0000220	LYTVA_16045, LYTVA_14940, LYTVA_20936	NEMVE11667, NEMVE10818
OG0000221	LYTVA_04768	NEMVE01044, NEMVE13312
OG0000221	LYTVA_08100	NEMVE05724
OG0000222	LYTVA_21370	NEMVE01198
OG0000223	LYTVA_00593	NEMVE02962, NEMVE02939, NEMVE11970, NEMVE03410, NEMVE20736, NEMVE06873, NEMVE20688
OG0000223	LYTVA_24317	NEMVE05418
OG0000225	LYTVA_20688, LYTVA_20689, LYTVA_18494	NEMVE22802, NEMVE01960
OG0000226	LYTVA_13071, LYTVA_12352, LYTVA_07687	NEMVE10381
OG0000227	LYTVA_07921	NEMVE09031
OG0000227	LYTVA_00830	NEMVE06657, NEMVE07158
OG0000227	LYTVA_00289	NEMVE07017, NEMVE03569
OG0000227	LYTVA_24191	NEMVE03503
OG0000228	LYTVA_02590, LYTVA_02589, LYTVA_17477, LYTVA_02497, LYTVA_21145, LYTVA_09059, LYTVA_09058, LYTVA_03892, LYTVA_05647	NEMVE18402, NEMVE24491
OG0000229	LYTVA_23411, LYTVA_09325, LYTVA_06193, LYTVA_06192	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629
OG0000230	LYTVA_29471	NEMVE08205
OG0000230	LYTVA_10912	NEMVE02989, NEMVE11521
OG0000231	LYTVA_11003	NEMVE04806
OG0000231	LYTVA_23091	NEMVE09601, NEMVE01545, NEMVE09855
OG0000231	LYTVA_25029	NEMVE01497
OG0000232	LYTVA_02619	NEMVE05023
OG0000232	LYTVA_10574, LYTVA_23755, LYTVA_05624	NEMVE22092
OG0000233	LYTVA_06974, LYTVA_04354	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114
OG0000233	LYTVA_05981	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883
OG0000234	LYTVA_19906	NEMVE11754, NEMVE21946, NEMVE11372
OG0000235	LYTVA_26303, LYTVA_17292, LYTVA_28399, LYTVA_23583, LYTVA_28400, LYTVA_29011, LYTVA_24567	NEMVE16102, NEMVE05387
OG0000236	LYTVA_03072	NEMVE06799
OG0000236	LYTVA_06365	NEMVE08450
OG0000238	LYTVA_04511	NEMVE12144
OG0000238	LYTVA_21260, LYTVA_04828, LYTVA_26584	NEMVE01679, NEMVE14698, NEMVE17148
OG0000239	LYTVA_09698, LYTVA_06433	NEMVE08852
OG0000241	LYTVA_07057, LYTVA_11465, LYTVA_05117	NEMVE18298
OG0000241	LYTVA_17012, LYTVA_22516, LYTVA_17985, LYTVA_00794, LYTVA_24988, LYTVA_15607, LYTVA_27691, LYTVA_24987, LYTVA_17126, LYTVA_12022, LYTVA_17133, LYTVA_17698, LYTVA_14245, LYTVA_03233	NEMVE19553
OG0000243	LYTVA_21983	NEMVE11630, NEMVE10740, NEMVE01235
OG0000244	LYTVA_00671, LYTVA_14110, LYTVA_00337	NEMVE23766
OG0000244	LYTVA_21810, LYTVA_07546	NEMVE21797, NEMVE21081, NEMVE13759
OG0000245	LYTVA_18697, LYTVA_25068, LYTVA_25070, LYTVA_25069	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204
OG0000246	LYTVA_06938	NEMVE06591
OG0000247	LYTVA_01534, LYTVA_15230, LYTVA_18400, LYTVA_01944	NEMVE25200
OG0000247	LYTVA_01100, LYTVA_06753, LYTVA_23778	NEMVE17490
OG0000247	LYTVA_07469, LYTVA_07506	NEMVE18493, NEMVE20818, NEMVE17783, NEMVE19987, NEMVE15182, NEMVE18178, NEMVE18174, NEMVE21318
OG0000247	LYTVA_27317	NEMVE18571
OG0000247	LYTVA_28288	NEMVE19113
OG0000250	LYTVA_04806, LYTVA_21908	NEMVE11858
OG0000250	LYTVA_28209	NEMVE10051
OG0000250	LYTVA_16072, LYTVA_19814	NEMVE10373
OG0000250	LYTVA_07981, LYTVA_05636	NEMVE14142
OG0000251	LYTVA_10259	NEMVE15024
OG0000251	LYTVA_17347	NEMVE21863
OG0000251	LYTVA_08931, LYTVA_03091	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535
OG0000252	LYTVA_00524	NEMVE02693, NEMVE02372, NEMVE12406
OG0000255	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695
OG0000256	LYTVA_17873	NEMVE06790
OG0000257	LYTVA_13638	NEMVE17110
OG0000257	LYTVA_14095	NEMVE15567, NEMVE05280, NEMVE10815
OG0000257	LYTVA_26231	NEMVE05150
OG0000258	LYTVA_18309	NEMVE09736
OG0000258	LYTVA_23522	NEMVE25195
OG0000260	LYTVA_02941	NEMVE13152
OG0000261	LYTVA_03764, LYTVA_00402	NEMVE17834
OG0000263	LYTVA_07787, LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787, LYTVA_11286, LYTVA_01164, LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584, LYTVA_16230, LYTVA_10870, LYTVA_16231, LYTVA_27872, LYTVA_16078, LYTVA_19963, LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007, LYTVA_13663, LYTVA_09794, LYTVA_26223, LYTVA_01736, LYTVA_01737	NEMVE02731
OG0000264	LYTVA_24911, LYTVA_20211	NEMVE09032
OG0000264	LYTVA_28877, LYTVA_23912, LYTVA_28120, LYTVA_22260, LYTVA_10433, LYTVA_04700, LYTVA_21424	NEMVE10077, NEMVE10418, NEMVE03326
OG0000265	LYTVA_27683	NEMVE16690
OG0000265	LYTVA_16147	NEMVE22133
OG0000265	LYTVA_23503	NEMVE00125, NEMVE14956
OG0000268	LYTVA_04061, LYTVA_18889, LYTVA_05851, LYTVA_11926, LYTVA_11925, LYTVA_05677	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005
