Orthogroup	LYTVA_ok	STRPU_ok
OG0000032	LYTVA_22020	STRPU_08795, STRPU_24343
OG0000033	LYTVA_28431	STRPU_26620
OG0000033	LYTVA_26144	STRPU_15689
OG0000033	LYTVA_28731	STRPU_14417
OG0000033	LYTVA_04922, LYTVA_07303, LYTVA_11528	STRPU_03796, STRPU_03613, STRPU_12671, STRPU_12047
OG0000033	LYTVA_02656, LYTVA_01378	STRPU_02311, STRPU_18113
OG0000033	LYTVA_09579	STRPU_15158
OG0000033	LYTVA_17007, LYTVA_04337, LYTVA_20141	STRPU_15977
OG0000033	LYTVA_00757, LYTVA_12726, LYTVA_28732, LYTVA_23242	STRPU_25841, STRPU_03301
OG0000033	LYTVA_13507, LYTVA_15542, LYTVA_29590, LYTVA_21552	STRPU_11946
OG0000034	LYTVA_20191	STRPU_15245, STRPU_15189
OG0000034	LYTVA_09293	STRPU_11798
OG0000034	LYTVA_04080	STRPU_11930, STRPU_11885
OG0000034	LYTVA_29167, LYTVA_10612	STRPU_27315
OG0000034	LYTVA_11788	STRPU_11793
OG0000034	LYTVA_12673	STRPU_04070
OG0000034	LYTVA_04355, LYTVA_01145	STRPU_19458
OG0000034	LYTVA_06697	STRPU_12141, STRPU_12106
OG0000034	LYTVA_00403	STRPU_12101
OG0000034	LYTVA_27135	STRPU_12104
OG0000035	LYTVA_03445	STRPU_02368, STRPU_12778
OG0000035	LYTVA_02303	STRPU_17279, STRPU_17277, STRPU_17278, STRPU_17275
OG0000035	LYTVA_16617	STRPU_13032
OG0000035	LYTVA_27828	STRPU_13051
OG0000035	LYTVA_22468	STRPU_12704
OG0000035	LYTVA_12116	STRPU_12553
OG0000035	LYTVA_12115	STRPU_12554
OG0000035	LYTVA_04128	STRPU_12700
OG0000036	LYTVA_03325	STRPU_26319
OG0000036	LYTVA_20435, LYTVA_20437	STRPU_09906
OG0000036	LYTVA_25631, LYTVA_25629, LYTVA_25630, LYTVA_25628, LYTVA_10478, LYTVA_03947	STRPU_26130
OG0000036	LYTVA_04431, LYTVA_20434	STRPU_09907
OG0000036	LYTVA_24153	STRPU_23684
OG0000036	LYTVA_24824	STRPU_25644, STRPU_25648, STRPU_25645, STRPU_08302, STRPU_08304, STRPU_08301
OG0000036	LYTVA_13908	STRPU_26233
OG0000036	LYTVA_15589	STRPU_26087
OG0000036	LYTVA_17448	STRPU_25627
OG0000036	LYTVA_14119	STRPU_25622, STRPU_25626, STRPU_25620
OG0000036	LYTVA_09824	STRPU_01762, STRPU_18074
OG0000036	LYTVA_28930	STRPU_26269, STRPU_26295
OG0000036	LYTVA_28136	STRPU_26296, STRPU_26270
OG0000036	LYTVA_07532	STRPU_26325, STRPU_26324
OG0000036	LYTVA_03326	STRPU_26321
OG0000036	LYTVA_18880	STRPU_16183, STRPU_16230
OG0000036	LYTVA_25896	STRPU_25724
OG0000036	LYTVA_10871	STRPU_26320
OG0000037	LYTVA_05257, LYTVA_19733	STRPU_21189, STRPU_21188
OG0000037	LYTVA_11127	STRPU_20688
OG0000037	LYTVA_06887	STRPU_21621
OG0000037	LYTVA_08523, LYTVA_24218, LYTVA_22087	STRPU_21620
OG0000037	LYTVA_02747	STRPU_24785
OG0000037	LYTVA_25050, LYTVA_25057	STRPU_10295
OG0000037	LYTVA_25048	STRPU_10296
OG0000037	LYTVA_04662	STRPU_21007
OG0000038	LYTVA_25636	STRPU_17751
OG0000038	LYTVA_09822	STRPU_18076, STRPU_01766
OG0000038	LYTVA_25193	STRPU_17416
OG0000038	LYTVA_19605	STRPU_04485
OG0000038	LYTVA_09820	STRPU_18078
OG0000038	LYTVA_11687, LYTVA_19608	STRPU_18077, STRPU_18081, STRPU_01769, STRPU_18084, STRPU_01773
OG0000038	LYTVA_04587	STRPU_18086
OG0000038	LYTVA_00437	STRPU_17414, STRPU_17415
OG0000038	LYTVA_27081, LYTVA_14519, LYTVA_00438	STRPU_18083, STRPU_01772, STRPU_18683, STRPU_01771
OG0000038	LYTVA_10088	STRPU_17101, STRPU_17116
OG0000038	LYTVA_09823	STRPU_18075, STRPU_01765
OG0000038	LYTVA_09516	STRPU_17312
OG0000039	LYTVA_16233	STRPU_05101, STRPU_05100, STRPU_05180
OG0000039	LYTVA_28543	STRPU_18219, STRPU_01274
OG0000039	LYTVA_07607	STRPU_21027
OG0000039	LYTVA_13062	STRPU_18542, STRPU_18578, STRPU_18572, STRPU_12032, STRPU_12031, STRPU_12034, STRPU_01246
OG0000039	LYTVA_02868	STRPU_16658, STRPU_15546, STRPU_15547, STRPU_20012, STRPU_20010
OG0000040	LYTVA_16039, LYTVA_16036	STRPU_21773
OG0000040	LYTVA_22091, LYTVA_29527	STRPU_17271, STRPU_21617, STRPU_22119
OG0000040	LYTVA_11912, LYTVA_06756, LYTVA_18912	STRPU_03662, STRPU_03674, STRPU_03673, STRPU_03661
OG0000040	LYTVA_12532, LYTVA_15738	STRPU_01945, STRPU_22786, STRPU_01944, STRPU_25141, STRPU_21378
OG0000040	LYTVA_27452, LYTVA_05580	STRPU_03732, STRPU_03735, STRPU_03733
OG0000040	LYTVA_25285	STRPU_03737
OG0000041	LYTVA_08901	STRPU_12827
OG0000041	LYTVA_17546, LYTVA_17545	STRPU_12828
OG0000041	LYTVA_25852	STRPU_13000
OG0000042	LYTVA_24767, LYTVA_21894	STRPU_19876, STRPU_08611, STRPU_19901
OG0000042	LYTVA_09774	STRPU_10033
OG0000042	LYTVA_08434	STRPU_19965, STRPU_01196, STRPU_02799
OG0000042	LYTVA_16298	STRPU_11464
OG0000042	LYTVA_08433	STRPU_18986
OG0000042	LYTVA_01660, LYTVA_12527	STRPU_02718
OG0000042	LYTVA_25081, LYTVA_25080, LYTVA_12139, LYTVA_18903	STRPU_20174
OG0000042	LYTVA_17561	STRPU_19952
OG0000042	LYTVA_10627, LYTVA_07504, LYTVA_30053	STRPU_13883, STRPU_13882, STRPU_18118, STRPU_13875, STRPU_07693, STRPU_13867, STRPU_02316, STRPU_13869
OG0000043	LYTVA_05725, LYTVA_13550	STRPU_06030, STRPU_05999, STRPU_05926, STRPU_05935, STRPU_05931, STRPU_05994, STRPU_06002, STRPU_25650, STRPU_06033, STRPU_06024, STRPU_21373, STRPU_04184, STRPU_00010, STRPU_00008, STRPU_00006, STRPU_00002
OG0000043	LYTVA_24763, LYTVA_20678, LYTVA_30007	STRPU_20956, STRPU_23749, STRPU_07332
OG0000043	LYTVA_10735, LYTVA_00383	STRPU_12193
OG0000043	LYTVA_02758	STRPU_08767
OG0000043	LYTVA_00226	STRPU_03522, STRPU_03585
OG0000043	LYTVA_12710	STRPU_10844, STRPU_10864
OG0000044	LYTVA_11853	STRPU_09802
OG0000044	LYTVA_14074	STRPU_13229, STRPU_13213
OG0000044	LYTVA_26561	STRPU_04938
OG0000044	LYTVA_19279	STRPU_21629
OG0000044	LYTVA_19469, LYTVA_22018	STRPU_02714, STRPU_24789
OG0000045	LYTVA_19576	STRPU_19991
OG0000045	LYTVA_20674	STRPU_19990
OG0000045	LYTVA_06634	STRPU_19855, STRPU_19880
OG0000045	LYTVA_24388	STRPU_16212, STRPU_16247
OG0000045	LYTVA_02507	STRPU_16854, STRPU_16858
OG0000045	LYTVA_02478	STRPU_16875
OG0000045	LYTVA_14643	STRPU_16216
OG0000045	LYTVA_16354	STRPU_16859, STRPU_16717, STRPU_16248, STRPU_16213, STRPU_16857
OG0000045	LYTVA_18082	STRPU_16855
OG0000045	LYTVA_02878	STRPU_16873, STRPU_16217, STRPU_16249, STRPU_16215
OG0000045	LYTVA_05655	STRPU_16214
OG0000045	LYTVA_07146	STRPU_27177
OG0000045	LYTVA_18766	STRPU_27353
OG0000045	LYTVA_11571, LYTVA_03087	STRPU_26421
OG0000045	LYTVA_21403	STRPU_26525, STRPU_26526, STRPU_26527, STRPU_26523, STRPU_26524
OG0000045	LYTVA_03810	STRPU_00475, STRPU_00476, STRPU_19020, STRPU_00474
OG0000045	LYTVA_12531	STRPU_26605
OG0000045	LYTVA_10187, LYTVA_26738	STRPU_26903
OG0000045	LYTVA_17566, LYTVA_00420	STRPU_16861, STRPU_16872
OG0000046	LYTVA_22286	STRPU_08327, STRPU_08328
OG0000046	LYTVA_20626	STRPU_13398, STRPU_13377, STRPU_13401, STRPU_13400, STRPU_13399
OG0000047	LYTVA_23656	STRPU_08292, STRPU_03057
OG0000047	LYTVA_28273	STRPU_19739
OG0000048	LYTVA_06179	STRPU_05493
OG0000048	LYTVA_25775	STRPU_20212
OG0000048	LYTVA_15043	STRPU_15458
OG0000048	LYTVA_26635	STRPU_09674
OG0000048	LYTVA_17720	STRPU_06730
OG0000048	LYTVA_17428	STRPU_06385
OG0000048	LYTVA_27999	STRPU_20602
OG0000048	LYTVA_08149	STRPU_20482
OG0000048	LYTVA_01464	STRPU_17966
OG0000048	LYTVA_09123	STRPU_17965
OG0000048	LYTVA_17485, LYTVA_17487	STRPU_07185, STRPU_07193, STRPU_16454, STRPU_16791
OG0000048	LYTVA_17489	STRPU_16789, STRPU_16451, STRPU_16475, STRPU_16452, STRPU_16790
OG0000048	LYTVA_11620	STRPU_26191
OG0000049	LYTVA_16567	STRPU_17072
OG0000049	LYTVA_21152	STRPU_23537
OG0000049	LYTVA_07886	STRPU_10893
OG0000049	LYTVA_06358	STRPU_01801, STRPU_17036
OG0000049	LYTVA_14034	STRPU_17686
OG0000049	LYTVA_25007	STRPU_06696
OG0000049	LYTVA_28129	STRPU_04345
OG0000049	LYTVA_02138	STRPU_23536
OG0000050	LYTVA_22854, LYTVA_13054	STRPU_06209, STRPU_11559, STRPU_20985
OG0000050	LYTVA_07499	STRPU_20001, STRPU_23015, STRPU_00753
OG0000050	LYTVA_19706	STRPU_03815
OG0000050	LYTVA_22634, LYTVA_29206, LYTVA_08549, LYTVA_25325, LYTVA_16900, LYTVA_03419	STRPU_10411
OG0000051	LYTVA_20043, LYTVA_13578	STRPU_04087
OG0000051	LYTVA_29605, LYTVA_13579	STRPU_04086
OG0000051	LYTVA_20045	STRPU_04085
OG0000051	LYTVA_20046, LYTVA_12866, LYTVA_12868	STRPU_04081, STRPU_04082
OG0000051	LYTVA_29317, LYTVA_29318, LYTVA_29319	STRPU_04844, STRPU_04845, STRPU_04838, STRPU_04842, STRPU_04843
OG0000051	LYTVA_03012	STRPU_04683, STRPU_04684
OG0000051	LYTVA_09968	STRPU_08146
OG0000051	LYTVA_16489, LYTVA_16496	STRPU_04388, STRPU_04386
OG0000051	LYTVA_27370	STRPU_11426, STRPU_04634, STRPU_04664
OG0000051	LYTVA_02533	STRPU_17901
OG0000051	LYTVA_15636	STRPU_17577, STRPU_17576, STRPU_17547, STRPU_17574, STRPU_17579, STRPU_17578, STRPU_17575
OG0000051	LYTVA_24100	STRPU_02970
OG0000051	LYTVA_12428	STRPU_16946
OG0000052	LYTVA_27172, LYTVA_14727, LYTVA_07095	STRPU_15631
OG0000052	LYTVA_26162	STRPU_23975, STRPU_23951
OG0000053	LYTVA_16375	STRPU_09915
OG0000053	LYTVA_06684	STRPU_10261
OG0000053	LYTVA_09995	STRPU_21568, STRPU_00298, STRPU_00288, STRPU_00289, STRPU_22686
OG0000053	LYTVA_10692, LYTVA_10696	STRPU_21567
OG0000053	LYTVA_09644	STRPU_24682
OG0000053	LYTVA_11537	STRPU_25164
OG0000053	LYTVA_11539, LYTVA_00784	STRPU_25166, STRPU_25168, STRPU_25169
OG0000053	LYTVA_11538	STRPU_25165
OG0000053	LYTVA_06917, LYTVA_09771	STRPU_13262, STRPU_13263, STRPU_13265
OG0000053	LYTVA_17452, LYTVA_20115, LYTVA_20116	STRPU_14602, STRPU_14605, STRPU_17112
OG0000053	LYTVA_00662, LYTVA_05209	STRPU_09323
OG0000053	LYTVA_10743	STRPU_23430, STRPU_01006
OG0000053	LYTVA_12622	STRPU_14042
OG0000053	LYTVA_03521, LYTVA_18088	STRPU_12831, STRPU_06744, STRPU_06743, STRPU_06746, STRPU_06745, STRPU_09255, STRPU_18743, STRPU_18742, STRPU_18741, STRPU_25321
OG0000053	LYTVA_00806	STRPU_23287, STRPU_09631, STRPU_06742
OG0000053	LYTVA_15391	STRPU_08946, STRPU_08947, STRPU_08944, STRPU_08945, STRPU_08948, STRPU_08943
OG0000053	LYTVA_18779, LYTVA_10493, LYTVA_28008, LYTVA_18776	STRPU_09997, STRPU_09996, STRPU_10000, STRPU_09999, STRPU_10005, STRPU_10001
OG0000053	LYTVA_09131	STRPU_09899, STRPU_09900
OG0000053	LYTVA_28577, LYTVA_28578	STRPU_05629, STRPU_05628, STRPU_05570, STRPU_05571, STRPU_05630
OG0000053	LYTVA_11130, LYTVA_14984	STRPU_10255, STRPU_10254, STRPU_10269, STRPU_09818
OG0000053	LYTVA_16852	STRPU_10259
OG0000054	LYTVA_10090, LYTVA_07086, LYTVA_21421, LYTVA_17925, LYTVA_09472, LYTVA_10089	STRPU_24985, STRPU_17119, STRPU_17104, STRPU_17103, STRPU_17118
OG0000054	LYTVA_11502	STRPU_04629, STRPU_04651
OG0000054	LYTVA_10035	STRPU_21552
OG0000054	LYTVA_09103	STRPU_04633, STRPU_04661, STRPU_04884
OG0000055	LYTVA_28790	STRPU_20957, STRPU_01318, STRPU_11632
OG0000055	LYTVA_05265	STRPU_22907, STRPU_22892, STRPU_07759
OG0000055	LYTVA_05724	STRPU_04185, STRPU_03690, STRPU_21374, STRPU_07333
OG0000055	LYTVA_23050	STRPU_23750
OG0000055	LYTVA_10558, LYTVA_00384, LYTVA_20676, LYTVA_30008, LYTVA_16090, LYTVA_10734	STRPU_01392, STRPU_08766, STRPU_11839, STRPU_12194, STRPU_09005, STRPU_02948, STRPU_05937, STRPU_06001, STRPU_06035, STRPU_05928, STRPU_05933
OG0000056	LYTVA_10361	STRPU_07187, STRPU_07195
OG0000056	LYTVA_05867	STRPU_26180
OG0000056	LYTVA_03272	STRPU_19327
OG0000056	LYTVA_17286	STRPU_12248, STRPU_11783
OG0000056	LYTVA_25903	STRPU_12348
OG0000056	LYTVA_02051	STRPU_09650, STRPU_14115, STRPU_15286, STRPU_15300
OG0000056	LYTVA_29706	STRPU_06395
OG0000056	LYTVA_23383	STRPU_12766, STRPU_02354
OG0000056	LYTVA_28840	STRPU_05523
OG0000057	LYTVA_05797	STRPU_09574, STRPU_09581
OG0000057	LYTVA_22815	STRPU_15511, STRPU_15515, STRPU_15513, STRPU_15522, STRPU_15517, STRPU_15521, STRPU_15512, STRPU_15518, STRPU_15524, STRPU_15520, STRPU_15523, STRPU_15510, STRPU_15514, STRPU_06456, STRPU_18393, STRPU_10377, STRPU_10376, STRPU_03172, STRPU_10378, STRPU_10379, STRPU_11849, STRPU_11850, STRPU_11851, STRPU_10380, STRPU_16444, STRPU_10382
OG0000057	LYTVA_16930	STRPU_13541
OG0000057	LYTVA_18973, LYTVA_00270	STRPU_06452
OG0000058	LYTVA_13091	STRPU_08551
OG0000058	LYTVA_09175	STRPU_00582
OG0000058	LYTVA_09177, LYTVA_25827	STRPU_07549
OG0000058	LYTVA_14430	STRPU_08934
OG0000058	LYTVA_16698	STRPU_09783
OG0000058	LYTVA_01877	STRPU_20114, STRPU_20092, STRPU_20113, STRPU_20091, STRPU_20112, STRPU_20090
OG0000058	LYTVA_05596	STRPU_01463, STRPU_08710, STRPU_08708, STRPU_01464
OG0000058	LYTVA_05598, LYTVA_13005	STRPU_08638
OG0000058	LYTVA_01608	STRPU_07320, STRPU_07322, STRPU_07323, STRPU_07321
OG0000058	LYTVA_28653	STRPU_01494
OG0000058	LYTVA_11473	STRPU_13907
OG0000058	LYTVA_09178	STRPU_00581
OG0000059	LYTVA_18957	STRPU_05220
OG0000059	LYTVA_17899	STRPU_05822
OG0000059	LYTVA_05676	STRPU_13764, STRPU_01483
OG0000059	LYTVA_14597	STRPU_19726
OG0000059	LYTVA_19539	STRPU_19725
OG0000059	LYTVA_23483	STRPU_03376
OG0000059	LYTVA_23387	STRPU_02976
OG0000059	LYTVA_06967	STRPU_24694, STRPU_24697
OG0000059	LYTVA_19211	STRPU_24828
OG0000059	LYTVA_17534	STRPU_24005
OG0000060	LYTVA_30158, LYTVA_18098	STRPU_24855
OG0000060	LYTVA_02319	STRPU_18179
OG0000060	LYTVA_11689, LYTVA_07972	STRPU_17613
OG0000060	LYTVA_16681	STRPU_25136
OG0000060	LYTVA_27455	STRPU_17605, STRPU_17612, STRPU_17606
OG0000060	LYTVA_18661, LYTVA_15046, LYTVA_11690	STRPU_17085
OG0000060	LYTVA_27067	STRPU_24483
OG0000060	LYTVA_20469	STRPU_24484
OG0000060	LYTVA_27945	STRPU_21861
OG0000060	LYTVA_28067	STRPU_10974, STRPU_10973
OG0000060	LYTVA_19641, LYTVA_23621	STRPU_22645
OG0000060	LYTVA_28547	STRPU_20391
OG0000060	LYTVA_22653	STRPU_24081
OG0000060	LYTVA_18637	STRPU_24740, STRPU_24199
OG0000060	LYTVA_13960, LYTVA_15384	STRPU_24413
OG0000060	LYTVA_10196	STRPU_12994
OG0000061	LYTVA_16102	STRPU_13962
OG0000061	LYTVA_20900	STRPU_02428, STRPU_13635
OG0000061	LYTVA_02993	STRPU_13960
OG0000061	LYTVA_26455	STRPU_13959
OG0000061	LYTVA_26459	STRPU_13958
OG0000061	LYTVA_19867	STRPU_13279
OG0000061	LYTVA_16101	STRPU_13961
OG0000062	LYTVA_15332	STRPU_26540, STRPU_26538, STRPU_26536, STRPU_26537
OG0000062	LYTVA_27501	STRPU_12721
OG0000062	LYTVA_24383	STRPU_24303
OG0000062	LYTVA_05092	STRPU_26408
OG0000062	LYTVA_18550	STRPU_08191
OG0000062	LYTVA_02333, LYTVA_05093, LYTVA_01566	STRPU_26407
OG0000063	LYTVA_03474	STRPU_18989
OG0000063	LYTVA_28622	STRPU_23711
OG0000063	LYTVA_11640	STRPU_01260
OG0000063	LYTVA_20066	STRPU_18997
OG0000063	LYTVA_16178	STRPU_18657
OG0000064	LYTVA_25756	STRPU_27288
OG0000064	LYTVA_19553	STRPU_13555
OG0000064	LYTVA_11533	STRPU_25159
OG0000064	LYTVA_25986	STRPU_13144, STRPU_13164
OG0000064	LYTVA_20628	STRPU_13376, STRPU_13397
OG0000064	LYTVA_08302, LYTVA_26954, LYTVA_23516	STRPU_01226, STRPU_12074
OG0000064	LYTVA_23510, LYTVA_23508, LYTVA_20029, LYTVA_23509, LYTVA_23514, LYTVA_23515, LYTVA_23517	STRPU_01228, STRPU_12073, STRPU_01227
OG0000064	LYTVA_01963	STRPU_09572
OG0000064	LYTVA_15002	STRPU_12692
OG0000064	LYTVA_22836	STRPU_15096, STRPU_02473
OG0000064	LYTVA_22837	STRPU_02474, STRPU_15097
OG0000064	LYTVA_21779	STRPU_15411
OG0000064	LYTVA_26515	STRPU_12264
OG0000064	LYTVA_14352, LYTVA_25713	STRPU_13323
OG0000064	LYTVA_07922	STRPU_13898, STRPU_13899, STRPU_13887
OG0000064	LYTVA_29165, LYTVA_14963	STRPU_13858, STRPU_09468
OG0000064	LYTVA_01763	STRPU_02450, STRPU_13612, STRPU_03924
OG0000064	LYTVA_05680	STRPU_14007
OG0000064	LYTVA_01518	STRPU_13479, STRPU_13480
OG0000064	LYTVA_16673	STRPU_13482, STRPU_13477, STRPU_13481
OG0000064	LYTVA_20353	STRPU_13540
OG0000064	LYTVA_07078	STRPU_13528
OG0000064	LYTVA_28733	STRPU_13529
OG0000064	LYTVA_17742	STRPU_13186
OG0000064	LYTVA_01814	STRPU_15784
OG0000064	LYTVA_24882	STRPU_25009
OG0000064	LYTVA_11536, LYTVA_13973	STRPU_25162
OG0000064	LYTVA_29064	STRPU_07669
OG0000064	LYTVA_20961	STRPU_24449, STRPU_08462, STRPU_24447, STRPU_08457
OG0000064	LYTVA_12243	STRPU_24448
OG0000064	LYTVA_20960	STRPU_08460, STRPU_08455
OG0000064	LYTVA_14350	STRPU_13325
OG0000064	LYTVA_14353	STRPU_13324
OG0000065	LYTVA_25952, LYTVA_19899, LYTVA_19900, LYTVA_28478	STRPU_23745
OG0000065	LYTVA_28637, LYTVA_28640	STRPU_05983
OG0000065	LYTVA_16549	STRPU_26692
OG0000065	LYTVA_05941, LYTVA_26146	STRPU_05226
OG0000065	LYTVA_02630	STRPU_10265, STRPU_19156, STRPU_16682, STRPU_16656
OG0000065	LYTVA_10168	STRPU_15167, STRPU_15219
OG0000065	LYTVA_21036, LYTVA_12929, LYTVA_23872, LYTVA_25877, LYTVA_10381	STRPU_14170
OG0000065	LYTVA_30035	STRPU_21040, STRPU_13306
OG0000065	LYTVA_16076, LYTVA_20540	STRPU_06492, STRPU_06493
OG0000065	LYTVA_09048	STRPU_00492, STRPU_15846, STRPU_15797
OG0000065	LYTVA_19374, LYTVA_09047, LYTVA_19373	STRPU_15923
OG0000065	LYTVA_14067, LYTVA_17290, LYTVA_13082, LYTVA_17296	STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613
OG0000065	LYTVA_17295, LYTVA_03230, LYTVA_28797, LYTVA_00381, LYTVA_17291, LYTVA_17234, LYTVA_11558, LYTVA_04701	STRPU_24102
OG0000065	LYTVA_14911	STRPU_26280
OG0000065	LYTVA_24579	STRPU_00300, STRPU_08584
OG0000066	LYTVA_00023	STRPU_23239
OG0000066	LYTVA_01899	STRPU_23705
OG0000066	LYTVA_28191	STRPU_07404
OG0000066	LYTVA_14724	STRPU_19100
OG0000067	LYTVA_00141	STRPU_12878, STRPU_12879
OG0000067	LYTVA_19952, LYTVA_28647	STRPU_02372, STRPU_12782, STRPU_12881
OG0000067	LYTVA_07502	STRPU_24522
OG0000067	LYTVA_25538	STRPU_10727, STRPU_10726
OG0000067	LYTVA_09112, LYTVA_09554	STRPU_04075
OG0000067	LYTVA_15190	STRPU_11266, STRPU_11228
OG0000067	LYTVA_26045	STRPU_10905
OG0000068	LYTVA_29801	STRPU_22578, STRPU_22587
OG0000068	LYTVA_20828	STRPU_22390
OG0000068	LYTVA_07218, LYTVA_11696	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938
OG0000068	LYTVA_13367, LYTVA_16452, LYTVA_16451, LYTVA_16446, LYTVA_11505, LYTVA_21833, LYTVA_15019, LYTVA_02519, LYTVA_23071	STRPU_07506, STRPU_21941, STRPU_21953
OG0000068	LYTVA_16450	STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939
OG0000068	LYTVA_22369	STRPU_23285
OG0000068	LYTVA_23647	STRPU_00704, STRPU_22720
OG0000069	LYTVA_15781	STRPU_24462
OG0000069	LYTVA_28251, LYTVA_19634, LYTVA_18557	STRPU_08964, STRPU_21393
OG0000069	LYTVA_07535	STRPU_26328
OG0000069	LYTVA_24451	STRPU_05020, STRPU_25384, STRPU_24249, STRPU_09003, STRPU_01056
OG0000069	LYTVA_10412	STRPU_05927
OG0000069	LYTVA_00397	STRPU_05936
OG0000069	LYTVA_12821	STRPU_05932
OG0000070	LYTVA_12849	STRPU_05505
OG0000070	LYTVA_20188, LYTVA_21334	STRPU_09262
OG0000070	LYTVA_15079	STRPU_26424
OG0000070	LYTVA_12105	STRPU_13775
OG0000070	LYTVA_23845, LYTVA_23846, LYTVA_20695	STRPU_13137, STRPU_13158
OG0000070	LYTVA_28943, LYTVA_15085	STRPU_26426
OG0000070	LYTVA_24840	STRPU_26931
OG0000070	LYTVA_07974	STRPU_26775
OG0000070	LYTVA_17344	STRPU_26438
OG0000070	LYTVA_15317	STRPU_26932
OG0000071	LYTVA_28667	STRPU_00835
OG0000071	LYTVA_30156	STRPU_17182, STRPU_17159
OG0000071	LYTVA_10873	STRPU_18392, STRPU_12567
OG0000071	LYTVA_10872	STRPU_20613, STRPU_20615
OG0000071	LYTVA_22942, LYTVA_22941, LYTVA_07051, LYTVA_07050	STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370
OG0000071	LYTVA_22709	STRPU_05831
OG0000072	LYTVA_16436	STRPU_05232
OG0000072	LYTVA_26888	STRPU_05349
OG0000072	LYTVA_23422	STRPU_05343
OG0000072	LYTVA_09419	STRPU_04704
OG0000072	LYTVA_15899	STRPU_04773
OG0000073	LYTVA_08820, LYTVA_28046	STRPU_08362
OG0000073	LYTVA_01047	STRPU_25439, STRPU_23331
OG0000073	LYTVA_24568	STRPU_25427
OG0000073	LYTVA_25335	STRPU_08683
OG0000073	LYTVA_14806	STRPU_08955
OG0000073	LYTVA_03728	STRPU_14789
OG0000074	LYTVA_27116	STRPU_15226, STRPU_25840
OG0000074	LYTVA_29211	STRPU_24424
OG0000074	LYTVA_07270	STRPU_09406
OG0000074	LYTVA_29253	STRPU_16196, STRPU_16237
OG0000074	LYTVA_09687	STRPU_01870, STRPU_25185, STRPU_01871, STRPU_25186
OG0000074	LYTVA_24139	STRPU_05573, STRPU_05632
OG0000074	LYTVA_17643	STRPU_20199, STRPU_20198
OG0000074	LYTVA_03701, LYTVA_21203, LYTVA_08094, LYTVA_11270	STRPU_04946
OG0000074	LYTVA_17968	STRPU_01960
OG0000074	LYTVA_23288	STRPU_26349
OG0000074	LYTVA_24012, LYTVA_15630	STRPU_17860, STRPU_17858
OG0000074	LYTVA_11187	STRPU_22932
OG0000074	LYTVA_06007	STRPU_22800
OG0000074	LYTVA_06008	STRPU_22801
OG0000074	LYTVA_06009	STRPU_13956
OG0000074	LYTVA_06154	STRPU_22802, STRPU_01961
OG0000075	LYTVA_00904	STRPU_25005
OG0000075	LYTVA_07044	STRPU_25123
OG0000075	LYTVA_01857	STRPU_25122
OG0000075	LYTVA_12523	STRPU_23530
OG0000076	LYTVA_14523	STRPU_19464, STRPU_18471, STRPU_26029, STRPU_23851, STRPU_19589, STRPU_19729, STRPU_08885, STRPU_10078, STRPU_09546, STRPU_11080, STRPU_03963, STRPU_20173, STRPU_17987, STRPU_03540, STRPU_14349, STRPU_00521, STRPU_03147, STRPU_11984, STRPU_10767
OG0000076	LYTVA_04503	STRPU_01635
OG0000076	LYTVA_05709	STRPU_03297, STRPU_12019
OG0000076	LYTVA_15496, LYTVA_07730	STRPU_13965
OG0000076	LYTVA_10852	STRPU_20232
OG0000076	LYTVA_11845, LYTVA_28755	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766
OG0000076	LYTVA_15672, LYTVA_17357, LYTVA_03906, LYTVA_02968, LYTVA_02774, LYTVA_24240	STRPU_24765, STRPU_06214
OG0000077	LYTVA_24286	STRPU_09555
OG0000077	LYTVA_24922, LYTVA_15408	STRPU_10026
OG0000077	LYTVA_08553	STRPU_10408
OG0000077	LYTVA_24285	STRPU_09553
OG0000078	LYTVA_29043	STRPU_07628, STRPU_07626, STRPU_07630
OG0000078	LYTVA_19852	STRPU_07061
OG0000078	LYTVA_29449, LYTVA_29039	STRPU_03530
OG0000078	LYTVA_11835	STRPU_03595
OG0000078	LYTVA_30099	STRPU_07100, STRPU_07101
OG0000078	LYTVA_07236	STRPU_08802
OG0000078	LYTVA_10716	STRPU_23681, STRPU_23657
OG0000078	LYTVA_07177, LYTVA_07710	STRPU_13338, STRPU_24931
OG0000078	LYTVA_00587	STRPU_21033, STRPU_21035
OG0000078	LYTVA_14585, LYTVA_00355	STRPU_13337
OG0000078	LYTVA_01709	STRPU_22246
OG0000079	LYTVA_19637, LYTVA_24538	STRPU_23093
OG0000079	LYTVA_21250	STRPU_23773
OG0000079	LYTVA_05934	STRPU_02493, STRPU_15115
OG0000079	LYTVA_06214, LYTVA_17750	STRPU_26495, STRPU_19060
OG0000080	LYTVA_22820	STRPU_04387, STRPU_15801, STRPU_17234, STRPU_16347, STRPU_07754
