Orthogroup	LYTVA_ok	ASTMX
OG0000128	LYTVA_25569, LYTVA_25568	ASTMX05854
OG0000128	LYTVA_25168	ASTMX15563, ASTMX07961
OG0000129	LYTVA_24420, LYTVA_06816	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539
OG0000129	LYTVA_27162	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614
OG0000130	LYTVA_19257	ASTMX19336
OG0000130	LYTVA_15064	ASTMX11087, ASTMX06877, ASTMX03834
OG0000130	LYTVA_05651	ASTMX07135, ASTMX08389, ASTMX02101, ASTMX18603, ASTMX21728, ASTMX10754, ASTMX19065, ASTMX02114
OG0000130	LYTVA_15765, LYTVA_27521	ASTMX03032, ASTMX13868, ASTMX11078, ASTMX12125
OG0000131	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090	ASTMX16327
OG0000132	LYTVA_12161, LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402	ASTMX15628
OG0000137	LYTVA_14649	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486
OG0000137	LYTVA_14169, LYTVA_05475	ASTMX08942, ASTMX01570, ASTMX22671
OG0000137	LYTVA_25469, LYTVA_15627	ASTMX10792, ASTMX08181
OG0000140	LYTVA_30020	ASTMX10669
OG0000140	LYTVA_19546	ASTMX02615, ASTMX22218
OG0000142	LYTVA_01494	ASTMX11196, ASTMX15663, ASTMX04648, ASTMX18481, ASTMX09137
OG0000142	LYTVA_20512, LYTVA_27041, LYTVA_04856	ASTMX22061
OG0000142	LYTVA_01496	ASTMX14163
OG0000146	LYTVA_28980	ASTMX20882
OG0000146	LYTVA_21791	ASTMX21652, ASTMX15531
OG0000147	LYTVA_06334	ASTMX03135, ASTMX08761, ASTMX04795
OG0000147	LYTVA_20853	ASTMX22882, ASTMX19061
OG0000147	LYTVA_24464	ASTMX01265, ASTMX04843
OG0000147	LYTVA_06610, LYTVA_07302	ASTMX02385
OG0000147	LYTVA_18928	ASTMX18633
OG0000147	LYTVA_03351	ASTMX08515
OG0000148	LYTVA_19008	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929
OG0000149	LYTVA_27288	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364
OG0000149	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524, LYTVA_14878, LYTVA_23613, LYTVA_03219, LYTVA_27903, LYTVA_15256, LYTVA_09082	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915
OG0000149	LYTVA_24788	ASTMX19335
OG0000151	LYTVA_06631	ASTMX22990, ASTMX18031, ASTMX21814, ASTMX15314, ASTMX19154, ASTMX20904, ASTMX08723, ASTMX20739, ASTMX18063
OG0000151	LYTVA_13428, LYTVA_13427	ASTMX21939, ASTMX10392, ASTMX08593, ASTMX17567
OG0000152	LYTVA_16757	ASTMX11374, ASTMX21931
OG0000153	LYTVA_23267, LYTVA_05740, LYTVA_15931, LYTVA_10634, LYTVA_11439	ASTMX11539, ASTMX11537
OG0000154	LYTVA_10224	ASTMX05674
OG0000154	LYTVA_08370	ASTMX17110, ASTMX11785
OG0000155	LYTVA_12158	ASTMX13583, ASTMX11431, ASTMX04196, ASTMX13582
OG0000155	LYTVA_22929	ASTMX12246, ASTMX04195
OG0000157	LYTVA_24947	ASTMX10540
OG0000158	LYTVA_03807	ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735
OG0000159	LYTVA_25766	ASTMX03645, ASTMX21390
OG0000159	LYTVA_12728	ASTMX06913, ASTMX03301
OG0000159	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736	ASTMX16138, ASTMX16710
OG0000160	LYTVA_09555, LYTVA_09556	ASTMX12091
OG0000160	LYTVA_11099	ASTMX09985, ASTMX05059, ASTMX09986, ASTMX05060
OG0000163	LYTVA_26726	ASTMX10516, ASTMX20542, ASTMX20448, ASTMX17429
OG0000163	LYTVA_16156	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308
OG0000164	LYTVA_25753	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898
OG0000165	LYTVA_00753	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529
OG0000166	LYTVA_15942	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331
OG0000168	LYTVA_20122, LYTVA_24324	ASTMX22875, ASTMX19741, ASTMX00397
OG0000168	LYTVA_19322, LYTVA_08888	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444
OG0000169	LYTVA_02351, LYTVA_20918	ASTMX22905
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	ASTMX02738, ASTMX09343, ASTMX15414, ASTMX15415, ASTMX22916, ASTMX23075, ASTMX05645
OG0000171	LYTVA_27882	ASTMX13035, ASTMX04406
OG0000171	LYTVA_20168	ASTMX02030
OG0000171	LYTVA_24654	ASTMX01513, ASTMX18079, ASTMX09651
OG0000172	LYTVA_28668	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451
OG0000173	LYTVA_24999	ASTMX22989
OG0000173	LYTVA_13813	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920
OG0000174	LYTVA_12646, LYTVA_19454, LYTVA_00411	ASTMX14035
OG0000174	LYTVA_10125	ASTMX16326, ASTMX03672, ASTMX18111, ASTMX03671
OG0000175	LYTVA_23856	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252
OG0000175	LYTVA_15381	ASTMX21180
OG0000179	LYTVA_11503	ASTMX05937, ASTMX14451
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	ASTMX13630, ASTMX02170
OG0000179	LYTVA_21017	ASTMX14866
OG0000179	LYTVA_21234	ASTMX00492, ASTMX06209
OG0000180	LYTVA_16023	ASTMX03181, ASTMX16660
OG0000180	LYTVA_05451, LYTVA_05450	ASTMX11798, ASTMX10163, ASTMX17205, ASTMX08229, ASTMX02239, ASTMX17206, ASTMX11819, ASTMX09327
OG0000181	LYTVA_19542, LYTVA_21135	ASTMX00770
OG0000182	LYTVA_18698	ASTMX14409, ASTMX15288, ASTMX04097, ASTMX13943, ASTMX20040, ASTMX22035
OG0000183	LYTVA_29269	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109
OG0000183	LYTVA_12902	ASTMX12358, ASTMX03484
OG0000183	LYTVA_28105	ASTMX16504, ASTMX16505
OG0000184	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408	ASTMX12437, ASTMX12438
OG0000185	LYTVA_22522	ASTMX11051, ASTMX13737, ASTMX00167
OG0000185	LYTVA_05708	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652
OG0000185	LYTVA_27187	ASTMX12894, ASTMX07504
OG0000187	LYTVA_17950	ASTMX22425
OG0000187	LYTVA_22390	ASTMX22332, ASTMX22516, ASTMX22933, ASTMX03705, ASTMX19535
OG0000188	LYTVA_07056	ASTMX16874, ASTMX08644
OG0000188	LYTVA_29520	ASTMX17563, ASTMX09974, ASTMX22080
OG0000188	LYTVA_06131	ASTMX21970
OG0000190	LYTVA_08213	ASTMX10362, ASTMX06497, ASTMX10361
OG0000192	LYTVA_22840	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346
OG0000192	LYTVA_17555	ASTMX22789, ASTMX13707
OG0000192	LYTVA_04263, LYTVA_18552	ASTMX14856
OG0000193	LYTVA_03510	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987
OG0000194	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331
OG0000197	LYTVA_01365	ASTMX14222, ASTMX13243, ASTMX19993
OG0000201	LYTVA_05027	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505
OG0000201	LYTVA_06928, LYTVA_03481	ASTMX16364
OG0000201	LYTVA_03480	ASTMX16005, ASTMX04412, ASTMX17973, ASTMX12848
OG0000201	LYTVA_05441	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075
OG0000202	LYTVA_19347, LYTVA_19795	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807
OG0000203	LYTVA_05320	ASTMX00845, ASTMX01226, ASTMX00857
OG0000203	LYTVA_26037	ASTMX20187, ASTMX06010, ASTMX05240
OG0000203	LYTVA_15099	ASTMX05701, ASTMX05700
OG0000204	LYTVA_09811	ASTMX05231, ASTMX02270
OG0000204	LYTVA_08501	ASTMX00447, ASTMX00221
OG0000205	LYTVA_26646	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625
OG0000205	LYTVA_13205	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995
OG0000205	LYTVA_10395, LYTVA_08282	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679
OG0000206	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070	ASTMX13968
OG0000207	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513	ASTMX11086, ASTMX18027
OG0000208	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181
OG0000211	LYTVA_13895	ASTMX14936
OG0000211	LYTVA_06449	ASTMX14468
OG0000211	LYTVA_04294	ASTMX02506
OG0000211	LYTVA_06557	ASTMX12406, ASTMX15733, ASTMX12502
OG0000211	LYTVA_26568	ASTMX00388, ASTMX07887
OG0000213	LYTVA_09081, LYTVA_26281, LYTVA_07948, LYTVA_25250, LYTVA_25252, LYTVA_14214, LYTVA_25244, LYTVA_08396	ASTMX13716, ASTMX02993, ASTMX16332
OG0000215	LYTVA_05533, LYTVA_09456, LYTVA_02687, LYTVA_25933	ASTMX09309, ASTMX14457
OG0000215	LYTVA_08959	ASTMX12693
OG0000216	LYTVA_00035	ASTMX13790
OG0000218	LYTVA_12244, LYTVA_02104	ASTMX14255, ASTMX06375
OG0000220	LYTVA_04465, LYTVA_04466, LYTVA_04468	ASTMX06452, ASTMX19472
OG0000221	LYTVA_17595	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047
OG0000221	LYTVA_04768	ASTMX14659, ASTMX05690, ASTMX18613
OG0000221	LYTVA_08100	ASTMX00084, ASTMX22683, ASTMX10185
OG0000223	LYTVA_24317	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426
OG0000225	LYTVA_20688, LYTVA_20689, LYTVA_18494	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717
OG0000227	LYTVA_07921	ASTMX19343, ASTMX10190, ASTMX21887
OG0000227	LYTVA_00830	ASTMX17511, ASTMX21030, ASTMX00467
OG0000227	LYTVA_00289, LYTVA_24191	ASTMX14981, ASTMX11122, ASTMX17731
OG0000228	LYTVA_02590	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589
OG0000229	LYTVA_09325, LYTVA_06193, LYTVA_06192	ASTMX07950
OG0000230	LYTVA_29471	ASTMX01329
OG0000231	LYTVA_23091	ASTMX01168, ASTMX10711, ASTMX06042, ASTMX21702, ASTMX18443, ASTMX22637, ASTMX00067
OG0000231	LYTVA_01782	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396
OG0000233	LYTVA_05981	ASTMX07999, ASTMX11193
OG0000234	LYTVA_19906	ASTMX02028, ASTMX03572
OG0000235	LYTVA_28399, LYTVA_23583	ASTMX06227, ASTMX00260, ASTMX11628, ASTMX03682, ASTMX10834
OG0000235	LYTVA_28400, LYTVA_29011, LYTVA_24567	ASTMX10074
OG0000236	LYTVA_03072	ASTMX08747, ASTMX03149
OG0000236	LYTVA_06365	ASTMX10243, ASTMX08142
OG0000238	LYTVA_04511	ASTMX07705, ASTMX20450, ASTMX07704
OG0000238	LYTVA_21260, LYTVA_04828, LYTVA_26584	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298
OG0000239	LYTVA_06349	ASTMX01276, ASTMX03280
OG0000239	LYTVA_09698, LYTVA_06433	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895
OG0000242	LYTVA_20520	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993, ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612
OG0000244	LYTVA_00671	ASTMX01790
OG0000244	LYTVA_21810, LYTVA_07546	ASTMX15853
OG0000245	LYTVA_25068, LYTVA_25070, LYTVA_25069	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608
OG0000246	LYTVA_06938	ASTMX03325
OG0000248	LYTVA_10723	ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855
OG0000250	LYTVA_04806, LYTVA_21908	ASTMX18265
OG0000250	LYTVA_28209	ASTMX22935, ASTMX21081
OG0000250	LYTVA_16072, LYTVA_19814	ASTMX10554
OG0000250	LYTVA_07981, LYTVA_05636	ASTMX10861
OG0000251	LYTVA_10259	ASTMX02278, ASTMX14567
OG0000251	LYTVA_03091	ASTMX07951, ASTMX20026, ASTMX00737, ASTMX14618
OG0000255	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292	ASTMX00265
OG0000256	LYTVA_17873	ASTMX14236, ASTMX14182, ASTMX17896
OG0000256	LYTVA_25028, LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747	ASTMX08211, ASTMX08210, ASTMX05152
OG0000257	LYTVA_13638	ASTMX01595, ASTMX20351, ASTMX06234
OG0000257	LYTVA_27307	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542
OG0000258	LYTVA_18309	ASTMX13949, ASTMX09429, ASTMX02019
OG0000258	LYTVA_23522	ASTMX10822, ASTMX04575, ASTMX10602, ASTMX16862
OG0000259	LYTVA_09839	ASTMX14640
OG0000259	LYTVA_29137	ASTMX14622, ASTMX14658, ASTMX14653, ASTMX14645, ASTMX14623, ASTMX14652, ASTMX14657, ASTMX14654, ASTMX14655, ASTMX14656, ASTMX14619, ASTMX14620, ASTMX14621, ASTMX22310, ASTMX17207, ASTMX14631, ASTMX14642, ASTMX14624, ASTMX14625, ASTMX14651, ASTMX14648, ASTMX14649, ASTMX14647, ASTMX14650, ASTMX14632, ASTMX14633, ASTMX14628, ASTMX14634, ASTMX14635, ASTMX14629, ASTMX14636, ASTMX14630, ASTMX14638, ASTMX14639, ASTMX14637, ASTMX14627, ASTMX14626
OG0000260	LYTVA_02941	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088
OG0000263	LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787, LYTVA_11286, LYTVA_01164, LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584, LYTVA_16230, LYTVA_10870, LYTVA_16231, LYTVA_27872, LYTVA_16078, LYTVA_19963, LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007, LYTVA_13663, LYTVA_09794, LYTVA_26223, LYTVA_01736, LYTVA_01737	ASTMX18876
OG0000265	LYTVA_27683	ASTMX20048, ASTMX19410, ASTMX06906, ASTMX17905, ASTMX03304
OG0000265	LYTVA_16147	ASTMX23047
OG0000265	LYTVA_23503	ASTMX17774, ASTMX08300
OG0000266	LYTVA_29614	ASTMX18084
OG0000268	LYTVA_04061, LYTVA_18889	ASTMX22307
OG0000268	LYTVA_05677	ASTMX14616
OG0000269	LYTVA_01038	ASTMX18873, ASTMX21208, ASTMX15524, ASTMX15523, ASTMX21606, ASTMX17457, ASTMX15525, ASTMX21539, ASTMX14036
OG0000270	LYTVA_21600	ASTMX03932
OG0000270	LYTVA_15035	ASTMX03738, ASTMX05747
OG0000270	LYTVA_24403	ASTMX13817
OG0000272	LYTVA_01003	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154, ASTMX09631, ASTMX05863, ASTMX15333
OG0000275	LYTVA_10999	ASTMX01252, ASTMX09512, ASTMX08521
OG0000275	LYTVA_25132	ASTMX06622, ASTMX15608, ASTMX09767
OG0000276	LYTVA_09052, LYTVA_23763	ASTMX02916
OG0000276	LYTVA_20409, LYTVA_17536	ASTMX02717
OG0000277	LYTVA_08395	ASTMX17498, ASTMX03998, ASTMX13452
OG0000278	LYTVA_29542	ASTMX01574
OG0000280	LYTVA_28845	ASTMX10256
OG0000280	LYTVA_06803	ASTMX00452
OG0000281	LYTVA_17979	ASTMX03070, ASTMX14575, ASTMX17132, ASTMX02563, ASTMX20638, ASTMX18671, ASTMX11117, ASTMX22017, ASTMX16140
OG0000281	LYTVA_26426	ASTMX08446, ASTMX16022, ASTMX04664
OG0000282	LYTVA_01761	ASTMX18342, ASTMX09599
OG0000282	LYTVA_10300	ASTMX04653
OG0000282	LYTVA_07993	ASTMX00322
OG0000284	LYTVA_15352, LYTVA_18853, LYTVA_15353, LYTVA_05389	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126
OG0000284	LYTVA_20653	ASTMX00328, ASTMX15433
OG0000289	LYTVA_08530	ASTMX11422, ASTMX16415
OG0000290	LYTVA_06632, LYTVA_11129, LYTVA_02820	ASTMX18021, ASTMX18022
OG0000295	LYTVA_08756, LYTVA_13817	ASTMX20405, ASTMX19587
OG0000295	LYTVA_30195	ASTMX20406
OG0000295	LYTVA_18727	ASTMX22085, ASTMX19804
OG0000296	LYTVA_04048	ASTMX20385
OG0000296	LYTVA_00283	ASTMX01322
OG0000296	LYTVA_13401, LYTVA_19334	ASTMX10012, ASTMX03989
OG0000296	LYTVA_22295	ASTMX18420, ASTMX18419, ASTMX01720
OG0000296	LYTVA_12833, LYTVA_28597	ASTMX09080, ASTMX12825
OG0000297	LYTVA_19724, LYTVA_16431, LYTVA_13814, LYTVA_07235, LYTVA_26538, LYTVA_28956, LYTVA_21401, LYTVA_21400, LYTVA_25561, LYTVA_13594	ASTMX03341, ASTMX10348, ASTMX05132, ASTMX12499, ASTMX07463
OG0000298	LYTVA_13625, LYTVA_23486, LYTVA_08908, LYTVA_14906, LYTVA_25498	ASTMX05659, ASTMX16520, ASTMX13196, ASTMX05908, ASTMX19518
OG0000299	LYTVA_07089	ASTMX18363, ASTMX17281, ASTMX00682
OG0000300	LYTVA_02514, LYTVA_02929	ASTMX04298, ASTMX20457
OG0000302	LYTVA_01256	ASTMX07861, ASTMX13265
OG0000305	LYTVA_15733	ASTMX21268, ASTMX04324, ASTMX20856, ASTMX15186, ASTMX15028, ASTMX21047, ASTMX05366, ASTMX05365
OG0000306	LYTVA_05730	ASTMX18000, ASTMX12121, ASTMX01553, ASTMX05933, ASTMX13715, ASTMX14016, ASTMX15243
OG0000307	LYTVA_10007	ASTMX03351, ASTMX05985, ASTMX17232
OG0000308	LYTVA_17738, LYTVA_10665	ASTMX20341, ASTMX17147
OG0000309	LYTVA_17019, LYTVA_16555	ASTMX02021
OG0000312	LYTVA_24273	ASTMX14300, ASTMX18372
OG0000312	LYTVA_13219	ASTMX17975
OG0000312	LYTVA_30225	ASTMX04117, ASTMX04116, ASTMX07002
OG0000312	LYTVA_14217	ASTMX19559, ASTMX13976
OG0000313	LYTVA_13685	ASTMX20598, ASTMX13321, ASTMX07858
OG0000313	LYTVA_23108	ASTMX07132
OG0000314	LYTVA_06213	ASTMX10586, ASTMX02410, ASTMX02409, ASTMX21219
OG0000314	LYTVA_04787	ASTMX07736, ASTMX14320, ASTMX01567, ASTMX21999, ASTMX10109, ASTMX11499
OG0000315	LYTVA_09346	ASTMX11724
OG0000315	LYTVA_15142	ASTMX22299, ASTMX08025, ASTMX19001
OG0000315	LYTVA_26355	ASTMX08301, ASTMX03040
OG0000316	LYTVA_11631	ASTMX02741, ASTMX22462
OG0000316	LYTVA_05423	ASTMX08202, ASTMX07921, ASTMX11016
OG0000317	LYTVA_06194	ASTMX13428, ASTMX01336, ASTMX00862, ASTMX07441, ASTMX09832
OG0000319	LYTVA_14716	ASTMX15258, ASTMX11737, ASTMX11738
OG0000319	LYTVA_10385, LYTVA_22668	ASTMX05117, ASTMX10390
OG0000321	LYTVA_23191	ASTMX14845
OG0000321	LYTVA_08758	ASTMX18898, ASTMX00098, ASTMX08418, ASTMX18899, ASTMX00099, ASTMX08419
OG0000322	LYTVA_08299, LYTVA_00474	ASTMX06004
OG0000323	LYTVA_24178, LYTVA_03400	ASTMX09179
OG0000323	LYTVA_14040	ASTMX02635, ASTMX13255, ASTMX10841
OG0000324	LYTVA_19435	ASTMX12614
OG0000325	LYTVA_14568, LYTVA_01652, LYTVA_21815, LYTVA_09314	ASTMX18823
OG0000326	LYTVA_18602	ASTMX00749
OG0000328	LYTVA_11793, LYTVA_17362	ASTMX08432, ASTMX12252, ASTMX06825, ASTMX22802, ASTMX05369, ASTMX06682
OG0000329	LYTVA_04971	ASTMX19045, ASTMX00981, ASTMX16644, ASTMX07883, ASTMX17956, ASTMX09130, ASTMX14126, ASTMX20509
OG0000330	LYTVA_10062, LYTVA_00390, LYTVA_08866	ASTMX21671
OG0000333	LYTVA_05748, LYTVA_16654	ASTMX14239
OG0000334	LYTVA_05579, LYTVA_27451, LYTVA_26985, LYTVA_19447, LYTVA_14665, LYTVA_23457, LYTVA_26982, LYTVA_24482, LYTVA_14664, LYTVA_26630, LYTVA_26983, LYTVA_02495, LYTVA_02498	ASTMX22703, ASTMX21795, ASTMX06979, ASTMX13611
OG0000338	LYTVA_05136	ASTMX13042, ASTMX20131, ASTMX05102
OG0000338	LYTVA_00791	ASTMX05103, ASTMX03140
OG0000338	LYTVA_01358	ASTMX09866, ASTMX01891
OG0000339	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464, LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467	ASTMX07466
OG0000340	LYTVA_04933, LYTVA_11996, LYTVA_15060, LYTVA_06208, LYTVA_23952	ASTMX16502
OG0000341	LYTVA_10929	ASTMX12749, ASTMX11039, ASTMX07461, ASTMX09870
OG0000344	LYTVA_20774, LYTVA_20773	ASTMX03514, ASTMX09657, ASTMX05816, ASTMX17941
OG0000345	LYTVA_25222	ASTMX17770, ASTMX16023, ASTMX16273, ASTMX07982, ASTMX01509
OG0000346	LYTVA_28106	ASTMX02056, ASTMX21003
OG0000349	LYTVA_17287, LYTVA_29813, LYTVA_24225, LYTVA_25473, LYTVA_24224, LYTVA_30170, LYTVA_19301, LYTVA_19693, LYTVA_30167, LYTVA_23471, LYTVA_05966, LYTVA_30169, LYTVA_30168, LYTVA_24227, LYTVA_23889, LYTVA_23887, LYTVA_24226, LYTVA_03186, LYTVA_03183, LYTVA_07990, LYTVA_01925, LYTVA_20167, LYTVA_13420, LYTVA_27719, LYTVA_04109	ASTMX19278, ASTMX04917, ASTMX08922
OG0000350	LYTVA_20079	ASTMX11261, ASTMX15296, ASTMX12615, ASTMX04193, ASTMX12247
OG0000350	LYTVA_15873	ASTMX17843
OG0000350	LYTVA_19278	ASTMX08191
OG0000350	LYTVA_25339	ASTMX17692, ASTMX01389, ASTMX08192, ASTMX14099
OG0000352	LYTVA_04087, LYTVA_27834	ASTMX05896, ASTMX03995, ASTMX17359, ASTMX13140
OG0000352	LYTVA_04222	ASTMX01195
OG0000352	LYTVA_11143, LYTVA_11144	ASTMX07258
OG0000356	LYTVA_17493, LYTVA_26914, LYTVA_26912, LYTVA_03031	ASTMX12514, ASTMX01697
OG0000356	LYTVA_12824, LYTVA_04860, LYTVA_25247	ASTMX09465, ASTMX09256
OG0000357	LYTVA_11987	ASTMX05067, ASTMX15356
OG0000357	LYTVA_16315	ASTMX15888, ASTMX01105, ASTMX14562, ASTMX04757
OG0000358	LYTVA_08930, LYTVA_29814	ASTMX16628
OG0000358	LYTVA_21272	ASTMX07099
OG0000358	LYTVA_01288	ASTMX00097
OG0000359	LYTVA_13862	ASTMX07087, ASTMX13220
OG0000359	LYTVA_16943	ASTMX09819, ASTMX07326
OG0000359	LYTVA_21076	ASTMX01180
OG0000360	LYTVA_30122	ASTMX04622
OG0000360	LYTVA_29199, LYTVA_27053, LYTVA_29200	ASTMX22133, ASTMX09946
OG0000360	LYTVA_05530	ASTMX13961
OG0000363	LYTVA_19730, LYTVA_05256	ASTMX05820
OG0000363	LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892	ASTMX15773, ASTMX01558, ASTMX08726
OG0000363	LYTVA_13711	ASTMX19424
OG0000364	LYTVA_03241, LYTVA_12339, LYTVA_24462, LYTVA_21604, LYTVA_02959, LYTVA_06968, LYTVA_19018, LYTVA_21819	ASTMX08125
OG0000365	LYTVA_02311	ASTMX14935, ASTMX12525, ASTMX16950, ASTMX06169, ASTMX07405, ASTMX03199, ASTMX04165
OG0000367	LYTVA_24456	ASTMX09449, ASTMX02026, ASTMX13956
OG0000369	LYTVA_12464	ASTMX22601
OG0000371	LYTVA_07987, LYTVA_18253, LYTVA_26533	ASTMX11842
OG0000371	LYTVA_24627	ASTMX16154
OG0000372	LYTVA_09420	ASTMX00698
OG0000372	LYTVA_03697	ASTMX11491
OG0000372	LYTVA_13806	ASTMX06694, ASTMX07580, ASTMX13013
OG0000373	LYTVA_08644	ASTMX13546, ASTMX07311, ASTMX17503
OG0000374	LYTVA_22056	ASTMX01921, ASTMX08407, ASTMX04767, ASTMX00978
OG0000374	LYTVA_28388	ASTMX20213, ASTMX12128, ASTMX03034
OG0000374	LYTVA_17909	ASTMX04768, ASTMX06554, ASTMX08406
OG0000375	LYTVA_06266	ASTMX17658, ASTMX18679, ASTMX11890, ASTMX11667, ASTMX04506, ASTMX04504
OG0000375	LYTVA_07238	ASTMX18856, ASTMX13500, ASTMX12920
OG0000378	LYTVA_03257	ASTMX14466, ASTMX10279, ASTMX09784, ASTMX19100, ASTMX01130
