Orthogroup	LYTVA_ok	HELIO_ok
OG0000069	LYTVA_07535	HELIO_05270
OG0000070	LYTVA_24840	HELIO_05047
OG0000070	LYTVA_17344	HELIO_00591
OG0000071	LYTVA_28667	HELIO_00564
OG0000071	LYTVA_30156	HELIO_11788
OG0000071	LYTVA_22942, LYTVA_22941, LYTVA_07051, LYTVA_07050	HELIO_04987
OG0000071	LYTVA_22709	HELIO_11295
OG0000072	LYTVA_16436	HELIO_10317
OG0000072	LYTVA_26888	HELIO_09782
OG0000072	LYTVA_23422	HELIO_10131
OG0000072	LYTVA_09419	HELIO_05118
OG0000072	LYTVA_15899	HELIO_04791
OG0000073	LYTVA_01047	HELIO_06515
OG0000073	LYTVA_24568	HELIO_11840, HELIO_11839
OG0000073	LYTVA_03728	HELIO_07437
OG0000074	LYTVA_29211	HELIO_09183
OG0000074	LYTVA_07270	HELIO_01338
OG0000074	LYTVA_29253	HELIO_05011
OG0000074	LYTVA_09687	HELIO_10435, HELIO_08963
OG0000074	LYTVA_24139	HELIO_06403
OG0000074	LYTVA_23288	HELIO_01439
OG0000074	LYTVA_24012, LYTVA_15630, LYTVA_11187	HELIO_07384
OG0000074	LYTVA_06009	HELIO_06770
OG0000074	LYTVA_06154	HELIO_11885
OG0000075	LYTVA_00904	HELIO_02705
OG0000075	LYTVA_07044	HELIO_12175
OG0000075	LYTVA_01857	HELIO_01007
OG0000075	LYTVA_12523	HELIO_05177
OG0000076	LYTVA_05709	HELIO_05357
OG0000076	LYTVA_11845, LYTVA_28755	HELIO_06296, HELIO_11136
OG0000076	LYTVA_15672, LYTVA_17357, LYTVA_03906, LYTVA_02968, LYTVA_02774, LYTVA_24240	HELIO_04187
OG0000077	LYTVA_24286	HELIO_05657
OG0000077	LYTVA_24285	HELIO_11466
OG0000078	LYTVA_29449, LYTVA_29039	HELIO_06334
OG0000078	LYTVA_30099	HELIO_11613
OG0000078	LYTVA_09049	HELIO_04314, HELIO_00570
OG0000078	LYTVA_07236, LYTVA_10716	HELIO_06313
OG0000078	LYTVA_07177, LYTVA_07710	HELIO_07319
OG0000078	LYTVA_00587	HELIO_06987
OG0000078	LYTVA_01709	HELIO_02467
OG0000079	LYTVA_19637, LYTVA_24538	HELIO_01794
OG0000079	LYTVA_21250	HELIO_05740
OG0000079	LYTVA_05934	HELIO_00549
OG0000079	LYTVA_06214, LYTVA_17750	HELIO_01744, HELIO_07509
OG0000080	LYTVA_22820	HELIO_10367, HELIO_08678, HELIO_04917, HELIO_06961
OG0000080	LYTVA_29739, LYTVA_07108, LYTVA_04698	HELIO_06750, HELIO_05591, HELIO_07354, HELIO_07366, HELIO_06819, HELIO_04053, HELIO_10760, HELIO_07099, HELIO_10773, HELIO_07512
OG0000081	LYTVA_25424	HELIO_00244
OG0000081	LYTVA_03450	HELIO_06946
OG0000081	LYTVA_06857	HELIO_04954
OG0000081	LYTVA_18383	HELIO_04830
OG0000082	LYTVA_25888	HELIO_12249
OG0000082	LYTVA_18803	HELIO_08556
OG0000082	LYTVA_15644	HELIO_06503
OG0000083	LYTVA_16282, LYTVA_10654, LYTVA_10655	HELIO_04318
OG0000083	LYTVA_11202	HELIO_08700
OG0000083	LYTVA_02097, LYTVA_02096	HELIO_11391
OG0000083	LYTVA_28544	HELIO_00176
OG0000083	LYTVA_14550, LYTVA_23744	HELIO_06864
OG0000083	LYTVA_24573	HELIO_07519, HELIO_05673
OG0000083	LYTVA_11874	HELIO_03497
OG0000084	LYTVA_02391	HELIO_06950
OG0000085	LYTVA_19136	HELIO_02405
OG0000085	LYTVA_13307	HELIO_05344
OG0000085	LYTVA_09034	HELIO_08642
OG0000085	LYTVA_06708	HELIO_11582
OG0000086	LYTVA_14367	HELIO_04467
OG0000086	LYTVA_16709	HELIO_04790
OG0000086	LYTVA_19045	HELIO_03940
OG0000087	LYTVA_15159	HELIO_02847, HELIO_02846
OG0000087	LYTVA_06727	HELIO_09425
OG0000087	LYTVA_22406	HELIO_00773
OG0000087	LYTVA_16301	HELIO_02061
OG0000087	LYTVA_04512	HELIO_06633
OG0000087	LYTVA_18728	HELIO_01983
OG0000088	LYTVA_25176, LYTVA_22082	HELIO_00040
OG0000088	LYTVA_21232, LYTVA_01236, LYTVA_20639	HELIO_06555
OG0000088	LYTVA_10043	HELIO_11791
OG0000088	LYTVA_19532	HELIO_06055
OG0000088	LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559	HELIO_05195
OG0000088	LYTVA_14054	HELIO_08555
OG0000088	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865	HELIO_06391
OG0000088	LYTVA_28455	HELIO_08028
OG0000089	LYTVA_06742, LYTVA_22521, LYTVA_05675	HELIO_06389
OG0000089	LYTVA_25746	HELIO_03526
OG0000089	LYTVA_25741	HELIO_07518
OG0000089	LYTVA_21117	HELIO_10304
OG0000089	LYTVA_06777, LYTVA_25975	HELIO_10658
OG0000089	LYTVA_03634	HELIO_05968
OG0000089	LYTVA_28359	HELIO_04877
OG0000089	LYTVA_27830	HELIO_00224, HELIO_05928
OG0000090	LYTVA_08725	HELIO_04390
OG0000090	LYTVA_02577	HELIO_12415
OG0000090	LYTVA_28107, LYTVA_09935	HELIO_09255
OG0000090	LYTVA_22414	HELIO_05256
OG0000090	LYTVA_18395, LYTVA_13128	HELIO_03859, HELIO_12616
OG0000091	LYTVA_09142	HELIO_05437
OG0000091	LYTVA_00715	HELIO_01871
OG0000091	LYTVA_15273	HELIO_05996
OG0000091	LYTVA_04137	HELIO_06609
OG0000093	LYTVA_28477	HELIO_04928
OG0000093	LYTVA_25104	HELIO_06889
OG0000094	LYTVA_10290	HELIO_07015
OG0000094	LYTVA_09221	HELIO_03878
OG0000095	LYTVA_04385	HELIO_01565, HELIO_06183
OG0000095	LYTVA_13853, LYTVA_24054	HELIO_07611
OG0000095	LYTVA_27487	HELIO_04751
OG0000095	LYTVA_28301	HELIO_04874
OG0000096	LYTVA_28490	HELIO_07466
OG0000096	LYTVA_12286	HELIO_03681
OG0000096	LYTVA_21388	HELIO_03321
OG0000096	LYTVA_10606	HELIO_06897
OG0000096	LYTVA_19397	HELIO_03947
OG0000096	LYTVA_20858	HELIO_09595
OG0000097	LYTVA_20598	HELIO_06145
OG0000097	LYTVA_17895	HELIO_05308
OG0000097	LYTVA_14555, LYTVA_01293, LYTVA_29875	HELIO_05671
OG0000097	LYTVA_10769, LYTVA_01595, LYTVA_13052, LYTVA_17582, LYTVA_19115, LYTVA_16485, LYTVA_10771, LYTVA_16484, LYTVA_19310, LYTVA_13138, LYTVA_11546, LYTVA_13556, LYTVA_18036, LYTVA_11818, LYTVA_13555, LYTVA_26641	HELIO_04942
OG0000098	LYTVA_12751, LYTVA_16605	HELIO_05544
OG0000098	LYTVA_15643	HELIO_07543
OG0000098	LYTVA_24589	HELIO_00467
OG0000098	LYTVA_16909	HELIO_11416
OG0000099	LYTVA_09301	HELIO_00318
OG0000099	LYTVA_14363, LYTVA_14362	HELIO_06995
OG0000100	LYTVA_22757, LYTVA_24662, LYTVA_13551, LYTVA_22317, LYTVA_13486, LYTVA_29315	HELIO_06465
OG0000100	LYTVA_16938	HELIO_03096
OG0000101	LYTVA_13163	HELIO_03317
OG0000101	LYTVA_03793	HELIO_11521
OG0000101	LYTVA_25292	HELIO_06274
OG0000102	LYTVA_23145	HELIO_08564
OG0000103	LYTVA_05784	HELIO_03996
OG0000103	LYTVA_08412	HELIO_12543
OG0000104	LYTVA_24486	HELIO_04946
OG0000104	LYTVA_21210	HELIO_03807
OG0000104	LYTVA_17806	HELIO_05172
OG0000104	LYTVA_12502	HELIO_02282
OG0000104	LYTVA_12996	HELIO_00006
OG0000105	LYTVA_12564	HELIO_01100
OG0000105	LYTVA_02730	HELIO_00114
OG0000105	LYTVA_02729	HELIO_07550
OG0000105	LYTVA_07408, LYTVA_01492, LYTVA_18275	HELIO_11647
OG0000105	LYTVA_12566, LYTVA_12567, LYTVA_12559	HELIO_00723
OG0000105	LYTVA_08997	HELIO_00015
OG0000105	LYTVA_14170	HELIO_05453
OG0000105	LYTVA_28659, LYTVA_20126	HELIO_04143
OG0000105	LYTVA_20495	HELIO_02007
OG0000105	LYTVA_07187	HELIO_06456
OG0000105	LYTVA_27042	HELIO_11991
OG0000105	LYTVA_14069	HELIO_08647
OG0000105	LYTVA_05408	HELIO_10468
OG0000106	LYTVA_01037	HELIO_07474
OG0000106	LYTVA_12933	HELIO_05614
OG0000106	LYTVA_30171	HELIO_10877
OG0000107	LYTVA_02473, LYTVA_17709, LYTVA_19232, LYTVA_06216, LYTVA_16091, LYTVA_24448	HELIO_04878
OG0000108	LYTVA_10645	HELIO_02724
OG0000109	LYTVA_00205	HELIO_00715
OG0000109	LYTVA_25835	HELIO_03843
OG0000109	LYTVA_16348	HELIO_03964
OG0000109	LYTVA_13561, LYTVA_16346, LYTVA_09764, LYTVA_05325	HELIO_04429
OG0000109	LYTVA_27470	HELIO_05774
OG0000109	LYTVA_25215	HELIO_07157, HELIO_04749
OG0000110	LYTVA_02879	HELIO_05242
OG0000110	LYTVA_11692, LYTVA_23200	HELIO_00041
OG0000110	LYTVA_23199	HELIO_11542
OG0000110	LYTVA_05602	HELIO_10665
OG0000110	LYTVA_12820	HELIO_00526
OG0000110	LYTVA_03446	HELIO_02476
OG0000110	LYTVA_06301	HELIO_10466, HELIO_10465, HELIO_05234
OG0000110	LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976	HELIO_11191
OG0000110	LYTVA_05807	HELIO_04706
OG0000110	LYTVA_30126	HELIO_12166
OG0000110	LYTVA_30125	HELIO_08016
OG0000113	LYTVA_11625	HELIO_06754
OG0000113	LYTVA_11752, LYTVA_11754	HELIO_08405
OG0000114	LYTVA_08088	HELIO_08152
OG0000114	LYTVA_18980	HELIO_10462
OG0000114	LYTVA_05208	HELIO_00027
OG0000114	LYTVA_13458	HELIO_06292
OG0000115	LYTVA_15799	HELIO_10284
OG0000115	LYTVA_14372	HELIO_10330
OG0000116	LYTVA_00275	HELIO_08217
OG0000116	LYTVA_00276, LYTVA_12381	HELIO_10553
OG0000116	LYTVA_13726	HELIO_06412
OG0000116	LYTVA_02564	HELIO_04872
OG0000116	LYTVA_24857	HELIO_03109
OG0000116	LYTVA_07622	HELIO_04371, HELIO_07156, HELIO_04755
OG0000116	LYTVA_18915	HELIO_00774, HELIO_07866
OG0000117	LYTVA_05761	HELIO_02024
OG0000117	LYTVA_17624	HELIO_01494
OG0000118	LYTVA_06498, LYTVA_20616, LYTVA_18809, LYTVA_25205, LYTVA_09776, LYTVA_10638, LYTVA_02421, LYTVA_15905, LYTVA_02936, LYTVA_12695, LYTVA_05148, LYTVA_01270, LYTVA_04907, LYTVA_00133, LYTVA_17726, LYTVA_07442, LYTVA_02178, LYTVA_19831, LYTVA_11339, LYTVA_06499, LYTVA_15511, LYTVA_17772, LYTVA_22315, LYTVA_29365, LYTVA_29944, LYTVA_23680, LYTVA_18427, LYTVA_24812, LYTVA_04343	HELIO_04682
OG0000118	LYTVA_18742	HELIO_09644
OG0000119	LYTVA_11474	HELIO_09291
OG0000119	LYTVA_08592	HELIO_06886
OG0000119	LYTVA_07119	HELIO_05606
OG0000119	LYTVA_19356	HELIO_03015
OG0000119	LYTVA_04285	HELIO_08423
OG0000119	LYTVA_11467	HELIO_01329
OG0000120	LYTVA_21140	HELIO_07920
OG0000121	LYTVA_23606, LYTVA_10086	HELIO_11384
OG0000121	LYTVA_24348	HELIO_00672
OG0000121	LYTVA_14745	HELIO_05376
OG0000122	LYTVA_26094	HELIO_03986
OG0000122	LYTVA_10750	HELIO_09221
OG0000122	LYTVA_18458	HELIO_00601, HELIO_11330
OG0000122	LYTVA_18460	HELIO_07753
OG0000123	LYTVA_03404	HELIO_08717
OG0000123	LYTVA_12956	HELIO_08884
OG0000123	LYTVA_02814	HELIO_06757
OG0000123	LYTVA_23215	HELIO_09783
OG0000123	LYTVA_20552	HELIO_10689
OG0000123	LYTVA_16769	HELIO_09001
OG0000124	LYTVA_14993	HELIO_02264
OG0000124	LYTVA_20699	HELIO_01505
OG0000125	LYTVA_00442	HELIO_09637, HELIO_09639
OG0000125	LYTVA_17769	HELIO_08654
OG0000125	LYTVA_16406	HELIO_11225
OG0000125	LYTVA_25487	HELIO_03951
OG0000125	LYTVA_01832	HELIO_08019
OG0000126	LYTVA_19767	HELIO_05678
OG0000126	LYTVA_16967	HELIO_07534
OG0000126	LYTVA_03902	HELIO_02617
OG0000126	LYTVA_29180	HELIO_12717
OG0000127	LYTVA_27169	HELIO_00274
OG0000127	LYTVA_12856	HELIO_04203
OG0000127	LYTVA_21563	HELIO_00760
OG0000127	LYTVA_12830	HELIO_10652
OG0000127	LYTVA_20093	HELIO_03723
OG0000128	LYTVA_18955, LYTVA_21574	HELIO_09757
OG0000128	LYTVA_01369, LYTVA_05348, LYTVA_25678	HELIO_05183
OG0000128	LYTVA_25569, LYTVA_25568	HELIO_03924
OG0000128	LYTVA_07273	HELIO_04974
OG0000128	LYTVA_25168	HELIO_00789
OG0000129	LYTVA_24420, LYTVA_06816	HELIO_05477
OG0000129	LYTVA_27162	HELIO_12045
OG0000130	LYTVA_19257	HELIO_00229
OG0000131	LYTVA_00878, LYTVA_10862, LYTVA_02346, LYTVA_02345, LYTVA_02349, LYTVA_25133	HELIO_05019
OG0000131	LYTVA_24487	HELIO_08397
OG0000131	LYTVA_20912, LYTVA_08614	HELIO_04270
OG0000131	LYTVA_16115	HELIO_03420
OG0000132	LYTVA_21000, LYTVA_22030	HELIO_02084
OG0000132	LYTVA_12450	HELIO_02083
OG0000132	LYTVA_13402	HELIO_03711
OG0000134	LYTVA_16574, LYTVA_02525	HELIO_05124
OG0000134	LYTVA_05798	HELIO_07435
OG0000134	LYTVA_06207	HELIO_03525
OG0000134	LYTVA_23630	HELIO_07494
OG0000134	LYTVA_26762, LYTVA_02772, LYTVA_15440, LYTVA_26813	HELIO_11922
OG0000134	LYTVA_06121, LYTVA_08049, LYTVA_19001, LYTVA_08206, LYTVA_00870, LYTVA_17160, LYTVA_16259, LYTVA_00900, LYTVA_19173	HELIO_06449
OG0000134	LYTVA_06291, LYTVA_01545, LYTVA_11487, LYTVA_26778, LYTVA_25296, LYTVA_03314, LYTVA_22896, LYTVA_09915, LYTVA_16953, LYTVA_12342, LYTVA_02612, LYTVA_21061, LYTVA_22289, LYTVA_20635, LYTVA_18706	HELIO_06674
OG0000134	LYTVA_25654, LYTVA_08102	HELIO_04734
OG0000136	LYTVA_26334	HELIO_05622
OG0000136	LYTVA_09400	HELIO_10618
OG0000136	LYTVA_19981	HELIO_09300
OG0000137	LYTVA_14649	HELIO_10563
OG0000137	LYTVA_14169	HELIO_05850
OG0000137	LYTVA_25469	HELIO_01589
OG0000137	LYTVA_15627	HELIO_12262
OG0000139	LYTVA_14558, LYTVA_14549, LYTVA_02437	HELIO_08181
OG0000139	LYTVA_05508	HELIO_05560
OG0000139	LYTVA_06934, LYTVA_26990	HELIO_06714
OG0000139	LYTVA_24206, LYTVA_19655	HELIO_02194
OG0000140	LYTVA_28396	HELIO_00031
OG0000141	LYTVA_15585, LYTVA_19931	HELIO_04904
OG0000141	LYTVA_07982	HELIO_05663
OG0000141	LYTVA_02517	HELIO_11061
OG0000141	LYTVA_14791, LYTVA_11111	HELIO_04373
OG0000141	LYTVA_04353	HELIO_03491
OG0000141	LYTVA_16633	HELIO_06248
OG0000141	LYTVA_05955	HELIO_06291
OG0000141	LYTVA_05956, LYTVA_05957	HELIO_06766
OG0000141	LYTVA_05958	HELIO_00102
OG0000141	LYTVA_25402	HELIO_10597
OG0000142	LYTVA_20510	HELIO_07594
OG0000144	LYTVA_26254, LYTVA_16850	HELIO_06571
OG0000144	LYTVA_08867	HELIO_00857
OG0000144	LYTVA_27088	HELIO_10030
OG0000144	LYTVA_00561	HELIO_07680
OG0000144	LYTVA_20711, LYTVA_10635, LYTVA_11332, LYTVA_11333	HELIO_02243
OG0000144	LYTVA_10641, LYTVA_16687, LYTVA_20037, LYTVA_09004, LYTVA_15775	HELIO_10855
OG0000147	LYTVA_06334	HELIO_12780
OG0000147	LYTVA_24464	HELIO_07856
OG0000147	LYTVA_06610, LYTVA_07302	HELIO_02877
OG0000147	LYTVA_03351	HELIO_07688
OG0000148	LYTVA_28370	HELIO_09000
OG0000148	LYTVA_19008	HELIO_12241
OG0000149	LYTVA_27288	HELIO_11224
OG0000149	LYTVA_06518	HELIO_09667
OG0000149	LYTVA_19439, LYTVA_27853, LYTVA_06524	HELIO_05786
OG0000149	LYTVA_03219	HELIO_08463
OG0000149	LYTVA_27903	HELIO_10026
OG0000149	LYTVA_24788	HELIO_08561
OG0000151	LYTVA_06631	HELIO_02909
OG0000151	LYTVA_13428, LYTVA_13427	HELIO_11427
OG0000152	LYTVA_16757	HELIO_05135
OG0000153	LYTVA_23267, LYTVA_05740, LYTVA_15931, LYTVA_10634, LYTVA_11439	HELIO_06137
OG0000154	LYTVA_08370	HELIO_11108
OG0000155	LYTVA_12158	HELIO_06336
OG0000155	LYTVA_12159	HELIO_03778
OG0000155	LYTVA_12167	HELIO_05495
OG0000155	LYTVA_07648	HELIO_03780
OG0000155	LYTVA_22929	HELIO_10305
OG0000157	LYTVA_24947	HELIO_10997
OG0000157	LYTVA_14449	HELIO_02973
OG0000158	LYTVA_06789	HELIO_09280
OG0000158	LYTVA_03807	HELIO_05890
OG0000159	LYTVA_21670	HELIO_03934
OG0000159	LYTVA_11548	HELIO_05434, HELIO_10044
OG0000159	LYTVA_26776	HELIO_00861, HELIO_05361
OG0000159	LYTVA_25766	HELIO_07755
OG0000159	LYTVA_10738	HELIO_00285
OG0000159	LYTVA_13868	HELIO_10509
OG0000160	LYTVA_09555, LYTVA_09556	HELIO_06133
OG0000160	LYTVA_04290	HELIO_11300
OG0000160	LYTVA_11099	HELIO_09094
OG0000161	LYTVA_30215, LYTVA_12424, LYTVA_13884, LYTVA_03428, LYTVA_17177, LYTVA_29132, LYTVA_07484, LYTVA_06818	HELIO_04219
OG0000161	LYTVA_25131, LYTVA_16865, LYTVA_15127, LYTVA_27170, LYTVA_15446, LYTVA_07042, LYTVA_08082	HELIO_10833
OG0000161	LYTVA_19092, LYTVA_27862, LYTVA_04274, LYTVA_13171, LYTVA_07794, LYTVA_22847, LYTVA_21072, LYTVA_11335, LYTVA_18315, LYTVA_21628	HELIO_06637
OG0000161	LYTVA_12654, LYTVA_24438, LYTVA_24300, LYTVA_05778	HELIO_11338
OG0000162	LYTVA_18164	HELIO_02633
OG0000163	LYTVA_16156	HELIO_07317
OG0000164	LYTVA_14536	HELIO_09272
OG0000164	LYTVA_13659, LYTVA_23342, LYTVA_14042, LYTVA_14537	HELIO_04214
OG0000164	LYTVA_25753	HELIO_04867
OG0000165	LYTVA_00753	HELIO_01649
OG0000166	LYTVA_03746, LYTVA_11616	HELIO_10168
OG0000166	LYTVA_06721, LYTVA_16049	HELIO_00947
OG0000166	LYTVA_25764	HELIO_00134
OG0000166	LYTVA_26565	HELIO_04869
OG0000166	LYTVA_29627	HELIO_06132
OG0000166	LYTVA_01600	HELIO_03971
OG0000166	LYTVA_21455	HELIO_11197
OG0000166	LYTVA_15942	HELIO_11547
OG0000166	LYTVA_06417	HELIO_03060
OG0000166	LYTVA_19225, LYTVA_15166	HELIO_06619
OG0000167	LYTVA_05879	HELIO_11909
OG0000167	LYTVA_28563	HELIO_08193
OG0000167	LYTVA_22740	HELIO_10849
OG0000168	LYTVA_20122	HELIO_11699
OG0000168	LYTVA_19322, LYTVA_08888	HELIO_07708
OG0000168	LYTVA_08887	HELIO_00592
OG0000169	LYTVA_04781	HELIO_04666
OG0000169	LYTVA_09716	HELIO_04309
OG0000169	LYTVA_24640	HELIO_11118
OG0000169	LYTVA_06335, LYTVA_06337	HELIO_12257
OG0000171	LYTVA_27882	HELIO_09820
OG0000171	LYTVA_24654	HELIO_01149
OG0000171	LYTVA_27222	HELIO_03619
OG0000172	LYTVA_11573	HELIO_11555
OG0000172	LYTVA_28668	HELIO_09881
OG0000173	LYTVA_13813	HELIO_09570, HELIO_09571
OG0000174	LYTVA_12646, LYTVA_19454	HELIO_09480
OG0000174	LYTVA_00411	HELIO_04614, HELIO_10809
OG0000174	LYTVA_10125	HELIO_01069
OG0000174	LYTVA_06774	HELIO_10694
OG0000175	LYTVA_18185, LYTVA_25514	HELIO_01966
OG0000175	LYTVA_15383	HELIO_02535, HELIO_08923
OG0000175	LYTVA_23856	HELIO_11471
OG0000178	LYTVA_07213	HELIO_00055
OG0000178	LYTVA_27526, LYTVA_11424, LYTVA_05921	HELIO_05603
OG0000178	LYTVA_04435	HELIO_11187
OG0000178	LYTVA_10503	HELIO_09690
OG0000178	LYTVA_10502	HELIO_09694
OG0000178	LYTVA_03509, LYTVA_03508	HELIO_06552
OG0000179	LYTVA_11503	HELIO_05015
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	HELIO_04929
OG0000179	LYTVA_20391	HELIO_05097
OG0000179	LYTVA_21017	HELIO_08122
OG0000180	LYTVA_05448	HELIO_02577
OG0000180	LYTVA_08270	HELIO_01953
OG0000180	LYTVA_12645, LYTVA_08269	HELIO_06507
OG0000180	LYTVA_16022	HELIO_01590
OG0000180	LYTVA_20671	HELIO_01591
OG0000180	LYTVA_16023	HELIO_10517
OG0000180	LYTVA_05451, LYTVA_05450	HELIO_01389
OG0000181	LYTVA_23473	HELIO_04096
OG0000181	LYTVA_30016	HELIO_06953
OG0000181	LYTVA_19542	HELIO_03461
OG0000181	LYTVA_21135	HELIO_03460
OG0000182	LYTVA_09244	HELIO_01767
OG0000182	LYTVA_02337, LYTVA_01729	HELIO_06024
OG0000183	LYTVA_29269	HELIO_03106, HELIO_07785
OG0000183	LYTVA_12902	HELIO_12279
OG0000183	LYTVA_28105	HELIO_02987
OG0000184	LYTVA_22158	HELIO_10532
OG0000184	LYTVA_27685	HELIO_07715
OG0000184	LYTVA_10647, LYTVA_11004	HELIO_02452
OG0000184	LYTVA_16702	HELIO_01146, HELIO_07473
OG0000184	LYTVA_21719	HELIO_06162
OG0000184	LYTVA_17652	HELIO_04571
OG0000184	LYTVA_11407	HELIO_04383
OG0000185	LYTVA_22522	HELIO_02917
OG0000185	LYTVA_05708	HELIO_08141
OG0000185	LYTVA_27187	HELIO_12016
OG0000186	LYTVA_01562	HELIO_05733
OG0000186	LYTVA_21568	HELIO_09501
OG0000187	LYTVA_17950	HELIO_05413
OG0000187	LYTVA_22390	HELIO_07716
OG0000187	LYTVA_10115, LYTVA_11163	HELIO_01278
OG0000187	LYTVA_15200	HELIO_00035
OG0000188	LYTVA_07056	HELIO_00938, HELIO_03766
OG0000188	LYTVA_29520	HELIO_10975
OG0000190	LYTVA_12233	HELIO_05566
OG0000190	LYTVA_15726	HELIO_07780
OG0000190	LYTVA_06845	HELIO_00306
OG0000190	LYTVA_29549, LYTVA_03755	HELIO_06090
OG0000190	LYTVA_24250	HELIO_11399
OG0000190	LYTVA_02930	HELIO_02473
OG0000192	LYTVA_22840	HELIO_04385
OG0000192	LYTVA_17555	HELIO_03071
OG0000192	LYTVA_19467	HELIO_03155
OG0000192	LYTVA_04263, LYTVA_18552	HELIO_03349
OG0000194	LYTVA_10369, LYTVA_19148	HELIO_04375
OG0000194	LYTVA_19770	HELIO_03596
OG0000194	LYTVA_19763	HELIO_05547
OG0000194	LYTVA_12264	HELIO_11820
OG0000194	LYTVA_12262	HELIO_06680
OG0000195	LYTVA_11062	HELIO_02698
OG0000195	LYTVA_09814	HELIO_03662
OG0000195	LYTVA_16951	HELIO_03270
OG0000196	LYTVA_00094, LYTVA_22397, LYTVA_28967, LYTVA_18464, LYTVA_05694, LYTVA_13892	HELIO_02814
OG0000198	LYTVA_04297	HELIO_01341
OG0000198	LYTVA_15276	HELIO_03952
OG0000198	LYTVA_18345	HELIO_07029
OG0000198	LYTVA_03029	HELIO_04537
OG0000200	LYTVA_08836	HELIO_07712
OG0000201	LYTVA_05027	HELIO_03794
OG0000201	LYTVA_06928, LYTVA_03481	HELIO_11591
OG0000201	LYTVA_03480	HELIO_07497
OG0000201	LYTVA_05441	HELIO_09400
OG0000202	LYTVA_19347	HELIO_09483
OG0000202	LYTVA_19795	HELIO_08601
OG0000203	LYTVA_05320	HELIO_11397
OG0000203	LYTVA_26037	HELIO_01088
OG0000203	LYTVA_15099	HELIO_02460
OG0000204	LYTVA_09811	HELIO_05116
OG0000204	LYTVA_08501	HELIO_05845
OG0000205	LYTVA_26646	HELIO_00076
OG0000205	LYTVA_13205	HELIO_00236
OG0000205	LYTVA_10395	HELIO_00235
OG0000205	LYTVA_08282	HELIO_07450
OG0000206	LYTVA_02159	HELIO_05908
OG0000206	LYTVA_03896	HELIO_09072
OG0000206	LYTVA_15265	HELIO_05036
OG0000206	LYTVA_13978, LYTVA_13983, LYTVA_04052	HELIO_06863
OG0000207	LYTVA_11110	HELIO_04136
OG0000207	LYTVA_21753	HELIO_05670, HELIO_01226, HELIO_01015
OG0000207	LYTVA_28234	HELIO_08023
OG0000207	LYTVA_30157, LYTVA_01312	HELIO_10947
OG0000207	LYTVA_23468	HELIO_04894
OG0000207	LYTVA_16683	HELIO_01091
OG0000208	LYTVA_06810, LYTVA_29323	HELIO_06822
OG0000208	LYTVA_28941	HELIO_08975
OG0000210	LYTVA_11329	HELIO_10527
OG0000210	LYTVA_04915	HELIO_02703
OG0000210	LYTVA_15620	HELIO_08784
OG0000210	LYTVA_06144	HELIO_03933
OG0000211	LYTVA_13895	HELIO_11401
OG0000211	LYTVA_06449	HELIO_09853
OG0000211	LYTVA_04294	HELIO_00554
OG0000211	LYTVA_06557	HELIO_04759
OG0000211	LYTVA_26568	HELIO_11035
OG0000213	LYTVA_09081, LYTVA_26281, LYTVA_07948	HELIO_04918
OG0000213	LYTVA_25250, LYTVA_25252, LYTVA_14214	HELIO_04313
OG0000213	LYTVA_25244	HELIO_04336
OG0000213	LYTVA_08396	HELIO_06549
OG0000215	LYTVA_05533	HELIO_05873
OG0000215	LYTVA_02687, LYTVA_25933	HELIO_05161
OG0000215	LYTVA_04783	HELIO_08147, HELIO_09554
OG0000216	LYTVA_24469	HELIO_08130
OG0000218	LYTVA_02104	HELIO_12321
OG0000218	LYTVA_12774, LYTVA_12768, LYTVA_01721, LYTVA_12719, LYTVA_12771, LYTVA_14011, LYTVA_01720, LYTVA_19061, LYTVA_27533, LYTVA_27534, LYTVA_25346, LYTVA_06371, LYTVA_08949, LYTVA_19062, LYTVA_12767, LYTVA_18998, LYTVA_15920	HELIO_05067
OG0000219	LYTVA_15885	HELIO_09873
OG0000219	LYTVA_17638	HELIO_06148
OG0000219	LYTVA_26312, LYTVA_22416	HELIO_04262
OG0000219	LYTVA_00138	HELIO_09874
OG0000219	LYTVA_19698	HELIO_04010
OG0000220	LYTVA_22048	HELIO_04722
OG0000220	LYTVA_04465	HELIO_04300
OG0000220	LYTVA_04466	HELIO_10035
OG0000220	LYTVA_04468	HELIO_12042
OG0000220	LYTVA_16045	HELIO_05776
OG0000220	LYTVA_14940, LYTVA_20936	HELIO_08506
OG0000221	LYTVA_17595	HELIO_06860
OG0000221	LYTVA_04768	HELIO_10767
OG0000221	LYTVA_08100	HELIO_06340
OG0000222	LYTVA_26734, LYTVA_13738	HELIO_00099
OG0000222	LYTVA_28945	HELIO_10967
OG0000222	LYTVA_21370	HELIO_04924
OG0000223	LYTVA_00593	HELIO_08605, HELIO_10674
OG0000223	LYTVA_24317	HELIO_07967
OG0000223	LYTVA_13912	HELIO_04535
OG0000225	LYTVA_20688	HELIO_03666
OG0000225	LYTVA_20689	HELIO_05507
