Orthogroup	LYTVA_ok	AENJA_ok
OG0000064	LYTVA_08302, LYTVA_26954, LYTVA_23516, LYTVA_23510, LYTVA_23508, LYTVA_20029, LYTVA_23509, LYTVA_23514, LYTVA_23515, LYTVA_23517, LYTVA_19853, LYTVA_19855, LYTVA_08702, LYTVA_12533, LYTVA_19854, LYTVA_18448, LYTVA_23953	AENJA_12292
OG0000064	LYTVA_26515	AENJA_15514
OG0000064	LYTVA_14352, LYTVA_25713	AENJA_02556
OG0000064	LYTVA_17742, LYTVA_01814, LYTVA_24882, LYTVA_11536, LYTVA_13973, LYTVA_29064, LYTVA_20961, LYTVA_12243, LYTVA_20960, LYTVA_14350, LYTVA_14353	AENJA_02557
OG0000065	LYTVA_25952, LYTVA_19899, LYTVA_19900, LYTVA_28478, LYTVA_28637, LYTVA_28640, LYTVA_16549, LYTVA_05941, LYTVA_26146, LYTVA_02630, LYTVA_10168, LYTVA_21036, LYTVA_12929, LYTVA_23872, LYTVA_25877, LYTVA_10381, LYTVA_30035, LYTVA_05039, LYTVA_16076, LYTVA_20540, LYTVA_09048, LYTVA_19374, LYTVA_09047, LYTVA_19373, LYTVA_14067, LYTVA_17290, LYTVA_13082, LYTVA_17296, LYTVA_17295, LYTVA_03230, LYTVA_28797, LYTVA_00381, LYTVA_17291, LYTVA_17234, LYTVA_11558, LYTVA_04701, LYTVA_14911, LYTVA_24579	AENJA_08288
OG0000065	LYTVA_02378	AENJA_15523
OG0000066	LYTVA_28191	AENJA_19946
OG0000066	LYTVA_14724	AENJA_12655, AENJA_09505
OG0000066	LYTVA_24831	AENJA_04513
OG0000067	LYTVA_00141, LYTVA_19952, LYTVA_28647	AENJA_21171
OG0000067	LYTVA_07502, LYTVA_25538	AENJA_21686
OG0000067	LYTVA_15190	AENJA_02413
OG0000068	LYTVA_29801, LYTVA_20828	AENJA_08649
OG0000068	LYTVA_07218, LYTVA_11696, LYTVA_13367, LYTVA_16452, LYTVA_16451, LYTVA_16446, LYTVA_11505, LYTVA_21833, LYTVA_15019, LYTVA_02519, LYTVA_23071, LYTVA_16450	AENJA_08644, AENJA_02187, AENJA_15847, AENJA_18813, AENJA_15846, AENJA_08645, AENJA_17392, AENJA_01993, AENJA_10902
OG0000068	LYTVA_22369, LYTVA_23647	AENJA_20175, AENJA_10908, AENJA_08647
OG0000069	LYTVA_15781	AENJA_15982
OG0000070	LYTVA_12849	AENJA_23180, AENJA_12319, AENJA_24460, AENJA_25453, AENJA_07501
OG0000070	LYTVA_20188, LYTVA_21334	AENJA_17946, AENJA_17947
OG0000070	LYTVA_15079	AENJA_09128
OG0000070	LYTVA_12105, LYTVA_23845, LYTVA_23846, LYTVA_20695	AENJA_05824
OG0000070	LYTVA_28943, LYTVA_15085	AENJA_17346
OG0000070	LYTVA_24840	AENJA_12868
OG0000070	LYTVA_07974, LYTVA_17344	AENJA_23218
OG0000070	LYTVA_15317	AENJA_23720, AENJA_23723
OG0000071	LYTVA_28667	AENJA_19944
OG0000071	LYTVA_30156	AENJA_11228, AENJA_11157
OG0000071	LYTVA_22942, LYTVA_22941, LYTVA_07051, LYTVA_07050	AENJA_21722, AENJA_10228, AENJA_19682
OG0000072	LYTVA_16436	AENJA_14652
OG0000072	LYTVA_26888	AENJA_13128
OG0000072	LYTVA_23422	AENJA_02450
OG0000072	LYTVA_09419	AENJA_25944, AENJA_05445, AENJA_05444
OG0000072	LYTVA_15899	AENJA_24050, AENJA_00746
OG0000073	LYTVA_08820, LYTVA_28046	AENJA_02295
OG0000073	LYTVA_01047, LYTVA_24568, LYTVA_17538, LYTVA_01046, LYTVA_25335, LYTVA_14806	AENJA_03975, AENJA_15428
OG0000074	LYTVA_27116, LYTVA_29211	AENJA_12312
OG0000074	LYTVA_07270, LYTVA_29253	AENJA_06058
OG0000074	LYTVA_24139	AENJA_24714
OG0000074	LYTVA_06009	AENJA_14253
OG0000074	LYTVA_06154	AENJA_25976
OG0000075	LYTVA_00904	AENJA_23745
OG0000076	LYTVA_04503	AENJA_24066, AENJA_24396
OG0000076	LYTVA_15496, LYTVA_07730	AENJA_10025
OG0000076	LYTVA_24735	AENJA_00609
OG0000076	LYTVA_11845, LYTVA_28755	AENJA_21283, AENJA_20970
OG0000076	LYTVA_15672, LYTVA_17357, LYTVA_03906, LYTVA_02968, LYTVA_02774, LYTVA_24240	AENJA_12722
OG0000077	LYTVA_24286	AENJA_13107
OG0000077	LYTVA_24922, LYTVA_15408	AENJA_20850
OG0000077	LYTVA_08553	AENJA_07475
OG0000077	LYTVA_24285	AENJA_08162
OG0000078	LYTVA_07236	AENJA_16680
OG0000078	LYTVA_10716	AENJA_06754
OG0000078	LYTVA_07177, LYTVA_07710, LYTVA_00587, LYTVA_14585, LYTVA_00355	AENJA_26733
OG0000078	LYTVA_01709	AENJA_26653
OG0000079	LYTVA_19637, LYTVA_24538, LYTVA_21250	AENJA_16186
OG0000079	LYTVA_05934	AENJA_17442
OG0000079	LYTVA_06214, LYTVA_17750	AENJA_10507, AENJA_05095
OG0000080	LYTVA_22820	AENJA_16112, AENJA_24979, AENJA_06701, AENJA_05406, AENJA_10526, AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696, AENJA_13588, AENJA_12681, AENJA_22904
OG0000080	LYTVA_29739, LYTVA_07108, LYTVA_04698	AENJA_24800, AENJA_00459, AENJA_05027, AENJA_20662, AENJA_01319, AENJA_11587, AENJA_14545, AENJA_02324, AENJA_25850, AENJA_22994, AENJA_11606, AENJA_05579, AENJA_03015, AENJA_09784, AENJA_24069, AENJA_12439, AENJA_14799
OG0000080	LYTVA_00085	AENJA_22144
OG0000081	LYTVA_25424	AENJA_04625, AENJA_04630, AENJA_04629
OG0000081	LYTVA_03450, LYTVA_06857, LYTVA_12009, LYTVA_14196, LYTVA_18158, LYTVA_13554, LYTVA_24479, LYTVA_12007, LYTVA_18383, LYTVA_24277, LYTVA_26639, LYTVA_24280, LYTVA_27436, LYTVA_27437, LYTVA_14858	AENJA_04623
OG0000082	LYTVA_18803	AENJA_25747
OG0000083	LYTVA_26815	AENJA_21795
OG0000083	LYTVA_17330	AENJA_03464
OG0000083	LYTVA_00140, LYTVA_24573	AENJA_09136
OG0000083	LYTVA_11874	AENJA_12490
OG0000084	LYTVA_14799	AENJA_24814
OG0000084	LYTVA_16127	AENJA_02486
OG0000084	LYTVA_02391	AENJA_16500
OG0000085	LYTVA_26350, LYTVA_11857	AENJA_11709
OG0000085	LYTVA_19136	AENJA_05556
OG0000085	LYTVA_13307	AENJA_06487
OG0000085	LYTVA_05365	AENJA_24493
OG0000085	LYTVA_17776	AENJA_20539
OG0000085	LYTVA_09034	AENJA_06382
OG0000085	LYTVA_06708	AENJA_08917
OG0000086	LYTVA_16709	AENJA_17133
OG0000086	LYTVA_19045	AENJA_15274
OG0000087	LYTVA_15159	AENJA_23251
OG0000087	LYTVA_06727	AENJA_19109
OG0000087	LYTVA_24079	AENJA_08976
OG0000087	LYTVA_22406	AENJA_19775
OG0000087	LYTVA_22963	AENJA_03163
OG0000087	LYTVA_04512	AENJA_19935
OG0000087	LYTVA_18717	AENJA_13117
OG0000087	LYTVA_18728	AENJA_04374, AENJA_10299
OG0000087	LYTVA_07967	AENJA_20453
OG0000088	LYTVA_25176, LYTVA_22082	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104
OG0000088	LYTVA_21232, LYTVA_01236, LYTVA_20639	AENJA_11026
OG0000088	LYTVA_10043, LYTVA_19532, LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559, LYTVA_14054	AENJA_11029
OG0000088	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865	AENJA_13877
OG0000088	LYTVA_28455	AENJA_03166, AENJA_03175, AENJA_08500
OG0000089	LYTVA_06742, LYTVA_22521, LYTVA_05675, LYTVA_25746, LYTVA_25741, LYTVA_21117, LYTVA_13006, LYTVA_19844	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496
OG0000089	LYTVA_15322	AENJA_09728
OG0000089	LYTVA_12984, LYTVA_16551, LYTVA_28799, LYTVA_00948	AENJA_01807
OG0000090	LYTVA_08725, LYTVA_21266	AENJA_02476
OG0000090	LYTVA_23068	AENJA_16163
OG0000090	LYTVA_15309, LYTVA_26827	AENJA_17985
OG0000090	LYTVA_02577	AENJA_10145
OG0000090	LYTVA_05131	AENJA_19633
OG0000090	LYTVA_28107, LYTVA_09935	AENJA_26164
OG0000090	LYTVA_15568	AENJA_06259
OG0000090	LYTVA_18395, LYTVA_13128	AENJA_01954
OG0000091	LYTVA_12113	AENJA_01389
OG0000093	LYTVA_06682, LYTVA_02617	AENJA_00982, AENJA_09061, AENJA_19888
OG0000093	LYTVA_18071	AENJA_04649, AENJA_22923
OG0000094	LYTVA_10290	AENJA_14582
OG0000094	LYTVA_09221	AENJA_26553
OG0000095	LYTVA_29816	AENJA_19114
OG0000095	LYTVA_16047	AENJA_16573
OG0000095	LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054	AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173
OG0000095	LYTVA_27487, LYTVA_28301	AENJA_25126
OG0000096	LYTVA_28490	AENJA_25727
OG0000096	LYTVA_10606	AENJA_21947
OG0000096	LYTVA_19397	AENJA_08423
OG0000096	LYTVA_24298	AENJA_09240
OG0000096	LYTVA_20858	AENJA_14053
OG0000097	LYTVA_20598	AENJA_16144
OG0000097	LYTVA_17895	AENJA_07989, AENJA_07990, AENJA_20179, AENJA_07992, AENJA_18648, AENJA_07730
OG0000098	LYTVA_02412	AENJA_05303
OG0000098	LYTVA_15643	AENJA_10136, AENJA_10137
OG0000098	LYTVA_24589	AENJA_22563
OG0000098	LYTVA_16909	AENJA_15215
OG0000098	LYTVA_27859	AENJA_03419, AENJA_23542, AENJA_23540
OG0000099	LYTVA_00652	AENJA_17408
OG0000099	LYTVA_22524, LYTVA_05673, LYTVA_26003	AENJA_19631
OG0000099	LYTVA_09301, LYTVA_14363, LYTVA_14362	AENJA_07638, AENJA_14869
OG0000100	LYTVA_18222	AENJA_13838
OG0000100	LYTVA_05465	AENJA_08011
OG0000100	LYTVA_16938	AENJA_26104, AENJA_06096
OG0000100	LYTVA_18190	AENJA_00956, AENJA_05837
OG0000100	LYTVA_21662, LYTVA_29516, LYTVA_04076, LYTVA_19446, LYTVA_29360, LYTVA_13939, LYTVA_06729, LYTVA_24698	AENJA_07310
OG0000100	LYTVA_02149	AENJA_10755
OG0000101	LYTVA_13163	AENJA_26592
OG0000101	LYTVA_03798, LYTVA_11413	AENJA_26594
OG0000101	LYTVA_03793	AENJA_06142
OG0000101	LYTVA_25292, LYTVA_25291	AENJA_21479
OG0000102	LYTVA_23145	AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	LYTVA_12190, LYTVA_12189	AENJA_05324
OG0000102	LYTVA_08951	AENJA_22391
OG0000103	LYTVA_05784	AENJA_10812
OG0000103	LYTVA_08412	AENJA_14367
OG0000104	LYTVA_24486	AENJA_04107
OG0000104	LYTVA_21210	AENJA_02684
OG0000104	LYTVA_17806	AENJA_26666
OG0000105	LYTVA_08597	AENJA_18029
OG0000105	LYTVA_14170, LYTVA_28659, LYTVA_20126, LYTVA_20495, LYTVA_07187	AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	LYTVA_01037	AENJA_13743
OG0000106	LYTVA_15504, LYTVA_30171	AENJA_24394, AENJA_24395
OG0000109	LYTVA_00205	AENJA_23715, AENJA_15408
OG0000109	LYTVA_16352, LYTVA_25835, LYTVA_16348, LYTVA_25824, LYTVA_01275, LYTVA_01966	AENJA_04502, AENJA_24882
OG0000110	LYTVA_02879, LYTVA_11692, LYTVA_23200, LYTVA_23199	AENJA_16216
OG0000110	LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976	AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217
OG0000110	LYTVA_05807	AENJA_19995
OG0000110	LYTVA_30126, LYTVA_30125	AENJA_08732
OG0000111	LYTVA_08411	AENJA_04205
OG0000111	LYTVA_14099	AENJA_23685
OG0000112	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838	AENJA_03899, AENJA_13242
OG0000113	LYTVA_11752, LYTVA_11754	AENJA_14458
OG0000113	LYTVA_06725	AENJA_02203, AENJA_09826
OG0000114	LYTVA_08088	AENJA_23406
OG0000114	LYTVA_05208, LYTVA_13458	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073
OG0000115	LYTVA_23018, LYTVA_18556	AENJA_22451, AENJA_15043, AENJA_24779, AENJA_13990
OG0000115	LYTVA_30005	AENJA_13552, AENJA_13554
OG0000115	LYTVA_14372, LYTVA_21521	AENJA_02773
OG0000116	LYTVA_00275, LYTVA_00276, LYTVA_12381, LYTVA_27944, LYTVA_24429, LYTVA_13726, LYTVA_02564, LYTVA_00399, LYTVA_24857, LYTVA_11412, LYTVA_07622, LYTVA_26138, LYTVA_18915	AENJA_23563, AENJA_23564
OG0000117	LYTVA_05761	AENJA_16260
OG0000117	LYTVA_20571, LYTVA_17624	AENJA_08111
OG0000118	LYTVA_06498, LYTVA_20616, LYTVA_18809, LYTVA_25205, LYTVA_09776, LYTVA_10638, LYTVA_02421, LYTVA_15905, LYTVA_02936, LYTVA_12695, LYTVA_05148, LYTVA_01270, LYTVA_04907, LYTVA_00133, LYTVA_17726, LYTVA_07442, LYTVA_02178, LYTVA_19831, LYTVA_11339, LYTVA_06499, LYTVA_15511, LYTVA_17772, LYTVA_22315, LYTVA_29365, LYTVA_29944, LYTVA_23680, LYTVA_18427, LYTVA_24812, LYTVA_04343, LYTVA_18742, LYTVA_27682, LYTVA_16924, LYTVA_21691, LYTVA_24369, LYTVA_21693, LYTVA_00776, LYTVA_21201, LYTVA_20406, LYTVA_10883, LYTVA_29695, LYTVA_15401	AENJA_22041
OG0000118	LYTVA_11285	AENJA_20121, AENJA_07143, AENJA_26731
OG0000119	LYTVA_11474	AENJA_18357, AENJA_20512
OG0000119	LYTVA_04285	AENJA_08115
OG0000119	LYTVA_11467	AENJA_08491
OG0000120	LYTVA_04898	AENJA_09034
OG0000121	LYTVA_23606, LYTVA_10086	AENJA_09065
OG0000121	LYTVA_24348	AENJA_15702
OG0000121	LYTVA_14745	AENJA_15894, AENJA_19956, AENJA_09165
OG0000121	LYTVA_03587	AENJA_07109, AENJA_25145, AENJA_10975
OG0000122	LYTVA_10750	AENJA_09263
OG0000122	LYTVA_18458	AENJA_14198, AENJA_09459
OG0000122	LYTVA_18460	AENJA_22788
OG0000123	LYTVA_16700	AENJA_13105
OG0000123	LYTVA_03404	AENJA_11261
OG0000123	LYTVA_12956	AENJA_22182
OG0000123	LYTVA_02814	AENJA_08155
OG0000123	LYTVA_23215	AENJA_01277
OG0000123	LYTVA_20552	AENJA_26530
OG0000123	LYTVA_28852	AENJA_11939, AENJA_11934
OG0000123	LYTVA_16769	AENJA_04063
OG0000124	LYTVA_14993	AENJA_03116, AENJA_25792
OG0000124	LYTVA_27850	AENJA_03187
OG0000124	LYTVA_05622	AENJA_26736
OG0000124	LYTVA_20699	AENJA_05859
OG0000125	LYTVA_00442	AENJA_02605
OG0000125	LYTVA_17769	AENJA_16597
OG0000125	LYTVA_16406	AENJA_18946
OG0000125	LYTVA_25487	AENJA_04836
OG0000125	LYTVA_01832	AENJA_07272
OG0000126	LYTVA_19767	AENJA_24273
OG0000126	LYTVA_29180	AENJA_07507
OG0000127	LYTVA_27169	AENJA_11132
OG0000127	LYTVA_12856	AENJA_20308
OG0000127	LYTVA_21563	AENJA_04153
OG0000127	LYTVA_12830	AENJA_17569
OG0000127	LYTVA_20093	AENJA_00497
OG0000128	LYTVA_01369, LYTVA_05348, LYTVA_25678	AENJA_22594
OG0000128	LYTVA_07273, LYTVA_29734, LYTVA_23730, LYTVA_23728, LYTVA_23729	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744
OG0000128	LYTVA_25168	AENJA_21735
OG0000129	LYTVA_24420, LYTVA_06816	AENJA_11469
OG0000129	LYTVA_27162	AENJA_21737
OG0000130	LYTVA_23554	AENJA_15966
OG0000131	LYTVA_20912, LYTVA_08614, LYTVA_22688, LYTVA_08837	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143
OG0000131	LYTVA_16115	AENJA_24734
OG0000131	LYTVA_10860	AENJA_23277
OG0000132	LYTVA_01373	AENJA_18042
OG0000134	LYTVA_10445, LYTVA_21931, LYTVA_25493, LYTVA_12266, LYTVA_19103, LYTVA_20564, LYTVA_04492, LYTVA_28259, LYTVA_08032, LYTVA_18244, LYTVA_11494, LYTVA_11729, LYTVA_04391, LYTVA_02056, LYTVA_04965, LYTVA_22898	AENJA_21791
OG0000134	LYTVA_15456, LYTVA_07737	AENJA_24569, AENJA_06636, AENJA_15926, AENJA_13442
OG0000134	LYTVA_06291, LYTVA_01545, LYTVA_11487, LYTVA_26778, LYTVA_25296, LYTVA_03314, LYTVA_22896, LYTVA_09915, LYTVA_16953, LYTVA_12342, LYTVA_02612, LYTVA_21061, LYTVA_22289, LYTVA_20635, LYTVA_18706	AENJA_11383, AENJA_09789
OG0000134	LYTVA_25654, LYTVA_08102	AENJA_19464, AENJA_10516
OG0000134	LYTVA_19759	AENJA_24119
OG0000134	LYTVA_08857	AENJA_24635
OG0000136	LYTVA_26335, LYTVA_26334, LYTVA_02174, LYTVA_15900, LYTVA_09400, LYTVA_08942, LYTVA_29133	AENJA_13535, AENJA_13533
OG0000136	LYTVA_28569	AENJA_26094
OG0000136	LYTVA_19981	AENJA_20044
OG0000137	LYTVA_14649	AENJA_26083
OG0000137	LYTVA_14169, LYTVA_05475	AENJA_11173
OG0000137	LYTVA_25469, LYTVA_15627	AENJA_09533
OG0000140	LYTVA_30020	AENJA_01263
OG0000140	LYTVA_19546	AENJA_16090, AENJA_05474
OG0000140	LYTVA_28396, LYTVA_18373	AENJA_08529
OG0000140	LYTVA_07124, LYTVA_07121	AENJA_05753
OG0000141	LYTVA_15585, LYTVA_19931, LYTVA_07982, LYTVA_02517, LYTVA_03081, LYTVA_20608, LYTVA_14791, LYTVA_11111, LYTVA_11112, LYTVA_18198, LYTVA_16516, LYTVA_07900, LYTVA_16515, LYTVA_07898, LYTVA_27253, LYTVA_04401	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824
OG0000141	LYTVA_04353	AENJA_15985, AENJA_19700
OG0000141	LYTVA_16633, LYTVA_23463, LYTVA_05955, LYTVA_05956, LYTVA_05957	AENJA_22297, AENJA_26376
OG0000141	LYTVA_05958	AENJA_05407
OG0000142	LYTVA_20509	AENJA_18497, AENJA_26251, AENJA_06608, AENJA_26249, AENJA_21733, AENJA_26417
OG0000144	LYTVA_25633	AENJA_16607
OG0000144	LYTVA_16687, LYTVA_20037, LYTVA_09004	AENJA_06711, AENJA_06204
OG0000144	LYTVA_15775	AENJA_19808, AENJA_26481, AENJA_24600, AENJA_26483, AENJA_21272, AENJA_26488, AENJA_26482, AENJA_26487, AENJA_01559, AENJA_00939, AENJA_11012, AENJA_01029, AENJA_14736, AENJA_10274, AENJA_24601, AENJA_23803, AENJA_18958, AENJA_13844, AENJA_03097, AENJA_24094, AENJA_23805, AENJA_11522, AENJA_25228, AENJA_06450, AENJA_18960, AENJA_06995
OG0000146	LYTVA_21396	AENJA_10710
OG0000146	LYTVA_10181	AENJA_19743, AENJA_09430
OG0000146	LYTVA_28980	AENJA_11121, AENJA_11735, AENJA_19223, AENJA_23246
OG0000146	LYTVA_21791	AENJA_08336, AENJA_24548, AENJA_09802, AENJA_11048, AENJA_08448, AENJA_05978
OG0000147	LYTVA_06334	AENJA_03761
OG0000147	LYTVA_24464	AENJA_12275
OG0000147	LYTVA_06610, LYTVA_07302	AENJA_03922
OG0000147	LYTVA_18928	AENJA_10787
OG0000147	LYTVA_03351	AENJA_03843
OG0000148	LYTVA_19008	AENJA_26311, AENJA_25264, AENJA_21218
OG0000149	LYTVA_27288	AENJA_12114
OG0000149	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524	AENJA_12111
OG0000149	LYTVA_03219, LYTVA_27903	AENJA_03471, AENJA_12512
OG0000149	LYTVA_24788	AENJA_18447
OG0000151	LYTVA_06631	AENJA_13408
OG0000151	LYTVA_13428, LYTVA_13427	AENJA_03698
OG0000152	LYTVA_19636, LYTVA_25239	AENJA_05664
OG0000152	LYTVA_11871	AENJA_03562
OG0000152	LYTVA_25445	AENJA_13976, AENJA_18206
OG0000152	LYTVA_27550, LYTVA_04932	AENJA_18205, AENJA_05427, AENJA_20816
OG0000152	LYTVA_27346	AENJA_04484, AENJA_24114
OG0000152	LYTVA_16757	AENJA_26414
OG0000154	LYTVA_08370	AENJA_20462
OG0000154	LYTVA_01776	AENJA_21631, AENJA_09760, AENJA_17018, AENJA_09038
OG0000155	LYTVA_24959, LYTVA_02175	AENJA_05237
OG0000155	LYTVA_22929	AENJA_20550
OG0000157	LYTVA_24947	AENJA_03158
OG0000157	LYTVA_14449	AENJA_08473
OG0000158	LYTVA_03807	AENJA_06739
OG0000159	LYTVA_16506, LYTVA_06037, LYTVA_08097, LYTVA_18412, LYTVA_29071	AENJA_13258
OG0000159	LYTVA_12728	AENJA_06073
OG0000159	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736	AENJA_25487
OG0000160	LYTVA_04290, LYTVA_15927, LYTVA_15928, LYTVA_20062, LYTVA_07452, LYTVA_05524	AENJA_20383
OG0000160	LYTVA_11099	AENJA_13005
OG0000161	LYTVA_28330, LYTVA_11603	AENJA_23765
OG0000161	LYTVA_30215	AENJA_20106
OG0000161	LYTVA_12424, LYTVA_13884, LYTVA_03428	AENJA_23034
OG0000161	LYTVA_17177, LYTVA_29132	AENJA_24632, AENJA_22043
OG0000161	LYTVA_07484, LYTVA_06818	AENJA_14853
OG0000161	LYTVA_25131	AENJA_24971
OG0000161	LYTVA_16865	AENJA_23989, AENJA_26710
OG0000161	LYTVA_19092, LYTVA_27862, LYTVA_04274, LYTVA_13171, LYTVA_07794	AENJA_13705, AENJA_11243, AENJA_13560
OG0000161	LYTVA_18315	AENJA_11483
OG0000161	LYTVA_01095, LYTVA_14708, LYTVA_01377, LYTVA_25082	AENJA_25641, AENJA_18963, AENJA_00469, AENJA_23196
OG0000161	LYTVA_21687	AENJA_03649, AENJA_15286
OG0000161	LYTVA_12654, LYTVA_24438, LYTVA_24300, LYTVA_05778	AENJA_17716
OG0000162	LYTVA_18164	AENJA_01578
OG0000163	LYTVA_26726	AENJA_14266
OG0000163	LYTVA_16156	AENJA_02338
OG0000164	LYTVA_25753	AENJA_15219
OG0000165	LYTVA_00753	AENJA_06820, AENJA_04113
OG0000166	LYTVA_08486, LYTVA_13825, LYTVA_19609, LYTVA_27014, LYTVA_03746, LYTVA_11616, LYTVA_00435, LYTVA_06721, LYTVA_16049	AENJA_09907, AENJA_09910
OG0000166	LYTVA_25764	AENJA_13257
OG0000166	LYTVA_15722, LYTVA_06844, LYTVA_01600, LYTVA_21455	AENJA_22919, AENJA_01928
OG0000166	LYTVA_15942	AENJA_16006
OG0000166	LYTVA_06417, LYTVA_19225, LYTVA_15166	AENJA_11187, AENJA_24885
OG0000167	LYTVA_05879, LYTVA_28563, LYTVA_24832	AENJA_12329
OG0000167	LYTVA_22740	AENJA_04868
OG0000168	LYTVA_20122, LYTVA_24324	AENJA_06793
OG0000168	LYTVA_19322, LYTVA_08888	AENJA_16549
OG0000168	LYTVA_08887	AENJA_11862, AENJA_21363
OG0000169	LYTVA_02351, LYTVA_20918	AENJA_00158, AENJA_08952
OG0000169	LYTVA_04781	AENJA_15333, AENJA_16293, AENJA_11681, AENJA_08953
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	AENJA_04999, AENJA_00159, AENJA_00157, AENJA_25576, AENJA_16357, AENJA_16336
OG0000171	LYTVA_27882	AENJA_00267
OG0000171	LYTVA_24654	AENJA_26673, AENJA_26672
OG0000171	LYTVA_27222	AENJA_09998
OG0000172	LYTVA_11573	AENJA_10826
OG0000172	LYTVA_28668	AENJA_10078
OG0000173	LYTVA_13813	AENJA_13078, AENJA_25617, AENJA_18852
OG0000174	LYTVA_12646, LYTVA_19454, LYTVA_00411	AENJA_09684
OG0000174	LYTVA_10125	AENJA_09689
OG0000175	LYTVA_18185, LYTVA_25514	AENJA_10259
OG0000175	LYTVA_15383	AENJA_12556
OG0000175	LYTVA_23856	AENJA_05120
OG0000175	LYTVA_15381	AENJA_10260
OG0000178	LYTVA_17495, LYTVA_07213	AENJA_10856, AENJA_15335, AENJA_15334
OG0000178	LYTVA_10503, LYTVA_10502, LYTVA_07688, LYTVA_03503, LYTVA_03509, LYTVA_03508	AENJA_21429
OG0000179	LYTVA_11503	AENJA_05305
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	AENJA_25279
OG0000179	LYTVA_20391	AENJA_14465
OG0000179	LYTVA_21017	AENJA_09174, AENJA_18216
OG0000180	LYTVA_08270, LYTVA_12645, LYTVA_08269	AENJA_25821, AENJA_16075, AENJA_21520, AENJA_21521, AENJA_22895
OG0000180	LYTVA_16022, LYTVA_20671	AENJA_23405
OG0000180	LYTVA_16023	AENJA_16046
OG0000180	LYTVA_05451, LYTVA_05450	AENJA_19397
OG0000181	LYTVA_30016	AENJA_05116, AENJA_18867, AENJA_18892
OG0000181	LYTVA_19542, LYTVA_21135	AENJA_04368, AENJA_08840
OG0000182	LYTVA_23182, LYTVA_12683	AENJA_11285
OG0000182	LYTVA_18698	AENJA_14094, AENJA_25433
OG0000182	LYTVA_27329	AENJA_16384
OG0000182	LYTVA_17619	AENJA_15115
OG0000183	LYTVA_29269	AENJA_03852
OG0000183	LYTVA_12902	AENJA_18616
OG0000183	LYTVA_28105	AENJA_21091
OG0000184	LYTVA_22158, LYTVA_27685, LYTVA_10647, LYTVA_11004, LYTVA_16702, LYTVA_21719, LYTVA_17652	AENJA_12909, AENJA_16138, AENJA_12907, AENJA_16139
OG0000184	LYTVA_15221	AENJA_15402, AENJA_19874
OG0000185	LYTVA_22522	AENJA_05818
OG0000185	LYTVA_05708	AENJA_06437
OG0000185	LYTVA_27187	AENJA_19885
OG0000186	LYTVA_21568	AENJA_16129
OG0000186	LYTVA_08130	AENJA_06752
OG0000186	LYTVA_16833	AENJA_06753
OG0000186	LYTVA_22654	AENJA_22490
OG0000187	LYTVA_10115, LYTVA_11163	AENJA_03713, AENJA_14945, AENJA_16031, AENJA_01468, AENJA_06713, AENJA_14751, AENJA_14236, AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141
OG0000187	LYTVA_15200	AENJA_15071, AENJA_13071
OG0000188	LYTVA_07056	AENJA_22199
OG0000188	LYTVA_29520	AENJA_15378
OG0000190	LYTVA_12233, LYTVA_15726	AENJA_04601, AENJA_21643
OG0000190	LYTVA_29549, LYTVA_03755	AENJA_07560
