Orthogroup	LYTVA_ok	PFLAV
OG0000040	LYTVA_16039, LYTVA_16036, LYTVA_22091, LYTVA_29527, LYTVA_27351, LYTVA_03168, LYTVA_11912, LYTVA_06756, LYTVA_18912, LYTVA_12532, LYTVA_15738, LYTVA_27452, LYTVA_05580, LYTVA_25285	TCONS_00024097.p1, TCONS_00024098.p1, TCONS_00045509.p1, TCONS_00045506.p1, TCONS_00045516.p1, TCONS_00045517.p1, TCONS_00045514.p1, TCONS_00045510.p1, TCONS_00045512.p1, TCONS_00046641.p1, TCONS_00045518.p1, TCONS_00046639.p1, TCONS_00046638.p1, TCONS_00046635.p1, TCONS_00046634.p1, TCONS_00046632.p1, TCONS_00046631.p1, TCONS_00046636.p1, TCONS_00046637.p1, TCONS_00046648.p1, TCONS_00046649.p1, TCONS_00046633.p1, TCONS_00046630.p1, TCONS_00046629.p1
OG0000041	LYTVA_08901, LYTVA_17546, LYTVA_17545	TCONS_00025634.p1
OG0000041	LYTVA_25852	TCONS_00024462.p1
OG0000041	LYTVA_03177	TCONS_00046856.p1
OG0000043	LYTVA_24763, LYTVA_20678, LYTVA_30007, LYTVA_26935, LYTVA_10735, LYTVA_00383, LYTVA_02758	TCONS_00039125.p1
OG0000043	LYTVA_00226	TCONS_00039467.p1, TCONS_00033828.p1
OG0000043	LYTVA_12710	TCONS_00023271.p1
OG0000044	LYTVA_11853	TCONS_00051346.p1, TCONS_00051348.p1, TCONS_00053656.p1, TCONS_00027232.p1, TCONS_00052493.p1, TCONS_00053655.p1
OG0000044	LYTVA_10017	TCONS_00043770.p1
OG0000044	LYTVA_26561	TCONS_00042476.p1
OG0000044	LYTVA_19279	TCONS_00009754.p1
OG0000044	LYTVA_19469, LYTVA_22018	TCONS_00019797.p1
OG0000045	LYTVA_24388, LYTVA_02507	TCONS_00056914.p1
OG0000045	LYTVA_02478, LYTVA_14643	TCONS_00055830.p1, TCONS_00055829.p1
OG0000045	LYTVA_05655	TCONS_00030491.p1
OG0000045	LYTVA_12531	TCONS_00029637.p1
OG0000045	LYTVA_10187, LYTVA_26738	TCONS_00028538.p1, TCONS_00022841.p1
OG0000045	LYTVA_17566, LYTVA_00420	TCONS_00046013.p1, TCONS_00000434.p1, TCONS_00018481.p1, TCONS_00052380.p1, TCONS_00046963.p1, TCONS_00047050.p1, TCONS_00047278.p1
OG0000046	LYTVA_22286	TCONS_00014287.p1, TCONS_00014285.p1
OG0000046	LYTVA_20626	TCONS_00016887.p1, TCONS_00026385.p1
OG0000047	LYTVA_15082	TCONS_00036286.p2, TCONS_00043154.p1, TCONS_00017012.p1
OG0000048	LYTVA_25775	TCONS_00017594.p1, TCONS_00017595.p1, TCONS_00047230.p1
OG0000048	LYTVA_15043	TCONS_00006570.p1
OG0000048	LYTVA_26635	TCONS_00026749.p1
OG0000048	LYTVA_17720, LYTVA_17428	TCONS_00009734.p1
OG0000048	LYTVA_27999	TCONS_00011079.p1
OG0000048	LYTVA_08149	TCONS_00011575.p1
OG0000048	LYTVA_11620	TCONS_00007155.p1
OG0000049	LYTVA_16567	TCONS_00002242.p1
OG0000049	LYTVA_21152	TCONS_00047284.p1
OG0000049	LYTVA_07886	TCONS_00051669.p1
OG0000049	LYTVA_14034	TCONS_00000877.p1, TCONS_00053152.p1, TCONS_00049205.p1
OG0000049	LYTVA_28129	TCONS_00030952.p1
OG0000049	LYTVA_02138	TCONS_00050078.p1, TCONS_00051670.p1, TCONS_00047285.p1
OG0000050	LYTVA_22854, LYTVA_13054, LYTVA_07499	TCONS_00041105.p1, TCONS_00039705.p1, TCONS_00038719.p1, TCONS_00015456.p1, TCONS_00055611.p1, TCONS_00013955.p1, TCONS_00030346.p1, TCONS_00051828.p1, TCONS_00024205.p1, TCONS_00023941.p1, TCONS_00029104.p1, TCONS_00055612.p1, TCONS_00030648.p1, TCONS_00010626.p1, TCONS_00034932.p1, TCONS_00048001.p1, TCONS_00034082.p1, TCONS_00045636.p1, TCONS_00037887.p1, TCONS_00029712.p1, TCONS_00044079.p1, TCONS_00037162.p1, TCONS_00040487.p1, TCONS_00042914.p1, TCONS_00054565.p1
OG0000050	LYTVA_19706	TCONS_00024881.p1, TCONS_00030664.p1, TCONS_00016753.p1, TCONS_00031732.p1, TCONS_00045886.p1, TCONS_00037060.p1, TCONS_00035894.p1, TCONS_00032456.p1, TCONS_00016133.p1, TCONS_00033620.p1, TCONS_00037061.p1, TCONS_00033575.p1, TCONS_00012924.p1, TCONS_00054592.p1, TCONS_00044474.p1, TCONS_00044473.p1, TCONS_00045888.p1, TCONS_00045884.p1, TCONS_00011588.p1
OG0000050	LYTVA_22634, LYTVA_29206, LYTVA_08549, LYTVA_25325, LYTVA_16900, LYTVA_03419	TCONS_00038706.p1, TCONS_00052604.p1, TCONS_00049417.p1, TCONS_00009648.p1, TCONS_00000050.p1, TCONS_00049892.p1, TCONS_00049884.p1, TCONS_00049995.p1, TCONS_00037148.p1, TCONS_00007806.p1, TCONS_00025748.p1
OG0000050	LYTVA_13188	TCONS_00044080.p1
OG0000050	LYTVA_17620	TCONS_00055034.p1
OG0000051	LYTVA_20043, LYTVA_13578, LYTVA_29605, LYTVA_13579, LYTVA_20045, LYTVA_20046, LYTVA_12866, LYTVA_12868, LYTVA_12869, LYTVA_29317, LYTVA_29318, LYTVA_29319, LYTVA_03012, LYTVA_09968, LYTVA_16489, LYTVA_16496, LYTVA_27370	TCONS_00023644.p1, TCONS_00031164.p1, TCONS_00031165.p1, TCONS_00030978.p1, TCONS_00030216.p1, TCONS_00030215.p1, TCONS_00030214.p1, TCONS_00031453.p1, TCONS_00035487.p1, TCONS_00035491.p1, TCONS_00035489.p1, TCONS_00035490.p1, TCONS_00035488.p1, TCONS_00035496.p1, TCONS_00035494.p1, TCONS_00035497.p1, TCONS_00035492.p1, TCONS_00035493.p1, TCONS_00035495.p1, TCONS_00031319.p1, TCONS_00030584.p1, TCONS_00030586.p1, TCONS_00030585.p1, TCONS_00030581.p1, TCONS_00030472.p1, TCONS_00046204.p1, TCONS_00022788.p1
OG0000051	LYTVA_02533, LYTVA_15636, LYTVA_24100, LYTVA_12428	TCONS_00006560.p1, TCONS_00006558.p1, TCONS_00006561.p1, TCONS_00003099.p1, TCONS_00003102.p1, TCONS_00003101.p1
OG0000052	LYTVA_15380	TCONS_00038347.p1
OG0000052	LYTVA_25360, LYTVA_13343, LYTVA_27172, LYTVA_14727, LYTVA_07095, LYTVA_26162	TCONS_00010083.p1, TCONS_00001838.p1, TCONS_00020617.p1
OG0000053	LYTVA_15391	TCONS_00028341.p1, TCONS_00042761.p1, TCONS_00044083.p1, TCONS_00042765.p1, TCONS_00011547.p1, TCONS_00039566.p1, TCONS_00041218.p1, TCONS_00041170.p1, TCONS_00038723.p1, TCONS_00041181.p1, TCONS_00041169.p1, TCONS_00041201.p1, TCONS_00041219.p1, TCONS_00041202.p1, TCONS_00033659.p1, TCONS_00041217.p1, TCONS_00041199.p1, TCONS_00041216.p1
OG0000053	LYTVA_18779, LYTVA_10493, LYTVA_28008, LYTVA_18776, LYTVA_09131	TCONS_00017991.p1, TCONS_00017989.p1, TCONS_00017987.p1, TCONS_00018681.p1, TCONS_00017688.p1, TCONS_00018687.p1, TCONS_00017686.p1, TCONS_00018690.p1, TCONS_00017684.p1, TCONS_00018691.p1, TCONS_00018683.p1, TCONS_00017687.p1
OG0000053	LYTVA_28577, LYTVA_28578	TCONS_00046198.p1, TCONS_00045096.p1, TCONS_00045097.p1
OG0000054	LYTVA_10090, LYTVA_07086, LYTVA_21421, LYTVA_17925, LYTVA_09472, LYTVA_10089	TCONS_00016773.p1, TCONS_00016794.p1
OG0000054	LYTVA_11502, LYTVA_10035, LYTVA_09103	TCONS_00030209.p1
OG0000055	LYTVA_08084	TCONS_00013972.p1, TCONS_00013979.p1
OG0000055	LYTVA_09126, LYTVA_26970, LYTVA_18344, LYTVA_18117	TCONS_00039362.p1
OG0000056	LYTVA_03272	TCONS_00053166.p1, TCONS_00054244.p1
OG0000056	LYTVA_25903	TCONS_00026565.p1
OG0000056	LYTVA_02051	TCONS_00013528.p1, TCONS_00020180.p1, TCONS_00018939.p1, TCONS_00030699.p1, TCONS_00010652.p1, TCONS_00041109.p1, TCONS_00041081.p1, TCONS_00004439.p1, TCONS_00008334.p1
OG0000056	LYTVA_23383	TCONS_00039436.p1, TCONS_00039456.p1, TCONS_00039457.p1, TCONS_00039458.p1, TCONS_00039435.p1, TCONS_00039437.p1, TCONS_00023625.p1, TCONS_00039433.p1, TCONS_00039455.p1
OG0000056	LYTVA_28840	TCONS_00041769.p1
OG0000056	LYTVA_00266	TCONS_00021820.p1
OG0000058	LYTVA_09175, LYTVA_09177, LYTVA_25827	TCONS_00013045.p1, TCONS_00013043.p1, TCONS_00013051.p1
OG0000058	LYTVA_15397, LYTVA_14164	TCONS_00013052.p1
OG0000058	LYTVA_01877, LYTVA_05596	TCONS_00012347.p1
OG0000058	LYTVA_05352, LYTVA_05598, LYTVA_13005	TCONS_00013058.p1, TCONS_00013056.p1, TCONS_00013057.p1, TCONS_00013055.p1, TCONS_00013059.p1
OG0000058	LYTVA_01608	TCONS_00012351.p1
OG0000058	LYTVA_11473, LYTVA_09178	TCONS_00013053.p1, TCONS_00013060.p1, TCONS_00013054.p1
OG0000059	LYTVA_18957	TCONS_00041789.p1
OG0000059	LYTVA_17899	TCONS_00042819.p1
OG0000059	LYTVA_14597, LYTVA_19539	TCONS_00045004.p1, TCONS_00045001.p1, TCONS_00045005.p1, TCONS_00044997.p1, TCONS_00045191.p1, TCONS_00045377.p1, TCONS_00045209.p1, TCONS_00044996.p1, TCONS_00016663.p1, TCONS_00049358.p1, TCONS_00044663.p1, TCONS_00044662.p1
OG0000059	LYTVA_23483, LYTVA_23387	TCONS_00039450.p1, TCONS_00039429.p1, TCONS_00039451.p1, TCONS_00039430.p1, TCONS_00040436.p1, TCONS_00040454.p1
OG0000059	LYTVA_06967, LYTVA_19211, LYTVA_17534	TCONS_00017293.p1
OG0000060	LYTVA_30158, LYTVA_18098	TCONS_00017864.p1
OG0000060	LYTVA_02319	TCONS_00053675.p1
OG0000060	LYTVA_10196	TCONS_00024431.p1
OG0000061	LYTVA_16102	TCONS_00055666.p1
OG0000061	LYTVA_20900	TCONS_00056708.p1
OG0000061	LYTVA_02993, LYTVA_26455, LYTVA_26459	TCONS_00056856.p1
OG0000061	LYTVA_19867	TCONS_00055888.p1, TCONS_00055889.p1, TCONS_00057079.p1
OG0000061	LYTVA_16101	TCONS_00016639.p1
OG0000062	LYTVA_01528	TCONS_00048676.p1, TCONS_00029089.p1, TCONS_00048674.p1
OG0000062	LYTVA_05092	TCONS_00029086.p1, TCONS_00029084.p1, TCONS_00048673.p1
OG0000062	LYTVA_18550	TCONS_00007265.p1
OG0000063	LYTVA_28622	TCONS_00047467.p1, TCONS_00031359.p1
OG0000063	LYTVA_16178	TCONS_00052796.p1, TCONS_00052765.p1
OG0000064	LYTVA_25756, LYTVA_19553, LYTVA_11533, LYTVA_25986, LYTVA_20628, LYTVA_08302, LYTVA_26954, LYTVA_23516, LYTVA_23510, LYTVA_23508, LYTVA_20029, LYTVA_23509, LYTVA_23514, LYTVA_23515, LYTVA_23517, LYTVA_19853, LYTVA_19855, LYTVA_08702, LYTVA_12533, LYTVA_19854, LYTVA_18448, LYTVA_23953, LYTVA_01963	TCONS_00022276.p1, TCONS_00022277.p1
OG0000064	LYTVA_15002	TCONS_00029209.p1, TCONS_00005550.p1, TCONS_00022516.p1, TCONS_00023733.p1, TCONS_00025136.p1, TCONS_00026033.p1, TCONS_00019490.p1, TCONS_00053054.p1, TCONS_00053097.p1, TCONS_00053098.p1, TCONS_00053055.p1, TCONS_00029400.p1
OG0000064	LYTVA_22836, LYTVA_22837, LYTVA_21779	TCONS_00011873.p1, TCONS_00011872.p1
OG0000064	LYTVA_22823	TCONS_00036132.p1
OG0000064	LYTVA_26515	TCONS_00014797.p1, TCONS_00014798.p1, TCONS_00014800.p1, TCONS_00014796.p1, TCONS_00015846.p1, TCONS_00015843.p1, TCONS_00015845.p1, TCONS_00016462.p1, TCONS_00024140.p1, TCONS_00046048.p1, TCONS_00045985.p1
OG0000066	LYTVA_00023	TCONS_00020095.p1
OG0000066	LYTVA_28191	TCONS_00045736.p1
OG0000066	LYTVA_19934	TCONS_00051521.p1
OG0000066	LYTVA_14724	TCONS_00048274.p1
OG0000067	LYTVA_00141, LYTVA_19952, LYTVA_28647	TCONS_00025697.p1, TCONS_00023930.p1, TCONS_00024303.p1, TCONS_00024287.p1, TCONS_00012220.p1, TCONS_00024284.p1, TCONS_00023858.p1, TCONS_00023861.p1, TCONS_00024294.p1, TCONS_00023857.p1
OG0000067	LYTVA_26045	TCONS_00045047.p1
OG0000068	LYTVA_07218, LYTVA_11696, LYTVA_13367, LYTVA_16452, LYTVA_16451, LYTVA_16446, LYTVA_11505, LYTVA_21833, LYTVA_15019, LYTVA_02519, LYTVA_23071, LYTVA_16450	TCONS_00032290.p1, TCONS_00048486.p1, TCONS_00019023.p1, TCONS_00019022.p1, TCONS_00019987.p1, TCONS_00048483.p1, TCONS_00048484.p1, TCONS_00048485.p1, TCONS_00047469.p1, TCONS_00048478.p1, TCONS_00048886.p1, TCONS_00047418.p1, TCONS_00048610.p1, TCONS_00047478.p1, TCONS_00047474.p1, TCONS_00047479.p1, TCONS_00048467.p1, TCONS_00048482.p1, TCONS_00047489.p1, TCONS_00047482.p1, TCONS_00056394.p1, TCONS_00046150.p1, TCONS_00048471.p1, TCONS_00048472.p1, TCONS_00047470.p1, TCONS_00047471.p1, TCONS_00047476.p1, TCONS_00047473.p1, TCONS_00032288.p1, TCONS_00048475.p1, TCONS_00048474.p1, TCONS_00032289.p1, TCONS_00048479.p1, TCONS_00047480.p1, TCONS_00047475.p1, TCONS_00032285.p1, TCONS_00048481.p1, TCONS_00048470.p1, TCONS_00047483.p1, TCONS_00048536.p1
OG0000069	LYTVA_15781	TCONS_00047572.p1
OG0000070	LYTVA_12849	TCONS_00000689.p1, TCONS_00000334.p1
OG0000070	LYTVA_20188, LYTVA_21334	TCONS_00012875.p1
OG0000070	LYTVA_15079	TCONS_00029635.p1, TCONS_00055641.p1
OG0000070	LYTVA_12105, LYTVA_23845, LYTVA_23846, LYTVA_20695	TCONS_00055643.p1, TCONS_00056821.p1, TCONS_00055627.p1, TCONS_00055629.p1, TCONS_00056814.p1
OG0000070	LYTVA_28943, LYTVA_15085	TCONS_00029418.p1, TCONS_00029631.p1, TCONS_00031379.p1
OG0000070	LYTVA_24840, LYTVA_07974, LYTVA_17344, LYTVA_15317	TCONS_00022431.p1, TCONS_00021513.p1, TCONS_00021512.p1
OG0000071	LYTVA_28667	TCONS_00007459.p1
OG0000071	LYTVA_30156	TCONS_00000727.p1
OG0000071	LYTVA_22942, LYTVA_22941, LYTVA_07051, LYTVA_07050	TCONS_00022979.p1
OG0000072	LYTVA_16436	TCONS_00042087.p1
OG0000072	LYTVA_26888	TCONS_00044164.p1
OG0000072	LYTVA_23422	TCONS_00042450.p1, TCONS_00042451.p1, TCONS_00042469.p1, TCONS_00042452.p1, TCONS_00042470.p1
OG0000072	LYTVA_09419	TCONS_00030570.p1, TCONS_00030571.p1
OG0000072	LYTVA_15899	TCONS_00029918.p1
OG0000073	LYTVA_01047, LYTVA_24568	TCONS_00007294.p1, TCONS_00007296.p1
OG0000074	LYTVA_27116, LYTVA_29211, LYTVA_07270, LYTVA_29253, LYTVA_09687	TCONS_00049689.p1, TCONS_00050856.p1
OG0000074	LYTVA_24139	TCONS_00042001.p1
OG0000074	LYTVA_17968	TCONS_00031337.p1, TCONS_00037785.p1
OG0000074	LYTVA_23288, LYTVA_24012, LYTVA_15630, LYTVA_11187, LYTVA_06007, LYTVA_06008, LYTVA_06009, LYTVA_06154	TCONS_00036875.p1, TCONS_00026199.p1, TCONS_00026198.p1, TCONS_00031653.p1, TCONS_00031661.p1, TCONS_00031672.p1, TCONS_00031647.p1, TCONS_00036986.p1, TCONS_00006851.p1, TCONS_00034788.p1, TCONS_00049527.p1, TCONS_00049524.p1, TCONS_00049523.p1
OG0000075	LYTVA_00904	TCONS_00002725.p1
OG0000075	LYTVA_07044	TCONS_00003661.p1
OG0000075	LYTVA_01857	TCONS_00002727.p1
OG0000075	LYTVA_12523	TCONS_00049562.p1
OG0000076	LYTVA_14523	TCONS_00041330.p1, TCONS_00036294.p1, TCONS_00025756.p1, TCONS_00052154.p1, TCONS_00015985.p1, TCONS_00025818.p1, TCONS_00024336.p1, TCONS_00038972.p1, TCONS_00046971.p1, TCONS_00034715.p1, TCONS_00038589.p1, TCONS_00034090.p1
OG0000076	LYTVA_04503	TCONS_00025559.p1
OG0000076	LYTVA_15496, LYTVA_07730	TCONS_00038166.p1
OG0000076	LYTVA_12560, LYTVA_10852	TCONS_00053384.p1, TCONS_00032108.p1
OG0000076	LYTVA_11845, LYTVA_28755	TCONS_00025752.p1, TCONS_00000045.p1, TCONS_00023111.p1, TCONS_00031525.p1, TCONS_00046864.p1, TCONS_00007244.p1, TCONS_00034853.p1, TCONS_00022962.p1, TCONS_00044370.p1
OG0000076	LYTVA_15672, LYTVA_17357, LYTVA_03906, LYTVA_02968, LYTVA_02774, LYTVA_24240	TCONS_00045291.p1, TCONS_00027910.p1, TCONS_00018278.p1, TCONS_00011933.p1, TCONS_00032184.p1
OG0000077	LYTVA_24286	TCONS_00026489.p1
OG0000077	LYTVA_24922, LYTVA_15408	TCONS_00027751.p1
OG0000077	LYTVA_08553	TCONS_00026413.p1
OG0000077	LYTVA_24285	TCONS_00027831.p1
OG0000078	LYTVA_29043, LYTVA_19852, LYTVA_29449, LYTVA_29039, LYTVA_11835, LYTVA_17100, LYTVA_30099, LYTVA_09049, LYTVA_20648	TCONS_00016890.p1
OG0000078	LYTVA_10716	TCONS_00010033.p1, TCONS_00010032.p1, TCONS_00011761.p1, TCONS_00002642.p1, TCONS_00009134.p1, TCONS_00009216.p1, TCONS_00009221.p1, TCONS_00009136.p1, TCONS_00009137.p1, TCONS_00007909.p1, TCONS_00007747.p1, TCONS_00010448.p1, TCONS_00010031.p1, TCONS_00010034.p1, TCONS_00010025.p1, TCONS_00011089.p1, TCONS_00010586.p1, TCONS_00009752.p1
OG0000078	LYTVA_01709	TCONS_00020319.p1
OG0000079	LYTVA_19637, LYTVA_24538, LYTVA_21250	TCONS_00032718.p1
OG0000079	LYTVA_05934	TCONS_00006803.p1
OG0000079	LYTVA_06214, LYTVA_17750	TCONS_00028091.p1, TCONS_00021690.p1, TCONS_00021688.p1
OG0000080	LYTVA_22820	TCONS_00043961.p1, TCONS_00057081.p1, TCONS_00034947.p1, TCONS_00000126.p1, TCONS_00020509.p1, TCONS_00045344.p1, TCONS_00012545.p1, TCONS_00053563.p1, TCONS_00026987.p2, TCONS_00031657.p2, TCONS_00036774.p1, TCONS_00029150.p1, TCONS_00050230.p1, TCONS_00023473.p1, TCONS_00022214.p1, TCONS_00013384.p1, TCONS_00018876.p2, TCONS_00040954.p1, TCONS_00035906.p1, TCONS_00039448.p1, TCONS_00013436.p1, TCONS_00049782.p1, TCONS_00052232.p1, TCONS_00052973.p1, TCONS_00033216.p1, TCONS_00005529.p1, TCONS_00056400.p1, TCONS_00003921.p1, TCONS_00031515.p1, TCONS_00021849.p1, TCONS_00032451.p1, TCONS_00016589.p1, TCONS_00025989.p1, TCONS_00020690.p1, TCONS_00057266.p1, TCONS_00015612.p1, TCONS_00056707.p1, TCONS_00033676.p1, TCONS_00006974.p1, TCONS_00007726.p1, TCONS_00024716.p1, TCONS_00016716.p1, TCONS_00032041.p1, TCONS_00004757.p1, TCONS_00044065.p1, TCONS_00054296.p1, TCONS_00036192.p1, TCONS_00032731.p1, TCONS_00054931.p1, TCONS_00024505.p1, TCONS_00021627.p1, TCONS_00044602.p1, TCONS_00038256.p1, TCONS_00050231.p1, TCONS_00020080.p1, TCONS_00049820.p1, TCONS_00034104.p1
OG0000080	LYTVA_29739, LYTVA_07108, LYTVA_04698	TCONS_00018922.p1, TCONS_00039817.p2, TCONS_00036969.p1, TCONS_00035823.p1, TCONS_00055173.p1, TCONS_00038248.p1, TCONS_00013206.p1, TCONS_00034247.p1, TCONS_00008719.p1, TCONS_00021593.p1, TCONS_00037797.p1, TCONS_00053011.p1, TCONS_00040208.p1, TCONS_00027306.p1, TCONS_00044556.p1, TCONS_00041372.p1, TCONS_00000800.p1, TCONS_00040086.p1, TCONS_00013205.p1, TCONS_00011758.p1, TCONS_00040209.p1, TCONS_00003425.p1, TCONS_00027906.p1, TCONS_00046644.p1, TCONS_00020085.p1, TCONS_00034249.p1, TCONS_00021988.p1, TCONS_00025593.p1, TCONS_00031726.p1, TCONS_00018635.p1, TCONS_00015346.p1, TCONS_00004403.p1, TCONS_00039658.p1, TCONS_00040543.p1, TCONS_00016146.p1, TCONS_00044209.p1, TCONS_00035886.p1, TCONS_00025122.p1, TCONS_00017764.p1, TCONS_00029979.p1, TCONS_00032286.p1
OG0000080	LYTVA_00085	TCONS_00037238.p1
OG0000081	LYTVA_25424	TCONS_00053844.p1, TCONS_00053856.p1
OG0000081	LYTVA_03450, LYTVA_06857, LYTVA_12009, LYTVA_14196, LYTVA_18158, LYTVA_13554, LYTVA_24479, LYTVA_12007, LYTVA_18383, LYTVA_24277, LYTVA_26639, LYTVA_24280, LYTVA_27436, LYTVA_27437, LYTVA_14858	TCONS_00022132.p1, TCONS_00022131.p1, TCONS_00022129.p1, TCONS_00022133.p1, TCONS_00021924.p1, TCONS_00009155.p1, TCONS_00009156.p1, TCONS_00029255.p1, TCONS_00029256.p1, TCONS_00019590.p1, TCONS_00022128.p1, TCONS_00022127.p1, TCONS_00022126.p1
OG0000082	LYTVA_25888	TCONS_00014773.p1, TCONS_00001034.p1
OG0000082	LYTVA_18803	TCONS_00026781.p1
OG0000082	LYTVA_15644	TCONS_00020512.p1
OG0000082	LYTVA_26329	TCONS_00020502.p1
OG0000082	LYTVA_02026, LYTVA_02027, LYTVA_02312, LYTVA_17399	TCONS_00056464.p1, TCONS_00055288.p1, TCONS_00000360.p1
OG0000083	LYTVA_26815	TCONS_00042690.p1
OG0000083	LYTVA_17330	TCONS_00000905.p1, TCONS_00002096.p1
OG0000083	LYTVA_15569	TCONS_00014405.p1
OG0000083	LYTVA_16423, LYTVA_09980, LYTVA_09975, LYTVA_09977, LYTVA_16282, LYTVA_10654, LYTVA_10655, LYTVA_03220, LYTVA_22437, LYTVA_16287, LYTVA_16288, LYTVA_19590, LYTVA_11202, LYTVA_02097, LYTVA_02096, LYTVA_10643, LYTVA_28544, LYTVA_14550, LYTVA_23744, LYTVA_00140, LYTVA_24573	TCONS_00024959.p1, TCONS_00023314.p1, TCONS_00025193.p1, TCONS_00024343.p1, TCONS_00024380.p1, TCONS_00024382.p1, TCONS_00024342.p1, TCONS_00025686.p1, TCONS_00041027.p1, TCONS_00004214.p1, TCONS_00005710.p1, TCONS_00026624.p1
OG0000083	LYTVA_11874	TCONS_00018162.p1
OG0000084	LYTVA_14799	TCONS_00026379.p1, TCONS_00026843.p1, TCONS_00026055.p1
OG0000084	LYTVA_18145	TCONS_00021134.p1, TCONS_00030129.p1, TCONS_00030431.p1, TCONS_00021133.p1, TCONS_00021139.p1, TCONS_00021138.p1, TCONS_00031287.p1, TCONS_00030603.p1, TCONS_00031458.p1, TCONS_00021496.p1, TCONS_00031129.p1, TCONS_00030866.p1, TCONS_00031443.p1, TCONS_00045090.p1
OG0000084	LYTVA_16127	TCONS_00030687.p1
OG0000084	LYTVA_02391	TCONS_00030092.p1
OG0000085	LYTVA_26350, LYTVA_11857	TCONS_00026125.p1
OG0000085	LYTVA_19136	TCONS_00018803.p1
OG0000085	LYTVA_05365	TCONS_00008648.p1
OG0000085	LYTVA_17776	TCONS_00005387.p1
OG0000085	LYTVA_09034	TCONS_00005165.p1
OG0000085	LYTVA_06708	TCONS_00001049.p1, TCONS_00047036.p1
OG0000086	LYTVA_14367	TCONS_00051759.p1, TCONS_00051762.p1, TCONS_00048715.p1, TCONS_00051412.p1
OG0000086	LYTVA_16709	TCONS_00005662.p1, TCONS_00033279.p1, TCONS_00044519.p1, TCONS_00003756.p1, TCONS_00042774.p1, TCONS_00038998.p1, TCONS_00053654.p1, TCONS_00046123.p1, TCONS_00007190.p1
OG0000086	LYTVA_19045	TCONS_00041797.p1, TCONS_00044272.p1
OG0000087	LYTVA_15159	TCONS_00021498.p1
OG0000087	LYTVA_06727	TCONS_00010080.p1
OG0000087	LYTVA_24079	TCONS_00019230.p1
OG0000087	LYTVA_22406	TCONS_00037101.p1
OG0000087	LYTVA_22963	TCONS_00002591.p1
OG0000087	LYTVA_04512	TCONS_00048296.p1
OG0000087	LYTVA_18717	TCONS_00048205.p1
OG0000087	LYTVA_18728	TCONS_00012999.p1
OG0000088	LYTVA_25176, LYTVA_22082	TCONS_00033834.p1, TCONS_00033833.p1, TCONS_00033830.p1, TCONS_00013550.p1, TCONS_00014108.p1, TCONS_00014107.p1
OG0000088	LYTVA_14006	TCONS_00044767.p1
OG0000088	LYTVA_21232, LYTVA_01236, LYTVA_20639, LYTVA_10043, LYTVA_19532, LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559, LYTVA_14054	TCONS_00039295.p1, TCONS_00040437.p1, TCONS_00039329.p1, TCONS_00039283.p1, TCONS_00040438.p1, TCONS_00040456.p1, TCONS_00039328.p1, TCONS_00039294.p1, TCONS_00039296.p1, TCONS_00039330.p1, TCONS_00054766.p1, TCONS_00006832.p1, TCONS_00031217.p1
OG0000088	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865	TCONS_00042958.p1, TCONS_00054351.p1, TCONS_00003693.p1, TCONS_00018247.p1, TCONS_00044183.p1, TCONS_00044182.p1, TCONS_00014801.p1, TCONS_00020878.p1, TCONS_00021900.p2, TCONS_00021940.p1, TCONS_00013720.p1
OG0000088	LYTVA_28455	TCONS_00019802.p1
OG0000089	LYTVA_06742, LYTVA_22521, LYTVA_05675, LYTVA_25746, LYTVA_25741, LYTVA_21117, LYTVA_13006, LYTVA_19844	TCONS_00047764.p1
OG0000089	LYTVA_15322	TCONS_00000886.p1
OG0000090	LYTVA_08725	TCONS_00003589.p1
OG0000090	LYTVA_26827	TCONS_00046237.p1
OG0000090	LYTVA_02577	TCONS_00015053.p1
OG0000090	LYTVA_05131	TCONS_00042349.p1
OG0000090	LYTVA_28107, LYTVA_09935	TCONS_00033798.p1
OG0000090	LYTVA_15568	TCONS_00042124.p1
OG0000090	LYTVA_22414, LYTVA_15916	TCONS_00025326.p1
OG0000090	LYTVA_07602	TCONS_00009994.p1, TCONS_00009992.p1, TCONS_00000343.p1, TCONS_00021893.p1
OG0000090	LYTVA_18395, LYTVA_13128	TCONS_00056910.p1, TCONS_00055752.p1, TCONS_00006837.p1, TCONS_00055753.p1
OG0000091	LYTVA_15883, LYTVA_09142, LYTVA_00715, LYTVA_01605, LYTVA_15273	TCONS_00008218.p1, TCONS_00020807.p1
OG0000091	LYTVA_25909, LYTVA_25916, LYTVA_21851, LYTVA_19476, LYTVA_12113	TCONS_00018415.p1, TCONS_00018405.p1, TCONS_00018274.p1, TCONS_00018273.p1, TCONS_00018271.p1, TCONS_00017246.p1, TCONS_00017243.p1, TCONS_00017241.p1, TCONS_00017249.p1, TCONS_00018268.p1, TCONS_00007519.p1, TCONS_00007520.p1, TCONS_00007521.p1, TCONS_00007523.p1, TCONS_00018753.p1, TCONS_00018746.p1, TCONS_00018749.p1, TCONS_00018751.p1, TCONS_00018750.p1, TCONS_00044822.p1, TCONS_00017736.p1, TCONS_00044821.p1, TCONS_00017735.p1
