Orthogroup	LYTVA_ok	CAEEL
OG0002987	LYTVA_03673	CAEEL17800, CAEEL18018
OG0002990	LYTVA_23760	CAEEL08773
OG0002991	LYTVA_08511, LYTVA_10060	CAEEL09004
OG0002995	LYTVA_24575	CAEEL07264
OG0002996	LYTVA_08312	CAEEL10716
OG0003001	LYTVA_10762	CAEEL10876
OG0003003	LYTVA_23446	CAEEL14387
OG0003004	LYTVA_18695	CAEEL15423
OG0003005	LYTVA_16562	CAEEL16758
OG0003006	LYTVA_29828	CAEEL10145
OG0003008	LYTVA_13595, LYTVA_19423	CAEEL20335
OG0003013	LYTVA_09610	CAEEL00274, CAEEL13050, CAEEL13680
OG0003014	LYTVA_22017	CAEEL14320, CAEEL13006, CAEEL13007, CAEEL15758, CAEEL17062, CAEEL16651, CAEEL19058, CAEEL15767
OG0003016	LYTVA_27110, LYTVA_09030	CAEEL09225
OG0003017	LYTVA_19123	CAEEL07049, CAEEL16441
OG0003018	LYTVA_21456	CAEEL08487
OG0003025	LYTVA_21705	CAEEL08836
OG0003026	LYTVA_04075	CAEEL10688, CAEEL12186
OG0003027	LYTVA_14207	CAEEL06663
OG0003028	LYTVA_26826	CAEEL02985
OG0003029	LYTVA_18674	CAEEL01558
OG0003030	LYTVA_04978	CAEEL11859
OG0003031	LYTVA_28630	CAEEL06431
OG0003033	LYTVA_09117	CAEEL00703
OG0003035	LYTVA_21238	CAEEL02722
OG0003036	LYTVA_15519	CAEEL01143
OG0003037	LYTVA_00121	CAEEL10736
OG0003038	LYTVA_17319	CAEEL20474
OG0003040	LYTVA_04447	CAEEL02041
OG0003043	LYTVA_21296	CAEEL07390
OG0003044	LYTVA_27780	CAEEL07715
OG0003046	LYTVA_11309, LYTVA_01962	CAEEL04364
OG0003049	LYTVA_12503	CAEEL04812
OG0003054	LYTVA_02503	CAEEL04777
OG0003055	LYTVA_01129	CAEEL14225
OG0003056	LYTVA_27575, LYTVA_15255	CAEEL19070
OG0003059	LYTVA_28530	CAEEL09323
OG0003060	LYTVA_15832	CAEEL07468, CAEEL11354
OG0003061	LYTVA_13436	CAEEL14261
OG0003062	LYTVA_16197	CAEEL00660
OG0003063	LYTVA_13937	CAEEL03076
OG0003064	LYTVA_26915	CAEEL02598
OG0003065	LYTVA_18370	CAEEL18732
OG0003066	LYTVA_18475, LYTVA_18168	CAEEL05161
OG0003072	LYTVA_05083	CAEEL04836
OG0003073	LYTVA_23184	CAEEL14099
OG0003079	LYTVA_18034	CAEEL00217
OG0003081	LYTVA_24288, LYTVA_24287, LYTVA_24290, LYTVA_01441	CAEEL19809, CAEEL19806, CAEEL00079, CAEEL19807
OG0003085	LYTVA_23336	CAEEL07775, CAEEL11921, CAEEL07769, CAEEL03836
OG0003085	LYTVA_25765	CAEEL07275, CAEEL07867, CAEEL11727, CAEEL08918
OG0003106	LYTVA_02338	CAEEL16128
OG0003107	LYTVA_08803	CAEEL20421, CAEEL01359
OG0003108	LYTVA_01209	CAEEL04120
OG0003111	LYTVA_10117, LYTVA_13563	CAEEL01566
OG0003112	LYTVA_12015, LYTVA_15965	CAEEL12136
OG0003113	LYTVA_03180	CAEEL16673, CAEEL01071
OG0003114	LYTVA_24574	CAEEL15726
OG0003115	LYTVA_09781	CAEEL00022
OG0003118	LYTVA_24532	CAEEL08193, CAEEL08192
OG0003119	LYTVA_04583	CAEEL16382
OG0003121	LYTVA_26398	CAEEL00414
OG0003124	LYTVA_26612, LYTVA_10083	CAEEL07676
OG0003128	LYTVA_12794	CAEEL04713
OG0003130	LYTVA_13846	CAEEL08052
OG0003131	LYTVA_19188	CAEEL08023
OG0003132	LYTVA_24862	CAEEL15119
OG0003135	LYTVA_25688, LYTVA_09090	CAEEL06639, CAEEL06638
OG0003136	LYTVA_01323	CAEEL10810
OG0003142	LYTVA_07778	CAEEL00482
OG0003144	LYTVA_27951, LYTVA_27950	CAEEL01625
OG0003145	LYTVA_18564	CAEEL05190
OG0003146	LYTVA_26154, LYTVA_09272	CAEEL20170
OG0003147	LYTVA_29462	CAEEL17136, CAEEL18421
OG0003148	LYTVA_08624	CAEEL16560
OG0003149	LYTVA_01219, LYTVA_07714, LYTVA_07713, LYTVA_01791	CAEEL12742, CAEEL12743, CAEEL10324, CAEEL03531, CAEEL03530
OG0003150	LYTVA_19654	CAEEL11024
OG0003151	LYTVA_15917	CAEEL04570, CAEEL14681, CAEEL04711
OG0003153	LYTVA_03003	CAEEL07561
OG0003154	LYTVA_02322	CAEEL15184
OG0003156	LYTVA_09137	CAEEL00516
OG0003158	LYTVA_11944	CAEEL08310
OG0003160	LYTVA_16473	CAEEL18381, CAEEL02061
OG0003161	LYTVA_24026	CAEEL15582, CAEEL20219
OG0003169	LYTVA_23879	CAEEL11868
OG0003172	LYTVA_20354, LYTVA_07071	CAEEL06299
OG0003174	LYTVA_25932	CAEEL11561
OG0003177	LYTVA_18012, LYTVA_27860	CAEEL19619
OG0003178	LYTVA_19101	CAEEL14891
OG0003179	LYTVA_04455	CAEEL12173
OG0003181	LYTVA_18551	CAEEL11684
OG0003184	LYTVA_06204	CAEEL10967
OG0003185	LYTVA_04498	CAEEL04813
OG0003187	LYTVA_17204, LYTVA_14632	CAEEL16181
OG0003188	LYTVA_11357	CAEEL00953
OG0003189	LYTVA_15037, LYTVA_03261	CAEEL04624
OG0003191	LYTVA_04471, LYTVA_10768	CAEEL09839
OG0003193	LYTVA_19147	CAEEL17615
OG0003198	LYTVA_05453	CAEEL05062
OG0003199	LYTVA_14841	CAEEL11688
OG0003202	LYTVA_17714	CAEEL12123
OG0003203	LYTVA_08240	CAEEL08247
OG0003206	LYTVA_07286	CAEEL08436
OG0003207	LYTVA_15862	CAEEL11116
OG0003210	LYTVA_15515	CAEEL11876
OG0003211	LYTVA_01718, LYTVA_29781	CAEEL09585
OG0003212	LYTVA_21928	CAEEL11323
OG0003214	LYTVA_25327, LYTVA_22874	CAEEL08551
OG0003215	LYTVA_05541	CAEEL02895
OG0003217	LYTVA_00325	CAEEL06035, CAEEL06032
OG0003218	LYTVA_24470, LYTVA_25657	CAEEL08847
OG0003219	LYTVA_03705	CAEEL16215
OG0003222	LYTVA_24360	CAEEL00115
OG0003223	LYTVA_01295	CAEEL00485
OG0003224	LYTVA_06526	CAEEL05675
OG0003225	LYTVA_27283	CAEEL04615, CAEEL20133
OG0003226	LYTVA_06660	CAEEL04904, CAEEL04903
OG0003228	LYTVA_12062	CAEEL14683
OG0003229	LYTVA_27662, LYTVA_26664	CAEEL10166
OG0003230	LYTVA_17038	CAEEL06311
OG0003232	LYTVA_13440, LYTVA_24668	CAEEL04540
OG0003235	LYTVA_21510	CAEEL11765
OG0003251	LYTVA_05050	CAEEL01743
OG0003252	LYTVA_06155, LYTVA_01361	CAEEL19657
OG0003252	LYTVA_18274	CAEEL14287
OG0003254	LYTVA_09955, LYTVA_19250	CAEEL15715
OG0003257	LYTVA_21941	CAEEL04888
OG0003258	LYTVA_15192	CAEEL04539
OG0003259	LYTVA_04256	CAEEL11844
OG0003266	LYTVA_04525	CAEEL05061
OG0003267	LYTVA_15112	CAEEL11406
OG0003268	LYTVA_09669, LYTVA_05049	CAEEL00711
OG0003269	LYTVA_23633, LYTVA_11040	CAEEL07652, CAEEL20534, CAEEL06740, CAEEL19993
OG0003270	LYTVA_13699	CAEEL17531, CAEEL17532, CAEEL07171
OG0003273	LYTVA_22153	CAEEL08538
OG0003275	LYTVA_01946	CAEEL01894
OG0003276	LYTVA_19515	CAEEL05343
OG0003277	LYTVA_01672	CAEEL10684
OG0003279	LYTVA_22067	CAEEL09246
OG0003280	LYTVA_00225	CAEEL20448
OG0003282	LYTVA_26660	CAEEL04466
OG0003283	LYTVA_19055	CAEEL10540
OG0003284	LYTVA_07395	CAEEL20144
OG0003287	LYTVA_04035	CAEEL09759
OG0003288	LYTVA_05759	CAEEL07836
OG0003289	LYTVA_23134	CAEEL00474
OG0003291	LYTVA_16947	CAEEL07282
OG0003293	LYTVA_23172	CAEEL09078
OG0003297	LYTVA_26218, LYTVA_19287, LYTVA_19286	CAEEL06799, CAEEL06798, CAEEL02997
OG0003298	LYTVA_06668	CAEEL00404
OG0003300	LYTVA_08691, LYTVA_06659, LYTVA_18142	CAEEL15375, CAEEL10323, CAEEL04894, CAEEL10997, CAEEL02576, CAEEL07626
OG0003301	LYTVA_23817	CAEEL11183
OG0003302	LYTVA_14810	CAEEL11405
OG0003303	LYTVA_24993	CAEEL08080
OG0003306	LYTVA_12285	CAEEL11131
OG0003307	LYTVA_19258	CAEEL09527
OG0003309	LYTVA_24870	CAEEL07134
OG0003311	LYTVA_19481	CAEEL06729
OG0003316	LYTVA_10053	CAEEL06426
OG0003317	LYTVA_16088, LYTVA_24011, LYTVA_05382	CAEEL11191
OG0003318	LYTVA_12509	CAEEL00777
OG0003320	LYTVA_27746	CAEEL05307
OG0003323	LYTVA_21921, LYTVA_29457	CAEEL08557, CAEEL08556
OG0003325	LYTVA_29523	CAEEL11598
OG0003327	LYTVA_17271	CAEEL15863
OG0003329	LYTVA_23352	CAEEL02070
OG0003330	LYTVA_11365	CAEEL02745
OG0003331	LYTVA_27609	CAEEL07758
OG0003332	LYTVA_18115	CAEEL15994, CAEEL15100
OG0003333	LYTVA_07549, LYTVA_15167	CAEEL05869
OG0003335	LYTVA_09092	CAEEL06219
OG0003336	LYTVA_09250	CAEEL18158
OG0003337	LYTVA_18787, LYTVA_03331, LYTVA_10706	CAEEL05608
OG0003340	LYTVA_13141	CAEEL05767
OG0003341	LYTVA_16037	CAEEL15411
OG0003343	LYTVA_11177	CAEEL02966
OG0003344	LYTVA_00862	CAEEL04271
OG0003348	LYTVA_06310	CAEEL00995
OG0003349	LYTVA_10341, LYTVA_20619	CAEEL11343
OG0003350	LYTVA_01036, LYTVA_27211	CAEEL18859
OG0003353	LYTVA_20644	CAEEL08536
OG0003354	LYTVA_25191, LYTVA_01307	CAEEL07057
OG0003356	LYTVA_06879	CAEEL05068
OG0003357	LYTVA_19490, LYTVA_06743, LYTVA_11630, LYTVA_02906	CAEEL05202
OG0003358	LYTVA_12289	CAEEL15398
OG0003359	LYTVA_06032	CAEEL08412
OG0003360	LYTVA_13266, LYTVA_19199	CAEEL09119
OG0003361	LYTVA_03232, LYTVA_03231	CAEEL15297, CAEEL13464, CAEEL07044
OG0003364	LYTVA_03516, LYTVA_25779	CAEEL06262
OG0003366	LYTVA_15074	CAEEL13316, CAEEL13290
OG0003368	LYTVA_18642	CAEEL04652
OG0003369	LYTVA_14942	CAEEL11911
OG0003370	LYTVA_24757	CAEEL19630, CAEEL09274
OG0003372	LYTVA_14495, LYTVA_14497	CAEEL04956
OG0003374	LYTVA_08104	CAEEL09698
OG0003375	LYTVA_28328, LYTVA_27365	CAEEL04860
OG0003377	LYTVA_19125	CAEEL19646
OG0003378	LYTVA_13045	CAEEL04638
OG0003380	LYTVA_05440	CAEEL07698, CAEEL08643
OG0003384	LYTVA_07291, LYTVA_28006	CAEEL12353
OG0003386	LYTVA_26042	CAEEL04616
OG0003387	LYTVA_04937, LYTVA_25432, LYTVA_25430	CAEEL12649, CAEEL12648
OG0003392	LYTVA_24826	CAEEL18713
OG0003394	LYTVA_20704	CAEEL09212
OG0003419	LYTVA_11665	CAEEL20583, CAEEL07865
OG0003425	LYTVA_04392	CAEEL12188
OG0003426	LYTVA_15668, LYTVA_06081, LYTVA_02069, LYTVA_27843, LYTVA_21216, LYTVA_03865, LYTVA_23251, LYTVA_21445, LYTVA_22520	CAEEL06462
OG0003429	LYTVA_20604, LYTVA_26105	CAEEL00390
OG0003431	LYTVA_13731	CAEEL20649
OG0003433	LYTVA_27210	CAEEL17744
OG0003434	LYTVA_01169	CAEEL08434
OG0003435	LYTVA_08543	CAEEL04157
OG0003439	LYTVA_23528	CAEEL10524
OG0003443	LYTVA_22146	CAEEL18884
OG0003444	LYTVA_19198	CAEEL04842
OG0003450	LYTVA_13056, LYTVA_24553	CAEEL06420
OG0003451	LYTVA_22097	CAEEL02776, CAEEL02805
OG0003454	LYTVA_02948	CAEEL07771
OG0003455	LYTVA_25388, LYTVA_24850	CAEEL01134
OG0003457	LYTVA_19871, LYTVA_20572, LYTVA_14447	CAEEL19244
OG0003459	LYTVA_10994	CAEEL16050
OG0003462	LYTVA_28602, LYTVA_22633, LYTVA_03993	CAEEL11837
OG0003463	LYTVA_30127	CAEEL07464
OG0003464	LYTVA_06647	CAEEL15673
OG0003465	LYTVA_23986, LYTVA_07116	CAEEL00222
OG0003466	LYTVA_16471, LYTVA_29464	CAEEL06482
OG0003467	LYTVA_25547, LYTVA_21585	CAEEL09664
OG0003468	LYTVA_20724	CAEEL10655
OG0003471	LYTVA_00020	CAEEL12804
OG0003473	LYTVA_07208	CAEEL09171
OG0003475	LYTVA_22320, LYTVA_27992, LYTVA_00238	CAEEL01731
OG0003477	LYTVA_09865	CAEEL02502
OG0003478	LYTVA_27751	CAEEL00398, CAEEL07105, CAEEL19934
OG0003480	LYTVA_03416	CAEEL01792
OG0003486	LYTVA_21614	CAEEL04926
OG0003487	LYTVA_22813	CAEEL02123
OG0003489	LYTVA_07007	CAEEL00223
OG0003491	LYTVA_18975	CAEEL18627, CAEEL05479
OG0003498	LYTVA_06432	CAEEL16452
OG0003500	LYTVA_25392	CAEEL01330, CAEEL01125
OG0003501	LYTVA_00202	CAEEL00307, CAEEL19975, CAEEL19935, CAEEL19957, CAEEL20040, CAEEL18302
OG0003502	LYTVA_01228, LYTVA_20788	CAEEL02400, CAEEL02281
OG0003503	LYTVA_13641	CAEEL04457, CAEEL04454
OG0003505	LYTVA_28433	CAEEL07950
OG0003506	LYTVA_23421	CAEEL05248
OG0003507	LYTVA_06440	CAEEL05679
OG0003508	LYTVA_19543	CAEEL17418
OG0003509	LYTVA_02422	CAEEL04891
OG0003511	LYTVA_08783	CAEEL08351
OG0003513	LYTVA_21954, LYTVA_16304	CAEEL07182
OG0003514	LYTVA_04108	CAEEL12733, CAEEL12734
OG0003515	LYTVA_04862	CAEEL06636
OG0003517	LYTVA_09370	CAEEL05196
OG0003518	LYTVA_18666	CAEEL01719
OG0003519	LYTVA_19352	CAEEL07239
OG0003522	LYTVA_09959	CAEEL06276
OG0003523	LYTVA_11260	CAEEL18694
OG0003524	LYTVA_24165	CAEEL04264, CAEEL04265
OG0003526	LYTVA_18770	CAEEL16001
OG0003528	LYTVA_25429, LYTVA_25427	CAEEL00365
OG0003531	LYTVA_03603	CAEEL15168, CAEEL18062
OG0003532	LYTVA_14462	CAEEL05027
OG0003538	LYTVA_28207, LYTVA_28211	CAEEL11099
OG0003539	LYTVA_02480	CAEEL05895
OG0003541	LYTVA_21300	CAEEL01632
OG0003542	LYTVA_27005, LYTVA_14809, LYTVA_14807, LYTVA_08819, LYTVA_03196, LYTVA_07486	CAEEL01115
OG0003543	LYTVA_04479	CAEEL08637
OG0003544	LYTVA_29003, LYTVA_27728, LYTVA_23809	CAEEL06236, CAEEL08896
OG0003545	LYTVA_26703	CAEEL12984
OG0003548	LYTVA_19416	CAEEL19888
OG0003550	LYTVA_30065	CAEEL06728
OG0003552	LYTVA_11397	CAEEL18151
OG0003554	LYTVA_26313	CAEEL05099
OG0003560	LYTVA_05811	CAEEL04113
OG0003562	LYTVA_15863	CAEEL19208, CAEEL04183
OG0003563	LYTVA_28497	CAEEL07782
OG0003566	LYTVA_12411	CAEEL04245
OG0003567	LYTVA_13855	CAEEL15549
OG0003569	LYTVA_07436	CAEEL10722
OG0003570	LYTVA_16300	CAEEL08761
OG0003571	LYTVA_08422	CAEEL00659
OG0003573	LYTVA_12228	CAEEL10174, CAEEL18886
OG0003577	LYTVA_24980	CAEEL07169
OG0003578	LYTVA_14123	CAEEL08037
OG0003579	LYTVA_21586, LYTVA_25548	CAEEL10103
OG0003581	LYTVA_25521	CAEEL04793, CAEEL19859, CAEEL09422
OG0003598	LYTVA_20119	CAEEL20069
OG0003599	LYTVA_25495, LYTVA_28141	CAEEL01022
OG0003604	LYTVA_20248	CAEEL08873
OG0003606	LYTVA_24368	CAEEL01180
OG0003607	LYTVA_04001, LYTVA_09961	CAEEL05764
OG0003611	LYTVA_25213	CAEEL15351
OG0003612	LYTVA_13314, LYTVA_13319	CAEEL12107
OG0003613	LYTVA_26048, LYTVA_10701	CAEEL10330
OG0003615	LYTVA_26591	CAEEL04572
OG0003618	LYTVA_08987	CAEEL10379
OG0003619	LYTVA_29115, LYTVA_05151	CAEEL19948, CAEEL09130
OG0003620	LYTVA_14583	CAEEL05074
OG0003621	LYTVA_14368	CAEEL18738
OG0003623	LYTVA_28352	CAEEL11847
OG0003624	LYTVA_16657	CAEEL11456
OG0003626	LYTVA_29415	CAEEL01251
OG0003629	LYTVA_00401	CAEEL18064
OG0003630	LYTVA_11059, LYTVA_22109	CAEEL01945
OG0003632	LYTVA_06045	CAEEL04287
OG0003638	LYTVA_26670	CAEEL14206
OG0003639	LYTVA_10457	CAEEL07019
OG0003640	LYTVA_28983	CAEEL01151
OG0003644	LYTVA_19920	CAEEL07060
OG0003645	LYTVA_01752	CAEEL08952
OG0003646	LYTVA_05796	CAEEL04268
OG0003647	LYTVA_17942	CAEEL08061
OG0003649	LYTVA_12300, LYTVA_23539	CAEEL02106
OG0003650	LYTVA_04212, LYTVA_28562, LYTVA_28561	CAEEL01596
OG0003652	LYTVA_28066	CAEEL00198, CAEEL00197
OG0003655	LYTVA_23764	CAEEL01543
OG0003656	LYTVA_05217	CAEEL00717
OG0003657	LYTVA_11266	CAEEL18724
OG0003658	LYTVA_02606	CAEEL17892
OG0003660	LYTVA_24357	CAEEL11348
OG0003661	LYTVA_05212	CAEEL11758
OG0003664	LYTVA_05022, LYTVA_15946	CAEEL10164
OG0003667	LYTVA_08344	CAEEL14775
OG0003668	LYTVA_23185	CAEEL09161, CAEEL09163
OG0003669	LYTVA_20979, LYTVA_00369	CAEEL08786, CAEEL08784
OG0003672	LYTVA_28748	CAEEL12653
OG0003677	LYTVA_29925	CAEEL08632
OG0003678	LYTVA_13504	CAEEL03764
OG0003680	LYTVA_20499	CAEEL10627
OG0003683	LYTVA_14128	CAEEL06697
OG0003686	LYTVA_11888, LYTVA_24636	CAEEL01983
OG0003688	LYTVA_24642	CAEEL03025
OG0003690	LYTVA_15125	CAEEL08798
OG0003692	LYTVA_16704	CAEEL09322
OG0003693	LYTVA_10292	CAEEL09517
OG0003694	LYTVA_21490	CAEEL08779
OG0003695	LYTVA_08219	CAEEL18980
OG0003696	LYTVA_10724	CAEEL15341
OG0003697	LYTVA_24825	CAEEL07546
OG0003698	LYTVA_00449, LYTVA_00450	CAEEL05872
OG0003700	LYTVA_05846	CAEEL08489
OG0003701	LYTVA_00297, LYTVA_00298	CAEEL04838
OG0003702	LYTVA_26668	CAEEL19917
OG0003704	LYTVA_22078	CAEEL02747
OG0003708	LYTVA_24117, LYTVA_25700	CAEEL02697, CAEEL19979
OG0003710	LYTVA_01367	CAEEL05057
OG0003712	LYTVA_13639, LYTVA_13640	CAEEL12274
OG0003716	LYTVA_00505	CAEEL00239
OG0003718	LYTVA_22052	CAEEL00456
OG0003719	LYTVA_16501	CAEEL01088
OG0003721	LYTVA_29839	CAEEL19092
OG0003724	LYTVA_28771	CAEEL04996
OG0003725	LYTVA_16331	CAEEL04639
OG0003727	LYTVA_28311	CAEEL20128
OG0003729	LYTVA_20503	CAEEL01397
OG0003731	LYTVA_05810	CAEEL14842
OG0003732	LYTVA_25663, LYTVA_20441	CAEEL10948
OG0003733	LYTVA_13502, LYTVA_08036	CAEEL05542
OG0003734	LYTVA_23146	CAEEL18003
OG0003735	LYTVA_11688, LYTVA_28003	CAEEL04830, CAEEL04829
OG0003736	LYTVA_01263	CAEEL10845
OG0003737	LYTVA_04668, LYTVA_07306	CAEEL18594, CAEEL11885, CAEEL18366
OG0003739	LYTVA_20011	CAEEL06789
OG0003740	LYTVA_26296, LYTVA_17293, LYTVA_16340	CAEEL07837
OG0003741	LYTVA_18369, LYTVA_00346	CAEEL07870
OG0003743	LYTVA_26127, LYTVA_26126	CAEEL12238
OG0003746	LYTVA_21138	CAEEL07398
OG0003747	LYTVA_10213	CAEEL02767
OG0003749	LYTVA_18850	CAEEL20507
OG0003750	LYTVA_02287, LYTVA_01689	CAEEL05076
OG0003752	LYTVA_01820	CAEEL04520
OG0003753	LYTVA_21441	CAEEL18657
OG0003754	LYTVA_22465	CAEEL19668, CAEEL05669
OG0003758	LYTVA_17109	CAEEL05748
OG0003759	LYTVA_26967	CAEEL09625
OG0003761	LYTVA_05534	CAEEL19863
OG0003764	LYTVA_17144, LYTVA_11016	CAEEL15954
OG0003766	LYTVA_05953	CAEEL13937, CAEEL13938, CAEEL18113, CAEEL04435, CAEEL04439
OG0003771	LYTVA_28045	CAEEL18560, CAEEL05367
OG0003778	LYTVA_11821	CAEEL10576
OG0003779	LYTVA_10521	CAEEL12785
OG0003795	LYTVA_13836	CAEEL09855
OG0003798	LYTVA_21450	CAEEL11938
OG0003803	LYTVA_17645	CAEEL19629
OG0003806	LYTVA_30001	CAEEL10842
OG0003807	LYTVA_29933	CAEEL06933
OG0003808	LYTVA_19229	CAEEL08177
OG0003811	LYTVA_01732	CAEEL07020
OG0003813	LYTVA_00532	CAEEL10820
OG0003817	LYTVA_02558	CAEEL02053
OG0003818	LYTVA_09712	CAEEL15512
OG0003821	LYTVA_01898	CAEEL09346
OG0003824	LYTVA_20107, LYTVA_06706	CAEEL17849
OG0003825	LYTVA_25095, LYTVA_25100	CAEEL18577
OG0003827	LYTVA_03265	CAEEL04098
OG0003829	LYTVA_18420	CAEEL08428
OG0003831	LYTVA_24443	CAEEL08097
OG0003832	LYTVA_05086	CAEEL11899
OG0003833	LYTVA_27868, LYTVA_23190	CAEEL05813, CAEEL14180
OG0003834	LYTVA_28662	CAEEL00145
OG0003837	LYTVA_29929	CAEEL11909, CAEEL11910
OG0003838	LYTVA_17094	CAEEL14290, CAEEL14289, CAEEL14291
OG0003839	LYTVA_23937, LYTVA_14573	CAEEL11415
OG0003840	LYTVA_04824	CAEEL01767
OG0003841	LYTVA_09880	CAEEL10859, CAEEL18915
OG0003846	LYTVA_03898, LYTVA_08542	CAEEL00811, CAEEL18648
OG0003848	LYTVA_12543	CAEEL08837
OG0003850	LYTVA_06404	CAEEL11705
OG0003851	LYTVA_27115, LYTVA_26448	CAEEL08777
OG0003852	LYTVA_02920	CAEEL00155
OG0003853	LYTVA_09397	CAEEL13793
OG0003854	LYTVA_16966	CAEEL01789
OG0003856	LYTVA_25797	CAEEL07428
OG0003857	LYTVA_25367, LYTVA_25796	CAEEL19675
OG0003858	LYTVA_01327, LYTVA_27055	CAEEL06932
OG0003863	LYTVA_25098	CAEEL18943
OG0003864	LYTVA_16744	CAEEL01846
OG0003865	LYTVA_06719, LYTVA_29186	CAEEL02514
OG0003866	LYTVA_29703	CAEEL00295
OG0003867	LYTVA_19438, LYTVA_29419	CAEEL15761
OG0003868	LYTVA_16042	CAEEL18485
OG0003869	LYTVA_12197	CAEEL00094
OG0003870	LYTVA_09623, LYTVA_02604	CAEEL17745
OG0003873	LYTVA_12402	CAEEL07437
OG0003875	LYTVA_02952	CAEEL00868
OG0003876	LYTVA_08885	CAEEL04369
OG0003877	LYTVA_07189, LYTVA_05818	CAEEL18175
OG0003879	LYTVA_26740	CAEEL00338, CAEEL01399
OG0003881	LYTVA_02265	CAEEL12169
OG0003884	LYTVA_04955	CAEEL01060
OG0003885	LYTVA_22856	CAEEL01791
OG0003886	LYTVA_00295	CAEEL10383
OG0003887	LYTVA_19626	CAEEL09306
OG0003887	LYTVA_04461	CAEEL09446
OG0003888	LYTVA_17977	CAEEL00249
OG0003892	LYTVA_28820	CAEEL11760
OG0003893	LYTVA_17888, LYTVA_12620, LYTVA_25794, LYTVA_09128	CAEEL05797
OG0003894	LYTVA_30206	CAEEL01425
OG0003895	LYTVA_16370	CAEEL15379
OG0003897	LYTVA_01009, LYTVA_18263	CAEEL07613
OG0003898	LYTVA_11060, LYTVA_08754	CAEEL05728
OG0003900	LYTVA_00171, LYTVA_09089	CAEEL08813
OG0003901	LYTVA_25425, LYTVA_13674	CAEEL00786, CAEEL18671
OG0003902	LYTVA_17636	CAEEL07968, CAEEL07686
OG0003904	LYTVA_08407	CAEEL00419
OG0003906	LYTVA_00896	CAEEL00814
OG0003908	LYTVA_01565	CAEEL00218
OG0003908	LYTVA_23240	CAEEL08148
OG0003910	LYTVA_15956	CAEEL08553
OG0003911	LYTVA_13769	CAEEL20590
OG0003912	LYTVA_20384	CAEEL02731
OG0003913	LYTVA_01876, LYTVA_18035, LYTVA_17952	CAEEL05199
OG0003915	LYTVA_03286, LYTVA_20325, LYTVA_29470	CAEEL04887
OG0003917	LYTVA_26563, LYTVA_13069	CAEEL07507
OG0003918	LYTVA_03867	CAEEL11925, CAEEL11924
OG0003920	LYTVA_03736	CAEEL00358
OG0003921	LYTVA_29296	CAEEL14832, CAEEL18358
OG0003923	LYTVA_19351	CAEEL08718
OG0003925	LYTVA_23157	CAEEL04108
OG0003926	LYTVA_00309	CAEEL10754, CAEEL19332
OG0003930	LYTVA_25579, LYTVA_23488	CAEEL05047
OG0003931	LYTVA_22630	CAEEL15548
OG0003932	LYTVA_00352, LYTVA_14590	CAEEL12182, CAEEL12183
OG0003933	LYTVA_22915	CAEEL11609
OG0003937	LYTVA_23787	CAEEL19289
OG0003938	LYTVA_07799	CAEEL07167
OG0003939	LYTVA_03990, LYTVA_08883	CAEEL04128
OG0003940	LYTVA_05716, LYTVA_21871	CAEEL15126, CAEEL19780
OG0003943	LYTVA_15855, LYTVA_00687	CAEEL00131
OG0003945	LYTVA_00843	CAEEL17988
OG0003946	LYTVA_00597	CAEEL18782
OG0003947	LYTVA_21166	CAEEL16177
OG0003949	LYTVA_06512, LYTVA_01213	CAEEL02494
OG0003950	LYTVA_22866	CAEEL05823
OG0003954	LYTVA_08587	CAEEL11860
OG0003961	LYTVA_18404	CAEEL10706
OG0003967	LYTVA_21341	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713
OG0003968	LYTVA_18737	CAEEL18441
OG0003970	LYTVA_27881	CAEEL00141, CAEEL08636
OG0003971	LYTVA_12905	CAEEL03035
OG0003972	LYTVA_26756	CAEEL09414
OG0003973	LYTVA_08780	CAEEL17822
OG0003999	LYTVA_02706	CAEEL08414
OG0004000	LYTVA_13016	CAEEL02254
OG0004004	LYTVA_12647	CAEEL09931
OG0004007	LYTVA_16332	CAEEL08380, CAEEL20738
OG0004009	LYTVA_27360	CAEEL10425
OG0004010	LYTVA_14826	CAEEL11606
OG0004012	LYTVA_26169	CAEEL08889
OG0004014	LYTVA_26908	CAEEL07353
OG0004015	LYTVA_14499	CAEEL03765
OG0004017	LYTVA_26976	CAEEL08935
OG0004021	LYTVA_07062, LYTVA_20594	CAEEL07321
OG0004023	LYTVA_16983	CAEEL00807
OG0004025	LYTVA_06115	CAEEL20824
OG0004028	LYTVA_25968	CAEEL11434
OG0004031	LYTVA_19098	CAEEL15887
OG0004035	LYTVA_24098	CAEEL06509
OG0004036	LYTVA_28065	CAEEL05364
OG0004037	LYTVA_20546	CAEEL05545
OG0004038	LYTVA_30220	CAEEL04280
OG0004040	LYTVA_21043	CAEEL09311
OG0004041	LYTVA_30034, LYTVA_16536	CAEEL06388
OG0004042	LYTVA_08337	CAEEL00958
OG0004044	LYTVA_04278	CAEEL07379
OG0004047	LYTVA_22628	CAEEL19277, CAEEL00270
OG0004048	LYTVA_16472	CAEEL05729
OG0004052	LYTVA_04921	CAEEL02741
OG0004053	LYTVA_05254	CAEEL01273
OG0004057	LYTVA_23851, LYTVA_02242	CAEEL03603
OG0004058	LYTVA_03959	CAEEL01468
