Orthogroup	LYTVA_ok	MOUSE
OG0000101	LYTVA_25292, LYTVA_25291	MOUSE02574, MOUSE02575, MOUSE02573, MOUSE02572, MOUSE02456, MOUSE02446, MOUSE02447, MOUSE02449, MOUSE02452, MOUSE02454, MOUSE02453, MOUSE02455, MOUSE02457, MOUSE26355
OG0000102	LYTVA_23145	MOUSE08156, MOUSE08155, MOUSE24799, MOUSE24798
OG0000102	LYTVA_08951	MOUSE25940
OG0000103	LYTVA_05784	MOUSE03946, MOUSE03948, MOUSE03949, MOUSE03945, MOUSE03951, MOUSE03944, MOUSE12336, MOUSE12340, MOUSE15975, MOUSE28384
OG0000103	LYTVA_08412	MOUSE43972, MOUSE43973, MOUSE43970, MOUSE43971, MOUSE43974, MOUSE03980, MOUSE03977, MOUSE03979, MOUSE15157, MOUSE14014
OG0000104	LYTVA_24486	MOUSE50572, MOUSE50573, MOUSE16444, MOUSE16442, MOUSE16443, MOUSE16439, MOUSE16441, MOUSE16438, MOUSE16437, MOUSE16440, MOUSE16436
OG0000104	LYTVA_21210	MOUSE06976, MOUSE06975, MOUSE06978, MOUSE06980, MOUSE06979, MOUSE06981, MOUSE06983, MOUSE06982, MOUSE15501, MOUSE15498, MOUSE15499, MOUSE05643, MOUSE05641, MOUSE05642
OG0000104	LYTVA_17806	MOUSE50577, MOUSE16445, MOUSE16446, MOUSE50574, MOUSE50575, MOUSE50576
OG0000104	LYTVA_12502	MOUSE16174
OG0000104	LYTVA_12996	MOUSE23464, MOUSE23465, MOUSE23463, MOUSE01968, MOUSE01967, MOUSE01969, MOUSE53764
OG0000106	LYTVA_01037	MOUSE32021
OG0000106	LYTVA_12933, LYTVA_15504, LYTVA_30171, LYTVA_06537, LYTVA_25256	MOUSE30798, MOUSE30797, MOUSE51789, MOUSE51787, MOUSE51788
OG0000107	LYTVA_02473, LYTVA_17709, LYTVA_19232, LYTVA_06216, LYTVA_16091, LYTVA_24448	MOUSE41813
OG0000109	LYTVA_20975	MOUSE30164
OG0000109	LYTVA_16352, LYTVA_25835, LYTVA_16348, LYTVA_25824, LYTVA_01275, LYTVA_01966, LYTVA_13561, LYTVA_16346, LYTVA_09764, LYTVA_05325, LYTVA_27470, LYTVA_24021, LYTVA_25215	MOUSE33717
OG0000110	LYTVA_29623	MOUSE04692
OG0000113	LYTVA_11625	MOUSE33596, MOUSE33595
OG0000113	LYTVA_06725	MOUSE08566, MOUSE39334, MOUSE39330
OG0000114	LYTVA_18980, LYTVA_05208, LYTVA_13458	MOUSE36090, MOUSE36092, MOUSE36094, MOUSE36095, MOUSE36093, MOUSE36096, MOUSE36091, MOUSE34889, MOUSE34888
OG0000115	LYTVA_15799, LYTVA_02089	MOUSE49659, MOUSE49660
OG0000116	LYTVA_00275, LYTVA_00276, LYTVA_12381	MOUSE27994
OG0000119	LYTVA_11474	MOUSE26432, MOUSE26431, MOUSE26430, MOUSE02581, MOUSE02580, MOUSE05168, MOUSE05166, MOUSE05165, MOUSE05167
OG0000119	LYTVA_08592, LYTVA_07119, LYTVA_19356	MOUSE26597, MOUSE26599, MOUSE14908, MOUSE25018, MOUSE25019, MOUSE05713
OG0000119	LYTVA_04285, LYTVA_11467	MOUSE26569, MOUSE53192, MOUSE53193, MOUSE53194
OG0000121	LYTVA_23606, LYTVA_10086	MOUSE48188, MOUSE48187, MOUSE21383
OG0000121	LYTVA_03587	MOUSE22218, MOUSE22217
OG0000122	LYTVA_10750	MOUSE05693, MOUSE35483, MOUSE35485, MOUSE35486, MOUSE22654
OG0000122	LYTVA_18458	MOUSE40424, MOUSE40425, MOUSE40423, MOUSE36694, MOUSE36691, MOUSE36690, MOUSE36692, MOUSE10935, MOUSE10930, MOUSE10934, MOUSE10936, MOUSE10937, MOUSE10939, MOUSE10941, MOUSE10933, MOUSE10927, MOUSE10928, MOUSE10931, MOUSE10929, MOUSE10932, MOUSE10942, MOUSE10938, MOUSE10940, MOUSE10926, MOUSE26270, MOUSE26269, MOUSE26271, MOUSE14751, MOUSE14753
OG0000123	LYTVA_03404	MOUSE36089, MOUSE09426, MOUSE09427
OG0000123	LYTVA_12956	MOUSE21391, MOUSE47951, MOUSE47950, MOUSE19617
OG0000123	LYTVA_28852, LYTVA_16769	MOUSE09430, MOUSE09429, MOUSE09431
OG0000124	LYTVA_14993	MOUSE45402
OG0000124	LYTVA_27850	MOUSE34424, MOUSE34425
OG0000124	LYTVA_05622	MOUSE07351, MOUSE07350, MOUSE07352, MOUSE18780, MOUSE18779
OG0000124	LYTVA_20699	MOUSE27466, MOUSE49894
OG0000125	LYTVA_16406	MOUSE10957, MOUSE10956, MOUSE10959, MOUSE14826, MOUSE05399, MOUSE05398, MOUSE14824, MOUSE14825
OG0000125	LYTVA_25487	MOUSE10964, MOUSE10966, MOUSE05382, MOUSE05384, MOUSE05381, MOUSE10965
OG0000125	LYTVA_01832	MOUSE27013, MOUSE27014, MOUSE43956, MOUSE43955, MOUSE43954
OG0000126	LYTVA_19767	MOUSE47557, MOUSE47555, MOUSE47554, MOUSE54136, MOUSE54135, MOUSE54137, MOUSE29574, MOUSE29573, MOUSE29575, MOUSE47556
OG0000126	LYTVA_16967	MOUSE30423, MOUSE01500
OG0000126	LYTVA_03902	MOUSE12568, MOUSE36379, MOUSE36377, MOUSE36378, MOUSE36380
OG0000126	LYTVA_29180	MOUSE19645, MOUSE01498, MOUSE01499, MOUSE32380, MOUSE30420, MOUSE30422, MOUSE30421, MOUSE27727, MOUSE27726, MOUSE27725
OG0000127	LYTVA_27169	MOUSE47545, MOUSE54139, MOUSE29572
OG0000127	LYTVA_12856	MOUSE52357, MOUSE52358, MOUSE13075
OG0000127	LYTVA_21563	MOUSE09031, MOUSE06835, MOUSE28216
OG0000127	LYTVA_12830	MOUSE12652, MOUSE29242, MOUSE21486, MOUSE21487
OG0000127	LYTVA_20093	MOUSE17076, MOUSE17077, MOUSE17078, MOUSE14094, MOUSE06008
OG0000128	LYTVA_01369, LYTVA_05348, LYTVA_25678	MOUSE20235
OG0000128	LYTVA_25569, LYTVA_25568	MOUSE44975, MOUSE44976, MOUSE50207, MOUSE50208
OG0000128	LYTVA_25168	MOUSE15660, MOUSE15661
OG0000129	LYTVA_24420, LYTVA_06816	MOUSE24658, MOUSE20204, MOUSE18144, MOUSE24659, MOUSE24660, MOUSE24661, MOUSE43330, MOUSE49914, MOUSE27526, MOUSE27523, MOUSE27524, MOUSE27525, MOUSE27522, MOUSE27521
OG0000129	LYTVA_27162	MOUSE45123, MOUSE55058
OG0000130	LYTVA_23554	MOUSE41081
OG0000130	LYTVA_19257	MOUSE31524, MOUSE31521, MOUSE31523, MOUSE31522
OG0000130	LYTVA_15064	MOUSE18069
OG0000130	LYTVA_05651	MOUSE54328, MOUSE54329, MOUSE39202, MOUSE39203, MOUSE39204, MOUSE41078, MOUSE41079, MOUSE41080
OG0000130	LYTVA_15765, LYTVA_27521	MOUSE11517, MOUSE11516
OG0000131	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090	MOUSE01093, MOUSE01094
OG0000132	LYTVA_12161, LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402	MOUSE08918, MOUSE08909, MOUSE21284, MOUSE08828, MOUSE08927, MOUSE08921, MOUSE08935
OG0000137	LYTVA_14649	MOUSE13561, MOUSE13559, MOUSE13562, MOUSE13560, MOUSE00324, MOUSE00325, MOUSE00321, MOUSE00323
OG0000137	LYTVA_14169, LYTVA_05475	MOUSE06337, MOUSE06338
OG0000137	LYTVA_25469, LYTVA_15627	MOUSE18094, MOUSE18096
OG0000140	LYTVA_30020	MOUSE39686, MOUSE39687, MOUSE39688, MOUSE39689, MOUSE39690
OG0000140	LYTVA_19546	MOUSE41508, MOUSE41510, MOUSE41511, MOUSE41509, MOUSE47115, MOUSE47116
OG0000141	LYTVA_28409	MOUSE07490
OG0000141	LYTVA_04353, LYTVA_16633, LYTVA_23463, LYTVA_05955, LYTVA_05956, LYTVA_05957, LYTVA_05958, LYTVA_17141, LYTVA_11297, LYTVA_29166, LYTVA_09438, LYTVA_09439, LYTVA_25402	MOUSE54377, MOUSE54378
OG0000142	LYTVA_20509	MOUSE17834
OG0000142	LYTVA_01494	MOUSE25278, MOUSE18488, MOUSE17833
OG0000147	LYTVA_06334	MOUSE23083, MOUSE23081, MOUSE23080, MOUSE23084, MOUSE23082, MOUSE34846, MOUSE34845, MOUSE34844
OG0000147	LYTVA_20853	MOUSE23086, MOUSE23085
OG0000147	LYTVA_24464	MOUSE09313, MOUSE09314, MOUSE09315, MOUSE09317, MOUSE12666, MOUSE12667
OG0000147	LYTVA_06610, LYTVA_07302	MOUSE23670, MOUSE23669, MOUSE23668
OG0000147	LYTVA_18928	MOUSE28041, MOUSE28040
OG0000147	LYTVA_03351	MOUSE27544
OG0000148	LYTVA_19008	MOUSE54278, MOUSE54277, MOUSE54279, MOUSE40870, MOUSE40868, MOUSE40869, MOUSE40871, MOUSE07014, MOUSE07018, MOUSE07013, MOUSE23507, MOUSE23504, MOUSE23506, MOUSE23508, MOUSE23505, MOUSE23503
OG0000149	LYTVA_27288	MOUSE10061, MOUSE10064, MOUSE16718
OG0000149	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524, LYTVA_14878, LYTVA_23613, LYTVA_03219, LYTVA_27903, LYTVA_15256, LYTVA_09082	MOUSE44762, MOUSE19464
OG0000149	LYTVA_24788	MOUSE31508, MOUSE31509
OG0000151	LYTVA_06631	MOUSE50308, MOUSE25496, MOUSE25497, MOUSE31293, MOUSE17567, MOUSE17566, MOUSE17564, MOUSE17565, MOUSE17563, MOUSE31290, MOUSE31291
OG0000151	LYTVA_13428, LYTVA_13427	MOUSE32838, MOUSE31764
OG0000154	LYTVA_22149	MOUSE48803
OG0000155	LYTVA_12158	MOUSE13874, MOUSE13880, MOUSE13869, MOUSE13873, MOUSE13870, MOUSE13877, MOUSE13876, MOUSE13878, MOUSE13872, MOUSE13875, MOUSE13871, MOUSE13879, MOUSE13881, MOUSE13883, MOUSE13882, MOUSE13884, MOUSE13885, MOUSE21763, MOUSE21764
OG0000155	LYTVA_22929	MOUSE33863, MOUSE33860, MOUSE33862, MOUSE21762, MOUSE21769, MOUSE21768, MOUSE21772, MOUSE21771, MOUSE21765, MOUSE21770, MOUSE21766, MOUSE21767, MOUSE21761, MOUSE33865, MOUSE33866, MOUSE33867, MOUSE33868, MOUSE33874, MOUSE33873, MOUSE33871, MOUSE33864, MOUSE33869, MOUSE33861, MOUSE33870, MOUSE21774, MOUSE21773
OG0000157	LYTVA_14449	MOUSE52684
OG0000158	LYTVA_06789	MOUSE21505
OG0000158	LYTVA_03807	MOUSE29251, MOUSE29249, MOUSE29250, MOUSE29247, MOUSE00038, MOUSE00039, MOUSE00040, MOUSE21506, MOUSE21503, MOUSE21502, MOUSE21504
OG0000159	LYTVA_25766	MOUSE00612, MOUSE00610, MOUSE00611
OG0000159	LYTVA_12728	MOUSE25717
OG0000159	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736	MOUSE27101, MOUSE27099, MOUSE16708, MOUSE16707
OG0000160	LYTVA_11099	MOUSE01089, MOUSE01088, MOUSE01087, MOUSE01081
OG0000163	LYTVA_26726	MOUSE14140, MOUSE14139, MOUSE14141, MOUSE06340, MOUSE14142
OG0000163	LYTVA_16156	MOUSE05232, MOUSE05233, MOUSE05231, MOUSE14893, MOUSE39789, MOUSE39790, MOUSE39791
OG0000164	LYTVA_25753	MOUSE44643, MOUSE44642, MOUSE30837, MOUSE30838, MOUSE10120, MOUSE10121, MOUSE10122, MOUSE48533
OG0000165	LYTVA_00753	MOUSE29642, MOUSE29641, MOUSE29639, MOUSE29640, MOUSE19386, MOUSE48054, MOUSE12534, MOUSE48055, MOUSE12535, MOUSE54698, MOUSE41531, MOUSE47335, MOUSE36894, MOUSE36895, MOUSE47333, MOUSE47332, MOUSE27722, MOUSE10636, MOUSE01353, MOUSE01354, MOUSE01352, MOUSE54126, MOUSE54125, MOUSE54124, MOUSE04088, MOUSE04089, MOUSE15572, MOUSE13139, MOUSE13138, MOUSE12536
OG0000166	LYTVA_03746, LYTVA_11616, LYTVA_00435	MOUSE46601, MOUSE46183
OG0000166	LYTVA_25764	MOUSE46180, MOUSE46181
OG0000166	LYTVA_15942	MOUSE46600, MOUSE46597, MOUSE46596, MOUSE46603, MOUSE01131, MOUSE35817, MOUSE01134, MOUSE01135, MOUSE33480, MOUSE33479, MOUSE03840, MOUSE03841
OG0000167	LYTVA_24832	MOUSE35789, MOUSE34068
OG0000168	LYTVA_20122, LYTVA_24324	MOUSE27170, MOUSE27166, MOUSE27169, MOUSE27167, MOUSE27168, MOUSE27165
OG0000168	LYTVA_19322, LYTVA_08888	MOUSE01297, MOUSE01296, MOUSE13205, MOUSE33379, MOUSE20806
OG0000168	LYTVA_08887	MOUSE27171
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	MOUSE41120, MOUSE41121, MOUSE41122, MOUSE41119, MOUSE04019, MOUSE04018, MOUSE04016, MOUSE04015, MOUSE04017, MOUSE04209, MOUSE04210, MOUSE04211, MOUSE04212
OG0000171	LYTVA_27882	MOUSE04583
OG0000171	LYTVA_20168	MOUSE02239
OG0000171	LYTVA_24654	MOUSE21136, MOUSE35961, MOUSE35960
OG0000171	LYTVA_27222	MOUSE48309
OG0000172	LYTVA_28668	MOUSE02355, MOUSE22541
OG0000173	LYTVA_24999	MOUSE16104
OG0000173	LYTVA_13813	MOUSE39556, MOUSE38333, MOUSE38332, MOUSE38331, MOUSE15474, MOUSE52385, MOUSE52384, MOUSE34416, MOUSE34413, MOUSE34415, MOUSE34414, MOUSE22661, MOUSE36595, MOUSE36598, MOUSE36593, MOUSE36596, MOUSE36597, MOUSE36594, MOUSE16111, MOUSE16103, MOUSE52386, MOUSE33906, MOUSE34420, MOUSE34587, MOUSE39602, MOUSE39601, MOUSE33907, MOUSE32174, MOUSE32176, MOUSE32177, MOUSE32175
OG0000174	LYTVA_12646, LYTVA_19454, LYTVA_00411	MOUSE13944, MOUSE25057, MOUSE25058
OG0000174	LYTVA_10125	MOUSE12800, MOUSE12801, MOUSE31622
OG0000175	LYTVA_23856	MOUSE21629, MOUSE32004, MOUSE32003
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	MOUSE19509, MOUSE51773
OG0000179	LYTVA_21017	MOUSE30037
OG0000179	LYTVA_21234	MOUSE26366, MOUSE53320
OG0000180	LYTVA_16023	MOUSE29509, MOUSE29508
OG0000180	LYTVA_05451, LYTVA_05450	MOUSE48072, MOUSE48074, MOUSE48071, MOUSE38825, MOUSE38824, MOUSE38823, MOUSE42096, MOUSE42097, MOUSE54603
OG0000183	LYTVA_29269	MOUSE42801, MOUSE08189, MOUSE08186, MOUSE08187, MOUSE08190, MOUSE20337, MOUSE20343, MOUSE20344, MOUSE20338, MOUSE20339, MOUSE20341, MOUSE20340, MOUSE24700
OG0000183	LYTVA_12902	MOUSE51267, MOUSE51268, MOUSE51266
OG0000183	LYTVA_28105	MOUSE51137, MOUSE51138, MOUSE51136, MOUSE51139
OG0000184	LYTVA_15221	MOUSE24058, MOUSE24066
OG0000184	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408	MOUSE24064, MOUSE24056, MOUSE24057, MOUSE24065, MOUSE24062, MOUSE24061, MOUSE24063, MOUSE24060, MOUSE24059, MOUSE24067, MOUSE24068, MOUSE24181, MOUSE24180, MOUSE24179, MOUSE24178, MOUSE30888
OG0000185	LYTVA_22522	MOUSE14614, MOUSE14615, MOUSE14613, MOUSE15733
OG0000185	LYTVA_05708	MOUSE48986, MOUSE48987, MOUSE12446, MOUSE09959
OG0000185	LYTVA_27187	MOUSE06590, MOUSE06589
OG0000188	LYTVA_07056	MOUSE33327, MOUSE33326, MOUSE26165
OG0000188	LYTVA_29520	MOUSE12814, MOUSE21053, MOUSE21052, MOUSE48307
OG0000188	LYTVA_06131	MOUSE12813, MOUSE12815
OG0000190	LYTVA_08213	MOUSE31898, MOUSE31897, MOUSE31899, MOUSE25811, MOUSE31896, MOUSE25813, MOUSE25815, MOUSE25816, MOUSE25819, MOUSE25814, MOUSE25817, MOUSE25822, MOUSE25821, MOUSE25820
OG0000192	LYTVA_22840	MOUSE31398, MOUSE31399, MOUSE32645, MOUSE01413, MOUSE01412
OG0000192	LYTVA_17555	MOUSE25324
OG0000192	LYTVA_04263, LYTVA_18552	MOUSE46094, MOUSE46095, MOUSE46092, MOUSE46093, MOUSE46090, MOUSE16913, MOUSE16914, MOUSE16915
OG0000193	LYTVA_03510	MOUSE38224, MOUSE38223, MOUSE37517, MOUSE10603, MOUSE43494, MOUSE51242, MOUSE51243, MOUSE17401, MOUSE17402
OG0000194	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414	MOUSE29883, MOUSE29879, MOUSE29880, MOUSE29881, MOUSE29882, MOUSE29432, MOUSE29433, MOUSE29431, MOUSE34698, MOUSE34700, MOUSE34701, MOUSE34699, MOUSE34696, MOUSE34697, MOUSE34695
OG0000197	LYTVA_01365	MOUSE30186, MOUSE51336
OG0000201	LYTVA_05027	MOUSE38533, MOUSE38534, MOUSE14083
OG0000201	LYTVA_03480	MOUSE02711, MOUSE02710, MOUSE02712, MOUSE02709, MOUSE04353, MOUSE04354, MOUSE26660
OG0000201	LYTVA_05441	MOUSE03853, MOUSE03854, MOUSE03851, MOUSE03850, MOUSE03855, MOUSE03849, MOUSE03848, MOUSE03852, MOUSE03856, MOUSE01053, MOUSE01052
OG0000202	LYTVA_19347, LYTVA_19795	MOUSE07511, MOUSE48067, MOUSE48245, MOUSE47837, MOUSE47835, MOUSE47833, MOUSE47834, MOUSE12756, MOUSE12757, MOUSE12758, MOUSE12754, MOUSE46869, MOUSE46868, MOUSE46870, MOUSE27899, MOUSE27900, MOUSE27898, MOUSE03258, MOUSE46792, MOUSE46791, MOUSE30371, MOUSE30372, MOUSE30373, MOUSE30374
OG0000203	LYTVA_05320	MOUSE29289, MOUSE00419, MOUSE33851
OG0000203	LYTVA_26037	MOUSE15592
OG0000203	LYTVA_15099	MOUSE34963
OG0000204	LYTVA_09811	MOUSE23102, MOUSE23101
OG0000204	LYTVA_08501	MOUSE44453, MOUSE44451, MOUSE44452, MOUSE14528, MOUSE14529, MOUSE14530, MOUSE14527
OG0000205	LYTVA_26646	MOUSE07349, MOUSE24811, MOUSE24810
OG0000205	LYTVA_13205	MOUSE05525, MOUSE18370, MOUSE14654
OG0000205	LYTVA_10395, LYTVA_08282	MOUSE05844, MOUSE05843, MOUSE05842, MOUSE35468, MOUSE35467, MOUSE26285, MOUSE26286, MOUSE26284
OG0000206	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070	MOUSE46696, MOUSE46691
OG0000207	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513	MOUSE19031, MOUSE28832, MOUSE28833
OG0000207	LYTVA_08682	MOUSE24287
OG0000208	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941	MOUSE28784, MOUSE28785, MOUSE04342, MOUSE04346, MOUSE04345, MOUSE04344, MOUSE04343, MOUSE04690, MOUSE39382, MOUSE39136
OG0000211	LYTVA_13895	MOUSE51114, MOUSE51115
OG0000211	LYTVA_04294	MOUSE28046
OG0000211	LYTVA_06557	MOUSE44580, MOUSE44581, MOUSE44579, MOUSE20694, MOUSE20693
OG0000211	LYTVA_26568	MOUSE01466, MOUSE44832
OG0000213	LYTVA_09081, LYTVA_26281, LYTVA_07948, LYTVA_25250, LYTVA_25252, LYTVA_14214, LYTVA_25244, LYTVA_08396	MOUSE04327, MOUSE04326, MOUSE37340
OG0000215	LYTVA_05533, LYTVA_09456, LYTVA_02687, LYTVA_25933	MOUSE19203, MOUSE27957
OG0000215	LYTVA_08959	MOUSE22557, MOUSE27958
OG0000216	LYTVA_00035	MOUSE17640
OG0000218	LYTVA_12244, LYTVA_02104	MOUSE10867, MOUSE45082
OG0000219	LYTVA_17644	MOUSE15674
OG0000220	LYTVA_22048	MOUSE11020, MOUSE11019, MOUSE11021
OG0000221	LYTVA_17595	MOUSE22515, MOUSE22518, MOUSE22513, MOUSE22517, MOUSE22516, MOUSE22514, MOUSE53204, MOUSE53205, MOUSE53203, MOUSE05742, MOUSE05741
OG0000221	LYTVA_04768	MOUSE29915, MOUSE29913, MOUSE29916, MOUSE29920, MOUSE29914, MOUSE29919, MOUSE29918, MOUSE29912, MOUSE29917, MOUSE35058, MOUSE35056, MOUSE35053, MOUSE35051, MOUSE35055, MOUSE35054
OG0000221	LYTVA_08100	MOUSE22156, MOUSE18361
OG0000223	LYTVA_24317	MOUSE13614, MOUSE28432, MOUSE28431, MOUSE35624, MOUSE35625
OG0000225	LYTVA_20688, LYTVA_20689, LYTVA_18494	MOUSE06880, MOUSE06881, MOUSE06882, MOUSE06888, MOUSE23452, MOUSE23453, MOUSE23451, MOUSE52882, MOUSE52881, MOUSE52880, MOUSE35428, MOUSE35429, MOUSE35426, MOUSE35427, MOUSE02372, MOUSE02371, MOUSE32095, MOUSE37168, MOUSE37169, MOUSE37170, MOUSE19594, MOUSE19593, MOUSE19595
OG0000227	LYTVA_07921	MOUSE22120
OG0000227	LYTVA_00830	MOUSE01605, MOUSE01607, MOUSE01606, MOUSE51778
OG0000227	LYTVA_00289, LYTVA_24191	MOUSE48941, MOUSE48940, MOUSE48939, MOUSE09066, MOUSE28250
OG0000228	LYTVA_02590	MOUSE04514, MOUSE26663, MOUSE04513, MOUSE04516, MOUSE04515, MOUSE26665, MOUSE26664, MOUSE26662
OG0000229	LYTVA_09325, LYTVA_06193, LYTVA_06192	MOUSE55219
OG0000230	LYTVA_29471	MOUSE06858, MOUSE06860, MOUSE06859
OG0000231	LYTVA_23091	MOUSE54203, MOUSE21875, MOUSE21876, MOUSE36429, MOUSE45631, MOUSE45630
OG0000231	LYTVA_01782	MOUSE49173, MOUSE32117
OG0000232	LYTVA_05624	MOUSE19624
OG0000234	LYTVA_19906	MOUSE24948, MOUSE24946, MOUSE24950, MOUSE24944, MOUSE24952, MOUSE24951, MOUSE24954, MOUSE24945, MOUSE24953, MOUSE24947, MOUSE24949, MOUSE24959, MOUSE24956, MOUSE26980, MOUSE26977, MOUSE26979, MOUSE26978
OG0000235	LYTVA_28399, LYTVA_23583	MOUSE51674, MOUSE51673, MOUSE51675, MOUSE36295, MOUSE36296, MOUSE38889, MOUSE23374
OG0000236	LYTVA_03072	MOUSE31733
OG0000236	LYTVA_06365	MOUSE00105
OG0000236	LYTVA_25117, LYTVA_05933	MOUSE31734
OG0000238	LYTVA_04511	MOUSE46195, MOUSE46196
OG0000238	LYTVA_21260, LYTVA_04828, LYTVA_26584	MOUSE39882, MOUSE14681, MOUSE14680, MOUSE14679, MOUSE02481
OG0000239	LYTVA_06349	MOUSE07433
OG0000239	LYTVA_09698, LYTVA_06433	MOUSE05662, MOUSE05661, MOUSE39765, MOUSE39768, MOUSE39766
OG0000242	LYTVA_20520	MOUSE41838, MOUSE41839, MOUSE02203, MOUSE02202, MOUSE26960, MOUSE26962, MOUSE26961, MOUSE42234
OG0000243	LYTVA_21983	MOUSE09637, MOUSE09639
OG0000244	LYTVA_00671	MOUSE17322, MOUSE14484, MOUSE14482
OG0000244	LYTVA_21810, LYTVA_07546	MOUSE28443
OG0000245	LYTVA_25068, LYTVA_25070, LYTVA_25069	MOUSE44329, MOUSE44328, MOUSE41936, MOUSE16429, MOUSE16428, MOUSE16427, MOUSE50569, MOUSE50568, MOUSE24377, MOUSE26206, MOUSE26205, MOUSE06007, MOUSE03802, MOUSE03801, MOUSE44302, MOUSE14115
OG0000248	LYTVA_10723	MOUSE09714, MOUSE09715, MOUSE09716, MOUSE09726, MOUSE09722, MOUSE09717, MOUSE09695, MOUSE09693, MOUSE09694, MOUSE09819, MOUSE09818, MOUSE30742, MOUSE30741, MOUSE30740
OG0000250	LYTVA_27749	MOUSE41924
OG0000250	LYTVA_28209	MOUSE06159, MOUSE06158, MOUSE06161, MOUSE06160
OG0000250	LYTVA_16072, LYTVA_19814	MOUSE47989, MOUSE47988
OG0000250	LYTVA_07981, LYTVA_05636	MOUSE41925, MOUSE41926, MOUSE41921, MOUSE41920, MOUSE41923, MOUSE41922
OG0000251	LYTVA_10259	MOUSE15436, MOUSE15435, MOUSE15434, MOUSE15438, MOUSE15439, MOUSE15441, MOUSE15440, MOUSE34455
OG0000251	LYTVA_03091	MOUSE55223, MOUSE55224, MOUSE35036, MOUSE35038, MOUSE35037, MOUSE35034, MOUSE35035, MOUSE29909
OG0000255	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292	MOUSE27280, MOUSE27279
OG0000256	LYTVA_17873	MOUSE25569, MOUSE48599
OG0000256	LYTVA_25028, LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747	MOUSE19546, MOUSE27729, MOUSE27728, MOUSE30485, MOUSE30484
OG0000257	LYTVA_13638	MOUSE33024, MOUSE33022, MOUSE33026, MOUSE33023, MOUSE33025, MOUSE51708
OG0000257	LYTVA_27307	MOUSE07914, MOUSE07916, MOUSE07915, MOUSE28077, MOUSE28076
OG0000258	LYTVA_18309	MOUSE11272, MOUSE11273, MOUSE11274, MOUSE11276, MOUSE11275, MOUSE11271, MOUSE24985, MOUSE24984
OG0000258	LYTVA_23522	MOUSE07336, MOUSE18772
OG0000259	LYTVA_29137	MOUSE15777, MOUSE15776, MOUSE38896, MOUSE18506
OG0000260	LYTVA_02941	MOUSE07000, MOUSE06999, MOUSE52627, MOUSE52624, MOUSE52625
OG0000263	LYTVA_07787	MOUSE21740
OG0000263	LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787, LYTVA_11286, LYTVA_01164, LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584, LYTVA_16230, LYTVA_10870, LYTVA_16231, LYTVA_27872, LYTVA_16078, LYTVA_19963, LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007, LYTVA_13663, LYTVA_09794, LYTVA_26223, LYTVA_01736, LYTVA_01737	MOUSE21739
OG0000265	LYTVA_27683	MOUSE50385, MOUSE50384, MOUSE50383, MOUSE50386, MOUSE50379, MOUSE50380, MOUSE50381, MOUSE25766, MOUSE25769, MOUSE25767, MOUSE25771, MOUSE25773, MOUSE25770, MOUSE25768, MOUSE24034, MOUSE24037, MOUSE25772, MOUSE50387
OG0000265	LYTVA_23503	MOUSE15187, MOUSE15189, MOUSE15188
OG0000266	LYTVA_29614	MOUSE14998, MOUSE14999, MOUSE15000
OG0000268	LYTVA_05677	MOUSE26202, MOUSE26203, MOUSE19072
OG0000269	LYTVA_01038	MOUSE26254, MOUSE05821, MOUSE05822, MOUSE25056
OG0000270	LYTVA_15035	MOUSE16390, MOUSE00633
OG0000270	LYTVA_24403	MOUSE42660
OG0000272	LYTVA_01003	MOUSE06800, MOUSE06802, MOUSE06801, MOUSE34249, MOUSE13424, MOUSE28648, MOUSE38225, MOUSE35816
OG0000273	LYTVA_14211	MOUSE48517
OG0000275	LYTVA_10999	MOUSE28112, MOUSE28111, MOUSE07115
