Orthogroup	LYTVA_ok	BRALA
OG0000088	LYTVA_25176, LYTVA_22082, LYTVA_14006, LYTVA_21232, LYTVA_01236, LYTVA_20639, LYTVA_10043, LYTVA_19532, LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559, LYTVA_14054, LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000088	LYTVA_28455	BRALA17728
OG0000089	LYTVA_06742, LYTVA_22521, LYTVA_05675, LYTVA_25746, LYTVA_25741, LYTVA_21117, LYTVA_13006, LYTVA_19844	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593
OG0000089	LYTVA_06777, LYTVA_25975	BRALA08976, BRALA35711, BRALA10278
OG0000089	LYTVA_15322	BRALA34579
OG0000090	LYTVA_08725, LYTVA_21266	BRALA02609
OG0000090	LYTVA_15309, LYTVA_26827, LYTVA_02577	BRALA02611
OG0000090	LYTVA_05131	BRALA22440
OG0000090	LYTVA_28107, LYTVA_09935	BRALA09731
OG0000090	LYTVA_07602	BRALA16298
OG0000090	LYTVA_18395, LYTVA_13128	BRALA04706
OG0000091	LYTVA_04137	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198
OG0000093	LYTVA_06682, LYTVA_02617	BRALA13617, BRALA23773, BRALA10852, BRALA01719, BRALA20154, BRALA25820, BRALA08242, BRALA14143, BRALA23122, BRALA10555
OG0000093	LYTVA_18071	BRALA28375, BRALA33749
OG0000093	LYTVA_29075, LYTVA_25106, LYTVA_28477, LYTVA_25104	BRALA11908, BRALA24397, BRALA24396, BRALA11910, BRALA11909, BRALA28868, BRALA21888, BRALA08104, BRALA25999, BRALA23972, BRALA01382, BRALA01380, BRALA08219, BRALA08221, BRALA08220, BRALA11214, BRALA23556, BRALA22226, BRALA29727, BRALA11781, BRALA11780, BRALA23126, BRALA16469, BRALA00842, BRALA15704
OG0000094	LYTVA_10290	BRALA34518
OG0000094	LYTVA_09221	BRALA09222, BRALA24092
OG0000095	LYTVA_04385, LYTVA_29816, LYTVA_16046, LYTVA_16047, LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054, LYTVA_27487, LYTVA_28301	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	LYTVA_28490	BRALA29898, BRALA29897
OG0000096	LYTVA_21388	BRALA16859
OG0000096	LYTVA_19397	BRALA08595, BRALA28945
OG0000096	LYTVA_24298	BRALA02509
OG0000096	LYTVA_20858	BRALA24883
OG0000097	LYTVA_17895	BRALA05553, BRALA14233, BRALA32615, BRALA14235, BRALA25549
OG0000097	LYTVA_10769, LYTVA_01595, LYTVA_13052, LYTVA_17582, LYTVA_19115, LYTVA_16485, LYTVA_10771, LYTVA_16484, LYTVA_19310, LYTVA_13138, LYTVA_11546, LYTVA_13556, LYTVA_18036, LYTVA_11818, LYTVA_13555, LYTVA_26641	BRALA20028
OG0000098	LYTVA_15643	BRALA00433
OG0000098	LYTVA_16909	BRALA09558
OG0000099	LYTVA_00652	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893
OG0000099	LYTVA_22524, LYTVA_05673, LYTVA_26003	BRALA35493
OG0000099	LYTVA_09301, LYTVA_14363, LYTVA_14362	BRALA15695, BRALA29540, BRALA29541
OG0000100	LYTVA_22757	BRALA10562
OG0000100	LYTVA_05465	BRALA17244
OG0000100	LYTVA_16938	BRALA34789
OG0000100	LYTVA_01094, LYTVA_18356, LYTVA_30069	BRALA22356
OG0000100	LYTVA_18190, LYTVA_21662, LYTVA_29516, LYTVA_04076, LYTVA_19446, LYTVA_29360, LYTVA_13939, LYTVA_06729, LYTVA_24698	BRALA17139
OG0000100	LYTVA_02149	BRALA29105
OG0000101	LYTVA_13163	BRALA27830
OG0000101	LYTVA_03798, LYTVA_11413	BRALA34770, BRALA14230
OG0000101	LYTVA_03793	BRALA35778, BRALA34308
OG0000101	LYTVA_25292, LYTVA_25291	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	LYTVA_23145	BRALA25931
OG0000103	LYTVA_05784	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033
OG0000104	LYTVA_24486	BRALA24676, BRALA24677
OG0000104	LYTVA_21210	BRALA26650
OG0000104	LYTVA_17806	BRALA24675
OG0000104	LYTVA_12502	BRALA25097, BRALA25098
OG0000104	LYTVA_12996	BRALA20458, BRALA20457
OG0000105	LYTVA_20770, LYTVA_12564, LYTVA_27043, LYTVA_12563, LYTVA_06572, LYTVA_19642, LYTVA_16400, LYTVA_22227, LYTVA_28168, LYTVA_02730, LYTVA_02729, LYTVA_07408, LYTVA_01492, LYTVA_18275, LYTVA_12566, LYTVA_12567, LYTVA_12559, LYTVA_12565, LYTVA_12568, LYTVA_08997, LYTVA_08597, LYTVA_14170, LYTVA_28659, LYTVA_20126, LYTVA_20495, LYTVA_07187, LYTVA_27042, LYTVA_14069, LYTVA_05408, LYTVA_07240, LYTVA_05646, LYTVA_15817, LYTVA_25710, LYTVA_01481, LYTVA_00351, LYTVA_23426, LYTVA_07495, LYTVA_18845, LYTVA_25556, LYTVA_18863, LYTVA_16980	BRALA27301, BRALA27302, BRALA27300
OG0000106	LYTVA_01037	BRALA17617
OG0000106	LYTVA_12933	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367
OG0000107	LYTVA_12329	BRALA06444
OG0000107	LYTVA_02473, LYTVA_17709, LYTVA_19232, LYTVA_06216, LYTVA_16091, LYTVA_24448	BRALA31407
OG0000109	LYTVA_00205	BRALA25227
OG0000109	LYTVA_16352, LYTVA_25835, LYTVA_16348, LYTVA_25824, LYTVA_01275, LYTVA_01966	BRALA05286
OG0000109	LYTVA_13561, LYTVA_16346, LYTVA_09764, LYTVA_05325, LYTVA_27470, LYTVA_24021, LYTVA_25215	BRALA09718, BRALA05752, BRALA07075, BRALA09722, BRALA27279, BRALA10367, BRALA14686, BRALA05751, BRALA05749
OG0000110	LYTVA_29623	BRALA25611, BRALA22080, BRALA22078, BRALA05100, BRALA05295
OG0000110	LYTVA_02879, LYTVA_11692, LYTVA_23200, LYTVA_23199, LYTVA_05602, LYTVA_12820, LYTVA_03446, LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976	BRALA05542, BRALA08593, BRALA22079, BRALA25609
OG0000110	LYTVA_05807	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145
OG0000110	LYTVA_30126, LYTVA_30125	BRALA25881, BRALA05405, BRALA34750
OG0000111	LYTVA_20172, LYTVA_14099	BRALA06221, BRALA13079, BRALA13080
OG0000112	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830
OG0000113	LYTVA_11625	BRALA05711, BRALA05736
OG0000113	LYTVA_11752, LYTVA_11754	BRALA26605, BRALA26606, BRALA30624, BRALA26607, BRALA21348, BRALA30625
OG0000113	LYTVA_06725	BRALA05737, BRALA34204, BRALA28295
OG0000114	LYTVA_18980, LYTVA_05208, LYTVA_13458	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610
OG0000115	LYTVA_15799, LYTVA_02089	BRALA30509, BRALA29658, BRALA14118, BRALA14121, BRALA14703, BRALA24899, BRALA20099, BRALA32445, BRALA17801, BRALA24179
OG0000115	LYTVA_21521	BRALA01362, BRALA20205
OG0000116	LYTVA_27944, LYTVA_24429	BRALA13339
OG0000117	LYTVA_20571	BRALA18688, BRALA13613
OG0000118	LYTVA_11285	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922
OG0000118	LYTVA_02125, LYTVA_04585, LYTVA_18810, LYTVA_05149	BRALA19921
OG0000119	LYTVA_11474	BRALA06707, BRALA09190
OG0000119	LYTVA_07119	BRALA09113
OG0000119	LYTVA_04285, LYTVA_11467	BRALA14028, BRALA14029
OG0000121	LYTVA_23606, LYTVA_10086	BRALA03924, BRALA20434, BRALA03923
OG0000121	LYTVA_24348	BRALA32936
OG0000121	LYTVA_14745	BRALA32320
OG0000121	LYTVA_03587	BRALA02169
OG0000122	LYTVA_10750	BRALA04629
OG0000122	LYTVA_18460	BRALA07001
OG0000123	LYTVA_03404	BRALA16281
OG0000123	LYTVA_12956	BRALA11475
OG0000123	LYTVA_28852	BRALA22355
OG0000124	LYTVA_27850	BRALA05628
OG0000124	LYTVA_05622	BRALA26268
OG0000124	LYTVA_20699	BRALA23466
OG0000125	LYTVA_16406	BRALA11353
OG0000125	LYTVA_25487	BRALA11356
OG0000126	LYTVA_03902	BRALA11885
OG0000126	LYTVA_29180	BRALA21733
OG0000127	LYTVA_27169	BRALA34921
OG0000127	LYTVA_12856	BRALA06066
OG0000127	LYTVA_21563	BRALA17083
OG0000127	LYTVA_12830	BRALA16654
OG0000127	LYTVA_20093	BRALA06242
OG0000128	LYTVA_01369, LYTVA_05348, LYTVA_25678	BRALA21885, BRALA21891, BRALA03636
OG0000128	LYTVA_09097, LYTVA_07273, LYTVA_29734, LYTVA_23730, LYTVA_23728, LYTVA_23729	BRALA13384
OG0000128	LYTVA_25168	BRALA31378
OG0000129	LYTVA_24420, LYTVA_06816	BRALA13415
OG0000129	LYTVA_27162	BRALA11658
OG0000130	LYTVA_23554	BRALA16322, BRALA12329, BRALA22977, BRALA28126
OG0000130	LYTVA_19257	BRALA07214
OG0000130	LYTVA_15064	BRALA03425, BRALA21438
OG0000130	LYTVA_05651	BRALA22517
OG0000130	LYTVA_15765, LYTVA_27521	BRALA06672, BRALA27303
OG0000131	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090	BRALA24562
OG0000131	LYTVA_16115	BRALA02702
OG0000132	LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414
OG0000134	LYTVA_19103, LYTVA_20564	BRALA27745
OG0000134	LYTVA_04492, LYTVA_28259, LYTVA_08032, LYTVA_18244, LYTVA_11494, LYTVA_11729, LYTVA_04391, LYTVA_02056, LYTVA_04965, LYTVA_22898	BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024
OG0000134	LYTVA_15456, LYTVA_07737	BRALA28399, BRALA33549
OG0000134	LYTVA_06291, LYTVA_01545, LYTVA_11487, LYTVA_26778, LYTVA_25296, LYTVA_03314, LYTVA_22896, LYTVA_09915, LYTVA_16953, LYTVA_12342, LYTVA_02612, LYTVA_21061, LYTVA_22289, LYTVA_20635, LYTVA_18706	BRALA32875, BRALA30208, BRALA08576, BRALA09591, BRALA20135, BRALA19560
OG0000136	LYTVA_26335, LYTVA_26334, LYTVA_02174, LYTVA_15900, LYTVA_09400, LYTVA_08942, LYTVA_29133	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294
OG0000137	LYTVA_14649	BRALA21689, BRALA16648
OG0000137	LYTVA_14169, LYTVA_05475	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017
OG0000137	LYTVA_25469, LYTVA_15627	BRALA25430, BRALA25424, BRALA35631, BRALA30028
OG0000138	LYTVA_27333	BRALA31636
OG0000140	LYTVA_30020	BRALA32130
OG0000140	LYTVA_19546	BRALA29073, BRALA12985
OG0000140	LYTVA_28396, LYTVA_18373	BRALA16829, BRALA26717
OG0000141	LYTVA_15585, LYTVA_19931, LYTVA_07982, LYTVA_02517, LYTVA_03081, LYTVA_20608, LYTVA_14791, LYTVA_11111, LYTVA_11112, LYTVA_18198, LYTVA_16516, LYTVA_07900, LYTVA_16515, LYTVA_07898, LYTVA_27253, LYTVA_04401	BRALA17575, BRALA10435
OG0000141	LYTVA_04353, LYTVA_16633, LYTVA_23463, LYTVA_05955, LYTVA_05956, LYTVA_05957, LYTVA_05958, LYTVA_17141, LYTVA_11297, LYTVA_29166, LYTVA_09438, LYTVA_09439, LYTVA_25402	BRALA03140, BRALA03139, BRALA03141
OG0000142	LYTVA_20509	BRALA11507
OG0000142	LYTVA_20510	BRALA06235
OG0000144	LYTVA_25633	BRALA30071, BRALA21424, BRALA11545
OG0000144	LYTVA_10641	BRALA14346
OG0000146	LYTVA_23405	BRALA31724, BRALA05313, BRALA15548
OG0000146	LYTVA_28980	BRALA16781, BRALA26539, BRALA32053, BRALA08749, BRALA22251, BRALA31482, BRALA01423, BRALA33078, BRALA29122, BRALA29204, BRALA29930, BRALA01938, BRALA29214, BRALA18851, BRALA32970, BRALA15983, BRALA31235, BRALA12540, BRALA25539, BRALA30733, BRALA27139
OG0000146	LYTVA_21791	BRALA31939, BRALA14796, BRALA29378, BRALA11937, BRALA06481, BRALA33949, BRALA03681, BRALA27621, BRALA31208, BRALA30734, BRALA24615, BRALA23539, BRALA25540, BRALA33029, BRALA27950, BRALA09311, BRALA31481, BRALA34870, BRALA34332, BRALA28009, BRALA28339, BRALA14847, BRALA27227, BRALA16782, BRALA17288, BRALA27947, BRALA27242, BRALA31937, BRALA34148, BRALA20272, BRALA27691, BRALA35341, BRALA21098, BRALA14795, BRALA12605, BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623, BRALA30958, BRALA14640, BRALA13000
OG0000147	LYTVA_20853	BRALA34645
OG0000147	LYTVA_06610, LYTVA_07302	BRALA16538
OG0000147	LYTVA_18928	BRALA30660
OG0000148	LYTVA_19008	BRALA09428
OG0000149	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524	BRALA04476
OG0000149	LYTVA_14878, LYTVA_23613, LYTVA_03219, LYTVA_27903	BRALA12518, BRALA28887
OG0000149	LYTVA_24788	BRALA24371
OG0000151	LYTVA_13428, LYTVA_13427	BRALA21767, BRALA30997
OG0000154	LYTVA_10224	BRALA18286, BRALA14183
OG0000154	LYTVA_08370	BRALA22725, BRALA18903
OG0000154	LYTVA_01776	BRALA01106, BRALA06585, BRALA35002, BRALA19193
OG0000155	LYTVA_22929	BRALA16575
OG0000157	LYTVA_24947	BRALA11237
OG0000157	LYTVA_14449	BRALA28027
OG0000159	LYTVA_16506, LYTVA_06037, LYTVA_08097, LYTVA_18412, LYTVA_29071	BRALA06638
OG0000159	LYTVA_25766	BRALA12258
OG0000159	LYTVA_12728	BRALA02682
OG0000159	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736	BRALA07694, BRALA07731, BRALA07711
OG0000160	LYTVA_09555, LYTVA_09556	BRALA17752, BRALA19774
OG0000160	LYTVA_11099	BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771
OG0000162	LYTVA_18164	BRALA14610, BRALA34897
OG0000162	LYTVA_25859	BRALA33970
OG0000163	LYTVA_26726	BRALA16731, BRALA16733, BRALA16732
OG0000164	LYTVA_24066, LYTVA_14536, LYTVA_13659, LYTVA_23342, LYTVA_14042, LYTVA_14537, LYTVA_00834	BRALA10317, BRALA22107, BRALA10709, BRALA00277, BRALA10710, BRALA07246, BRALA10864
OG0000164	LYTVA_25753	BRALA01615
OG0000165	LYTVA_00753	BRALA31579, BRALA15293, BRALA22908, BRALA28975, BRALA34797, BRALA23351, BRALA14596, BRALA35730
OG0000166	LYTVA_03746, LYTVA_11616, LYTVA_00435	BRALA33546
OG0000166	LYTVA_06417, LYTVA_19225, LYTVA_15166	BRALA07086
OG0000168	LYTVA_20122, LYTVA_24324	BRALA19184
OG0000168	LYTVA_19322, LYTVA_08888	BRALA01020, BRALA13286, BRALA13283
OG0000169	LYTVA_02351, LYTVA_20918	BRALA08147, BRALA04305
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	BRALA11953, BRALA12580, BRALA14929, BRALA34193
OG0000171	LYTVA_27882	BRALA33750
OG0000171	LYTVA_20168	BRALA28419
OG0000171	LYTVA_24654	BRALA09972, BRALA09975, BRALA34620, BRALA11421, BRALA23749, BRALA04631
OG0000171	LYTVA_27222	BRALA06721
OG0000172	LYTVA_11573	BRALA19684, BRALA24662
OG0000172	LYTVA_28668	BRALA19981
OG0000173	LYTVA_24999	BRALA05385
OG0000173	LYTVA_13813	BRALA05388
OG0000174	LYTVA_10125	BRALA01909
OG0000175	LYTVA_23856	BRALA14699, BRALA14698
OG0000179	LYTVA_11503	BRALA13816
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	BRALA15064, BRALA15063
OG0000179	LYTVA_21017	BRALA28779
OG0000180	LYTVA_08268, LYTVA_08275	BRALA18756, BRALA05592, BRALA18766
OG0000180	LYTVA_16023	BRALA18757
OG0000181	LYTVA_30016	BRALA25948
OG0000182	LYTVA_19274, LYTVA_26926, LYTVA_27350	BRALA20922, BRALA26019
OG0000182	LYTVA_02337, LYTVA_01729	BRALA27456, BRALA11689, BRALA27176, BRALA11168, BRALA04970
OG0000183	LYTVA_29269	BRALA34386
OG0000183	LYTVA_12902	BRALA30657
OG0000184	LYTVA_15221	BRALA24654
OG0000185	LYTVA_22522	BRALA17010
OG0000185	LYTVA_05708	BRALA20218
OG0000185	LYTVA_27187	BRALA09638
OG0000186	LYTVA_01562	BRALA04593
OG0000186	LYTVA_08130	BRALA21576
OG0000186	LYTVA_04383	BRALA13620
OG0000186	LYTVA_22654	BRALA13619
OG0000187	LYTVA_17950, LYTVA_22390, LYTVA_10115, LYTVA_11163, LYTVA_15200	BRALA08508
OG0000188	LYTVA_07056	BRALA06870, BRALA05436, BRALA19481, BRALA19688, BRALA14550, BRALA00827, BRALA31520, BRALA17329, BRALA05946, BRALA06975, BRALA18949, BRALA06044, BRALA06043, BRALA06042, BRALA06041, BRALA01596, BRALA12092
OG0000188	LYTVA_29520	BRALA03655
OG0000190	LYTVA_12233, LYTVA_15726	BRALA07544, BRALA07542, BRALA07545
OG0000190	LYTVA_08213	BRALA04696, BRALA17369, BRALA12568, BRALA28519, BRALA20641
OG0000192	LYTVA_22840	BRALA05274
OG0000192	LYTVA_17555	BRALA02780
OG0000192	LYTVA_19467	BRALA03466
OG0000192	LYTVA_04263, LYTVA_18552	BRALA25029
OG0000193	LYTVA_08489	BRALA35297
OG0000194	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297
OG0000195	LYTVA_28994, LYTVA_02735	BRALA14189
OG0000195	LYTVA_11062, LYTVA_09814, LYTVA_16951	BRALA01750, BRALA01749, BRALA08338, BRALA22184
OG0000196	LYTVA_00094, LYTVA_22397	BRALA19783
OG0000197	LYTVA_01365	BRALA29466, BRALA29467, BRALA15189, BRALA19566
OG0000198	LYTVA_04297, LYTVA_15276, LYTVA_09271, LYTVA_13258, LYTVA_18345	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122
OG0000200	LYTVA_08835, LYTVA_08836	BRALA16178
OG0000201	LYTVA_05027	BRALA11221
OG0000201	LYTVA_06928, LYTVA_03481, LYTVA_03480	BRALA14937
OG0000201	LYTVA_05441	BRALA24651
OG0000202	LYTVA_19347, LYTVA_19795	BRALA31830, BRALA31826
OG0000203	LYTVA_05320	BRALA14737
OG0000203	LYTVA_26037	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399
OG0000204	LYTVA_08501	BRALA02474
OG0000205	LYTVA_26646	BRALA21195
OG0000206	LYTVA_04961, LYTVA_02159, LYTVA_02157	BRALA08183, BRALA25642, BRALA25645, BRALA27739, BRALA21905, BRALA08313, BRALA25643
OG0000206	LYTVA_02672, LYTVA_18570, LYTVA_28103	BRALA22100
OG0000207	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513	BRALA03383
OG0000207	LYTVA_08682	BRALA12356
OG0000208	LYTVA_05690, LYTVA_05691	BRALA35053, BRALA34947, BRALA35305
OG0000208	LYTVA_28941	BRALA13300, BRALA27233, BRALA24278, BRALA35214, BRALA35549, BRALA33938, BRALA33891, BRALA27230, BRALA35033, BRALA34389
OG0000210	LYTVA_29620, LYTVA_07256	BRALA04448
OG0000210	LYTVA_12257	BRALA07975
OG0000210	LYTVA_11329	BRALA01074, BRALA01072
OG0000210	LYTVA_22843	BRALA15379
OG0000211	LYTVA_13895	BRALA12046
OG0000211	LYTVA_06449	BRALA13452, BRALA35174
OG0000211	LYTVA_04294	BRALA35905
OG0000211	LYTVA_06557	BRALA15028
OG0000213	LYTVA_25250, LYTVA_25252, LYTVA_14214, LYTVA_25244	BRALA23230
OG0000213	LYTVA_08396	BRALA23231, BRALA33816, BRALA23229
OG0000214	LYTVA_14962	BRALA27444
OG0000214	LYTVA_00072, LYTVA_07251, LYTVA_07717	BRALA29191, BRALA28859, BRALA30146, BRALA17871, BRALA24071, BRALA19305
OG0000215	LYTVA_08959	BRALA14093
OG0000216	LYTVA_00035	BRALA02500, BRALA06821, BRALA03195, BRALA17832, BRALA03196, BRALA30908
OG0000218	LYTVA_12244, LYTVA_02104	BRALA12469, BRALA27090, BRALA27088, BRALA18542, BRALA27087, BRALA11952, BRALA11951, BRALA00320
OG0000219	LYTVA_07791	BRALA30856, BRALA29563
OG0000220	LYTVA_22048	BRALA03898
OG0000220	LYTVA_04465	BRALA01840
OG0000220	LYTVA_04466, LYTVA_04468	BRALA01841
OG0000221	LYTVA_17595	BRALA04793, BRALA07381, BRALA07380
OG0000221	LYTVA_08100	BRALA10634
OG0000222	LYTVA_21370	BRALA09521
OG0000225	LYTVA_20688, LYTVA_20689, LYTVA_18494	BRALA20442, BRALA20435
OG0000227	LYTVA_00289, LYTVA_24191	BRALA04957
OG0000228	LYTVA_02590	BRALA34100
OG0000228	LYTVA_02589, LYTVA_17477, LYTVA_02497, LYTVA_21145, LYTVA_09059, LYTVA_09058, LYTVA_03892, LYTVA_05647	BRALA14448, BRALA28771, BRALA14709
OG0000229	LYTVA_09325, LYTVA_06193, LYTVA_06192	BRALA13406, BRALA22316, BRALA01806, BRALA10794, BRALA01662, BRALA25953, BRALA25949
OG0000230	LYTVA_29471	BRALA01549
OG0000230	LYTVA_10912	BRALA03506, BRALA03504, BRALA03490, BRALA33964, BRALA33988, BRALA17763, BRALA32045
OG0000231	LYTVA_11003	BRALA20862, BRALA20863
OG0000231	LYTVA_23091	BRALA20193
OG0000231	LYTVA_25029	BRALA24167
OG0000231	LYTVA_01782	BRALA20465
OG0000232	LYTVA_02619	BRALA25833
OG0000232	LYTVA_10574, LYTVA_23755, LYTVA_05624	BRALA34925, BRALA00968
OG0000233	LYTVA_05981	BRALA10164, BRALA10197, BRALA18422, BRALA10165
OG0000234	LYTVA_19906	BRALA02072
OG0000235	LYTVA_28399, LYTVA_23583	BRALA31040, BRALA14681, BRALA20084, BRALA35274, BRALA16264, BRALA14680, BRALA27376, BRALA12557, BRALA12556, BRALA24060, BRALA24059, BRALA24061, BRALA32227, BRALA23923, BRALA11596, BRALA35338, BRALA24068, BRALA24058, BRALA24057, BRALA24055, BRALA24056, BRALA24065, BRALA32148, BRALA11597, BRALA04385
OG0000236	LYTVA_03072	BRALA25217
OG0000236	LYTVA_06365	BRALA19030
OG0000237	LYTVA_00079, LYTVA_13612, LYTVA_19133, LYTVA_10401, LYTVA_00252, LYTVA_13272, LYTVA_27252, LYTVA_18907, LYTVA_06218, LYTVA_28159, LYTVA_25045, LYTVA_17304, LYTVA_00774, LYTVA_28279, LYTVA_05101, LYTVA_09069, LYTVA_17524, LYTVA_00828, LYTVA_06376, LYTVA_02206, LYTVA_20084, LYTVA_24557, LYTVA_23291, LYTVA_05066, LYTVA_22234, LYTVA_18271, LYTVA_16135, LYTVA_17992, LYTVA_00043, LYTVA_22422, LYTVA_24541, LYTVA_09365	BRALA06188, BRALA31195
OG0000238	LYTVA_04511	BRALA11216, BRALA11218, BRALA11219, BRALA11217
OG0000238	LYTVA_21260, LYTVA_04828, LYTVA_26584	BRALA22406
OG0000239	LYTVA_06349	BRALA30155
OG0000242	LYTVA_20520	BRALA02156, BRALA08925
OG0000244	LYTVA_21810, LYTVA_07546	BRALA28034
OG0000245	LYTVA_18697	BRALA06244
OG0000245	LYTVA_25068, LYTVA_25070, LYTVA_25069	BRALA33308, BRALA34781
OG0000246	LYTVA_19658	BRALA33867
OG0000246	LYTVA_06938	BRALA29247, BRALA14673, BRALA16837, BRALA30601, BRALA16836
OG0000247	LYTVA_05184	BRALA29349, BRALA13836, BRALA09079, BRALA23494
OG0000247	LYTVA_01534, LYTVA_15230, LYTVA_18400, LYTVA_01944	BRALA05869, BRALA25434, BRALA29304, BRALA03014, BRALA06820, BRALA22306, BRALA23971, BRALA08150, BRALA20785
OG0000247	LYTVA_27317	BRALA17085, BRALA30326
OG0000247	LYTVA_28288	BRALA21979, BRALA16721, BRALA32390
OG0000248	LYTVA_10723, LYTVA_21251	BRALA30267, BRALA30265, BRALA30263, BRALA30268, BRALA30271, BRALA30270, BRALA12363, BRALA12308, BRALA16095, BRALA27868
OG0000250	LYTVA_27749	BRALA31781, BRALA29201, BRALA33782, BRALA34803, BRALA31510, BRALA20935, BRALA12663, BRALA29202, BRALA24889
OG0000250	LYTVA_28209	BRALA11863
OG0000250	LYTVA_16072, LYTVA_19814	BRALA06695
OG0000250	LYTVA_07981, LYTVA_05636	BRALA09013
OG0000251	LYTVA_10259	BRALA15838
OG0000251	LYTVA_17347	BRALA07937
OG0000251	LYTVA_03091	BRALA09788, BRALA09787
OG0000252	LYTVA_00524	BRALA25081
OG0000253	LYTVA_22590	BRALA02648
OG0000253	LYTVA_28874, LYTVA_08619, LYTVA_25297, LYTVA_06791, LYTVA_26523, LYTVA_11744	BRALA34858
OG0000255	LYTVA_13936	BRALA25790
OG0000255	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292	BRALA02467, BRALA20756, BRALA08872, BRALA09849, BRALA09857, BRALA27836
OG0000256	LYTVA_17873	BRALA10199
