Orthogroup	LYTVA_ok	BRAFL
OG0000099	LYTVA_00652	bflo_24108, bflo_24745, bflo_24107, bflo_24106, bflo_26082, bflo_20818, bflo_08555, bflo_08438, bflo_06968, bflo_06885, bflo_08703, bflo_06078, bflo_08586, bflo_10326
OG0000099	LYTVA_09301, LYTVA_14363, LYTVA_14362	bflo_17705, bflo_18245
OG0000100	LYTVA_22757	bflo_04767
OG0000101	LYTVA_13163	bflo_10195
OG0000101	LYTVA_03798, LYTVA_11413	bflo_22103, bflo_06854
OG0000101	LYTVA_03793	bflo_18450
OG0000101	LYTVA_25292, LYTVA_25291	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188
OG0000102	LYTVA_23145	bflo_26889, bflo_08442, bflo_08423, bflo_08476
OG0000103	LYTVA_05784	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149
OG0000103	LYTVA_08412	bflo_23791
OG0000104	LYTVA_24486	bflo_11828, bflo_20119
OG0000104	LYTVA_21210	bflo_00906
OG0000104	LYTVA_17806	bflo_09275
OG0000104	LYTVA_12502	bflo_06949
OG0000104	LYTVA_12996	bflo_11475
OG0000105	LYTVA_20770, LYTVA_12564, LYTVA_27043, LYTVA_12563, LYTVA_06572, LYTVA_19642, LYTVA_16400, LYTVA_22227, LYTVA_28168, LYTVA_02730, LYTVA_02729, LYTVA_07408, LYTVA_01492, LYTVA_18275, LYTVA_12566, LYTVA_12567, LYTVA_12559, LYTVA_12565, LYTVA_12568, LYTVA_08997, LYTVA_08597, LYTVA_14170, LYTVA_28659, LYTVA_20126, LYTVA_20495, LYTVA_07187, LYTVA_27042, LYTVA_14069, LYTVA_05408, LYTVA_07240, LYTVA_05646, LYTVA_15817, LYTVA_25710, LYTVA_01481, LYTVA_00351, LYTVA_23426, LYTVA_07495, LYTVA_18845, LYTVA_25556, LYTVA_18863, LYTVA_16980	bflo_24736, bflo_05136, bflo_24174, bflo_05138
OG0000106	LYTVA_01037	bflo_13959
OG0000106	LYTVA_12933	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023
OG0000107	LYTVA_12329	bflo_03337
OG0000108	LYTVA_10645	bflo_18071
OG0000109	LYTVA_20975	bflo_27510
OG0000109	LYTVA_16352, LYTVA_25835, LYTVA_16348, LYTVA_25824, LYTVA_01275, LYTVA_01966	bflo_25289
OG0000109	LYTVA_13561, LYTVA_16346, LYTVA_09764, LYTVA_05325, LYTVA_27470, LYTVA_24021, LYTVA_25215	bflo_01799, bflo_24813, bflo_02481, bflo_01802, bflo_24178, bflo_01610, bflo_01320, bflo_24814
OG0000110	LYTVA_29623	bflo_13869, bflo_25534, bflo_09017, bflo_25934, bflo_26322
OG0000110	LYTVA_02879, LYTVA_11692, LYTVA_23200, LYTVA_23199, LYTVA_05602, LYTVA_12820, LYTVA_03446, LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976	bflo_24970, bflo_24083, bflo_09015, bflo_26087
OG0000110	LYTVA_05807	bflo_23445, bflo_05644
OG0000110	LYTVA_30126, LYTVA_30125	bflo_25083, bflo_24963
OG0000111	LYTVA_20172, LYTVA_14099	bflo_23465, bflo_23571, bflo_23573
OG0000112	LYTVA_25672	bflo_17383
OG0000112	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838	bflo_22626, bflo_23508, bflo_22625, bflo_23530, bflo_00298, bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900, bflo_18366, bflo_18367, bflo_17305, bflo_18244, bflo_17306, bflo_17304, bflo_18035, bflo_17303, bflo_17301, bflo_15715, bflo_17302, bflo_17300
OG0000113	LYTVA_11625	bflo_25033, bflo_24791
OG0000113	LYTVA_11752, LYTVA_11754	bflo_13900, bflo_13882, bflo_00036
OG0000113	LYTVA_06725	bflo_24516, bflo_04504, bflo_07619
OG0000114	LYTVA_18980, LYTVA_05208, LYTVA_13458	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559
OG0000115	LYTVA_30005	bflo_23614
OG0000115	LYTVA_15799, LYTVA_02089	bflo_26620, bflo_19594, bflo_19521, bflo_11918, bflo_01309, bflo_01917, bflo_01308, bflo_09598, bflo_13580, bflo_19581, bflo_09597, bflo_21813, bflo_25470
OG0000115	LYTVA_21521	bflo_12948
OG0000116	LYTVA_00275, LYTVA_00276, LYTVA_12381	bflo_05410, bflo_25141
OG0000117	LYTVA_09978, LYTVA_12539, LYTVA_20571, LYTVA_17624	bflo_22010
OG0000118	LYTVA_11285	bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089
OG0000119	LYTVA_11474	bflo_07858, bflo_19358, bflo_19300
OG0000119	LYTVA_07119	bflo_19582
OG0000119	LYTVA_04285, LYTVA_11467	bflo_18609
OG0000121	LYTVA_23606, LYTVA_10086	bflo_07529, bflo_11325, bflo_07518
OG0000121	LYTVA_24348	bflo_13413
OG0000121	LYTVA_14745	bflo_24496, bflo_24584
OG0000121	LYTVA_03587	bflo_25107, bflo_02806
OG0000122	LYTVA_10750	bflo_02060, bflo_02098, bflo_02745
OG0000122	LYTVA_18460	bflo_02079
OG0000123	LYTVA_03404	bflo_10706
OG0000123	LYTVA_12956	bflo_09726
OG0000123	LYTVA_28852	bflo_10627
OG0000124	LYTVA_27850	bflo_24557
OG0000124	LYTVA_05622	bflo_01845
OG0000124	LYTVA_20699	bflo_10478
OG0000125	LYTVA_16406	bflo_02146
OG0000125	LYTVA_25487	bflo_02145
OG0000125	LYTVA_01832	bflo_04110
OG0000126	LYTVA_19767	bflo_21252
OG0000126	LYTVA_03902	bflo_14089
OG0000126	LYTVA_29180	bflo_04718
OG0000127	LYTVA_27169	bflo_21614
OG0000127	LYTVA_12856	bflo_21827
OG0000127	LYTVA_21563	bflo_05798
OG0000127	LYTVA_12830	bflo_06367
OG0000127	LYTVA_20093	bflo_23284
OG0000128	LYTVA_01369, LYTVA_05348, LYTVA_25678	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083
OG0000128	LYTVA_09097, LYTVA_07273, LYTVA_29734, LYTVA_23730, LYTVA_23728, LYTVA_23729	bflo_10688
OG0000129	LYTVA_24420, LYTVA_06816	bflo_24123
OG0000129	LYTVA_27162	bflo_21811
OG0000130	LYTVA_23554	bflo_09285, bflo_18165, bflo_10954
OG0000130	LYTVA_19257	bflo_04953
OG0000130	LYTVA_15064	bflo_13796, bflo_14046, bflo_05612, bflo_10836
OG0000130	LYTVA_05651	bflo_24424
OG0000130	LYTVA_15765, LYTVA_27521	bflo_08589, bflo_24777
OG0000131	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090	bflo_09427
OG0000131	LYTVA_16115	bflo_01904, bflo_00538, bflo_16856
OG0000131	LYTVA_10860	bflo_00487
OG0000132	LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202
OG0000134	LYTVA_04492, LYTVA_28259, LYTVA_08032, LYTVA_18244, LYTVA_11494, LYTVA_11729, LYTVA_04391, LYTVA_02056, LYTVA_04965, LYTVA_22898	bflo_23108
OG0000134	LYTVA_15456, LYTVA_07737	bflo_19006, bflo_25784
OG0000134	LYTVA_06291, LYTVA_01545, LYTVA_11487, LYTVA_26778, LYTVA_25296, LYTVA_03314, LYTVA_22896, LYTVA_09915, LYTVA_16953, LYTVA_12342, LYTVA_02612, LYTVA_21061, LYTVA_22289, LYTVA_20635, LYTVA_18706	bflo_03139
OG0000136	LYTVA_26335, LYTVA_26334, LYTVA_02174, LYTVA_15900, LYTVA_09400, LYTVA_08942, LYTVA_29133	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252
OG0000137	LYTVA_14649	bflo_09259, bflo_06365
OG0000137	LYTVA_14169, LYTVA_05475	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195
OG0000137	LYTVA_25469, LYTVA_15627	bflo_17627, bflo_17554, bflo_17629, bflo_17769
OG0000138	LYTVA_27333	bflo_03846
OG0000140	LYTVA_30020	bflo_22507, bflo_04461, bflo_21244, bflo_00492
OG0000140	LYTVA_19546	bflo_18991
OG0000140	LYTVA_28396, LYTVA_18373	bflo_05861, bflo_27273, bflo_18707
OG0000141	LYTVA_15585, LYTVA_19931, LYTVA_07982, LYTVA_02517, LYTVA_03081, LYTVA_20608, LYTVA_14791, LYTVA_11111, LYTVA_11112, LYTVA_18198, LYTVA_16516, LYTVA_07900, LYTVA_16515, LYTVA_07898, LYTVA_27253, LYTVA_04401	bflo_05698, bflo_23741
OG0000141	LYTVA_04353, LYTVA_16633, LYTVA_23463, LYTVA_05955, LYTVA_05956, LYTVA_05957, LYTVA_05958, LYTVA_17141, LYTVA_11297, LYTVA_29166, LYTVA_09438, LYTVA_09439, LYTVA_25402	bflo_12983
OG0000142	LYTVA_20509	bflo_03118
OG0000142	LYTVA_20510	bflo_25749, bflo_08776
OG0000144	LYTVA_25633	bflo_06278, bflo_09394
OG0000144	LYTVA_10641	bflo_24763
OG0000146	LYTVA_23405	bflo_09531
OG0000146	LYTVA_28980	bflo_17221, bflo_08964, bflo_26023, bflo_13679
OG0000146	LYTVA_21791	bflo_03699, bflo_19020, bflo_00486, bflo_06801, bflo_02788, bflo_24195
OG0000147	LYTVA_24464	bflo_01706
OG0000147	LYTVA_06610, LYTVA_07302	bflo_26820, bflo_06307
OG0000147	LYTVA_18928	bflo_09430
OG0000148	LYTVA_19008	bflo_10991
OG0000149	LYTVA_27288	bflo_07000
OG0000149	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524	bflo_07018
OG0000149	LYTVA_14878, LYTVA_23613, LYTVA_03219, LYTVA_27903	bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277
OG0000149	LYTVA_09082	bflo_07407
OG0000149	LYTVA_24788	bflo_07834
OG0000151	LYTVA_06631	bflo_05140, bflo_15697
OG0000151	LYTVA_13428, LYTVA_13427	bflo_16242
OG0000154	LYTVA_10224	bflo_19167, bflo_21854
OG0000154	LYTVA_01776	bflo_26653
OG0000157	LYTVA_24947	bflo_23373
OG0000157	LYTVA_14449	bflo_10928, bflo_12452
OG0000158	LYTVA_03807	bflo_05936
OG0000159	LYTVA_25766	bflo_18341
OG0000159	LYTVA_12728	bflo_18486
OG0000159	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736	bflo_10462, bflo_08858
OG0000160	LYTVA_11099	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559
OG0000162	LYTVA_18164	bflo_04273
OG0000162	LYTVA_25859	bflo_03352, bflo_03068
OG0000163	LYTVA_26726	bflo_22675, bflo_22678, bflo_22689
OG0000163	LYTVA_16156	bflo_00524
OG0000164	LYTVA_24066, LYTVA_14536, LYTVA_13659, LYTVA_23342, LYTVA_14042, LYTVA_14537, LYTVA_00834	bflo_01014, bflo_21116, bflo_05174, bflo_00764, bflo_00763, bflo_00454, bflo_00455, bflo_00765, bflo_20441, bflo_18014, bflo_23036
OG0000164	LYTVA_25753	bflo_25625
OG0000165	LYTVA_00753	bflo_14382, bflo_10979, bflo_10842, bflo_10750, bflo_15057, bflo_10390, bflo_06077
OG0000166	LYTVA_08486, LYTVA_13825, LYTVA_19609, LYTVA_27014, LYTVA_03746, LYTVA_11616, LYTVA_00435, LYTVA_06721, LYTVA_16049	bflo_20238
OG0000166	LYTVA_06417, LYTVA_19225, LYTVA_15166	bflo_02524
OG0000168	LYTVA_20122, LYTVA_24324	bflo_03282
OG0000168	LYTVA_19322, LYTVA_08888	bflo_25648, bflo_06549, bflo_06560
OG0000169	LYTVA_02351, LYTVA_20918	bflo_04857
OG0000169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535	bflo_04863, bflo_14461, bflo_14463, bflo_20991
OG0000171	LYTVA_27882	bflo_20611
OG0000171	LYTVA_20168	bflo_20254
OG0000171	LYTVA_24654	bflo_09581, bflo_14570, bflo_10289, bflo_09991, bflo_03045, bflo_02518, bflo_17344
OG0000171	LYTVA_27222	bflo_07453
OG0000172	LYTVA_11573	bflo_18069, bflo_22959
OG0000172	LYTVA_28668	bflo_13057
OG0000173	LYTVA_13813	bflo_24130, bflo_24754
OG0000174	LYTVA_10125	bflo_06008, bflo_06009
OG0000175	LYTVA_23856	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117
OG0000179	LYTVA_11503	bflo_08207, bflo_09019, bflo_09021
OG0000179	LYTVA_09715, LYTVA_09722, LYTVA_06848	bflo_26285, bflo_26298
OG0000179	LYTVA_24933	bflo_13967
OG0000179	LYTVA_21017	bflo_14243
OG0000179	LYTVA_21234	bflo_00377
OG0000180	LYTVA_08268, LYTVA_08275	bflo_23997, bflo_24730
OG0000180	LYTVA_16023	bflo_24613
OG0000180	LYTVA_05451, LYTVA_05450	bflo_23980
OG0000181	LYTVA_30016	bflo_08690
OG0000182	LYTVA_02337, LYTVA_01729	bflo_11472, bflo_21935, bflo_02087, bflo_23800, bflo_11473, bflo_09048
OG0000183	LYTVA_29269	bflo_07655
OG0000183	LYTVA_12902	bflo_10143
OG0000185	LYTVA_22522	bflo_19737
OG0000185	LYTVA_05708	bflo_12811
OG0000185	LYTVA_27187	bflo_01505
OG0000186	LYTVA_01562	bflo_02546
OG0000186	LYTVA_04383	bflo_27377
OG0000187	LYTVA_17950, LYTVA_22390, LYTVA_10115, LYTVA_11163, LYTVA_15200	bflo_02670
OG0000188	LYTVA_07056	bflo_05494, bflo_08191, bflo_08206, bflo_24534, bflo_07816, bflo_07607, bflo_18432, bflo_20744, bflo_06094, bflo_04940, bflo_01331, bflo_19828, bflo_11406, bflo_11405, bflo_22343, bflo_22341, bflo_02236, bflo_20684, bflo_20685, bflo_22582, bflo_22586, bflo_06453
OG0000188	LYTVA_29520	bflo_06892
OG0000188	LYTVA_06131	bflo_22344
OG0000190	LYTVA_12233, LYTVA_15726	bflo_10472, bflo_10479, bflo_10500, bflo_08914
OG0000190	LYTVA_08213	bflo_26696, bflo_17661, bflo_15879
OG0000192	LYTVA_22840	bflo_25238
OG0000192	LYTVA_17555	bflo_15818
OG0000192	LYTVA_19467	bflo_12888
OG0000192	LYTVA_04263, LYTVA_18552	bflo_22744
OG0000193	LYTVA_15362, LYTVA_23759	bflo_20903
OG0000194	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415
OG0000195	LYTVA_28994, LYTVA_02735	bflo_22055
OG0000195	LYTVA_11062, LYTVA_09814, LYTVA_16951	bflo_06670, bflo_06671, bflo_06263, bflo_21166
OG0000197	LYTVA_01365	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550
OG0000198	LYTVA_04297, LYTVA_15276, LYTVA_09271, LYTVA_13258, LYTVA_18345	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299
OG0000200	LYTVA_08835, LYTVA_08836	bflo_21843, bflo_00078
OG0000201	LYTVA_05027	bflo_22807
OG0000201	LYTVA_06928, LYTVA_03481, LYTVA_03480	bflo_21108
OG0000202	LYTVA_19347, LYTVA_19795	bflo_08854, bflo_08853
OG0000203	LYTVA_05320	bflo_01170
OG0000203	LYTVA_26037	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026
OG0000204	LYTVA_09811	bflo_24561
OG0000204	LYTVA_08501	bflo_03064
OG0000205	LYTVA_26646	bflo_23189
OG0000205	LYTVA_13205	bflo_02483
OG0000205	LYTVA_08282	bflo_18880
OG0000206	LYTVA_04961, LYTVA_02159, LYTVA_02157	bflo_12054, bflo_11328, bflo_02019, bflo_11293, bflo_06425, bflo_06657
OG0000207	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513	bflo_13202
OG0000208	LYTVA_28941	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476
OG0000209	LYTVA_17650, LYTVA_22646	bflo_09698
OG0000210	LYTVA_29620, LYTVA_07256	bflo_06987
OG0000210	LYTVA_12257	bflo_08497
OG0000210	LYTVA_11329	bflo_26177, bflo_25940
OG0000210	LYTVA_22843	bflo_12303
OG0000211	LYTVA_13895	bflo_12798
OG0000211	LYTVA_06449	bflo_18019, bflo_09637
OG0000211	LYTVA_04294	bflo_14216
OG0000211	LYTVA_06557	bflo_25629
OG0000211	LYTVA_26568	bflo_06787
OG0000213	LYTVA_08396	bflo_20763, bflo_20912, bflo_20752
OG0000214	LYTVA_00072, LYTVA_07251, LYTVA_07717	bflo_23081, bflo_16046
OG0000215	LYTVA_08959	bflo_15298
OG0000216	LYTVA_00035	bflo_07012, bflo_13412, bflo_16648, bflo_13987, bflo_13356
OG0000218	LYTVA_12244, LYTVA_02104	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871
OG0000219	LYTVA_07791	bflo_00476, bflo_01828, bflo_01829
OG0000220	LYTVA_22048	bflo_07899
OG0000220	LYTVA_04465	bflo_05704
OG0000220	LYTVA_14940, LYTVA_20936	bflo_07651
OG0000221	LYTVA_17595	bflo_02108, bflo_18535, bflo_18534
OG0000221	LYTVA_04768	bflo_24796
OG0000221	LYTVA_08100	bflo_00282
OG0000222	LYTVA_21370	bflo_05542
OG0000223	LYTVA_24317	bflo_26185, bflo_06096
OG0000225	LYTVA_20688, LYTVA_20689, LYTVA_18494	bflo_11467, bflo_12198
OG0000227	LYTVA_00289, LYTVA_24191	bflo_02636
OG0000228	LYTVA_02590	bflo_20305
OG0000228	LYTVA_02589, LYTVA_17477, LYTVA_02497, LYTVA_21145, LYTVA_09059, LYTVA_09058, LYTVA_03892, LYTVA_05647	bflo_18790, bflo_01983
OG0000229	LYTVA_09325, LYTVA_06193, LYTVA_06192	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161
OG0000230	LYTVA_29471	bflo_26037
OG0000230	LYTVA_10912	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938
OG0000231	LYTVA_11003	bflo_21780, bflo_20027
OG0000231	LYTVA_23091	bflo_14395
OG0000231	LYTVA_25029	bflo_20801
OG0000231	LYTVA_01782	bflo_05103
OG0000232	LYTVA_02619	bflo_09600
OG0000232	LYTVA_10574, LYTVA_23755, LYTVA_05624	bflo_25827
OG0000233	LYTVA_05981	bflo_15944, bflo_15706, bflo_16241, bflo_16463
OG0000234	LYTVA_19906	bflo_04797
OG0000235	LYTVA_28399, LYTVA_23583	bflo_22792, bflo_12083, bflo_11065, bflo_11313, bflo_10000, bflo_13433, bflo_13432, bflo_09528, bflo_09189, bflo_19819, bflo_04584, bflo_04593
OG0000236	LYTVA_03072	bflo_16655
OG0000236	LYTVA_06365	bflo_17564
OG0000238	LYTVA_04511	bflo_23355, bflo_22808
OG0000238	LYTVA_21260, LYTVA_04828, LYTVA_26584	bflo_13165
OG0000239	LYTVA_06349	bflo_05968
OG0000239	LYTVA_09698, LYTVA_06433	bflo_02152
OG0000242	LYTVA_20520	bflo_03394, bflo_03145
OG0000245	LYTVA_18697	bflo_22692
OG0000245	LYTVA_25068, LYTVA_25070, LYTVA_25069	bflo_20961, bflo_20575
OG0000246	LYTVA_06938	bflo_17998
OG0000247	LYTVA_28288, LYTVA_01602, LYTVA_02650, LYTVA_22188	bflo_26763
OG0000248	LYTVA_10723, LYTVA_21251	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358
OG0000250	LYTVA_27749	bflo_18168, bflo_27471
OG0000250	LYTVA_28209	bflo_14740
OG0000250	LYTVA_16072, LYTVA_19814	bflo_07487
OG0000250	LYTVA_07981, LYTVA_05636	bflo_03907
OG0000251	LYTVA_10259	bflo_24803
OG0000251	LYTVA_17347	bflo_08452
OG0000251	LYTVA_03091	bflo_17944, bflo_01933, bflo_01932
OG0000253	LYTVA_22590	bflo_16616
OG0000255	LYTVA_13936	bflo_20253
OG0000255	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188
OG0000256	LYTVA_17873	bflo_15939
OG0000256	LYTVA_25028, LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366
OG0000257	LYTVA_13638	bflo_06086
OG0000257	LYTVA_27307	bflo_18300
OG0000258	LYTVA_18309	bflo_12243, bflo_27029
OG0000258	LYTVA_23522	bflo_09846
OG0000259	LYTVA_29137	bflo_17290
OG0000260	LYTVA_02941	bflo_11239
OG0000260	LYTVA_22814	bflo_10598
OG0000265	LYTVA_27683	bflo_15782
OG0000265	LYTVA_23503	bflo_11416
OG0000268	LYTVA_05677	bflo_18613
OG0000269	LYTVA_05489, LYTVA_24149, LYTVA_01038	bflo_07605, bflo_07749, bflo_07444
OG0000270	LYTVA_21600	bflo_06769
OG0000270	LYTVA_15035	bflo_17964
OG0000270	LYTVA_24403	bflo_10845
OG0000271	LYTVA_06909, LYTVA_01054, LYTVA_19544	bflo_18719, bflo_05948, bflo_05145, bflo_03702
OG0000272	LYTVA_01003	bflo_01687
OG0000275	LYTVA_10999	bflo_23854
OG0000275	LYTVA_22342	bflo_25951
OG0000275	LYTVA_25132	bflo_06993
OG0000276	LYTVA_23502	bflo_11757, bflo_11414
OG0000276	LYTVA_29277	bflo_05966
OG0000276	LYTVA_20409, LYTVA_17536	bflo_07887
OG0000277	LYTVA_08395	bflo_21003
OG0000278	LYTVA_26707	bflo_05819
OG0000278	LYTVA_29542	bflo_07463
OG0000279	LYTVA_03346, LYTVA_06494, LYTVA_18569, LYTVA_04011	bflo_07382
OG0000280	LYTVA_28845	bflo_17443, bflo_17444
OG0000280	LYTVA_21724	bflo_16410
OG0000280	LYTVA_06803	bflo_06595
OG0000281	LYTVA_17979	bflo_03462, bflo_16045, bflo_13261, bflo_13430, bflo_18051, bflo_13262
OG0000281	LYTVA_26426	bflo_07361
OG0000282	LYTVA_01761	bflo_18668
OG0000282	LYTVA_10300	bflo_10082
OG0000282	LYTVA_07993	bflo_09504
OG0000284	LYTVA_18853, LYTVA_15353, LYTVA_05389	bflo_15835
OG0000285	LYTVA_02472, LYTVA_02471, LYTVA_16191	bflo_18439, bflo_18219, bflo_09827, bflo_17238, bflo_09824, bflo_09850, bflo_24883, bflo_24881, bflo_02754, bflo_20355, bflo_06179, bflo_17153, bflo_09825, bflo_08255, bflo_13934, bflo_09883, bflo_20356
OG0000285	LYTVA_10934, LYTVA_01900, LYTVA_00819, LYTVA_10933	bflo_14693, bflo_09985
OG0000287	LYTVA_22947	bflo_10114
OG0000287	LYTVA_26280, LYTVA_13885, LYTVA_02363, LYTVA_02361, LYTVA_22051, LYTVA_11492, LYTVA_02364, LYTVA_22944	bflo_15728
OG0000287	LYTVA_23266	bflo_15997
OG0000289	LYTVA_08529	bflo_09861
OG0000289	LYTVA_08530	bflo_09862
OG0000290	LYTVA_06632, LYTVA_11129, LYTVA_02820	bflo_13988, bflo_13058
OG0000292	LYTVA_05187, LYTVA_14459, LYTVA_15980, LYTVA_27661, LYTVA_06271, LYTVA_06767, LYTVA_03654, LYTVA_10095, LYTVA_12394, LYTVA_26705, LYTVA_18131	bflo_03070, bflo_17445, bflo_07265, bflo_26441, bflo_24316, bflo_14205, bflo_26498, bflo_03184, bflo_12848, bflo_15197, bflo_17712, bflo_20206
OG0000295	LYTVA_12691, LYTVA_02154	bflo_15031, bflo_15027, bflo_15026, bflo_05281
OG0000295	LYTVA_08756, LYTVA_13817	bflo_22289, bflo_22293, bflo_22290
OG0000295	LYTVA_30195	bflo_21639
OG0000295	LYTVA_18727	bflo_23384
OG0000296	LYTVA_00283	bflo_21806
OG0000296	LYTVA_13401, LYTVA_19334	bflo_02618, bflo_25515, bflo_02743
OG0000296	LYTVA_22295	bflo_05453, bflo_26263
OG0000296	LYTVA_12833, LYTVA_28597	bflo_12924
OG0000297	LYTVA_19724, LYTVA_16431, LYTVA_13814, LYTVA_07235, LYTVA_26538, LYTVA_28956, LYTVA_21401, LYTVA_21400, LYTVA_25561, LYTVA_13594	bflo_21703
OG0000298	LYTVA_13625, LYTVA_23486, LYTVA_08908, LYTVA_14906, LYTVA_25498, LYTVA_18191, LYTVA_00148, LYTVA_12449, LYTVA_20878, LYTVA_24594, LYTVA_20516	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983
OG0000299	LYTVA_07089	bflo_05834
OG0000300	LYTVA_02514, LYTVA_02929	bflo_00967
OG0000301	LYTVA_07500	bflo_09768
OG0000302	LYTVA_01256	bflo_00916
OG0000302	LYTVA_10688, LYTVA_15097, LYTVA_22871, LYTVA_22870, LYTVA_12444, LYTVA_23420, LYTVA_26886, LYTVA_23424	bflo_24501, bflo_06288
OG0000303	LYTVA_20836	bflo_04190
OG0000305	LYTVA_16632	bflo_00776
OG0000305	LYTVA_15733	bflo_26487
OG0000306	LYTVA_05730	bflo_26863, bflo_07664
OG0000307	LYTVA_09547, LYTVA_09548	bflo_12444
OG0000307	LYTVA_10007	bflo_00646
OG0000308	LYTVA_17738, LYTVA_10665	bflo_21090
OG0000308	LYTVA_00091	bflo_23683
OG0000310	LYTVA_01202, LYTVA_01201	bflo_21800, bflo_21316, bflo_21317
OG0000310	LYTVA_05847, LYTVA_09671, LYTVA_17316, LYTVA_12375, LYTVA_07118	bflo_22698
OG0000311	LYTVA_09080	bflo_00289, bflo_15637
OG0000312	LYTVA_13219	bflo_02438, bflo_02608
OG0000312	LYTVA_30225	bflo_22345
OG0000312	LYTVA_14217	bflo_14984
OG0000313	LYTVA_13685	bflo_07081
OG0000313	LYTVA_23108	bflo_11036
OG0000314	LYTVA_08014, LYTVA_13477	bflo_14662
OG0000314	LYTVA_06213	bflo_25178
OG0000314	LYTVA_04787	bflo_14280, bflo_06129
