Motif	Factor	Evidence	Curated
GM.5.0.T-box.0001	TCONS_00008648	Orthologs	N
GM.5.0.T-box.0001	TCONS_00005387	Orthologs	N
GM.5.0.T-box.0001	TCONS_00005165	Orthologs	N
GM.5.0.T-box.0001	TCONS_00005618	Orthologs	N
GM.5.0.T-box.0001	TCONS_00018803	Orthologs	N
GM.5.0.T-box.0001	TCONS_00001049	Orthologs	N
GM.5.0.T-box.0001	TCONS_00047036	Orthologs	N
GM.5.0.bHLH.0005	TCONS_00020216	Orthologs	N
GM.5.0.bHLH.0005	TCONS_00046180	Orthologs	N
GM.5.0.bHLH.0005	TCONS_00038001	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00016792	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00025031	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00038043	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00029994	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00030792	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00011489	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00011052	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00011491	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00025030	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00023170	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031041	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031049	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031040	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031039	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031046	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00023551	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00023587	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00016646	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00021207	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00027932	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00042787	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00012810	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00012809	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00013984	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00056934	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00021581	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00021507	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00027931	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00028953	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00003496	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031188	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031211	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031189	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00031212	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00045950	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00019371	Orthologs	N
GM.5.0.Homeodomain.0005	TCONS_00048904	Orthologs	N
GM.5.0.GATA.0002	TCONS_00017935	Orthologs	N
GM.5.0.GATA.0002	TCONS_00049440	Orthologs	N
GM.5.0.RFX.0001	TCONS_00037318	Orthologs	N
GM.5.0.RFX.0001	TCONS_00020774	Orthologs	N
GM.5.0.RFX.0001	TCONS_00020784	Orthologs	N
GM.5.0.RFX.0001	TCONS_00020783	Orthologs	N
GM.5.0.RFX.0001	TCONS_00053533	Orthologs	N
GM.5.0.RFX.0001	TCONS_00056445	Orthologs	N
GM.5.0.RFX.0001	TCONS_00056016	Orthologs	N
GM.5.0.RFX.0001	TCONS_00055099	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00017935	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00049440	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00053631	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00034245	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00034241	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00034003	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00034036	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00030276	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00047519	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00030552	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00012881	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00031055	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00016565	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00038079	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00057137	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00055932	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00055933	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00055931	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00057143	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00044644	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00044645	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00043977	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00055840	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00055839	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00000865	Orthologs	N
GM.5.0.bHLH.0006	TCONS_00044845	Orthologs	N
GM.5.0.DM.0002	TCONS_00054293	Orthologs	N
GM.5.0.DM.0002	TCONS_00053458	Orthologs	N
GM.5.0.DM.0002	TCONS_00054584	Orthologs	N
GM.5.0.DM.0002	TCONS_00023670	Orthologs	N
GM.5.0.DM.0002	TCONS_00054292	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00053631	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00034245	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00034241	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00034003	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00034036	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00030276	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00047519	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00030552	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00012881	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00031055	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00016565	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00038079	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00057137	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00055932	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00055933	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00055931	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00057143	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00044644	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00044645	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00043977	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00055840	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00055839	Orthologs	N
GM.5.0.bHLH.0007	TCONS_00020216	Orthologs	N
GM.5.0.Rel.0001	TCONS_00015166	Orthologs	N
GM.5.0.Rel.0001	TCONS_00022442	Orthologs	N
GM.5.0.Rel.0001	TCONS_00035035	Orthologs	N
GM.5.0.Rel.0001	TCONS_00003488	Orthologs	N
GM.5.0.Rel.0001	TCONS_00010999	Orthologs	N
GM.5.0.Rel.0001	TCONS_00010649	Orthologs	N
GM.5.0.Rel.0001	TCONS_00030912	Orthologs	N
GM.5.0.Rel.0001	TCONS_00042821	Orthologs	N
GM.5.0.Rel.0001	TCONS_00017172	Orthologs	N
GM.5.0.Ets.0002	TCONS_00042950	Orthologs	N
GM.5.0.Ets.0002	TCONS_00023435	Orthologs	N
GM.5.0.Ets.0002	TCONS_00048577	Orthologs	N
GM.5.0.Ets.0002	TCONS_00033864	Orthologs	N
GM.5.0.Ets.0002	TCONS_00034214	Orthologs	N
GM.5.0.Ets.0002	TCONS_00034215	Orthologs	N
GM.5.0.Ets.0002	TCONS_00034216	Orthologs	N
GM.5.0.Ets.0002	TCONS_00033865	Orthologs	N
GM.5.0.Ets.0002	TCONS_00019578	Orthologs	N
GM.5.0.Paired_box.0001	TCONS_00051388	Orthologs	N
GM.5.0.Paired_box.0001	TCONS_00010942	Orthologs	N
GM.5.0.Paired_box.0001	TCONS_00048997	Orthologs	N
GM.5.0.Paired_box.0001	TCONS_00008752	Orthologs	N
GM.5.0.Paired_box.0001	TCONS_00033882	Orthologs	N
GM.5.0.Paired_box.0001	TCONS_00034370	Orthologs	N
GM.5.0.Paired_box.0001	TCONS_00023129	Orthologs	N
GM.5.0.Paired_box.0001	TCONS_00030369	Orthologs	N
GM.5.0.Sox.0003	TCONS_00025066	Orthologs	N
GM.5.0.Sox.0003	TCONS_00045275	Orthologs	N
GM.5.0.Sox.0003	TCONS_00021994	Orthologs	N
GM.5.0.Sox.0003	TCONS_00021998	Orthologs	N
GM.5.0.Sox.0003	TCONS_00007046	Orthologs	N
GM.5.0.Sox.0003	TCONS_00045354	Orthologs	N
GM.5.0.Sox.0003	TCONS_00027467	Orthologs	N
GM.5.0.Sox.0003	TCONS_00013871	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00047299	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00011336	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00055417	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00025375	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00008968	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00008967	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00029831	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00024115	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00029830	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00053632	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00042377	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00051149	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00026068	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00008966	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00052518	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00052512	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00029574	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00009611	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00029143	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00009689	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00012754	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00051990	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00051989	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00014249	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00044915	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00030938	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00007285	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00007284	Orthologs	N
GM.5.0.Forkhead.0001	TCONS_00012708	Orthologs	N
GM.5.0.MADS_box.0001	TCONS_00011911	Orthologs	N
GM.5.0.bHLH.0008	TCONS_00042229	Orthologs	N
GM.5.0.bHLH.0008	TCONS_00042277	Orthologs	N
GM.5.0.bHLH.0008	TCONS_00042276	Orthologs	N
GM.5.0.bHLH.0008	TCONS_00011327	Orthologs	N
GM.5.0.bHLH.0008	TCONS_00046850	Orthologs	N
GM.5.0.bHLH.0008	TCONS_00027823	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00015347	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00015348	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00015349	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00017786	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00014647	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00016792	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00025031	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00038043	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00029994	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00030792	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00011489	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00011052	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00011491	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00025030	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00023170	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031041	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031049	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031040	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031039	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031046	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00023551	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00023587	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00016646	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00021207	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027932	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00042787	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00012810	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00012809	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00013984	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00056934	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00021581	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00021507	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00027931	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00028953	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00003496	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031188	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031211	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031189	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00031212	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00045950	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00019371	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00048904	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00020803	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00016143	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00006015	Orthologs	N
GM.5.0.Homeodomain.0006	TCONS_00008423	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00055793	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00042177	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00042626	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00010307	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00010310	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00010312	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00010318	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00010317	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00010306	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00011657	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00010313	Orthologs	N
GM.5.0.Homeodomain.0007	TCONS_00016080	Orthologs	N
GM.5.0.SMAD.0001	TCONS_00019349	Orthologs	N
GM.5.0.SMAD.0001	TCONS_00020362	Orthologs	N
GM.5.0.SMAD.0001	TCONS_00042417	Orthologs	N
GM.5.0.SMAD.0001	TCONS_00018976	Orthologs	N
GM.5.0.Ets.0003	TCONS_00034949	Orthologs	N
GM.5.0.Ets.0003	TCONS_00017797	Orthologs	N
GM.5.0.Ets.0003	TCONS_00042950	Orthologs	N
GM.5.0.Ets.0003	TCONS_00023435	Orthologs	N
GM.5.0.Ets.0003	TCONS_00048577	Orthologs	N
GM.5.0.Ets.0003	TCONS_00033864	Orthologs	N
GM.5.0.Ets.0003	TCONS_00034214	Orthologs	N
GM.5.0.Ets.0003	TCONS_00034215	Orthologs	N
GM.5.0.Ets.0003	TCONS_00034216	Orthologs	N
GM.5.0.Ets.0003	TCONS_00033865	Orthologs	N
GM.5.0.Ets.0003	TCONS_00019578	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00003129	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00004140	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00022836	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00036467	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00024248	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00006659	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00003904	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00002941	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00002944	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00002946	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00002702	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0005	TCONS_00016058	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00008915	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00007694	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00009035	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00009028	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00038001	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00053631	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00034245	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00034241	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00034003	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00034036	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00030276	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00047519	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00030552	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00012881	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00031055	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00016565	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00038079	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00057137	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00055932	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00055933	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00055931	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00057143	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00044644	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00044645	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00043977	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00055840	Orthologs	N
GM.5.0.C2H2_ZF.0005	TCONS_00055839	Orthologs	N
GM.5.0.Nuclear_receptor.0006	TCONS_00003991	Orthologs	N
GM.5.0.Nuclear_receptor.0006	TCONS_00020355	Orthologs	N
GM.5.0.Ets.0004	TCONS_00034949	Orthologs	N
GM.5.0.E2F.0001	TCONS_00007126	Orthologs	N
GM.5.0.E2F.0001	TCONS_00017529	Orthologs	N
GM.5.0.Nuclear_receptor.0007	TCONS_00015123	Orthologs	N
GM.5.0.Nuclear_receptor.0007	TCONS_00002035	Orthologs	N
GM.5.0.Nuclear_receptor.0007	TCONS_00000870	Orthologs	N
GM.5.0.Nuclear_receptor.0007	TCONS_00029109	Orthologs	N
GM.5.0.Runt.0001	TCONS_00001186	Orthologs	N
GM.5.0.Runt.0001	TCONS_00001174	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00016080	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00030938	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00007285	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00007284	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00046780	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00011580	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00003900	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00002937	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00054588	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00042947	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00003964	Orthologs	N
GM.5.0.C2H2_ZF.0006	TCONS_00041599	Orthologs	N
GM.5.0.SAND.0001	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.T-box.0002	TCONS_00026125	Orthologs	N
GM.5.0.T-box.0002	TCONS_00008648	Orthologs	N
GM.5.0.T-box.0002	TCONS_00005387	Orthologs	N
GM.5.0.T-box.0002	TCONS_00005165	Orthologs	N
GM.5.0.T-box.0002	TCONS_00005618	Orthologs	N
GM.5.0.T-box.0002	TCONS_00018803	Orthologs	N
GM.5.0.T-box.0002	TCONS_00001049	Orthologs	N
GM.5.0.T-box.0002	TCONS_00047036	Orthologs	N
GM.5.0.Homeodomain.0008	TCONS_00010068	Orthologs	N
GM.5.0.Homeodomain.0008	TCONS_00011411	Orthologs	N
GM.5.0.Homeodomain.0008	TCONS_00010067	Orthologs	N
GM.5.0.GCM.0001	TCONS_00046107	Orthologs	N
GM.5.0.GCM.0001	TCONS_00030543	Orthologs	N
GM.5.0.GCM.0001	TCONS_00045489	Orthologs	N
GM.5.0.Homeodomain_POU.0002	TCONS_00042093	Orthologs	N
GM.5.0.Homeodomain_POU.0002	TCONS_00001951	Orthologs	N
GM.5.0.Homeodomain_POU.0002	TCONS_00017780	Orthologs	N
GM.5.0.bZIP.0005	TCONS_00053561	Orthologs	N
GM.5.0.bZIP.0005	TCONS_00034949	Orthologs	N
GM.5.0.bZIP.0005	TCONS_00014283	Orthologs	N
GM.5.0.bZIP.0005	TCONS_00008464	Orthologs	N
GM.5.0.bZIP.0005	TCONS_00038648	Orthologs	N
GM.5.0.Homeodomain.0009	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0004	TCONS_00025066	Orthologs	N
GM.5.0.Sox.0004	TCONS_00045275	Orthologs	N
GM.5.0.Sox.0004	TCONS_00021994	Orthologs	N
GM.5.0.Sox.0004	TCONS_00021998	Orthologs	N
GM.5.0.Sox.0004	TCONS_00007046	Orthologs	N
GM.5.0.Sox.0004	TCONS_00045354	Orthologs	N
GM.5.0.Sox.0004	TCONS_00027467	Orthologs	N
GM.5.0.Sox.0004	TCONS_00013871	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00046664	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00010465	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00011630	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00041695	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00041694	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00054558	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00053431	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00021202	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00019617	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00028111	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00028123	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00019811	Orthologs	N
GM.5.0.Mixed.0003	TCONS_00016058	Orthologs	N
GM.5.0.C2H2_ZF.0007	TCONS_00054648	Orthologs	N
GM.5.0.C2H2_ZF.0007	TCONS_00045498	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00016792	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00025031	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00038043	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00029994	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00030792	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00011489	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00011052	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00011491	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00025030	Orthologs	N
GM.5.0.Homeodomain.0010	TCONS_00023170	Orthologs	N
