TCONS_00011438.p1	HUMAN04755
TCONS_00005814.p1	HUMAN19749
TCONS_00004286.p1	HUMAN06357
TCONS_00054878.p1	HUMAN22857
TCONS_00004472.p1	HUMAN04742
TCONS_00036228.p1	HUMAN06820
TCONS_00033180.p1	HUMAN22290
TCONS_00054481.p1	HUMAN00855
TCONS_00024764.p1	HUMAN00893
TCONS_00043892.p1	HUMAN22389
TCONS_00031231.p1	HUMAN03296
TCONS_00035796.p1	HUMAN18175
TCONS_00012548.p1	HUMAN10653
TCONS_00054595.p1	HUMAN14289
TCONS_00047361.p1	HUMAN20346
TCONS_00032521.p1	HUMAN10064
TCONS_00006654.p1	HUMAN11781
TCONS_00015683.p1	HUMAN29480
TCONS_00010525.p1	HUMAN16853
TCONS_00019355.p1	HUMAN20732
TCONS_00053746.p1	HUMAN10116
TCONS_00017068.p1	HUMAN16564
TCONS_00011055.p1	HUMAN09238
TCONS_00004694.p1	HUMAN07107
TCONS_00040219.p1	HUMAN19565
TCONS_00028386.p1	HUMAN01261
TCONS_00004019.p1	HUMAN26127
TCONS_00037980.p1	HUMAN04323
TCONS_00027563.p1	HUMAN03796
TCONS_00056621.p1	HUMAN02968
TCONS_00027139.p1	HUMAN22226
TCONS_00000188.p1	HUMAN25453
TCONS_00024351.p1	HUMAN29475
TCONS_00010774.p1	HUMAN08595
TCONS_00047444.p1	HUMAN20958
TCONS_00048233.p1	HUMAN06710
TCONS_00057047.p1	HUMAN01064
TCONS_00003545.p1	HUMAN00518
TCONS_00027677.p1	HUMAN03685
TCONS_00026143.p1	HUMAN03712
TCONS_00026050.p1	HUMAN17145
TCONS_00028459.p1	HUMAN10699
TCONS_00056677.p1	HUMAN02917
TCONS_00047577.p1	HUMAN06756
TCONS_00027679.p1	HUMAN17117
TCONS_00009907.p1	HUMAN08653
TCONS_00044057.p1	HUMAN22836
TCONS_00002856.p1	HUMAN03611
TCONS_00006349.p1	HUMAN07133
TCONS_00042529.p1	HUMAN05431
TCONS_00037741.p1	HUMAN04460
TCONS_00003654.p1	HUMAN26567
TCONS_00026167.p1	HUMAN03182
TCONS_00025906.p1	HUMAN27678
TCONS_00053410.p1	HUMAN00846
TCONS_00018965.p1	HUMAN01660
TCONS_00056111.p1	HUMAN23880
TCONS_00043698.p1	HUMAN09179
TCONS_00021800.p1	HUMAN21648
TCONS_00028208.p1	HUMAN23585
TCONS_00042670.p1	HUMAN30201
TCONS_00019367.p1	HUMAN20816
TCONS_00056761.p1	HUMAN20568
TCONS_00041920.p1	HUMAN03574
TCONS_00051028.p1	HUMAN26686
TCONS_00041596.p1	HUMAN22362
TCONS_00002763.p1	HUMAN18160
TCONS_00056025.p1	HUMAN26118
TCONS_00009375.p1	HUMAN24471
TCONS_00007950.p1	HUMAN09163
TCONS_00015543.p1	HUMAN11498
TCONS_00048131.p1	HUMAN06227
TCONS_00020533.p1	HUMAN18179
TCONS_00047626.p1	HUMAN26787
TCONS_00053878.p1	HUMAN14787
TCONS_00008640.p1	HUMAN11638
TCONS_00029982.p1	HUMAN24690
TCONS_00046407.p1	HUMAN25759
TCONS_00028336.p1	HUMAN28937
TCONS_00008056.p1	HUMAN19237
TCONS_00055464.p1	HUMAN17673
TCONS_00024001.p1	HUMAN06839
TCONS_00054240.p1	HUMAN22117
TCONS_00053299.p1	HUMAN28454
TCONS_00005302.p1	HUMAN07224
TCONS_00019170.p1	HUMAN13999
TCONS_00013753.p1	HUMAN12116
TCONS_00028692.p1	HUMAN23694
TCONS_00002011.p1	HUMAN20316
TCONS_00019241.p1	HUMAN04709
TCONS_00056290.p1	HUMAN25989
TCONS_00053193.p1	HUMAN17252
TCONS_00050672.p1	HUMAN21869
TCONS_00010056.p1	HUMAN09338
TCONS_00002699.p1	HUMAN02986
TCONS_00014403.p1	HUMAN13376
TCONS_00013728.p1	HUMAN12171
TCONS_00053253.p1	HUMAN01057
TCONS_00045585.p1	HUMAN24562
TCONS_00027448.p1	HUMAN28662
TCONS_00045108.p1	HUMAN16704
TCONS_00030156.p1	HUMAN03228
TCONS_00017035.p1	HUMAN18511
TCONS_00042722.p1	HUMAN10330
TCONS_00009642.p1	HUMAN08381
TCONS_00013913.p1	HUMAN25976
TCONS_00028516.p1	HUMAN09891
TCONS_00048359.p1	HUMAN26906
TCONS_00019120.p1	HUMAN13913
TCONS_00047284.p1	HUMAN26499
TCONS_00005399.p1	HUMAN15334
TCONS_00046200.p1	HUMAN13843
TCONS_00015489.p1	HUMAN24819
TCONS_00001800.p1	HUMAN17441
TCONS_00004477.p1	HUMAN11360
TCONS_00014928.p1	HUMAN29446
TCONS_00020637.p1	HUMAN12719
TCONS_00010255.p1	HUMAN25867
TCONS_00028296.p1	HUMAN09449
TCONS_00011491.p1	HUMAN08442
TCONS_00015610.p1	HUMAN16338
TCONS_00023549.p1	HUMAN04150
TCONS_00054256.p1	HUMAN14617
TCONS_00014779.p1	HUMAN02299
TCONS_00006322.p1	HUMAN07216
TCONS_00054334.p1	HUMAN17640
TCONS_00047617.p1	HUMAN21110
TCONS_00056288.p1	HUMAN17723
TCONS_00052872.p1	HUMAN10156
TCONS_00036441.p1	HUMAN05058
TCONS_00012629.p1	HUMAN16385
TCONS_00010216.p1	HUMAN09309
TCONS_00053627.p1	HUMAN01206
TCONS_00026600.p1	HUMAN27580
TCONS_00046290.p1	HUMAN00650
TCONS_00010602.p1	HUMAN16817
TCONS_00055842.p1	HUMAN12761
TCONS_00005799.p1	HUMAN07333
TCONS_00026447.p1	HUMAN27715
TCONS_00011653.p1	HUMAN16850
TCONS_00042949.p1	HUMAN23178
TCONS_00042417.p1	HUMAN22921
TCONS_00006088.p1	HUMAN12293
TCONS_00007979.p1	HUMAN18952
TCONS_00026046.p1	HUMAN27574
TCONS_00019281.p1	HUMAN17967
TCONS_00004771.p1	HUMAN07349
TCONS_00019063.p1	HUMAN14276
TCONS_00020254.p1	HUMAN17871
TCONS_00042164.p1	HUMAN22409
TCONS_00033470.p1	HUMAN19590
TCONS_00030918.p1	HUMAN27411
TCONS_00055752.p1	HUMAN28948
TCONS_00032921.p1	HUMAN13929
TCONS_00053945.p1	HUMAN14773
TCONS_00026219.p1	HUMAN22132
TCONS_00026918.p1	HUMAN03751
TCONS_00031162.p1	HUMAN22720
TCONS_00015771.p1	HUMAN29159
TCONS_00019342.p1	HUMAN23504
TCONS_00026083.p1	HUMAN05376
TCONS_00038519.p1	HUMAN21363
TCONS_00014282.p1	HUMAN12049
TCONS_00020362.p1	HUMAN09682
TCONS_00048453.p1	HUMAN05768
TCONS_00050869.p1	HUMAN21790
TCONS_00013498.p1	HUMAN25364
TCONS_00043175.p1	HUMAN23043
TCONS_00012044.p1	HUMAN18988
TCONS_00028245.p1	HUMAN23329
TCONS_00015424.p1	HUMAN02242
TCONS_00054620.p1	HUMAN29036
TCONS_00010442.p1	HUMAN02696
TCONS_00027474.p1	HUMAN03444
TCONS_00042477.p1	HUMAN07516
TCONS_00000409.p1	HUMAN25642
TCONS_00027923.p1	HUMAN30131
TCONS_00043223.p1	HUMAN20842
TCONS_00047280.p1	HUMAN02901
TCONS_00047865.p1	HUMAN21471
TCONS_00005728.p1	HUMAN07220
TCONS_00005176.p1	HUMAN26376
TCONS_00018242.p1	HUMAN21751
TCONS_00007485.p1	HUMAN10989
TCONS_00052529.p1	HUMAN14256
TCONS_00054699.p1	HUMAN01040
TCONS_00013691.p1	HUMAN12055
TCONS_00010744.p1	HUMAN08526
TCONS_00012688.p1	HUMAN20273
TCONS_00011702.p1	HUMAN08791
TCONS_00016430.p1	HUMAN24737
TCONS_00051879.p1	HUMAN00009
TCONS_00026935.p1	HUMAN27404
TCONS_00001363.p1	HUMAN20603
TCONS_00027232.p1	HUMAN27711
TCONS_00057226.p1	HUMAN09871
TCONS_00005147.p1	HUMAN26401
TCONS_00013980.p1	HUMAN12373
TCONS_00016337.p1	HUMAN29187
TCONS_00014163.p1	HUMAN28716
TCONS_00055329.p1	HUMAN28488
TCONS_00008504.p1	HUMAN11615
TCONS_00028144.p1	HUMAN23718
TCONS_00049810.p1	HUMAN06210
TCONS_00026820.p1	HUMAN17260
TCONS_00007987.p1	HUMAN11260
TCONS_00054005.p1	HUMAN14187
TCONS_00055451.p1	HUMAN27205
TCONS_00002401.p1	HUMAN25336
TCONS_00052008.p1	HUMAN21874
TCONS_00026939.p1	HUMAN24226
TCONS_00017739.p1	HUMAN13775
TCONS_00054994.p1	HUMAN08369
TCONS_00053814.p1	HUMAN17978
TCONS_00002910.p1	HUMAN18005
TCONS_00015692.p1	HUMAN29326
TCONS_00015576.p1	HUMAN01263
TCONS_00015366.p1	HUMAN29340
TCONS_00053171.p1	HUMAN00943
TCONS_00048188.p1	HUMAN26823
TCONS_00037567.p1	HUMAN04452
TCONS_00049657.p1	HUMAN02885
TCONS_00027928.p1	HUMAN23449
TCONS_00002976.p1	HUMAN06290
TCONS_00006059.p1	HUMAN04609
TCONS_00047924.p1	HUMAN30498
TCONS_00015547.p1	HUMAN01236
TCONS_00015166.p1	HUMAN24783
TCONS_00012995.p1	HUMAN26604
TCONS_00009152.p1	HUMAN28386
TCONS_00002776.p1	HUMAN18207
TCONS_00023777.p1	HUMAN16027
TCONS_00001713.p1	HUMAN19586
TCONS_00024305.p1	HUMAN06974
TCONS_00030712.p1	HUMAN23005
TCONS_00029761.p2	HUMAN28935
TCONS_00005156.p1	HUMAN12460
TCONS_00026061.p1	HUMAN17345
TCONS_00012906.p1	HUMAN13417
TCONS_00019222.p1	HUMAN30399
TCONS_00043404.p1	HUMAN07728
TCONS_00056560.p1	HUMAN07406
TCONS_00020514.p1	HUMAN18986
TCONS_00020792.p1	HUMAN12783
TCONS_00029132.p1	HUMAN25498
TCONS_00048115.p1	HUMAN29800
TCONS_00026946.p1	HUMAN26273
TCONS_00045657.p1	HUMAN28359
TCONS_00024407.p1	HUMAN06844
TCONS_00056649.p1	HUMAN26528
TCONS_00047616.p1	HUMAN05769
TCONS_00020865.p1	HUMAN07790
TCONS_00029445.p1	HUMAN15036
TCONS_00010930.p1	HUMAN16835
TCONS_00043163.p1	HUMAN17399
TCONS_00051034.p1	HUMAN16722
TCONS_00012570.p1	HUMAN13313
TCONS_00006276.p1	HUMAN07324
TCONS_00010986.p1	HUMAN08545
TCONS_00049476.p1	HUMAN06730
TCONS_00046498.p1	HUMAN01167
TCONS_00026582.p1	HUMAN06776
TCONS_00050628.p1	HUMAN00241
TCONS_00027214.p1	HUMAN03518
TCONS_00024858.p1	HUMAN15517
TCONS_00018759.p1	HUMAN19323
TCONS_00054283.p1	HUMAN01073
TCONS_00019245.p1	HUMAN12123
TCONS_00027915.p1	HUMAN14411
TCONS_00008215.p1	HUMAN11463
TCONS_00041663.p1	HUMAN05147
TCONS_00021164.p1	HUMAN11873
TCONS_00056652.p1	HUMAN13157
TCONS_00054244.p1	HUMAN14849
TCONS_00017783.p1	HUMAN02003
TCONS_00029313.p1	HUMAN28520
TCONS_00020743.p1	HUMAN23663
TCONS_00038524.p1	HUMAN21360
TCONS_00011874.p1	HUMAN08335
TCONS_00011932.p1	HUMAN08344
TCONS_00019574.p1	HUMAN26012
TCONS_00027119.p1	HUMAN29254
TCONS_00000901.p1	HUMAN16675
TCONS_00004166.p1	HUMAN02987
TCONS_00054345.p1	HUMAN01069
TCONS_00014590.p1	HUMAN13561
TCONS_00055264.p1	HUMAN20526
TCONS_00051944.p1	HUMAN00190
TCONS_00003775.p1	HUMAN23203
TCONS_00023683.p1	HUMAN19946
TCONS_00015773.p1	HUMAN29416
TCONS_00009656.p1	HUMAN08674
TCONS_00001535.p1	HUMAN28682
TCONS_00027612.p1	HUMAN03547
TCONS_00015926.p1	HUMAN07767
TCONS_00014181.p1	HUMAN10215
TCONS_00051611.p1	HUMAN20796
TCONS_00054001.p1	HUMAN01992
TCONS_00048927.p1	HUMAN04396
TCONS_00047726.p1	HUMAN26981
TCONS_00027565.p1	HUMAN18619
TCONS_00009854.p1	HUMAN08308
TCONS_00026177.p1	HUMAN17355
TCONS_00048049.p1	HUMAN06241
TCONS_00017935.p1	HUMAN27433
TCONS_00008481.p1	HUMAN13757
TCONS_00053562.p1	HUMAN01061
TCONS_00043861.p1	HUMAN22373
TCONS_00027055.p1	HUMAN22257
TCONS_00010941.p1	HUMAN08322
TCONS_00010802.p1	HUMAN09318
TCONS_00010412.p1	HUMAN18709
TCONS_00051905.p1	HUMAN17410
TCONS_00013237.p1	HUMAN13588
TCONS_00053391.p1	HUMAN10513
TCONS_00011014.p1	HUMAN08482
TCONS_00006444.p1	HUMAN12281
TCONS_00003884.p1	HUMAN17065
TCONS_00038940.p1	HUMAN20349
TCONS_00049775.p1	HUMAN26946
TCONS_00038216.p1	HUMAN06196
TCONS_00045494.p1	HUMAN24511
TCONS_00017237.p1	HUMAN26914
TCONS_00056699.p1	HUMAN11534
TCONS_00016660.p1	HUMAN02219
TCONS_00021662.p1	HUMAN05168
TCONS_00015024.p1	HUMAN29249
TCONS_00010468.p1	HUMAN02636
TCONS_00024244.p1	HUMAN06399
TCONS_00008118.p1	HUMAN11625
TCONS_00016696.p1	HUMAN02241
TCONS_00015106.p1	HUMAN02055
TCONS_00007279.p1	HUMAN18824
TCONS_00000518.p1	HUMAN25340
TCONS_00046419.p1	HUMAN27887
TCONS_00040411.p1	HUMAN15323
TCONS_00029573.p1	HUMAN09392
TCONS_00020192.p1	HUMAN12794
TCONS_00025080.p1	HUMAN15961
TCONS_00011169.p1	HUMAN25730
TCONS_00043984.p1	HUMAN22919
TCONS_00006214.p1	HUMAN25477
TCONS_00041604.p1	HUMAN24141
TCONS_00021863.p1	HUMAN29749
TCONS_00048045.p1	HUMAN21478
TCONS_00054872.p1	HUMAN03005
TCONS_00038588.p1	HUMAN29045
TCONS_00047585.p1	HUMAN20375
TCONS_00030629.p1	HUMAN22830
TCONS_00019533.p1	HUMAN27336
TCONS_00050120.p1	HUMAN11801
TCONS_00015718.p2	HUMAN02229
TCONS_00014747.p1	HUMAN29305
TCONS_00043743.p1	HUMAN28090
TCONS_00031086.p1	HUMAN27502
TCONS_00012252.p1	HUMAN01487
TCONS_00013077.p1	HUMAN25926
TCONS_00046722.p1	HUMAN23840
TCONS_00056173.p1	HUMAN07583
TCONS_00023784.p1	HUMAN05492
TCONS_00012647.p1	HUMAN25983
TCONS_00041793.p1	HUMAN23044
TCONS_00008156.p1	HUMAN08140
TCONS_00020265.p1	HUMAN17772
TCONS_00005996.p1	HUMAN10848
TCONS_00009341.p1	HUMAN18571
TCONS_00011117.p1	HUMAN16862
TCONS_00003985.p1	HUMAN18126
TCONS_00016143.p1	HUMAN02197
TCONS_00024330.p1	HUMAN08917
TCONS_00051471.p1	HUMAN00244
TCONS_00004695.p1	HUMAN07325
TCONS_00020526.p1	HUMAN18165
TCONS_00042690.p1	HUMAN07535
TCONS_00022372.p1	HUMAN18527
TCONS_00011581.p1	HUMAN08455
TCONS_00026256.p1	HUMAN03603
TCONS_00036890.p1	HUMAN21855
TCONS_00020100.p1	HUMAN28200
TCONS_00017921.p1	HUMAN05738
TCONS_00056645.p1	HUMAN06410
TCONS_00023551.p1	HUMAN04380
TCONS_00029332.p1	HUMAN03197
TCONS_00051163.p1	HUMAN05890
TCONS_00006814.p1	HUMAN05904
TCONS_00026863.p1	HUMAN24240
TCONS_00011165.p1	HUMAN08804
TCONS_00052233.p1	HUMAN00442
TCONS_00005809.p1	HUMAN04993
TCONS_00049014.p1	HUMAN02850
TCONS_00031340.p1	HUMAN22606
TCONS_00016007.p1	HUMAN08406
TCONS_00048638.p1	HUMAN30564
TCONS_00013464.p1	HUMAN10238
TCONS_00014773.p1	HUMAN29167
TCONS_00028799.p1	HUMAN23735
TCONS_00012933.p1	HUMAN06925
TCONS_00019102.p1	HUMAN20827
TCONS_00049155.p1	HUMAN20874
TCONS_00012900.p1	HUMAN13177
TCONS_00011971.p1	HUMAN02578
TCONS_00031349.p1	HUMAN22632
TCONS_00021923.p1	HUMAN21847
TCONS_00022739.p1	HUMAN07649
TCONS_00016855.p1	HUMAN26437
TCONS_00053192.p1	HUMAN01074
TCONS_00015665.p1	HUMAN29065
TCONS_00011440.p1	HUMAN25009
TCONS_00037079.p1	HUMAN28831
TCONS_00028123.p1	HUMAN23588
TCONS_00023464.p1	HUMAN03890
TCONS_00009655.p1	HUMAN08676
TCONS_00042430.p1	HUMAN11992
TCONS_00010500.p1	HUMAN08730
TCONS_00035515.p1	HUMAN05713
TCONS_00027913.p1	HUMAN10020
TCONS_00014219.p1	HUMAN24839
TCONS_00022745.p1	HUMAN30336
TCONS_00026468.p1	HUMAN25783
TCONS_00044175.p1	HUMAN23066
TCONS_00051131.p1	HUMAN00821
TCONS_00018947.p1	HUMAN27297
TCONS_00014155.p1	HUMAN15485
TCONS_00007117.p1	HUMAN11393
TCONS_00028450.p1	HUMAN17977
TCONS_00047218.p1	HUMAN26960
TCONS_00054220.p1	HUMAN16605
TCONS_00054786.p1	HUMAN13992
TCONS_00016800.p1	HUMAN25549
TCONS_00025265.p1	HUMAN04340
TCONS_00030618.p1	HUMAN23905
TCONS_00011694.p1	HUMAN28973
TCONS_00027067.p1	HUMAN27736
TCONS_00021214.p1	HUMAN21536
TCONS_00000118.p1	HUMAN05300
TCONS_00005043.p1	HUMAN07360
TCONS_00030942.p1	HUMAN22601
TCONS_00029301.p1	HUMAN23692
TCONS_00003484.p1	HUMAN25132
TCONS_00053948.p1	HUMAN14430
TCONS_00048122.p1	HUMAN29838
TCONS_00046681.p1	HUMAN27791
TCONS_00002093.p1	HUMAN05540
TCONS_00048643.p1	HUMAN29937
TCONS_00009586.p1	HUMAN08601
TCONS_00009970.p1	HUMAN16948
TCONS_00019578.p1	HUMAN26009
TCONS_00016683.p1	HUMAN29202
TCONS_00001555.p1	HUMAN25476
TCONS_00053785.p1	HUMAN01051
TCONS_00053858.p1	HUMAN20876
TCONS_00027117.p1	HUMAN03711
TCONS_00009120.p1	HUMAN18961
TCONS_00009257.p1	HUMAN19068
TCONS_00031450.p1	HUMAN22783
TCONS_00049146.p1	HUMAN15790
TCONS_00011225.p1	HUMAN04849
TCONS_00035289.p1	HUMAN10114
TCONS_00016810.p1	HUMAN13794
TCONS_00047987.p1	HUMAN30530
TCONS_00010401.p1	HUMAN08148
TCONS_00021625.p1	HUMAN18538
TCONS_00025434.p1	HUMAN04421
TCONS_00055094.p1	HUMAN00201
TCONS_00013878.p1	HUMAN13473
TCONS_00034974.p1	HUMAN05604
TCONS_00010118.p1	HUMAN09366
TCONS_00046090.p1	HUMAN14829
TCONS_00054919.p1	HUMAN02239
TCONS_00004172.p1	HUMAN26539
TCONS_00010550.p1	HUMAN08978
TCONS_00002718.p1	HUMAN12847
TCONS_00031841.p1	HUMAN23707
TCONS_00018076.p1	HUMAN05366
TCONS_00041129.p1	HUMAN05734
TCONS_00016320.p1	HUMAN24899
TCONS_00027443.p1	HUMAN07400
TCONS_00006927.p1	HUMAN23139
TCONS_00019761.p1	HUMAN08217
TCONS_00010381.p1	HUMAN18726
TCONS_00051720.p1	HUMAN18014
TCONS_00008560.p1	HUMAN11587
TCONS_00003122.p1	HUMAN12664
TCONS_00049609.p1	HUMAN20371
TCONS_00039818.p1	HUMAN04908
TCONS_00053239.p1	HUMAN14584
TCONS_00022906.p1	HUMAN07896
TCONS_00044843.p1	HUMAN28766
TCONS_00014293.p1	HUMAN20081
TCONS_00038069.p1	HUMAN24915
TCONS_00021801.p1	HUMAN07772
TCONS_00041245.p1	HUMAN22786
TCONS_00001314.p1	HUMAN30035
TCONS_00012573.p1	HUMAN20106
TCONS_00016857.p1	HUMAN24489
TCONS_00016684.p1	HUMAN28927
TCONS_00049813.p1	HUMAN02887
TCONS_00048789.p1	HUMAN24063
TCONS_00015421.p1	HUMAN11682
TCONS_00026018.p1	HUMAN10273
TCONS_00005889.p1	HUMAN13089
TCONS_00006472.p1	HUMAN29248
TCONS_00007360.p1	HUMAN11348
TCONS_00010143.p1	HUMAN02500
TCONS_00057313.p1	HUMAN18481
TCONS_00012733.p1	HUMAN23892
TCONS_00014992.p1	HUMAN17514
TCONS_00029913.p1	HUMAN22594
TCONS_00054353.p1	HUMAN05473
TCONS_00015481.p1	HUMAN01235
TCONS_00050643.p1	HUMAN18393
TCONS_00037684.p1	HUMAN07073
TCONS_00047447.p1	HUMAN02888
TCONS_00021573.p1	HUMAN18524
TCONS_00016340.p1	HUMAN01170
TCONS_00026602.p1	HUMAN17132
TCONS_00027252.p1	HUMAN03683
TCONS_00026112.p1	HUMAN03429
TCONS_00003642.p1	HUMAN02928
TCONS_00002355.p1	HUMAN29720
TCONS_00050829.p1	HUMAN26537
TCONS_00054892.p1	HUMAN28125
TCONS_00032730.p1	HUMAN00856
TCONS_00048222.p1	HUMAN15325
TCONS_00023137.p1	HUMAN26939
TCONS_00020044.p1	HUMAN12827
TCONS_00054384.p1	HUMAN28899
TCONS_00012437.p1	HUMAN05088
TCONS_00004282.p1	HUMAN20223
TCONS_00033348.p1	HUMAN12521
TCONS_00014775.p1	HUMAN14602
TCONS_00055783.p1	HUMAN05772
TCONS_00031876.p1	HUMAN09739
TCONS_00013104.p1	HUMAN20150
TCONS_00037548.p1	HUMAN20927
TCONS_00026000.p1	HUMAN18626
TCONS_00030681.p1	HUMAN03290
TCONS_00000219.p1	HUMAN26510
TCONS_00000395.p1	HUMAN07496
TCONS_00018159.p1	HUMAN27902
TCONS_00002920.p1	HUMAN15886
TCONS_00051114.p1	HUMAN18518
TCONS_00030348.p1	HUMAN03582
TCONS_00029748.p1	HUMAN00433
TCONS_00011557.p1	HUMAN06713
TCONS_00047301.p1	HUMAN23411
TCONS_00030324.p1	HUMAN03533
TCONS_00011629.p1	HUMAN02697
TCONS_00050548.p1	HUMAN00825
TCONS_00052162.p1	HUMAN05858
TCONS_00002849.p1	HUMAN07168
TCONS_00014455.p1	HUMAN13644
TCONS_00016378.p1	HUMAN02145
TCONS_00005157.p1	HUMAN11703
TCONS_00005245.p1	HUMAN06200
TCONS_00000495.p1	HUMAN02090
TCONS_00019068.p1	HUMAN28793
TCONS_00048357.p1	HUMAN05789
TCONS_00030230.p1	HUMAN03127
TCONS_00001275.p1	HUMAN05311
TCONS_00010329.p1	HUMAN15597
TCONS_00022494.p1	HUMAN26711
TCONS_00016456.p1	HUMAN29302
TCONS_00027932.p1	HUMAN23524
TCONS_00012141.p1	HUMAN08892
TCONS_00020830.p1	HUMAN26590
TCONS_00006676.p1	HUMAN07273
TCONS_00033177.p1	HUMAN23186
TCONS_00046680.p1	HUMAN25575
TCONS_00001516.p1	HUMAN10034
TCONS_00053107.p1	HUMAN28467
TCONS_00020899.p1	HUMAN11975
TCONS_00005564.p1	HUMAN07138
TCONS_00009031.p1	HUMAN19134
TCONS_00029483.p1	HUMAN10005
TCONS_00019749.p1	HUMAN24414
TCONS_00028069.p1	HUMAN28618
TCONS_00042945.p1	HUMAN22854
TCONS_00011254.p1	HUMAN04932
TCONS_00009190.p1	HUMAN20560
TCONS_00026098.p1	HUMAN27519
TCONS_00038376.p1	HUMAN05691
TCONS_00043901.p1	HUMAN22336
TCONS_00052218.p1	HUMAN21606
TCONS_00043407.p1	HUMAN30022
TCONS_00020803.p1	HUMAN17549
TCONS_00047408.p1	HUMAN06963
TCONS_00053661.p1	HUMAN01156
TCONS_00026165.p1	HUMAN03670
TCONS_00007794.p1	HUMAN27929
TCONS_00043853.p1	HUMAN22758
TCONS_00004460.p1	HUMAN04840
TCONS_00012110.p1	HUMAN16796
TCONS_00052235.p1	HUMAN00077
TCONS_00029270.p1	HUMAN23739
TCONS_00009979.p1	HUMAN08875
TCONS_00010065.p1	HUMAN15775
TCONS_00030209.p1	HUMAN23119
TCONS_00050076.p1	HUMAN18500
TCONS_00006410.p1	HUMAN05823
TCONS_00017933.p1	HUMAN00625
TCONS_00055986.p1	HUMAN17985
TCONS_00054852.p1	HUMAN17822
TCONS_00048312.p1	HUMAN26867
TCONS_00030825.p1	HUMAN03273
TCONS_00052058.p1	HUMAN00159
TCONS_00012047.p1	HUMAN19375
TCONS_00042081.p1	HUMAN28709
TCONS_00001313.p1	HUMAN25667
TCONS_00015577.p1	HUMAN30265
TCONS_00019945.p1	HUMAN01634
TCONS_00009804.p1	HUMAN08371
TCONS_00029161.p1	HUMAN22451
TCONS_00029079.p1	HUMAN04300
TCONS_00002190.p1	HUMAN00644
TCONS_00018934.p1	HUMAN14386
TCONS_00009390.p1	HUMAN11208
TCONS_00010575.p1	HUMAN16851
TCONS_00003656.p1	HUMAN21509
TCONS_00007189.p1	HUMAN11019
TCONS_00003437.p1	HUMAN20602
TCONS_00019224.p1	HUMAN06651
TCONS_00007005.p1	HUMAN28051
TCONS_00011107.p1	HUMAN09292
TCONS_00029431.p1	HUMAN09798
TCONS_00016895.p1	HUMAN05600
TCONS_00042360.p1	HUMAN22561
TCONS_00005030.p1	HUMAN03895
TCONS_00010544.p1	HUMAN15867
TCONS_00012534.p1	HUMAN06061
TCONS_00017152.p1	HUMAN13409
TCONS_00025198.p1	HUMAN06979
TCONS_00049262.p1	HUMAN26779
TCONS_00028393.p1	HUMAN28656
TCONS_00012213.p1	HUMAN02710
TCONS_00043123.p1	HUMAN05134
TCONS_00004645.p1	HUMAN07219
TCONS_00012239.p1	HUMAN10181
TCONS_00012686.p1	HUMAN10728
TCONS_00017172.p1	HUMAN21252
TCONS_00017602.p1	HUMAN15248
TCONS_00025438.p1	HUMAN05831
TCONS_00048975.p1	HUMAN20525
TCONS_00029645.p1	HUMAN09899
TCONS_00036511.p1	HUMAN02385
TCONS_00010741.p1	HUMAN15491
TCONS_00011401.p1	HUMAN17072
TCONS_00011982.p1	HUMAN08985
TCONS_00019247.p1	HUMAN09697
TCONS_00052744.p1	HUMAN01283
TCONS_00049637.p1	HUMAN28866
TCONS_00047783.p1	HUMAN28882
TCONS_00003544.p1	HUMAN09222
TCONS_00056846.p1	HUMAN06534
TCONS_00032805.p1	HUMAN17995
TCONS_00020219.p1	HUMAN15070
TCONS_00048807.p1	HUMAN26954
TCONS_00014010.p1	HUMAN13426
TCONS_00011154.p1	HUMAN15605
TCONS_00016685.p1	HUMAN01214
TCONS_00024021.p1	HUMAN05800
TCONS_00011352.p1	HUMAN02511
TCONS_00042683.p1	HUMAN23131
TCONS_00006170.p1	HUMAN26396
TCONS_00012592.p1	HUMAN12973
TCONS_00037709.p1	HUMAN07022
TCONS_00041972.p1	HUMAN00550
TCONS_00012480.p1	HUMAN20704
TCONS_00019650.p1	HUMAN01264
TCONS_00006429.p1	HUMAN19981
TCONS_00010776.p1	HUMAN08598
TCONS_00029474.p1	HUMAN09894
TCONS_00001354.p1	HUMAN25640
TCONS_00042829.p1	HUMAN07724
TCONS_00014652.p1	HUMAN29447
TCONS_00028161.p1	HUMAN23475
TCONS_00056089.p1	HUMAN02984
TCONS_00049666.p1	HUMAN19757
TCONS_00048137.p1	HUMAN20492
TCONS_00011020.p1	HUMAN08313
TCONS_00007323.p1	HUMAN11014
TCONS_00042240.p1	HUMAN24132
TCONS_00019272.p1	HUMAN06596
TCONS_00003636.p1	HUMAN17934
TCONS_00011216.p1	HUMAN08260
TCONS_00012837.p1	HUMAN18021
TCONS_00022205.p1	HUMAN30223
TCONS_00011261.p1	HUMAN04889
TCONS_00011766.p1	HUMAN08754
TCONS_00006553.p1	HUMAN20387
TCONS_00044867.p1	HUMAN27864
TCONS_00008402.p1	HUMAN11665
TCONS_00028290.p1	HUMAN13967
TCONS_00048978.p1	HUMAN21111
TCONS_00018101.p1	HUMAN22332
TCONS_00003167.p1	HUMAN17921
TCONS_00028826.p1	HUMAN23725
TCONS_00015964.p1	HUMAN29057
TCONS_00043769.p1	HUMAN07520
TCONS_00026465.p1	HUMAN22124
