TCONS_00000015.p1	HUMAN05967
TCONS_00002154.p1	HUMAN22543
TCONS_00002154.p1	HUMAN22544
TCONS_00002156.p1	HUMAN25396
TCONS_00002157.p1	HUMAN11213
TCONS_00002157.p1	HUMAN26177
TCONS_00002157.p1	HUMAN26178
TCONS_00002163.p1	HUMAN25725
TCONS_00002164.p1	HUMAN21171
TCONS_00002164.p1	HUMAN25511
TCONS_00002164.p1	HUMAN30395
TCONS_00002167.p1	HUMAN19950
TCONS_00002167.p1	HUMAN30394
TCONS_00002169.p1	HUMAN25515
TCONS_00002172.p1	HUMAN25513
TCONS_00002185.p1	HUMAN05203
TCONS_00002185.p1	HUMAN25316
TCONS_00002186.p1	HUMAN05331
TCONS_00002186.p1	HUMAN05332
TCONS_00002186.p1	HUMAN30019
TCONS_00002187.p1	HUMAN19439
TCONS_00002187.p1	HUMAN19440
TCONS_00002187.p1	HUMAN19441
TCONS_00002187.p1	HUMAN19442
TCONS_00002187.p1	HUMAN19443
TCONS_00002188.p1	HUMAN19507
TCONS_00002189.p1	HUMAN25506
TCONS_00002190.p1	HUMAN00644
TCONS_00002190.p1	HUMAN21390
TCONS_00002190.p1	HUMAN21391
TCONS_00002190.p1	HUMAN25507
TCONS_00002203.p1	HUMAN08232
TCONS_00002204.p1	HUMAN19181
TCONS_00002215.p1	HUMAN08052
TCONS_00002219.p1	HUMAN08049
TCONS_00002225.p1	HUMAN21279
TCONS_00002226.p1	HUMAN18598
TCONS_00002226.p1	HUMAN18601
TCONS_00002226.p1	HUMAN18605
TCONS_00002237.p1	HUMAN07228
TCONS_00002237.p1	HUMAN12235
TCONS_00002237.p1	HUMAN27256
TCONS_00002241.p1	HUMAN00647
TCONS_00002241.p1	HUMAN25662
TCONS_00002242.p1	HUMAN05316
TCONS_00002242.p1	HUMAN05317
TCONS_00002242.p1	HUMAN05318
TCONS_00002242.p1	HUMAN20433
TCONS_00002242.p1	HUMAN24353
TCONS_00002242.p1	HUMAN24921
TCONS_00002242.p1	HUMAN25699
TCONS_00002242.p1	HUMAN26912
TCONS_00002246.p1	HUMAN19466
TCONS_00002246.p1	HUMAN19467
TCONS_00002246.p1	HUMAN19468
TCONS_00002255.p1	HUMAN19427
TCONS_00002255.p1	HUMAN19428
TCONS_00002255.p1	HUMAN25765
TCONS_00002256.p1	HUMAN21192
TCONS_00002270.p1	HUMAN25467
TCONS_00002283.p1	HUMAN25796
TCONS_00002283.p1	HUMAN25797
TCONS_00002283.p1	HUMAN25798
TCONS_00002283.p1	HUMAN25799
TCONS_00002283.p1	HUMAN25800
TCONS_00002285.p1	HUMAN07485
TCONS_00002286.p1	HUMAN19383
TCONS_00002286.p1	HUMAN25397
TCONS_00002289.p1	HUMAN01481
TCONS_00002289.p1	HUMAN01482
TCONS_00002304.p1	HUMAN00504
TCONS_00002305.p1	HUMAN29726
TCONS_00002307.p1	HUMAN25420
TCONS_00002311.p1	HUMAN25673
TCONS_00002313.p1	HUMAN00562
TCONS_00002321.p1	HUMAN03995
TCONS_00002321.p1	HUMAN04517
TCONS_00002333.p1	HUMAN05389
TCONS_00002344.p1	HUMAN04480
TCONS_00002344.p1	HUMAN05322
TCONS_00002344.p1	HUMAN05327
TCONS_00002346.p1	HUMAN05448
TCONS_00002347.p1	HUMAN29707
TCONS_00002351.p1	HUMAN05173
TCONS_00002351.p1	HUMAN05174
TCONS_00002353.p1	HUMAN25516
TCONS_00002354.p1	HUMAN29669
TCONS_00002354.p1	HUMAN29670
TCONS_00002355.p1	HUMAN29720
TCONS_00002355.p1	HUMAN29721
TCONS_00002363.p1	HUMAN03720
TCONS_00002363.p1	HUMAN03721
TCONS_00002369.p1	HUMAN25712
TCONS_00002369.p1	HUMAN29713
TCONS_00002380.p1	HUMAN19483
TCONS_00002381.p1	HUMAN16690
TCONS_00002381.p1	HUMAN16691
TCONS_00002381.p1	HUMAN19478
TCONS_00002381.p1	HUMAN28669
TCONS_00002382.p1	HUMAN19479
TCONS_00002382.p1	HUMAN19480
TCONS_00002384.p1	HUMAN25428
TCONS_00002388.p1	HUMAN25512
TCONS_00002389.p1	HUMAN19431
TCONS_00002390.p1	HUMAN25310
TCONS_00002392.p1	HUMAN00451
TCONS_00002392.p1	HUMAN17551
TCONS_00002399.p1	HUMAN25664
TCONS_00002399.p1	HUMAN29643
TCONS_00002401.p1	HUMAN25336
TCONS_00002401.p1	HUMAN25337
TCONS_00002402.p1	HUMAN25717
TCONS_00002403.p1	HUMAN07466
TCONS_00002403.p1	HUMAN07467
TCONS_00002411.p1	HUMAN21236
TCONS_00002447.p1	HUMAN08242
TCONS_00002447.p1	HUMAN21369
TCONS_00002447.p1	HUMAN25705
TCONS_00002447.p1	HUMAN25706
TCONS_00002514.p1	HUMAN01075
TCONS_00002514.p1	HUMAN26289
TCONS_00002528.p1	HUMAN08568
TCONS_00002528.p1	HUMAN08569
TCONS_00002528.p1	HUMAN08570
TCONS_00002528.p1	HUMAN15510
TCONS_00002528.p1	HUMAN15511
TCONS_00002528.p1	HUMAN16896
TCONS_00002531.p1	HUMAN18712
TCONS_00002531.p1	HUMAN18714
TCONS_00002536.p1	HUMAN01748
TCONS_00002536.p1	HUMAN07964
TCONS_00002537.p1	HUMAN09362
TCONS_00002537.p1	HUMAN25065
TCONS_00002537.p1	HUMAN25066
TCONS_00002541.p1	HUMAN15836
TCONS_00002544.p1	HUMAN12931
TCONS_00002546.p1	HUMAN06430
TCONS_00002546.p1	HUMAN06431
TCONS_00002546.p1	HUMAN17757
TCONS_00002547.p1	HUMAN06432
TCONS_00002547.p1	HUMAN06433
TCONS_00002547.p1	HUMAN17756
TCONS_00002547.p1	HUMAN28952
TCONS_00002552.p1	HUMAN07938
TCONS_00002552.p1	HUMAN11511
TCONS_00002552.p1	HUMAN15048
TCONS_00002552.p1	HUMAN15051
TCONS_00002552.p1	HUMAN19762
TCONS_00002552.p1	HUMAN19763
TCONS_00002552.p1	HUMAN25211
TCONS_00002552.p1	HUMAN25388
TCONS_00002552.p1	HUMAN25389
TCONS_00002552.p1	HUMAN28550
TCONS_00002552.p1	HUMAN29684
TCONS_00002552.p1	HUMAN30253
TCONS_00002563.p1	HUMAN06604
TCONS_00002574.p1	HUMAN06602
TCONS_00002574.p1	HUMAN12536
TCONS_00002574.p1	HUMAN18161
TCONS_00002574.p1	HUMAN26323
TCONS_00002576.p1	HUMAN03028
TCONS_00002576.p1	HUMAN18128
TCONS_00002576.p1	HUMAN18129
TCONS_00002581.p1	HUMAN17543
TCONS_00002581.p1	HUMAN17790
TCONS_00002581.p1	HUMAN17794
TCONS_00002581.p1	HUMAN27300
TCONS_00002581.p1	HUMAN27301
TCONS_00002583.p1	HUMAN21511
TCONS_00002583.p1	HUMAN21514
TCONS_00002583.p1	HUMAN21515
TCONS_00002586.p1	HUMAN17937
TCONS_00002591.p1	HUMAN18010
TCONS_00002591.p1	HUMAN18011
TCONS_00002596.p1	HUMAN02740
TCONS_00002596.p1	HUMAN24904
TCONS_00002599.p1	HUMAN12733
TCONS_00002600.p1	HUMAN16424
TCONS_00002600.p1	HUMAN18219
TCONS_00002600.p1	HUMAN30347
TCONS_00002617.p1	HUMAN25278
TCONS_00002619.p1	HUMAN18086
TCONS_00002619.p1	HUMAN25994
TCONS_00002619.p1	HUMAN25995
TCONS_00002643.p1	HUMAN25101
TCONS_00002643.p1	HUMAN25102
TCONS_00002645.p1	HUMAN17956
TCONS_00002645.p1	HUMAN17957
TCONS_00002648.p1	HUMAN07833
TCONS_00002651.p1	HUMAN04689
TCONS_00002654.p1	HUMAN08879
TCONS_00002654.p1	HUMAN08881
TCONS_00002654.p1	HUMAN17009
TCONS_00002654.p1	HUMAN25939
TCONS_00002660.p1	HUMAN06426
TCONS_00002660.p1	HUMAN06427
TCONS_00002660.p1	HUMAN12772
TCONS_00002660.p1	HUMAN17166
TCONS_00002660.p1	HUMAN17167
TCONS_00002660.p1	HUMAN17789
TCONS_00002660.p1	HUMAN18288
TCONS_00002660.p1	HUMAN18289
TCONS_00002660.p1	HUMAN20607
TCONS_00002660.p1	HUMAN22502
TCONS_00002660.p1	HUMAN22503
TCONS_00002660.p1	HUMAN23904
TCONS_00002660.p1	HUMAN27264
TCONS_00002666.p1	HUMAN18711
TCONS_00002667.p1	HUMAN18066
TCONS_00002668.p1	HUMAN01022
TCONS_00002668.p1	HUMAN01166
TCONS_00002668.p1	HUMAN02337
TCONS_00002668.p1	HUMAN02362
TCONS_00002668.p1	HUMAN02363
TCONS_00002668.p1	HUMAN04289
TCONS_00002668.p1	HUMAN06813
TCONS_00002668.p1	HUMAN06903
TCONS_00002668.p1	HUMAN06905
TCONS_00002668.p1	HUMAN10270
TCONS_00002668.p1	HUMAN17203
TCONS_00002668.p1	HUMAN19603
TCONS_00002668.p1	HUMAN21757
TCONS_00002668.p1	HUMAN21969
TCONS_00002668.p1	HUMAN23875
TCONS_00002668.p1	HUMAN28872
TCONS_00002668.p1	HUMAN30427
TCONS_00002668.p1	HUMAN30497
TCONS_00002671.p1	HUMAN05226
TCONS_00002671.p1	HUMAN26773
TCONS_00002675.p1	HUMAN18449
TCONS_00002675.p1	HUMAN18450
TCONS_00002675.p1	HUMAN18451
TCONS_00002675.p1	HUMAN18452
TCONS_00002675.p1	HUMAN18453
TCONS_00002675.p1	HUMAN18454
TCONS_00002678.p1	HUMAN18068
TCONS_00002698.p1	HUMAN17854
TCONS_00002698.p1	HUMAN17855
TCONS_00002698.p1	HUMAN17856
TCONS_00002698.p1	HUMAN20695
TCONS_00002698.p1	HUMAN20696
TCONS_00002698.p1	HUMAN20697
TCONS_00002699.p1	HUMAN02986
TCONS_00002699.p1	HUMAN11047
TCONS_00002702.p1	HUMAN02019
TCONS_00002702.p1	HUMAN02020
TCONS_00002702.p1	HUMAN12556
TCONS_00002702.p1	HUMAN20598
TCONS_00002702.p1	HUMAN20599
TCONS_00002703.p1	HUMAN25597
TCONS_00002718.p1	HUMAN12842
TCONS_00002718.p1	HUMAN12843
TCONS_00002718.p1	HUMAN12844
TCONS_00002718.p1	HUMAN12845
TCONS_00002718.p1	HUMAN12847
TCONS_00002720.p1	HUMAN12846
TCONS_00002723.p1	HUMAN12956
TCONS_00002723.p1	HUMAN12957
TCONS_00002723.p1	HUMAN26564
TCONS_00002725.p1	HUMAN02593
TCONS_00002725.p1	HUMAN12839
TCONS_00002727.p1	HUMAN06329
TCONS_00002728.p1	HUMAN06328
TCONS_00002728.p1	HUMAN18234
TCONS_00002758.p1	HUMAN03411
TCONS_00002758.p1	HUMAN03412
TCONS_00002759.p1	HUMAN06413
TCONS_00002762.p1	HUMAN18238
TCONS_00002762.p1	HUMAN18239
TCONS_00002762.p1	HUMAN18240
TCONS_00002762.p1	HUMAN18241
TCONS_00002763.p1	HUMAN18160
TCONS_00002767.p1	HUMAN17924
TCONS_00002767.p1	HUMAN26080
TCONS_00002767.p1	HUMAN28235
TCONS_00002769.p1	HUMAN17767
TCONS_00002769.p1	HUMAN23199
TCONS_00002772.p1	HUMAN01445
TCONS_00002775.p1	HUMAN06373
TCONS_00002776.p1	HUMAN18207
TCONS_00002780.p1	HUMAN06361
TCONS_00002780.p1	HUMAN12678
TCONS_00002780.p1	HUMAN20579
TCONS_00002801.p1	HUMAN30521
TCONS_00002806.p1	HUMAN05418
TCONS_00002827.p1	HUMAN07670
TCONS_00002827.p1	HUMAN07671
TCONS_00002837.p1	HUMAN14367
TCONS_00002839.p1	HUMAN18141
TCONS_00002849.p1	HUMAN07168
TCONS_00002849.p1	HUMAN28721
TCONS_00002855.p1	HUMAN06597
TCONS_00002855.p1	HUMAN06598
TCONS_00002855.p1	HUMAN12674
TCONS_00002855.p1	HUMAN12676
TCONS_00002855.p1	HUMAN12677
TCONS_00002855.p1	HUMAN18441
TCONS_00002855.p1	HUMAN18443
TCONS_00002855.p1	HUMAN20581
TCONS_00002855.p1	HUMAN20582
TCONS_00002856.p1	HUMAN03611
TCONS_00002862.p1	HUMAN09547
TCONS_00002862.p1	HUMAN10110
TCONS_00002862.p1	HUMAN28788
TCONS_00002865.p1	HUMAN06709
TCONS_00002865.p1	HUMAN18215
TCONS_00002865.p1	HUMAN18216
TCONS_00002865.p1	HUMAN20670
TCONS_00002865.p1	HUMAN20672
TCONS_00002865.p1	HUMAN20673
TCONS_00002865.p1	HUMAN20674
TCONS_00002867.p1	HUMAN19195
TCONS_00002870.p1	HUMAN06641
TCONS_00002871.p1	HUMAN03451
TCONS_00002871.p1	HUMAN03452
TCONS_00002873.p1	HUMAN21507
TCONS_00002873.p1	HUMAN21508
TCONS_00002875.p1	HUMAN13150
TCONS_00002875.p1	HUMAN13152
TCONS_00002875.p1	HUMAN17601
TCONS_00002876.p1	HUMAN02994
TCONS_00002876.p1	HUMAN06708
TCONS_00002876.p1	HUMAN17225
TCONS_00002876.p1	HUMAN18217
TCONS_00002876.p1	HUMAN18218
TCONS_00002876.p1	HUMAN20675
TCONS_00002876.p1	HUMAN26004
TCONS_00002876.p1	HUMAN26005
TCONS_00002876.p1	HUMAN26006
TCONS_00002876.p1	HUMAN26007
TCONS_00002876.p1	HUMAN29107
TCONS_00002888.p1	HUMAN26294
TCONS_00002892.p1	HUMAN06471
TCONS_00002892.p1	HUMAN12572
TCONS_00002892.p1	HUMAN18196
TCONS_00002892.p1	HUMAN18197
TCONS_00002892.p1	HUMAN18198
TCONS_00002892.p1	HUMAN18199
TCONS_00002892.p1	HUMAN18200
TCONS_00002892.p1	HUMAN26292
TCONS_00002892.p1	HUMAN26293
TCONS_00002894.p1	HUMAN06267
TCONS_00002894.p1	HUMAN08341
TCONS_00002894.p1	HUMAN14273
TCONS_00002894.p1	HUMAN16960
TCONS_00002894.p1	HUMAN26832
TCONS_00002894.p1	HUMAN29979
TCONS_00002901.p1	HUMAN19294
TCONS_00002901.p1	HUMAN20238
TCONS_00002903.p1	HUMAN10521
TCONS_00002904.p1	HUMAN02988
TCONS_00002904.p1	HUMAN12749
TCONS_00002904.p1	HUMAN18073
TCONS_00002904.p1	HUMAN18074
TCONS_00002906.p1	HUMAN12522
TCONS_00002909.p1	HUMAN21907
TCONS_00002910.p1	HUMAN06616
TCONS_00002910.p1	HUMAN18004
TCONS_00002910.p1	HUMAN18005
TCONS_00002911.p1	HUMAN08686
TCONS_00002918.p1	HUMAN08363
TCONS_00002918.p1	HUMAN08364
TCONS_00002919.p1	HUMAN04929
TCONS_00002919.p1	HUMAN18766
TCONS_00002919.p1	HUMAN18772
TCONS_00002919.p1	HUMAN18776
TCONS_00002919.p1	HUMAN21924
TCONS_00002920.p1	HUMAN15886
TCONS_00002922.p1	HUMAN01113
TCONS_00002922.p1	HUMAN01114
TCONS_00002922.p1	HUMAN06537
TCONS_00002922.p1	HUMAN14629
TCONS_00002922.p1	HUMAN15014
TCONS_00002922.p1	HUMAN17946
TCONS_00002922.p1	HUMAN17947
TCONS_00002922.p1	HUMAN23382
TCONS_00002922.p1	HUMAN23383
TCONS_00002922.p1	HUMAN23384
TCONS_00002922.p1	HUMAN26153
TCONS_00002924.p1	HUMAN12560
TCONS_00002928.p1	HUMAN20475
TCONS_00002929.p1	HUMAN20720
TCONS_00002931.p1	HUMAN02971
TCONS_00002931.p1	HUMAN17849
TCONS_00002936.p1	HUMAN17882
TCONS_00002937.p1	HUMAN04316
TCONS_00002937.p1	HUMAN06490
TCONS_00002937.p1	HUMAN17850
TCONS_00002937.p1	HUMAN17881
TCONS_00002937.p1	HUMAN26043
TCONS_00002941.p1	HUMAN06479
TCONS_00002941.p1	HUMAN06480
TCONS_00002941.p1	HUMAN12566
TCONS_00002941.p1	HUMAN12567
TCONS_00002941.p1	HUMAN12568
TCONS_00002941.p1	HUMAN20600
TCONS_00002941.p1	HUMAN20601
TCONS_00002950.p1	HUMAN21865
TCONS_00002950.p1	HUMAN21866
TCONS_00002955.p1	HUMAN02597
TCONS_00002955.p1	HUMAN02598
TCONS_00002955.p1	HUMAN02599
TCONS_00002955.p1	HUMAN02600
TCONS_00002955.p1	HUMAN02601
TCONS_00002973.p1	HUMAN20817
TCONS_00002976.p1	HUMAN06290
TCONS_00002976.p1	HUMAN06291
TCONS_00002976.p1	HUMAN06292
TCONS_00002976.p1	HUMAN06293
TCONS_00002993.p1	HUMAN09956
TCONS_00002993.p1	HUMAN23536
TCONS_00002995.p1	HUMAN26301
TCONS_00002996.p1	HUMAN26164
TCONS_00002996.p1	HUMAN26165
TCONS_00003000.p1	HUMAN02099
TCONS_00003003.p1	HUMAN06601
TCONS_00003007.p1	HUMAN06548
TCONS_00003007.p1	HUMAN06549
TCONS_00003007.p1	HUMAN17943
TCONS_00003007.p1	HUMAN26151
TCONS_00003013.p1	HUMAN17602
TCONS_00003015.p1	HUMAN26083
TCONS_00003020.p1	HUMAN26126
TCONS_00003034.p1	HUMAN18075
TCONS_00003034.p1	HUMAN20801
TCONS_00003037.p1	HUMAN18082
TCONS_00003037.p1	HUMAN18083
TCONS_00003040.p1	HUMAN24538
TCONS_00003041.p1	HUMAN04014
TCONS_00003041.p1	HUMAN04017
TCONS_00003041.p1	HUMAN04038
TCONS_00003041.p1	HUMAN04512
TCONS_00003041.p1	HUMAN06302
TCONS_00003041.p1	HUMAN24695
TCONS_00003041.p1	HUMAN30340
TCONS_00003051.p1	HUMAN29011
TCONS_00003055.p1	HUMAN12868
TCONS_00003067.p1	HUMAN12863
TCONS_00003067.p1	HUMAN12864
TCONS_00003074.p1	HUMAN26722
TCONS_00003081.p1	HUMAN21240
TCONS_00003087.p1	HUMAN18064
TCONS_00003087.p1	HUMAN18067
TCONS_00003089.p1	HUMAN00322
TCONS_00003089.p1	HUMAN18061
TCONS_00003089.p1	HUMAN18062
TCONS_00003089.p1	HUMAN18063
TCONS_00003089.p1	HUMAN18065
TCONS_00003094.p1	HUMAN02038
TCONS_00003102.p1	HUMAN25198
TCONS_00003102.p1	HUMAN25199
TCONS_00003102.p1	HUMAN25200
TCONS_00003105.p1	HUMAN28959
TCONS_00003109.p1	HUMAN17750
TCONS_00003116.p1	HUMAN12662
TCONS_00003122.p1	HUMAN12664
TCONS_00003127.p1	HUMAN17938
TCONS_00003127.p1	HUMAN20588
TCONS_00003127.p1	HUMAN20589
TCONS_00003127.p1	HUMAN20591
TCONS_00003127.p1	HUMAN20592
TCONS_00003127.p1	HUMAN20593
TCONS_00003133.p1	HUMAN06654
TCONS_00003133.p1	HUMAN14532
TCONS_00003133.p1	HUMAN17698
TCONS_00003157.p1	HUMAN17948
TCONS_00003167.p1	HUMAN12867
TCONS_00003167.p1	HUMAN17921
TCONS_00003167.p1	HUMAN26084
TCONS_00003167.p1	HUMAN26085
TCONS_00003172.p1	HUMAN20797
TCONS_00003183.p1	HUMAN03204
TCONS_00003186.p1	HUMAN01717
TCONS_00003186.p1	HUMAN01718
TCONS_00003189.p1	HUMAN14893
TCONS_00003212.p1	HUMAN05990
TCONS_00003218.p1	HUMAN26538
TCONS_00003234.p1	HUMAN12650
TCONS_00003234.p1	HUMAN18069
TCONS_00003234.p1	HUMAN20721
TCONS_00003234.p1	HUMAN20722
TCONS_00003234.p1	HUMAN20724
TCONS_00003247.p1	HUMAN05944
TCONS_00003247.p1	HUMAN11879
TCONS_00003251.p1	HUMAN15429
TCONS_00003272.p1	HUMAN03171
TCONS_00003306.p1	HUMAN06091
TCONS_00003306.p1	HUMAN06092
TCONS_00003306.p1	HUMAN12805
TCONS_00003306.p1	HUMAN12806
TCONS_00003306.p1	HUMAN20676
TCONS_00003309.p1	HUMAN19624
TCONS_00003309.p1	HUMAN19625
TCONS_00003309.p1	HUMAN19626
TCONS_00003376.p1	HUMAN23284
TCONS_00003384.p1	HUMAN04570
TCONS_00003400.p1	HUMAN03030
TCONS_00003400.p1	HUMAN18130
TCONS_00003400.p1	HUMAN27629
TCONS_00003400.p1	HUMAN28116
TCONS_00003405.p1	HUMAN18076
TCONS_00003405.p1	HUMAN26530
TCONS_00003410.p1	HUMAN24828
TCONS_00003410.p1	HUMAN24829
TCONS_00003410.p1	HUMAN24832
TCONS_00003418.p1	HUMAN18761
TCONS_00003437.p1	HUMAN12570
TCONS_00003437.p1	HUMAN20602
TCONS_00003441.p1	HUMAN08959
TCONS_00003441.p1	HUMAN08960
TCONS_00003441.p1	HUMAN15785
TCONS_00003451.p1	HUMAN06614
TCONS_00003451.p1	HUMAN06615
TCONS_00003452.p1	HUMAN28307
TCONS_00003461.p1	HUMAN16885
TCONS_00003466.p1	HUMAN25078
TCONS_00003468.p1	HUMAN04954
TCONS_00003470.p1	HUMAN02561
TCONS_00003470.p1	HUMAN02562
TCONS_00003470.p1	HUMAN08898
TCONS_00003470.p1	HUMAN08899
TCONS_00003470.p1	HUMAN15800
TCONS_00003470.p1	HUMAN15801
TCONS_00003471.p1	HUMAN08252
TCONS_00003471.p1	HUMAN21004
TCONS_00003471.p1	HUMAN30353
TCONS_00003472.p1	HUMAN09249
TCONS_00003472.p1	HUMAN15451
TCONS_00003472.p1	HUMAN15452
TCONS_00003472.p1	HUMAN17055
TCONS_00003472.p1	HUMAN17056
TCONS_00003480.p1	HUMAN16792
TCONS_00003481.p1	HUMAN08350
TCONS_00003482.p1	HUMAN08893
TCONS_00003483.p1	HUMAN08562
TCONS_00003484.p1	HUMAN03251
TCONS_00003484.p1	HUMAN04953
TCONS_00003484.p1	HUMAN25132
TCONS_00003487.p1	HUMAN08638
TCONS_00003488.p1	HUMAN08309
TCONS_00003488.p1	HUMAN25135
TCONS_00003489.p1	HUMAN02524
TCONS_00003489.p1	HUMAN02525
TCONS_00003490.p1	HUMAN02622
TCONS_00003491.p1	HUMAN18846
TCONS_00003492.p1	HUMAN02680
TCONS_00003492.p1	HUMAN04814
TCONS_00003492.p1	HUMAN04815
TCONS_00003492.p1	HUMAN08403
TCONS_00003492.p1	HUMAN08404
TCONS_00003495.p1	HUMAN08972
TCONS_00003495.p1	HUMAN08973
TCONS_00003496.p1	HUMAN08640
TCONS_00003496.p1	HUMAN18782
TCONS_00003496.p1	HUMAN18783
TCONS_00003497.p1	HUMAN08913
TCONS_00003497.p1	HUMAN25106
TCONS_00003497.p1	HUMAN25107
TCONS_00003499.p1	HUMAN02670
TCONS_00003499.p1	HUMAN02671
TCONS_00003499.p1	HUMAN08456
TCONS_00003503.p1	HUMAN11684
TCONS_00003503.p1	HUMAN11685
TCONS_00003503.p1	HUMAN11686
TCONS_00003503.p1	HUMAN11688
TCONS_00003503.p1	HUMAN11689
TCONS_00003506.p1	HUMAN08424
TCONS_00003511.p1	HUMAN08782
TCONS_00003534.p1	HUMAN02664
TCONS_00003536.p1	HUMAN08563
TCONS_00003536.p1	HUMAN08564
TCONS_00003536.p1	HUMAN08565
TCONS_00003540.p1	HUMAN04717
TCONS_00003540.p1	HUMAN09020
TCONS_00003540.p1	HUMAN09021
TCONS_00003540.p1	HUMAN16892
TCONS_00003540.p1	HUMAN16893
TCONS_00003543.p1	HUMAN08538
TCONS_00003543.p1	HUMAN08539
TCONS_00003544.p1	HUMAN09222
TCONS_00003545.p1	HUMAN00518
TCONS_00003546.p1	HUMAN15802
TCONS_00003546.p1	HUMAN15803
TCONS_00003548.p1	HUMAN17842
TCONS_00003548.p1	HUMAN17843
TCONS_00003555.p1	HUMAN10352
TCONS_00003563.p1	HUMAN06603
TCONS_00003563.p1	HUMAN12537
TCONS_00003563.p1	HUMAN26322
TCONS_00003567.p1	HUMAN06576
TCONS_00003570.p1	HUMAN21405
TCONS_00003570.p1	HUMAN21406
TCONS_00003571.p1	HUMAN06371
TCONS_00003580.p1	HUMAN21513
TCONS_00003583.p1	HUMAN12565
TCONS_00003584.p1	HUMAN26230
TCONS_00003600.p1	HUMAN21920
TCONS_00003602.p1	HUMAN25103
TCONS_00003602.p1	HUMAN25104
TCONS_00003603.p1	HUMAN02497
TCONS_00003603.p1	HUMAN08697
TCONS_00003603.p1	HUMAN08698
TCONS_00003604.p1	HUMAN26067
TCONS_00003607.p1	HUMAN16929
TCONS_00003607.p1	HUMAN16930
TCONS_00003607.p1	HUMAN16931
TCONS_00003609.p1	HUMAN17043
TCONS_00003609.p1	HUMAN17044
TCONS_00003611.p1	HUMAN04738
TCONS_00003612.p1	HUMAN12651
TCONS_00003612.p1	HUMAN20719
TCONS_00003618.p1	HUMAN21064
TCONS_00003622.p1	HUMAN14009
TCONS_00003622.p1	HUMAN18271
TCONS_00003624.p1	HUMAN10994
TCONS_00003624.p1	HUMAN18815
TCONS_00003624.p1	HUMAN24420
TCONS_00003626.p1	HUMAN05747
TCONS_00003626.p1	HUMAN19370
TCONS_00003626.p1	HUMAN19845
TCONS_00003628.p1	HUMAN01185
TCONS_00003628.p1	HUMAN18274
TCONS_00003628.p1	HUMAN21404
TCONS_00003628.p1	HUMAN24855
TCONS_00003629.p1	HUMAN02312
TCONS_00003629.p1	HUMAN04444
TCONS_00003629.p1	HUMAN05495
TCONS_00003629.p1	HUMAN07002
TCONS_00003629.p1	HUMAN13674
TCONS_00003629.p1	HUMAN17929
TCONS_00003629.p1	HUMAN27355
TCONS_00003630.p1	HUMAN18281
TCONS_00003634.p1	HUMAN18974
TCONS_00003635.p1	HUMAN00481
TCONS_00003635.p1	HUMAN03195
TCONS_00003635.p1	HUMAN09986
TCONS_00003635.p1	HUMAN17930
TCONS_00003635.p1	HUMAN17931
TCONS_00003635.p1	HUMAN17932
TCONS_00003635.p1	HUMAN17933
TCONS_00003635.p1	HUMAN23036
TCONS_00003635.p1	HUMAN23037
TCONS_00003635.p1	HUMAN23849
TCONS_00003636.p1	HUMAN17934
TCONS_00003641.p1	HUMAN12706
TCONS_00003641.p1	HUMAN12707
TCONS_00003642.p1	HUMAN02928
TCONS_00003642.p1	HUMAN06310
TCONS_00003642.p1	HUMAN06311
TCONS_00003642.p1	HUMAN06313
TCONS_00003642.p1	HUMAN12516
TCONS_00003642.p1	HUMAN12517
TCONS_00003642.p1	HUMAN17733
TCONS_00003642.p1	HUMAN17734
TCONS_00003642.p1	HUMAN17737
TCONS_00003654.p1	HUMAN12953
TCONS_00003654.p1	HUMAN12954
TCONS_00003654.p1	HUMAN26567
TCONS_00003656.p1	HUMAN21509
TCONS_00003659.p1	HUMAN02592
TCONS_00003659.p1	HUMAN12840
TCONS_00003659.p1	HUMAN12841
TCONS_00003662.p1	HUMAN18072
TCONS_00003675.p1	HUMAN17672
TCONS_00003677.p1	HUMAN06414
TCONS_00003677.p1	HUMAN17809
TCONS_00003677.p1	HUMAN20700
TCONS_00003678.p1	HUMAN12759
TCONS_00003686.p1	HUMAN12849
TCONS_00003686.p1	HUMAN12851
TCONS_00003697.p1	HUMAN15585
TCONS_00003697.p1	HUMAN15586
TCONS_00003697.p1	HUMAN25896
TCONS_00003702.p1	HUMAN12502
TCONS_00003706.p1	HUMAN02375
TCONS_00003706.p1	HUMAN02376
TCONS_00003711.p1	HUMAN06429
TCONS_00003711.p1	HUMAN23198
TCONS_00003726.p1	HUMAN17677
TCONS_00003726.p1	HUMAN17678
TCONS_00003736.p1	HUMAN02416
TCONS_00003736.p1	HUMAN06726
TCONS_00003736.p1	HUMAN20442
TCONS_00003740.p1	HUMAN26169
TCONS_00003740.p1	HUMAN26170
TCONS_00003745.p1	HUMAN26167
TCONS_00003745.p1	HUMAN26168
TCONS_00003775.p1	HUMAN06680
TCONS_00003775.p1	HUMAN07872
TCONS_00003775.p1	HUMAN07873
TCONS_00003775.p1	HUMAN07875
TCONS_00003775.p1	HUMAN21410
TCONS_00003775.p1	HUMAN21411
TCONS_00003775.p1	HUMAN21413
TCONS_00003775.p1	HUMAN23203
TCONS_00003781.p1	HUMAN06358
TCONS_00003781.p1	HUMAN18045
TCONS_00003781.p1	HUMAN18046
TCONS_00003784.p1	HUMAN06362
TCONS_00003784.p1	HUMAN06363
