TCONS_00041617.p1	STRPU_05295
TCONS_00026027.p1	STRPU_10366
TCONS_00027833.p1	STRPU_10274
TCONS_00018843.p1	STRPU_11656
TCONS_00026861.p1	STRPU_09713
TCONS_00053961.p1	STRPU_19062
TCONS_00031070.p1	STRPU_04055
TCONS_00000585.p1	STRPU_17774
TCONS_00003569.p1	STRPU_16363
TCONS_00006928.p1	STRPU_14216
TCONS_00050555.p1	STRPU_11207
TCONS_00009348.p1	STRPU_25419
TCONS_00003832.p1	STRPU_25117
TCONS_00012094.p1	STRPU_25014
TCONS_00056856.p1	STRPU_13958
TCONS_00026982.p1	STRPU_09462
TCONS_00019410.p1	STRPU_23393
TCONS_00055023.p1	STRPU_01609
TCONS_00054488.p1	STRPU_19069
TCONS_00017547.p1	STRPU_01051
TCONS_00025760.p1	STRPU_12931
TCONS_00015366.p1	STRPU_01211
TCONS_00004818.p1	STRPU_15500
TCONS_00031378.p1	STRPU_04376
TCONS_00026419.p1	STRPU_09320
TCONS_00005433.p1	STRPU_15402
TCONS_00023388.p1	STRPU_12470
TCONS_00010574.p1	STRPU_21850
TCONS_00010844.p1	STRPU_20951
TCONS_00053779.p1	STRPU_01133
TCONS_00053557.p1	STRPU_03475
TCONS_00044185.p1	STRPU_04989
TCONS_00022396.p1	STRPU_05961
TCONS_00010831.p1	STRPU_21819
TCONS_00019332.p1	STRPU_10247
TCONS_00017952.p1	STRPU_24548
TCONS_00035602.p1	STRPU_03997
TCONS_00042835.p1	STRPU_05366
TCONS_00038037.p1	STRPU_12036
TCONS_00003567.p1	STRPU_25194
TCONS_00037773.p1	STRPU_11629
TCONS_00029817.p1	STRPU_26727
TCONS_00055485.p1	STRPU_06384
TCONS_00049475.p1	STRPU_01969
TCONS_00041639.p1	STRPU_13975
TCONS_00000855.p1	STRPU_17892
TCONS_00037741.p1	STRPU_01702
TCONS_00049483.p1	STRPU_23893
TCONS_00047999.p1	STRPU_20474
TCONS_00049476.p1	STRPU_23268
TCONS_00042166.p1	STRPU_05423
TCONS_00044997.p1	STRPU_19726
TCONS_00049453.p1	STRPU_22598
TCONS_00021568.p1	STRPU_06567
TCONS_00035428.p1	STRPU_02922
TCONS_00006803.p1	STRPU_02493
TCONS_00026084.p1	STRPU_25340
TCONS_00041620.p1	STRPU_04942
TCONS_00046527.p1	STRPU_07958
TCONS_00007437.p1	STRPU_25358
TCONS_00053848.p1	STRPU_10129
TCONS_00021653.p1	STRPU_06097
TCONS_00001195.p1	STRPU_17796
TCONS_00015699.p1	STRPU_20394
TCONS_00025650.p1	STRPU_12550
TCONS_00016079.p1	STRPU_19644
TCONS_00003546.p1	STRPU_20670
TCONS_00011739.p1	STRPU_20862
TCONS_00010442.p1	STRPU_21624
TCONS_00044650.p1	STRPU_24947
TCONS_00011226.p1	STRPU_12366
TCONS_00004472.p1	STRPU_20828
TCONS_00028756.p1	STRPU_26598
TCONS_00016534.p1	STRPU_19592
TCONS_00035707.p1	STRPU_03361
TCONS_00024797.p1	STRPU_12314
TCONS_00008152.p1	STRPU_25370
TCONS_00008381.p1	STRPU_26252
TCONS_00031295.p1	STRPU_04886
TCONS_00030505.p1	STRPU_04416
TCONS_00009628.p1	STRPU_21014
TCONS_00028728.p1	STRPU_27063
TCONS_00030924.p1	STRPU_04864
TCONS_00008655.p1	STRPU_25598
TCONS_00052824.p1	STRPU_18631
TCONS_00021035.p1	STRPU_06593
TCONS_00012823.p1	STRPU_08115
TCONS_00056848.p1	STRPU_13950
TCONS_00028344.p1	STRPU_26788
TCONS_00005275.p1	STRPU_02475
TCONS_00029554.p1	STRPU_26234
TCONS_00051522.p1	STRPU_11013
TCONS_00027098.p1	STRPU_10317
TCONS_00050656.p1	STRPU_00344
TCONS_00027069.p1	STRPU_09954
TCONS_00010383.p1	STRPU_21223
TCONS_00012981.p1	STRPU_08550
TCONS_00043841.p1	STRPU_05316
TCONS_00047597.p1	STRPU_23582
TCONS_00015347.p1	STRPU_20028
TCONS_00026046.p1	STRPU_10209
TCONS_00046631.p1	STRPU_03674
TCONS_00038770.p1	STRPU_24443
TCONS_00013866.p1	STRPU_08669
TCONS_00007662.p1	STRPU_25608
TCONS_00011168.p1	STRPU_21284
TCONS_00022435.p1	STRPU_06236
TCONS_00006654.p1	STRPU_14827
TCONS_00042554.p1	STRPU_05721
TCONS_00006307.p1	STRPU_14635
TCONS_00008656.p1	STRPU_25532
TCONS_00009605.p1	STRPU_21636
TCONS_00004590.p1	STRPU_14289
TCONS_00005532.p1	STRPU_14387
TCONS_00043235.p1	STRPU_05258
TCONS_00053607.p1	STRPU_19286
TCONS_00054049.p1	STRPU_18617
TCONS_00041604.p1	STRPU_09294
TCONS_00056726.p1	STRPU_13545
TCONS_00047273.p1	STRPU_23155
TCONS_00046692.p1	STRPU_07788
TCONS_00036174.p1	STRPU_12037
TCONS_00028966.p1	STRPU_27257
TCONS_00026215.p1	STRPU_08092
TCONS_00010845.p1	STRPU_21875
TCONS_00049725.p1	STRPU_22797
TCONS_00039338.p1	STRPU_03467
TCONS_00027133.p1	STRPU_10140
TCONS_00008016.p1	STRPU_25734
TCONS_00006389.p1	STRPU_15075
TCONS_00004772.p1	STRPU_14726
TCONS_00014568.p1	STRPU_08351
TCONS_00004979.p1	STRPU_15582
TCONS_00020618.p1	STRPU_22040
TCONS_00056542.p1	STRPU_13521
TCONS_00012754.p1	STRPU_08417
TCONS_00051517.p1	STRPU_00565
TCONS_00028614.p1	STRPU_26642
TCONS_00002907.p1	STRPU_24648
TCONS_00011867.p1	STRPU_21206
TCONS_00033913.p1	STRPU_04659
TCONS_00029738.p1	STRPU_27151
TCONS_00030367.p1	STRPU_04816
TCONS_00039792.p1	STRPU_03524
TCONS_00035177.p1	STRPU_02884
TCONS_00002995.p1	STRPU_24615
TCONS_00010737.p1	STRPU_21055
TCONS_00008729.p1	STRPU_25259
TCONS_00038635.p1	STRPU_13852
TCONS_00021484.p1	STRPU_27341
TCONS_00015312.p1	STRPU_19904
TCONS_00025978.p1	STRPU_22076
TCONS_00051573.p1	STRPU_22327
TCONS_00010330.p1	STRPU_00726
TCONS_00023776.p1	STRPU_18058
TCONS_00037768.p1	STRPU_11653
TCONS_00014992.p1	STRPU_20374
TCONS_00019346.p1	STRPU_00646
TCONS_00033298.p1	STRPU_22085
TCONS_00019783.p1	STRPU_25365
TCONS_00030012.p1	STRPU_04293
TCONS_00051254.p1	STRPU_11351
TCONS_00006395.p1	STRPU_14514
TCONS_00020391.p1	STRPU_23986
TCONS_00011734.p1	STRPU_24844
TCONS_00016337.p1	STRPU_19594
TCONS_00004761.p1	STRPU_15482
TCONS_00013483.p1	STRPU_01424
TCONS_00019802.p1	STRPU_26089
TCONS_00000697.p1	STRPU_17453
TCONS_00019120.p1	STRPU_22936
TCONS_00041896.p1	STRPU_05433
TCONS_00030123.p1	STRPU_04805
TCONS_00055478.p1	STRPU_16884
TCONS_00030904.p1	STRPU_04724
TCONS_00053680.p1	STRPU_18319
TCONS_00008637.p1	STRPU_26021
TCONS_00031692.p1	STRPU_23116
TCONS_00047572.p1	STRPU_24462
TCONS_00051029.p1	STRPU_10615
TCONS_00051574.p1	STRPU_10919
TCONS_00041449.p1	STRPU_13804
TCONS_00007185.p1	STRPU_26197
TCONS_00018557.p1	STRPU_24015
TCONS_00026764.p1	STRPU_22448
TCONS_00010828.p1	STRPU_21606
TCONS_00027209.p1	STRPU_09878
TCONS_00008606.p1	STRPU_25662
TCONS_00001794.p1	STRPU_02276
TCONS_00009686.p1	STRPU_21139
TCONS_00014240.p1	STRPU_20021
TCONS_00043708.p1	STRPU_05078
TCONS_00040217.p1	STRPU_00934
TCONS_00054892.p1	STRPU_16708
TCONS_00036247.p1	STRPU_11740
TCONS_00011082.p1	STRPU_21091
TCONS_00027831.p1	STRPU_09553
TCONS_00054350.p1	STRPU_19204
TCONS_00014759.p1	STRPU_19468
TCONS_00048796.p1	STRPU_23278
TCONS_00034488.p1	STRPU_03447
TCONS_00011403.p1	STRPU_22632
TCONS_00029819.p1	STRPU_26434
TCONS_00018270.p1	STRPU_13530
TCONS_00044495.p1	STRPU_09042
TCONS_00049633.p1	STRPU_26820
TCONS_00029707.p1	STRPU_27321
TCONS_00003122.p1	STRPU_02552
TCONS_00016391.p1	STRPU_19730
TCONS_00013879.p1	STRPU_01786
TCONS_00021620.p1	STRPU_06365
TCONS_00026293.p1	STRPU_10153
TCONS_00043866.p1	STRPU_05740
TCONS_00053426.p1	STRPU_18291
TCONS_00026945.p1	STRPU_10334
TCONS_00033178.p1	STRPU_22224
TCONS_00012742.p1	STRPU_08960
TCONS_00029780.p1	STRPU_27427
TCONS_00053759.p1	STRPU_18998
TCONS_00011014.p1	STRPU_21146
TCONS_00007071.p1	STRPU_26253
TCONS_00029068.p1	STRPU_26515
TCONS_00024091.p1	STRPU_12353
TCONS_00012559.p1	STRPU_08806
TCONS_00044751.p1	STRPU_07501
TCONS_00010267.p1	STRPU_21842
TCONS_00043033.p1	STRPU_05413
TCONS_00022849.p1	STRPU_26902
TCONS_00019805.p1	STRPU_25486
TCONS_00017858.p1	STRPU_14264
TCONS_00024426.p1	STRPU_12582
TCONS_00006762.p1	STRPU_15001
TCONS_00021163.p1	STRPU_06066
TCONS_00052233.p1	STRPU_10604
TCONS_00024045.p1	STRPU_12929
TCONS_00012825.p1	STRPU_08165
TCONS_00025557.p1	STRPU_25524
TCONS_00007710.p1	STRPU_26168
TCONS_00024347.p1	STRPU_12695
TCONS_00009021.p1	STRPU_26136
TCONS_00011017.p1	STRPU_20900
TCONS_00005564.p1	STRPU_14900
TCONS_00010255.p1	STRPU_08821
TCONS_00024067.p1	STRPU_12865
TCONS_00043769.p1	STRPU_04937
TCONS_00042778.p1	STRPU_05233
TCONS_00035063.p1	STRPU_25988
TCONS_00046684.p1	STRPU_07208
TCONS_00008449.p1	STRPU_26091
TCONS_00033398.p1	STRPU_22433
TCONS_00020046.p1	STRPU_23665
TCONS_00002023.p1	STRPU_16894
TCONS_00006253.p1	STRPU_15357
TCONS_00024847.p1	STRPU_12725
TCONS_00005681.p1	STRPU_00160
TCONS_00055673.p1	STRPU_13573
TCONS_00021122.p1	STRPU_06868
TCONS_00013066.p1	STRPU_09243
TCONS_00043979.p1	STRPU_05238
TCONS_00021248.p1	STRPU_06556
TCONS_00017721.p1	STRPU_24453
TCONS_00057058.p1	STRPU_02422
TCONS_00018825.p1	STRPU_03703
TCONS_00053735.p1	STRPU_18481
TCONS_00015079.p1	STRPU_08036
TCONS_00046585.p1	STRPU_16608
TCONS_00012257.p1	STRPU_15401
TCONS_00013896.p1	STRPU_08535
TCONS_00047745.p1	STRPU_23588
TCONS_00014370.p1	STRPU_08229
TCONS_00013490.p1	STRPU_04501
TCONS_00006818.p1	STRPU_15417
TCONS_00005439.p1	STRPU_15084
TCONS_00009306.p1	STRPU_25360
TCONS_00045736.p1	STRPU_07404
TCONS_00011173.p1	STRPU_21588
TCONS_00041659.p1	STRPU_05297
TCONS_00001126.p1	STRPU_04159
TCONS_00020851.p1	STRPU_06217
TCONS_00011396.p1	STRPU_20579
TCONS_00052703.p1	STRPU_19011
TCONS_00015235.p1	STRPU_20165
TCONS_00016035.p1	STRPU_08155
TCONS_00009447.p1	STRPU_25499
TCONS_00026365.p1	STRPU_10146
TCONS_00032786.p1	STRPU_21976
TCONS_00027139.p1	STRPU_09751
TCONS_00025788.p1	STRPU_23938
TCONS_00052218.p1	STRPU_11288
TCONS_00030797.p1	STRPU_04268
TCONS_00015541.p1	STRPU_16843
TCONS_00052825.p1	STRPU_15536
TCONS_00018936.p1	STRPU_23903
TCONS_00051206.p1	STRPU_10585
TCONS_00028495.p1	STRPU_26800
TCONS_00006464.p1	STRPU_14373
TCONS_00006439.p1	STRPU_14763
TCONS_00002305.p1	STRPU_18038
TCONS_00054259.p1	STRPU_18245
TCONS_00017185.p1	STRPU_24563
TCONS_00042829.p1	STRPU_07012
TCONS_00018680.p1	STRPU_24333
TCONS_00044974.p1	STRPU_08074
TCONS_00055400.p1	STRPU_16284
TCONS_00010485.p1	STRPU_21410
TCONS_00050251.p1	STRPU_10655
TCONS_00052844.p1	STRPU_19031
TCONS_00025372.p1	STRPU_12764
TCONS_00002093.p1	STRPU_17254
TCONS_00037841.p1	STRPU_11821
TCONS_00014372.p1	STRPU_09227
TCONS_00049435.p1	STRPU_22375
TCONS_00014574.p1	STRPU_08317
TCONS_00042622.p1	STRPU_05149
TCONS_00001489.p1	STRPU_16992
TCONS_00028257.p1	STRPU_26767
TCONS_00048634.p1	STRPU_23608
TCONS_00046668.p1	STRPU_07073
TCONS_00050393.p1	STRPU_08364
TCONS_00014549.p1	STRPU_08314
TCONS_00010771.p1	STRPU_22392
TCONS_00047562.p1	STRPU_22647
TCONS_00018643.p1	STRPU_24975
TCONS_00051711.p1	STRPU_10523
TCONS_00015711.p1	STRPU_19538
TCONS_00029160.p1	STRPU_26603
TCONS_00039134.p1	STRPU_24324
TCONS_00017935.p1	STRPU_24010
TCONS_00025664.p1	STRPU_12861
TCONS_00023003.p1	STRPU_13104
TCONS_00017368.p1	STRPU_03422
TCONS_00025619.p1	STRPU_12523
TCONS_00016595.p1	STRPU_16703
TCONS_00016684.p1	STRPU_19399
TCONS_00000598.p1	STRPU_17156
TCONS_00028439.p1	STRPU_24321
TCONS_00057200.p1	STRPU_13834
TCONS_00028907.p1	STRPU_24323
TCONS_00022868.p1	STRPU_06469
TCONS_00014594.p1	STRPU_08272
TCONS_00002246.p1	STRPU_17123
TCONS_00017281.p1	STRPU_24900
TCONS_00010208.p1	STRPU_21573
TCONS_00013622.p1	STRPU_08829
TCONS_00025941.p1	STRPU_10354
TCONS_00013261.p1	STRPU_08602
TCONS_00043861.p1	STRPU_05605
TCONS_00011783.p1	STRPU_00733
TCONS_00003503.p1	STRPU_15531
TCONS_00029581.p1	STRPU_26454
TCONS_00028280.p1	STRPU_06443
TCONS_00016806.p1	STRPU_24568
TCONS_00050470.p1	STRPU_10596
TCONS_00021050.p1	STRPU_06658
TCONS_00028392.p1	STRPU_26378
TCONS_00006324.p1	STRPU_15350
TCONS_00022470.p1	STRPU_06126
TCONS_00025715.p1	STRPU_12684
TCONS_00019274.p1	STRPU_23141
TCONS_00056117.p1	STRPU_01600
TCONS_00025265.p1	STRPU_12601
TCONS_00017404.p1	STRPU_24538
TCONS_00031689.p1	STRPU_23378
TCONS_00054317.p1	STRPU_19193
TCONS_00000600.p1	STRPU_16891
TCONS_00021553.p1	STRPU_06777
TCONS_00009710.p1	STRPU_21492
TCONS_00009032.p1	STRPU_25277
TCONS_00036751.p1	STRPU_05166
TCONS_00007636.p1	STRPU_20511
TCONS_00007491.p1	STRPU_25267
TCONS_00028491.p1	STRPU_26915
TCONS_00028859.p1	STRPU_26728
TCONS_00054302.p1	STRPU_18292
TCONS_00015326.p1	STRPU_19434
TCONS_00008215.p1	STRPU_25514
TCONS_00017363.p1	STRPU_24753
TCONS_00026602.p1	STRPU_10191
TCONS_00009342.p1	STRPU_25394
TCONS_00044188.p1	STRPU_05760
TCONS_00002723.p1	STRPU_02637
TCONS_00014892.p1	STRPU_21052
TCONS_00041727.p1	STRPU_05557
TCONS_00037489.p1	STRPU_12598
TCONS_00057259.p1	STRPU_13487
TCONS_00026638.p1	STRPU_10386
TCONS_00054950.p1	STRPU_01715
TCONS_00028111.p1	STRPU_26995
TCONS_00048311.p1	STRPU_23124
TCONS_00021913.p1	STRPU_20808
TCONS_00052186.p1	STRPU_11081
TCONS_00030342.p1	STRPU_04440
TCONS_00054361.p1	STRPU_18442
TCONS_00025785.p1	STRPU_12903
TCONS_00028704.p1	STRPU_26701
TCONS_00017739.p1	STRPU_24819
TCONS_00013499.p1	STRPU_08942
TCONS_00050817.p1	STRPU_10508
TCONS_00031483.p1	STRPU_20702
TCONS_00027427.p1	STRPU_01535
TCONS_00055749.p1	STRPU_02576
TCONS_00021203.p1	STRPU_06634
TCONS_00016160.p1	STRPU_20123
TCONS_00042618.p1	STRPU_04996
TCONS_00055362.p1	STRPU_12950
TCONS_00055281.p1	STRPU_15727
TCONS_00006756.p1	STRPU_14449
TCONS_00004739.p1	STRPU_15489
TCONS_00042605.p1	STRPU_05369
TCONS_00055227.p1	STRPU_13553
TCONS_00030500.p1	STRPU_04364
TCONS_00049380.p1	STRPU_22287
TCONS_00024971.p1	STRPU_23486
TCONS_00021657.p1	STRPU_00174
TCONS_00006075.p1	STRPU_15217
TCONS_00017233.p1	STRPU_12441
TCONS_00003929.p1	STRPU_24939
TCONS_00043349.p1	STRPU_05388
TCONS_00029711.p1	STRPU_26392
TCONS_00000164.p1	STRPU_17074
TCONS_00004071.p1	STRPU_25153
TCONS_00014019.p1	STRPU_08167
TCONS_00045041.p1	STRPU_07360
TCONS_00019478.p1	STRPU_05553
TCONS_00037021.p1	STRPU_11841
TCONS_00048561.p1	STRPU_22292
TCONS_00019307.p1	STRPU_24169
TCONS_00018383.p1	STRPU_24833
TCONS_00020100.p1	STRPU_22937
TCONS_00007322.p1	STRPU_25616
TCONS_00015256.p1	STRPU_19467
TCONS_00053761.p1	STRPU_19189
TCONS_00012121.p1	STRPU_21548
TCONS_00046721.p1	STRPU_07275
TCONS_00047986.p1	STRPU_23919
TCONS_00005141.p1	STRPU_24924
TCONS_00030914.p1	STRPU_02277
TCONS_00028717.p1	STRPU_27362
TCONS_00030490.p1	STRPU_04144
TCONS_00019599.p1	STRPU_22435
TCONS_00013094.p1	STRPU_08179
TCONS_00054107.p1	STRPU_22419
TCONS_00047854.p1	STRPU_22847
TCONS_00027696.p1	STRPU_09762
TCONS_00050758.p1	STRPU_11205
TCONS_00017956.p1	STRPU_24857
TCONS_00010577.p1	STRPU_21471
TCONS_00007189.p1	STRPU_26207
TCONS_00042722.p1	STRPU_05811
TCONS_00013530.p1	STRPU_08084
TCONS_00026061.p1	STRPU_09770
TCONS_00049983.p1	STRPU_03087
TCONS_00002380.p1	STRPU_17665
TCONS_00054658.p1	STRPU_18819
TCONS_00015868.p1	STRPU_19507
TCONS_00027364.p1	STRPU_10412
TCONS_00034070.p1	STRPU_02714
TCONS_00002955.p1	STRPU_25111
TCONS_00012905.p1	STRPU_08290
TCONS_00048188.p1	STRPU_22986
TCONS_00028324.p1	STRPU_27425
TCONS_00026166.p1	STRPU_09338
TCONS_00002011.p1	STRPU_12709
TCONS_00002129.p1	STRPU_17744
TCONS_00051403.p1	STRPU_10901
TCONS_00009662.p1	STRPU_21885
TCONS_00004840.p1	STRPU_18929
TCONS_00043817.p1	STRPU_05660
TCONS_00003894.p1	STRPU_23632
TCONS_00049697.p1	STRPU_00704
TCONS_00003678.p1	STRPU_25101
TCONS_00012859.p1	STRPU_09009
TCONS_00057221.p1	STRPU_13719
TCONS_00003405.p1	STRPU_24936
TCONS_00012193.p1	STRPU_20871
TCONS_00056976.p1	STRPU_05397
TCONS_00022764.p1	STRPU_06889
TCONS_00015892.p1	STRPU_26846
TCONS_00056084.p1	STRPU_13508
TCONS_00017917.p1	STRPU_26428
TCONS_00002390.p1	STRPU_17311
TCONS_00029851.p1	STRPU_26666
TCONS_00006563.p1	STRPU_01304
TCONS_00052764.p1	STRPU_13266
TCONS_00011194.p1	STRPU_21008
TCONS_00009849.p1	STRPU_21841
TCONS_00031353.p1	STRPU_04788
TCONS_00003883.p1	STRPU_20468
TCONS_00029806.p1	STRPU_27381
TCONS_00044979.p1	STRPU_07170
TCONS_00051270.p1	STRPU_11144
TCONS_00002653.p1	STRPU_20756
TCONS_00055474.p1	STRPU_16094
TCONS_00021678.p1	STRPU_16221
TCONS_00014163.p1	STRPU_01316
TCONS_00020277.p1	STRPU_24663
TCONS_00006107.p1	STRPU_15279
TCONS_00042910.p1	STRPU_05193
TCONS_00052757.p1	STRPU_18654
TCONS_00046653.p1	STRPU_08037
TCONS_00043684.p1	STRPU_05857
TCONS_00011926.p1	STRPU_21488
TCONS_00053434.p1	STRPU_19215
TCONS_00010436.p1	STRPU_20662
TCONS_00027256.p1	STRPU_09806
TCONS_00009372.p1	STRPU_26004
TCONS_00006514.p1	STRPU_15397
TCONS_00039474.p1	STRPU_01860
TCONS_00007849.p1	STRPU_25672
TCONS_00014650.p1	STRPU_20418
TCONS_00029430.p1	STRPU_27058
TCONS_00055411.p1	STRPU_16648
TCONS_00009576.p1	STRPU_21473
TCONS_00014748.p1	STRPU_19844
TCONS_00056821.p1	STRPU_13158
TCONS_00030742.p1	STRPU_04644
TCONS_00020107.p1	STRPU_22535
TCONS_00055787.p1	STRPU_15863
TCONS_00002865.p1	STRPU_25091
TCONS_00030687.p1	STRPU_04408
TCONS_00020899.p1	STRPU_06119
TCONS_00029720.p1	STRPU_27359
TCONS_00055995.p1	STRPU_13343
TCONS_00003127.p1	STRPU_24658
TCONS_00042674.p1	STRPU_05071
TCONS_00053640.p1	STRPU_18496
TCONS_00052896.p1	STRPU_16316
TCONS_00029166.p1	STRPU_27364
TCONS_00029215.p1	STRPU_27229
TCONS_00015008.p1	STRPU_20338
TCONS_00048563.p1	STRPU_23663
TCONS_00043368.p1	STRPU_05345
TCONS_00017528.p1	STRPU_24818
TCONS_00022768.p1	STRPU_06871
TCONS_00025900.p1	STRPU_10335
TCONS_00036893.p1	STRPU_11520
TCONS_00052748.p1	STRPU_18200
TCONS_00014143.p1	STRPU_08214
TCONS_00028619.p1	STRPU_26750
TCONS_00025475.p1	STRPU_25849
TCONS_00012326.p1	STRPU_26613
TCONS_00008794.p1	STRPU_25253
TCONS_00053814.p1	STRPU_18714
TCONS_00005329.p1	STRPU_14841
TCONS_00050868.p1	STRPU_10769
TCONS_00008753.p1	STRPU_25652
TCONS_00056579.p1	STRPU_15817
TCONS_00028944.p1	STRPU_26743
TCONS_00001343.p1	STRPU_17793
TCONS_00050063.p1	STRPU_10588
TCONS_00051197.p1	STRPU_11176
TCONS_00054035.p1	STRPU_25071
TCONS_00008464.p1	STRPU_25846
TCONS_00007694.p1	STRPU_26165
TCONS_00024978.p1	STRPU_12339
TCONS_00028975.p1	STRPU_21306
TCONS_00027542.p1	STRPU_10028
TCONS_00028245.p1	STRPU_26819
TCONS_00042661.p1	STRPU_05869
TCONS_00006202.p1	STRPU_15137
TCONS_00034484.p1	STRPU_03449
TCONS_00027499.p1	STRPU_09617
TCONS_00017259.p1	STRPU_24007
TCONS_00001182.p1	STRPU_17797
TCONS_00047755.p1	STRPU_23802
TCONS_00021306.p1	STRPU_05943
TCONS_00028716.p1	STRPU_26737
TCONS_00014893.p1	STRPU_20145
TCONS_00017775.p1	STRPU_24406
TCONS_00005699.p1	STRPU_15412
TCONS_00012263.p1	STRPU_08559
TCONS_00044843.p1	STRPU_07313
TCONS_00004760.p1	STRPU_14794
TCONS_00010254.p1	STRPU_25008
TCONS_00053817.p1	STRPU_18715
TCONS_00043700.p1	STRPU_05192
TCONS_00004798.p1	STRPU_05984
TCONS_00011880.p1	STRPU_20840
TCONS_00013619.p1	STRPU_08635
TCONS_00017153.p1	STRPU_24473
TCONS_00027475.p1	STRPU_09442
TCONS_00013485.p1	STRPU_08747
TCONS_00020378.p1	STRPU_23270
TCONS_00037031.p1	STRPU_12210
TCONS_00030352.p1	STRPU_04115
TCONS_00005382.p1	STRPU_15413
TCONS_00011019.p1	STRPU_21836
TCONS_00041203.p1	STRPU_10695
TCONS_00056931.p1	STRPU_15693
TCONS_00011905.p1	STRPU_20793
TCONS_00014047.p1	STRPU_08488
TCONS_00008481.p1	STRPU_25709
TCONS_00054956.p1	STRPU_22331
TCONS_00050833.p1	STRPU_10602
TCONS_00047575.p1	STRPU_23166
TCONS_00030056.p1	STRPU_04898
TCONS_00004067.p1	STRPU_24641
TCONS_00042336.p1	STRPU_05389
TCONS_00010202.p1	STRPU_27131
TCONS_00001234.p1	STRPU_17228
TCONS_00055565.p1	STRPU_13881
TCONS_00019230.p1	STRPU_22865
TCONS_00014962.p1	STRPU_20263
TCONS_00052793.p1	STRPU_18554
TCONS_00053546.p1	STRPU_18185
TCONS_00026219.p1	STRPU_09978
TCONS_00006674.p1	STRPU_15205
TCONS_00056329.p1	STRPU_18137
TCONS_00005290.p1	STRPU_14528
TCONS_00055016.p1	STRPU_16506
TCONS_00055889.p1	STRPU_13278
TCONS_00021220.p1	STRPU_06161
TCONS_00041989.p1	STRPU_05417
TCONS_00011843.p1	STRPU_20819
TCONS_00004019.p1	STRPU_25047
TCONS_00020564.p1	STRPU_22236
TCONS_00055752.p1	STRPU_15706
TCONS_00054927.p1	STRPU_13173
TCONS_00014401.p1	STRPU_08670
TCONS_00053738.p1	STRPU_18851
TCONS_00047825.p1	STRPU_22622
TCONS_00014395.p1	STRPU_08634
TCONS_00051579.p1	STRPU_16276
TCONS_00011687.p1	STRPU_20490
TCONS_00051741.p1	STRPU_10825
TCONS_00028158.p1	STRPU_26352
TCONS_00007233.p1	STRPU_25218
TCONS_00042769.p1	STRPU_05751
TCONS_00023995.p1	STRPU_12812
TCONS_00040479.p1	STRPU_02664
TCONS_00020507.p1	STRPU_22563
TCONS_00042946.p1	STRPU_05745
TCONS_00014355.p1	STRPU_08758
TCONS_00029483.p1	STRPU_26677
TCONS_00049559.p1	STRPU_22764
TCONS_00002146.p1	STRPU_17587
TCONS_00013140.p1	STRPU_08147
TCONS_00016597.p1	STRPU_16434
TCONS_00012663.p1	STRPU_08548
TCONS_00016795.p1	STRPU_19479
TCONS_00018117.p1	STRPU_26349
TCONS_00004894.p1	STRPU_14371
TCONS_00020621.p1	STRPU_05867
TCONS_00048307.p1	STRPU_23612
TCONS_00005212.p1	STRPU_14328
TCONS_00012187.p1	STRPU_20656
TCONS_00030926.p1	STRPU_04690
TCONS_00030324.p1	STRPU_04270
TCONS_00057050.p1	STRPU_13640
TCONS_00027870.p1	STRPU_26968
TCONS_00037400.p1	STRPU_12273
TCONS_00007263.p1	STRPU_25926
TCONS_00009179.p1	STRPU_26027
TCONS_00054585.p1	STRPU_18525
TCONS_00031918.p1	STRPU_01963
TCONS_00037367.p1	STRPU_12062
TCONS_00010139.p1	STRPU_20572
TCONS_00003529.p1	STRPU_20484
TCONS_00046007.p1	STRPU_07891
TCONS_00002302.p1	STRPU_13228
TCONS_00008793.p1	STRPU_25367
TCONS_00023764.p1	STRPU_17275
TCONS_00047895.p1	STRPU_21929
TCONS_00030941.p1	STRPU_04188
TCONS_00009759.p1	STRPU_21366
TCONS_00007966.p1	STRPU_25931
TCONS_00008287.p1	STRPU_25256
TCONS_00029723.p1	STRPU_26994
TCONS_00053785.p1	STRPU_18374
TCONS_00041966.p1	STRPU_05453
TCONS_00001820.p1	STRPU_17535
TCONS_00014430.p1	STRPU_08500
TCONS_00044991.p1	STRPU_07049
TCONS_00022194.p1	STRPU_06335
TCONS_00049628.p1	STRPU_22393
TCONS_00056754.p1	STRPU_13547
TCONS_00023197.p1	STRPU_12545
TCONS_00013101.p1	STRPU_08642
TCONS_00009913.p1	STRPU_21726
TCONS_00043488.p1	STRPU_05647
TCONS_00052486.p1	STRPU_19224
TCONS_00005079.p1	STRPU_15042
TCONS_00014387.p1	STRPU_08220
TCONS_00056642.p1	STRPU_13594
TCONS_00011832.p1	STRPU_21327
TCONS_00002547.p1	STRPU_24137
TCONS_00000539.p1	STRPU_14516
TCONS_00007485.p1	STRPU_25916
TCONS_00009996.p1	STRPU_20683
TCONS_00025390.p1	STRPU_12906
TCONS_00005400.p1	STRPU_14333
TCONS_00022269.p1	STRPU_06260
TCONS_00016574.p1	STRPU_20901
TCONS_00038524.p1	STRPU_03382
TCONS_00020030.p1	STRPU_22810
TCONS_00022516.p1	STRPU_13144
TCONS_00028334.p1	STRPU_26657
TCONS_00044005.p1	STRPU_05885
TCONS_00025080.p1	STRPU_12426
TCONS_00048911.p1	STRPU_22367
