TCONS_00000004.p1	STRPU_14737
TCONS_00001385.p1	STRPU_21331
TCONS_00001387.p1	STRPU_00460
TCONS_00001388.p1	STRPU_11764
TCONS_00001389.p1	STRPU_02283
TCONS_00001391.p1	STRPU_17723
TCONS_00001392.p1	STRPU_17908
TCONS_00001393.p1	STRPU_18133
TCONS_00001398.p1	STRPU_06515
TCONS_00001399.p1	STRPU_18133
TCONS_00001400.p1	STRPU_21246
TCONS_00001401.p1	STRPU_17783
TCONS_00001408.p1	STRPU_14556
TCONS_00001410.p1	STRPU_17840
TCONS_00001411.p1	STRPU_22818
TCONS_00001414.p1	STRPU_11543
TCONS_00001416.p1	STRPU_22218
TCONS_00001418.p1	STRPU_17838
TCONS_00001421.p1	STRPU_17838
TCONS_00001422.p1	STRPU_17838
TCONS_00001424.p1	STRPU_17838
TCONS_00001427.p1	STRPU_11148
TCONS_00001428.p1	STRPU_02454
TCONS_00001429.p1	STRPU_05043
TCONS_00001430.p1	STRPU_17838
TCONS_00001432.p1	STRPU_17838
TCONS_00001436.p1	STRPU_17838
TCONS_00001437.p1	STRPU_17838
TCONS_00001438.p1	STRPU_21331
TCONS_00001439.p1	STRPU_17838
TCONS_00001440.p1	STRPU_17838
TCONS_00001441.p1	STRPU_17941
TCONS_00001442.p1	STRPU_17431
TCONS_00001443.p1	STRPU_21980
TCONS_00001446.p1	STRPU_18342
TCONS_00001447.p1	STRPU_17600
TCONS_00001449.p1	STRPU_10059
TCONS_00001450.p1	STRPU_19553
TCONS_00001453.p1	STRPU_10059
TCONS_00001459.p1	STRPU_20421
TCONS_00001461.p1	STRPU_18535
TCONS_00001462.p1	STRPU_19484
TCONS_00001464.p1	STRPU_21981
TCONS_00001465.p1	STRPU_16731
TCONS_00001466.p1	STRPU_21981
TCONS_00001467.p1	STRPU_00472
TCONS_00001469.p1	STRPU_05906
TCONS_00001472.p1	STRPU_05209
TCONS_00001476.p1	STRPU_24281
TCONS_00001479.p1	STRPU_17708
TCONS_00001480.p1	STRPU_17399
TCONS_00001482.p1	STRPU_09960
TCONS_00001483.p1	STRPU_03775
TCONS_00001487.p1	STRPU_12142
TCONS_00001488.p1	STRPU_12611
TCONS_00001489.p1	STRPU_16992
TCONS_00001491.p1	STRPU_17012
TCONS_00001492.p1	STRPU_00107
TCONS_00001496.p1	STRPU_21981
TCONS_00001498.p1	STRPU_21981
TCONS_00001501.p1	STRPU_23155
TCONS_00001509.p1	STRPU_17399
TCONS_00001510.p2	STRPU_01934
TCONS_00001512.p1	STRPU_16221
TCONS_00001513.p1	STRPU_22775
TCONS_00001514.p1	STRPU_07060
TCONS_00001516.p1	STRPU_17521
TCONS_00001517.p1	STRPU_21007
TCONS_00001518.p1	STRPU_21007
TCONS_00001519.p1	STRPU_26451
TCONS_00001520.p1	STRPU_26451
TCONS_00001521.p1	STRPU_26451
TCONS_00001522.p1	STRPU_24597
TCONS_00001523.p1	STRPU_26451
TCONS_00001524.p1	STRPU_26451
TCONS_00001526.p1	STRPU_26451
TCONS_00001527.p1	STRPU_10295
TCONS_00001528.p1	STRPU_17781
TCONS_00001529.p1	STRPU_25438
TCONS_00001530.p1	STRPU_21867
TCONS_00001531.p1	STRPU_21867
TCONS_00001532.p1	STRPU_21867
TCONS_00001533.p1	STRPU_17960
TCONS_00001534.p1	STRPU_17960
TCONS_00001535.p1	STRPU_11651
TCONS_00001536.p1	STRPU_17964
TCONS_00001538.p1	STRPU_17722
TCONS_00001539.p1	STRPU_23731
TCONS_00001540.p1	STRPU_23731
TCONS_00001541.p1	STRPU_23731
TCONS_00001542.p1	STRPU_23731
TCONS_00001543.p1	STRPU_23731
TCONS_00001544.p1	STRPU_23731
TCONS_00001545.p1	STRPU_23731
TCONS_00001546.p1	STRPU_18119
TCONS_00001550.p1	STRPU_18001
TCONS_00001551.p1	STRPU_17511
TCONS_00001552.p1	STRPU_18048
TCONS_00001553.p1	STRPU_05312
TCONS_00001555.p1	STRPU_17755
TCONS_00001556.p1	STRPU_26370
TCONS_00001557.p1	STRPU_26374
TCONS_00001558.p1	STRPU_18768
TCONS_00001559.p1	STRPU_14183
TCONS_00001561.p1	STRPU_19411
TCONS_00001569.p1	STRPU_26397
TCONS_00001570.p1	STRPU_26397
TCONS_00001571.p1	STRPU_06082
TCONS_00001572.p1	STRPU_20053
TCONS_00001573.p1	STRPU_14670
TCONS_00001574.p1	STRPU_17470
TCONS_00001576.p1	STRPU_26397
TCONS_00001578.p1	STRPU_14670
TCONS_00001579.p1	STRPU_14670
TCONS_00001580.p1	STRPU_14670
TCONS_00001581.p1	STRPU_14670
TCONS_00001582.p1	STRPU_14670
TCONS_00001583.p1	STRPU_02905
TCONS_00001584.p1	STRPU_17887
TCONS_00001585.p1	STRPU_01860
TCONS_00001586.p1	STRPU_17887
TCONS_00001589.p1	STRPU_26397
TCONS_00001591.p1	STRPU_26396
TCONS_00001592.p1	STRPU_26397
TCONS_00001594.p1	STRPU_25030
TCONS_00001596.p1	STRPU_26397
TCONS_00001600.p1	STRPU_17887
TCONS_00001601.p1	STRPU_12525
TCONS_00001602.p1	STRPU_14670
TCONS_00001606.p1	STRPU_22815
TCONS_00001608.p1	STRPU_17887
TCONS_00001611.p1	STRPU_26396
TCONS_00001615.p1	STRPU_26871
TCONS_00001618.p1	STRPU_21494
TCONS_00001624.p1	STRPU_03970
TCONS_00001627.p1	STRPU_19408
TCONS_00001628.p1	STRPU_03292
TCONS_00001629.p1	STRPU_03743
TCONS_00001630.p1	STRPU_14670
TCONS_00001631.p1	STRPU_26397
TCONS_00001635.p1	STRPU_03970
TCONS_00001636.p1	STRPU_03970
TCONS_00001637.p1	STRPU_17439
TCONS_00001638.p1	STRPU_14670
TCONS_00001639.p1	STRPU_03970
TCONS_00001640.p1	STRPU_14670
TCONS_00001641.p1	STRPU_17887
TCONS_00001642.p1	STRPU_26870
TCONS_00001643.p1	STRPU_17887
TCONS_00001646.p1	STRPU_18092
TCONS_00001649.p1	STRPU_17935
TCONS_00001650.p1	STRPU_17935
TCONS_00001651.p1	STRPU_17935
TCONS_00001653.p1	STRPU_17935
TCONS_00001656.p1	STRPU_17437
TCONS_00001658.p1	STRPU_17683
TCONS_00001659.p1	STRPU_01911
TCONS_00001661.p1	STRPU_05209
TCONS_00001663.p1	STRPU_17682
TCONS_00001664.p1	STRPU_17682
TCONS_00001665.p1	STRPU_08189
TCONS_00001666.p1	STRPU_08189
TCONS_00001667.p1	STRPU_08189
TCONS_00001668.p1	STRPU_16987
TCONS_00001670.p1	STRPU_03439
TCONS_00001671.p1	STRPU_17444
TCONS_00001673.p1	STRPU_17443
TCONS_00001677.p1	STRPU_25141
TCONS_00001681.p1	STRPU_19576
TCONS_00001683.p1	STRPU_15047
TCONS_00001685.p1	STRPU_17019
TCONS_00001697.p1	STRPU_08316
TCONS_00001699.p1	STRPU_26895
TCONS_00001700.p1	STRPU_14822
TCONS_00001701.p1	STRPU_19328
TCONS_00001702.p1	STRPU_19328
TCONS_00001703.p1	STRPU_24324
TCONS_00001704.p1	STRPU_17291
TCONS_00001705.p1	STRPU_06711
TCONS_00001707.p1	STRPU_17091
TCONS_00001709.p1	STRPU_17775
TCONS_00001710.p1	STRPU_24885
TCONS_00001711.p1	STRPU_17488
TCONS_00001712.p1	STRPU_17488
TCONS_00001713.p1	STRPU_17750
TCONS_00001714.p1	STRPU_17750
TCONS_00001716.p1	STRPU_18010
TCONS_00001717.p1	STRPU_17750
TCONS_00001720.p1	STRPU_17155
TCONS_00001721.p1	STRPU_08328
TCONS_00001723.p1	STRPU_05480
TCONS_00001725.p1	STRPU_27117
TCONS_00001726.p1	STRPU_08327
TCONS_00001727.p1	STRPU_12821
TCONS_00001728.p1	STRPU_23694
TCONS_00001729.p1	STRPU_24166
TCONS_00001730.p1	STRPU_08327
TCONS_00001731.p1	STRPU_16680
TCONS_00001732.p1	STRPU_13299
TCONS_00001733.p1	STRPU_17834
TCONS_00001735.p1	STRPU_11193
TCONS_00001736.p1	STRPU_11193
TCONS_00001737.p1	STRPU_11193
TCONS_00001739.p1	STRPU_12724
TCONS_00001741.p1	STRPU_25895
TCONS_00001747.p1	STRPU_26969
TCONS_00001748.p1	STRPU_18328
TCONS_00001749.p1	STRPU_17887
TCONS_00001752.p1	STRPU_17439
TCONS_00001755.p1	STRPU_26871
TCONS_00001756.p1	STRPU_17827
TCONS_00001758.p1	STRPU_14670
TCONS_00001759.p1	STRPU_17887
TCONS_00001761.p1	STRPU_26870
TCONS_00001762.p1	STRPU_17453
TCONS_00001764.p1	STRPU_17453
TCONS_00001767.p1	STRPU_00134
TCONS_00001768.p1	STRPU_17887
TCONS_00001769.p1	STRPU_17453
TCONS_00001770.p1	STRPU_26870
TCONS_00001773.p1	STRPU_01780
TCONS_00001774.p1	STRPU_18092
TCONS_00001779.p1	STRPU_07500
TCONS_00001780.p1	STRPU_17098
TCONS_00001781.p1	STRPU_17098
TCONS_00001782.p1	STRPU_17094
TCONS_00001790.p1	STRPU_17531
TCONS_00001793.p1	STRPU_12571
TCONS_00001794.p1	STRPU_02276
TCONS_00001795.p2	STRPU_02276
TCONS_00001797.p1	STRPU_17390
TCONS_00001798.p1	STRPU_05209
TCONS_00001799.p1	STRPU_05209
TCONS_00001800.p1	STRPU_18067
TCONS_00001801.p1	STRPU_18794
TCONS_00001802.p1	STRPU_02252
TCONS_00001803.p1	STRPU_17593
TCONS_00001804.p1	STRPU_17593
TCONS_00001805.p1	STRPU_17592
TCONS_00001806.p1	STRPU_17152
TCONS_00001807.p1	STRPU_25698
TCONS_00001811.p1	STRPU_05703
TCONS_00001812.p1	STRPU_10596
TCONS_00001814.p1	STRPU_24377
TCONS_00001815.p1	STRPU_10596
TCONS_00001817.p1	STRPU_18051
TCONS_00001819.p1	STRPU_18050
TCONS_00001820.p1	STRPU_17535
TCONS_00001826.p1	STRPU_17508
TCONS_00001827.p1	STRPU_03970
TCONS_00001828.p1	STRPU_14670
TCONS_00001829.p1	STRPU_17887
TCONS_00001830.p1	STRPU_17887
TCONS_00001831.p1	STRPU_17887
TCONS_00001832.p1	STRPU_27034
TCONS_00001833.p1	STRPU_17887
TCONS_00001834.p1	STRPU_17887
TCONS_00001836.p1	STRPU_17439
TCONS_00001838.p1	STRPU_04659
TCONS_00001845.p1	STRPU_17887
TCONS_00001847.p1	STRPU_14670
TCONS_00001848.p1	STRPU_02653
TCONS_00001854.p1	STRPU_27221
TCONS_00001855.p1	STRPU_17521
TCONS_00001858.p1	STRPU_18535
TCONS_00001860.p1	STRPU_11776
TCONS_00001861.p1	STRPU_17284
TCONS_00001862.p1	STRPU_20533
TCONS_00001864.p1	STRPU_17512
TCONS_00001865.p1	STRPU_23538
TCONS_00001866.p1	STRPU_04336
TCONS_00001867.p1	STRPU_20580
TCONS_00001868.p1	STRPU_04336
TCONS_00001869.p1	STRPU_20580
TCONS_00001870.p1	STRPU_21563
TCONS_00001871.p1	STRPU_03038
TCONS_00001872.p1	STRPU_06026
TCONS_00001874.p1	STRPU_12571
TCONS_00001877.p1	STRPU_18011
TCONS_00001878.p1	STRPU_16982
TCONS_00001881.p1	STRPU_17266
TCONS_00001883.p1	STRPU_17395
TCONS_00001884.p1	STRPU_17363
TCONS_00001885.p1	STRPU_16947
TCONS_00001891.p1	STRPU_17838
TCONS_00001893.p1	STRPU_17838
TCONS_00001894.p1	STRPU_17838
TCONS_00001895.p1	STRPU_17838
TCONS_00001897.p1	STRPU_17838
TCONS_00001898.p1	STRPU_17838
TCONS_00001899.p1	STRPU_17838
TCONS_00001900.p1	STRPU_17838
TCONS_00001901.p1	STRPU_06404
TCONS_00001902.p1	STRPU_17838
TCONS_00001904.p1	STRPU_06056
TCONS_00001905.p1	STRPU_06056
TCONS_00001906.p1	STRPU_06056
TCONS_00001907.p1	STRPU_06056
TCONS_00001909.p1	STRPU_17838
TCONS_00001913.p1	STRPU_17838
TCONS_00001914.p1	STRPU_10359
TCONS_00001915.p1	STRPU_10693
TCONS_00001916.p1	STRPU_08608
TCONS_00001917.p1	STRPU_08609
TCONS_00001919.p1	STRPU_17452
TCONS_00001920.p1	STRPU_03970
TCONS_00001923.p1	STRPU_14670
TCONS_00001924.p1	STRPU_14670
TCONS_00001926.p1	STRPU_14670
TCONS_00001927.p1	STRPU_17887
TCONS_00001928.p1	STRPU_17887
TCONS_00001929.p1	STRPU_13977
TCONS_00001932.p1	STRPU_26397
TCONS_00001933.p1	STRPU_17439
TCONS_00001934.p1	STRPU_26397
TCONS_00001936.p1	STRPU_26397
TCONS_00001937.p1	STRPU_26397
TCONS_00001939.p1	STRPU_17229
TCONS_00001941.p1	STRPU_17376
TCONS_00001942.p1	STRPU_17376
TCONS_00001943.p1	STRPU_17438
TCONS_00001944.p1	STRPU_08618
TCONS_00001945.p1	STRPU_05775
TCONS_00001948.p1	STRPU_22722
TCONS_00001949.p1	STRPU_10049
TCONS_00001951.p1	STRPU_18015
TCONS_00001954.p1	STRPU_18493
TCONS_00001955.p1	STRPU_02705
TCONS_00001958.p1	STRPU_13003
TCONS_00001962.p1	STRPU_17405
TCONS_00001963.p1	STRPU_00635
TCONS_00001966.p1	STRPU_17395
TCONS_00001969.p1	STRPU_17395
TCONS_00001971.p1	STRPU_23306
TCONS_00001973.p1	STRPU_20312
TCONS_00001974.p1	STRPU_00766
TCONS_00001975.p1	STRPU_17473
TCONS_00001979.p1	STRPU_17473
TCONS_00001981.p1	STRPU_17473
TCONS_00001985.p1	STRPU_17473
TCONS_00001988.p1	STRPU_10359
TCONS_00001989.p1	STRPU_10359
TCONS_00001991.p1	STRPU_18034
TCONS_00001992.p1	STRPU_18016
TCONS_00001994.p1	STRPU_14541
TCONS_00001995.p1	STRPU_15433
TCONS_00001996.p1	STRPU_15440
TCONS_00001997.p1	STRPU_25583
TCONS_00001998.p1	STRPU_15437
TCONS_00001999.p1	STRPU_15437
TCONS_00002000.p1	STRPU_17306
TCONS_00002001.p1	STRPU_18034
TCONS_00002002.p1	STRPU_18016
TCONS_00002003.p1	STRPU_03434
TCONS_00002004.p1	STRPU_15440
TCONS_00002005.p1	STRPU_15437
TCONS_00002006.p1	STRPU_15437
TCONS_00002007.p1	STRPU_17315
TCONS_00002010.p1	STRPU_17947
TCONS_00002011.p1	STRPU_12709
TCONS_00002013.p1	STRPU_01800
TCONS_00002015.p1	STRPU_17892
TCONS_00002016.p1	STRPU_17778
TCONS_00002017.p1	STRPU_10359
TCONS_00002020.p1	STRPU_17684
TCONS_00002021.p1	STRPU_17395
TCONS_00002022.p1	STRPU_16895
TCONS_00002023.p1	STRPU_16894
TCONS_00002026.p1	STRPU_15787
TCONS_00002027.p1	STRPU_17617
TCONS_00002029.p1	STRPU_17739
TCONS_00002030.p1	STRPU_22335
TCONS_00002032.p1	STRPU_17664
TCONS_00002033.p1	STRPU_15050
TCONS_00002034.p1	STRPU_18055
TCONS_00002035.p1	STRPU_17322
TCONS_00002036.p1	STRPU_27278
TCONS_00002037.p1	STRPU_14025
TCONS_00002039.p1	STRPU_14447
TCONS_00002040.p1	STRPU_10360
TCONS_00002041.p1	STRPU_22000
TCONS_00002043.p1	STRPU_10671
TCONS_00002044.p1	STRPU_17911
TCONS_00002049.p1	STRPU_17422
TCONS_00002050.p1	STRPU_08469
TCONS_00002051.p1	STRPU_17740
TCONS_00002057.p1	STRPU_10620
TCONS_00002058.p1	STRPU_10620
TCONS_00002059.p1	STRPU_10620
TCONS_00002061.p1	STRPU_07665
TCONS_00002062.p1	STRPU_01854
TCONS_00002063.p1	STRPU_06571
TCONS_00002065.p1	STRPU_25161
TCONS_00002066.p1	STRPU_24338
TCONS_00002068.p1	STRPU_24673
TCONS_00002069.p1	STRPU_17935
TCONS_00002070.p4	STRPU_24684
TCONS_00002072.p1	STRPU_24292
TCONS_00002074.p1	STRPU_17199
TCONS_00002075.p1	STRPU_17199
TCONS_00002077.p1	STRPU_17199
TCONS_00002080.p1	STRPU_01961
TCONS_00002082.p1	STRPU_04857
TCONS_00002085.p1	STRPU_08316
TCONS_00002086.p1	STRPU_08316
TCONS_00002087.p1	STRPU_25765
TCONS_00002088.p1	STRPU_20162
TCONS_00002089.p1	STRPU_17717
TCONS_00002090.p1	STRPU_17717
TCONS_00002092.p1	STRPU_16900
TCONS_00002093.p1	STRPU_17254
TCONS_00002094.p1	STRPU_17255
TCONS_00002096.p1	STRPU_17233
TCONS_00002097.p1	STRPU_06515
TCONS_00002100.p1	STRPU_17745
TCONS_00002101.p1	STRPU_17121
TCONS_00002102.p1	STRPU_16954
TCONS_00002103.p1	STRPU_18010
TCONS_00002105.p1	STRPU_17084
TCONS_00002106.p1	STRPU_17084
TCONS_00002109.p1	STRPU_17121
TCONS_00002110.p1	STRPU_16954
TCONS_00002111.p1	STRPU_18010
TCONS_00002113.p1	STRPU_17084
TCONS_00002115.p1	STRPU_10223
TCONS_00002121.p1	STRPU_16889
TCONS_00002122.p1	STRPU_24946
TCONS_00002123.p1	STRPU_10059
TCONS_00002124.p1	STRPU_26451
TCONS_00002125.p1	STRPU_26451
TCONS_00002126.p1	STRPU_12789
TCONS_00002127.p1	STRPU_17381
TCONS_00002128.p1	STRPU_17744
TCONS_00002129.p1	STRPU_17744
TCONS_00002130.p1	STRPU_17088
TCONS_00002131.p1	STRPU_01437
TCONS_00002132.p1	STRPU_24324
TCONS_00002133.p1	STRPU_16250
TCONS_00002134.p1	STRPU_17424
TCONS_00002136.p1	STRPU_17216
TCONS_00002138.p1	STRPU_17981
TCONS_00002146.p1	STRPU_17587
TCONS_00002148.p1	STRPU_10714
TCONS_00002150.p1	STRPU_08364
TCONS_00002151.p1	STRPU_04892
TCONS_00002153.p1	STRPU_17876
TCONS_00002154.p1	STRPU_17529
TCONS_00002155.p1	STRPU_17810
TCONS_00002156.p1	STRPU_18094
TCONS_00002157.p1	STRPU_17150
TCONS_00002163.p1	STRPU_10724
TCONS_00002164.p1	STRPU_17334
TCONS_00002165.p1	STRPU_17316
TCONS_00002167.p1	STRPU_17333
TCONS_00002169.p1	STRPU_17257
TCONS_00002170.p1	STRPU_06432
TCONS_00002172.p1	STRPU_17257
TCONS_00002176.p1	STRPU_20917
TCONS_00002177.p1	STRPU_25885
TCONS_00002182.p1	STRPU_04176
TCONS_00002183.p1	STRPU_21788
TCONS_00002185.p1	STRPU_17983
TCONS_00002186.p1	STRPU_16951
TCONS_00002187.p1	STRPU_17069
TCONS_00002188.p1	STRPU_02016
TCONS_00002189.p1	STRPU_17504
TCONS_00002190.p1	STRPU_17294
TCONS_00002192.p1	STRPU_12010
TCONS_00002193.p1	STRPU_01437
TCONS_00002197.p1	STRPU_12010
TCONS_00002198.p1	STRPU_24324
TCONS_00002203.p1	STRPU_06656
TCONS_00002204.p1	STRPU_06522
TCONS_00002205.p1	STRPU_22038
TCONS_00002207.p1	STRPU_21801
TCONS_00002212.p1	STRPU_26153
TCONS_00002213.p1	STRPU_16525
TCONS_00002215.p1	STRPU_17827
TCONS_00002216.p1	STRPU_17827
TCONS_00002217.p1	STRPU_17887
TCONS_00002218.p1	STRPU_26397
TCONS_00002219.p1	STRPU_27034
TCONS_00002220.p1	STRPU_17887
TCONS_00002221.p1	STRPU_17453
TCONS_00002222.p1	STRPU_26396
TCONS_00002223.p1	STRPU_04718
TCONS_00002224.p1	STRPU_23694
TCONS_00002225.p1	STRPU_14670
TCONS_00002226.p1	STRPU_14670
TCONS_00002227.p1	STRPU_14670
TCONS_00002228.p1	STRPU_14670
TCONS_00002229.p1	STRPU_03587
TCONS_00002232.p1	STRPU_14670
TCONS_00002233.p1	STRPU_17833
TCONS_00002235.p1	STRPU_24946
TCONS_00002237.p1	STRPU_14258
TCONS_00002239.p1	STRPU_01961
TCONS_00002241.p1	STRPU_06042
TCONS_00002242.p1	STRPU_17072
TCONS_00002246.p1	STRPU_17123
TCONS_00002247.p1	STRPU_02821
TCONS_00002248.p1	STRPU_00109
TCONS_00002251.p1	STRPU_06056
TCONS_00002255.p1	STRPU_17798
TCONS_00002256.p1	STRPU_18028
TCONS_00002264.p1	STRPU_17763
TCONS_00002270.p1	STRPU_18036
TCONS_00002274.p1	STRPU_17382
TCONS_00002281.p1	STRPU_05209
TCONS_00002283.p1	STRPU_17943
TCONS_00002284.p1	STRPU_08240
TCONS_00002285.p1	STRPU_17464
TCONS_00002286.p1	STRPU_17044
TCONS_00002289.p1	STRPU_17070
TCONS_00002291.p1	STRPU_21570
TCONS_00002300.p1	STRPU_18008
TCONS_00002302.p1	STRPU_13228
TCONS_00002304.p1	STRPU_18039
TCONS_00002305.p1	STRPU_18038
TCONS_00002307.p1	STRPU_12536
TCONS_00002308.p1	STRPU_10195
TCONS_00002310.p1	STRPU_17222
TCONS_00002311.p1	STRPU_17221
TCONS_00002313.p1	STRPU_02279
TCONS_00002314.p1	STRPU_12340
TCONS_00002318.p1	STRPU_13413
TCONS_00002320.p1	STRPU_17068
TCONS_00002321.p1	STRPU_17157
TCONS_00002323.p1	STRPU_07979
TCONS_00002325.p1	STRPU_20563
TCONS_00002326.p1	STRPU_17641
TCONS_00002327.p1	STRPU_02279
TCONS_00002328.p1	STRPU_04892
TCONS_00002329.p1	STRPU_13413
TCONS_00002330.p1	STRPU_19512
TCONS_00002331.p1	STRPU_17068
TCONS_00002333.p1	STRPU_17049
TCONS_00002334.p1	STRPU_17068
TCONS_00002336.p1	STRPU_03647
TCONS_00002337.p1	STRPU_24412
TCONS_00002343.p1	STRPU_06432
TCONS_00002344.p1	STRPU_06432
TCONS_00002346.p1	STRPU_17782
TCONS_00002347.p1	STRPU_02259
TCONS_00002351.p1	STRPU_02260
TCONS_00002353.p1	STRPU_17230
TCONS_00002354.p1	STRPU_17653
TCONS_00002355.p1	STRPU_17076
TCONS_00002356.p1	STRPU_17076
TCONS_00002363.p1	STRPU_17079
TCONS_00002367.p1	STRPU_15140
TCONS_00002369.p1	STRPU_17894
TCONS_00002373.p1	STRPU_17665
TCONS_00002374.p1	STRPU_17581
TCONS_00002375.p1	STRPU_17079
TCONS_00002377.p1	STRPU_17894
TCONS_00002379.p1	STRPU_06161
TCONS_00002380.p1	STRPU_17665
TCONS_00002381.p1	STRPU_17581
TCONS_00002382.p1	STRPU_17570
TCONS_00002384.p1	STRPU_00183
TCONS_00002386.p1	STRPU_17780
TCONS_00002388.p1	STRPU_17205
TCONS_00002389.p1	STRPU_17208
TCONS_00002390.p1	STRPU_17311
TCONS_00002392.p1	STRPU_12724
TCONS_00002393.p1	STRPU_08201
TCONS_00002394.p1	STRPU_15642
TCONS_00002398.p1	STRPU_17707
TCONS_00002399.p1	STRPU_17707
TCONS_00002401.p1	STRPU_02013
TCONS_00002402.p1	STRPU_17825
TCONS_00002403.p1	STRPU_17659
TCONS_00002408.p1	STRPU_21007
TCONS_00002410.p1	STRPU_21007
TCONS_00002411.p1	STRPU_18049
TCONS_00002413.p1	STRPU_22832
TCONS_00002414.p1	STRPU_22832
TCONS_00002417.p1	STRPU_22685
TCONS_00002419.p1	STRPU_22685
TCONS_00002421.p1	STRPU_22832
TCONS_00002422.p1	STRPU_22832
TCONS_00002423.p1	STRPU_22685
TCONS_00002424.p1	STRPU_17273
TCONS_00002428.p1	STRPU_22832
TCONS_00002433.p1	STRPU_22832
TCONS_00002438.p1	STRPU_22832
TCONS_00002439.p1	STRPU_22832
TCONS_00002441.p1	STRPU_22832
TCONS_00002443.p1	STRPU_07979
TCONS_00002445.p1	STRPU_23015
TCONS_00002447.p1	STRPU_17895
TCONS_00002449.p1	STRPU_17281
TCONS_00002451.p1	STRPU_12999
TCONS_00002454.p1	STRPU_19739
TCONS_00002457.p1	STRPU_03709
TCONS_00002458.p1	STRPU_13810
TCONS_00002464.p1	STRPU_22858
TCONS_00002468.p1	STRPU_22857
TCONS_00002470.p1	STRPU_20881
TCONS_00002472.p1	STRPU_22857
TCONS_00002473.p1	STRPU_12901
TCONS_00002475.p1	STRPU_18881
TCONS_00002480.p1	STRPU_22026
TCONS_00002485.p1	STRPU_21333
TCONS_00002489.p1	STRPU_04079
TCONS_00002490.p1	STRPU_21068
TCONS_00002492.p1	STRPU_12997
TCONS_00002493.p1	STRPU_25741
TCONS_00002495.p1	STRPU_23938
TCONS_00002496.p1	STRPU_20299
TCONS_00002498.p1	STRPU_08816
TCONS_00002501.p1	STRPU_24812
TCONS_00002504.p1	STRPU_15041
TCONS_00002507.p1	STRPU_20831
TCONS_00002508.p1	STRPU_17266
TCONS_00002509.p1	STRPU_10359
TCONS_00002514.p1	STRPU_00548
TCONS_00002515.p1	STRPU_23609
TCONS_00002516.p1	STRPU_13197
TCONS_00002522.p1	STRPU_07979
TCONS_00002523.p1	STRPU_18794
TCONS_00002524.p1	STRPU_13058
TCONS_00002528.p1	STRPU_20436
TCONS_00002531.p1	STRPU_20621
TCONS_00002532.p1	STRPU_04857
TCONS_00002533.p1	STRPU_19207
TCONS_00002534.p1	STRPU_27144
TCONS_00002535.p1	STRPU_01475
TCONS_00002536.p1	STRPU_20922
TCONS_00002537.p1	STRPU_21804
TCONS_00002538.p1	STRPU_21804
TCONS_00002541.p1	STRPU_20671
TCONS_00002543.p1	STRPU_25353
TCONS_00002544.p1	STRPU_24089
TCONS_00002546.p1	STRPU_25198
TCONS_00002547.p1	STRPU_24137
TCONS_00002552.p1	STRPU_11404
TCONS_00002553.p1	STRPU_25070
TCONS_00002554.p1	STRPU_05964
TCONS_00002555.p1	STRPU_23841
TCONS_00002556.p1	STRPU_25892
TCONS_00002557.p1	STRPU_14115
TCONS_00002558.p1	STRPU_14261
TCONS_00002560.p1	STRPU_01274
TCONS_00002561.p1	STRPU_25893
TCONS_00002562.p1	STRPU_04765
TCONS_00002563.p1	STRPU_24162
TCONS_00002564.p1	STRPU_24162
TCONS_00002569.p1	STRPU_24162
TCONS_00002573.p1	STRPU_11543
TCONS_00002574.p1	STRPU_24162
TCONS_00002576.p1	STRPU_24600
TCONS_00002579.p1	STRPU_15041
TCONS_00002581.p1	STRPU_25007
TCONS_00002583.p1	STRPU_24617
TCONS_00002586.p1	STRPU_01889
TCONS_00002591.p1	STRPU_25132
TCONS_00002593.p1	STRPU_10423
TCONS_00002595.p1	STRPU_16720
TCONS_00002596.p1	STRPU_16729
TCONS_00002597.p1	STRPU_16726
TCONS_00002598.p1	STRPU_25110
TCONS_00002599.p1	STRPU_25110
TCONS_00002600.p1	STRPU_24649
TCONS_00002601.p1	STRPU_13378
TCONS_00002606.p1	STRPU_02697
TCONS_00002607.p1	STRPU_04780
TCONS_00002608.p1	STRPU_04780
TCONS_00002609.p1	STRPU_00107
TCONS_00002617.p1	STRPU_00107
TCONS_00002618.p1	STRPU_05312
TCONS_00002619.p1	STRPU_25193
TCONS_00002621.p1	STRPU_21802
TCONS_00002622.p1	STRPU_25353
TCONS_00002625.p1	STRPU_25353
TCONS_00002628.p1	STRPU_21802
TCONS_00002632.p1	STRPU_21802
TCONS_00002633.p1	STRPU_21802
TCONS_00002634.p1	STRPU_25353
TCONS_00002636.p1	STRPU_09079
TCONS_00002637.p1	STRPU_25353
TCONS_00002638.p1	STRPU_25353
TCONS_00002639.p1	STRPU_25353
TCONS_00002641.p1	STRPU_09081
TCONS_00002642.p1	STRPU_08802
TCONS_00002643.p1	STRPU_20639
TCONS_00002645.p1	STRPU_24034
TCONS_00002648.p1	STRPU_24090
TCONS_00002650.p1	STRPU_16777
TCONS_00002651.p1	STRPU_24599
TCONS_00002653.p1	STRPU_20756
TCONS_00002654.p1	STRPU_21758
TCONS_00002659.p1	STRPU_04857
TCONS_00002660.p1	STRPU_24150
TCONS_00002662.p1	STRPU_21331
TCONS_00002664.p1	STRPU_24854
TCONS_00002665.p1	STRPU_13468
TCONS_00002666.p1	STRPU_11403
TCONS_00002667.p1	STRPU_11059
