TCONS_00000001.p1	bflo_20824
TCONS_00001377.p1	bflo_14950
TCONS_00001378.p1	bflo_14950
TCONS_00001379.p1	bflo_14950
TCONS_00001380.p1	bflo_14950
TCONS_00001382.p1	bflo_17704
TCONS_00001383.p1	bflo_04450
TCONS_00001384.p1	bflo_21796
TCONS_00001385.p1	bflo_24144
TCONS_00001387.p1	bflo_19255
TCONS_00001388.p1	bflo_21781
TCONS_00001389.p1	bflo_04520
TCONS_00001391.p1	bflo_17588
TCONS_00001392.p1	bflo_17591
TCONS_00001393.p1	bflo_18139
TCONS_00001398.p1	bflo_02806
TCONS_00001399.p1	bflo_18139
TCONS_00001400.p1	bflo_16548
TCONS_00001401.p1	bflo_18198
TCONS_00001408.p1	bflo_17243
TCONS_00001410.p1	bflo_17603
TCONS_00001411.p1	bflo_12441
TCONS_00001414.p1	bflo_22838
TCONS_00001416.p1	bflo_08847
TCONS_00001418.p1	bflo_17962
TCONS_00001421.p1	bflo_17962
TCONS_00001422.p1	bflo_17962
TCONS_00001423.p1	bflo_22456
TCONS_00001424.p1	bflo_17962
TCONS_00001426.p1	bflo_24304
TCONS_00001427.p1	bflo_24130
TCONS_00001428.p1	bflo_00220
TCONS_00001429.p1	bflo_17830
TCONS_00001430.p1	bflo_17962
TCONS_00001432.p1	bflo_17962
TCONS_00001436.p1	bflo_17962
TCONS_00001437.p1	bflo_17962
TCONS_00001438.p1	bflo_24657
TCONS_00001439.p1	bflo_01283
TCONS_00001440.p1	bflo_17962
TCONS_00001441.p1	bflo_17783
TCONS_00001442.p1	bflo_17923
TCONS_00001443.p1	bflo_17818
TCONS_00001446.p1	bflo_15358
TCONS_00001447.p1	bflo_17477
TCONS_00001450.p1	bflo_03699
TCONS_00001451.p1	bflo_15919
TCONS_00001453.p1	bflo_03699
TCONS_00001458.p1	bflo_15544
TCONS_00001459.p1	bflo_26084
TCONS_00001461.p1	bflo_09943
TCONS_00001462.p1	bflo_16688
TCONS_00001464.p1	bflo_07159
TCONS_00001465.p1	bflo_00081
TCONS_00001466.p1	bflo_07159
TCONS_00001467.p1	bflo_22404
TCONS_00001469.p1	bflo_19374
TCONS_00001476.p1	bflo_15919
TCONS_00001479.p1	bflo_17125
TCONS_00001480.p1	bflo_18450
TCONS_00001482.p1	bflo_18851
TCONS_00001483.p1	bflo_04807
TCONS_00001487.p1	bflo_16471
TCONS_00001488.p1	bflo_09810
TCONS_00001489.p1	bflo_21264
TCONS_00001491.p1	bflo_18078
TCONS_00001492.p1	bflo_10159
TCONS_00001493.p1	bflo_17987
TCONS_00001496.p1	bflo_07159
TCONS_00001498.p1	bflo_07159
TCONS_00001501.p1	bflo_21237
TCONS_00001509.p1	bflo_18450
TCONS_00001510.p2	bflo_24440
TCONS_00001512.p1	bflo_19758
TCONS_00001513.p1	bflo_24440
TCONS_00001514.p1	bflo_24440
TCONS_00001516.p1	bflo_07398
TCONS_00001517.p1	bflo_10199
TCONS_00001518.p1	bflo_10180
TCONS_00001520.p1	bflo_06410
TCONS_00001527.p1	bflo_10180
TCONS_00001528.p1	bflo_07054
TCONS_00001529.p1	bflo_01056
TCONS_00001530.p1	bflo_09099
TCONS_00001531.p1	bflo_25287
TCONS_00001532.p1	bflo_26130
TCONS_00001533.p1	bflo_17151
TCONS_00001534.p1	bflo_17151
TCONS_00001535.p1	bflo_03409
TCONS_00001538.p1	bflo_17597
TCONS_00001539.p1	bflo_18778
TCONS_00001540.p1	bflo_17414
TCONS_00001541.p1	bflo_17414
TCONS_00001542.p1	bflo_18778
TCONS_00001543.p1	bflo_17414
TCONS_00001544.p1	bflo_17414
TCONS_00001545.p1	bflo_16371
TCONS_00001550.p1	bflo_27204
TCONS_00001551.p1	bflo_17863
TCONS_00001552.p1	bflo_17622
TCONS_00001553.p1	bflo_10464
TCONS_00001555.p1	bflo_04331
TCONS_00001556.p1	bflo_03355
TCONS_00001557.p1	bflo_03355
TCONS_00001558.p1	bflo_02201
TCONS_00001559.p1	bflo_11329
TCONS_00001561.p1	bflo_27106
TCONS_00001563.p1	bflo_26784
TCONS_00001564.p1	bflo_21168
TCONS_00001566.p1	bflo_08755
TCONS_00001569.p1	bflo_18485
TCONS_00001570.p1	bflo_17763
TCONS_00001571.p1	bflo_02215
TCONS_00001572.p1	bflo_00104
TCONS_00001573.p1	bflo_14977
TCONS_00001576.p1	bflo_10389
TCONS_00001578.p1	bflo_17320
TCONS_00001579.p1	bflo_17278
TCONS_00001580.p1	bflo_17278
TCONS_00001581.p1	bflo_17278
TCONS_00001582.p1	bflo_17278
TCONS_00001583.p1	bflo_02625
TCONS_00001584.p1	bflo_17278
TCONS_00001585.p1	bflo_08310
TCONS_00001586.p1	bflo_17278
TCONS_00001589.p1	bflo_14909
TCONS_00001591.p1	bflo_02306
TCONS_00001592.p1	bflo_14909
TCONS_00001594.p1	bflo_02423
TCONS_00001596.p1	bflo_14909
TCONS_00001600.p1	bflo_10077
TCONS_00001602.p1	bflo_14977
TCONS_00001606.p1	bflo_24015
TCONS_00001608.p1	bflo_14977
TCONS_00001611.p1	bflo_07505
TCONS_00001615.p1	bflo_10389
TCONS_00001618.p1	bflo_02423
TCONS_00001624.p1	bflo_14977
TCONS_00001627.p1	bflo_18220
TCONS_00001628.p1	bflo_17319
TCONS_00001629.p1	bflo_17404
TCONS_00001630.p1	bflo_25336
TCONS_00001631.p1	bflo_14977
TCONS_00001635.p1	bflo_14053
TCONS_00001636.p1	bflo_14053
TCONS_00001637.p1	bflo_26037
TCONS_00001638.p1	bflo_17278
TCONS_00001639.p1	bflo_16998
TCONS_00001640.p1	bflo_17278
TCONS_00001641.p1	bflo_02306
TCONS_00001643.p1	bflo_13602
TCONS_00001646.p1	bflo_16576
TCONS_00001649.p1	bflo_07656
TCONS_00001650.p1	bflo_07656
TCONS_00001651.p1	bflo_08460
TCONS_00001653.p1	bflo_00815
TCONS_00001656.p1	bflo_17736
TCONS_00001658.p1	bflo_26893
TCONS_00001659.p1	bflo_04820
TCONS_00001663.p1	bflo_07714
TCONS_00001664.p1	bflo_07714
TCONS_00001665.p1	bflo_01753
TCONS_00001666.p1	bflo_01753
TCONS_00001667.p1	bflo_01753
TCONS_00001668.p1	bflo_15938
TCONS_00001669.p1	bflo_04495
TCONS_00001670.p1	bflo_19034
TCONS_00001671.p1	bflo_17745
TCONS_00001673.p1	bflo_17823
TCONS_00001677.p1	bflo_22516
TCONS_00001681.p1	bflo_16138
TCONS_00001683.p1	bflo_17640
TCONS_00001685.p1	bflo_17641
TCONS_00001697.p1	bflo_23586
TCONS_00001699.p1	bflo_00546
TCONS_00001700.p1	bflo_10641
TCONS_00001701.p1	bflo_26181
TCONS_00001702.p1	bflo_07950
TCONS_00001703.p1	bflo_09630
TCONS_00001704.p1	bflo_18022
TCONS_00001705.p1	bflo_17401
TCONS_00001707.p1	bflo_17966
TCONS_00001709.p1	bflo_17967
TCONS_00001710.p1	bflo_16223
TCONS_00001711.p1	bflo_17541
TCONS_00001712.p1	bflo_17541
TCONS_00001713.p1	bflo_17709
TCONS_00001714.p1	bflo_17709
TCONS_00001716.p1	bflo_17709
TCONS_00001717.p1	bflo_17709
TCONS_00001719.p1	bflo_17709
TCONS_00001720.p1	bflo_17423
TCONS_00001721.p1	bflo_21984
TCONS_00001722.p1	bflo_01289
TCONS_00001723.p1	bflo_20775
TCONS_00001724.p1	bflo_03872
TCONS_00001725.p1	bflo_11092
TCONS_00001726.p1	bflo_21984
TCONS_00001727.p1	bflo_15030
TCONS_00001728.p1	bflo_03872
TCONS_00001729.p1	bflo_21984
TCONS_00001730.p1	bflo_21984
TCONS_00001731.p1	bflo_15257
TCONS_00001732.p1	bflo_15946
TCONS_00001733.p1	bflo_17727
TCONS_00001735.p1	bflo_22778
TCONS_00001736.p1	bflo_22775
TCONS_00001737.p1	bflo_22775
TCONS_00001739.p1	bflo_22778
TCONS_00001740.p1	bflo_02699
TCONS_00001741.p1	bflo_04807
TCONS_00001747.p1	bflo_25336
TCONS_00001749.p1	bflo_18485
TCONS_00001752.p1	bflo_17281
TCONS_00001756.p1	bflo_14977
TCONS_00001758.p1	bflo_24012
TCONS_00001759.p1	bflo_14977
TCONS_00001761.p1	bflo_07505
TCONS_00001762.p1	bflo_07505
TCONS_00001764.p1	bflo_14977
TCONS_00001766.p1	bflo_16046
TCONS_00001767.p1	bflo_08310
TCONS_00001768.p1	bflo_13602
TCONS_00001769.p1	bflo_07340
TCONS_00001770.p1	bflo_14909
TCONS_00001773.p1	bflo_16575
TCONS_00001774.p1	bflo_16576
TCONS_00001779.p1	bflo_02576
TCONS_00001780.p1	bflo_17685
TCONS_00001781.p1	bflo_17685
TCONS_00001782.p1	bflo_17685
TCONS_00001790.p1	bflo_17623
TCONS_00001793.p1	bflo_17660
TCONS_00001794.p1	bflo_17660
TCONS_00001795.p2	bflo_17660
TCONS_00001797.p1	bflo_17663
TCONS_00001800.p1	bflo_17716
TCONS_00001801.p1	bflo_01056
TCONS_00001802.p1	bflo_18076
TCONS_00001803.p1	bflo_14337
TCONS_00001804.p1	bflo_00808
TCONS_00001805.p1	bflo_16220
TCONS_00001806.p1	bflo_17804
TCONS_00001807.p1	bflo_13828
TCONS_00001811.p1	bflo_10268
TCONS_00001812.p1	bflo_25372
TCONS_00001814.p1	bflo_01422
TCONS_00001815.p1	bflo_25372
TCONS_00001817.p1	bflo_17566
TCONS_00001819.p1	bflo_17132
TCONS_00001820.p1	bflo_17418
TCONS_00001824.p1	bflo_18090
TCONS_00001826.p1	bflo_18082
TCONS_00001827.p1	bflo_10389
TCONS_00001828.p1	bflo_17106
TCONS_00001829.p1	bflo_17106
TCONS_00001830.p1	bflo_10389
TCONS_00001831.p1	bflo_17764
TCONS_00001832.p1	bflo_23950
TCONS_00001833.p1	bflo_18421
TCONS_00001834.p1	bflo_17317
TCONS_00001836.p1	bflo_06123
TCONS_00001838.p1	bflo_19802
TCONS_00001845.p1	bflo_14977
TCONS_00001848.p1	bflo_04404
TCONS_00001854.p1	bflo_23409
TCONS_00001855.p1	bflo_07398
TCONS_00001858.p1	bflo_21315
TCONS_00001860.p1	bflo_22046
TCONS_00001861.p1	bflo_17545
TCONS_00001862.p1	bflo_17586
TCONS_00001864.p1	bflo_04490
TCONS_00001865.p1	bflo_07706
TCONS_00001866.p1	bflo_22286
TCONS_00001867.p1	bflo_18512
TCONS_00001868.p1	bflo_07448
TCONS_00001869.p1	bflo_02251
TCONS_00001870.p1	bflo_19081
TCONS_00001871.p1	bflo_11317
TCONS_00001872.p1	bflo_23210
TCONS_00001874.p1	bflo_22071
TCONS_00001877.p1	bflo_17782
TCONS_00001878.p1	bflo_17784
TCONS_00001881.p1	bflo_17960
TCONS_00001883.p1	bflo_17960
TCONS_00001884.p1	bflo_17983
TCONS_00001885.p1	bflo_12157
TCONS_00001891.p1	bflo_17962
TCONS_00001893.p1	bflo_17962
TCONS_00001894.p1	bflo_17832
TCONS_00001895.p1	bflo_17962
TCONS_00001897.p1	bflo_17962
TCONS_00001898.p1	bflo_17962
TCONS_00001899.p1	bflo_01283
TCONS_00001900.p1	bflo_17962
TCONS_00001901.p1	bflo_20792
TCONS_00001902.p1	bflo_17962
TCONS_00001904.p1	bflo_11648
TCONS_00001905.p1	bflo_23883
TCONS_00001906.p1	bflo_23883
TCONS_00001907.p1	bflo_17489
TCONS_00001909.p1	bflo_17832
TCONS_00001913.p1	bflo_17962
TCONS_00001914.p1	bflo_26333
TCONS_00001916.p1	bflo_12868
TCONS_00001917.p1	bflo_24680
TCONS_00001919.p1	bflo_14909
TCONS_00001920.p1	bflo_18364
TCONS_00001921.p1	bflo_18494
TCONS_00001923.p1	bflo_17278
TCONS_00001924.p1	bflo_17317
TCONS_00001926.p1	bflo_17317
TCONS_00001927.p1	bflo_17317
TCONS_00001928.p1	bflo_17317
TCONS_00001932.p1	bflo_17278
TCONS_00001933.p1	bflo_17278
TCONS_00001934.p1	bflo_14909
TCONS_00001936.p1	bflo_14909
TCONS_00001937.p1	bflo_14909
TCONS_00001939.p1	bflo_17615
TCONS_00001941.p1	bflo_18024
TCONS_00001942.p1	bflo_18024
TCONS_00001943.p1	bflo_04492
TCONS_00001944.p1	bflo_22675
TCONS_00001945.p1	bflo_14693
TCONS_00001948.p1	bflo_20612
TCONS_00001949.p1	bflo_20015
TCONS_00001951.p1	bflo_17672
TCONS_00001953.p1	bflo_04508
TCONS_00001954.p1	bflo_02215
TCONS_00001962.p1	bflo_17960
TCONS_00001963.p1	bflo_13664
TCONS_00001965.p1	bflo_20942
TCONS_00001966.p1	bflo_17960
TCONS_00001969.p1	bflo_17960
TCONS_00001971.p1	bflo_10752
TCONS_00001973.p1	bflo_19699
TCONS_00001974.p1	bflo_25074
TCONS_00001975.p1	bflo_18038
TCONS_00001979.p1	bflo_18038
TCONS_00001981.p1	bflo_18038
TCONS_00001985.p1	bflo_14412
TCONS_00001988.p1	bflo_26333
TCONS_00001989.p1	bflo_26333
TCONS_00001991.p1	bflo_17785
TCONS_00001992.p1	bflo_04335
TCONS_00001994.p1	bflo_07730
TCONS_00001995.p1	bflo_07256
TCONS_00001996.p1	bflo_02683
TCONS_00001997.p1	bflo_19005
TCONS_00001998.p1	bflo_16021
TCONS_00001999.p1	bflo_16021
TCONS_00002000.p1	bflo_03906
TCONS_00002001.p1	bflo_17785
TCONS_00002002.p1	bflo_04335
TCONS_00002003.p1	bflo_07256
TCONS_00002004.p1	bflo_19021
TCONS_00002005.p1	bflo_16021
TCONS_00002006.p1	bflo_16021
TCONS_00002007.p1	bflo_03906
TCONS_00002010.p1	bflo_21691
TCONS_00002011.p1	bflo_09847
TCONS_00002013.p1	bflo_18159
TCONS_00002015.p1	bflo_17388
TCONS_00002016.p1	bflo_24010
TCONS_00002017.p1	bflo_12483
TCONS_00002020.p1	bflo_09926
TCONS_00002021.p1	bflo_17960
TCONS_00002022.p1	bflo_17476
TCONS_00002023.p1	bflo_17468
TCONS_00002026.p1	bflo_25023
TCONS_00002027.p1	bflo_17604
TCONS_00002029.p1	bflo_18128
TCONS_00002030.p1	bflo_11564
TCONS_00002032.p1	bflo_17442
TCONS_00002033.p1	bflo_18124
TCONS_00002034.p1	bflo_18054
TCONS_00002035.p1	bflo_06595
TCONS_00002036.p1	bflo_06726
TCONS_00002037.p1	bflo_25385
TCONS_00002039.p1	bflo_03983
TCONS_00002040.p1	bflo_24193
TCONS_00002041.p1	bflo_19109
TCONS_00002043.p1	bflo_00104
TCONS_00002044.p1	bflo_04459
TCONS_00002049.p1	bflo_17583
TCONS_00002050.p1	bflo_23339
TCONS_00002051.p1	bflo_17523
TCONS_00002057.p1	bflo_15045
TCONS_00002058.p1	bflo_15358
TCONS_00002059.p1	bflo_01235
TCONS_00002061.p1	bflo_14265
TCONS_00002062.p1	bflo_09544
TCONS_00002063.p1	bflo_09544
TCONS_00002065.p1	bflo_14834
TCONS_00002066.p1	bflo_08328
TCONS_00002068.p1	bflo_08328
TCONS_00002069.p1	bflo_00815
TCONS_00002070.p4	bflo_02767
TCONS_00002072.p1	bflo_18229
TCONS_00002074.p1	bflo_22607
TCONS_00002075.p1	bflo_22607
TCONS_00002077.p1	bflo_22607
TCONS_00002080.p1	bflo_14195
TCONS_00002082.p1	bflo_14598
TCONS_00002083.p1	bflo_27148
TCONS_00002085.p1	bflo_23586
TCONS_00002086.p1	bflo_23502
TCONS_00002087.p1	bflo_23586
TCONS_00002088.p1	bflo_07950
TCONS_00002089.p1	bflo_27218
TCONS_00002090.p1	bflo_27218
TCONS_00002092.p1	bflo_18288
TCONS_00002093.p1	bflo_18240
TCONS_00002094.p1	bflo_17626
TCONS_00002096.p1	bflo_14849
TCONS_00002097.p1	bflo_16140
TCONS_00002100.p1	bflo_04526
TCONS_00002101.p1	bflo_04491
TCONS_00002102.p1	bflo_06262
TCONS_00002103.p1	bflo_17709
TCONS_00002105.p1	bflo_17363
TCONS_00002106.p1	bflo_17363
TCONS_00002109.p1	bflo_04491
TCONS_00002110.p1	bflo_06262
TCONS_00002111.p1	bflo_17709
TCONS_00002113.p1	bflo_17363
TCONS_00002115.p1	bflo_13539
TCONS_00002116.p1	bflo_00945
TCONS_00002117.p1	bflo_04920
TCONS_00002118.p1	bflo_04920
TCONS_00002120.p1	bflo_04524
TCONS_00002121.p1	bflo_17481
TCONS_00002122.p1	bflo_02075
TCONS_00002123.p1	bflo_00030
TCONS_00002126.p1	bflo_03699
TCONS_00002127.p1	bflo_12052
TCONS_00002128.p1	bflo_11360
TCONS_00002129.p1	bflo_11360
TCONS_00002130.p1	bflo_03899
TCONS_00002131.p1	bflo_14952
TCONS_00002132.p1	bflo_16478
TCONS_00002134.p1	bflo_04774
TCONS_00002136.p1	bflo_17526
TCONS_00002138.p1	bflo_17208
TCONS_00002146.p1	bflo_17868
TCONS_00002148.p1	bflo_24731
TCONS_00002150.p1	bflo_02255
TCONS_00002151.p1	bflo_09123
TCONS_00002153.p1	bflo_17610
TCONS_00002154.p1	bflo_19549
TCONS_00002157.p1	bflo_17262
TCONS_00002163.p1	bflo_17261
TCONS_00002164.p1	bflo_17612
TCONS_00002165.p1	bflo_17620
TCONS_00002167.p1	bflo_17620
TCONS_00002169.p1	bflo_18136
TCONS_00002170.p1	bflo_14069
TCONS_00002171.p1	bflo_04987
TCONS_00002172.p1	bflo_18136
TCONS_00002177.p1	bflo_15626
TCONS_00002181.p1	bflo_09926
TCONS_00002182.p1	bflo_23081
TCONS_00002183.p1	bflo_11316
TCONS_00002185.p1	bflo_22146
TCONS_00002186.p1	bflo_18473
TCONS_00002187.p1	bflo_17424
TCONS_00002188.p1	bflo_17537
TCONS_00002189.p1	bflo_17567
TCONS_00002190.p1	bflo_17568
TCONS_00002192.p1	bflo_07950
TCONS_00002193.p1	bflo_08766
TCONS_00002197.p1	bflo_07950
TCONS_00002198.p1	bflo_22047
TCONS_00002203.p1	bflo_26107
TCONS_00002204.p1	bflo_26107
TCONS_00002205.p1	bflo_15647
TCONS_00002207.p1	bflo_03403
TCONS_00002212.p1	bflo_13255
TCONS_00002213.p1	bflo_17989
TCONS_00002215.p1	bflo_14977
TCONS_00002216.p1	bflo_03916
TCONS_00002217.p1	bflo_14977
TCONS_00002218.p1	bflo_03916
TCONS_00002219.p1	bflo_17914
TCONS_00002220.p1	bflo_14977
TCONS_00002221.p1	bflo_14977
TCONS_00002222.p1	bflo_14977
TCONS_00002223.p1	bflo_12973
TCONS_00002224.p1	bflo_25179
TCONS_00002225.p1	bflo_14977
TCONS_00002226.p1	bflo_14977
TCONS_00002227.p1	bflo_01238
TCONS_00002228.p1	bflo_14977
TCONS_00002229.p1	bflo_07505
TCONS_00002232.p1	bflo_15242
TCONS_00002233.p1	bflo_00991
TCONS_00002235.p1	bflo_22081
TCONS_00002237.p1	bflo_20986
TCONS_00002239.p1	bflo_14195
TCONS_00002241.p1	bflo_17531
TCONS_00002242.p1	bflo_17665
TCONS_00002244.p1	bflo_25879
TCONS_00002246.p1	bflo_17373
TCONS_00002247.p1	bflo_17373
TCONS_00002248.p1	bflo_21466
TCONS_00002251.p1	bflo_23883
TCONS_00002255.p1	bflo_17228
TCONS_00002256.p1	bflo_18316
TCONS_00002264.p1	bflo_18074
TCONS_00002270.p1	bflo_18034
TCONS_00002274.p1	bflo_11812
TCONS_00002275.p1	bflo_02978
TCONS_00002283.p1	bflo_18194
TCONS_00002284.p1	bflo_19437
TCONS_00002285.p1	bflo_17880
TCONS_00002286.p1	bflo_17548
TCONS_00002289.p1	bflo_17759
TCONS_00002291.p1	bflo_20568
TCONS_00002292.p1	bflo_00747
TCONS_00002294.p1	bflo_03716
TCONS_00002295.p1	bflo_24093
TCONS_00002296.p1	bflo_03716
TCONS_00002297.p1	bflo_02699
TCONS_00002299.p1	bflo_10331
TCONS_00002300.p1	bflo_11765
TCONS_00002302.p1	bflo_20958
TCONS_00002304.p1	bflo_22375
TCONS_00002305.p1	bflo_18097
TCONS_00002307.p1	bflo_17534
TCONS_00002308.p1	bflo_05116
TCONS_00002310.p1	bflo_18343
TCONS_00002311.p1	bflo_18353
TCONS_00002313.p1	bflo_18225
TCONS_00002314.p1	bflo_12932
TCONS_00002318.p1	bflo_13124
TCONS_00002319.p1	bflo_13124
TCONS_00002320.p1	bflo_04398
TCONS_00002321.p1	bflo_13447
TCONS_00002323.p1	bflo_02201
TCONS_00002325.p1	bflo_02220
TCONS_00002326.p1	bflo_18225
TCONS_00002327.p1	bflo_18225
TCONS_00002328.p1	bflo_09123
TCONS_00002329.p1	bflo_13124
TCONS_00002330.p1	bflo_12698
TCONS_00002331.p1	bflo_04398
TCONS_00002333.p1	bflo_04398
TCONS_00002334.p1	bflo_24805
TCONS_00002336.p1	bflo_25509
TCONS_00002337.p1	bflo_01467
TCONS_00002338.p1	bflo_17987
TCONS_00002340.p1	bflo_17987
TCONS_00002341.p1	bflo_17987
TCONS_00002343.p1	bflo_14069
TCONS_00002344.p1	bflo_15273
TCONS_00002346.p1	bflo_17585
TCONS_00002347.p1	bflo_06381
TCONS_00002351.p1	bflo_17677
TCONS_00002353.p1	bflo_18027
TCONS_00002354.p1	bflo_18302
TCONS_00002355.p1	bflo_18230
TCONS_00002356.p1	bflo_18230
TCONS_00002363.p1	bflo_17282
TCONS_00002367.p1	bflo_24657
TCONS_00002369.p1	bflo_18405
TCONS_00002373.p1	bflo_17671
TCONS_00002374.p1	bflo_18043
TCONS_00002375.p1	bflo_17282
TCONS_00002377.p1	bflo_18405
TCONS_00002380.p1	bflo_17671
TCONS_00002381.p1	bflo_18043
TCONS_00002382.p1	bflo_18043
TCONS_00002384.p1	bflo_17256
TCONS_00002386.p1	bflo_17821
TCONS_00002388.p1	bflo_18381
TCONS_00002389.p1	bflo_18076
TCONS_00002390.p1	bflo_17377
TCONS_00002392.p1	bflo_22775
TCONS_00002393.p1	bflo_18443
TCONS_00002394.p1	bflo_16093
TCONS_00002398.p1	bflo_17501
TCONS_00002399.p1	bflo_17501
TCONS_00002401.p1	bflo_24863
TCONS_00002402.p1	bflo_17843
TCONS_00002403.p1	bflo_26425
TCONS_00002405.p1	bflo_07536
TCONS_00002408.p1	bflo_10199
TCONS_00002410.p1	bflo_20199
TCONS_00002411.p1	bflo_17722
TCONS_00002413.p1	bflo_18961
TCONS_00002414.p1	bflo_18961
TCONS_00002417.p1	bflo_18961
TCONS_00002419.p1	bflo_18961
TCONS_00002421.p1	bflo_18961
TCONS_00002422.p1	bflo_18961
TCONS_00002423.p1	bflo_18961
TCONS_00002428.p1	bflo_18961
TCONS_00002433.p1	bflo_18961
TCONS_00002438.p1	bflo_18961
TCONS_00002439.p1	bflo_18961
TCONS_00002441.p1	bflo_18961
TCONS_00002443.p1	bflo_00486
TCONS_00002445.p1	bflo_03220
TCONS_00002447.p1	bflo_17648
TCONS_00002449.p1	bflo_18386
TCONS_00002451.p1	bflo_10374
TCONS_00002454.p1	bflo_05183
TCONS_00002456.p1	bflo_17176
TCONS_00002457.p1	bflo_09704
TCONS_00002458.p1	bflo_18500
TCONS_00002464.p1	bflo_19824
TCONS_00002468.p1	bflo_20486
TCONS_00002470.p1	bflo_15626
TCONS_00002472.p1	bflo_19824
TCONS_00002473.p1	bflo_09630
TCONS_00002475.p1	bflo_00179
TCONS_00002480.p1	bflo_06892
TCONS_00002483.p1	bflo_02453
TCONS_00002485.p1	bflo_22691
TCONS_00002486.p1	bflo_03431
TCONS_00002488.p1	bflo_22690
TCONS_00002489.p1	bflo_20465
TCONS_00002490.p1	bflo_20942
TCONS_00002492.p1	bflo_12484
TCONS_00002493.p1	bflo_11209
TCONS_00002494.p1	bflo_08152
TCONS_00002495.p1	bflo_10910
TCONS_00002496.p1	bflo_13658
TCONS_00002498.p1	bflo_05101
TCONS_00002499.p1	bflo_26629
TCONS_00002501.p1	bflo_02075
TCONS_00002504.p1	bflo_04566
TCONS_00002507.p1	bflo_05894
TCONS_00002508.p1	bflo_17960
TCONS_00002509.p1	bflo_12483
TCONS_00002514.p1	bflo_13075
TCONS_00002515.p1	bflo_02670
TCONS_00002516.p1	bflo_09304
TCONS_00002519.p1	bflo_14140
TCONS_00002522.p1	bflo_16416
TCONS_00002523.p1	bflo_12934
TCONS_00002524.p1	bflo_13654
TCONS_00002528.p1	bflo_13497
TCONS_00002531.p1	bflo_09430
TCONS_00002532.p1	bflo_08039
TCONS_00002533.p1	bflo_19936
TCONS_00002534.p1	bflo_25982
TCONS_00002535.p1	bflo_25982
TCONS_00002536.p1	bflo_12747
TCONS_00002537.p1	bflo_11647
TCONS_00002538.p1	bflo_11647
TCONS_00002541.p1	bflo_08134
TCONS_00002543.p1	bflo_25141
TCONS_00002544.p1	bflo_06991
TCONS_00002546.p1	bflo_02486
TCONS_00002547.p1	bflo_02391
TCONS_00002552.p1	bflo_22286
TCONS_00002553.p1	bflo_11708
TCONS_00002554.p1	bflo_03928
TCONS_00002555.p1	bflo_03688
TCONS_00002556.p1	bflo_02263
TCONS_00002557.p1	bflo_12398
TCONS_00002558.p1	bflo_06989
TCONS_00002560.p1	bflo_03688
TCONS_00002561.p1	bflo_07804
TCONS_00002562.p1	bflo_09029
TCONS_00002563.p1	bflo_02662
TCONS_00002564.p1	bflo_02816
TCONS_00002568.p1	bflo_22913
TCONS_00002569.p1	bflo_02816
TCONS_00002573.p1	bflo_26511
TCONS_00002574.p1	bflo_02816
TCONS_00002576.p1	bflo_02352
TCONS_00002579.p1	bflo_24248
TCONS_00002581.p1	bflo_02659
TCONS_00002583.p1	bflo_22710
TCONS_00002586.p1	bflo_02452
TCONS_00002591.p1	bflo_02949
TCONS_00002593.p1	bflo_06799
TCONS_00002595.p1	bflo_00081
TCONS_00002596.p1	bflo_18932
TCONS_00002597.p1	bflo_22255
TCONS_00002598.p1	bflo_02830
TCONS_00002599.p1	bflo_02831
TCONS_00002600.p1	bflo_02386
TCONS_00002601.p1	bflo_19559
TCONS_00002606.p1	bflo_11963
TCONS_00002607.p1	bflo_10159
TCONS_00002608.p1	bflo_10073
TCONS_00002609.p1	bflo_10159
TCONS_00002610.p1	bflo_03605
TCONS_00002612.p1	bflo_03175
TCONS_00002617.p1	bflo_10159
TCONS_00002618.p1	bflo_19848
TCONS_00002619.p1	bflo_04445
TCONS_00002621.p1	bflo_25141
TCONS_00002622.p1	bflo_25141
TCONS_00002625.p1	bflo_25141
TCONS_00002628.p1	bflo_25141
TCONS_00002632.p1	bflo_25141
TCONS_00002633.p1	bflo_25141
TCONS_00002634.p1	bflo_25141
TCONS_00002636.p1	bflo_05410
TCONS_00002637.p1	bflo_25141
TCONS_00002638.p1	bflo_25141
TCONS_00002639.p1	bflo_20129
TCONS_00002641.p1	bflo_25141
TCONS_00002642.p1	bflo_23379
TCONS_00002643.p1	bflo_12753
TCONS_00002645.p1	bflo_02112
TCONS_00002648.p1	bflo_02564
TCONS_00002650.p1	bflo_04642
TCONS_00002651.p1	bflo_22510
TCONS_00002653.p1	bflo_04110
TCONS_00002654.p1	bflo_06308
TCONS_00002659.p1	bflo_14598
TCONS_00002660.p1	bflo_02060
TCONS_00002662.p1	bflo_24657
TCONS_00002664.p1	bflo_04973
TCONS_00002665.p1	bflo_04486
TCONS_00002666.p1	bflo_12237
TCONS_00002667.p1	bflo_02806
TCONS_00002668.p1	bflo_11146
TCONS_00002670.p1	bflo_02290
TCONS_00002671.p1	bflo_25503
TCONS_00002672.p1	bflo_23183
TCONS_00002673.p1	bflo_02806
TCONS_00002674.p1	bflo_02806
TCONS_00002675.p1	bflo_02469
TCONS_00002678.p1	bflo_02448
TCONS_00002680.p1	bflo_23277
TCONS_00002684.p2	bflo_00012
TCONS_00002687.p1	bflo_00254
TCONS_00002693.p1	bflo_11317
TCONS_00002695.p1	bflo_21466
