TCONS_00000001.p1	BRALA28819
TCONS_00001382.p1	BRALA27710
TCONS_00001383.p1	BRALA19302
TCONS_00001384.p1	BRALA12238
TCONS_00001385.p1	BRALA25561
TCONS_00001387.p1	BRALA32687
TCONS_00001388.p1	BRALA24206
TCONS_00001389.p1	BRALA19293
TCONS_00001391.p1	BRALA08960
TCONS_00001392.p1	BRALA08966
TCONS_00001393.p1	BRALA30607
TCONS_00001398.p1	BRALA06931
TCONS_00001399.p1	BRALA30607
TCONS_00001400.p1	BRALA09768
TCONS_00001401.p1	BRALA22990
TCONS_00001408.p1	BRALA33925
TCONS_00001410.p1	BRALA28821
TCONS_00001411.p1	BRALA12737
TCONS_00001414.p1	BRALA34657
TCONS_00001416.p1	BRALA20557
TCONS_00001418.p1	BRALA08976
TCONS_00001421.p1	BRALA34209
TCONS_00001422.p1	BRALA08976
TCONS_00001423.p1	BRALA24623
TCONS_00001424.p1	BRALA08976
TCONS_00001426.p1	BRALA14619
TCONS_00001427.p1	BRALA05388
TCONS_00001428.p1	BRALA28131
TCONS_00001429.p1	BRALA09766
TCONS_00001430.p1	BRALA08976
TCONS_00001432.p1	BRALA08976
TCONS_00001436.p1	BRALA08976
TCONS_00001437.p1	BRALA08976
TCONS_00001438.p1	BRALA34486
TCONS_00001439.p1	BRALA34579
TCONS_00001440.p1	BRALA08976
TCONS_00001441.p1	BRALA22039
TCONS_00001442.p1	BRALA22055
TCONS_00001443.p1	BRALA23765
TCONS_00001446.p1	BRALA15689
TCONS_00001447.p1	BRALA19057
TCONS_00001449.p1	BRALA18094
TCONS_00001450.p1	BRALA12914
TCONS_00001451.p1	BRALA24830
TCONS_00001453.p1	BRALA27820
TCONS_00001459.p1	BRALA31585
TCONS_00001461.p1	BRALA05965
TCONS_00001462.p1	BRALA03050
TCONS_00001464.p1	BRALA07865
TCONS_00001465.p1	BRALA32161
TCONS_00001466.p1	BRALA08334
TCONS_00001467.p1	BRALA18906
TCONS_00001469.p1	BRALA23693
TCONS_00001476.p1	BRALA24828
TCONS_00001479.p1	BRALA27977
TCONS_00001480.p1	BRALA01723
TCONS_00001482.p1	BRALA06510
TCONS_00001483.p1	BRALA23884
TCONS_00001487.p1	BRALA22474
TCONS_00001488.p1	BRALA27624
TCONS_00001489.p1	BRALA25512
TCONS_00001491.p1	BRALA32595
TCONS_00001492.p1	BRALA29992
TCONS_00001493.p1	BRALA28066
TCONS_00001496.p1	BRALA07865
TCONS_00001498.p1	BRALA16213
TCONS_00001501.p1	BRALA20496
TCONS_00001509.p1	BRALA01723
TCONS_00001510.p2	BRALA06865
TCONS_00001512.p1	BRALA25822
TCONS_00001513.p1	BRALA04484
TCONS_00001514.p1	BRALA19586
TCONS_00001516.p1	BRALA12518
TCONS_00001517.p1	BRALA16393
TCONS_00001518.p1	BRALA16388
TCONS_00001527.p1	BRALA16388
TCONS_00001528.p1	BRALA03779
TCONS_00001529.p1	BRALA09237
TCONS_00001530.p1	BRALA06193
TCONS_00001531.p1	BRALA06193
TCONS_00001532.p1	BRALA02634
TCONS_00001533.p1	BRALA24522
TCONS_00001535.p1	BRALA02335
TCONS_00001536.p1	BRALA28628
TCONS_00001538.p1	BRALA19644
TCONS_00001539.p1	BRALA07354
TCONS_00001540.p1	BRALA07450
TCONS_00001541.p1	BRALA07354
TCONS_00001542.p1	BRALA07354
TCONS_00001543.p1	BRALA07354
TCONS_00001544.p1	BRALA07450
TCONS_00001545.p1	BRALA07450
TCONS_00001550.p1	BRALA27869
TCONS_00001551.p1	BRALA30260
TCONS_00001552.p1	BRALA32292
TCONS_00001553.p1	BRALA08307
TCONS_00001555.p1	BRALA28626
TCONS_00001556.p1	BRALA13694
TCONS_00001557.p1	BRALA13694
TCONS_00001558.p1	BRALA06188
TCONS_00001559.p1	BRALA13836
TCONS_00001561.p1	BRALA18120
TCONS_00001563.p1	BRALA28769
TCONS_00001564.p1	BRALA27095
TCONS_00001566.p1	BRALA26225
TCONS_00001569.p1	BRALA22026
TCONS_00001570.p1	BRALA22026
TCONS_00001571.p1	BRALA23160
TCONS_00001572.p1	BRALA12730
TCONS_00001573.p1	BRALA11464
TCONS_00001576.p1	BRALA11464
TCONS_00001578.p1	BRALA09006
TCONS_00001579.p1	BRALA08988
TCONS_00001580.p1	BRALA08983
TCONS_00001581.p1	BRALA19331
TCONS_00001582.p1	BRALA09006
TCONS_00001583.p1	BRALA08554
TCONS_00001584.p1	BRALA02964
TCONS_00001585.p1	BRALA16918
TCONS_00001586.p1	BRALA09006
TCONS_00001589.p1	BRALA09000
TCONS_00001591.p1	BRALA04900
TCONS_00001592.p1	BRALA25778
TCONS_00001594.p1	BRALA04684
TCONS_00001596.p1	BRALA25778
TCONS_00001600.p1	BRALA04684
TCONS_00001601.p1	BRALA25777
TCONS_00001602.p1	BRALA25777
TCONS_00001606.p1	BRALA08620
TCONS_00001608.p1	BRALA25777
TCONS_00001611.p1	BRALA11464
TCONS_00001615.p1	BRALA11464
TCONS_00001618.p1	BRALA04684
TCONS_00001624.p1	BRALA25777
TCONS_00001627.p1	BRALA25777
TCONS_00001628.p1	BRALA24393
TCONS_00001629.p1	BRALA02720
TCONS_00001630.p1	BRALA18889
TCONS_00001631.p1	BRALA18848
TCONS_00001635.p1	BRALA16458
TCONS_00001636.p1	BRALA16458
TCONS_00001637.p1	BRALA02964
TCONS_00001638.p1	BRALA25777
TCONS_00001639.p1	BRALA02964
TCONS_00001640.p1	BRALA08996
TCONS_00001641.p1	BRALA08563
TCONS_00001642.p1	BRALA32669
TCONS_00001643.p1	BRALA09006
TCONS_00001646.p1	BRALA23672
TCONS_00001649.p1	BRALA08015
TCONS_00001650.p1	BRALA08015
TCONS_00001651.p1	BRALA08015
TCONS_00001653.p1	BRALA08015
TCONS_00001656.p1	BRALA19003
TCONS_00001658.p1	BRALA21364
TCONS_00001659.p1	BRALA26752
TCONS_00001663.p1	BRALA04404
TCONS_00001664.p1	BRALA04404
TCONS_00001665.p1	BRALA23585
TCONS_00001666.p1	BRALA23585
TCONS_00001667.p1	BRALA23585
TCONS_00001668.p1	BRALA10061
TCONS_00001669.p1	BRALA15684
TCONS_00001670.p1	BRALA09824
TCONS_00001671.p1	BRALA18823
TCONS_00001673.p1	BRALA18823
TCONS_00001677.p1	BRALA05957
TCONS_00001681.p1	BRALA27935
TCONS_00001683.p1	BRALA30259
TCONS_00001685.p1	BRALA02556
TCONS_00001697.p1	BRALA09071
TCONS_00001699.p1	BRALA02009
TCONS_00001700.p1	BRALA13601
TCONS_00001701.p1	BRALA15551
TCONS_00001702.p1	BRALA03918
TCONS_00001703.p1	BRALA31765
TCONS_00001704.p1	BRALA27519
TCONS_00001705.p1	BRALA34016
TCONS_00001707.p1	BRALA28089
TCONS_00001709.p1	BRALA28082
TCONS_00001710.p1	BRALA10077
TCONS_00001711.p1	BRALA25407
TCONS_00001712.p1	BRALA25407
TCONS_00001713.p1	BRALA29353
TCONS_00001714.p1	BRALA29353
TCONS_00001716.p1	BRALA29353
TCONS_00001717.p1	BRALA29353
TCONS_00001719.p1	BRALA29353
TCONS_00001720.p1	BRALA29358
TCONS_00001721.p1	BRALA17402
TCONS_00001723.p1	BRALA21797
TCONS_00001724.p1	BRALA23057
TCONS_00001725.p1	BRALA31879
TCONS_00001726.p1	BRALA17402
TCONS_00001727.p1	BRALA02667
TCONS_00001728.p1	BRALA07422
TCONS_00001729.p1	BRALA34030
TCONS_00001730.p1	BRALA34030
TCONS_00001731.p1	BRALA05022
TCONS_00001732.p1	BRALA34030
TCONS_00001733.p1	BRALA16861
TCONS_00001735.p1	BRALA16739
TCONS_00001736.p1	BRALA16739
TCONS_00001737.p1	BRALA16739
TCONS_00001739.p1	BRALA28197
TCONS_00001740.p1	BRALA18471
TCONS_00001741.p1	BRALA31944
TCONS_00001747.p1	BRALA08983
TCONS_00001749.p1	BRALA19331
TCONS_00001752.p1	BRALA19331
TCONS_00001756.p1	BRALA25778
TCONS_00001757.p1	BRALA04950
TCONS_00001758.p1	BRALA18889
TCONS_00001759.p1	BRALA09006
TCONS_00001761.p1	BRALA00431
TCONS_00001762.p1	BRALA17292
TCONS_00001764.p1	BRALA19531
TCONS_00001766.p1	BRALA19305
TCONS_00001767.p1	BRALA16458
TCONS_00001768.p1	BRALA09006
TCONS_00001769.p1	BRALA04684
TCONS_00001770.p1	BRALA25778
TCONS_00001773.p1	BRALA23672
TCONS_00001774.p1	BRALA23672
TCONS_00001779.p1	BRALA30701
TCONS_00001780.p1	BRALA23875
TCONS_00001781.p1	BRALA23875
TCONS_00001790.p1	BRALA21645
TCONS_00001793.p1	BRALA12317
TCONS_00001794.p1	BRALA12317
TCONS_00001795.p2	BRALA12317
TCONS_00001797.p1	BRALA12313
TCONS_00001800.p1	BRALA19669
TCONS_00001801.p1	BRALA09237
TCONS_00001802.p1	BRALA30657
TCONS_00001803.p1	BRALA11836
TCONS_00001804.p1	BRALA03712
TCONS_00001805.p1	BRALA02692
TCONS_00001806.p1	BRALA18887
TCONS_00001807.p1	BRALA30744
TCONS_00001811.p1	BRALA15447
TCONS_00001812.p1	BRALA13272
TCONS_00001814.p1	BRALA09698
TCONS_00001815.p1	BRALA28134
TCONS_00001817.p1	BRALA35219
TCONS_00001819.p1	BRALA23711
TCONS_00001820.p1	BRALA29362
TCONS_00001824.p1	BRALA27982
TCONS_00001826.p1	BRALA27981
TCONS_00001827.p1	BRALA11464
TCONS_00001828.p1	BRALA16918
TCONS_00001829.p1	BRALA16918
TCONS_00001830.p1	BRALA16918
TCONS_00001831.p1	BRALA24393
TCONS_00001832.p1	BRALA08563
TCONS_00001833.p1	BRALA11464
TCONS_00001834.p1	BRALA16918
TCONS_00001836.p1	BRALA25777
TCONS_00001838.p1	BRALA07472
TCONS_00001845.p1	BRALA25777
TCONS_00001848.p1	BRALA06693
TCONS_00001854.p1	BRALA13080
TCONS_00001855.p1	BRALA12518
TCONS_00001858.p1	BRALA14267
TCONS_00001860.p1	BRALA01723
TCONS_00001861.p1	BRALA16416
TCONS_00001862.p1	BRALA16227
TCONS_00001864.p1	BRALA15692
TCONS_00001865.p1	BRALA04189
TCONS_00001866.p1	BRALA34428
TCONS_00001867.p1	BRALA21838
TCONS_00001868.p1	BRALA03134
TCONS_00001869.p1	BRALA06943
TCONS_00001870.p1	BRALA14527
TCONS_00001871.p1	BRALA26802
TCONS_00001872.p1	BRALA18787
TCONS_00001874.p1	BRALA23811
TCONS_00001877.p1	BRALA23004
TCONS_00001878.p1	BRALA23005
TCONS_00001881.p1	BRALA34676
TCONS_00001883.p1	BRALA34676
TCONS_00001884.p1	BRALA06928
TCONS_00001885.p1	BRALA28228
TCONS_00001891.p1	BRALA08976
TCONS_00001893.p1	BRALA10278
TCONS_00001894.p1	BRALA08976
TCONS_00001895.p1	BRALA08976
TCONS_00001897.p1	BRALA08976
TCONS_00001898.p1	BRALA10278
TCONS_00001899.p1	BRALA10278
TCONS_00001900.p1	BRALA34209
TCONS_00001901.p1	BRALA15109
TCONS_00001902.p1	BRALA08976
TCONS_00001904.p1	BRALA20750
TCONS_00001905.p1	BRALA16430
TCONS_00001906.p1	BRALA26393
TCONS_00001907.p1	BRALA04586
TCONS_00001909.p1	BRALA08976
TCONS_00001913.p1	BRALA08976
TCONS_00001914.p1	BRALA20776
TCONS_00001916.p1	BRALA00999
TCONS_00001917.p1	BRALA11292
TCONS_00001919.p1	BRALA25778
TCONS_00001920.p1	BRALA25778
TCONS_00001923.p1	BRALA25777
TCONS_00001924.p1	BRALA18848
TCONS_00001926.p1	BRALA09006
TCONS_00001927.p1	BRALA03576
TCONS_00001928.p1	BRALA18848
TCONS_00001929.p1	BRALA33368
TCONS_00001932.p1	BRALA11464
TCONS_00001933.p1	BRALA17794
TCONS_00001934.p1	BRALA25777
TCONS_00001936.p1	BRALA25778
TCONS_00001937.p1	BRALA25778
TCONS_00001939.p1	BRALA12289
TCONS_00001941.p1	BRALA22944
TCONS_00001942.p1	BRALA27521
TCONS_00001943.p1	BRALA15682
TCONS_00001944.p1	BRALA16733
TCONS_00001945.p1	BRALA03238
TCONS_00001948.p1	BRALA31072
TCONS_00001949.p1	BRALA16393
TCONS_00001951.p1	BRALA33943
TCONS_00001953.p1	BRALA29924
TCONS_00001954.p1	BRALA23160
TCONS_00001958.p1	BRALA18734
TCONS_00001962.p1	BRALA34676
TCONS_00001963.p1	BRALA13261
TCONS_00001965.p1	BRALA15729
TCONS_00001966.p1	BRALA34198
TCONS_00001969.p1	BRALA34027
TCONS_00001971.p1	BRALA07407
TCONS_00001973.p1	BRALA26620
TCONS_00001974.p1	BRALA30700
TCONS_00001975.p1	BRALA16897
TCONS_00001979.p1	BRALA16897
TCONS_00001981.p1	BRALA16897
TCONS_00001985.p1	BRALA16900
TCONS_00001988.p1	BRALA20776
TCONS_00001989.p1	BRALA11692
TCONS_00001991.p1	BRALA19707
TCONS_00001992.p1	BRALA28634
TCONS_00001995.p1	BRALA10181
TCONS_00001996.p1	BRALA03420
TCONS_00001997.p1	BRALA28861
TCONS_00001998.p1	BRALA10181
TCONS_00001999.p1	BRALA10181
TCONS_00002000.p1	BRALA09012
TCONS_00002001.p1	BRALA19707
TCONS_00002002.p1	BRALA28634
TCONS_00002003.p1	BRALA02708
TCONS_00002004.p1	BRALA05090
TCONS_00002005.p1	BRALA10181
TCONS_00002006.p1	BRALA10181
TCONS_00002007.p1	BRALA09012
TCONS_00002010.p1	BRALA14280
TCONS_00002011.p1	BRALA25395
TCONS_00002013.p1	BRALA22987
TCONS_00002015.p1	BRALA19667
TCONS_00002016.p1	BRALA14407
TCONS_00002017.p1	BRALA30672
TCONS_00002020.p1	BRALA35333
TCONS_00002021.p1	BRALA34224
TCONS_00002022.p1	BRALA19056
TCONS_00002023.p1	BRALA19055
TCONS_00002026.p1	BRALA15837
TCONS_00002027.p1	BRALA16928
TCONS_00002029.p1	BRALA15658
TCONS_00002030.p1	BRALA20461
TCONS_00002033.p1	BRALA15657
TCONS_00002034.p1	BRALA15706
TCONS_00002035.p1	BRALA18417
TCONS_00002036.p1	BRALA16804
TCONS_00002037.p1	BRALA03793
TCONS_00002039.p1	BRALA02098
TCONS_00002040.p1	BRALA30672
TCONS_00002041.p1	BRALA06121
TCONS_00002043.p1	BRALA12730
TCONS_00002044.p1	BRALA19310
TCONS_00002049.p1	BRALA33620
TCONS_00002050.p1	BRALA13978
TCONS_00002051.p1	BRALA30532
TCONS_00002057.p1	BRALA26965
TCONS_00002058.p1	BRALA12956
TCONS_00002059.p1	BRALA12956
TCONS_00002061.p1	BRALA10092
TCONS_00002062.p1	BRALA34163
TCONS_00002063.p1	BRALA30744
TCONS_00002065.p1	BRALA34840
TCONS_00002066.p1	BRALA04146
TCONS_00002068.p1	BRALA04146
TCONS_00002069.p1	BRALA00380
TCONS_00002070.p4	BRALA06054
TCONS_00002072.p1	BRALA30533
TCONS_00002074.p1	BRALA12103
TCONS_00002075.p1	BRALA12103
TCONS_00002077.p1	BRALA12103
TCONS_00002080.p1	BRALA15943
TCONS_00002082.p1	BRALA02069
TCONS_00002083.p1	BRALA32698
TCONS_00002085.p1	BRALA09071
TCONS_00002086.p1	BRALA22541
TCONS_00002087.p1	BRALA19494
TCONS_00002088.p1	BRALA03918
TCONS_00002090.p1	BRALA18815
TCONS_00002092.p1	BRALA12360
TCONS_00002093.p1	BRALA16888
TCONS_00002094.p1	BRALA25429
TCONS_00002096.p1	BRALA11838
TCONS_00002097.p1	BRALA02883
TCONS_00002100.p1	BRALA19278
TCONS_00002101.p1	BRALA15691
TCONS_00002102.p1	BRALA01672
TCONS_00002103.p1	BRALA29353
TCONS_00002105.p1	BRALA34167
TCONS_00002106.p1	BRALA34167
TCONS_00002109.p1	BRALA15691
TCONS_00002110.p1	BRALA01672
TCONS_00002111.p1	BRALA29353
TCONS_00002113.p1	BRALA34167
TCONS_00002115.p1	BRALA33792
TCONS_00002116.p1	BRALA28745
TCONS_00002117.p1	BRALA19285
TCONS_00002118.p1	BRALA19285
TCONS_00002120.p1	BRALA19283
TCONS_00002121.p1	BRALA19276
TCONS_00002122.p1	BRALA28769
TCONS_00002123.p1	BRALA04961
TCONS_00002126.p1	BRALA12914
TCONS_00002127.p1	BRALA19298
TCONS_00002128.p1	BRALA19296
TCONS_00002129.p1	BRALA19296
TCONS_00002130.p1	BRALA19312
TCONS_00002131.p1	BRALA00262
TCONS_00002132.p1	BRALA31765
TCONS_00002134.p1	BRALA19314
TCONS_00002136.p1	BRALA28832
TCONS_00002138.p1	BRALA22998
TCONS_00002146.p1	BRALA34260
TCONS_00002148.p1	BRALA14330
TCONS_00002150.p1	BRALA34816
TCONS_00002151.p1	BRALA03818
TCONS_00002153.p1	BRALA23894
TCONS_00002154.p1	BRALA10856
TCONS_00002157.p1	BRALA32733
TCONS_00002163.p1	BRALA34122
TCONS_00002164.p1	BRALA15716
TCONS_00002165.p1	BRALA21714
TCONS_00002167.p1	BRALA15722
TCONS_00002169.p1	BRALA03125
TCONS_00002170.p1	BRALA11822
TCONS_00002171.p1	BRALA13745
TCONS_00002172.p1	BRALA03125
TCONS_00002176.p1	BRALA02070
TCONS_00002177.p1	BRALA17612
TCONS_00002181.p1	BRALA19305
TCONS_00002182.p1	BRALA35333
TCONS_00002183.p1	BRALA23462
TCONS_00002185.p1	BRALA29689
TCONS_00002186.p1	BRALA27979
TCONS_00002187.p1	BRALA29356
TCONS_00002188.p1	BRALA23718
TCONS_00002189.p1	BRALA25406
TCONS_00002190.p1	BRALA25405
TCONS_00002192.p1	BRALA13601
TCONS_00002193.p1	BRALA09071
TCONS_00002197.p1	BRALA13601
TCONS_00002198.p1	BRALA31765
TCONS_00002203.p1	BRALA01157
TCONS_00002204.p1	BRALA06400
TCONS_00002205.p1	BRALA25823
TCONS_00002207.p1	BRALA02197
TCONS_00002212.p1	BRALA19988
TCONS_00002213.p1	BRALA29246
TCONS_00002215.p1	BRALA25778
TCONS_00002216.p1	BRALA02964
TCONS_00002217.p1	BRALA25778
TCONS_00002218.p1	BRALA08620
TCONS_00002219.p1	BRALA08988
TCONS_00002220.p1	BRALA25777
TCONS_00002221.p1	BRALA08983
TCONS_00002222.p1	BRALA11464
TCONS_00002223.p1	BRALA00828
TCONS_00002224.p1	BRALA17694
TCONS_00002225.p1	BRALA24393
TCONS_00002226.p1	BRALA29061
TCONS_00002227.p1	BRALA02964
TCONS_00002228.p1	BRALA19009
TCONS_00002229.p1	BRALA12949
TCONS_00002232.p1	BRALA12949
TCONS_00002233.p1	BRALA01476
TCONS_00002235.p1	BRALA28769
TCONS_00002237.p1	BRALA25402
TCONS_00002239.p1	BRALA15943
TCONS_00002241.p1	BRALA34066
TCONS_00002242.p1	BRALA26771
TCONS_00002244.p1	BRALA03851
TCONS_00002246.p1	BRALA35029
TCONS_00002247.p1	BRALA30177
TCONS_00002248.p1	BRALA00344
TCONS_00002251.p1	BRALA26393
TCONS_00002255.p1	BRALA24804
TCONS_00002256.p1	BRALA24802
TCONS_00002264.p1	BRALA21011
TCONS_00002270.p1	BRALA27976
TCONS_00002274.p1	BRALA15300
TCONS_00002275.p1	BRALA03935
TCONS_00002283.p1	BRALA33714
TCONS_00002284.p1	BRALA21171
TCONS_00002285.p1	BRALA12368
TCONS_00002286.p1	BRALA23709
TCONS_00002289.p1	BRALA30040
TCONS_00002291.p1	BRALA14068
TCONS_00002292.p1	BRALA08495
TCONS_00002293.p1	BRALA08805
TCONS_00002294.p1	BRALA08495
TCONS_00002295.p1	BRALA27289
TCONS_00002296.p1	BRALA05655
TCONS_00002297.p1	BRALA18400
TCONS_00002299.p1	BRALA18400
TCONS_00002300.p1	BRALA31008
TCONS_00002302.p1	BRALA01424
TCONS_00002304.p1	BRALA14245
TCONS_00002305.p1	BRALA18831
TCONS_00002307.p1	BRALA16632
TCONS_00002308.p1	BRALA11822
TCONS_00002310.p1	BRALA12259
TCONS_00002311.p1	BRALA16849
TCONS_00002313.p1	BRALA16854
TCONS_00002314.p1	BRALA20232
TCONS_00002318.p1	BRALA01465
TCONS_00002319.p1	BRALA01465
TCONS_00002320.p1	BRALA05402
TCONS_00002321.p1	BRALA21248
TCONS_00002323.p1	BRALA31213
TCONS_00002325.p1	BRALA27955
TCONS_00002326.p1	BRALA16854
TCONS_00002327.p1	BRALA22292
TCONS_00002328.p1	BRALA20231
TCONS_00002329.p1	BRALA01465
TCONS_00002330.p1	BRALA01465
TCONS_00002331.p1	BRALA05402
TCONS_00002333.p1	BRALA06760
TCONS_00002334.p1	BRALA05402
TCONS_00002336.p1	BRALA33969
TCONS_00002337.p1	BRALA14699
TCONS_00002338.p1	BRALA28066
TCONS_00002340.p1	BRALA28066
TCONS_00002341.p1	BRALA28066
TCONS_00002343.p1	BRALA11822
TCONS_00002344.p1	BRALA05917
TCONS_00002346.p1	BRALA08955
TCONS_00002347.p1	BRALA16651
TCONS_00002351.p1	BRALA31856
TCONS_00002353.p1	BRALA28209
TCONS_00002354.p1	BRALA15698
TCONS_00002355.p1	BRALA24513
TCONS_00002356.p1	BRALA07442
TCONS_00002363.p1	BRALA31857
TCONS_00002367.p1	BRALA20797
TCONS_00002369.p1	BRALA23902
TCONS_00002373.p1	BRALA12256
TCONS_00002374.p1	BRALA23460
TCONS_00002375.p1	BRALA31857
TCONS_00002377.p1	BRALA23902
TCONS_00002380.p1	BRALA12256
TCONS_00002381.p1	BRALA24385
TCONS_00002382.p1	BRALA24385
TCONS_00002384.p1	BRALA28205
TCONS_00002386.p1	BRALA28203
TCONS_00002388.p1	BRALA22068
TCONS_00002389.p1	BRALA30657
TCONS_00002390.p1	BRALA25411
TCONS_00002392.p1	BRALA16739
TCONS_00002393.p1	BRALA09766
TCONS_00002394.p1	BRALA08941
TCONS_00002398.p1	BRALA12270
TCONS_00002399.p1	BRALA24385
TCONS_00002401.p1	BRALA05663
TCONS_00002402.p1	BRALA12341
TCONS_00002403.p1	BRALA00100
TCONS_00002408.p1	BRALA16393
TCONS_00002410.p1	BRALA11133
TCONS_00002413.p1	BRALA09151
TCONS_00002414.p1	BRALA09151
TCONS_00002417.p1	BRALA09151
TCONS_00002419.p1	BRALA09152
TCONS_00002421.p1	BRALA09152
TCONS_00002422.p1	BRALA09152
TCONS_00002423.p1	BRALA09151
TCONS_00002428.p1	BRALA09152
TCONS_00002433.p1	BRALA09151
TCONS_00002438.p1	BRALA09151
TCONS_00002439.p1	BRALA09151
TCONS_00002441.p1	BRALA09152
TCONS_00002443.p1	BRALA30808
TCONS_00002445.p1	BRALA31637
TCONS_00002447.p1	BRALA19035
TCONS_00002449.p1	BRALA19016
TCONS_00002451.p1	BRALA24040
TCONS_00002454.p1	BRALA09824
TCONS_00002456.p1	BRALA13261
TCONS_00002457.p1	BRALA35024
TCONS_00002458.p1	BRALA10092
TCONS_00002464.p1	BRALA25486
TCONS_00002466.p1	BRALA12730
TCONS_00002468.p1	BRALA25487
TCONS_00002470.p1	BRALA17612
TCONS_00002472.p1	BRALA25489
TCONS_00002473.p1	BRALA31765
TCONS_00002475.p1	BRALA23973
TCONS_00002480.p1	BRALA03655
TCONS_00002483.p1	BRALA04750
TCONS_00002485.p1	BRALA27801
TCONS_00002486.p1	BRALA28477
TCONS_00002488.p1	BRALA10247
TCONS_00002489.p1	BRALA11263
TCONS_00002490.p1	BRALA33009
TCONS_00002492.p1	BRALA15338
TCONS_00002493.p1	BRALA16840
TCONS_00002494.p1	BRALA32190
TCONS_00002495.p1	BRALA20422
TCONS_00002496.p1	BRALA30024
TCONS_00002498.p1	BRALA33427
TCONS_00002499.p1	BRALA34164
TCONS_00002501.p1	BRALA25771
TCONS_00002504.p1	BRALA11289
TCONS_00002507.p1	BRALA24071
TCONS_00002508.p1	BRALA34676
TCONS_00002509.p1	BRALA30672
TCONS_00002514.p1	BRALA18284
TCONS_00002515.p1	BRALA08508
TCONS_00002516.p1	BRALA26233
TCONS_00002519.p1	BRALA31935
TCONS_00002522.p1	BRALA04961
TCONS_00002523.p1	BRALA13305
TCONS_00002524.p1	BRALA13305
TCONS_00002528.p1	BRALA32159
TCONS_00002531.p1	BRALA17404
TCONS_00002532.p1	BRALA24712
TCONS_00002533.p1	BRALA23462
TCONS_00002534.p1	BRALA23462
TCONS_00002535.p1	BRALA26298
TCONS_00002536.p1	BRALA12434
TCONS_00002537.p1	BRALA34190
TCONS_00002538.p1	BRALA35588
TCONS_00002541.p1	BRALA03746
TCONS_00002543.p1	BRALA02197
TCONS_00002544.p1	BRALA06678
TCONS_00002546.p1	BRALA29978
TCONS_00002547.p1	BRALA29978
TCONS_00002552.p1	BRALA19053
TCONS_00002553.p1	BRALA31506
TCONS_00002554.p1	BRALA04766
TCONS_00002555.p1	BRALA01486
TCONS_00002556.p1	BRALA25772
TCONS_00002558.p1	BRALA20750
TCONS_00002560.p1	BRALA24307
TCONS_00002561.p1	BRALA31765
TCONS_00002562.p1	BRALA10393
TCONS_00002563.p1	BRALA11297
TCONS_00002564.p1	BRALA11297
TCONS_00002568.p1	BRALA01745
TCONS_00002569.p1	BRALA11297
TCONS_00002573.p1	BRALA26896
TCONS_00002574.p1	BRALA11297
TCONS_00002575.p1	BRALA27904
TCONS_00002576.p1	BRALA04756
TCONS_00002579.p1	BRALA04980
TCONS_00002581.p1	BRALA30577
TCONS_00002583.p1	BRALA19457
TCONS_00002586.p1	BRALA04561
TCONS_00002591.p1	BRALA11394
TCONS_00002593.p1	BRALA16417
TCONS_00002595.p1	BRALA20194
TCONS_00002596.p1	BRALA17064
TCONS_00002597.p1	BRALA18785
TCONS_00002599.p1	BRALA04609
TCONS_00002600.p1	BRALA04755
TCONS_00002601.p1	BRALA22572
TCONS_00002606.p1	BRALA11275
TCONS_00002607.p1	BRALA16329
TCONS_00002608.p1	BRALA16329
TCONS_00002609.p1	BRALA34399
TCONS_00002610.p1	BRALA00712
TCONS_00002612.p1	BRALA13220
TCONS_00002617.p1	BRALA29986
TCONS_00002618.p1	BRALA08307
TCONS_00002619.p1	BRALA04842
TCONS_00002621.p1	BRALA27865
TCONS_00002622.p1	BRALA02197
TCONS_00002625.p1	BRALA02197
TCONS_00002628.p1	BRALA02197
TCONS_00002632.p1	BRALA27865
TCONS_00002633.p1	BRALA28150
TCONS_00002634.p1	BRALA02197
TCONS_00002636.p1	BRALA02197
TCONS_00002637.p1	BRALA02197
TCONS_00002638.p1	BRALA02197
TCONS_00002639.p1	BRALA30261
TCONS_00002641.p1	BRALA27865
TCONS_00002642.p1	BRALA11328
TCONS_00002645.p1	BRALA04795
TCONS_00002648.p1	BRALA11343
TCONS_00002650.p1	BRALA23272
TCONS_00002651.p1	BRALA16158
TCONS_00002653.p1	BRALA04147
TCONS_00002654.p1	BRALA26237
TCONS_00002659.p1	BRALA10187
TCONS_00002660.p1	BRALA16827
TCONS_00002662.p1	BRALA11468
TCONS_00002664.p1	BRALA02037
TCONS_00002665.p1	BRALA03137
TCONS_00002666.p1	BRALA25766
TCONS_00002667.p1	BRALA21769
TCONS_00002668.p1	BRALA25766
TCONS_00002670.p1	BRALA02044
TCONS_00002671.p1	BRALA25766
TCONS_00002672.p1	BRALA08124
TCONS_00002673.p1	BRALA32320
TCONS_00002674.p1	BRALA08310
TCONS_00002675.p1	BRALA11399
TCONS_00002678.p1	BRALA04550
TCONS_00002680.p1	BRALA25046
TCONS_00002687.p1	BRALA15485
TCONS_00002693.p1	BRALA32405
TCONS_00002695.p1	BRALA00344
TCONS_00002698.p1	BRALA11352
TCONS_00002699.p1	BRALA07013
TCONS_00002702.p1	BRALA11356
TCONS_00002703.p1	BRALA19024
TCONS_00002704.p1	BRALA09768
TCONS_00002705.p1	BRALA33580
TCONS_00002715.p1	BRALA30045
TCONS_00002717.p1	BRALA11476
