TCONS_00000006.p1	BRALA31224
TCONS_00001344.p1	BRALA33764
TCONS_00001346.p1	BRALA16388
TCONS_00001346.p1	BRALA29729
TCONS_00001354.p1	BRALA31269
TCONS_00001362.p1	BRALA18416
TCONS_00001362.p1	BRALA18454
TCONS_00001362.p1	BRALA34124
TCONS_00001363.p1	BRALA04611
TCONS_00001364.p1	BRALA21780
TCONS_00001364.p1	BRALA29019
TCONS_00001364.p1	BRALA30898
TCONS_00001373.p1	BRALA16467
TCONS_00001373.p1	BRALA16471
TCONS_00001373.p1	BRALA20236
TCONS_00001373.p1	BRALA24865
TCONS_00001373.p1	BRALA25209
TCONS_00001373.p1	BRALA25210
TCONS_00001373.p1	BRALA25414
TCONS_00001373.p1	BRALA26703
TCONS_00001373.p1	BRALA31590
TCONS_00001373.p1	BRALA34368
TCONS_00001377.p1	BRALA05450
TCONS_00001380.p1	BRALA17490
TCONS_00001387.p1	BRALA08625
TCONS_00001387.p1	BRALA08626
TCONS_00001387.p1	BRALA32687
TCONS_00001389.p1	BRALA19293
TCONS_00001391.p1	BRALA08960
TCONS_00001392.p1	BRALA08965
TCONS_00001392.p1	BRALA08966
TCONS_00001392.p1	BRALA24791
TCONS_00001399.p1	BRALA30607
TCONS_00001400.p1	BRALA09766
TCONS_00001400.p1	BRALA09767
TCONS_00001400.p1	BRALA09768
TCONS_00001401.p1	BRALA22990
TCONS_00001408.p1	BRALA28816
TCONS_00001408.p1	BRALA28817
TCONS_00001408.p1	BRALA33925
TCONS_00001408.p1	BRALA34297
TCONS_00001408.p1	BRALA35172
TCONS_00001410.p1	BRALA28821
TCONS_00001422.p1	BRALA35828
TCONS_00001438.p1	BRALA00918
TCONS_00001441.p1	BRALA22039
TCONS_00001442.p1	BRALA22055
TCONS_00001442.p1	BRALA34396
TCONS_00001447.p1	BRALA19057
TCONS_00001447.p1	BRALA19058
TCONS_00001462.p1	BRALA03050
TCONS_00001469.p1	BRALA22298
TCONS_00001476.p1	BRALA11969
TCONS_00001476.p1	BRALA26035
TCONS_00001479.p1	BRALA27977
TCONS_00001480.p1	BRALA34771
TCONS_00001487.p1	BRALA22474
TCONS_00001489.p1	BRALA06014
TCONS_00001489.p1	BRALA25512
TCONS_00001489.p1	BRALA29788
TCONS_00001491.p1	BRALA00634
TCONS_00001491.p1	BRALA00635
TCONS_00001491.p1	BRALA00702
TCONS_00001491.p1	BRALA05120
TCONS_00001491.p1	BRALA11754
TCONS_00001491.p1	BRALA27984
TCONS_00001491.p1	BRALA32592
TCONS_00001491.p1	BRALA32595
TCONS_00001491.p1	BRALA34059
TCONS_00001491.p1	BRALA35786
TCONS_00001510.p2	BRALA00411
TCONS_00001510.p2	BRALA01310
TCONS_00001510.p2	BRALA06103
TCONS_00001510.p2	BRALA11008
TCONS_00001510.p2	BRALA12084
TCONS_00001510.p2	BRALA16368
TCONS_00001510.p2	BRALA17818
TCONS_00001510.p2	BRALA21354
TCONS_00001510.p2	BRALA24901
TCONS_00001510.p2	BRALA29164
TCONS_00001510.p2	BRALA29396
TCONS_00001510.p2	BRALA31325
TCONS_00001510.p2	BRALA32030
TCONS_00001510.p2	BRALA32031
TCONS_00001510.p2	BRALA32255
TCONS_00001512.p1	BRALA11004
TCONS_00001512.p1	BRALA28030
TCONS_00001514.p1	BRALA11385
TCONS_00001514.p1	BRALA19894
TCONS_00001514.p1	BRALA26728
TCONS_00001514.p1	BRALA32200
TCONS_00001516.p1	BRALA07965
TCONS_00001516.p1	BRALA12518
TCONS_00001528.p1	BRALA03779
TCONS_00001533.p1	BRALA24522
TCONS_00001535.p1	BRALA02335
TCONS_00001536.p1	BRALA28628
TCONS_00001538.p1	BRALA19644
TCONS_00001540.p1	BRALA19647
TCONS_00001540.p1	BRALA23644
TCONS_00001543.p1	BRALA27417
TCONS_00001544.p1	BRALA13194
TCONS_00001550.p1	BRALA32600
TCONS_00001551.p1	BRALA30260
TCONS_00001552.p1	BRALA08946
TCONS_00001552.p1	BRALA13901
TCONS_00001552.p1	BRALA27511
TCONS_00001552.p1	BRALA32292
TCONS_00001553.p1	BRALA07684
TCONS_00001555.p1	BRALA28624
TCONS_00001555.p1	BRALA28626
TCONS_00001556.p1	BRALA07993
TCONS_00001556.p1	BRALA13694
TCONS_00001556.p1	BRALA26474
TCONS_00001579.p1	BRALA10263
TCONS_00001646.p1	BRALA23673
TCONS_00001646.p1	BRALA33822
TCONS_00001650.p1	BRALA18455
TCONS_00001656.p1	BRALA19003
TCONS_00001664.p1	BRALA04404
TCONS_00001668.p1	BRALA10061
TCONS_00001668.p1	BRALA34538
TCONS_00001668.p1	BRALA34668
TCONS_00001669.p1	BRALA15684
TCONS_00001673.p1	BRALA18822
TCONS_00001683.p1	BRALA30259
TCONS_00001683.p1	BRALA34414
TCONS_00001683.p1	BRALA35925
TCONS_00001685.p1	BRALA02555
TCONS_00001685.p1	BRALA02556
TCONS_00001685.p1	BRALA33601
TCONS_00001685.p1	BRALA34541
TCONS_00001704.p1	BRALA27519
TCONS_00001705.p1	BRALA04799
TCONS_00001705.p1	BRALA17700
TCONS_00001705.p1	BRALA34016
TCONS_00001707.p1	BRALA26188
TCONS_00001707.p1	BRALA28089
TCONS_00001709.p1	BRALA28082
TCONS_00001710.p1	BRALA10077
TCONS_00001711.p1	BRALA25407
TCONS_00001713.p1	BRALA29353
TCONS_00001720.p1	BRALA29358
TCONS_00001733.p1	BRALA16861
TCONS_00001737.p1	BRALA10847
TCONS_00001739.p1	BRALA31193
TCONS_00001739.p1	BRALA31876
TCONS_00001740.p1	BRALA02121
TCONS_00001740.p1	BRALA02139
TCONS_00001740.p1	BRALA04750
TCONS_00001740.p1	BRALA04848
TCONS_00001740.p1	BRALA07934
TCONS_00001740.p1	BRALA08500
TCONS_00001740.p1	BRALA12890
TCONS_00001741.p1	BRALA05197
TCONS_00001741.p1	BRALA26314
TCONS_00001741.p1	BRALA26895
TCONS_00001741.p1	BRALA32046
TCONS_00001741.p1	BRALA33506
TCONS_00001773.p1	BRALA23672
TCONS_00001790.p1	BRALA21645
TCONS_00001790.p1	BRALA25428
TCONS_00001793.p1	BRALA12317
TCONS_00001797.p1	BRALA12313
TCONS_00001800.p1	BRALA10324
TCONS_00001800.p1	BRALA10325
TCONS_00001800.p1	BRALA10326
TCONS_00001800.p1	BRALA10331
TCONS_00001800.p1	BRALA16044
TCONS_00001800.p1	BRALA19669
TCONS_00001800.p1	BRALA24088
TCONS_00001804.p1	BRALA35047
TCONS_00001806.p1	BRALA18887
TCONS_00001814.p1	BRALA31105
TCONS_00001815.p1	BRALA28134
TCONS_00001817.p1	BRALA33711
TCONS_00001817.p1	BRALA34627
TCONS_00001817.p1	BRALA35219
TCONS_00001817.p1	BRALA35251
TCONS_00001819.p1	BRALA23711
TCONS_00001820.p1	BRALA05837
TCONS_00001820.p1	BRALA29362
TCONS_00001824.p1	BRALA27982
TCONS_00001826.p1	BRALA27981
TCONS_00001838.p1	BRALA15801
TCONS_00001838.p1	BRALA22319
TCONS_00001838.p1	BRALA27854
TCONS_00001838.p1	BRALA31990
TCONS_00001854.p1	BRALA10616
TCONS_00001854.p1	BRALA17564
TCONS_00001854.p1	BRALA22326
TCONS_00001854.p1	BRALA34232
TCONS_00001862.p1	BRALA08958
TCONS_00001864.p1	BRALA15692
TCONS_00001865.p1	BRALA22972
TCONS_00001869.p1	BRALA15471
TCONS_00001870.p1	BRALA08581
TCONS_00001870.p1	BRALA14527
TCONS_00001870.p1	BRALA21234
TCONS_00001878.p1	BRALA23005
TCONS_00001884.p1	BRALA04664
TCONS_00001884.p1	BRALA06928
TCONS_00001884.p1	BRALA14350
TCONS_00001884.p1	BRALA34326
TCONS_00001884.p1	BRALA35275
TCONS_00001885.p1	BRALA28228
TCONS_00001893.p1	BRALA21357
TCONS_00001893.p1	BRALA35711
TCONS_00001894.p1	BRALA05565
TCONS_00001894.p1	BRALA10340
TCONS_00001894.p1	BRALA11142
TCONS_00001900.p1	BRALA34209
TCONS_00001902.p1	BRALA07801
TCONS_00001902.p1	BRALA30045
TCONS_00001904.p1	BRALA25623
TCONS_00001906.p1	BRALA10941
TCONS_00001909.p1	BRALA08976
TCONS_00001909.p1	BRALA10278
TCONS_00001914.p1	BRALA18202
TCONS_00001914.p1	BRALA28140
TCONS_00001916.p1	BRALA02323
TCONS_00001917.p1	BRALA33580
TCONS_00001939.p1	BRALA12289
TCONS_00001942.p1	BRALA27521
TCONS_00001943.p1	BRALA15682
TCONS_00001943.p1	BRALA15683
TCONS_00001948.p1	BRALA24492
TCONS_00001948.p1	BRALA31072
TCONS_00001951.p1	BRALA19320
TCONS_00001951.p1	BRALA24521
TCONS_00001951.p1	BRALA33943
TCONS_00001951.p1	BRALA34861
TCONS_00001953.p1	BRALA24961
TCONS_00001953.p1	BRALA26193
TCONS_00001969.p1	BRALA24639
TCONS_00001969.p1	BRALA34027
TCONS_00001969.p1	BRALA34198
TCONS_00001969.p1	BRALA34224
TCONS_00001969.p1	BRALA34676
TCONS_00001969.p1	BRALA35557
TCONS_00001974.p1	BRALA30699
TCONS_00002000.p1	BRALA09012
TCONS_00002001.p1	BRALA19707
TCONS_00002002.p1	BRALA28634
TCONS_00002010.p1	BRALA08359
TCONS_00002010.p1	BRALA14280
TCONS_00002010.p1	BRALA20487
TCONS_00002011.p1	BRALA25395
TCONS_00002013.p1	BRALA22987
TCONS_00002016.p1	BRALA14407
TCONS_00002017.p1	BRALA21329
TCONS_00002017.p1	BRALA28405
TCONS_00002017.p1	BRALA30672
TCONS_00002022.p1	BRALA19056
TCONS_00002023.p1	BRALA19055
TCONS_00002027.p1	BRALA16928
TCONS_00002029.p1	BRALA00476
TCONS_00002029.p1	BRALA15658
TCONS_00002033.p1	BRALA15657
TCONS_00002034.p1	BRALA15706
TCONS_00002036.p1	BRALA04039
TCONS_00002036.p1	BRALA04056
TCONS_00002036.p1	BRALA07218
TCONS_00002036.p1	BRALA08033
TCONS_00002036.p1	BRALA09971
TCONS_00002036.p1	BRALA11639
TCONS_00002036.p1	BRALA14790
TCONS_00002036.p1	BRALA14816
TCONS_00002036.p1	BRALA23553
TCONS_00002036.p1	BRALA24422
TCONS_00002036.p1	BRALA25019
TCONS_00002036.p1	BRALA28722
TCONS_00002044.p1	BRALA19310
TCONS_00002049.p1	BRALA28201
TCONS_00002049.p1	BRALA33620
TCONS_00002049.p1	BRALA34162
TCONS_00002049.p1	BRALA34745
TCONS_00002049.p1	BRALA35165
TCONS_00002049.p1	BRALA35833
TCONS_00002051.p1	BRALA30532
TCONS_00002051.p1	BRALA35620
TCONS_00002058.p1	BRALA31865
TCONS_00002063.p1	BRALA03027
TCONS_00002063.p1	BRALA17861
TCONS_00002063.p1	BRALA27837
TCONS_00002072.p1	BRALA30533
TCONS_00002082.p1	BRALA30658
TCONS_00002083.p1	BRALA04570
TCONS_00002083.p1	BRALA35449
TCONS_00002090.p1	BRALA18815
TCONS_00002092.p1	BRALA12360
TCONS_00002093.p1	BRALA16888
TCONS_00002094.p1	BRALA25429
TCONS_00002100.p1	BRALA19278
TCONS_00002100.p1	BRALA33331
TCONS_00002100.p1	BRALA33333
TCONS_00002102.p1	BRALA00619
TCONS_00002102.p1	BRALA21525
TCONS_00002102.p1	BRALA34223
TCONS_00002109.p1	BRALA15691
TCONS_00002110.p1	BRALA01672
TCONS_00002110.p1	BRALA33201
TCONS_00002111.p1	BRALA06982
TCONS_00002113.p1	BRALA34167
TCONS_00002117.p1	BRALA19282
TCONS_00002117.p1	BRALA19283
TCONS_00002117.p1	BRALA19284
TCONS_00002117.p1	BRALA19285
TCONS_00002121.p1	BRALA19276
TCONS_00002121.p1	BRALA19277
TCONS_00002122.p1	BRALA00832
TCONS_00002122.p1	BRALA13164
TCONS_00002122.p1	BRALA19181
TCONS_00002122.p1	BRALA26209
TCONS_00002122.p1	BRALA28331
TCONS_00002122.p1	BRALA29711
TCONS_00002122.p1	BRALA30965
TCONS_00002122.p1	BRALA32520
TCONS_00002127.p1	BRALA19298
TCONS_00002129.p1	BRALA19296
TCONS_00002130.p1	BRALA19312
TCONS_00002134.p1	BRALA19314
TCONS_00002136.p1	BRALA28832
TCONS_00002138.p1	BRALA22998
TCONS_00002138.p1	BRALA35486
TCONS_00002146.p1	BRALA34260
TCONS_00002146.p1	BRALA34679
TCONS_00002146.p1	BRALA35800
TCONS_00002153.p1	BRALA23894
TCONS_00002157.p1	BRALA27322
TCONS_00002157.p1	BRALA32733
TCONS_00002163.p1	BRALA01293
TCONS_00002163.p1	BRALA28213
TCONS_00002163.p1	BRALA34122
TCONS_00002164.p1	BRALA15716
TCONS_00002167.p1	BRALA15722
TCONS_00002185.p1	BRALA29689
TCONS_00002185.p1	BRALA33455
TCONS_00002186.p1	BRALA27979
TCONS_00002187.p1	BRALA29356
TCONS_00002188.p1	BRALA23718
TCONS_00002189.p1	BRALA25406
TCONS_00002190.p1	BRALA25405
TCONS_00002213.p1	BRALA24664
TCONS_00002213.p1	BRALA29246
TCONS_00002213.p1	BRALA34458
TCONS_00002217.p1	BRALA30042
TCONS_00002217.p1	BRALA35836
TCONS_00002237.p1	BRALA09650
TCONS_00002237.p1	BRALA14932
TCONS_00002237.p1	BRALA23378
TCONS_00002237.p1	BRALA25402
TCONS_00002241.p1	BRALA34066
TCONS_00002242.p1	BRALA08950
TCONS_00002242.p1	BRALA08951
TCONS_00002242.p1	BRALA08952
TCONS_00002242.p1	BRALA16919
TCONS_00002242.p1	BRALA24162
TCONS_00002244.p1	BRALA16340
TCONS_00002246.p1	BRALA30177
TCONS_00002246.p1	BRALA35029
TCONS_00002255.p1	BRALA24804
TCONS_00002256.p1	BRALA24802
TCONS_00002264.p1	BRALA29790
TCONS_00002270.p1	BRALA27976
TCONS_00002270.p1	BRALA34842
TCONS_00002283.p1	BRALA33714
TCONS_00002284.p1	BRALA33062
TCONS_00002285.p1	BRALA12368
TCONS_00002285.p1	BRALA12370
TCONS_00002285.p1	BRALA12371
TCONS_00002285.p1	BRALA12372
TCONS_00002285.p1	BRALA12373
TCONS_00002285.p1	BRALA23510
TCONS_00002286.p1	BRALA23709
TCONS_00002289.p1	BRALA30038
TCONS_00002289.p1	BRALA30039
TCONS_00002289.p1	BRALA30040
TCONS_00002300.p1	BRALA31008
TCONS_00002302.p1	BRALA27302
TCONS_00002305.p1	BRALA18831
TCONS_00002305.p1	BRALA18832
TCONS_00002307.p1	BRALA28198
TCONS_00002311.p1	BRALA16849
TCONS_00002313.p1	BRALA16854
TCONS_00002318.p1	BRALA01465
TCONS_00002321.p1	BRALA20390
TCONS_00002328.p1	BRALA20231
TCONS_00002333.p1	BRALA06760
TCONS_00002333.p1	BRALA06761
TCONS_00002346.p1	BRALA08955
TCONS_00002347.p1	BRALA16651
TCONS_00002351.p1	BRALA31856
TCONS_00002353.p1	BRALA28209
TCONS_00002354.p1	BRALA09008
TCONS_00002354.p1	BRALA15698
TCONS_00002355.p1	BRALA24513
TCONS_00002367.p1	BRALA20797
TCONS_00002369.p1	BRALA23902
TCONS_00002375.p1	BRALA31857
TCONS_00002380.p1	BRALA12256
TCONS_00002381.p1	BRALA05116
TCONS_00002382.p1	BRALA24385
TCONS_00002384.p1	BRALA28205
TCONS_00002386.p1	BRALA28203
TCONS_00002388.p1	BRALA15714
TCONS_00002389.p1	BRALA30436
TCONS_00002390.p1	BRALA25411
TCONS_00002392.p1	BRALA24355
TCONS_00002398.p1	BRALA12270
TCONS_00002401.p1	BRALA05663
TCONS_00002401.p1	BRALA27780
TCONS_00002401.p1	BRALA29510
TCONS_00002402.p1	BRALA12341
TCONS_00002403.p1	BRALA00100
TCONS_00002445.p1	BRALA33722
TCONS_00002447.p1	BRALA18064
TCONS_00002447.p1	BRALA19035
TCONS_00002485.p1	BRALA27801
TCONS_00002485.p1	BRALA30492
TCONS_00002494.p1	BRALA32190
TCONS_00002495.p1	BRALA20422
TCONS_00002495.p1	BRALA25306
TCONS_00002495.p1	BRALA27232
TCONS_00002495.p1	BRALA30798
TCONS_00002495.p1	BRALA32717
TCONS_00002495.p1	BRALA33004
TCONS_00002495.p1	BRALA33565
TCONS_00002498.p1	BRALA07755
TCONS_00002498.p1	BRALA20821
TCONS_00002498.p1	BRALA22235
TCONS_00002498.p1	BRALA25819
TCONS_00002498.p1	BRALA32840
TCONS_00002498.p1	BRALA33427
TCONS_00002515.p1	BRALA29652
TCONS_00002519.p1	BRALA21533
TCONS_00002519.p1	BRALA33265
TCONS_00002522.p1	BRALA27022
TCONS_00002528.p1	BRALA06763
TCONS_00002528.p1	BRALA32159
TCONS_00002531.p1	BRALA30660
TCONS_00002531.p1	BRALA34645
TCONS_00002536.p1	BRALA08155
TCONS_00002536.p1	BRALA15895
TCONS_00002536.p1	BRALA26813
TCONS_00002536.p1	BRALA26815
TCONS_00002537.p1	BRALA32975
TCONS_00002537.p1	BRALA34190
TCONS_00002537.p1	BRALA34802
TCONS_00002537.p1	BRALA35191
TCONS_00002537.p1	BRALA35278
TCONS_00002537.p1	BRALA35422
TCONS_00002537.p1	BRALA35640
TCONS_00002538.p1	BRALA35588
TCONS_00002541.p1	BRALA03746
TCONS_00002544.p1	BRALA06678
TCONS_00002546.p1	BRALA29980
TCONS_00002547.p1	BRALA29978
TCONS_00002552.p1	BRALA03594
TCONS_00002552.p1	BRALA05216
TCONS_00002552.p1	BRALA05903
TCONS_00002552.p1	BRALA05904
TCONS_00002552.p1	BRALA06339
TCONS_00002552.p1	BRALA06896
TCONS_00002552.p1	BRALA06908
TCONS_00002552.p1	BRALA06909
TCONS_00002552.p1	BRALA06943
TCONS_00002552.p1	BRALA07125
TCONS_00002552.p1	BRALA09087
TCONS_00002552.p1	BRALA11380
TCONS_00002552.p1	BRALA19053
TCONS_00002552.p1	BRALA19054
TCONS_00002552.p1	BRALA19216
TCONS_00002552.p1	BRALA19513
TCONS_00002552.p1	BRALA19514
TCONS_00002552.p1	BRALA19515
TCONS_00002552.p1	BRALA20650
TCONS_00002552.p1	BRALA21242
TCONS_00002552.p1	BRALA23051
TCONS_00002552.p1	BRALA23699
TCONS_00002552.p1	BRALA23769
TCONS_00002552.p1	BRALA33687
TCONS_00002552.p1	BRALA35966
TCONS_00002553.p1	BRALA20517
TCONS_00002553.p1	BRALA31506
TCONS_00002555.p1	BRALA07132
TCONS_00002555.p1	BRALA15249
TCONS_00002555.p1	BRALA31427
TCONS_00002576.p1	BRALA04756
TCONS_00002581.p1	BRALA11347
TCONS_00002581.p1	BRALA30577
TCONS_00002583.p1	BRALA19457
TCONS_00002586.p1	BRALA04561
TCONS_00002591.p1	BRALA11394
TCONS_00002591.p1	BRALA11395
TCONS_00002591.p1	BRALA11396
TCONS_00002593.p1	BRALA16417
TCONS_00002596.p1	BRALA24008
TCONS_00002599.p1	BRALA04609
TCONS_00002600.p1	BRALA04755
TCONS_00002601.p1	BRALA09854
TCONS_00002601.p1	BRALA21039
TCONS_00002601.p1	BRALA22572
TCONS_00002610.p1	BRALA08757
TCONS_00002610.p1	BRALA31386
TCONS_00002618.p1	BRALA08307
TCONS_00002618.p1	BRALA20476
TCONS_00002618.p1	BRALA28169
TCONS_00002619.p1	BRALA04842
TCONS_00002645.p1	BRALA04795
TCONS_00002648.p1	BRALA11343
TCONS_00002651.p1	BRALA15547
TCONS_00002651.p1	BRALA16158
TCONS_00002651.p1	BRALA17903
TCONS_00002654.p1	BRALA26237
TCONS_00002659.p1	BRALA19572
TCONS_00002659.p1	BRALA26702
TCONS_00002659.p1	BRALA26726
TCONS_00002660.p1	BRALA04629
TCONS_00002660.p1	BRALA07001
TCONS_00002662.p1	BRALA02824
TCONS_00002662.p1	BRALA06189
TCONS_00002662.p1	BRALA07025
TCONS_00002662.p1	BRALA10906
TCONS_00002662.p1	BRALA11468
TCONS_00002662.p1	BRALA18020
TCONS_00002662.p1	BRALA20942
TCONS_00002662.p1	BRALA23577
TCONS_00002662.p1	BRALA23999
TCONS_00002662.p1	BRALA26026
TCONS_00002662.p1	BRALA26062
TCONS_00002662.p1	BRALA26740
TCONS_00002662.p1	BRALA29684
TCONS_00002662.p1	BRALA30222
TCONS_00002662.p1	BRALA31679
TCONS_00002662.p1	BRALA31682
TCONS_00002662.p1	BRALA32094
TCONS_00002662.p1	BRALA32183
TCONS_00002662.p1	BRALA32688
TCONS_00002665.p1	BRALA02815
TCONS_00002665.p1	BRALA04047
TCONS_00002665.p1	BRALA15117
TCONS_00002665.p1	BRALA18047
TCONS_00002665.p1	BRALA20903
TCONS_00002666.p1	BRALA02577
TCONS_00002666.p1	BRALA05392
TCONS_00002666.p1	BRALA09431
TCONS_00002666.p1	BRALA13212
TCONS_00002666.p1	BRALA15213
TCONS_00002666.p1	BRALA21788
TCONS_00002666.p1	BRALA32164
TCONS_00002667.p1	BRALA29332
TCONS_00002667.p1	BRALA32384
TCONS_00002668.p1	BRALA00708
TCONS_00002668.p1	BRALA00718
TCONS_00002668.p1	BRALA01984
TCONS_00002668.p1	BRALA01995
TCONS_00002668.p1	BRALA02135
TCONS_00002668.p1	BRALA02728
TCONS_00002668.p1	BRALA02989
TCONS_00002668.p1	BRALA03137
TCONS_00002668.p1	BRALA03535
TCONS_00002668.p1	BRALA03657
TCONS_00002668.p1	BRALA04671
TCONS_00002668.p1	BRALA04864
TCONS_00002668.p1	BRALA05310
TCONS_00002668.p1	BRALA06884
TCONS_00002668.p1	BRALA06954
TCONS_00002668.p1	BRALA07134
TCONS_00002668.p1	BRALA08312
TCONS_00002668.p1	BRALA08361
TCONS_00002668.p1	BRALA08756
TCONS_00002668.p1	BRALA09508
TCONS_00002668.p1	BRALA09556
TCONS_00002668.p1	BRALA10629
TCONS_00002668.p1	BRALA12065
TCONS_00002668.p1	BRALA12334
TCONS_00002668.p1	BRALA12921
TCONS_00002668.p1	BRALA12979
TCONS_00002668.p1	BRALA14081
TCONS_00002668.p1	BRALA14084
TCONS_00002668.p1	BRALA14374
TCONS_00002668.p1	BRALA16917
TCONS_00002668.p1	BRALA17724
TCONS_00002668.p1	BRALA17789
TCONS_00002668.p1	BRALA17793
TCONS_00002668.p1	BRALA18071
TCONS_00002668.p1	BRALA18168
TCONS_00002668.p1	BRALA18260
TCONS_00002668.p1	BRALA19374
TCONS_00002668.p1	BRALA20295
TCONS_00002668.p1	BRALA20902
TCONS_00002668.p1	BRALA21296
TCONS_00002668.p1	BRALA21297
TCONS_00002668.p1	BRALA21797
TCONS_00002668.p1	BRALA23317
TCONS_00002668.p1	BRALA23849
TCONS_00002668.p1	BRALA24275
TCONS_00002668.p1	BRALA24338
TCONS_00002668.p1	BRALA24670
TCONS_00002668.p1	BRALA24891
TCONS_00002668.p1	BRALA26248
TCONS_00002668.p1	BRALA26634
TCONS_00002668.p1	BRALA29172
TCONS_00002668.p1	BRALA30151
TCONS_00002668.p1	BRALA30216
TCONS_00002668.p1	BRALA31894
TCONS_00002668.p1	BRALA33000
TCONS_00002668.p1	BRALA33846
TCONS_00002668.p1	BRALA34388
TCONS_00002668.p1	BRALA34495
TCONS_00002670.p1	BRALA32383
TCONS_00002671.p1	BRALA07896
TCONS_00002671.p1	BRALA11808
TCONS_00002671.p1	BRALA14088
TCONS_00002671.p1	BRALA19251
TCONS_00002671.p1	BRALA19393
TCONS_00002671.p1	BRALA19663
TCONS_00002671.p1	BRALA22149
TCONS_00002671.p1	BRALA22753
TCONS_00002671.p1	BRALA22862
TCONS_00002671.p1	BRALA33840
TCONS_00002673.p1	BRALA11741
TCONS_00002673.p1	BRALA18786
TCONS_00002673.p1	BRALA21769
TCONS_00002674.p1	BRALA02546
TCONS_00002674.p1	BRALA06028
TCONS_00002675.p1	BRALA11399
TCONS_00002678.p1	BRALA04550
TCONS_00002698.p1	BRALA11352
TCONS_00002699.p1	BRALA07013
TCONS_00002702.p1	BRALA11356
TCONS_00002703.p1	BRALA18999
TCONS_00002703.p1	BRALA19001
TCONS_00002703.p1	BRALA19023
TCONS_00002703.p1	BRALA19024
TCONS_00002703.p1	BRALA19158
TCONS_00002703.p1	BRALA20171
TCONS_00002703.p1	BRALA26995
TCONS_00002703.p1	BRALA35276
TCONS_00002717.p1	BRALA00303
TCONS_00002717.p1	BRALA01601
TCONS_00002718.p1	BRALA04834
TCONS_00002723.p1	BRALA07016
TCONS_00002725.p1	BRALA11316
TCONS_00002727.p1	BRALA07061
TCONS_00002727.p1	BRALA07062
TCONS_00002728.p1	BRALA11318
TCONS_00002737.p1	BRALA18643
TCONS_00002737.p1	BRALA29654
TCONS_00002739.p1	BRALA00955
TCONS_00002739.p1	BRALA01647
TCONS_00002739.p1	BRALA12290
TCONS_00002739.p1	BRALA12291
TCONS_00002739.p1	BRALA12294
TCONS_00002739.p1	BRALA16254
TCONS_00002741.p1	BRALA23892
TCONS_00002747.p1	BRALA09153
TCONS_00002753.p1	BRALA20119
TCONS_00002753.p1	BRALA27604
TCONS_00002759.p1	BRALA29363
TCONS_00002760.p1	BRALA18536
TCONS_00002762.p1	BRALA11330
TCONS_00002763.p1	BRALA07054
TCONS_00002767.p1	BRALA05742
TCONS_00002769.p1	BRALA07036
TCONS_00002772.p1	BRALA26584
TCONS_00002775.p1	BRALA04828
TCONS_00002776.p1	BRALA04825
TCONS_00002801.p1	BRALA07010
TCONS_00002802.p1	BRALA01500
TCONS_00002802.p1	BRALA04108
TCONS_00002802.p1	BRALA07868
TCONS_00002802.p1	BRALA09204
TCONS_00002802.p1	BRALA09966
TCONS_00002802.p1	BRALA10040
TCONS_00002802.p1	BRALA10464
TCONS_00002802.p1	BRALA11628
TCONS_00002802.p1	BRALA13216
TCONS_00002802.p1	BRALA14114
TCONS_00002802.p1	BRALA15526
TCONS_00002802.p1	BRALA15869
TCONS_00002802.p1	BRALA17972
TCONS_00002802.p1	BRALA18176
TCONS_00002802.p1	BRALA18478
TCONS_00002802.p1	BRALA19103
TCONS_00002802.p1	BRALA19154
TCONS_00002802.p1	BRALA21250
TCONS_00002802.p1	BRALA23098
TCONS_00002802.p1	BRALA23346
TCONS_00002802.p1	BRALA23374
TCONS_00002802.p1	BRALA24724
TCONS_00002802.p1	BRALA25177
TCONS_00002802.p1	BRALA26537
TCONS_00002802.p1	BRALA26550
TCONS_00002802.p1	BRALA27793
TCONS_00002802.p1	BRALA28158
TCONS_00002802.p1	BRALA29407
TCONS_00002802.p1	BRALA29469
TCONS_00002802.p1	BRALA29487
TCONS_00002802.p1	BRALA30014
TCONS_00002802.p1	BRALA30079
TCONS_00002802.p1	BRALA30198
TCONS_00002802.p1	BRALA30906
TCONS_00002802.p1	BRALA31212
TCONS_00002802.p1	BRALA32354
TCONS_00002802.p1	BRALA32884
TCONS_00002804.p1	BRALA18402
TCONS_00002816.p1	BRALA28447
TCONS_00002817.p1	BRALA08156
TCONS_00002827.p1	BRALA27090
TCONS_00002835.p1	BRALA04639
TCONS_00002835.p1	BRALA04640
TCONS_00002835.p1	BRALA07057
TCONS_00002835.p1	BRALA14718
TCONS_00002835.p1	BRALA24532
TCONS_00002837.p1	BRALA04868
TCONS_00002839.p1	BRALA07080
TCONS_00002846.p1	BRALA05971
TCONS_00002848.p1	BRALA18368
TCONS_00002849.p1	BRALA26107
TCONS_00002855.p1	BRALA07082
TCONS_00002856.p1	BRALA05972
TCONS_00002856.p1	BRALA06005
TCONS_00002862.p1	BRALA09495
TCONS_00002862.p1	BRALA13253
TCONS_00002862.p1	BRALA18475
TCONS_00002862.p1	BRALA23223
TCONS_00002862.p1	BRALA26109
TCONS_00002862.p1	BRALA34866
TCONS_00002865.p1	BRALA04572
TCONS_00002867.p1	BRALA03356
TCONS_00002869.p1	BRALA25380
TCONS_00002869.p1	BRALA25382
TCONS_00002870.p1	BRALA06897
TCONS_00002870.p1	BRALA06942
