TCONS_00000006.p1	OFUSG02828.1.p1
TCONS_00001165.p1	OFUSG01097.1.p1
TCONS_00001168.p1	OFUSG17281.1.p1
TCONS_00001169.p1	OFUSG00254.1.p1
TCONS_00001170.p1	OFUSG00887.1.p1
TCONS_00001171.p1	OFUSG00278.1.p1
TCONS_00001172.p1	OFUSG08003.1.p1
TCONS_00001174.p1	OFUSG00497.1.p1
TCONS_00001175.p1	OFUSG00488.1.p1
TCONS_00001177.p1	OFUSG00007.1.p1
TCONS_00001178.p1	OFUSG00900.1.p1
TCONS_00001179.p1	OFUSG00814.1.p1
TCONS_00001181.p1	OFUSG01118.1.p1
TCONS_00001182.p1	OFUSG01103.2.p1
TCONS_00001187.p1	OFUSG00488.1.p1
TCONS_00001188.p1	OFUSG00007.1.p1
TCONS_00001189.p1	OFUSG00900.1.p1
TCONS_00001190.p1	OFUSG00814.1.p1
TCONS_00001191.p1	OFUSG01118.1.p1
TCONS_00001193.p1	OFUSG01103.2.p1
TCONS_00001195.p1	OFUSG01099.1.p1
TCONS_00001196.p1	OFUSG01082.1.p1
TCONS_00001197.p1	OFUSG00620.1.p1
TCONS_00001198.p1	OFUSG12527.1.p1
TCONS_00001199.p1	OFUSG04537.1.p1
TCONS_00001200.p1	OFUSG19342.1.p1
TCONS_00001201.p1	OFUSG19342.1.p1
TCONS_00001202.p1	OFUSG19342.1.p1
TCONS_00001203.p1	OFUSG01417.2.p1
TCONS_00001204.p1	OFUSG24868.1.p1
TCONS_00001205.p1	OFUSG00933.2.p1
TCONS_00001206.p1	OFUSG00774.1.p1
TCONS_00001213.p1	OFUSG06955.1.p1
TCONS_00001214.p1	OFUSG06955.1.p1
TCONS_00001216.p1	OFUSG06955.1.p1
TCONS_00001217.p1	OFUSG17209.1.p1
TCONS_00001218.p1	OFUSG00755.1.p1
TCONS_00001222.p1	OFUSG06298.1.p1
TCONS_00001225.p1	OFUSG00463.1.p1
TCONS_00001226.p1	OFUSG00175.1.p1
TCONS_00001228.p1	OFUSG00175.1.p1
TCONS_00001232.p1	OFUSG00328.1.p1
TCONS_00001234.p1	OFUSG00464.1.p1
TCONS_00001236.p1	OFUSG11950.1.p1
TCONS_00001237.p1	OFUSG24710.1.p1
TCONS_00001238.p1	OFUSG16312.1.p1
TCONS_00001241.p1	OFUSG10063.5.p1
TCONS_00001243.p1	OFUSG00045.1.p1
TCONS_00001245.p1	OFUSG00051.1.p1
TCONS_00001248.p1	OFUSG01920.1.p1
TCONS_00001249.p1	OFUSG01876.1.p1
TCONS_00001251.p1	OFUSG10602.1.p1
TCONS_00001252.p1	OFUSG10602.1.p1
TCONS_00001253.p1	OFUSG22956.1.p1
TCONS_00001257.p1	OFUSG10597.1.p1
TCONS_00001258.p1	OFUSG10602.1.p1
TCONS_00001265.p1	OFUSG00434.1.p1
TCONS_00001267.p1	OFUSG00259.2.p1
TCONS_00001268.p1	OFUSG00715.1.p1
TCONS_00001269.p1	OFUSG00519.2.p1
TCONS_00001270.p1	OFUSG23402.1.p1
TCONS_00001275.p1	OFUSG01532.1.p1
TCONS_00001276.p1	OFUSG05106.1.p1
TCONS_00001278.p1	OFUSG15046.2.p1
TCONS_00001279.p1	OFUSG19198.1.p1
TCONS_00001280.p1	OFUSG13406.1.p1
TCONS_00001281.p1	OFUSG00658.2.p1
TCONS_00001282.p1	OFUSG00868.1.p1
TCONS_00001284.p1	OFUSG01853.1.p1
TCONS_00001287.p1	OFUSG24392.1.p1
TCONS_00001290.p1	OFUSG24480.1.p1
TCONS_00001292.p1	OFUSG19961.1.p1
TCONS_00001294.p1	OFUSG24728.1.p1
TCONS_00001295.p1	OFUSG06514.2.p1
TCONS_00001297.p1	OFUSG00748.1.p1
TCONS_00001298.p1	OFUSG00748.1.p1
TCONS_00001299.p1	OFUSG03693.1.p1
TCONS_00001300.p1	OFUSG03693.1.p1
TCONS_00001301.p1	OFUSG03693.1.p1
TCONS_00001303.p1	OFUSG22727.1.p1
TCONS_00001304.p1	OFUSG01636.1.p1
TCONS_00001305.p1	OFUSG01635.2.p1
TCONS_00001307.p1	OFUSG01637.1.p1
TCONS_00001309.p1	OFUSG00203.1.p1
TCONS_00001310.p1	OFUSG25999.1.p1
TCONS_00001313.p1	OFUSG01365.1.p1
TCONS_00001314.p1	OFUSG00723.1.p1
TCONS_00001318.p1	OFUSG03538.1.p1
TCONS_00001321.p1	OFUSG01760.1.p1
TCONS_00001323.p1	OFUSG21435.1.p1
TCONS_00001324.p1	OFUSG21190.1.p1
TCONS_00001325.p1	OFUSG21190.1.p1
TCONS_00001326.p1	OFUSG20002.1.p1
TCONS_00001327.p1	OFUSG20002.1.p1
TCONS_00001328.p1	OFUSG00532.1.p1
TCONS_00001330.p1	OFUSG00532.1.p1
TCONS_00001336.p1	OFUSG00085.1.p1
TCONS_00001337.p1	OFUSG00422.1.p1
TCONS_00001339.p1	OFUSG00400.1.p1
TCONS_00001343.p1	OFUSG00659.2.p1
TCONS_00001344.p1	OFUSG00659.2.p1
TCONS_00001345.p1	OFUSG17690.1.p1
TCONS_00001346.p1	OFUSG06378.1.p1
TCONS_00001347.p1	OFUSG22475.1.p1
TCONS_00001348.p1	OFUSG24232.1.p1
TCONS_00001349.p1	OFUSG02251.1.p1
TCONS_00001350.p1	OFUSG23202.1.p1
TCONS_00001352.p1	OFUSG07732.1.p1
TCONS_00001354.p1	OFUSG01117.5.p1
TCONS_00001362.p1	OFUSG03693.1.p1
TCONS_00001363.p1	OFUSG08451.1.p1
TCONS_00001364.p1	OFUSG17055.1.p1
TCONS_00001367.p1	OFUSG20400.1.p1
TCONS_00001369.p1	OFUSG17055.1.p1
TCONS_00001370.p1	OFUSG24651.1.p1
TCONS_00001373.p1	OFUSG03693.1.p1
TCONS_00001375.p1	OFUSG21572.1.p1
TCONS_00001383.p1	OFUSG01337.3.p1
TCONS_00001384.p1	OFUSG21593.2.p1
TCONS_00001385.p1	OFUSG04537.1.p1
TCONS_00001387.p1	OFUSG01727.1.p1
TCONS_00001388.p1	OFUSG00712.2.p1
TCONS_00001389.p1	OFUSG00965.1.p1
TCONS_00001391.p1	OFUSG00901.1.p1
TCONS_00001392.p1	OFUSG00456.1.p1
TCONS_00001393.p1	OFUSG01140.1.p1
TCONS_00001398.p1	OFUSG12322.1.p1
TCONS_00001399.p1	OFUSG01140.1.p1
TCONS_00001400.p1	OFUSG05757.1.p1
TCONS_00001401.p1	OFUSG00364.1.p1
TCONS_00001408.p1	OFUSG00429.1.p1
TCONS_00001410.p1	OFUSG01815.1.p1
TCONS_00001411.p1	OFUSG06346.1.p1
TCONS_00001416.p1	OFUSG22694.1.p1
TCONS_00001418.p1	OFUSG00843.1.p1
TCONS_00001421.p1	OFUSG00843.1.p1
TCONS_00001422.p1	OFUSG00843.1.p1
TCONS_00001424.p1	OFUSG00843.1.p1
TCONS_00001426.p1	OFUSG26609.1.p1
TCONS_00001427.p1	OFUSG23457.2.p1
TCONS_00001428.p1	OFUSG02454.1.p1
TCONS_00001429.p1	OFUSG13913.1.p1
TCONS_00001430.p1	OFUSG00843.1.p1
TCONS_00001432.p1	OFUSG00843.1.p1
TCONS_00001436.p1	OFUSG00843.1.p1
TCONS_00001437.p1	OFUSG00843.1.p1
TCONS_00001438.p1	OFUSG02202.1.p1
TCONS_00001439.p1	OFUSG00843.1.p1
TCONS_00001440.p1	OFUSG00843.1.p1
TCONS_00001441.p1	OFUSG00916.1.p1
TCONS_00001442.p1	OFUSG00734.1.p1
TCONS_00001443.p1	OFUSG23304.1.p1
TCONS_00001446.p1	OFUSG23304.1.p1
TCONS_00001447.p1	OFUSG01090.1.p1
TCONS_00001451.p1	OFUSG21860.1.p1
TCONS_00001453.p1	OFUSG14111.1.p3
TCONS_00001461.p1	OFUSG25989.2.p1
TCONS_00001462.p1	OFUSG08415.1.p1
TCONS_00001464.p1	OFUSG10670.1.p1
TCONS_00001465.p1	OFUSG26594.1.p1
TCONS_00001466.p1	OFUSG09170.1.p1
TCONS_00001469.p1	OFUSG20695.1.p1
TCONS_00001472.p1	OFUSG07607.1.p1
TCONS_00001476.p1	OFUSG07418.1.p1
TCONS_00001479.p1	OFUSG01585.1.p1
TCONS_00001480.p1	OFUSG19071.1.p1
TCONS_00001483.p1	OFUSG18733.1.p1
TCONS_00001487.p1	OFUSG01454.1.p1
TCONS_00001488.p1	OFUSG26700.2.p1
TCONS_00001489.p1	OFUSG09241.1.p1
TCONS_00001491.p1	OFUSG00381.1.p1
TCONS_00001492.p1	OFUSG14519.1.p1
TCONS_00001493.p1	OFUSG06955.1.p1
TCONS_00001496.p1	OFUSG14505.1.p1
TCONS_00001498.p1	OFUSG09170.1.p1
TCONS_00001501.p1	OFUSG08372.1.p1
TCONS_00001509.p1	OFUSG19071.1.p1
TCONS_00001510.p2	OFUSG26275.1.p1
TCONS_00001512.p1	OFUSG14505.1.p1
TCONS_00001513.p1	OFUSG06369.1.p1
TCONS_00001514.p1	OFUSG26275.1.p1
TCONS_00001516.p1	OFUSG04685.1.p1
TCONS_00001517.p1	OFUSG22475.1.p1
TCONS_00001518.p1	OFUSG22475.1.p1
TCONS_00001527.p1	OFUSG06379.1.p1
TCONS_00001528.p1	OFUSG14919.1.p1
TCONS_00001529.p1	OFUSG11423.1.p1
TCONS_00001530.p1	OFUSG15331.1.p1
TCONS_00001531.p1	OFUSG15331.1.p1
TCONS_00001532.p1	OFUSG02702.2.p1
TCONS_00001535.p1	OFUSG01652.1.p1
TCONS_00001536.p1	OFUSG00907.1.p1
TCONS_00001538.p1	OFUSG16386.1.p1
TCONS_00001539.p1	OFUSG09678.1.p1
TCONS_00001540.p1	OFUSG09678.1.p1
TCONS_00001541.p1	OFUSG15797.1.p1
TCONS_00001542.p1	OFUSG15797.1.p1
TCONS_00001543.p1	OFUSG15797.1.p1
TCONS_00001544.p1	OFUSG03339.1.p1
TCONS_00001545.p1	OFUSG08090.1.p1
TCONS_00001550.p1	OFUSG01838.2.p1
TCONS_00001551.p1	OFUSG00913.1.p1
TCONS_00001552.p1	OFUSG00225.1.p1
TCONS_00001553.p1	OFUSG02255.1.p1
TCONS_00001555.p1	OFUSG00805.1.p1
TCONS_00001556.p1	OFUSG13731.1.p1
TCONS_00001557.p1	OFUSG03855.1.p1
TCONS_00001558.p1	OFUSG21455.1.p1
TCONS_00001559.p1	OFUSG04537.1.p1
TCONS_00001561.p1	OFUSG23328.1.p1
TCONS_00001564.p1	OFUSG14233.1.p1
TCONS_00001569.p1	OFUSG19711.1.p1
TCONS_00001570.p1	OFUSG09273.2.p1
TCONS_00001573.p1	OFUSG19961.1.p1
TCONS_00001576.p1	OFUSG19961.1.p1
TCONS_00001579.p1	OFUSG19961.1.p1
TCONS_00001580.p1	OFUSG19961.1.p1
TCONS_00001581.p1	OFUSG19961.1.p1
TCONS_00001582.p1	OFUSG19961.1.p1
TCONS_00001583.p1	OFUSG06890.1.p1
TCONS_00001584.p1	OFUSG09273.2.p1
TCONS_00001585.p1	OFUSG09273.1.p1
TCONS_00001586.p1	OFUSG19961.1.p1
TCONS_00001589.p1	OFUSG19753.3.p1
TCONS_00001592.p1	OFUSG04291.2.p1
TCONS_00001600.p1	OFUSG10462.1.p1
TCONS_00001601.p1	OFUSG15219.1.p1
TCONS_00001602.p1	OFUSG09273.1.p1
TCONS_00001608.p1	OFUSG09273.1.p1
TCONS_00001615.p1	OFUSG04291.1.p1
TCONS_00001618.p1	OFUSG11817.1.p1
TCONS_00001624.p1	OFUSG09273.1.p1
TCONS_00001627.p1	OFUSG15046.2.p1
TCONS_00001628.p1	OFUSG16406.1.p1
TCONS_00001629.p1	OFUSG04291.1.p1
TCONS_00001630.p1	OFUSG16406.3.p1
TCONS_00001631.p1	OFUSG09273.1.p1
TCONS_00001635.p1	OFUSG21412.1.p1
TCONS_00001636.p1	OFUSG09273.2.p1
TCONS_00001637.p1	OFUSG11817.1.p1
TCONS_00001638.p1	OFUSG09273.2.p1
TCONS_00001639.p1	OFUSG04291.1.p1
TCONS_00001640.p1	OFUSG19961.1.p1
TCONS_00001641.p1	OFUSG11817.1.p1
TCONS_00001643.p1	OFUSG09386.1.p1
TCONS_00001646.p1	OFUSG17717.1.p1
TCONS_00001649.p1	OFUSG24728.1.p1
TCONS_00001650.p1	OFUSG24728.1.p1
TCONS_00001651.p1	OFUSG24728.1.p1
TCONS_00001653.p1	OFUSG24728.1.p1
TCONS_00001656.p1	OFUSG25088.1.p1
TCONS_00001658.p1	OFUSG00474.1.p1
TCONS_00001659.p1	OFUSG21814.1.p1
TCONS_00001661.p1	OFUSG12110.1.p1
TCONS_00001664.p1	OFUSG01920.1.p1
TCONS_00001665.p1	OFUSG00738.1.p1
TCONS_00001666.p1	OFUSG00738.1.p1
TCONS_00001667.p1	OFUSG00738.1.p1
TCONS_00001668.p1	OFUSG01805.1.p1
TCONS_00001669.p1	OFUSG00971.1.p1
TCONS_00001670.p1	OFUSG08603.1.p1
TCONS_00001671.p1	OFUSG00307.1.p1
TCONS_00001673.p1	OFUSG00307.1.p1
TCONS_00001677.p1	OFUSG00178.1.p1
TCONS_00001681.p1	OFUSG08144.1.p1
TCONS_00001683.p1	OFUSG01205.1.p1
TCONS_00001685.p1	OFUSG00897.1.p1
TCONS_00001697.p1	OFUSG10202.1.p1
TCONS_00001699.p1	OFUSG24469.2.p1
TCONS_00001700.p1	OFUSG24396.1.p1
TCONS_00001701.p1	OFUSG06902.1.p1
TCONS_00001702.p1	OFUSG24396.1.p1
TCONS_00001703.p1	OFUSG13131.1.p1
TCONS_00001704.p1	OFUSG01546.1.p1
TCONS_00001705.p1	OFUSG10317.1.p1
TCONS_00001707.p1	OFUSG02491.1.p1
TCONS_00001710.p1	OFUSG15216.1.p1
TCONS_00001711.p1	OFUSG00286.2.p1
TCONS_00001712.p1	OFUSG00286.2.p1
TCONS_00001713.p1	OFUSG01787.1.p1
TCONS_00001714.p1	OFUSG17940.1.p1
TCONS_00001716.p1	OFUSG17940.1.p1
TCONS_00001717.p1	OFUSG17940.1.p1
TCONS_00001719.p1	OFUSG01787.1.p1
TCONS_00001720.p1	OFUSG00182.1.p1
TCONS_00001721.p1	OFUSG00925.1.p1
TCONS_00001722.p1	OFUSG20972.1.p1
TCONS_00001723.p1	OFUSG25580.1.p1
TCONS_00001724.p1	OFUSG18576.1.p1
TCONS_00001725.p1	OFUSG06632.3.p1
TCONS_00001726.p1	OFUSG12279.1.p1
TCONS_00001727.p1	OFUSG15152.1.p1
TCONS_00001728.p1	OFUSG07661.1.p1
TCONS_00001729.p1	OFUSG06752.1.p1
TCONS_00001730.p1	OFUSG12279.1.p1
TCONS_00001731.p1	OFUSG10392.1.p1
TCONS_00001732.p1	OFUSG06752.1.p1
TCONS_00001733.p1	OFUSG01243.1.p1
TCONS_00001735.p1	OFUSG10872.1.p1
TCONS_00001736.p1	OFUSG10872.1.p1
TCONS_00001737.p1	OFUSG10872.1.p1
TCONS_00001739.p1	OFUSG10872.1.p1
TCONS_00001741.p1	OFUSG18733.1.p1
TCONS_00001747.p1	OFUSG06891.2.p1
TCONS_00001748.p1	OFUSG14331.1.p1
TCONS_00001749.p1	OFUSG19961.1.p1
TCONS_00001752.p1	OFUSG25629.1.p1
TCONS_00001756.p1	OFUSG09273.2.p1
TCONS_00001757.p1	OFUSG09112.1.p1
TCONS_00001758.p1	OFUSG09273.2.p1
TCONS_00001759.p1	OFUSG08530.5.p1
TCONS_00001762.p1	OFUSG07711.1.p1
TCONS_00001764.p1	OFUSG22371.1.p1
TCONS_00001767.p1	OFUSG22371.1.p1
TCONS_00001768.p1	OFUSG04291.2.p1
TCONS_00001769.p1	OFUSG11817.1.p1
TCONS_00001770.p1	OFUSG19961.1.p1
TCONS_00001773.p1	OFUSG17717.1.p1
TCONS_00001774.p1	OFUSG17717.1.p1
TCONS_00001780.p1	OFUSG19840.1.p1
TCONS_00001781.p1	OFUSG01482.1.p1
TCONS_00001782.p1	OFUSG01482.1.p1
TCONS_00001790.p1	OFUSG00377.2.p1
TCONS_00001793.p1	OFUSG01132.1.p1
TCONS_00001794.p1	OFUSG01136.1.p1
TCONS_00001795.p2	OFUSG01136.1.p1
TCONS_00001797.p1	OFUSG01074.1.p1
TCONS_00001798.p1	OFUSG07607.1.p1
TCONS_00001799.p1	OFUSG07607.1.p1
TCONS_00001800.p1	OFUSG01725.1.p1
TCONS_00001801.p1	OFUSG11423.1.p1
TCONS_00001802.p1	OFUSG01749.1.p1
TCONS_00001803.p1	OFUSG00575.1.p1
TCONS_00001804.p1	OFUSG00575.1.p1
TCONS_00001805.p1	OFUSG00575.1.p1
TCONS_00001806.p1	OFUSG16737.1.p1
TCONS_00001807.p1	OFUSG15623.2.p1
TCONS_00001811.p1	OFUSG01425.2.p1
TCONS_00001812.p1	OFUSG12843.1.p1
TCONS_00001814.p1	OFUSG21189.1.p1
TCONS_00001815.p1	OFUSG12843.1.p1
TCONS_00001817.p1	OFUSG01491.1.p1
TCONS_00001819.p1	OFUSG00445.1.p1
TCONS_00001820.p1	OFUSG00654.1.p1
TCONS_00001824.p1	OFUSG00043.4.p1
TCONS_00001826.p1	OFUSG00454.1.p1
TCONS_00001827.p1	OFUSG19591.1.p1
TCONS_00001828.p1	OFUSG09273.2.p1
TCONS_00001829.p1	OFUSG09273.1.p1
TCONS_00001830.p1	OFUSG19961.1.p1
TCONS_00001831.p1	OFUSG19961.1.p1
TCONS_00001832.p1	OFUSG19961.1.p1
TCONS_00001833.p1	OFUSG19961.1.p1
TCONS_00001834.p1	OFUSG19961.1.p1
TCONS_00001836.p1	OFUSG04291.1.p1
TCONS_00001845.p1	OFUSG19961.1.p1
TCONS_00001854.p1	OFUSG18504.1.p1
TCONS_00001855.p1	OFUSG04099.1.p1
TCONS_00001858.p1	OFUSG03351.1.p1
TCONS_00001860.p1	OFUSG18463.1.p1
TCONS_00001861.p1	OFUSG06537.1.p1
TCONS_00001862.p1	OFUSG25247.1.p1
TCONS_00001864.p1	OFUSG01031.1.p1
TCONS_00001865.p1	OFUSG15484.1.p1
TCONS_00001866.p1	OFUSG12274.2.p1
TCONS_00001867.p1	OFUSG20679.2.p1
TCONS_00001868.p1	OFUSG13406.1.p1
TCONS_00001869.p1	OFUSG10047.1.p1
TCONS_00001870.p1	OFUSG12214.1.p1
TCONS_00001871.p1	OFUSG00290.1.p1
TCONS_00001872.p1	OFUSG26973.1.p1
TCONS_00001874.p1	OFUSG14426.1.p1
TCONS_00001877.p1	OFUSG00366.1.p1
TCONS_00001878.p1	OFUSG00367.1.p1
TCONS_00001881.p1	OFUSG00656.1.p1
TCONS_00001883.p1	OFUSG00656.1.p1
TCONS_00001884.p1	OFUSG20884.1.p1
TCONS_00001885.p1	OFUSG01242.1.p1
TCONS_00001891.p1	OFUSG00843.1.p1
TCONS_00001893.p1	OFUSG00843.1.p1
TCONS_00001894.p1	OFUSG00843.1.p1
TCONS_00001895.p1	OFUSG00843.1.p1
TCONS_00001897.p1	OFUSG00843.1.p1
TCONS_00001898.p1	OFUSG00843.1.p1
TCONS_00001899.p1	OFUSG00843.1.p1
TCONS_00001900.p1	OFUSG00843.1.p1
TCONS_00001901.p1	OFUSG08662.1.p1
TCONS_00001902.p1	OFUSG00843.1.p1
TCONS_00001904.p1	OFUSG24984.1.p1
TCONS_00001905.p1	OFUSG23374.1.p1
TCONS_00001906.p1	OFUSG12151.1.p1
TCONS_00001907.p1	OFUSG14208.1.p1
TCONS_00001909.p1	OFUSG00843.1.p1
TCONS_00001913.p1	OFUSG00843.1.p1
TCONS_00001914.p1	OFUSG22719.1.p1
TCONS_00001916.p1	OFUSG13390.1.p1
TCONS_00001917.p1	OFUSG13390.1.p1
TCONS_00001920.p1	OFUSG19961.1.p1
TCONS_00001923.p1	OFUSG19961.1.p1
TCONS_00001924.p1	OFUSG18133.1.p1
TCONS_00001926.p1	OFUSG19961.1.p1
TCONS_00001927.p1	OFUSG19961.1.p1
TCONS_00001928.p1	OFUSG19961.1.p1
TCONS_00001929.p1	OFUSG06634.1.p1
TCONS_00001932.p1	OFUSG16406.2.p1
TCONS_00001933.p1	OFUSG19961.1.p1
TCONS_00001934.p1	OFUSG09273.1.p1
TCONS_00001936.p1	OFUSG09273.1.p1
TCONS_00001937.p1	OFUSG09273.2.p1
TCONS_00001938.p1	OFUSG11361.1.p1
TCONS_00001939.p1	OFUSG00142.1.p1
TCONS_00001941.p1	OFUSG20291.2.p1
TCONS_00001942.p1	OFUSG20291.2.p1
TCONS_00001943.p1	OFUSG01041.1.p1
TCONS_00001944.p1	OFUSG14561.1.p1
TCONS_00001945.p1	OFUSG02910.1.p1
TCONS_00001948.p1	OFUSG00540.1.p1
TCONS_00001949.p1	OFUSG22475.1.p1
TCONS_00001951.p1	OFUSG01141.1.p1
TCONS_00001953.p1	OFUSG12729.1.p1
TCONS_00001962.p1	OFUSG00656.1.p1
TCONS_00001965.p1	OFUSG20207.1.p2
TCONS_00001966.p1	OFUSG00656.1.p1
TCONS_00001969.p1	OFUSG00656.2.p1
TCONS_00001971.p1	OFUSG05787.1.p1
TCONS_00001973.p1	OFUSG24570.1.p1
TCONS_00001974.p1	OFUSG26940.1.p1
TCONS_00001975.p1	OFUSG00868.1.p1
TCONS_00001979.p1	OFUSG00868.1.p1
TCONS_00001981.p1	OFUSG00868.1.p1
TCONS_00001985.p1	OFUSG00868.1.p1
TCONS_00001989.p1	OFUSG22719.1.p1
TCONS_00001991.p1	OFUSG00349.1.p1
TCONS_00001992.p1	OFUSG00419.1.p1
TCONS_00001995.p1	OFUSG03569.1.p1
TCONS_00001996.p1	OFUSG16664.1.p1
TCONS_00001997.p1	OFUSG19170.1.p1
TCONS_00001998.p1	OFUSG16664.1.p1
TCONS_00001999.p1	OFUSG16422.1.p1
TCONS_00002000.p1	OFUSG00911.1.p1
TCONS_00002001.p1	OFUSG00349.1.p1
TCONS_00002002.p1	OFUSG00419.1.p1
TCONS_00002003.p1	OFUSG16664.1.p1
TCONS_00002004.p1	OFUSG16664.1.p1
TCONS_00002005.p1	OFUSG16664.1.p1
TCONS_00002006.p1	OFUSG16422.1.p1
TCONS_00002007.p1	OFUSG00911.1.p1
TCONS_00002010.p1	OFUSG00342.1.p1
TCONS_00002011.p1	OFUSG25503.1.p1
TCONS_00002013.p1	OFUSG00936.1.p1
TCONS_00002015.p1	OFUSG01726.1.p1
TCONS_00002016.p1	OFUSG01818.1.p1
TCONS_00002017.p1	OFUSG22719.1.p1
TCONS_00002021.p1	OFUSG00656.2.p1
TCONS_00002022.p1	OFUSG00467.1.p1
TCONS_00002023.p1	OFUSG01831.1.p1
TCONS_00002026.p1	OFUSG17264.1.p1
TCONS_00002027.p1	OFUSG01919.1.p1
TCONS_00002029.p1	OFUSG01034.1.p1
TCONS_00002030.p1	OFUSG19204.1.p1
TCONS_00002032.p1	OFUSG00469.1.p1
TCONS_00002033.p1	OFUSG00472.1.p1
TCONS_00002034.p1	OFUSG01921.1.p1
TCONS_00002035.p1	OFUSG00070.1.p1
TCONS_00002036.p1	OFUSG19556.1.p1
TCONS_00002037.p1	OFUSG24330.1.p1
TCONS_00002039.p1	OFUSG23626.1.p1
TCONS_00002040.p1	OFUSG22719.1.p1
TCONS_00002041.p1	OFUSG20400.1.p1
TCONS_00002044.p1	OFUSG00866.1.p1
TCONS_00002049.p1	OFUSG00739.2.p1
TCONS_00002050.p1	OFUSG10208.1.p1
TCONS_00002051.p1	OFUSG01449.1.p1
TCONS_00002057.p1	OFUSG16442.2.p1
TCONS_00002058.p1	OFUSG16442.2.p1
TCONS_00002059.p1	OFUSG16442.2.p1
TCONS_00002062.p1	OFUSG23317.1.p1
TCONS_00002063.p1	OFUSG13133.1.p1
TCONS_00002065.p1	OFUSG26309.1.p1
TCONS_00002066.p1	OFUSG17627.1.p1
TCONS_00002068.p1	OFUSG17268.1.p1
TCONS_00002069.p1	OFUSG24728.1.p1
TCONS_00002070.p4	OFUSG22022.1.p3
TCONS_00002072.p1	OFUSG23539.1.p1
TCONS_00002074.p1	OFUSG20544.1.p1
TCONS_00002075.p1	OFUSG20544.1.p1
TCONS_00002077.p1	OFUSG20544.1.p1
TCONS_00002080.p1	OFUSG24829.1.p1
TCONS_00002083.p1	OFUSG12322.2.p1
TCONS_00002085.p1	OFUSG10202.1.p1
TCONS_00002086.p1	OFUSG10433.3.p1
TCONS_00002087.p1	OFUSG07358.1.p1
TCONS_00002088.p1	OFUSG24396.1.p1
TCONS_00002090.p1	OFUSG00895.2.p1
TCONS_00002092.p1	OFUSG00516.1.p1
TCONS_00002093.p1	OFUSG08238.3.p1
TCONS_00002094.p1	OFUSG00409.1.p1
TCONS_00002096.p1	OFUSG00967.1.p1
TCONS_00002100.p1	OFUSG00968.1.p1
TCONS_00002101.p1	OFUSG00158.1.p1
TCONS_00002102.p1	OFUSG04109.1.p1
TCONS_00002103.p1	OFUSG17940.1.p1
TCONS_00002105.p1	OFUSG07143.1.p1
TCONS_00002106.p1	OFUSG07143.1.p1
TCONS_00002109.p1	OFUSG00158.1.p1
TCONS_00002110.p1	OFUSG04109.1.p1
TCONS_00002111.p1	OFUSG17940.1.p1
TCONS_00002113.p1	OFUSG07143.1.p1
TCONS_00002115.p1	OFUSG18733.1.p1
TCONS_00002117.p1	OFUSG06955.1.p1
TCONS_00002118.p1	OFUSG06955.1.p1
TCONS_00002120.p1	OFUSG06955.1.p1
TCONS_00002121.p1	OFUSG01287.1.p1
TCONS_00002122.p1	OFUSG20445.1.p1
TCONS_00002123.p1	OFUSG04537.1.p1
TCONS_00002126.p1	OFUSG04537.1.p1
TCONS_00002127.p1	OFUSG00452.1.p1
TCONS_00002128.p1	OFUSG01257.1.p1
TCONS_00002129.p1	OFUSG01257.1.p1
TCONS_00002130.p1	OFUSG01116.1.p1
TCONS_00002131.p1	OFUSG15549.1.p1
TCONS_00002132.p1	OFUSG13131.1.p1
TCONS_00002133.p1	OFUSG17423.1.p1
TCONS_00002134.p1	OFUSG01146.1.p1
TCONS_00002136.p1	OFUSG01415.1.p1
TCONS_00002138.p1	OFUSG01065.1.p1
TCONS_00002146.p1	OFUSG01151.1.p1
TCONS_00002148.p1	OFUSG21435.1.p1
TCONS_00002150.p1	OFUSG00908.1.p1
TCONS_00002151.p1	OFUSG13879.1.p1
TCONS_00002153.p1	OFUSG00662.1.p1
TCONS_00002154.p1	OFUSG00993.1.p1
TCONS_00002155.p1	OFUSG00969.1.p1
TCONS_00002156.p1	OFUSG00449.1.p1
TCONS_00002157.p1	OFUSG00217.1.p1
TCONS_00002163.p1	OFUSG01619.1.p1
TCONS_00002164.p1	OFUSG00350.1.p1
TCONS_00002165.p1	OFUSG00351.1.p1
TCONS_00002167.p1	OFUSG00351.1.p1
TCONS_00002169.p1	OFUSG00399.1.p1
TCONS_00002170.p1	OFUSG03220.1.p1
TCONS_00002172.p1	OFUSG00399.1.p1
TCONS_00002176.p1	OFUSG04153.1.p1
TCONS_00002185.p1	OFUSG01203.1.p1
TCONS_00002186.p1	OFUSG00383.1.p1
TCONS_00002187.p1	OFUSG00027.2.p1
TCONS_00002188.p1	OFUSG00790.1.p1
TCONS_00002189.p1	OFUSG01037.1.p1
TCONS_00002190.p1	OFUSG00335.1.p1
TCONS_00002192.p1	OFUSG13125.1.p1
TCONS_00002193.p1	OFUSG10433.2.p1
TCONS_00002197.p1	OFUSG13126.1.p1
TCONS_00002198.p1	OFUSG20505.1.p1
TCONS_00002203.p1	OFUSG23533.1.p1
TCONS_00002204.p1	OFUSG10872.1.p1
TCONS_00002207.p1	OFUSG04355.1.p1
TCONS_00002212.p1	OFUSG05262.1.p1
TCONS_00002213.p1	OFUSG05763.1.p1
TCONS_00002215.p1	OFUSG19961.1.p1
TCONS_00002216.p1	OFUSG06435.1.p1
