TCONS_00000009.p1	HUMAN00695
TCONS_00001591.p1	HUMAN17929
TCONS_00001592.p1	HUMAN21170
TCONS_00001600.p1	HUMAN15336
TCONS_00001601.p1	HUMAN17929
TCONS_00001602.p1	HUMAN05685
TCONS_00001606.p1	HUMAN16569
TCONS_00001608.p1	HUMAN05685
TCONS_00001611.p1	HUMAN15336
TCONS_00001615.p1	HUMAN15336
TCONS_00001618.p1	HUMAN21163
TCONS_00001627.p1	HUMAN02245
TCONS_00001628.p1	HUMAN16569
TCONS_00001629.p1	HUMAN21163
TCONS_00001630.p1	HUMAN09761
TCONS_00001631.p1	HUMAN01912
TCONS_00001635.p1	HUMAN09531
TCONS_00001636.p1	HUMAN05720
TCONS_00001637.p1	HUMAN16569
TCONS_00001638.p1	HUMAN01912
TCONS_00001639.p1	HUMAN13969
TCONS_00001640.p1	HUMAN05720
TCONS_00001641.p1	HUMAN15336
TCONS_00001642.p1	HUMAN29303
TCONS_00001643.p1	HUMAN21170
TCONS_00001649.p1	HUMAN23764
TCONS_00001650.p1	HUMAN23764
TCONS_00001651.p1	HUMAN23764
TCONS_00001653.p1	HUMAN23764
TCONS_00001656.p1	HUMAN25776
TCONS_00001658.p1	HUMAN29734
TCONS_00001659.p1	HUMAN10397
TCONS_00001663.p1	HUMAN02089
TCONS_00001664.p1	HUMAN02089
TCONS_00001665.p1	HUMAN21485
TCONS_00001666.p1	HUMAN21485
TCONS_00001667.p1	HUMAN21485
TCONS_00001668.p1	HUMAN10744
TCONS_00001669.p1	HUMAN19583
TCONS_00001670.p1	HUMAN03872
TCONS_00001671.p1	HUMAN25413
TCONS_00001673.p1	HUMAN21354
TCONS_00001677.p1	HUMAN26644
TCONS_00001681.p1	HUMAN29426
TCONS_00001683.p1	HUMAN19505
TCONS_00001685.p1	HUMAN25822
TCONS_00001697.p1	HUMAN11468
TCONS_00001699.p1	HUMAN05921
TCONS_00001700.p1	HUMAN22815
TCONS_00001701.p1	HUMAN22815
TCONS_00001702.p1	HUMAN22815
TCONS_00001703.p1	HUMAN29023
TCONS_00001704.p1	HUMAN25293
TCONS_00001705.p1	HUMAN03464
TCONS_00001707.p1	HUMAN19511
TCONS_00001709.p1	HUMAN30092
TCONS_00001710.p1	HUMAN20374
TCONS_00001711.p1	HUMAN00732
TCONS_00001712.p1	HUMAN00731
TCONS_00001713.p1	HUMAN19586
TCONS_00001714.p1	HUMAN19586
TCONS_00001716.p1	HUMAN21384
TCONS_00001717.p1	HUMAN19586
TCONS_00001719.p1	HUMAN21384
TCONS_00001720.p1	HUMAN30038
TCONS_00001721.p1	HUMAN22960
TCONS_00001723.p1	HUMAN01437
TCONS_00001724.p1	HUMAN02337
TCONS_00001725.p1	HUMAN01022
TCONS_00001726.p1	HUMAN22960
TCONS_00001727.p1	HUMAN03488
TCONS_00001728.p1	HUMAN23401
TCONS_00001729.p1	HUMAN22325
TCONS_00001730.p1	HUMAN29094
TCONS_00001731.p1	HUMAN24196
TCONS_00001732.p1	HUMAN22960
TCONS_00001733.p1	HUMAN02093
TCONS_00001735.p1	HUMAN07479
TCONS_00001736.p1	HUMAN07482
TCONS_00001737.p1	HUMAN07482
TCONS_00001739.p1	HUMAN07479
TCONS_00001741.p1	HUMAN08916
TCONS_00001747.p1	HUMAN02391
TCONS_00001748.p1	HUMAN17929
TCONS_00001749.p1	HUMAN01912
TCONS_00001752.p1	HUMAN19369
TCONS_00001756.p1	HUMAN01912
TCONS_00001757.p1	HUMAN14138
TCONS_00001758.p1	HUMAN13969
TCONS_00001759.p1	HUMAN21170
TCONS_00001761.p1	HUMAN15679
TCONS_00001762.p1	HUMAN21170
TCONS_00001764.p1	HUMAN05522
TCONS_00001766.p1	HUMAN12671
TCONS_00001767.p1	HUMAN15336
TCONS_00001768.p1	HUMAN21170
TCONS_00001769.p1	HUMAN05685
TCONS_00001770.p1	HUMAN01912
TCONS_00001780.p1	HUMAN05441
TCONS_00001781.p1	HUMAN05441
TCONS_00001782.p1	HUMAN05441
TCONS_00001790.p1	HUMAN25769
TCONS_00001793.p1	HUMAN25478
TCONS_00001794.p1	HUMAN25478
TCONS_00001795.p2	HUMAN25478
TCONS_00001797.p1	HUMAN25433
TCONS_00001800.p1	HUMAN17441
TCONS_00001801.p1	HUMAN06227
TCONS_00001802.p1	HUMAN19431
TCONS_00001803.p1	HUMAN25709
TCONS_00001804.p1	HUMAN25709
TCONS_00001805.p1	HUMAN25707
TCONS_00001806.p1	HUMAN21368
TCONS_00001807.p1	HUMAN29144
TCONS_00001811.p1	HUMAN10226
TCONS_00001812.p1	HUMAN11904
TCONS_00001814.p1	HUMAN19033
TCONS_00001815.p1	HUMAN11905
TCONS_00001817.p1	HUMAN25786
TCONS_00001819.p1	HUMAN21345
TCONS_00001820.p1	HUMAN00710
TCONS_00001826.p1	HUMAN11489
TCONS_00001827.p1	HUMAN15336
TCONS_00001828.p1	HUMAN01912
TCONS_00001829.p1	HUMAN01912
TCONS_00001830.p1	HUMAN17929
TCONS_00001831.p1	HUMAN01912
TCONS_00001832.p1	HUMAN05720
TCONS_00001833.p1	HUMAN05720
TCONS_00001834.p1	HUMAN05720
TCONS_00001836.p1	HUMAN19542
TCONS_00001845.p1	HUMAN05720
TCONS_00001847.p1	HUMAN15336
TCONS_00001854.p1	HUMAN18760
TCONS_00001855.p1	HUMAN06824
TCONS_00001858.p1	HUMAN18336
TCONS_00001860.p1	HUMAN14596
TCONS_00001861.p1	HUMAN03633
TCONS_00001862.p1	HUMAN03845
TCONS_00001864.p1	HUMAN25721
TCONS_00001865.p1	HUMAN03894
TCONS_00001866.p1	HUMAN23847
TCONS_00001867.p1	HUMAN23847
TCONS_00001868.p1	HUMAN23847
TCONS_00001869.p1	HUMAN08344
TCONS_00001870.p1	HUMAN08524
TCONS_00001872.p1	HUMAN13360
TCONS_00001874.p1	HUMAN29690
TCONS_00001877.p1	HUMAN25504
TCONS_00001878.p1	HUMAN00725
TCONS_00001881.p1	HUMAN27912
TCONS_00001883.p1	HUMAN27912
TCONS_00001884.p1	HUMAN19498
TCONS_00001887.p1	HUMAN03412
TCONS_00001888.p1	HUMAN03412
TCONS_00001889.p1	HUMAN03412
TCONS_00001891.p1	HUMAN29653
TCONS_00001893.p1	HUMAN30392
TCONS_00001894.p1	HUMAN30392
TCONS_00001895.p1	HUMAN25674
TCONS_00001897.p1	HUMAN30392
TCONS_00001898.p1	HUMAN25674
TCONS_00001899.p1	HUMAN25674
TCONS_00001900.p1	HUMAN29653
TCONS_00001901.p1	HUMAN10623
TCONS_00001902.p1	HUMAN25674
TCONS_00001904.p1	HUMAN19996
TCONS_00001905.p1	HUMAN19996
TCONS_00001906.p1	HUMAN19996
TCONS_00001907.p1	HUMAN19996
TCONS_00001909.p1	HUMAN30392
TCONS_00001913.p1	HUMAN30392
TCONS_00001915.p1	HUMAN17929
TCONS_00001916.p1	HUMAN05501
TCONS_00001917.p1	HUMAN23402
TCONS_00001919.p1	HUMAN23036
TCONS_00001920.p1	HUMAN15336
TCONS_00001926.p1	HUMAN05720
TCONS_00001927.p1	HUMAN21166
TCONS_00001928.p1	HUMAN05720
TCONS_00001932.p1	HUMAN05720
TCONS_00001933.p1	HUMAN15335
TCONS_00001934.p1	HUMAN05720
TCONS_00001936.p1	HUMAN05377
TCONS_00001937.p1	HUMAN05720
TCONS_00001939.p1	HUMAN01485
TCONS_00001941.p1	HUMAN25354
TCONS_00001942.p1	HUMAN25354
TCONS_00001943.p1	HUMAN07464
TCONS_00001944.p1	HUMAN13483
TCONS_00001945.p1	HUMAN12969
TCONS_00001948.p1	HUMAN25410
TCONS_00001949.p1	HUMAN03689
TCONS_00001951.p1	HUMAN30089
TCONS_00001962.p1	HUMAN27912
TCONS_00001965.p1	HUMAN05689
TCONS_00001969.p1	HUMAN27912
TCONS_00001971.p1	HUMAN24041
TCONS_00001973.p1	HUMAN06614
TCONS_00001975.p1	HUMAN23535
TCONS_00001979.p1	HUMAN23535
TCONS_00001981.p1	HUMAN23535
TCONS_00001985.p1	HUMAN23534
TCONS_00001991.p1	HUMAN05453
TCONS_00001992.p1	HUMAN25471
TCONS_00001995.p1	HUMAN26167
TCONS_00001996.p1	HUMAN26709
TCONS_00001998.p1	HUMAN26167
TCONS_00001999.p1	HUMAN15537
TCONS_00002000.p1	HUMAN15783
TCONS_00002001.p1	HUMAN05453
TCONS_00002002.p1	HUMAN25471
TCONS_00002003.p1	HUMAN26167
TCONS_00002004.p1	HUMAN26709
TCONS_00002005.p1	HUMAN26167
TCONS_00002006.p1	HUMAN15537
TCONS_00002007.p1	HUMAN15783
TCONS_00002010.p1	HUMAN07800
TCONS_00002011.p1	HUMAN20316
TCONS_00002013.p1	HUMAN28830
TCONS_00002015.p1	HUMAN25443
TCONS_00002016.p1	HUMAN16123
TCONS_00002020.p1	HUMAN27224
TCONS_00002021.p1	HUMAN27912
TCONS_00002022.p1	HUMAN00554
TCONS_00002023.p1	HUMAN25356
TCONS_00002026.p1	HUMAN00044
TCONS_00002027.p1	HUMAN30114
TCONS_00002029.p1	HUMAN30009
TCONS_00002032.p1	HUMAN07590
TCONS_00002033.p1	HUMAN00743
TCONS_00002034.p1	HUMAN05297
TCONS_00002035.p1	HUMAN09733
TCONS_00002036.p1	HUMAN23739
TCONS_00002039.p1	HUMAN19996
TCONS_00002041.p1	HUMAN28067
TCONS_00002044.p1	HUMAN00795
TCONS_00002049.p1	HUMAN25650
TCONS_00002050.p1	HUMAN00474
TCONS_00002051.p1	HUMAN21250
TCONS_00002057.p1	HUMAN22344
TCONS_00002058.p1	HUMAN03982
TCONS_00002059.p1	HUMAN22344
TCONS_00002062.p1	HUMAN01495
TCONS_00002063.p1	HUMAN29426
TCONS_00002065.p1	HUMAN22666
TCONS_00002066.p1	HUMAN23632
TCONS_00002068.p1	HUMAN23632
TCONS_00002069.p1	HUMAN23764
TCONS_00002072.p1	HUMAN25548
TCONS_00002077.p1	HUMAN20228
TCONS_00002080.p1	HUMAN17417
TCONS_00002085.p1	HUMAN11468
TCONS_00002086.p1	HUMAN10301
TCONS_00002088.p1	HUMAN22815
TCONS_00002090.p1	HUMAN06227
TCONS_00002092.p1	HUMAN25142
TCONS_00002093.p1	HUMAN05540
TCONS_00002094.p1	HUMAN05443
TCONS_00002096.p1	HUMAN22993
TCONS_00002100.p1	HUMAN12155
TCONS_00002101.p1	HUMAN02094
TCONS_00002102.p1	HUMAN25336
TCONS_00002103.p1	HUMAN21384
TCONS_00002105.p1	HUMAN05437
TCONS_00002106.p1	HUMAN05437
TCONS_00002109.p1	HUMAN02094
TCONS_00002110.p1	HUMAN25336
TCONS_00002111.p1	HUMAN21384
TCONS_00002113.p1	HUMAN05437
TCONS_00002121.p1	HUMAN01477
TCONS_00002126.p1	HUMAN30052
TCONS_00002127.p1	HUMAN25444
TCONS_00002128.p1	HUMAN19527
TCONS_00002129.p1	HUMAN19527
TCONS_00002130.p1	HUMAN25300
TCONS_00002131.p1	HUMAN11468
TCONS_00002132.p1	HUMAN29023
TCONS_00002134.p1	HUMAN19435
TCONS_00002136.p1	HUMAN02104
TCONS_00002138.p1	HUMAN11956
TCONS_00002146.p1	HUMAN05434
TCONS_00002148.p1	HUMAN22858
TCONS_00002151.p1	HUMAN18327
TCONS_00002153.p1	HUMAN30058
TCONS_00002154.p1	HUMAN22543
TCONS_00002156.p1	HUMAN25396
TCONS_00002157.p1	HUMAN26178
TCONS_00002163.p1	HUMAN25725
TCONS_00002164.p1	HUMAN25511
TCONS_00002165.p1	HUMAN30394
TCONS_00002167.p1	HUMAN30394
TCONS_00002169.p1	HUMAN25515
TCONS_00002170.p1	HUMAN22955
TCONS_00002172.p1	HUMAN25515
TCONS_00002181.p1	HUMAN04390
TCONS_00002182.p1	HUMAN27224
TCONS_00002185.p1	HUMAN25316
TCONS_00002186.p1	HUMAN05331
TCONS_00002187.p1	HUMAN19442
TCONS_00002188.p1	HUMAN19507
TCONS_00002189.p1	HUMAN25506
TCONS_00002190.p1	HUMAN00644
TCONS_00002192.p1	HUMAN03733
TCONS_00002193.p1	HUMAN11379
TCONS_00002197.p1	HUMAN03733
TCONS_00002198.p1	HUMAN29023
TCONS_00002203.p1	HUMAN04465
TCONS_00002204.p1	HUMAN04465
TCONS_00002207.p1	HUMAN18678
TCONS_00002212.p1	HUMAN11274
TCONS_00002213.p1	HUMAN27743
TCONS_00002215.p1	HUMAN15336
TCONS_00002216.p1	HUMAN15702
TCONS_00002217.p1	HUMAN01938
TCONS_00002218.p1	HUMAN21166
TCONS_00002219.p1	HUMAN05720
TCONS_00002220.p1	HUMAN01912
TCONS_00002221.p1	HUMAN15335
TCONS_00002222.p1	HUMAN01912
TCONS_00002223.p1	HUMAN22960
TCONS_00002224.p1	HUMAN21967
TCONS_00002225.p1	HUMAN21280
TCONS_00002226.p1	HUMAN01912
TCONS_00002227.p1	HUMAN05720
TCONS_00002228.p1	HUMAN05720
TCONS_00002229.p1	HUMAN21170
TCONS_00002232.p1	HUMAN01912
TCONS_00002233.p1	HUMAN25384
TCONS_00002237.p1	HUMAN07228
TCONS_00002239.p1	HUMAN07045
TCONS_00002241.p1	HUMAN00647
TCONS_00002242.p1	HUMAN25699
TCONS_00002246.p1	HUMAN19466
TCONS_00002251.p1	HUMAN19996
TCONS_00002255.p1	HUMAN25765
TCONS_00002256.p1	HUMAN21192
TCONS_00002264.p1	HUMAN25639
TCONS_00002270.p1	HUMAN25467
TCONS_00002283.p1	HUMAN25796
TCONS_00002284.p1	HUMAN13510
TCONS_00002285.p1	HUMAN07485
TCONS_00002286.p1	HUMAN19383
TCONS_00002289.p1	HUMAN01482
TCONS_00002291.p1	HUMAN00705
TCONS_00002292.p1	HUMAN03412
TCONS_00002294.p1	HUMAN03412
TCONS_00002295.p1	HUMAN03412
TCONS_00002302.p1	HUMAN27605
TCONS_00002304.p1	HUMAN00504
TCONS_00002305.p1	HUMAN29726
TCONS_00002307.p1	HUMAN25420
TCONS_00002308.p1	HUMAN04088
TCONS_00002310.p1	HUMAN29605
TCONS_00002311.p1	HUMAN25673
TCONS_00002313.p1	HUMAN00562
TCONS_00002314.p1	HUMAN06974
TCONS_00002318.p1	HUMAN24818
TCONS_00002320.p1	HUMAN05390
TCONS_00002321.p1	HUMAN22505
TCONS_00002326.p1	HUMAN00562
TCONS_00002327.p1	HUMAN00562
TCONS_00002328.p1	HUMAN18327
TCONS_00002329.p1	HUMAN24818
TCONS_00002330.p1	HUMAN24818
TCONS_00002331.p1	HUMAN05390
TCONS_00002333.p1	HUMAN30309
TCONS_00002334.p1	HUMAN23468
TCONS_00002337.p1	HUMAN27827
TCONS_00002343.p1	HUMAN04088
TCONS_00002344.p1	HUMAN04088
TCONS_00002346.p1	HUMAN05448
TCONS_00002347.p1	HUMAN29706
TCONS_00002351.p1	HUMAN05173
TCONS_00002353.p1	HUMAN25516
TCONS_00002354.p1	HUMAN29669
TCONS_00002355.p1	HUMAN29720
TCONS_00002356.p1	HUMAN29720
TCONS_00002363.p1	HUMAN03720
TCONS_00002369.p1	HUMAN25712
TCONS_00002373.p1	HUMAN19483
TCONS_00002374.p1	HUMAN19478
TCONS_00002375.p1	HUMAN03720
TCONS_00002377.p1	HUMAN25712
TCONS_00002380.p1	HUMAN19483
TCONS_00002381.p1	HUMAN19478
TCONS_00002382.p1	HUMAN19479
TCONS_00002384.p1	HUMAN25428
TCONS_00002386.p1	HUMAN17388
TCONS_00002388.p1	HUMAN25512
TCONS_00002389.p1	HUMAN19431
TCONS_00002390.p1	HUMAN25310
TCONS_00002392.p1	HUMAN07479
TCONS_00002393.p1	HUMAN26170
TCONS_00002394.p1	HUMAN28922
TCONS_00002398.p1	HUMAN25664
TCONS_00002399.p1	HUMAN25664
TCONS_00002401.p1	HUMAN25336
TCONS_00002402.p1	HUMAN25717
TCONS_00002403.p1	HUMAN07466
TCONS_00002408.p1	HUMAN25006
TCONS_00002410.p1	HUMAN03689
TCONS_00002411.p1	HUMAN21236
TCONS_00002447.p1	HUMAN25705
TCONS_00002449.p1	HUMAN03603
TCONS_00002451.p1	HUMAN09188
TCONS_00002464.p1	HUMAN07337
TCONS_00002468.p1	HUMAN07337
TCONS_00002472.p1	HUMAN07337
TCONS_00002473.p1	HUMAN29023
TCONS_00002475.p1	HUMAN02914
TCONS_00002480.p1	HUMAN23029
TCONS_00002485.p1	HUMAN02703
TCONS_00002489.p1	HUMAN04395
TCONS_00002492.p1	HUMAN21618
TCONS_00002493.p1	HUMAN21854
TCONS_00002498.p1	HUMAN03872
TCONS_00002501.p1	HUMAN24559
TCONS_00002504.p1	HUMAN08916
TCONS_00002507.p1	HUMAN23258
TCONS_00002508.p1	HUMAN27912
TCONS_00002514.p1	HUMAN24073
TCONS_00002528.p1	HUMAN08568
TCONS_00002531.p1	HUMAN18712
TCONS_00002532.p1	HUMAN09846
TCONS_00002536.p1	HUMAN01748
TCONS_00002537.p1	HUMAN25066
TCONS_00002538.p1	HUMAN25066
TCONS_00002541.p1	HUMAN15836
TCONS_00002543.p1	HUMAN18678
TCONS_00002544.p1	HUMAN12931
TCONS_00002546.p1	HUMAN17757
TCONS_00002547.p1	HUMAN28952
TCONS_00002552.p1	HUMAN28550
TCONS_00002553.p1	HUMAN14893
TCONS_00002554.p1	HUMAN22804
TCONS_00002555.p1	HUMAN13398
TCONS_00002556.p1	HUMAN29045
TCONS_00002557.p1	HUMAN20348
TCONS_00002558.p1	HUMAN19996
TCONS_00002560.p1	HUMAN10249
TCONS_00002561.p1	HUMAN20348
TCONS_00002562.p1	HUMAN28922
TCONS_00002563.p1	HUMAN06602
TCONS_00002564.p1	HUMAN18161
TCONS_00002569.p1	HUMAN18161
TCONS_00002573.p1	HUMAN08916
TCONS_00002574.p1	HUMAN18161
TCONS_00002576.p1	HUMAN03028
TCONS_00002581.p1	HUMAN17543
TCONS_00002583.p1	HUMAN21514
TCONS_00002586.p1	HUMAN17937
TCONS_00002591.p1	HUMAN18010
TCONS_00002593.p1	HUMAN03432
TCONS_00002595.p1	HUMAN23217
TCONS_00002596.p1	HUMAN18730
TCONS_00002597.p1	HUMAN15386
TCONS_00002598.p1	HUMAN12733
TCONS_00002599.p1	HUMAN12733
TCONS_00002600.p1	HUMAN18219
TCONS_00002606.p1	HUMAN26493
TCONS_00002607.p1	HUMAN21395
TCONS_00002608.p1	HUMAN21395
TCONS_00002609.p1	HUMAN21395
TCONS_00002610.p1	HUMAN07941
TCONS_00002617.p1	HUMAN21395
TCONS_00002618.p1	HUMAN25278
TCONS_00002619.p1	HUMAN25995
TCONS_00002621.p1	HUMAN18678
TCONS_00002622.p1	HUMAN18678
TCONS_00002625.p1	HUMAN18678
TCONS_00002628.p1	HUMAN18678
TCONS_00002632.p1	HUMAN18678
TCONS_00002633.p1	HUMAN18678
TCONS_00002634.p1	HUMAN18678
TCONS_00002636.p1	HUMAN18678
TCONS_00002637.p1	HUMAN18678
TCONS_00002638.p1	HUMAN18678
TCONS_00002639.p1	HUMAN18678
TCONS_00002641.p1	HUMAN18678
TCONS_00002642.p1	HUMAN06996
TCONS_00002643.p1	HUMAN25102
TCONS_00002645.p1	HUMAN17956
TCONS_00002648.p1	HUMAN07833
TCONS_00002650.p1	HUMAN03741
TCONS_00002651.p1	HUMAN04687
TCONS_00002653.p1	HUMAN09575
TCONS_00002654.p1	HUMAN17009
TCONS_00002660.p1	HUMAN27264
TCONS_00002664.p1	HUMAN21780
TCONS_00002665.p1	HUMAN10270
TCONS_00002666.p1	HUMAN28584
TCONS_00002667.p1	HUMAN18065
TCONS_00002668.p1	HUMAN10270
TCONS_00002670.p1	HUMAN21780
TCONS_00002671.p1	HUMAN10270
TCONS_00002672.p1	HUMAN18067
TCONS_00002673.p1	HUMAN18067
TCONS_00002674.p1	HUMAN18065
TCONS_00002675.p1	HUMAN18450
TCONS_00002678.p1	HUMAN18068
TCONS_00002680.p1	HUMAN20083
TCONS_00002692.p1	HUMAN20574
TCONS_00002696.p1	HUMAN20574
TCONS_00002698.p1	HUMAN17854
TCONS_00002699.p1	HUMAN02986
TCONS_00002702.p1	HUMAN20598
TCONS_00002703.p1	HUMAN25596
TCONS_00002704.p1	HUMAN25601
TCONS_00002705.p1	HUMAN07641
TCONS_00002715.p1	HUMAN20860
TCONS_00002717.p1	HUMAN24043
TCONS_00002718.p1	HUMAN12847
TCONS_00002720.p1	HUMAN12847
TCONS_00002723.p1	HUMAN26564
TCONS_00002725.p1	HUMAN02593
TCONS_00002727.p1	HUMAN06329
TCONS_00002728.p1	HUMAN06328
TCONS_00002730.p1	HUMAN20280
TCONS_00002731.p1	HUMAN22933
TCONS_00002732.p1	HUMAN23532
TCONS_00002733.p1	HUMAN06227
TCONS_00002734.p1	HUMAN03600
TCONS_00002735.p1	HUMAN16857
TCONS_00002737.p1	HUMAN03600
TCONS_00002739.p1	HUMAN03600
TCONS_00002740.p1	HUMAN03600
TCONS_00002741.p1	HUMAN03600
TCONS_00002742.p1	HUMAN06227
TCONS_00002744.p1	HUMAN06227
TCONS_00002746.p1	HUMAN15178
TCONS_00002753.p1	HUMAN00115
TCONS_00002756.p1	HUMAN18291
TCONS_00002758.p1	HUMAN03415
TCONS_00002759.p1	HUMAN06413
TCONS_00002761.p1	HUMAN06399
TCONS_00002762.p1	HUMAN18238
TCONS_00002763.p1	HUMAN18160
TCONS_00002767.p1	HUMAN17924
TCONS_00002768.p1	HUMAN23569
TCONS_00002769.p1	HUMAN23199
TCONS_00002771.p1	HUMAN01195
TCONS_00002772.p1	HUMAN01445
TCONS_00002775.p1	HUMAN06373
TCONS_00002776.p1	HUMAN18207
TCONS_00002780.p1	HUMAN20579
TCONS_00002791.p1	HUMAN01195
TCONS_00002796.p1	HUMAN25492
TCONS_00002800.p1	HUMAN00752
TCONS_00002801.p1	HUMAN06726
TCONS_00002804.p1	HUMAN18067
TCONS_00002805.p1	HUMAN27404
TCONS_00002806.p1	HUMAN18067
TCONS_00002818.p1	HUMAN01226
TCONS_00002819.p1	HUMAN01224
TCONS_00002820.p1	HUMAN01226
TCONS_00002821.p1	HUMAN23230
TCONS_00002823.p1	HUMAN23845
TCONS_00002827.p1	HUMAN05261
TCONS_00002829.p2	HUMAN29023
TCONS_00002832.p1	HUMAN26719
TCONS_00002837.p1	HUMAN14367
TCONS_00002839.p1	HUMAN18141
TCONS_00002842.p1	HUMAN12676
TCONS_00002846.p1	HUMAN03611
TCONS_00002847.p1	HUMAN10744
TCONS_00002848.p1	HUMAN10744
TCONS_00002849.p1	HUMAN07168
TCONS_00002850.p1	HUMAN07168
TCONS_00002853.p1	HUMAN14367
TCONS_00002854.p1	HUMAN18141
TCONS_00002855.p1	HUMAN12676
TCONS_00002856.p1	HUMAN03611
TCONS_00002857.p1	HUMAN10744
TCONS_00002858.p1	HUMAN10744
TCONS_00002860.p1	HUMAN07168
TCONS_00002862.p1	HUMAN07168
TCONS_00002864.p1	HUMAN03689
TCONS_00002865.p1	HUMAN18215
TCONS_00002867.p1	HUMAN19195
TCONS_00002870.p1	HUMAN06641
TCONS_00002871.p1	HUMAN03451
TCONS_00002873.p1	HUMAN21507
TCONS_00002875.p1	HUMAN17601
TCONS_00002876.p1	HUMAN06708
TCONS_00002881.p1	HUMAN01034
TCONS_00002882.p1	HUMAN08917
TCONS_00002884.p1	HUMAN08745
TCONS_00002888.p1	HUMAN26294
TCONS_00002892.p1	HUMAN26293
TCONS_00002894.p1	HUMAN21967
TCONS_00002898.p1	HUMAN21336
TCONS_00002901.p1	HUMAN19294
TCONS_00002902.p1	HUMAN19294
TCONS_00002903.p1	HUMAN19294
TCONS_00002904.p1	HUMAN02988
TCONS_00002906.p1	HUMAN12522
TCONS_00002907.p1	HUMAN26537
TCONS_00002908.p1	HUMAN26537
TCONS_00002909.p1	HUMAN21907
TCONS_00002910.p1	HUMAN18005
TCONS_00002911.p1	HUMAN08686
TCONS_00002915.p1	HUMAN23207
TCONS_00002916.p1	HUMAN23207
TCONS_00002918.p1	HUMAN08363
TCONS_00002919.p1	HUMAN18772
TCONS_00002920.p1	HUMAN15886
TCONS_00002921.p1	HUMAN25336
TCONS_00002922.p1	HUMAN26153
TCONS_00002924.p1	HUMAN12560
TCONS_00002928.p1	HUMAN20475
TCONS_00002929.p1	HUMAN20720
TCONS_00002931.p1	HUMAN02971
TCONS_00002936.p1	HUMAN17882
TCONS_00002937.p1	HUMAN26043
TCONS_00002941.p1	HUMAN20601
TCONS_00002944.p1	HUMAN20601
TCONS_00002946.p1	HUMAN20601
TCONS_00002949.p1	HUMAN22344
TCONS_00002950.p1	HUMAN22344
TCONS_00002952.p1	HUMAN21234
TCONS_00002954.p1	HUMAN07912
TCONS_00002955.p1	HUMAN02601
TCONS_00002956.p1	HUMAN14290
TCONS_00002962.p1	HUMAN26002
TCONS_00002968.p1	HUMAN25253
TCONS_00002970.p1	HUMAN02245
TCONS_00002972.p1	HUMAN21932
TCONS_00002973.p1	HUMAN20817
TCONS_00002976.p1	HUMAN06290
TCONS_00002980.p1	HUMAN28922
TCONS_00002982.p1	HUMAN27075
TCONS_00002984.p1	HUMAN25253
TCONS_00002991.p1	HUMAN12860
TCONS_00002993.p1	HUMAN23536
TCONS_00002995.p1	HUMAN26301
TCONS_00002996.p1	HUMAN26164
TCONS_00003000.p1	HUMAN02099
TCONS_00003001.p1	HUMAN25394
TCONS_00003002.p1	HUMAN20237
TCONS_00003003.p1	HUMAN06601
TCONS_00003007.p1	HUMAN17943
TCONS_00003009.p1	HUMAN10352
TCONS_00003010.p1	HUMAN12557
TCONS_00003013.p1	HUMAN04425
TCONS_00003015.p1	HUMAN17924
TCONS_00003018.p1	HUMAN01080
TCONS_00003020.p1	HUMAN26126
TCONS_00003022.p1	HUMAN26127
TCONS_00003023.p1	HUMAN06002
TCONS_00003025.p1	HUMAN00119
TCONS_00003026.p1	HUMAN29023
TCONS_00003027.p1	HUMAN04587
TCONS_00003028.p1	HUMAN23630
TCONS_00003029.p1	HUMAN29427
TCONS_00003034.p1	HUMAN18075
TCONS_00003037.p1	HUMAN18082
TCONS_00003040.p1	HUMAN24538
TCONS_00003041.p1	HUMAN24043
TCONS_00003043.p1	HUMAN28948
TCONS_00003044.p1	HUMAN03602
TCONS_00003045.p1	HUMAN03602
TCONS_00003046.p1	HUMAN03602
TCONS_00003047.p1	HUMAN27356
TCONS_00003048.p1	HUMAN27356
TCONS_00003049.p1	HUMAN25241
TCONS_00003051.p1	HUMAN29011
TCONS_00003055.p1	HUMAN12868
TCONS_00003056.p1	HUMAN27928
TCONS_00003058.p1	HUMAN27928
TCONS_00003060.p1	HUMAN27928
TCONS_00003061.p1	HUMAN27928
TCONS_00003067.p1	HUMAN12863
TCONS_00003074.p1	HUMAN26722
TCONS_00003077.p1	HUMAN10009
TCONS_00003078.p1	HUMAN13840
TCONS_00003080.p1	HUMAN13840
TCONS_00003081.p1	HUMAN21240
TCONS_00003085.p1	HUMAN21394
TCONS_00003087.p1	HUMAN23092
TCONS_00003089.p1	HUMAN18065
TCONS_00003091.p1	HUMAN09460
TCONS_00003092.p1	HUMAN02245
TCONS_00003093.p2	HUMAN08242
TCONS_00003094.p1	HUMAN02245
TCONS_00003095.p1	HUMAN20860
TCONS_00003096.p1	HUMAN01195
TCONS_00003099.p1	HUMAN25202
TCONS_00003101.p1	HUMAN25202
TCONS_00003102.p1	HUMAN25200
TCONS_00003105.p1	HUMAN28959
TCONS_00003109.p1	HUMAN17750
TCONS_00003110.p1	HUMAN20813
TCONS_00003116.p1	HUMAN12662
TCONS_00003122.p1	HUMAN12664
TCONS_00003126.p1	HUMAN27224
TCONS_00003127.p1	HUMAN20588
TCONS_00003129.p1	HUMAN17749
TCONS_00003130.p1	HUMAN07286
TCONS_00003133.p1	HUMAN06654
