TCONS_00000010.p1	OFUSG03055.1.p1
TCONS_00001362.p1	OFUSG17307.1.p1
TCONS_00001362.p1	OFUSG18197.1.p1
TCONS_00001362.p1	OFUSG18511.1.p1
TCONS_00001362.p1	OFUSG22691.1.p1
TCONS_00001362.p1	OFUSG24728.1.p1
TCONS_00001363.p1	OFUSG08451.1.p1
TCONS_00001364.p1	OFUSG14852.1.p1
TCONS_00001364.p1	OFUSG14855.1.p1
TCONS_00001364.p1	OFUSG24653.1.p1
TCONS_00001364.p1	OFUSG24654.1.p1
TCONS_00001373.p1	OFUSG00100.1.p1
TCONS_00001373.p1	OFUSG01432.2.p1
TCONS_00001373.p1	OFUSG01434.1.p1
TCONS_00001373.p1	OFUSG01434.2.p1
TCONS_00001373.p1	OFUSG03264.1.p1
TCONS_00001373.p1	OFUSG20721.1.p1
TCONS_00001373.p1	OFUSG23479.1.p1
TCONS_00001373.p1	OFUSG23482.1.p1
TCONS_00001375.p1	OFUSG05345.1.p1
TCONS_00001375.p1	OFUSG11122.1.p1
TCONS_00001389.p1	OFUSG00965.1.p1
TCONS_00001391.p1	OFUSG00901.1.p1
TCONS_00001392.p1	OFUSG00456.1.p1
TCONS_00001392.p1	OFUSG04792.1.p1
TCONS_00001392.p1	OFUSG04792.2.p1
TCONS_00001392.p1	OFUSG04793.1.p1
TCONS_00001392.p1	OFUSG05198.2.p1
TCONS_00001399.p1	OFUSG01140.1.p1
TCONS_00001401.p1	OFUSG00364.1.p1
TCONS_00001408.p1	OFUSG00429.1.p1
TCONS_00001410.p1	OFUSG01815.1.p1
TCONS_00001416.p1	OFUSG19117.1.p1
TCONS_00001440.p1	OFUSG05923.1.p1
TCONS_00001440.p1	OFUSG05923.2.p1
TCONS_00001441.p1	OFUSG00916.1.p1
TCONS_00001442.p1	OFUSG00734.1.p1
TCONS_00001447.p1	OFUSG01090.1.p1
TCONS_00001451.p1	OFUSG21860.1.p1
TCONS_00001462.p1	OFUSG08415.1.p1
TCONS_00001469.p1	OFUSG01476.1.p1
TCONS_00001469.p1	OFUSG09185.1.p1
TCONS_00001469.p1	OFUSG09828.1.p1
TCONS_00001469.p1	OFUSG11969.1.p1
TCONS_00001469.p1	OFUSG22432.1.p1
TCONS_00001472.p1	OFUSG07607.1.p1
TCONS_00001472.p1	OFUSG21585.1.p1
TCONS_00001479.p1	OFUSG01585.1.p1
TCONS_00001479.p1	OFUSG01637.1.p1
TCONS_00001487.p1	OFUSG01454.1.p1
TCONS_00001489.p1	OFUSG01340.1.p1
TCONS_00001489.p1	OFUSG01340.2.p1
TCONS_00001489.p1	OFUSG01341.1.p1
TCONS_00001489.p1	OFUSG01342.1.p1
TCONS_00001489.p1	OFUSG01342.2.p1
TCONS_00001489.p1	OFUSG01343.1.p1
TCONS_00001489.p1	OFUSG09241.1.p1
TCONS_00001491.p1	OFUSG00381.1.p1
TCONS_00001501.p1	OFUSG02076.1.p1
TCONS_00001501.p1	OFUSG02077.1.p1
TCONS_00001501.p1	OFUSG02078.1.p1
TCONS_00001501.p1	OFUSG02081.1.p1
TCONS_00001501.p1	OFUSG09676.1.p1
TCONS_00001516.p1	OFUSG04525.1.p1
TCONS_00001516.p1	OFUSG05240.1.p1
TCONS_00001516.p1	OFUSG20485.1.p1
TCONS_00001529.p1	OFUSG11423.1.p1
TCONS_00001529.p1	OFUSG21827.1.p1
TCONS_00001535.p1	OFUSG01652.1.p1
TCONS_00001536.p1	OFUSG00907.1.p1
TCONS_00001538.p1	OFUSG16386.1.p1
TCONS_00001539.p1	OFUSG06853.1.p1
TCONS_00001544.p1	OFUSG04771.1.p1
TCONS_00001550.p1	OFUSG01838.1.p1
TCONS_00001550.p1	OFUSG01838.2.p1
TCONS_00001550.p1	OFUSG01838.3.p1
TCONS_00001551.p1	OFUSG00913.1.p1
TCONS_00001552.p1	OFUSG00225.1.p1
TCONS_00001552.p1	OFUSG00225.2.p1
TCONS_00001555.p1	OFUSG00805.1.p1
TCONS_00001579.p1	OFUSG15733.1.p1
TCONS_00001579.p1	OFUSG19767.2.p1
TCONS_00001646.p1	OFUSG17717.1.p1
TCONS_00001650.p1	OFUSG20962.1.p1
TCONS_00001656.p1	OFUSG25088.1.p1
TCONS_00001658.p1	OFUSG00474.1.p1
TCONS_00001666.p1	OFUSG26262.1.p1
TCONS_00001669.p1	OFUSG00971.1.p1
TCONS_00001673.p1	OFUSG00307.1.p1
TCONS_00001673.p1	OFUSG00307.2.p1
TCONS_00001681.p1	OFUSG05194.1.p1
TCONS_00001683.p1	OFUSG01205.1.p1
TCONS_00001683.p1	OFUSG01205.2.p1
TCONS_00001685.p1	OFUSG00897.1.p1
TCONS_00001702.p1	OFUSG24965.1.p1
TCONS_00001704.p1	OFUSG01546.1.p1
TCONS_00001707.p1	OFUSG02491.1.p1
TCONS_00001710.p1	OFUSG15216.1.p1
TCONS_00001711.p1	OFUSG00286.1.p1
TCONS_00001711.p1	OFUSG00286.2.p1
TCONS_00001711.p1	OFUSG00286.3.p1
TCONS_00001713.p1	OFUSG01787.1.p1
TCONS_00001713.p1	OFUSG17940.1.p1
TCONS_00001717.p1	OFUSG19112.1.p1
TCONS_00001720.p1	OFUSG00182.1.p1
TCONS_00001733.p1	OFUSG01243.1.p1
TCONS_00001735.p1	OFUSG01541.1.p1
TCONS_00001768.p1	OFUSG19779.1.p1
TCONS_00001781.p1	OFUSG01482.1.p1
TCONS_00001781.p1	OFUSG01482.2.p1
TCONS_00001790.p1	OFUSG00377.1.p1
TCONS_00001790.p1	OFUSG00377.2.p1
TCONS_00001790.p1	OFUSG00377.3.p1
TCONS_00001790.p1	OFUSG19960.1.p1
TCONS_00001793.p1	OFUSG01132.1.p1
TCONS_00001793.p1	OFUSG01133.1.p1
TCONS_00001793.p1	OFUSG01134.1.p1
TCONS_00001794.p1	OFUSG01136.1.p1
TCONS_00001797.p1	OFUSG01074.1.p1
TCONS_00001800.p1	OFUSG01725.1.p1
TCONS_00001800.p1	OFUSG17220.1.p1
TCONS_00001802.p1	OFUSG01749.1.p1
TCONS_00001804.p1	OFUSG00575.1.p1
TCONS_00001806.p1	OFUSG16737.1.p1
TCONS_00001807.p1	OFUSG22416.1.p1
TCONS_00001814.p1	OFUSG09607.1.p1
TCONS_00001817.p1	OFUSG01491.1.p1
TCONS_00001819.p1	OFUSG00445.1.p1
TCONS_00001820.p1	OFUSG00654.1.p1
TCONS_00001824.p1	OFUSG00043.1.p1
TCONS_00001824.p1	OFUSG00043.2.p1
TCONS_00001824.p1	OFUSG00043.3.p1
TCONS_00001824.p1	OFUSG00043.4.p1
TCONS_00001826.p1	OFUSG00454.1.p1
TCONS_00001862.p1	OFUSG13670.1.p1
TCONS_00001862.p1	OFUSG25247.1.p1
TCONS_00001864.p1	OFUSG01031.1.p1
TCONS_00001870.p1	OFUSG12214.1.p1
TCONS_00001877.p1	OFUSG00366.1.p1
TCONS_00001878.p1	OFUSG00367.1.p1
TCONS_00001884.p1	OFUSG20884.1.p1
TCONS_00001885.p1	OFUSG01242.1.p1
TCONS_00001909.p1	OFUSG00843.1.p1
TCONS_00001916.p1	OFUSG13390.1.p1
TCONS_00001916.p1	OFUSG18522.1.p1
TCONS_00001916.p1	OFUSG20840.1.p1
TCONS_00001916.p1	OFUSG20840.2.p1
TCONS_00001917.p1	OFUSG23293.1.p1
TCONS_00001932.p1	OFUSG07234.1.p1
TCONS_00001939.p1	OFUSG00142.1.p1
TCONS_00001942.p1	OFUSG20291.1.p1
TCONS_00001942.p1	OFUSG20291.2.p1
TCONS_00001943.p1	OFUSG01041.1.p1
TCONS_00001948.p1	OFUSG00540.1.p1
TCONS_00001951.p1	OFUSG01141.1.p1
TCONS_00001965.p1	OFUSG03840.1.p1
TCONS_00001965.p1	OFUSG25437.1.p1
TCONS_00001969.p1	OFUSG00656.1.p1
TCONS_00001969.p1	OFUSG00656.2.p1
TCONS_00002000.p1	OFUSG00911.1.p1
TCONS_00002001.p1	OFUSG00349.1.p1
TCONS_00002002.p1	OFUSG00419.1.p1
TCONS_00002010.p1	OFUSG00342.1.p1
TCONS_00002011.p1	OFUSG25503.1.p1
TCONS_00002013.p1	OFUSG00936.1.p1
TCONS_00002016.p1	OFUSG01818.1.p1
TCONS_00002022.p1	OFUSG00467.1.p1
TCONS_00002023.p1	OFUSG01831.1.p1
TCONS_00002026.p1	OFUSG17264.1.p1
TCONS_00002027.p1	OFUSG01918.1.p1
TCONS_00002027.p1	OFUSG01918.2.p1
TCONS_00002027.p1	OFUSG01919.1.p1
TCONS_00002029.p1	OFUSG01034.1.p1
TCONS_00002029.p1	OFUSG01034.2.p1
TCONS_00002029.p1	OFUSG13124.1.p1
TCONS_00002032.p1	OFUSG00469.1.p1
TCONS_00002033.p1	OFUSG00472.1.p1
TCONS_00002034.p1	OFUSG01921.1.p1
TCONS_00002036.p1	OFUSG13936.1.p1
TCONS_00002036.p1	OFUSG17055.1.p1
TCONS_00002036.p1	OFUSG20409.1.p1
TCONS_00002036.p1	OFUSG21147.1.p1
TCONS_00002044.p1	OFUSG00866.1.p1
TCONS_00002049.p1	OFUSG00739.1.p1
TCONS_00002049.p1	OFUSG00739.2.p1
TCONS_00002051.p1	OFUSG01449.1.p1
TCONS_00002072.p1	OFUSG00915.1.p1
TCONS_00002072.p1	OFUSG00915.2.p1
TCONS_00002072.p1	OFUSG00915.3.p1
TCONS_00002090.p1	OFUSG00895.1.p1
TCONS_00002090.p1	OFUSG00895.2.p1
TCONS_00002092.p1	OFUSG00516.1.p1
TCONS_00002093.p1	OFUSG01612.1.p1
TCONS_00002093.p1	OFUSG01740.1.p1
TCONS_00002093.p1	OFUSG08238.1.p1
TCONS_00002093.p1	OFUSG08238.2.p1
TCONS_00002093.p1	OFUSG08238.3.p1
TCONS_00002093.p1	OFUSG08239.1.p2
TCONS_00002093.p1	OFUSG17927.1.p1
TCONS_00002093.p1	OFUSG17929.1.p1
TCONS_00002093.p1	OFUSG24709.1.p1
TCONS_00002094.p1	OFUSG00409.1.p1
TCONS_00002096.p1	OFUSG00967.1.p1
TCONS_00002096.p1	OFUSG14324.1.p1
TCONS_00002096.p1	OFUSG15219.1.p1
TCONS_00002096.p1	OFUSG15669.1.p1
TCONS_00002100.p1	OFUSG00968.1.p1
TCONS_00002109.p1	OFUSG00158.1.p1
TCONS_00002109.p1	OFUSG00158.2.p1
TCONS_00002110.p1	OFUSG16774.1.p1
TCONS_00002113.p1	OFUSG07143.1.p1
TCONS_00002121.p1	OFUSG01287.1.p1
TCONS_00002127.p1	OFUSG00452.1.p1
TCONS_00002129.p1	OFUSG01257.1.p1
TCONS_00002130.p1	OFUSG01116.1.p1
TCONS_00002134.p1	OFUSG01146.1.p1
TCONS_00002134.p1	OFUSG01146.2.p1
TCONS_00002136.p1	OFUSG01415.1.p1
TCONS_00002136.p1	OFUSG01415.2.p1
TCONS_00002138.p1	OFUSG01065.1.p1
TCONS_00002146.p1	OFUSG01151.1.p1
TCONS_00002148.p1	OFUSG21435.1.p1
TCONS_00002153.p1	OFUSG00662.1.p1
TCONS_00002154.p1	OFUSG00993.1.p1
TCONS_00002155.p1	OFUSG00969.1.p1
TCONS_00002156.p1	OFUSG00449.1.p1
TCONS_00002157.p1	OFUSG00217.1.p1
TCONS_00002157.p1	OFUSG23133.1.p1
TCONS_00002163.p1	OFUSG01619.1.p1
TCONS_00002163.p1	OFUSG01622.1.p1
TCONS_00002164.p1	OFUSG00350.1.p1
TCONS_00002167.p1	OFUSG00351.1.p1
TCONS_00002169.p1	OFUSG00399.1.p1
TCONS_00002176.p1	OFUSG02093.1.p1
TCONS_00002185.p1	OFUSG01203.1.p1
TCONS_00002186.p1	OFUSG00383.1.p1
TCONS_00002187.p1	OFUSG00027.1.p1
TCONS_00002187.p1	OFUSG00027.2.p1
TCONS_00002188.p1	OFUSG00790.1.p1
TCONS_00002189.p1	OFUSG01037.1.p1
TCONS_00002190.p1	OFUSG00335.1.p1
TCONS_00002197.p1	OFUSG24968.2.p1
TCONS_00002207.p1	OFUSG04158.1.p2
TCONS_00002217.p1	OFUSG16641.1.p1
TCONS_00002223.p1	OFUSG25528.1.p1
TCONS_00002233.p1	OFUSG00260.1.p1
TCONS_00002233.p1	OFUSG00262.1.p1
TCONS_00002237.p1	OFUSG01446.1.p1
TCONS_00002237.p1	OFUSG13041.1.p1
TCONS_00002237.p1	OFUSG13041.2.p1
TCONS_00002237.p1	OFUSG13041.3.p1
TCONS_00002237.p1	OFUSG13041.4.p1
TCONS_00002237.p1	OFUSG22105.1.p1
TCONS_00002237.p1	OFUSG22106.1.p1
TCONS_00002237.p1	OFUSG22108.1.p1
TCONS_00002239.p1	OFUSG08019.1.p1
TCONS_00002241.p1	OFUSG01448.1.p1
TCONS_00002242.p1	OFUSG00390.1.p1
TCONS_00002242.p1	OFUSG05466.1.p1
TCONS_00002242.p1	OFUSG06418.1.p1
TCONS_00002242.p1	OFUSG12381.1.p1
TCONS_00002242.p1	OFUSG18711.1.p1
TCONS_00002242.p1	OFUSG18711.2.p1
TCONS_00002242.p1	OFUSG19056.1.p1
TCONS_00002242.p1	OFUSG22444.1.p1
TCONS_00002242.p1	OFUSG22498.1.p1
TCONS_00002242.p1	OFUSG25986.1.p1
TCONS_00002246.p1	OFUSG00543.1.p1
TCONS_00002255.p1	OFUSG01467.1.p1
TCONS_00002255.p1	OFUSG01467.2.p1
TCONS_00002255.p1	OFUSG01467.3.p1
TCONS_00002255.p1	OFUSG01467.4.p1
TCONS_00002255.p1	OFUSG01467.5.p1
TCONS_00002256.p1	OFUSG06600.1.p1
TCONS_00002264.p1	OFUSG01017.1.p1
TCONS_00002264.p1	OFUSG01017.2.p1
TCONS_00002274.p1	OFUSG06951.2.p1
TCONS_00002283.p1	OFUSG01072.1.p1
TCONS_00002285.p1	OFUSG01273.1.p1
TCONS_00002285.p1	OFUSG01273.2.p1
TCONS_00002286.p1	OFUSG00020.1.p1
TCONS_00002289.p1	OFUSG01555.1.p1
TCONS_00002289.p1	OFUSG01557.1.p1
TCONS_00002291.p1	OFUSG01407.1.p1
TCONS_00002291.p1	OFUSG01408.1.p1
TCONS_00002300.p1	OFUSG00453.1.p1
TCONS_00002304.p1	OFUSG00606.1.p1
TCONS_00002305.p1	OFUSG18703.1.p1
TCONS_00002307.p1	OFUSG01479.1.p1
TCONS_00002310.p1	OFUSG00157.1.p1
TCONS_00002311.p1	OFUSG00920.1.p1
TCONS_00002313.p1	OFUSG01470.1.p1
TCONS_00002318.p1	OFUSG00891.1.p1
TCONS_00002318.p1	OFUSG00891.2.p1
TCONS_00002321.p1	OFUSG00369.1.p1
TCONS_00002321.p1	OFUSG00371.1.p1
TCONS_00002321.p1	OFUSG00992.1.p1
TCONS_00002321.p1	OFUSG03739.1.p1
TCONS_00002321.p1	OFUSG04809.1.p1
TCONS_00002321.p1	OFUSG08352.1.p1
TCONS_00002321.p1	OFUSG14849.1.p1
TCONS_00002321.p1	OFUSG19677.1.p1
TCONS_00002333.p1	OFUSG00753.1.p1
TCONS_00002333.p1	OFUSG00755.1.p1
TCONS_00002346.p1	OFUSG00522.1.p1
TCONS_00002351.p1	OFUSG01286.1.p1
TCONS_00002353.p1	OFUSG00049.1.p1
TCONS_00002354.p1	OFUSG00888.1.p1
TCONS_00002354.p1	OFUSG16401.1.p1
TCONS_00002354.p1	OFUSG16401.2.p1
TCONS_00002355.p1	OFUSG00273.1.p1
TCONS_00002363.p1	OFUSG01879.1.p1
TCONS_00002363.p1	OFUSG01880.1.p1
TCONS_00002369.p1	OFUSG00426.1.p1
TCONS_00002369.p1	OFUSG00426.2.p1
TCONS_00002375.p1	OFUSG01882.1.p1
TCONS_00002380.p1	OFUSG00458.1.p1
TCONS_00002381.p1	OFUSG00815.1.p1
TCONS_00002384.p1	OFUSG01081.1.p1
TCONS_00002386.p1	OFUSG12228.1.p1
TCONS_00002388.p1	OFUSG12685.1.p1
TCONS_00002388.p1	OFUSG26223.1.p1
TCONS_00002388.p1	OFUSG26223.2.p1
TCONS_00002388.p1	OFUSG26223.3.p1
TCONS_00002389.p1	OFUSG01129.1.p1
TCONS_00002390.p1	OFUSG00166.1.p1
TCONS_00002390.p1	OFUSG00166.2.p1
TCONS_00002394.p1	OFUSG01974.1.p1
TCONS_00002394.p1	OFUSG02244.1.p1
TCONS_00002394.p1	OFUSG02921.1.p1
TCONS_00002394.p1	OFUSG03054.1.p2
TCONS_00002394.p1	OFUSG03750.1.p1
TCONS_00002394.p1	OFUSG03750.2.p1
TCONS_00002394.p1	OFUSG03761.1.p1
TCONS_00002394.p1	OFUSG08412.1.p1
TCONS_00002394.p1	OFUSG09598.1.p2
TCONS_00002394.p1	OFUSG11766.1.p1
TCONS_00002394.p1	OFUSG19909.1.p1
TCONS_00002399.p1	OFUSG01418.1.p1
TCONS_00002399.p1	OFUSG01418.2.p1
TCONS_00002399.p1	OFUSG01418.3.p1
TCONS_00002399.p1	OFUSG01418.4.p1
TCONS_00002399.p1	OFUSG01418.5.p1
TCONS_00002401.p1	OFUSG02434.1.p1
TCONS_00002401.p1	OFUSG02435.1.p1
TCONS_00002401.p1	OFUSG02436.1.p1
TCONS_00002401.p1	OFUSG04109.1.p1
TCONS_00002401.p1	OFUSG22703.1.p1
TCONS_00002401.p1	OFUSG22711.1.p1
TCONS_00002401.p1	OFUSG22714.1.p1
TCONS_00002401.p1	OFUSG23731.1.p1
TCONS_00002401.p1	OFUSG23732.1.p1
TCONS_00002402.p1	OFUSG00932.1.p1
TCONS_00002403.p1	OFUSG00282.1.p1
TCONS_00002411.p1	OFUSG00773.1.p1
TCONS_00002421.p1	OFUSG13707.1.p1
TCONS_00002441.p1	OFUSG16575.1.p1
TCONS_00002441.p1	OFUSG16611.1.p1
TCONS_00002449.p1	OFUSG00759.1.p1
TCONS_00002498.p1	OFUSG10427.1.p1
TCONS_00002519.p1	OFUSG23493.1.p1
TCONS_00002522.p1	OFUSG26783.1.p1
TCONS_00002528.p1	OFUSG07173.1.p1
TCONS_00002528.p1	OFUSG07173.2.p1
TCONS_00002528.p1	OFUSG26807.1.p1
TCONS_00002531.p1	OFUSG21446.1.p1
TCONS_00002531.p1	OFUSG25122.1.p1
TCONS_00002537.p1	OFUSG11780.1.p1
TCONS_00002537.p1	OFUSG11780.2.p1
TCONS_00002541.p1	OFUSG21664.1.p1
TCONS_00002544.p1	OFUSG04404.1.p1
TCONS_00002546.p1	OFUSG15949.1.p1
TCONS_00002547.p1	OFUSG16329.1.p1
TCONS_00002547.p1	OFUSG16329.2.p1
TCONS_00002547.p1	OFUSG16331.1.p1
TCONS_00002547.p1	OFUSG16332.1.p1
TCONS_00002547.p1	OFUSG16332.2.p1
TCONS_00002552.p1	OFUSG04766.1.p1
TCONS_00002552.p1	OFUSG10047.1.p1
TCONS_00002552.p1	OFUSG11268.1.p1
TCONS_00002552.p1	OFUSG16197.1.p1
TCONS_00002552.p1	OFUSG16972.1.p1
TCONS_00002552.p1	OFUSG20679.1.p1
TCONS_00002552.p1	OFUSG20679.2.p1
TCONS_00002553.p1	OFUSG03398.1.p1
TCONS_00002553.p1	OFUSG03399.1.p1
TCONS_00002555.p1	OFUSG24578.1.p1
TCONS_00002576.p1	OFUSG04551.1.p1
TCONS_00002581.p1	OFUSG04506.1.p1
TCONS_00002581.p1	OFUSG04506.2.p1
TCONS_00002581.p1	OFUSG04506.3.p1
TCONS_00002581.p1	OFUSG04506.4.p1
TCONS_00002581.p1	OFUSG04506.5.p1
TCONS_00002583.p1	OFUSG24239.1.p1
TCONS_00002586.p1	OFUSG04196.1.p1
TCONS_00002591.p1	OFUSG04733.1.p1
TCONS_00002593.p1	OFUSG06396.1.p1
TCONS_00002599.p1	OFUSG15984.1.p1
TCONS_00002600.p1	OFUSG04552.1.p1
TCONS_00002601.p1	OFUSG16528.1.p1
TCONS_00002606.p1	OFUSG16114.1.p1
TCONS_00002610.p1	OFUSG14111.1.p3
TCONS_00002617.p1	OFUSG16380.1.p1
TCONS_00002617.p1	OFUSG26013.1.p1
TCONS_00002619.p1	OFUSG03936.1.p1
TCONS_00002643.p1	OFUSG12575.1.p1
TCONS_00002645.p1	OFUSG16405.1.p1
TCONS_00002648.p1	OFUSG12864.1.p1
TCONS_00002650.p1	OFUSG09141.1.p1
TCONS_00002650.p1	OFUSG09141.2.p1
TCONS_00002650.p1	OFUSG25737.1.p1
TCONS_00002651.p1	OFUSG12610.1.p1
TCONS_00002651.p1	OFUSG12610.2.p1
TCONS_00002651.p1	OFUSG12611.1.p1
TCONS_00002651.p1	OFUSG16646.1.p1
TCONS_00002651.p1	OFUSG16646.2.p1
TCONS_00002654.p1	OFUSG12155.1.p1
TCONS_00002660.p1	OFUSG07637.1.p1
TCONS_00002660.p1	OFUSG07637.2.p1
TCONS_00002660.p1	OFUSG07655.1.p1
TCONS_00002660.p1	OFUSG07656.1.p1
TCONS_00002660.p1	OFUSG09650.1.p1
TCONS_00002660.p1	OFUSG09650.2.p1
TCONS_00002660.p1	OFUSG09651.1.p1
TCONS_00002660.p1	OFUSG16403.1.p1
TCONS_00002660.p1	OFUSG16404.1.p1
TCONS_00002660.p1	OFUSG16404.2.p1
TCONS_00002660.p1	OFUSG16404.3.p1
TCONS_00002660.p1	OFUSG16404.4.p1
TCONS_00002660.p1	OFUSG16654.1.p1
TCONS_00002660.p1	OFUSG16654.2.p1
TCONS_00002660.p1	OFUSG16654.3.p1
TCONS_00002660.p1	OFUSG16654.4.p1
TCONS_00002660.p1	OFUSG16654.5.p1
TCONS_00002660.p1	OFUSG24096.1.p1
TCONS_00002660.p1	OFUSG24096.2.p1
TCONS_00002660.p1	OFUSG25442.1.p1
TCONS_00002662.p1	OFUSG14418.1.p1
TCONS_00002665.p1	OFUSG09193.1.p1
TCONS_00002665.p1	OFUSG21669.1.p1
TCONS_00002668.p1	OFUSG01084.1.p1
TCONS_00002668.p1	OFUSG02416.1.p1
TCONS_00002668.p1	OFUSG03627.1.p1
TCONS_00002668.p1	OFUSG05356.1.p1
TCONS_00002668.p1	OFUSG05356.2.p1
TCONS_00002668.p1	OFUSG07002.1.p1
TCONS_00002668.p1	OFUSG07634.1.p1
TCONS_00002668.p1	OFUSG08774.1.p1
TCONS_00002668.p1	OFUSG08775.1.p1
TCONS_00002668.p1	OFUSG09194.1.p1
TCONS_00002668.p1	OFUSG09194.2.p1
TCONS_00002668.p1	OFUSG09195.1.p1
TCONS_00002668.p1	OFUSG12043.1.p1
TCONS_00002668.p1	OFUSG15655.1.p1
TCONS_00002668.p1	OFUSG18576.1.p1
TCONS_00002668.p1	OFUSG20010.1.p1
TCONS_00002668.p1	OFUSG20136.1.p1
TCONS_00002668.p1	OFUSG20532.1.p1
TCONS_00002668.p1	OFUSG20746.1.p1
TCONS_00002668.p1	OFUSG21670.1.p1
TCONS_00002668.p1	OFUSG21831.1.p1
TCONS_00002668.p1	OFUSG21832.1.p1
TCONS_00002668.p1	OFUSG22034.1.p1
TCONS_00002668.p1	OFUSG22085.1.p1
TCONS_00002668.p1	OFUSG22969.1.p1
TCONS_00002668.p1	OFUSG25219.1.p1
TCONS_00002668.p1	OFUSG25366.1.p1
TCONS_00002671.p1	OFUSG00408.1.p1
TCONS_00002671.p1	OFUSG01025.1.p1
TCONS_00002671.p1	OFUSG02464.1.p1
TCONS_00002671.p1	OFUSG08949.1.p1
TCONS_00002671.p1	OFUSG10762.1.p1
TCONS_00002671.p1	OFUSG17432.1.p1
TCONS_00002671.p1	OFUSG21445.1.p1
TCONS_00002671.p1	OFUSG24645.1.p1
TCONS_00002671.p1	OFUSG25337.1.p1
TCONS_00002675.p1	OFUSG16157.1.p1
TCONS_00002678.p1	OFUSG04712.1.p1
TCONS_00002678.p1	OFUSG04712.2.p1
TCONS_00002678.p1	OFUSG04712.3.p1
TCONS_00002681.p1	OFUSG23836.1.p1
TCONS_00002687.p1	OFUSG04354.1.p1
TCONS_00002698.p1	OFUSG15796.1.p1
TCONS_00002702.p1	OFUSG16070.1.p1
TCONS_00002702.p1	OFUSG16070.2.p1
TCONS_00002703.p1	OFUSG00706.1.p1
TCONS_00002703.p1	OFUSG00943.1.p1
TCONS_00002703.p1	OFUSG00944.1.p1
TCONS_00002703.p1	OFUSG25549.1.p1
TCONS_00002718.p1	OFUSG17045.1.p1
TCONS_00002723.p1	OFUSG18730.1.p1
TCONS_00002723.p1	OFUSG18737.1.p1
TCONS_00002725.p1	OFUSG16172.1.p1
TCONS_00002727.p1	OFUSG16504.1.p1
TCONS_00002728.p1	OFUSG16171.1.p1
TCONS_00002728.p1	OFUSG16171.2.p1
TCONS_00002739.p1	OFUSG01697.1.p1
TCONS_00002739.p1	OFUSG05414.1.p1
TCONS_00002739.p1	OFUSG14050.1.p1
TCONS_00002746.p1	OFUSG02861.1.p1
TCONS_00002746.p1	OFUSG17759.1.p1
TCONS_00002759.p1	OFUSG16340.1.p1
TCONS_00002759.p1	OFUSG16340.2.p1
TCONS_00002759.p1	OFUSG16340.3.p1
TCONS_00002761.p1	OFUSG04240.1.p1
TCONS_00002762.p1	OFUSG04617.1.p1
TCONS_00002763.p1	OFUSG04436.1.p1
TCONS_00002767.p1	OFUSG24264.1.p1
TCONS_00002769.p1	OFUSG04089.1.p1
TCONS_00002772.p1	OFUSG01351.1.p1
TCONS_00002776.p1	OFUSG16167.1.p1
TCONS_00002780.p1	OFUSG04622.1.p1
TCONS_00002792.p1	OFUSG04065.1.p1
TCONS_00002816.p1	OFUSG01657.1.p1
TCONS_00002816.p1	OFUSG03189.1.p1
TCONS_00002816.p1	OFUSG22871.1.p1
TCONS_00002816.p1	OFUSG26246.1.p1
TCONS_00002819.p1	OFUSG03590.1.p1
TCONS_00002837.p1	OFUSG04368.1.p1
TCONS_00002839.p1	OFUSG16072.1.p1
TCONS_00002839.p1	OFUSG16072.2.p1
TCONS_00002849.p1	OFUSG09672.1.p1
TCONS_00002849.p1	OFUSG09673.1.p1
TCONS_00002849.p1	OFUSG26019.1.p1
TCONS_00002855.p1	OFUSG24583.1.p1
TCONS_00002856.p1	OFUSG24584.1.p1
TCONS_00002862.p1	OFUSG07041.1.p1
TCONS_00002862.p1	OFUSG08726.1.p1
TCONS_00002862.p1	OFUSG13785.1.p1
TCONS_00002865.p1	OFUSG16624.1.p1
TCONS_00002867.p1	OFUSG13141.1.p1
TCONS_00002870.p1	OFUSG24596.1.p1
TCONS_00002871.p1	OFUSG13402.1.p1
TCONS_00002873.p1	OFUSG03926.1.p1
TCONS_00002873.p1	OFUSG03926.2.p1
TCONS_00002873.p1	OFUSG03926.3.p1
TCONS_00002875.p1	OFUSG04252.1.p1
TCONS_00002875.p1	OFUSG04252.2.p1
TCONS_00002876.p1	OFUSG04430.1.p1
TCONS_00002876.p1	OFUSG04477.1.p1
TCONS_00002876.p1	OFUSG06283.1.p1
TCONS_00002876.p1	OFUSG06283.2.p1
TCONS_00002876.p1	OFUSG06285.1.p1
TCONS_00002876.p1	OFUSG14718.1.p1
TCONS_00002876.p1	OFUSG14718.2.p1
TCONS_00002876.p1	OFUSG18209.1.p1
TCONS_00002876.p1	OFUSG23736.1.p1
TCONS_00002892.p1	OFUSG04057.1.p1
TCONS_00002892.p1	OFUSG04057.2.p1
TCONS_00002892.p1	OFUSG04057.3.p1
TCONS_00002892.p1	OFUSG04057.4.p1
TCONS_00002892.p1	OFUSG04057.5.p1
TCONS_00002892.p1	OFUSG04904.1.p1
TCONS_00002892.p1	OFUSG22330.1.p1
TCONS_00002894.p1	OFUSG09872.1.p1
TCONS_00002894.p1	OFUSG10392.1.p1
TCONS_00002894.p1	OFUSG15713.1.p1
TCONS_00002901.p1	OFUSG25455.1.p1
TCONS_00002902.p1	OFUSG13962.1.p1
TCONS_00002903.p1	OFUSG10496.1.p1
